energy_ev,total_up,Hf_p_up,Hf_d_up,Li_s_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-3.16658329,4.88261370,2.30680482,1.55477422,0.08046086,0.01780581,0.58815612,0.05679436,3.38506285
-3.16058029,4.84934350,2.28082683,1.54962004,0.07840428,0.01729425,0.57902951,0.05648370,3.36344745
-3.15457729,4.81134489,2.25316635,1.54223891,0.07654805,0.01676841,0.56972424,0.05613626,3.33801971
-3.14857429,4.76951865,2.22432911,1.53289664,0.07489450,0.01623520,0.56033535,0.05576240,3.30946144
-3.14257129,4.72491668,2.19488104,1.52189746,0.07344409,0.01570183,0.55097858,0.05537312,3.27856750
-3.13656828,4.67869666,2.16542892,1.50957078,0.07219520,0.01517563,0.54178579,0.05497960,3.24621191
-3.13056528,4.63207132,2.13659859,1.49625737,0.07114396,0.01466393,0.53289940,0.05459267,3.21331006
-3.12456228,4.58625520,2.10901177,1.48229549,0.07028410,0.01417390,0.52446609,0.05422229,3.18077889
-3.11855928,4.54241173,2.08326268,1.46800777,0.06960681,0.01371239,0.51663013,0.05387713,3.14949727
-3.11255628,4.50160331,2.05989562,1.45368946,0.06910072,0.01328585,0.50952676,0.05356411,3.12026847
-3.10655328,4.46474704,2.03938486,1.43959847,0.06875192,0.01290015,0.50327593,0.05328811,3.09378683
-3.10055028,4.43257851,2.02211760,1.42594782,0.06854416,0.01256052,0.49797682,0.05305181,3.07061013
-3.09454727,4.40562509,2.00838099,1.41290066,0.06845920,0.01227146,0.49370335,0.05285561,3.05113915
-3.08854427,4.38419035,1.99835381,1.40056804,0.06847721,0.01203667,0.49050094,0.05269765,3.03560530
-3.08254127,4.36834976,1.99210307,1.38900950,0.06857745,0.01185902,0.48838471,0.05257409,3.02406671
-3.07653827,4.35795788,1.98958559,1.37823629,0.06873893,0.01174052,0.48733907,0.05247937,3.01641296
-3.07053527,4.35266616,1.99065438,1.36821680,0.06894127,0.01168235,0.48731881,0.05240662,3.01237775
-3.06453227,4.35195010,1.99506928,1.35888408,0.06916553,0.01168486,0.48825141,0.05234820,3.01155876
-3.05852926,4.35514380,2.00251114,1.35014467,0.06939512,0.01174760,0.49004065,0.05229615,3.01344332
-3.05252626,4.36147998,2.01259870,1.34188823,0.06961664,0.01186941,0.49257096,0.05224275,3.01743833
-3.04652326,4.37013270,2.02490711,1.33399753,0.06982062,0.01204844,0.49571254,0.05218106,3.02290266
-3.04052026,4.38026058,2.03898701,1.32635791,0.07000214,0.01228223,0.49932679,0.05210529,3.02918016
-3.03451726,4.39104786,2.05438321,1.31886593,0.07016132,0.01256775,0.50327172,0.05201121,3.03563146
-3.02851426,4.40174119,2.07065177,1.31143653,0.07030352,0.01290149,0.50740715,0.05189637,3.04166293
-3.02251126,4.41168017,2.08737482,1.30400846,0.07043939,0.01327952,0.51159944,0.05176024,3.04675118
-3.01650825,4.42032033,2.10417234,1.29654759,0.07058464,0.01369748,0.51572541,0.05160421,3.05046221
-3.01050525,4.42724754,2.12071038,1.28904811,0.07075954,0.01415069,0.51967540,0.05143146,3.05246408
-3.00450225,4.43218355,2.13670549,1.28153164,0.07098831,0.01463415,0.52335537,0.05124674,3.05253317
-2.99849925,4.43498286,2.15192544,1.27404437,0.07129821,0.01514254,0.52668795,0.05105604,3.05055363
-2.99249625,4.43562173,2.16618633,1.26665255,0.07171853,0.01567031,0.52961248,0.05086620,3.04651079
-2.98649325,4.43418040,2.17934669,1.25943686,0.07227944,0.01621162,0.53208412,0.05068448,3.04047908
-2.98049025,4.43082030,2.19129905,1.25248593,0.07301085,0.01676043,0.53407228,0.05051813,3.03260574
-2.97448724,4.42575791,2.20195990,1.24588971,0.07394118,0.01731050,0.53555826,0.05037396,3.02309142
-2.96848424,4.41923731,2.21125883,1.23973316,0.07509628,0.01785541,0.53653271,0.05025797,3.01216920
-2.96248124,4.41150337,2.21912771,1.23409069,0.07649834,0.01838865,0.53699269,0.05017507,3.00008344
-2.95647824,4.40277729,2.22549089,1.22902180,0.07816501,0.01890364,0.53693887,0.05012880,2.98706982
-2.95047524,4.39323626,2.23025701,1.22456818,0.08010869,0.01939383,0.53637297,0.05012125,2.97333778
-2.94447224,4.38299816,2.23331327,1.22075262,0.08233600,0.01985282,0.53529548,0.05015303,2.95905645
-2.93846923,4.37211241,2.23452242,1.21757945,0.08484740,0.02027439,0.53370400,0.05022329,2.94434467
-2.93246623,4.36055703,2.23372279,1.21503674,0.08763714,0.02065271,0.53159222,0.05032989,2.92926569
-2.92646323,4.34824209,2.23073150,1.21309991,0.09069325,0.02098240,0.52894948,0.05046957,2.91382647
-2.92046023,4.33501875,2.22535042,1.21173634,0.09399785,0.02125868,0.52576112,0.05063828,2.89798151
-2.91445723,4.32069324,2.21737469,1.21091074,0.09752755,0.02147751,0.52200933,0.05083137,2.88164068
-2.90845423,4.30504431,2.20660314,1.21059065,0.10125395,0.02163568,0.51767468,0.05104393,2.86468020
-2.90245123,4.28784301,2.19284992,1.21075168,0.10514432,0.02173097,0.51273795,0.05127109,2.84695601
-2.89644822,4.26887301,2.17595648,1.21138203,0.10916231,0.02176214,0.50718232,0.05150823,2.82831834
-2.89044522,4.24795016,2.15580322,1.21248574,0.11326872,0.02172908,0.50099563,0.05175123,2.80862652
-2.88444222,4.22493974,2.13231989,1.21408454,0.11742227,0.02163280,0.49417265,0.05199662,2.78776286
-2.87843922,4.19977025,2.10549410,1.21621785,0.12158045,0.02147540,0.48671708,0.05224170,2.76564476
-2.87243622,4.17244276,2.07537735,1.21894105,0.12570026,0.02126010,0.47864329,0.05248464,2.74223418
-2.86643322,4.14303519,2.04208809,1.22232180,0.12973901,0.02099108,0.46997755,0.05272443,2.71754382
-2.86043022,4.11170125,2.00581179,1.22643479,0.13365505,0.02067345,0.46075877,0.05296091,2.69163978
-2.85442721,4.07866420,1.96679769,1.23135500,0.13740850,0.02031307,0.45103861,0.05319464,2.66464048
-2.84842421,4.04420565,1.92535276,1.23714999,0.14096182,0.01991640,0.44088104,0.05342683,2.63671186
-2.84242121,4.00865034,1.88183290,1.24387161,0.14428049,0.01949032,0.43036125,0.05365918,2.60805942
-2.83641821,3.97234780,1.83663219,1.25154763,0.14733348,0.01904196,0.41956407,0.05389375,2.57891744
-2.83041521,3.93565193,1.79017052,1.26017377,0.15009375,0.01857845,0.40858193,0.05413275,2.54953612
-2.82441221,3.89889993,1.74288053,1.26970683,0.15253862,0.01810678,0.39751241,0.05437835,2.52016753
-2.81840920,3.86239175,1.69519446,1.28005913,0.15465005,0.01763359,0.38645561,0.05463255,2.49105111
-2.81240620,3.82637129,1.64753153,1.29109483,0.15641488,0.01716498,0.37551131,0.05489687,2.46239962
-2.80640320,3.79101049,1.60028662,1.30262843,0.15782491,0.01670639,0.36477620,0.05517226,2.43438645
-2.80040020,3.75639726,1.55382060,1.31442556,0.15887691,0.01626247,0.35434116,0.05545884,2.40713497
-2.79439720,3.72252793,1.50845269,1.32620618,0.15957255,0.01583696,0.34428880,0.05575572,2.38071053
-2.78839420,3.68930469,1.46445528,1.33765018,0.15991819,0.01543269,0.33469131,0.05606087,2.35511570
-2.78239120,3.65653824,1.42205093,1.34840510,0.15992461,0.01505147,0.32560871,0.05637094,2.33028895
-2.77638819,3.62395561,1.38141190,1.35809579,0.15960668,0.01469416,0.31708760,0.05668118,2.30610700
-2.77038519,3.59121274,1.34266165,1.36633563,0.15898296,0.01436068,0.30916032,0.05698541,2.28239070
-2.76438219,3.55791143,1.30587833,1.37273870,0.15807524,0.01405007,0.30184481,0.05727599,2.25891438
-2.75837919,3.52361978,1.27109971,1.37693265,0.15690808,0.01376062,0.29514484,0.05754389,2.23541812
-2.75237619,3.48789535,1.23832928,1.37857156,0.15550834,0.01348992,0.28905088,0.05777888,2.21162255
-2.74637319,3.45030995,1.20754302,1.37734830,0.15390471,0.01323504,0.28354140,0.05796974,2.18724547
-2.74037019,3.41047515,1.17869656,1.37300602,0.15212728,0.01299268,0.27858461,0.05810456,2.16201971
-2.73436718,3.36806725,1.15173226,1.36534820,0.15020711,0.01275927,0.27414058,0.05817111,2.13571120
-2.72836418,3.32285087,1.12658602,1.35424689,0.14817585,0.01253118,0.27016364,0.05815730,2.10813678
-2.72236118,3.27470002,1.10319354,1.33964903,0.14606540,0.01230487,0.26660496,0.05805166,2.07918073
-2.71635818,3.22361593,1.08149581,1.32158041,0.14390753,0.01207700,0.26341524,0.05784386,2.04880933
-2.71035518,3.16974076,1.06144375,1.30014740,0.14173362,0.01184462,0.26054734,0.05752523,2.01708286
-2.70435218,3.11336674,1.04300200,1.27553623,0.13957431,0.01160523,0.25795889,0.05708927,1.98416435
-2.69834917,3.05494011,1.02615171,1.24801011,0.13745920,0.01135696,0.25561455,0.05653206,1.95032466
-2.69234617,2.99505991,1.01089246,1.21790411,0.13541652,0.01109859,0.25348810,0.05585271,1.91594362
-2.68634317,2.93447122,0.99724316,1.18561823,0.13347282,0.01082964,0.25156403,0.05505354,1.88150690
-2.68034017,2.87405315,0.98524225,1.15160872,0.13165256,0.01055037,0.24983874,0.05414032,1.84759873
-2.67433717,2.81480184,0.97494692,1.11637811,0.12997777,0.01026181,0.24832121,0.05312225,1.81489051
-2.66833417,2.75780877,0.96643156,1.08046406,0.12846769,0.00996572,0.24703317,0.05201181,1.78412554
-2.66233117,2.70423509,0.95978543,1.04442760,0.12713832,0.00966454,0.24600869,0.05082457,1.75610041
-2.65632816,2.65528257,0.95510958,1.00884076,0.12600216,0.00936128,0.24529328,0.04957872,1.73164346
-2.65032516,2.61216202,0.95251304,0.97427420,0.12506779,0.00905945,0.24494252,0.04829454,1.71159103
-2.64432216,2.57606001,0.95210827,0.94128490,0.12433965,0.00876289,0.24502013,0.04699384,1.69676221
-2.63831916,2.54810491,0.95400610,0.91040425,0.12381785,0.00847569,0.24559584,0.04569917,1.68793282
-2.63231616,2.52933313,0.95831003,0.88212690,0.12349799,0.00820196,0.24674277,0.04443312,1.68580965
-2.62631316,2.52065662,0.96511021,0.85690033,0.12337115,0.00794574,0.24853467,0.04321758,1.69100553
-2.62031016,2.52283256,0.97447710,0.83511568,0.12342400,0.00771082,0.25104304,0.04207296,1.70401629
-2.61430715,2.53643616,0.98645514,0.81709969,0.12363893,0.00750060,0.25433404,0.04101756,1.72520022
-2.60830415,2.56183737,1.00105655,0.80310814,0.12399434,0.00731795,0.25846562,0.04006695,1.75476080
-2.60230115,2.59918230,1.01825557,0.79332083,0.12446503,0.00716516,0.26348456,0.03923358,1.79273329
-2.59629815,2.64837995,1.03798333,0.78783814,0.12502265,0.00704376,0.26942375,0.03852636,1.83897565
-2.59029515,2.70909465,1.06012369,0.78667937,0.12563624,0.00695457,0.27629978,0.03795054,1.89316419
-2.58429215,2.78074456,1.08451025,0.78978266,0.12627287,0.00689762,0.28411072,0.03750766,1.95479398
-2.57828914,2.86250648,1.11092468,0.79700678,0.12689823,0.00687215,0.29283433,0.03719567,2.02318433
-2.57228614,2.95332668,1.13909674,0.80813439,0.12747737,0.00687668,0.30242674,0.03700917,2.09748900
-2.56628314,3.05193780,1.16870580,0.82287702,0.12797538,0.00690904,0.31282159,0.03693979,2.17671102
-2.56028014,3.15688125,1.19938424,0.84088132,0.12835811,0.00696649,0.32392970,0.03697666,2.25972165
-2.55427714,3.26653469,1.23072251,0.86173663,0.12859284,0.00704578,0.33563937,0.03710694,2.34528303
-2.54827414,3.37914389,1.26227579,0.88498365,0.12864899,0.00714328,0.34781731,0.03731634,2.43207390
-2.54227114,3.49285809,1.29357225,0.91012382,0.12849871,0.00725512,0.36031023,0.03758977,2.51871758
-2.53626813,3.60576815,1.32412247,0.93662950,0.12811751,0.00737730,0.37294711,0.03791180,2.60381162
-2.53026513,3.71594636,1.35342995,0.96395438,0.12748476,0.00750579,0.38554213,0.03826722,2.68595816
-2.52426213,3.82148707,1.38100232,0.99154415,0.12658414,0.00763667,0.39789824,0.03864144,2.76379438
-2.51825913,3.92054701,1.40636287,1.01884707,0.12540402,0.00776619,0.40981130,0.03902083,2.83602204
-2.51225613,4.01138443,1.42906220,1.04532428,0.12393770,0.00789090,0.42107474,0.03939298,2.90143556
-2.50625313,4.09239603,1.44868936,1.07045972,0.12218362,0.00800766,0.43148456,0.03974684,2.95894785
-2.50025013,4.16215084,1.46488253,1.09376940,0.12014534,0.00811373,0.44084456,0.04007280,3.00761330
-2.49424712,4.21942029,1.47733847,1.11480995,0.11783150,0.00820677,0.44897171,0.04036262,3.04664736
-2.48824412,4.26320366,1.48582086,1.13318629,0.11525565,0.00828486,0.45570136,0.04060940,3.07544243
-2.48224112,4.29274855,1.49016699,1.14855842,0.11243585,0.00834647,0.46089214,0.04080738,3.09357952
-2.47623812,4.30756563,1.49029281,1.16064708,0.10939430,0.00839052,0.46443045,0.04095180,3.10083574
-2.47023512,4.30743780,1.48619604,1.16923838,0.10615680,0.00841626,0.46623426,0.04103869,3.09718726
-2.46423212,4.29242317,1.47795744,1.17418725,0.10275210,0.00842332,0.46625606,0.04106471,3.08280800
-2.45822911,4.26285223,1.46573999,1.17541971,0.09921124,0.00841165,0.46448494,0.04102700,3.05806404
-2.45222611,4.21931922,1.44978626,1.17293392,0.09556687,0.00838149,0.46094760,0.04092305,3.02350400
-2.44622311,4.16266797,1.43041381,1.16679996,0.09185246,0.00833339,0.45570828,0.04075068,2.97984579
-2.44022011,4.09397276,1.40800890,1.15715839,0.08810164,0.00826814,0.44886759,0.04050799,2.92796000
-2.43421711,4.01451471,1.38301859,1.14421756,0.08434754,0.00818685,0.44056032,0.04019344,2.86885053
-2.42821411,3.92575426,1.35594151,1.12824966,0.08062222,0.00809088,0.43095227,0.03980597,2.80363283
-2.42221111,3.82930058,1.32731733,1.10958565,0.07695610,0.00798191,0.42023619,0.03934510,2.73351044
-2.41620810,3.72687862,1.29771548,1.08860902,0.07337767,0.00786195,0.40862705,0.03881116,2.65975022
-2.41020510,3.62029453,1.26772303,1.06574846,0.06991310,0.00773340,0.39635683,0.03820545,2.58365698
-2.40420210,3.51140034,1.23793226,1.04146970,0.06658612,0.00759904,0.38366884,0.03753043,2.50654797
-2.39819910,3.40205853,1.20892813,1.01626642,0.06341792,0.00746213,0.37081204,0.03678994,2.42972774
-2.39219610,3.29410727,1.18127586,0.99065050,0.06042711,0.00732639,0.35803523,0.03598931,2.35446387
-2.38619310,3.18932700,1.15550893,0.96514182,0.05762988,0.00719611,0.34558158,0.03513544,2.28196404
-2.38019010,3.08940884,1.13211790,0.94025767,0.05504000,0.00707608,0.33368339,0.03423691,2.21335474
-2.37418709,2.99592543,1.11154009,0.91650203,0.05266907,0.00697169,0.32255743,0.03330386,2.14966210
-2.36818409,2.91030462,1.09415054,0.89435494,0.05052657,0.00688886,0.31240075,0.03234801,2.09179492
-2.36218109,2.83380629,1.08025435,0.87426223,0.04862004,0.00683403,0.30338721,0.03138238,2.04053041
-2.35617809,2.76750271,1.07008074,0.85662565,0.04695517,0.00681414,0.29566467,0.03042117,1.99650257
-2.35017509,2.71226253,1.06377871,0.84179388,0.04553584,0.00683650,0.28935283,0.02947937,1.96019354
-2.34417209,2.66873874,1.06141475,0.83005444,0.04436414,0.00690872,0.28454186,0.02857252,1.93192795
-2.33816908,2.63736053,1.06297232,0.82162679,0.04344036,0.00703857,0.28129163,0.02771626,1.91187034
-2.33216608,2.61832923,1.06835328,0.81665685,0.04276293,0.00723383,0.27963159,0.02692596,1.90002565
-2.32616308,2.61161840,1.07738127,0.81521301,0.04232835,0.00750210,0.27956123,0.02621631,1.89624276
-2.32016008,2.61697783,1.08980670,0.81728395,0.04213108,0.00785058,0.28105115,0.02560089,1.90022103
-2.31415708,2.63394168,1.10531342,0.82277816,0.04216354,0.00828586,0.28404445,0.02509180,1.91151969
-2.30815408,2.66184037,1.12352671,0.83152550,0.04241602,0.00881368,0.28845873,0.02469928,1.92956983
-2.30215108,2.69981616,1.14402250,0.84328055,0.04287672,0.00943865,0.29418830,0.02443140,1.95368891
-2.29614807,2.74684225,1.16633732,0.85772803,0.04353181,0.01016405,0.30110678,0.02429376,1.98309734
-2.29014507,2.80174497,1.18997900,0.87448998,0.04436557,0.01099158,0.30906997,0.02428928,2.01693697
-2.28414207,2.86322876,1.21443759,0.89313469,0.04536056,0.01192112,0.31791889,0.02441805,2.05429094
-2.27813907,2.92990357,1.23919627,0.91318719,0.04649794,0.01295058,0.32748300,0.02467725,2.09420459
-2.27213607,3.00031409,1.26374221,0.93414106,0.04775772,0.01407570,0.33758357,0.02506111,2.13570689
-2.26613307,3.07297031,1.28757680,0.95547125,0.04911917,0.01529002,0.34803706,0.02556098,2.17783206
-2.26013007,3.14637881,1.31022535,0.97664760,0.05056123,0.01658484,0.35865858,0.02616546,2.21964069
-2.25412706,3.21907414,1.33124597,0.99714869,0.05206291,0.01794919,0.36926529,0.02686062,2.26024002
-2.24812406,3.28964953,1.35023749,1.01647560,0.05360374,0.01937004,0.37967972,0.02763026,2.29880291
-2.24212106,3.35678638,1.36684647,1.03416527,0.05516416,0.02083242,0.38973296,0.02845626,2.33458493
-2.23611806,3.41928165,1.38077298,1.04980285,0.05672597,0.02231970,0.39926764,0.02931900,2.36693934
-2.23011506,3.47607263,1.39177547,1.06303299,0.05827263,0.02381395,0.40814062,0.03019781,2.39532942
-2.22411206,3.52625839,1.39967431,1.07356933,0.05978965,0.02529633,0.41622546,0.03107149,2.41933802
-2.21810905,3.56911733,1.40435440,1.08120223,0.06126479,0.02674753,0.42341439,0.03191883,2.43867407
-2.21210605,3.60412036,1.40576647,1.08580429,0.06268830,0.02814828,0.42961994,0.03271917,2.45317581
-2.20610305,3.63093942,1.40392739,1.08733361,0.06405307,0.02947989,0.43477606,0.03345295,2.46281088
-2.20010005,3.64945093,1.39891929,1.08583456,0.06535469,0.03072470,0.43883876,0.03410228,2.46767310
-2.19409705,3.65973418,1.39088756,1.08143629,0.06659144,0.03186665,0.44178620,0.03465140,2.46797625
-2.18809405,3.66206465,1.38003778,1.07434876,0.06776423,0.03289168,0.44361830,0.03508716,2.46404490
-2.18209105,3.65690240,1.36663157,1.06485667,0.06887645,0.03378816,0.44435574,0.03539940,2.45630267
-2.17608804,3.64487600,1.35098132,1.05331138,0.06993373,0.03454718,0.44403861,0.03558125,2.44525823
-2.17008504,3.62676221,1.33344399,1.04012113,0.07094361,0.03516282,0.44272448,0.03562930,2.43148937
-2.16408204,3.60346225,1.31441391,1.02573990,0.07191514,0.03563225,0.44048623,0.03554379,2.41562571
-2.15807904,3.57597514,1.29431477,1.01065519,0.07285844,0.03595578,0.43740947,0.03532850,2.39833045
-2.15207604,3.54536907,1.27359084,0.99537516,0.07378410,0.03613677,0.43358982,0.03499068,2.38028157
-2.14607304,3.51275136,1.25269771,0.98041539,0.07470262,0.03618146,0.42913007,0.03454084,2.36215310
-2.14007004,3.47923808,1.23209250,0.96628573,0.07562376,0.03609871,0.42413728,0.03399239,2.34459680
-2.13406703,3.44592400,1.21222399,0.95347747,0.07655589,0.03589967,0.41872001,0.03336127,2.32822478
-2.12806403,3.41385372,1.19352269,0.94245114,0.07750533,0.03559736,0.41298568,0.03266543,2.31359341
-2.12206103,3.38399462,1.17639122,0.93362518,0.07847576,0.03520625,0.40703815,0.03192431,2.30118883
-2.11605803,3.35721238,1.16119510,0.92736578,0.07946766,0.03474181,0.40097561,0.03115830,2.29141452
-2.11005503,3.33424943,1.14825427,0.92397793,0.08047794,0.03421998,0.39488880,0.03038809,2.28458095
-2.10405203,3.31570699,1.13783547,0.92369786,0.08149956,0.03365681,0.38885953,0.02963411,2.28089767
-2.09804902,3.30203063,1.13014569,0.92668702,0.08252149,0.03306793,0.38295958,0.02891597,2.28046788
-2.09204602,3.29349996,1.12532682,0.93302758,0.08352865,0.03246823,0.37724992,0.02825189,2.28328548
-2.08604302,3.29022217,1.12345164,0.94271946,0.08450222,0.03187147,0.37178019,0.02765822,2.28923473
-2.08004002,3.29212954,1.12452119,0.95567911,0.08542003,0.03129003,0.36658845,0.02714903,2.29809233
-2.07403702,3.29898085,1.12846353,0.97173971,0.08625711,0.03073460,0.36170112,0.02673567,2.30953185
-2.06803402,3.31036642,1.13513404,0.99065311,0.08698652,0.03021407,0.35713310,0.02642655,2.32313038
-2.06203102,3.32571660,1.14431704,1.01209326,0.08758018,0.02973535,0.35288794,0.02622689,2.33837722
-2.05602801,3.34431350,1.15572892,1.03566125,0.08800983,0.02930328,0.34895818,0.02613857,2.35468431
-2.05002501,3.36530562,1.16902255,1.06089180,0.08824808,0.02892065,0.34532565,0.02616010,2.37139831
-2.04402201,3.38772518,1.18379298,1.08726124,0.08826940,0.02858816,0.34196196,0.02628667,2.38781397
-2.03801901,3.41050785,1.19958442,1.11419698,0.08805108,0.02830446,0.33882889,0.02651019,2.40318860
-2.03201601,3.43251462,1.21589839,1.14108813,0.08757408,0.02806630,0.33587908,0.02681958,2.41675737
-2.02601301,3.45255554,1.23220285,1.16729742,0.08682381,0.02786860,0.33305668,0.02720099,2.42774929
-2.02001001,3.46941502,1.24794247,1.19217418,0.08579064,0.02770461,0.33029826,0.02763813,2.43540348
-2.01400700,3.48187843,1.26254969,1.21506800,0.08447031,0.02756617,0.32753397,0.02811277,2.43898557
-2.00800400,3.48875953,1.27545660,1.23534317,0.08286412,0.02744386,0.32468885,0.02860511,2.43780406
-2.00200100,3.48892846,1.28610737,1.25239323,0.08097887,0.02732732,0.32168451,0.02909441,2.43122617
-1.99599800,3.48133959,1.29397108,1.26565556,0.07882668,0.02720557,0.31844104,0.02955948,2.41869317
-1.98999500,3.46505883,1.29855468,1.27462555,0.07642463,0.02706726,0.31487923,0.02997933,2.39973464
-1.98399200,3.43928961,1.29941580,1.27886982,0.07379420,0.02690107,0.31092294,0.03033372,2.37398155
-1.97798899,3.40339695,1.29617500,1.27803827,0.07096065,0.02669609,0.30650170,0.03060379,2.34117766
-1.97198599,3.35692865,1.28852713,1.27187437,0.06795234,0.02644210,0.30155336,0.03077260,2.30118905
-1.96598299,3.29963304,1.27625145,1.26022339,0.06479996,0.02613001,0.29602666,0.03082563,2.25401128
-1.95997999,3.23147238,1.25921997,1.24303818,0.06153578,0.02575211,0.28988373,0.03075124,2.19977398
-1.95397699,3.15263129,1.23740374,1.22038222,0.05819292,0.02530242,0.28310219,0.03054101,2.13874246
-1.94797399,3.06351966,1.21087676,1.19242968,0.05480467,0.02477690,0.27567697,0.03018999,2.07131627
-1.94197099,2.96476963,1.17981713,1.15946260,0.05140387,0.02417362,0.26762148,0.02969686,1.99802437
-1.93596798,2.85722639,1.14450538,1.12186488,0.04802239,0.02349292,0.25896833,0.02906393,1.91951704
-1.92996498,2.74193303,1.10531978,1.08011359,0.04469066,0.02273739,0.24976924,0.02829705,1.83655446
-1.92396198,2.62010952,1.06272887,1.03476753,0.04143735,0.02191186,0.24009435,0.02740539,1.74999229
-1.91795898,2.49312654,1.01728112,0.98645364,0.03828908,0.02102328,0.23003079,0.02640115,1.66076451
-1.91195598,2.36247487,0.96959225,0.93585165,0.03527024,0.02008051,0.21968068,0.02529910,1.56986404
-1.90595298,2.22973139,0.92033051,0.88367742,0.03240286,0.01909408,0.20915848,0.02411611,1.47832162
-1.89994997,2.09652286,0.87020030,0.83066576,0.02970658,0.01807589,0.19858797,0.02287063,1.38718378
-1.89394697,1.96448863,0.81992494,0.77755309,0.02719860,0.01703885,0.18809890,0.02158208,1.29749039
-1.88794397,1.83524366,0.77022894,0.72506073,0.02489372,0.01599652,0.17782339,0.02027030,1.21025279
-1.88194097,1.71034316,0.72182048,0.67387918,0.02280439,0.01496276,0.16789249,0.01895499,1.12643293
-1.87593797,1.59124979,0.67537463,0.62465407,0.02094071,0.01395131,0.15843268,0.01765515,1.04692438
-1.86993497,1.47930455,0.63151787,0.57797391,0.01931054,0.01297551,0.14956277,0.01638865,0.97253574
-1.86393197,1.37570217,0.59081430,0.53436016,0.01791952,0.01204796,0.14139113,0.01517185,0.90397677
-1.85792896,1.28147139,0.55375390,0.49425962,0.01677106,0.01118028,0.13401342,0.01401924,0.84184767
-1.85192596,1.19746054,0.52074314,0.45803920,0.01586642,0.01038285,0.12751082,0.01294324,0.78663173
-1.84592296,1.12432840,0.49209799,0.42598317,0.01520468,0.00966471,0.12194882,0.01195407,0.73869109
-1.83991996,1.06254029,0.46803953,0.39829250,0.01478271,0.00903340,0.11737658,0.01105969,0.69826587
-1.83391696,1.01236889,0.44869199,0.37508633,0.01459518,0.00849490,0.11382676,0.01026580,0.66547612
-1.82791396,0.97389940,0.43408322,0.35640509,0.01463452,0.00805366,0.11131588,0.00957598,0.64032651
-1.82191096,0.94703847,0.42414741,0.34221518,0.01489091,0.00771255,0.10984502,0.00899176,0.62271320
-1.81590795,0.93152626,0.41872986,0.33241473,0.01535229,0.00747295,0.10940086,0.00851290,0.61243266
-1.80990495,0.92695109,0.41759365,0.32684029,0.01600441,0.00733481,0.10995704,0.00813751,0.60919191
-1.80390195,0.93276604,0.42042795,0.32527417,0.01683089,0.00729674,0.11147555,0.00786235,0.61261986
-1.79789895,0.94830716,0.42685772,0.32745217,0.01781335,0.00735610,0.11390844,0.00768305,0.62227942
-1.79189595,0.97281281,0.43645475,0.33307159,0.01893168,0.00750913,0.11719943,0.00759431,0.63768011
-1.78589295,1.00544385,0.44874956,0.34179936,0.02016428,0.00775104,0.12128574,0.00759022,0.65829084
-1.77988994,1.04530445,0.46324422,0.35328019,0.02148843,0.00807613,0.12609982,0.00766435,0.68355287
-1.77388694,1.09146341,0.47942567,0.36714473,0.02288077,0.00847798,0.13157120,0.00781009,0.71289261
-1.76788394,1.14297559,0.49677933,0.38301759,0.02431785,0.00894949,0.13762837,0.00802074,0.74573426
-1.76188094,1.19890358,0.51480276,0.40052525,0.02577667,0.00948314,0.14420067,0.00828971,0.78151211
-1.75587794,1.25833906,0.53301904,0.41930374,0.02723543,0.01007107,0.15122026,0.00861072,0.81968244
-1.74987494,1.32042361,0.55098947,0.43900598,0.02867415,0.01070530,0.15862402,0.00897791,0.85973468
-1.74387194,1.38436853,0.56832533,0.45930877,0.03007536,0.01137792,0.16635554,0.00938599,0.90120186
-1.73786893,1.44947314,0.58469818,0.47991912,0.03142480,0.01208128,0.17436694,0.00983035,0.94366979
-1.73186593,1.51514072,0.59984840,0.50057977,0.03271195,0.01280821,0.18262058,0.01030721,0.98678489
-1.72586293,1.58089154,0.61359159,0.52107382,0.03393053,0.01355219,0.19109055,0.01081366,1.03026016
-1.71985993,1.64637209,0.62582239,0.54122805,0.03507887,0.01430755,0.19976367,0.01134774,1.07387900
-1.71385693,1.71135973,0.63651559,0.56091489,0.03616001,0.01506964,0.20864015,0.01190850,1.11749639
-1.70785393,1.77576221,0.64572421,0.58005269,0.03718171,0.01583493,0.21773355,0.01249591,1.16103732
-1.70185093,1.83961135,0.65357460,0.59860433,0.03815619,0.01660108,0.22707007,0.01311089,1.20449197
-1.69584792,1.90305075,0.66025850,0.61657396,0.03909964,0.01736698,0.23668700,0.01375515,1.24790772
-1.68984492,1.96631739,0.66602224,0.63400190,0.04003155,0.01813266,0.24663038,0.01443103,1.29137793
-1.68384192,2.02971758,0.67115359,0.65095787,0.04097377,0.01889915,0.25695182,0.01514131,1.33502767
-1.67783892,2.09359775,0.67596648,0.66753271,0.04194948,0.01966835,0.26770455,0.01588892,1.37899690
-1.67183592,2.15831133,0.68078443,0.68382889,0.04298197,0.02044266,0.27893876,0.01667664,1.42342164
-1.66583292,2.22418300,0.68592312,0.69995026,0.04409333,0.02122475,0.29069661,0.01750674,1.46841393
-1.65982991,2.29147208,0.69167322,0.71599153,0.04530316,0.02201710,0.30300684,0.01838066,1.51404159
-1.65382691,2.36033694,0.69828399,0.73202800,0.04662729,0.02282171,0.31587960,0.01929860,1.56030888
