energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-2.97448724,2.59984428,0.00020306,0.14697785,0.14622845,0.61160373,0.45889175,1.50340385,0.30597464,0.00000000
-2.96848424,2.58106212,0.00021963,0.14761180,0.14656739,0.61446183,0.46685682,1.47725975,0.31455459,0.00000000
-2.96248124,2.56912698,0.00023967,0.14818728,0.14687768,0.62107720,0.47469830,1.45334619,0.32396325,0.00000000
-2.95647824,2.56548103,0.00026373,0.14866875,0.14711552,0.63208826,0.48239267,1.43246294,0.33415391,0.00000000
-2.95047524,2.57163283,0.00029237,0.14902679,0.14724218,0.64813433,0.48993812,1.41546202,0.34508689,0.00000000
-2.94447224,2.58910459,0.00032621,0.14923876,0.14722464,0.66983309,0.49735513,1.40321996,0.35672974,0.00000000
-2.93846923,2.61937574,0.00036582,0.14928934,0.14703622,0.69775680,0.50468642,1.39660826,0.36905716,0.00000000
-2.93246623,2.66382548,0.00041181,0.14917086,0.14665699,0.73240831,0.51199640,1.39646359,0.38205063,0.00000000
-2.92646323,2.72367680,0.00046474,0.14888344,0.14607405,0.77419786,0.51936983,1.40355899,0.39569784,0.00000000
-2.92046023,2.79994462,0.00052515,0.14843497,0.14528172,0.82342164,0.52690985,1.41857750,0.40999205,0.00000000
-2.91445723,2.89339027,0.00059352,0.14784091,0.14428161,0.88024312,0.53473534,1.44208930,0.42493134,0.00000000
-2.90845423,3.00448448,0.00067031,0.14712395,0.14308262,0.94467792,0.54297759,1.47453334,0.44051789,0.00000000
-2.90245123,3.13338032,0.00075590,0.14631345,0.14170081,1.01658304,0.55177631,1.51620428,0.45675726,0.00000000
-2.89644822,3.27989761,0.00085064,0.14544488,0.14015923,1.09565092,0.56127515,1.56724514,0.47365768,0.00000000
-2.89044522,3.44351917,0.00095483,0.14455901,0.13848764,1.18140873,0.57161683,1.62764592,0.49122952,0.00000000
-2.88444222,3.62339949,0.00106873,0.14370115,0.13672216,1.27322298,0.58293793,1.69724826,0.50948470,0.00000000
-2.87843922,3.81838519,0.00119256,0.14292024,0.13490491,1.37030939,0.59536374,1.77575574,0.52843620,0.00000000
-2.87243622,4.02704669,0.00132654,0.14226807,0.13308350,1.47174775,0.60900312,1.86274943,0.54809752,0.00000000
-2.86643322,4.24771961,0.00147091,0.14179840,0.13131050,1.57650110,0.62394385,1.95770785,0.56848211,0.00000000
-2.86043022,4.47855415,0.00162592,0.14156627,0.12964284,1.68343867,0.64024849,2.06003032,0.58960261,0.00000000
-2.85442721,4.71757030,0.00179188,0.14162729,0.12814109,1.79136165,0.65795105,2.16906282,0.61147001,0.00000000
-2.84842421,4.96271648,0.00196914,0.14203716,0.12686864,1.89903069,0.67705458,2.28412478,0.63409240,0.00000000
-2.84242121,5.21192881,0.00215816,0.14285122,0.12589084,2.00519430,0.69752985,2.40453567,0.65747351,0.00000000
-2.83641821,5.46318842,0.00235945,0.14412414,0.12527386,2.10861687,0.71931516,2.52963995,0.68161086,0.00000000
-2.83041521,5.71457409,0.00257363,0.14590967,0.12508354,2.20810540,0.74231727,2.65882882,0.70649355,0.00000000
-2.82441221,5.96430763,0.00280136,0.14826045,0.12538400,2.30253402,0.76641343,2.79155782,0.73209973,0.00000000
-2.81840920,6.21079000,0.00304337,0.15122778,0.12623609,2.39086545,0.79145435,2.92735878,0.75839377,0.00000000
-2.81240620,6.45262629,0.00330036,0.15486131,0.12769567,2.47216883,0.81726794,3.06584542,0.78532327,0.00000000
-2.80640320,6.68863840,0.00357302,0.15920860,0.12981178,2.54563352,0.84366361,3.20671193,0.81281601,0.00000000
-2.80040020,6.91786493,0.00386191,0.16431445,0.13262464,2.61057866,0.87043687,3.34972413,0.84077703,0.00000000
-2.79439720,7.13954828,0.00416742,0.17021996,0.13616366,2.66645848,0.89737396,3.49470338,0.86908597,0.00000000
-2.78839420,7.35310984,0.00448965,0.17696129,0.14044541,2.71286366,0.92425627,3.64150380,0.89759491,0.00000000
-2.78239120,7.55811473,0.00482839,0.18456806,0.14547169,2.74951903,0.95086422,3.78998353,0.92612689,0.00000000
-2.77638819,7.75422821,0.00518297,0.19306142,0.15122784,2.77627820,0.97698058,3.93997164,0.95447526,0.00000000
-2.77038519,7.94116640,0.00555219,0.20245189,0.15768127,2.79311576,1.00239291,4.09123220,0.98240407,0.00000000
-2.76438219,8.11864438,0.00593431,0.21273686,0.16478044,2.80011763,1.02689514,4.24342767,1.00964954,0.00000000
-2.75837919,8.28632499,0.00632689,0.22389805,0.17245435,2.79747041,1.05028833,4.39608388,1.03592272,0.00000000
-2.75237619,8.44377166,0.00672687,0.23589894,0.18061259,2.78545020,1.07238061,4.54855886,1.06091335,0.00000000
-2.74637319,8.59040871,0.00713049,0.24868236,0.18914608,2.76441161,1.09298653,4.70001801,1.08429487,0.00000000
-2.74037019,8.72549198,0.00753334,0.26216838,0.19792849,2.73477737,1.11192607,4.84941782,1.10573053,0.00000000
-2.73436718,8.84809244,0.00793041,0.27625280,0.20681843,2.69702891,1.12902340,4.99549993,1.12488033,0.00000000
-2.72836418,8.95709451,0.00831619,0.29080621,0.21566228,2.65169825,1.14410600,5.13679709,1.14140881,0.00000000
-2.72236118,9.05121044,0.00868478,0.30567400,0.22429773,2.59936105,1.15700412,5.27165197,1.15499326,0.00000000
-2.71635818,9.12901074,0.00903002,0.32067729,0.23255784,2.54063117,1.16755105,5.39824889,1.16533216,0.00000000
-2.71035518,9.18897007,0.00934572,0.33561499,0.24027553,2.47615621,1.17558432,5.51465819,1.17215366,0.00000000
-2.70435218,9.22952698,0.00962577,0.35026690,0.24728840,2.40661409,1.18094807,5.61889194,1.17522373,0.00000000
-2.69834917,9.24915485,0.00986439,0.36439798,0.25344352,2.33271025,1.18349645,5.70896895,1.17435368,0.00000000
-2.69234617,9.24644076,0.01005634,0.37776358,0.25860227,2.25517504,1.18309827,5.78298663,1.16940697,0.00000000
-2.68634317,9.22016838,0.01019706,0.39011559,0.26264480,2.17476110,1.17964248,5.83919639,1.16030478,0.00000000
-2.68034017,9.16940042,0.01028286,0.40120920,0.26547404,2.09224018,1.17304433,5.87607917,1.14703042,0.00000000
-2.67433717,9.09355605,0.01031111,0.41081014,0.26701901,2.00839913,1.16325188,5.89241728,1.12963224,0.00000000
-2.66833417,8.99247883,0.01028029,0.41870195,0.26723734,1.92403479,1.15025233,5.88735876,1.10822494,0.00000000
-2.66233117,8.86649091,0.01019008,0.42469310,0.26611689,1.83994745,1.13407783,5.86047087,1.08298920,0.00000000
-2.65632816,8.71642984,0.01004145,0.42862360,0.26367627,1.75693291,1.11481019,5.81177948,1.05416968,0.00000000
-2.65032516,8.54366524,0.00983653,0.43037070,0.25996440,1.67577298,1.09258408,5.74179193,1.02207122,0.00000000
-2.64432216,8.35009339,0.00957868,0.42985349,0.25505898,1.59722453,1.06758847,5.65150169,0.98705350,0.00000000
-2.63831916,8.13810911,0.00927229,0.42703621,0.24906400,1.52200740,1.04006579,5.54237396,0.94952423,0.00000000
-2.63231616,7.91055536,0.00892270,0.42192993,0.24210637,1.45079142,1.01030888,5.41631224,0.90993100,0.00000000
-2.62631316,7.67065219,0.00853600,0.41459266,0.23433183,1.38418294,0.97865558,5.27560725,0.86875199,0.00000000
-2.62031016,7.42190788,0.00811888,0.40512780,0.22590028,1.32271153,0.94548111,5.12286977,0.82648598,0.00000000
-2.61430715,7.16801590,0.00767840,0.39368106,0.21698073,1.26681731,0.91118859,4.96095062,0.78364169,0.00000000
-2.60830415,6.91274240,0.00722178,0.38043585,0.20774612,1.21683971,0.87619792,4.79285080,0.74072698,0.00000000
-2.60230115,6.65980910,0.00675624,0.36560755,0.19836814,1.17300811,0.84093367,4.62162607,0.69823816,0.00000000
-2.59629815,6.41277706,0.00628876,0.34943672,0.18901236,1.13543518,0.80581248,4.45028987,0.65664963,0.00000000
-2.59029515,6.17493659,0.00582597,0.33218172,0.17983371,1.10411332,0.77123065,4.28171886,0.61640439,0.00000000
-2.58429215,5.94920824,0.00537395,0.31411096,0.17097259,1.07891476,0.73755235,4.11856517,0.57790544,0.00000000
-2.57828914,5.73805939,0.00493819,0.29549515,0.16255174,1.05959553,0.70509928,3.96317887,0.54150853,0.00000000
-2.57228614,5.54344002,0.00452345,0.27659987,0.15467377,1.04580345,0.67414202,3.81754380,0.50751629,0.00000000
-2.56628314,5.36674024,0.00413378,0.25767876,0.14741974,1.03709015,0.64489369,3.68322919,0.47617404,0.00000000
-2.56028014,5.20877118,0.00377246,0.23896748,0.14084842,1.03292677,0.61750603,3.56135856,0.44766724,0.00000000
-2.55427714,5.06976955,0.00344204,0.22067877,0.13499656,1.03272293,0.59206808,3.45259674,0.42212070,0.00000000
-2.54827414,4.94942512,0.00314440,0.20299862,0.12987982,1.03584836,0.56860753,3.35715486,0.39959941,0.00000000
-2.54227114,4.84692923,0.00288082,0.18608367,0.12549450,1.04165626,0.54709447,3.27481251,0.38011105,0.00000000
-2.53626813,4.76104152,0.00265203,0.17005982,0.12181979,1.04950762,0.52744738,3.20495526,0.36360994,0.00000000
-2.53026513,4.69017130,0.00245834,0.15502201,0.11882057,1.05879540,0.50954100,3.14662551,0.35000220,0.00000000
-2.52426213,4.63246937,0.00229972,0.14103509,0.11645046,1.06896756,0.49321548,3.09858387,0.33915207,0.00000000
-2.51825913,4.58592592,0.00217593,0.12813559,0.11465513,1.07954790,0.47828657,3.05937793,0.33088896,0.00000000
-2.51225613,4.54846973,0.00208654,0.11633422,0.11337568,1.09015386,0.46455612,3.02741544,0.32501508,0.00000000
-2.50625313,4.51806450,0.00203110,0.10561905,0.11255184,1.10051037,0.45182250,3.00103857,0.32131334,0.00000000
-2.50025013,4.49279800,0.00200913,0.09595896,0.11212514,1.11045924,0.43989050,2.97859609,0.31955523,0.00000000
-2.49424712,4.47096065,0.00202023,0.08730738,0.11204163,1.11996352,0.42858019,2.95851098,0.31950849,0.00000000
-2.48824412,4.45111057,0.00206407,0.07960606,0.11225431,1.12910676,0.41773456,2.93934078,0.32094418,0.00000000
-2.48224112,4.43212308,0.00214043,0.07278867,0.11272504,1.13808710,0.40722553,2.91982898,0.32364312,0.00000000
-2.47623812,4.41322339,0.00224919,0.06678428,0.11342599,1.14720648,0.39695836,2.89894591,0.32740134,0.00000000
-2.47023512,4.39400201,0.00239030,0.06152042,0.11434046,1.15685541,0.38687420,2.87591838,0.33203450,0.00000000
-2.46423212,4.37441335,0.00256380,0.05692583,0.11546323,1.16749398,0.37695093,2.85024785,0.33738112,0.00000000
-2.45822911,4.35475873,0.00276971,0.05293270,0.11680024,1.17962986,0.36720241,2.82171721,0.34330454,0.00000000
-2.45222611,4.33565538,0.00300800,0.04947860,0.11836788,1.19379422,0.35767615,2.79038704,0.34969367,0.00000000
-2.44622311,4.31799407,0.00327858,0.04650785,0.12019164,1.21051657,0.34844983,2.75658247,0.35646246,0.00000000
-2.44022011,4.30288777,0.00358119,0.04397260,0.12230443,1.23029949,0.33962672,2.72087202,0.36354828,0.00000000
-2.43421711,4.29161459,0.00391536,0.04183347,0.12474453,1.25359428,0.33133042,2.68404022,0.37090926,0.00000000
-2.42821411,4.28555784,0.00428039,0.04005996,0.12755326,1.28077852,0.32369925,2.64705570,0.37852086,0.00000000
-2.42221111,4.28614639,0.00467528,0.03863054,0.13077254,1.31213636,0.31688038,2.61103667,0.38637179,0.00000000
-2.41620810,4.29479802,0.00509875,0.03753256,0.13444237,1.34784235,0.31102423,2.57721553,0.39445965,0.00000000
-2.41020510,4.31286851,0.00554919,0.03676196,0.13859847,1.38794956,0.30627923,2.54690418,0.40278649,0.00000000
-2.40420210,4.34160828,0.00602475,0.03632292,0.14327010,1.43238235,0.30278717,2.52146149,0.41135454,0.00000000
-2.39819910,4.38212859,0.00652331,0.03622735,0.14847812,1.48093430,0.30067946,2.50226375,0.42016256,0.00000000
-2.39219610,4.43537804,0.00704259,0.03649433,0.15423365,1.53327139,0.30007420,2.49067915,0.42920283,0.00000000
-2.38619310,4.50212995,0.00758022,0.03714947,0.16053705,1.58894047,0.30107432,2.48804630,0.43845920,0.00000000
-2.38019010,4.58298044,0.00813385,0.03822419,0.16737761,1.64738283,0.30376677,2.49565688,0.44790622,0.00000000
-2.37418709,4.67835629,0.00870127,0.03975491,0.17473373,1.70795245,0.30822254,2.51474200,0.45750954,0.00000000
-2.36818409,4.78853122,0.00928057,0.04178215,0.18257371,1.76993839,0.31449774,2.54646156,0.46722753,0.00000000
-2.36218109,4.91364859,0.00987024,0.04434948,0.19085714,1.83259041,0.32263516,2.59189542,0.47701411,0.00000000
-2.35617809,5.05374810,0.01046933,0.04750232,0.19953662,1.89514699,0.33266652,2.65203553,0.48682261,0.00000000
-2.35017509,5.20879382,0.01107757,0.05128660,0.20855999,1.95686455,0.34461482,2.72777735,0.49661033,0.00000000
-2.34417209,5.37870062,0.01169546,0.05574718,0.21787267,2.01704665,0.35849675,2.81990971,0.50634370,0.00000000
-2.33816908,5.56335626,0.01232437,0.06092612,0.22742011,2.07507178,0.37432475,2.92910161,0.51600348,0.00000000
-2.33216608,5.76263639,0.01296651,0.06686075,0.23715014,2.13041855,0.39210853,3.05588546,0.52558964,0.00000000
-2.32616308,5.97641034,0.01362497,0.07358161,0.24701506,2.18268687,0.41185575,3.20063597,0.53512559,0.00000000
-2.32016008,6.20453607,0.01430360,0.08111022,0.25697335,2.23161402,0.43357169,3.36354468,0.54466124,0.00000000
-2.31415708,6.44684328,0.01500689,0.08945688,0.26699076,2.27708464,0.45725779,3.54459067,0.55427460,0.00000000
-2.30815408,6.70310482,0.01573973,0.09861839,0.27704090,2.31913391,0.48290900,3.74350822,0.56407161,0.00000000
-2.30215108,6.97299721,0.01650724,0.10857599,0.28710499,2.35794349,0.51050994,3.95975293,0.57418400,0.00000000
-2.29614807,7.25605222,0.01731435,0.11929348,0.29717104,2.39383025,0.54003004,4.19246837,0.58476513,0.00000000
-2.29014507,7.55160220,0.01816558,0.13071561,0.30723230,2.42722807,0.57141792,4.44045543,0.59598375,0.00000000
-2.28414207,7.85872285,0.01906455,0.14276703,0.31728511,2.45866343,0.60459522,4.70214703,0.60801607,0.00000000
-2.27813907,8.17617737,0.02001373,0.15535171,0.32732636,2.48872582,0.63945038,4.97559102,0.62103617,0.00000000
-2.27213607,8.50236680,0.02101398,0.16835301,0.33735059,2.51803447,0.67583276,5.25844373,0.63520545,0.00000000
-2.26613307,8.83529075,0.02206430,0.18163455,0.34734709,2.54720292,0.71354755,5.54797677,0.65066143,0.00000000
-2.26013007,9.17252319,0.02316155,0.19504172,0.35729698,2.57680326,0.75235209,5.84109888,0.66750671,0.00000000
-2.25412706,9.51120687,0.02430029,0.20840413,0.36717068,2.60733193,0.79195384,6.13439418,0.68579852,0.00000000
-2.24812406,9.84806942,0.02547267,0.22153868,0.37692595,2.63917882,0.83201054,6.42417745,0.70553966,0.00000000
-2.24212106,10.17946294,0.02666848,0.23425345,0.38650646,2.67260148,0.87213286,6.70656590,0.72667140,0.00000000
-2.23611806,10.50142763,0.02787530,0.24635216,0.39584135,2.70770569,0.91188955,6.97756622,0.74906887,0.00000000
-2.23011506,10.80977856,0.02907881,0.25763912,0.40484567,2.74443361,0.95081538,7.23317456,0.77253928,0.00000000
-2.22411206,11.10021335,0.03026309,0.26792451,0.41342171,2.78256022,0.98842146,7.46948633,0.79682349,0.00000000
-2.21810905,11.36843710,0.03141120,0.27702975,0.42146140,2.82169819,1.02420788,7.68281173,0.82160071,0.00000000
-2.21210605,11.61029954,0.03250575,0.28479290,0.42884957,2.86131110,1.05767816,7.86979259,0.84649663,0.00000000
-2.20610305,11.82193866,0.03352948,0.29107364,0.43546791,2.90073431,1.08835487,8.02751544,0.87109441,0.00000000
-2.20010005,11.99992431,0.03446602,0.29575789,0.44119965,2.93920238,1.11579581,8.15361594,0.89494842,0.00000000
-2.19409705,12.14139486,0.03530049,0.29876170,0.44593450,2.97588179,1.13961003,8.24636969,0.91759990,0.00000000
-2.18809405,12.24418021,0.03602020,0.30003429,0.44957385,3.00990705,1.15947279,8.30476515,0.93859404,0.00000000
-2.18209105,12.30690511,0.03661519,0.29956014,0.45203575,3.04041862,1.17513870,8.32855486,0.95749759,0.00000000
-2.17608804,12.32906717,0.03707871,0.29736005,0.45325964,3.06660051,1.18645243,8.31828238,0.97391624,0.00000000
-2.17008504,12.31108571,0.03740759,0.29349104,0.45321038,3.08771591,1.19335624,8.27528331,0.98751086,0.00000000
-2.16408204,12.25431845,0.03760243,0.28804522,0.45188156,3.10313907,1.19589396,8.20165993,0.99801190,0.00000000
-2.15807904,12.16104525,0.03766764,0.28114754,0.44929765,3.11238195,1.19421107,8.10023044,1.00523122,0.00000000
-2.15207604,12.03441924,0.03761135,0.27295268,0.44551525,3.11511463,1.18855086,7.97445486,1.00907073,0.00000000
-2.14607304,11.87838761,0.03744517,0.26364106,0.44062292,3.11117868,1.17924670,7.82834071,1.00952763,0.00000000
-2.14007004,11.69758585,0.03718371,0.25341417,0.43473999,3.10059315,1.16671095,7.66633258,1.00669576,0.00000000
-2.13406703,11.49721010,0.03684412,0.24248949,0.42801408,3.08355331,1.15142077,7.49319040,1.00076325,0.00000000
-2.12806403,11.28287371,0.03644542,0.23109510,0.42061769,3.06042252,1.13390179,7.31386133,0.99200661,0.00000000
-2.12206103,11.06045418,0.03600785,0.21946413,0.41274381,3.03171811,1.11471022,7.13335066,0.98078152,0.00000000
-2.11605803,10.83593722,0.03555213,0.20782937,0.40460093,2.99809225,1.09441443,6.95659664,0.96751086,0.00000000
-2.11005503,10.61526411,0.03509878,0.19641812,0.39640752,2.96030905,1.07357685,6.78835368,0.95267069,0.00000000
-2.10405203,10.40418815,0.03466744,0.18544735,0.38838638,2.91921925,1.05273693,6.63308780,0.93677469,0.00000000
-2.09804902,10.20814517,0.03427627,0.17511947,0.38075891,2.87573377,1.03239612,6.49488718,0.92035801,0.00000000
-2.09204602,10.03214163,0.03394149,0.16561859,0.37373975,2.83079735,1.01300526,6.37738968,0.90396112,0.00000000
-2.08604302,9.88066292,0.03367696,0.15710748,0.36753175,2.78536343,0.99495509,6.28372831,0.88811429,0.00000000
-2.08004002,9.75760303,0.03349394,0.14972513,0.36232168,2.74037094,0.97856978,6.21649433,0.87332350,0.00000000
-2.07403702,9.66621538,0.03340093,0.14358501,0.35827656,2.69672391,0.96410397,6.17771718,0.86005800,0.00000000
-2.06803402,9.60908383,0.03340369,0.13877397,0.35554081,2.65527387,0.95174275,6.16885937,0.84873999,0.00000000
-2.06203102,9.58811153,0.03350529,0.13535164,0.35423421,2.61680558,0.94160456,6.19082414,0.83973660,0.00000000
-2.05602801,9.60452515,0.03370630,0.13335053,0.35445066,2.58202557,0.93374643,6.24397332,0.83335425,0.00000000
-2.05002501,9.65889133,0.03400504,0.13277647,0.35625753,2.55155362,0.92817104,6.32815282,0.82983513,0.00000000
-2.04402201,9.75114226,0.03439787,0.13360958,0.35969571,2.52591649,0.92483486,6.44272334,0.82935584,0.00000000
-2.03801901,9.88060766,0.03487948,0.13580559,0.36478002,2.50554367,0.92365692,6.58659417,0.83202778,0.00000000
-2.03201601,10.04605073,0.03544321,0.13929749,0.37150004,2.49076461,0.92452751,6.75825843,0.83789890,0.00000000
-2.02601301,10.24570624,0.03608135,0.14399751,0.37982099,2.48180722,0.92731624,6.95582879,0.84695656,0.00000000
-2.02001001,10.47731981,0.03678539,0.14979932,0.38968478,2.47879719,0.93187914,7.17707303,0.85913112,0.00000000
-2.01400700,10.73818778,0.03754625,0.15658043,0.40101101,2.48175810,0.93806444,7.41944953,0.87429980,0.00000000
-2.00800400,11.02519801,0.03835445,0.16420483,0.41369784,2.49061222,0.94571692,7.68014313,0.89229075,0.00000000
-2.00200100,11.33487227,0.03920024,0.17252571,0.42762279,2.50518207,0.95468071,7.95610196,0.91288698,0.00000000
-1.99599800,11.66341093,0.04007371,0.18138838,0.44264339,2.52519296,0.96480075,8.24407621,0.93583004,0.00000000
-1.98999500,12.00674122,0.04096489,0.19063317,0.45859784,2.55027656,0.97592303,8.54065946,0.96082355,0.00000000
-1.98399200,12.36056971,0.04186377,0.20009835,0.47530567,2.57997586,0.98789387,8.84233322,0.98753646,0.00000000
-1.97798899,12.72043955,0.04276035,0.20962313,0.49256851,2.61375161,1.00055862,9.14551486,1.01560622,0.00000000
-1.97198599,13.08179254,0.04364476,0.21905038,0.51017119,2.65099035,1.01376001,9.44660861,1.04464203,0.00000000
-1.96598299,13.44003544,0.04450728,0.22822937,0.52788317,2.69101410,1.02733656,9.74205898,1.07422835,0.00000000
-1.95997999,13.79060933,0.04533845,0.23701815,0.54546046,2.73309156,1.04112115,10.02840543,1.10392879,0.00000000
-1.95397699,14.12906041,0.04612920,0.24528576,0.56264818,2.77645070,1.05494022,10.30233652,1.13329066,0.00000000
-1.94797399,14.45111003,0.04687097,0.25291403,0.57918369,2.82029222,1.06861343,10.56074180,1.16185016,0.00000000
-1.94197099,14.75272147,0.04755585,0.25979906,0.59480049,2.86380378,1.08195409,10.80075935,1.18913844,0.00000000
-1.93596798,15.03016107,0.04817671,0.26585228,0.60923260,2.90617423,1.09477023,11.01981690,1.21468843,0.00000000
-1.92996498,15.28005113,0.04872736,0.27100112,0.62221968,2.94660756,1.10686630,11.21566478,1.23804241,0.00000000
-1.92396198,15.49941268,0.04920265,0.27518924,0.63351240,2.98433595,1.11804535,11.38639925,1.25876014,0.00000000
-1.91795898,15.68569638,0.04959853,0.27837642,0.64287819,3.01863156,1.12811163,11.53047526,1.27642743,0.00000000
-1.91195598,15.83680080,0.04991212,0.28053805,0.65010697,3.04881670,1.13687341,11.64670841,1.29066475,0.00000000
-1.90595298,15.95107785,0.05014164,0.28166440,0.65501677,3.07427205,1.14414585,11.73426643,1.30113567,0.00000000
-1.89994997,16.02732609,0.05028638,0.28175957,0.65745885,3.09444293,1.14975390,11.79265117,1.30755475,0.00000000
-1.89394697,16.06477319,0.05034655,0.28084029,0.65732218,3.10884348,1.15353507,11.82167282,1.30969461,0.00000000
-1.88794397,16.06304981,0.05032314,0.27893466,0.65453710,3.11705899,1.15534204,11.82141852,1.30739172,0.00000000
-1.88194097,16.02215727,0.05021767,0.27608079,0.64907782,3.11874659,1.15504505,11.79221764,1.30055087,0.00000000
-1.87593797,15.94243201,0.05003201,0.27232546,0.64096379,3.11363454,1.15253413,11.73460670,1.28914784,0.00000000
-1.86993497,15.82450977,0.04976813,0.26772290,0.63025976,3.10152067,1.14772121,11.64929623,1.27323046,0.00000000
-1.86393197,15.66929236,0.04942788,0.26233359,0.61707445,3.08227021,1.14054205,11.53714217,1.25291765,0.00000000
-1.85792896,15.47791942,0.04901282,0.25622328,0.60155811,3.05581354,1.13095813,11.39912368,1.22839681,0.00000000
-1.85192596,15.25174717,0.04852407,0.24946200,0.58389872,3.02214419,1.11895853,11.23632882,1.19991940,0.00000000
-1.84592296,14.99233533,0.04796225,0.24212339,0.56431731,2.98131729,1.10456173,11.04994882,1.16779513,0.00000000
-1.83991996,14.70144264,0.04732748,0.23428396,0.54306240,2.93344884,1.08781736,10.84128087,1.13238483,0.00000000
-1.83391696,14.38103057,0.04661944,0.22602257,0.52040389,2.87871570,1.06880786,10.61173885,1.09409241,0.00000000
-1.82791396,14.03327395,0.04583755,0.21741991,0.49662660,2.81735630,1.04764991,10.36287042,1.05335612,0.00000000
-1.82191096,13.66057656,0.04498113,0.20855802,0.47202380,2.74967205,1.02449552,10.09637843,1.01063960,0.00000000
-1.81590795,13.26558917,0.04404970,0.19951979,0.44689087,2.67602889,0.99953265,9.81414430,0.96642282,0.00000000
-1.80990495,12.85122703,0.04304330,0.19038849,0.42151939,2.59685897,0.97298526,9.51825040,0.92119337,0.00000000
-1.80390195,12.42068366,0.04196275,0.18124716,0.39619185,2.51266169,0.94511244,9.21099869,0.87543819,0.00000000
-1.79789895,11.97743792,0.04081002,0.17217796,0.37117707,2.42400394,0.91620677,8.89492287,0.82963606,0.00000000
-1.79189595,11.52525135,0.03958845,0.16326144,0.34672643,2.33151896,0.88659151,8.57279147,0.78425082,0.00000000
-1.78589295,11.06815362,0.03830303,0.15457575,0.32307109,2.23590348,0.85661676,8.24760002,0.73972559,0.00000000
-1.77988994,10.61041434,0.03696051,0.14619574,0.30041989,2.13791281,0.82665444,7.92255090,0.69647777,0.00000000
-1.77388694,10.15650021,0.03556951,0.13819204,0.27895827,2.03835372,0.79709224,7.60102011,0.65489498,0.00000000
-1.76788394,9.71101766,0.03414046,0.13063010,0.25884777,1.93807510,0.76832651,7.28651123,0.61533184,0.00000000
-1.76188094,9.27864177,0.03268551,0.12356927,0.24022621,1.83795629,0.74075435,6.98259739,0.57810741,0.00000000
-1.75587794,8.86403328,0.03121828,0.11706185,0.22320835,1.73889360,0.71476509,6.69285272,0.54350329,0.00000000
-1.74987494,8.47174611,0.02975357,0.11115234,0.20788688,1.64178517,0.69073137,6.42077577,0.51176227,0.00000000
-1.74387194,8.10612889,0.02830699,0.10587663,0.19433366,1.54751476,0.66900019,6.16970749,0.48308741,0.00000000
-1.73786893,7.77122380,0.02689447,0.10126152,0.18260100,1.45693505,0.64988414,5.94274706,0.45764144,0.00000000
-1.73186593,7.47066714,0.02553185,0.09732424,0.17272295,1.37085110,0.63365324,5.74266875,0.43554658,0.00000000
-1.72586293,7.20759543,0.02423432,0.09407225,0.16471657,1.29000470,0.62052759,5.57184348,0.41688458,0.00000000
-1.71985993,6.98456108,0.02301600,0.09150320,0.15858293,1.21506025,0.61067115,5.43216816,0.40169701,0.00000000
-1.71385693,6.80346137,0.02188943,0.08960509,0.15430811,1.14659275,0.60418689,5.32500587,0.38998597,0.00000000
-1.70785393,6.66548377,0.02086524,0.08835664,0.15186391,1.08507855,0.60111350,5.25113943,0.38171500,0.00000000
-1.70185093,6.57107013,0.01995178,0.08772778,0.15120850,1.03088923,0.60142375,5.21074046,0.37681040,0.00000000
-1.69584792,6.51990135,0.01915488,0.08768042,0.15228700,0.98428888,0.60502458,5.20335517,0.37516295,0.00000000
-1.68984492,6.51090351,0.01847774,0.08816923,0.15503192,0.94543487,0.61175899,5.22790760,0.37663006,0.00000000
-1.68384192,6.54227534,0.01792090,0.08914262,0.15936367,0.91438219,0.62140950,5.28272050,0.38103831,0.00000000
-1.67783892,6.61153598,0.01748222,0.09054379,0.16519116,0.89109102,0.63370322,5.36555275,0.38818645,0.00000000
-1.67183592,6.71559146,0.01715714,0.09231180,0.17241240,0.87543725,0.64831826,5.47365231,0.39784881,0.00000000
-1.66583292,6.85081716,0.01693883,0.09438273,0.18091528,0.86722534,0.66489122,5.60382247,0.40977903,0.00000000
-1.65982991,7.01315327,0.01681857,0.09669078,0.19057850,0.86620300,0.68302561,5.75249916,0.42371409,0.00000000
-1.65382691,7.19820942,0.01678605,0.09916935,0.20127260,0.87207686,0.70230082,5.91583626,0.43937847,0.00000000
-1.64782391,7.40137468,0.01682983,0.10175211,0.21286110,0.88452840,0.72228131,6.08979605,0.45648845,0.00000000
-1.64182091,7.61792870,0.01693773,0.10437395,0.22520178,0.90322934,0.74252589,6.27024154,0.47475623,0.00000000
-1.63581791,7.84315017,0.01709726,0.10697187,0.23814795,0.92785565,0.76259663,6.45302756,0.49389395,0.00000000
-1.62981491,8.07241861,0.01729597,0.10948575,0.25154980,0.95809947,0.78206722,6.63408775,0.51361737,0.00000000
-1.62381191,8.30130630,0.01752186,0.11185911,0.26525562,0.99367840,0.80053064,6.80951473,0.53364911,0.00000000
-1.61780890,8.52565763,0.01776367,0.11403961,0.27911305,1.03434141,0.81760584,6.97563138,0.55372141,0.00000000
-1.61180590,8.74165364,0.01801106,0.11597960,0.29297019,1.07987137,0.83294341,7.12905149,0.57357839,0.00000000
