energy_ev,total_up,Hf_p_up,Hf_d_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up
-5.68184092,3.65032642,0.96158766,1.10606097,0.04784774,1.30258184,0.87457362,0.00000000
-5.67583792,3.64107971,0.95073937,1.09768656,0.04806638,1.30848205,0.86154570,0.00000000
-5.66983492,3.62488318,0.93792201,1.08689759,0.04824922,1.31175645,0.84709435,0.00000000
-5.66383192,3.60139891,0.92319647,1.07364893,0.04837946,1.31221826,0.83121592,0.00000000
-5.65782891,3.57026970,0.90661794,1.05790474,0.04843905,1.30967054,0.81390409,0.00000000
-5.65182591,3.53113928,0.88823707,1.03964208,0.04840936,1.30391547,0.79515252,0.00000000
-5.64582291,3.48367623,0.86810241,1.01885496,0.04827193,1.29476504,0.77495831,0.00000000
-5.63981991,3.42760026,0.84626375,0.99555876,0.04800921,1.28205260,0.75332596,0.00000000
-5.63381691,3.36270907,0.82277610,0.96979453,0.04760538,1.26564457,0.73027158,0.00000000
-5.62781391,3.28890395,0.79770401,0.94163287,0.04704705,1.24545155,0.70582699,0.00000000
-5.62181091,3.20621247,0.77112562,0.91117716,0.04632391,1.22143796,0.68004350,0.00000000
-5.61580790,3.11480654,0.74313624,0.87856565,0.04542931,1.19362982,0.65299499,0.00000000
-5.60980490,3.01501465,0.71385112,0.84397228,0.04436061,1.16211991,0.62478005,0.00000000
-5.60380190,2.90732727,0.68340706,0.80760611,0.04311946,1.12707007,0.59552302,0.00000000
-5.59779890,2.79239497,0.65196281,0.76970915,0.04171182,1.08871047,0.56537377,0.00000000
-5.59179590,2.67101928,0.61969810,0.73055277,0.04014787,1.04733581,0.53450621,0.00000000
-5.58579290,2.54413663,0.58681139,0.69043274,0.03844173,1.00329879,0.50311557,0.00000000
-5.57978989,2.41279645,0.55351649,0.64966312,0.03661098,0.95700107,0.47141455,0.00000000
-5.57378689,2.27813435,0.52003816,0.60856930,0.03467616,0.90888241,0.43962860,0.00000000
-5.56778389,2.14134211,0.48660710,0.56748056,0.03266006,0.85940843,0.40799049,0.00000000
-5.56178089,2.00363598,0.45345447,0.52672241,0.03058703,0.80905781,0.37673454,0.00000000
-5.55577789,1.86622484,0.42080639,0.48660920,0.02848225,0.75830949,0.34609078,0.00000000
-5.54977489,1.73027993,0.38887868,0.44743725,0.02637102,0.70763050,0.31627924,0.00000000
-5.54377189,1.59690734,0.35787205,0.40947879,0.02427804,0.65746499,0.28750488,0.00000000
-5.53776888,1.46712454,0.32796812,0.37297700,0.02222689,0.60822487,0.25995311,0.00000000
-5.53176588,1.34184166,0.29932620,0.33814233,0.02023949,0.56028231,0.23378628,0.00000000
-5.52576288,1.22184805,0.27208119,0.30515004,0.01833574,0.51396439,0.20914117,0.00000000
-5.51975988,1.10780417,0.24634242,0.27413920,0.01653327,0.46954977,0.18612759,0.00000000
-5.51375688,1.00023891,0.22219356,0.24521286,0.01484732,0.42726747,0.16482799,0.00000000
-5.50775388,0.89955156,0.19969334,0.21843950,0.01329071,0.38729741,0.14529818,0.00000000
-5.50175088,0.80601816,0.17887717,0.19385535,0.01187394,0.34977258,0.12756882,0.00000000
-5.49574787,0.71980116,0.15975930,0.17146760,0.01060538,0.31478245,0.11164780,0.00000000
-5.48974487,0.64096171,0.14233546,0.15125814,0.00949152,0.28237731,0.09752308,0.00000000
-5.48374187,0.56947354,0.12658580,0.13318768,0.00853721,0.25257324,0.08516594,0.00000000
-5.47773887,0.50523776,0.11247785,0.11719989,0.00774602,0.22535729,0.07453443,0.00000000
-5.47173587,0.44809754,0.09996955,0.10322564,0.00712049,0.20069280,0.06557674,0.00000000
-5.46573287,0.39785216,0.08901195,0.09118680,0.00666242,0.17852430,0.05823440,0.00000000
-5.45972986,0.35426990,0.07955171,0.08099974,0.00637307,0.15878225,0.05244521,0.00000000
-5.45372686,0.31709916,0.07153321,0.07257834,0.00625335,0.14138703,0.04814555,0.00000000
-5.44772386,0.28607787,0.06490022,0.06583638,0.00630383,0.12625252,0.04527229,0.00000000
-5.44172086,0.26094070,0.05959712,0.06068930,0.00652482,0.11328900,0.04376401,0.00000000
-5.43571786,0.24142442,0.05556979,0.05705544,0.00691623,0.10240544,0.04356159,0.00000000
-5.42971486,0.22727128,0.05276597,0.05485662,0.00747745,0.09351135,0.04460831,0.00000000
-5.42371186,0.21823080,0.05113538,0.05401832,0.00820710,0.08651806,0.04684929,0.00000000
-5.41770885,0.21406007,0.05062953,0.05446932,0.00910277,0.08133968,0.05023053,0.00000000
-5.41170585,0.21452310,0.05120131,0.05614113,0.01016068,0.07789385,0.05469763,0.00000000
-5.40570285,0.21938942,0.05280450,0.05896713,0.01137541,0.07610217,0.06019427,0.00000000
-5.39969985,0.22843232,0.05539315,0.06288173,0.01273952,0.07589063,0.06666055,0.00000000
-5.39369685,0.24142715,0.05892109,0.06781947,0.01424333,0.07719004,0.07403154,0.00000000
-5.38769385,0.25814994,0.06334151,0.07371431,0.01587467,0.07993635,0.08223588,0.00000000
-5.38169085,0.27837659,0.06860665,0.08049919,0.01761875,0.08407119,0.09119484,0.00000000
-5.37568784,0.30188280,0.07466774,0.08810585,0.01945816,0.08954240,0.10082176,0.00000000
-5.36968484,0.32844494,0.08147517,0.09646506,0.02137291,0.09630461,0.11102204,0.00000000
-5.36368184,0.35784179,0.08897883,0.10550729,0.02334068,0.10431982,0.12169374,0.00000000
-5.35767884,0.38985704,0.09712876,0.11516363,0.02533713,0.11355795,0.13272880,0.00000000
-5.35167584,0.42428249,0.10587585,0.12536726,0.02733640,0.12399723,0.14401478,0.00000000
-5.34567284,0.46092156,0.11517277,0.13605499,0.02931167,0.13562425,0.15543722,0.00000000
-5.33966983,0.49959289,0.12497489,0.14716913,0.03123581,0.14843377,0.16688245,0.00000000
-5.33366683,0.54013359,0.13524122,0.15865934,0.03308210,0.16242790,0.17824064,0.00000000
-5.32766383,0.58240178,0.14593516,0.17048445,0.03482500,0.17761479,0.18940910,0.00000000
-5.32166083,0.62627804,0.15702517,0.18261402,0.03644087,0.19400659,0.20029558,0.00000000
-5.31565783,0.67166541,0.16848515,0.19502954,0.03790866,0.21161671,0.21082137,0.00000000
-5.30965483,0.71848785,0.18029448,0.20772519,0.03921054,0.23045640,0.22092415,0.00000000
-5.30365183,0.76668686,0.19243779,0.22070803,0.04033237,0.25053068,0.23056031,0.00000000
-5.29764882,0.81621634,0.20490444,0.23399746,0.04126409,0.27183373,0.23970668,0.00000000
-5.29164582,0.86703600,0.21768764,0.24762413,0.04199985,0.29434393,0.24836158,0.00000000
-5.28564282,0.91910346,0.23078345,0.26162814,0.04253812,0.31801890,0.25654516,0.00000000
-5.27963982,0.97236560,0.24418960,0.27605665,0.04288147,0.34279063,0.26429890,0.00000000
-5.27363682,1.02674976,0.25790438,0.29096105,0.04303631,0.36856122,0.27168443,0.00000000
-5.26763382,1.08215550,0.27192555,0.30639378,0.04301242,0.39519944,0.27878170,0.00000000
-5.26163082,1.13844747,0.28624960,0.32240494,0.04282244,0.42253854,0.28568653,0.00000000
-5.25562781,1.19545024,0.30087133,0.33903902,0.04248119,0.45037554,0.29250773,0.00000000
-5.24962481,1.25294562,0.31578384,0.35633170,0.04200504,0.47847231,0.29936392,0.00000000
-5.24362181,1.31067285,0.33097907,0.37430710,0.04141123,0.50655851,0.30638010,0.00000000
-5.23761881,1.36833208,0.34644885,0.39297555,0.04071724,0.53433651,0.31368423,0.00000000
-5.23161581,1.42559097,0.36218631,0.41233193,0.03994023,0.56148826,0.32140385,0.00000000
-5.22561281,1.48209447,0.37818774,0.43235478,0.03909654,0.58768383,0.32966278,0.00000000
-5.21960980,1.53747704,0.39445457,0.45300603,0.03820139,0.61259134,0.33857810,0.00000000
-5.21360680,1.59137684,0.41099539,0.47423152,0.03726858,0.63588789,0.34825730,0.00000000
-5.20760380,1.64345081,0.42782770,0.49596198,0.03631040,0.65727099,0.35879571,0.00000000
-5.20160080,1.69338983,0.44497914,0.51811456,0.03533759,0.67646982,0.37027410,0.00000000
-5.19559780,1.74093270,0.46248806,0.54059462,0.03435942,0.69325578,0.38275646,0.00000000
-5.18959480,1.78587781,0.48040302,0.56329767,0.03338384,0.70745175,0.39628794,0.00000000
-5.18359180,1.82809179,0.49878123,0.58611119,0.03241765,0.71893944,0.41089282,0.00000000
-5.17758879,1.86751397,0.51768573,0.60891635,0.03146668,0.72766440,0.42657255,0.00000000
-5.17158579,1.90415631,0.53718119,0.63158923,0.03053601,0.73363845,0.44330383,0.00000000
-5.16558279,1.93809850,0.55732865,0.65400169,0.02963010,0.73693907,0.46103678,0.00000000
-5.15957979,1.96947823,0.57817907,0.67602170,0.02875290,0.73770605,0.47969314,0.00000000
-5.15357679,1.99847711,0.59976620,0.69751316,0.02790790,0.73613525,0.49916475,0.00000000
-5.14757379,2.02530292,0.62209895,0.71833539,0.02709813,0.73246994,0.51931234,0.00000000
-5.14157079,2.05016936,0.64515386,0.73834225,0.02632608,0.72699010,0.53996474,0.00000000
-5.13556778,2.07327443,0.66886805,0.75738119,0.02559361,0.72000025,0.56091884,0.00000000
-5.12956478,2.09477898,0.69313315,0.77529244,0.02490180,0.71181647,0.58194030,0.00000000
-5.12356178,2.11478679,0.71779082,0.79190845,0.02425082,0.70275326,0.60276529,0.00000000
-5.11755878,2.13332772,0.74263028,0.80705398,0.02363976,0.69311099,0.62310336,0.00000000
-5.11155578,2.15034516,0.76738813,0.82054687,0.02306659,0.68316455,0.64264159,0.00000000
-5.10555278,2.16568873,0.79175088,0.83219981,0.02252802,0.67315375,0.66104996,0.00000000
-5.09954977,2.17911310,0.81536024,0.84182298,0.02201960,0.66327596,0.67798808,0.00000000
-5.09354677,2.19028313,0.83782115,0.84922794,0.02153572,0.65368131,0.69311295,0.00000000
-5.08754377,2.19878537,0.85871242,0.85423230,0.02106978,0.64447050,0.70608782,0.00000000
-5.08154077,2.20414527,0.87759945,0.85666535,0.02061441,0.63569536,0.71659165,0.00000000
-5.07553777,2.20584950,0.89404886,0.85637428,0.02016176,0.62736192,0.72432895,0.00000000
-5.06953477,2.20337196,0.90764399,0.85323076,0.01970379,0.61943571,0.72903964,0.00000000
-5.06353177,2.19620218,0.91800091,0.84713742,0.01923260,0.61184885,0.73050841,0.00000000
-5.05752876,2.18387446,0.92478397,0.83803404,0.01874084,0.60450856,0.72857309,0.00000000
-5.05152576,2.16599618,0.92772009,0.82590299,0.01822198,0.59730642,0.72313186,0.00000000
-5.04552276,2.14227355,0.92661127,0.81077342,0.01767067,0.59012791,0.71414852,0.00000000
-5.03951976,2.11253357,0.92134437,0.79272423,0.01708293,0.58286167,0.70165590,0.00000000
-5.03351676,2.07674078,0.91189792,0.77188520,0.01645638,0.57540804,0.68575691,0.00000000
-5.02751376,2.03500809,0.89834536,0.74843641,0.01579034,0.56768645,0.66662316,0.00000000
-5.02151076,1.98760103,0.88085472,0.72260579,0.01508583,0.55964131,0.64449131,0.00000000
-5.01550775,1.93493535,0.85968459,0.69466480,0.01434554,0.55124627,0.61965704,0.00000000
-5.00950475,1.87756811,0.83517664,0.66492254,0.01357371,0.54250670,0.59246703,0.00000000
-5.00350175,1.81618282,0.80774511,0.63371836,0.01277589,0.53346028,0.56330918,0.00000000
-4.99749875,1.75156952,0.77786362,0.60141345,0.01195875,0.52417601,0.53260165,0.00000000
-4.99149575,1.68460069,0.74605007,0.56838163,0.01112977,0.51475147,0.50078097,0.00000000
-4.98549275,1.61620437,0.71285025,0.53499988,0.01029691,0.50530883,0.46828991,0.00000000
-4.97948974,1.54733555,0.67882092,0.50163890,0.00946834,0.49598965,0.43556551,0.00000000
-4.97348674,1.47894731,0.64451302,0.46865417,0.00865213,0.48694884,0.40302777,0.00000000
-4.96748374,1.41196256,0.61045577,0.43637779,0.00785593,0.47834799,0.37106949,0.00000000
-4.96148074,1.34724776,0.57714216,0.40511137,0.00708680,0.47034838,0.34004742,0.00000000
-4.95547774,1.28558922,0.54501639,0.37512032,0.00635097,0.46310395,0.31027525,0.00000000
-4.94947474,1.22767282,0.51446358,0.34662948,0.00565370,0.45675443,0.28201834,0.00000000
-4.94347174,1.17406756,0.48580199,0.31982028,0.00499920,0.45141886,0.25549046,0.00000000
-4.93746873,1.12521329,0.45927800,0.29482940,0.00439056,0.44718971,0.23085233,0.00000000
-4.93146573,1.08141267,0.43506354,0.27174879,0.00382977,0.44412790,0.20821209,0.00000000
-4.92546273,1.04282750,0.41325629,0.25062700,0.00331779,0.44225866,0.18762721,0.00000000
-4.91945973,1.00947902,0.39388205,0.23147166,0.00285457,0.44156859,0.16910792,0.00000000
-4.91345673,0.98125231,0.37689934,0.21425275,0.00243921,0.44200396,0.15262172,0.00000000
-4.90745373,0.95790409,0.36220570,0.19890677,0.00207004,0.44347036,0.13809864,0.00000000
-4.90145073,0.93907393,0.34964553,0.18534126,0.00174480,0.44583379,0.12543723,0.00000000
-4.89544772,0.92429823,0.33901897,0.17343983,0.00146075,0.44892313,0.11451065,0.00000000
-4.88944472,0.91302675,0.33009161,0.16306720,0.00121480,0.45253421,0.10517298,0.00000000
-4.88344172,0.90464104,0.32260460,0.15407434,0.00100367,0.45643510,0.09726521,0.00000000
-4.87743872,0.89847451,0.31628497,0.14630355,0.00082397,0.46037277,0.09062105,0.00000000
-4.87143572,0.89383352,0.31085568,0.13959321,0.00067232,0.46408086,0.08507216,0.00000000
-4.86543272,0.89001896,0.30604533,0.13378232,0.00054543,0.46728819,0.08045288,0.00000000
-4.85942971,0.88634786,0.30159733,0.12871470,0.00044017,0.46972807,0.07660432,0.00000000
-4.85342671,0.88217436,0.29727807,0.12424275,0.00035360,0.47114763,0.07337778,0.00000000
-4.84742371,0.87690958,0.29288430,0.12023073,0.00028304,0.47131733,0.07063760,0.00000000
-4.84142071,0.87003971,0.28824934,0.11655770,0.00022607,0.47003982,0.06826325,0.00000000
-4.83541771,0.86114198,0.28324816,0.11311984,0.00018056,0.46715816,0.06615091,0.00000000
-4.82941471,0.84989783,0.27780119,0.10983233,0.00014464,0.46256288,0.06421448,0.00000000
-4.82341171,0.83610314,0.27187700,0.10663079,0.00011673,0.45619765,0.06238605,0.00000000
-4.81740870,0.81967506,0.26549362,0.10347209,0.00009551,0.44806337,0.06061597,0.00000000
-4.81140570,0.80065535,0.25871885,0.10033484,0.00007993,0.43822043,0.05887248,0.00000000
-4.80540270,0.77921029,0.25166933,0.09721927,0.00006916,0.42678927,0.05714106,0.00000000
-4.79939970,0.75562707,0.24450869,0.09414680,0.00006263,0.41394896,0.05542346,0.00000000
-4.79339670,0.73030710,0.23744479,0.09115914,0.00005999,0.39993421,0.05373656,0.00000000
-4.78739370,0.70375644,0.23072612,0.08831711,0.00006110,0.38503070,0.05211102,0.00000000
-4.78139070,0.67657380,0.22463768,0.08569905,0.00006605,0.36956912,0.05058984,0.00000000
-4.77538769,0.64943667,0.21949613,0.08339911,0.00007514,0.35391816,0.04922678,0.00000000
-4.76938469,0.62308602,0.21564469,0.08152524,0.00008891,0.33847667,0.04808480,0.00000000
-4.76338169,0.59831018,0.21344756,0.08019705,0.00010813,0.32366535,0.04723447,0.00000000
-4.75737869,0.57592829,0.21328412,0.07954362,0.00013385,0.30991829,0.04675228,0.00000000
-4.75137569,0.55677389,0.21554285,0.07970109,0.00016738,0.29767450,0.04671910,0.00000000
-4.74537269,0.54167893,0.22061505,0.08081035,0.00021031,0.28736979,0.04721855,0.00000000
-4.73936968,0.53145844,0.22888831,0.08301458,0.00026457,0.27942900,0.04833539,0.00000000
-4.73336668,0.52689621,0.24073978,0.08645680,0.00033244,0.27425889,0.05015399,0.00000000
-4.72736368,0.52873136,0.25652912,0.09127738,0.00041656,0.27224155,0.05275669,0.00000000
-4.72136068,0.53764595,0.27659122,0.09761150,0.00051993,0.27372845,0.05622222,0.00000000
-4.71535768,0.55425352,0.30122861,0.10558659,0.00064596,0.27903511,0.06062402,0.00000000
-4.70935468,0.57908850,0.33070359,0.11531972,0.00079845,0.28843618,0.06602863,0.00000000
-4.70335168,0.61259632,0.36523022,0.12691491,0.00098159,0.30216107,0.07249396,0.00000000
-4.69734867,0.65512424,0.40496617,0.14046049,0.00119992,0.32038988,0.08006757,0.00000000
-4.69134567,0.70691272,0.45000458,0.15602643,0.00145832,0.34324958,0.08878502,0.00000000
-4.68534267,0.76808749,0.50036628,0.17366168,0.00176193,0.37081061,0.09866816,0.00000000
-4.67933967,0.83865230,0.55599250,0.19339178,0.00211609,0.40308356,0.10972367,0.00000000
-4.67333667,0.91848258,0.61673841,0.21521650,0.00252625,0.44001636,0.12194166,0.00000000
-4.66733367,1.00732035,0.68236792,0.23910796,0.00299783,0.48149180,0.13529463,0.00000000
-4.66133067,1.10477062,0.75255004,0.26500907,0.00353616,0.52732566,0.14973669,0.00000000
-4.65532766,1.21029976,0.82685725,0.29283259,0.00414626,0.57726561,0.16520327,0.00000000
-4.64932466,1.32323634,0.90476618,0.32246085,0.00483273,0.63099110,0.18161145,0.00000000
-4.64332166,1.44277474,0.98566100,0.35374621,0.00559960,0.68811439,0.19886076,0.00000000
-4.63731866,1.56798210,1.06883966,0.38651250,0.00645013,0.74818303,0.21683476,0.00000000
-4.63131566,1.69780877,1.15352328,0.42055734,0.00738673,0.81068389,0.23540338,0.00000000
-4.62531266,1.83110257,1.23886852,0.45565541,0.00841076,0.87504893,0.25442588,0.00000000
-4.61930965,1.96662685,1.32398294,0.49156277,0.00952249,0.94066265,0.27375464,0.00000000
-4.61330665,2.10308211,1.40794307,0.52802202,0.01072099,1.00687141,0.29323946,0.00000000
-4.60730365,2.23913096,1.48981463,0.56476817,0.01200409,1.07299428,0.31273245,0.00000000
-4.60130065,2.37342566,1.56867443,0.60153523,0.01336844,1.13833538,0.33209322,0.00000000
-4.59529765,2.50463761,1.64363310,0.63806301,0.01480954,1.20219731,0.35119417,0.00000000
-4.58929465,2.63148768,1.71385795,0.67410414,0.01632184,1.26389527,0.36992570,0.00000000
-4.58329165,2.75277631,1.77859493,0.70943072,0.01789894,1.32277160,0.38820098,0.00000000
-4.57728864,2.86741219,1.83718871,0.74384059,0.01953376,1.37820985,0.40596012,0.00000000
-4.57128564,2.97443823,1.88910021,0.77716259,0.02121877,1.42964832,0.42317326,0.00000000
-4.56528264,3.07305368,1.93392041,0.80926068,0.02294623,1.47659206,0.43984259,0.00000000
-4.55927964,3.16263121,1.97138002,0.84003665,0.02470844,1.51862328,0.45600282,0.00000000
-4.55327664,3.24272819,2.00135433,0.86943111,0.02649799,1.55540931,0.47172012,0.00000000
-4.54727364,3.31309129,2.02386295,0.89742270,0.02830789,1.58670814,0.48708934,0.00000000
-4.54127064,3.37365430,2.03906437,0.92402546,0.03013177,1.61237104,0.50222957,0.00000000
-4.53526763,3.42452890,2.04724561,0.94928432,0.03196393,1.63234231,0.51727804,0.00000000
-4.52926463,3.46598882,2.04880717,0.97326909,0.03379933,1.64665602,0.53238270,0.00000000
-4.52326163,3.49844800,2.04424420,0.99606683,0.03563347,1.65543019,0.54769353,0.00000000
-4.51725863,3.52243382,2.03412457,1.01777339,0.03746225,1.65885834,0.56335318,0.00000000
-4.51125563,3.53855654,2.01906492,1.03848414,0.03928169,1.65719912,0.57948724,0.00000000
-4.50525263,3.54747664,1.99970578,1.05828472,0.04108760,1.65076437,0.59619469,0.00000000
-4.49924962,3.54987148,1.97668707,1.07724208,0.04287520,1.63990627,0.61353905,0.00000000
-4.49324662,3.54640315,1.95062483,1.09539653,0.04463877,1.62500408,0.63154067,0.00000000
-4.48724362,3.53768923,1.92209056,1.11275518,0.04637125,1.60645117,0.65017087,0.00000000
-4.48124062,3.52427768,1.89159384,1.12928740,0.04806391,1.58464298,0.66934815,0.00000000
-4.47523762,3.50662767,1.85956921,1.14492247,0.04970617,1.55996625,0.68893684,0.00000000
-4.46923462,3.48509687,1.82636748,1.15954982,0.05128543,1.53279016,0.70874865,0.00000000
-4.46323162,3.45993623,1.79225213,1.17302201,0.05278715,1.50345958,0.72854685,0.00000000
-4.45722861,3.43129228,1.75740044,1.18516028,0.05419502,1.47229067,0.74805340,0.00000000
-4.45122561,3.39921680,1.72190937,1.19576263,0.05549136,1.43956884,0.76695847,0.00000000
-4.44522261,3.36368328,1.68580546,1.20461407,0.05665761,1.40554909,0.78493232,0.00000000
-4.43921961,3.32460900,1.64905827,1.21149841,0.05767512,1.37045831,0.80163876,0.00000000
-4.43321661,3.28188149,1.61159629,1.21621125,0.05852589,1.33449939,0.81674978,0.00000000
-4.42721361,3.23538756,1.57332449,1.21857323,0.05919357,1.29785655,0.82996056,0.00000000
-4.42121061,3.18504318,1.53414232,1.21844292,0.05966434,1.26070144,0.84100406,0.00000000
-4.41520760,3.13082212,1.49396132,1.21572856,0.05992792,1.22319941,0.84966468,0.00000000
-4.40920460,3.07278170,1.45272105,1.21039802,0.05997841,1.18551538,0.85578991,0.00000000
-4.40320160,3.01108372,1.41040282,1.20248615,0.05981503,1.14781884,0.85929973,0.00000000
-4.39719860,2.94600930,1.36704018,1.19209931,0.05944269,1.11028744,0.86019291,0.00000000
-4.39119560,2.87796649,1.32272587,1.17941647,0.05887227,1.07310894,0.85855009,0.00000000
-4.38519260,2.80749003,1.27761477,1.16468685,0.05812072,1.03648116,0.85453327,0.00000000
-4.37918959,2.73523312,1.23192295,1.14822416,0.05721081,1.00060993,0.84838180,0.00000000
-4.37318659,2.66195154,1.18592275,1.13039762,0.05617057,0.96570522,0.84040494,0.00000000
-4.36718359,2.58848099,1.13993455,1.11162023,0.05503253,0.93197539,0.83097150,0.00000000
-4.36118059,2.51570878,1.09431553,1.09233486,0.05383265,0.89962031,0.82049678,0.00000000
-4.35517759,2.44454155,1.04944629,1.07299883,0.05260901,0.86882345,0.80942773,0.00000000
-4.34917459,2.37587088,1.00571614,1.05406790,0.05140046,0.83974377,0.79822680,0.00000000
-4.34317159,2.31053861,0.96350782,1.03598036,0.05024505,0.81250783,0.78735538,0.00000000
-4.33716858,2.24930397,0.92318266,1.01914205,0.04917855,0.78720275,0.77725754,0.00000000
-4.33116558,2.19281424,0.88506685,1.00391319,0.04823297,0.76387064,0.76834476,0.00000000
-4.32516258,2.14158066,0.84943959,0.99059742,0.04743522,0.74250477,0.76098243,0.00000000
-4.31915958,2.09596075,0.81652375,0.97943373,0.04680599,0.72304807,0.75547846,0.00000000
-4.31315658,2.05614801,0.78647924,0.97059141,0.04635890,0.70539390,0.75207467,0.00000000
-4.30715358,2.02216928,0.75939960,0.96416829,0.04609985,0.68938937,0.75094101,0.00000000
