energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-5.11155578,1.82341790,0.03530446,0.11120736,0.34860635,0.74036866,0.03375914,0.78112991
-5.10555278,2.00506089,0.03736917,0.12177008,0.38820931,0.81958431,0.03676869,0.85752930
-5.09954977,2.19889853,0.03931160,0.13306528,0.43179668,0.90420552,0.04010589,0.93944364
-5.09354677,2.40407471,0.04110303,0.14498454,0.47936985,0.99384476,0.04376587,1.02660851
-5.08754377,2.61962473,0.04271654,0.15740645,0.53091369,1.08804108,0.04774368,1.11873574
-5.08154077,2.84448684,0.04412767,0.17019756,0.58639578,1.18626305,0.05203417,1.21551898
-5.07553777,3.07751669,0.04531504,0.18321387,0.64576579,1.28791366,0.05663170,1.31664012
-5.06953477,3.31750437,0.04626094,0.19630270,0.70895511,1.39233718,0.06152986,1.42177614
-5.06353177,3.56319397,0.04695171,0.20930487,0.77587663,1.49882799,0.06672107,1.53060641
-5.05752876,3.81330496,0.04737807,0.22205743,0.84642469,1.60664123,0.07219617,1.64282003
-5.05152576,4.06655512,0.04753532,0.23439655,0.92047510,1.71500538,0.07794400,1.75812297
-5.04552276,4.32168414,0.04742340,0.24616073,0.99788513,1.82313614,0.08395090,1.87624457
-5.03951976,4.57747705,0.04704681,0.25719420,1.07849340,1.93025165,0.09020033,1.99694309
-5.03351676,4.83278656,0.04641441,0.26735029,1.16211951,2.03558848,0.09667246,2.12000961
-5.02751376,5.08655323,0.04553916,0.27649481,1.24856324,2.13841782,0.10334387,2.24527008
-5.02151076,5.33782238,0.04443766,0.28450923,1.33760323,2.23806148,0.11018724,2.37258484
-5.01550775,5.58575663,0.04312974,0.29129350,1.42899501,2.33390700,0.11717125,2.50184532
-5.00950475,5.82964311,0.04163790,0.29676857,1.52246829,2.42542125,0.12426046,2.63296760
-5.00350175,6.06889450,0.03998675,0.30087829,1.61772344,2.51216185,0.13141534,2.76588255
-4.99749875,6.30304333,0.03820245,0.30359071,1.71442730,2.59378597,0.13859238,2.90052271
-4.99149575,6.53172927,0.03631207,0.30489875,1.81220835,2.67005584,0.14574429,3.03680598
-4.98549275,6.75467956,0.03434310,0.30482010,1.91065147,2.74084070,0.15282029,3.17461660
-4.97948974,6.97168324,0.03232287,0.30339642,2.00929263,2.80611500,0.15976646,3.31378422
-4.97348674,7.18256014,0.03027809,0.30069183,2.10761396,2.86595270,0.16652618,3.45406185
-4.96748374,7.38712622,0.02823441,0.29679072,2.20503963,2.92051797,0.17304064,3.59510408
-4.96148074,7.58515726,0.02621606,0.29179497,2.30093307,2.97005256,0.17924937,3.73644676
-4.95547774,7.77635307,0.02424553,0.28582075,2.39459631,3.01486054,0.18509095,3.87748971
-4.94947474,7.96030479,0.02234337,0.27899488,2.48527168,3.05529102,0.19050367,4.01748400
-4.94347174,8.13646774,0.02052800,0.27145107,2.57214681,3.09171983,0.19542634,4.15552515
-4.93746873,8.30414232,0.01881560,0.26332602,2.65436287,3.12453113,0.19979920,4.29055369
-4.93146573,8.46246493,0.01722010,0.25475566,2.73102674,3.15409984,0.20356485,4.42136381
-4.92546273,8.61041068,0.01575314,0.24587161,2.80122685,3.18077592,0.20666933,4.54662088
-4.91945973,8.74680858,0.01442415,0.23679805,2.86405262,3.20487121,0.20906325,4.66488791
-4.91345673,8.87036973,0.01324045,0.22764897,2.91861716,3.22664958,0.21070301,4.77466043
-4.90745373,8.97972750,0.01220735,0.21852608,2.96408236,3.24632077,0.21155201,4.87440896
-4.90145073,9.07348847,0.01132827,0.20951731,2.99968561,3.26403802,0.21158191,4.96262746
-4.89544772,9.15029173,0.01060494,0.20069596,3.02476706,3.27989954,0.21077384,5.03788595
-4.88944472,9.20887355,0.01003752,0.19212045,3.03879600,3.29395347,0.20911955,5.09888474
-4.88344172,9.24813424,0.00962479,0.18383477,3.04139533,3.30620567,0.20662233,5.14450800
-4.87743872,9.26720324,0.00936429,0.17586940,3.03236259,3.31662996,0.20329793,5.17387380
-4.87143572,9.26549918,0.00925248,0.16824271,3.01168649,3.32517965,0.19917503,5.18637822
-4.86543272,9.24278124,0.00928494,0.16096279,2.97955801,3.33179995,0.19429561,5.18173120
-4.85942971,9.19918924,0.00945646,0.15402948,2.93637511,3.33644020,0.18871496,5.15998234
-4.85342671,9.13527028,0.00976125,0.14743658,2.88274094,3.33906553,0.18250131,5.12153531
-4.84742371,9.05199065,0.01019309,0.14117413,2.81945523,3.33966731,0.17573527,5.06715024
-4.84142071,8.95073294,0.01074552,0.13523067,2.74749924,3.33827214,0.16850886,4.99793408
-4.83541771,8.83327880,0.01141198,0.12959532,2.66801498,3.33494928,0.16092436,4.91531965
-4.82941471,8.70177901,0.01218609,0.12425970,2.58227952,3.32981659,0.15309280,4.82103466
-4.82341171,8.55871304,0.01306182,0.11921960,2.49167570,3.32304516,0.14513245,4.71706246
-4.81740870,8.40684078,0.01403372,0.11447637,2.39766036,3.31486292,0.13716705,4.60559663
-4.81140570,8.24914927,0.01509719,0.11003796,2.30173182,3.30555749,0.12932400,4.48899179
-4.80540270,8.08879735,0.01624869,0.10591971,2.20539756,3.29547862,0.12173263,4.36971273
-4.79939970,7.92906069,0.01748603,0.10214466,2.11014372,3.28504018,0.11452239,4.25028419
-4.79339670,7.77327915,0.01880849,0.09874376,2.01740711,3.27472188,0.10782118,4.13324285
-4.78739370,7.62480784,0.02021708,0.09575548,1.92855074,3.26507034,0.10175370,4.02109304
-4.78139070,7.48697225,0.02171462,0.09322536,1.84484319,3.25669912,0.09643999,3.91626671
-4.77538769,7.36302724,0.02330578,0.09120508,1.76744196,3.25028718,0.09199391,3.82108812
-4.76938469,7.25611883,0.02499704,0.08975125,1.69738077,3.24657500,0.08852174,3.73774293
-4.76338169,7.16924723,0.02679659,0.08892401,1.63556022,3.24635750,0.08612083,3.66825084
-4.75737869,7.10522923,0.02871399,0.08878521,1.58274136,3.25047304,0.08487812,3.61444096
-4.75137569,7.06665798,0.03075991,0.08939639,1.53954142,3.25978790,0.08486867,3.57792863
-4.74537269,7.05585841,0.03294554,0.09081655,1.50643092,3.27517554,0.08615410,3.56009260
-4.73936968,7.07483708,0.03528208,0.09309960,1.48373145,3.29749085,0.08878092,3.56205146
-4.73336668,7.12522584,0.03777998,0.09629179,1.47161369,3.32753922,0.09277878,3.58463891
-4.72736368,7.20821985,0.04044822,0.10042894,1.47009510,3.36604138,0.09815862,3.62837748
-4.72136068,7.32451129,0.04329350,0.10553366,1.47903732,3.41359493,0.10491090,3.69345117
-4.71535768,7.47422125,0.04631936,0.11161276,1.49814336,3.47063403,0.11300382,3.77967787
-4.70935468,7.65683320,0.04952542,0.11865469,1.52695480,3.53738925,0.12238178,3.88648310
-4.70335168,7.87113235,0.05290661,0.12662743,1.56484987,3.61384965,0.13296415,4.01287695
-4.69734867,8.11515557,0.05645253,0.13547675,1.61104296,3.69972938,0.14464436,4.15743643
-4.69134567,8.38615682,0.06014692,0.14512506,1.66458642,3.79444128,0.15728975,4.31829591
-4.68534267,8.68059306,0.06396735,0.15547090,1.72437573,3.89707954,0.17074190,4.49314771
-4.67933967,8.99413481,0.06788505,0.16638927,1.78915864,4.00641367,0.18481793,4.67925544
-4.67333667,9.32170482,0.07186504,0.17773277,1.85754903,4.12089505,0.19931249,4.87348144
-4.66733367,9.65754711,0.07586639,0.18933361,1.92804601,4.23867728,0.21400084,5.07232991
-4.66133067,9.99532702,0.07984289,0.20100656,1.99905822,4.35765069,0.22864268,5.27200565
-4.65532766,10.32826143,0.08374374,0.21255272,2.06893337,4.47549060,0.24298689,5.46848840
-4.64932466,10.64927641,0.08751468,0.22376407,2.13599229,4.58971834,0.25677704,5.65762092
-4.64332166,10.95118802,0.09109914,0.23442861,2.19856679,4.69777317,0.26975738,5.83520892
-4.63731866,11.22690027,0.09443965,0.24433605,2.25504001,4.79709263,0.28167931,5.99712944
-4.63131566,11.46961309,0.09747933,0.25328369,2.30388798,4.88519833,0.29230797,6.13944392
-4.62531266,11.67303213,0.10016341,0.26108236,2.34372067,4.95978359,0.30142872,6.25851171
-4.61930965,11.83157160,0.10244087,0.26756217,2.37332083,5.01879917,0.30885325,6.35109930
-4.61330665,11.94054133,0.10426590,0.27257786,2.39167913,5.06053333,0.31442508,6.41448065
-4.60730365,11.99630963,0.10559935,0.27601335,2.39802373,5.08368225,0.31802417,6.44652420
-4.60130065,11.99643431,0.10641001,0.27778559,2.39184319,5.08740752,0.31957045,6.44576254
-4.59529765,11.93975542,0.10667569,0.27784725,2.37290143,5.07137764,0.31902611,6.41144150
-4.58929465,11.82644512,0.10638406,0.27618826,2.34124421,5.03579116,0.31639657,6.34354624
-4.58329165,11.65801169,0.10553325,0.27283622,2.29719648,4.98137997,0.31173001,6.24280307
-4.57728864,11.43725698,0.10413209,0.26785544,2.24135108,4.90939211,0.30511557,6.11065660
-4.57128564,11.16818870,0.10220015,0.26134487,2.17454883,4.82155425,0.29668024,5.94922319
-4.56528264,10.85589087,0.09976742,0.25343487,2.09785124,4.72001518,0.28658461,5.76122263
-4.55927964,10.50635775,0.09687373,0.24428311,2.01250673,4.60727246,0.27501765,5.54989090
-4.55327664,10.12629822,0.09356787,0.23406965,1.91991205,4.48608499,0.26219080,5.31887776
-4.54727364,9.72291886,0.08990651,0.22299144,1.82157023,4.35937539,0.24833153,5.07213356
-4.54127064,9.30369457,0.08595294,0.21125658,1.71904711,4.23012604,0.23367677,4.81378979
-4.53526763,8.87613643,0.08177562,0.19907844,1.61392783,4.10127343,0.21846630,4.54803841
-4.52926463,8.44756592,0.07744661,0.18666991,1.50777516,3.97560527,0.20293654,4.27901452
-4.52326163,8.02490443,0.07304003,0.17423805,1.40209092,3.85566476,0.18731478,4.01068680
-4.51725863,7.61448604,0.06863039,0.16197920,1.29828188,3.74366612,0.17181414,3.74675962
-4.51125563,7.22189985,0.06429106,0.15007478,1.19763105,3.64142482,0.15662940,3.49058985
-4.50525263,6.85186726,0.06009272,0.13868786,1.10127495,3.55030548,0.14193368,3.24512074
-4.49924962,6.50815707,0.05610201,0.12796052,1.01018734,3.47118912,0.12787614,3.01283443
-4.49324662,6.19354021,0.05238024,0.11801205,0.92516936,3.40446096,0.11458064,2.79572335
-4.48724362,5.90978331,0.04898230,0.10893801,0.84684582,3.35001878,0.10214525,2.59528058
-4.48124062,5.65767928,0.04595575,0.10080996,0.77566734,3.30730070,0.09064270,2.41250768
-4.47523762,5.43711119,0.04334006,0.09367597,0.71191749,3.27533070,0.08012147,2.24793856
-4.46923462,5.24714437,0.04116607,0.08756166,0.65572422,3.25277918,0.07060748,2.10167682
-4.46323162,5.08614126,0.03945564,0.08247170,0.60707463,3.23803516,0.06210636,1.97344403
-4.45722861,4.95189208,0.03822150,0.07839179,0.56583237,3.22928654,0.05460586,1.86263600
-4.45122561,4.84175513,0.03746726,0.07529076,0.53175636,3.22460434,0.04807868,1.76838406
-4.44522261,4.75279972,0.03718765,0.07312294,0.50452049,3.22202690,0.04248518,1.68961845
-4.43921961,4.68194577,0.03736887,0.07183064,0.48373309,3.21964037,0.03777620,1.62513122
-4.43321661,4.62609457,0.03798921,0.07134653,0.46895586,3.21565191,0.03389568,1.57363613
-4.42721361,4.58224608,0.03901971,0.07159610,0.45972154,3.20845280,0.03078319,1.53382373
-4.42121061,4.54759919,0.04042506,0.07250000,0.45555000,3.19666937,0.02837612,1.50440990
-4.41520760,4.51963263,0.04216458,0.07397627,0.45596254,3.17920008,0.02661166,1.48417678
-4.40920460,4.49616509,0.04419332,0.07594248,0.46049402,3.15523834,0.02542853,1.47200540
-4.40320160,4.47539451,0.04646324,0.07831768,0.46870303,3.12428108,0.02476835,1.46689979
-4.39719860,4.45591710,0.04892446,0.08102428,0.48017988,3.08612387,0.02457679,1.46800242
-4.39119560,4.43672776,0.05152649,0.08398974,0.49455257,3.04084410,0.02480442,1.47460174
-4.38519260,4.41720415,0.05421945,0.08714810,0.51149085,2.98877404,0.02540734,1.48613210
-4.37918959,4.39707691,0.05695524,0.09044137,0.53070847,2.93046610,0.02634763,1.50216717
-4.37318659,4.37638918,0.05968857,0.09382075,0.55196381,2.86665256,0.02759348,1.52240780
-4.36718359,4.35544835,0.06237788,0.09724762,0.57505914,2.79820234,0.02911934,1.54666534
-4.36118059,4.33477300,0.06498606,0.10069438,0.59983857,2.72607687,0.03090581,1.57484181
-4.35517759,4.31503804,0.06748091,0.10414503,0.62618502,2.65128746,0.03293945,1.60690793
-4.34917459,4.29702037,0.06983546,0.10759557,0.65401649,2.57485552,0.03521255,1.64288023
-4.34317159,4.28154756,0.07202802,0.11105416,0.68328169,2.49777738,0.03772279,1.68279854
-4.33716858,4.26945122,0.07404194,0.11454100,0.71395546,2.42099441,0.04047291,1.72670474
-4.33116558,4.26152665,0.07586529,0.11808807,0.74603418,2.34536920,0.04347036,1.77462384
-4.32516258,4.25849974,0.07749025,0.12173854,0.77953127,2.27166796,0.04672688,1.82654828
-4.31915958,4.26100194,0.07891246,0.12554606,0.81447325,2.20054900,0.05025818,1.88242593
-4.31315658,4.26955338,0.08013028,0.12957380,0.85089621,2.13255707,0.05408354,1.94215250
-4.30715358,4.28455415,0.08114396,0.13389328,0.88884307,2.06812277,0.05822544,2.00556841
