energy_ev,total_up,Si_p_up,Si_d_up,Ta_p_up,Ta_d_up,Te_p_up,Te_d_up
-5.61580790,2.14050581,0.44761088,0.00000000,1.51753316,0.82513927,0.68908381,0.00000000
-5.60980490,2.17495566,0.45383178,0.00000000,1.54867254,0.83773563,0.70381027,0.00000000
-5.60380190,2.20436160,0.46024045,0.00000000,1.57503461,0.84882440,0.71645930,0.00000000
-5.59779890,2.22769947,0.46664085,0.00000000,1.59573603,0.85806752,0.72664682,0.00000000
-5.59179590,2.24405800,0.47282403,0.00000000,1.61000983,0.86515260,0.73404648,0.00000000
-5.58579290,2.25267372,0.47857574,0.00000000,1.61723503,0.86980426,0.73840134,0.00000000
-5.57978989,2.25295972,0.48368377,0.00000000,1.61696064,0.87179360,0.73953302,0.00000000
-5.57378689,2.24452697,0.48794482,0.00000000,1.60892298,0.87094567,0.73734771,0.00000000
-5.56778389,2.22719766,0.49117070,0.00000000,1.59305565,0.86714453,0.73183909,0.00000000
-5.56178089,2.20101018,0.49319364,0.00000000,1.56949182,0.86033605,0.72308797,0.00000000
-5.55577789,2.16621589,0.49387059,0.00000000,1.53855883,0.85052839,0.71125882,0.00000000
-5.54977489,2.12326827,0.49308656,0.00000000,1.50076568,0.83779038,0.69659344,0.00000000
-5.54377189,2.07280533,0.49075694,0.00000000,1.45678403,0.82224808,0.67940211,0.00000000
-5.53776888,2.01562644,0.48682885,0.00000000,1.40742382,0.80407994,0.66005282,0.00000000
-5.53176588,1.95266500,0.48128158,0.00000000,1.35360477,0.78351077,0.63895896,0.00000000
-5.52576288,1.88495837,0.47412629,0.00000000,1.29632520,0.76080506,0.61656618,0.00000000
-5.51975988,1.81361650,0.46540498,0.00000000,1.23662951,0.73625996,0.59333896,0.00000000
-5.51375688,1.73979074,0.45518890,0.00000000,1.17557584,0.71019818,0.56974739,0.00000000
-5.50775388,1.66464387,0.44357647,0.00000000,1.11420518,0.68296114,0.54625473,0.00000000
-5.50175088,1.58932263,0.43069078,0.00000000,1.05351312,0.65490246,0.52330608,0.00000000
-5.49574787,1.51493321,0.41667688,0.00000000,0.99442511,0.62638204,0.50131857,0.00000000
-5.48974487,1.44252054,0.40169871,0.00000000,0.93777598,0.59776065,0.48067316,0.00000000
-5.48374187,1.37305137,0.38593591,0.00000000,0.88429414,0.56939506,0.46170823,0.00000000
-5.47773887,1.30740131,0.36958051,0.00000000,0.83459061,0.54163367,0.44471498,0.00000000
-5.47173587,1.24634558,0.35283347,0.00000000,0.78915283,0.51481259,0.42993448,0.00000000
-5.46573287,1.19055318,0.33590122,0.00000000,0.74834292,0.48925201,0.41755631,0.00000000
-5.45972986,1.14058394,0.31899217,0.00000000,0.71240008,0.46525279,0.40771849,0.00000000
-5.45372686,1.09688797,0.30231327,0.00000000,0.68144634,0.44309325,0.40050858,0.00000000
-5.44772386,1.05980702,0.28606658,0.00000000,0.65549517,0.42302604,0.39596557,0.00000000
-5.44172086,1.02957710,0.27044604,0.00000000,0.63446225,0.40527509,0.39408243,0.00000000
-5.43571786,1.00633197,0.25563430,0.00000000,0.61817760,0.39003270,0.39480897,0.00000000
-5.42971486,0.99010719,0.24179975,0.00000000,0.60639858,0.37745671,0.39805502,0.00000000
-5.42371186,0.98084433,0.22909382,0.00000000,0.59882308,0.36766795,0.40369360,0.00000000
-5.41770885,0.97839524,0.21764847,0.00000000,0.59510258,0.36074793,0.41156403,0.00000000
-5.41170585,0.98252631,0.20757397,0.00000000,0.59485453,0.35673700,0.42147508,0.00000000
-5.40570285,0.99292280,0.19895701,0.00000000,0.59767392,0.35563302,0.43320796,0.00000000
-5.39969985,1.00919331,0.19185915,0.00000000,0.60314381,0.35739060,0.44651932,0.00000000
-5.39369685,1.03087454,0.18631560,0.00000000,0.61084478,0.36192119,0.46114435,0.00000000
-5.38769385,1.05743667,0.18233444,0.00000000,0.62036321,0.36909389,0.47679993,0.00000000
-5.38169085,1.08828947,0.17989622,0.00000000,0.63129852,0.37873714,0.49318812,0.00000000
-5.37568784,1.12278943,0.17895411,0.00000000,0.64326936,0.39064139,0.50999990,0.00000000
-5.36968484,1.16024797,0.17943448,0.00000000,0.65591882,0.40456257,0.52691934,0.00000000
-5.36368184,1.19994098,0.18123800,0.00000000,0.66891874,0.42022645,0.54362816,0.00000000
-5.35767884,1.24111949,0.18424141,0.00000000,0.68197328,0.43733382,0.55981070,0.00000000
-5.35167584,1.28302162,0.18829970,0.00000000,0.69482156,0.45556624,0.57515930,0.00000000
-5.34567284,1.32488539,0.19324901,0.00000000,0.70723958,0.47459242,0.58937992,0.00000000
-5.33966983,1.36596237,0.19891001,0.00000000,0.71904134,0.49407488,0.60219782,0.00000000
-5.33366683,1.40553155,0.20509177,0.00000000,0.73007902,0.51367683,0.61336330,0.00000000
-5.32766383,1.44291315,0.21159607,0.00000000,0.74024242,0.53306890,0.62265714,0.00000000
-5.32166083,1.47748191,0.21822210,0.00000000,0.74945741,0.55193576,0.62989553,0.00000000
-5.31565783,1.50867924,0.22477126,0.00000000,0.75768348,0.56998213,0.63493443,0.00000000
-5.30965483,1.53602386,0.23105203,0.00000000,0.76491046,0.58693823,0.63767290,0.00000000
-5.30365183,1.55912041,0.23688482,0.00000000,0.77115428,0.60256438,0.63805549,0.00000000
-5.29764882,1.57766579,0.24210638,0.00000000,0.77645223,0.61665459,0.63607335,0.00000000
-5.29164582,1.59145282,0.24657382,0.00000000,0.78085743,0.62903917,0.63176409,0.00000000
-5.28564282,1.60037112,0.25016804,0.00000000,0.78443313,0.63958622,0.62521031,0.00000000
-5.27963982,1.60440535,0.25279628,0.00000000,0.78724681,0.64820199,0.61653686,0.00000000
-5.27363682,1.60363063,0.25439390,0.00000000,0.78936448,0.65483027,0.60590688,0.00000000
-5.26763382,1.59820574,0.25492514,0.00000000,0.79084541,0.65945078,0.59351687,0.00000000
-5.26163082,1.58836417,0.25438296,0.00000000,0.79173757,0.66207688,0.57959083,0.00000000
-5.25562781,1.57440372,0.25278788,0.00000000,0.79207412,0.66275247,0.56437384,0.00000000
-5.24962481,1.55667500,0.25018599,0.00000000,0.79187097,0.66154869,0.54812531,0.00000000
-5.24362181,1.53556942,0.24664615,0.00000000,0.79112578,0.65856020,0.53111209,0.00000000
-5.23761881,1.51150724,0.24225657,0.00000000,0.78981825,0.65390148,0.51360175,0.00000000
-5.23161581,1.48492618,0.23712094,0.00000000,0.78791192,0.64770329,0.49585633,0.00000000
-5.22561281,1.45627088,0.23135424,0.00000000,0.78535715,0.64010929,0.47812656,0.00000000
-5.21960980,1.42598368,0.22507853,0.00000000,0.78209526,0.63127302,0.46064696,0.00000000
-5.21360680,1.39449673,0.21841876,0.00000000,0.77806352,0.62135535,0.44363165,0.00000000
-5.20760380,1.36222570,0.21149886,0.00000000,0.77320062,0.61052216,0.42727118,0.00000000
-5.20160080,1.32956480,0.20443822,0.00000000,0.76745233,0.59894250,0.41173014,0.00000000
-5.19559780,1.29688320,0.19734867,0.00000000,0.76077686,0.58678691,0.39714568,0.00000000
-5.18959480,1.26452237,0.19033199,0.00000000,0.75314970,0.57422592,0.38362675,0.00000000
-5.18359180,1.23279423,0.18347803,0.00000000,0.74456745,0.56142863,0.37125398,0.00000000
-5.17758879,1.20197971,0.17686350,0.00000000,0.73505035,0.54856113,0.36008012,0.00000000
-5.17158579,1.17232753,0.17055122,0.00000000,0.72464343,0.53578480,0.35013086,0.00000000
-5.16558279,1.14405277,0.16459005,0.00000000,0.71341604,0.52325436,0.34140594,0.00000000
-5.15957979,1.11733539,0.15901518,0.00000000,0.70145981,0.51111562,0.33388047,0.00000000
-5.15357679,1.09231837,0.15384892,0.00000000,0.68888507,0.49950300,0.32750643,0.00000000
-5.14757379,1.06910564,0.14910178,0.00000000,0.67581607,0.48853691,0.32221432,0.00000000
-5.14157079,1.04776003,0.14477389,0.00000000,0.66238514,0.47832098,0.31791484,0.00000000
-5.13556778,1.02830133,0.14085656,0.00000000,0.64872623,0.46893951,0.31450091,0.00000000
-5.12956478,1.01070494,0.13733404,0.00000000,0.63496834,0.46045510,0.31184978,0.00000000
-5.12356178,0.99490141,0.13418544,0.00000000,0.62122908,0.45290687,0.30982545,0.00000000
-5.11755878,0.98077711,0.13138665,0.00000000,0.60760894,0.44630929,0.30828150,0.00000000
-5.11155578,0.96817662,0.12891229,0.00000000,0.59418669,0.44065200,0.30706419,0.00000000
-5.10555278,0.95690674,0.12673771,0.00000000,0.58101610,0.43590046,0.30601607,0.00000000
-5.09954977,0.94674258,0.12484088,0.00000000,0.56812439,0.43199793,0.30497988,0.00000000
-5.09354677,0.93743546,0.12320419,0.00000000,0.55551238,0.42886834,0.30380283,0.00000000
-5.08754377,0.92872269,0.12181607,0.00000000,0.54315656,0.42642040,0.30234109,0.00000000
-5.08154077,0.92033876,0.12067235,0.00000000,0.53101281,0.42455254,0.30046441,0.00000000
-5.07553777,0.91202768,0.11977736,0.00000000,0.51902177,0.42315860,0.29806063,0.00000000
-5.06953477,0.90355582,0.11914461,0.00000000,0.50711534,0.42213402,0.29503998,0.00000000
-5.06353177,0.89472464,0.11879702,0.00000000,0.49522417,0.42138215,0.29133889,0.00000000
-5.05752876,0.88538269,0.11876666,0.00000000,0.48328558,0.42082037,0.28692325,0.00000000
-5.05152576,0.87543619,0.11909389,0.00000000,0.47125143,0.42038567,0.28179075,0.00000000
-5.04552276,0.86485751,0.11982592,0.00000000,0.45909567,0.42003940,0.27597231,0.00000000
-5.03951976,0.85369109,0.12101489,0.00000000,0.44682089,0.41977071,0.26953240,0.00000000
-5.03351676,0.84205621,0.12271525,0.00000000,0.43446370,0.41959870,0.26256826,0.00000000
-5.02751376,0.83014655,0.12498085,0.00000000,0.42209840,0.41957285,0.25520789,0.00000000
-5.02151076,0.81822618,0.12786152,0.00000000,0.40983896,0.41977177,0.24760696,0.00000000
-5.01550775,0.80662213,0.13139956,0.00000000,0.39783889,0.42030022,0.23994464,0.00000000
-5.00950475,0.79571382,0.13562608,0.00000000,0.38628911,0.42128454,0.23241848,0.00000000
-5.00350175,0.78591953,0.14055754,0.00000000,0.37541379,0.42286660,0.22523861,0.00000000
-4.99749875,0.77768062,0.14619260,0.00000000,0.36546429,0.42519654,0.21862126,0.00000000
-4.99149575,0.77144396,0.15250948,0.00000000,0.35671145,0.42842469,0.21278199,0.00000000
-4.98549275,0.76764340,0.15946407,0.00000000,0.34943645,0.43269296,0.20792874,0.00000000
-4.97948974,0.76668093,0.16698883,0.00000000,0.34392062,0.43812619,0.20425497,0.00000000
-4.97348674,0.76890838,0.17499282,0.00000000,0.34043464,0.44482374,0.20193304,0.00000000
-4.96748374,0.77461034,0.18336263,0.00000000,0.33922749,0.45285192,0.20110819,0.00000000
-4.96148074,0.78398909,0.19196460,0.00000000,0.34051574,0.46223747,0.20189305,0.00000000
-4.95547774,0.79715211,0.20064795,0.00000000,0.34447347,0.47296248,0.20436319,0.00000000
-4.94947474,0.81410283,0.20924907,0.00000000,0.35122351,0.48496098,0.20855354,0.00000000
-4.94347174,0.83473493,0.21759653,0.00000000,0.36083031,0.49811753,0.21445605,0.00000000
-4.93746873,0.85883064,0.22551690,0.00000000,0.37329490,0.51226766,0.22201860,0.00000000
-4.93146573,0.88606324,0.23284100,0.00000000,0.38855236,0.52720052,0.23114522,0.00000000
-4.92546273,0.91600371,0.23941029,0.00000000,0.40647199,0.54266340,0.24169782,0.00000000
-4.91945973,0.94813160,0.24508338,0.00000000,0.42686049,0.55836817,0.25349920,0.00000000
-4.91345673,0.98184982,0.24974203,0.00000000,0.44946818,0.57399936,0.26633764,0.00000000
-4.90745373,1.01650294,0.25329679,0.00000000,0.47399823,0.58922368,0.27997272,0.00000000
-4.90145073,1.05139859,0.25569160,0.00000000,0.50011875,0.60370053,0.29414239,0.00000000
-4.89544772,1.08583121,0.25690764,0.00000000,0.52747737,0.61709330,0.30857118,0.00000000
-4.88944472,1.11910739,0.25696579,0.00000000,0.55571781,0.62908086,0.32297914,0.00000000
-4.88344172,1.15057190,0.25592796,0.00000000,0.58449796,0.63936900,0.33709140,0.00000000
-4.87743872,1.17963349,0.25389705,0.00000000,0.61350838,0.64770128,0.35064792,0.00000000
-4.87143572,1.20578923,0.25101547,0.00000000,0.64249073,0.65386881,0.36341312,0.00000000
-4.86543272,1.22864656,0.24746249,0.00000000,0.67125482,0.65771875,0.37518488,0.00000000
-4.85942971,1.24794176,0.24345019,0.00000000,0.69969353,0.65916090,0.38580268,0.00000000
-4.85342671,1.26355405,0.23921840,0.00000000,0.72779453,0.65817230,0.39515424,0.00000000
-4.84742371,1.27551438,0.23502852,0.00000000,0.75564777,0.65479944,0.40318057,0.00000000
-4.84142071,1.28400814,0.23115657,0.00000000,0.78344830,0.64915792,0.40987877,0.00000000
-4.83541771,1.28937153,0.22788560,0.00000000,0.81149336,0.64142961,0.41530271,0.00000000
-4.82941471,1.29208114,0.22549749,0.00000000,0.84017387,0.63185710,0.41956110,0.00000000
-4.82341171,1.29273708,0.22426465,0.00000000,0.86995981,0.62073585,0.42281320,0.00000000
-4.81740870,1.29203981,0.22444151,0.00000000,0.90138001,0.60840405,0.42526201,0.00000000
-4.81140570,1.29076162,0.22625620,0.00000000,0.93499682,0.59523061,0.42714536,0.00000000
-4.80540270,1.28971363,0.22990262,0.00000000,0.97137647,0.58160183,0.42872502,0.00000000
-4.79939970,1.28970968,0.23553309,0.00000000,1.01105637,0.56790701,0.43027450,0.00000000
-4.79339670,1.29152866,0.24325175,0.00000000,1.05451077,0.55452392,0.43206586,0.00000000
-4.78739370,1.29587680,0.25310915,0.00000000,1.10211632,0.54180438,0.43435621,0.00000000
-4.78139070,1.30335193,0.26509802,0.00000000,1.15411942,0.53006094,0.43737455,0.00000000
-4.77538769,1.31441121,0.27915056,0.00000000,1.21060697,0.51955498,0.44130960,0.00000000
-4.76938469,1.32934417,0.29513752,0.00000000,1.27148233,0.51048693,0.44629913,0.00000000
-4.76338169,1.34825238,0.31286900,0.00000000,1.33644801,0.50298910,0.45242144,0.00000000
-4.75737869,1.37103706,0.33209744,0.00000000,1.40499636,0.49712140,0.45968940,0.00000000
-4.75137569,1.39739540,0.35252247,0.00000000,1.47640917,0.49287031,0.46804742,0.00000000
-4.74537269,1.42682608,0.37379801,0.00000000,1.54976676,0.49015112,0.47737146,0.00000000
-4.73936968,1.45864396,0.39554118,0.00000000,1.62396665,0.48881350,0.48747222,0.00000000
-4.73336668,1.49200357,0.41734315,0.00000000,1.69775133,0.48865005,0.49810140,0.00000000
-4.72736368,1.52593052,0.43878151,0.00000000,1.76974421,0.48940769,0.50896062,0.00000000
-4.72136068,1.55935951,0.45943377,0.00000000,1.83849258,0.49080131,0.51971289,0.00000000
-4.71535768,1.59117746,0.47889184,0.00000000,1.90251571,0.49252909,0.52999574,0.00000000
-4.70935468,1.62026983,0.49677666,0.00000000,1.96035606,0.49428897,0.53943582,0.00000000
-4.70335168,1.64556816,0.51275274,0.00000000,2.01063159,0.49579544,0.54766394,0.00000000
-4.69734867,1.66609670,0.52654194,0.00000000,2.05208656,0.49679600,0.55433014,0.00000000
-4.69134567,1.68101617,0.53793593,0.00000000,2.08363887,0.49708659,0.55911796,0.00000000
-4.68534267,1.68966268,0.54680687,0.00000000,2.10442159,0.49652531,0.56175734,0.00000000
-4.67933967,1.69158023,0.55311582,0.00000000,2.11381710,0.49504384,0.56203569,0.00000000
-4.67333667,1.68654529,0.55691847,0.00000000,2.11148211,0.49265612,0.55980650,0.00000000
-4.66733367,1.67458265,0.55836786,0.00000000,2.09736281,0.48946387,0.55499543,0.00000000
-4.66133067,1.65597176,0.55771392,0.00000000,2.07169937,0.48565869,0.54760340,0.00000000
-4.65532766,1.63124352,0.55529975,0.00000000,2.03501991,0.48152060,0.53770696,0.00000000
-4.64932466,1.60116762,0.55155451,0.00000000,1.98812428,0.47741315,0.52545580,0.00000000
-4.64332166,1.56673111,0.54698329,0.00000000,1.93205849,0.47377496,0.51106761,0.00000000
-4.63731866,1.52910903,0.54215394,0.00000000,1.86808117,0.47110820,0.49482088,0.00000000
-4.63131566,1.48962844,0.53768137,0.00000000,1.79762348,0.46996414,0.47704564,0.00000000
-4.62531266,1.44972706,0.53420966,0.00000000,1.72224429,0.47092633,0.45811298,0.00000000
-4.61930965,1.41090827,0.53239243,0.00000000,1.64358244,0.47459183,0.43842355,0.00000000
-4.61330665,1.37469399,0.53287223,0.00000000,1.56330806,0.48155110,0.41839582,0.00000000
-4.60730365,1.34257711,0.53625923,0.00000000,1.48307466,0.49236713,0.39845428,0.00000000
-4.60130065,1.31597516,0.54311026,0.00000000,1.40447380,0.50755457,0.37901833,0.00000000
-4.59529765,1.29618667,0.55390849,0.00000000,1.32899366,0.52755946,0.36049205,0.00000000
-4.58929465,1.28435174,0.56904472,0.00000000,1.25798291,0.55274029,0.34325519,0.00000000
-4.58329165,1.28141796,0.58880085,0.00000000,1.19262074,0.58335113,0.32765581,0.00000000
-4.57728864,1.28811296,0.61333616,0.00000000,1.13389381,0.61952754,0.31400446,0.00000000
-4.57128564,1.30492421,0.64267707,0.00000000,1.08258055,0.66127578,0.30257017,0.00000000
-4.56528264,1.33208702,0.67671091,0.00000000,1.03924288,0.70846608,0.29357820,0.00000000
-4.55927964,1.36958082,0.71518409,0.00000000,1.00422538,0.76083022,0.28720943,0.00000000
-4.55327664,1.41713413,0.75770507,0.00000000,0.97766150,0.81796395,0.28360126,0.00000000
-4.54727364,1.47423781,0.80375213,0.00000000,0.95948628,0.87933423,0.28284984,0.00000000
-4.54127064,1.54016630,0.85268610,0.00000000,0.94945501,0.94429146,0.28501329,0.00000000
-4.53526763,1.61400599,0.90376764,0.00000000,0.94716667,1.01208625,0.29011564,0.00000000
-4.52926463,1.69468958,0.95617877,0.00000000,0.95209147,1.08189036,0.29815126,0.00000000
-4.52326163,1.78103523,1.00904787,0.00000000,0.96360112,1.15282116,0.30908928,0.00000000
-4.51725863,1.87178875,1.06147733,0.00000000,0.98100064,1.22396856,0.32287774,0.00000000
-4.51125563,1.96566708,1.11257284,0.00000000,1.00356057,1.29442345,0.33944724,0.00000000
-4.50525263,2.06140117,1.16147304,0.00000000,1.03054806,1.36330637,0.35871371,0.00000000
-4.49924962,2.15777632,1.20737839,0.00000000,1.06125573,1.42979503,0.38058017,0.00000000
-4.49324662,2.25366802,1.24957786,0.00000000,1.09502698,1.49314956,0.40493727,0.00000000
-4.48724362,2.34807175,1.28747224,0.00000000,1.13127666,1.55273406,0.43166258,0.00000000
-4.48124062,2.44012520,1.32059294,0.00000000,1.16950623,1.60803347,0.46061876,0.00000000
-4.47523762,2.52912187,1.34861537,0.00000000,1.20931272,1.65866487,0.49165051,0.00000000
-4.46923462,2.61451557,1.37136614,0.00000000,1.25039105,1.70438258,0.52458075,0.00000000
-4.46323162,2.69591565,1.38882383,0.00000000,1.29252966,1.74507688,0.55920620,0.00000000
-4.45722861,2.77307348,1.40111312,0.00000000,1.33559972,1.78076639,0.59529278,0.00000000
-4.45122561,2.84586107,1.40849272,0.00000000,1.37953861,1.81158457,0.63257131,0.00000000
-4.44522261,2.91424351,1.41133764,0.00000000,1.42432853,1.83776121,0.67073379,0.00000000
-4.43921961,2.97824681,1.41011680,0.00000000,1.46997158,1.85959988,0.70943102,0.00000000
-4.43321661,3.03792355,1.40536716,0.00000000,1.51646285,1.87745284,0.74827171,0.00000000
-4.42721361,3.09331858,1.39766571,0.00000000,1.56376312,1.89169471,0.78682356,0.00000000
-4.42121061,3.14443700,1.38760090,0.00000000,1.61177311,1.90269663,0.82461664,0.00000000
-4.41520760,3.19121679,1.37574496,0.00000000,1.66031070,1.91080221,0.86114912,0.00000000
-4.40920460,3.23350790,1.36262852,0.00000000,1.70909313,1.91630687,0.89589544,0.00000000
-4.40320160,3.27105938,1.34871894,0.00000000,1.75772516,1.91944157,0.92831678,0.00000000
-4.39719860,3.30351546,1.33440325,0.00000000,1.80569440,1.92036191,0.95787349,0.00000000
-4.39119560,3.33042114,1.31997662,0.00000000,1.85237452,1.91914311,0.98403925,0.00000000
-4.38519260,3.35123707,1.30563676,0.00000000,1.89703623,1.91578106,1.00631613,0.00000000
-4.37918959,3.36536300,1.29148434,0.00000000,1.93886606,1.91019939,1.02425026,0.00000000
-4.37318659,3.37216845,1.27752923,0.00000000,1.97699190,1.90226183,1.03744709,0.00000000
-4.36718359,3.37102901,1.26370196,0.00000000,2.01051431,1.89178926,1.04558576,0.00000000
-4.36118059,3.36136602,1.24986974,0.00000000,2.03854189,1.87858019,1.04843176,0.00000000
-4.35517759,3.34268746,1.23585567,0.00000000,2.06022905,1.86243355,1.04584732,0.00000000
-4.34917459,3.31462759,1.22146029,0.00000000,2.07481398,1.84317231,1.03779883,0.00000000
-4.34317159,3.27698309,1.20648388,0.00000000,2.08165508,1.82066659,1.02436111,0.00000000
-4.33716858,3.22974348,1.19074833,0.00000000,2.08026360,1.79485489,1.00571804,0.00000000
-4.33116558,3.17311414,1.17411727,0.00000000,2.07033094,1.76576213,0.98215957,0.00000000
-4.32516258,3.10753030,1.15651333,0.00000000,2.05174893,1.73351350,0.95407516,0.00000000
-4.31915958,3.03366123,1.13793155,0.00000000,2.02462220,1.69834332,0.92194384,0.00000000
-4.31315658,2.95240408,1.11844822,0.00000000,1.98927166,1.66059812,0.88632135,0.00000000
-4.30715358,2.86486735,1.09822455,0.00000000,1.94622912,1.62073389,0.84782481,0.00000000
