energy_ev,total_up,Si_p_up,Si_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-6.00000000,0.11111541,0.01184463,0.00000000,0.06012598,0.00000000,0.03311569,0.01144777
-5.99399700,0.12482457,0.01178309,0.00000000,0.06921189,0.00000000,0.03453546,0.01263436
-5.98799400,0.14215378,0.01211763,0.00000000,0.08026586,0.00000000,0.03699909,0.01417345
-5.98199100,0.16324675,0.01283961,0.00000000,0.09339546,0.00000000,0.04049864,0.01607247
-5.97598799,0.18822916,0.01394099,0.00000000,0.10869615,0.00000000,0.04502410,0.01833694
-5.96998499,0.21719794,0.01541383,0.00000000,0.12624470,0.00000000,0.05056148,0.02096949
-5.96398199,0.25020935,0.01724951,0.00000000,0.14609210,0.00000000,0.05709047,0.02396888
-5.95797899,0.28726643,0.01943787,0.00000000,0.16825605,0.00000000,0.06458193,0.02732893
-5.95197599,0.32830640,0.02196627,0.00000000,0.19271364,0.00000000,0.07299527,0.03103745
-5.94597299,0.37318881,0.02481857,0.00000000,0.21939431,0.00000000,0.08227592,0.03507528
-5.93996998,0.42168489,0.02797421,0.00000000,0.24817372,0.00000000,0.09235314,0.03941553
-5.93396698,0.47346915,0.03140734,0.00000000,0.27886889,0.00000000,0.10313817,0.04402291
-5.92796398,0.52811371,0.03508615,0.00000000,0.31123497,0.00000000,0.11452315,0.04885349
-5.92196098,0.58508614,0.03897240,0.00000000,0.34496405,0.00000000,0.12638060,0.05385464
-5.91595798,0.64375127,0.04302124,0.00000000,0.37968636,0.00000000,0.13856391,0.05896544
-5.90995498,0.70337737,0.04718134,0.00000000,0.41497403,0.00000000,0.15090870,0.06411740
-5.90395198,0.76314688,0.05139531,0.00000000,0.45034751,0.00000000,0.16323515,0.06923563
-5.89794897,0.82217168,0.05560058,0.00000000,0.48528464,0.00000000,0.17535125,0.07424036
-5.89194597,0.87951264,0.05973045,0.00000000,0.51923234,0.00000000,0.18705699,0.07904877
-5.88594297,0.93420285,0.06371560,0.00000000,0.55162032,0.00000000,0.19814918,0.08357717
-5.87993997,0.98527390,0.06748579,0.00000000,0.58187675,0.00000000,0.20842700,0.08774333
-5.87393697,1.03178427,0.07097178,0.00000000,0.60944507,0.00000000,0.21769778,0.09146897
-5.86793397,1.07284862,0.07410736,0.00000000,0.63380133,0.00000000,0.22578303,0.09468227
-5.86193097,1.10766690,0.07683144,0.00000000,0.65447152,0.00000000,0.23252426,0.09732026
-5.85592796,1.13555197,0.07909013,0.00000000,0.67104794,0.00000000,0.23778856,0.09933104
-5.84992496,1.15595460,0.08083859,0.00000000,0.68320402,0.00000000,0.24147339,0.10067577
-5.84392196,1.16848459,0.08204277,0.00000000,0.69070691,0.00000000,0.24351071,0.10133022
-5.83791896,1.17292724,0.08268072,0.00000000,0.69342728,0.00000000,0.24386998,0.10128589
-5.83191596,1.16925439,0.08274369,0.00000000,0.69134590,0.00000000,0.24256012,0.10055070
-5.82591296,1.15762947,0.08223666,0.00000000,0.68455671,0.00000000,0.23963015,0.09914908
-5.81990995,1.13840663,0.08117859,0.00000000,0.67326633,0.00000000,0.23516867,0.09712169
-5.81390695,1.11212386,0.07960212,0.00000000,0.65779002,0.00000000,0.22930221,0.09452450
-5.80790395,1.07949057,0.07755291,0.00000000,0.63854443,0.00000000,0.22219238,0.09142758
-5.80190095,1.04137046,0.07508863,0.00000000,0.61603734,0.00000000,0.21403222,0.08791345
-5.79589795,0.99876020,0.07227756,0.00000000,0.59085518,0.00000000,0.20504173,0.08407520
-5.78989495,0.95276525,0.06919695,0.00000000,0.56364860,0.00000000,0.19546291,0.08001433
-5.78389195,0.90457360,0.06593128,0.00000000,0.53511690,0.00000000,0.18555443,0.07583859
-5.77788894,0.85542859,0.06257032,0.00000000,0.50599194,0.00000000,0.17558621,0.07165971
-5.77188594,0.80660181,0.05920715,0.00000000,0.47702192,0.00000000,0.16583408,0.06759125
-5.76588294,0.75936676,0.05593634,0.00000000,0.44895579,0.00000000,0.15657459,0.06374644
-5.75987994,0.71497408,0.05285205,0.00000000,0.42252841,0.00000000,0.14808017,0.06023634
-5.75387694,0.67462868,0.05004641,0.00000000,0.39844696,0.00000000,0.14061475,0.05716799
-5.74787394,0.63946912,0.04760792,0.00000000,0.37737859,0.00000000,0.13442964,0.05464286
-5.74187094,0.61054926,0.04562016,0.00000000,0.35993941,0.00000000,0.12975997,0.05275539
-5.73586793,0.58882194,0.04416055,0.00000000,0.34668480,0.00000000,0.12682137,0.05159171
-5.72986493,0.57512480,0.04329935,0.00000000,0.33810081,0.00000000,0.12580700,0.05122849
-5.72386193,0.57016751,0.04309872,0.00000000,0.33459657,0.00000000,0.12688480,0.05173179
-5.71785893,0.57452053,0.04361203,0.00000000,0.33649754,0.00000000,0.13019488,0.05315603
-5.71185593,0.58860488,0.04488310,0.00000000,0.34403936,0.00000000,0.13584702,0.05554301
-5.70585293,0.61268292,0.04694571,0.00000000,0.35736239,0.00000000,0.14391827,0.05892090
-5.69984992,0.64685016,0.04982307,0.00000000,0.37650678,0.00000000,0.15445066,0.06330333
-5.69384692,0.69102824,0.05352741,0.00000000,0.40140835,0.00000000,0.16744909,0.06868856
-5.68784392,0.74495943,0.05805970,0.00000000,0.43189530,0.00000000,0.18287950,0.07505868
-5.68184092,0.80820317,0.06340944,0.00000000,0.46768628,0.00000000,0.20066738,0.08237917
-5.67583792,0.88013539,0.06955467,0.00000000,0.50838999,0.00000000,0.22069695,0.09059855
-5.66983492,0.95995106,0.07646213,0.00000000,0.55350680,0.00000000,0.24281098,0.09964847
-5.66383192,1.04667090,0.08408761,0.00000000,0.60243294,0.00000000,0.26681157,0.10944421
-5.65782891,1.13915273,0.09237667,0.00000000,0.65446731,0.00000000,0.29246198,0.11988563
-5.65182591,1.23610799,0.10126548,0.00000000,0.70882156,0.00000000,0.31948958,0.13085866
-5.64582291,1.33612357,0.11068215,0.00000000,0.76463327,0.00000000,0.34759010,0.14223738
-5.63981991,1.43768907,0.12054811,0.00000000,0.82098240,0.00000000,0.37643306,0.15388658
-5.63381691,1.53922893,0.13078001,0.00000000,0.87691075,0.00000000,0.40566834,0.16566493
-5.62781391,1.63913894,0.14129162,0.00000000,0.93144393,0.00000000,0.43493380,0.17742846
-5.62181091,1.73582592,0.15199602,0.00000000,0.98361540,0.00000000,0.46386369,0.18903451
-5.61580790,1.82774935,0.16280785,0.00000000,1.03249162,0.00000000,0.49209748,0.20034573
-5.60980490,1.91346346,0.17364557,0.00000000,1.07719743,0.00000000,0.51928905,0.21123421
-5.60380190,1.99165794,0.18443360,0.00000000,1.11694078,0.00000000,0.54511555,0.22158543
-5.59779890,2.06119561,0.19510431,0.00000000,1.15103554,0.00000000,0.56928587,0.23130192
-5.59179590,2.12114545,0.20559974,0.00000000,1.17892150,0.00000000,0.59154818,0.24030632
-5.58579290,2.17080926,0.21587298,0.00000000,1.20018066,0.00000000,0.61169634,0.24854395
-5.57978989,2.20974086,0.22588910,0.00000000,1.21454892,0.00000000,0.62957490,0.25598452
-5.57378689,2.23775690,0.23562572,0.00000000,1.22192270,0.00000000,0.64508253,0.26262291
-5.56778389,2.25493865,0.24507305,0.00000000,1.22236019,0.00000000,0.65817371,0.26847922
-5.56178089,2.26162480,0.25423352,0.00000000,1.21607702,0.00000000,0.66885880,0.27359768
-5.55577789,2.25839562,0.26312093,0.00000000,1.20343680,0.00000000,0.67720240,0.27804486
-5.54977489,2.24604923,0.27175931,0.00000000,1.18493672,0.00000000,0.68332027,0.28190701
-5.54377189,2.22557121,0.28018135,0.00000000,1.16118919,0.00000000,0.68737491,0.28528670
-5.53776888,2.19809883,0.28842670,0.00000000,1.13290010,0.00000000,0.68957004,0.28829900
-5.53176588,2.16488179,0.29654003,0.00000000,1.10084496,0.00000000,0.69014433,0.29106727
-5.52576288,2.12724099,0.30456904,0.00000000,1.06584387,0.00000000,0.68936453,0.29371882
-5.51975988,2.08652719,0.31256248,0.00000000,1.02873632,0.00000000,0.68751824,0.29638053
-5.51375688,2.04408121,0.32056824,0.00000000,0.99035700,0.00000000,0.68490665,0.29917472
-5.50775388,2.00119715,0.32863150,0.00000000,0.95151346,0.00000000,0.68183735,0.30221534
-5.50175088,1.95908977,0.33679318,0.00000000,0.91296632,0.00000000,0.67861739,0.30560465
-5.49574787,1.91886721,0.34508846,0.00000000,0.87541283,0.00000000,0.67554669,0.30943051
-5.48974487,1.88150945,0.35354567,0.00000000,0.83947393,0.00000000,0.67291190,0.31376429
-5.48374187,1.84785299,0.36218536,0.00000000,0.80568522,0.00000000,0.67098075,0.31865953
-5.47773887,1.81858188,0.37101962,0.00000000,0.77449179,0.00000000,0.66999700,0.32415134
-5.47173587,1.79422462,0.38005175,0.00000000,0.74624674,0.00000000,0.67017595,0.33025642
-5.46573287,1.77515686,0.38927612,0.00000000,0.72121319,0.00000000,0.67170064,0.33697390
-5.45972986,1.76160902,0.39867833,0.00000000,0.69956925,0.00000000,0.67471876,0.34428664
-5.45372686,1.75367824,0.40823567,0.00000000,0.68141556,0.00000000,0.67934039,0.35216322
-5.44772386,1.75134382,0.41791779,0.00000000,0.66678487,0.00000000,0.68563663,0.36056022
-5.44172086,1.75448535,0.42768773,0.00000000,0.65565292,0.00000000,0.69363915,0.36942507
-5.43571786,1.76290250,0.43750304,0.00000000,0.64795028,0.00000000,0.70334095,0.37869895
-5.42971486,1.77633581,0.44731733,0.00000000,0.64357438,0.00000000,0.71469808,0.38831997
-5.42371186,1.79448748,0.45708180,0.00000000,0.64240129,0.00000000,0.72763258,0.39822632
-5.41770885,1.81704133,0.46674713,0.00000000,0.64429673,0.00000000,0.74203648,0.40835931
-5.41170585,1.84368128,0.47626525,0.00000000,0.64912583,0.00000000,0.75777678,0.41866623
-5.40570285,1.87410743,0.48559119,0.00000000,0.65676132,0.00000000,0.77470119,0.42910279
-5.39969985,1.90804915,0.49468488,0.00000000,0.66708966,0.00000000,0.79264447,0.43963511
-5.39369685,1.94527450,0.50351258,0.00000000,0.68001507,0.00000000,0.81143486,0.45024105
-5.38769385,1.98559563,0.51204810,0.00000000,0.69546103,0.00000000,0.83090048,0.46091086
-5.38169085,2.02886952,0.52027347,0.00000000,0.71336940,0.00000000,0.85087508,0.47164694
-5.37568784,2.07499408,0.52817918,0.00000000,0.73369694,0.00000000,0.87120282,0.48246278
-5.36968484,2.12389952,0.53576360,0.00000000,0.75640960,0.00000000,0.89174179,0.49338090
-5.36368184,2.17553512,0.54303188,0.00000000,0.78147458,0.00000000,0.91236587,0.50442992
-5.35767884,2.22985211,0.54999412,0.00000000,0.80885068,0.00000000,0.93296473,0.51564078
-5.35167584,2.28678313,0.55666280,0.00000000,0.83847743,0.00000000,0.95344201,0.52704229
-5.34567284,2.34621960,0.56304981,0.00000000,0.87026347,0.00000000,0.97371163,0.53865606
-5.33966983,2.40798797,0.56916295,0.00000000,0.90407501,0.00000000,0.99369252,0.55049118
-5.33366683,2.47182653,0.57500231,0.00000000,0.93972496,0.00000000,1.01330206,0.56253893
-5.32766383,2.53736416,0.58055661,0.00000000,0.97696372,0.00000000,1.03244882,0.57476770
-5.32166083,2.60410290,0.58579987,0.00000000,1.01547208,0.00000000,1.05102512,0.58711867
-5.31565783,2.67140550,0.59068855,0.00000000,1.05485720,0.00000000,1.06890003,0.59950234
-5.30965483,2.73848977,0.59515958,0.00000000,1.09465213,0.00000000,1.08591356,0.61179644
-5.30365183,2.80443040,0.59912932,0.00000000,1.13431922,0.00000000,1.10187255,0.62384531
-5.29764882,2.86816932,0.60249379,0.00000000,1.17325775,0.00000000,1.11654894,0.63546111
-5.29164582,2.92853461,0.60513010,0.00000000,1.21081575,0.00000000,1.12968054,0.64642675
-5.28564282,2.98426785,0.60689932,0.00000000,1.24630569,0.00000000,1.14097491,0.65650070
-5.27963982,3.03405907,0.60765058,0.00000000,1.27902356,0.00000000,1.15011596,0.66542362
