energy_ev,total_up,Ag_p_up,Ag_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-5.78389195,2.73301622,0.42998108,1.65697528,0.30330445,0.64011568,0.00100559,0.11059389,0.18807226,0.00000000
-5.77788894,2.74182893,0.41667205,1.67868935,0.29948238,0.63245142,0.00102707,0.11166614,0.18336752,0.00000000
-5.77188594,2.75180033,0.40343849,1.70055175,0.29562903,0.62620682,0.00105406,0.11268263,0.17884913,0.00000000
-5.76588294,2.76376400,0.39038909,1.72294691,0.29188551,0.62169130,0.00108687,0.11366246,0.17459249,0.00000000
-5.75987994,2.77847093,0.37762380,1.74620519,0.28839075,0.61918871,0.00112577,0.11462370,0.17066548,0.00000000
-5.75387694,2.79655669,0.36523239,1.77058037,0.28527802,0.61895163,0.00117094,0.11558239,0.16712679,0.00000000
-5.74787394,2.81851339,0.35329315,1.79623044,0.28267172,0.62119680,0.00122247,0.11655174,0.16402466,0.00000000
-5.74187094,2.84466794,0.34187191,1.82320295,0.28068475,0.62610159,0.00128036,0.11754133,0.16139588,0.00000000
-5.73586793,2.87516781,0.33102129,1.85142564,0.27941637,0.63380186,0.00134447,0.11855674,0.15926531,0.00000000
-5.72986493,2.90997535,0.32078052,1.88070335,0.27895072,0.64439120,0.00141456,0.11959924,0.15764575,0.00000000
-5.72386193,2.94887109,0.31117556,1.91072134,0.27935606,0.65792165,0.00149027,0.12066588,0.15653843,0.00000000
-5.71785893,2.99146616,0.30221996,1.94105518,0.28068460,0.67440580,0.00157109,0.12174979,0.15593373,0.00000000
-5.71185593,3.03722316,0.29391617,1.97118696,0.28297293,0.69382015,0.00165640,0.12284078,0.15581256,0.00000000
-5.70585293,3.08548476,0.28625742,2.00052696,0.28624305,0.71610942,0.00174546,0.12392613,0.15614789,0.00000000
-5.69984992,3.13550840,0.27923006,2.02844008,0.29050365,0.74119166,0.00183739,0.12499159,0.15690673,0.00000000
-5.69384692,3.18650547,0.27281635,2.05427551,0.29575176,0.76896370,0.00193124,0.12602249,0.15805220,0.00000000
-5.68784392,3.23768274,0.26699747,2.07739840,0.30197450,0.79930664,0.00202594,0.12700490,0.15954579,0.00000000
-5.68184092,3.28828410,0.26175657,2.09722176,0.30915074,0.83209098,0.00212037,0.12792679,0.16134948,0.00000000
-5.67583792,3.33763006,0.25708182,2.11323714,0.31725268,0.86718107,0.00221335,0.12877909,0.16342791,0.00000000
-5.66983492,3.38515320,0.25296917,2.12504240,0.32624710,0.90443860,0.00230371,0.12955656,0.16575017,0.00000000
-5.66383192,3.43042733,0.24942461,2.13236515,0.33609632,0.94372483,0.00239024,0.13025849,0.16829140,0.00000000
-5.65782891,3.47318915,0.24646590,2.13508067,0.34675871,0.98490154,0.00247180,0.13088907,0.17103390,0.00000000
-5.65182591,3.51335089,0.24412346,2.13322334,0.35818879,1.02783056,0.00254731,0.13145751,0.17396793,0.00000000
-5.64582291,3.55100352,0.24244047,2.12699092,0.37033693,1.07237202,0.00261577,0.13197776,0.17709186,0.00000000
-5.63981991,3.58641020,0.24147205,2.11674144,0.38314876,1.11838141,0.00267631,0.13246802,0.18041195,0.00000000
-5.63381691,3.61999040,0.24128347,2.10298272,0.39656423,1.16570582,0.00272821,0.13294986,0.18394158,0.00000000
-5.62781391,3.65229543,0.24194754,2.08635504,0.41051657,1.21417962,0.00277093,0.13344714,0.18770003,0.00000000
-5.62181091,3.68397667,0.24354111,2.06760759,0.42493115,1.26361994,0.00280409,0.13398464,0.19171081,0.00000000
-5.61580790,3.71574819,0.24614100,2.04756981,0.43972450,1.31382257,0.00282758,0.13458668,0.19599967,0.00000000
-5.60980490,3.74834549,0.24981934,2.02711884,0.45480338,1.36455853,0.00284148,0.13527551,0.20059232,0.00000000
-5.60380190,3.78248259,0.25463864,2.00714451,0.47006430,1.41557173,0.00284610,0.13606982,0.20551201,0.00000000
-5.59779890,3.81880947,0.26064684,1.98851335,0.48539332,1.46657828,0.00284203,0.13698329,0.21077703,0.00000000
-5.59179590,3.85787208,0.26787243,1.97203319,0.50066634,1.51726751,0.00283008,0.13802326,0.21639824,0.00000000
-5.58579290,3.90007672,0.27632008,1.95841985,0.51574991,1.56730494,0.00281128,0.13918969,0.22237683,0.00000000
-5.57978989,3.94566069,0.28596684,1.94826737,0.53050254,1.61633742,0.00278693,0.14047432,0.22870233,0.00000000
-5.57378689,3.99467045,0.29675925,1.94202285,0.54477650,1.66400007,0.00275848,0.14186023,0.23535102,0.00000000
-5.56778389,4.04694857,0.30861148,1.93996722,0.55842014,1.70992511,0.00272759,0.14332167,0.24228489,0.00000000
-5.56178089,4.10212989,0.32140465,1.94220251,0.57128060,1.75375209,0.00269608,0.14482438,0.24945111,0.00000000
-5.55577789,4.15964721,0.33498746,1.94864625,0.58320684,1.79513899,0.00266586,0.14632616,0.25678223,0.00000000
-5.54977489,4.21874631,0.34917811,1.95903317,0.59405296,1.83377384,0.00263890,0.14777794,0.26419694,0.00000000
-5.54377189,4.27850947,0.36376757,1.97292426,0.60368155,1.86938605,0.00261723,0.14912504,0.27160165,0.00000000
-5.53776888,4.33788659,0.37852406,1.98972260,0.61196719,1.90175690,0.00260281,0.15030890,0.27889261,0.00000000
-5.53176588,4.39573239,0.39319865,2.00869555,0.61879970,1.93072839,0.00259753,0.15126890,0.28595873,0.00000000
-5.52576288,4.45084804,0.40753173,2.02900221,0.62408722,1.95621007,0.00260313,0.15194441,0.29268480,0.00000000
-5.51975988,4.50202526,0.42126022,2.04972515,0.62775899,1.97818303,0.00262116,0.15227701,0.29895519,0.00000000
-5.51375688,4.54809106,0.43412510,2.06990497,0.62976756,1.99670091,0.00265292,0.15221261,0.30465776,0.00000000
-5.50775388,4.58795094,0.44587915,2.08857649,0.63009057,2.01188755,0.00269937,0.15170357,0.30968788,0.00000000
-5.50175088,4.62062889,0.45629434,2.10480494,0.62873181,2.02393124,0.00276115,0.15071068,0.31395234,0.00000000
-5.49574787,4.64530229,0.46516888,2.11772073,0.62572174,2.03307579,0.00283848,0.14920487,0.31737305,0.00000000
-5.48974487,4.66133057,0.47233337,2.12655158,0.62111721,2.03960872,0.00293116,0.14716863,0.31989032,0.00000000
-5.48374187,4.66827637,0.47765597,2.13065062,0.61500056,2.04384717,0.00303853,0.14459707,0.32146554,0.00000000
-5.47773887,4.66591879,0.48104631,2.12951954,0.60747807,2.04612221,0.00315948,0.14149856,0.32208326,0.00000000
-5.47173587,4.65425833,0.48245807,2.12282600,0.59867778,2.04676244,0.00329246,0.13789493,0.32175243,0.00000000
-5.46573287,4.63351392,0.48189012,2.11041477,0.58874685,2.04607779,0.00343546,0.13382117,0.32050688,0.00000000
-5.45972986,4.60411248,0.47938611,2.09231238,0.57784848,2.04434449,0.00358607,0.12932472,0.31840481,0.00000000
-5.45372686,4.56667210,0.47503279,2.06872540,0.56615851,2.04179209,0.00374156,0.12446434,0.31552763,0.00000000
-5.44772386,4.52197978,0.46895691,2.04003248,0.55386189,2.03859341,0.00389887,0.11930854,0.31197785,0.00000000
-5.44172086,4.47096534,0.46132113,2.00677099,0.54114904,2.03485787,0.00405477,0.11393373,0.30787631,0.00000000
-5.43571786,4.41467263,0.45231883,1.96961868,0.52821228,2.03062889,0.00420588,0.10842211,0.30335885,0.00000000
-5.42971486,4.35422948,0.44216841,1.92937159,0.51524239,2.02588530,0.00434879,0.10285936,0.29857239,0.00000000
-5.42371186,4.29081764,0.43110699,1.88691879,0.50242534,2.02054671,0.00448017,0.09733229,0.29367075,0.00000000
-5.41770885,4.22564363,0.41938398,1.84321533,0.48993939,2.01448263,0.00459685,0.09192644,0.28881020,0.00000000
-5.41170585,4.15991138,0.40725461,1.79925407,0.47795232,2.00752451,0.00469593,0.08672382,0.28414503,0.00000000
-5.40570285,4.09479712,0.39497374,1.75603760,0.46661912,1.99948006,0.00477486,0.08180076,0.27982307,0.00000000
-5.39969985,4.03142693,0.38279003,1.71455086,0.45607986,1.99014886,0.00483152,0.07722607,0.27598156,0.00000000
-5.39369685,3.97085683,0.37094065,1.67573532,0.44645789,1.97933823,0.00486432,0.07305939,0.27274322,0.00000000
-5.38769385,3.91405559,0.35964665,1.64046537,0.43785819,1.96687830,0.00487217,0.06934991,0.27021288,0.00000000
-5.38169085,3.86188992,0.34910908,1.60952732,0.43036607,1.95263545,0.00485459,0.06613550,0.26847455,0.00000000
-5.37568784,3.81511187,0.33950580,1.58360148,0.42404595,1.93652324,0.00481168,0.06344212,0.26758919,0.00000000
-5.36968484,3.77434838,0.33098920,1.56324753,0.41894045,1.91851020,0.00474413,0.06128362,0.26759307,0.00000000
-5.36368184,3.74009284,0.32368456,1.54889350,0.41506958,1.89862430,0.00465315,0.05966196,0.26849696,0.00000000
-5.35767884,3.71269873,0.31768928,1.54082835,0.41243037,1.87695376,0.00454048,0.05856763,0.27028606,0.00000000
-5.35167584,3.69237561,0.31307280,1.53919829,0.41099664,1.85364463,0.00440828,0.05798053,0.27292064,0.00000000
-5.34567284,3.67918771,0.30987720,1.54400685,0.41071935,1.82889546,0.00425909,0.05787094,0.27633761,0.00000000
-5.33966983,3.67305560,0.30811846,1.55511860,0.41152726,1.80294956,0.00409572,0.05820084,0.28045265,0.00000000
-5.33366683,3.67376135,0.30778837,1.57226648,0.41332830,1.77608590,0.00392118,0.05892536,0.28516323,0.00000000
-5.32766383,3.68095764,0.30885691,1.59506253,0.41601144,1.74860919,0.00373862,0.05999435,0.29035210,0.00000000
-5.32166083,3.69418116,0.31127518,1.62301177,0.41944923,1.72084024,0.00355118,0.06135402,0.29589137,0.00000000
-5.31565783,3.71287034,0.31497872,1.65552897,0.42350104,1.69310721,0.00336199,0.06294870,0.30164700,0.00000000
-5.30965483,3.73638747,0.31989115,1.69195781,0.42801687,1.66573845,0.00317405,0.06472247,0.30748344,0.00000000
-5.30365183,3.76404472,0.32592813,1.73159204,0.43284171,1.63905748,0.00299020,0.06662085,0.31326843,0.00000000
-5.29764882,3.79513341,0.33300134,1.77369791,0.43782028,1.61338022,0.00281307,0.06859235,0.31887768,0.00000000
-5.29164582,3.82895552,0.34102255,1.81753732,0.44280206,1.58901462,0.00264504,0.07058987,0.32419922,0.00000000
-5.28564282,3.86485622,0.34990754,1.86239086,0.44764631,1.56626228,0.00248825,0.07257203,0.32913729,0.00000000
-5.27963982,3.90225579,0.35957972,1.90757996,0.45222692,1.54542189,0.00234457,0.07450413,0.33361562,0.00000000
-5.27363682,3.94067953,0.36997339,1.95248740,0.45643686,1.52679355,0.00221559,0.07635907,0.33757991,0.00000000
-5.26763382,3.97978360,0.38103632,1.99657529,0.46019189,1.51068354,0.00210266,0.07811782,0.34099939,0.00000000
-5.26163082,4.01937554,0.39273174,2.03939988,0.46343355,1.49740845,0.00200689,0.07976974,0.34386742,0.00000000
-5.25562781,4.05942761,0.40503941,2.08062249,0.46613095,1.48729806,0.00192918,0.08131252,0.34620103,0.00000000
-5.24962481,4.10008199,0.41795581,2.12001601,0.46828144,1.48069610,0.00187022,0.08275187,0.34803952,0.00000000
-5.24362181,4.14164678,0.43149326,2.15746678,0.46991008,1.47795831,0.00183054,0.08410081,0.34944205,0.00000000
-5.23761881,4.18458250,0.44567812,2.19297142,0.47106774,1.47944741,0.00181055,0.08537880,0.35048436,0.00000000
-5.23161581,4.22947901,0.46054787,2.22662887,0.47182807,1.48552457,0.00181050,0.08661046,0.35125484,0.00000000
-5.22561281,4.27702348,0.47614734,2.25862776,0.47228335,1.49653771,0.00183060,0.08782416,0.35185002,0.00000000
-5.21960980,4.32796056,0.49252403,2.28922958,0.47253939,1.51280664,0.00187097,0.08905042,0.35236975,0.00000000
-5.21360680,4.38304616,0.50972278,2.31874840,0.47270986,1.53460581,0.00193172,0.09032014,0.35291226,0.00000000
-5.20760380,4.44299705,0.52778005,2.34752784,0.47291008,1.56214532,0.00201295,0.09166279,0.35356936,0.00000000
-5.20160080,4.50843844,0.54671786,2.37591643,0.47325082,1.59555132,0.00211484,0.09310474,0.35442201,0.00000000
-5.19559780,4.57985239,0.56653790,2.40424230,0.47383223,1.63484685,0.00223764,0.09466752,0.35553640,0.00000000
-5.18959480,4.65752949,0.58721599,2.43278855,0.47473828,1.67993448,0.00238174,0.09636642,0.35696087,0.00000000
-5.18359180,4.74152686,0.60869715,2.46177032,0.47603200,1.73058186,0.00254773,0.09820929,0.35872358,0.00000000
-5.17758879,4.83163462,0.63089172,2.49131476,0.47775174,1.78641157,0.00273647,0.10019571,0.36083141,0.00000000
-5.17158579,4.92735348,0.65367272,2.52144496,0.47990862,1.84689615,0.00294913,0.10231651,0.36326970,0.00000000
-5.16558279,5.02788481,0.67687466,2.55206858,0.48248531,1.91135930,0.00318725,0.10455374,0.36600326,0.00000000
-5.15957979,5.13213476,0.70029406,2.58297210,0.48543635,1.97898373,0.00345282,0.10688114,0.36897830,0.00000000
-5.15357679,5.23873274,0.72369170,2.61382079,0.48868969,2.04882586,0.00374831,0.10926492,0.37212535,0.00000000
-5.14757379,5.34606409,0.74679676,2.64416486,0.49214973,2.11983736,0.00407670,0.11166507,0.37536297,0.00000000
-5.14157079,5.45231610,0.76931257,2.67345147,0.49570151,2.19089276,0.00444149,0.11403698,0.37860203,0.00000000
-5.13556778,5.55553553,0.79092405,2.70104216,0.49921583,2.26082236,0.00484670,0.11633330,0.38175041,0.00000000
-5.12956478,5.65369524,0.81130642,2.72623504,0.50255523,2.32844912,0.00529677,0.11850605,0.38471782,0.00000000
-5.12356178,5.74476705,0.83013492,2.74829069,0.50558029,2.39262783,0.00579655,0.12050878,0.38742047,0.00000000
-5.11755878,5.82679721,0.84709509,2.76646062,0.50815616,2.45228486,0.00635107,0.12229866,0.38978535,0.00000000
-5.11155578,5.89798098,0.86189322,2.78001684,0.51015881,2.50645650,0.00696544,0.12383847,0.39175395,0.00000000
-5.10555278,5.95673233,0.87426636,2.78828123,0.51148081,2.55432388,0.00764458,0.12509829,0.39328502,0.00000000
-5.09954977,6.00174537,0.88399157,2.79065311,0.51203623,2.59524274,0.00839299,0.12605684,0.39435643,0.00000000
-5.09354677,6.03204415,0.89089379,2.78663373,0.51176453,2.62876626,0.00921442,0.12670242,0.39496584,0.00000000
-5.08754377,6.04701817,0.89485207,2.77584650,0.51063314,2.65465983,0.01011154,0.12703329,0.39513023,0.00000000
-5.08154077,6.04644184,0.89580369,2.75805180,0.50863864,2.67290669,0.01108565,0.12705761,0.39488423,0.00000000
-5.07553777,6.03047671,0.89374615,2.73315595,0.50580652,2.68370425,0.01213632,0.12679289,0.39427746,0.00000000
-5.06953477,5.99965661,0.88873671,2.70121364,0.50218948,2.68745099,0.01326105,0.12626488,0.39337084,0.00000000
-5.06353177,5.95485642,0.88088973,2.66242415,0.49786447,2.68472488,0.01445505,0.12550620,0.39223231,0.00000000
-5.05752876,5.89724661,0.87037182,2.61712150,0.49292852,2.67625422,0.01571102,0.12455452,0.39093202,0.00000000
-5.05152576,5.82823592,0.85739515,2.56575922,0.48749379,2.66288259,0.01701900,0.12345070,0.38953741,0.00000000
-5.04552276,5.74940582,0.84220930,2.50889089,0.48168190,2.64552989,0.01836632,0.12223669,0.38810847,0.00000000
-5.03951976,5.66244032,0.82509211,2.44714744,0.47561814,2.62515144,0.01973774,0.12095361,0.38669342,0.00000000
-5.03351676,5.56905512,0.80633996,2.38121263,0.46942561,2.60269748,0.02111558,0.11963987,0.38532511,0.00000000
-5.02751376,5.47093012,0.78625814,2.31179815,0.46321984,2.57907514,0.02248005,0.11832961,0.38401851,0.00000000
-5.02151076,5.36964874,0.76515165,2.23961960,0.45710405,2.55511483,0.02380970,0.11705150,0.38276923,0.00000000
-5.01550775,5.26664717,0.74331702,2.16537467,0.45116539,2.53154273,0.02508191,0.11582786,0.38155337,0.00000000
-5.00950475,5.16317583,0.72103539,2.08972444,0.44547224,2.50896047,0.02627355,0.11467433,0.38032871,0.00000000
-5.00350175,5.06027453,0.69856724,2.01327866,0.44007276,2.48783289,0.02736165,0.11359983,0.37903700,0.00000000
-4.99749875,4.95876190,0.67614878,1.93658549,0.43499470,2.46848395,0.02832414,0.11260710,0.37760753,0.00000000
-4.99149575,4.85923860,0.65399012,1.86012573,0.43024637,2.45110056,0.02914057,0.11169342,0.37596153,0.00000000
-4.98549275,4.76210309,0.63227517,1.78431153,0.42581874,2.43574350,0.02979284,0.11085182,0.37401719,0.00000000
-4.97948974,4.66757807,0.61116294,1.70948912,0.42168839,2.42236441,0.03026582,0.11007229,0.37169513,0.00000000
-4.97348674,4.57574481,0.59079007,1.63594484,0.41782113,2.41082709,0.03054793,0.10934329,0.36892381,0.00000000
-4.96748374,4.48658270,0.57127427,1.56391372,0.41417605,2.40093171,0.03063159,0.10865316,0.36564473,0.00000000
-4.96148074,4.40001062,0.55271812,1.49358964,0.41070957,2.39244007,0.03051348,0.10799148,0.36181702,0.00000000
-4.95547774,4.31592749,0.53521308,1.42513613,0.40737951,2.38510014,0.03019472,0.10735028,0.35742117,0.00000000
-4.94947474,4.23424893,0.51884315,1.35869696,0.40414860,2.37866853,0.02968081,0.10672509,0.35246167,0.00000000
-4.94347174,4.15493797,0.50368799,1.29440563,0.40098747,2.37292949,0.02898149,0.10611559,0.34696853,0.00000000
-4.93746873,4.07802796,0.48982513,1.23239313,0.39787685,2.36770947,0.02811040,0.10552604,0.34099741,0.00000000
-4.93146573,4.00363673,0.47733124,1.17279358,0.39480889,2.36288684,0.02708455,0.10496543,0.33462852,0.00000000
-4.92546273,3.93197144,0.46628213,1.11574744,0.39178763,2.35839630,0.02592383,0.10444723,0.32796428,0.00000000
-4.91945973,3.86332461,0.45675178,1.06140210,0.38882846,2.35422840,0.02465025,0.10398890,0.32112582,0.00000000
-4.91345673,3.79806185,0.44881022,1.00991028,0.38595691,2.35042445,0.02328728,0.10361124,0.31424867,0.00000000
-4.90745373,3.73660292,0.44252054,0.96142616,0.38320660,2.34706775,0.02185909,0.10333735,0.30747763,0.00000000
-4.90145073,3.67939751,0.43793522,0.91609994,0.38061669,2.34427188,0.02038979,0.10319168,0.30096124,0.00000000
-4.89544772,3.62689779,0.43509201,0.87407116,0.37822894,2.34216723,0.01890280,0.10319879,0.29484603,0.00000000
-4.88944472,3.57952953,0.43400971,0.83546137,0.37608450,2.34088673,0.01742021,0.10338222,0.28927083,0.00000000
-4.88344172,3.53766370,0.43468407,0.80036665,0.37422074,2.34055192,0.01596222,0.10376329,0.28436133,0.00000000
-4.87743872,3.50159034,0.43708420,0.76885053,0.37266816,2.34126010,0.01454676,0.10436003,0.28022522,0.00000000
-4.87143572,3.47149598,0.44114957,0.74093778,0.37144757,2.34307349,0.01318918,0.10518621,0.27694796,0.00000000
-4.86543272,3.44744591,0.44678812,0.71660932,0.37056779,2.34601076,0.01190205,0.10625048,0.27458938,0.00000000
-4.85942971,3.42937206,0.45387538,0.69579873,0.37002377,2.35004154,0.01069508,0.10755578,0.27318136,0.00000000
-4.85342671,3.41706700,0.46225492,0.67839032,0.36979535,2.35508393,0.00957517,0.10909883,0.27272635,0.00000000
-4.84742371,3.41018411,0.47174010,0.66421906,0.36984674,2.36100500,0.00854656,0.11086998,0.27319716,0.00000000
-4.84142071,3.40824401,0.48211716,0.65307235,0.37012660,2.36762430,0.00761097,0.11285324,0.27453764,0.00000000
-4.83541771,3.41064672,0.49314964,0.64469339,0.37056888,2.37471998,0.00676797,0.11502648,0.27666449,0.00000000
-4.82941471,3.41668896,0.50458393,0.63878633,0.37109435,2.38203712,0.00601521,0.11736203,0.27947001,0.00000000
-4.82341171,3.42558609,0.51615578,0.63502278,0.37161263,2.38929807,0.00534883,0.11982738,0.28282570,0.00000000
-4.81740870,3.43649748,0.52759762,0.63304955,0.37202499,2.39621406,0.00476377,0.12238614,0.28658662,0.00000000
-4.81140570,3.44855471,0.53864630,0.63249738,0.37222743,2.40249780,0.00425415,0.12499922,0.29059629,0.00000000
-4.80540270,3.46089123,0.54905105,0.63299040,0.37211430,2.40787644,0.00381357,0.12762613,0.29469210,0.00000000
-4.79939970,3.47267272,0.55858124,0.63415586,0.37158202,2.41210441,0.00343546,0.13022639,0.29871087,0.00000000
-4.79339670,3.48312667,0.56703364,0.63563403,0.37053307,2.41497567,0.00311332,0.13276100,0.30249449,0.00000000
-4.78739370,3.49157036,0.57423886,0.63708781,0.36887981,2.41633473,0.00284092,0.13519388,0.30589542,0.00000000
-4.78139070,3.49743590,0.58006661,0.63821170,0.36654819,2.41608609,0.00261256,0.13749329,0.30878175,0.00000000
-4.77538769,3.50029132,0.58442962,0.63873988,0.36348106,2.41420145,0.00242312,0.13963302,0.31104175,0.00000000
-4.76938469,3.49985676,0.58728592,0.63845312,0.35964101,2.41072444,0.00226823,0.14159339,0.31258762,0.00000000
-4.76338169,3.49601482,0.58863937,0.63718413,0.35501256,2.40577234,0.00214427,0.14336201,0.31335842,0.00000000
-4.75737869,3.48881461,0.58853840,0.63482126,0.34960353,2.39953458,0.00204844,0.14493419,0.31332183,0.00000000
-4.75137569,3.47846889,0.58707309,0.63131033,0.34344566,2.39226798,0.00197869,0.14631294,0.31247499,0.00000000
-4.74537269,3.46534442,0.58437051,0.62665451,0.33659426,2.38428853,0.00193371,0.14750863,0.31084399,0.00000000
-4.73936968,3.44994561,0.58058874,0.62091218,0.32912701,2.37596014,0.00191285,0.14853833,0.30848245,0.00000000
-4.73336668,3.43289220,0.57590982,0.61419298,0.32114183,2.36768056,0.00191602,0.14942469,0.30546890,0.00000000
-4.72736368,3.41489180,0.57053191,0.60665206,0.31275407,2.35986513,0.00194357,0.15019462,0.30190330,0.00000000
-4.72136068,3.39670861,0.56466116,0.59848282,0.30409299,2.35292906,0.00199622,0.15087768,0.29790283,0.00000000
-4.71535768,3.37912976,0.55850370,0.58990849,0.29529771,2.34726917,0.00207486,0.15150441,0.29359707,0.00000000
-4.70935468,3.36293102,0.55225810,0.58117283,0.28651296,2.34324593,0.00218047,0.15210451,0.28912292,0.00000000
-4.70335168,3.34884361,0.54610878,0.57253046,0.27788464,2.34116698,0.00231395,0.15270519,0.28461939,0.00000000
-4.69734867,3.33752381,0.54022065,0.56423710,0.26955554,2.34127297,0.00247601,0.15332955,0.28022263,0.00000000
-4.69134567,3.32952695,0.53473526,0.55654030,0.26166135,2.34372650,0.00266703,0.15399536,0.27606127,0.00000000
-4.68534267,3.32528717,0.52976854,0.54967088,0.25432713,2.34860516,0.00288695,0.15471398,0.27225243,0.00000000
-4.67933967,3.32510381,0.52541032,0.54383553,0.24766446,2.35589869,0.00313519,0.15548980,0.26889840,0.00000000
-4.67333667,3.32913522,0.52172544,0.53921081,0.24176928,2.36551088,0.00341052,0.15631998,0.26608426,0.00000000
-4.66733367,3.33739981,0.51875635,0.53593876,0.23672054,2.37726580,0.00371106,0.15719464,0.26387639,0.00000000
-4.66133067,3.34978426,0.51652694,0.53412414,0.23257964,2.39091817,0.00403422,0.15809739,0.26232185,0.00000000
-4.65532766,3.36605798,0.51504723,0.53383340,0.22939066,2.40616705,0.00437669,0.15900624,0.26144873,0.00000000
-4.64932466,3.38589266,0.51431862,0.53509530,0.22718130,2.42267210,0.00473448,0.15989472,0.26126720,0.00000000
-4.64332166,3.40888548,0.51433916,0.53790293,0.22596426,2.44007125,0.00510296,0.16073320,0.26177122,0.00000000
