energy_ev,total_up,Re_p_up,Re_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-5.68784392,1.81225084,0.50714415,1.08825707,0.00319267,0.10297096,0.67136979,0.00075771
-5.68184092,1.87436575,0.52479069,1.12599407,0.00312420,0.10870457,0.69536507,0.00077196
-5.67583792,1.93505244,0.54200183,1.16285929,0.00304831,0.11418102,0.71907083,0.00078498
-5.66983492,1.99336359,0.55850402,1.19829169,0.00296596,0.11931634,0.74210787,0.00079655
-5.66383192,2.04825881,0.57400087,1.23167271,0.00287805,0.12402805,0.76405649,0.00080644
-5.65782891,2.09863100,0.58818057,1.26234194,0.00278542,0.12823706,0.78446708,0.00081438
-5.65182591,2.14333884,0.60072492,1.28961659,0.00268884,0.13186957,0.80287300,0.00082013
-5.64582291,2.18124420,0.61131968,1.31281408,0.00258900,0.13485901,0.81880565,0.00082342
-5.63981991,2.21125291,0.61966587,1.33127677,0.00248654,0.13714790,0.83181074,0.00082402
-5.63381691,2.23235702,0.62549134,1.34439774,0.00238201,0.13868962,0.84146534,0.00082171
-5.62781391,2.24367663,0.62856227,1.35164635,0.00227594,0.13944989,0.84739457,0.00081633
-5.62181091,2.24449924,0.62869399,1.35259250,0.00216881,0.13940809,0.84928745,0.00080776
-5.61580790,2.23431461,0.62576052,1.34692820,0.00206108,0.13855814,0.84691086,0.00079593
-5.60980490,2.21284348,0.61970249,1.33448553,0.00195319,0.13690909,0.84012110,0.00078087
-5.60380190,2.18005863,0.61053292,1.31524996,0.00184562,0.13448519,0.82887226,0.00076265
-5.59779890,2.13619728,0.59834067,1.28936857,0.00173885,0.13132562,0.81322123,0.00074144
-5.59179590,2.08176415,0.58329134,1.25715248,0.00163338,0.12748372,0.79332888,0.00071748
-5.58579290,2.01752518,0.56562560,1.21907370,0.00152977,0.12302583,0.76945751,0.00069110
-5.57978989,1.94449209,0.54565499,1.17575638,0.00142860,0.11802974,0.74196469,0.00066270
-5.57378689,1.86389876,0.52375547,1.12796299,0.00133052,0.11258285,0.71129378,0.00063272
-5.56778389,1.77717047,0.50035895,1.07657616,0.00123619,0.10678003,0.67796166,0.00060170
-5.56178089,1.68588757,0.47594320,1.02257701,0.00114634,0.10072135,0.64254431,0.00057021
-5.55577789,1.59174519,0.45102058,0.96702088,0.00106172,0.09450970,0.60566083,0.00053885
-5.54977489,1.49651075,0.42612598,0.91101172,0.00098312,0.08824846,0.56795678,0.00050826
-5.54377189,1.40198102,0.40180449,0.85567588,0.00091135,0.08203913,0.53008739,0.00047907
-5.53776888,1.30994028,0.37859914,0.80213651,0.00084724,0.07597930,0.49270150,0.00045194
-5.53176588,1.22212100,0.35703906,0.75148916,0.00079163,0.07016061,0.45642657,0.00042750
-5.52576288,1.14016810,0.33762840,0.70477939,0.00074535,0.06466716,0.42185549,0.00040636
-5.51975988,1.06560764,0.32083618,0.66298286,0.00070924,0.05957414,0.38953529,0.00038909
-5.51375688,0.99982029,0.30708719,0.62698798,0.00068410,0.05494670,0.35995809,0.00037623
-5.50775388,0.94401984,0.29675404,0.59758151,0.00067075,0.05083925,0.33355430,0.00036826
-5.50175088,0.89923661,0.29015040,0.57543682,0.00066992,0.04729494,0.31068790,0.00036558
-5.49574787,0.86630530,0.28752532,0.56110468,0.00068232,0.04434549,0.29165385,0.00036856
-5.48974487,0.84585693,0.28905866,0.55500643,0.00070860,0.04201121,0.27667707,0.00037745
-5.48374187,0.83831421,0.29485755,0.55742904,0.00074932,0.04030120,0.26591293,0.00039244
-5.47773887,0.84388972,0.30495384,0.56852196,0.00080494,0.03921382,0.25944884,0.00041363
-5.47173587,0.86258645,0.31930252,0.58829538,0.00087581,0.03873717,0.25730650,0.00044102
-5.46573287,0.89420024,0.33778118,0.61661972,0.00096213,0.03884977,0.25944475,0.00047452
-5.45972986,0.93832373,0.36019040,0.65322640,0.00106394,0.03952124,0.26576253,0.00051391
-5.45372686,0.99435192,0.38625540,0.69770979,0.00118108,0.04071312,0.27610201,0.00055889
-5.44772386,1.06148908,0.41562884,0.74953042,0.00131318,0.04237970,0.29025160,0.00060905
-5.44172086,1.13875748,0.44789489,0.80801981,0.00145962,0.04446888,0.30794897,0.00066386
-5.43571786,1.22500803,0.48257485,0.87238698,0.00161954,0.04692315,0.32888399,0.00072271
-5.42971486,1.31893322,0.51913416,0.94172705,0.00179176,0.04968051,0.35270183,0.00078486
-5.42371186,1.41908286,0.55699095,1.01503213,0.00197486,0.05267552,0.37900629,0.00084952
-5.41770885,1.52388277,0.59552613,1.09120473,0.00216709,0.05584034,0.40736348,0.00091580
-5.41170585,1.63165690,0.63409477,1.16907389,0.00236644,0.05910586,0.43730623,0.00098273
-5.40570285,1.74065283,0.67203883,1.24741395,0.00257061,0.06240280,0.46833912,0.00104933
-5.39969985,1.84907067,0.70870074,1.32496605,0.00277708,0.06566292,0.49994449,0.00111456
-5.39369685,1.95509526,0.74343775,1.40046196,0.00298312,0.06882014,0.53158944,0.00117739
-5.38769385,2.05693101,0.77563647,1.47264996,0.00318585,0.07181170,0.56273379,0.00123679
-5.38169085,2.15283905,0.80472741,1.54032229,0.00338229,0.07457930,0.59283905,0.00129180
-5.37568784,2.24117559,0.83019887,1.60234347,0.00356947,0.07707012,0.62137820,0.00134150
-5.36968484,2.32043080,0.85160989,1.65767877,0.00374446,0.07923781,0.64784616,0.00138507
-5.36368184,2.38926691,0.86860182,1.70542205,0.00390449,0.08104335,0.67177065,0.00142181
-5.35767884,2.44655455,0.88090809,1.74482210,0.00404701,0.08245577,0.69272316,0.00145115
-5.35167584,2.49140598,0.88836188,1.77530662,0.00416982,0.08345272,0.71032959,0.00147267
-5.34567284,2.52320421,0.89090148,1.79650302,0.00427111,0.08402089,0.72428031,0.00148614
-5.33966983,2.54162676,0.88857313,1.80825519,0.00434957,0.08415627,0.73433911,0.00149151
-5.33366683,2.54666326,0.88153129,1.81063569,0.00440445,0.08386417,0.74035076,0.00148892
-5.32766383,2.53862588,0.87003627,1.80395274,0.00443560,0.08315912,0.74224672,0.00147871
-5.32166083,2.51815213,0.85444941,1.78875145,0.00444353,0.08206459,0.74004890,0.00146141
-5.31565783,2.48619954,0.83522590,1.76580927,0.00442946,0.08061249,0.73387088,0.00143774
-5.30965483,2.44403203,0.81290540,1.73612534,0.00439523,0.07884259,0.72391688,0.00140861
-5.30365183,2.39319808,0.78810083,1.70090386,0.00434340,0.07680172,0.71047802,0.00137509
-5.29764882,2.33550096,0.76148552,1.66153164,0.00427713,0.07454284,0.69392612,0.00133836
-5.29164582,2.27296147,0.73377910,1.61955035,0.00420016,0.07212409,0.67470510,0.00129976
-5.28564282,2.20777408,0.70573237,1.57662371,0.00411670,0.06960756,0.65332013,0.00126068
-5.27963982,2.14225717,0.67811156,1.53450055,0.00403140,0.06705815,0.63032498,0.00122259
-5.27363682,2.07879869,0.65168221,1.49497422,0.00394917,0.06454222,0.60630768,0.00118698
-5.26763382,2.01979818,0.62719306,1.45983949,0.00387509,0.06212626,0.58187516,0.00115530
-5.26163082,1.96760688,0.60536012,1.43084769,0.00381431,0.05987546,0.55763719,0.00112899
-5.25562781,1.92446692,0.58685140,1.40966125,0.00377185,0.05785237,0.53419003,0.00110937
-5.24962481,1.89245157,0.57227236,1.39780874,0.00375252,0.05611542,0.51210051,0.00109765
-5.24362181,1.87340779,0.56215251,1.39664154,0.00376076,0.05471763,0.49189077,0.00109489
-5.23761881,1.86890281,0.55693340,1.40729351,0.00380050,0.05370523,0.47402417,0.00110193
-5.23161581,1.88017633,0.55695830,1.43064459,0.00387508,0.05311652,0.45889297,0.00111944
-5.22561281,1.90809987,0.56246374,1.46728989,0.00398708,0.05298075,0.44680784,0.00114780
-5.21960980,1.95314469,0.57357336,1.51751525,0.00413828,0.05331727,0.43798978,0.00118716
-5.21360680,2.01535962,0.59029417,1.58128029,0.00432956,0.05413473,0.43256449,0.00123738
-5.20760380,2.09436000,0.61251548,1.65821010,0.00456086,0.05543072,0.43055959,0.00129805
-5.20160080,2.18932849,0.64001079,1.74759620,0.00483114,0.05719145,0.43190452,0.00136847
-5.19559780,2.29902839,0.67244256,1.84840721,0.00513836,0.05939194,0.43643339,0.00144768
-5.18959480,2.42182974,0.70937012,1.95930968,0.00547955,0.06199633,0.44389053,0.00153447
-5.18359180,2.55574776,0.75026047,2.07869870,0.00585081,0.06495862,0.45393876,0.00162740
-5.17758879,2.69849327,0.79450203,2.20473797,0.00624742,0.06822365,0.46617001,0.00172485
-5.17158579,2.84753360,0.84142078,2.33540834,0.00666391,0.07172843,0.48011802,0.00182505
-5.16558279,3.00016262,0.89029874,2.46856361,0.00709423,0.07540369,0.49527285,0.00192614
-5.15957979,3.15357765,0.94039394,2.60199174,0.00753182,0.07917564,0.51109656,0.00202619
-5.15357679,3.30496075,0.99096152,2.73347977,0.00796986,0.08296795,0.52703968,0.00212333
-5.14757379,3.45156173,1.04127512,2.86087979,0.00840135,0.08670379,0.54255796,0.00221572
-5.14157079,3.59077973,1.09064783,2.98217391,0.00881938,0.09030793,0.55712874,0.00230167
-5.13556778,3.72024046,1.13845200,3.09553547,0.00921722,0.09370873,0.57026638,0.00237966
-5.12956478,3.83786597,1.18413695,3.19938416,0.00958857,0.09684017,0.58153635,0.00244841
-5.12356178,3.94193432,1.22724410,3.29243274,0.00992769,0.09964352,0.59056738,0.00250690
-5.11755878,4.03112669,1.26741871,3.37372346,0.01022952,0.10206884,0.59706123,0.00255441
-5.11155578,4.10456011,1.30441780,3.44265261,0.01048988,0.10407622,0.60079997,0.00259055
-5.10555278,4.16180443,1.33811392,3.49898204,0.01070550,0.10563661,0.60165020,0.00261527
-5.09954977,4.20288304,1.36849449,3.54283736,0.01087414,0.10673226,0.59956454,0.00262881
-5.09354677,4.22825746,1.39565697,3.57469278,0.01099461,0.10735690,0.59458005,0.00263175
-5.08754377,4.23879646,1.41979972,3.59534319,0.01106678,0.10751541,0.58681397,0.00262494
-5.08154077,4.23573143,1.44120928,3.60586503,0.01109160,0.10722326,0.57645694,0.00260947
-5.07553777,4.22059990,1.46024443,3.60756734,0.01107097,0.10650558,0.56376402,0.00258662
-5.06953477,4.19517989,1.47731773,3.60193537,0.01100772,0.10539598,0.54904412,0.00255782
-5.06353177,4.16141784,1.49287543,3.59056910,0.01090551,0.10393520,0.53264806,0.00252458
-5.05752876,4.12135333,1.50737656,3.57511924,0.01076864,0.10216963,0.51495603,0.00248844
-5.05152576,4.07704365,1.52127203,3.55722350,0.01060197,0.10014969,0.49636483,0.00245088
-5.04552276,4.03049116,1.53498472,3.53844554,0.01041073,0.09792829,0.47727535,0.00241331
-5.03951976,3.98357628,1.54889118,3.52021901,0.01020039,0.09555929,0.45808083,0.00237702
-5.03351676,3.93799841,1.56330590,3.50379882,0.00997645,0.09309605,0.43915624,0.00234307
-5.02751376,3.89522672,1.57846850,3.49022122,0.00974433,0.09059019,0.42084904,0.00231235
-5.02151076,3.85646222,1.59453440,3.48027401,0.00950921,0.08809042,0.40347161,0.00228548
-5.01550775,3.82261197,1.61156928,3.47447753,0.00927589,0.08564165,0.38729541,0.00226285
-5.00950475,3.79427569,1.62954734,3.47307682,0.00904870,0.08328430,0.37254695,0.00224459
-5.00350175,3.77174464,1.64835340,3.47604475,0.00883139,0.08105378,0.35940561,0.00223059
-4.99749875,3.75501202,1.66778871,3.48309541,0.00862709,0.07898026,0.34800303,0.00222050
-4.99149575,3.74379380,1.68757996,3.49370685,0.00843825,0.07708856,0.33842415,0.00221379
-4.98549275,3.73755866,1.70739119,3.50715182,0.00826665,0.07539835,0.33070956,0.00220976
-4.97948974,3.73556527,1.72683806,3.52253496,0.00811339,0.07392442,0.32485901,0.00220756
-4.97348674,3.73690521,1.74550382,3.53883476,0.00797895,0.07267717,0.32083590,0.00220628
-4.96748374,3.74054967,1.76295643,3.55494848,0.00786321,0.07166327,0.31857243,0.00220494
-4.96148074,3.74539804,1.77876611,3.56973829,0.00776557,0.07088637,0.31797533,0.00220258
-4.95547774,3.75032673,1.79252284,3.58207694,0.00768499,0.07034799,0.31893185,0.00219825
-4.94947474,3.75423652,1.80385311,3.59089137,0.00762010,0.07004836,0.32131602,0.00219112
-4.94347174,3.75609715,1.81243551,3.59520296,0.00756931,0.06998744,0.32499482,0.00218042
-4.93746873,3.75498789,1.81801471,3.59416324,0.00753086,0.07016579,0.32983430,0.00216556
-4.93146573,3.75013307,1.82041341,3.58708422,0.00750296,0.07058553,0.33570544,0.00214609
-4.92546273,3.74093204,1.81954216,3.57346263,0.00748380,0.07125111,0.34248976,0.00212174
-4.91945973,3.72698282,1.81540668,3.55299785,0.00747169,0.07217007,0.35008444,0.00209242
-4.91345673,3.70809936,1.80811268,3.52560324,0.00746505,0.07335351,0.35840702,0.00205824
-4.90745373,3.68432213,1.79786812,3.49141106,0.00746248,0.07481648,0.36739947,0.00201949
-4.90145073,3.65592213,1.78498287,3.45077114,0.00746274,0.07657804,0.37703156,0.00197664
-4.89544772,3.62339854,1.76986587,3.40424377,0.00746482,0.07866113,0.38730354,0.00193030
-4.88944472,3.58747014,1.75301970,3.35258728,0.00746787,0.08109209,0.39824779,0.00188125
-4.88344172,3.54906079,1.73503291,3.29674078,0.00747123,0.08389995,0.40992955,0.00183036
-4.87743872,3.50927944,1.71656981,3.23780274,0.00747435,0.08711536,0.42244647,0.00177861
-4.87143572,3.46939492,1.69835817,3.17700596,0.00747686,0.09076934,0.43592688,0.00172704
-4.86543272,3.43080599,1.68117472,3.11568943,0.00747843,0.09489171,0.45052675,0.00167672
-4.85942971,3.39500707,1.66582854,3.05526775,0.00747885,0.09950944,0.46642524,0.00162872
-4.85342671,3.36355017,1.65314267,2.99719845,0.00747791,0.10464475,0.48381870,0.00158412
-4.84742371,3.33800352,1.64393395,2.94294795,0.00747548,0.11031328,0.50291331,0.00154389
-4.84142071,3.31990773,1.63899147,2.89395639,0.00747145,0.11652219,0.52391634,0.00150898
-4.83541771,3.31073005,1.63905387,2.85160209,0.00746572,0.12326845,0.54702622,0.00148019
-4.82941471,3.31181774,1.64478609,2.81716603,0.00745824,0.13053728,0.57242155,0.00145822
-4.82341171,3.32435155,1.65675591,2.79179701,0.00744899,0.13830089,0.60024955,0.00144362
-4.81740870,3.34930054,1.67541104,2.77647820,0.00743802,0.14651754,0.63061415,0.00143678
-4.81140570,3.38737943,1.70105750,2.77199572,0.00742541,0.15513105,0.66356428,0.00143792
-4.80540270,3.43900995,1.73384005,2.77891010,0.00741133,0.16407072,0.69908284,0.00144707
-4.79939970,3.50428761,1.77372547,2.79753145,0.00739601,0.17325176,0.73707688,0.00146410
-4.79339670,3.58295533,1.82048973,2.82789930,0.00737973,0.18257627,0.77736962,0.00148865
-4.78739370,3.67438534,1.87370968,2.86976778,0.00736284,0.19193456,0.81969472,0.00152024
-4.78139070,3.77757061,1.93276005,2.92259720,0.00734571,0.20120709,0.86369345,0.00155816
-4.77538769,3.89112677,1.99681645,2.98555263,0.00732868,0.21026675,0.90891500,0.00160159
-4.76938469,4.01330544,2.06486467,3.05751003,0.00731210,0.21898146,0.95482037,0.00164953
-4.76338169,4.14201920,2.13571652,3.13707050,0.00729620,0.22721709,1.00078995,0.00170088
-4.75737869,4.27487831,2.20803213,3.22258267,0.00728110,0.23484060,1.04613469,0.00175444
-4.75137569,4.40923866,2.28034830,3.31217315,0.00726676,0.24172314,1.09011089,0.00180892
-4.74537269,4.54226011,2.35111237,3.40378477,0.00725295,0.24774331,1.13193800,0.00186299
-4.73936968,4.67097367,2.41872057,3.49522176,0.00723921,0.25279020,1.17081915,0.00191533
-4.73336668,4.79235587,2.48155970,3.58420092,0.00722483,0.25676625,1.20596349,0.00196460
-4.72736368,4.90340797,2.53805087,3.66840753,0.00720887,0.25958983,1.23660967,0.00200953
-4.72136068,5.00123756,2.58669358,3.74555438,0.00719015,0.26119745,1.26204956,0.00204892
-4.71535768,5.08313976,2.62610883,3.81344219,0.00716731,0.26154550,1.28165108,0.00208166
-4.70935468,5.14667530,2.65507932,3.87001947,0.00713882,0.26061153,1.29487938,0.00210680
-4.70335168,5.18974248,2.67258552,3.91343999,0.00710305,0.25839493,1.30131533,0.00212352
-4.69734867,5.21064062,2.67783603,3.94211559,0.00705837,0.25491711,1.30067056,0.00213117
-4.69134567,5.20812233,2.67029117,3.95476279,0.00700320,0.25022110,1.29279832,0.00212932
-4.68534267,5.18143281,2.64967887,3.95044112,0.00693609,0.24437059,1.27769977,0.00211770
-4.67933967,5.13033452,2.61600227,3.92858198,0.00685584,0.23744842,1.25552531,0.00209625
-4.67333667,5.05511622,2.56953883,3.88900665,0.00676153,0.22955469,1.22657101,0.00206514
-4.66733367,4.95658611,2.51083101,3.83193278,0.00665265,0.22080436,1.19127018,0.00202471
-4.66133067,4.83604905,2.44066898,3.75796882,0.00652911,0.21132452,1.15018058,0.00197549
-4.65532766,4.69526889,2.36006611,3.66809668,0.00639128,0.20125151,1.10396779,0.00191819
-4.64932466,4.53641712,2.27022819,3.56364282,0.00624005,0.19072775,1.05338552,0.00185365
-4.64332166,4.36200973,2.17251768,3.44623888,0.00607677,0.17989851,0.99925360,0.00178287
-4.63731866,4.17483470,2.06841433,3.31777317,0.00590328,0.16890883,0.94243477,0.00170692
-4.63131566,3.97787245,1.95947362,3.18033460,0.00572179,0.15790034,0.88381099,0.00162697
-4.62531266,3.77421243,1.84728453,3.03615100,0.00553488,0.14700847,0.82426039,0.00154421
-4.61930965,3.56696832,1.73342810,2.88752415,0.00534537,0.13635977,0.76463549,0.00145987
-4.61330665,3.35919514,1.61943806,2.73676363,0.00515621,0.12606970,0.70574361,0.00137513
-4.60730365,3.15381067,1.50676482,2.58612183,0.00497040,0.11624065,0.64832995,0.00129116
-4.60130065,2.95352386,1.39674380,2.43773245,0.00479083,0.10696052,0.59306374,0.00120904
-4.59529765,2.76077227,1.29056891,2.29355452,0.00462021,0.09830163,0.54052776,0.00112976
-4.58929465,2.57767042,1.18927168,2.15532374,0.00446091,0.09032016,0.49121140,0.00105421
-4.58329165,2.40597019,1.09370649,2.02451276,0.00431490,0.08305590,0.44550696,0.00098313
-4.57728864,2.24703429,1.00454194,1.90230152,0.00418365,0.07653259,0.40370918,0.00091713
-4.57128564,2.10182285,0.92225814,1.78955842,0.00406809,0.07075848,0.36601763,0.00085669
-4.56528264,1.97089315,0.84714977,1.68683265,0.00396852,0.06572731,0.33254143,0.00080212
-4.55927964,1.85441186,0.77933424,1.59435750,0.00388467,0.06141958,0.30330594,0.00075359
-4.55327664,1.75217850,0.71876437,1.51206423,0.00381566,0.05780402,0.27826095,0.00071114
-4.54727364,1.66365898,0.66524482,1.43960539,0.00376006,0.05483925,0.25728973,0.00067466
-4.54127064,1.58802733,0.61845149,1.37638652,0.00371595,0.05247558,0.24021861,0.00064394
-4.53526763,1.52421378,0.57795289,1.32160451,0.00368101,0.05065679,0.22682658,0.00061864
-4.52926463,1.47095707,0.54323281,1.27429089,0.00365260,0.04932204,0.21685472,0.00059835
-4.52326163,1.42685905,0.51371327,1.23335825,0.00362790,0.04840757,0.21001497,0.00058261
-4.51725863,1.39043941,0.48877711,1.19764778,0.00360400,0.04784846,0.20599822,0.00057086
-4.51125563,1.36018867,0.46778944,1.16597605,0.00357805,0.04758019,0.20448159,0.00056254
-4.50525263,1.33461782,0.45011748,1.13717943,0.00354733,0.04754003,0.20513484,0.00055706
-4.49924962,1.31230300,0.43514826,1.11015436,0.00350942,0.04766832,0.20762593,0.00055384
-4.49324662,1.29192425,0.42230383,1.08389243,0.00346223,0.04790951,0.21162591,0.00055229
-4.48724362,1.27229745,0.41105382,1.05750918,0.00340413,0.04821310,0.21681317,0.00055187
-4.48124062,1.25239898,0.40092532,1.03026597,0.00333398,0.04853433,0.22287725,0.00055207
-4.47523762,1.23138307,0.39151002,1.00158471,0.00325118,0.04883474,0.22952242,0.00055240
-4.46923462,1.20859191,0.38246878,0.97105543,0.00315565,0.04908266,0.23647103,0.00055246
-4.46323162,1.18355920,0.37353398,0.93843711,0.00304790,0.04925344,0.24346686,0.00055189
-4.45722861,1.15600770,0.36450973,0.90365242,0.00292894,0.04932971,0.25027857,0.00055038
-4.45122561,1.12584180,0.35527044,0.86677718,0.00280029,0.04930155,0.25670320,0.00054769
-4.44522261,1.09313599,0.34575807,0.82802566,0.00266390,0.04916651,0.26256969,0.00054365
-4.43921961,1.05812041,0.33597831,0.78773274,0.00252211,0.04892971,0.26774249,0.00053815
-4.43321661,1.02116441,0.32599612,0.74633420,0.00237759,0.04860378,0.27212503,0.00053116
-4.42721361,0.98275904,0.31593080,0.70434613,0.00223329,0.04820888,0.27566287,0.00052267
-4.42121061,0.94349941,0.30595094,0.66234454,0.00209234,0.04777260,0.27834644,0.00051278
-4.41520760,0.90406729,0.29626920,0.62094599,0.00195805,0.04732977,0.28021309,0.00050162
-4.40920460,0.86521470,0.28713723,0.58078995,0.00183383,0.04692228,0.28134822,0.00048938
-4.40320160,0.82774846,0.27884052,0.54252330,0.00172317,0.04659870,0.28188536,0.00047631
-4.39719860,0.79251589,0.27169332,0.50678725,0.00162960,0.04641381,0.28200489,0.00046270
-4.39119560,0.76039156,0.26603335,0.47420681,0.00155670,0.04642792,0.28193133,0.00044889
-4.38519260,0.73226468,0.26221636,0.44538248,0.00150806,0.04670600,0.28192916,0.00043524
-4.37918959,0.70902693,0.26061025,0.42088404,0.00148732,0.04731661,0.28229689,0.00042218
-4.37318659,0.69156032,0.26158862,0.40124600,0.00149810,0.04833054,0.28335970,0.00041013
-4.36718359,0.68072455,0.26552371,0.38696409,0.00154407,0.04981918,0.28546054,0.00039953
-4.36118059,0.67734369,0.27277864,0.37849252,0.00162890,0.05185274,0.28894994,0.00039084
-4.35517759,0.68219188,0.28369878,0.37624124,0.00175628,0.05449816,0.29417477,0.00038452
-4.34917459,0.69597785,0.29860256,0.38057305,0.00192986,0.05781683,0.30146628,0.00038099
-4.34317159,0.71932853,0.31777168,0.39179992,0.00215325,0.06186228,0.31112777,0.00038068
-4.33716858,0.75277167,0.34144099,0.41017861,0.00242994,0.06667773,0.32342230,0.00038396
-4.33116558,0.79671822,0.36978835,0.43590522,0.00276327,0.07229372,0.33856102,0.00039115
-4.32516258,0.85144470,0.40292484,0.46910887,0.00315631,0.07872589,0.35669241,0.00040254
-4.31915958,0.91707648,0.44088575,0.50984471,0.00361176,0.08597296,0.37789311,0.00041832
-4.31315658,0.99357272,0.48362279,0.55808646,0.00413189,0.09401517,0.40216063,0.00043863
-4.30715358,1.08071372,0.53099798,0.61371898,0.00471835,0.10281313,0.42940846,0.00046352
