energy_ev,total_up,Ag_p_up,Ag_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-5.38169085,0.46647692,0.28023864,0.25340165,0.01354903,0.11766114,0.04283641,0.00011574
-5.37568784,0.51256938,0.30589928,0.27867553,0.01496220,0.12937282,0.04667866,0.00012779
-5.36968484,0.56007418,0.33264641,0.30470362,0.01640760,0.14140973,0.05069743,0.00014011
-5.36368184,0.60836593,0.36008365,0.33115111,0.01786796,0.15361066,0.05483188,0.00015255
-5.35767884,0.65677530,0.38779319,0.35765975,0.01932454,0.16580167,0.05901819,0.00016494
-5.35167584,0.70460717,0.41534675,0.38385782,0.02075768,0.17780048,0.06319130,0.00017711
-5.34567284,0.75116195,0.44231831,0.40937178,0.02214742,0.18942163,0.06728691,0.00018890
-5.33966983,0.79575966,0.46829824,0.43383957,0.02347423,0.20048231,0.07124368,0.00020011
-5.33366683,0.83776563,0.49290845,0.45692473,0.02471979,0.21080864,0.07500561,0.00021060
-5.32766383,0.87661713,0.51581787,0.47833101,0.02586774,0.22024212,0.07852443,0.00022021
-5.32166083,0.91184949,0.53675762,0.49781681,0.02690455,0.22864606,0.08176199,0.00022882
-5.31565783,0.94312073,0.55553525,0.51520865,0.02782021,0.23591162,0.08469247,0.00023633
-5.30965483,0.97023316,0.57204712,0.53041306,0.02860889,0.24196313,0.08730432,0.00024267
-5.30365183,0.99315090,0.58628832,0.54342616,0.02926951,0.24676250,0.08960185,0.00024784
-5.29764882,1.01201209,0.59835941,0.55434032,0.02980613,0.25031239,0.09160622,0.00025183
-5.29164582,1.02713479,0.60846934,0.56334724,0.03022808,0.25265792,0.09335599,0.00025472
-5.28564282,1.03901586,0.61693416,0.57073718,0.03055006,0.25388674,0.09490683,0.00025661
-5.27963982,1.04832233,0.62417117,0.57689398,0.03079181,0.25412746,0.09633063,0.00025765
-5.27363682,1.05587507,0.63068844,0.58228577,0.03097774,0.25354632,0.09771383,0.00025802
-5.26763382,1.06262500,0.63706985,0.58745148,0.03113618,0.25234214,0.09915495,0.00025795
-5.26163082,1.06962226,0.64395581,0.59298344,0.03129854,0.25073985,0.10076154,0.00025769
-5.25562781,1.07797929,0.65202032,0.59950650,0.03149821,0.24898258,0.10264638,0.00025749
-5.24962481,1.08882898,0.66194505,0.60765441,0.03176936,0.24732275,0.10492326,0.00025763
-5.24362181,1.10327935,0.67439131,0.61804420,0.03214559,0.24601250,0.10770235,0.00025839
-5.23761881,1.12236641,0.68997097,0.63124953,0.03265851,0.24529370,0.11108533,0.00026001
-5.23161581,1.14700716,0.70921749,0.64777411,0.03333641,0.24538802,0.11516054,0.00026275
-5.22561281,1.17795457,0.73255823,0.66802626,0.03420282,0.24648756,0.11999827,0.00026679
-5.21960980,1.21575664,0.76028933,0.69229570,0.03527534,0.24874621,0.12564644,0.00027229
-5.21360680,1.26072134,0.79255431,0.72073376,0.03656450,0.25227240,0.13212687,0.00027936
-5.20760380,1.31288927,0.82932753,0.75333793,0.03807291,0.25712327,0.13943232,0.00028804
-5.20160080,1.37201550,0.87040339,0.78994174,0.03979468,0.26330088,0.14752447,0.00029833
-5.19559780,1.43756189,0.91539211,0.83021056,0.04171507,0.27075031,0.15633301,0.00031012
-5.18959480,1.50870060,0.96372260,0.87364384,0.04381051,0.27936007,0.16575595,0.00032328
-5.18359180,1.58432930,1.01465256,0.91958416,0.04604901,0.28896469,0.17566119,0.00033760
-5.17758879,1.66309787,1.06728586,0.96723280,0.04839079,0.29934956,0.18588932,0.00035281
-5.17158579,1.74344599,1.12059668,1.01567170,0.05078931,0.31025769,0.19625770,0.00036859
-5.16558279,1.82365061,1.17345976,1.06389102,0.05319265,0.32139842,0.20656562,0.00038459
-5.15957979,1.90188151,1.22468574,1.11082154,0.05554497,0.33245750,0.21660047,0.00040042
-5.15357679,1.97626310,1.27306016,1.15537053,0.05778836,0.34310836,0.22614458,0.00041569
-5.14757379,2.04493991,1.31738480,1.19645989,0.05986470,0.35302395,0.23498260,0.00042999
-5.14157079,2.10614324,1.35651947,1.23306484,0.06171758,0.36188881,0.24290902,0.00044296
-5.13556778,2.15825618,1.38942266,1.26425176,0.06329425,0.36941082,0.24973562,0.00045423
-5.12956478,2.19987414,1.41518914,1.28921337,0.06454737,0.37533211,0.25529844,0.00046349
-5.12356178,2.22985837,1.43308310,1.30729980,0.06543672,0.37943869,0.25946396,0.00047049
-5.11755878,2.24738001,1.44256507,1.31804411,0.06593045,0.38156846,0.26213435,0.00047504
-5.11155578,2.25195277,1.44331169,1.32118125,0.06600625,0.38161711,0.26325133,0.00047702
-5.10555278,2.24345270,1.43522728,1.31665934,0.06565194,0.37954186,0.26279862,0.00047639
-5.09954977,2.22212428,1.41844687,1.30464301,0.06486586,0.37536276,0.26080284,0.00047319
-5.09354677,2.18857248,1.39333047,1.28550845,0.06365676,0.36916154,0.25733273,0.00046753
-5.08754377,2.14374118,1.36044902,1.25983054,0.06204334,0.36107818,0.25249682,0.00045961
-5.08154077,2.08887902,1.32056266,1.22836248,0.06005345,0.35130527,0.24643958,0.00044969
-5.07553777,2.02549425,1.27459243,1.19200902,0.05772297,0.34008047,0.23933629,0.00043808
-5.06953477,1.95530049,1.22358668,1.15179427,0.05509445,0.32767751,0.23138680,0.00042515
-5.06353177,1.88015596,1.16868388,1.10882572,0.05221556,0.31439598,0.22280848,0.00041130
-5.05752876,1.80199870,1.11107324,1.06425576,0.04913742,0.30055055,0.21382863,0.00039694
-5.05152576,1.72278059,1.05195516,1.01924256,0.04591294,0.28645993,0.20467684,0.00038250
-5.04552276,1.64440271,0.99250289,0.97491168,0.04259514,0.27243613,0.19557729,0.00036838
-5.03951976,1.56865473,0.93382705,0.93232000,0.03923565,0.25877434,0.18674165,0.00035499
-5.03351676,1.49716047,0.87694423,0.89242331,0.03588329,0.24574393,0.17836263,0.00034267
-5.02751376,1.43133148,0.82275080,0.85604867,0.03258293,0.23358072,0.17060844,0.00033175
-5.02151076,1.37233018,0.77200254,0.82387228,0.02937456,0.22248097,0.16361838,0.00032247
-5.01550775,1.32104341,0.72530066,0.79640374,0.02629257,0.21259694,0.15749972,0.00031504
-5.00950475,1.27806696,0.68308427,0.77397667,0.02336539,0.20403444,0.15232579,0.00030959
-5.00350175,1.24370102,0.64562910,0.75674602,0.02061531,0.19685201,0.14813541,0.00030618
-4.99749875,1.21795614,0.61305210,0.74469157,0.01805852,0.19106195,0.14493356,0.00030484
-4.99149575,1.20056890,0.58532125,0.73762740,0.01570539,0.18663281,0.14269322,0.00030549
-4.98549275,1.19102603,0.56226976,0.73521640,0.01356091,0.18349328,0.14135817,0.00030804
-4.97948974,1.18859562,0.54361370,0.73698930,0.01162523,0.18153722,0.14084666,0.00031231
-4.97348674,1.19236383,0.52897210,0.74236688,0.00989433,0.18062946,0.14105573,0.00031811
-4.96748374,1.20127531,0.51788848,0.75068467,0.00836070,0.18061224,0.14186590,0.00032519
-4.96148074,1.21417562,0.50985288,0.76121899,0.00701408,0.18131187,0.14314616,0.00033329
-4.95547774,1.22985401,0.50432342,0.77321316,0.00584212,0.18254543,0.14475892,0.00034214
-4.94947474,1.24708493,0.50074669,0.78590313,0.00483104,0.18412721,0.14656484,0.00035145
-4.94347174,1.26466677,0.49857623,0.79854149,0.00396626,0.18587470,0.14842727,0.00036092
-4.93746873,1.28145685,0.49728863,0.81041920,0.00323291,0.18761394,0.15021625,0.00037028
-4.93146573,1.29640147,0.49639701,0.82088433,0.00261624,0.18918406,0.15181194,0.00037926
-4.92546273,1.30856051,0.49546147,0.82935752,0.00210201,0.19044101,0.15310738,0.00038762
-4.91945973,1.31712617,0.49409669,0.83534369,0.00167673,0.19126030,0.15401053,0.00039512
-4.91345673,1.32143557,0.49197665,0.83844010,0.00132792,0.19153888,0.15444565,0.00040157
-4.90745373,1.32097760,0.48883674,0.83834066,0.00104416,0.19119606,0.15435402,0.00040678
-4.90145073,1.31539424,0.48447349,0.83483674,0.00081519,0.19017366,0.15369401,0.00041063
-4.89544772,1.30447689,0.47874242,0.82781492,0.00063194,0.18843542,0.15244057,0.00041298
-4.88944472,1.28815854,0.47155420,0.81725190,0.00048649,0.18596580,0.15058435,0.00041374
-4.88344172,1.26650250,0.46286979,0.80320731,0.00037200,0.18276826,0.14813041,0.00041287
-4.87743872,1.23968858,0.45269474,0.78581476,0.00028268,0.17886325,0.14509664,0.00041032
-4.87143572,1.20799759,0.44107316,0.76527175,0.00021364,0.17428594,0.14151209,0.00040609
-4.86543272,1.17179488,0.42808155,0.74182900,0.00016086,0.16908381,0.13741514,0.00040020
-4.85942971,1.13151377,0.41382298,0.71577961,0.00012104,0.16331435,0.13285177,0.00039267
-4.85342671,1.08763944,0.39842149,0.68744843,0.00009155,0.15704273,0.12787384,0.00038359
-4.84742371,1.04069362,0.38201713,0.65718209,0.00007033,0.15033965,0.12253751,0.00037302
-4.84142071,0.99122077,0.36476159,0.62533981,0.00005582,0.14327949,0.11690175,0.00036107
-4.83541771,0.93977559,0.34681437,0.59228518,0.00004691,0.13593851,0.11102717,0.00034787
-4.82941471,0.88691226,0.32833966,0.55837909,0.00004285,0.12839346,0.10497480,0.00033355
-4.82341171,0.83317533,0.30950366,0.52397374,0.00004331,0.12072031,0.09880525,0.00031826
-4.81740870,0.77909219,0.29047246,0.48940764,0.00004824,0.11299328,0.09257790,0.00030215
-4.81140570,0.72516703,0.27141031,0.45500179,0.00005799,0.10528404,0.08635027,0.00028541
-4.80540270,0.67187620,0.25247825,0.42105667,0.00007320,0.09766111,0.08017752,0.00026821
-4.79939970,0.61966481,0.23383308,0.38785010,0.00009494,0.09018946,0.07411204,0.00025073
-4.79339670,0.56894444,0.21562661,0.35563588,0.00012463,0.08293023,0.06820319,0.00023316
-4.78739370,0.52009188,0.19800523,0.32464307,0.00016421,0.07594063,0.06249711,0.00021567
-4.78139070,0.47344878,0.18110977,0.29507585,0.00021610,0.06927400,0.05703660,0.00019843
-4.77538769,0.42932222,0.16507574,0.26711401,0.00028334,0.06297991,0.05186112,0.00018162
-4.76938469,0.38798604,0.15003394,0.24091382,0.00036962,0.05710455,0.04700690,0.00016539
-4.76338169,0.34968302,0.13611150,0.21660940,0.00047941,0.05169111,0.04250712,0.00014988
-4.75737869,0.31462770,0.12343336,0.19431455,0.00061804,0.04678036,0.03839217,0.00013522
-4.75137569,0.28300991,0.11212423,0.17412484,0.00079175,0.04241133,0.03469004,0.00012153
-4.74537269,0.25499885,0.10231100,0.15612007,0.00100781,0.03862206,0.03142678,0.00010890
-4.73936968,0.23074754,0.09412546,0.14036693,0.00127459,0.03545048,0.02862703,0.00009743
-4.73336668,0.21039755,0.08770750,0.12692173,0.00160155,0.03293522,0.02631458,0.00008719
-4.72736368,0.19408380,0.08320827,0.11583325,0.00199931,0.03111655,0.02451298,0.00007824
-4.72136068,0.18193900,0.08079356,0.10714532,0.00247958,0.03003712,0.02324614,0.00007064
-4.71535768,0.17409779,0.08064684,0.10089929,0.00305513,0.02974268,0.02253888,0.00006442
-4.70935468,0.17069995,0.08297200,0.09713598,0.00373962,0.03028255,0.02241737,0.00005963
-4.70335168,0.17189265,0.08799534,0.09589712,0.00454742,0.03170989,0.02290952,0.00005631
-4.69734867,0.17783131,0.09596669,0.09722616,0.00549332,0.03408160,0.02404507,0.00005448
-4.69134567,0.18867892,0.10715929,0.10116817,0.00659224,0.03745792,0.02585567,0.00005419
-4.68534267,0.20460361,0.12186823,0.10776900,0.00785874,0.04190153,0.02837452,0.00005547
-4.67933967,0.22577433,0.14040721,0.11707342,0.00930657,0.04747628,0.03163590,0.00005836
-4.67333667,0.25235464,0.16310346,0.12912238,0.01094810,0.05424538,0.03567437,0.00006290
-4.66733367,0.28449465,0.19029059,0.14394942,0.01279370,0.06226916,0.04052365,0.00006912
-4.66133067,0.32232130,0.22229953,0.16157622,0.01485112,0.07160241,0.04621535,0.00007708
-4.65532766,0.36592715,0.25944738,0.18200762,0.01712482,0.08229132,0.05277734,0.00008679
-4.64932466,0.41535825,0.30202453,0.20522614,0.01961534,0.09437014,0.06023194,0.00009830
-4.64332166,0.47060139,0.35028016,0.23118638,0.02231875,0.10785768,0.06859405,0.00011162
-4.63731866,0.53157139,0.40440660,0.25980946,0.02522619,0.12275373,0.07786912,0.00012677
-4.63131566,0.59809911,0.46452310,0.29097797,0.02832349,0.13903564,0.08805114,0.00014373
-4.62531266,0.66992086,0.53065952,0.32453162,0.03159105,0.15665521,0.09912081,0.00016248
-4.61930965,0.74666990,0.60274081,0.36026404,0.03500390,0.17553604,0.11104383,0.00018298
-4.61330665,0.82787086,0.68057298,0.39792102,0.03853198,0.19557155,0.12376964,0.00020515
-4.60730365,0.91293763,0.76383145,0.43720037,0.04214069,0.21662392,0.13723052,0.00022888
-4.60130065,1.00117544,0.85205266,0.47775394,0.04579177,0.23852398,0.15134128,0.00025406
-4.59529765,1.09178742,0.94462968,0.51919159,0.04944440,0.26107231,0.16599963,0.00028052
-4.58929465,1.18388616,1.04081256,0.56108751,0.05305655,0.28404157,0.18108723,0.00030810
-4.58329165,1.27651011,1.13971412,0.60298873,0.05658666,0.30718009,0.19647156,0.00033659
-4.57728864,1.36864484,1.24032126,0.64442572,0.05999533,0.33021682,0.21200858,0.00036579
-4.57128564,1.45924866,1.34151226,0.68492487,0.06324729,0.35286737,0.22754618,0.00039548
-4.56528264,1.54728201,1.44207972,0.72402247,0.06631332,0.37484118,0.24292834,0.00042544
-4.55927964,1.63173968,1.54075880,0.76127972,0.06917210,0.39584950,0.25799988,0.00045545
-4.55327664,1.71168459,1.63625990,0.79629823,0.07181202,0.41561399,0.27261174,0.00048534
-4.54727364,1.78628197,1.72730493,0.82873534,0.07423264,0.43387549,0.28662643,0.00051494
-4.54127064,1.85483228,1.81266563,0.85831850,0.07644581,0.45040279,0.29992360,0.00054412
-4.53526763,1.91680128,1.89120258,0.88485815,0.07847647,0.46500080,0.31240530,0.00057282
-4.52926463,1.97184577,1.96190312,0.90825813,0.08036280,0.47751798,0.32400075,0.00060102
-4.52326163,2.01983325,2.02391637,0.92852319,0.08215590,0.48785237,0.33467037,0.00062874
-4.51725863,2.06085427,2.07658377,0.94576276,0.08391878,0.49595614,0.34440862,0.00065610
-4.51125563,2.09522629,2.11946324,0.96019079,0.08572482,0.50183821,0.35324564,0.00068325
-4.50525263,2.12348817,2.15234581,0.97212107,0.08765551,0.50556478,0.36124732,0.00071042
-4.49924962,2.14638493,2.17526346,0.98195810,0.08979772,0.50725763,0.36851369,0.00073786
-4.49324662,2.16484274,2.18848742,0.99018352,0.09224044,0.50709018,0.37517560,0.00076587
-4.48724362,2.17993472,2.19251690,0.99733841,0.09507110,0.50528138,0.38138980,0.00079479
-4.48124062,2.19283840,2.18805811,1.00400192,0.09837166,0.50208763,0.38733227,0.00082493
-4.47523762,2.20478651,2.17599472,1.01076716,0.10221462,0.49779293,0.39319034,0.00085661
-4.46923462,2.21701284,2.15735065,1.01821507,0.10665900,0.49269779,0.39915367,0.00089009
-4.46323162,2.23069548,2.13324694,1.02688744,0.11174665,0.48710729,0.40540455,0.00092559
-4.45722861,2.24690010,2.10485484,1.03726036,0.11749890,0.48131873,0.41210805,0.00096323
-4.45122561,2.26652577,2.07334712,1.04971918,0.12391385,0.47560956,0.41940237,0.00100303
-4.44522261,2.29025618,2.03985016,1.06453646,0.13096434,0.47022606,0.42739000,0.00104491
-4.43921961,2.31851882,2.00539914,1.08185382,0.13859686,0.46537333,0.43613021,0.00108865
-4.43321661,2.35145434,1.97089857,1.10166900,0.14673143,0.46120705,0.44563330,0.00113388
-4.42721361,2.38889822,1.93709008,1.12382884,0.15526252,0.45782745,0.45585701,0.00118012
-4.42121061,2.43037582,1.90452920,1.14802871,0.16406104,0.45527579,0.46670542,0.00122674
-4.41520760,2.47511189,1.87357200,1.17381888,0.17297735,0.45353353,0.47803055,0.00127300
-4.40920460,2.52205435,1.84437244,1.20061764,0.18184534,0.45252423,0.48963658,0.00131806
-4.40320160,2.56991176,1.81689016,1.22773079,0.19048718,0.45211812,0.50128684,0.00136102
-4.39719860,2.61720313,1.79090837,1.25437697,0.19871891,0.45213920,0.51271305,0.00140090
-4.39119560,2.66231784,1.76606042,1.27971755,0.20635636,0.45237438,0.52362663,0.00143674
-4.38519260,2.70358331,1.74186385,1.30289001,0.21322140,0.45258442,0.53373148,0.00146761
-4.37918959,2.73933694,1.71775957,1.32304327,0.21914800,0.45251592,0.54273764,0.00149263
-4.37318659,2.76799940,1.69315420,1.33937324,0.22398817,0.45191402,0.55037517,0.00151100
-4.36718359,2.78814529,1.66746316,1.35115709,0.22761719,0.45053496,0.55640755,0.00152209
-4.36118059,2.79856817,1.64015211,1.35778453,0.22993809,0.44815816,0.56064383,0.00152539
-4.35517759,2.79833646,1.61077462,1.35878460,0.23088515,0.44459692,0.56294901,0.00152058
-4.34917459,2.78683779,1.57900410,1.35384673,0.23042624,0.43970763,0.56325193,0.00150756
-4.34317159,2.76380930,1.54465841,1.34283506,0.22856381,0.43339671,0.56155039,0.00148641
-4.33716858,2.72935282,1.50771598,1.32579538,0.22533472,0.42562528,0.55791304,0.00145740
-4.33116558,2.68393391,1.46832287,1.30295431,0.22080865,0.41641112,0.55247796,0.00142102
-4.32516258,2.62836516,1.42679050,1.27471093,0.21508539,0.40582819,0.54544802,0.00137793
-4.31915958,2.56377445,1.38358449,1.24162120,0.20829101,0.39400342,0.53708311,0.00132894
-4.31315658,2.49156000,1.33930533,1.20437612,0.20057313,0.38111135,0.52768967,0.00127499
-4.30715358,2.41333428,1.29466208,1.16377452,0.19209562,0.36736664,0.51760802,0.00121712
-4.30115058,2.33085968,1.25044067,1.12069198,0.18303271,0.35301501,0.50719801,0.00115642
-4.29514757,2.24597904,1.20746833,1.07604734,0.17356311,0.33832304,0.49682380,0.00109401
-4.28914457,2.16054410,1.16657615,1.03076817,0.16386414,0.32356726,0.48683843,0.00103101
-4.28314157,2.07634538,1.12856158,0.98575701,0.15410618,0.30902317,0.47756884,0.00096845
-4.27713857,1.99504639,1.09415251,0.94185959,0.14444772,0.29495449,0.46930218,0.00090734
-4.27113557,1.91812494,1.06397475,0.89983650,0.13503110,0.28160329,0.46227389,0.00084854
-4.26513257,1.84682399,1.03852414,0.86033929,0.12597916,0.26918127,0.45665818,0.00079282
-4.25912956,1.78211366,1.01814452,0.82389186,0.11739279,0.25786258,0.45256115,0.00074077
-4.25312656,1.72466567,1.00301222,0.79087773,0.10934951,0.24777832,0.45001707,0.00069286
-4.24712356,1.67484084,0.99312777,0.76153337,0.10190300,0.23901307,0.44898757,0.00064939
-4.24112056,1.63268943,0.98831474,0.73594767,0.09508359,0.23160322,0.44936407,0.00061053
-4.23511756,1.59796392,0.98822571,0.71406711,0.08889956,0.22553741,0.45097297,0.00057627
-4.22911456,1.57014292,0.99235483,0.69570626,0.08333918,0.22075866,0.45358350,0.00054650
-4.22311156,1.54846479,1.00005637,0.68056278,0.07837334,0.21716827,0.45691766,0.00052097
-4.21710855,1.53196901,1.01056818,0.66823607,0.07395850,0.21463110,0.46066193,0.00049935
-4.21110555,1.51954322,1.02303919,0.65824859,0.07004008,0.21298202,0.46448001,0.00048121
-4.20510255,1.50997371,1.03655965,0.65006893,0.06655574,0.21203318,0.46802619,0.00046607
-4.19909955,1.50199716,1.05019291,0.64313540,0.06343874,0.21158186,0.47095862,0.00045343
-4.19309655,1.49435142,1.06300754,0.63687937,0.06062110,0.21141846,0.47295207,0.00044275
-4.18709355,1.48582349,1.07410856,0.63074734,0.05803643,0.21133443,0.47370961,0.00043350
-4.18109055,1.47529283,1.08266671,0.62422099,0.05562237,0.21112973,0.47297285,0.00042520
-4.17508754,1.46176875,1.08794476,0.61683460,0.05332262,0.21061968,0.47053028,0.00041736
-4.16908454,1.44442074,1.08932007,0.60818932,0.05108844,0.20964090,0.46622363,0.00040958
-4.16308154,1.42260101,1.08630261,0.59796394,0.04887971,0.20805616,0.45995204,0.00040150
-4.15707854,1.39585900,1.07854825,0.58592206,0.04666545,0.20575812,0.45167400,0.00039284
-4.15107554,1.36394779,1.06586682,0.57191570,0.04442389,0.20267171,0.44140715,0.00038336
-4.14507254,1.32682288,1.04822495,0.55588531,0.04214220,0.19875540,0.42922601,0.00037293
-4.13906953,1.28463383,1.02574393,0.53785672,0.03981580,0.19400108,0.41525801,0.00036147
-4.13306653,1.23770977,0.99869285,0.51793521,0.03744741,0.18843293,0.39967797,0.00034898
-4.12706353,1.18653972,0.96747741,0.49629726,0.03504598,0.18210520,0.38270134,0.00033549
-4.12106053,1.13174901,0.93262519,0.47318045,0.03262541,0.17509911,0.36457668,0.00032113
-4.11505753,1.07407293,0.89476798,0.44887213,0.03020324,0.16751917,0.34557753,0.00030604
-4.10905453,1.01432893,0.85462190,0.42369732,0.02779939,0.15948887,0.32599423,0.00029042
-4.10305153,0.95338849,0.81296623,0.39800643,0.02543498,0.15114620,0.30612573,0.00027449
-4.09704852,0.89214980,0.77062172,0.37216324,0.02313118,0.14263903,0.28627198,0.00025849
-4.09104552,0.83151212,0.72842900,0.34653361,0.02090837,0.13412055,0.26672683,0.00024268
-4.08504252,0.77235271,0.68722803,0.32147526,0.01878535,0.12574505,0.24777190,0.00022733
-4.07903952,0.71550687,0.64783901,0.29732877,0.01677878,0.11766401,0.22967130,0.00021270
-4.07303652,0.66175150,0.61104535,0.27441028,0.01490284,0.11002272,0.21266756,0.00019904
-4.06703352,0.61179240,0.57757906,0.25300563,0.01316908,0.10295752,0.19697849,0.00018659
-4.06103052,0.56625545,0.54810888,0.23336626,0.01158634,0.09659363,0.18279530,0.00017559
-4.05502751,0.52568141,0.52323127,0.21570666,0.01016097,0.09104357,0.17028165,0.00016625
-4.04902451,0.49052422,0.50346431,0.20020336,0.00889700,0.08640635,0.15957368,0.00015877
-4.04302151,0.46115237,0.48924443,0.18699522,0.00779657,0.08276705,0.15078099,0.00015331
-4.03701851,0.43785287,0.48092585,0.17618493,0.00686021,0.08019706,0.14398823,0.00015005
-4.03101551,0.42083728,0.47878242,0.16784131,0.00608736,0.07875469,0.13925734,0.00014913
-4.02501251,0.41024932,0.48301151,0.16200252,0.00547672,0.07848606,0.13663021,0.00015067
-4.01900950,0.40617333,0.49373960,0.15867946,0.00502665,0.07942631,0.13613159,0.00015479
-4.01300650,0.40864309,0.51102909,0.15785961,0.00473552,0.08160083,0.13777211,0.00016160
-4.00700350,0.41765039,0.53488581,0.15951069,0.00460195,0.08502652,0.14155122,0.00017119
-4.00100050,0.43315282,0.56526670,0.16358417,0.00462501,0.08971289,0.14745988,0.00018365
-3.99499750,0.45508028,0.60208727,0.17001837,0.00480432,0.09566304,0.15548290,0.00019904
-3.98899450,0.48333985,0.64522810,0.17874096,0.00514002,0.10287420,0.16560068,0.00021742
-3.98299150,0.51781864,0.69454010,0.18967079,0.00563272,0.11133797,0.17779038,0.00023885
-3.97698849,0.55838442,0.74984804,0.20271900,0.00628327,0.12104017,0.19202621,0.00026336
-3.97098549,0.60488403,0.81095200,0.21778924,0.00709254,0.13196015,0.20827900,0.00029094
-3.96498249,0.65713936,0.87762663,0.23477725,0.00806106,0.14406977,0.22651480,0.00032160
-3.95897949,0.71494137,0.94961803,0.25356957,0.00918865,0.15733188,0.24669275,0.00035527
-3.95297649,0.77804218,1.02663843,0.27404175,0.01047402,0.17169855,0.26876197,0.00039187
-3.94697349,0.84614600,1.10835890,0.29605605,0.01191433,0.18710905,0.29265797,0.00043127
-3.94097049,0.91889911,1.19440053,0.31945894,0.01350477,0.20348773,0.31829836,0.00047328
-3.93496748,0.99588000,1.28432476,0.34407852,0.01523823,0.22074198,0.34557835,0.00051768
-3.92896448,1.07659020,1.37762352,0.36972224,0.01710498,0.23876042,0.37436619,0.00056415
-3.92296148,1.16044674,1.47371023,0.39617514,0.01909241,0.25741159,0.40449890,0.00061235
-3.91695848,1.24677713,1.57191245,0.42319884,0.02118500,0.27654318,0.43577852,0.00066184
-3.91095548,1.33481766,1.67146739,0.45053163,0.02336429,0.29598212,0.46796938,0.00071214
-3.90495248,1.42371570,1.77152103,0.47788978,0.02560907,0.31553565,0.50079654,0.00076272
-3.89894947,1.51253669,1.87113184,0.50497028,0.02789572,0.33499342,0.53394584,0.00081299
-3.89294647,1.60027606,1.96927967,0.53145513,0.03019869,0.35413080,0.56706569,0.00086233
-3.88694347,1.68587630,2.06488027,0.55701708,0.03249114,0.37271337,0.59977082,0.00091009
-3.88094047,1.76824902,2.15680554,0.58132691,0.03474580,0.39050252,0.63164808,0.00095564
-3.87493747,1.84630149,2.24390929,0.60406188,0.03693581,0.40726205,0.66226418,0.00099833
-3.86893447,1.91896704,2.32505790,0.62491524,0.03903586,0.42276572,0.69117534,0.00103758
-3.86293147,1.98523822,2.39916506,0.64360642,0.04102324,0.43680528,0.71793849,0.00107285
-3.85692846,2.04420151,2.46522922,0.65989138,0.04287902,0.44919887,0.74212376,0.00110369
-3.85092546,2.09507210,2.52237220,0.67357283,0.04458923,0.45979937,0.76332767,0.00112974
-3.84492246,2.13722726,2.56987736,0.68450966,0.04614587,0.46850238,0.78118662,0.00115077
-3.83891946,2.17023656,2.60722533,0.69262522,0.04754801,0.47525328,0.79539002,0.00116671
-3.83291646,2.19388745,2.63412543,0.69791389,0.04880254,0.48005330,0.80569241,0.00117760
-3.82691346,2.20820481,2.65054092,0.70044559,0.04992487,0.48296383,0.81192409,0.00118368
-3.82091046,2.21346293,2.65670655,0.70036781,0.05093925,0.48410909,0.81399960,0.00118533
-3.81490745,2.21018925,2.65313679,0.69790495,0.05187893,0.48367649,0.81192360,0.00118311
-3.80890445,2.19915899,2.64062399,0.69335491,0.05278586,0.48191479,0.80579378,0.00117773
-3.80290145,2.18138031,2.62022559,0.68708268,0.05371016,0.47912985,0.79580051,0.00117004
-3.79689845,2.15807030,2.59324045,0.67951130,0.05470914,0.47567782,0.78222319,0.00116102
-3.79089545,2.13062201,2.56117450,0.67111013,0.05584596,0.47195615,0.76542319,0.00115174
-3.78489245,2.10056361,2.52569664,0.66238101,0.05718800,0.46839228,0.74583385,0.00114334
-3.77888944,2.06951074,2.48858624,0.65384253,0.05880480,0.46543056,0.72394746,0.00113698
-3.77288644,2.03911376,2.45167380,0.64601304,0.06076578,0.46351760,0.70030015,0.00113383
-3.76688344,2.01100157,2.41677717,0.63939295,0.06313770,0.46308654,0.67545491,0.00113501
-3.76088044,1.98672410,2.38563543,0.63444690,0.06598198,0.46454085,0.64998358,0.00114155
-3.75487744,1.96769556,2.35984320,0.63158653,0.06935190,0.46823816,0.62444853,0.00115434
-3.74887444,1.95514070,2.34078799,0.63115446,0.07328991,0.47447474,0.59938462,0.00117412
-3.74287144,1.95004616,2.32959312,0.63341004,0.07782500,0.48347133,0.57528236,0.00120144
-3.73686843,1.95311893,2.32706889,0.63851761,0.08297036,0.49536091,0.55257281,0.00123658
-3.73086543,1.96475380,2.33367405,0.64653762,0.08872148,0.51017896,0.53161485,0.00127961
-3.72486243,1.98501132,2.34948955,0.65742121,0.09505460,0.52785679,0.51268529,0.00133031
-3.71885943,2.01360738,2.37420601,0.67100843,0.10192592,0.54821842,0.49597228,0.00138818
-3.71285643,2.04991533,2.40712581,0.68703036,0.10927138,0.57098122,0.48157212,0.00145245
-3.70685343,2.09298081,2.44718005,0.70511524,0.11700727,0.59576056,0.46948964,0.00152212
-3.70085043,2.14154923,2.49296031,0.72479848,0.12503161,0.62207853,0.45964208,0.00159591
-3.69484742,2.19410507,2.54276403,0.74553625,0.13322634,0.64937651,0.45186617,0.00167236
-3.68884442,2.24892197,2.59465216,0.76672246,0.14146030,0.67703132,0.44592817,0.00174985
-3.68284142,2.30412172,2.64651698,0.78770834,0.14959292,0.70437446,0.44153637,0.00182665
