energy_ev,total_up,Os_p_up,Os_d_up,P_s_up,P_p_up,Te_p_up,Te_d_up
-5.81390695,4.25608013,1.47031398,2.18453858,0.01099624,0.25070442,1.46403806,0.00000000
-5.80790395,4.16788759,1.46145593,2.13083829,0.00998463,0.24272399,1.44006337,0.00000000
-5.80190095,4.07135330,1.44782694,2.07341165,0.00904065,0.23471498,1.41294209,0.00000000
-5.79589795,3.96692091,1.42912540,2.01278510,0.00816691,0.22660897,1.38259332,0.00000000
-5.78989495,3.85544100,1.40521495,1.94967561,0.00736543,0.21836061,1.34909355,0.00000000
-5.78389195,3.73814227,1.37612766,1.88496894,0.00663767,0.20994771,1.31267152,0.00000000
-5.77788894,3.61658957,1.34206136,1.81969201,0.00598461,0.20137041,1.27369787,0.00000000
-5.77188594,3.49263032,1.30337108,1.75498026,0.00540680,0.19264959,1.23267004,0.00000000
-5.76588294,3.36833151,1.26055529,1.69204103,0.00490447,0.18382466,1.19019315,0.00000000
-5.75987994,3.24590917,1.21423717,1.63211428,0.00447759,0.17495069,1.14695765,0.00000000
-5.75387694,3.12765328,1.16514207,1.57643183,0.00412597,0.16609515,1.10371460,0.00000000
-5.74787394,3.01585037,1.11407188,1.52617646,0.00384933,0.15733434,1.06124964,0.00000000
-5.74187094,2.91270689,1.06187758,1.48244223,0.00364739,0.14874960,1.02035665,0.00000000
-5.73586793,2.82027574,1.00943093,1.44619720,0.00351993,0.14042362,0.98181215,0.00000000
-5.72986493,2.74038882,0.95759669,1.41824990,0.00346682,0.13243681,0.94635137,0.00000000
-5.72386193,2.67459777,0.90720621,1.39922061,0.00348805,0.12486406,0.91464697,0.00000000
-5.71785893,2.62412504,0.85903364,1.38951845,0.00358374,0.11777181,0.88729101,0.00000000
-5.71185593,2.58982694,0.81377533,1.38932506,0.00375411,0.11121570,0.86478092,0.00000000
-5.70585293,2.57216981,0.77203337,1.39858551,0.00399945,0.10523883,0.84750973,0.00000000
-5.69984992,2.57122005,0.73430334,1.41700686,0.00432004,0.09987058,0.83576074,0.00000000
-5.69384692,2.58664804,0.70096682,1.44406431,0.00471607,0.09512615,0.82970664,0.00000000
-5.68784392,2.61774554,0.67228825,1.47901501,0.00518752,0.09100668,0.82941272,0.00000000
-5.68184092,2.66345567,0.64841626,1.52091888,0.00573404,0.08750002,0.83484371,0.00000000
-5.67583792,2.72241378,0.62938871,1.56866592,0.00635481,0.08458195,0.84587374,0.00000000
-5.66983492,2.79299750,0.61514110,1.62100887,0.00704838,0.08221786,0.86229845,0.00000000
-5.66383192,2.87338355,0.60551742,1.67660031,0.00781250,0.08036480,0.88384858,0.00000000
-5.65782891,2.96160904,0.60028299,1.73403256,0.00864400,0.07897369,0.91020411,0.00000000
-5.65182591,3.05563446,0.59913820,1.79187924,0.00953859,0.07799164,0.94100816,0.00000000
-5.64582291,3.15340603,0.60173270,1.84873676,0.01049078,0.07736435,0.97587990,0.00000000
-5.63981991,3.25291494,0.60767924,1.90326442,0.01149373,0.07703832,1.01442586,0.00000000
-5.63381691,3.35225144,0.61656671,1.95422165,0.01253921,0.07696294,1.05624932,0.00000000
-5.62781391,3.44965212,0.62797190,2.00050117,0.01361755,0.07709234,1.10095740,0.00000000
-5.62181091,3.54353902,0.64146980,2.04115700,0.01471766,0.07738689,1.14816605,0.00000000
-5.61580790,3.63254996,0.65664225,2.07542662,0.01582711,0.07781444,1.19750297,0.00000000
-5.60980490,3.71555977,0.67308502,2.10274657,0.01693225,0.07835124,1.24860889,0.00000000
-5.60380190,3.79169266,0.69041333,2.12276152,0.01801843,0.07898244,1.30113774,0.00000000
-5.59779890,3.86032631,0.70826613,2.13532654,0.01907022,0.07970238,1.35475625,0.00000000
-5.59179590,3.92108871,0.72630937,2.14050319,0.02007173,0.08051454,1.40914363,0.00000000
-5.58579290,3.97384879,0.74423842,2.13854966,0.02100698,0.08143124,1.46399180,0.00000000
-5.57978989,4.01870212,0.76178009,2.12990582,0.02186029,0.08247307,1.51900663,0.00000000
-5.57378689,4.05595283,0.77869425,2.11517397,0.02261668,0.08366818,1.57391046,0.00000000
-5.56778389,4.08609278,0.79477531,2.09509597,0.02326235,0.08505135,1.62844594,0.00000000
-5.56178089,4.10977874,0.80985355,2.07052790,0.02378504,0.08666280,1.68238098,0.00000000
-5.55577789,4.12780823,0.82379634,2.04241277,0.02417446,0.08854696,1.73551431,0.00000000
-5.54977489,4.14109401,0.83650892,2.01175224,0.02442261,0.09075095,1.78768119,0.00000000
-5.54377189,4.15063746,0.84793481,1.97957783,0.02452412,0.09332295,1.83875838,0.00000000
-5.53776888,4.15750035,0.85805538,1.94692235,0.02447637,0.09631035,1.88866744,0.00000000
-5.53176588,4.16277486,0.86688840,1.91479184,0.02427969,0.09975777,1.93737565,0.00000000
-5.52576288,4.16755140,0.87448546,1.88413848,0.02393734,0.10370491,1.98489375,0.00000000
-5.51975988,4.17288418,0.88092781,1.85583497,0.02345545,0.10818424,2.03126980,0.00000000
-5.51375688,4.17975443,0.88632080,1.83065048,0.02284282,0.11321871,2.07657908,0.00000000
-5.50775388,4.18903201,0.89078686,1.80922886,0.02211067,0.11881940,2.12090998,0.00000000
-5.50175088,4.20143600,0.89445710,1.79206927,0.02127230,0.12498331,2.16434622,0.00000000
-5.49574787,4.21749590,0.89746194,1.77951005,0.02034267,0.13169131,2.20694648,0.00000000
-5.48974487,4.23751494,0.89992119,1.77171613,0.01933796,0.13890646,2.24872235,0.00000000
-5.48374187,4.26153786,0.90193405,1.76867081,0.01827504,0.14657282,2.28961622,0.00000000
-5.47773887,4.28932527,0.90356965,1.77017242,0.01717102,0.15461472,2.32948073,0.00000000
-5.47173587,4.32033709,0.90485888,1.77583641,0.01604279,0.16293687,2.36806158,0.00000000
-5.46573287,4.35372712,0.90578794,1.78510347,0.01490652,0.17142514,2.40498524,0.00000000
-5.45972986,4.38835068,0.90629430,1.79725383,0.01377732,0.17994825,2.43975325,0.00000000
-5.45372686,4.42278641,0.90626547,1.81142790,0.01266890,0.18836024,2.47174402,0.00000000
-5.44772386,4.45537291,0.90554083,1.82665295,0.01159330,0.19650385,2.50022307,0.00000000
-5.44172086,4.48425963,0.90391665,1.84187538,0.01056075,0.20421458,2.52436164,0.00000000
-5.43571786,4.50747099,0.90115415,1.85599764,0.00957953,0.21132539,2.54326346,0.00000000
-5.42971486,4.52298131,0.89699033,1.86791862,0.00865600,0.21767188,2.55599856,0.00000000
-5.42371186,4.52879770,0.89115096,1.87657609,0.00779460,0.22309767,2.56164268,0.00000000
-5.41770885,4.52304711,0.88336526,1.88098948,0.00699804,0.22745980,2.55932029,0.00000000
-5.41170585,4.50406351,0.87338124,1.88030113,0.00626739,0.23063390,2.54824895,0.00000000
-5.40570285,4.47047071,0.86098104,1.87381430,0.00560234,0.23251891,2.52778252,0.00000000
-5.39969985,4.42125662,0.84599530,1.86102602,0.00500138,0.23304102,2.49745085,0.00000000
-5.39369685,4.35583493,0.82831576,1.84165328,0.00446210,0.23215677,2.45699351,0.00000000
-5.38769385,4.27409090,0.80790547,1.81565125,0.00398141,0.22985505,2.40638573,0.00000000
-5.38169085,4.17640879,0.78480589,1.78322265,0.00355574,0.22615795,2.34585486,0.00000000
-5.37568784,4.06367921,0.75914057,1.74481759,0.00318133,0.22112044,2.27588652,0.00000000
-5.36968484,3.93728615,0.73111533,1.70112407,0.00285435,0.21482879,2.19721993,0.00000000
-5.36368184,3.79907417,0.70101477,1.65304943,0.00257111,0.20739798,2.11083267,0.00000000
-5.35767884,3.65129748,0.66919550,1.60169355,0.00232819,0.19896811,2.01791574,0.00000000
-5.35167584,3.49655344,0.63607644,1.54831523,0.00212250,0.18969996,1.91984022,0.00000000
-5.34567284,3.33770388,0.60212670,1.49429307,0.00195138,0.17977011,1.81811731,0.00000000
-5.33966983,3.17778786,0.56785183,1.44108271,0.00181267,0.16936561,1.71435369,0.00000000
-5.33366683,3.01993014,0.53377894,1.39017222,0.00170464,0.15867855,1.61020451,0.00000000
-5.32766383,2.86724928,0.50044154,1.34303756,0.00162607,0.14790083,1.50732611,0.00000000
-5.32166083,2.72276920,0.46836480,1.30109967,0.00157613,0.13721916,1.40733056,0.00000000
-5.31565783,2.58933766,0.43805165,1.26568489,0.00155443,0.12681059,1.31174380,0.00000000
-5.30965483,2.46955434,0.40997046,1.23798996,0.00156088,0.11683874,1.22196886,0.00000000
-5.30365183,2.36571073,0.38454436,1.21905245,0.00159567,0.10745057,1.13925531,0.00000000
-5.29764882,2.27974305,0.36214274,1.20972745,0.00165920,0.09877412,1.06467551,0.00000000
-5.29164582,2.21319884,0.34307482,1.21067067,0.00175197,0.09091686,0.99910800,0.00000000
-5.28564282,2.16721707,0.32758529,1.22232805,0.00187453,0.08396480,0.94322785,0.00000000
-5.27963982,2.14252105,0.31585200,1.24493164,0.00202742,0.07798231,0.89750354,0.00000000
-5.27363682,2.13942298,0.30798544,1.27850112,0.00221107,0.07301241,0.86219973,0.00000000
-5.26763382,2.15783853,0.30402966,1.32285059,0.00242572,0.06907761,0.83738494,0.00000000
-5.26163082,2.19730985,0.30396458,1.37759959,0.00267143,0.06618108,0.82294327,0.00000000
-5.25562781,2.25703513,0.30770925,1.44218789,0.00294793,0.06430803,0.81858919,0.00000000
-5.24962481,2.33590309,0.31512586,1.51589310,0.00325469,0.06342732,0.82388451,0.00000000
-5.24362181,2.43253085,0.32602428,1.59785054,0.00359078,0.06349310,0.83825656,0.00000000
-5.23761881,2.54530397,0.34016714,1.68707472,0.00395496,0.06444655,0.86101728,0.00000000
-5.23161581,2.67241749,0.35727500,1.78248198,0.00434562,0.06621750,0.89138230,0.00000000
-5.22561281,2.81191750,0.37703197,1.88291389,0.00476084,0.06872615,0.92849003,0.00000000
-5.21960980,2.96174239,0.39909141,1.98716119,0.00519842,0.07188464,0.97142037,0.00000000
-5.21360680,3.11976380,0.42308195,2.09398789,0.00565593,0.07559871,1.01921302,0.00000000
-5.20760380,3.28382693,0.44861370,2.20215549,0.00613083,0.07976926,1.07088536,0.00000000
-5.20160080,3.45179009,0.47528477,2.31044713,0.00662051,0.08429396,1.12545004,0.00000000
-5.19559780,3.62156345,0.50268802,2.41769135,0.00712245,0.08906894,1.18193213,0.00000000
-5.18959480,3.79114678,0.53041806,2.52278531,0.00763428,0.09399042,1.23938608,0.00000000
-5.18359180,3.95866574,0.55807834,2.62471718,0.00815396,0.09895653,1.29691217,0.00000000
-5.17758879,4.12240653,0.58528833,2.72258721,0.00867982,0.10386898,1.35367257,0.00000000
-5.17158579,4.28084807,0.61169060,2.81562703,0.00921069,0.10863498,1.40890653,0.00000000
-5.16558279,4.43269113,0.63695753,2.90321682,0.00974594,0.11316893,1.46194468,0.00000000
-5.15957979,4.57688357,0.66079762,2.98489962,0.01028558,0.11739419,1.51222177,0.00000000
-5.15357679,4.71264075,0.68296102,3.06039234,0.01083022,0.12124470,1.55928772,0.00000000
-5.14757379,4.83946043,0.70324423,3.12959295,0.01138103,0.12466640,1.60281628,0.00000000
-5.14157079,4.95713131,0.72149368,3.19258346,0.01193972,0.12761854,1.64261119,0.00000000
-5.13556778,5.06573449,0.73760814,3.24962828,0.01250839,0.13007454,1.67860916,0.00000000
-5.12956478,5.16563764,0.75153983,3.30116782,0.01308941,0.13202272,1.71087962,0.00000000
-5.12356178,5.25748148,0.76329411,3.34780721,0.01368521,0.13346651,1.73962098,0.00000000
-5.11755878,5.34215869,0.77292803,3.39030030,0.01429809,0.13442438,1.76515335,0.00000000
-5.11155578,5.42078558,0.78054744,3.42952912,0.01493001,0.13492927,1.78790778,0.00000000
-5.10555278,5.49466704,0.78630318,3.46647917,0.01558236,0.13502776,1.80841230,0.00000000
-5.09954977,5.56525556,0.79038619,3.50221100,0.01625578,0.13477867,1.82727507,0.00000000
-5.09354677,5.63410534,0.79302194,3.53782883,0.01694997,0.13425147,1.84516511,0.00000000
-5.08754377,5.70282265,0.79446437,3.57444668,0.01766357,0.13352430,1.86279123,0.00000000
-5.08154077,5.77301367,0.79498942,3.61315294,0.01839407,0.13268178,1.88087978,0.00000000
-5.07553777,5.84623120,0.79488850,3.65497408,0.01913782,0.13181255,1.90015190,0.00000000
-5.06953477,5.92392168,0.79446206,3.70083847,0.01989007,0.13100681,1.92130097,0.00000000
-5.06353177,6.00737382,0.79401325,3.75154111,0.02064510,0.13035371,1.94497107,0.00000000
-5.05752876,6.09767036,0.79384201,3.80771034,0.02139644,0.12993882,1.97173687,0.00000000
-5.05152576,6.19564427,0.79423944,3.86977737,0.02213709,0.12984170,2.00208582,0.00000000
-5.04552276,6.30184069,0.79548262,3.93794979,0.02285986,0.13013358,2.03640287,0.00000000
-5.03951976,6.41648575,0.79782977,4.01218996,0.02355768,0.13087538,2.07495822,0.00000000
-5.03351676,6.53946344,0.80151580,4.09219942,0.02422395,0.13211587,2.11789843,0.00000000
-5.02751376,6.67030154,0.80674813,4.17741010,0.02485291,0.13389027,2.16524083,0.00000000
-5.02151076,6.80816717,0.81370277,4.26698336,0.02543988,0.13621912,2.21687151,0.00000000
-5.01550775,6.95187283,0.82252061,4.35981757,0.02598159,0.13910757,2.27254660,0.00000000
-5.00950475,7.09989296,0.83330394,4.45456452,0.02647627,0.14254509,2.33189676,0.00000000
-5.00350175,7.25039131,0.84611308,4.54965516,0.02692378,0.14650548,2.39443467,0.00000000
-4.99749875,7.40125875,0.86096340,4.64333441,0.02732562,0.15094736,2.45956515,0.00000000
-4.99149575,7.55016084,0.87782262,4.73370449,0.02768477,0.15581501,2.52659756,0.00000000
-4.98549275,7.69459438,0.89660864,4.81877605,0.02800547,0.16103951,2.59476034,0.00000000
-4.97948974,7.83195150,0.91718814,4.89652563,0.02829298,0.16654032,2.66321705,0.00000000
-4.97348674,7.95958973,0.93937598,4.96495774,0.02855314,0.17222706,2.73108387,0.00000000
-4.96748374,8.07490612,0.96293590,5.02216967,0.02879197,0.17800162,2.79744821,0.00000000
-4.96148074,8.17541333,0.98758247,5.06641641,0.02901522,0.18376047,2.86138812,0.00000000
-4.95547774,8.25881528,1.01298478,5.09617347,0.02922791,0.18939713,2.92199235,0.00000000
-4.94947474,8.32308010,1.03877181,5.11019490,0.02943394,0.19480490,2.97838082,0.00000000
-4.94347174,8.36650796,1.06453972,5.10756394,0.02963571,0.19987948,3.02972530,0.00000000
-4.93746873,8.38779145,1.08986105,5.08773433,0.02983390,0.20452182,3.07527003,0.00000000
-4.93146573,8.38606659,1.11429566,5.05056002,0.03002727,0.20864078,3.11435196,0.00000000
-4.92546273,8.36095237,1.13740334,4.99631202,0.03021268,0.21215581,3.14642026,0.00000000
-4.91945973,8.31257758,1.15875762,4.92568131,0.03038514,0.21499935,3.17105467,0.00000000
-4.91345673,8.24159360,1.17796044,4.83976754,0.03053808,0.21711903,3.18798201,0.00000000
-4.90745373,8.14917252,1.19465703,4.74005362,0.03066362,0.21847956,3.19709041,0.00000000
-4.90145073,8.03699024,1.20855044,4.62836716,0.03075310,0.21906418,3.19844039,0.00000000
-4.89544772,7.90719473,1.21941497,4.50682997,0.03079751,0.21887560,3.19227220,0.00000000
-4.88944472,7.76235998,1.22710781,4.37779770,0.03078807,0.21793650,3.17900860,0.00000000
-4.88344172,7.60542676,1.23157816,4.24379157,0.03071680,0.21628932,3.15925251,0.00000000
-4.87743872,7.43963134,1.23287329,4.10742491,0.03057707,0.21399556,3.13377898,0.00000000
-4.87143572,7.26842428,1.23114086,3.97132709,0.03036407,0.21113434,3.10352109,0.00000000
-4.86543272,7.09538106,1.22662738,3.83806745,0.03007523,0.20780042,3.06954968,0.00000000
-4.85942971,6.92410714,1.21967231,3.71008199,0.02971052,0.20410167,3.03304711,0.00000000
-4.85342671,6.75814008,1.21069815,3.58960514,0.02927262,0.20015595,2.99527543,0.00000000
-4.84742371,6.60085146,1.20019650,3.47860886,0.02876695,0.19608765,2.95753972,0.00000000
-4.84142071,6.45535162,1.18871066,3.37875087,0.02820160,0.19202399,2.92114789,0.00000000
-4.83541771,6.32440029,1.17681551,3.29133361,0.02758709,0.18809102,2.88736795,0.00000000
-4.82941471,6.21032589,1.16509527,3.21727487,0.02693600,0.18440975,2.85738477,0.00000000
-4.82341171,6.11495657,1.15412042,3.15709094,0.02626254,0.18109231,2.83225769,0.00000000
-4.81740870,6.03956536,1.14442454,3.11089241,0.02558205,0.17823851,2.81288117,0.00000000
-4.81140570,5.98483175,1.13648237,3.07839261,0.02491038,0.17593266,2.79995002,0.00000000
-4.80540270,5.95082153,1.13069001,3.05892807,0.02426332,0.17424115,2.79393104,0.00000000
-4.79939970,5.93698582,1.12734827,3.05149016,0.02365602,0.17321044,2.79504244,0.00000000
-4.79339670,5.94217997,1.12664997,3.05476678,0.02310245,0.17286598,2.80324227,0.00000000
-4.78739370,5.96470203,1.12867177,3.06719239,0.02261490,0.17321167,2.81822646,0.00000000
-4.78139070,6.00234967,1.13337094,3.08700486,0.02220359,0.17423027,2.83943680,0.00000000
-4.77538769,6.05249366,1.14058711,3.11230693,0.02187633,0.17588433,2.86607868,0.00000000
-4.76938469,6.11216554,1.15004899,3.14113034,0.02163833,0.17811790,2.89714776,0.00000000
-4.76338169,6.17815588,1.16138551,3.17150025,0.02149208,0.18085876,2.93146464,0.00000000
-4.75737869,6.24711953,1.17414083,3.20149780,0.02143737,0.18402105,2.96771565,0.00000000
-4.75137569,6.31568367,1.18779241,3.22931854,0.02147130,0.18750820,3.00449817,0.00000000
-4.74537269,6.38055414,1.20177120,3.25332486,0.02158854,0.19121613,3.04036835,0.00000000
-4.73936968,6.43861597,1.21548283,3.27209031,0.02178146,0.19503630,3.07388891,0.00000000
-4.73336668,6.48702391,1.22832898,3.28443465,0.02204049,0.19885883,3.10367510,0.00000000
-4.72736368,6.52327951,1.23972769,3.28944831,0.02235439,0.20257529,3.12843686,0.00000000
-4.72136068,6.54529202,1.24913192,3.28650560,0.02271059,0.20608123,3.14701536,0.00000000
-4.71535768,6.55142096,1.25604565,3.27526671,0.02309556,0.20927833,3.15841278,0.00000000
-4.70935468,6.54049971,1.26003681,3.25566865,0.02349511,0.21207616,3.16181443,0.00000000
-4.70335168,6.51183979,1.26074701,3.22790607,0.02389476,0.21439348,3.15660275,0.00000000
-4.69734867,6.46521720,1.25789772,3.19240337,0.02428001,0.21615921,3.14236333,0.00000000
-4.69134567,6.40084269,1.25129317,3.14977975,0.02463669,0.21731293,3.11888349,0.00000000
-4.68534267,6.31931865,1.24082020,3.10080931,0.02495116,0.21780522,3.08614425,0.00000000
-4.67933967,6.22158607,1.22644553,3.04637844,0.02521062,0.21759766,3.04430688,0.00000000
-4.67333667,6.10886526,1.20821099,2.98744290,0.02540331,0.21666267,2.99369543,0.00000000
-4.66733367,5.98259405,1.18622714,2.92498677,0.02551872,0.21498327,2.93477678,0.00000000
-4.66133067,5.84436726,1.16066620,2.85998546,0.02554781,0.21255279,2.86813941,0.00000000
-4.65532766,5.69588063,1.13175446,2.79337452,0.02548314,0.20937456,2.79447242,0.00000000
-4.64932466,5.53888195,1.09976486,2.72602563,0.02531903,0.20546165,2.71454579,0.00000000
-4.64332166,5.37513138,1.06501009,2.65873060,0.02505170,0.20083660,2.62919264,0.00000000
-4.63731866,5.20637209,1.02783628,2.59219383,0.02467936,0.19553118,2.53929407,0.00000000
-4.63131566,5.03431156,0.98861764,2.52703285,0.02420222,0.18958623,2.44576674,0.00000000
-4.62531266,4.86061298,0.94775185,2.46378644,0.02362258,0.18305135,2.34955314,0.00000000
-4.61930965,4.68689552,0.90565623,2.40292883,0.02294476,0.17598464,2.25161406,0.00000000
-4.61330665,4.51474154,0.86276448,2.34488865,0.02217503,0.16845231,2.15292295,0.00000000
-4.60730365,4.34570861,0.81952386,2.29007061,0.02132151,0.16052813,2.05446132,0.00000000
-4.60130065,4.18134360,0.77639254,2.23887789,0.02039399,0.15229285,1.95721467,0.00000000
-4.59529765,4.02319649,0.73383691,2.19173320,0.01940374,0.14383335,1.86216811,0.00000000
-4.58929465,3.87283133,0.69232884,2.14909659,0.01836325,0.13524177,1.77030143,0.00000000
-4.58329165,3.73183242,0.65234266,2.11147823,0.01728598,0.12661446,1.68258283,0.00000000
-4.57728864,3.60180398,0.61435186,2.07944481,0.01618604,0.11805085,1.59996149,0.00000000
-4.57128564,3.48436226,0.57882561,2.05361862,0.01507791,0.10965238,1.52335864,0.00000000
-4.56528264,3.38111977,0.54622499,2.03466879,0.01397615,0.10152133,1.45365752,0.00000000
-4.55927964,3.29366165,0.51699933,2.02329474,0.01289511,0.09375977,1.39169239,0.00000000
-4.55327664,3.22351508,0.49158244,2.02020251,0.01184866,0.08646860,1.33823711,0.00000000
-4.54727364,3.17211295,0.47038913,2.02607476,0.01084997,0.07974676,1.29399377,0.00000000
-4.54127064,3.14075347,0.45381198,2.04153621,0.00991135,0.07369053,1.25958187,0.00000000
-4.53526763,3.13055790,0.44221843,2.06711610,0.00904405,0.06839300,1.23552863,0.00000000
-4.52926463,3.14242828,0.43594817,2.10320986,0.00825817,0.06394371,1.22226071,0.00000000
-4.52326163,3.17700764,0.43531088,2.15004205,0.00756259,0.06042828,1.22009780,0.00000000
-4.51725863,3.23464449,0.44058399,2.20763289,0.00696493,0.05792823,1.22924805,0.00000000
-4.51125563,3.31536367,0.45201054,2.27577033,0.00647152,0.05652061,1.24980547,0.00000000
-4.50525263,3.41884484,0.46979669,2.35398952,0.00608741,0.05627765,1.28174915,0.00000000
-4.49924962,3.54440978,0.49410879,2.44156112,0.00581639,0.05726617,1.32494390,0.00000000
-4.49324662,3.69101918,0.52506978,2.53748953,0.00566096,0.05954682,1.37914210,0.00000000
-4.48724362,3.85727893,0.56275465,2.64052160,0.00562240,0.06317298,1.44398609,0.00000000
-4.48124062,4.04145567,0.60718491,2.74916572,0.00570070,0.06818934,1.51901095,0.00000000
-4.47523762,4.24150089,0.65832196,2.86172091,0.00589459,0.07463018,1.60364696,0.00000000
-4.46923462,4.45508236,0.71605954,2.97631483,0.00620146,0.08251735,1.69722160,0.00000000
-4.46323162,4.67962167,0.78021523,3.09094917,0.00661736,0.09185790,1.79896086,0.00000000
-4.45722861,4.91233635,0.85052157,3.20355071,0.00713692,0.10264168,1.90798980,0.00000000
-4.45122561,5.15028482,0.92661708,3.31202571,0.00775329,0.11483872,2.02333257,0.00000000
-4.44522261,5.39041297,1.00803778,3.41431555,0.00845811,0.12839675,2.14391219,0.00000000
-4.43921961,5.62960060,1.09420984,3.50845121,0.00924150,0.14323898,2.26855066,0.00000000
-4.43321661,5.86470688,1.18444413,3.59260429,0.01009204,0.15926215,2.39597008,0.00000000
-4.42721361,6.09261373,1.27793336,3.66513272,0.01099683,0.17633527,2.52479546,0.00000000
-4.42121061,6.31026668,1.37375250,3.72461937,0.01194162,0.19429897,2.65356017,0.00000000
-4.41520760,6.51471270,1.47086306,3.76990227,0.01291089,0.21296580,2.78071463,0.00000000
-4.40920460,6.70313530,1.56812192,3.80009557,0.01388813,0.23212142,2.90463914,0.00000000
-4.40320160,6.87288683,1.66429469,3.81460095,0.01485611,0.25152686,3.02366115,0.00000000
-4.39719860,7.02151849,1.75807404,3.81310960,0.01579717,0.27092197,3.13607733,0.00000000
-4.39119560,7.14680844,1.84810262,3.79559521,0.01669362,0.29002971,3.24018040,0.00000000
-4.38519260,7.24678839,1.93300030,3.76229903,0.01752817,0.30856166,3.33429044,0.00000000
-4.37918959,7.31976905,2.01139494,3.71370831,0.01828434,0.32622418,3.41678992,0.00000000
-4.37318659,7.36436444,2.08195587,3.65052943,0.01894693,0.34272538,3.48616144,0.00000000
-4.36718359,7.37951508,2.14342894,3.57365742,0.01950245,0.35778246,3.54102706,0.00000000
-4.36118059,7.36450954,2.19467180,3.48414346,0.01993948,0.37112925,3.58018758,0.00000000
-4.35517759,7.31900383,2.23468803,3.38316185,0.02024912,0.38252361,3.60266015,0.00000000
-4.34917459,7.24303781,2.26265879,3.27197785,0.02042516,0.39175452,3.60771260,0.00000000
-4.34317159,7.13704735,2.27797050,3.15191736,0.02046441,0.39864840,3.59489277,0.00000000
-4.33716858,7.00187149,2.28023737,3.02433960,0.02036674,0.40307449,3.56405132,0.00000000
-4.33116558,6.83875318,2.26931766,2.89061299,0.02013517,0.40494904,3.51535687,0.00000000
-4.32516258,6.64933275,2.24532304,2.75209482,0.01977577,0.40423820,3.44930244,0.00000000
-4.31915958,6.43563336,2.20862032,2.61011464,0.01929755,0.40095926,3.36670258,0.00000000
-4.31315658,6.20003774,2.15982558,2.46596105,0.01871219,0.39518047,3.26868127,0.00000000
-4.30715358,5.94525639,2.09979077,2.32087172,0.01803378,0.38701922,3.15665057,0.00000000
