energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.91595798,1.53149877,-0.84790923,0.00461978,-0.00129670,0.10666542,-0.01136636,0.01037040,-0.00613039,0.00000000,-0.00000000,0.90428988,-0.41555482,0.49742325,-0.17724913,0.00813618,-0.00803010,0.79734079,-0.52579434
-5.90995498,1.60994764,-0.84240024,0.00537703,-0.00117888,0.10883331,-0.01129282,0.01104036,-0.00623850,0.00000000,-0.00000000,0.98442632,-0.42053679,0.51135195,-0.17582672,0.00860448,-0.00759002,0.84589668,-0.52336186
-5.90395198,1.69293449,-0.83752350,0.00622305,-0.00108872,0.11047659,-0.01122890,0.01176826,-0.00634943,0.00000000,-0.00000000,1.06998683,-0.42534555,0.52507570,-0.17461508,0.00912825,-0.00715419,0.89814588,-0.52129061
-5.89794897,1.77986471,-0.83343737,0.00716161,-0.00102745,0.11158657,-0.01117076,0.01254867,-0.00646284,0.00000000,-0.00000000,1.16026236,-0.43003788,0.53849471,-0.17363828,0.00970558,-0.00673001,0.95370856,-0.51968152
-5.89194597,1.86999114,-0.83030844,0.00819551,-0.00099659,0.11216760,-0.01111533,0.01337437,-0.00657862,0.00000000,-0.00000000,1.25437341,-0.43469305,0.55150114,-0.17291954,0.01033346,-0.00632458,1.01208895,-0.51864195
-5.88594297,1.96241728,-0.82831801,0.00932635,-0.00099799,0.11223703,-0.01106058,0.01423636,-0.00669691,0.00000000,-0.00000000,1.35127798,-0.43941840,0.56397921,-0.17248229,0.01100769,-0.00594458,1.07267777,-0.51828979
-5.87993997,2.05610797,-0.82766869,0.01055439,-0.00103396,0.11182495,-0.01100589,0.01512397,-0.00681825,0.00000000,-0.00000000,1.44978671,-0.44435493,0.57580650,-0.17235135,0.01172294,-0.00559616,1.13475986,-0.51875753
-5.87393697,2.14990761,-0.82859062,0.01187840,-0.00110734,0.11097356,-0.01095233,0.01602511,-0.00694361,0.00000000,-0.00000000,1.54858513,-0.44968251,0.58685630,-0.17255397,0.01247276,-0.00528494,1.19752699,-0.52019624
-5.86793397,2.24256588,-0.83134700,0.01329549,-0.00122151,0.10973631,-0.01090298,0.01692648,-0.00707448,0.00000000,-0.00000000,1.64626259,-0.45562447,0.59700103,-0.17312078,0.01324972,-0.00501591,1.26009561,-0.52277888
-5.86193097,2.33277011,-0.83623838,0.01480107,-0.00138048,0.10817694,-0.01086325,0.01781397,-0.00721287,0.00000000,-0.00000000,1.74134722,-0.46245116,0.60611690,-0.17408657,0.01404556,-0.00479348,1.32152919,-0.52670291
-5.85592796,2.41918333,-0.84360535,0.01638878,-0.00158887,0.10636831,-0.01084107,0.01867301,-0.00736136,0.00000000,-0.00000000,1.83234561,-0.47048201,0.61408939,-0.17549083,0.01485139,-0.00462144,1.38086414,-0.53219176
-5.84992496,2.50048635,-0.85382940,0.01805048,-0.00185189,0.10439121,-0.01084715,0.01948902,-0.00752306,0.00000000,-0.00000000,1.91778568,-0.48008601,0.62081951,-0.17737803,0.01565793,-0.00450300,1.43713839,-0.53949510
-5.84392196,2.57542203,-0.86733149,0.01977630,-0.00217527,0.10233313,-0.01089513,0.02024784,-0.00770163,0.00000000,-0.00000000,1.99626115,-0.49168017,0.62623036,-0.17979763,0.01645577,-0.00444084,1.48942139,-0.54888768
-5.83791896,2.64283968,-0.88456837,0.02155470,-0.00256524,0.10028699,-0.01100163,0.02093625,-0.00790121,0.00000000,-0.00000000,2.06647540,-0.50572573,0.63027377,-0.18280376,0.01723562,-0.00443712,1.53684408,-0.56066659
-5.83191596,2.70173725,-0.90602640,0.02337266,-0.00302832,0.09834994,-0.01118634,0.02154229,-0.00812630,0.00000000,-0.00000000,2.12728291,-0.52272204,0.63293647,-0.18645470,0.01798855,-0.00449358,1.57862744,-0.57514692
-5.82591296,2.75129915,-0.93221297,0.02521578,-0.00357123,0.09662205,-0.01147189,0.02205574,-0.00838174,0.00000000,-0.00000000,2.17772619,-0.54319798,0.63424529,-0.19081200,0.01870628,-0.00461153,1.61410823,-0.59265588
-5.81990995,2.79092760,-0.96364545,0.02706858,-0.00420069,0.09520507,-0.01188380,0.02246841,-0.00867251,0.00000000,-0.00000000,2.21706653,-0.56770085,0.63427114,-0.19593945,0.01938133,-0.00479191,1.64276061,-0.61352524
-5.81390695,2.82026566,-1.00083799,0.02891467,-0.00492319,0.09420109,-0.01245016,0.02277435,-0.00900363,0.00000000,-0.00000000,2.24480687,-0.59678282,0.63313120,-0.20190176,0.02000721,-0.00503536,1.66421254,-0.63808243
-5.80790395,2.83921058,-1.04428617,0.03073707,-0.00574476,0.09371102,-0.01320137,0.02297007,-0.00938002,0.00000000,-0.00000000,2.26070583,-0.63098516,0.63098896,-0.20876304,0.02057851,-0.00534215,1.67825612,-0.66664022
-5.80190095,2.84791646,-1.09444994,0.03251842,-0.00667072,0.09383303,-0.01416968,0.02305454,-0.00980627,0.00000000,-0.00000000,2.26478204,-0.67082032,0.62805206,-0.21658513,0.02109098,-0.00571226,1.68485145,-0.69948534
-5.79589795,2.84678592,-1.15173506,0.03424134,-0.00770538,0.09466072,-0.01538867,0.02302917,-0.01028652,0.00000000,-0.00000000,2.25730867,-0.71675238,0.62456763,-0.22542569,0.02154153,-0.00614532,1.68412361,-0.73686613
-5.78989495,2.83645102,-1.21647351,0.03588863,-0.00885178,0.09628109,-0.01689256,0.02289769,-0.01082425,0.00000000,-0.00000000,2.23879843,-0.76917620,0.62081520,-0.23533620,0.02192815,-0.00664060,1.67635322,-0.77897963
-5.78389195,2.81774412,-1.28890325,0.03744356,-0.01011143,0.09877227,-0.01871547,0.02266588,-0.01142208,0.00000000,-0.00000000,2.20997981,-0.82839584,0.61709738,-0.24635967,0.02224982,-0.00719694,1.66196095,-0.82595835
-5.77788894,2.79166020,-1.36914792,0.03889009,-0.01148404,0.10220106,-0.02089053,0.02234134,-0.01208162,0.00000000,-0.00000000,2.17176577,-0.89460293,0.61372855,-0.25852832,0.02250638,-0.00781269,1.64148685,-0.87785708
-5.77188594,2.75931236,-1.45719706,0.04021310,-0.01296727,0.10662024,-0.02344891,0.02193305,-0.01280324,0.00000000,-0.00000000,2.12521662,-0.96785575,0.61102200,-0.27186104,0.02269834,-0.00848565,1.61556570,-0.93464030
-5.76588294,2.72188280,-1.55288760,0.04139857,-0.01455660,0.11206585,-0.02641870,0.02145106,-0.01358597,0.00000000,-0.00000000,2.07149879,-1.04805986,0.60927609,-0.28636072,0.02282669,-0.00921299,1.58489961,-0.99617048
-5.75987994,2.68057175,-1.65588729,0.04243374,-0.01624510,0.11855441,-0.02982375,0.02090605,-0.01442730,0.00000000,-0.00000000,2.01184163,-1.13495116,0.60876003,-0.30201165,0.02289276,-0.00999112,1.55022940,-1.06219795
-5.75387694,2.63654677,-1.76568095,0.04330722,-0.01802343,0.12608029,-0.03368249,0.02030890,-0.01532309,0.00000000,-0.00000000,1.94749432,-1.22808238,0.60970002,-0.31877678,0.02289798,-0.01081565,1.51230603,-1.13235280
-5.74787394,2.59089522,-1.88156044,0.04400919,-0.01987972,0.13461338,-0.03800665,0.01967038,-0.01626751,0.00000000,-0.00000000,1.87968488,-1.32681399,0.61226632,-0.33659521,0.02284375,-0.01168129,1.47186377,-1.20613943
-5.74187094,2.54458195,-2.00261916,0.04453140,-0.02179968,0.14409715,-0.04280005,0.01900075,-0.01725295,0.00000000,-0.00000000,1.80958293,-1.43031031,0.61656217,-0.35537990,0.02273136,-0.01258181,1.42959603,-1.28293432
-5.73586793,2.49841446,-2.12775196,0.04486736,-0.02376667,0.15444736,-0.04805745,0.01830954,-0.01827007,0.00000000,-0.00000000,1.73826804,-1.53754172,0.62261498,-0.37501578,0.02256186,-0.01350995,1.38613526,-1.36198743
-5.72986493,2.45301697,-2.25566113,0.04501235,-0.02576189,0.16555152,-0.05376347,0.01760530,-0.01930785,0.00000000,-0.00000000,1.66670442,-1.64729356,0.63037048,-0.39535842,0.02233607,-0.01445748,1.34203733,-1.44242785
-5.72386193,2.40881460,-2.38486915,0.04496353,-0.02776465,0.17726922,-0.05989176,0.01689548,-0.02035371,0.00000000,-0.00000000,1.59572299,-1.75818215,0.63969009,-0.41623341,0.02205460,-0.01541515,1.29777121,-1.52327383
-5.71785893,2.36602808,-2.51373845,0.04472006,-0.02975265,0.18943355,-0.06640435,0.01618636,-0.02139373,0.00000000,-0.00000000,1.52601100,-1.86867798,0.65035196,-0.43743668,0.02171789,-0.01637279,1.25371389,-1.60344753
-5.71185593,2.32467899,-2.64049831,0.04428306,-0.03170238,0.20185349,-0.07325126,0.01548307,-0.02241285,0.00000000,-0.00000000,1.45810903,-1.97713598,0.66205563,-0.45873584,0.02132634,-0.01731937,1.21015049,-1.68179426
-5.70585293,2.28460488,-2.76327876,0.04365579,-0.03358955,0.21431746,-0.08037054,0.01478963,-0.02339520,0.00000000,-0.00000000,1.39241499,-2.08183224,0.67443027,-0.47987261,0.02088045,-0.01824319,1.16727911,-1.75710619
-5.69984992,2.24548316,-2.88015065,0.04284359,-0.03538955,0.22659787,-0.08768858,0.01410908,-0.02432451,0.00000000,-0.00000000,1.32919410,-2.18100628,0.68704619,-0.50056654,0.02038096,-0.01913203,1.12521982,-1.82814982
-5.69384692,2.20686211,-2.98917122,0.04185395,-0.03707795,0.23845664,-0.09512097,0.01344364,-0.02518444,0.00000000,-0.00000000,1.26859383,-2.27290765,0.69942924,-0.52051992,0.01982899,-0.01997336,1.08402671,-1.89369667
-5.68784392,2.16819724,-3.08843360,0.04069648,-0.03863101,0.24965149,-0.10257361,0.01279487,-0.02595910,0.00000000,-0.00000000,1.21066244,-2.35584522,0.71107743,-0.53942374,0.01922625,-0.02075463,1.04370225,-1.95255611
-5.68184092,2.12889065,-3.17611884,0.03938285,-0.04002623,0.25994271,-0.10994448,0.01216386,-0.02663348,0.00000000,-0.00000000,1.15536974,-2.42823744,0.72147913,-0.55696485,0.01857512,-0.02146352,1.00421273,-2.00360922
-5.67583792,2.08833150,-3.25054841,0.03792669,-0.04124282,0.26910035,-0.11712559,0.01155141,-0.02719388,0.00000000,-0.00000000,1.10262863,-2.48866141,0.73013191,-0.57283380,0.01787876,-0.02208827,0.96550384,-2.04584249
-5.66983492,2.04593506,-3.31023515,0.03634341,-0.04226219,0.27691135,-0.12400551,0.01095821,-0.02762843,0.00000000,-0.00000000,1.05231612,-2.53589886,0.73656140,-0.58673329,0.01714120,-0.02261800,0.92751530,-2.07837980
-5.66383192,2.00117861,-3.35393068,0.03465005,-0.04306843,0.28318633,-0.13047207,0.01038492,-0.02792742,0.00000000,-0.00000000,1.00429263,-2.56897691,0.74033901,-0.59838688,0.01636733,-0.02304296,0.89019378,-2.10051148
-5.65782891,1.95363226,-3.38066697,0.03286496,-0.04364866,0.28776584,-0.13641534,0.00983232,-0.02808367,0.00000000,-0.00000000,0.95841867,-2.58720175,0.74109806,-0.60754765,0.01556288,-0.02335491,0.85350341,-2.11171897
-5.65182591,1.90298338,-3.38979041,0.03100751,-0.04399340,0.29052570,-0.14173075,0.00930136,-0.02809283,0.00000000,-0.00000000,0.91456813,-2.59018372,0.73854726,-0.61400631,0.01473433,-0.02354731,0.81743344,-2.11169404
-5.64582291,1.84905371,-3.38098657,0.02909775,-0.04409678,0.29138112,-0.14632227,0.00879315,-0.02795352,0.00000000,-0.00000000,0.87263776,-2.57785234,0.73248128,-0.61759863,0.01388880,-0.02361559,0.78200269,-2.10035144
-5.63981991,1.79180846,-3.35429442,0.02715601,-0.04395675,0.29028960,-0.15010542,0.00830897,-0.02766745,0.00000000,-0.00000000,0.83255274,-2.55046079,0.72278767,-0.61821163,0.01303388,-0.02355731,0.74726089,-2.07783443
-5.63381691,1.73135762,-3.31010940,0.02520253,-0.04357516,0.28725224,-0.15301016,0.00785019,-0.02723935,0.00000000,-0.00000000,0.79426842,-2.50857920,0.70945017,-0.61578841,0.01217742,-0.02337225,0.71328704,-2.04451276
-5.62781391,1.66794957,-3.24917486,0.02325704,-0.04295770,0.28231355,-0.15498343,0.00741825,-0.02667691,0.00000000,-0.00000000,0.75776864,-2.45307729,0.69254812,-0.61033129,0.01132737,-0.02306249,0.68018517,-2.00097308
-5.62181091,1.60195812,-3.17256222,0.02133840,-0.04211383,0.27555973,-0.15599129,0.00701447,-0.02599050,0.00000000,-0.00000000,0.72306107,-2.38509679,0.67225229,-0.60190320,0.01049151,-0.02263238,0.64807799,-1.94800214
-5.61580790,1.53386382,-3.08164075,0.01946423,-0.04105656,0.26711554,-0.15602055,0.00664004,-0.02519286,0.00000000,-0.00000000,0.69017050,-2.30601518,0.64881731,-0.59062716,0.00967728,-0.02208840,0.61709903,-1.88656339
-5.60980490,1.46423118,-2.97803807,0.01765065,-0.03980214,0.25713985,-0.15507982,0.00629584,-0.02429871,0.00000000,-0.00000000,0.65913059,-2.21740198,0.62257118,-0.57668395,0.00889160,-0.02143908,0.58738414,-1.81776815
-5.60380190,1.39368319,-2.86359324,0.01591197,-0.03836969,0.24582015,-0.15320001,0.00598242,-0.02332428,0.00000000,-0.00000000,0.62997524,-2.12096986,0.59390261,-0.56030811,0.00814067,-0.02069466,0.55906277,-1.74284235
-5.59779890,1.32287493,-2.74030435,0.01426060,-0.03678071,0.23336634,-0.15043420,0.00569984,-0.02228684,0.00000000,-0.00000000,0.60273010,-2.01852246,0.56324663,-0.54178237,0.00742986,-0.01986693,0.53224996,-1.66309043
-5.59179590,1.25246767,-2.61027285,0.01270687,-0.03505861,0.22000391,-0.14685684,0.00544768,-0.02120411,0.00000000,-0.00000000,0.57740516,-1.91190123,0.53106941,-0.52143082,0.00676365,-0.01896879,0.50703950,-1.57985784
-5.58579290,1.18310509,-2.47564687,0.01125910,-0.03322812,0.20596708,-0.14256251,0.00522500,-0.02009383,0.00000000,-0.00000000,0.55398899,-1.80293344,0.49785294,-0.49961116,0.00614557,-0.01801401,0.48349879,-1.49449369
-5.57978989,1.11539274,-2.33856593,0.00992356,-0.03131472,0.19149199,-0.13766403,0.00503032,-0.01897317,0.00000000,-0.00000000,0.53244507,-1.69338338,0.46408027,-0.47670632,0.00557820,-0.01701675,0.46166578,-1.40831500
-5.57378689,1.04988189,-2.20110880,0.00870468,-0.02934406,0.17681030,-0.13229028,0.00486170,-0.01785838,0.00000000,-0.00000000,0.51271062,-1.58490840,0.43022195,-0.45311579,0.00506325,-0.01599127,0.44154821,-1.32257387
-5.56778389,0.98705820,-2.06524665,0.00760521,-0.02734139,0.16214356,-0.12658358,0.00471677,-0.01676430,0.00000000,-0.00000000,0.49469793,-1.47902140,0.39672426,-0.42924707,0.00460163,-0.01495156,0.42312523,-1.23842869
-5.56178089,0.92733584,-1.93280271,0.00662644,-0.02533101,0.14769827,-0.12069682,0.00459285,-0.01570409,0.00000000,-0.00000000,0.47829829,-1.37706068,0.36399950,-0.40550741,0.00419362,-0.01391095,0.40635118,-1.15692033
-5.55577789,0.87105676,-1.80541949,0.00576856,-0.02333582,0.13366216,-0.11479049,0.00448705,-0.01468899,0.00000000,-0.00000000,0.46338812,-1.28016780,0.33241874,-0.38229619,0.00383898,-0.01288192,0.39116151,-1.07895370
-5.54977489,0.81849505,-1.68453435,0.00503090,-0.02137690,0.12020138,-0.10902954,0.00439643,-0.01372813,0.00000000,-0.00000000,0.44983714,-1.18927366,0.30230706,-0.35999805,0.00353714,-0.01187575,0.37748027,-1.00528522
-5.54377189,0.76986551,-1.57136330,0.00441230,-0.01947316,0.10745895,-0.10358029,0.00431807,-0.01282846,0.00000000,-0.00000000,0.43751787,-1.10509263,0.27394130,-0.33897697,0.00328742,-0.01090242,0.36522884,-0.93651606
-5.53776888,0.72533590,-1.46689308,0.00391142,-0.01764109,0.09555420,-0.09860736,0.00424931,-0.01199477,0.00000000,-0.00000000,0.42631603,-1.02812425,0.24755017,-0.31957123,0.00308918,-0.00997040,0.35433532,-0.87309092
-5.53176588,0.68504145,-1.37188064,0.00352705,-0.01589467,0.08458325,-0.09427065,0.00418778,-0.01122977,0.00000000,-0.00000000,0.41614109,-0.95866161,0.22331638,-0.30208931,0.00294202,-0.00908666,0.34474392,-0.81530195
-5.52576288,0.64910084,-1.28685940,0.00325836,-0.01424522,0.07462044,-0.09072249,0.00413161,-0.01053418,0.00000000,-0.00000000,0.40693644,-0.89680536,0.20138057,-0.28680665,0.00284591,-0.00825659,0.33642397,-0.76329707
-5.51975988,0.61763222,-1.21215096,0.00310516,-0.01270153,0.06572028,-0.08810476,0.00407946,-0.00990701,0.00000000,-0.00000000,0.39868833,-0.84248244,0.18184647,-0.27396305,0.00280138,-0.00748406,0.32937770,-0.71709203
-5.51375688,0.59076817,-1.14788118,0.00306805,-0.01126990,0.05792016,-0.08654633,0.00403062,-0.00934569,0.00000000,-0.00000000,0.39143324,-0.79546792,0.16478697,-0.26376066,0.00280955,-0.00677155,0.32364649,-0.67658530
-5.50775388,0.56866854,-1.09399927,0.00314850,-0.00995437,0.05124321,-0.08616035,0.00398507,-0.00884643,0.00000000,-0.00000000,0.38526294,-0.75540917,0.15025053,-0.25636233,0.00287223,-0.00612023,0.31931503,-0.64157489
-5.50175088,0.55153007,-1.05029885,0.00334894,-0.00875697,0.04570142,-0.08704184,0.00394346,-0.00840441,0.00000000,-0.00000000,0.38032698,-0.72185086,0.13826757,-0.25189025,0.00299191,-0.00553017,0.31651311,-0.61177643
-5.49574787,0.53959216,-1.01643953,0.00367263,-0.00767803,0.04129859,-0.08926527,0.00390710,-0.00801413,0.00000000,-0.00000000,0.37683222,-0.69426006,0.12885631,-0.25042462,0.00317174,-0.00500053,0.31541463,-0.58684156
-5.48974487,0.53313812,-0.99196851,0.00412360,-0.00671650,0.03803316,-0.09288224,0.00387791,-0.00766963,0.00000000,-0.00000000,0.37503931,-0.67205043,0.12202783,-0.25200239,0.00341540,-0.00452974,0.31623396,-0.56637606
-5.48374187,0.53249152,-0.97634103,0.00470638,-0.00587034,0.03590061,-0.09791940,0.00385832,-0.00736479,0.00000000,-0.00000000,0.37525602,-0.65460478,0.11778993,-0.25661605,0.00372701,-0.00411578,0.31921938,-0.54995721
-5.47773887,0.53800767,-0.96893952,0.00542575,-0.00513687,0.03489533,-0.10437646,0.00385115,-0.00709352,0.00000000,-0.00000000,0.37782764,-0.64129568,0.11614968,-0.26421237,0.00411089,-0.00375633,0.32464399,-0.53714976
-5.47173587,0.55006032,-0.96909083,0.00628633,-0.00451313,0.03501192,-0.11222460,0.00385950,-0.00685004,0.00000000,-0.00000000,0.38312457,-0.63150353,0.11711447,-0.27469137,0.00457135,-0.00344905,0.33279415,-0.52752043
-5.46573287,0.56902393,-0.97608178,0.00729219,-0.00399624,0.03624588,-0.12140514,0.00388657,-0.00662898,0.00000000,-0.00000000,0.39152753,-0.62463213,0.12069146,-0.28790557,0.00511240,-0.00319174,0.34395595,-0.52065051
-5.45972986,0.59525238,-0.98917275,0.00844633,-0.00358370,0.03859352,-0.13182880,0.00393548,-0.00642558,0.00000000,-0.00000000,0.40341095,-0.62012150,0.12688567,-0.30365971,0.00573744,-0.00298251,0.35840018,-0.51614667
-5.45372686,0.62905481,-1.00760984,0.00975023,-0.00327367,0.04205129,-0.14337553,0.00400912,-0.00623581,0.00000000,-0.00000000,0.41912503,-0.61745820,0.13569658,-0.32171127,0.00644898,-0.00281998,0.37636635,-0.51364975
-5.44772386,0.67066968,-1.03063578,0.01120329,-0.00306521,0.04661447,-0.15589507,0.00410996,-0.00605640,0.00000000,-0.00000000,0.43897713,-0.61618303,0.14711365,-0.34177186,0.00724822,-0.00270336,0.39804655,-0.51284169
-5.44172086,0.72023841,-1.05749978,0.01280233,-0.00295842,0.05227530,-0.16920840,0.00423993,-0.00588496,0.00000000,-0.00000000,0.46321334,-0.61589659,0.16111094,-0.36350991,0.00813482,-0.00263256,0.42356969,-0.51345062
-5.43571786,0.77777982,-1.08746689,0.01454116,-0.00295458,0.05902070,-0.18311000,0.00440021,-0.00571992,0.00000000,-0.00000000,0.49200088,-0.61626258,0.17764115,-0.38655459,0.00910655,-0.00260827,0.45298709,-0.51525421
-5.42971486,0.84316674,-1.11982690,0.01641014,-0.00305618,0.06682969,-0.19737125,0.00459117,-0.00556059,0.00000000,-0.00000000,0.52541225,-0.61700931,0.19662955,-0.41050135,0.01015906,-0.00263192,0.48625998,-0.51808134
-5.42371186,0.91610632,-1.15390302,0.01839592,-0.00326691,0.07567071,-0.21174463,0.00481226,-0.00540707,0.00000000,-0.00000000,0.56341176,-0.61792946,0.21796810,-0.43491886,0.01128564,-0.00270574,0.52324978,-0.52181220
-5.41770885,0.99612523,-1.18906034,0.02048124,-0.00359152,0.08549894,-0.22596900,0.00506197,-0.00526022,0.00000000,-0.00000000,0.60584531,-0.61887831,0.24151023,-0.45935744,0.01247716,-0.00283263,0.56371174,-0.52637693
-5.41170585,1.08256105,-1.22471391,0.02264489,-0.00403571,0.09625387,-0.23977562,0.00533779,-0.00512156,0.00000000,-0.00000000,0.65243399,-0.61977060,0.26706668,-0.48335882,0.01372196,-0.00301611,0.60729254,-0.53175271
-5.40570285,1.17456079,-1.26033628,0.02486181,-0.00460583,0.10785728,-0.25289485,0.00563626,-0.00499315,0.00000000,-0.00000000,0.70277209,-0.62057612,0.29440284,-0.50646682,0.01500597,-0.00326013,0.65353220,-0.53795958
-5.39969985,1.27108734,-1.29546410,0.02710344,-0.00530858,0.12021181,-0.26506337,0.00595307,-0.00487751,0.00000000,-0.00000000,0.75632993,-0.62131419,0.32323777,-0.52823882,0.01631282,-0.00356895,0.70187069,-0.54505479
-5.39369685,1.37093425,-1.32970328,0.02933810,-0.00615061,0.13320024,-0.27603153,0.00628311,-0.00477744,0.00000000,-0.00000000,0.81246171,-0.62204707,0.35324532,-0.54825740,0.01762415,-0.00394689,0.75165914,-0.55312596
-5.38769385,1.47274876,-1.36273252,0.03153168,-0.00713810,0.14668567,-0.28557069,0.00662067,-0.00469589,0.00000000,-0.00000000,0.87041841,-0.62287251,0.38405745,-0.56614167,0.01891994,-0.00439806,0.80217560,-0.56228303
-5.38169085,1.57506301,-1.39430440,0.03364838,-0.00827625,0.16051267,-0.29348017,0.00695960,-0.00463582,0.00000000,-0.00000000,0.92936557,-0.62391544,0.41526979,-0.58155801,0.02017903,-0.00492614,0.85264490,-0.57264911
-5.37568784,1.67633231,-1.42424411,0.03565165,-0.00956874,0.17450933,-0.29959351,0.00729352,-0.00460003,0.00000000,-0.00000000,0.98840547,-0.62531912,0.44644944,-0.59422937,0.02137959,-0.00553405,0.90226212,-0.58435052
-5.36968484,1.77497942,-1.45244527,0.03750517,-0.01101723,0.18849048,-0.30378380,0.00761608,-0.00459103,0.00000000,-0.00000000,1.04660316,-0.62723581,0.47714476,-0.60394300,0.02249980,-0.00622368,0.95021863,-0.59750620
-5.36368184,1.86944334,-1.47886300,0.03917395,-0.01262078,0.20226165,-0.30596786,0.00792113,-0.00461085,0.00000000,-0.00000000,1.10301524,-0.62981729,0.50689695,-0.61055605,0.02351848,-0.00699556,0.99572996,-0.61221685
-5.35767884,1.95823045,-1.50350439,0.04062536,-0.01437535,0.21562393,-0.30610896,0.00820304,-0.00466096,0.00000000,-0.00000000,1.15672060,-0.63320553,0.53525294,-0.61399880,0.02441572,-0.00784859,1.03806413,-0.62855418
-5.35167584,2.03996604,-1.52641666,0.04183024,-0.01627341,0.22837953,-0.30421811,0.00845685,-0.00474215,0.00000000,-0.00000000,1.20685159,-0.63752378,0.56177900,-0.61427542,0.02517358,-0.00877981,1.07656929,-0.64655070
-5.34567284,2.11344378,-1.54767378,0.04276381,-0.01830350,0.24033756,-0.30035379,0.00867851,-0.00485438,0.00000000,-0.00000000,1.25262453,-0.64286855,0.58607470,-0.61146218,0.02577665,-0.00978420,1.11069939,-0.66619063
