energy_ev,total_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-3.19059530,1.48033398,0.00348187,0.03201476,0.21542349,0.59692752,0.17535689,0.00000000,0.54714303,0.58231428
-3.18459230,1.48903185,0.00348601,0.03149829,0.21758010,0.60339895,0.17221114,0.00000000,0.55230932,0.58458708
-3.17858929,1.50336116,0.00350295,0.03112554,0.22086782,0.61399555,0.17028426,0.00000000,0.55715607,0.58801902
-3.17258629,1.52284055,0.00353119,0.03088086,0.22523536,0.62834240,0.16947936,0.00000000,0.56185517,0.59248450
-3.16658329,1.54704713,0.00356921,0.03074958,0.23063075,0.64608080,0.16969327,0.00000000,0.56662031,0.59788395
-3.16058029,1.57562062,0.00361551,0.03071841,0.23700171,0.66687186,0.17082019,0.00000000,0.57169450,0.60414716
-3.15457729,1.60826238,0.00366871,0.03077579,0.24429559,0.69039841,0.17275478,0.00000000,0.57733597,0.61123444
-3.14857429,1.64472941,0.00372759,0.03091199,0.25245886,0.71636497,0.17539474,0.00000000,0.58380279,0.61913533
-3.14257129,1.68482401,0.00379112,0.03111911,0.26143632,0.74449616,0.17864289,0.00000000,0.59133719,0.62786511
-3.13656828,1.72837947,0.00385848,0.03139100,0.27116995,0.77453356,0.18240852,0.00000000,0.60015013,0.63745920
-3.13056528,1.77524283,0.00392911,0.03172299,0.28159765,0.80623138,0.18660820,0.00000000,0.61040708,0.64796575
-3.12456228,1.82525582,0.00400267,0.03211154,0.29265182,0.83935116,0.19116604,0.00000000,0.62221548,0.65943703
-3.11855928,1.87823488,0.00407903,0.03255389,0.30425803,0.87365597,0.19601339,0.00000000,0.63561469,0.67191987
-3.11255628,1.93395169,0.00415822,0.03304764,0.31633388,0.90890436,0.20108819,0.00000000,0.65056888,0.68544583
-3.10655328,1.99211534,0.00424040,0.03359027,0.32878801,0.94484459,0.20633398,0.00000000,0.66696319,0.70002175
-3.10055028,2.05235712,0.00432576,0.03417883,0.34151964,0.98120946,0.21169875,0.00000000,0.68460349,0.71562101
-3.09454727,2.11421922,0.00441451,0.03480951,0.35441837,1.01771217,0.21713369,0.00000000,0.70321967,0.73217631
-3.08854427,2.17714779,0.00450675,0.03547747,0.36736468,1.05404351,0.22259199,0.00000000,0.72247244,0.74957420
-3.08254127,2.24049132,0.00460243,0.03617659,0.38023079,1.08987063,0.22802780,0.00000000,0.74196329,0.76765180
-3.07653827,2.30350437,0.00470127,0.03689942,0.39288221,1.12483765,0.23339538,0.00000000,0.76124724,0.78619604
-3.07053527,2.36535690,0.00480272,0.03763725,0.40517969,1.15856822,0.23864856,0.00000000,0.77984772,0.80494540
-3.06453227,2.42514891,0.00490587,0.03838019,0.41698171,1.19066984,0.24374047,0.00000000,0.79727307,0.82359428
-3.05852926,2.48192979,0.00500949,0.03911742,0.42814730,1.22074018,0.24862364,0.00000000,0.81303376,0.84179974
-3.05252626,2.53472181,0.00511197,0.03983746,0.43853909,1.24837481,0.25325035,0.00000000,0.82665975,0.85919043
-3.04652326,2.58254654,0.00521136,0.04052854,0.44802654,1.27317632,0.25757332,0.00000000,0.83771708,0.87537737
-3.04052026,2.62445321,0.00530538,0.04117894,0.45648912,1.29476427,0.26154651,0.00000000,0.84582316,0.88996590
-3.03451726,2.65954764,0.00539150,0.04177738,0.46381927,1.31278561,0.26512611,0.00000000,0.85065993,0.90256859
-3.02851426,2.68702046,0.00546703,0.04231338,0.46992510,1.32692501,0.26827156,0.00000000,0.85198458,0.91281823
-3.02251126,2.70617327,0.00552916,0.04277758,0.47473258,1.33691457,0.27094646,0.00000000,0.84963725,0.92038049
-3.01650825,2.71644162,0.00557512,0.04316197,0.47818715,1.34254256,0.27311946,0.00000000,0.84354560,0.92496559
-3.01050525,2.71741363,0.00560225,0.04346013,0.48025470,1.34366058,0.27476485,0.00000000,0.83372601,0.92633855
-3.00450225,2.70884348,0.00560814,0.04366726,0.48092178,1.34018879,0.27586300,0.00000000,0.82028153,0.92432740
-2.99849925,2.69065918,0.00559072,0.04378028,0.48019509,1.33211905,0.27640041,0.00000000,0.80339681,0.91882923
-2.99249625,2.66296426,0.00554836,0.04379777,0.47810032,1.31951572,0.27636957,0.00000000,0.78333019,0.90981354
-2.98649325,2.62603337,0.00547995,0.04371980,0.47468025,1.30251403,0.27576850,0.00000000,0.76040347,0.89732309
-2.98049025,2.58030220,0.00538496,0.04354782,0.46999246,1.28131625,0.27460008,0.00000000,0.73498982,0.88147196
-2.97448724,2.52635216,0.00526348,0.04328443,0.46410650,1.25618579,0.27287123,0.00000000,0.70750043,0.86244116
-2.96848424,2.46489070,0.00511623,0.04293315,0.45710101,1.22743952,0.27059196,0.00000000,0.67837044,0.84047193
-2.96248124,2.39672836,0.00494454,0.04249820,0.44906063,1.19543883,0.26777446,0.00000000,0.64804486,0.81585713
-2.95647824,2.32275356,0.00475033,0.04198431,0.44007317,1.16057979,0.26443228,0.00000000,0.61696482,0.78893112
-2.95047524,2.24390652,0.00453601,0.04139656,0.43022697,1.12328300,0.26057958,0.00000000,0.58555501,0.76005871
-2.94447224,2.16115346,0.00430444,0.04074022,0.41960876,1.08398357,0.25623076,0.00000000,0.55421242,0.72962356
-2.93846923,2.07546220,0.00405884,0.04002078,0.40830206,1.04312172,0.25140025,0.00000000,0.52329699,0.69801664
-2.93246623,1.98778025,0.00380262,0.03924387,0.39638618,1.00113446,0.24610263,0.00000000,0.49312439,0.66562535
-2.92646323,1.89901621,0.00353935,0.03841540,0.38393592,0.95844852,0.24035311,0.00000000,0.46396094,0.63282349
-2.92046023,1.81002497,0.00327260,0.03754166,0.37102184,0.91547497,0.23416823,0.00000000,0.43602099,0.59996268
-2.91445723,1.72159732,0.00300587,0.03662948,0.35771120,0.87260543,0.22756678,0.00000000,0.40946650,0.56736545
-2.90845423,1.63445369,0.00274244,0.03568646,0.34406934,0.83020999,0.22057093,0.00000000,0.38440877,0.53532013
-2.90245123,1.54924223,0.00248538,0.03472118,0.33016143,0.78863670,0.21320738,0.00000000,0.36091211,0.50407762
-2.89644822,1.46654063,0.00223738,0.03374338,0.31605443,0.74821248,0.20550850,0.00000000,0.33899907,0.47385005
-2.89044522,1.38686112,0.00200081,0.03276420,0.30181916,0.70924508,0.19751337,0.00000000,0.31865701,0.44481122
-2.88444222,1.31065810,0.00177761,0.03179631,0.28753219,0.67202590,0.18926855,0.00000000,0.29984552,0.41709852
-2.87843922,1.23833747,0.00156931,0.03085401,0.27327754,0.63683326,0.18082863,0.00000000,0.28250431,0.39081612
-2.87243622,1.17026688,0.00137704,0.02995329,0.25914803,0.60393580,0.17225640,0.00000000,0.26656123,0.36603914
-2.86643322,1.10678613,0.00120155,0.02911180,0.24524605,0.57359572,0.16362262,0.00000000,0.25194001,0.34281843
-2.86043022,1.04821694,0.00104322,0.02834875,0.23168389,0.54607150,0.15500547,0.00000000,0.23856738,0.32118557
-2.85442721,0.99487146,0.00090215,0.02768472,0.21858341,0.52161996,0.14648951,0.00000000,0.22637928,0.30115795
-2.84842421,0.94705903,0.00077813,0.02714146,0.20607512,0.50049738,0.13816438,0.00000000,0.21532594,0.28274342
-2.84242121,0.90509065,0.00067078,0.02674157,0.19429671,0.48295955,0.13012319,0.00000000,0.20537569,0.26594448
-2.83641821,0.86928108,0.00057952,0.02650814,0.18339098,0.46926079,0.12246064,0.00000000,0.19651733,0.25076170
-2.83041521,0.83994829,0.00050368,0.02646433,0.17350333,0.45965164,0.11527103,0.00000000,0.18876108,0.23719633
-2.82441221,0.81741035,0.00044251,0.02663291,0.16477885,0.45437544,0.10864613,0.00000000,0.18213809,0.22525201
-2.81840920,0.80197963,0.00039523,0.02703578,0.15735901,0.45366374,0.10267311,0.00000000,0.17669868,0.21493557
-2.81240620,0.79395484,0.00036107,0.02769340,0.15137821,0.45773053,0.09743247,0.00000000,0.17250927,0.20625696
-2.80640320,0.79361076,0.00033927,0.02862426,0.14696007,0.46676546,0.09299611,0.00000000,0.16964843,0.19922844
-2.80040020,0.80118629,0.00032913,0.02984426,0.14421372,0.48092618,0.08942556,0.00000000,0.16820190,0.19386310
-2.79439720,0.81687109,0.00033002,0.03136614,0.14323008,0.50032983,0.08677038,0.00000000,0.16825724,0.19017280
-2.78839420,0.84079117,0.00034133,0.03319881,0.14407822,0.52504407,0.08506681,0.00000000,0.16989788,0.18816581
-2.78239120,0.87299414,0.00036254,0.03534677,0.14680195,0.55507771,0.08433665,0.00000000,0.17319727,0.18784417
-2.77638819,0.91343454,0.00039318,0.03780949,0.15141672,0.59037148,0.08458636,0.00000000,0.17821299,0.18920103
-2.77038519,0.96195992,0.00043279,0.04058084,0.15790686,0.63078915,0.08580649,0.00000000,0.18498136,0.19221797
-2.76438219,1.01829836,0.00048097,0.04364862,0.16622342,0.67610953,0.08797133,0.00000000,0.19351259,0.19686269
-2.75837919,1.08204820,0.00053731,0.04699410,0.17628263,0.72601981,0.09103882,0.00000000,0.20378674,0.20308690
-2.75237619,1.15267058,0.00060139,0.05059174,0.18796509,0.78011086,0.09495089,0.00000000,0.21575071,0.21082478
-2.74637319,1.22948558,0.00067277,0.05440907,0.20111592,0.83787482,0.09963394,0.00000000,0.22931629,0.21999189
-2.74037019,1.31167253,0.00075098,0.05840669,0.21554584,0.89870571,0.10499982,0.00000000,0.24435953,0.23048482
-2.73436718,1.39827509,0.00083551,0.06253856,0.23103336,0.96190322,0.11094706,0.00000000,0.26072131,0.24218139
-2.72836418,1.48821129,0.00092578,0.06675250,0.24732802,1.02668026,0.11736248,0.00000000,0.27820934,0.25494166
-2.72236118,1.58028881,0.00102116,0.07099088,0.26415488,1.09217417,0.12412316,0.00000000,0.29660129,0.26860945
-2.71635818,1.67322535,0.00112097,0.07519167,0.28121992,1.15746171,0.13109872,0.00000000,0.31564917,0.28301470
-2.71035518,1.76567364,0.00122444,0.07928962,0.29821652,1.22157751,0.13815394,0.00000000,0.33508468,0.29797621
-2.70435218,1.85625050,0.00133080,0.08321774,0.31483267,1.28353564,0.14515160,0.00000000,0.35462540,0.31330492
-2.69834917,1.94356900,0.00143919,0.08690886,0.33075880,1.34235343,0.15195544,0.00000000,0.37398153,0.32880754
-2.69234617,2.02627251,0.00154874,0.09029743,0.34569584,1.39707691,0.15843330,0.00000000,0.39286290,0.34429024
-2.68634317,2.10306939,0.00165855,0.09332122,0.35936339,1.44680671,0.16446018,0.00000000,0.41098607,0.35956248
-2.68034017,2.17276669,0.00176771,0.09592317,0.37150739,1.49072337,0.16992119,0.00000000,0.42808109,0.37444062
-2.67433717,2.23430162,0.00187532,0.09805300,0.38190728,1.52811091,0.17471424,0.00000000,0.44389774,0.38875123
-2.66833417,2.28676915,0.00198047,0.09966872,0.39038205,1.55837762,0.17875239,0.00000000,0.45821097,0.40233400
-2.66233117,2.32944459,0.00208229,0.10073796,0.39679502,1.58107296,0.18196579,0.00000000,0.47082536,0.41504402
-2.65632816,2.36180025,0.00217994,0.10123884,0.40105724,1.59589992,0.18430304,0.00000000,0.48157846,0.42675356
-2.65032516,2.38351523,0.00227261,0.10116069,0.40312905,1.60272210,0.18573199,0.00000000,0.49034292,0.43735315
-2.64432216,2.39447833,0.00235957,0.10050424,0.40302003,1.60156530,0.18623997,0.00000000,0.49702741,0.44675206
-2.63831916,2.39478391,0.00244011,0.09928153,0.40078716,1.59261356,0.18583335,0.00000000,0.50157640,0.45487824
-2.63231616,2.38472122,0.00251362,0.09751538,0.39653145,1.57619999,0.18453661,0.00000000,0.50396893,0.46167782
-2.62631316,2.36475807,0.00257957,0.09523855,0.39039299,1.55279287,0.18239081,0.00000000,0.50421646,0.46711436
-2.62031016,2.33551977,0.00263752,0.09249259,0.38254494,1.52297790,0.17945173,0.00000000,0.50236015,0.47116783
-2.61430715,2.29776479,0.00268714,0.08932643,0.37318659,1.48743753,0.17578762,0.00000000,0.49846763,0.47383368
-2.60830415,2.25235838,0.00272823,0.08579480,0.36253594,1.44692854,0.17147676,0.00000000,0.49262959,0.47512205
-2.60230115,2.20024578,0.00276077,0.08195658,0.35082201,1.40225891,0.16660496,0.00000000,0.48495635,0.47505715
-2.59629815,2.14242611,0.00278490,0.07787302,0.33827750,1.35426529,0.16126300,0.00000000,0.47557459,0.47367703
-2.59029515,2.07992841,0.00280097,0.07360612,0.32513178,1.30379181,0.15554430,0.00000000,0.46462437,0.47103370
-2.58429215,2.01379049,0.00280958,0.06921704,0.31160485,1.25167140,0.14954274,0.00000000,0.45225659,0.46719354
-2.57828914,1.94504147,0.00281162,0.06476470,0.29790216,1.19871007,0.14335075,0.00000000,0.43863073,0.46223804
-2.57228614,1.87468824,0.00280826,0.06030456,0.28421072,1.14567459,0.13705779,0.00000000,0.42391312,0.45626462
-2.56628314,1.80370592,0.00280102,0.05588766,0.27069636,1.09328391,0.13074916,0.00000000,0.40827549,0.44938746
-2.56028014,1.73303201,0.00279182,0.05155988,0.25750227,1.04220402,0.12450510,0.00000000,0.39189370,0.44173820
-2.55427714,1.66356382,0.00278292,0.04736143,0.24474875,0.99304624,0.11840033,0.00000000,0.37494676,0.43346621
-2.54827414,1.59615842,0.00277705,0.04332668,0.23253397,0.94636819,0.11250384,0.00000000,0.35761570,0.42473831
-2.54227114,1.53163436,0.00277735,0.03948404,0.22093569,0.90267718,0.10687890,0.00000000,0.34008244,0.41573794
-2.53626813,1.47077422,0.00278740,0.03585620,0.21001359,0.86243504,0.10158338,0.00000000,0.32252849,0.40666331
-2.53026513,1.41432730,0.00281123,0.03246042,0.19981216,0.82606384,0.09667007,0.00000000,0.30513336,0.39772494
-2.52426213,1.36301154,0.00285331,0.02930897,0.19036377,0.79395183,0.09218724,0.00000000,0.28807275,0.38914214
-2.51825913,1.31751417,0.00291854,0.02640970,0.18169184,0.76645874,0.08817912,0.00000000,0.27151644,0.38113886
-2.51225613,1.27849061,0.00301220,0.02376660,0.17381382,0.74392014,0.08468644,0.00000000,0.25562602,0.37393881
-2.50625313,1.24656127,0.00313997,0.02138046,0.16674386,0.72665022,0.08174689,0.00000000,0.24055243,0.36776012
-2.50025013,1.22230637,0.00330782,0.01924944,0.16049501,0.71494280,0.07939554,0.00000000,0.22643358,0.36280977
-2.49424712,1.20625871,0.00352204,0.01736968,0.15508093,0.70907031,0.07766514,0.00000000,0.21339197,0.35927805
-2.48824412,1.19889472,0.00378908,0.01573586,0.15051698,0.70928081,0.07658628,0.00000000,0.20153256,0.35733329
-2.48224112,1.20062430,0.00411557,0.01434163,0.14682068,0.71579302,0.07618753,0.00000000,0.19094107,0.35711720
-2.47623812,1.21177976,0.00450817,0.01318011,0.14401164,0.72878973,0.07649537,0.00000000,0.18168257,0.35874097
-2.47023512,1.23260464,0.00497350,0.01224417,0.14211088,0.74840978,0.07753401,0.00000000,0.17380082,0.36228251
-2.46423212,1.26324278,0.00551799,0.01152669,0.14113973,0.77473906,0.07932516,0.00000000,0.16731800,0.36778482
-2.45822911,1.30372835,0.00614780,0.01102082,0.14111832,0.80780102,0.08188760,0.00000000,0.16223522,0.37525567
-2.45222611,1.35397735,0.00686861,0.01072003,0.14206377,0.84754711,0.08523667,0.00000000,0.15853353,0.38466859
-2.44622311,1.41378092,0.00768550,0.01061818,0.14398825,0.89384766,0.08938365,0.00000000,0.15617557,0.39596520
-2.44022011,1.48280099,0.00860274,0.01070951,0.14689688,0.94648388,0.09433504,0.00000000,0.15510762,0.40905861
-2.43421711,1.56056839,0.00962360,0.01098856,0.15078577,1.00514112,0.10009174,0.00000000,0.15526213,0.42383783
-2.42821411,1.64648375,0.01075016,0.01145005,0.15564006,1.06940422,0.10664811,0.00000000,0.15656041,0.44017283
-2.42221111,1.73982115,0.01198307,0.01208871,0.16143229,1.13875509,0.11399099,0.00000000,0.15891554,0.45792010
-2.41620810,1.83973461,0.01332139,0.01289908,0.16812098,1.21257298,0.12209870,0.00000000,0.16223521,0.47692821
-2.41020510,1.94526729,0.01476233,0.01387532,0.17564965,1.29013759,0.13094002,0.00000000,0.16642443,0.49704321
-2.40420210,2.05536322,0.01630111,0.01501094,0.18394618,1.37063533,0.14047317,0.00000000,0.17138805,0.51811352
-2.39819910,2.16888149,0.01793080,0.01629858,0.19292272,1.45316866,0.15064494,0.00000000,0.17703285,0.53999395
-2.39219610,2.28461251,0.01964220,0.01772981,0.20247600,1.53676856,0.16138997,0.00000000,0.18326922,0.56254879
-2.38619310,2.40129606,0.02142378,0.01929489,0.21248822,1.62040992,0.17263025,0.00000000,0.19001236,0.58565369
-2.38019010,2.51764096,0.02326169,0.02098262,0.22282843,1.70302962,0.18427492,0.00000000,0.19718303,0.60919630
-2.37418709,2.63234581,0.02513981,0.02278021,0.23335439,1.78354693,0.19622044,0.00000000,0.20470775,0.63307575
-2.36818409,2.74412064,0.02703992,0.02467319,0.24391489,1.86088571,0.20835122,0.00000000,0.21251857,0.65720101
-2.36218109,2.85170898,0.02894189,0.02664540,0.25435249,1.93399785,0.22054067,0.00000000,0.22055253,0.68148826
-2.35617809,2.95390996,0.03082403,0.02867898,0.26450665,2.00188733,0.23265292,0.00000000,0.22875071,0.70585768
-2.35017509,3.04960014,0.03266341,0.03075455,0.27421709,2.06363410,0.24454487,0.00000000,0.23705721,0.73022979
-2.34417209,3.13775452,0.03443639,0.03285135,0.28332735,2.11841716,0.25606896,0.00000000,0.24541798,0.75452185
-2.33816908,3.21746649,0.03611908,0.03494749,0.29168848,2.16553589,0.26707629,0.00000000,0.25377975,0.77864447
-2.33216608,3.28796607,0.03768792,0.03702027,0.29916267,2.20442916,0.27742024,0.00000000,0.26208905,0.80249899
-2.32616308,3.34863619,0.03912026,0.03904654,0.30562678,2.23469124,0.28696029,0.00000000,0.27029150,0.82597571
-2.32016008,3.39902651,0.04039499,0.04100315,0.31097557,2.25608409,0.29556616,0.00000000,0.27833140,0.84895338
-2.31415708,3.43886432,0.04149306,0.04286742,0.31512463,2.26854553,0.30312186,0.00000000,0.28615173,0.87129992
-2.30815408,3.46806214,0.04239808,0.04461758,0.31801283,2.27219276,0.30952964,0.00000000,0.29369443,0.89287461
-2.30215108,3.48672171,0.04309676,0.04623331,0.31960416,2.26732115,0.31471361,0.00000000,0.30090117,0.91353149
-2.29614807,3.49513397,0.04357933,0.04769617,0.31988903,2.25439814,0.31862292,0.00000000,0.30771438,0.93312407
-2.29014507,3.49377477,0.04383983,0.04899012,0.31888473,2.23405235,0.32123415,0.00000000,0.31407857,0.95151075
-2.28414207,3.48329623,0.04387631,0.05010184,0.31663534,2.20705819,0.32255303,0.00000000,0.31994184,0.96856099
-2.27813907,3.46451365,0.04369088,0.05102110,0.31321076,2.17431627,0.32261514,0.00000000,0.32525746,0.98416146
-2.27213607,3.43838798,0.04328964,0.05174102,0.30870505,2.13683034,0.32148560,0.00000000,0.32998541,0.99822210
-2.26613307,3.40600427,0.04268256,0.05225819,0.30323421,2.09568124,0.31925777,0.00000000,0.33409381,1.01068131
-2.26013007,3.36854622,0.04188312,0.05257271,0.29693319,2.05199879,0.31605085,0.00000000,0.33756010,1.02151012
-2.25412706,3.32726768,0.04090794,0.05268817,0.28995252,2.00693250,0.31200649,0.00000000,0.34037183,1.03071487
-2.24812406,3.28346156,0.03977635,0.05261145,0.28245453,1.96162190,0.30728461,0.00000000,0.34252719,1.03833818
-2.24212106,3.23842723,0.03850978,0.05235248,0.27460930,1.91716759,0.30205839,0.00000000,0.34403505,1.04445808
-2.23611806,3.19343738,0.03713126,0.05192387,0.26659048,1.87460388,0.29650877,0.00000000,0.34491455,1.04918521
-2.23011506,3.14970539,0.03566482,0.05134046,0.25857119,1.83487384,0.29081863,0.00000000,0.34519441,1.05265839
-2.22411206,3.10835452,0.03413490,0.05061892,0.25072006,1.79880777,0.28516688,0.00000000,0.34491183,1.05503860
-2.21810905,3.07039001,0.03256583,0.04977717,0.24319761,1.76710559,0.27972271,0.00000000,0.34411121,1.05650186
-2.21210605,3.03667529,0.03098139,0.04883391,0.23615300,1.74032384,0.27464023,0.00000000,0.34284268,1.05723142
-2.20610305,3.00791336,0.02940431,0.04780814,0.22972139,1.71886764,0.27005378,0.00000000,0.34116064,1.05740986
-2.20010005,2.98463406,0.02785604,0.04671870,0.22402185,1.70298783,0.26607399,0.00000000,0.33912237,1.05721148
-2.19409705,2.96718798,0.02635641,0.04558384,0.21915591,1.69278329,0.26278488,0.00000000,0.33678681,1.05679569
-2.18809405,2.95574729,0.02492353,0.04442101,0.21520685,1.68820833,0.26024200,0.00000000,0.33421362,1.05630173
-2.18209105,2.95031343,0.02357367,0.04324654,0.21223958,1.68908458,0.25847177,0.00000000,0.33146254,1.05584519
-2.17608804,2.95073140,0.02232123,0.04207558,0.21030117,1.69511695,0.25747194,0.00000000,0.32859311,1.05551655
-2.17008504,2.95670999,0.02117883,0.04092198,0.20942189,1.70591285,0.25721320,0.00000000,0.32566478,1.05538181
-2.16408204,2.96784687,0.02015737,0.03979845,0.20961683,1.72100381,0.25764172,0.00000000,0.32273724,1.05548532
-2.15807904,2.98365732,0.01926613,0.03871654,0.21088768,1.73986835,0.25868269,0.00000000,0.31987114,1.05585431
-2.15207604,3.00360519,0.01851293,0.03768692,0.21322495,1.76195537,0.26024442,0.00000000,0.31712885,1.05650516
-2.14607304,3.02713433,0.01790425,0.03671954,0.21661009,1.78670666,0.26222299,0.00000000,0.31457543,1.05745055
-2.14007004,3.05369899,0.01744531,0.03582384,0.22101776,1.81357787,0.26450715,0.00000000,0.31227944,1.05870718
-2.13406703,3.08279146,0.01714022,0.03500899,0.22641787,1.84205678,0.26698322,0.00000000,0.31031365,1.06030326
-2.12806403,3.11396557,0.01699196,0.03428405,0.23277731,1.87167833,0.26953981,0.00000000,0.30875556,1.06228532
-2.12206103,3.14685483,0.01700241,0.03365813,0.24006148,1.90203576,0.27207215,0.00000000,0.30768743,1.06472348
-2.11605803,3.18118414,0.01717234,0.03314045,0.24823528,1.93278752,0.27448583,0.00000000,0.30719603,1.06771487
-2.11005503,3.21677476,0.01750130,0.03274033,0.25726370,1.96365988,0.27669982,0.00000000,0.30737183,1.07138474
-2.10405203,3.25354218,0.01798752,0.03246715,0.26711194,1.99444536,0.27864874,0.00000000,0.30830781,1.07588492
-2.09804902,3.29148728,0.01862779,0.03233013,0.27774506,2.02499729,0.28028419,0.00000000,0.31009766,1.08138968
-2.09204602,3.33068136,0.01941726,0.03233818,0.28912726,2.05522106,0.28157533,0.00000000,0.31283374,1.08808905
-2.08604302,3.37124609,0.02034930,0.03249953,0.30122076,2.08506286,0.28250851,0.00000000,0.31660454,1.09617986
-2.08004002,3.41332970,0.02141536,0.03282144,0.31398446,2.11449653,0.28308633,0.00000000,0.32149192,1.10585505
-2.07403702,3.45708097,0.02260477,0.03330982,0.32737247,2.14350971,0.28332590,0.00000000,0.32756822,1.11729177
-2.06803402,3.50262254,0.02390473,0.03396884,0.34133251,2.17208986,0.28325677,0.00000000,0.33489333,1.13063908
-2.06203102,3.55002537,0.02530017,0.03480059,0.35580453,2.20021138,0.28291841,0.00000000,0.34351178,1.14600587
-2.05602801,3.59928584,0.02677379,0.03580472,0.37071935,2.22782430,0.28235756,0.00000000,0.35345008,1.16344998
-2.05002501,3.65030686,0.02830618,0.03697816,0.38599775,2.25484538,0.28162557,0.00000000,0.36471433,1.18296904
-2.04402201,3.70288422,0.02987589,0.03831496,0.40154982,2.28115202,0.28077578,0.00000000,0.37728827,1.20449382
-2.03801901,3.75669892,0.03145976,0.03980608,0.41727481,2.30657928,0.27986120,0.00000000,0.39113175,1.22788446
-2.03201601,3.81131594,0.03303317,0.04143941,0.43306147,2.33092005,0.27893244,0.00000000,0.40617974,1.25293003
-2.02601301,3.86618942,0.03457049,0.04319979,0.44878881,2.35392833,0.27803606,0.00000000,0.42234197,1.27935144
-2.02001001,3.92067401,0.03604555,0.04506917,0.46432747,2.37532525,0.27721328,0.00000000,0.43950301,1.30680768
-2.01400700,3.97404159,0.03743213,0.04702682,0.47954137,2.39480733,0.27649917,0.00000000,0.45752310,1.33490511
-2.00800400,4.02550236,0.03870462,0.04904967,0.49428986,2.41205649,0.27592208,0.00000000,0.47623941,1.36320934
-2.00200100,4.07422915,0.03983853,0.05111264,0.50843011,2.42675102,0.27550359,0.00000000,0.49546791,1.39125908
-1.99599800,4.11938343,0.04081121,0.05318910,0.52181971,2.43857694,0.27525851,0.00000000,0.51500573,1.41858133
-1.98999500,4.16014176,0.04160236,0.05525133,0.53431933,2.44723891,0.27519525,0.00000000,0.53463396,1.44470703
-1.98399200,4.19572118,0.04219461,0.05727102,0.54579544,2.45247012,0.27531616,0.00000000,0.55412090,1.46918651
-1.97798899,4.22540239,0.04257405,0.05921974,0.55612285,2.45404071,0.27561804,0.00000000,0.57322573,1.49160397
-1.97198599,4.24854965,0.04273058,0.06106949,0.56518713,2.45176419,0.27609250,0.00000000,0.59170245,1.51159032
-1.96598299,4.26462678,0.04265823,0.06279315,0.57288674,2.44550168,0.27672637,0.00000000,0.60930424,1.52883397
-1.95997999,4.27320862,0.04235537,0.06436497,0.57913484,2.43516386,0.27750191,0.00000000,0.62578803,1.54308913
-1.95397699,4.27398809,0.04182476,0.06576101,0.58386081,2.42071079,0.27839706,0.00000000,0.64091934,1.55418148
-1.94797399,4.26677882,0.04107348,0.06695953,0.58701142,2.40214974,0.27938542,0.00000000,0.65447730,1.56201125
-1.94197099,4.25151402,0.04011276,0.06794141,0.58855166,2.37953139,0.28043639,0.00000000,0.66625981,1.56655377
-1.93596798,4.22824213,0.03895765,0.06869042,0.58846523,2.35294493,0.28151513,0.00000000,0.67608873,1.56785794
-1.92996498,4.19712022,0.03762665,0.06919357,0.58675485,2.32251253,0.28258269,0.00000000,0.68381506,1.56604283
-1.92396198,4.15840593,0.03614116,0.06944130,0.58344226,2.28838363,0.28359620,0.00000000,0.68932385,1.56129303
-1.91795898,4.11244890,0.03452497,0.06942771,0.57856805,2.25072961,0.28450926,0.00000000,0.69253893,1.55385322
-1.91195598,4.05968250,0.03280361,0.06915066,0.57219135,2.20973931,0.28527253,0.00000000,0.69342705,1.54402226
-1.90595298,4.00061644,0.03100376,0.06861186,0.56438935,2.16561557,0.28583456,0.00000000,0.69200143,1.53214741
-1.89994997,3.93583074,0.02915258,0.06781691,0.55525675,2.11857317,0.28614300,0.00000000,0.68832444,1.51861876
-1.89394697,3.86597106,0.02727714,0.06677519,0.54490503,2.06883807,0.28614588,0.00000000,0.68250930,1.50386418
-1.88794397,3.79174552,0.02540385,0.06549975,0.53346162,2.01664802,0.28579332,0.00000000,0.67472055,1.48834469
-1.88194097,3.71392238,0.02355794,0.06400712,0.52106890,1.96225423,0.28503929,0.00000000,0.66517319,1.47255013
-1.87593797,3.63332819,0.02176303,0.06231703,0.50788296,1.90592383,0.28384352,0.00000000,0.65413031,1.45699495
-1.86993497,3.55084550,0.02004075,0.06045203,0.49407217,1.84794270,0.28217338,0.00000000,0.64189923,1.44221368
-1.86393197,3.46740934,0.01841049,0.05843712,0.47981537,1.78861822,0.28000569,0.00000000,0.62882597,1.42875564
-1.85792896,3.38400152,0.01688912,0.05629923,0.46529979,1.72828136,0.27732827,0.00000000,0.61528824,1.41717851
-1.85192596,3.30164203,0.01549092,0.05406671,0.45071857,1.66728782,0.27414117,0.00000000,0.60168688,1.40804028
-1.84592296,3.22137673,0.01422746,0.05176876,0.43626786,1.60601770,0.27045748,0.00000000,0.58843601,1.40188930
-1.83991996,3.14426098,0.01310761,0.04943486,0.42214362,1.54487335,0.26630358,0.00000000,0.57595211,1.39925217
-1.83391696,3.07133905,0.01213755,0.04709414,0.40853795,1.48427529,0.26171888,0.00000000,0.56464229,1.40061953
-1.82791396,3.00361954,0.01132084,0.04477483,0.39563523,1.42465618,0.25675482,0.00000000,0.55489210,1.40642991
