energy_ev,total_up,Mo_p_up,Mo_d_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up
-5.83191596,1.24242872,0.89120167,0.47282489,0.03490364,0.00090519,0.00632347,0.83258404
-5.82591296,1.20011455,0.85820408,0.46149804,0.03292564,0.00086025,0.00612711,0.80605101
-5.81990995,1.15875736,0.82547759,0.45063206,0.03094726,0.00081384,0.00592402,0.78034329
-5.81390695,1.11951585,0.79389019,0.44070178,0.02898930,0.00076666,0.00571959,0.75626037
-5.80790395,1.08357583,0.76433393,0.43218630,0.02707396,0.00071945,0.00551914,0.73461946
-5.80190095,1.05211388,0.73770037,0.42555419,0.02522397,0.00067291,0.00532767,0.71623080
-5.79589795,1.02626152,0.71485641,0.42124932,0.02346178,0.00062774,0.00514975,0.70187333
-5.78989495,1.00707131,0.69662137,0.41967750,0.02180876,0.00058456,0.00498932,0.69227155
-5.78389195,0.99548577,0.68374606,0.42119460,0.02028457,0.00054395,0.00484957,0.68807422
-5.77788894,0.99231001,0.67689420,0.42609624,0.01890648,0.00050641,0.00473287,0.68983550
-5.77188594,0.99818862,0.67662670,0.43460944,0.01768898,0.00047233,0.00464070,0.69799887
-5.76588294,1.01358728,0.68338894,0.44688627,0.01664332,0.00044200,0.00457359,0.71288416
-5.75987994,1.03877927,0.69750111,0.46299956,0.01577741,0.00041565,0.00453119,0.73467792
-5.75387694,1.07383693,0.71915170,0.48294076,0.01509558,0.00039335,0.00451230,0.76342705
-5.74787394,1.11862811,0.74839394,0.50661977,0.01459870,0.00037512,0.00451492,0.79903584
-5.74187094,1.17281739,0.78514519,0.53386668,0.01428419,0.00036088,0.00453638,0.84126626
-5.73586793,1.23587196,0.82918909,0.56443541,0.01414628,0.00035046,0.00457345,0.88974156
-5.72986493,1.30707187,0.88018024,0.59800881,0.01417625,0.00034361,0.00462252,0.94395282
-5.72386193,1.38552450,0.93765150,0.63420551,0.01436277,0.00034005,0.00467968,1.00326859
-5.71785893,1.47018289,1.00102351,0.67258792,0.01469227,0.00033943,0.00474091,1.06694729
-5.71185593,1.55986772,1.06961653,0.71267156,0.01514933,0.00034135,0.00480225,1.13415231
-5.70585293,1.65329252,1.14266431,0.75393542,0.01571713,0.00034542,0.00485988,1.20396951
-5.69984992,1.74909176,1.21932982,0.79583313,0.01637791,0.00035121,0.00491030,1.27542689
-5.69384692,1.84585126,1.29872272,0.83780495,0.01711337,0.00035829,0.00495040,1.34751610
-5.68784392,1.94214037,1.37991812,0.87929016,0.01790514,0.00036623,0.00497756,1.41921533
-5.68184092,2.03654515,1.46197622,0.91973966,0.01873516,0.00037463,0.00498971,1.48951306
-5.67583792,2.12770163,1.54396256,0.95862861,0.01958611,0.00038312,0.00498536,1.55743205
-5.66983492,2.21432835,1.62496802,0.99546861,0.02044174,0.00039132,0.00496362,1.62205288
-5.66383192,2.29525701,1.70412813,1.02981912,0.02128716,0.00039892,0.00492420,1.68253626
-5.65782891,2.36946020,1.78064095,1.06129788,0.02210913,0.00040565,0.00486736,1.73814329
-5.65182591,2.43607515,1.85378285,1.08958965,0.02289622,0.00041128,0.00479387,1.78825289
-5.64582291,2.49442252,1.92292158,1.11445320,0.02363898,0.00041561,0.00470494,1.83237571
-5.63981991,2.54401948,1.98752604,1.13572603,0.02433000,0.00041852,0.00460215,1.87016379
-5.63381691,2.58458634,2.04717246,1.15332657,0.02496391,0.00041993,0.00448737,1.90141562
-5.62781391,2.61604644,2.10154663,1.16725387,0.02553733,0.00041979,0.00436264,1.92607621
-5.62181091,2.63851938,2.15044228,1.17758439,0.02604882,0.00041813,0.00423014,1.94423219
-5.61580790,2.65230771,2.19375590,1.18446635,0.02649866,0.00041501,0.00409204,1.95610222
-5.60980490,2.65787787,2.23147819,1.18811157,0.02688876,0.00041053,0.00395048,1.96202296
-5.60380190,2.65583630,2.26368305,1.18878523,0.02722243,0.00040483,0.00380747,1.96243160
-5.59779890,2.64690190,2.29051486,1.18679413,0.02750419,0.00039810,0.00366484,1.95784558
-5.59179590,2.63187639,2.31217478,1.18247388,0.02773961,0.00039053,0.00352422,1.94884076
-5.58579290,2.61161388,2.32890735,1.17617571,0.02793515,0.00038235,0.00338698,1.93602903
-5.57978989,2.58699143,2.34098800,1.16825364,0.02809801,0.00037380,0.00325426,1.92003663
-5.57378689,2.55888181,2.34871244,1.15905258,0.02823602,0.00036514,0.00312694,1.90148416
-5.56778389,2.52812982,2.35238856,1.14889790,0.02835760,0.00035662,0.00300567,1.88096926
-5.56178089,2.49553310,2.35233105,1.13808714,0.02847169,0.00034850,0.00289087,1.85905264
-5.55577789,2.46182788,2.34885906,1.12688396,0.02858772,0.00034103,0.00278282,1.83624797
-5.54977489,2.42768007,2.34229656,1.11551464,0.02871558,0.00033444,0.00268162,1.81301572
-5.54377189,2.39368137,2.33297487,1.10416711,0.02886562,0.00032897,0.00258730,1.78976087
-5.53776888,2.36034979,2.32123686,1.09299223,0.02904853,0.00032482,0.00249981,1.76683400
-5.53176588,2.32813387,2.30744158,1.08210702,0.02927530,0.00032219,0.00241910,1.74453514
-5.52576288,2.29741920,2.29196862,1.07159935,0.02955701,0.00032123,0.00234509,1.72311956
-5.51975988,2.26853630,2.27522092,1.06153348,0.02990465,0.00032210,0.00227777,1.70280438
-5.51375688,2.24176831,2.25762518,1.05195575,0.03032879,0.00032491,0.00221715,1.68377528
-5.50775388,2.21735747,2.23962911,1.04290002,0.03083926,0.00032975,0.00216329,1.66619207
-5.50175088,2.19550935,2.22169497,1.03439199,0.03144470,0.00033667,0.00211633,1.65019269
-5.49574787,2.17639415,2.20428916,1.02645227,0.03215213,0.00034569,0.00207639,1.63589479
-5.48974487,2.16014475,2.18786815,1.01909765,0.03296646,0.00035681,0.00204366,1.62339478
-5.48374187,2.14685146,2.17286120,1.01234064,0.03388998,0.00036996,0.00201828,1.61276425
-5.47773887,2.13655405,2.15965066,1.00618727,0.03492195,0.00038507,0.00200036,1.60404415
-5.47173587,2.12923178,2.14855132,1.00063340,0.03605822,0.00040199,0.00198995,1.59723720
-5.46573287,2.12479245,2.13978984,0.99565996,0.03729095,0.00042054,0.00198698,1.59229935
-5.45972986,2.12306183,2.13348605,0.99122769,0.03860846,0.00044051,0.00199126,1.58913134
-5.45372686,2.12377478,2.12963748,0.98727198,0.03999527,0.00046164,0.00200246,1.58757121
-5.44772386,2.12656949,2.12810858,0.98369843,0.04143225,0.00048360,0.00202007,1.58738893
-5.44172086,2.13098585,2.12862589,0.98037978,0.04289704,0.00050608,0.00204344,1.58828400
-5.43571786,2.13646912,2.13077986,0.97715472,0.04436459,0.00052868,0.00207173,1.58988682
-5.42971486,2.14237941,2.13403399,0.97382907,0.04580795,0.00055101,0.00210399,1.59176430
-5.42371186,2.14800715,2.13774125,0.97017945,0.04719911,0.00057267,0.00213914,1.59342990
-5.41770885,2.15259445,2.14116740,0.96595962,0.04851012,0.00059321,0.00217602,1.59435810
-5.41170585,2.15536163,2.14352030,0.96090934,0.04971417,0.00061225,0.00221346,1.59400274
-5.40570285,2.15553795,2.14398412,0.95476535,0.05078680,0.00062936,0.00225028,1.59181867
-5.39969985,2.15239517,2.14175664,0.94727414,0.05170708,0.00064419,0.00228540,1.58728554
-5.39369685,2.14528222,2.13608808,0.93820572,0.05245876,0.00065641,0.00231784,1.57993275
-5.38769385,2.13365936,2.12631932,0.92736782,0.05303126,0.00066575,0.00234685,1.56936420
-5.38169085,2.11712991,2.11191764,0.91461965,0.05342057,0.00067201,0.00237186,1.55528146
-5.37568784,2.09546788,2.09250816,0.89988450,0.05362990,0.00067506,0.00239263,1.53750417
-5.36968484,2.06863979,2.06789928,0.88316049,0.05367010,0.00067483,0.00240920,1.51598645
-5.36368184,2.03681951,2.03810072,0.86452872,0.05355984,0.00067138,0.00242196,1.49082842
-5.35767884,2.00039512,2.00333336,0.84415846,0.05332541,0.00066481,0.00243167,1.46228198
-5.35167584,1.95996711,1.96403003,0.82230886,0.05300030,0.00065534,0.00243944,1.43075059
-5.34567284,1.91633784,1.92082748,0.79932709,0.05262446,0.00064325,0.00244670,1.39678273
-5.33966983,1.87049244,1.87454946,0.77564285,0.05224323,0.00062890,0.00245525,1.36105927
-5.33366683,1.82357186,1.82618192,0.75175925,0.05190602,0.00061272,0.00246715,1.32437529
-5.32766383,1.77683887,1.77684119,0.72824058,0.05166482,0.00059517,0.00248471,1.28761678
-5.32166083,1.73163854,1.72773667,0.70569712,0.05157244,0.00057676,0.00251046,1.25173339
-5.31565783,1.68935447,1.68012942,0.68476763,0.05168073,0.00055803,0.00254704,1.21770818
-5.30965483,1.65136251,1.63528846,0.66610008,0.05203862,0.00053950,0.00259722,1.18652536
-5.30365183,1.61898371,1.59444650,0.65033131,0.05269032,0.00052170,0.00266377,1.15913755
-5.29764882,1.59343810,1.55875674,0.63806618,0.05367346,0.00050510,0.00274945,1.13643334
-5.29164582,1.57580119,1.52925244,0.62985694,0.05501752,0.00049014,0.00285696,1.11920670
-5.28564282,1.56696439,1.50681057,0.62618354,0.05674242,0.00047722,0.00298889,1.10812889
-5.27963982,1.56760096,1.49212089,0.62743545,0.05885744,0.00046664,0.00314768,1.10372404
-5.27363682,1.57813862,1.48566131,0.63389548,0.06136054,0.00045862,0.00333566,1.10634907
-5.26763382,1.59873957,1.48768032,0.64572639,0.06423804,0.00045332,0.00355495,1.11617855
-5.26163082,1.62928873,1.49818696,0.66296044,0.06746483,0.00045077,0.00380754,1.13319496
-5.25562781,1.66939062,1.51694840,0.68549256,0.07100498,0.00045094,0.00409529,1.15718465
-5.24962481,1.71837489,1.54349520,0.71307725,0.07481295,0.00045370,0.00441993,1.18773954
-5.24362181,1.77531049,1.57713391,0.74532949,0.07883510,0.00045884,0.00478310,1.22426461
-5.23761881,1.83902804,1.61696641,0.78172987,0.08301175,0.00046607,0.00518640,1.26599092
-5.23161581,1.90814984,1.66191550,0.82163381,0.08727950,0.00047505,0.00563142,1.31199382
-5.22561281,1.98112654,1.71075573,0.86428480,0.09157389,0.00048539,0.00611976,1.36121591
-5.21960980,2.05627950,1.76214858,0.90883145,0.09583212,0.00049664,0.00665307,1.41249409
-5.21360680,2.13184750,1.81468077,0.95434796,0.09999587,0.00050836,0.00723308,1.46459000
-5.20760380,2.20603640,1.86690479,0.99985743,0.10401405,0.00052009,0.00786158,1.51622297
-5.20160080,2.27707013,1.91738006,1.04435745,0.10784517,0.00053140,0.00854042,1.56610461
-5.19559780,2.34324141,1.96471375,1.08684710,0.11145956,0.00054187,0.00927147,1.61297386
-5.18959480,2.40296044,2.00759981,1.12635465,0.11484089,0.00055113,0.01005662,1.65563165
-5.18359180,2.45479995,2.04485505,1.16196488,0.11798728,0.00055886,0.01089762,1.69297384
-5.17758879,2.49753511,2.07545109,1.19284513,0.12091155,0.00056481,0.01179606,1.72402155
-5.17158579,2.53017661,2.09854115,1.21826914,0.12364094,0.00056878,0.01275322,1.74794774
-5.16558279,2.55199609,2.11348076,1.23763780,0.12621589,0.00057066,0.01376994,1.76409914
-5.15957979,2.56254269,2.11984172,1.25049587,0.12868826,0.00057041,0.01484645,1.77201285
-5.15357679,2.56165030,2.11741891,1.25654429,0.13111873,0.00056805,0.01598222,1.77142686
-5.14757379,2.54943526,2.10622966,1.25564727,0.13357372,0.00056370,0.01717577,1.76228426
-5.14157079,2.52628468,2.08650586,1.24783423,0.13612182,0.00055751,0.01842448,1.74473095
-5.13556778,2.49283602,2.05867918,1.23329627,0.13882994,0.00054968,0.01972442,1.71910705
-5.12956478,2.44994882,2.02336013,1.21237753,0.14175928,0.00054046,0.02107021,1.68593231
-5.12356178,2.39866986,1.98131177,1.18556187,0.14496147,0.00053014,0.02245483,1.64588636
-5.11755878,2.34019352,1.93341938,1.15345539,0.14847490,0.00051901,0.02386955,1.59978449
-5.11155578,2.27581879,1.88065735,1.11676568,0.15232157,0.00050735,0.02530386,1.54855009
-5.10555278,2.20690508,1.82405477,1.07627866,0.15650457,0.00049547,0.02674545,1.49318493
-5.09954977,2.13482860,1.76466109,1.03283411,0.16100630,0.00048363,0.02818027,1.43473855
-5.09354677,2.06094108,1.70351336,0.98730072,0.16578768,0.00047206,0.02959266,1.37427780
-5.08754377,1.98653246,1.64160635,0.94055185,0.17078830,0.00046097,0.03096554,1.31285793
-5.08154077,1.91279887,1.57986652,0.89344271,0.17592758,0.00045053,0.03228069,1.25149606
-5.07553777,1.84081683,1.51913083,0.84678976,0.18110691,0.00044085,0.03351909,1.19114790
-5.06953477,1.77152431,1.46013084,0.80135300,0.18621278,0.00043201,0.03466138,1.13268839
-5.06353177,1.70570885,1.40348239,0.75782136,0.19112056,0.00042404,0.03568828,1.07689650
-5.05752876,1.64400243,1.34968073,0.71680149,0.19569907,0.00041693,0.03658116,1.02444446
-5.05152576,1.58688266,1.29910080,0.67881004,0.19981543,0.00041065,0.03732259,0.97589115
-5.04552276,1.53467928,1.25200197,0.64426901,0.20334021,0.00040511,0.03789688,0.93167938
-5.03951976,1.48758498,1.20853637,0.61350412,0.20615252,0.00040024,0.03829063,0.89213663
-5.03351676,1.44566930,1.16875999,0.58674563,0.20814478,0.00039592,0.03849323,0.85747853
-5.02751376,1.40889431,1.13264544,0.56413126,0.20922704,0.00039204,0.03849729,0.82781450
-5.02151076,1.37713085,1.10009535,0.54571058,0.20933062,0.00038849,0.03829898,0.80315488
-5.01550775,1.35017441,1.07095558,0.53145064,0.20841079,0.00038516,0.03789826,0.78341899
-5.00950475,1.32775964,1.04502749,0.52124225,0.20644860,0.00038195,0.03729899,0.76844346
-5.00350175,1.30957301,1.02207868,0.51490672,0.20345159,0.00037877,0.03650893,0.75799076
-4.99749875,1.29526336,1.00185188,0.51220285,0.19945348,0.00037556,0.03553954,0.75175736
-4.99149575,1.28445029,0.98407195,0.51283406,0.19451286,0.00037224,0.03440578,0.74938176
-4.98549275,1.27673059,0.96845098,0.51645563,0.18871098,0.00036877,0.03312562,0.75045224
-4.97948974,1.27168340,0.95469197,0.52268215,0.18214879,0.00036513,0.03171961,0.75451461
-4.97348674,1.26887442,0.94249140,0.53109533,0.17494334,0.00036129,0.03021030,0.76108020
-4.96748374,1.26786008,0.93154125,0.54125221,0.16722391,0.00035725,0.02862157,0.76963432
-4.96148074,1.26819227,0.92153101,0.55269402,0.15912781,0.00035300,0.02697806,0.77964542
-4.95547774,1.26942413,0.91215027,0.56495556,0.15079628,0.00034855,0.02530445,0.79057521
-4.94947474,1.27111740,0.90309220,0.57757535,0.14237066,0.00034390,0.02362491,0.80188978
-4.94347174,1.27285151,0.89405821,0.59010623,0.13398879,0.00033906,0.02196250,0.81307158
-4.93746873,1.27423433,0.88476399,0.60212634,0.12578206,0.00033407,0.02033872,0.82363227
-4.93146573,1.27491438,0.87494682,0.61325022,0.11787292,0.00032895,0.01877308,0.83312588
-4.92546273,1.27459394,0.86437394,0.62313945,0.11037323,0.00032373,0.01728285,0.84116198
-4.91945973,1.27304236,0.85285146,0.63151276,0.10338304,0.00031847,0.01588282,0.84741825
-4.91345673,1.27010880,0.84023362,0.63815481,0.09699023,0.00031323,0.01458520,0.85165184
-4.90745373,1.26573348,0.82643146,0.64292338,0.09127058,0.00030812,0.01339966,0.85370887
-4.90145073,1.25995660,0.81142054,0.64575453,0.08628844,0.00030322,0.01233333,0.85353157
-4.89544772,1.25292414,0.79524707,0.64666532,0.08209772,0.00029870,0.01139096,0.85116245
-4.88944472,1.24488984,0.77803191,0.64575402,0.07874320,0.00029471,0.01057512,0.84674518
-4.88344172,1.23621314,0.75997208,0.64319746,0.07626204,0.00029145,0.00988637,0.84052199
-4.87743872,1.22735259,0.74133949,0.63924580,0.07468528,0.00028915,0.00932351,0.83282744
-4.87143572,1.21885509,0.72247688,0.63421473,0.07403931,0.00028807,0.00888381,0.82407886
-4.86543272,1.21134105,0.70379087,0.62847535,0.07434719,0.00028848,0.00856324,0.81476355
-4.85942971,1.20548612,0.68574251,0.62244230,0.07562976,0.00029068,0.00835665,0.80542344
-4.85342671,1.20200014,0.66883547,0.61656045,0.07790634,0.00029499,0.00825797,0.79663762
-4.84742371,1.20160416,0.65360252,0.61129072,0.08119525,0.00030173,0.00826036,0.78900351
-4.84142071,1.20500644,0.64059060,0.60709564,0.08551374,0.00031121,0.00835635,0.78311737
-4.83541771,1.21287835,0.63034512,0.60442500,0.09087764,0.00032373,0.00853793,0.77955479
-4.82941471,1.22583101,0.62339401,0.60370236,0.09730058,0.00033958,0.00879663,0.77885208
-4.82341171,1.24439351,0.62023203,0.60531243,0.10479273,0.00035900,0.00912361,0.78148883
-4.81740870,1.26899334,0.62130573,0.60959005,0.11335922,0.00038219,0.00950972,0.78787251
-4.81140570,1.29993964,0.62699952,0.61681069,0.12299824,0.00040930,0.00994555,0.79832531
-4.80540270,1.33740954,0.63762314,0.62718279,0.13369885,0.00044040,0.01042152,0.81307358
-4.79939970,1.38143800,0.65340079,0.64084197,0.14543858,0.00047551,0.01092792,0.83224012
-4.79339670,1.43191122,0.67446207,0.65784707,0.15818103,0.00051455,0.01145507,0.85583934
-4.78739370,1.48856375,0.70083491,0.67817794,0.17187343,0.00055738,0.01199337,0.88377534
-4.78139070,1.55097915,0.73244069,0.70173505,0.18644444,0.00060375,0.01253347,0.91584284
-4.77538769,1.61859437,0.76909146,0.72834067,0.20180222,0.00065333,0.01306642,0.95173085
-4.76938469,1.69070758,0.81048946,0.75774161,0.21783303,0.00070573,0.01358384,0.99102891
-4.76338169,1.76648951,0.85622906,0.78961345,0.23440041,0.00076046,0.01407808,1.03323579
-4.75737869,1.84499802,0.90580110,0.82356622,0.25134519,0.00081698,0.01454251,1.07777039
-4.75137569,1.92519589,0.95859966,0.85915143,0.26848632,0.00087467,0.01497160,1.12398464
-4.74537269,2.00597164,1.01393147,0.89587050,0.28562267,0.00093290,0.01536122,1.17117820
-4.73936968,2.08616298,1.07102771,0.93318449,0.30253592,0.00099100,0.01570877,1.21861471
-4.73336668,2.16458271,1.12905825,0.97052512,0.31899433,0.00104828,0.01601338,1.26553920
-4.72736368,2.24004639,1.18714816,1.00730689,0.33475759,0.00110409,0.01627600,1.31119638
-4.72136068,2.31140138,1.24439616,1.04294025,0.34958235,0.00115778,0.01649955,1.35484942
-4.71535768,2.37755634,1.29989469,1.07684541,0.36322849,0.00120877,0.01668892,1.39579869
-4.70935468,2.43751040,1.35275098,1.10846663,0.37546582,0.00125654,0.01685094,1.43339996
-4.70335168,2.49038095,1.40210872,1.13728651,0.38608080,0.00130064,0.01699435,1.46708159
-4.69734867,2.53542900,1.44716944,1.16283986,0.39488326,0.00134074,0.01712961,1.49635998
-4.69134567,2.57208110,1.48721291,1.18472650,0.40171260,0.00137658,0.01726868,1.52085280
-4.68534267,2.59994666,1.52161580,1.20262271,0.40644316,0.00140803,0.01742474,1.54028943
-4.67933967,2.61882986,1.54986783,1.21629051,0.40898867,0.00143506,0.01761181,1.55451808
-4.67333667,2.62873526,1.57158457,1.22558451,0.40930531,0.00145777,0.01784435,1.56350922
-4.66733367,2.62986673,1.58651652,1.23045579,0.40739340,0.00147633,0.01813676,1.56735509
-4.66133067,2.62261931,1.59455374,1.23095252,0.40329746,0.00149102,0.01850289,1.56626509
-4.65532766,2.60756423,1.59572606,1.22721726,0.39710472,0.00150216,0.01895550,1.56055714
-4.64932466,2.58542739,1.59019850,1.21948087,0.38894211,0.00151017,0.01950573,1.55064535
-4.64332166,2.55706222,1.57826232,1.20805310,0.37897183,0.00151546,0.02016259,1.53702424
-4.63731866,2.52341779,1.56032194,1.19331044,0.36738574,0.00151848,0.02093245,1.52025026
-4.63131566,2.48550368,1.53687837,1.17568149,0.35439888,0.00151966,0.02181867,1.50092122
-4.62531266,2.44435302,1.50850988,1.15563059,0.34024229,0.00151939,0.02282122,1.47965458
-4.61930965,2.40098536,1.47585083,1.13364044,0.32515569,0.00151804,0.02393646,1.45706537
-4.61330665,2.35637102,1.43956957,1.11019441,0.30938014,0.00151587,0.02515698,1.43374477
-4.60730365,2.31139839,1.40034643,1.08575938,0.29315114,0.00151311,0.02647164,1.41024018
-4.60130065,2.26684569,1.35885276,1.06076994,0.27669238,0.00150987,0.02786563,1.38703762
-4.59529765,2.22335831,1.31573181,1.03561450,0.26021043,0.00150619,0.02932077,1.36454702
-4.58929465,2.18143240,1.27158221,1.01062395,0.24389054,0.00150203,0.03081584,1.34309114
-4.58329165,2.14140553,1.22694457,0.98606336,0.22789358,0.00149725,0.03232707,1.32289829
-4.57728864,2.10345421,1.18229164,0.96212684,0.21235426,0.00149166,0.03382877,1.30409898
-4.57128564,2.06759828,1.13802195,0.93893580,0.19738052,0.00148500,0.03529393,1.28672666
-4.56528264,2.03371159,1.09445717,0.91654045,0.18305404,0.00147698,0.03669498,1.27072204
-4.55927964,2.00153799,1.05184270,0.89492430,0.16943168,0.00146728,0.03800455,1.25594090
-4.55327664,1.97071185,1.01035128,0.87401135,0.15654774,0.00145559,0.03919617,1.24216459
-4.54727364,1.94078164,0.97008898,0.85367542,0.14441675,0.00144159,0.04024506,1.22911283
-4.54127064,1.91123562,0.93110319,0.83375105,0.13303664,0.00142502,0.04112876,1.21645808
-4.53526763,1.88152815,0.89339177,0.81404551,0.12239208,0.00140562,0.04182775,1.20384077
-4.52926463,1.85110557,0.85691304,0.79435106,0.11245780,0.00138323,0.04232597,1.19088480
-4.52326163,1.81943067,0.82159580,0.77445721,0.10320170,0.00135773,0.04261119,1.17721268
-4.51725863,1.78600476,0.78734916,0.75416212,0.09458764,0.00132907,0.04267529,1.16245984
-4.51125563,1.75038679,0.75407158,0.73328295,0.08657792,0.00129727,0.04251442,1.14628759
-4.50525263,1.71220907,0.72165907,0.71166472,0.07913521,0.00126242,0.04212900,1.12839457
-4.49924962,1.67118926,0.69001217,0.68918736,0.07222408,0.00122467,0.04152365,1.10852622
-4.49324662,1.62713870,0.65904170,0.66577095,0.06581210,0.00118426,0.04070692,1.08648246
-4.48724362,1.57996712,0.62867339,0.64137896,0.05987050,0.00114145,0.03969098,1.06212328
-4.48124062,1.52968404,0.59885128,0.61601965,0.05437456,0.00109655,0.03849125,1.03537236
-4.47523762,1.47639716,0.56954008,0.58974566,0.04930363,0.00104993,0.03712590,1.00621885
-4.46923462,1.42030817,0.54072669,0.56265210,0.04464114,0.00100195,0.03561532,0.97471741
-4.46323162,1.36170644,0.51242089,0.53487317,0.04037427,0.00095303,0.03398156,0.94098663
-4.45722861,1.30096102,0.48465550,0.50657784,0.03649376,0.00090358,0.03224782,0.90520607
-4.45122561,1.23851139,0.45748590,0.47796463,0.03299363,0.00085403,0.03043782,0.86761202
-4.44522261,1.17485722,0.43098933,0.44925590,0.02987093,0.00080481,0.02857536,0.82849219
-4.43921961,1.11054774,0.40526369,0.42069187,0.02712558,0.00075635,0.02668373,0.78817959
-4.43321661,1.04617064,0.38042615,0.39252455,0.02476030,0.00070907,0.02478535,0.74704556
-4.42721361,0.98234104,0.35661142,0.36501190,0.02278051,0.00066339,0.02290133,0.70549232
-4.42121061,0.91969050,0.33396973,0.33841222,0.02119434,0.00061973,0.02105121,0.66394503
-4.41520760,0.85885616,0.31266449,0.31297901,0.02001259,0.00057849,0.01925260,0.62284355
-4.40920460,0.80047031,0.29286956,0.28895629,0.01924873,0.00054007,0.01752111,0.58263414
-4.40320160,0.74515007,0.27476617,0.26657445,0.01891867,0.00050484,0.01587015,0.54376093
-4.39719860,0.69348750,0.25853931,0.24604662,0.01904057,0.00047318,0.01431089,0.50665764
-4.39119560,0.64603994,0.24437373,0.22756542,0.01963441,0.00044544,0.01285225,0.47173933
-4.38519260,0.60332066,0.23244943,0.21130024,0.02072132,0.00042194,0.01150095,0.43939450
-4.37918959,0.56578972,0.22293674,0.19739473,0.02232279,0.00040298,0.01026161,0.40997754
-4.37318659,0.53384514,0.21599090,0.18596464,0.02445964,0.00038882,0.00913684,0.38380155
-4.36718359,0.50781435,0.21174642,0.17709575,0.02715067,0.00037968,0.00812740,0.36113175
-4.36118059,0.48794603,0.21031114,0.17084208,0.03041128,0.00037573,0.00723240,0.34217954
-4.35517759,0.47440240,0.21176023,0.16722405,0.03425179,0.00037708,0.00644941,0.32709715
-4.34917459,0.46725228,0.21613033,0.16622693,0.03867577,0.00038377,0.00577472,0.31597320
-4.34317159,0.46646492,0.22341401,0.16779934,0.04367826,0.00039575,0.00520343,0.30882916
-4.33716858,0.47190515,0.23355478,0.17185212,0.04924414,0.00041291,0.00472972,0.30561681
-4.33116558,0.48332991,0.24644298,0.17825749,0.05534653,0.00043502,0.00434695,0.30621695
-4.32516258,0.50038671,0.26191275,0.18684879,0.06194558,0.00046179,0.00404786,0.31043938
-4.31915958,0.52261432,0.27974044,0.19742081,0.06898747,0.00049280,0.00382468,0.31802431
-4.31315658,0.54944597,0.29964459,0.20973103,0.07640400,0.00052752,0.00366929,0.32864544
-4.30715358,0.58021538,0.32128779,0.22350178,0.08411252,0.00056537,0.00357335,0.34191461
