energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-2.92646323,0.24737494,0.01725005,0.00000457,0.02184747,0.02245794,0.18488712,0.00112447,0.04149394
-2.92046023,0.27164120,0.01870641,0.00000423,0.02407076,0.02462861,0.20296790,0.00122483,0.04553500
-2.91445723,0.29701690,0.02014528,0.00000419,0.02636393,0.02693026,0.22188279,0.00133001,0.04979260
-2.90845423,0.32328157,0.02154424,0.00000446,0.02870748,0.02934156,0.24146486,0.00143886,0.05423002
-2.90245123,0.35020669,0.02288031,0.00000504,0.03108003,0.03184070,0.26154128,0.00155027,0.05880983
-2.89644822,0.37756060,0.02413053,0.00000597,0.03345874,0.03440568,0.28193685,0.00166319,0.06349468
-2.89044522,0.40511410,0.02527262,0.00000727,0.03581984,0.03701474,0.30247820,0.00177666,0.06824811
-2.88444222,0.43264677,0.02628569,0.00000901,0.03813919,0.03964675,0.32299840,0.00188985,0.07303562
-2.87843922,0.45995349,0.02715089,0.00001124,0.04039290,0.04228174,0.34334185,0.00200208,0.07782567
-2.87243622,0.48685114,0.02785199,0.00001404,0.04255795,0.04490142,0.36336922,0.00211286,0.08259075
-2.86643322,0.51318488,0.02837598,0.00001751,0.04461278,0.04748970,0.38296213,0.00222191,0.08730843
-2.86043022,0.53883391,0.02871344,0.00002174,0.04653792,0.05003317,0.40202740,0.00232919,0.09196222
-2.85442721,0.56371613,0.02885892,0.00002684,0.04831651,0.05252152,0.42050065,0.00243492,0.09654235
-2.84842421,0.58779158,0.02881108,0.00003294,0.04993471,0.05494793,0.43834877,0.00253954,0.10104626
-2.84242121,0.61106425,0.02857274,0.00004016,0.05138211,0.05730923,0.45557138,0.00264376,0.10547887
-2.83641821,0.63358201,0.02815078,0.00004862,0.05265193,0.05960603,0.47220082,0.00274851,0.10985248
-2.83041521,0.65543457,0.02755585,0.00005846,0.05374118,0.06184262,0.48830070,0.00285490,0.11418634
-2.82441221,0.67674935,0.02680205,0.00006979,0.05465056,0.06402676,0.50396292,0.00296422,0.11850585
-2.81840920,0.69768521,0.02590638,0.00008273,0.05538440,0.06616922,0.51930313,0.00307783,0.12284141
-2.81240620,0.71842433,0.02488819,0.00009738,0.05595025,0.06828320,0.53445469,0.00319713,0.12722684
-2.80640320,0.73916231,0.02376852,0.00011380,0.05635857,0.07038362,0.54956151,0.00332346,0.13169767
-2.80040020,0.76009690,0.02256946,0.00013207,0.05662209,0.07248624,0.56476970,0.00345806,0.13628901
-2.79439720,0.78141590,0.02131346,0.00015218,0.05675527,0.07460670,0.58021868,0.00360194,0.14103341
-2.78839420,0.80328464,0.02002267,0.00017412,0.05677353,0.07675954,0.59603196,0.00375584,0.14595856
-2.78239120,0.82583384,0.01871839,0.00019782,0.05669259,0.07895722,0.61230811,0.00392014,0.15108522
-2.77638819,0.84914832,0.01742051,0.00022319,0.05652766,0.08120921,0.62911246,0.00409478,0.15642518
-2.77038519,0.87325745,0.01614710,0.00025006,0.05629282,0.08352119,0.64646994,0.00427925,0.16197965
-2.76438219,0.89812783,0.01491410,0.00027823,0.05600031,0.08589453,0.66435962,0.00447254,0.16773810
-2.75837919,0.92365885,0.01373508,0.00030745,0.05566004,0.08832590,0.68271134,0.00467311,0.17367763
-2.75237619,0.94968169,0.01262113,0.00033743,0.05527914,0.09080723,0.70140483,0.00487897,0.17976300
-2.74637319,0.97596187,0.01158087,0.00036784,0.05486177,0.09332602,0.72027144,0.00508763,0.18594739
-2.74037019,1.00220568,0.01062056,0.00039833,0.05440894,0.09586591,0.73909877,0.00529625,0.19217381
-2.73436718,1.02807032,0.00974422,0.00042852,0.05391867,0.09840764,0.75763793,0.00550170,0.19837733
-2.72836418,1.05317748,0.00895390,0.00045804,0.05338622,0.10093027,0.77561343,0.00570067,0.20448784
-2.72236118,1.07712983,0.00824999,0.00048652,0.05280454,0.10341267,0.79273515,0.00588980,0.21043338
-2.71635818,1.09952963,0.00763149,0.00051359,0.05216481,0.10583513,0.80871198,0.00606582,0.21614384
-2.71035518,1.11999873,0.00709638,0.00053895,0.05145713,0.10818112,0.82326637,0.00622572,0.22155485
-2.70435218,1.13819866,0.00664194,0.00056233,0.05067133,0.11043897,0.83614915,0.00636688,0.22661161
-2.69834917,1.15384997,0.00626506,0.00058353,0.04979768,0.11260345,0.84715371,0.00648720,0.23127253
-2.69234617,1.16674957,0.00596248,0.00060239,0.04882776,0.11467710,0.85612879,0.00658522,0.23551233
-2.68634317,1.17678490,0.00573109,0.00061886,0.04775514,0.11667113,0.86298910,0.00666021,0.23932448
-2.68034017,1.18394433,0.00556802,0.00063297,0.04657604,0.11860599,0.86772308,0.00671226,0.24272281
-2.67433717,1.18832273,0.00547082,0.00064481,0.04528984,0.12051132,0.87039725,0.00674227,0.24574200
-2.66833417,1.19012185,0.00543747,0.00065457,0.04389940,0.12242536,0.87115685,0.00675193,0.24843706
-2.66233117,1.18964542,0.00546638,0.00066250,0.04241127,0.12439373,0.87022258,0.00674372,0.25088167
-2.65632816,1.18728889,0.00555632,0.00066891,0.04083564,0.12646774,0.86788349,0.00672075,0.25316534
-2.65032516,1.18352432,0.00570631,0.00067417,0.03918615,0.12870206,0.86448640,0.00668669,0.25538970
-2.64432216,1.17888114,0.00591543,0.00067867,0.03747952,0.13115202,0.86042228,0.00664555,0.25766383
-2.63831916,1.17392368,0.00618263,0.00068280,0.03573504,0.13387064,0.85611023,0.00660157,0.26009908
-2.63231616,1.16922667,0.00650652,0.00068697,0.03397390,0.13690540,0.85198006,0.00655893,0.26280347
-2.62631316,1.16534990,0.00688513,0.00069154,0.03221855,0.14029510,0.84845414,0.00652163,0.26587608
-2.62031016,1.16281354,0.00731572,0.00069681,0.03049186,0.14406689,0.84592976,0.00649324,0.26940164
-2.61430715,1.16207521,0.00779455,0.00070306,0.02881643,0.14823355,0.84476260,0.00647673,0.27344566
-2.60830415,1.16351021,0.00831675,0.00071043,0.02721386,0.15279142,0.84525249,0.00647431,0.27805042
-2.60230115,1.16739574,0.00887620,0.00071901,0.02570411,0.15771888,0.84763189,0.00648732,0.28323192
-2.59629815,1.17390007,0.00946550,0.00072878,0.02430496,0.16297567,0.85205786,0.00651609,0.28897815
-2.59029515,1.18307701,0.01007595,0.00073960,0.02303159,0.16850297,0.85860769,0.00655997,0.29524862
-2.58429215,1.19486592,0.01069767,0.00075126,0.02189629,0.17422443,0.86727843,0.00661729,0.30197530
-2.57828914,1.20909712,0.01131975,0.00076344,0.02090830,0.18004804,0.87799011,0.00668543,0.30906489
-2.57228614,1.22550228,0.01193044,0.00077573,0.02007381,0.18586875,0.89059236,0.00676090,0.31640231
-2.56628314,1.24372901,0.01251747,0.00078767,0.01939599,0.19157183,0.90487386,0.00683952,0.32385526
-2.56028014,1.26335867,0.01306838,0.00079875,0.01887524,0.19703678,0.92057400,0.00691655,0.33127953
-2.55427714,1.28392639,0.01357083,0.00080844,0.01850940,0.20214153,0.93739589,0.00698693,0.33852487
-2.54827414,1.30494200,0.01401304,0.00081618,0.01829408,0.20676693,0.95501991,0.00704546,0.34544108
-2.54227114,1.32591066,0.01438416,0.00082146,0.01822297,0.21080103,0.97311694,0.00708704,0.35188397
-2.53626813,1.34635206,0.01467461,0.00082380,0.01828822,0.21414327,0.99136045,0.00710689,0.35772087
-2.53026513,1.36581721,0.01487642,0.00082278,0.01848072,0.21670808,1.00943687,0.00710075,0.36283556
-2.52426213,1.38390193,0.01498353,0.00081807,0.01879038,0.21842794,1.02705368,0.00706502,0.36713218
-2.51825913,1.40025659,0.01499198,0.00080942,0.01920641,0.21925562,1.04394482,0.00699698,0.37053816
-2.51225613,1.41459176,0.01490003,0.00079670,0.01971751,0.21916564,1.05987350,0.00689479,0.37300593
-2.50625313,1.42667987,0.01470826,0.00077987,0.02031202,0.21815476,1.07463228,0.00675765,0.37451347
-2.50025013,1.43635314,0.01441951,0.00075902,0.02097804,0.21624164,1.08804093,0.00658577,0.37506379
-2.49424712,1.44349837,0.01403878,0.00073432,0.02170354,0.21346567,1.09994243,0.00638034,0.37468336
-2.48824412,1.44804937,0.01357302,0.00070607,0.02247646,0.20988501,1.11019772,0.00614348,0.37341978
-2.48224112,1.44997787,0.01303092,0.00067464,0.02328474,0.20557411,1.11867989,0.00587817,0.37133882
-2.47623812,1.44928397,0.01242254,0.00064047,0.02411649,0.20062074,1.12526864,0.00558804,0.36852120
-2.47023512,1.44598688,0.01175900,0.00060405,0.02496006,0.19512279,1.12984542,0.00527732,0.36505918
-2.46423212,1.44011703,0.01105213,0.00056593,0.02580426,0.18918493,1.13229012,0.00495059,0.36105332
-2.45822911,1.43171007,0.01031405,0.00052665,0.02663848,0.18291543,1.13247952,0.00461267,0.35660957
-2.45222611,1.42080319,0.00955680,0.00048678,0.02745300,0.17642309,1.13028797,0.00426844,0.35183678
-2.44622311,1.40743417,0.00879208,0.00044685,0.02823918,0.16981457,1.12559020,0.00392266,0.34684476
-2.44022011,1.39164295,0.00803085,0.00040738,0.02898976,0.16319215,1.11826621,0.00357985,0.34174285
-2.43421711,1.37347547,0.00728314,0.00036881,0.02969911,0.15665186,1.10820793,0.00324417,0.33663904
-2.42821411,1.35298935,0.00655782,0.00033158,0.03036348,0.15028213,1.09532714,0.00291932,0.33163942
-2.42221111,1.33026063,0.00586250,0.00029602,0.03098113,0.14416288,1.07956398,0.00260849,0.32684790
-2.41620810,1.30539083,0.00520338,0.00026242,0.03155252,0.13836497,1.06089556,0.00231427,0.32236599
-2.41020510,1.27851352,0.00458529,0.00023100,0.03208026,0.13294994,1.03934364,0.00203867,0.31829245
-2.40420210,1.24979960,0.00401167,0.00020191,0.03256910,0.12797000,1.01498107,0.00178314,0.31472272
-2.39819910,1.21946055,0.00348466,0.00017523,0.03302565,0.12346815,0.98793619,0.00154854,0.31174790
-2.39219610,1.18774930,0.00300519,0.00015101,0.03345817,0.11947838,0.95839480,0.00133522,0.30945322
-2.38619310,1.15495815,0.00257313,0.00012922,0.03387608,0.11602584,0.92659945,0.00114308,0.30791607
-2.38019010,1.12141396,0.00218741,0.00010980,0.03428949,0.11312702,0.89284604,0.00097161,0.30720351
-2.37418709,1.08747062,0.00184622,0.00009265,0.03470863,0.11078984,0.85747775,0.00081998,0.30736945
-2.36818409,1.05349923,0.00154713,0.00007764,0.03514326,0.10901372,0.82087662,0.00068710,0.30845164
-2.36218109,1.01987663,0.00128729,0.00006463,0.03560202,0.10778965,0.78345330,0.00057167,0.31046881
-2.35617809,0.98697306,0.00106353,0.00005346,0.03609191,0.10710029,0.74563560,0.00047230,0.31341797
-2.35017509,0.95513975,0.00087253,0.00004395,0.03661778,0.10692013,0.70785624,0.00038750,0.31727246
-2.34417209,0.92469729,0.00071095,0.00003596,0.03718195,0.10721592,0.67054091,0.00031577,0.32198076
-2.33816908,0.89592570,0.00057547,0.00002931,0.03778398,0.10794722,0.63409690,0.00025565,0.32746640
-2.33216608,0.86905676,0.00046293,0.00002386,0.03842059,0.10906726,0.59890312,0.00020574,0.33362915
-2.32616308,0.84426920,0.00037033,0.00001948,0.03908578,0.11052411,0.56530198,0.00016470,0.34034741
-2.32016008,0.82168705,0.00029495,0.00001603,0.03977110,0.11226216,0.53359333,0.00013133,0.34748209
-2.31415708,0.80138129,0.00023431,0.00001341,0.04046608,0.11422387,0.50403083,0.00010453,0.35488160
-2.30815408,0.78337440,0.00018622,0.00001154,0.04115885,0.11635169,0.47682059,0.00008333,0.36238783
-2.30215108,0.76764774,0.00014875,0.00001034,0.04183684,0.11859021,0.45212203,0.00006690,0.36984293
-2.29614807,0.75415083,0.00012029,0.00000978,0.04248750,0.12088830,0.43005067,0.00005452,0.37709641
-2.29014507,0.74281202,0.00009947,0.00000982,0.04309911,0.12320115,0.41068236,0.00004560,0.38401210
-2.28414207,0.73354953,0.00008519,0.00001045,0.04366152,0.12549211,0.39405854,0.00003966,0.39047474
-2.27813907,0.72628206,0.00007656,0.00001167,0.04416680,0.12773418,0.38019208,0.00003632,0.39639552
-2.27213607,0.72093806,0.00007292,0.00001351,0.04460975,0.12991103,0.36907289,0.00003530,0.40171630
-2.26613307,0.71746297,0.00007380,0.00001601,0.04498826,0.13201749,0.36067325,0.00003642,0.40641218
-2.26013007,0.71582374,0.00007888,0.00001922,0.04530345,0.13405935,0.35495200,0.00003954,0.41049211
-2.25412706,0.71601038,0.00008803,0.00002320,0.04555958,0.13605259,0.35185769,0.00004464,0.41399756
-2.24812406,0.71803419,0.00010121,0.00002802,0.04576375,0.13802186,0.35133017,0.00005170,0.41699908
-2.24212106,0.72192294,0.00011853,0.00003377,0.04592542,0.13999847,0.35330084,0.00006079,0.41959099
-2.23611806,0.72771316,0.00014019,0.00004053,0.04605573,0.14201783,0.35769143,0.00007201,0.42188453
-2.23011506,0.73544023,0.00016649,0.00004837,0.04616664,0.14411651,0.36441165,0.00008550,0.42399967
-2.22411206,0.74512685,0.00019783,0.00005738,0.04627007,0.14632914,0.37335594,0.00010143,0.42605622
-2.21810905,0.75677087,0.00023470,0.00006762,0.04637697,0.14868522,0.38439976,0.00012000,0.42816468
-2.21210605,0.77033332,0.00027772,0.00007916,0.04649641,0.15120616,0.39739579,0.00014143,0.43041741
-2.20610305,0.78572764,0.00032760,0.00009203,0.04663481,0.15390259,0.41217054,0.00016598,0.43288073
-2.20010005,0.80281097,0.00038527,0.00010625,0.04679529,0.15677223,0.42852176,0.00019395,0.43558833
-2.19409705,0.82137820,0.00045181,0.00012181,0.04697726,0.15979840,0.44621708,0.00022568,0.43853651
-2.18809405,0.84115958,0.00052863,0.00013868,0.04717621,0.16294931,0.46499420,0.00026158,0.44168164
-2.18209105,0.86182203,0.00061743,0.00015679,0.04738382,0.16617812,0.48456279,0.00030213,0.44493981
-2.17608804,0.88297460,0.00072043,0.00017604,0.04758829,0.16942391,0.50460831,0.00034792,0.44818899
-2.17008504,0.90417776,0.00084039,0.00019629,0.04777493,0.17261342,0.52479764,0.00039969,0.45127345
-2.16408204,0.92495641,0.00098083,0.00021738,0.04792707,0.17566354,0.54478660,0.00045837,0.45401021
-2.15807904,0.94481603,0.00114615,0.00023913,0.04802704,0.17848441,0.56422889,0.00052509,0.45619735
-2.15207604,0.96326122,0.00134190,0.00026130,0.04805742,0.18098298,0.58278637,0.00060130,0.45762342
-2.14607304,0.97981585,0.00157494,0.00028368,0.04800228,0.18306687,0.60014016,0.00068879,0.45807783
-2.14007004,0.99404398,0.00185370,0.00030600,0.04784852,0.18464832,0.61600214,0.00078976,0.45736130
-2.13406703,1.00557031,0.00218840,0.00032804,0.04758713,0.18564802,0.63012649,0.00090686,0.45529611
-2.12806403,1.01409955,0.00259134,0.00034955,0.04721434,0.18599867,0.64232052,0.00104332,0.45173535
-2.12206103,1.01943352,0.00307708,0.00037033,0.04673262,0.18564812,0.65245466,0.00120294,0.44657101
-2.11605803,1.02148531,0.00366265,0.00039018,0.04615148,0.18456188,0.66047083,0.00139019,0.43974028
-2.11005503,1.02028981,0.00436766,0.00040899,0.04548797,0.18272493,0.66638899,0.00161018,0.43122989
-2.10405203,1.01601012,0.00521442,0.00042666,0.04476695,0.18014279,0.67031147,0.00186875,0.42107830
-2.09804902,1.00893938,0.00622786,0.00044318,0.04402102,0.17684182,0.67242475,0.00217238,0.40937578
-2.09204602,0.99949797,0.00743539,0.00045858,0.04329012,0.17286864,0.67299855,0.00252817,0.39626225
-2.08604302,0.98822603,0.00886664,0.00047299,0.04262093,0.16828893,0.67238209,0.00294375,0.38192327
-2.08004002,0.97577142,0.01055295,0.00048659,0.04206583,0.16318546,0.67099748,0.00342713,0.36658428
-2.07403702,0.96287350,0.01252677,0.00049963,0.04168173,0.15765557,0.66933028,0.00398653,0.35050340
-2.06803402,0.95034312,0.01482082,0.00051243,0.04152862,0.15180826,0.66791742,0.00463016,0.33396328
-2.06203102,0.93903944,0.01746709,0.00052534,0.04166787,0.14576086,0.66733271,0.00536591,0.31726218
-2.05602801,0.92984423,0.02049563,0.00053877,0.04216049,0.13963557,0.66817025,0.00620105,0.30070485
-2.05002501,0.92363434,0.02393322,0.00055313,0.04306519,0.13355586,0.67102619,0.00714187,0.28459337
-2.04402201,0.92125333,0.02780185,0.00056882,0.04443647,0.12764301,0.67647935,0.00819331,0.26921840
-2.03801901,0.92348299,0.03211721,0.00058625,0.04632264,0.12201276,0.68507132,0.00935855,0.25485115
-2.03201601,0.93101574,0.03688703,0.00060574,0.04876398,0.11677224,0.69728666,0.01063859,0.24173609
-2.02601301,0.94442888,0.04210964,0.00062760,0.05179096,0.11201725,0.71353392,0.01203194,0.23008482
-2.02001001,0.96416155,0.04777247,0.00065200,0.05542271,0.10782994,0.73412830,0.01353424,0.22007108
-2.01400700,0.99049539,0.05385090,0.00067905,0.05966572,0.10427704,0.75927660,0.01513805,0.21182703
-2.00800400,1.02353963,0.06030734,0.00070874,0.06451281,0.10140845,0.78906519,0.01683260,0.20544080
-2.00200100,1.06322149,0.06709071,0.00074091,0.06994257,0.09925654,0.82345172,0.01860378,0.20095538
-1.99599800,1.10928227,0.07413637,0.00077529,0.07591910,0.09783583,0.86226101,0.02043416,0.19836874
-1.98999500,1.16127971,0.08136655,0.00081149,0.08239232,0.09714327,0.90518554,0.02230314,0.19763527
-1.98399200,1.21859673,0.08869132,0.00084898,0.08929866,0.09715906,0.95179079,0.02418732,0.19866822
-1.97798899,1.28045645,0.09601014,0.00088714,0.09656230,0.09784784,1.00152535,0.02606089,0.20134340
-1.97198599,1.34594311,0.10321393,0.00092525,0.10409687,0.09916039,1.05373558,0.02789625,0.20550361
-1.96598299,1.41402841,0.11018766,0.00096251,0.11180752,0.10103563,1.10768444,0.02966469,0.21096412
-1.95997999,1.48360213,0.11681335,0.00099811,0.11959339,0.10340297,1.16257364,0.03133715,0.21751859
-1.95397699,1.55350604,0.12297338,0.00103119,0.12735040,0.10618476,1.21756832,0.03288511,0.22494563
-1.94797399,1.62256959,0.12855404,0.00106092,0.13497415,0.10929893,1.27182315,0.03428141,0.23301558
-1.94197099,1.68964604,0.13344911,0.00108653,0.14236286,0.11266164,1.32450867,0.03550117,0.24149737
-1.93596798,1.75364719,0.13756329,0.00110729,0.14942031,0.11618972,1.37483668,0.03652260,0.25016521
-1.92996498,1.81357542,0.14081546,0.00112261,0.15605848,0.11980309,1.42208341,0.03732771,0.25880494
-1.92396198,1.86855133,0.14314147,0.00113200,0.16219994,0.12342675,1.46560944,0.03790294,0.26721965
-1.91795898,1.91783592,0.14449642,0.00113510,0.16777972,0.12699248,1.50487539,0.03823966,0.27523460
-1.91195598,1.96084624,0.14485623,0.00113172,0.17274664,0.13044010,1.53945276,0.03833441,0.28270098
-1.90595298,1.99716390,0.14421856,0.00112182,0.17706414,0.13371828,1.56902947,0.03818907,0.28949858
-1.89994997,2.02653624,0.14260288,0.00110551,0.18071035,0.13678483,1.59340988,0.03781071,0.29553717
-1.89394697,2.04887038,0.14004979,0.00108305,0.18367760,0.13960656,1.61250981,0.03721136,0.30075646
-1.88794397,2.06422063,0.13661957,0.00105484,0.18597137,0.14215868,1.62634681,0.03640755,0.30512493
-1.88194097,2.07277036,0.13239008,0.00102140,0.18760870,0.14442383,1.63502656,0.03541969,0.30863730
-1.87593797,2.07480952,0.12745404,0.00098333,0.18861620,0.14639081,1.63872654,0.03427137,0.31131100
-1.86993497,2.07070931,0.12191588,0.00094133,0.18902778,0.14805312,1.63767795,0.03298849,0.31318184
-1.86393197,2.06089556,0.11588830,0.00089614,0.18888234,0.14940740,1.63214716,0.03159847,0.31429902
-1.85792896,2.04582257,0.10948864,0.00084851,0.18822130,0.15045188,1.62241792,0.03012928,0.31471989
-1.85192596,2.02594869,0.10283531,0.00079921,0.18708647,0.15118503,1.60877539,0.02860866,0.31450468
-1.84592296,2.00171520,0.09604436,0.00074899,0.18551803,0.15160433,1.59149275,0.02706327,0.31371166
-1.83991996,1.97352936,0.08922633,0.00069853,0.18355295,0.15170546,1.57082127,0.02551801,0.31239273
-1.83391696,1.94175242,0.08248349,0.00064850,0.18122392,0.15148175,1.54698410,0.02399542,0.31058998
-1.82791396,1.90669289,0.07590764,0.00059946,0.17855861,0.15092412,1.52017382,0.02251526,0.30833323
-1.82191096,1.86860514,0.06957836,0.00055193,0.17557952,0.15002138,1.49055372,0.02109412,0.30563872
-1.81590795,1.82769278,0.06356195,0.00050633,0.17230427,0.14876086,1.45826225,0.01974529,0.30250902
-1.80990495,1.78411638,0.05791082,0.00046302,0.16874629,0.14712946,1.42342013,0.01847874,0.29893405
-1.80390195,1.73800447,0.05266350,0.00042228,0.16491581,0.14511489,1.38613921,0.01730116,0.29489326
-1.79789895,1.68946682,0.04784519,0.00038435,0.16082110,0.14270703,1.34653244,0.01621620,0.29035865
-1.79189595,1.63860902,0.04346862,0.00034940,0.15646987,0.13989950,1.30472384,0.01522476,0.28529854
-1.78589295,1.58554704,0.03953537,0.00031757,0.15187062,0.13669103,1.26085805,0.01432537,0.27968175
-1.77988994,1.53042105,0.03603745,0.00028899,0.14703404,0.13308681,1.21510839,0.01351459,0.27348202
-1.77388694,1.47340737,0.03295902,0.00026377,0.14197413,0.12909958,1.16768326,0.01278752,0.26668227
-1.76788394,1.41472820,0.03027823,0.00024204,0.13670921,0.12475048,1.11883036,0.01213821,0.25927857
-1.76188094,1.35465845,0.02796911,0.00022398,0.13126261,0.12006946,1.06883856,0.01156016,0.25128357
-1.75587794,1.29352956,0.02600340,0.00020977,0.12566311,0.11509549,1.01803760,0.01104677,0.24272911
-1.74987494,1.23173037,0.02435220,0.00019968,0.11994503,0.10987625,0.96679557,0.01059171,0.23366801
-1.74387194,1.16970503,0.02298757,0.00019405,0.11414812,0.10446757,0.91551462,0.01018932,0.22417490
-1.73786893,1.10794844,0.02188384,0.00019327,0.10831709,0.09893251,0.86462521,0.00983490,0.21434605
-1.73186593,1.04699950,0.02101872,0.00019786,0.10250102,0.09334018,0.81457920,0.00952493,0.20429828
-1.72586293,0.98743259,0.02037414,0.00020841,0.09675249,0.08776434,0.76584238,0.00925729,0.19416700
-1.71985993,0.92984793,0.01993683,0.00022560,0.09112669,0.08228191,0.71888657,0.00903132,0.18410349
-1.71385693,0.87486089,0.01969864,0.00025023,0.08568029,0.07697132,0.67418176,0.00884792,0.17427155
-1.70785393,0.82309098,0.01965655,0.00028315,0.08047043,0.07191093,0.63218843,0.00870945,0.16484368
-1.70185093,0.77515057,0.01981247,0.00032530,0.07555355,0.06717739,0.59335021,0.00861968,0.15599700
-1.69584792,0.73163355,0.02017279,0.00037767,0.07098428,0.06284422,0.55808696,0.00858360,0.14790892
-1.68984492,0.69310433,0.02074765,0.00044129,0.06681442,0.05898034,0.52678822,0.00860723,0.14075288
-1.68384192,0.66008688,0.02155009,0.00051717,0.06309190,0.05564890,0.49980713,0.00869732,0.13469408
-1.67783892,0.63305421,0.02259501,0.00060629,0.05985982,0.05290613,0.47745451,0.00886106,0.12988546
-1.67183592,0.61241812,0.02389793,0.00070954,0.05715557,0.05080039,0.45999335,0.00910570,0.12646396
-1.66583292,0.59851939,0.02547379,0.00082770,0.05501001,0.04937138,0.44763330,0.00943816,0.12454703
-1.65982991,0.59161834,0.02733559,0.00096135,0.05344678,0.04864945,0.44052555,0.00986470,0.12422961
-1.65382691,0.59188607,0.02949307,0.00111085,0.05248160,0.04865506,0.43875776,0.01039045,0.12558137
-1.64782391,0.59939639,0.03195147,0.00127626,0.05212178,0.04939828,0.44234944,0.01101907,0.12864454
-1.64182091,0.61411877,0.03471035,0.00145731,0.05236578,0.05087849,0.45124775,0.01175241,0.13343202
-1.63581791,0.63591256,0.03776260,0.00165337,0.05320289,0.05308411,0.46532404,0.01259016,0.13992611
-1.62981491,0.66452274,0.04109360,0.00186336,0.05461306,0.05599248,0.48437129,0.01352963,0.14807765
-1.62381191,0.69957768,0.04468073,0.00208578,0.05656691,0.05956979,0.50810276,0.01456555,0.15780574
-1.61780890,0.74058909,0.04849301,0.00231866,0.05902586,0.06377124,0.53615209,0.01568995,0.16899803
-1.61180590,0.78695452,0.05249121,0.00255958,0.06194251,0.06854127,0.56807513,0.01689218,0.18151164
-1.60580290,0.83796269,0.05662822,0.00280568,0.06526113,0.07381401,0.60335361,0.01815895,0.19517471
-1.59979990,0.89280173,0.06084970,0.00305374,0.06891846,0.07951387,0.64140088,0.01947452,0.20978865
-1.59379690,0.95057043,0.06509517,0.00330017,0.07284455,0.08555647,0.68156967,0.02082097,0.22513103
-1.58779390,1.01029250,0.06929931,0.00354114,0.07696397,0.09184961,0.72316198,0.02217855,0.24095921
-1.58179090,1.07093348,0.07339357,0.00377267,0.08119704,0.09829467,0.76544078,0.02352613,0.25701455
-1.57578789,1.13142019,0.07730796,0.00399070,0.08546127,0.10478806,0.80764349,0.02484169,0.27302721
-1.56978489,1.19066213,0.08097304,0.00419125,0.08967293,0.11122304,0.84899680,0.02610292,0.28872146
-1.56378189,1.24757439,0.08432189,0.00437053,0.09374865,0.11749159,0.88873247,0.02728776,0.30382134
-1.55777889,1.30110132,0.08729223,0.00452503,0.09760710,0.12348651,0.92610380,0.02837505,0.31805656
-1.55177589,1.35024042,0.08982830,0.00465170,0.10117063,0.12910359,0.96040203,0.02934514,0.33116849
-1.54577289,1.39406565,0.09188270,0.00474800,0.10436688,0.13424383,0.99097246,0.03018042,0.34291598
-1.53976988,1.43174939,0.09341796,0.00481204,0.10713029,0.13881559,1.01722952,0.03086590,0.35308098
-1.53376688,1.46258250,0.09440787,0.00484262,0.10940343,0.14273677,1.03867061,0.03138962,0.36147365
-1.52776388,1.48599168,0.09483840,0.00483928,0.11113823,0.14593668,1.05488794,0.03174310,0.36793686
-1.52176088,1.50155374,0.09470833,0.00480237,0.11229690,0.14835780,1.06557833,0.03192155,0.37234989
-1.51575788,1.50900622,0.09402947,0.00473300,0.11285267,0.14995722,1.07055046,0.03192410,0.37463129
-1.50975488,1.50825408,0.09282648,0.00463304,0.11279030,0.15070773,1.06972938,0.03175389,0.37474063
-1.50375188,1.49937229,0.09113634,0.00450507,0.11210623,0.15059859,1.06315830,0.03141799,0.37267935
-1.49774887,1.48260420,0.08900748,0.00435229,0.11080855,0.14963581,1.05099739,0.03092731,0.36849039
-1.49174587,1.45835579,0.08649855,0.00417843,0.10891664,0.14784209,1.03351985,0.03029632,0.36225688
-1.48574287,1.42718596,0.08367703,0.00398766,0.10646065,0.14525630,1.01110526,0.02954274,0.35409974
-1.47973987,1.38979316,0.08061750,0.00378446,0.10348061,0.14193257,0.98423048,0.02868715,0.34417447
-1.47373687,1.34699887,0.07739990,0.00357350,0.10002550,0.13793900,0.95345832,0.02775245,0.33266703
-1.46773387,1.29972820,0.07410755,0.00335951,0.09615208,0.13335602,0.91942433,0.02676336,0.31978920
-1.46173087,1.24898830,0.07082525,0.00314717,0.09192357,0.12827450,0.88282218,0.02574581,0.30577332
-1.45572786,1.19584527,0.06763725,0.00294101,0.08740830,0.12279360,0.84438784,0.02472633,0.29086687
-1.44972486,1.14139986,0.06462541,0.00274527,0.08267836,0.11701857,0.80488316,0.02373144,0.27532676
-1.44372186,1.08676303,0.06186727,0.00256386,0.07780813,0.11105830,0.76507919,0.02278698,0.25941380
-1.43771886,1.03303161,0.05943438,0.00240027,0.07287301,0.10502309,0.72573972,0.02191749,0.24338724
-1.43171586,0.98126493,0.05739066,0.00225750,0.06794811,0.09902229,0.68760535,0.02114561,0.22749976
-1.42571286,0.93246283,0.05579093,0.00213805,0.06310715,0.09316220,0.65137860,0.02049153,0.21199281
-1.41970985,0.88754558,0.05467970,0.00204385,0.05842143,0.08754412,0.61771029,0.01997243,0.19709267
-1.41370685,0.84733630,0.05408999,0.00197630,0.05395899,0.08226262,0.58718750,0.01960203,0.18300697
