energy_ev,total_up,Ca_p_up,Ca_d_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-2.86643322,3.86461736,0.04534152,0.00000000,1.22980714,0.19630269,0.04342600,0.59436612,0.01050994,2.03048831
-2.86043022,4.00275673,0.04482631,0.00000000,1.27754350,0.19908514,0.04456948,0.63225731,0.01053710,2.09841070
-2.85442721,4.15779218,0.04438526,0.00000000,1.33007709,0.20269104,0.04618557,0.67404165,0.01069768,2.17391926
-2.84842421,4.33018871,0.04404773,0.00000000,1.38727326,0.20716360,0.04829329,0.71958201,0.01099237,2.25742365
-2.84242121,4.51998024,0.04383970,0.00000000,1.44889117,0.21252320,0.05090429,0.76867083,0.01141983,2.34910795
-2.83641821,4.72675066,0.04378307,0.00000000,1.51459060,0.21876629,0.05402228,0.82103410,0.01197682,2.44891277
-2.83041521,4.94962994,0.04389527,0.00000000,1.58394214,0.22586506,0.05764270,0.87633653,0.01265831,2.55652638
-2.82441221,5.18730511,0.04418889,0.00000000,1.65643992,0.23376785,0.06175234,0.93418803,0.01345767,2.67138549
-2.81840920,5.43804535,0.04467167,0.00000000,1.73151630,0.24240038,0.06632918,0.99415088,0.01436679,2.79268522
-2.81240620,5.69973994,0.04534650,0.00000000,1.80855751,0.25166756,0.07134226,1.05574745,0.01537637,2.91939797
-2.80640320,5.96994704,0.04621171,0.00000000,1.88691941,0.26145589,0.07675171,1.11846806,0.01647600,3.05030010
-2.80040020,6.24595139,0.04726138,0.00000000,1.96594259,0.27163638,0.08250895,1.18177879,0.01765446,3.18400528
-2.79439720,6.52482836,0.04848579,0.00000000,2.04496603,0.28206781,0.08855701,1.24512891,0.01889987,3.31900302
-2.78839420,6.80351213,0.04987190,0.00000000,2.12333884,0.29260018,0.09483106,1.30795796,0.02019992,3.45370091
-2.78239120,7.07886559,0.05140388,0.00000000,2.20042967,0.30307830,0.10125914,1.36970224,0.02154207,3.58646882
-2.77638819,7.34774995,0.05306361,0.00000000,2.27563366,0.31334546,0.10776306,1.42980082,0.02291373,3.71568367
-2.77038519,7.60709227,0.05483124,0.00000000,2.34837708,0.32324687,0.11425952,1.48770113,0.02430247,3.83977313
-2.76438219,7.85394954,0.05668555,0.00000000,2.41811995,0.33263304,0.12066148,1.54286432,0.02569615,3.95725724
-2.75837919,8.08556823,0.05860450,0.00000000,2.48435708,0.34136287,0.12687959,1.59477048,0.02708309,4.06678674
-2.75237619,8.29943881,0.06056549,0.00000000,2.54661824,0.34930646,0.13282392,1.64292409,0.02845220,4.16717741
-2.74637319,8.49334470,0.06254580,0.00000000,2.60446812,0.35634764,0.13840574,1.68685968,0.02979306,4.25743988
-2.74037019,8.66540579,0.06452284,0.00000000,2.65750665,0.36238608,0.14353937,1.72614808,0.03109602,4.33680457
-2.73436718,8.81411636,0.06647447,0.00000000,2.70537056,0.36733915,0.14814412,1.76040317,0.03235219,4.40474165
-2.72836418,8.93837752,0.06837929,0.00000000,2.74773629,0.37114339,0.15214612,1.78928912,0.03355355,4.46097600
-2.72236118,9.03752422,0.07021697,0.00000000,2.78432489,0.37375561,0.15548013,1.81252823,0.03469286,4.50549720
-2.71635818,9.11134642,0.07196852,0.00000000,2.81490871,0.37515367,0.15809118,1.82990879,0.03576370,4.53856471
-2.71035518,9.16010429,0.07361668,0.00000000,2.83931975,0.37533694,0.15993591,1.84129298,0.03676043,4.56070825
-2.70435218,9.18453644,0.07514626,0.00000000,2.85745919,0.37432631,0.16098375,1.84662415,0.03767813,4.57272331
-2.69834917,9.18586052,0.07654451,0.00000000,2.86930753,0.37216388,0.16121765,1.84593311,0.03851258,4.57566178
-2.69234617,9.16576493,0.07780152,0.00000000,2.87493421,0.36891228,0.16063455,1.83934294,0.03926025,4.57081736
-2.68634317,9.12639038,0.07891051,0.00000000,2.87450609,0.36465350,0.15924539,1.82707169,0.03991826,4.55970563
-2.68034017,9.07030028,0.07986815,0.00000000,2.86829339,0.35948737,0.15707472,1.80943269,0.04048438,4.54403828
-2.67433717,9.00043866,0.08067478,0.00000000,2.85667246,0.35352962,0.15415997,1.78683187,0.04095707,4.52569130
-2.66833417,8.92007505,0.08133446,0.00000000,2.84012427,0.34690940,0.15055031,1.75976210,0.04133551,4.50666698
-2.66233117,8.83273597,0.08185501,0.00000000,2.81922819,0.33976653,0.14630523,1.72879413,0.04161963,4.48904949
-2.65632816,8.74212331,0.08224777,0.00000000,2.79465059,0.33224829,0.14149280,1.69456456,0.04181023,4.47495449
-2.65032516,8.65202063,0.08252729,0.00000000,2.76712826,0.32450594,0.13618780,1.65776064,0.04190897,4.46647316
-2.64432216,8.56618928,0.08271076,0.00000000,2.73744708,0.31669098,0.13046967,1.61910281,0.04191847,4.46561170
-2.63831916,8.48825671,0.08281741,0.00000000,2.70641642,0.30895126,0.12442047,1.57932510,0.04184235,4.47422753
-2.63231616,8.42160064,0.08286764,0.00000000,2.67484063,0.30142706,0.11812279,1.53915442,0.04168521,4.49396420
-2.62631316,8.36923296,0.08288210,0.00000000,2.64348856,0.29424729,0.11165787,1.49928942,0.04145263,4.52618696
-2.62031016,8.33368805,0.08288075,0.00000000,2.61306296,0.28752593,0.10510378,1.46037984,0.04115108,4.57192183
-2.61430715,8.31692045,0.08288178,0.00000000,2.58417130,0.28135877,0.09853387,1.42300725,0.04078778,4.63180065
-2.60830415,8.32021699,0.08290073,0.00000000,2.55729959,0.27582075,0.09201552,1.38766803,0.04037057,4.70601529
-2.60230115,8.34412817,0.08294952,0.00000000,2.53279111,0.27096385,0.08560910,1.35475938,0.03990763,4.79428374
-2.59629815,8.38842327,0.08303581,0.00000000,2.51083108,0.26681579,0.07936726,1.32456911,0.03940726,4.89583067
-2.59029515,8.45207273,0.08316242,0.00000000,2.49143880,0.26337949,0.07333455,1.29726956,0.03887756,5.00938472
-2.58429215,8.53326041,0.08332707,0.00000000,2.47446763,0.26063338,0.06754726,1.27291611,0.03832612,5.13319412
-2.57828914,8.62942700,0.08352235,0.00000000,2.45961350,0.25853269,0.06203358,1.25145030,0.03775973,5.26506138
-2.57228614,8.73734446,0.08373599,0.00000000,2.44643144,0.25701146,0.05681394,1.23270753,0.03718408,5.40239704
-2.56628314,8.85321964,0.08395140,0.00000000,2.43435975,0.25598544,0.05190157,1.21642885,0.03660353,5.54229140
-2.56028014,8.97282388,0.08414845,0.00000000,2.42275057,0.25535564,0.04730320,1.20227655,0.03602091,5.68160220
-2.55427714,9.09164373,0.08430453,0.00000000,2.41090536,0.25501241,0.04301982,1.18985254,0.03543738,5.81705511
-2.54827414,9.20504670,0.08439568,0.00000000,2.39811347,0.25483998,0.03904756,1.17871890,0.03485245,5.94535332
-2.54227114,9.30845503,0.08439792,0.00000000,2.38369169,0.25472111,0.03537856,1.16841952,0.03426402,6.06329147
-2.53626813,9.39751944,0.08428856,0.00000000,2.36702266,0.25454180,0.03200180,1.15850178,0.03366852,6.16786899
-2.53026513,9.46828511,0.08404748,0.00000000,2.34758996,0.25419574,0.02890398,1.14853738,0.03306117,6.25639752
-2.52426213,9.51734174,0.08365830,0.00000000,2.32500791,0.25358845,0.02607020,1.13814123,0.03243632,6.32659741
-2.51825913,9.54195078,0.08310939,0.00000000,2.29904448,0.25264069,0.02348468,1.12698758,0.03178782,6.37667838
-2.51225613,9.54014347,0.08239455,0.00000000,2.26963580,0.25129129,0.02113133,1.11482271,0.03110944,6.40540053
-2.50625313,9.51078518,0.08151350,0.00000000,2.23689172,0.24949902,0.01899420,1.10147370,0.03039540,6.41211254
-2.50025013,9.45360323,0.08047203,0.00000000,2.20109193,0.24724360,0.01705792,1.08685279,0.02964079,6.39676523
-2.49424712,9.36917717,0.07928175,0.00000000,2.16267306,0.24452574,0.01530795,1.07095761,0.02884205,6.35989998
-2.48824412,9.25889280,0.07795968,0.00000000,2.12220749,0.24136634,0.01373082,1.05386713,0.02799739,6.30261280
-2.48224112,9.12486308,0.07652739,0.00000000,2.08037527,0.23780477,0.01231427,1.03573394,0.02710713,6.22649623
-2.47623812,8.96982075,0.07501005,0.00000000,2.03793082,0.23389648,0.01104732,1.01677336,0.02617404,6.13356253
-2.47023512,8.79698932,0.07343519,0.00000000,1.99566653,0.22971008,0.00992034,0.99725030,0.02520348,6.02615239
-2.46423212,8.60993981,0.07183149,0.00000000,1.95437538,0.22532401,0.00892504,0.97746456,0.02420358,5.90683452
-2.45822911,8.41244150,0.07022743,0.00000000,1.91481494,0.22082310,0.00805446,0.95773564,0.02318526,5.77830151
-2.45222611,8.20831497,0.06865005,0.00000000,1.87767484,0.21629509,0.00730296,0.93838806,0.02216214,5.64326760
-2.44622311,8.00129512,0.06712384,0.00000000,1.84354962,0.21182745,0.00666616,0.91973789,0.02115042,5.50437368
-2.44022011,7.79491132,0.06566985,0.00000000,1.81291849,0.20750453,0.00614099,0.90208142,0.02016866,5.36410426
-2.43421711,7.59239000,0.06430495,0.00000000,1.78613312,0.20340530,0.00572560,0.88568648,0.01923752,5.22472002
-2.42821411,7.39658372,0.06304147,0.00000000,1.76341388,0.19960166,0.00541944,0.87078682,0.01837936,5.08820870
-2.42221111,7.20992857,0.06188707,0.00000000,1.74485460,0.19615744,0.00522317,0.85757972,0.01761791,4.95625558
-2.41620810,7.03442994,0.06084490,0.00000000,1.73043525,0.19312807,0.00513875,0.84622671,0.01697783,4.83023355
-2.41020510,6.87167482,0.05991405,0.00000000,1.72004126,0.19056086,0.00516937,0.83685707,0.01648425,4.71121147
-2.40420210,6.72286670,0.05909017,0.00000000,1.71348812,0.18849571,0.00531947,0.82957364,0.01616229,4.59997847
-2.39819910,6.58887836,0.05836633,0.00000000,1.71054921,0.18696631,0.00559468,0.82446020,0.01603655,4.49708059
-2.39219610,6.47031615,0.05773389,0.00000000,1.71098476,0.18600146,0.00600175,0.82158959,0.01613065,4.40286594
-2.38619310,6.36758938,0.05718349,0.00000000,1.71456971,0.18562646,0.00654846,0.82103169,0.01646663,4.31753377
-2.38019010,6.28097807,0.05670597,0.00000000,1.72111847,0.18586434,0.00724339,0.82286049,0.01706445,4.24118322
-2.37418709,6.21069285,0.05629315,0.00000000,1.73050446,0.18673686,0.00809577,0.82715924,0.01794149,4.17385744
-2.36818409,6.15692191,0.05593852,0.00000000,1.74267315,0.18826498,0.00911515,0.83402324,0.01911192,4.11557978
-2.36218109,6.11986086,0.05563770,0.00000000,1.75764730,0.19046890,0.01031108,0.84355970,0.02058630,4.06637919
-2.35617809,6.09972312,0.05538865,0.00000000,1.77552390,0.19336750,0.01169269,0.85588435,0.02237102,4.02630339
-2.35017509,6.09673025,0.05519172,0.00000000,1.79646291,0.19697722,0.01326823,0.87111493,0.02446789,3.99541909
-2.34417209,6.11108308,0.05504933,0.00000000,1.82066834,0.20131041,0.01504463,0.88936172,0.02687379,3.97379999
-2.33816908,6.14291651,0.05496561,0.00000000,1.84836272,0.20637333,0.01702690,0.91071568,0.02958039,3.96150403
-2.33216608,6.19224177,0.05494577,0.00000000,1.87975682,0.21216379,0.01921763,0.93523482,0.03257397,3.95854258
-2.32616308,6.25888150,0.05499534,0.00000000,1.91501637,0.21866880,0.02161647,0.96292983,0.03583543,3.96484441
-2.32016008,6.34240331,0.05511943,0.00000000,1.95422809,0.22586219,0.02421964,0.99374977,0.03934038,3.98021834
-2.31415708,6.44205778,0.05532192,0.00000000,1.99736738,0.23370263,0.02701945,1.02756905,0.04305946,4.00431790
-2.30815408,6.55672679,0.05560479,0.00000000,2.04426994,0.24213205,0.03000400,1.06417655,0.04695875,4.03661165
-2.30215108,6.68488714,0.05596744,0.00000000,2.09460931,0.25107469,0.03315687,1.10326795,0.05100037,4.07636214
-2.29614807,6.82459350,0.05640634,0.00000000,2.14788214,0.26043693,0.03645703,1.14444181,0.05514328,4.12261582
-2.29014507,6.97348351,0.05691472,0.00000000,2.20340252,0.27010791,0.03987881,1.18720019,0.05934411,4.17420546
-2.28414207,7.12880608,0.05748257,0.00000000,2.26030596,0.27996106,0.04339207,1.23095387,0.06355813,4.22976559
-2.27813907,7.28747250,0.05809683,0.00000000,2.31756346,0.28985639,0.04696254,1.27503230,0.06774028,4.28776060
-2.27213607,7.44612854,0.05874176,0.00000000,2.37400502,0.29964360,0.05055226,1.31869810,0.07184619,4.34652412
-2.26613307,7.60124389,0.05939953,0.00000000,2.42835186,0.30916578,0.05412024,1.36116535,0.07583316,4.40430760
-2.26013007,7.74921479,0.06005091,0.00000000,2.47925575,0.31826357,0.05762319,1.40162115,0.07966109,4.45933524
-2.25412706,7.88647422,0.06067606,0.00000000,2.52534364,0.32677963,0.06101646,1.43924944,0.08329322,4.50986221
-2.24812406,8.00960416,0.06125536,0.00000000,2.56526542,0.33456314,0.06425497,1.47325597,0.08669681,4.55423260
-2.24212106,8.11544403,0.06177026,0.00000000,2.59774254,0.34147420,0.06729430,1.50289332,0.08984356,4.59093405
-2.23611806,8.20118979,0.06220398,0.00000000,2.62161508,0.34738785,0.07009169,1.52748498,0.09270985,4.61864591
-2.23011506,8.26447919,0.06254223,0.00000000,2.63588504,0.35219762,0.07260716,1.54644719,0.09527684,4.63627846
-2.22411206,8.30345919,0.06277368,0.00000000,2.63975392,0.35581843,0.07480446,1.55930780,0.09753032,4.64300152
-2.21810905,8.31683309,0.06289031,0.00000000,2.63265284,0.35818870,0.07665202,1.56572130,0.09946045,4.63826135
-2.21210605,8.30388606,0.06288759,0.00000000,2.61426398,0.35927171,0.07812373,1.56547950,0.10106134,4.62178554
-2.20610305,8.26448897,0.06276453,0.00000000,2.58453254,0.35905610,0.07919958,1.55851746,0.10233063,4.59357664
-2.20010005,8.19908193,0.06252349,0.00000000,2.54366909,0.35755559,0.07986615,1.54491457,0.10326889,4.55389560
-2.19409705,8.10863965,0.06216992,0.00000000,2.49214226,0.35480797,0.08011689,1.52489093,0.10387919,4.50323704
-2.18809405,7.99462181,0.06171199,0.00000000,2.43066276,0.35087350,0.07995223,1.49879936,0.10416660,4.44229851
-2.18209105,7.85891200,0.06116015,0.00000000,2.36015953,0.34583269,0.07937950,1.46711337,0.10413781,4.37194610
-2.17608804,7.70374937,0.06052668,0.00000000,2.28174958,0.33978385,0.07841264,1.43041203,0.10380088,4.29317903
-2.17008504,7.53165657,0.05982518,0.00000000,2.19670304,0.33284027,0.07707176,1.38936210,0.10316505,4.20709535
-2.16408204,7.34536795,0.05907022,0.00000000,2.10640515,0.32512730,0.07538260,1.34469858,0.10224072,4.11486065
-2.15807904,7.14776079,0.05827692,0.00000000,2.01231701,0.31677947,0.07337582,1.29720423,0.10103953,4.01768133
-2.15207604,6.94179228,0.05746069,0.00000000,1.91593666,0.30793765,0.07108620,1.24768896,0.09957448,3.91678314
-2.14607304,6.73044371,0.05663700,0.00000000,1.81876203,0.29874634,0.06855186,1.19696989,0.09786015,3.81339538
-2.14007004,6.51667286,0.05582130,0.00000000,1.72225707,0.28935123,0.06581333,1.14585254,0.09591295,3.70874038
-2.13406703,6.30337461,0.05502890,0.00000000,1.62782203,0.27989697,0.06291277,1.09511400,0.09375132,3.60402749
-2.12806403,6.09334924,0.05427497,0.00000000,1.53676852,0.27052513,0.05989306,1.04548823,0.09139590,3.50045027
-2.12206103,5.88927727,0.05357460,0.00000000,1.45029979,0.26137243,0.05679708,0.99765394,0.08886960,3.39918555
-2.11605803,5.69369938,0.05294276,0.00000000,1.36949620,0.25256918,0.05366695,0.95222520,0.08619762,3.30139252
-2.11005503,5.50899961,0.05239429,0.00000000,1.29530571,0.24423785,0.05054340,0.90974482,0.08340724,3.20821046
-2.10405203,5.33739032,0.05194388,0.00000000,1.22853880,0.23649178,0.04746523,0.87068027,0.08052762,3.12075365
-2.09804902,5.18089709,0.05160590,0.00000000,1.16986727,0.22943399,0.04446881,0.83542220,0.07758938,3.04010237
-2.09204602,5.04134251,0.05139425,0.00000000,1.11982600,0.22315603,0.04158774,0.80428494,0.07462408,2.96728936
-2.08604302,4.92032789,0.05132201,0.00000000,1.07881686,0.21773695,0.03885255,0.77750884,0.07166369,2.90328151
-2.08004002,4.81921251,0.05140113,0.00000000,1.04711388,0.21324219,0.03629048,0.75526387,0.06873987,2.84895721
-2.07403702,4.73909046,0.05164194,0.00000000,1.02486888,0.20972262,0.03392539,0.73765408,0.06588339,2.80507997
-2.06803402,4.68076578,0.05205270,0.00000000,1.01211688,0.20721358,0.03177773,0.72472241,0.06312340,2.77226976
-2.06203102,4.64472692,0.05263908,0.00000000,1.00878076,0.20573399,0.02986456,0.71645550,0.06048682,2.75097348
-2.05602801,4.63112182,0.05340358,0.00000000,1.01467482,0.20528564,0.02819963,0.71278804,0.05799782,2.74143648
-2.05002501,4.63973556,0.05434511,0.00000000,1.02950716,0.20585264,0.02679362,0.71360652,0.05567733,2.74367705
-2.04402201,4.66997230,0.05545855,0.00000000,1.05288095,0.20740102,0.02565429,0.71875200,0.05354268,2.75746573
-2.03801901,4.72084343,0.05673439,0.00000000,1.08429495,0.20987874,0.02478680,0.72802205,0.05160745,2.78231134
-2.03201601,4.79096382,0.05815855,0.00000000,1.12314367,0.21321591,0.02419399,0.74117189,0.04988129,2.81745502
-2.02601301,4.87855779,0.05971232,0.00000000,1.16871796,0.21732552,0.02387678,0.75791476,0.04837003,2.86187362
-2.02001001,4.98147595,0.06137249,0.00000000,1.22020659,0.22210446,0.02383448,0.77792207,0.04707581,2.91429286
-2.01400700,5.09722384,0.06311161,0.00000000,1.27669962,0.22743507,0.02406521,0.80082352,0.04599735,2.97321065
-2.00800400,5.22300267,0.06489850,0.00000000,1.33719431,0.23318715,0.02456624,0.82620763,0.04513030,3.03692987
-2.00200100,5.35576169,0.06669885,0.00000000,1.40060414,0.23922033,0.02533430,0.85362326,0.04446772,3.10360004
-1.99599800,5.49226146,0.06847604,0.00000000,1.46577132,0.24538694,0.02636591,0.88258233,0.04400047,3.17126614
-1.98999500,5.62914643,0.07019206,0.00000000,1.53148316,0.25153517,0.02765752,0.91256417,0.04371780,3.23792301
-1.98399200,5.76302456,0.07180854,0.00000000,1.59649209,0.25751252,0.02920571,0.94302175,0.04360778,3.30157298
-1.97798899,5.89055153,0.07328781,0.00000000,1.65953915,0.26316938,0.03100714,0.97338984,0.04365784,3.36028448
-1.97198599,6.00851643,0.07459401,0.00000000,1.71938030,0.26836270,0.03305847,1.00309495,0.04385520,3.41224911
-1.96598299,6.11392561,0.07569414,0.00000000,1.77481475,0.27295955,0.03535614,1.03156698,0.04418725,3.45583471
-1.95997999,6.20408131,0.07655907,0.00000000,1.82471412,0.27684048,0.03789599,1.05825204,0.04464191,3.48963219
-1.95397699,6.27665190,0.07716437,0.00000000,1.86805138,0.27990247,0.04067285,1.08262596,0.04520786,3.51249416
-1.94797399,6.32973048,0.07749104,0.00000000,1.90392809,0.28206143,0.04367988,1.10420793,0.04587473,3.52356366
-1.94197099,6.36187949,0.07752601,0.00000000,1.93159864,0.28325413,0.04690805,1.12257341,0.04663321,3.52229203
-1.93596798,6.37215927,0.07726247,0.00000000,1.95049037,0.28343938,0.05034536,1.13736586,0.04747504,3.50844516
-1.92996498,6.36013943,0.07669990,0.00000000,1.96021837,0.28259853,0.05397626,1.14830635,0.04839302,3.48209838
-1.92396198,6.32589264,0.07584396,0.00000000,1.96059416,0.28073516,0.05778097,1.15520078,0.04938088,3.44362020
-1.91795898,6.26997146,0.07470613,0.00000000,1.95162779,0.27787407,0.06173502,1.15794408,0.05043316,3.39364636
-1.91195598,6.19336943,0.07330310,0.00000000,1.93352319,0.27405956,0.06580889,1.15652121,0.05154506,3.33304547
-1.90595298,6.09746881,0.07165610,0.00000000,1.90666690,0.26935310,0.06996783,1.15100496,0.05271224,3.26287827
-1.89994997,5.98397762,0.06979003,0.00000000,1.87161079,0.26383054,0.07417201,1.14155060,0.05393071,3.18435268
-1.89394697,5.85485939,0.06773250,0.00000000,1.82904968,0.25757900,0.07837679,1.12838774,0.05519664,3.09877700
-1.88794397,5.71225912,0.06551291,0.00000000,1.77979494,0.25069352,0.08253343,1.11180989,0.05650629,3.00751335
-1.88194097,5.55842929,0.06316144,0.00000000,1.72474541,0.24327380,0.08658996,1.09216232,0.05785591,2.91193373
-1.87593797,5.39565903,0.06070819,0.00000000,1.66485709,0.23542099,0.09049236,1.06982886,0.05924175,2.81338043
-1.86993497,5.22620993,0.05818233,0.00000000,1.60111303,0.22723479,0.09418594,1.04521845,0.06066003,2.71313237
-1.86393197,5.05226071,0.05561145,0.00000000,1.53449483,0.21881105,0.09761691,1.01875193,0.06210699,2.61237836
-1.85792896,4.87586266,0.05302099,0.00000000,1.46595677,0.21023971,0.10073397,0.99084995,0.06357893,2.51219804
-1.85192596,4.69890688,0.05043388,0.00000000,1.39640385,0.20160344,0.10349003,0.96192225,0.06507229,2.41355041
-1.84592296,4.52310358,0.04787034,0.00000000,1.32667406,0.19297675,0.10584375,0.93235883,0.06658364,2.31726976
-1.83991996,4.34997282,0.04534778,0.00000000,1.25752556,0.18442572,0.10776100,0.90252314,0.06810971,2.22406811
-1.83391696,4.18084549,0.04288089,0.00000000,1.18962873,0.17600819,0.10921603,0.87274748,0.06964733,2.13454311
-1.82791396,4.01687282,0.04048187,0.00000000,1.12356287,0.16777436,0.11019237,0.84333034,0.07119332,2.04919007
-1.82191096,3.85904224,0.03816065,0.00000000,1.05981708,0.15976778,0.11068335,0.81453560,0.07274430,1.96841655
-1.81590795,3.70819725,0.03592529,0.00000000,0.99879476,0.15202645,0.11069223,0.78659332,0.07429642,1.89255811
-1.80990495,3.56505896,0.03378230,0.00000000,0.94082082,0.14458409,0.11023193,0.75970160,0.07584509,1.82189384
-1.80390195,3.43024721,0.03173703,0.00000000,0.88615079,0.13747134,0.10932434,0.73402929,0.07738457,1.75666022
-1.79789895,3.30429929,0.02979399,0.00000000,0.83498090,0.13071689,0.10799930,0.70971905,0.07890761,1.69706264
-1.79189595,3.18768491,0.02795713,0.00000000,0.78745839,0.12434830,0.10629323,0.68689046,0.08040509,1.64328360
-1.78589295,3.08081653,0.02623008,0.00000000,0.74369126,0.11839270,0.10424762,0.66564294,0.08186562,1.59548744
-1.77988994,2.98405451,0.02461626,0.00000000,0.70375686,0.11287705,0.10190721,0.64605811,0.08327534,1.55382137
-1.77388694,2.89770737,0.02311899,0.00000000,0.66770904,0.10782817,0.09931833,0.62820176,0.08461773,1.51841321
-1.76788394,2.82202759,0.02174145,0.00000000,0.63558338,0.10327246,0.09652709,0.61212506,0.08587360,1.48936632
-1.76188094,2.75720402,0.02048665,0.00000000,0.60740076,0.09923530,0.09357781,0.59786536,0.08702121,1.46675232
-1.75587794,2.70335205,0.01935728,0.00000000,0.58316902,0.09574033,0.09051164,0.58544647,0.08803664,1.45060268
-1.74987494,2.66050307,0.01835560,0.00000000,0.56288331,0.09280855,0.08736547,0.57487879,0.08889427,1.44089987
-1.74387194,2.62859453,0.01748324,0.00000000,0.54652510,0.09045735,0.08417109,0.56615927,0.08956750,1.43756924
-1.73786893,2.60746224,0.01674106,0.00000000,0.53406068,0.08869961,0.08095479,0.55927165,0.09002954,1.44047232
-1.73186593,2.59683592,0.01612901,0.00000000,0.52543921,0.08754287,0.07773724,0.55418702,0.09025444,1.44940240
-1.72586293,2.59633925,0.01564599,0.00000000,0.52059111,0.08698872,0.07453370,0.55086493,0.09021812,1.46408305
-1.71985993,2.60549500,0.01528981,0.00000000,0.51942705,0.08703241,0.07135452,0.54925525,0.08989950,1.48416989
-1.71385693,2.62373580,0.01505713,0.00000000,0.52183795,0.08766277,0.06820591,0.54930080,0.08928153,1.50925593
-1.70785393,2.65042034,0.01494355,0.00000000,0.52769624,0.08886248,0.06509079,0.55094077,0.08835222,1.53888046
-1.70185093,2.68485495,0.01494367,0.00000000,0.53685867,0.09060869,0.06200983,0.55411496,0.08710553,1.57254130
-1.69584792,2.72631965,0.01505125,0.00000000,0.54917054,0.09287389,0.05896242,0.55876869,0.08554204,1.60970988
-1.68984492,2.77409774,0.01525940,0.00000000,0.56447142,0.09562722,0.05594770,0.56485817,0.08366943,1.64984880
-1.68384192,2.82750758,0.01556080,0.00000000,0.58260201,0.09883593,0.05296542,0.57235616,0.08150269,1.69243072
-1.67783892,2.88593494,0.01594796,0.00000000,0.60341192,0.10246704,0.05001662,0.58125751,0.07906413,1.73695804
-1.67183592,2.94886423,0.01641351,0.00000000,0.62676782,0.10648912,0.04710423,0.59158437,0.07638301,1.78298209
-1.66583292,3.01590672,0.01695041,0.00000000,0.65256141,0.11087402,0.04423338,0.60339054,0.07349497,1.83012084
-1.65982991,3.08682381,0.01755224,0.00000000,0.68071672,0.11559844,0.04141151,0.61676470,0.07044126,1.87807410
-1.65382691,3.16154351,0.01821333,0.00000000,0.71119586,0.12064532,0.03864828,0.63183200,0.06726771,1.92663505
-1.64782391,3.24016862,0.01892896,0.00000000,0.74400288,0.12600485,0.03595534,0.64875373,0.06402353,1.97569731
-1.64182091,3.32297501,0.01969542,0.00000000,0.77918495,0.13167494,0.03334592,0.66772474,0.06076007,2.02525670
-1.63581791,3.41039925,0.02051003,0.00000000,0.81683048,0.13766124,0.03083423,0.68896838,0.05752948,2.07540714
-1.62981491,3.50301495,0.02137105,0.00000000,0.85706387,0.14397653,0.02843493,0.71272877,0.05438334,2.12633054
-1.62381191,3.60149786,0.02227754,0.00000000,0.90003662,0.15063941,0.02616244,0.73926051,0.05137143,2.17828062
-1.61780890,3.70658062,0.02322913,0.00000000,0.94591504,0.15767247,0.02403030,0.76881589,0.04854049,2.23156113
-1.61180590,3.81899834,0.02422575,0.00000000,0.99486470,0.16509980,0.02205058,0.80162990,0.04593315,2.28649929
-1.60580290,3.93942711,0.02526726,0.00000000,1.04703220,0.17294406,0.02023338,0.83790357,0.04358707,2.34341548
-1.59979990,4.06841808,0.02635309,0.00000000,1.10252497,0.18122319,0.01858632,0.87778623,0.04153416,2.40259064
-1.59379690,4.20633024,0.02748182,0.00000000,1.16139016,0.18994688,0.01711426,0.92135738,0.03980010,2.46423305
-1.58779390,4.35326538,0.02865082,0.00000000,1.22359352,0.19911311,0.01581908,0.96860924,0.03840397,2.52844638
-1.58179090,4.50900899,0.02985588,0.00000000,1.28899981,0.20870482,0.01469959,1.01943071,0.03735811,2.59520079
-1.57578789,4.67298080,0.03109092,0.00000000,1.35735559,0.21868702,0.01375155,1.07359393,0.03666816,2.66430900
-1.56978489,4.84419835,0.03234776,0.00000000,1.42827608,0.22900453,0.01296781,1.13074423,0.03633324,2.73540902
-1.56378189,5.02125682,0.03361602,0.00000000,1.50123682,0.23958048,0.01233855,1.19039458,0.03634628,2.80795490
-1.55777889,5.20232735,0.03488310,0.00000000,1.57557133,0.25031586,0.01185163,1.25192502,0.03669445,2.88121652
-1.55177589,5.38517540,0.03613431,0.00000000,1.65047532,0.26109003,0.01149294,1.31458783,0.03735974,2.95428891
-1.54577289,5.56719985,0.03735310,0.00000000,1.72501798,0.27176245,0.01124688,1.37751871,0.03831950,3.02611134
-1.53976988,5.74549218,0.03852143,0.00000000,1.79816012,0.28217550,0.01109687,1.43975388,0.03954712,3.09549532
-1.53376688,5.91691428,0.03962026,0.00000000,1.86877916,0.29215838,0.01102580,1.50025296,0.04101266,3.16116091
-1.52776388,6.07819218,0.04063009,0.00000000,1.93569991,0.30153199,0.01101660,1.55792700,0.04268355,3.22177943
-1.52176088,6.22602220,0.04153163,0.00000000,1.99773035,0.31011450,0.01105276,1.61167073,0.04452521,3.27602106
-1.51575788,6.35718527,0.04230649,0.00000000,2.05370092,0.31772759,0.01111876,1.66039794,0.04650166,3.32260492
-1.50975488,6.46866451,0.04293784,0.00000000,2.10250565,0.32420285,0.01120061,1.70307867,0.04857614,3.36034942
-1.50375188,6.55776097,0.04341114,0.00000000,2.14314358,0.32938823,0.01128622,1.73877653,0.05071164,3.38822058
