energy_ev,total_up,Os_p_up,Os_d_up,P_s_up,P_p_up,S_s_up,S_p_up
-4.30115058,0.76170619,0.17992259,0.37718146,0.00176912,0.02483274,0.04114330,0.28497973
-4.29514757,0.81736221,0.18471555,0.39990231,0.00187934,0.02667175,0.04530732,0.31265099
-4.28914457,0.87758360,0.19082965,0.42410906,0.00201133,0.02874524,0.04972298,0.34281396
-4.28314157,0.94221242,0.19822831,0.44975348,0.00216662,0.03105056,0.05436885,0.37538042
-4.27713857,1.01104358,0.20686772,0.47677797,0.00234663,0.03358355,0.05921960,0.41022817
-4.27113557,1.08382628,0.21669896,0.50511512,0.00255269,0.03633879,0.06424651,0.44720199
-4.26513257,1.16026522,0.22766986,0.53468690,0.00278594,0.03930960,0.06941791,0.48611512
-4.25912956,1.24002164,0.23972620,0.56540333,0.00304729,0.04248813,0.07469981,0.52675112
-4.25312656,1.32271418,0.25281236,0.59716068,0.00333735,0.04586529,0.08005643,0.56886614
-4.24712356,1.40791954,0.26687131,0.62983953,0.00365636,0.04943057,0.08545088,0.61219158
-4.24112056,1.49517326,0.28184410,0.66330261,0.00400413,0.05317183,0.09084576,0.65643701
-4.23511756,1.58397051,0.29766869,0.69739271,0.00437995,0.05707496,0.09620371,0.70129340
-4.22911456,1.67376726,0.31427835,0.73193096,0.00478254,0.06112357,0.10148799,0.74643651
-4.22311156,1.76398199,0.33159979,0.76671553,0.00521000,0.06529853,0.10666291,0.79153045
-4.21710855,1.85399802,0.34955095,0.80152103,0.00565978,0.06957763,0.11169422,0.83623140
-4.21110555,1.94316685,0.36803885,0.83609886,0.00612865,0.07393521,0.11654945,0.88019132
-4.20510255,2.03081246,0.38695747,0.87017855,0.00661273,0.07834187,0.12119802,0.92306171
-4.19909955,2.11623688,0.40618600,0.90347020,0.00710749,0.08276434,0.12561147,0.96449739
-4.19309655,2.19872698,0.42558748,0.93566816,0.00760786,0.08716541,0.12976337,1.00416027
-4.18709355,2.27756262,0.44500812,0.96645584,0.00810828,0.09150419,0.13362940,1.04172299
-4.18109055,2.35202607,0.46427733,0.99551157,0.00860288,0.09573636,0.13718715,1.07687264
-4.17508754,2.42141266,0.48320864,1.02251553,0.00908554,0.09981485,0.14041610,1.10931439
-4.16908454,2.48504256,0.50160157,1.04715729,0.00955016,0.10369056,0.14329744,1.13877513
-4.16308154,2.54227341,0.51924443,1.06914397,0.00999076,0.10731339,0.14581397,1.16500708
-4.15707854,2.59251369,0.53591807,1.08820868,0.01040174,0.11063337,0.14795008,1.18779149
-4.15107554,2.63523639,0.55140053,1.10411883,0.01077802,0.11360199,0.14969174,1.20694226
-4.14507254,2.66999272,0.56547243,1.11668414,0.01111530,0.11617361,0.15102662,1.22230961
-4.13906953,2.69642544,0.57792284,1.12576396,0.01141016,0.11830682,0.15194426,1.23378373
-4.13306653,2.71428132,0.58855567,1.13127361,0.01166024,0.11996594,0.15243640,1.24129822
-4.12706353,2.72342235,0.59719597,1.13318946,0.01186439,0.12112224,0.15249737,1.24483338
-4.12106053,2.72383508,0.60369622,1.13155245,0.01202267,0.12175515,0.15212455,1.24441910
-4.11505753,2.71563762,0.60794199,1.12646989,0.01213646,0.12185320,0.15131892,1.24013715
-4.10905453,2.69908395,0.60985696,1.11811541,0.01220839,0.12141468,0.15008563,1.23212280
-4.10305153,2.67456486,0.60940687,1.10672682,0.01224230,0.12044799,0.14843450,1.22056543
-4.09704852,2.64260533,0.60660218,1.09260202,0.01224309,0.11897174,0.14638054,1.20570791
-4.09104552,2.60385800,0.60149937,1.07609289,0.01221663,0.11701437,0.14394432,1.18784474
-4.08504252,2.55909262,0.59420061,1.05759725,0.01216951,0.11461354,0.14115220,1.16731850
-4.07903952,2.50918155,0.58485188,1.03754924,0.01210882,0.11181513,0.13803633,1.14451486
-4.07303652,2.45508137,0.57363953,1.01640816,0.01204195,0.10867201,0.13463453,1.11985582
-4.06703352,2.39781123,0.56078540,0.99464634,0.01197628,0.10524249,0.13098980,1.09379149
-4.06103052,2.33842832,0.54654068,0.97273624,0.01191897,0.10158873,0.12714970,1.06679045
-4.05502751,2.27800144,0.53117883,0.95113735,0.01187673,0.09777486,0.12316546,1.03932902
-4.04902451,2.21758352,0.51498777,0.93028330,0.01185559,0.09386530,0.11909081,1.01187987
-4.04302151,2.15818417,0.49826188,0.91056979,0.01186074,0.08992290,0.11498079,0.98490031
-4.03701851,2.10074350,0.48129398,0.89234360,0.01189638,0.08600738,0.11089034,0.95882087
-4.03101551,2.04610825,0.46436779,0.87589340,0.01196565,0.08217387,0.10687290,0.93403471
-4.02501251,1.99501152,0.44775129,0.86144249,0.01207062,0.07847174,0.10297900,0.91088835
-4.01900950,1.94805687,0.43169104,0.84914401,0.01221223,0.07494371,0.09925506,0.88967432
-4.01300650,1.90570782,0.41640796,0.83907870,0.01239045,0.07162527,0.09574221,0.87062610
-4.00700350,1.86828315,0.40209468,0.83125531,0.01260429,0.06854451,0.09247555,0.85391565
-4.00100050,1.83595834,0.38891431,0.82561378,0.01285201,0.06572224,0.08948351,0.83965385
-3.99499750,1.80877314,0.37700101,0.82203082,0.01313127,0.06317242,0.08678771,0.82789371
-3.98899450,1.78664478,0.36646184,0.82032788,0.01343932,0.06090294,0.08440303,0.81863630
-3.98299150,1.76938623,0.35738000,0.82028094,0.01377316,0.05891655,0.08233810,0.81183914
-3.97698849,1.75672856,0.34981903,0.82163181,0.01412980,0.05721209,0.08059609,0.80742649
-3.97098549,1.74834603,0.34382760,0.82410026,0.01450639,0.05578569,0.07917567,0.80530099
-3.96498249,1.74388266,0.33944470,0.82739658,0.01490040,0.05463215,0.07807231,0.80535594
-3.95897949,1.74297879,0.33670465,0.83123385,0.01530976,0.05374616,0.07727951,0.80748749
-3.95297649,1.74529599,0.33564158,0.83533947,0.01573294,0.05312349,0.07679021,0.81160589
-3.94697349,1.75053906,0.33629319,0.83946538,0.01616904,0.05276193,0.07659799,0.81764510
-3.94097049,1.75847376,0.33870315,0.84339650,0.01661777,0.05266210,0.07669819,0.82557005
-3.93496748,1.76893918,0.34292228,0.84695717,0.01707944,0.05282784,0.07708868,0.83538103
-3.92896448,1.78185413,0.34900807,0.85001524,0.01755493,0.05326638,0.07777043,0.84711479
-3.92296148,1.79721694,0.35702259,0.85248376,0.01804553,0.05398812,0.07874760,0.86084213
-3.91695848,1.81509881,0.36702882,0.85432022,0.01855283,0.05500613,0.08002725,0.87666198
-3.91095548,1.83563094,0.37908560,0.85552360,0.01907856,0.05633524,0.08161871,0.89469224
-3.90495248,1.85898599,0.39324125,0.85612928,0.01962435,0.05799094,0.08353250,0.91505767
-3.89894947,1.88535516,0.40952643,0.85620238,0.02019160,0.05998795,0.08577898,0.93787559
-3.89294647,1.91492195,0.42794644,0.85582969,0.02078119,0.06233873,0.08836671,0.96324004
-3.88694347,1.94783408,0.44847351,0.85511087,0.02139333,0.06505177,0.09130072,0.99120536
-3.88094047,1.98417545,0.47103947,0.85414927,0.02202730,0.06812995,0.09458064,1.02177010
-3.87493747,2.02393947,0.49552945,0.85304298,0.02268135,0.07156896,0.09819901,1.05486237
-3.86893447,2.06700574,0.52177678,0.85187652,0.02335249,0.07535587,0.10213973,1.09032741
-3.86293147,2.11312129,0.54955985,0.85071360,0.02403641,0.07946798,0.10637676,1.12791841
-3.85692846,2.16188799,0.57860098,0.84959133,0.02472747,0.08387202,0.11087338,1.16729128
-3.85092546,2.21275679,0.60856774,0.84851632,0.02541863,0.08852372,0.11558180,1.20800382
-3.84492246,2.26502981,0.63907672,0.84746253,0.02610158,0.09336787,0.12044333,1.24951977
-3.83891946,2.31787028,0.66969995,0.84637134,0.02676686,0.09833888,0.12538922,1.29121777
-3.83291646,2.37032037,0.69997362,0.84515357,0.02740404,0.10336181,0.13034198,1.33240503
-3.82691346,2.42132620,0.72940907,0.84369341,0.02800197,0.10835395,0.13521723,1.37233529
-3.82091046,2.46976928,0.75750562,0.84185412,0.02854910,0.11322682,0.13992608,1.41023052
-3.81490745,2.51450286,0.78376468,0.83948501,0.02903382,0.11788851,0.14437780,1.44530535
-3.80890445,2.55439181,0.80770477,0.83642957,0.02944484,0.12224649,0.14848282,1.47679324
-3.80290145,2.58835403,0.82887662,0.83253412,0.02977157,0.12621040,0.15215577,1.50397334
-3.79689845,2.61540164,0.84687794,0.82765660,0.03000451,0.12969515,0.15531855,1.52619659
-3.79089545,2.63467997,0.86136699,0.82167515,0.03013562,0.13262381,0.15790317,1.54291019
-3.78489245,2.64550243,0.87207451,0.81449580,0.03015862,0.13493044,0.15985429,1.55367897
-3.77888944,2.64737968,0.87881337,0.80605920,0.03006932,0.13656259,0.16113137,1.55820288
-3.77288644,2.64004170,0.88148558,0.79634571,0.02986575,0.13748339,0.16171017,1.55632972
-3.76688344,2.62345166,0.88008623,0.78537891,0.02954835,0.13767316,0.16158370,1.54806240
-3.76088044,2.59781094,0.87470430,0.77322710,0.02911998,0.13713045,0.16076248,1.53356058
-3.75487744,2.56355515,0.86552013,0.76000294,0.02858586,0.13587240,0.15927408,1.51313637
-3.74887444,2.52134114,0.85279983,0.74586111,0.02795348,0.13393456,0.15716205,1.48724455
-3.74287144,2.47202590,0.83688676,0.73099416,0.02723233,0.13136997,0.15448423,1.45646742
-3.73686843,2.41663799,0.81819037,0.71562672,0.02643364,0.12824767,0.15131045,1.42149529
-3.73086543,2.35634309,0.79717311,0.70000846,0.02557001,0.12465071,0.14771993,1.38310321
-3.72486243,2.29240492,0.77433568,0.68440589,0.02465504,0.12067363,0.14379830,1.34212509
-3.71885943,2.22614343,0.75020138,0.66909357,0.02370291,0.11641964,0.13963445,1.29942621
-3.71285643,2.15889182,0.72530008,0.65434502,0.02272791,0.11199752,0.13531742,1.25587528
-3.70685343,2.09195421,0.70015254,0.64042364,0.02174407,0.10751840,0.13093330,1.21231714
-3.70085043,2.02656547,0.67525545,0.62757406,0.02076476,0.10309253,0.12656243,1.16954720
-3.69484742,1.96385478,0.65106789,0.61601418,0.01980229,0.09882615,0.12227694,1.12828834
-3.68884442,1.90481409,0.62799954,0.60592820,0.01886767,0.09481857,0.11813869,1.08917133
-3.68284142,1.85027232,0.60640096,0.59746081,0.01797034,0.09115955,0.11419771,1.05271911
-3.67683842,1.80087625,0.58655623,0.59071279,0.01711800,0.08792706,0.11049122,1.01933551
-3.67083542,1.75707825,0.56867815,0.58573800,0.01631653,0.08518544,0.10704319,0.98929855
-3.66483242,1.71913107,0.55290585,0.58254195,0.01556993,0.08298415,0.10386439,0.96275838
-3.65882941,1.68708961,0.53930504,0.58108189,0.01488037,0.08135686,0.10095307,0.93973977
-3.65282641,1.66081917,0.52787047,0.58126844,0.01424828,0.08032119,0.09829603,0.92014871
-3.64682341,1.64000974,0.51853064,0.58296864,0.01367246,0.07987892,0.09587010,0.90378293
-3.64082041,1.62419553,0.51115446,0.58601038,0.01315033,0.08001663,0.09364394,0.89034550
-3.63481741,1.61277885,0.50555935,0.59018807,0.01267806,0.08070687,0.09158008,0.87946114
-3.62881441,1.60505749,0.50152077,0.59526939,0.01225086,0.08190969,0.08963709,0.87069439
-3.62281141,1.60025446,0.49878256,0.60100292,0.01186321,0.08357448,0.08777174,0.86356901
-3.61680840,1.59754915,0.49706776,0.60712645,0.01150907,0.08564216,0.08594120,0.85758781
-3.61080540,1.59610870,0.49608968,0.61337571,0.01118217,0.08804751,0.08410497,0.85225229
-3.60480240,1.59511874,0.49556261,0.61949334,0.01087620,0.09072159,0.08222670,0.84708128
-3.59879940,1.59381222,0.49521203,0.62523762,0.01058500,0.09359427,0.08027568,0.84162810
-3.59279640,1.59149565,0.49478387,0.63039081,0.01030277,0.09659658,0.07822801,0.83549559
-3.58679340,1.58757163,0.49405249,0.63476671,0.01002421,0.09966298,0.07606741,0.82834854
-3.58079040,1.58155720,0.49282724,0.63821716,0.00974463,0.10273331,0.07378565,0.81992326
-3.57478739,1.57309706,0.49095736,0.64063702,0.00946007,0.10575448,0.07138263,0.81003388
-3.56878439,1.56197151,0.48833494,0.64196763,0.00916733,0.10868169,0.06886604,0.79857536
-3.56278139,1.54809869,0.48489614,0.64219824,0.00886403,0.11147923,0.06625078,0.78552320
-3.55677839,1.53153111,0.48062034,0.64136546,0.00854864,0.11412075,0.06355801,0.77092983
-3.55077539,1.51244655,0.47552761,0.63955059,0.00822041,0.11658915,0.06081399,0.75491812
-3.54477239,1.49113392,0.46967440,0.63687483,0.00787936,0.11887580,0.05804879,0.73767213
-3.53876938,1.46797446,0.46314784,0.63349257,0.00752625,0.12097951,0.05529483,0.71942577
-3.53276638,1.44341931,0.45605884,0.62958296,0.00716244,0.12290497,0.05258540,0.70044969
-3.52676338,1.41796430,0.44853438,0.62534015,0.00678986,0.12466105,0.04995321,0.68103724
-3.52076038,1.39212319,0.44070935,0.62096259,0.00641087,0.12625875,0.04742899,0.66148984
-3.51475738,1.36640063,0.43271839,0.61664190,0.00602817,0.12770929,0.04504028,0.64210273
-3.50875438,1.34126594,0.42468801,0.61255193,0.00564470,0.12902210,0.04281037,0.62315141
-3.50275138,1.31712923,0.41672955,0.60883849,0.00526349,0.13020312,0.04075743,0.60487965
-3.49674837,1.29432070,0.40893320,0.60561038,0.00488760,0.13125333,0.03889396,0.58748930
-3.49074537,1.27307431,0.40136336,0.60293213,0.00451999,0.13216773,0.03722643,0.57113254
-3.48474237,1.25351659,0.39405565,0.60081901,0.00416345,0.13293477,0.03575520,0.55590673
-3.47873937,1.23566097,0.38701559,0.59923448,0.00382050,0.13353634,0.03447474,0.54185200
-3.47273637,1.21940798,0.38021904,0.59809032,0.00349334,0.13394819,0.03337402,0.52895174
-3.46673337,1.20455127,0.37361429,0.59724954,0.00318382,0.13414099,0.03243711,0.51713573
-3.46073037,1.19078890,0.36712572,0.59653181,0.00289337,0.13408169,0.03164402,0.50628571
-3.45472736,1.17773956,0.36065870,0.59572134,0.00262302,0.13373536,0.03097156,0.49624313
-3.44872436,1.16496243,0.35410545,0.59457664,0.00237342,0.13306718,0.03039438,0.48681842
-3.44272136,1.15198004,0.34735165,0.59284183,0.00214478,0.13204461,0.02988600,0.47780150
-3.43671836,1.13830259,0.34028317,0.59025885,0.00193701,0.13063951,0.02941985,0.46897281
-3.43071536,1.12345263,0.33279279,0.58657989,0.00174967,0.12883016,0.02897026,0.46011434
-3.42471236,1.10698891,0.32478645,0.58157967,0.00158208,0.12660291,0.02851334,0.45102023
-3.41870935,1.08852813,0.31618869,0.57506660,0.00143335,0.12395358,0.02802778,0.44150623
-3.41270635,1.06776368,0.30694710,0.56689269,0.00130246,0.12088832,0.02749549,0.43141788
-3.40670335,1.04448065,0.29703553,0.55696149,0.00118833,0.11742401,0.02690208,0.42063691
-3.40070035,1.01856632,0.28645602,0.54523381,0.00108986,0.11358811,0.02623718,0.40908572
-3.39469735,0.99001608,0.27523932,0.53173114,0.00100602,0.10941800,0.02549454,0.39672983
-3.38869435,0.95893466,0.26344415,0.51653650,0.00093588,0.10495993,0.02467209,0.38357838
-3.38269135,0.92553274,0.25115528,0.49979300,0.00087867,0.10026745,0.02377168,0.36968270
-3.37668834,0.89011957,0.23848050,0.48170009,0.00083385,0.09539971,0.02279881,0.35513320
-3.37068534,0.85309202,0.22554691,0.46250786,0.00080110,0.09041939,0.02176225,0.34005490
-3.36468234,0.81492090,0.21249650,0.44250983,0.00078036,0.08539069,0.02067348,0.32460181
-3.35867934,0.77613525,0.19948150,0.42203439,0.00077187,0.08037728,0.01954615,0.30895062
-3.35267634,0.73730545,0.18665957,0.40143556,0.00077613,0.07544038,0.01839552,0.29329399
-3.34667334,0.69902595,0.17418911,0.38108327,0.00079392,0.07063705,0.01723782,0.27783376
-3.34067034,0.66189822,0.16222494,0.36135364,0.00082626,0.06601885,0.01608972,0.26277440
-3.33466733,0.62651467,0.15091430,0.34261953,0.00087441,0.06163066,0.01496772,0.24831690
-3.32866433,0.59344387,0.14039352,0.32524165,0.00093981,0.05751004,0.01388773,0.23465338
-3.32266133,0.56321744,0.13078519,0.30956044,0.00102401,0.05368680,0.01286459,0.22196242
-3.31665833,0.53631879,0.12219600,0.29588874,0.00112863,0.05018299,0.01191171,0.21040531
-3.31065533,0.51317384,0.11471519,0.28450546,0.00125531,0.04701315,0.01104080,0.20012304
-3.30465233,0.49414351,0.10841344,0.27565012,0.00140558,0.04418482,0.01026166,0.19123428
-3.29864932,0.47951807,0.10334240,0.26951833,0.00158082,0.04169924,0.00958200,0.18383403
-3.29264632,0.46951308,0.09953448,0.26625815,0.00178214,0.03955218,0.00900737,0.17799289
-3.28664332,0.46426672,0.09700310,0.26596726,0.00201032,0.03773485,0.00854117,0.17375707
-3.28064032,0.46383847,0.09574305,0.26869085,0.00226570,0.03623482,0.00818462,0.17114872
-3.27463732,0.46820891,0.09573123,0.27442034,0.00254810,0.03503692,0.00793688,0.17016674
-3.26863432,0.47728061,0.09692744,0.28309283,0.00285678,0.03412404,0.00779518,0.17078788
-3.26263132,0.49088010,0.09927535,0.29459138,0.00319034,0.03347791,0.00775491,0.17296814
-3.25662831,0.50876092,0.10270363,0.30874609,0.00354670,0.03307970,0.00780988,0.17664436
-3.25062531,0.53060784,0.10712719,0.32533618,0.00392309,0.03291058,0.00795246,0.18173611
-3.24462231,0.55604232,0.11244863,0.34409311,0.00431602,0.03295211,0.00817390,0.18814770
-3.23861931,0.58462927,0.11855987,0.36470473,0.00472136,0.03318660,0.00846448,0.19577051
-3.23261631,0.61588523,0.12534391,0.38682063,0.00513436,0.03359736,0.00881388,0.20448542
-3.22661331,0.64928782,0.13267692,0.41005865,0.00554975,0.03416889,0.00921141,0.21416555
-3.22061031,0.68428656,0.14043044,0.43401245,0.00596186,0.03488703,0.00964632,0.22467905
-3.21460730,0.72031468,0.14847378,0.45826007,0.00636475,0.03573907,0.01010809,0.23589207
-3.20860430,0.75680186,0.15667654,0.48237333,0.00675237,0.03671382,0.01058673,0.24767171
-3.20260130,0.79318736,0.16491122,0.50592775,0.00711874,0.03780165,0.01107302,0.25988891
-3.19659830,0.82893318,0.17305581,0.52851269,0.00745811,0.03899457,0.01155881,0.27242115
-3.19059530,0.86353676,0.18099624,0.54974146,0.00776517,0.04028614,0.01203717,0.28515482
-3.18459230,0.89654264,0.18862863,0.56926079,0.00803520,0.04167145,0.01250260,0.29798721
-3.17858929,0.92755266,0.19586130,0.58675957,0.00826425,0.04314699,0.01295114,0.31082784
-3.17258629,0.95623405,0.20261623,0.60197625,0.00844926,0.04471046,0.01338039,0.32359930
-3.16658329,0.98232522,0.20883022,0.61470469,0.00858817,0.04636053,0.01378954,0.33623723
-3.16058029,1.00563883,0.21445536,0.62479817,0.00868001,0.04809650,0.01417926,0.34868976
-3.15457729,1.02606208,0.21945909,0.63217147,0.00872491,0.04991791,0.01455157,0.36091609
-3.14857429,1.04355417,0.22382356,0.63680080,0.00872410,0.05182409,0.01490959,0.37288464
-3.14257129,1.05814114,0.22754463,0.63872177,0.00867988,0.05381367,0.01525733,0.38457056
-3.13656828,1.06990848,0.23063031,0.63802547,0.00859550,0.05588408,0.01559936,0.39595300
-3.13056528,1.07899180,0.23309890,0.63485285,0.00847507,0.05803105,0.01594045,0.40701223
-3.12456228,1.08556632,0.23497688,0.62938785,0.00832341,0.06024817,0.01628527,0.41772681
-3.11855928,1.08983570,0.23629673,0.62184948,0.00814586,0.06252656,0.01663804,0.42807107
-3.11255628,1.09202082,0.23709468,0.61248347,0.00794809,0.06485457,0.01700219,0.43801305
-3.10655328,1.09234933,0.23740867,0.60155368,0.00773596,0.06721769,0.01738016,0.44751306
-3.10055028,1.09104629,0.23727658,0.58933393,0.00751526,0.06959858,0.01777312,0.45652306
-3.09454727,1.08832657,0.23673474,0.57610037,0.00729162,0.07197726,0.01818087,0.46498685
-3.08854427,1.08438917,0.23581690,0.56212485,0.00707028,0.07433149,0.01860181,0.47284116
-3.08254127,1.07941381,0.23455356,0.54766940,0.00685603,0.07663729,0.01903289,0.48001744
-3.07653827,1.07355961,0.23297183,0.53298210,0.00665303,0.07886956,0.01946979,0.48644448
-3.07053527,1.06696584,0.23109556,0.51829412,0.00646482,0.08100285,0.01990704,0.49205149
-3.06453227,1.05975440,0.22894589,0.50381815,0.00629423,0.08301216,0.02033830,0.49677147
-3.05852926,1.05203357,0.22654200,0.48974786,0.00614336,0.08487375,0.02075664,0.50054477
-3.05252626,1.04390261,0.22390196,0.47625830,0.00601366,0.08656593,0.02115483,0.50332237
-3.04652326,1.03545662,0.22104370,0.46350702,0.00590589,0.08806975,0.02152572,0.50506883
-3.04052026,1.02679111,0.21798581,0.45163545,0.00582022,0.08936960,0.02186251,0.50576459
-3.03451726,1.01800577,0.21474824,0.44077054,0.00575628,0.09045357,0.02215907,0.50540750
-3.02851426,1.00920717,0.21135269,0.43102618,0.00571324,0.09131377,0.02241019,0.50401335
-3.02251126,1.00050979,0.20782282,0.42250422,0.00568988,0.09194628,0.02261175,0.50161560
-3.01650825,0.99203557,0.20418402,0.41529506,0.00568463,0.09235105,0.02276082,0.49826392
-3.01050525,0.98391165,0.20046299,0.40947758,0.00569569,0.09253152,0.02285577,0.49402211
-3.00450225,0.97626671,0.19668700,0.40511833,0.00572104,0.09249417,0.02289618,0.48896510
-2.99849925,0.96922590,0.19288296,0.40227023,0.00575851,0.09224788,0.02288282,0.48317558
-2.99249625,0.96290503,0.18907642,0.40097068,0.00580579,0.09180329,0.02281744,0.47674028
-2.98649325,0.95740422,0.18529053,0.40123933,0.00586050,0.09117209,0.02270264,0.46974632
-2.98049025,0.95280181,0.18154506,0.40307572,0.00592019,0.09036640,0.02254164,0.46227779
-2.97448724,0.94914873,0.17785567,0.40645700,0.00598236,0.08939819,0.02233811,0.45441286
-2.96848424,0.94646419,0.17423337,0.41133597,0.00604450,0.08827886,0.02209591,0.44622159
-2.96248124,0.94473273,0.17068437,0.41763966,0.00610413,0.08701898,0.02181899,0.43776468
-2.95647824,0.94390329,0.16721027,0.42526873,0.00615881,0.08562818,0.02151121,0.42909317
-2.95047524,0.94389022,0.16380861,0.43409768,0.00620615,0.08411523,0.02117626,0.42024909
-2.94447224,0.94457642,0.16047377,0.44397624,0.00624394,0.08248833,0.02081768,0.41126702
-2.93846923,0.94581848,0.15719818,0.45473171,0.00627009,0.08075549,0.02043880,0.40217653
-2.93246623,0.94745343,0.15397373,0.46617239,0.00628278,0.07892505,0.02004287,0.39300507
-2.92646323,0.94930699,0.15079328,0.47809201,0.00628043,0.07700627,0.01963313,0.38378124
-2.92046023,0.95120250,0.14765221,0.49027493,0.00626177,0.07500985,0.01921292,0.37453816
-2.91445723,0.95297024,0.14454978,0.50250192,0.00622593,0.07294851,0.01878584,0.36531648
-2.90845423,0.95445649,0.14149032,0.51455631,0.00617239,0.07083739,0.01835584,0.35616696
-2.90245123,0.95553161,0.13848409,0.52623021,0.00610106,0.06869431,0.01792734,0.34715224
-2.89644822,0.95609684,0.13554766,0.53733049,0.00601225,0.06653985,0.01750526,0.33834761
-2.89044522,0.95608924,0.13270387,0.54768420,0.00590667,0.06439723,0.01709502,0.32984072
-2.88444222,0.95548443,0.12998132,0.55714331,0.00578541,0.06229195,0.01670252,0.32173004
-2.87843922,0.95429704,0.12741331,0.56558840,0.00564989,0.06025120,0.01633400,0.31412223
-2.87243622,0.95257876,0.12503638,0.57293118,0.00550179,0.05830309,0.01599587,0.30712847
-2.86643322,0.95041414,0.12288850,0.57911581,0.00534304,0.05647570,0.01569447,0.30085979
-2.86043022,0.94791433,0.12100693,0.58411897,0.00517565,0.05479606,0.01543587,0.29542193
-2.85442721,0.94520935,0.11942597,0.58794862,0.00500174,0.05328904,0.01522550,0.29090972
-2.84842421,0.94243912,0.11817471,0.59064176,0.00482339,0.05197620,0.01506791,0.28740146
-2.84242121,0.93974409,0.11727479,0.59226121,0.00464261,0.05087480,0.01496647,0.28495363
-2.83641821,0.93725592,0.11673859,0.59289177,0.00446125,0.04999689,0.01492310,0.28359619
-2.83041521,0.93508893,0.11656759,0.59263588,0.00428096,0.04934861,0.01493808,0.28332886
-2.82441221,0.93333277,0.11675134,0.59160927,0.00410318,0.04892967,0.01500991,0.28411852
-2.81840920,0.93204698,0.11726694,0.58993661,0.00392905,0.04873321,0.01513522,0.28589801
-2.81240620,0.93125771,0.11807910,0.58774768,0.00375947,0.04874588,0.01530881,0.28856651
-2.80640320,0.93095681,0.11914086,0.58517411,0.00359505,0.04894822,0.01552375,0.29199134
-2.80040020,0.93110354,0.12039488,0.58234688,0.00343616,0.04931537,0.01577154,0.29601140
-2.79439720,0.93162866,0.12177528,0.57939461,0.00328294,0.04981804,0.01604246,0.30044196
-2.78839420,0.93244082,0.12321003,0.57644286,0.00313532,0.05042375,0.01632582,0.30508064
-2.78239120,0.93343466,0.12462362,0.57361401,0.00299311,0.05109811,0.01661042,0.30971445
-2.77638819,0.93450036,0.12594006,0.57102796,0.00285599,0.05180645,0.01688494,0.31412741
-2.77038519,0.93553381,0.12708598,0.56880316,0.00272356,0.05251527,0.01713843,0.31810848
-2.76438219,0.93644684,0.12799372,0.56705784,0.00259543,0.05319384,0.01736072,0.32145957
-2.75837919,0.93717680,0.12860424,0.56591123,0.00247119,0.05381564,0.01754286,0.32400303
-2.75237619,0.93769478,0.12886975,0.56548426,0.00235049,0.05435961,0.01767745,0.32558847
-2.74637319,0.93801192,0.12875597,0.56589980,0.00223305,0.05481126,0.01775903,0.32609857
-2.74037019,0.93818326,0.12824379,0.56728191,0.00211868,0.05516344,0.01778422,0.32545355
-2.73436718,0.93830889,0.12733046,0.56975413,0.00200729,0.05541682,0.01775195,0.32361422
-2.72836418,0.93853206,0.12603004,0.57343672,0.00189892,0.05557999,0.01766344,0.32058339
-2.72236118,0.93903433,0.12437328,0.57844279,0.00179370,0.05566931,0.01752225,0.31640563
-2.71635818,0.94002807,0.12240683,0.58487348,0.00169189,0.05570823,0.01733407,0.31116555
-2.71035518,0.94174640,0.12019181,0.59281245,0.00159383,0.05572645,0.01710659,0.30498440
-2.70435218,0.94443135,0.11780193,0.60231980,0.00149995,0.05575867,0.01684919,0.29801547
-2.69834917,0.94832075,0.11532106,0.61342607,0.00141077,0.05584313,0.01657264,0.29043841
-2.69234617,0.95363467,0.11284050,0.62612641,0.00132684,0.05601994,0.01628873,0.28245262
-2.68634317,0.96056211,0.11045603,0.64037556,0.00124876,0.05632929,0.01600989,0.27427023
-2.68034017,0.96924878,0.10826473,0.65608399,0.00117712,0.05680961,0.01574883,0.26610877
-2.67433717,0.97978666,0.10636195,0.67311551,0.00111255,0.05749572,0.01551816,0.25818403
-2.66833417,0.99220591,0.10483824,0.69128673,0.00105561,0.05841716,0.01533005,0.25070321
-2.66233117,1.00646972,0.10377660,0.71036853,0.00100684,0.05959660,0.01519594,0.24385873
-2.65632816,1.02247222,0.10324995,0.73008960,0.00096672,0.06104857,0.01512627,0.23782285
-2.65032516,1.04003972,0.10331903,0.75014200,0.00093564,0.06277844,0.01513030,0.23274330
-2.64432216,1.05893508,0.10403069,0.77018865,0.00091391,0.06478178,0.01521593,0.22873999
-2.63831916,1.07886506,0.10541670,0.78987234,0.00090174,0.06704412,0.01538960,0.22590283
-2.63231616,1.09949000,0.10749299,0.80882591,0.00089919,0.06954104,0.01565623,0.22429068
-2.62631316,1.12043552,0.11025940,0.82668317,0.00090624,0.07223871,0.01601920,0.22393132
-2.62031016,1.14130535,0.11369992,0.84308993,0.00092270,0.07509482,0.01648034,0.22482240
-2.61430715,1.16169478,0.11778336,0.85771474,0.00094826,0.07805983,0.01703993,0.22693321
-2.60830415,1.18120379,0.12246441,0.87025865,0.00098245,0.08107852,0.01769676,0.23020710
-2.60230115,1.19944950,0.12768513,0.88046369,0.00102469,0.08409179,0.01844817,0.23456435
