energy_ev,total_up,Cu_p_up,Cu_d_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up
-5.71785893,1.98137013,0.70608814,0.84986410,0.37944379,0.00027452,0.59800329,0.00000000
-5.71185593,1.99940239,0.72453741,0.85235119,0.37728833,0.00028520,0.61629375,0.00000000
-5.70585293,2.01849256,0.74275364,0.85528287,0.37471012,0.00029612,0.63517517,0.00000000
-5.69984992,2.03847706,0.76063390,0.85862928,0.37172007,0.00030725,0.65452181,0.00000000
-5.69384692,2.05915752,0.77808031,0.86234868,0.36834347,0.00031855,0.67418491,0.00000000
-5.68784392,2.08030643,0.79500063,0.86638994,0.36462030,0.00032998,0.69399424,0.00000000
-5.68184092,2.10167397,0.81130871,0.87069526,0.36060488,0.00034150,0.71376075,0.00000000
-5.67583792,2.12299576,0.82692485,0.87520338,0.35636478,0.00035306,0.73328017,0.00000000
-5.66983492,2.14400119,0.84177605,0.87985275,0.35197912,0.00036463,0.75233765,0.00000000
-5.66383192,2.16442224,0.85579626,0.88458485,0.34753614,0.00037616,0.77071324,0.00000000
-5.65782891,2.18400223,0.86892655,0.88934731,0.34313030,0.00038759,0.78818795,0.00000000
-5.65182591,2.20250419,0.88111529,0.89409665,0.33885892,0.00039890,0.80455034,0.00000000
-5.64582291,2.21971836,0.89231818,0.89880049,0.33481851,0.00041004,0.81960306,0.00000000
-5.63981991,2.23546839,0.90249815,0.90343910,0.33110101,0.00042095,0.83316923,0.00000000
-5.63381691,2.24961560,0.91162496,0.90800590,0.32778994,0.00043158,0.84509805,0.00000000
-5.62781391,2.26206111,0.91967452,0.91250703,0.32495683,0.00044190,0.85526945,0.00000000
-5.62181091,2.27274533,0.92662779,0.91695974,0.32265785,0.00045183,0.86359738,0.00000000
-5.61580790,2.28164467,0.93246918,0.92138950,0.32093096,0.00046133,0.87003147,0.00000000
-5.60980490,2.28876550,0.93718461,0.92582607,0.31979355,0.00047031,0.87455691,0.00000000
-5.60380190,2.29413542,0.94075912,0.93029848,0.31924080,0.00047871,0.87719252,0.00000000
-5.59779890,2.29779244,0.94317427,0.93482922,0.31924473,0.00048645,0.87798700,0.00000000
-5.59179590,2.29977239,0.94440538,0.93942795,0.31975407,0.00049343,0.87701373,0.00000000
-5.58579290,2.30009564,0.94441900,0.94408503,0.32069488,0.00049955,0.87436418,0.00000000
-5.57978989,2.29875380,0.94317063,0.94876540,0.32197210,0.00050470,0.87014055,0.00000000
-5.57378689,2.29569759,0.94060321,0.95340320,0.32347176,0.00050878,0.86444813,0.00000000
-5.56778389,2.29082675,0.93664636,0.95789761,0.32506405,0.00051167,0.85738768,0.00000000
-5.56178089,2.28398299,0.93121680,0.96211028,0.32660692,0.00051324,0.84904864,0.00000000
-5.55577789,2.27494673,0.92421989,0.96586477,0.32795032,0.00051339,0.83950343,0.00000000
-5.54977489,2.26343829,0.91555263,0.96894817,0.32894082,0.00051200,0.82880338,0.00000000
-5.54377189,2.24912359,0.90510769,0.97111507,0.32942644,0.00050899,0.81697650,0.00000000
-5.53776888,2.23162469,0.89277879,0.97209382,0.32926161,0.00050426,0.80402728,0.00000000
-5.53176588,2.21053452,0.87846684,0.97159491,0.32831204,0.00049778,0.78993856,0.00000000
-5.52576288,2.18543531,0.86208672,0.96932124,0.32645928,0.00048949,0.77467530,0.00000000
-5.51975988,2.15591985,0.84357431,0.96497974,0.32360486,0.00047939,0.75819006,0.00000000
-5.51375688,2.12161436,0.82289329,0.95829382,0.31967383,0.00046753,0.74042965,0.00000000
-5.50775388,2.08220176,0.80004135,0.94901615,0.31461754,0.00045395,0.72134272,0.00000000
-5.50175088,2.03744398,0.77505538,0.93694095,0.30841559,0.00043875,0.70088755,0.00000000
-5.49574787,1.98720213,0.74801527,0.92191539,0.30107694,0.00042207,0.67903964,0.00000000
-5.48974487,1.93145324,0.71904612,0.90384926,0.29263997,0.00040408,0.65579856,0.00000000
-5.48374187,1.87030269,0.68831859,0.88272260,0.28317170,0.00038496,0.63119358,0.00000000
-5.47773887,1.80399158,0.65604736,0.85859081,0.27276611,0.00036495,0.60528780,0.00000000
-5.47173587,1.73289862,0.62248776,0.83158705,0.26154166,0.00034427,0.57818045,0.00000000
-5.46573287,1.65753648,0.58793068,0.80192173,0.24963819,0.00032321,0.55000726,0.00000000
-5.45972986,1.57854273,0.55269605,0.76987920,0.23721315,0.00030201,0.52093898,0.00000000
-5.45372686,1.49666596,0.51712517,0.73581181,0.22443762,0.00028097,0.49117804,0.00000000
-5.44772386,1.41274769,0.48157224,0.70013164,0.21149193,0.00026034,0.46095368,0.00000000
-5.44172086,1.32770121,0.44639568,0.66330033,0.19856131,0.00024041,0.43051581,0.00000000
-5.43571786,1.24248813,0.41194931,0.62581751,0.18583159,0.00022142,0.40012801,0.00000000
-5.42971486,1.15809404,0.37857415,0.58820827,0.17348507,0.00020362,0.37006003,0.00000000
-5.42371186,1.07550411,0.34659086,0.55101043,0.16169678,0.00018722,0.34058018,0.00000000
-5.41770885,0.99567989,0.31629336,0.51476191,0.15063112,0.00017242,0.31194815,0.00000000
-5.41170585,0.91953809,0.28794358,0.47998885,0.14043894,0.00015940,0.28440828,0.00000000
-5.40570285,0.84793204,0.26176774,0.44719484,0.13125526,0.00014830,0.25818394,0.00000000
-5.39969985,0.78163659,0.23795391,0.41685164,0.12319742,0.00013925,0.23347289,0.00000000
-5.39369685,0.72133655,0.21665115,0.38939165,0.11636389,0.00013235,0.21044398,0.00000000
-5.38769385,0.66761909,0.19796988,0.36520224,0.11083355,0.00012767,0.18923511,0.00000000
-5.38169085,0.62096984,0.18198344,0.34462204,0.10666559,0.00012526,0.16995253,0.00000000
-5.37568784,0.58177278,0.16873076,0.32793928,0.10389979,0.00012515,0.15267123,0.00000000
-5.36968484,0.55031337,0.15821976,0.31539190,0.10255737,0.00012736,0.13743654,0.00000000
-5.36368184,0.52678467,0.15043146,0.30716938,0.10264218,0.00013187,0.12426654,0.00000000
-5.35767884,0.51129595,0.14532446,0.30341615,0.10414230,0.00013866,0.11315521,0.00000000
-5.35167584,0.50388318,0.14283968,0.30423615,0.10703189,0.00014769,0.10407613,0.00000000
-5.34567284,0.50452095,0.14290515,0.30969850,0.11127344,0.00015890,0.09698647,0.00000000
-5.33966983,0.51313525,0.14544064,0.31984368,0.11682002,0.00017223,0.09183113,0.00000000
-5.33366683,0.52961653,0.15036216,0.33469026,0.12361787,0.00018759,0.08854685,0.00000000
-5.32766383,0.55383256,0.15758593,0.35424157,0.13160884,0.00020491,0.08706617,0.00000000
-5.32166083,0.58564056,0.16703205,0.37849216,0.14073293,0.00022407,0.08732107,0.00000000
-5.31565783,0.62489819,0.17862743,0.40743368,0.15093065,0.00024499,0.08924619,0.00000000
-5.30965483,0.67147283,0.19230816,0.44105981,0.16214510,0.00026753,0.09278165,0.00000000
-5.30365183,0.72524884,0.20802112,0.47937011,0.17432378,0.00029158,0.09787519,0.00000000
-5.29764882,0.78613237,0.22572474,0.52237232,0.18741985,0.00031702,0.10448384,0.00000000
-5.29164582,0.85405334,0.24538894,0.57008296,0.20139291,0.00034371,0.11257484,0.00000000
-5.28564282,0.92896440,0.26699411,0.62252602,0.21620912,0.00037152,0.12212587,0.00000000
-5.27963982,1.01083658,0.29052911,0.67972955,0.23184063,0.00040031,0.13312463,0.00000000
-5.27363682,1.09965152,0.31598841,0.74172008,0.24826424,0.00042994,0.14556761,0.00000000
-5.26763382,1.19539036,0.34336817,0.80851489,0.26545941,0.00046025,0.15945814,0.00000000
-5.26163082,1.29801944,0.37266155,0.88011223,0.28340553,0.00049111,0.17480365,0.00000000
-5.25562781,1.40747302,0.40385320,0.95647968,0.30207864,0.00052234,0.19161236,0.00000000
-5.24962481,1.52363376,0.43691321,1.03754107,0.32144769,0.00055380,0.20988916,0.00000000
-5.24362181,1.64631139,0.47179064,1.12316235,0.34147057,0.00058531,0.22963107,0.00000000
-5.23761881,1.77522067,0.50840699,1.21313711,0.36209002,0.00061669,0.25082228,0.00000000
-5.23161581,1.90995955,0.54664981,1.30717239,0.38322982,0.00064776,0.27342891,0.00000000
-5.22561281,2.04998877,0.58636686,1.40487555,0.40479134,0.00067831,0.29739384,0.00000000
-5.21960980,2.19461408,0.62736120,1.50574316,0.42665087,0.00070816,0.32263173,0.00000000
-5.21360680,2.34297251,0.66938743,1.60915266,0.44865782,0.00073706,0.34902456,0.00000000
-5.20760380,2.49402365,0.71214962,1.71435762,0.47063412,0.00076481,0.37641801,0.00000000
-5.20160080,2.64654741,0.75530101,1.82048741,0.49237489,0.00079115,0.40461888,0.00000000
-5.19559780,2.79914879,0.79844583,1.92655181,0.51365052,0.00081583,0.43339388,0.00000000
-5.18959480,2.95027065,0.84114339,2.03145093,0.53421017,0.00083862,0.46247007,0.00000000
-5.18359180,3.09821444,0.88291435,2.13399069,0.55378665,0.00085924,0.49153690,0.00000000
-5.17758879,3.24116906,0.92324925,2.23290375,0.57210253,0.00087745,0.52025026,0.00000000
-5.17158579,3.37724724,0.96161898,2.32687543,0.58887725,0.00089301,0.54823829,0.00000000
-5.16558279,3.50452849,0.99748694,2.41457412,0.60383505,0.00090567,0.57510898,0.00000000
-5.15957979,3.62110736,1.03032254,2.49468509,0.61671328,0.00091523,0.60045935,0.00000000
-5.15357679,3.72514530,1.05961534,2.56594667,0.62727077,0.00092150,0.62388591,0.00000000
-5.14757379,3.81492432,1.08488954,2.62718752,0.63529596,0.00092431,0.64499611,0.00000000
-5.14157079,3.88890013,1.10571800,2.67736332,0.64061428,0.00092356,0.66342018,0.00000000
-5.13556778,3.94575284,1.12173531,2.71559175,0.64309456,0.00091915,0.67882302,0.00000000
-5.12956478,3.98443294,1.13264935,2.74118399,0.64265415,0.00091107,0.69091558,0.00000000
-5.12356178,4.00420065,1.13825083,2.75367169,0.63926247,0.00089933,0.69946518,0.00000000
-5.11755878,4.00465713,1.13842032,2.75282816,0.63294292,0.00088401,0.70430438,0.00000000
-5.11155578,3.98576602,1.13313271,2.73868295,0.62377309,0.00086523,0.70533794,0.00000000
-5.10555278,3.94786469,1.12245873,2.71152927,0.61188322,0.00084319,0.70254752,0.00000000
-5.09954977,3.89166467,1.10656358,2.67192402,0.59745312,0.00081812,0.69599403,0.00000000
-5.09354677,3.81824153,1.08570287,2.62068051,0.58070764,0.00079031,0.68581735,0.00000000
-5.08754377,3.72901463,1.06021600,2.55885428,0.56191111,0.00076010,0.67223356,0.00000000
-5.08154077,3.62571785,1.03051740,2.48772276,0.54136077,0.00072786,0.65552982,0.00000000
-5.07553777,3.51036266,0.99708600,2.40875953,0.51937975,0.00069402,0.63605702,0.00000000
-5.06953477,3.38519500,0.96045350,2.32360450,0.49630985,0.00065901,0.61422068,0.00000000
-5.06353177,3.25264778,0.92119182,2.23403093,0.47250425,0.00062331,0.59047032,0.00000000
-5.05752876,3.11529072,0.87990024,2.14191065,0.44832068,0.00058741,0.56528790,0.00000000
-5.05152576,2.97577933,0.83719284,2.04917847,0.42411508,0.00055179,0.53917568,0.00000000
-5.04552276,2.83680433,0.79368638,1.95779696,0.40023593,0.00051698,0.51264390,0.00000000
-5.03951976,2.70104313,0.74998912,1.86972233,0.37701945,0.00048346,0.48619883,0.00000000
-5.03351676,2.57111420,0.70669078,1.78687224,0.35478551,0.00045175,0.46033140,0.00000000
-5.02751376,2.44953518,0.66435376,1.71109589,0.33383447,0.00042233,0.43550678,0.00000000
-5.02151076,2.33868523,0.62350564,1.64414682,0.31444464,0.00039568,0.41215516,0.00000000
-5.01550775,2.24077173,0.58463310,1.58765844,0.29687047,0.00037226,0.39066382,0.00000000
-5.00950475,2.15780148,0.54817704,1.54312241,0.28134112,0.00035251,0.37137068,0.00000000
-5.00350175,2.09155601,0.51452883,1.51186963,0.26805944,0.00033687,0.35455920,0.00000000
-4.99749875,2.04357098,0.48402753,1.49505372,0.25720120,0.00032572,0.34045487,0.00000000
-4.99149575,2.01511907,0.45695805,1.49363680,0.24891429,0.00031945,0.32922291,0.00000000
-4.98549275,2.00719630,0.43354987,1.50837745,0.24331804,0.00031839,0.32096740,0.00000000
-4.97948974,2.02051140,0.41397641,1.53982073,0.24050239,0.00032286,0.31573154,0.00000000
-4.97348674,2.05547817,0.39835476,1.58829021,0.24052702,0.00033314,0.31349907,0.00000000
-4.96748374,2.11221082,0.38674593,1.65388223,0.24342039,0.00034946,0.31419660,0.00000000
-4.96148074,2.19052243,0.37915531,1.73646246,0.24917877,0.00037201,0.31769695,0.00000000
-4.95547774,2.28992676,0.37553363,1.83566515,0.25776538,0.00040092,0.32382321,0.00000000
-4.94947474,2.40964384,0.37577819,1.95089538,0.26910963,0.00043628,0.33235370,0.00000000
-4.94347174,2.54860952,0.37973466,2.08133462,0.28310681,0.00047809,0.34302741,0.00000000
-4.93746873,2.70548969,0.38719936,2.22595012,0.29961813,0.00052631,0.35555020,0.00000000
-4.93146573,2.87869907,0.39792216,2.38350819,0.31847134,0.00058079,0.36960146,0.00000000
-4.92546273,3.06642518,0.41161005,2.55259184,0.33946214,0.00064134,0.38484114,0.00000000
-4.91945973,3.26665716,0.42793147,2.73162254,0.36235621,0.00070766,0.40091726,0.00000000
-4.91345673,3.47721952,0.44652137,2.91888612,0.38689213,0.00077937,0.41747342,0.00000000
-4.90745373,3.69581011,0.46698704,3.11256242,0.41278510,0.00085604,0.43415647,0.00000000
-4.90145073,3.92004182,0.48891460,3.31075808,0.43973138,0.00093713,0.45062407,0.00000000
-4.89544772,4.14748698,0.51187610,3.51154169,0.46741339,0.00102204,0.46655186,0.00000000
-4.88944472,4.37572319,0.53543711,3.71298032,0.49550538,0.00111012,0.48164021,0.00000000
-4.88344172,4.60237928,0.55916458,3.91317637,0.52367933,0.00120065,0.49562029,0.00000000
-4.87743872,4.82518003,0.58263472,4.11030334,0.55161111,0.00129290,0.50825925,0.00000000
-4.87143572,5.04198781,0.60544086,4.30263950,0.57898640,0.00138607,0.51936440,0.00000000
-4.86543272,5.25084002,0.62720080,4.48859801,0.60550640,0.00147939,0.52878623,0.00000000
-4.85942971,5.44998076,0.64756362,4.66675253,0.63089295,0.00157206,0.53642022,0.00000000
-4.85342671,5.63788567,0.66621560,4.83585736,0.65489285,0.00166333,0.54220731,0.00000000
-4.84742371,5.81327913,0.68288513,4.99486140,0.67728139,0.00175244,0.54613307,0.00000000
-4.84142071,5.97514335,0.69734638,5.14291566,0.69786474,0.00183870,0.54822571,0.00000000
-4.83541771,6.12271932,0.70942174,5.27937408,0.71648133,0.00192147,0.54855283,0.00000000
-4.82941471,6.25549985,0.71898283,5.40378824,0.73300217,0.00200013,0.54721726,0.00000000
-4.82341171,6.37321559,0.72595022,5.51589621,0.74733009,0.00207418,0.54435200,0.00000000
-4.81740870,6.47581495,0.73029187,5.61560684,0.75939814,0.00214314,0.54011463,0.00000000
-4.81140570,6.56343942,0.73202035,5.70298022,0.76916723,0.00220662,0.53468129,0.00000000
-4.80540270,6.63639571,0.73118921,5.77820593,0.77662319,0.00226429,0.52824054,0.00000000
-4.79939970,6.69512647,0.72788840,5.84158012,0.78177358,0.00231591,0.52098731,0.00000000
-4.79339670,6.74018107,0.72223927,5.89348302,0.78464438,0.00236126,0.51311716,0.00000000
-4.78739370,6.77218802,0.71438923,5.93435779,0.78527672,0.00240021,0.50482097,0.00000000
-4.78139070,6.79183026,0.70450626,5.96469188,0.78372405,0.00243268,0.49628032,0.00000000
-4.77538769,6.79982421,0.69277368,5.98500165,0.78004963,0.00245864,0.48766361,0.00000000
-4.76938469,6.79690328,0.67938512,5.99582048,0.77432469,0.00247811,0.47912289,0.00000000
-4.76338169,6.78380586,0.66454012,5.99769074,0.76662712,0.00249118,0.47079163,0.00000000
-4.75737869,6.76126787,0.64844011,5.99115912,0.75704083,0.00249796,0.46278318,0.00000000
-4.75137569,6.73001909,0.63128522,5.97677511,0.74565561,0.00249862,0.45519004,0.00000000
-4.74537269,6.69078263,0.61327161,5.95509161,0.73256743,0.00249339,0.44808379,0.00000000
-4.73936968,6.64427652,0.59458943,5.92666710,0.71787911,0.00248252,0.44151551,0.00000000
-4.73336668,6.59121625,0.57542135,5.89206811,0.70170108,0.00246635,0.43551676,0.00000000
-4.72736368,6.53231722,0.55594153,5.85187133,0.68415214,0.00244524,0.43010085,0.00000000
-4.72136068,6.46829609,0.53631483,5.80666426,0.66536000,0.00241961,0.42526432,0.00000000
-4.71535768,6.39987017,0.51669643,5.75704404,0.64546162,0.00238992,0.42098865,0.00000000
-4.70935468,6.32775427,0.49723134,5.70361369,0.62460289,0.00235667,0.41724203,0.00000000
-4.70335168,6.25265483,0.47805410,5.64697585,0.60293807,0.00232041,0.41398105,0.00000000
-4.69734867,6.17526118,0.45928835,5.58772402,0.58062843,0.00228171,0.41115258,0.00000000
-4.69134567,6.09623456,0.44104630,5.52643166,0.55784053,0.00224114,0.40869540,0.00000000
-4.68534267,6.01619516,0.42342813,5.46363978,0.53474401,0.00219932,0.40654195,0.00000000
-4.67933967,5.93570838,0.40652127,5.39984382,0.51150888,0.00215683,0.40461998,0.00000000
-4.67333667,5.85527100,0.39039965,5.33548075,0.48830275,0.00211426,0.40285415,0.00000000
-4.66733367,5.77529855,0.37512291,5.27091725,0.46528777,0.00207215,0.40116765,0.00000000
-4.66133067,5.69611472,0.36073575,5.20644008,0.44261767,0.00203104,0.39948385,0.00000000
-4.65532766,5.61794392,0.34726742,5.14224928,0.42043500,0.00199137,0.39772782,0.00000000
-4.64932466,5.54090760,0.33473141,5.07845499,0.39886866,0.00195356,0.39582796,0.00000000
-4.64332166,5.46502503,0.32312549,5.01507831,0.37803176,0.00191796,0.39371752,0.00000000
-4.63731866,5.39021865,0.31243211,4.95205648,0.35802010,0.00188483,0.39133615,0.00000000
-4.63131566,5.31632418,0.30261918,4.88925220,0.33891112,0.00185438,0.38863125,0.00000000
-4.62531266,5.24310501,0.29364124,4.82646694,0.32076340,0.00182672,0.38555934,0.00000000
-4.61930965,5.17027043,0.28544105,4.76345768,0.30361671,0.00180193,0.38208721,0.00000000
-4.61330665,5.09749689,0.27795152,4.69995622,0.28749264,0.00177998,0.37819286,0.00000000
-4.60730365,5.02445133,0.27109794,4.63569031,0.27239557,0.00176081,0.37386634,0.00000000
-4.60130065,4.95081547,0.26480045,4.57040558,0.25831409,0.00174430,0.36911018,0.00000000
-4.59529765,4.87630994,0.25897659,4.50388708,0.24522266,0.00173029,0.36393976,0.00000000
-4.58929465,4.80071716,0.25354400,4.43597959,0.23308350,0.00171861,0.35838322,0.00000000
-4.58329165,4.72390176,0.24842291,4.36660554,0.22184859,0.00170905,0.35248122,0.00000000
-4.57728864,4.64582772,0.24353866,4.29577976,0.21146169,0.00170141,0.34628641,0.00000000
-4.57128564,4.56657132,0.23882382,4.22362032,0.20186038,0.00169552,0.33986257,0.00000000
-4.56528264,4.48632938,0.23422015,4.15035487,0.19297795,0.00169118,0.33328361,0.00000000
-4.55927964,4.40542231,0.22968011,4.07632227,0.18474525,0.00168827,0.32663225,0.00000000
-4.55327664,4.32429188,0.22516804,4.00196916,0.17709232,0.00168666,0.31999866,0.00000000
-4.54727364,4.24349378,0.22066087,3.92784179,0.16994996,0.00168630,0.31347872,0.00000000
-4.54127064,4.16368517,0.21614849,3.85457329,0.16325101,0.00168714,0.30717242,0.00000000
-4.53526763,4.08560787,0.21163364,3.78286687,0.15693152,0.00168920,0.30118191,0.00000000
-4.52926463,4.01006772,0.20713155,3.71347560,0.15093182,0.00169252,0.29560972,0.00000000
-4.52326163,3.93791100,0.20266911,3.64717965,0.14519727,0.00169716,0.29055682,0.00000000
-4.51725863,3.86999883,0.19828390,3.58476176,0.13967902,0.00170322,0.28612078,0.00000000
-4.51125563,3.80718060,0.19402286,3.52698199,0.13433451,0.00171079,0.28239399,0.00000000
-4.50525263,3.75026729,0.18994095,3.47455275,0.12912784,0.00171997,0.27946193,0.00000000
-4.49924962,3.70000593,0.18609949,3.42811502,0.12403005,0.00173084,0.27740166,0.00000000
-4.49324662,3.65705587,0.18256458,3.38821670,0.11901915,0.00174345,0.27628044,0.00000000
-4.48724362,3.62196804,0.17940536,3.35529405,0.11408007,0.00175782,0.27615453,0.00000000
-4.48124062,3.59516754,0.17669231,3.32965666,0.10920446,0.00177389,0.27706822,0.00000000
-4.47523762,3.57694042,0.17449553,3.31147673,0.10439033,0.00179158,0.27905309,0.00000000
-4.46923462,3.56742498,0.17288300,3.30078299,0.09964152,0.00181072,0.28212749,0.00000000
-4.46323162,3.56660755,0.17191890,3.29745927,0.09496711,0.00183107,0.28629620,0.00000000
-4.45722861,3.57432314,0.17166194,3.30124796,0.09038068,0.00185233,0.29155032,0.00000000
-4.45122561,3.59026040,0.17216372,3.31175790,0.08589950,0.00187413,0.29786733,0.00000000
-4.44522261,3.61397088,0.17346711,3.32847661,0.08154365,0.00189604,0.30521128,0.00000000
-4.43921961,3.64488187,0.17560471,3.35078601,0.07733507,0.00191756,0.31353306,0.00000000
-4.43321661,3.68231253,0.17859739,3.37798132,0.07329669,0.00193819,0.32277088,0.00000000
-4.42721361,3.72549243,0.18245296,3.40929221,0.06945152,0.00195738,0.33285069,0.00000000
-4.42121061,3.77358215,0.18716502,3.44390567,0.06582181,0.00197456,0.34368679,0.00000000
-4.41520760,3.82569515,0.19271199,3.48098963,0.06242828,0.00198919,0.35518249,0.00000000
-4.40920460,3.88092055,0.19905653,3.51971695,0.05928950,0.00200075,0.36723089,0.00000000
-4.40320160,3.93834618,0.20614522,3.55928891,0.05642133,0.00200877,0.37971577,0.00000000
-4.39719860,3.99708171,0.21390882,3.59895790,0.05383655,0.00201282,0.39251278,0.00000000
-4.39119560,4.05628144,0.22226288,3.63804881,0.05154460,0.00201257,0.40549079,0.00000000
-4.38519260,4.11516654,0.23110902,3.67597877,0.04955146,0.00200776,0.41851356,0.00000000
-4.37918959,4.17304668,0.24033669,3.71227518,0.04785970,0.00199823,0.43144175,0.00000000
-4.37318659,4.22934062,0.24982558,3.74659165,0.04646856,0.00198393,0.44413530,0.00000000
-4.36718359,4.28359578,0.25944851,3.77872187,0.04537425,0.00196492,0.45645611,0.00000000
-4.36118059,4.33550635,0.26907483,3.80861119,0.04457028,0.00194138,0.46827107,0.00000000
-4.35517759,4.38492955,0.27857412,3.83636570,0.04404781,0.00191356,0.47945532,0.00000000
-4.34917459,4.43189956,0.28782023,3.86225862,0.04379615,0.00188188,0.48989562,0.00000000
-4.34317159,4.47663843,0.29669526,3.88673358,0.04380314,0.00184681,0.49949373,0.00000000
-4.33716858,4.51956317,0.30509354,3.91040441,0.04405567,0.00180894,0.50816967,0.00000000
-4.33116558,4.56128819,0.31292521,3.93405095,0.04454006,0.00176892,0.51586451,0.00000000
-4.32516258,4.60262225,0.32011941,3.95861037,0.04524243,0.00172749,0.52254277,0.00000000
-4.31915958,4.64455895,0.32662667,3.98516338,0.04614909,0.00168543,0.52819400,0.00000000
-4.31315658,4.68826013,0.33242056,4.01491506,0.04724672,0.00164357,0.53283355,0.00000000
-4.30715358,4.73503162,0.33749840,4.04916977,0.04852262,0.00160276,0.53650232,0.00000000
