energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.70585293,5.77404587,4.77373489,1.49697069,0.00513291,2.37887243,0.00972820,1.30927380
-5.69984992,5.78928466,4.76636796,1.49563871,0.00521623,2.36329327,0.01009066,1.33364545
-5.69384692,5.80233844,4.75582463,1.49364950,0.00529346,2.34653669,0.01046819,1.35763417
-5.68784392,5.81334064,4.74284630,1.49102345,0.00536350,2.32894100,0.01085569,1.38097184
-5.68184092,5.82237677,4.72811538,1.48777734,0.00542512,2.31083082,0.01124749,1.40338503
-5.67583792,5.82947563,4.71223587,1.48392098,0.00547697,2.29250601,0.01163753,1.42460072
-5.66983492,5.83460662,4.69572038,1.47945510,0.00551767,2.27423308,0.01201949,1.44435297
-5.66383192,5.83768358,4.67898402,1.47437056,0.00554584,2.25623956,0.01238705,1.46239041
-5.65782891,5.83857479,4.66234520,1.46864902,0.00556012,2.23871136,0.01273411,1.47848415
-5.65182591,5.83711840,4.64603271,1.46226495,0.00555931,2.22179326,0.01305492,1.49243582
-5.64582291,5.83314192,4.63019808,1.45518888,0.00554237,2.20559205,0.01334437,1.50408509
-5.63981991,5.82648421,4.61493183,1.44739143,0.00550853,2.19018202,0.01359806,1.51331631
-5.63381691,5.81701795,4.60028186,1.43884795,0.00545738,2.17561207,0.01381254,1.52006365
-5.62781391,5.80467067,4.58627231,1.42954315,0.00538886,2.16191374,0.01398534,1.52431443
-5.62181091,5.78944252,4.57292106,1.41947545,0.00530340,2.14910931,0.01411508,1.52611008
-5.61580790,5.77141918,4.56025433,1.40866061,0.00520193,2.13721947,0.01420152,1.52554485
-5.60980490,5.75077887,4.54831731,1.39713431,0.00508588,2.12626965,0.01424551,1.52276193
-5.60380190,5.72779274,4.53717971,1.38495355,0.00495727,2.11629467,0.01424904,1.51794749
-5.59779890,5.70281880,4.52693629,1.37219664,0.00481866,2.10734150,0.01421507,1.51132268
-5.59179590,5.67628974,4.51770223,1.35896197,0.00467316,2.09946973,0.01414757,1.50313441
-5.58579290,5.64869593,4.50960413,1.34536561,0.00452442,2.09275015,0.01405132,1.49364524
-5.57978989,5.62056489,4.50276775,1.33153789,0.00437654,2.08726148,0.01393187,1.48312341
-5.57378689,5.59243912,4.49730357,1.31761952,0.00423412,2.08308578,0.01379540,1.47183344
-5.56778389,5.56485401,4.49329197,1.30375726,0.00410209,2.08030294,0.01364863,1.46002816
-5.56178089,5.53831763,4.49076924,1.29009977,0.00398573,2.07898486,0.01349873,1.44794260
-5.55577789,5.51329388,4.48971602,1.27679373,0.00389056,2.07918982,0.01335320,1.43579016
-5.54977489,5.49019003,4.49004924,1.26398057,0.00382224,2.08095750,0.01321981,1.42376130
-5.54377189,5.46934948,4.49161840,1.25179391,0.00378652,2.08430497,0.01310650,1.41202452
-5.53776888,5.45104961,4.49420664,1.24035783,0.00378913,2.08922408,0.01302130,1.40072959
-5.53176588,5.43550445,4.49753660,1.22978580,0.00383564,2.09568004,0.01297225,1.39001235
-5.52576288,5.42287133,4.50128073,1.22018026,0.00393142,2.10361152,0.01296728,1.38000067
-5.51975988,5.41326014,4.50507534,1.21163258,0.00408143,2.11293184,0.01301408,1.37082054
-5.51375688,5.40674391,4.50853735,1.20422317,0.00429015,2.12353117,0.01311997,1.36260183
-5.50775388,5.40336910,4.51128259,1.19802148,0.00456142,2.13527939,0.01329172,1.35548273
-5.50175088,5.40316423,4.51294445,1.19308570,0.00489829,2.14802929,0.01353536,1.34961228
-5.49574787,5.40614559,4.51319156,1.18946195,0.00530291,2.16161986,0.01385591,1.34515062
-5.48974487,5.41231927,4.51174355,1.18718284,0.00577631,2.17587937,0.01425719,1.34226648
-5.48374187,5.42167903,4.50838380,1.18626544,0.00631836,2.19062805,0.01474156,1.34113196
-5.47773887,5.43420009,4.50296876,1.18670869,0.00692757,2.20568031,0.01530965,1.34191489
-5.47173587,5.44982929,4.49543314,1.18849043,0.00760105,2.22084639,0.01596016,1.34476902
-5.46573287,5.46847268,4.48579118,1.19156431,0.00833441,2.23593367,0.01668966,1.34982284
-5.45972986,5.48998157,4.47413388,1.19585690,0.00912176,2.25074750,0.01749242,1.35716774
-5.45372686,5.51413858,4.46062262,1.20126522,0.00995571,2.26509193,0.01836041,1.36684653
-5.44772386,5.54064517,4.44547967,1.20765514,0.01082748,2.27877036,0.01928322,1.37884302
-5.44172086,5.56911193,4.42897625,1.21486086,0.01172696,2.29158635,0.02024820,1.39307387
-5.43571786,5.59905308,4.41141863,1.22268571,0.01264296,2.30334468,0.02124067,1.40938307
-5.42971486,5.62988576,4.39313315,1.23090439,0.01356343,2.31385273,0.02224416,1.42754001
-5.42371186,5.66093498,4.37445070,1.23926676,0.01447572,2.32292228,0.02324078,1.44724123
-5.41770885,5.69144406,4.35569130,1.24750301,0.01536691,2.33037161,0.02421175,1.46811611
-5.41170585,5.72059049,4.33714922,1.25533019,0.01622417,2.33602795,0.02513785,1.48973633
-5.40570285,5.74750644,4.31907938,1.26245974,0.01703512,2.33973005,0.02599999,1.51162863
-5.39969985,5.77130295,4.30168508,1.26860573,0.01778817,2.34133087,0.02677983,1.53329047
-5.39369685,5.79109667,4.28510782,1.27349351,0.01847286,2.34070018,0.02746035,1.55420758
-5.38769385,5.80603777,4.26941930,1.27686826,0.01908017,2.33772699,0.02802638,1.57387278
-5.38169085,5.81533773,4.25461597,1.27850322,0.01960278,2.33232171,0.02846510,1.59180487
-5.37568784,5.81829578,4.24061645,1.27820713,0.02003523,2.32441803,0.02876646,1.60756695
-5.36968484,5.81432271,4.22726204,1.27583055,0.02037406,2.31397435,0.02892350,1.62078314
-5.36368184,5.80296145,4.21432042,1.27127098,0.02061784,2.30097500,0.02893252,1.63115299
-5.35767884,5.78390354,4.20149270,1.26447647,0.02076718,2.28543114,0.02879320,1.63846311
-5.35167584,5.75700106,4.18842376,1.25544764,0.02082455,2.26738131,0.02850855,1.64259548
-5.34567284,5.72227410,4.17471573,1.24423823,0.02079418,2.24689195,0.02808474,1.64353230
-5.33966983,5.67991348,4.15994425,1.23095401,0.02068179,2.22405760,0.02753088,1.64135734
-5.33366683,5.63027909,4.14367699,1.21575030,0.02049436,2.19900103,0.02685862,1.63625377
-5.32766383,5.57389393,4.12549373,1.19882820,0.02023984,2.17187311,0.02608181,1.62849884
-5.32166083,5.51143431,4.10500725,1.18042962,0.01992681,2.14285237,0.02521594,1.61845565
-5.31565783,5.44371625,4.08188375,1.16083131,0.01956426,2.11214415,0.02427773,1.60656236
-5.30965483,5.37167854,4.05586202,1.14033805,0.01916126,2.07997918,0.02328460,1.59331932
-5.30365183,5.29636247,4.02676991,1.11927515,0.01872675,2.04661130,0.02225420,1.57927445
-5.29764882,5.21888852,3.99453729,1.09798033,0.01826935,2.01231431,0.02120395,1.56500730
-5.29164582,5.14043009,3.95920425,1.07679529,0.01779715,1.97737769,0.02015068,1.55111220
-5.28564282,5.06218458,3.92092396,1.05605687,0.01731764,1.94210113,0.01911025,1.53818073
-5.27963982,4.98534205,3.87995957,1.03608816,0.01683760,1.90678779,0.01809728,1.52678408
-5.27363682,4.91105200,3.83667501,1.01718965,0.01636309,1.87173650,0.01712496,1.51745538
-5.26763382,4.84038885,3.79151980,0.99963049,0.01589939,1.83723299,0.01620483,1.51067265
-5.26163082,4.77431710,3.74500854,0.98364033,0.01545103,1.80354034,0.01534674,1.50684250
-5.25562781,4.71365713,3.69769589,0.96940175,0.01502180,1.77088935,0.01455877,1.50628521
-5.24962481,4.65905306,3.65014834,0.95704364,0.01461478,1.73946893,0.01384718,1.50922153
-5.24362181,4.61094393,3.60291425,0.94663581,0.01423233,1.70941734,0.01321648,1.51576174
-5.23761881,4.56953990,3.55649387,0.93818518,0.01387613,1.68081474,0.01266939,1.52589741
-5.23161581,4.53480468,3.51131093,0.93163358,0.01354718,1.65367748,0.01220698,1.53949638
-5.22561281,4.50644568,3.46768764,0.92685767,0.01324578,1.62795483,0.01182866,1.55630124
-5.21960980,4.48391297,3.42582441,0.92367091,0.01297155,1.60352836,0.01153231,1.57593181
-5.21360680,4.46640757,3.38578572,0.92182775,0.01272343,1.58021421,0.01131431,1.59789160
-5.20760380,4.45289963,3.34749284,0.92102995,0.01249966,1.55776845,0.01116969,1.62157842
-5.20160080,4.44215601,3.31072389,0.92093507,0.01229783,1.53589530,0.01109223,1.64629895
-5.19559780,4.43277681,3.27512141,0.92116661,0.01211488,1.51425801,0.01107452,1.67128685
-5.18959480,4.42323942,3.24020678,0.92132574,0.01194721,1.49249185,0.01110821,1.69572405
-5.18359180,4.41194851,3.20540085,0.92100404,0.01179071,1.47021873,0.01118408,1.71876434
-5.17758879,4.39728990,3.17004951,0.91979674,0.01164091,1.44706266,0.01129228,1.73955859
-5.17158579,4.37768606,3.13345272,0.91731608,0.01149309,1.42266522,0.01142250,1.75728049
-5.16558279,4.35165067,3.09489551,0.91320401,0.01134247,1.39670041,0.01156423,1.77115204
-5.15957979,4.31784013,3.05367919,0.90714395,0.01118436,1.36888800,0.01170700,1.78046755
-5.15357679,4.27509955,3.00915119,0.89887092,0.01101433,1.33900472,0.01184061,1.78461543
-5.14757379,4.22250141,2.96073207,0.88817972,0.01082844,1.30689287,0.01195543,1.78309686
-5.14157079,4.15937539,2.90793855,0.87493099,0.01062335,1.27246583,0.01204262,1.77554061
-5.13556778,4.08532836,2.85040152,0.85905462,0.01039653,1.23571040,0.01209443,1.76171370
-5.12956478,4.00025393,2.78787864,0.84055090,0.01014637,1.19668590,0.01210439,1.74152733
-5.12356178,3.90433171,2.72026105,0.81948898,0.00987226,1.15552026,0.01206751,1.71503837
-5.11755878,3.79801677,2.64757462,0.79600328,0.00957468,1.11240346,0.01198048,1.68244617
-5.11155578,3.68202025,2.56997581,0.77028768,0.00925519,1.06757872,0.01184175,1.64408529
-5.10555278,3.55728251,2.48774309,0.74258819,0.00891645,1.02133214,0.01165164,1.60041450
-5.09954977,3.42494034,2.40126459,0.71319426,0.00856213,0.97398131,0.01141237,1.55200262
-5.09354677,3.28629006,2.31102290,0.68242925,0.00819681,0.92586362,0.01112800,1.49951195
-5.08754377,3.14274812,2.21757812,0.65064048,0.00782590,0.87732479,0.01080439,1.44367992
-5.08154077,2.99581098,2.12154998,0.61818927,0.00745543,0.82870826,0.01044907,1.38529979
-5.07553777,2.84701583,2.02359993,0.58544123,0.00709194,0.78034573,0.01007109,1.32520089
-5.06953477,2.69790327,1.92441394,0.55275733,0.00674226,0.73254933,0.00968079,1.26422916
-5.06353177,2.54998317,1.82468650,0.52048570,0.00641333,0.68560549,0.00928961,1.20322843
-5.05752876,2.40470429,1.72510631,0.48895460,0.00611203,0.63977063,0.00890982,1.14302297
-5.05152576,2.26342825,1.62634378,0.45846652,0.00584499,0.59526867,0.00855423,1.08440142
-5.04552276,2.12740794,1.52904054,0.42929344,0.00561845,0.55229005,0.00823591,1.02810262
-5.03951976,1.99777039,1.43380081,0.40167333,0.00543806,0.51099220,0.00796793,0.97480327
-5.03351676,1.87550389,1.34118466,0.37580779,0.00530879,0.47150116,0.00776300,0.92510764
-5.02751376,1.76144915,1.25170274,0.35186075,0.00523477,0.43391389,0.00763321,0.87953930
-5.02151076,1.65629397,1.16581254,0.32995805,0.00521923,0.39830123,0.00758971,0.83853488
-5.01550775,1.56057113,1.08391575,0.31018799,0.00526437,0.36471095,0.00764242,0.80243984
-5.00950475,1.47465908,1.00635667,0.29260245,0.00537134,0.33317089,0.00779975,0.77150617
-5.00350175,1.39878517,0.93342150,0.27721880,0.00554015,0.30369179,0.00806830,0.74589209
-4.99749875,1.33303096,0.86533835,0.26402217,0.00576969,0.27626987,0.00845264,0.72566344
-4.99149575,1.27733959,0.80227790,0.25296829,0.00605768,0.25088890,0.00895502,0.71079698
-4.98549275,1.23152483,0.74435479,0.24398653,0.00640070,0.22752190,0.00957521,0.70118525
-4.97948974,1.19528169,0.69162954,0.23698336,0.00679423,0.20613229,0.01031032,0.69664306
-4.97348674,1.16819856,0.64411112,0.23184591,0.00723268,0.18667480,0.01115466,0.69691532
-4.96748374,1.14977042,0.60176005,0.22844571,0.00770951,0.16909599,0.01209971,0.70168607
-4.96148074,1.13941320,0.56449206,0.22664243,0.00821727,0.15333464,0.01313411,0.71058858
-4.95547774,1.13647877,0.53218222,0.22628763,0.00874778,0.13932198,0.01424375,0.72321599
-4.94947474,1.14027043,0.50466932,0.22722838,0.00929224,0.12698198,0.01541194,0.73913244
-4.94347174,1.15005841,0.48176062,0.22931062,0.00984142,0.11623165,0.01661968,0.75788420
-4.93746873,1.16509508,0.46323651,0.23238232,0.01038581,0.10698148,0.01784601,0.77901049
-4.93146573,1.18462931,0.44885518,0.23629614,0.01091585,0.09913610,0.01906844,0.80205358
-4.92546273,1.20791972,0.43835703,0.24091170,0.01142211,0.09259502,0.02026351,0.82656796
-4.91945973,1.23424644,0.43146861,0.24609733,0.01189552,0.08725362,0.02140732,0.85212817
-4.91345673,1.26292085,0.42790619,0.25173125,0.01232753,0.08300430,0.02247621,0.87833513
-4.90745373,1.29329345,0.42737859,0.25770217,0.01271035,0.07973763,0.02344738,0.90482087
-4.90145073,1.32475944,0.42958964,0.26390945,0.01303711,0.07734375,0.02429962,0.93125146
-4.89544772,1.35676216,0.43423987,0.27026261,0.01330199,0.07571368,0.02501390,0.95732840
-4.88944472,1.38879451,0.44102791,0.27668059,0.01350036,0.07474063,0.02557394,0.98278836
-4.88344172,1.42039863,0.44965147,0.28309057,0.01362886,0.07432135,0.02596677,1.00740168
-4.87743872,1.45116407,0.45980817,0.28942669,0.01368547,0.07435731,0.02618313,1.03096986
-4.87143572,1.48072501,0.47119638,0.29562866,0.01366949,0.07475581,0.02621772,1.05332220
-4.86543272,1.50875686,0.48351625,0.30164040,0.01358155,0.07543103,0.02606937,1.07431226
-4.85942971,1.53497275,0.49647107,0.30740890,0.01342354,0.07630487,0.02574105,1.09381418
-4.85342671,1.55912031,0.50976915,0.31288334,0.01319848,0.07730778,0.02523974,1.11171930
-4.84742371,1.58097911,0.52312618,0.31801459,0.01291048,0.07837939,0.02457615,1.12793341
-4.84142071,1.60035904,0.53626830,0.32275503,0.01256451,0.07946916,0.02376432,1.14237468
-4.83541771,1.61709973,0.54893558,0.32705890,0.01216629,0.08053683,0.02282115,1.15497254
-4.82941471,1.63107116,0.56088611,0.33088297,0.01172213,0.08155291,0.02176579,1.16566737
-4.82341171,1.64217534,0.57190032,0.33418757,0.01123872,0.08249903,0.02061902,1.17441118
-4.81740870,1.65034891,0.58178550,0.33693798,0.01072298,0.08336829,0.01940262,1.18116902
-4.81140570,1.65556648,0.59038023,0.33910591,0.01018192,0.08416550,0.01813868,1.18592097
-4.80540270,1.65784434,0.59755854,0.34067116,0.00962245,0.08490741,0.01684904,1.18866459
-4.79939970,1.65724426,0.60323354,0.34162319,0.00905131,0.08562276,0.01555469,1.18941758
-4.79339670,1.65387709,0.60736037,0.34196270,0.00847488,0.08635229,0.01427530,1.18822045
-4.78739370,1.64790573,0.60993824,0.34170284,0.00789918,0.08714855,0.01302886,1.18513896
-4.78139070,1.63954733,0.61101147,0.34087025,0.00732973,0.08807553,0.01183132,1.18026622
-4.77538769,1.62907431,0.61066940,0.33950570,0.00677153,0.08920803,0.01069650,1.17372432
-4.76938469,1.61681416,0.60904511,0.33766437,0.00622902,0.09063079,0.00963590,1.16566529
-4.76338169,1.60314775,0.60631307,0.33541561,0.00570605,0.09243726,0.00865880,1.15627141
-4.75737869,1.58850605,0.60268549,0.33284236,0.00520591,0.09472799,0.00777226,1.14575474
-4.75137569,1.57336522,0.59840775,0.33004004,0.00473132,0.09760865,0.00698134,1.13435584
-4.74537269,1.55824000,0.59375269,0.32711500,0.00428444,0.10118765,0.00628924,1.12234166
-4.73936968,1.54367524,0.58901406,0.32418261,0.00386689,0.10557326,0.00569757,1.11000243
-4.73336668,1.53023581,0.58449912,0.32136477,0.00347982,0.11087038,0.00520655,1.09764767
-4.72736368,1.51849463,0.58052063,0.31878720,0.00312389,0.11717698,0.00481527,1.08560111
-4.72136068,1.50901906,0.57738816,0.31657623,0.00279933,0.12458012,0.00452191,1.07419450
-4.71535768,1.50235571,0.57539913,0.31485532,0.00250600,0.13315191,0.00432390,1.06376037
-4.70935468,1.49901391,0.57482945,0.31374132,0.00224336,0.14294524,0.00421808,1.05462365
-4.70335168,1.49944807,0.57592423,0.31334047,0.00201058,0.15398967,0.00420080,1.04709223
-4.69734867,1.50403944,0.57888858,0.31374434,0.00180652,0.16628751,0.00426798,1.04144675
-4.69134567,1.51307773,0.58387886,0.31502577,0.00162982,0.17981033,0.00441513,1.03792960
-4.68534267,1.52674332,0.59099456,0.31723494,0.00147885,0.19449606,0.00463732,1.03673372
-4.67933967,1.54509083,0.60027138,0.32039577,0.00135186,0.21024694,0.00492914,1.03799147
-4.67333667,1.56803485,0.61167543,0.32450277,0.00124691,0.22692841,0.00528464,1.04176416
-4.66733367,1.59533885,0.62509936,0.32951857,0.00116195,0.24436922,0.00569725,1.04803275
-4.66133067,1.62660802,0.64036036,0.33537234,0.00109487,0.26236276,0.00615972,1.05669047
-4.65532766,1.66128707,0.65720055,0.34195916,0.00104351,0.28066978,0.00666409,1.06753778
-4.64932466,1.69866338,0.67528987,0.34914056,0.00100568,0.29902248,0.00720161,1.08028038
-4.64332166,1.73787636,0.69423167,0.35674639,0.00097923,0.31712993,0.00776286,1.09453067
-4.63731866,1.77793293,0.71357092,0.36457791,0.00096204,0.33468469,0.00833771,1.10981301
-4.63131566,1.81772924,0.73280513,0.37241219,0.00095207,0.35137056,0.00891548,1.12557285
-4.62531266,1.85607820,0.75139746,0.38000780,0.00094742,0.36687097,0.00948511,1.14118986
-4.61930965,1.89174201,0.76879201,0.38711142,0.00094626,0.38087804,0.01003529,1.15599451
-4.61330665,1.92346869,0.78443040,0.39346545,0.00094697,0.39310171,0.01055478,1.16928792
-4.60730365,1.95003128,0.79776940,0.39881606,0.00094806,0.40327864,0.01103263,1.18036397
-4.60130065,1.97026808,0.80829865,0.40292157,0.00094825,0.41118062,0.01145846,1.18853301
-4.59529765,1.98312231,0.81555788,0.40556067,0.00094643,0.41662199,0.01182276,1.19314612
-4.58929465,1.98767934,0.81915288,0.40654024,0.00094172,0.41946575,0.01211718,1.19361871
-4.58329165,1.98319986,0.81876945,0.40570222,0.00093342,0.41962824,0.01233476,1.18945258
-4.57728864,1.96914747,0.81418480,0.40292951,0.00092106,0.41708196,0.01247017,1.18025522
-4.57128564,1.94520931,0.80527578,0.39815030,0.00090433,0.41185660,0.01251986,1.16575555
-4.56528264,1.91130887,0.79202376,0.39134088,0.00088313,0.40403806,0.01248218,1.14581530
-4.55927964,1.86761039,0.77451567,0.38252666,0.00085752,0.39376573,0.01235742,1.12043552
-4.55327664,1.81451461,0.75294154,0.37178143,0.00082771,0.38122793,0.01214782,1.08975798
-4.54727364,1.75264630,0.72758841,0.35922487,0.00079404,0.36665590,0.01185743,1.05406142
-4.54127064,1.68283419,0.69883113,0.34501851,0.00075696,0.35031653,0.01149199,1.01375293
-4.53526763,1.60608427,0.66712044,0.32936024,0.00071698,0.33250423,0.01105872,0.96935496
-4.52926463,1.52354803,0.63296897,0.31247782,0.00067471,0.31353225,0.01056608,0.92148873
-4.52326163,1.43648693,0.59693586,0.29462149,0.00063077,0.29372384,0.01002344,0.87085475
-4.51725863,1.34623500,0.55961064,0.27605622,0.00058578,0.27340359,0.00944082,0.81821164
-4.51125563,1.25416106,0.52159709,0.25705386,0.00054037,0.25288931,0.00882855,0.76435407
-4.50525263,1.16163228,0.48349787,0.23788553,0.00049514,0.23248475,0.00819696,0.71009097
-4.49924962,1.06998046,0.44590030,0.21881454,0.00045064,0.21247331,0.00755610,0.65622475
-4.49324662,0.98047219,0.40936386,0.20009012,0.00040736,0.19311296,0.00691547,0.60353250
-4.48724362,0.89428376,0.37440979,0.18194223,0.00036575,0.17463245,0.00628382,0.55274964
-4.48124062,0.81248149,0.34151288,0.16457737,0.00032615,0.15722884,0.00566895,0.50455653
-4.47523762,0.73600751,0.31109555,0.14817568,0.00028886,0.14106622,0.00507758,0.45956822
-4.46923462,0.66567114,0.28352421,0.13288920,0.00025409,0.12627563,0.00451529,0.41832740
-4.46323162,0.60214528,0.25910754,0.11884125,0.00022197,0.11295600,0.00398647,0.38130039
-4.45722861,0.54596735,0.23809659,0.10612682,0.00019259,0.10117582,0.00349434,0.34887586
-4.45122561,0.49754398,0.22068627,0.09481383,0.00016594,0.09097548,0.00304098,0.32136576
-4.44522261,0.45715842,0.20701779,0.08494506,0.00014201,0.08237008,0.00262745,0.29900819
-4.43921961,0.42497993,0.19718175,0.07654052,0.00012069,0.07535228,0.00225386,0.28197129
-4.43321661,0.40107413,0.19122148,0.06960017,0.00010186,0.06989539,0.00191951,0.27035796
-4.42721361,0.38541342,0.18913632,0.06410671,0.00008538,0.06595613,0.00162303,0.26421063
-4.42121061,0.37788689,0.19088454,0.06002827,0.00007107,0.06347728,0.00136249,0.26351581
-4.41520760,0.37830905,0.19638577,0.05732092,0.00005875,0.06238999,0.00113556,0.26820796
-4.40920460,0.38642699,0.20552286,0.05593089,0.00004823,0.06261558,0.00093963,0.27817249
-4.40320160,0.40192596,0.21814306,0.05579639,0.00003932,0.06406713,0.00077193,0.29324780
-4.39719860,0.42443309,0.23405872,0.05684901,0.00003184,0.06665058,0.00062960,0.31322636
-4.39119560,0.45351972,0.25304757,0.05901472,0.00002560,0.07026553,0.00050983,0.33785492
-4.38519260,0.48870243,0.27485275,0.06221453,0.00002044,0.07480579,0.00040988,0.36683412
-4.37918959,0.52944328,0.29918297,0.06636476,0.00001621,0.08015982,0.00032716,0.39981777
-4.37318659,0.57514989,0.32571280,0.07137716,0.00001276,0.08621098,0.00025925,0.43641225
-4.36718359,0.62517574,0.35408363,0.07715884,0.00000998,0.09283788,0.00020397,0.47617629
-4.36118059,0.67882135,0.38390528,0.08361222,0.00000775,0.09991480,0.00015932,0.51862167
-4.35517759,0.73533686,0.41475864,0.09063494,0.00000597,0.10731229,0.00012355,0.56321509
-4.34917459,0.79392647,0.44619939,0.09812006,0.00000457,0.11489793,0.00009513,0.60938162
-4.34317159,0.85375501,0.47776292,0.10595645,0.00000348,0.12253747,0.00007272,0.65650995
-4.33716858,0.91395693,0.50897047,0.11402947,0.00000262,0.13009614,0.00005518,0.70395956
-4.33116558,0.97364777,0.53933641,0.12222204,0.00000197,0.13744028,0.00004158,0.75106986
-4.32516258,1.03193791,0.56837657,0.13041608,0.00000146,0.14443922,0.00003110,0.79717129
-4.31915958,1.08794852,0.59561740,0.13849424,0.00000108,0.15096737,0.00002310,0.84159797
-4.31315658,1.14082908,0.62060571,0.14634205,0.00000079,0.15690639,0.00001703,0.88370183
-4.30715358,1.18977606,0.64291865,0.15385020,0.00000058,0.16214747,0.00001247,0.92286749
