energy_ev,total_up,B_p_up,B_d_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up
-5.74787394,5.26921951,1.40721142,0.00000000,1.47011533,3.25754328,0.17748421,0.70861659
-5.74187094,5.35535739,1.43287008,0.00000000,1.48909287,3.29231760,0.18557563,0.71659733
-5.73586793,5.42640212,1.45521082,0.00000000,1.50448012,3.31761874,0.19338637,0.72211343
-5.72986493,5.48297124,1.47442098,0.00000000,1.51653386,3.33430168,0.20085578,0.72524369
-5.72386193,5.52589040,1.49073672,0.00000000,1.52555167,3.34337774,0.20792371,0.72609689
-5.71785893,5.55615638,1.50443454,0.00000000,1.53186177,3.34597926,0.21453117,0.72480648
-5.71185593,5.57489741,1.51582245,0.00000000,1.53581310,3.34332216,0.22062095,0.72152490
-5.70585293,5.58333268,1.52523117,0.00000000,1.53776615,3.33666766,0.22613824,0.71641780
-5.69984992,5.58273292,1.53300571,0.00000000,1.53808494,3.32728513,0.23103135,0.70965840
-5.69384692,5.57438360,1.53949770,0.00000000,1.53713038,3.31641727,0.23525232,0.70142228
-5.68784392,5.55955228,1.54505843,0.00000000,1.53525530,3.30524887,0.23875757,0.69188281
-5.68184092,5.53946104,1.55003300,0.00000000,1.53280114,3.29488018,0.24150860,0.68120742
-5.67583792,5.51526466,1.55475533,0.00000000,1.53009611,3.28630532,0.24347263,0.66955484
-5.66983492,5.48803477,1.55954412,0.00000000,1.52745475,3.28039604,0.24462329,0.65707329
-5.66383192,5.45874979,1.56469941,0.00000000,1.52517834,3.27789059,0.24494125,0.64389984
-5.65782891,5.42828997,1.57049963,0.00000000,1.52355583,3.27938732,0.24441494,0.63016062
-5.65182591,5.39743671,1.57719882,0.00000000,1.52286477,3.28534213,0.24304112,0.61597201
-5.64582291,5.36687492,1.58502362,0.00000000,1.52337166,3.29606913,0.24082550,0.60144248
-5.63981991,5.33719730,1.59416995,0.00000000,1.52533131,3.31174317,0.23778324,0.58667503
-5.63381691,5.30890903,1.60479897,0.00000000,1.52898474,3.33240365,0.23393940,0.57176988
-5.62781391,5.28243198,1.61703246,0.00000000,1.53455549,3.35795846,0.22932915,0.55682732
-5.62181091,5.25810738,1.63094729,0.00000000,1.54224398,3.38818762,0.22399793,0.54195046
-5.61580790,5.23619635,1.64656952,0.00000000,1.55222034,3.42274616,0.21800131,0.52724758
-5.60980490,5.21687815,1.66386810,0.00000000,1.56461562,3.46116626,0.21140463,0.51283410
-5.60380190,5.20024637,1.68274875,0.00000000,1.57951214,3.50285892,0.20428244,0.49883396
-5.59779890,5.18630367,1.70304856,0.00000000,1.59693345,3.54711579,0.19671753,0.48538030
-5.59179590,5.17495609,1.72453188,0.00000000,1.61683475,3.59311192,0.18879985,0.47261554
-5.58579290,5.16600820,1.74688813,0.00000000,1.63909458,3.63991060,0.18062504,0.46069080
-5.57978989,5.15916065,1.76973225,0.00000000,1.66350861,3.68647127,0.17229285,0.44976482
-5.57378689,5.15401144,1.79260827,0.00000000,1.68978653,3.73166159,0.16390531,0.44000243
-5.56778389,5.15006240,1.81499637,0.00000000,1.71755246,3.77427442,0.15556482,0.43157284
-5.56178089,5.14673185,1.83632380,0.00000000,1.74634973,3.81305038,0.14737222,0.42464777
-5.55577789,5.14337416,1.85597949,0.00000000,1.77565001,3.84670602,0.13942485,0.41939971
-5.54977489,5.13930622,1.87333213,0.00000000,1.80486704,3.87396737,0.13181477,0.41600029
-5.54377189,5.13384040,1.88775127,0.00000000,1.83337447,3.89360802,0.12462714,0.41461904
-5.53776888,5.12632277,1.89863054,0.00000000,1.86052738,3.90449038,0.11793886,0.41542241
-5.53176588,5.11617487,1.90541199,0.00000000,1.88568651,3.90560852,0.11181747,0.41857309
-5.52576288,5.10293685,1.90761050,0.00000000,1.90824400,3.89613037,0.10632043,0.42422963
-5.51975988,5.08630912,1.90483680,0.00000000,1.92764963,3.87543713,0.10149467,0.43254610
-5.51375688,5.06618982,1.89681796,0.00000000,1.94343577,3.84315745,0.09737651,0.44367166
-5.50775388,5.04270515,1.88341400,0.00000000,1.95524003,3.79919430,0.09399187,0.45774983
-5.50175088,5.01622992,1.86462965,0.00000000,1.96282394,3.74374235,0.09135668,0.47491722
-5.49574787,4.98739593,1.84062037,0.00000000,1.96608677,3.67729466,0.08947756,0.49530146
-5.48974487,4.95708670,1.81169202,0.00000000,1.96507342,3.60063735,0.08835256,0.51901818
-5.48374187,4.92641760,1.77829406,0.00000000,1.95997581,3.51483220,0.08797201,0.54616687
-5.47773887,4.89670121,1.74100637,0.00000000,1.95112757,3.42118742,0.08831929,0.57682564
-5.47173587,4.86939913,1.70052018,0.00000000,1.93899215,3.32121760,0.08937163,0.61104481
-5.46573287,4.84606169,1.65761401,0.00000000,1.92414484,3.21659453,0.09110077,0.64883962
-5.45972986,4.82825858,1.61312571,0.00000000,1.90724958,3.10909109,0.09347343,0.69018224
-5.45372686,4.81750339,1.56792190,0.00000000,1.88903182,3.00052086,0.09645177,0.73499350
-5.44772386,4.81517620,1.52286638,0.00000000,1.87024863,2.89267613,0.09999361,0.78313482
-5.44172086,4.82244811,1.47878900,0.00000000,1.85165784,2.78726749,0.10405264,0.83440083
-5.43571786,4.84021202,1.43645648,0.00000000,1.83398769,2.68586754,0.10857848,0.88851330
-5.42971486,4.86902352,1.39654655,0.00000000,1.81790853,2.58986153,0.11351687,0.94511699
-5.42371186,4.90905530,1.35962656,0.00000000,1.80400806,2.50040690,0.11880976,1.00377781
-5.41770885,4.96006788,1.32613754,0.00000000,1.79277135,2.41840346,0.12439567,1.06398386
-5.41170585,5.02139864,1.29638410,0.00000000,1.78456635,2.34447517,0.13021005,1.12514966
-5.40570285,5.09196985,1.27053067,0.00000000,1.77963572,2.27896394,0.13618595,1.18662371
-5.39969985,5.17031582,1.24860381,0.00000000,1.77809495,2.22193526,0.14225480,1.24769929
-5.39369685,5.25462785,1.23050021,0.00000000,1.77993673,2.17319470,0.14834749,1.30762853
-5.38769385,5.34281485,1.21599978,0.00000000,1.78504087,2.13231405,0.15439555,1.36563906
-5.38169085,5.43257673,1.20478285,0.00000000,1.79318907,2.09866521,0.16033248,1.42095301
-5.37568784,5.52148677,1.19645031,0.00000000,1.80408320,2.07145989,0.16609519,1.47280729
-5.36968484,5.60707905,1.19054568,0.00000000,1.81736601,2.04979262,0.17162540,1.52047463
-5.36368184,5.68693634,1.18657768,0.00000000,1.83264259,2.03268508,0.17687096,1.56328427
-5.35767884,5.75877435,1.18404230,0.00000000,1.84950131,2.01912927,0.18178698,1.60064144
-5.35167584,5.82051824,1.18244318,0.00000000,1.86753298,2.00812771,0.18633670,1.63204470
-5.34567284,5.87036780,1.18130934,0.00000000,1.88634674,1.99872881,0.19049208,1.65710037
-5.33966983,5.90684847,1.18020979,0.00000000,1.90558220,1.99005624,0.19423391,1.67553331
-5.33366683,5.92884612,1.17876416,0.00000000,1.92491677,1.98133124,0.19755155,1.68719352
-5.32766383,5.93562459,1.17664954,0.00000000,1.94406830,1.97188749,0.20044228,1.69205827
-5.32166083,5.92682570,1.17360317,0.00000000,1.96279278,1.96117852,0.20291021,1.69022964
-5.31565783,5.90245264,1.16942151,0.00000000,1.98087782,1.94877800,0.20496483,1.68192764
-5.30965483,5.86283838,1.16395597,0.00000000,1.99813241,1.93437383,0.20661936,1.66747918
-5.30365183,5.80860154,1.15710604,0.00000000,2.01437422,1.91775677,0.20788886,1.64730352
-5.29764882,5.74059279,1.14881049,0.00000000,2.02941541,1.89880535,0.20878836,1.62189488
-5.29164582,5.65983524,1.13903749,0.00000000,2.04304856,1.87746802,0.20933099,1.59180311
-5.28564282,5.56746237,1.12777443,0.00000000,2.05503375,1.85374429,0.20952642,1.55761331
-5.27963982,5.46465719,1.11501835,0.00000000,2.06508833,1.82766622,0.20937946,1.51992544
-5.27363682,5.35259604,1.10076746,0.00000000,2.07288033,1.79928136,0.20888921,1.47933478
-5.26763382,5.23239985,1.08501464,0.00000000,2.07802639,1.76863848,0.20804858,1.43641431
-5.26163082,5.10509533,1.06774292,0.00000000,2.08009473,1.73577668,0.20684443,1.39169950
-5.25562781,4.97158777,1.04892359,0.00000000,2.07861344,1.70071855,0.20525816,1.34567643
-5.24962481,4.83264615,1.02851667,0.00000000,2.07308370,1.66346750,0.20326683,1.29877342
-5.24362181,4.68890090,1.00647372,0.00000000,2.06299766,1.62400920,0.20084474,1.25135655
-5.23761881,4.54085334,0.98274273,0.00000000,2.04785978,1.58231687,0.19796536,1.20372901
-5.23161581,4.38889562,0.95727443,0.00000000,2.02721072,1.53835950,0.19460347,1.15613406
-5.22561281,4.23333906,0.93002977,0.00000000,2.00065224,1.49211256,0.19073741,1.10876139
-5.21960980,4.07444847,0.90098770,0.00000000,1.96787182,1.44357000,0.18635134,1.06175610
-5.21360680,3.91247995,0.87015271,0.00000000,1.92866530,1.39275657,0.18143731,1.01522980
-5.20760380,3.74771925,0.83756159,0.00000000,1.88295635,1.33973970,0.17599693,0.96927316
-5.20160080,3.58051808,0.80328876,0.00000000,1.83081147,1.28463973,0.17004284,0.92396886
-5.19559780,3.41132616,0.76744989,0.00000000,1.77244950,1.22763798,0.16359943,0.87940452
-5.18959480,3.24071680,0.73020342,0.00000000,1.70824519,1.16898196,0.15670327,0.83568465
-5.18359180,3.06940474,0.69174979,0.00000000,1.63872633,1.10898736,0.14940272,0.79294104
-5.17758879,2.89825511,0.65232861,0.00000000,1.56456462,1.04803678,0.14175721,0.75134113
-5.17158579,2.72828342,0.61221363,0.00000000,1.48656074,0.98657512,0.13383585,0.71109399
-5.16558279,2.56064660,0.57170604,0.00000000,1.40562424,0.92510206,0.12571571,0.67245348
-5.15957979,2.39662578,0.53112629,0.00000000,1.32274930,0.86416195,0.11747971,0.63571878
-5.15357679,2.23760209,0.49080506,0.00000000,1.23898752,0.80433179,0.10921427,0.60123203
-5.14757379,2.08502672,0.45107373,0.00000000,1.15541901,0.74620787,0.10100692,0.56937342
-5.14157079,1.94038689,0.41225495,0.00000000,1.07312296,0.69039172,0.09294389,0.54055388
-5.13556778,1.80516934,0.37465370,0.00000000,0.99314915,0.63747611,0.08510775,0.51520575
-5.12956478,1.68082306,0.33854931,0.00000000,0.91649119,0.58803162,0.07757539,0.49377177
-5.12356178,1.56872252,0.30418878,0.00000000,0.84406272,0.54259421,0.07041622,0.47669276
-5.11755878,1.47013289,0.27178159,0.00000000,0.77667708,0.50165428,0.06369072,0.46439450
-5.11155578,1.38617815,0.24149617,0.00000000,0.71503105,0.46564736,0.05744940,0.45727418
-5.10555278,1.31781282,0.21345805,0.00000000,0.65969281,0.43494656,0.05173218,0.45568677
-5.09954977,1.26579798,0.18774968,0.00000000,0.61109436,0.40985687,0.04656806,0.45993181
-5.09354677,1.23068178,0.16441174,0.00000000,0.56952800,0.39061102,0.04197525,0.47024097
-5.08754377,1.21278457,0.14344572,0.00000000,0.53514678,0.37736698,0.03796157,0.48676665
-5.08154077,1.21218877,0.12481757,0.00000000,0.50796837,0.37020676,0.03452510,0.50957207
-5.07553777,1.22873329,0.10846212,0.00000000,0.48788206,0.36913635,0.03165505,0.53862315
-5.06953477,1.26201258,0.09428805,0.00000000,0.47465813,0.37408661,0.02933278,0.57378244
-5.06353177,1.31138007,0.08218299,0.00000000,0.46795932,0.38491507,0.02753292,0.61480547
-5.05752876,1.37595610,0.07201872,0.00000000,0.46735386,0.40140832,0.02622452,0.66133970
-5.05152576,1.45464025,0.06365610,0.00000000,0.47232949,0.42328532,0.02537216,0.71292630
-5.04552276,1.54612804,0.05694959,0.00000000,0.48230837,0.45020126,0.02493712,0.76900501
-5.03951976,1.64893202,0.05175134,0.00000000,0.49666225,0.48175230,0.02487840,0.82892193
-5.03351676,1.76140706,0.04791467,0.00000000,0.51472782,0.51748124,0.02515369,0.89194043
-5.02751376,1.88177975,0.04529688,0.00000000,0.53582191,0.55688403,0.02572030,0.95725499
-5.02151076,2.00818143,0.04376152,0.00000000,0.55925631,0.59941742,0.02653587,1.02400754
-5.01550775,2.13868440,0.04318001,0.00000000,0.58435192,0.64450758,0.02755913,1.09130621
-5.00950475,2.27134048,0.04343276,0.00000000,0.61045211,0.69155967,0.02875046,1.15824564
-5.00350175,2.40422105,0.04440970,0.00000000,0.63693500,0.73996837,0.03007238,1.22392848
-4.99749875,2.53545746,0.04601049,0.00000000,0.66322438,0.78912892,0.03148997,1.28748723
-4.99149575,2.66328040,0.04814434,0.00000000,0.68879911,0.83844860,0.03297118,1.34810558
-4.98549275,2.78605710,0.05072948,0.00000000,0.71320077,0.88735817,0.03448704,1.40503864
-4.97948974,2.90232475,0.05369248,0.00000000,0.73603928,0.93532294,0.03601180,1.45763098
-4.97348674,3.01081916,0.05696735,0.00000000,0.75699654,0.98185298,0.03752298,1.50533208
-4.96748374,3.11049737,0.06049459,0.00000000,0.77582787,1.02651220,0.03900130,1.54770832
-4.96148074,3.20055342,0.06422008,0.00000000,0.79236125,1.06892586,0.04043059,1.58445123
-4.95547774,3.28042683,0.06809400,0.00000000,0.80649464,1.10878626,0.04179759,1.61538165
-4.94947474,3.34980369,0.07206984,0.00000000,0.81819137,1.14585641,0.04309167,1.64044978
-4.94347174,3.40861045,0.07610340,0.00000000,0.82747404,1.17997174,0.04430454,1.65973134
-4.93746873,3.45700132,0.08015189,0.00000000,0.83441726,1.21103980,0.04542993,1.67342003
-4.93146573,3.49534004,0.08417331,0.00000000,0.83913960,1.23903811,0.04646320,1.68181700
-4.92546273,3.52417741,0.08812591,0.00000000,0.84179534,1.26401059,0.04740106,1.68531796
-4.91945973,3.54422595,0.09196790,0.00000000,0.84256643,1.28606274,0.04824121,1.68439861
-4.91345673,3.55633319,0.09565749,0.00000000,0.84165506,1.30535604,0.04898209,1.67959926
-4.90745373,3.56145489,0.09915311,0.00000000,0.83927733,1.32210193,0.04962273,1.67150936
-4.90145073,3.56062961,0.10241400,0.00000000,0.83565824,1.33655564,0.05016257,1.66075266
-4.89544772,3.55495526,0.10540094,0.00000000,0.83102810,1.34901019,0.05060150,1.64797331
-4.88944472,3.54556845,0.10807737,0.00000000,0.82562060,1.35979064,0.05093984,1.63382361
-4.88344172,3.53362662,0.11041056,0.00000000,0.81967217,1.36924866,0.05117849,1.61895312
-4.87743872,3.52029281,0.11237303,0.00000000,0.81342258,1.37775731,0.05131913,1.60399944
-4.87143572,3.50672235,0.11394396,0.00000000,0.80711634,1.38570576,0.05136440,1.58958023
-4.86543272,3.49405075,0.11511061,0.00000000,0.80100446,1.39349385,0.05131812,1.57628610
-4.85942971,3.48338162,0.11586969,0.00000000,0.79534596,1.40152605,0.05118553,1.56467404
-4.85342671,3.47577361,0.11622846,0.00000000,0.79040889,1.41020452,0.05097342,1.55526076
-4.84742371,3.47222548,0.11620566,0.00000000,0.78647000,1.41992120,0.05069023,1.54851558
-4.84142071,3.47365853,0.11583210,0.00000000,0.78381296,1.43104868,0.05034604,1.54485255
-4.83541771,3.48089626,0.11515088,0.00000000,0.78272476,1.44392997,0.04995248,1.54462162
-4.82941471,3.49464126,0.11421727,0.00000000,0.78349015,1.45886736,0.04952252,1.54809884
-4.82341171,3.51545025,0.11309817,0.00000000,0.78638421,1.47611084,0.04907017,1.55547605
-4.81740870,3.54370825,0.11187122,0.00000000,0.79166328,1.49584663,0.04861003,1.56685033
-4.81140570,3.57960365,0.11062358,0.00000000,0.79955481,1.51818650,0.04815689,1.58221410
-4.80540270,3.62310618,0.10945049,0.00000000,0.81024647,1.54315880,0.04772517,1.60144663
-4.79939970,3.67394979,0.10845357,0.00000000,0.82387558,1.57070200,0.04732845,1.62430800
-4.79339670,3.73162271,0.10773907,0.00000000,0.84051928,1.60066151,0.04697898,1.65043627
-4.78739370,3.79536650,0.10741600,0.00000000,0.86018658,1.63279048,0.04668728,1.67934898
-4.78139070,3.86418580,0.10759436,0.00000000,0.88281285,1.66675505,0.04646183,1.71044941
-4.77538769,3.93686951,0.10838345,0.00000000,0.90825753,1.70214427,0.04630885,1.74303826
-4.76938469,4.01202389,0.10989028,0.00000000,0.93630550,1.73848460,0.04623230,1.77633072
-4.76338169,4.08811694,0.11221818,0.00000000,0.96667251,1.77525857,0.04623393,1.80947877
-4.75737869,4.16353279,0.11546556,0.00000000,0.99901466,1.81192693,0.04631351,1.84159808
-4.75137569,4.23663411,0.11972489,0.00000000,1.03294182,1.84795326,0.04646920,1.87179867
-4.74537269,4.30582966,0.12508178,0.00000000,1.06803458,1.88282983,0.04669794,1.89921793
-4.73936968,4.36964400,0.13161422,0.00000000,1.10386397,1.91610341,0.04699602,1.92305463
-4.73336668,4.42678568,0.13939195,0.00000000,1.14001323,1.94739953,0.04735955,1.94260225
-4.72736368,4.47621056,0.14847585,0.00000000,1.17610045,1.97644405,0.04778503,1.95728002
-4.72136068,4.51717672,0.15891744,0.00000000,1.21180106,2.00308059,0.04826985,1.96665993
-4.71535768,4.54928809,0.17075846,0.00000000,1.24686901,2.02728303,0.04881264,1.97048845
-4.70935468,4.57252452,0.18403047,0.00000000,1.28115544,2.04916249,0.04941367,1.96870160
-4.70335168,4.58725648,0.19875463,0.00000000,1.31462380,2.06896823,0.05007499,1.96143268
-4.69734867,4.59424367,0.21494155,0.00000000,1.34736056,2.08708278,0.05080055,1.94901204
-4.69134567,4.59461768,0.23259142,0.00000000,1.37958078,2.10401153,0.05159617,1.93195900
-4.68534267,4.58984942,0.25169427,0.00000000,1.41162801,2.12036756,0.05246941,1.91096605
-4.67933967,4.58170300,0.27223060,0.00000000,1.44396828,2.13685252,0.05342933,1.88687618
-4.67333667,4.57217820,0.29417221,0.00000000,1.47717822,2.15423465,0.05448622,1.86065436
-4.66733367,4.56344411,0.31748336,0.00000000,1.51192747,2.17332510,0.05565125,1.83335423
-4.66133067,4.55776668,0.34212212,0.00000000,1.54895592,2.19495347,0.05693611,1.80608166
-4.65532766,4.55743318,0.36804184,0.00000000,1.58904641,2.21994360,0.05835265,1.77995648
-4.64932466,4.56467598,0.39519262,0.00000000,1.63299374,2.24909021,0.05991247,1.75607387
-4.64332166,4.58159830,0.42352269,0.00000000,1.68157091,2.28313698,0.06162659,1.73546693
-4.63731866,4.61010400,0.45297935,0.00000000,1.73549384,2.32275627,0.06350507,1.71907154
-4.63131566,4.65183282,0.48350947,0.00000000,1.79538561,2.36853046,0.06555663,1.70769463
-4.62531266,4.70810281,0.51505927,0.00000000,1.86174151,2.42093481,0.06778830,1.70198676
-4.61930965,4.77986044,0.54757323,0.00000000,1.93489617,2.48032162,0.07020499,1.70241973
-4.61330665,4.86763944,0.58099212,0.00000000,2.01499409,2.54690537,0.07280903,1.70926955
-4.60730365,4.97152873,0.61525013,0.00000000,2.10196473,2.62074869,0.07559971,1.72260520
-4.60130065,5.09114994,0.65027107,0.00000000,2.19550350,2.70174918,0.07857274,1.74228331
-4.59529765,5.22564513,0.68596399,0.00000000,2.29505956,2.78962736,0.08171963,1.76794870
-4.58929465,5.37367504,0.72221842,0.00000000,2.39983170,2.88391614,0.08502718,1.79904078
-4.58329165,5.53342882,0.75889963,0.00000000,2.50877280,2.98395273,0.08847688,1.83480560
-4.57728864,5.70264574,0.79584434,0.00000000,2.62060370,3.08887404,0.09204438,1.87431327
-4.57128564,5.87864955,0.83285747,0.00000000,2.73383655,3.19761664,0.09569918,1.91648045
-4.56528264,6.05839628,0.86971039,0.00000000,2.84680778,3.30892287,0.09940432,1.96009745
-4.55927964,6.23853543,0.90614112,0.00000000,2.95772010,3.42135403,0.10311643,2.00385938
-4.55327664,6.41548468,0.94185702,0.00000000,3.06469273,3.53331202,0.10678598,2.04640080
-4.54727364,6.58551732,0.97654011,0.00000000,3.16581859,3.64306980,0.11035786,2.08633291
-4.54127064,6.74486085,1.00985528,0.00000000,3.25922673,3.74881121,0.11377227,2.12228254
-4.53526763,6.88980495,1.04146124,0.00000000,3.34314789,3.84867949,0.11696596,2.15293176
-4.52926463,7.01681547,1.07102391,0.00000000,3.41598070,3.94083366,0.11987384,2.17705706
-4.52326163,7.12265108,1.09823195,0.00000000,3.47635602,4.02351093,0.12243074,2.19356672
-4.51725863,7.20447818,1.12281338,0.00000000,3.52319649,4.09509279,0.12457356,2.20153528
-4.51125563,7.25997934,1.14455285,0.00000000,3.55576853,4.15417200,0.12624339,2.20023373
-4.50525263,7.28745042,1.16330812,0.00000000,3.57372419,4.19961698,0.12738784,2.18915435
-4.49924962,7.28588149,1.17902502,0.00000000,3.57713050,4.23063028,0.12796316,2.16802914
-4.49324662,7.25501718,1.19174958,0.00000000,3.56648436,4.24679751,0.12793633,2.13684100
-4.48724362,7.19539264,1.20163648,0.00000000,3.54271170,4.24812362,0.12728673,2.09582730
-4.48124062,7.10834235,1.20895277,0.00000000,3.50715011,4.23505358,0.12600758,2.04547537
-4.47523762,6.99598003,1.21407642,0.00000000,3.46151498,4.20847558,0.12410682,1.98651022
-4.46923462,6.86114956,1.21748908,0.00000000,3.40785000,4.16970545,0.12160758,1.91987478
-4.46323162,6.70734772,1.21976321,0.00000000,3.34846341,4.12045206,0.11854803,1.84670341
-4.45722861,6.53862147,1.22154364,0.00000000,3.28585225,4.06276461,0.11498074,1.76828973
-4.45122561,6.35944335,1.22352434,0.00000000,3.22261742,3.99896357,0.11097148,1.68605000
-4.44522261,6.17457002,1.22642124,0.00000000,3.16137280,3.93155815,0.10659762,1.60148331
-4.43921961,5.98888962,1.23094226,0.00000000,3.10465217,3.86315390,0.10194607,1.51613029
-4.43321661,5.80726421,1.23775613,0.00000000,3.05481747,3.79635462,0.09711087,1.43153151
-4.42721361,5.63437380,1.24746134,0.00000000,3.01397249,3.73366323,0.09219069,1.34918724
-4.42121061,5.47456841,1.26055711,0.00000000,2.98388538,3.67738627,0.08728609,1.27051969
-4.41520760,5.33173398,1.27741752,0.00000000,2.96592318,3.62954652,0.08249686,1.19683888
-4.40920460,5.20917726,1.29827071,0.00000000,2.96100133,3.59180793,0.07791938,1.12931304
-4.40320160,5.10953379,1.32318380,0.00000000,2.96954993,3.56541607,0.07364420,1.06894407
-4.39719860,5.03470198,1.35205482,0.00000000,2.99149832,3.55115688,0.06975388,1.01654865
-4.39119560,4.98580464,1.38461182,0.00000000,3.02627842,3.54933512,0.06632104,0.97274495
-4.38519260,4.96317853,1.42041945,0.00000000,3.07284653,3.55977302,0.06340688,0.93794494
-4.37918959,4.96639062,1.45889256,0.00000000,3.12972254,3.58182863,0.06105991,0.91235223
-4.37318659,4.99427910,1.49931624,0.00000000,3.19504471,3.61443219,0.05931519,0.89596478
-4.36718359,5.04501589,1.54087112,0.00000000,3.26663750,3.65613806,0.05819378,0.88858227
-4.36118059,5.11618677,1.58266261,0.00000000,3.34208953,3.70518919,0.05770265,0.88981744
-4.35517759,5.20488489,1.62375275,0.00000000,3.41883817,3.75959023,0.05783480,0.89911092
-4.34917459,5.30781298,1.66319275,0.00000000,3.49425740,3.81718565,0.05856975,0.91574900
-4.34317159,5.42138999,1.70005486,0.00000000,3.56574510,3.87573878,0.05987422,0.93888374
-4.33716858,5.54185778,1.73346198,0.00000000,3.63080665,3.93300828,0.06170307,0.96755512
-4.33116558,5.66538447,1.76261369,0.00000000,3.68713147,3.98681868,0.06400044,1.00071457
-4.32516258,5.78816126,1.78680778,0.00000000,3.73266012,4.03512252,0.06670109,1.03724969
-4.31915958,5.90649068,1.80545637,0.00000000,3.76563968,4.07605212,0.06973184,1.07600964
-4.31315658,6.01686464,1.81809661,0.00000000,3.78466626,4.10795989,0.07301325,1.11583094
-4.30715358,6.11603168,1.82439559,0.00000000,3.78871367,4.12944690,0.07646135,1.15556322
