energy_ev,total_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.86193097,2.30389783,0.00650014,0.24054537,1.30293341,0.19355679,1.35990553,0.00000000,0.74389067,0.30598056
-5.85592796,2.42535387,0.00655977,0.25526524,1.38048869,0.20527998,1.42873227,0.00000000,0.78316401,0.32179415
-5.84992496,2.54733317,0.00661583,0.27013325,1.45842056,0.21715834,1.49798992,0.00000000,0.82284231,0.33727476
-5.84392196,2.66763580,0.00666811,0.28491369,1.53540049,0.22900212,1.56638962,0.00000000,0.86221392,0.35213291
-5.83791896,2.78393464,0.00671604,0.29935591,1.61001631,0.24061083,1.63256342,0.00000000,0.90052006,0.36607208
-5.83191596,2.89384446,0.00675865,0.31320198,1.68081305,0.25177963,1.69510448,0.00000000,0.93697637,0.37879761
-5.82591296,2.99499700,0.00679463,0.32619508,1.74633740,0.26230614,1.75261079,0.00000000,0.97079659,0.39002613
-5.81990995,3.08511874,0.00682237,0.33808823,1.80518413,0.27199755,1.80373080,0.00000000,1.00121759,0.39949493
-5.81390695,3.16210849,0.00684002,0.34865301,1.85604245,0.28067776,1.84720893,0.00000000,1.02752468,0.40697105
-5.80790395,3.22411102,0.00684562,0.35768787,1.89774057,0.28819404,1.88192919,0.00000000,1.04907607,0.41225949
-5.80190095,3.26958379,0.00683718,0.36502561,1.92928629,0.29442315,1.90695478,0.00000000,1.06532557,0.41521038
-5.79589795,3.29735364,0.00681284,0.37053982,1.94990203,0.29927644,1.92156203,0.00000000,1.07584234,0.41572455
-5.78989495,3.30666077,0.00677099,0.37414983,1.95905260,0.30270380,1.92526720,0.00000000,1.08032696,0.41375745
-5.78389195,3.29718817,0.00671041,0.37582392,1.95646461,0.30469610,1.91784484,0.00000000,1.07862289,0.40932101
-5.77788894,3.26907505,0.00663032,0.37558079,1.94213651,0.30528621,1.89933697,0.00000000,1.07072302,0.40248365
-5.77188594,3.22291370,0.00653055,0.37348899,1.91633896,0.30454828,1.87005264,0.00000000,1.05677090,0.39336811
-5.76588294,3.15973000,0.00641154,0.36966442,1.87960541,0.30259548,1.83055815,0.00000000,1.03705648,0.38214753
-5.75987994,3.08094851,0.00627442,0.36426605,1.83271350,0.29957622,1.78165817,0.00000000,1.01200686,0.36903975
-5.75387694,2.98834395,0.00612094,0.35748993,1.77665803,0.29566891,1.72436893,0.00000000,0.98217218,0.35430018
-5.74787394,2.88398119,0.00595351,0.34956183,1.71261686,0.29107573,1.65988472,0.00000000,0.94820757,0.33821361
-5.74187094,2.77014667,0.00577506,0.34072887,1.64191121,0.28601548,1.58953913,0.00000000,0.91085177,0.32108531
-5.73586793,2.64927435,0.00558898,0.33125039,1.56596218,0.28071588,1.51476310,0.00000000,0.87090354,0.30323178
-5.72986493,2.52386943,0.00539902,0.32138870,1.48624539,0.27540582,1.43704126,0.00000000,0.82919687,0.28497159
-5.72386193,2.39643311,0.00520909,0.31139986,1.40424554,0.27030769,1.35786879,0.00000000,0.78657590,0.26661670
-5.71785893,2.26939160,0.00502319,0.30152510,1.32141294,0.26563033,1.27871020,0.00000000,0.74387089,0.24846452
-5.71185593,2.14503187,0.00484520,0.29198317,1.23912338,0.26156279,1.20096190,0.00000000,0.70187578,0.23079105
-5.70585293,2.02544677,0.00467879,0.28296391,1.15864306,0.25826924,1.12591965,0.00000000,0.66132853,0.21384532
-5.69984992,1.91249089,0.00452726,0.27462333,1.08109948,0.25588513,1.05475196,0.00000000,0.62289467,0.19784517
-5.69384692,1.80774861,0.00439347,0.26708034,1.00745929,0.25451487,0.98848012,0.00000000,0.58715448,0.18297466
-5.68784392,1.71251459,0.00427974,0.26041521,0.93851337,0.25423089,0.92796505,0.00000000,0.55459433,0.16938273
-5.68184092,1.62778654,0.00418779,0.25466973,0.87486931,0.25507424,0.87390101,0.00000000,0.52560187,0.15718351
-5.67583792,1.55426963,0.00411875,0.24984905,0.81695106,0.25705642,0.82681566,0.00000000,0.50046525,0.14645765
-5.66983492,1.49239117,0.00407315,0.24592489,0.76500514,0.26016238,0.78707592,0.00000000,0.47937583,0.13725495
-5.66383192,1.44232386,0.00405095,0.24284001,0.71911270,0.26435440,0.75489860,0.00000000,0.46243405,0.12959768
-5.65782891,1.40401568,0.00405163,0.24051350,0.67920632,0.26957657,0.73036483,0.00000000,0.44965779,0.12348462
-5.65182591,1.37722417,0.00407424,0.23884682,0.64509056,0.27575951,0.71343705,0.00000000,0.44099265,0.11889543
-5.64582291,1.36155296,0.00411751,0.23772989,0.61646494,0.28282506,0.70397745,0.00000000,0.43632337,0.11579520
-5.63981991,1.35648832,0.00417997,0.23704725,0.59294829,0.29069068,0.70176665,0.00000000,0.43548580,0.11413882
-5.63381691,1.36143391,0.00426004,0.23668377,0.57410315,0.29927315,0.70652163,0.00000000,0.43827866,0.11387510
-5.62781391,1.37574202,0.00435611,0.23652971,0.55945941,0.30849151,0.71791205,0.00000000,0.44447463,0.11495039
-5.62181091,1.39873991,0.00446670,0.23648498,0.54853604,0.31826905,0.73557416,0.00000000,0.45383018,0.11731152
-5.61580790,1.42975062,0.00459044,0.23646229,0.54086040,0.32853423,0.75912202,0.00000000,0.46609393,0.12090811
-5.60980490,1.46810765,0.00472622,0.23638936,0.53598446,0.33922066,0.78815570,0.00000000,0.48101313,0.12569401
-5.60380190,1.51316359,0.00487314,0.23620995,0.53349759,0.35026607,0.82226646,0.00000000,0.49833834,0.13162804
-5.59779890,1.56429309,0.00503058,0.23588396,0.53303589,0.36161065,0.86103919,0.00000000,0.51782627,0.13867386
-5.59179590,1.62089105,0.00519815,0.23538657,0.53428799,0.37319483,0.90405245,0.00000000,0.53924085,0.14679924
-5.58579290,1.68236692,0.00537566,0.23470676,0.53699746,0.38495676,0.95087671,0.00000000,0.56235300,0.15597463
-5.57978989,1.74813648,0.00556305,0.23384524,0.54096234,0.39682996,1.00107134,0.00000000,0.58693912,0.16617133
-5.57378689,1.81761239,0.00576035,0.23281216,0.54603203,0.40874114,1.05418115,0.00000000,0.61277892,0.17735921
-5.56778389,1.89019469,0.00596759,0.23162471,0.55210203,0.42060876,1.10973296,0.00000000,0.63965277,0.18950425
-5.56178089,1.96526267,0.00618468,0.23030494,0.55910724,0.43234226,1.16723292,0.00000000,0.66733902,0.20256602
-5.55577789,2.04216889,0.00641137,0.22887783,0.56701403,0.44384236,1.22616504,0.00000000,0.69561159,0.21649518
-5.54977489,2.12023620,0.00664715,0.22736992,0.57581183,0.45500231,1.28599122,0.00000000,0.72423802,0.23123116
-5.54377189,2.19875820,0.00689119,0.22580846,0.58550455,0.46571018,1.34615300,0.00000000,0.75297824,0.24670024
-5.53776888,2.27700321,0.00714229,0.22422114,0.59610221,0.47585211,1.40607505,0.00000000,0.78158415,0.26281389
-5.53176588,2.35422165,0.00739887,0.22263650,0.60761317,0.48531633,1.46517031,0.00000000,0.80979998,0.27946769
-5.52576288,2.42965629,0.00765893,0.22108478,0.62003712,0.49399765,1.52284645,0.00000000,0.83736338,0.29654077
-5.51975988,2.50255485,0.00792007,0.21959920,0.63335903,0.50180234,1.57851331,0.00000000,0.86400730,0.31389571
-5.51375688,2.57218384,0.00817956,0.21821758,0.64754417,0.50865281,1.63159096,0.00000000,0.88946232,0.33137920
-5.50775388,2.63784312,0.00843434,0.21698395,0.66253432,0.51449213,1.68151781,0.00000000,0.91345934,0.34882314
-5.50175088,2.69887998,0.00868113,0.21595019,0.67824508,0.51928767,1.72775854,0.00000000,0.93573264,0.36604636
-5.49574787,2.75470198,0.00891648,0.21517737,0.69456439,0.52303408,1.76981131,0.00000000,0.95602287,0.38285690
-5.48974487,2.80478799,0.00913687,0.21473663,0.71135223,0.52575498,1.80721407,0.00000000,0.97408018,0.39905473
-5.48374187,2.84869669,0.00933880,0.21470958,0.72844130,0.52750347,1.83954984,0.00000000,0.98966723,0.41443496
-5.47773887,2.88607243,0.00951891,0.21518790,0.74563892,0.52836134,1.86645079,0.00000000,1.00256206,0.42879143
-5.47173587,2.91664815,0.00967398,0.21627226,0.76272981,0.52843692,1.88760133,0.00000000,1.01256097,0.44192055
-5.46573287,2.94024549,0.00980111,0.21807040,0.77947987,0.52786171,1.90274019,0.00000000,1.01948127,0.45362548
-5.45972986,2.95677243,0.00989771,0.22069440,0.79564076,0.52678586,1.91166178,0.00000000,1.02316403,0.46372026
-5.45372686,2.96621865,0.00996160,0.22425719,0.81095516,0.52537279,1.91421708,0.00000000,1.02347683,0.47203417
-5.44772386,2.96864914,0.00999104,0.22886836,0.82516265,0.52379305,1.91031414,0.00000000,1.02031660,0.47841578
-5.44172086,2.96419653,0.00998473,0.23462949,0.83800589,0.52221774,1.89991857,0.00000000,1.01361244,0.48273694
-5.43571786,2.95305256,0.00994188,0.24162899,0.84923705,0.52081167,1.88305396,0.00000000,1.00332836,0.48489631
-5.42971486,2.93545910,0.00986217,0.24993680,0.85862414,0.51972674,1.85980241,0.00000000,0.98946598,0.48482249
-5.42371186,2.91169905,0.00974578,0.25959906,0.86595695,0.51909541,1.83030500,0.00000000,0.97206687,0.48247644
-5.41770885,2.88208744,0.00959334,0.27063307,0.87105262,0.51902490,1.79476221,0.00000000,0.95121453,0.47785328
-5.41170585,2.84696286,0.00940594,0.28302262,0.87376025,0.51959204,1.75343394,0.00000000,0.92703565,0.47098323
-5.40570285,2.80667937,0.00918510,0.29671418,0.87396462,0.52083913,1.70663901,0.00000000,0.89970060,0.46193161
-5.39969985,2.76159899,0.00893273,0.31161394,0.87158879,0.52277080,1.65475381,0.00000000,0.86942293,0.45079801
-5.39369685,2.71208484,0.00865110,0.32758602,0.86659535,0.52535222,1.59820987,0.00000000,0.83645769,0.43771444
-5.38769385,2.65849497,0.00834281,0.34445215,0.85898658,0.52850859,1.53749013,0.00000000,0.80109857,0.42284264
-5.38169085,2.60117698,0.00801075,0.36199267,0.84880320,0.53212594,1.47312382,0.00000000,0.76367380,0.40637054
-5.37568784,2.54046351,0.00765803,0.37994930,0.83612217,0.53605347,1.40567980,0.00000000,0.72454079,0.38850800
-5.36968484,2.47666878,0.00728796,0.39802938,0.82105341,0.54010715,1.33575863,0.00000000,0.68407987,0.36948200
-5.36368184,2.41008628,0.00690401,0.41591181,0.80373588,0.54407475,1.26398324,0.00000000,0.64268696,0.34953136
-5.35767884,2.34098771,0.00650973,0.43325436,0.78433316,0.54772200,1.19098877,0.00000000,0.60076586,0.32890134
-5.35167584,2.26962341,0.00610872,0.44970229,0.76302883,0.55079977,1.11741173,0.00000000,0.55872004,0.30783813
-5.34567284,2.19622415,0.00570455,0.46489798,0.74002190,0.55305217,1.04387894,0.00000000,0.51694463,0.28658354
-5.33966983,2.12100447,0.00530073,0.47849122,0.71552251,0.55422512,0.97099676,0.00000000,0.47581867,0.26537006
-5.33366683,2.04416737,0.00490065,0.49014977,0.68974821,0.55407521,0.89934091,0.00000000,0.43569805,0.24441642
-5.32766383,1.96591017,0.00450753,0.49956980,0.66292079,0.55237848,0.82944745,0.00000000,0.39690944,0.22392379
-5.32166083,1.88643125,0.00412435,0.50648579,0.63526381,0.54893879,0.76180510,0.00000000,0.35974537,0.20407275
-5.31565783,1.80593728,0.00375383,0.51067933,0.60700092,0.54359541,0.69684928,0.00000000,0.32446062,0.18502105
-5.30965483,1.72465057,0.00339839,0.51198666,0.57835477,0.53622952,0.63495808,0.00000000,0.29127007,0.16690225
-5.30365183,1.64281585,0.00306015,0.51030436,0.54954658,0.52676934,0.57645001,0.00000000,0.26034792,0.14982511
-5.29764882,1.56070626,0.00274085,0.50559308,0.52079598,0.51519361,0.52158377,0.00000000,0.23182831,0.13387382
-5.29164582,1.47862777,0.00244190,0.49787907,0.49232120,0.50153330,0.47055968,0.00000000,0.20580708,0.11910885
-5.28564282,1.39692184,0.00216436,0.48725341,0.46433927,0.48587146,0.42352266,0.00000000,0.18234461,0.10556844
-5.27963982,1.31596593,0.00190894,0.47386907,0.43706598,0.46834112,0.38056648,0.00000000,0.16146943,0.09327053
-5.27363682,1.23617158,0.00167606,0.45793580,0.41071562,0.44912152,0.34173878,0.00000000,0.14318234,0.08221499
-5.26763382,1.15798015,0.00146582,0.43971319,0.38550016,0.42843259,0.30704681,0.00000000,0.12746084,0.07238611
-5.26163082,1.08185616,0.00127809,0.41950219,0.36162789,0.40652813,0.27646315,0.00000000,0.11426346,0.06375509
-5.25562781,1.00827855,0.00111253,0.39763548,0.33930144,0.38368795,0.24993141,0.00000000,0.10353393,0.05628253
-5.24962481,0.93773010,0.00096860,0.37446703,0.31871507,0.36020916,0.22737138,0.00000000,0.09520489,0.04992076
-5.24362181,0.87068551,0.00084564,0.35036149,0.30005147,0.33639729,0.20868350,0.00000000,0.08920084,0.04461592
-5.23761881,0.80759864,0.00074292,0.32568366,0.28347798,0.31255727,0.19375244,0.00000000,0.08544055,0.04030981
-5.23161581,0.74888951,0.00065961,0.30078859,0.26914242,0.28898487,0.18244968,0.00000000,0.08383842,0.03694130
-5.22561281,0.69493144,0.00059488,0.27601254,0.25716875,0.26595883,0.17463505,0.00000000,0.08430518,0.03444759
-5.21960980,0.64603916,0.00054790,0.25166524,0.24765265,0.24373396,0.17015726,0.00000000,0.08674772,0.03276492
-5.21360680,0.60245809,0.00051785,0.22802362,0.24065726,0.22253538,0.16885355,0.00000000,0.09106819,0.03182917
-5.20760380,0.56435551,0.00050393,0.20532704,0.23620938,0.20255410,0.17054863,0.00000000,0.09716255,0.03157606
-5.20160080,0.53181368,0.00050539,0.18377426,0.23429610,0.18394402,0.17505308,0.00000000,0.10491870,0.03194122
-5.19559780,0.50482539,0.00052148,0.16352200,0.23486237,0.16682028,0.18216146,0.00000000,0.11421442,0.03286011
-5.18959480,0.48329204,0.00055149,0.14468498,0.23780939,0.15125896,0.19165042,0.00000000,0.12491519,0.03426778
-5.18359180,0.46702425,0.00059469,0.12733744,0.24299417,0.13729807,0.20327708,0.00000000,0.13687232,0.03609876
-5.17758879,0.45574509,0.00065035,0.11151571,0.25023029,0.12493957,0.21677791,0.00000000,0.14992139,0.03828684
-5.17158579,0.44909574,0.00071768,0.09722183,0.25928991,0.11415232,0.23186836,0.00000000,0.16388135,0.04076511
-5.16558279,0.44664349,0.00079583,0.08442777,0.26990713,0.10487583,0.24824339,0.00000000,0.17855426,0.04346599
-5.15957979,0.44789179,0.00088387,0.07308017,0.28178265,0.09702446,0.26557921,0.00000000,0.19372603,0.04632157
-5.15357679,0.45229212,0.00098077,0.06310533,0.29458962,0.09049201,0.28353603,0.00000000,0.20916793,0.04926414
-5.14757379,0.45925726,0.00108538,0.05441411,0.30798066,0.08515647,0.30176211,0.00000000,0.22463926,0.05222680
-5.14157079,0.46817571,0.00119646,0.04690679,0.32159577,0.08088479,0.31989892,0.00000000,0.23989083,0.05514448
-5.13556778,0.47842681,0.00131266,0.04047751,0.33507100,0.07753748,0.33758737,0.00000000,0.25466933,0.05795491
-5.12956478,0.48939618,0.00143251,0.03501832,0.34804757,0.07497297,0.35447480,0.00000000,0.26872251,0.06059989
-5.12356178,0.50049096,0.00155452,0.03042277,0.36018120,0.07305167,0.37022271,0.00000000,0.28180483,0.06302657
-5.11755878,0.51115464,0.00167716,0.02658887,0.37115134,0.07163956,0.38451468,0.00000000,0.29368355,0.06518879
-5.11155578,0.52088084,0.00179891,0.02342155,0.38066990,0.07061134,0.39706446,0.00000000,0.30414488,0.06704836
-5.10555278,0.52922585,0.00191836,0.02083451,0.38848930,0.06985310,0.40762364,0.00000000,0.31300006,0.06857628
-5.09954977,0.53581942,0.00203421,0.01875160,0.39440943,0.06926446,0.41598873,0.00000000,0.32009095,0.06975381
-5.09354677,0.54037357,0.00214538,0.01710763,0.39828337,0.06876018,0.42200730,0.00000000,0.32529508,0.07057331
-5.08754377,0.54268915,0.00225103,0.01584884,0.40002149,0.06827131,0.42558285,0.00000000,0.32852977,0.07103882
-5.08154077,0.54265989,0.00235066,0.01493286,0.39959394,0.06774581,0.42667826,0.00000000,0.32975524,0.07116635
-5.07553777,0.54027391,0.00244414,0.01432844,0.39703128,0.06714868,0.42531759,0.00000000,0.32897648,0.07098387
-5.06953477,0.53561253,0.00253177,0.01401483,0.39242330,0.06646168,0.42158607,0.00000000,0.32624385,0.07053088
-5.06353177,0.52884651,0.00261427,0.01398096,0.38591599,0.06568263,0.41562844,0.00000000,0.32165233,0.06985769
-5.05752876,0.52022967,0.00269283,0.01422437,0.37770684,0.06482428,0.40764537,0.00000000,0.31533943,0.06902435
-5.05152576,0.51009027,0.00276907,0.01475001,0.36803852,0.06391286,0.39788838,0.00000000,0.30748185,0.06809916
-5.04552276,0.49882018,0.00284500,0.01556892,0.35719120,0.06298636,0.38665313,0.00000000,0.29829101,0.06715704
-5.03951976,0.48686236,0.00292302,0.01669675,0.34547388,0.06209251,0.37427157,0.00000000,0.28800758,0.06627749
-5.03351676,0.47469679,0.00300577,0.01815223,0.33321475,0.06128653,0.36110300,0.00000000,0.27689519,0.06554239
-5.02751376,0.46282546,0.00309608,0.01995557,0.32075119,0.06062881,0.34752443,0.00000000,0.26523363,0.06503369
-5.02151076,0.45175671,0.00319684,0.02212684,0.30841960,0.06018239,0.33392052,0.00000000,0.25331165,0.06483091
-5.01550775,0.44198943,0.00331087,0.02468435,0.29654532,0.06001048,0.32067347,0.00000000,0.24141961,0.06500867
-5.00950475,0.43399756,0.00344078,0.02764301,0.28543318,0.06017398,0.30815302,0.00000000,0.22984226,0.06563426
-5.00350175,0.42821539,0.00358883,0.03101288,0.27535872,0.06072907,0.29670706,0.00000000,0.21885188,0.06676528
-4.99749875,0.42502400,0.00375680,0.03479773,0.26656058,0.06172499,0.28665288,0.00000000,0.20870173,0.06844749
-4.99149575,0.42473936,0.00394584,0.03899389,0.25923413,0.06320208,0.27826954,0.00000000,0.19962034,0.07071293
-4.98549275,0.42760249,0.00415638,0.04358925,0.25352669,0.06519002,0.27179130,0.00000000,0.19180642,0.07357836
-4.97948974,0.43377188,0.00438800,0.04856268,0.24953436,0.06770651,0.26740254,0.00000000,0.18542471,0.07704409
-4.97348674,0.44331866,0.00463942,0.05388368,0.24730068,0.07075635,0.26523407,0.00000000,0.18060272,0.08109327
-4.96748374,0.45622459,0.00490842,0.05951261,0.24681710,0.07433102,0.26536109,0.00000000,0.17742853,0.08569167
-4.96148074,0.47238313,0.00519187,0.06540128,0.24802528,0.07840866,0.26780267,0.00000000,0.17594952,0.09078811
-4.95547774,0.49160367,0.00548578,0.07149408,0.25082125,0.08295475,0.27252303,0.00000000,0.17617213,0.09631527
-4.94947474,0.51361883,0.00578537,0.07772967,0.25506122,0.08792323,0.27943430,0.00000000,0.17806269,0.10219128
-4.94347174,0.53809481,0.00608517,0.08404316,0.26056885,0.09325824,0.28840090,0.00000000,0.18154914,0.10832169
-4.93746873,0.56464453,0.00637923,0.09036872,0.26714400,0.09889633,0.29924535,0.00000000,0.18652376,0.11460206
-4.93146573,0.59284325,0.00666123,0.09664277,0.27457230,0.10476924,0.31175539,0.00000000,0.19284669,0.12092097
-4.92546273,0.62224622,0.00692475,0.10280735,0.28263567,0.11080698,0.32569226,0.00000000,0.20035032,0.12716335
-4.91945973,0.65240775,0.00716344,0.10881386,0.29112304,0.11694139,0.34079976,0.00000000,0.20884438,0.13321413
-4.91345673,0.68290125,0.00737127,0.11462682,0.29984117,0.12310976,0.35681399,0.00000000,0.21812157,0.13896195
-4.90745373,0.71333918,0.00754272,0.12022763,0.30862496,0.12925863,0.37347338,0.00000000,0.22796369,0.14430289
-4.90145073,0.74339250,0.00767301,0.12561812,0.31734703,0.13534755,0.39052860,0.00000000,0.23814806,0.14914405
-4.89544772,0.77280846,0.00775826,0.13082368,0.32592599,0.14135250,0.40775209,0.00000000,0.24845403,0.15340673
-4.88944472,0.80142608,0.00779563,0.13589580,0.33433310,0.14726907,0.42494665,0.00000000,0.25866943,0.15702925
-4.88344172,0.82918851,0.00778348,0.14091399,0.34259702,0.15311497,0.44195294,0.00000000,0.26859670,0.15996918
-4.87743872,0.85615143,0.00772137,0.14598665,0.35080630,0.15893190,0.45865525,0.00000000,0.27805853,0.16220475
-4.87143572,0.88248700,0.00761013,0.15125106,0.35910936,0.16478657,0.47498544,0.00000000,0.28690271,0.16373567
-4.86543272,0.90848284,0.00745183,0.15687210,0.36771198,0.17077069,0.49092460,0.00000000,0.29500614,0.16458298
-4.85942971,0.93453575,0.00724973,0.16303986,0.37687211,0.17699993,0.50650242,0.00000000,0.30227764,0.16478816
-4.85342671,0.96114007,0.00700818,0.16996602,0.38689216,0.18361178,0.52179400,0.00000000,0.30865959,0.16441135
-4.84742371,0.98887095,0.00673248,0.17787895,0.39810890,0.19076223,0.53691432,0.00000000,0.31412819,0.16352893
-4.84142071,1.01836277,0.00642873,0.18701773,0.41088131,0.19862139,0.55201033,0.00000000,0.31869246,0.16223039
-4.83541771,1.05028353,0.00610368,0.19762508,0.42557666,0.20736803,0.56725120,0.00000000,0.32239185,0.16061468
-4.82941471,1.08530596,0.00576454,0.20993944,0.44255545,0.21718331,0.58281685,0.00000000,0.32529269,0.15878630
-4.82341171,1.12407652,0.00541878,0.22418643,0.46215555,0.22824370,0.59888552,0.00000000,0.32748362,0.15685113
-4.81740870,1.16718346,0.00507400,0.24056982,0.48467643,0.24071350,0.61562095,0.00000000,0.32907021,0.15491232
-4.81140570,1.21512545,0.00473776,0.25926246,0.51036378,0.25473708,0.63315967,0.00000000,0.33016911,0.15306640
-4.80540270,1.26828202,0.00441742,0.28039738,0.53939553,0.27043124,0.65159942,0.00000000,0.33090192,0.15139968
-4.79939970,1.32688745,0.00412003,0.30405943,0.57186964,0.28787790,0.67098911,0.00000000,0.33138926,0.14998533
-4.79339670,1.39100919,0.00385225,0.33027787,0.60779443,0.30711754,0.69132111,0.00000000,0.33174526,0.14888101
-4.78739370,1.46053235,0.00362023,0.35902016,0.64708179,0.32814365,0.71252639,0.00000000,0.33207273,0.14812731
-4.78139070,1.53515091,0.00342961,0.39018735,0.68954392,0.35089855,0.73447282,0.00000000,0.33245944,0.14774708
-4.77538769,1.61436654,0.00328539,0.42361134,0.73489367,0.37527072,0.75696711,0.00000000,0.33297545,0.14774553
-4.76938469,1.69749544,0.00319200,0.45905421,0.78274878,0.40109403,0.77976009,0.00000000,0.33367181,0.14811120
-4.76338169,1.78368311,0.00315315,0.49620990,0.83263983,0.42814884,0.80255558,0.00000000,0.33458059,0.14881774
-4.75737869,1.87192673,0.00317192,0.53470827,0.88402194,0.45616518,0.82502216,0.00000000,0.33571614,0.14982632
-4.75137569,1.96110461,0.00325061,0.57412149,0.93628964,0.48482796,0.84680758,0.00000000,0.33707755,0.15108856
-4.74537269,2.05001134,0.00339079,0.61397277,0.98879452,0.51378406,0.86755491,0.00000000,0.33865202,0.15254996
-4.73936968,2.13739759,0.00359321,0.65374726,1.04086497,0.54265122,0.88691984,0.00000000,0.34041896,0.15415343
-4.73336668,2.22201275,0.00385777,0.69290461,1.09182716,0.57102832,0.90458805,0.00000000,0.34235448,0.15584296
-4.72736368,2.30264870,0.00418340,0.73089310,1.14102660,0.59850688,0.92029189,0.00000000,0.34443593,0.15756709
-4.72136068,2.37818281,0.00456809,0.76716463,1.18784910,0.62468318,0.93382538,0.00000000,0.34664624,0.15928214
-4.71535768,2.44761843,0.00500874,0.80119012,1.23174043,0.64917063,0.94505683,0.00000000,0.34897773,0.16095501
-4.70935468,2.51012084,0.00550116,0.83247475,1.27222379,0.67161191,0.95393831,0.00000000,0.35143513,0.16256534
-4.70335168,2.56504742,0.00604001,0.86057244,1.30891427,0.69169037,0.96051153,0.00000000,0.35403765,0.16410715
-4.69734867,2.61197041,0.00661883,0.88509894,1.34152967,0.70914007,0.96490975,0.00000000,0.35681993,0.16558966
-4.69134567,2.65069142,0.00723001,0.90574307,1.36989725,0.72375431,0.96735557,0.00000000,0.35983188,0.16703749
-4.68534267,2.68124704,0.00786487,0.92227555,1.39395611,0.73539198,0.96815480,0.00000000,0.36313731,0.16848998
-4.67933967,2.70390529,0.00851377,0.93455517,1.41375515,0.74398161,0.96768652,0.00000000,0.36681154,0.17000001
-4.67333667,2.71915315,0.00916623,0.94253191,1.42944667,0.74952295,0.96638989,0.00000000,0.37093811,0.17163206
-4.66733367,2.72767566,0.00981117,0.94624706,1.44127613,0.75208585,0.96474835,0.00000000,0.37560475,0.17345977
-4.66133067,2.73032764,0.01043708,0.94583019,1.44956847,0.75180671,0.96327173,0.00000000,0.38089881,0.17556306
-4.65532766,2.72809925,0.01103231,0.94149334,1.45471173,0.74888253,0.96247729,0.00000000,0.38690254,0.17802488
-4.64932466,2.72207697,0.01158540,0.93352254,1.45713887,0.74356287,0.96287032,0.00000000,0.39368833,0.18092784
-4.64332166,2.71340153,0.01208534,0.92226724,1.45730866,0.73614010,0.96492519,0.00000000,0.40131416,0.18435058
