energy_ev,total_up,Cr_p_up,Cr_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.58579290,1.81268979,1.04907282,0.57399295,0.17730925,0.36212683,0.03224670,0.04346407,0.01755526,0.86663877
-5.57978989,1.77862438,1.04557430,0.55138662,0.18091861,0.35947413,0.03234917,0.04391840,0.01753944,0.84837066
-5.57378689,1.74843017,1.04350942,0.53083784,0.18482868,0.35719323,0.03225254,0.04457672,0.01744505,0.83257025
-5.56778389,1.72224383,1.04296655,0.51238094,0.18905121,0.35530610,0.03195961,0.04544258,0.01727402,0.81931451
-5.56178089,1.70015789,1.04404264,0.49600877,0.19359381,0.35383932,0.03147825,0.04651625,0.01703016,0.80864205
-5.55577789,1.68222421,1.04684062,0.48167813,0.19845885,0.35282254,0.03082117,0.04779473,0.01671903,0.80055657
-5.54977489,1.66845620,1.05146524,0.46931531,0.20364259,0.35228628,0.03000554,0.04927172,0.01634764,0.79503006
-5.54377189,1.65882973,1.05801777,0.45882149,0.20913435,0.35225934,0.02905238,0.05093780,0.01592421,0.79200586
-5.53776888,1.65328294,1.06658981,0.45007776,0.21491599,0.35276573,0.02798600,0.05278060,0.01545784,0.79140123
-5.53176588,1.65171517,1.07725665,0.44294967,0.22096166,0.35382176,0.02683323,0.05478519,0.01495815,0.79310960
-5.52576288,1.65398542,1.09007078,0.43729109,0.22723790,0.35543309,0.02562267,0.05693444,0.01443492,0.79700239
-5.51975988,1.65991087,1.10505589,0.43294763,0.23370405,0.35759232,0.02438394,0.05920945,0.01389777,0.80293072
-5.51375688,1.66926602,1.12220193,0.42975939,0.24031302,0.36027721,0.02314693,0.06159012,0.01335583,0.81072695
-5.50775388,1.68178290,1.14146147,0.42756343,0.24701245,0.36344960,0.02194109,0.06405567,0.01281747,0.82020639
-5.50175088,1.69715278,1.16274779,0.42619585,0.25374602,0.36705540,0.02079484,0.06658513,0.01229006,0.83116923
-5.49574787,1.71502961,1.18593465,0.42549382,0.26045509,0.37102544,0.01973499,0.06915790,0.01177985,0.84340287
-5.48974487,1.73503527,1.21085777,0.42529759,0.26708033,0.37527733,0.01878632,0.07175416,0.01129180,0.85668462
-5.48374187,1.75676661,1.23731787,0.42545252,0.27356334,0.37971821,0.01797119,0.07435523,0.01082960,0.87078485
-5.47773887,1.77980378,1.26508496,0.42581136,0.27984822,0.38424809,0.01730927,0.07694381,0.01039565,0.88547053
-5.47173587,1.80371961,1.29390337,0.42623658,0.28588276,0.38876383,0.01681732,0.07950410,0.00999111,0.90050891
-5.46573287,1.82808925,1.32349726,0.42660285,0.29161938,0.39316313,0.01650904,0.08202176,0.00961608,0.91567123
-5.45972986,1.85249955,1.35357595,0.42679946,0.29701559,0.39734866,0.01639495,0.08448369,0.00926965,0.93073627
-5.45372686,1.87655748,1.38383874,0.42673268,0.30203403,0.40123171,0.01648229,0.08687775,0.00895015,0.94549351
-5.44772386,1.89989695,1.41397883,0.42632772,0.30664199,0.40473527,0.01677499,0.08919228,0.00865527,0.95974555
-5.44172086,1.92218364,1.44368615,0.42553033,0.31081058,0.40779636,0.01727353,0.09141560,0.00838226,0.97330993
-5.43571786,1.94311747,1.47264894,0.42430770,0.31451350,0.41036737,0.01797492,0.09353543,0.00812811,0.98601995
-5.42971486,1.96243263,1.50055424,0.42264866,0.31772565,0.41241630,0.01887261,0.09553830,0.00788969,0.99772471
-5.42371186,1.97989536,1.52708744,0.42056309,0.32042160,0.41392611,0.01995644,0.09740908,0.00766388,1.00828826
-5.41770885,1.99529967,1.55193128,0.41808032,0.32257419,0.41489301,0.02121260,0.09913057,0.00744772,1.01758814
-5.41170585,2.00846165,1.57476478,0.41524685,0.32415334,0.41532402,0.02262364,0.10068326,0.00723845,1.02551345
-5.40570285,2.01921298,1.59526251,0.41212322,0.32512526,0.41523387,0.02416854,0.10204531,0.00703365,1.03196267
-5.39969985,2.02739428,1.61309477,0.40878019,0.32545223,0.41464164,0.02582284,0.10319275,0.00683122,1.03684160
-5.39369685,2.03284922,1.62792920,0.40529456,0.32509287,0.41356732,0.02755891,0.10409995,0.00662945,1.04006165
-5.38769385,2.03541988,1.63943395,0.40174463,0.32400314,0.41202854,0.02934627,0.10474027,0.00642704,1.04153868
-5.38169085,2.03494410,1.64728289,0.39820572,0.32213794,0.41003785,0.03115212,0.10508698,0.00622310,1.04119265
-5.37568784,2.03125521,1.65116263,0.39474585,0.31945326,0.40760061,0.03294193,0.10511436,0.00601717,1.03894823
-5.36968484,2.02418425,1.65078146,0.39142189,0.31590882,0.40471382,0.03468016,0.10479890,0.00580926,1.03473622
-5.36368184,2.01356494,1.64587968,0.38827635,0.31147094,0.40136581,0.03633112,0.10412056,0.00559979,1.02849607
-5.35767884,1.99924093,1.63624099,0.38533503,0.30611563,0.39753697,0.03785990,0.10306406,0.00538968,1.02017911
-5.35167584,1.98107523,1.62170426,0.38260563,0.29983148,0.39320143,0.03923331,0.10162000,0.00518033,1.00975236
-5.34567284,1.95896108,1.60217508,0.38007742,0.29262238,0.38832952,0.04042094,0.09978590,0.00497369,0.99720289
-5.33966983,1.93283379,1.57763638,0.37772202,0.28450969,0.38289095,0.04139609,0.09756697,0.00477223,0.98254219
-5.33366683,1.90268274,1.54815741,0.37549531,0.27553381,0.37685842,0.04213666,0.09497662,0.00457904,0.96581050
-5.32766383,1.86856293,1.51390064,0.37334028,0.26575506,0.37021149,0.04262599,0.09203667,0.00439786,0.94708078
-5.32166083,1.83060537,1.47512601,0.37119087,0.25525370,0.36294045,0.04285345,0.08877721,0.00423309,0.92646208
-5.31565783,1.78902572,1.43219216,0.36897656,0.24412907,0.35504989,0.04281492,0.08523612,0.00408984,0.90410223
-5.30965483,1.74413081,1.38555478,0.36662746,0.23249804,0.34656188,0.04251304,0.08145839,0.00397395,0.88018951
-5.30365183,1.69632244,1.33576176,0.36407982,0.22049266,0.33751845,0.04195718,0.07749499,0.00389202,0.85495351
-5.29764882,1.64609853,1.28344557,0.36128160,0.20825718,0.32798325,0.04116325,0.07340172,0.00385139,0.82866487
-5.29164582,1.59405129,1.22931307,0.35819781,0.19594463,0.31804242,0.04015327,0.06923773,0.00386013,0.80163402
-5.28564282,1.54086242,1.17413325,0.35481554,0.18371310,0.30780436,0.03895466,0.06506409,0.00392700,0.77420894
-5.27963982,1.48729555,1.11872324,0.35114814,0.17172186,0.29739862,0.03759945,0.06094218,0.00406134,0.74677189
-5.27363682,1.43418596,1.06393327,0.34723865,0.16012751,0.28697391,0.03612326,0.05693222,0.00427301,0.71973521
-5.26763382,1.38242778,1.01063096,0.34316192,0.14908028,0.27669514,0.03456421,0.05309187,0.00457224,0.69353622
-5.26163082,1.33295901,0.95968545,0.33902550,0.13872067,0.26673984,0.03296178,0.04947486,0.00496946,0.66863114
-5.25562781,1.28674446,0.91195174,0.33496908,0.12917644,0.25729393,0.03135559,0.04612990,0.00547505,0.64548826
-5.24962481,1.24475717,0.86825563,0.33116238,0.12056011,0.24854706,0.02978430,0.04309968,0.00609917,0.62458016
-5.24362181,1.20795836,0.82937949,0.32780152,0.11296692,0.24068763,0.02828454,0.04042012,0.00685139,0.60637519
-5.23761881,1.17727649,0.79604902,0.32510394,0.10647335,0.23389779,0.02688989,0.03811980,0.00774045,0.59132824
-5.23161581,1.15358572,0.76892126,0.32330195,0.10113613,0.22834842,0.02563013,0.03621954,0.00877390,0.57987088
-5.22561281,1.13768435,0.74857386,0.32263516,0.09699173,0.22419439,0.02453057,0.03473221,0.00995774,0.57240107
-5.21960980,1.13027363,0.73549568,0.32334195,0.09405637,0.22157020,0.02361151,0.03366270,0.01129608,0.56927261
-5.21360680,1.13193765,0.73007892,0.32565042,0.09232633,0.22058619,0.02288806,0.03300799,0.01279080,0.57078467
-5.20760380,1.14312489,0.73261277,0.32976905,0.09177873,0.22132534,0.02236996,0.03275744,0.01444122,0.57717171
-5.20160080,1.16413203,0.74327876,0.33587751,0.09237260,0.22384095,0.02206168,0.03289313,0.01624384,0.58859408
-5.19559780,1.19509081,0.76214785,0.34411794,0.09405025,0.22815503,0.02196269,0.03339036,0.01819209,0.60512986
-5.18959480,1.23595841,0.78917945,0.35458726,0.09673893,0.23425770,0.02206782,0.03421828,0.02027621,0.62676820
-5.18359180,1.28651202,0.82422249,0.36733055,0.10035269,0.24210748,0.02236782,0.03534055,0.02248316,0.65340475
-5.17758879,1.34634803,0.86701860,0.38233623,0.10479450,0.25163240,0.02284990,0.03671619,0.02479666,0.68483933
-5.17158579,1.41488610,0.91720741,0.39953286,0.10995853,0.26273200,0.02349847,0.03830050,0.02719730,0.72077629
-5.16558279,1.49137823,0.97433401,0.41878813,0.11573259,0.27528012,0.02429579,0.04004604,0.02966280,0.76082773
-5.15957979,1.57492284,1.03785840,0.43990991,0.12200067,0.28912820,0.02522272,0.04190373,0.03216834,0.80451957
-5.15357679,1.66448338,1.10716674,0.46264943,0.12864555,0.30410917,0.02625934,0.04382401,0.03468698,0.85130059
-5.14757379,1.75891104,1.18158404,0.48670660,0.13555143,0.32004153,0.02738563,0.04575805,0.03719018,0.90055406
-5.14157079,1.85697093,1.26038788,0.51173713,0.14260645,0.33673365,0.02858198,0.04765892,0.03964843,0.95161179
-5.13556778,1.95737053,1.34282275,0.53736143,0.14970510,0.35398796,0.02982964,0.04948283,0.04203181,1.00377003
-5.12956478,2.05878970,1.42811428,0.56317473,0.15675040,0.37160489,0.03111104,0.05119027,0.04431073,1.05630675
-5.12356178,2.15991086,1.51548294,0.58875824,0.16365576,0.38938646,0.03241005,0.05274705,0.04645656,1.10849956
-5.11755878,2.25944844,1.60415659,0.61369081,0.17034648,0.40713931,0.03371205,0.05412524,0.04844228,1.15964361
-5.11155578,2.35617628,1.69338137,0.63756067,0.17676077,0.42467721,0.03500392,0.05530392,0.05024311,1.20906878
-5.10555278,2.44895227,1.78243054,0.65997691,0.18285039,0.44182289,0.03627396,0.05626970,0.05183701,1.25615546
-5.09954977,2.53673912,1.87061099,0.68058005,0.18858062,0.45840926,0.03751168,0.05701705,0.05320519,1.30034831
-5.09354677,2.61862098,1.95726732,0.69905165,0.19392987,0.47428011,0.03870757,0.05754833,0.05433243,1.34116744
-5.08754377,2.69381527,2.04178350,0.71512232,0.19888870,0.48929025,0.03985285,0.05787361,0.05520741,1.37821670
-5.08154077,2.76167972,2.12358243,0.72857802,0.20345841,0.50330547,0.04093919,0.05801010,0.05582282,1.41118879
-5.07553777,2.82171485,2.20212359,0.73926453,0.20764930,0.51620216,0.04195847,0.05798149,0.05617543,1.43986707
-5.06953477,2.87356191,2.27689949,0.74708979,0.21147861,0.52786701,0.04290258,0.05781687,0.05626609,1.46412428
-5.06353177,2.91699722,2.34743142,0.75202431,0.21496824,0.53819676,0.04376332,0.05754962,0.05609959,1.48391819
-5.05752876,2.95192322,2.41326500,0.75409960,0.21814245,0.54709826,0.04453237,0.05721599,0.05568443,1.49928472
-5.05152576,2.97835719,2.47396649,0.75340468,0.22102559,0.55448884,0.04520133,0.05685364,0.05503262,1.51032887
-5.04552276,2.99641828,2.52911996,0.75008110,0.22363994,0.56029702,0.04576190,0.05650014,0.05415930,1.51721408
-5.03951976,3.00631376,2.57832624,0.74431646,0.22600379,0.56446371,0.04620611,0.05619141,0.05308243,1.52015046
-5.03351676,3.00832494,2.62120359,0.73633692,0.22812992,0.56694369,0.04652663,0.05596026,0.05182241,1.51938268
-5.02751376,3.00279364,2.65739049,0.72639882,0.23002442,0.56770734,0.04671712,0.05583505,0.05040164,1.51517792
-5.02151076,2.99010943,2.68655032,0.71477999,0.23168590,0.56674249,0.04677263,0.05583850,0.04884418,1.50781444
-5.01550775,2.97069806,2.70837793,0.70177084,0.23310530,0.56405619,0.04668997,0.05598677,0.04717528,1.49757128
-5.00950475,2.94501134,2.72260760,0.68766561,0.23426599,0.55967633,0.04646802,0.05628875,0.04542101,1.48471944
-5.00350175,2.91351849,2.72902194,0.67275421,0.23514445,0.55365278,0.04610806,0.05674563,0.04360785,1.46951469
-4.99749875,2.87669890,2.72746123,0.65731467,0.23571128,0.54605795,0.04561390,0.05735087,0.04176231,1.45219241
-4.99149575,2.83503641,2.71783261,0.64160666,0.23593254,0.53698683,0.04499199,0.05809037,0.03991051,1.43296425
-4.98549275,2.78901472,2.70011844,0.62586602,0.23577139,0.52655602,0.04425140,0.05894303,0.03807786,1.41201688
-4.97948974,2.73911405,2.67438340,0.61030069,0.23518993,0.51490221,0.04340369,0.05988154,0.03628865,1.38951243
-4.97348674,2.68580867,2.64077986,0.59508784,0.23415113,0.50217975,0.04246262,0.06087344,0.03456578,1.36559065
-4.96748374,2.62956531,2.59955115,0.58037245,0.23262078,0.48855754,0.04144385,0.06188242,0.03293038,1.34037241
-4.96148074,2.57084223,2.55103252,0.56626714,0.23056937,0.47421549,0.04036453,0.06286971,0.03140158,1.31396428
-4.95547774,2.51008888,2.49564973,0.55285327,0.22797391,0.45934041,0.03924282,0.06379560,0.02999621,1.28646386
-4.94947474,2.44774602,2.43391531,0.54018315,0.22481940,0.44412192,0.03809745,0.06462102,0.02872863,1.25796549
-4.94347174,2.38424626,2.36642260,0.52828314,0.22110018,0.42874819,0.03694730,0.06530898,0.02761052,1.22856596
-4.93746873,2.32001487,2.29383781,0.51715751,0.21682082,0.41340205,0.03581095,0.06582602,0.02665077,1.19836995
-4.93146573,2.25547078,2.21689052,0.50679280,0.21199674,0.39825744,0.03470642,0.06614342,0.02585541,1.16749475
-4.92546273,2.19102768,2.13636272,0.49716246,0.20665441,0.38347649,0.03365091,0.06623823,0.02522759,1.13607418
-4.91945973,2.12709509,2.05307707,0.48823148,0.20083117,0.36920724,0.03266069,0.06609406,0.02476762,1.10426133
-4.91345673,2.06407930,1.96788454,0.47996089,0.19457465,0.35558220,0.03175109,0.06570150,0.02447304,1.07223001
-4.90745373,2.00238404,1.88165183,0.47231186,0.18794190,0.34271757,0.03093661,0.06505838,0.02433879,1.04017499
-4.90145073,1.94241079,1.79524907,0.46524926,0.18099811,0.33071340,0.03023110,0.06416964,0.02435739,1.00831085
-4.89544772,1.88455861,1.70953790,0.45874456,0.17381516,0.31965418,0.02964797,0.06304691,0.02451920,0.97686966
-4.88944472,1.82922356,1.62536044,0.45277805,0.16646992,0.30961023,0.02920053,0.06170796,0.02481265,0.94609767
-4.88344172,1.77679748,1.54352924,0.44734028,0.15904247,0.30063928,0.02890222,0.06017582,0.02522461,0.91625116
-4.87743872,1.72766629,1.46481854,0.44243276,0.15161423,0.29278842,0.02876691,0.05847781,0.02574067,0.88759190
-4.87143572,1.68220786,1.38995696,0.43806808,0.14426616,0.28609598,0.02880901,0.05664445,0.02634554,0.86038229
-4.86543272,1.64078938,1.31962171,0.43426935,0.13707702,0.28059340,0.02904356,0.05470838,0.02702335,0.83488074
-4.85942971,1.60376439,1.25443452,0.43106933,0.13012183,0.27630670,0.02948613,0.05270319,0.02775802,0.81133743
-4.85342671,1.57146958,1.19495902,0.42850907,0.12347052,0.27325759,0.03015259,0.05066246,0.02853359,0.78999066
-4.84742371,1.54422130,1.14169981,0.42663647,0.11718686,0.27146397,0.03105868,0.04861878,0.02933452,0.77106412
-4.84142071,1.52231194,1.09510277,0.42550464,0.11132760,0.27093988,0.03221939,0.04660298,0.03014596,0.75476495
-4.83541771,1.50600604,1.05555651,0.42517025,0.10594198,0.27169479,0.03364824,0.04464353,0.03095398,0.74128273
-4.82941471,1.49553628,1.02339463,0.42569190,0.10107146,0.27373231,0.03535632,0.04276606,0.03174572,0.73078929
-4.82341171,1.49109916,0.99889834,0.42712852,0.09674966,0.27704827,0.03735137,0.04099313,0.03250953,0.72343899
-4.81740870,1.49285037,0.98229905,0.42953780,0.09300257,0.28162849,0.03963662,0.03934408,0.03323503,0.71936942
-4.81140570,1.50089985,0.97378052,0.43297456,0.08984886,0.28744612,0.04220982,0.03783510,0.03391310,0.71870201
-4.80540270,1.51530635,0.97348001,0.43748921,0.08730037,0.29445896,0.04506221,0.03647932,0.03453586,0.72154240
-4.79939970,1.53607174,0.98148817,0.44312590,0.08536256,0.30260684,0.04817767,0.03528708,0.03509654,0.72798008
-4.79339670,1.56313494,0.99784731,0.44992068,0.08403508,0.31180925,0.05153208,0.03426617,0.03558936,0.73808712
-4.78739370,1.59636574,1.02254783,0.45789942,0.08331219,0.32196359,0.05509292,0.03342214,0.03600941,0.75191576
-4.78139070,1.63555879,1.05552274,0.46707548,0.08318324,0.33294394,0.05881923,0.03275860,0.03635242,0.76949479
-4.77538769,1.68042795,1.09664055,0.47744732,0.08363295,0.34460094,0.06266184,0.03227749,0.03661466,0.79082470
-4.76938469,1.73060160,1.14569661,0.48899596,0.08464171,0.35676252,0.06656410,0.03197932,0.03679277,0.81587167
-4.76338169,1.78561916,1.20240345,0.50168240,0.08618570,0.36923583,0.07046293,0.03186335,0.03688369,0.84456088
-4.75737869,1.84492952,1.26638083,0.51544530,0.08823700,0.38181029,0.07429023,0.03192778,0.03688457,0.87676929
-4.75137569,1.90789169,1.33714610,0.53019880,0.09076369,0.39426184,0.07797469,0.03216984,0.03679279,0.91231853
-4.74537269,1.97377826,1.41410587,0.54583095,0.09372983,0.40635814,0.08144384,0.03258594,0.03660603,0.95096835
-4.73936968,2.04178180,1.49654974,0.56220277,0.09709566,0.41786475,0.08462632,0.03317175,0.03632240,0.99241133
-4.73336668,2.11102477,1.58364703,0.57914803,0.10081768,0.42855193,0.08745429,0.03392232,0.03594058,1.03626928
-4.72736368,2.18057263,1.67444734,0.59647417,0.10484898,0.43820188,0.08986581,0.03483219,0.03546009,1.08209200
-4.72136068,2.24945036,1.76788548,0.61396409,0.10913971,0.44661614,0.09180718,0.03589564,0.03488151,1.12935870
-4.71535768,2.31666197,1.86279142,0.63137925,0.11363762,0.45362274,0.09323507,0.03710681,0.03420677,1.17748257
-4.70935468,2.38121254,1.95790523,0.64846374,0.11828888,0.45908280,0.09411832,0.03846006,0.03343937,1.22581843
-4.70335168,2.44213213,2.05189726,0.66494949,0.12303903,0.46289639,0.09443942,0.03995020,0.03258462,1.27367368
-4.69734867,2.49850078,2.14339296,0.68056232,0.12783411,0.46500709,0.09419544,0.04157287,0.03164982,1.32032225
-4.69134567,2.54947372,2.23100196,0.69502877,0.13262187,0.46540532,0.09339853,0.04332484,0.03064436,1.36502111
-4.68534267,2.59430559,2.31335031,0.70808342,0.13735311,0.46412995,0.09207578,0.04520434,0.02957970,1.40702889
-4.67933967,2.63237282,2.38911482,0.71947637,0.14198302,0.46126833,0.09026867,0.04721137,0.02846935,1.44562592
-4.67333667,2.66319306,2.45705818,0.72898064,0.14647244,0.45695443,0.08803183,0.04934785,0.02732865,1.48013474
-4.66733367,2.68644064,2.51606339,0.73639912,0.15078905,0.45136539,0.08543142,0.05161776,0.02617452,1.50994038
-4.66133067,2.70195724,2.56516596,0.74157083,0.15490833,0.44471627,0.08254306,0.05402707,0.02502507,1.53450929
-4.65532766,2.70975715,2.60358240,0.74437606,0.15881426,0.43725347,0.07944945,0.05658358,0.02389914,1.55340626
-4.64932466,2.71002652,2.63073362,0.74474031,0.16249967,0.42924680,0.07623768,0.05929657,0.02281586,1.56630823
-4.64332166,2.70311646,2.64626214,0.74263662,0.16596622,0.42098060,0.07299647,0.06217627,0.02179399,1.57301453
