energy_ev,total_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up,Ti_p_up,Ti_d_up
-5.69384692,3.12306539,0.00036973,2.15567155,0.07770412,0.00043678,1.83725194,0.58285031
-5.68784392,3.27258683,0.00036091,2.25835844,0.08160132,0.00044895,1.93416597,0.61087889
-5.68184092,3.42825114,0.00035316,2.36481825,0.08571445,0.00046179,2.03622024,0.64016262
-5.67583792,3.58822380,0.00034644,2.47382128,0.08996959,0.00047514,2.14218603,0.67036344
-5.66983492,3.75046127,0.00034065,2.58401229,0.09428708,0.00048884,2.25070405,0.70110484
-5.66383192,3.91274292,0.00033567,2.69393071,0.09858302,0.00050270,2.36030105,0.73197686
-5.65782891,4.07271096,0.00033135,2.80203558,0.10277102,0.00051651,2.46941176,0.76254265
-5.65182591,4.22791721,0.00032749,2.90673457,0.10676412,0.00053005,2.57640529,0.79234649
-5.64582291,4.37587527,0.00032393,3.00641611,0.11047683,0.00054309,2.67961555,0.82092301
-5.63981991,4.51411646,0.00032046,3.09948375,0.11382731,0.00055539,2.77737463,0.84780728
-5.63381691,4.64024768,0.00031689,3.18439161,0.11673939,0.00056671,2.86804811,0.87254542
-5.62781391,4.75200935,0.00031306,3.25967981,0.11914463,0.00057683,2.95007129,0.89470537
-5.62181091,4.84733144,0.00030878,3.32400891,0.12098408,0.00058551,3.02198508,0.91388753
-5.61580790,4.92438583,0.00030394,3.37619210,0.12220991,0.00059255,3.08247035,0.92973476
-5.60980490,4.98163317,0.00029840,3.41522427,0.12278663,0.00059776,3.13037966,0.94194149
-5.60380190,5.01786264,0.00029209,3.44030699,0.12269200,0.00060097,3.16476524,0.95026165
-5.59779890,5.03222348,0.00028495,3.45086869,0.12191751,0.00060206,3.18490224,0.95451505
-5.59179590,5.02424695,0.00027696,3.44657927,0.12046844,0.00060092,3.19030656,0.95459207
-5.58579290,4.99385831,0.00026810,3.42735884,0.11836355,0.00059747,3.18074648,0.95045646
-5.57978989,4.94137822,0.00025843,3.39338018,0.11563432,0.00059168,3.15624781,0.94214622
-5.57378689,4.86751369,0.00024798,3.34506485,0.11232379,0.00058357,3.11709240,0.92977245
-5.56778389,4.77333883,0.00023685,3.28307313,0.10848514,0.00057317,3.06380990,0.91351625
-5.56178089,4.66026614,0.00022513,3.20828795,0.10417999,0.00056056,2.99716332,0.89362385
-5.55577789,4.53000920,0.00021292,3.12179330,0.09947649,0.00054587,2.91812858,0.87039999
-5.54977489,4.38453814,0.00020035,3.02484787,0.09444732,0.00052923,2.82786901,0.84419999
-5.54377189,4.22602922,0.00018754,2.91885448,0.08916763,0.00051084,2.72770541,0.81542044
-5.53776888,4.05681012,0.00017464,2.80532638,0.08371303,0.00049089,2.61908289,0.78448925
-5.53176588,3.87930272,0.00016175,2.68585128,0.07815772,0.00046961,2.50353526,0.75185490
-5.52576288,3.69596506,0.00014901,2.56205420,0.07257275,0.00044725,2.38264835,0.71797561
-5.51975988,3.50923414,0.00013653,2.43556026,0.06702448,0.00042407,2.25802320,0.68330851
-5.51375688,3.32147139,0.00012441,2.30795836,0.06157341,0.00040031,2.13124023,0.64829926
-5.50775388,3.13491201,0.00011274,2.18076688,0.05627315,0.00037625,2.00382555,0.61337229
-5.50175088,2.95161992,0.00010160,2.05540236,0.05116977,0.00035213,1.87722001,0.57892204
-5.49574787,2.77344907,0.00009106,1.93315185,0.04630144,0.00032820,1.75275214,0.54530540
-5.48974487,2.60201229,0.00008116,1.81514993,0.04169826,0.00030468,1.63161533,0.51283542
-5.48374187,2.43865808,0.00007193,1.70236061,0.03738246,0.00028178,1.51484986,0.48177659
-5.47773887,2.28445586,0.00006339,1.59556480,0.03336872,0.00025968,1.40333004,0.45234167
-5.47173587,2.14018963,0.00005556,1.49535332,0.02966471,0.00023853,1.29775652,0.42469011
-5.46573287,2.00635983,0.00004842,1.40212556,0.02627179,0.00021847,1.19865381,0.39892803
-5.45972986,1.88319304,0.00004197,1.31609353,0.02318576,0.00019959,1.10637267,0.37510973
-5.45372686,1.77065863,0.00003617,1.23729101,0.02039770,0.00018196,1.02109706,0.35324057
-5.44772386,1.66849164,0.00003099,1.16558722,0.01789484,0.00016562,0.94285514,0.33328105
-5.44172086,1.57622075,0.00002641,1.10070430,0.01566143,0.00015059,0.87153365,0.31515193
-5.43571786,1.49320009,0.00002238,1.04223793,0.01367952,0.00013686,0.80689505,0.29874014
-5.42971486,1.41864380,0.00001886,0.98968021,0.01192973,0.00012440,0.74859671,0.28390523
-5.42371186,1.35166196,0.00001581,0.94244386,0.01039194,0.00011314,0.69621120,0.27048620
-5.41770885,1.29129665,0.00001317,0.89988703,0.00904588,0.00010303,0.64924727,0.25830829
-5.41170585,1.23655713,0.00001091,0.86133766,0.00787165,0.00009400,0.60717049,0.24718976
-5.40570285,1.18645287,0.00000899,0.82611682,0.00685007,0.00008594,0.56942316,0.23694821
-5.39969985,1.14002363,0.00000737,0.79356023,0.00596308,0.00007876,0.53544268,0.22740634
-5.39369685,1.09636597,0.00000600,0.76303738,0.00519387,0.00007238,0.50467825,0.21839710
-5.38769385,1.05465530,0.00000486,0.73396786,0.00452711,0.00006670,0.47660518,0.20976795
-5.38169085,1.01416349,0.00000391,0.70583456,0.00394897,0.00006162,0.45073682,0.20138426
-5.37568784,0.97427153,0.00000313,0.67819349,0.00344716,0.00005706,0.42663388,0.19313178
-5.36968484,0.93447747,0.00000249,0.65068033,0.00301089,0.00005294,0.40391104,0.18491818
-5.36368184,0.89439957,0.00000197,0.62301357,0.00263078,0.00004920,0.38224111,0.17667368
-5.35767884,0.85377529,0.00000155,0.59499459,0.00229879,0.00004575,0.36135656,0.16835087
-5.35167584,0.81245618,0.00000122,0.56650491,0.00200807,0.00004256,0.34104906,0.15992369
-5.34567284,0.77039956,0.00000095,0.53750091,0.00175283,0.00003958,0.32116686,0.15138588
-5.33966983,0.72765733,0.00000073,0.50800657,0.00152823,0.00003677,0.30161073,0.14274884
-5.33366683,0.68436269,0.00000056,0.47810449,0.00133022,0.00003410,0.28232843,0.13403903
-5.32766383,0.64071547,0.00000043,0.44792584,0.00115542,0.00003156,0.26330840,0.12529522
-5.32166083,0.59696663,0.00000033,0.41763966,0.00100102,0.00002912,0.24457275,0.11656553
-5.31565783,0.55340259,0.00000025,0.38744186,0.00086464,0.00002678,0.22617002,0.10790441
-5.30965483,0.51033004,0.00000018,0.35754450,0.00074431,0.00002454,0.20816795,0.09936980
-5.30365183,0.46806167,0.00000014,0.32816563,0.00063829,0.00002239,0.19064658,0.09102044
-5.29764882,0.42690319,0.00000010,0.29952001,0.00054512,0.00002034,0.17369184,0.08291340
-5.29164582,0.38714214,0.00000008,0.27181096,0.00046349,0.00001839,0.15738985,0.07510201
-5.28564282,0.34903855,0.00000006,0.24522361,0.00039223,0.00001654,0.14182204,0.06763414
-5.27963982,0.31281768,0.00000004,0.21991951,0.00033030,0.00001480,0.12706118,0.06055085
-5.27363682,0.27866485,0.00000003,0.19603276,0.00027674,0.00001316,0.11316836,0.05388545
-5.26763382,0.24672235,0.00000002,0.17366757,0.00023067,0.00001164,0.10019087,0.04766301
-5.26163082,0.21708826,0.00000002,0.15289724,0.00019127,0.00001024,0.08816099,0.04190011
-5.25562781,0.18981698,0.00000001,0.13376435,0.00015780,0.00000895,0.07709556,0.03660507
-5.24962481,0.16492135,0.00000001,0.11628211,0.00012958,0.00000777,0.06699633,0.03177833
-5.24362181,0.14237592,0.00000001,0.10043651,0.00010601,0.00000671,0.05785082,0.02741311
-5.23761881,0.12212125,0.00000001,0.08618925,0.00008654,0.00000576,0.04963369,0.02349630
-5.23161581,0.10406875,0.00000001,0.07348117,0.00007072,0.00000491,0.04230846,0.02000937
-5.22561281,0.08810605,0.00000001,0.06223586,0.00005816,0.00000416,0.03582942,0.01692937
-5.21960980,0.07410239,0.00000002,0.05236353,0.00004858,0.00000350,0.03014367,0.01423004
-5.21360680,0.06191393,0.00000003,0.04376471,0.00004183,0.00000292,0.02519313,0.01188277
-5.20760380,0.05138877,0.00000004,0.03633380,0.00003785,0.00000243,0.02091654,0.00985756
-5.20160080,0.04237158,0.00000006,0.02996232,0.00003677,0.00000200,0.01725121,0.00812390
-5.19559780,0.03470761,0.00000008,0.02454174,0.00003888,0.00000164,0.01413468,0.00665153
-5.18959480,0.02824617,0.00000012,0.01996598,0.00004473,0.00000133,0.01150606,0.00541110
-5.18359180,0.02284346,0.00000017,0.01613329,0.00005514,0.00000108,0.00930719,0.00437466
-5.17758879,0.01836478,0.00000023,0.01294787,0.00007128,0.00000087,0.00748354,0.00351613
-5.17158579,0.01468613,0.00000032,0.01032093,0.00009478,0.00000069,0.00598484,0.00281152
-5.16558279,0.01169534,0.00000045,0.00817138,0.00012780,0.00000055,0.00476557,0.00223922
-5.15957979,0.00929269,0.00000062,0.00642624,0.00017318,0.00000043,0.00378522,0.00178003
-5.15357679,0.00739120,0.00000085,0.00502065,0.00023458,0.00000034,0.00300836,0.00141727
-5.14757379,0.00591650,0.00000115,0.00389771,0.00031666,0.00000026,0.00240467,0.00113671
-5.14157079,0.00480666,0.00000154,0.00300811,0.00042527,0.00000020,0.00194881,0.00092655
-5.13556778,0.00401168,0.00000206,0.00230966,0.00056767,0.00000015,0.00162023,0.00077732
-5.12956478,0.00349298,0.00000274,0.00176666,0.00075277,0.00000012,0.00140300,0.00068178
-5.12356178,0.00322287,0.00000361,0.00134927,0.00099140,0.00000009,0.00128551,0.00063483
-5.11755878,0.00318388,0.00000472,0.00103289,0.00129654,0.00000007,0.00126029,0.00063336
-5.11155578,0.00336824,0.00000613,0.00079744,0.00168358,0.00000005,0.00132369,0.00067618
-5.10555278,0.00377732,0.00000791,0.00062685,0.00217058,0.00000004,0.00147576,0.00076389
-5.09954977,0.00442104,0.00001012,0.00050838,0.00277844,0.00000003,0.00171990,0.00089879
-5.09354677,0.00531734,0.00001286,0.00043218,0.00353105,0.00000002,0.00206272,0.00108476
-5.08754377,0.00649160,0.00001623,0.00039079,0.00445534,0.00000001,0.00251376,0.00132720
-5.08154077,0.00797598,0.00002033,0.00037870,0.00558122,0.00000001,0.00308523,0.00163282
-5.07553777,0.00980867,0.00002529,0.00039204,0.00694143,0.00000001,0.00379172,0.00200956
-5.06953477,0.01203297,0.00003123,0.00042825,0.00857116,0.00000001,0.00464982,0.00246638
-5.06353177,0.01469623,0.00003828,0.00048579,0.01050752,0.00000000,0.00567774,0.00301305
-5.05752876,0.01784849,0.00004659,0.00056392,0.01278884,0.00000000,0.00689472,0.00365989
-5.05152576,0.02154099,0.00005630,0.00066250,0.01545369,0.00000000,0.00832050,0.00441743
-5.04552276,0.02582431,0.00006754,0.00078179,0.01853971,0.00000000,0.00997458,0.00529608
-5.03951976,0.03074633,0.00008045,0.00092230,0.02208228,0.00000000,0.01187542,0.00630567
-5.03351676,0.03634988,0.00009514,0.00108463,0.02611289,0.00000000,0.01403953,0.00745501
-5.02751376,0.04267032,0.00011169,0.00126934,0.03065743,0.00000000,0.01648057,0.00875136
-5.02151076,0.04973287,0.00013019,0.00147684,0.03573441,0.00000000,0.01920825,0.01019989
-5.01550775,0.05754999,0.00015066,0.00170726,0.04135304,0.00000000,0.02222739,0.01180316
-5.00950475,0.06611881,0.00017309,0.00196032,0.04751144,0.00000000,0.02553687,0.01356060
-5.00350175,0.07541878,0.00019744,0.00223531,0.05419495,0.00000000,0.02912874,0.01546799
-4.99749875,0.08540957,0.00022360,0.00253094,0.06137472,0.00000000,0.03298743,0.01751706
-4.99149575,0.09602959,0.00025141,0.00284534,0.06900651,0.00000000,0.03708915,0.01969518
-4.98549275,0.10719498,0.00028064,0.00317597,0.07703013,0.00000000,0.04140151,0.02198515
-4.97948974,0.11879941,0.00031102,0.00351966,0.08536918,0.00000000,0.04588344,0.02436516
-4.97348674,0.13071467,0.00034221,0.00387259,0.09393157,0.00000000,0.05048543,0.02680892
-4.96748374,0.14279221,0.00037383,0.00423035,0.10261054,0.00000000,0.05515008,0.02928596
-4.96148074,0.15486552,0.00040544,0.00458801,0.11128646,0.00000000,0.05981311,0.03176214
-4.95547774,0.16675350,0.00043656,0.00494018,0.11982919,0.00000000,0.06440456,0.03420030
-4.94947474,0.17826462,0.00046670,0.00528119,0.12810110,0.00000000,0.06885046,0.03656118
-4.94347174,0.18920183,0.00049533,0.00560520,0.13596060,0.00000000,0.07307469,0.03880434
-4.93746873,0.19936801,0.00052195,0.00590638,0.14326603,0.00000000,0.07700114,0.04088938
-4.93146573,0.20857179,0.00054605,0.00617904,0.14987987,0.00000000,0.08055588,0.04277703
-4.92546273,0.21663349,0.00056715,0.00641787,0.15567303,0.00000000,0.08366952,0.04443044
-4.91945973,0.22339096,0.00058484,0.00661806,0.16052895,0.00000000,0.08627943,0.04581636
-4.91345673,0.22870494,0.00059875,0.00677549,0.16434758,0.00000000,0.08833183,0.04690624
-4.90745373,0.23246386,0.00060860,0.00688685,0.16704875,0.00000000,0.08978362,0.04767717
-4.90145073,0.23458774,0.00061416,0.00694977,0.16857496,0.00000000,0.09060392,0.04811277
-4.89544772,0.23503098,0.00061532,0.00696290,0.16889348,0.00000000,0.09077511,0.04820367
-4.88944472,0.23378404,0.00061205,0.00692596,0.16799743,0.00000000,0.09029351,0.04794793
-4.88344172,0.23087375,0.00060443,0.00683974,0.16590609,0.00000000,0.08916948,0.04735105
-4.87743872,0.22636236,0.00059262,0.00670609,0.16266420,0.00000000,0.08742706,0.04642578
-4.87143572,0.22034532,0.00057687,0.00652783,0.15834035,0.00000000,0.08510312,0.04519172
-4.86543272,0.21294791,0.00055750,0.00630868,0.15302456,0.00000000,0.08224605,0.04367455
-4.85942971,0.20432094,0.00053492,0.00605310,0.14682522,0.00000000,0.07891409,0.04190520
-4.85342671,0.19463563,0.00050956,0.00576617,0.13986534,0.00000000,0.07517337,0.03991879
-4.84742371,0.18407794,0.00048192,0.00545340,0.13227858,0.00000000,0.07109571,0.03775346
-4.84142071,0.17284272,0.00045251,0.00512055,0.12420494,0.00000000,0.06675638,0.03544917
-4.83541771,0.16112778,0.00042184,0.00477349,0.11578657,0.00000000,0.06223176,0.03304650
-4.82941471,0.14912816,0.00039042,0.00441799,0.10716364,0.00000000,0.05759719,0.03058544
-4.82341171,0.13703102,0.00035875,0.00405961,0.09847061,0.00000000,0.05292496,0.02810437
-4.81740870,0.12501094,0.00032728,0.00370351,0.08983298,0.00000000,0.04828249,0.02563912
-4.81140570,0.11322626,0.00029643,0.00335438,0.08136449,0.00000000,0.04373094,0.02322214
-4.80540270,0.10181604,0.00026656,0.00301635,0.07316510,0.00000000,0.03932402,0.02088196
-4.79939970,0.09089819,0.00023797,0.00269290,0.06531952,0.00000000,0.03510726,0.01864276
-4.79339670,0.08056830,0.00021093,0.00238687,0.05789645,0.00000000,0.03111758,0.01652415
-4.78739370,0.07089949,0.00018562,0.00210043,0.05094844,0.00000000,0.02738323,0.01454113
-4.78139070,0.06194296,0.00016217,0.00183509,0.04451227,0.00000000,0.02392399,0.01270419
-4.77538769,0.05372925,0.00014066,0.00159175,0.03860989,0.00000000,0.02075164,0.01101960
-4.76938469,0.04627000,0.00012114,0.00137077,0.03324967,0.00000000,0.01787068,0.00948975
-4.76338169,0.03956018,0.00010357,0.00117199,0.02842798,0.00000000,0.01527917,0.00811359
-4.75737869,0.03358048,0.00008791,0.00099484,0.02413096,0.00000000,0.01296966,0.00688719
-4.75137569,0.02829994,0.00007409,0.00083840,0.02033636,0.00000000,0.01093018,0.00580418
-4.74537269,0.02367849,0.00006199,0.00070149,0.01701539,0.00000000,0.00914525,0.00485634
-4.73936968,0.01966947,0.00005150,0.00058272,0.01413450,0.00000000,0.00759686,0.00403411
-4.73336668,0.01622188,0.00004247,0.00048058,0.01165705,0.00000000,0.00626531,0.00332703
-4.72736368,0.01328249,0.00003477,0.00039350,0.00954481,0.00000000,0.00513004,0.00272417
-4.72136068,0.01079762,0.00002827,0.00031988,0.00775918,0.00000000,0.00417032,0.00221454
-4.71535768,0.00871458,0.00002281,0.00025817,0.00626230,0.00000000,0.00336580,0.00178732
-4.70935468,0.00698288,0.00001828,0.00020687,0.00501790,0.00000000,0.00269697,0.00143215
-4.70335168,0.00555512,0.00001454,0.00016457,0.00399191,0.00000000,0.00214553,0.00113933
-4.69734867,0.00438755,0.00001149,0.00012998,0.00315289,0.00000000,0.00169458,0.00089987
-4.69134567,0.00344050,0.00000901,0.00010193,0.00247234,0.00000000,0.00132881,0.00070563
-4.68534267,0.00267850,0.00000701,0.00007935,0.00192477,0.00000000,0.00103450,0.00054935
-4.67933967,0.00207031,0.00000542,0.00006133,0.00148772,0.00000000,0.00079960,0.00042462
-4.67333667,0.00158875,0.00000416,0.00004707,0.00114166,0.00000000,0.00061360,0.00032586
-4.66733367,0.00121048,0.00000317,0.00003586,0.00086983,0.00000000,0.00046749,0.00024828
-4.66133067,0.00091571,0.00000240,0.00002712,0.00065800,0.00000000,0.00035363,0.00018784
-4.65532766,0.00068784,0.00000180,0.00002037,0.00049423,0.00000000,0.00026559,0.00014112
-4.64932466,0.00051311,0.00000134,0.00001519,0.00036865,0.00000000,0.00019807,0.00010531
-4.64332166,0.00038025,0.00000099,0.00001125,0.00027313,0.00000000,0.00014670,0.00007810
-4.63731866,0.00028012,0.00000073,0.00000827,0.00020111,0.00000000,0.00010793,0.00005764
-4.63131566,0.00020544,0.00000053,0.00000604,0.00014735,0.00000000,0.00007894,0.00004242
-4.62531266,0.00015044,0.00000039,0.00000439,0.00010767,0.00000000,0.00005749,0.00003129
-4.61930965,0.00011067,0.00000028,0.00000317,0.00007886,0.00000000,0.00004180,0.00002337
-4.61330665,0.00008278,0.00000021,0.00000229,0.00005847,0.00000000,0.00003054,0.00001799
-4.60730365,0.00006433,0.00000015,0.00000167,0.00004470,0.00000001,0.00002269,0.00001472
-4.60130065,0.00005372,0.00000011,0.00000123,0.00003633,0.00000001,0.00001753,0.00001330
-4.59529765,0.00005007,0.00000009,0.00000095,0.00003260,0.00000001,0.00001456,0.00001365
-4.58929465,0.00005318,0.00000008,0.00000080,0.00003324,0.00000002,0.00001351,0.00001589
-4.58329165,0.00006360,0.00000008,0.00000074,0.00003842,0.00000003,0.00001428,0.00002033
-4.57728864,0.00008265,0.00000010,0.00000079,0.00004882,0.00000004,0.00001700,0.00002753
-4.57128564,0.00011254,0.00000012,0.00000095,0.00006564,0.00000006,0.00002196,0.00003833
-4.56528264,0.00015659,0.00000016,0.00000123,0.00009073,0.00000009,0.00002970,0.00005393
-4.55927964,0.00021949,0.00000022,0.00000166,0.00012676,0.00000013,0.00004105,0.00007601
-4.55327664,0.00030759,0.00000031,0.00000228,0.00017737,0.00000018,0.00005714,0.00010679
-4.54727364,0.00042939,0.00000043,0.00000315,0.00024742,0.00000025,0.00007951,0.00014927
-4.54127064,0.00059608,0.00000060,0.00000436,0.00034335,0.00000035,0.00011020,0.00020733
-4.53526763,0.00082215,0.00000082,0.00000600,0.00047349,0.00000048,0.00015188,0.00028604
-4.52926463,0.00112622,0.00000113,0.00000822,0.00064856,0.00000066,0.00020798,0.00039189
-4.52326163,0.00153193,0.00000153,0.00001117,0.00088217,0.00000090,0.00028286,0.00053309
-4.51725863,0.00206899,0.00000207,0.00001509,0.00119142,0.00000121,0.00038200,0.00072000
-4.51125563,0.00277438,0.00000277,0.00002024,0.00159760,0.00000162,0.00051222,0.00096548
-4.50525263,0.00369361,0.00000369,0.00002695,0.00212692,0.00000216,0.00068192,0.00128538
-4.49924962,0.00488214,0.00000488,0.00003563,0.00281131,0.00000285,0.00090135,0.00169899
-4.49324662,0.00640681,0.00000640,0.00004677,0.00368927,0.00000374,0.00118284,0.00222957
-4.48724362,0.00834729,0.00000834,0.00006096,0.00480667,0.00000488,0.00154111,0.00290484
-4.48124062,0.01079744,0.00001078,0.00007890,0.00621756,0.00000631,0.00199349,0.00375747
-4.47523762,0.01386652,0.00001385,0.00010139,0.00798486,0.00000810,0.00256017,0.00482546
-4.46923462,0.01768017,0.00001766,0.00012938,0.01018091,0.00001033,0.00326433,0.00615254
-4.46323162,0.02238088,0.00002235,0.00016393,0.01288778,0.00001308,0.00413233,0.00778827
-4.45722861,0.02812812,0.00002809,0.00020626,0.01619729,0.00001643,0.00519361,0.00978812
-4.45122561,0.03509759,0.00003505,0.00025770,0.02021062,0.00002051,0.00648065,0.01221321
-4.44522261,0.04347981,0.00004342,0.00031975,0.02503750,0.00002540,0.00802869,0.01512978
-4.43921961,0.05347765,0.00005341,0.00039401,0.03079476,0.00003124,0.00987524,0.01860838
-4.43321661,0.06530286,0.00006522,0.00048221,0.03760435,0.00003815,0.01205951,0.02272260
-4.42721361,0.07917141,0.00007907,0.00058617,0.04559067,0.00004625,0.01462151,0.02754747
-4.42121061,0.09529762,0.00009518,0.00070779,0.05487716,0.00005566,0.01760101,0.03315740
-4.41520760,0.11388714,0.00011375,0.00084904,0.06558230,0.00006652,0.02103623,0.03962373
-4.40920460,0.13512884,0.00013498,0.00101189,0.07781490,0.00007891,0.02496238,0.04701187
-4.40320160,0.15918573,0.00015902,0.00119836,0.09166895,0.00009295,0.02941005,0.05537814
-4.39719860,0.18618534,0.00018601,0.00141044,0.10721798,0.00010870,0.03440337,0.06476636
-4.39119560,0.21620962,0.00021602,0.00165012,0.12450934,0.00012620,0.03995827,0.07520436
-4.38519260,0.24928506,0.00024910,0.00191936,0.14355850,0.00014548,0.04608067,0.08670045
-4.37918959,0.28537333,0.00028520,0.00222017,0.16434363,0.00016649,0.05276479,0.09924012
-4.37318659,0.32436309,0.00032422,0.00255461,0.18680093,0.00018918,0.05999173,0.11278315
-4.36718359,0.36606340,0.00036598,0.00292489,0.21082088,0.00021342,0.06772830,0.12726128
-4.36118059,0.41019951,0.00041021,0.00333345,0.23624576,0.00023905,0.07592633,0.14257661
-4.35517759,0.45641126,0.00045655,0.00378312,0.26286879,0.00026583,0.08452246,0.15860102
-4.34917459,0.50425476,0.00050458,0.00427729,0.29043509,0.00029351,0.09343852,0.17517667
-4.34317159,0.55320748,0.00055380,0.00482005,0.31864469,0.00032176,0.10258259,0.19211768
-4.33716858,0.60267709,0.00060361,0.00541650,0.34715755,0.00035021,0.11185071,0.20921312
-4.33116558,0.65201383,0.00065341,0.00607290,0.37560074,0.00037847,0.12112923,0.22623125
-4.32516258,0.70052630,0.00070251,0.00679695,0.40357758,0.00040610,0.13029780,0.24292498
-4.31915958,0.74750028,0.00075023,0.00759800,0.43067843,0.00043266,0.13923292,0.25903833
-4.31315658,0.79221977,0.00079589,0.00848722,0.45649282,0.00045771,0.14781180,0.27431378
-4.30715358,0.83398963,0.00083882,0.00947777,0.48062252,0.00048079,0.15591655,0.28850012
