energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-3.23861931,3.06864545,1.33461602,1.17390349,0.00064597,0.04369278,0.56869994,1.34095276,0.00767656,0.11071175
-3.23261631,2.99018437,1.28308148,1.14550511,0.00058966,0.04397020,0.55451465,1.31146621,0.00776449,0.10763800
-3.22661331,2.90997262,1.22892015,1.11548653,0.00054034,0.04424112,0.53949120,1.28276139,0.00785021,0.10460716
-3.22061031,2.82885249,1.17280722,1.08418662,0.00049799,0.04450337,0.52379230,1.25507260,0.00793329,0.10165054
-3.21460730,2.74761214,1.11540623,1.05193737,0.00046246,0.04475355,0.50757255,1.22859456,0.00801331,0.09879595
-3.20860430,2.66698197,1.05735527,1.01905991,0.00043352,0.04498736,0.49097563,1.20348790,0.00808991,0.09606801
-3.20260130,2.58763447,0.99925501,0.98586136,0.00041083,0.04520011,0.47413247,1.17988651,0.00816279,0.09348866
-3.19659830,2.51018720,0.94165870,0.95263273,0.00039398,0.04538720,0.45716011,1.15790611,0.00823176,0.09107765
-3.19059530,2.43520827,0.88506453,0.91964755,0.00038252,0.04554465,0.44016146,1.13765358,0.00829676,0.08885323
-3.18459230,2.36322367,0.82991045,0.88716136,0.00037593,0.04566963,0.42322583,1.11923631,0.00835787,0.08683272
-3.17858929,2.29472574,0.77657138,0.85541173,0.00037365,0.04576096,0.40643014,1.10277111,0.00841532,0.08503318
-3.17258629,2.23018186,0.72535871,0.82461885,0.00037512,0.04581955,0.38984074,1.08839194,0.00846956,0.08347187
-3.16658329,2.17004274,0.67652182,0.79498632,0.00037974,0.04584876,0.37351549,1.07625613,0.00852122,0.08216675
-3.16058029,2.11474931,0.63025132,0.76670214,0.00038693,0.04585468,0.35750619,1.06654846,0.00857115,0.08113670
-3.15457729,2.06473790,0.58668361,0.73993968,0.00039609,0.04584628,0.34186088,1.05948302,0.00862041,0.08040172
-3.14857429,2.02044280,0.54590641,0.71485849,0.00040665,0.04583545,0.32662605,1.05530241,0.00867028,0.07998287
-3.14257129,1.98229620,0.50796473,0.69160484,0.00041805,0.04583688,0.31184854,1.05427427,0.00872226,0.07990209
-3.13656828,1.95072502,0.47286712,0.67031193,0.00042979,0.04586790,0.29757693,1.05668537,0.00877804,0.08018176
-3.13056528,1.92614479,0.44059163,0.65109982,0.00044136,0.04594803,0.28386245,1.06283309,0.00883947,0.08084420
-3.12456228,1.90895078,0.41109138,0.63407494,0.00045232,0.04609858,0.27075926,1.07301490,0.00890854,0.08191094
-3.11855928,1.89950652,0.38429953,0.61932929,0.00046230,0.04634200,0.25832423,1.08751606,0.00898732,0.08340188
-3.11255628,1.89813061,0.36013350,0.60693946,0.00047093,0.04670118,0.24661605,1.10659619,0.00907792,0.08533435
-3.10655328,1.90508204,0.33849833,0.59696546,0.00047796,0.04719870,0.23569395,1.13047512,0.00918241,0.08772210
-3.10055028,1.92054527,0.31928940,0.58944956,0.00048315,0.04785592,0.22561601,1.15931891,0.00930273,0.09057427
-3.09454727,1.94461551,0.30239439,0.58441520,0.00048635,0.04869217,0.21643720,1.19322646,0.00944066,0.09389436
-3.08854427,1.97728546,0.28769469,0.58186613,0.00048745,0.04972381,0.20820729,1.23221767,0.00959767,0.09767932
-3.08254127,2.01843412,0.27506644,0.58178594,0.00048641,0.05096338,0.20096872,1.27622361,0.00977488,0.10191865
-3.07653827,2.06781877,0.26438124,0.58413799,0.00048326,0.05241880,0.19475470,1.32507956,0.00997296,0.10659380
-3.07053527,2.12507068,0.25550680,0.58886587,0.00047805,0.05409269,0.18958739,1.37852123,0.01019208,0.11167768
-3.06453227,2.18969528,0.24830764,0.59589455,0.00047090,0.05598175,0.18547658,1.43618480,0.01043178,0.11713446
-3.05852926,2.26107719,0.24264583,0.60513205,0.00046196,0.05807641,0.18241864,1.49761099,0.01069103,0.12291967
-3.05252626,2.33849034,0.23838209,0.61647171,0.00045142,0.06036058,0.18039604,1.56225327,0.01096810,0.12898056
-3.04652326,2.42111305,0.23537698,0.62979516,0.00043948,0.06281164,0.17937731,1.62949027,0.01126064,0.13525684
-3.04052026,2.50804799,0.23349250,0.64497553,0.00042640,0.06540073,0.17931750,1.69864197,0.01156566,0.14168171
-3.03451726,2.59834617,0.23259384,0.66188124,0.00041241,0.06809316,0.18015914,1.76898930,0.01187962,0.14818320
-3.02851426,2.69103433,0.23255124,0.68037978,0.00039780,0.07084917,0.18183356,1.83979645,0.01219847,0.15468578
-3.02251126,2.78514461,0.23324204,0.70034159,0.00038284,0.07362481,0.18426266,1.91033503,0.01251778,0.16111217
-3.01650825,2.87974522,0.23455254,0.72164374,0.00036782,0.07637311,0.18736089,1.97990907,0.01283287,0.16738536
-3.01050525,2.97397060,0.23637984,0.74417314,0.00035304,0.07904530,0.19103750,2.04787973,0.01313892,0.17343063
-3.00450225,3.06704982,0.23863329,0.76782923,0.00033883,0.08159223,0.19519886,2.11368848,0.01343116,0.17917768
-2.99849925,3.15833153,0.24123560,0.79252581,0.00032553,0.08396584,0.19975078,2.17687762,0.01370498,0.18456257
-2.99249625,3.24730408,0.24412342,0.81819200,0.00031351,0.08612055,0.20460081,2.23710706,0.01395612,0.18952955
-2.98649325,3.33360966,0.24724743,0.84477204,0.00030317,0.08801471,0.20966031,2.29416608,0.01418076,0.19403260
-2.98049025,3.41705143,0.25057172,0.87222407,0.00029498,0.08961183,0.21484635,2.34797967,0.01437567,0.19803664
-2.97448724,3.49759292,0.25407270,0.90051771,0.00028945,0.09088172,0.22008325,2.39860847,0.01453827,0.20151832
-2.96848424,3.57534941,0.25773727,0.92963059,0.00028717,0.09180139,0.22530380,2.44624234,0.01466673,0.20446645
-2.96248124,3.65057142,0.26156059,0.95954384,0.00028883,0.09235567,0.23045011,2.49118737,0.01475997,0.20688182
-2.95647824,3.72362082,0.26554337,0.99023688,0.00029518,0.09253758,0.23547402,2.53384687,0.01481764,0.20877670
-2.95047524,3.79494036,0.26968884,1.02168149,0.00030712,0.09234846,0.24033717,2.57469697,0.01484016,0.21017384
-2.94447224,3.86501817,0.27399958,1.05383564,0.00032564,0.09179771,0.24501068,2.61425789,0.01482855,0.21110501
-2.93846923,3.93434855,0.27847435,1.08663731,0.00035186,0.09090237,0.24947445,2.65306203,0.01478447,0.21160929
-2.93246623,4.00339115,0.28310510,1.11999848,0.00038701,0.08968638,0.25371622,2.69162059,0.01471001,0.21173112
-2.92646323,4.07253044,0.28787426,1.15379991,0.00043245,0.08817970,0.25773038,2.73039006,0.01460763,0.21151805
-2.92046023,4.14203751,0.29275257,1.18788665,0.00048963,0.08641720,0.26151652,2.76974046,0.01448002,0.21101863
-2.91445723,4.21203626,0.29769750,1.22206493,0.00056009,0.08443750,0.26507803,2.80992676,0.01433000,0.21028019
-2.90845423,4.28247570,0.30265245,1.25610038,0.00064542,0.08228171,0.26842046,2.85106511,0.01416040,0.20934683
-2.90245123,4.35311001,0.30754662,1.28971796,0.00074723,0.07999221,0.27155010,2.89311504,0.01397395,0.20825769
-2.89644822,4.42348753,0.31229587,1.32260362,0.00086711,0.07761136,0.27447245,2.93586864,0.01377320,0.20704541
-2.89044522,4.49294934,0.31680429,1.35440786,0.00100655,0.07518045,0.27719099,2.97894747,0.01356048,0.20573512
-2.88444222,4.56063796,0.32096661,1.38475103,0.00116691,0.07273860,0.27970602,3.02180731,0.01333784,0.20434373
-2.87843922,4.62551581,0.32467124,1.41323041,0.00134934,0.07032191,0.28201381,3.06375088,0.01310700,0.20287971
-2.87243622,4.68639290,0.32780396,1.43942884,0.00155469,0.06796271,0.28410590,3.10394786,0.01286940,0.20134333
-2.86643322,4.74196274,0.33025192,1.46292468,0.00178347,0.06568902,0.28596880,3.14146149,0.01262616,0.19972722
-2.86043022,4.79084495,0.33190801,1.48330280,0.00203577,0.06352411,0.28758382,3.17528067,0.01237815,0.19801742
-2.85442721,4.83163291,0.33267520,1.50016632,0.00231116,0.06148630,0.28892733,3.20435612,0.01212597,0.19619467
-2.84842421,4.86294456,0.33247077,1.51314869,0.00260870,0.05958888,0.28997122,3.22763913,0.01187002,0.19423595
-2.84242121,4.88347425,0.33123035,1.52192561,0.00292681,0.05784019,0.29068359,3.24412132,0.01161054,0.19211628
-2.83641821,4.89204371,0.32891134,1.52622668,0.00326335,0.05624378,0.29102975,3.25287375,0.01134764,0.18981049
-2.83041521,4.88765010,0.32549583,1.52584608,0.00361552,0.05479878,0.29097342,3.25308388,0.01108134,0.18729516
-2.82441221,4.86950943,0.32099285,1.52065209,0.00397996,0.05350027,0.29047808,3.24408902,0.01081161,0.18455034
-2.81840920,4.83709374,0.31543967,1.51059508,0.00435273,0.05233983,0.28950852,3.22540494,0.01053841,0.18156131
-2.81240620,4.79016083,0.30890244,1.49571371,0.00472944,0.05130604,0.28803241,3.19674883,0.01026171,0.17832005
-2.80640320,4.72877558,0.30147582,1.47613898,0.00510531,0.05038518,0.28602203,3.15805582,0.00998149,0.17482652
-2.80040020,4.65332220,0.29328192,1.45209617,0.00547529,0.04956180,0.28345591,3.10948861,0.00969780,0.17108963
-2.79439720,4.56450710,0.28446832,1.42390428,0.00583423,0.04881949,0.28032051,3.05144007,0.00941078,0.16712798
-2.78839420,4.46335245,0.27520542,1.39197311,0.00617700,0.04814150,0.27661167,2.98452886,0.00912064,0.16297015
-2.78239120,4.35118059,0.26568315,1.35679790,0.00649868,0.04751144,0.27233603,2.90958841,0.00882772,0.15865478
-2.77638819,4.22958983,0.25610709,1.31895155,0.00679469,0.04691387,0.26751205,2.82764960,0.00853250,0.15423020
-2.77038519,4.10042239,0.24669419,1.27907458,0.00706098,0.04633495,0.26217089,2.73991797,0.00823560,0.14975377
-2.76438219,3.96572523,0.23766808,1.23786293,0.00729412,0.04576288,0.25635678,2.64774597,0.00793781,0.14529085
-2.75837919,3.82770483,0.22925415,1.19605387,0.00749147,0.04518834,0.25012711,2.55260128,0.00764011,0.14091345
-2.75237619,3.68867700,0.22167447,1.15441029,0.00765122,0.04460477,0.24355198,2.45603194,0.00734365,0.13669865
-2.74637319,3.55101289,0.21514263,1.11370353,0.00777248,0.04400853,0.23671328,2.35962924,0.00704977,0.13272659
-2.74037019,3.41708241,0.20985857,1.07469534,0.00785525,0.04339895,0.22970333,2.26498934,0.00676002,0.12907841
-2.73436718,3.28919653,0.20600362,1.03811920,0.00790047,0.04277820,0.22262301,2.17367457,0.00647607,0.12583389
-2.72836418,3.16954962,0.20373558,1.00466153,0.00790988,0.04215101,0.21557940,2.08717522,0.00619977,0.12306896
-2.72236118,3.06016351,0.20318424,0.97494324,0.00788596,0.04152432,0.20868306,2.00687303,0.00593301,0.12085321
-2.71635818,2.96283454,0.20444726,0.94950220,0.00783185,0.04090674,0.20204500,1.93400702,0.00567778,0.11924732
-2.71035518,2.87908536,0.20758650,0.92877720,0.00775111,0.04030799,0.19577340,1.86964286,0.00543604,0.11830070
-2.70435218,2.81012269,0.21262512,0.91309378,0.00764766,0.03973823,0.18997017,1.81464638,0.00520965,0.11804917
-2.69834917,2.75680280,0.21954533,0.90265278,0.00752552,0.03920737,0.18472762,1.76966238,0.00500037,0.11851303
-2.69234617,2.71960589,0.22828712,0.89752187,0.00738873,0.03872443,0.18012521,1.73509911,0.00480971,0.11969548
-2.68634317,2.69862061,0.23874795,0.89763067,0.00724113,0.03829692,0.17622659,1.71111944,0.00463892,0.12158142
-2.68034017,2.69353973,0.25078363,0.90276976,0.00708626,0.03793027,0.17307708,1.69763889,0.00448890,0.12413689
-2.67433717,2.70366766,0.26421032,0.91259390,0.00692725,0.03762746,0.17070176,1.69433107,0.00436017,0.12730910
-2.66833417,2.72794002,0.27880786,0.92662957,0.00676673,0.03738876,0.16910407,1.70064039,0.00425284,0.13102702
-2.66233117,2.76495528,0.29432431,0.94428686,0.00660678,0.03721159,0.16826531,1.71580211,0.00416657,0.13520279
-2.65632816,2.81301786,0.31048164,0.96487538,0.00644894,0.03709059,0.16814484,1.73886909,0.00410059,0.13973368
-2.65032516,2.87019158,0.32698260,0.98762401,0.00629420,0.03701788,0.16868112,1.76874469,0.00405373,0.14450472
-2.64432216,2.93436202,0.34351840,1.01170380,0.00614308,0.03698348,0.16979356,1.80422071,0.00402445,0.14939193
-2.63831916,3.00330570,0.35977715,1.03625338,0.00599570,0.03697578,0.17138508,1.84401926,0.00401092,0.15426597
-2.63231616,3.07476392,0.37545265,1.06040601,0.00585184,0.03698228,0.17334541,1.88683701,0.00401106,0.15899615
-2.62631316,3.14651838,0.39025333,1.08331733,0.00571110,0.03699028,0.17555486,1.93139028,0.00402270,0.16345465
-2.62031016,3.21646592,0.40391082,1.10419285,0.00557299,0.03698769,0.17788857,1.97645924,0.00404363,0.16752070
-2.61430715,3.28268950,0.41618807,1.12231398,0.00543703,0.03696381,0.18022092,2.02092961,0.00407174,0.17108473
-2.60830415,3.34352248,0.42688640,1.13706184,0.00530291,0.03691008,0.18243012,2.06383008,0.00410513,0.17405210
-2.60230115,3.39760392,0.43585134,1.14793776,0.00517051,0.03682075,0.18440259,2.10436403,0.00414222,0.17634641
-2.59629815,3.44392249,0.44297698,1.15457971,0.00504004,0.03669345,0.18603714,2.14193439,0.00418185,0.17791218
-2.59029515,3.48184743,0.44820859,1.15677415,0.00491209,0.03652964,0.18724866,2.17616048,0.00422337,0.17871678
-2.58429215,3.51114530,0.45154342,1.15446274,0.00478761,0.03633485,0.18797129,2.20688641,0.00426671,0.17875153
-2.57828914,3.53198220,0.45302973,1.14774383,0.00466801,0.03611882,0.18816080,2.23418072,0.00431247,0.17803199
-2.57228614,3.54491140,0.45276396,1.13686873,0.00455506,0.03589540,0.18779626,2.25832736,0.00436190,0.17659728
-2.56628314,3.55084727,0.45088630,1.12223295,0.00445089,0.03568233,0.18688088,2.27980865,0.00441692,0.17450870
-2.56028014,3.55102678,0.44757491,1.10436296,0.00435795,0.03550085,0.18544189,2.29928105,0.00448013,0.17184743
-2.55427714,3.54696037,0.44303896,1.08389900,0.00427887,0.03537512,0.18352969,2.31754479,0.00455473,0.16871169
-2.54827414,3.54037440,0.43751091,1.06157471,0.00421644,0.03533157,0.18121614,2.33550888,0.00464445,0.16521334
-2.54227114,3.53314754,0.43123837,1.03819439,0.00417345,0.03539817,0.17859206,2.35415285,0.00475349,0.16147407
-2.53626813,3.52724358,0.42447587,1.01460878,0.00415256,0.03560350,0.17576422,2.37448689,0.00488636,0.15762141
-2.53026513,3.52464333,0.41747687,0.99169010,0.00415627,0.03597597,0.17285162,2.39751183,0.00504777,0.15378471
-2.52426213,3.52727761,0.41048642,0.97030734,0.00418670,0.03654281,0.16998155,2.42418035,0.00524245,0.15009115
-2.51825913,3.53696374,0.40373448,0.95130231,0.00424552,0.03732925,0.16728522,2.45536077,0.00547501,0.14666200
-2.51225613,3.55534714,0.39743039,0.93546719,0.00433387,0.03835759,0.16489331,2.49180441,0.00574978,0.14360931
-2.50625313,3.58384950,0.39175836,0.92352414,0.00445223,0.03964638,0.16293156,2.53411728,0.00607058,0.14103292
-2.50025013,3.62362462,0.38687411,0.91610713,0.00460036,0.04120969,0.16151641,2.58273689,0.00644059,0.13901808
-2.49424712,3.67552260,0.38290275,0.91374656,0.00477725,0.04305642,0.16075099,2.63791429,0.00686217,0.13763355
-2.48824412,3.74006289,0.37993765,0.91685667,0.00498109,0.04518975,0.16072140,2.69970171,0.00733671,0.13693029
-2.48224112,3.81741632,0.37804033,0.92572593,0.00520925,0.04760665,0.16149358,2.76794580,0.00786449,0.13694071
-2.47623812,3.90739609,0.37724117,0.94051041,0.00545834,0.05029767,0.16311075,2.84228626,0.00844457,0.13767841
-2.47023512,4.00945761,0.37754086,0.96123025,0.00572422,0.05324666,0.16559148,2.92215976,0.00907471,0.13913846
-2.46423212,4.12270702,0.37891231,0.98776915,0.00600211,0.05643086,0.16892864,3.00680893,0.00975132,0.14129814
-2.45822911,4.24591798,0.38130308,1.01987684,0.00628668,0.05982103,0.17308905,3.09529609,0.01046947,0.14411797
-2.45222611,4.37755650,0.38463806,1.05717465,0.00657220,0.06338181,0.17801406,3.18652147,0.01122288,0.14754329
-2.44622311,4.51581348,0.38882234,1.09916396,0.00685267,0.06707222,0.18362097,3.27924562,0.01200405,0.15150598
-2.44022011,4.65864441,0.39374439,1.14523752,0.00712200,0.07084637,0.18980529,3.37211566,0.01280431,0.15592657
-2.43421711,4.80381587,0.39927923,1.19469366,0.00737422,0.07465433,0.19644380,3.46369507,0.01361406,0.16071654
-2.42821411,4.94895796,0.40529191,1.24675296,0.00760361,0.07844312,0.20339835,3.55249647,0.01442287,0.16578081
-2.42221111,5.09162195,0.41164108,1.30057733,0.00780491,0.08215787,0.21052025,3.63701685,0.01521980,0.17102050
-2.41620810,5.22934195,0.41818277,1.35529108,0.00797351,0.08574303,0.21765515,3.71577471,0.01599360,0.17633567
-2.41020510,5.35969934,0.42477437,1.41000352,0.00810556,0.08914375,0.22464819,3.78734816,0.01673300,0.18162829
-2.40420210,5.48038824,0.43127885,1.46383255,0.00819812,0.09230712,0.23134934,3.85041310,0.01742700,0.18680511
-2.39819910,5.58928030,0.43756909,1.51592850,0.00824929,0.09518359,0.23761860,3.90378045,0.01806514,0.19178061
-2.39219610,5.68448676,0.44353231,1.56549768,0.00825821,0.09772814,0.24333087,3.94643128,0.01863782,0.19647977
-2.38619310,5.76441561,0.44907457,1.61182458,0.00822513,0.09990152,0.24838039,3.97754853,0.01913651,0.20084067
-2.38019010,5.82782174,0.45412506,1.65429213,0.00815139,0.10167120,0.25268444,3.99654427,0.01955400,0.20481678
-2.37418709,5.87384793,0.45864001,1.69239910,0.00803935,0.10301226,0.25618617,4.00308119,0.01988460,0.20837889
-2.36818409,5.90205498,0.46260623,1.72577393,0.00789232,0.10390795,0.25885640,3.99708738,0.02012427,0.21151653
-2.36218109,5.91243912,0.46604372,1.75418441,0.00771440,0.10435012,0.26069440,3.97876346,0.02027077,0.21423884
-2.35617809,5.90543584,0.46900746,1.77754266,0.00751036,0.10433935,0.26172745,3.94858158,0.02032363,0.21657474
-2.35017509,5.88190921,0.47158787,1.79590513,0.00728545,0.10388484,0.26200930,3.90727575,0.02028422,0.21857243
-2.34417209,5.84312682,0.47391004,1.80946757,0.00704521,0.10300402,0.26161757,3.85582376,0.02015565,0.22029810
-2.33816908,5.79072062,0.47613137,1.81855505,0.00679528,0.10172201,0.26065019,3.79542085,0.01994264,0.22183387
-2.33216608,5.72663496,0.47843763,1.82360736,0.00654120,0.10007077,0.25922103,3.72744585,0.01965142,0.22327503
-2.32616308,5.65306331,0.48103749,1.82516035,0.00628824,0.09808815,0.25745496,3.65342095,0.01928946,0.22472653
-2.32016008,5.57237608,0.48415545,1.82382405,0.00604121,0.09581678,0.25548254,3.57496627,0.01886531,0.22629891
-2.31415708,5.48704194,0.48802357,1.82025826,0.00580435,0.09330282,0.25343453,3.49375092,0.01838826,0.22810381
-2.30815408,5.39954581,0.49287195,1.81514687,0.00558122,0.09059465,0.25143660,3.41144224,0.01786812,0.23024913
-2.30215108,5.31230655,0.49891863,1.80917170,0.00537462,0.08774161,0.24960429,3.32965517,0.01731493,0.23283407
-2.29614807,5.22759759,0.50635900,1.80298726,0.00518653,0.08479266,0.24803865,3.24990367,0.01673867,0.23594431
-2.29014507,5.14747371,0.51535547,1.79719713,0.00501813,0.08179515,0.24682252,3.17355594,0.01614901,0.23964749
-2.28414207,5.07370678,0.52602765,1.79233322,0.00486983,0.07879367,0.24601777,3.10179542,0.01555504,0.24398914
-2.27813907,5.00773305,0.53844373,1.78883851,0.00474132,0.07582902,0.24566351,3.03558874,0.01496510,0.24898947
-2.27213607,4.95061413,0.55261344,1.78705401,0.00463168,0.07293735,0.24577534,2.97566227,0.01438658,0.25464094
-2.26613307,4.90301299,0.56848302,1.78721041,0.00453947,0.07014941,0.24634559,2.92248784,0.01382580,0.26090699
-2.26013007,4.86518601,0.58593264,1.78942454,0.00446285,0.06749009,0.24734465,2.87627824,0.01328789,0.26772186
-2.25412706,4.83699102,0.60477646,1.79370080,0.00439974,0.06497809,0.24872304,2.83699270,0.01277678,0.27499173
-2.24812406,4.81791096,0.62476540,1.79993714,0.00434797,0.06262575,0.25041438,2.80435180,0.01229521,0.28259699
-2.24212106,4.80709168,0.64559280,1.80793545,0.00430535,0.06043924,0.25233884,2.77786115,0.01184472,0.29039575
-2.23611806,4.80339221,0.66690256,1.81741540,0.00426988,0.05841875,0.25440709,2.75684264,0.01142582,0.29822841
-2.23011506,4.80544483,0.68829975,1.82803137,0.00423977,0.05655902,0.25652439,2.74047178,0.01103802,0.30592304
-2.22411206,4.81172217,0.70936297,1.83939124,0.00421359,0.05484995,0.25859476,2.72781923,0.01068002,0.31330151
-2.21810905,4.82060821,0.72965817,1.85107639,0.00419031,0.05327737,0.26052493,2.71789472,0.01034990,0.32018598
-2.21210605,4.83046967,0.74875315,1.86266183,0.00416933,0.05182390,0.26222805,2.70969111,0.01004522,0.32640547
-2.20610305,4.83972478,0.76623214,1.87373554,0.00415047,0.05046993,0.26362679,2.70222675,0.00976327,0.33180233
-2.20010005,4.84690607,0.78170975,1.88391619,0.00413402,0.04919456,0.26465597,2.69458403,0.00950121,0.33623813
-2.19409705,4.85071477,0.79484368,1.89286856,0.00412061,0.04797659,0.26526442,2.68594266,0.00925624,0.33959883
-2.18809405,4.85006435,0.80534552,1.90031591,0.00411123,0.04679547,0.26541619,2.67560617,0.00902575,0.34179898
-2.18209105,4.84411185,0.81298926,1.90604901,0.00410709,0.04563217,0.26509101,2.66302076,0.00880743,0.34278466
-2.17608804,4.83227597,0.81761714,1.90993153,0.00410959,0.04446991,0.26428403,2.64778608,0.00859937,0.34253520
-2.17008504,4.81424191,0.81914258,1.91190170,0.00412018,0.04329478,0.26300498,2.62965776,0.00840014,0.34106339
-2.16408204,4.78995347,0.81755024,1.91197043,0.00414030,0.04209623,0.26127673,2.60854233,0.00820886,0.33841444
-2.15807904,4.75959369,0.81289333,1.91021613,0.00417132,0.04086734,0.25913348,2.58448522,0.00802515,0.33466364
-2.15207604,4.72355595,0.80528838,1.90677669,0.00421441,0.03960496,0.25661859,2.55765324,0.00784919,0.32991280
-2.14607304,4.68240762,0.79490804,1.90183922,0.00427056,0.03830965,0.25378230,2.52831293,0.00768171,0.32428584
-2.14007004,4.63684913,0.78197213,1.89562809,0.00434051,0.03698552,0.25067935,2.49680647,0.00752388,0.31792368
-2.13406703,4.58767077,0.76673787,1.88839208,0.00442478,0.03563981,0.24736678,2.46352684,0.00737736,0.31097870
-2.12806403,4.53571013,0.74948954,1.88039118,0.00452366,0.03428253,0.24390183,2.42889395,0.00724419,0.30360905
-2.12206103,4.48181243,0.73052828,1.87188387,0.00463728,0.03292585,0.24034026,2.39333298,0.00712677,0.29597316
-2.11605803,4.42679569,0.71016260,1.86311524,0.00476567,0.03158352,0.23673488,2.35725635,0.00702782,0.28822454
-2.11005503,4.37142241,0.68869988,1.85430669,0.00490885,0.03027028,0.23313463,2.32104990,0.00695031,0.28050731
-2.10405203,4.31637861,0.66643918,1.84564740,0.00506691,0.02900125,0.22958393,2.28506391,0.00689747,0.27295241
-2.09804902,4.26226060,0.64366572,1.83728790,0.00524010,0.02779132,0.22612254,2.24960880,0.00687270,0.26567469
-2.09204602,4.20956940,0.62064686,1.82933598,0.00542894,0.02665469,0.22278563,2.21495536,0.00687962,0.25877104
-2.08604302,4.15871201,0.59762964,1.82185475,0.00563431,0.02560445,0.21960426,2.18133869,0.00692196,0.25231931
-2.08004002,4.11000848,0.57483979,1.81486299,0.00585748,0.02465222,0.21660590,2.14896493,0.00700358,0.24637820
-2.07403702,4.06370329,0.55248174,1.80833748,0.00610014,0.02380793,0.21381518,2.11801979,0.00712841,0.24098794
-2.06803402,4.01997943,0.53073961,1.80221701,0.00636444,0.02307969,0.21125457,2.08867752,0.00730041,0.23617151
-2.06203102,3.97897369,0.50977860,1.79640797,0.00665292,0.02247378,0.20894501,2.06110931,0.00752349,0.23193650
-2.05602801,3.94079133,0.48974663,1.79079095,0.00696842,0.02199465,0.20690634,2.03549011,0.00780142,0.22827712
-2.05002501,3.90551907,0.47077588,1.78522820,0.00731403,0.02164508,0.20515754,2.01200281,0.00813774,0.22517654
-2.04402201,3.87323511,0.45298394,1.77957137,0.00769288,0.02142633,0.20371667,1.99083954,0.00853561,0.22260910
-2.03801901,3.84401558,0.43647451,1.77366955,0.00810800,0.02133829,0.20260057,1.97219954,0.00899768,0.22054248
-2.03201601,3.81793708,0.42133743,1.76737693,0.00856209,0.02137978,0.20182429,1.95628371,0.00952593,0.21893956
-2.02601301,3.79507537,0.40764816,1.76056015,0.00905737,0.02154865,0.20140017,1.94328624,0.01012147,0.21776009
-2.02001001,3.77550057,0.39546662,1.75310492,0.00959531,0.02184204,0.20133694,1.93338376,0.01078443,0.21696188
-2.01400700,3.75926968,0.38483573,1.74492192,0.01017651,0.02225649,0.20163846,1.92672300,0.01151370,0.21650177
-2.00800400,3.74641734,0.37577957,1.73595171,0.01080044,0.02278805,0.20230270,1.92340767,0.01230689,0.21633620
-2.00200100,3.73694583,0.36830165,1.72616871,0.01146542,0.02343235,0.20332056,1.92348586,0.01316012,0.21642154
-1.99599800,3.73081569,0.36238335,1.71558419,0.01216847,0.02418465,0.20467504,1.92693878,0.01406796,0.21671415
-1.98999500,3.72793784,0.35798272,1.70424821,0.01290530,0.02503978,0.20634059,1.93367192,0.01502343,0.21717040
-1.98399200,3.72816839,0.35503405,1.69225072,0.01367039,0.02599216,0.20828284,1.94350942,0.01601796,0.21774654
-1.97798899,3.73130697,0.35344813,1.67972174,0.01445707,0.02703572,0.21045876,1.95619235,0.01704149,0.21839864
-1.97198599,3.73709896,0.35311343,1.66683074,0.01525772,0.02816382,0.21281725,1.97138118,0.01808262,0.21908266
-1.96598299,3.74524224,0.35389826,1.65378535,0.01606400,0.02936927,0.21530029,1.98866277,0.01912882,0.21975456
-1.95997999,3.75539818,0.35565378,1.64082949,0.01686716,0.03064423,0.21784449,2.00756164,0.02016667,0.22037069
-1.95397699,3.76720666,0.35821792,1.62824091,0.01765835,0.03198029,0.22038310,2.02755516,0.02118221,0.22088839
-1.94797399,3.78030446,0.36141997,1.61632832,0.01842901,0.03336845,0.22284847,2.04809208,0.02216134,0.22126668
-1.94197099,3.79434622,0.36508571,1.60542809,0.01917122,0.03479927,0.22517465,2.06861356,0.02309015,0.22146727
-1.93596798,3.80902668,0.36904284,1.59590055,0.01987807,0.03626295,0.22730034,2.08857560,0.02395545,0.22145558
-1.92996498,3.82410316,0.37312644,1.58812588,0.02054399,0.03774958,0.22917171,2.10747197,0.02474512,0.22120188
-1.92396198,3.83941681,0.37718434,1.58249964,0.02116502,0.03924925,0.23074525,2.12485628,0.02544859,0.22068249
-1.91795898,3.85491124,0.38108196,1.57942780,0.02173902,0.04075238,0.23199029,2.14036215,0.02605717,0.21988080
-1.91195598,3.87064751,0.38470661,1.57932128,0.02226581,0.04224992,0.23289124,2.15372044,0.02656447,0.21878823
-1.90595298,3.88681407,0.38797092,1.58259000,0.02274721,0.04373361,0.23344923,2.16477253,0.02696661,0.21740495
-1.89994997,3.90373109,0.39081525,1.58963639,0.02318698,0.04519623,0.23368323,2.17347903,0.02726243,0.21574034
-1.89394697,3.92184831,0.39320916,1.60084829,0.02359066,0.04663183,0.23363042,2.17992336,0.02745363,0.21381312
-1.88794397,3.94173644,0.39515158,1.61659145,0.02396532,0.04803592,0.23334588,2.18430992,0.02754478,0.21165117
-1.88194097,3.96407195,0.39667004,1.63720150,0.02431922,0.04940559,0.23290153,2.18695699,0.02754323,0.20929097
-1.87593797,3.98961591,0.39781865,1.66297566,0.02466142,0.05073970,0.23238433,2.18828462,0.02745897,0.20677672
