energy_ev,total_up,Nb_p_up,Nb_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
-5.81390695,1.78018309,1.32235826,0.57393239,0.36686604,0.00250769,0.00925275,0.90247196
-5.80790395,1.86260609,1.37626369,0.60636858,0.38057390,0.00269349,0.00969958,0.94636828
-5.80190095,1.94813306,1.43190708,0.64079335,0.39452536,0.00288759,0.01014963,0.99233349
-5.79589795,2.03620243,1.48884165,0.67703437,0.40864149,0.00308832,0.01059846,1.04007981
-5.78989495,2.12618412,1.54659242,0.71488241,0.42282707,0.00329385,0.01104139,1.08928674
-5.78389195,2.21738628,1.60466439,0.75409353,0.43697062,0.00350222,0.01147357,1.13960512
-5.77788894,2.30906441,1.66255112,0.79439239,0.45094517,0.00371136,0.01189014,1.19066204
-5.77188594,2.40043257,1.71974326,0.83547686,0.46460977,0.00391914,0.01228626,1.24206669
-5.76588294,2.49067657,1.77573712,0.87702348,0.47781168,0.00412342,0.01265732,1.29341687
-5.75987994,2.57896853,1.83004261,0.91869383,0.49038914,0.00432208,0.01299901,1.34430591
-5.75387694,2.66448253,1.88219069,0.96014126,0.50217481,0.00451308,0.01330748,1.39432987
-5.74787394,2.74641041,1.93173989,1.00101788,0.51299953,0.00469446,0.01357949,1.44309452
-5.74187094,2.82397739,1.97828164,1.04098122,0.52269647,0.00486445,0.01381249,1.49022193
-5.73586793,2.89645662,2.02144456,1.07970054,0.53110528,0.00502143,0.01400480,1.53535637
-5.72986493,2.96318215,2.06089725,1.11686217,0.53807640,0.00516401,0.01415565,1.57816904
-5.72386193,3.02355977,2.09634990,1.15217394,0.54347502,0.00529102,0.01426527,1.61836169
-5.71785893,3.07707533,2.12755455,1.18536826,0.54718480,0.00540151,0.01433491,1.65566881
-5.71185593,3.12330033,2.15430432,1.21620404,0.54911114,0.00549482,0.01436686,1.68985844
-5.70585293,3.16189471,2.17643170,1.24446735,0.54918381,0.00557049,0.01436440,1.72073165
-5.69984992,3.19260698,2.19380627,1.26997098,0.54735902,0.00562831,0.01433168,1.74812092
-5.69384692,3.21527211,2.20633221,1.29255314,0.54362070,0.00566831,0.01427367,1.77188770
-5.68784392,3.22980745,2.21394577,1.31207562,0.53798114,0.00569068,0.01419593,1.79191945
-5.68184092,3.23620754,2.21661328,1.32842176,0.53048082,0.00569583,0.01410445,1.80812671
-5.67583792,3.23453814,2.21432977,1.34149450,0.52118760,0.00568431,0.01400543,1.82044049
-5.66983492,3.22493034,2.20711860,1.35121502,0.51019524,0.00565679,0.01390505,1.82881050
-5.66383192,3.20757527,2.19503213,1.35752212,0.49762133,0.00561406,0.01380923,1.83320446
-5.65782891,3.18271977,2.17815352,1.36037262,0.48360476,0.00555702,0.01372339,1.83360877
-5.65182591,3.15066344,2.15659955,1.35974284,0.46830273,0.00548662,0.01365228,1.83003067
-5.64582291,3.11175723,2.13052424,1.35563126,0.45188751,0.00540390,0.01359975,1.82250175
-5.63981991,3.06640326,2.10012304,1.34806204,0.43454292,0.00530993,0.01356865,1.81108273
-5.63381691,3.01505592,2.06563701,1.33708934,0.41646077,0.00520584,0.01356070,1.79586909
-5.62781391,2.95822350,2.02735673,1.32280198,0.39783722,0.00509283,0.01357648,1.77699705
-5.62181091,2.89646998,1.98562521,1.30532800,0.37886920,0.00497211,0.01361541,1.75464947
-5.61580790,2.83041622,1.94083952,1.28483874,0.35975106,0.00484497,0.01367586,1.72906095
-5.60980490,2.76073993,1.89345059,1.26155186,0.34067131,0.00471275,0.01375523,1.70052146
-5.60380190,2.68817366,1.84396067,1.23573294,0.32180972,0.00457683,0.01385014,1.66937820
-5.59779890,2.61350048,1.79291860,1.20769523,0.30333475,0.00443866,0.01395663,1.63603487
-5.59179590,2.53754671,1.74091230,1.17779730,0.28540131,0.00429971,0.01407039,1.60094826
-5.58579290,2.46117181,1.68855896,1.14643849,0.26814897,0.00416152,0.01418701,1.56462197
-5.57978989,2.38525519,1.63649289,1.11405208,0.25170055,0.00402562,0.01430224,1.52759722
-5.57378689,2.31068037,1.58535158,1.08109636,0.23616123,0.00389359,0.01441222,1.49044092
-5.56778389,2.23831696,1.53576036,1.04804395,0.22161801,0.00376697,0.01451371,1.45373160
-5.56178089,2.16900111,1.48831643,1.01536962,0.20813966,0.00364728,0.01460425,1.41804358
-5.55577789,2.10351515,1.44357288,0.98353738,0.19577705,0.00353597,0.01468235,1.38393015
-5.54977489,2.04256756,1.40202350,0.95298712,0.18456385,0.00343441,0.01474752,1.35190650
-5.54377189,1.98677395,1.36408901,0.92412164,0.17451754,0.00334388,0.01480031,1.32243332
-5.53776888,1.93664013,1.33010551,0.89729457,0.16564068,0.00326549,0.01484230,1.29590167
-5.53176588,1.89254798,1.30031553,0.87279975,0.15792240,0.00320020,0.01487601,1.27262001
-5.52576288,1.85474494,1.27486227,0.85086258,0.15134003,0.00314879,0.01490473,1.25280400
-5.51975988,1.82333737,1.25378712,0.83163373,0.14586068,0.00311183,0.01493235,1.23656945
-5.51375688,1.79828829,1.23703066,0.81518538,0.14144300,0.00308966,0.01496311,1.22392873
-5.50775388,1.77941957,1.22443693,0.80151033,0.13803869,0.00308241,0.01500136,1.21479096
-5.50175088,1.76641823,1.21576079,0.79052369,0.13559398,0.00308995,0.01505130,1.20896562
-5.49574787,1.75884676,1.21067791,0.78206732,0.13405093,0.00311193,0.01511667,1.20616967
-5.48974487,1.75615693,1.20879689,0.77591653,0.13334854,0.00314773,0.01520057,1.20603754
-5.48374187,1.75770639,1.20967288,0.77178893,0.13342361,0.00319652,0.01530516,1.20813376
-5.47773887,1.76277750,1.21282219,0.76935484,0.13421150,0.00325726,0.01543152,1.21196742
-5.47173587,1.77059767,1.21773707,0.76824893,0.13564660,0.00332865,0.01557953,1.21700812
-5.46573287,1.78036046,1.22390030,0.76808257,0.13766274,0.00340926,0.01574777,1.22270252
-5.45972986,1.79124682,1.23079901,0.76845646,0.14019345,0.00349745,0.01593356,1.22849112
-5.45372686,1.80244581,1.23793720,0.76897308,0.14317219,0.00359147,0.01613297,1.23382449
-5.44772386,1.81317441,1.24484698,0.76924860,0.14653254,0.00368944,0.01634100,1.23817872
-5.44172086,1.82269576,1.25109795,0.76892375,0.15020849,0.00378941,0.01655172,1.24106944
-5.43571786,1.83033575,1.25630504,0.76767366,0.15413474,0.00388941,0.01675851,1.24206422
-5.42971486,1.83549743,1.26013451,0.76521610,0.15824714,0.00398745,0.01695438,1.24079308
-5.42371186,1.83767324,1.26230837,0.76131824,0.16248326,0.00408162,0.01713221,1.23695688
-5.41770885,1.83645482,1.26260730,0.75580164,0.16678306,0.00417006,0.01728506,1.23033362
-5.41170585,1.83154027,1.26087224,0.74854554,0.17108968,0.00425106,0.01740651,1.22078248
-5.40570285,1.82273895,1.25700477,0.73948843,0.17535028,0.00432310,0.01749091,1.20824567
-5.39969985,1.80997363,1.25096650,0.72862789,0.17951700,0.00438483,0.01753364,1.19274825
-5.39369685,1.79328010,1.24277746,0.71601887,0.18354780,0.00443518,0.01753129,1.17439576
-5.38769385,1.77280430,1.23251376,0.70177057,0.18740735,0.00447334,0.01748183,1.15337010
-5.38169085,1.74879696,1.22030435,0.68604186,0.19106778,0.00449878,0.01738470,1.12992353
-5.37568784,1.72160599,1.20632712,0.66903577,0.19450928,0.00451130,0.01724082,1.10437119
-5.36968484,1.69166678,1.19080417,0.65099291,0.19772055,0.00451100,0.01705257,1.07708220
-5.36368184,1.65949052,1.17399639,0.63218426,0.20069901,0.00449830,0.01682373,1.04846972
-5.35767884,1.62565114,1.15619728,0.61290346,0.20345084,0.00447390,0.01655929,1.01898005
-5.35167584,1.59077081,1.13772617,0.59345889,0.20599071,0.00443880,0.01626534,0.98908130
-5.34567284,1.55550479,1.11892071,0.57416571,0.20834141,0.00439425,0.01594886,0.95925171
-5.33966983,1.52052572,1.10012902,0.55533812,0.21053309,0.00434173,0.01561751,0.92996810
-5.33366683,1.48650808,1.08170143,0.53728208,0.21260251,0.00428290,0.01527941,0.90169472
-5.32766383,1.45411294,1.06398210,0.52028856,0.21459190,0.00421956,0.01494297,0.87487278
-5.32166083,1.42397365,1.04730081,0.50462767,0.21654785,0.00415363,0.01461667,0.84991095
-5.31565783,1.39668270,1.03196501,0.49054348,0.21851994,0.00408708,0.01430894,0.82717715
-5.30965483,1.37278005,1.01825252,0.47824998,0.22055931,0.00402188,0.01402798,0.80699173
-5.30365183,1.35274321,1.00640501,0.46792791,0.22271717,0.00395998,0.01378168,0.78962223
-5.29764882,1.33697913,0.99662265,0.45972262,0.22504319,0.00390325,0.01357750,0.77527980
-5.29164582,1.32581808,0.98905982,0.45374285,0.22758394,0.00385345,0.01342246,0.76411728
-5.28564282,1.31950944,0.98382228,0.45006044,0.23038124,0.00381217,0.01332301,0.75622895
-5.27963982,1.31821935,0.98096582,0.44871081,0.23347066,0.00378083,0.01328508,0.75165169
-5.27363682,1.32203018,0.98049624,0.44969406,0.23688000,0.00376060,0.01331394,0.75036759
-5.26763382,1.33094154,0.98237088,0.45297675,0.24062799,0.00375243,0.01341422,0.75230773
-5.26163082,1.34487287,0.98650146,0.45849407,0.24472310,0.00375701,0.01358983,0.75735684
-5.25562781,1.36366715,0.99275814,0.46615229,0.24916264,0.00377473,0.01384390,0.76535877
-5.24962481,1.38709586,1.00097466,0.47583156,0.25393214,0.00380569,0.01417867,0.77612236
-5.24362181,1.41486479,1.01095435,0.48738881,0.25900501,0.00384973,0.01459540,0.78942765
-5.23761881,1.44662071,1.02247683,0.50066070,0.26434269,0.00390637,0.01509429,0.80503209
-5.23161581,1.48195859,1.03530507,0.51546671,0.26989510,0.00397488,0.01567432,0.82267668
-5.22561281,1.52042948,1.04919284,0.53161212,0.27560154,0.00405427,0.01633315,0.84209186
-5.21960980,1.56154874,1.06389199,0.54889113,0.28139203,0.00414331,0.01706703,0.86300292
-5.21360680,1.60480459,1.07915970,0.56708984,0.28718899,0.00424057,0.01787073,0.88513516
-5.20760380,1.64966690,1.09476519,0.58598927,0.29290923,0.00434447,0.01873744,0.90821831
-5.20160080,1.69559615,1.11049598,0.60536847,0.29846632,0.00445329,0.01965883,0.93199061
-5.19559780,1.74205236,1.12616334,0.62500747,0.30377303,0.00456522,0.02062503,0.95620231
-5.18959480,1.78850392,1.14160688,0.64469038,0.30874396,0.00467842,0.02162476,0.98061862
-5.18359180,1.83443629,1.15669812,0.66420845,0.31329811,0.00479105,0.02264546,1.00502222
-5.17758879,1.87936030,1.17134298,0.68336309,0.31736141,0.00490131,0.02367353,1.02921535
-5.17158579,1.92282003,1.18548301,0.70196891,0.32086904,0.00500749,0.02469452,1.05302141
-5.16558279,1.96440006,1.19909549,0.71985665,0.32376743,0.00510800,0.02569354,1.07628628
-5.15957979,2.00373209,1.21219214,0.73687599,0.32601599,0.00520142,0.02665556,1.09887918
-5.15357679,2.04050057,1.22481674,0.75289823,0.32758834,0.00528650,0.02756578,1.12069330
-5.14757379,2.07444748,1.23704142,0.76781865,0.32847310,0.00536222,0.02841008,1.14164600
-5.14157079,2.10537596,1.24896204,0.78155863,0.32867422,0.00542779,0.02917541,1.16167880
-5.13556778,2.13315283,1.26069257,0.79406727,0.32821078,0.00548267,0.02985016,1.18075699
-5.12956478,2.15770982,1.27235875,0.80532265,0.32711632,0.00552658,0.03042458,1.19886898
-5.12356178,2.17904360,1.28409137,0.81533244,0.32543769,0.00555951,0.03089103,1.21602526
-5.11755878,2.19721447,1.29601931,0.82413399,0.32323351,0.00558172,0.03124433,1.23225722
-5.11155578,2.21234385,1.30826272,0.83179368,0.32057231,0.00559374,0.03148190,1.24761556
-5.10555278,2.22461049,1.32092666,0.83840568,0.31753026,0.00559633,0.03160393,1.26216853
-5.09954977,2.23424570,1.33409558,0.84408996,0.31418888,0.00559054,0.03161339,1.27599995
-5.09354677,2.24152744,1.34782875,0.84898965,0.31063244,0.00557763,0.03151602,1.28920706
-5.08754377,2.24677371,1.36215720,0.85326787,0.30694548,0.00555906,0.03132018,1.30189833
-5.08154077,2.25033518,1.37708208,0.85710389,0.30321029,0.00553648,0.03103665,1.31419115
-5.07553777,2.25258739,1.39257472,0.86068902,0.29950456,0.00551171,0.03067836,1.32620958
-5.06953477,2.25392260,1.40857844,0.86422201,0.29589929,0.00548665,0.03025999,1.33808217
-5.06353177,2.25474161,1.42501196,0.86790442,0.29245690,0.00546331,0.02979764,1.34993988
-5.05752876,2.25544554,1.44177424,0.87193584,0.28922984,0.00544370,0.02930827,1.36191407
-5.05152576,2.25642788,1.45875058,0.87650920,0.28625940,0.00542984,0.02880930,1.37413470
-5.04552276,2.25806681,1.47581952,0.88180633,0.28357515,0.00542365,0.02831805,1.38672854
-5.03951976,2.26071799,1.49286021,0.88799379,0.28119466,0.00542693,0.02785127,1.39981743
-5.03351676,2.26470777,1.50975966,0.89521905,0.27912373,0.00544130,0.02742459,1.41351661
-5.02751376,2.27032696,1.52641955,0.90360724,0.27735704,0.00546814,0.02705210,1.42793290
-5.02151076,2.27782510,1.54276207,0.91325831,0.27587909,0.00550853,0.02674589,1.44316273
-5.01550775,2.28740537,1.55873429,0.92424470,0.27466554,0.00556321,0.02651569,1.45928998
-5.00950475,2.29921996,1.57431098,0.93660959,0.27368479,0.00563258,0.02636854,1.47638359
-5.00350175,2.31336622,1.58949541,0.95036557,0.27289969,0.00571659,0.02630859,1.49449485
-4.99749875,2.32988334,1.60431823,0.96549388,0.27226946,0.00581479,0.02633691,1.51365457
-4.99149575,2.34874995,1.61883430,0.98194405,0.27175157,0.00592631,0.02645146,1.53386997
-4.98549275,2.36988247,1.63311783,0.99963399,0.27130365,0.00604983,0.02664708,1.55512161
-4.97948974,2.39313461,1.64725596,1.01845060,0.27088529,0.00618368,0.02691568,1.57736045
-4.97348674,2.41829793,1.66134126,1.03825072,0.27045966,0.00632578,0.02724640,1.60050513
-4.96748374,2.44510377,1.67546357,1.05886267,0.26999503,0.00647379,0.02762595,1.62443990
-4.96148074,2.47322660,1.68970174,1.08008814,0.26946594,0.00662511,0.02803899,1.64901319
-4.95547774,2.50228887,1.70411573,1.10170472,0.26885417,0.00677697,0.02846858,1.67403711
-4.94947474,2.53186741,1.71873956,1.12346887,0.26814942,0.00692651,0.02889670,1.69928816
-4.94347174,2.56150131,1.73357560,1.14511946,0.26734963,0.00707090,0.02930480,1.72450908
-4.93746873,2.59070112,1.74859038,1.16638185,0.26646103,0.00720738,0.02967437,1.74941207
-4.93146573,2.61895928,1.76371234,1.18697240,0.26549783,0.00733337,0.02998751,1.77368330
-4.92546273,2.64576129,1.77883147,1.20660346,0.26448158,0.00744655,0.03022749,1.79698864
-4.91945973,2.67059739,1.79380088,1.22498870,0.26344027,0.00754492,0.03037928,1.81898051
-4.91345673,2.69297438,1.80844014,1.24184856,0.26240710,0.00762685,0.03042995,1.83930558
-4.90745373,2.71242696,1.82254029,1.25691590,0.26141900,0.00769115,0.03036915,1.85761310
-4.90145073,2.72852833,1.83586999,1.26994149,0.26051494,0.00773707,0.03018929,1.87356350
-4.89544772,2.74089961,1.84818269,1.28069925,0.25973412,0.00776428,0.02988583,1.88683700
-4.88944472,2.74921772,1.85922427,1.28899114,0.25911401,0.00777291,0.02945730,1.89714189
-4.88344172,2.75322151,1.86874092,1.29465142,0.25868851,0.00776348,0.02890531,1.90422213
-4.87743872,2.75271595,1.87648683,1.29755027,0.25848607,0.00773687,0.02823441,1.90786405
-4.87143572,2.74757443,1.88223144,1.29759660,0.25852806,0.00769426,0.02745188,1.90790195
-4.86543272,2.73773910,1.88576596,1.29473998,0.25882747,0.00763707,0.02656741,1.90422236
-4.85942971,2.72321964,1.88690913,1.28897171,0.25938786,0.00756686,0.02559270,1.89676696
-4.85342671,2.70409039,1.88551198,1.28032494,0.26020285,0.00748529,0.02454109,1.88553407
-4.84742371,2.68048648,1.88146157,1.26887391,0.26125610,0.00739406,0.02342701,1.87057870
-4.84142071,2.65259898,1.87468387,1.25473239,0.26252168,0.00729479,0.02226560,1.85201134
-4.83541771,2.62066958,1.86514559,1.23805135,0.26396517,0.00718903,0.02107216,1.82999550
-4.82941471,2.58498498,1.85285528,1.21901594,0.26554505,0.00707816,0.01986178,1.80474414
-4.82341171,2.54587133,1.83786357,1.19784196,0.26721457,0.00696340,0.01864889,1.77651528
-4.81740870,2.50368868,1.82026277,1.17477183,0.26892397,0.00684579,0.01744699,1.74560678
-4.81140570,2.45882580,1.80018582,1.15007021,0.27062277,0.00672615,0.01626829,1.71235060
-4.80540270,2.41169523,1.77780475,1.12401938,0.27226223,0.00660514,0.01512360,1.67710658
-4.79939970,2.36272845,1.75332848,1.09691446,0.27379754,0.00648324,0.01402215,1.64025610
-4.79339670,2.31237140,1.72700024,1.06905852,0.27518985,0.00636077,0.01297157,1.60219546
-4.78739370,2.26107980,1.69909442,1.04075779,0.27640783,0.00623796,0.01197787,1.56332946
-4.78139070,2.20931463,1.66991295,1.01231693,0.27742873,0.00611498,0.01104554,1.52406501
-4.77538769,2.15753729,1.63978126,0.98403444,0.27823880,0.00599191,0.01017765,1.48480507
-4.76938469,2.10620463,1.60904373,0.95619842,0.27883316,0.00586887,0.00937605,1.44594301
-4.76338169,2.05576377,1.57805886,0.92908255,0.27921492,0.00574598,0.00864150,1.40785732
-4.75737869,2.00664679,1.54719404,0.90294254,0.27939387,0.00562340,0.00797390,1.37090703
-4.75137569,1.95926537,1.51682021,0.87801296,0.27938461,0.00550137,0.00737250,1.33542766
-4.74537269,1.91400560,1.48730640,0.85450466,0.27920444,0.00538019,0.00683608,1.30172786
-4.73936968,1.87122315,1.45901430,0.83260262,0.27887108,0.00526024,0.00636315,1.27008683
-4.73336668,1.83123901,1.43229309,0.81246449,0.27840045,0.00514200,0.00595210,1.24075245
-4.72736368,1.79433601,1.40747454,0.79421963,0.27780470,0.00502600,0.00560132,1.21394009
-4.72136068,1.76075640,1.38486868,0.77796885,0.27709067,0.00491288,0.00530937,1.18983217
-4.71535768,1.73070049,1.36475996,0.76378460,0.27625883,0.00480331,0.00507498,1.16857836
-4.70935468,1.70432654,1.34740410,0.75171183,0.27530304,0.00469804,0.00489713,1.15029627
-4.70335168,1.68175193,1.33302560,0.74176933,0.27421088,0.00459786,0.00477510,1.13507268
-4.69734867,1.66305540,1.32181601,0.73395148,0.27296481,0.00450364,0.00470839,1.12296505
-4.69134567,1.64828036,1.31393275,0.72823046,0.27154396,0.00441625,0.00469672,1.11400331
-4.68534267,1.63743889,1.30949856,0.72455866,0.26992643,0.00433662,0.00473998,1.10819176
-4.67933967,1.63051632,1.30860139,0.72287143,0.26809210,0.00426571,0.00483813,1.10551097
-4.67333667,1.62747589,1.31129458,0.72308986,0.26602553,0.00420454,0.00499110,1.10591954
-4.66733367,1.62826332,1.31759727,0.72512365,0.26371889,0.00415411,0.00519874,1.10935581
-4.66133067,1.63281083,1.32749489,0.72887394,0.26117472,0.00411549,0.00546062,1.11573924
-4.65532766,1.64104045,1.34093948,0.73423601,0.25840813,0.00408972,0.00577601,1.12497160
-4.64932466,1.65286631,1.35785005,0.74110178,0.25544848,0.00407787,0.00614372,1.13693784
-4.64332166,1.66819584,1.37811256,0.74936209,0.25234026,0.00408096,0.00656204,1.15150682
-4.63731866,1.68692967,1.40157986,0.75890863,0.24914305,0.00409995,0.00702861,1.16853177
-4.63131566,1.70896050,1.42807141,0.76963561,0.24593062,0.00413576,0.00754039,1.18785067
-4.62531266,1.73417072,1.45737293,0.78144096,0.24278911,0.00418914,0.00809362,1.20928650
-4.61930965,1.76242933,1.48923615,0.79422724,0.23981439,0.00426074,0.00868376,1.23264763
-4.61330665,1.79358809,1.52337874,0.80790205,0.23710867,0.00435096,0.00930553,1.25772818
-4.60730365,1.82747740,1.55948463,0.82237821,0.23477658,0.00446000,0.00995292,1.28430865
-4.60130065,1.86390215,1.59720486,0.83757338,0.23292091,0.00458779,0.01061927,1.31215671
-4.59529765,1.90263788,1.63615922,0.85340942,0.23163815,0.00473395,0.01129733,1.34102831
-4.58929465,1.94342757,1.67593866,0.86981142,0.23101416,0.00489775,0.01197940,1.37066907
-4.58329165,1.98597930,1.71610870,0.88670642,0.23112004,0.00507815,0.01265744,1.40081596
-4.57728864,2.02996500,1.75621381,0.90402182,0.23200859,0.00527373,0.01332323,1.43119931
-4.57128564,2.07502053,1.79578290,0.92168371,0.23371124,0.00548270,0.01396856,1.46154507
-4.56528264,2.12074710,1.83433563,0.93961492,0.23623594,0.00570297,0.01458538,1.49157724
-4.55927964,2.16671407,1.87138970,0.95773316,0.23956577,0.00593209,0.01516595,1.52102057
-4.55327664,2.21246314,1.90646868,0.97594903,0.24365853,0.00616735,0.01570307,1.54960326
-4.54727364,2.25751383,1.93911046,0.99416425,0.24844728,0.00640583,0.01619021,1.57705981
-4.54127064,2.30137005,1.96887575,1.01227005,0.25384169,0.00664441,0.01662163,1.60313373
-4.53526763,2.34352764,1.99535671,1.03014588,0.25973034,0.00687986,0.01699256,1.62758033
-4.52926463,2.38348266,2.01818508,1.04765850,0.26598368,0.00710895,0.01729924,1.65016931
-4.52326163,2.42074015,2.03703982,1.06466164,0.27245768,0.00732845,0.01753902,1.67068724
-4.51725863,2.45482320,2.05165383,1.08099620,0.27899790,0.00753526,0.01771039,1.68893984
-4.51125563,2.48528200,2.06181957,1.09649119,0.28544400,0.00772647,0.01781297,1.70475412
-4.50525263,2.51170272,2.06739341,1.11096527,0.29163434,0.00789942,0.01784752,1.71798029
-4.49924962,2.53371590,2.06829854,1.12422919,0.29741070,0.00805176,0.01781584,1.72849342
-4.49324662,2.55100423,2.06452636,1.13608884,0.30262285,0.00818152,0.01772074,1.73619493
-4.48724362,2.56330943,2.05613637,1.14634902,0.30713286,0.00828713,0.01756589,1.74101381
-4.48124062,2.57043806,2.04325444,1.15481782,0.31081901,0.00836747,0.01735572,1.74290758
-4.47523762,2.57226623,2.02606978,1.16131147,0.31357927,0.00842186,0.01709529,1.74186295
-4.46923462,2.56874277,2.00483042,1.16565944,0.31533404,0.00845009,0.01679013,1.73789623
-4.46323162,2.55989111,1.97983774,1.16770974,0.31602835,0.00845239,0.01644610,1.73105324
-4.45722861,2.54580943,1.95143981,1.16733409,0.31563320,0.00842943,0.01606926,1.72140897
-4.45122561,2.52666925,1.92002414,1.16443271,0.31414619,0.00838226,0.01566569,1.70906672
-4.44522261,2.50271232,1.88600977,1.15893862,0.31159130,0.00831228,0.01524141,1.69415670
-4.43921961,2.47424588,1.84983907,1.15082116,0.30801795,0.00822119,0.01480219,1.67683420
-4.43321661,2.44163626,1.81196935,1.14008853,0.30349926,0.00811095,0.01435353,1.65727714
-4.42721361,2.40530106,1.77286453,1.12678923,0.29812966,0.00798369,0.01390051,1.63568310
-4.42121061,2.36569996,1.73298693,1.11101224,0.29202184,0.00784165,0.01344772,1.61226575
-4.41520760,2.32332436,1.69278950,1.09288594,0.28530329,0.00768715,0.01299926,1.58725088
-4.40920460,2.27868622,1.65270826,1.07257574,0.27811233,0.00752250,0.01255863,1.56087187
-4.40320160,2.23230631,1.61315547,1.05028047,0.27059402,0.00734995,0.01212878,1.53336492
-4.39719860,2.18470214,1.57451320,1.02622766,0.26289589,0.00717165,0.01171205,1.50496399
-4.39119560,2.13637617,1.53712759,1.00066791,0.25516369,0.00698959,0.01131023,1.47589573
-4.38519260,2.08780432,1.50130379,0.97386847,0.24753733,0.00680558,0.01092457,1.44637441
-4.37918959,2.03942549,1.46730156,0.94610643,0.24014720,0.00662120,0.01055578,1.41659722
-4.37318659,1.99163220,1.43533167,0.91766164,0.23311077,0.00643780,0.01020413,1.38673986
-4.36718359,1.94476273,1.40555310,0.88880970,0.22652988,0.00625648,0.00986951,1.35695289
-4.36118059,1.89909507,1.37807100,0.85981530,0.22048854,0.00607808,0.00955143,1.32735870
-4.35517759,1.85484282,1.35293571,0.83092618,0.21505143,0.00590318,0.00924915,1.29804952
-4.34917459,1.81215312,1.33014255,0.80236778,0.21026306,0.00573213,0.00896170,1.26908630
-4.34317159,1.77110684,1.30963273,0.77433899,0.20614762,0.00556505,0.00868799,1.24049877
-4.33716858,1.73172071,1.29129523,0.74700890,0.20270953,0.00540189,0.00842685,1.21228656
-4.33116558,1.69395158,1.27496978,0.72051476,0.19993448,0.00524239,0.00817708,1.18442140
-4.32516258,1.65770235,1.26045079,0.69496114,0.19779111,0.00508618,0.00793753,1.15685039
-4.31915958,1.62282946,1.24749241,0.67042024,0.19623295,0.00493281,0.00770715,1.12950014
-4.31315658,1.58915165,1.23581445,0.64693319,0.19520082,0.00478175,0.00748501,1.10228170
-4.30715358,1.55645947,1.22510918,0.62451244,0.19462537,0.00463247,0.00727031,1.07509609
