energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.01650825,0.00012457,0.00002438,0.00000000,0.00000002,0.00001444,0.00000026,0.00008905,0.00004733,0.00002229
-3.01050525,0.00009768,0.00002259,0.00000000,0.00000003,0.00001040,0.00000038,0.00006289,0.00003434,0.00002068
-3.00450225,0.00008341,0.00002382,0.00000000,0.00000005,0.00000768,0.00000055,0.00004471,0.00002574,0.00002181
-2.99849925,0.00008018,0.00002822,0.00000000,0.00000007,0.00000597,0.00000080,0.00003243,0.00002053,0.00002583
-2.99249625,0.00008755,0.00003629,0.00000000,0.00000011,0.00000508,0.00000115,0.00002458,0.00001808,0.00003320
-2.98649325,0.00010614,0.00004889,0.00000000,0.00000015,0.00000487,0.00000164,0.00002014,0.00001806,0.00004471
-2.98049025,0.00013771,0.00006730,0.00000000,0.00000021,0.00000530,0.00000232,0.00001849,0.00002038,0.00006152
-2.97448724,0.00018520,0.00009333,0.00000000,0.00000030,0.00000639,0.00000326,0.00001930,0.00002518,0.00008531
-2.96848424,0.00025295,0.00012943,0.00000000,0.00000042,0.00000821,0.00000455,0.00002252,0.00003284,0.00011828
-2.96248124,0.00034689,0.00017880,0.00000000,0.00000058,0.00001092,0.00000630,0.00002832,0.00004401,0.00016339
-2.95647824,0.00047492,0.00024564,0.00000000,0.00000080,0.00001473,0.00000867,0.00003711,0.00005958,0.00022446
-2.95047524,0.00064725,0.00033532,0.00000000,0.00000109,0.00001993,0.00001185,0.00004954,0.00008078,0.00030638
-2.94447224,0.00087690,0.00045460,0.00000000,0.00000148,0.00002693,0.00001607,0.00006652,0.00010918,0.00041536
-2.93846923,0.00118025,0.00061202,0.00000000,0.00000199,0.00003621,0.00002163,0.00008928,0.00014682,0.00055915
-2.93246623,0.00157760,0.00081809,0.00000000,0.00000266,0.00004841,0.00002891,0.00011935,0.00019621,0.00074738
-2.92646323,0.00209394,0.00108576,0.00000000,0.00000352,0.00006430,0.00003837,0.00015870,0.00026048,0.00099183
-2.92046023,0.00275958,0.00143069,0.00000000,0.00000464,0.00008483,0.00005056,0.00020972,0.00034341,0.00130683
-2.91445723,0.00361093,0.00187170,0.00000000,0.00000608,0.00011114,0.00006614,0.00027537,0.00044959,0.00170951
-2.90845423,0.00469127,0.00243111,0.00000000,0.00000789,0.00014461,0.00008590,0.00035922,0.00058448,0.00222022
-2.90245123,0.00605137,0.00313509,0.00000000,0.00001017,0.00018686,0.00011076,0.00046551,0.00075448,0.00286282
-2.89644822,0.00775015,0.00401395,0.00000000,0.00001302,0.00023978,0.00014178,0.00059933,0.00096710,0.00366489
-2.89044522,0.00985514,0.00510237,0.00000000,0.00001655,0.00030557,0.00018020,0.00076662,0.00123093,0.00465801
-2.88444222,0.01244268,0.00643947,0.00000000,0.00002089,0.00038676,0.00022739,0.00097433,0.00155579,0.00587773
-2.87843922,0.01559793,0.00806879,0.00000000,0.00002617,0.00048618,0.00028487,0.00123049,0.00195266,0.00736360
-2.87243622,0.01941449,0.01003800,0.00000000,0.00003255,0.00060704,0.00035431,0.00154432,0.00243375,0.00915886
-2.86643322,0.02399360,0.01239847,0.00000000,0.00004019,0.00075285,0.00043752,0.00192633,0.00301238,0.01131004
-2.86043022,0.02944290,0.01520452,0.00000000,0.00004927,0.00092748,0.00053639,0.00238839,0.00370290,0.01386622
-2.85442721,0.03587461,0.01851242,0.00000000,0.00005997,0.00113510,0.00065289,0.00294385,0.00452053,0.01687809
-2.84842421,0.04340322,0.02237903,0.00000000,0.00007247,0.00138014,0.00078898,0.00360759,0.00548110,0.02039673
-2.84242121,0.05214253,0.02686020,0.00000000,0.00008695,0.00166727,0.00094659,0.00439615,0.00660083,0.02447201
-2.83641821,0.06220225,0.03200883,0.00000000,0.00010357,0.00200134,0.00112753,0.00532777,0.00789593,0.02915084
-2.83041521,0.07368402,0.03787266,0.00000000,0.00012248,0.00238731,0.00133342,0.00642252,0.00938224,0.03447508
-2.82441221,0.08667708,0.04449187,0.00000000,0.00014381,0.00283019,0.00156559,0.00770232,0.01107479,0.04047927
-2.81840920,0.10125371,0.05189651,0.00000000,0.00016763,0.00333493,0.00182499,0.00919113,0.01298734,0.04718825
-2.81240620,0.11746451,0.06010390,0.00000000,0.00019400,0.00390640,0.00211210,0.01091493,0.01513191,0.05461468
-2.80640320,0.13533386,0.06911607,0.00000000,0.00022290,0.00454927,0.00242686,0.01290193,0.01751835,0.06275672
-2.80040020,0.15485571,0.07891745,0.00000000,0.00025427,0.00526797,0.00276852,0.01518253,0.02015386,0.07159574
-2.79439720,0.17598996,0.08947279,0.00000000,0.00028796,0.00606662,0.00313566,0.01778948,0.02304268,0.08109452
-2.78839420,0.19865966,0.10072568,0.00000000,0.00032379,0.00694897,0.00352603,0.02075787,0.02618580,0.09119575
-2.78239120,0.22274935,0.11259760,0.00000000,0.00036145,0.00791841,0.00393663,0.02412506,0.02958071,0.10182119
-2.77638819,0.24810460,0.12498772,0.00000000,0.00040060,0.00897787,0.00436361,0.02793063,0.03322139,0.11287153
-2.77038519,0.27453305,0.13777356,0.00000000,0.00044081,0.01012992,0.00480235,0.03221609,0.03709827,0.12422697
-2.76438219,0.30180693,0.15081255,0.00000000,0.00048156,0.01137667,0.00524751,0.03702450,0.04119846,0.13574878
-2.75837919,0.32966718,0.16394448,0.00000000,0.00052230,0.01271983,0.00569313,0.04239992,0.04550597,0.14728161
-2.75237619,0.35782903,0.17699491,0.00000000,0.00056243,0.01416070,0.00613274,0.04838657,0.05000206,0.15865680
-2.74637319,0.38598893,0.18977938,0.00000000,0.00060128,0.01570017,0.00655954,0.05502778,0.05466572,0.16969643
-2.74037019,0.41383261,0.20210838,0.00000000,0.00063820,0.01733868,0.00696661,0.06236469,0.05947409,0.18021811
-2.73436718,0.44104392,0.21379287,0.00000000,0.00067253,0.01907619,0.00734709,0.07043461,0.06440298,0.19004030
-2.72836418,0.46731416,0.22465012,0.00000000,0.00070361,0.02091209,0.00769443,0.07926913,0.06942730,0.19898799
-2.72236118,0.49235137,0.23450971,0.00000000,0.00073085,0.02284512,0.00800262,0.08889203,0.07452147,0.20689858
-2.71635818,0.51588931,0.24321941,0.00000000,0.00075368,0.02487320,0.00826644,0.09931696,0.07965972,0.21362756
-2.71035518,0.53769560,0.25065058,0.00000000,0.00077165,0.02699329,0.00848163,0.11054502,0.08481627,0.21905388
-2.70435218,0.55757869,0.25670303,0.00000000,0.00078438,0.02920115,0.00864515,0.12256235,0.08996539,0.22308473
-2.69834917,0.57539332,0.26130896,0.00000000,0.00079159,0.03149121,0.00875530,0.13533789,0.09508136,0.22565945
-2.69234617,0.59104428,0.26443581,0.00000000,0.00079313,0.03385632,0.00881188,0.14882132,0.10013830,0.22675250
-2.68634317,0.60448827,0.26608798,0.00000000,0.00078898,0.03628755,0.00881619,0.16294148,0.10510992,0.22637510
-2.68034017,0.61573383,0.26630725,0.00000000,0.00077921,0.03877413,0.00877116,0.17760535,0.10996924,0.22457583
-2.67433717,0.62483944,0.26517179,0.00000000,0.00076405,0.04130328,0.00868123,0.19269772,0.11468828,0.22143973
-2.66833417,0.63190990,0.26279408,0.00000000,0.00074381,0.04386028,0.00855230,0.20808174,0.11923784,0.21708624
-2.66233117,0.63709123,0.25931745,0.00000000,0.00071892,0.04642849,0.00839159,0.22360028,0.12358740,0.21166589
-2.65632816,0.64056438,0.25491172,0.00000000,0.00068990,0.04898961,0.00820747,0.23907840,0.12770509,0.20535598
-2.65032516,0.64253817,0.24976791,0.00000000,0.00065732,0.05152389,0.00800917,0.25432658,0.13155795,0.19835529
-2.64432216,0.64324162,0.24409230,0.00000000,0.00062182,0.05401055,0.00780659,0.26914501,0.13511232,0.19087823
-2.63831916,0.64291618,0.23810014,0.00000000,0.00058407,0.05642826,0.00760992,0.28332848,0.13833450,0.18314842
-2.63231616,0.64180805,0.23200907,0.00000000,0.00054474,0.05875562,0.00742942,0.29667202,0.14119154,0.17539217
-2.62631316,0.64016088,0.22603266,0.00000000,0.00050451,0.06097179,0.00727502,0.30897670,0.14365227,0.16783195
-2.62031016,0.63820903,0.22037418,0.00000000,0.00046402,0.06305697,0.00715607,0.32005571,0.14568842,0.16068019
-2.61430715,0.63617156,0.21522083,0.00000000,0.00042389,0.06499301,0.00708097,0.32974016,0.14727578,0.15413347
-2.60830415,0.63424703,0.21073852,0.00000000,0.00038468,0.06676383,0.00705692,0.33788442,0.14839530,0.14836743
-2.60230115,0.63260899,0.20706752,0.00000000,0.00034688,0.06835581,0.00708968,0.34437075,0.14903420,0.14353247
-2.59629815,0.63140250,0.20431876,0.00000000,0.00031092,0.06975805,0.00718333,0.34911291,0.14918678,0.13975037
-2.59029515,0.63074126,0.20257128,0.00000000,0.00027718,0.07096245,0.00734008,0.35205871,0.14885508,0.13711183
-2.58429215,0.63070567,0.20187046,0.00000000,0.00024595,0.07196370,0.00756021,0.35319109,0.14804917,0.13567512
-2.57828914,0.63134156,0.20222732,0.00000000,0.00021745,0.07275910,0.00784194,0.35252804,0.14678718,0.13546569
-2.57228614,0.63265973,0.20361883,0.00000000,0.00019185,0.07334823,0.00818149,0.35012109,0.14509497,0.13647677
-2.56628314,0.63463626,0.20598910,0.00000000,0.00016926,0.07373259,0.00857308,0.34605259,0.14300543,0.13867091
-2.56028014,0.63721359,0.20925163,0.00000000,0.00014973,0.07391510,0.00900911,0.34043191,0.14055754,0.14198237
-2.55427714,0.64030248,0.21329229,0.00000000,0.00013328,0.07389960,0.00948029,0.33339089,0.13779517,0.14632024
-2.54827414,0.64378477,0.21797313,0.00000000,0.00011988,0.07369037,0.00997592,0.32507853,0.13476570,0.15157216
-2.54227114,0.64751706,0.22313691,0.00000000,0.00010948,0.07329171,0.01048415,0.31565559,0.13151853,0.15760858
-2.53626813,0.65133517,0.22861210,0.00000000,0.00010202,0.07270759,0.01099233,0.30528902,0.12810358,0.16428719
-2.53026513,0.65505943,0.23421831,0.00000000,0.00009741,0.07194142,0.01148741,0.29414669,0.12456987,0.17145768
-2.52426213,0.65850056,0.23977194,0.00000000,0.00009553,0.07099600,0.01195624,0.28239269,0.12096416,0.17896638
-2.51825913,0.66146611,0.24509189,0.00000000,0.00009628,0.06987356,0.01238608,0.27018322,0.11732985,0.18666078
-2.51225613,0.66376706,0.25000513,0.00000000,0.00009953,0.06857597,0.01276489,0.25766339,0.11370603,0.19439371
-2.50625313,0.66522452,0.25435184,0.00000000,0.00010515,0.06710504,0.01308177,0.24496485,0.11012686,0.20202707
-2.50025013,0.66567608,0.25799017,0.00000000,0.00011301,0.06546300,0.01332728,0.23220438,0.10662109,0.20943505
-2.49424712,0.66498162,0.26080021,0.00000000,0.00012293,0.06365290,0.01349370,0.21948334,0.10321197,0.21650659
-2.48824412,0.66302823,0.26268711,0.00000000,0.00013476,0.06167916,0.01357528,0.20688790,0.09991723,0.22314726
-2.48224112,0.65973412,0.26358331,0.00000000,0.00014830,0.05954798,0.01356840,0.19448984,0.09674939,0.22928032
-2.47623812,0.65505120,0.26344973,0.00000000,0.00016336,0.05726781,0.01347162,0.18234795,0.09371609,0.23484709
-2.47023512,0.64896635,0.26227593,0.00000000,0.00017970,0.05484956,0.01328575,0.17050969,0.09082065,0.23980675
-2.46423212,0.64150122,0.26007926,0.00000000,0.00019708,0.05230684,0.01301369,0.15901293,0.08806263,0.24413544
-2.45822911,0.63271080,0.25690309,0.00000000,0.00021523,0.04965592,0.01266037,0.14788784,0.08543841,0.24782496
-2.45222611,0.62268066,0.25281425,0.00000000,0.00023386,0.04691561,0.01223247,0.13715853,0.08294188,0.25088115
-2.44622311,0.61152327,0.24789976,0.00000000,0.00025267,0.04410700,0.01173820,0.12684452,0.08056498,0.25332197
-2.44022011,0.59937345,0.24226308,0.00000000,0.00027134,0.04125297,0.01118697,0.11696195,0.07829830,0.25517555
-2.43421711,0.58638343,0.23602006,0.00000000,0.00028955,0.03837770,0.01058907,0.10752439,0.07613162,0.25647823
-2.42821411,0.57271755,0.22929479,0.00000000,0.00030698,0.03550604,0.00995531,0.09854343,0.07405433,0.25727268
-2.42221111,0.55854708,0.22221542,0.00000000,0.00032331,0.03266284,0.00929669,0.09002889,0.07205594,0.25760625
-2.41620810,0.54404519,0.21491026,0.00000000,0.00033825,0.02987227,0.00862404,0.08198890,0.07012639,0.25752944
-2.41020510,0.52938244,0.20750417,0.00000000,0.00035151,0.02715717,0.00794779,0.07442965,0.06825642,0.25709463
-2.40420210,0.51472268,0.20011536,0.00000000,0.00036285,0.02453847,0.00727761,0.06735515,0.06643779,0.25635500
-2.39819910,0.50021965,0.19285270,0.00000000,0.00037208,0.02203471,0.00662231,0.06076691,0.06466356,0.25536354
-2.39219610,0.48601415,0.18581357,0.00000000,0.00037902,0.01966161,0.00598957,0.05466355,0.06292815,0.25417220
-2.38619310,0.47223182,0.17908213,0.00000000,0.00038356,0.01743182,0.00538590,0.04904058,0.06122753,0.25283109
-2.38019010,0.45898141,0.17272820,0.00000000,0.00038566,0.01535477,0.00481656,0.04389018,0.05955918,0.25138760
-2.37418709,0.44635359,0.16680658,0.00000000,0.00038530,0.01343665,0.00428555,0.03920123,0.05792206,0.24988556
-2.36818409,0.43442016,0.16135669,0.00000000,0.00038253,0.01168053,0.00379565,0.03495928,0.05631651,0.24836430
-2.36218109,0.42323361,0.15640280,0.00000000,0.00037746,0.01008652,0.00334850,0.03114689,0.05474410,0.24685772
-2.35617809,0.41282711,0.15195437,0.00000000,0.00037022,0.00865206,0.00294467,0.02774387,0.05320741,0.24539339
-2.35017509,0.40321484,0.14800690,0.00000000,0.00036100,0.00737230,0.00258387,0.02472777,0.05170978,0.24399171
-2.34417209,0.39439273,0.14454292,0.00000000,0.00035003,0.00624045,0.00226499,0.02207442,0.05025509,0.24266531
-2.33816908,0.38633975,0.14153338,0.00000000,0.00033755,0.00524821,0.00198634,0.01975849,0.04884755,0.24141875
-2.33216608,0.37901971,0.13893923,0.00000000,0.00032382,0.00438619,0.00174579,0.01775407,0.04749145,0.24024863
-2.32616308,0.37238376,0.13671331,0.00000000,0.00030913,0.00364428,0.00154089,0.01603537,0.04619109,0.23914419
-2.32016008,0.36637350,0.13480249,0.00000000,0.00029374,0.00301208,0.00136904,0.01457723,0.04495069,0.23808850
-2.31415708,0.36092493,0.13315009,0.00000000,0.00027793,0.00247916,0.00122765,0.01335575,0.04377448,0.23706027
-2.30815408,0.35597293,0.13169851,0.00000000,0.00026198,0.00203543,0.00111424,0.01234879,0.04266679,0.23603624
-2.30215108,0.35145649,0.13039207,0.00000000,0.00024613,0.00167134,0.00102654,0.01153639,0.04163236,0.23499411
-2.29614807,0.34732431,0.12918001,0.00000000,0.00023063,0.00137809,0.00096266,0.01090122,0.04067663,0.23391590
-2.29014507,0.34354071,0.12801961,0.00000000,0.00021570,0.00114778,0.00092108,0.01042883,0.03980619,0.23279160
-2.28414207,0.34009151,0.12687923,0.00000000,0.00020157,0.00097353,0.00090080,0.01010793,0.03902918,0.23162288
-2.27813907,0.33698967,0.12574133,0.00000000,0.00018845,0.00084952,0.00090136,0.00993048,0.03835579,0.23042666
-2.27213607,0.33428027,0.12460530,0.00000000,0.00017655,0.00077105,0.00092290,0.00989182,0.03779868,0.22923833
-2.26613307,0.33204460,0.12348999,0.00000000,0.00016609,0.00073455,0.00096620,0.00999060,0.03737329,0.22811426
-2.26013007,0.33040301,0.12243578,0.00000000,0.00015731,0.00073754,0.00103270,0.01022868,0.03709813,0.22713359
-2.25412706,0.32951624,0.12150623,0.00000000,0.00015047,0.00077858,0.00112452,0.01061090,0.03699485,0.22639888
-2.24812406,0.32958503,0.12078908,0.00000000,0.00014588,0.00085726,0.00124444,0.01114486,0.03708814,0.22603566
-2.24212106,0.33084788,0.12039659,0.00000000,0.00014389,0.00097410,0.00139593,0.01184047,0.03740545,0.22619069
-2.23611806,0.33357681,0.12046512,0.00000000,0.00014491,0.00113047,0.00158306,0.01270953,0.03797647,0.22702888
-2.23011506,0.33807131,0.12115396,0.00000000,0.00014942,0.00132850,0.00181051,0.01376522,0.03883242,0.22872909
-2.22411206,0.34465036,0.12264327,0.00000000,0.00015799,0.00157096,0.00208347,0.01502147,0.04000513,0.23147862
-2.21810905,0.35364292,0.12513119,0.00000000,0.00017126,0.00186117,0.00240757,0.01649233,0.04152590,0.23546695
-2.21210605,0.36537705,0.12883014,0.00000000,0.00018999,0.00220284,0.00278876,0.01819130,0.04342432,0.24087852
-2.20610305,0.38016797,0.13396221,0.00000000,0.00021500,0.00259996,0.00323318,0.02013060,0.04572688,0.24788524
-2.20010005,0.39830559,0.14075383,0.00000000,0.00024722,0.00305660,0.00374697,0.02232052,0.04845559,0.25663867
-2.19409705,0.42004171,0.14942957,0.00000000,0.00028764,0.00357678,0.00433613,0.02476865,0.05162657,0.26726250
-2.18809405,0.44557755,0.16020541,0.00000000,0.00033735,0.00416424,0.00500627,0.02747934,0.05524878,0.27984534
-2.18209105,0.47505187,0.17328128,0.00000000,0.00039746,0.00482232,0.00576238,0.03045303,0.05932278,0.29443445
-2.17608804,0.50853021,0.18883324,0.00000000,0.00046911,0.00555368,0.00660855,0.03368585,0.06383976,0.31103038
-2.17008504,0.54599563,0.20700543,0.00000000,0.00055344,0.00636017,0.00754774,0.03716914,0.06878071,0.32958297
-2.16408204,0.58734132,0.22790184,0.00000000,0.00065153,0.00724259,0.00858147,0.04088926,0.07411596,0.34998883
-2.15807904,0.63236542,0.25157837,0.00000000,0.00076436,0.00820057,0.00970956,0.04482744,0.07980496,0.37209045
-2.15207604,0.68076825,0.27803531,0.00000000,0.00089277,0.00923236,0.01092987,0.04895979,0.08579645,0.39567702
-2.14607304,0.73215227,0.30721066,0.00000000,0.00103741,0.01033476,0.01223807,0.05325751,0.09202895,0.42048696
-2.14007004,0.78602492,0.33897459,0.00000000,0.00119867,0.01150307,0.01362746,0.05768723,0.09843161,0.44621221
-2.13406703,0.84180425,0.37312537,0.00000000,0.00137662,0.01273101,0.01508880,0.06221149,0.10492537,0.47250408
-2.12806403,0.89882765,0.40938722,0.00000000,0.00157097,0.01401085,0.01661032,0.06678946,0.11142454,0.49898060
-2.12206103,0.95636327,0.44741031,0.00000000,0.00178103,0.01533351,0.01817766,0.07137771,0.11783855,0.52523513
-2.11605803,1.01362425,0.48677322,0.00000000,0.00200567,0.01668877,0.01977405,0.07593120,0.12407399,0.55084601
-2.11005503,1.06978537,0.52698808,0.00000000,0.00224325,0.01806557,0.02138047,0.08040433,0.13003689,0.57538700
-2.10405203,1.12400180,0.56750841,0.00000000,0.00249169,0.01945234,0.02297596,0.08475214,0.13563505,0.59843819
-2.09804902,1.17542951,0.60773978,0.00000000,0.00274839,0.02083752,0.02453807,0.08893154,0.14078051,0.61959706
-2.09204602,1.22324686,0.64705296,0.00000000,0.00301031,0.02220995,0.02604331,0.09290259,0.14539191,0.63848938
-2.08604302,1.26667671,0.68479940,0.00000000,0.00327401,0.02355947,0.02746778,0.09662980,0.14939690,0.65477960
-2.08004002,1.30500838,0.72032857,0.00000000,0.00353567,0.02487744,0.02878776,0.10008341,0.15273426,0.66818047
-2.07403702,1.33761873,0.75300656,0.00000000,0.00379122,0.02615724,0.02998044,0.10324045,0.15535588,0.67846142
-2.06803402,1.36399167,0.78223532,0.00000000,0.00403643,0.02739481,0.03102457,0.10608589,0.15722837,0.68545563
-2.06203102,1.38373516,0.80747174,0.00000000,0.00426698,0.02858903,0.03190119,0.10861341,0.15833436,0.68906532
-2.05602801,1.39659523,0.82824585,0.00000000,0.00447866,0.02974200,0.03259426,0.11082599,0.15867334,0.68926524
-2.05002501,1.40246616,0.84417724,0.00000000,0.00466743,0.03085923,0.03309120,0.11273629,0.15826205,0.68610406
-2.04402201,1.40139643,0.85498909,0.00000000,0.00482957,0.03194966,0.03338339,0.11436662,0.15713439,0.67970371
-2.03801901,1.39358998,0.86051901,0.00000000,0.00496183,0.03302540,0.03346651,0.11574858,0.15534083,0.67025648
-2.03201601,1.37940260,0.86072631,0.00000000,0.00506148,0.03410145,0.03334078,0.11692235,0.15294735,0.65802012
-2.02601301,1.35933346,0.85569522,0.00000000,0.00512648,0.03519508,0.03301095,0.11793556,0.15003388,0.64331096
-2.02001001,1.33401196,0.84563394,0.00000000,0.00515551,0.03632507,0.03248628,0.11884187,0.14669239,0.62649524
-2.01400700,1.30418031,0.83086957,0.00000000,0.00514802,0.03751083,0.03178026,0.11969910,0.14302455,0.60797912
-2.00800400,1.27067251,0.81183906,0.00000000,0.00510426,0.03877135,0.03091021,0.12056727,0.13913926,0.58819743
-2.00200100,1.23439045,0.78907673,0.00000000,0.00502529,0.04012408,0.02989679,0.12150626,0.13514982,0.56760181
-1.99599800,1.19627816,0.76319873,0.00000000,0.00491293,0.04158377,0.02876336,0.12257345,0.13117116,0.54664854
-1.98999500,1.15729506,0.73488531,0.00000000,0.00476970,0.04316135,0.02753534,0.12382137,0.12731707,0.52578649
-1.98399200,1.11838953,0.70486156,0.00000000,0.00459877,0.04486291,0.02623942,0.12529545,0.12369747,0.50544574
-1.97798899,1.08047353,0.67387746,0.00000000,0.00440383,0.04668879,0.02490285,0.12703194,0.12041597,0.48602709
-1.97198599,1.04439943,0.64268792,0.00000000,0.00418898,0.04863293,0.02355271,0.12905624,0.11756767,0.46789294
-1.96598299,1.01093986,0.61203376,0.00000000,0.00395864,0.05068244,0.02221520,0.13138164,0.11523733,0.45135985
-1.95997999,0.98077102,0.58262392,0.00000000,0.00371736,0.05281749,0.02091505,0.13400854,0.11349788,0.43669278
-1.95397699,0.95446018,0.55511972,0.00000000,0.00346979,0.05501151,0.01967498,0.13692432,0.11240937,0.42410140
-1.94797399,0.93245736,0.53012129,0.00000000,0.00322050,0.05723175,0.01851527,0.14010370,0.11201828,0.41373812
-1.94197099,0.91509120,0.50815647,0.00000000,0.00297388,0.05944008,0.01745341,0.14350979,0.11235719,0.40569820
-1.93596798,0.90256888,0.48967231,0.00000000,0.00273411,0.06159420,0.01650390,0.14709566,0.11344482,0.40002129
-1.92996498,0.89497957,0.47502891,0.00000000,0.00250505,0.06364899,0.01567812,0.15080634,0.11528629,0.39669454
-1.92396198,0.89230092,0.46449571,0.00000000,0.00229018,0.06555812,0.01498433,0.15458133,0.11787359,0.39565680
-1.91795898,0.89440785,0.45824979,0.00000000,0.00209264,0.06727573,0.01442768,0.15835723,0.12118618,0.39680360
-1.91195598,0.90108309,0.45637601,0.00000000,0.00191516,0.06875819,0.01401036,0.16207062,0.12519173,0.39999273
-1.90595298,0.91202857,0.45886876,0.00000000,0.00176012,0.06996578,0.01373181,0.16566089,0.12984681,0.40504987
-1.89994997,0.92687732,0.46563500,0.00000000,0.00162954,0.07086425,0.01358889,0.16907288,0.13509766,0.41177427
-1.89394697,0.94520509,0.47649847,0.00000000,0.00152517,0.07142618,0.01357618,0.17225932,0.14088083,0.41994407
-1.88794397,0.96654152,0.49120484,0.00000000,0.00144848,0.07163211,0.01368622,0.17518285,0.14712397,0.42932127
-1.88194097,0.99038057,0.50942791,0.00000000,0.00140078,0.07147127,0.01390981,0.17781750,0.15374649,0.43965611
-1.87593797,1.01619002,0.53077651,0.00000000,0.00138321,0.07094202,0.01423629,0.18014978,0.16066032,0.45069107
-1.86993497,1.04342027,0.55480249,0.00000000,0.00139686,0.07005194,0.01465382,0.18217905,0.16777081,0.46216434
-1.86393197,1.07151243,0.58100948,0.00000000,0.00144276,0.06881749,0.01514967,0.18391741,0.17497769,0.47381300
-1.85792896,1.09990600,0.60886275,0.00000000,0.00152190,0.06726338,0.01571052,0.18538905,0.18217633,0.48537598
-1.85192596,1.12804634,0.63779983,0.00000000,0.00163531,0.06542166,0.01632268,0.18662911,0.18925910,0.49659699
-1.84592296,1.15539220,0.66724217,0.00000000,0.00178401,0.06333048,0.01697243,0.18768209,0.19611716,0.50722743
-1.83991996,1.18142333,0.69660739,0.00000000,0.00196898,0.06103277,0.01764625,0.18859997,0.20264235,0.51702958
-1.83391696,1.20564845,0.72532210,0.00000000,0.00219116,0.05857469,0.01833105,0.18944007,0.20872937,0.52577989
-1.82791396,1.22761337,0.75283487,0.00000000,0.00245134,0.05600420,0.01901447,0.19026280,0.21427816,0.53327254
-1.82191096,1.24690913,0.77862904,0.00000000,0.00275012,0.05336942,0.01968508,0.19112926,0.21919636,0.53932310
-1.81590795,1.26318001,0.80223489,0.00000000,0.00308780,0.05071732,0.02033255,0.19209899,0.22340170,0.54377222
-1.80990495,1.27613093,0.82324072,0.00000000,0.00346429,0.04809238,0.02094788,0.19322773,0.22682441,0.54648920
-1.80390195,1.28553389,0.84130235,0.00000000,0.00387895,0.04553548,0.02152346,0.19456540,0.22940928,0.54737512
-1.79789895,1.29123308,0.85615068,0.00000000,0.00433054,0.04308304,0.02205326,0.19615428,0.23111739,0.54636554
-1.79189595,1.29314824,0.86759689,0.00000000,0.00481706,0.04076633,0.02253276,0.19802750,0.23192743,0.54343232
-1.78589295,1.29127587,0.87553505,0.00000000,0.00533569,0.03861107,0.02295907,0.20020784,0.23183644,0.53858452
-1.77988994,1.28568829,0.87994201,0.00000000,0.00588272,0.03663721,0.02333078,0.20270689,0.23085992,0.53186830
-1.77388694,1.27653022,0.88087463,0.00000000,0.00645347,0.03485899,0.02364793,0.20552458,0.22903140,0.52336553
-1.76788394,1.26401315,0.87846437,0.00000000,0.00704232,0.03328510,0.02391186,0.20864915,0.22640127,0.51319139
-1.76188094,1.24840757,0.87290969,0.00000000,0.00764272,0.03191911,0.02412505,0.21205746,0.22303518,0.50149076
-1.75587794,1.23003346,0.86446650,0.00000000,0.00824726,0.03075995,0.02429093,0.21571578,0.21901184,0.48843375
-1.74987494,1.20924943,0.85343721,0.00000000,0.00884779,0.02980252,0.02441367,0.21958092,0.21442045,0.47421042
-1.74387194,1.18644106,0.84015893,0.00000000,0.00943559,0.02903833,0.02449800,0.22360170,0.20935787,0.45902498
-1.73786893,1.16200896,0.82499133,0.00000000,0.01000153,0.02845622,0.02454899,0.22772072,0.20392563,0.44308972
-1.73186593,1.13635697,0.80830457,0.00000000,0.01053636,0.02804302,0.02457183,0.23187636,0.19822693,0.42661903
-1.72586293,1.10988118,0.79046806,0.00000000,0.01103089,0.02778419,0.02457174,0.23600485,0.19236372,0.40982353
-1.71985993,1.08295987,0.77184005,0.00000000,0.01147635,0.02766439,0.02455372,0.24004246,0.18643402,0.39290486
-1.71385693,1.05594492,0.75275867,0.00000000,0.01186458,0.02766800,0.02452247,0.24392748,0.18052947,0.37605104
-1.70785393,1.02915465,0.73353437,0.00000000,0.01218833,0.02777955,0.02448226,0.24760206,0.17473330,0.35943267
-1.70185093,1.00286827,0.71444402,0.00000000,0.01244150,0.02798395,0.02443684,0.25101376,0.16911865,0.34320004
-1.69584792,0.97732188,0.69572644,0.00000000,0.01261937,0.02826677,0.02438936,0.25411669,0.16374733,0.32748111
-1.68984492,0.95270587,0.67757956,0.00000000,0.01271870,0.02861431,0.02434226,0.25687210,0.15866893,0.31238045
-1.68384192,0.92916358,0.66015878,0.00000000,0.01273788,0.02901359,0.02429726,0.25924863,0.15392032,0.29797888
-1.67783892,0.90679112,0.64357655,0.00000000,0.01267701,0.02945229,0.02425528,0.26122193,0.14952558,0.28433395
-1.67183592,0.88563801,0.62790301,0.00000000,0.01253781,0.02991865,0.02421638,0.26277390,0.14549613,0.27148097
-1.66583292,0.86570873,0.61316737,0.00000000,0.01232362,0.03040126,0.02417972,0.26389151,0.14183118,0.25943452
-1.65982991,0.84696487,0.59936012,0.00000000,0.01203924,0.03088888,0.02414356,0.26456535,0.13851851,0.24819040
-1.65382691,0.82932801,0.58643581,0.00000000,0.01169075,0.03137029,0.02410519,0.26478807,0.13553531,0.23772779
