energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.68184092,1.96128875,0.04108941,0.09470887,0.02192823,0.00000000,0.36435631,0.22681337,1.25339892,0.00000000
-5.67583792,1.91433108,0.03987432,0.09303041,0.02138979,0.00000000,0.35434866,0.22078531,1.22218385,0.00000000
-5.66983492,1.85786093,0.03846947,0.09087457,0.02074060,0.00000000,0.34271716,0.21375794,1.18495355,0.00000000
-5.66383192,1.79246494,0.03689025,0.08826160,0.01998885,0.00000000,0.32956883,0.20579350,1.14209410,0.00000000
-5.65782891,1.71895760,0.03515662,0.08522324,0.01914517,0.00000000,0.31505295,0.19698062,1.09413643,0.00000000
-5.65182591,1.63834728,0.03329227,0.08180160,0.01822231,0.00000000,0.29935441,0.18743055,1.04173383,0.00000000
-5.64582291,1.55179695,0.03132361,0.07804767,0.01723456,0.00000000,0.28268605,0.17727269,0.98563610,0.00000000
-5.63981991,1.46058159,0.02927876,0.07401960,0.01619737,0.00000000,0.26528055,0.16664981,0.92666179,0.00000000
-5.63381691,1.36604436,0.02718663,0.06978088,0.01512677,0.00000000,0.24738206,0.15571313,0.86566968,0.00000000
-5.62781391,1.26955352,0.02507586,0.06539845,0.01403892,0.00000000,0.22923810,0.14461742,0.80353091,0.00000000
-5.62181091,1.17246180,0.02297401,0.06094088,0.01294970,0.00000000,0.21109198,0.13351651,0.74110286,0.00000000
-5.61580790,1.07606977,0.02090680,0.05647654,0.01187426,0.00000000,0.19317608,0.12255916,0.67920568,0.00000000
-5.60980490,0.98159432,0.01889749,0.05207210,0.01082675,0.00000000,0.17570615,0.11188557,0.61860232,0.00000000
-5.60380190,0.89014309,0.01696637,0.04779112,0.00982000,0.00000000,0.15887673,0.10162452,0.55998236,0.00000000
-5.59779890,0.80269530,0.01513051,0.04369290,0.00886540,0.00000000,0.14285789,0.09189129,0.50395019,0.00000000
-5.59179590,0.72008896,0.01340356,0.03983166,0.00797273,0.00000000,0.12779312,0.08278625,0.45101724,0.00000000
-5.58579290,0.64301433,0.01179568,0.03625586,0.00715014,0.00000000,0.11379843,0.07439407,0.40159835,0.00000000
-5.57978989,0.57201294,0.01031375,0.03300783,0.00640415,0.00000000,0.10096247,0.06678366,0.35601177,0.00000000
-5.57378689,0.50748159,0.00896144,0.03012358,0.00573970,0.00000000,0.08934752,0.06000844,0.31448227,0.00000000
-5.56778389,0.44968024,0.00773961,0.02763282,0.00516028,0.00000000,0.07899127,0.05410716,0.27714694,0.00000000
-5.56178089,0.39874291,0.00664659,0.02555898,0.00466798,0.00000000,0.06990895,0.04910485,0.24406283,0.00000000
-5.55577789,0.35469054,0.00567856,0.02391949,0.00426368,0.00000000,0.06209597,0.04501402,0.21521584,0.00000000
-5.54977489,0.31744482,0.00483000,0.02272593,0.00394718,0.00000000,0.05553051,0.04183581,0.19053036,0.00000000
-5.54377189,0.28684222,0.00409400,0.02198425,0.00371726,0.00000000,0.05017623,0.03956114,0.16987891,0.00000000
-5.53776888,0.26264730,0.00346272,0.02169496,0.00357187,0.00000000,0.04598474,0.03817171,0.15309144,0.00000000
-5.53176588,0.24456495,0.00292768,0.02185327,0.00350818,0.00000000,0.04289782,0.03764079,0.13996385,0.00000000
-5.52576288,0.23225105,0.00248007,0.02244908,0.00352264,0.00000000,0.04084937,0.03793383,0.13026553,0.00000000
-5.51975988,0.22532140,0.00211102,0.02346704,0.00361104,0.00000000,0.03976692,0.03900887,0.12374574,0.00000000
-5.51375688,0.22335884,0.00181181,0.02488644,0.00376853,0.00000000,0.03957290,0.04081673,0.12013879,0.00000000
-5.50775388,0.22591887,0.00157401,0.02668115,0.00398965,0.00000000,0.04018556,0.04330110,0.11916812,0.00000000
-5.50175088,0.23253382,0.00138964,0.02881958,0.00426829,0.00000000,0.04151955,0.04639855,0.12054943,0.00000000
-5.49574787,0.24271607,0.00125123,0.03126459,0.00459775,0.00000000,0.04348649,0.05003858,0.12399296,0.00000000
-5.48974487,0.25596082,0.00115186,0.03397364,0.00497069,0.00000000,0.04599531,0.05414365,0.12920528,0.00000000
-5.48374187,0.27174858,0.00108522,0.03689894,0.00537919,0.00000000,0.04895261,0.05862952,0.13589086,0.00000000
-5.47773887,0.28954815,0.00104556,0.03998782,0.00581478,0.00000000,0.05226313,0.06340574,0.14375349,0.00000000
-5.47173587,0.30882017,0.00102772,0.04318335,0.00626852,0.00000000,0.05583033,0.06837641,0.15249794,0.00000000
-5.46573287,0.32902173,0.00102708,0.04642507,0.00673108,0.00000000,0.05955716,0.07344134,0.16183205,0.00000000
-5.45972986,0.34961208,0.00103955,0.04964998,0.00719285,0.00000000,0.06334705,0.07849749,0.17146921,0.00000000
-5.45372686,0.37005961,0.00106154,0.05279378,0.00764417,0.00000000,0.06710519,0.08344079,0.18113146,0.00000000
-5.44772386,0.38984996,0.00108993,0.05579222,0.00807543,0.00000000,0.07073999,0.08816820,0.19055312,0.00000000
-5.44172086,0.40849508,0.00112205,0.05858260,0.00847733,0.00000000,0.07416474,0.09258009,0.19948491,0.00000000
-5.43571786,0.42554299,0.00115567,0.06110539,0.00884108,0.00000000,0.07729939,0.09658262,0.20769838,0.00000000
-5.42971486,0.44058783,0.00118897,0.06330585,0.00915862,0.00000000,0.08007249,0.10009039,0.21499062,0.00000000
-5.42371186,0.45327971,0.00122058,0.06513556,0.00942285,0.00000000,0.08242295,0.10302881,0.22118879,0.00000000
-5.41770885,0.46333393,0.00124952,0.06655389,0.00962781,0.00000000,0.08430188,0.10533644,0.22615451,0.00000000
-5.41170585,0.47053908,0.00127523,0.06752924,0.00976888,0.00000000,0.08567406,0.10696700,0.22978766,0.00000000
-5.40570285,0.47476354,0.00129757,0.06804005,0.00984290,0.00000000,0.08651930,0.10789100,0.23202950,0.00000000
-5.39969985,0.47596002,0.00131684,0.06807551,0.00984827,0.00000000,0.08683329,0.10809685,0.23286484,0.00000000
-5.39369685,0.47416783,0.00133370,0.06763586,0.00978501,0.00000000,0.08662820,0.10759155,0.23232315,0.00000000
-5.38769385,0.46951264,0.00134925,0.06673246,0.00965471,0.00000000,0.08593269,0.10640061,0.23047841,0.00000000
-5.38169085,0.46220382,0.00136498,0.06538734,0.00946054,0.00000000,0.08479162,0.10456762,0.22744783,0.00000000
-5.37568784,0.45252915,0.00138270,0.06363258,0.00920709,0.00000000,0.08326517,0.10215301,0.22338924,0.00000000
-5.36968484,0.44084727,0.00140460,0.06150918,0.00890023,0.00000000,0.08142762,0.09923247,0.21849732,0.00000000
-5.36368184,0.42757807,0.00143311,0.05906588,0.00854691,0.00000000,0.07936577,0.09589482,0.21299880,0.00000000
-5.35767884,0.41319135,0.00147094,0.05635755,0.00815495,0.00000000,0.07717698,0.09223949,0.20714671,0.00000000
-5.35167584,0.39819423,0.00152093,0.05344370,0.00773281,0.00000000,0.07496704,0.08837381,0.20121398,0.00000000
-5.34567284,0.38311770,0.00158604,0.05038667,0.00728928,0.00000000,0.07284789,0.08441007,0.19548646,0.00000000
-5.33966983,0.36850283,0.00166925,0.04725006,0.00683331,0.00000000,0.07093522,0.08046258,0.19025571,0.00000000
-5.33366683,0.35488716,0.00177347,0.04409707,0.00637368,0.00000000,0.06934615,0.07664472,0.18581175,0.00000000
-5.32766383,0.34279162,0.00190145,0.04098911,0.00591887,0.00000000,0.06819702,0.07306626,0.18243599,0.00000000
-5.32166083,0.33270842,0.00205568,0.03798447,0.00547679,0.00000000,0.06760128,0.06983080,0.18039452,0.00000000
-5.31565783,0.32509024,0.00223830,0.03513737,0.00505466,0.00000000,0.06766768,0.06703362,0.17993198,0.00000000
-5.30965483,0.32034097,0.00245099,0.03249710,0.00465887,0.00000000,0.06849872,0.06475986,0.18126615,0.00000000
-5.30365183,0.31880829,0.00269491,0.03010752,0.00429491,0.00000000,0.07018942,0.06308305,0.18458343,0.00000000
-5.29764882,0.32077804,0.00297060,0.02800673,0.00396729,0.00000000,0.07282636,0.06206418,0.19003525,0.00000000
-5.29164582,0.32647058,0.00327793,0.02622704,0.00367958,0.00000000,0.07648710,0.06175101,0.19773550,0.00000000
-5.28564282,0.33603910,0.00361605,0.02479509,0.00343438,0.00000000,0.08123991,0.06217796,0.20775908,0.00000000
-5.27963982,0.34956976,0.00398336,0.02373210,0.00323337,0.00000000,0.08714370,0.06336618,0.22014149,0.00000000
-5.27363682,0.36708356,0.00437756,0.02305432,0.00307742,0.00000000,0.09424829,0.06532411,0.23487948,0.00000000
-5.26763382,0.38853988,0.00479562,0.02277349,0.00296665,0.00000000,0.10259477,0.06804824,0.25193274,0.00000000
-5.26163082,0.41384125,0.00523386,0.02289734,0.00290053,0.00000000,0.11221597,0.07152408,0.27122650,0.00000000
-5.25562781,0.44283940,0.00568808,0.02343011,0.00287798,0.00000000,0.12313706,0.07572742,0.29265494,0.00000000
-5.24962481,0.47534203,0.00615363,0.02437306,0.00289750,0.00000000,0.13537597,0.08062553,0.31608524,0.00000000
-5.24362181,0.51112031,0.00662557,0.02572479,0.00295723,0.00000000,0.14894378,0.08617866,0.34136220,0.00000000
-5.23761881,0.54991651,0.00709882,0.02748166,0.00305510,0.00000000,0.16384490,0.09234135,0.36831311,0.00000000
-5.23161581,0.59145173,0.00756837,0.02963800,0.00318886,0.00000000,0.18007697,0.09906385,0.39675278,0.00000000
-5.22561281,0.63543326,0.00802941,0.03218622,0.00335616,0.00000000,0.19763043,0.10629340,0.42648841,0.00000000
-5.21960980,0.68156143,0.00847756,0.03511695,0.00355465,0.00000000,0.21648782,0.11397544,0.45732423,0.00000000
-5.21360680,0.72953557,0.00890901,0.03841898,0.00378197,0.00000000,0.23662262,0.12205465,0.48906561,0.00000000
-5.20760380,0.77905907,0.00932070,0.04207924,0.00403581,0.00000000,0.25799788,0.13047589,0.52152252,0.00000000
-5.20160080,0.82984332,0.00971042,0.04608272,0.00431390,0.00000000,0.28056450,0.13918491,0.55451228,0.00000000
-5.19559780,0.88161050,0.01007693,0.05041240,0.00461407,0.00000000,0.30425932,0.14812892,0.58786140,0.00000000
-5.18959480,0.93409520,0.01042002,0.05504918,0.00493419,0.00000000,0.32900323,0.15725702,0.62140666,0.00000000
-5.18359180,0.98704504,0.01074051,0.05997188,0.00527218,0.00000000,0.35469925,0.16652041,0.65499528,0.00000000
-5.17758879,1.04022044,0.01104027,0.06515730,0.00562603,0.00000000,0.38123091,0.17587260,0.68848449,0.00000000
-5.17158579,1.09339363,0.01132212,0.07058035,0.00599373,0.00000000,0.40846101,0.18526937,0.72174047,0.00000000
-5.16558279,1.14634730,0.01158976,0.07621424,0.00637332,0.00000000,0.43623100,0.19466875,0.75463693,0.00000000
-5.15957979,1.19887308,0.01184763,0.08203082,0.00676283,0.00000000,0.46436103,0.20403099,0.78705349,0.00000000
-5.15357679,1.25077010,0.01210077,0.08800089,0.00716030,0.00000000,0.49265092,0.21331844,0.81887412,0.00000000
-5.14757379,1.30184392,0.01235464,0.09409465,0.00756379,0.00000000,0.52088206,0.22249546,0.84998581,0.00000000
-5.14157079,1.35190585,0.01261493,0.10028212,0.00797134,0.00000000,0.54882028,0.23152843,0.88027759,0.00000000
-5.13556778,1.40077302,0.01288737,0.10653360,0.00838106,0.00000000,0.57621971,0.24038565,0.90964014,0.00000000
-5.12956478,1.44826895,0.01317756,0.11282005,0.00879107,0.00000000,0.60282752,0.24903745,0.93796594,0.00000000
-5.12356178,1.49422476,0.01349080,0.11911347,0.00919956,0.00000000,0.62838937,0.25745615,0.96514994,0.00000000
-5.11755878,1.53848078,0.01383187,0.12538712,0.00960480,0.00000000,0.65265540,0.26561614,0.99109088,0.00000000
-5.11155578,1.58088842,0.01420494,0.13161566,0.01000515,0.00000000,0.67538653,0.27349383,1.01569284,0.00000000
-5.10555278,1.62131198,0.01461340,0.13777518,0.01039910,0.00000000,0.69636071,0.28106767,1.03886713,0.00000000
-5.09954977,1.65963023,0.01505973,0.14384300,0.01078527,0.00000000,0.71537888,0.28831799,1.06053413,0.00000000
-5.09354677,1.69573739,0.01554544,0.14979742,0.01116241,0.00000000,0.73227030,0.29522678,1.08062495,0.00000000
-5.08754377,1.72954337,0.01607095,0.15561733,0.01152939,0.00000000,0.74689704,0.30177739,1.09908266,0.00000000
-5.08154077,1.76097311,0.01663553,0.16128166,0.01188523,0.00000000,0.75915732,0.30795407,1.11586297,0.00000000
-5.07553777,1.78996490,0.01723727,0.16676888,0.01222903,0.00000000,0.76898751,0.31374149,1.13093425,0.00000000
-5.06953477,1.81646779,0.01787301,0.17205644,0.01255999,0.00000000,0.77636278,0.31912411,1.14427669,0.00000000
-5.06353177,1.84043820,0.01853836,0.17712019,0.01287737,0.00000000,0.78129631,0.32408560,1.15588084,0.00000000
-5.05752876,1.86183588,0.01922771,0.18193404,0.01318044,0.00000000,0.78383709,0.32860824,1.16574546,0.00000000
-5.05152576,1.88061979,0.01993427,0.18646968,0.01346850,0.00000000,0.78406648,0.33267246,1.17387481,0.00000000
-5.04552276,1.89674395,0.02065011,0.19069648,0.01374081,0.00000000,0.78209378,0.33625643,1.18027583,0.00000000
-5.03951976,1.91015397,0.02136634,0.19458170,0.01399658,0.00000000,0.77805096,0.33933597,1.18495511,0.00000000
-5.03351676,1.92078447,0.02207317,0.19809090,0.01423499,0.00000000,0.77208691,0.34188463,1.18791630,0.00000000
-5.02751376,1.92855780,0.02276019,0.20118860,0.01445516,0.00000000,0.76436158,0.34387409,1.18915789,0.00000000
-5.02151076,1.93338431,0.02341649,0.20383924,0.01465618,0.00000000,0.75504018,0.34527481,1.18867178,0.00000000
-5.01550775,1.93516430,0.02403100,0.20600825,0.01483711,0.00000000,0.74428787,0.34605707,1.18644283,0.00000000
-5.00950475,1.93379177,0.02459276,0.20766336,0.01499702,0.00000000,0.73226510,0.34619215,1.18244939,0.00000000
-5.00350175,1.92915964,0.02509121,0.20877595,0.01513503,0.00000000,0.71912382,0.34565376,1.17666487,0.00000000
-4.99749875,1.92116649,0.02551649,0.20932241,0.01525037,0.00000000,0.70500466,0.34441968,1.16906035,0.00000000
-4.99149575,1.90972406,0.02585981,0.20928540,0.01534238,0.00000000,0.69003515,0.34247327,1.15960808,0.00000000
-4.98549275,1.89476548,0.02611369,0.20865502,0.01541058,0.00000000,0.67432901,0.33980509,1.14828556,0.00000000
-4.97948974,1.87625338,0.02627222,0.20742962,0.01545470,0.00000000,0.65798629,0.33641427,1.13508010,0.00000000
-4.97348674,1.85418750,0.02633131,0.20561642,0.01547469,0.00000000,0.64109441,0.33230961,1.11999342,0.00000000
-4.96748374,1.82861134,0.02628879,0.20323170,0.01547075,0.00000000,0.62372983,0.32751044,1.10304617,0.00000000
-4.96148074,1.79961736,0.02614453,0.20030065,0.01544334,0.00000000,0.60596009,0.32204703,1.08428190,0.00000000
-4.95547774,1.76735043,0.02590045,0.19685683,0.01539315,0.00000000,0.58784627,0.31596056,1.06377037,0.00000000
-4.94947474,1.73200943,0.02556044,0.19294131,0.01532109,0.00000000,0.56944534,0.30930273,1.04160998,0.00000000
-4.94347174,1.69384684,0.02513023,0.18860144,0.01522829,0.00000000,0.55081258,0.30213494,1.01792926,0.00000000
-4.93746873,1.65316650,0.02461721,0.18388946,0.01511603,0.00000000,0.53200367,0.29452716,0.99288728,0.00000000
-4.93146573,1.61031974,0.02403019,0.17886096,0.01498576,0.00000000,0.51307649,0.28655648,0.96667311,0.00000000
-4.92546273,1.56570021,0.02337910,0.17357321,0.01483903,0.00000000,0.49409253,0.27830563,0.93950434,0.00000000
-4.91945973,1.51973779,0.02267470,0.16808368,0.01467750,0.00000000,0.47511792,0.26986124,0.91162489,0.00000000
-4.91345673,1.47289194,0.02192827,0.16244856,0.01450296,0.00000000,0.45622404,0.26131234,0.88330221,0.00000000
-4.90745373,1.42564502,0.02115132,0.15672159,0.01431727,0.00000000,0.43748780,0.25274886,0.85482402,0.00000000
-4.90145073,1.37849575,0.02035530,0.15095315,0.01412244,0.00000000,0.41899160,0.24426038,0.82649482,0.00000000
-4.89544772,1.33195316,0.01955140,0.14518969,0.01392067,0.00000000,0.40082311,0.23593510,0.79863230,0.00000000
-4.88944472,1.28653121,0.01875033,0.13947346,0.01371435,0.00000000,0.38307482,0.22785913,0.77156362,0.00000000
-4.88344172,1.24274397,0.01796219,0.13384263,0.01350611,0.00000000,0.36584350,0.22011600,0.74562177,0.00000000
-4.87743872,1.20110142,0.01719638,0.12833167,0.01329894,0.00000000,0.34922958,0.21278637,0.72114189,0.00000000
-4.87143572,1.16210568,0.01646155,0.12297200,0.01309615,0.00000000,0.33333655,0.20594798,0.69845754,0.00000000
-4.86543272,1.12624729,0.01576558,0.11779278,0.01290143,0.00000000,0.31827025,0.19967561,0.67789684,0.00000000
-4.85942971,1.09400152,0.01511561,0.11282188,0.01271890,0.00000000,0.30413823,0.19404105,0.65977846,0.00000000
-4.85342671,1.06582422,0.01451809,0.10808672,0.01255305,0.00000000,0.29104904,0.18911305,0.64440727,0.00000000
-4.84742371,1.04214708,0.01397880,0.10361517,0.01240873,0.00000000,0.27911157,0.18495704,0.63206972,0.00000000
-4.84142071,1.02337226,0.01350290,0.09943626,0.01229110,0.00000000,0.26843429,0.18163465,0.62302895,0.00000000
-4.83541771,1.00986619,0.01309499,0.09558061,0.01220551,0.00000000,0.25912457,0.17920301,0.61751954,0.00000000
-4.82941471,1.00195280,0.01275909,0.09208074,0.01215740,0.00000000,0.25128794,0.17771379,0.61574227,0.00000000
-4.82341171,0.99990631,0.01249865,0.08897100,0.01215216,0.00000000,0.24502740,0.17721197,0.61785889,0.00000000
-4.81740870,1.00394393,0.01231651,0.08628725,0.01219498,0.00000000,0.24044278,0.17773448,0.62398721,0.00000000
-4.81140570,1.01421888,0.01221487,0.08406628,0.01229070,0.00000000,0.23763020,0.17930874,0.63419677,0.00000000
-4.80540270,1.03081430,0.01219518,0.08234495,0.01244361,0.00000000,0.23668156,0.18195115,0.64850549,0.00000000
-4.79939970,1.05373831,0.01225808,0.08115917,0.01265736,0.00000000,0.23768434,0.18566573,0.66687741,0.00000000
-4.79339670,1.08292098,0.01240333,0.08054272,0.01293478,0.00000000,0.24072133,0.19044295,0.68922192,0.00000000
-4.78739370,1.11821321,0.01262966,0.08052593,0.01327778,0.00000000,0.24587070,0.19625883,0.71539460,0.00000000
-4.78139070,1.15938813,0.01293478,0.08113439,0.01368730,0.00000000,0.25320598,0.20307449,0.74519983,0.00000000
-4.77538769,1.20614488,0.01331525,0.08238765,0.01416322,0.00000000,0.26279628,0.21083608,0.77839502,0.00000000
-4.76938469,1.25811472,0.01376650,0.08429802,0.01470441,0.00000000,0.27470630,0.21947526,0.81469660,0.00000000
-4.76338169,1.31486943,0.01428284,0.08686945,0.01530869,0.00000000,0.28899626,0.22891014,0.85378731,0.00000000
-4.75737869,1.37593139,0.01485748,0.09009665,0.01597293,0.00000000,0.30572160,0.23904668,0.89532454,0.00000000
-4.75137569,1.44078495,0.01548264,0.09396435,0.01669312,0.00000000,0.32493224,0.24978053,0.93894945,0.00000000
-4.74537269,1.50888855,0.01614965,0.09844685,0.01746447,0.00000000,0.34667142,0.26099921,0.98429617,0.00000000
-4.73936968,1.57968678,0.01684916,0.10350778,0.01828153,0.00000000,0.37097386,0.27258456,1.03100083,0.00000000
-4.73336668,1.65262193,0.01757129,0.10910019,0.01913832,0.00000000,0.39786344,0.28441533,1.07870982,0.00000000
-4.72736368,1.72714438,0.01830586,0.11516681,0.02002844,0.00000000,0.42735012,0.29636986,1.12708694,0.00000000
-4.72136068,1.80272131,0.01904267,0.12164074,0.02094518,0.00000000,0.45942640,0.30832868,1.17581901,0.00000000
-4.71535768,1.87884353,0.01977172,0.12844626,0.02188165,0.00000000,0.49406329,0.32017698,1.22461985,0.00000000
-4.70935468,1.95503014,0.02048350,0.13550005,0.02283082,0.00000000,0.53120601,0.33180688,1.27323239,0.00000000
-4.70335168,2.03083105,0.02116917,0.14271256,0.02378567,0.00000000,0.57076966,0.34311936,1.32142901,0.00000000
-4.69734867,2.10582753,0.02182090,0.14998963,0.02473914,0.00000000,0.61263517,0.35402592,1.36901017,0.00000000
-4.69134567,2.17963111,0.02243195,0.15723433,0.02568426,0.00000000,0.65664575,0.36444979,1.41580169,0.00000000
-4.68534267,2.25188115,0.02299691,0.16434896,0.02661416,0.00000000,0.70260429,0.37432677,1.46165088,0.00000000
-4.67933967,2.32224161,0.02351177,0.17123707,0.02752205,0.00000000,0.75027186,0.38360565,1.50642205,0.00000000
-4.67333667,2.39039760,0.02397401,0.17780564,0.02840130,0.00000000,0.79936771,0.39224827,1.54999170,0.00000000
-4.66733367,2.45605196,0.02438254,0.18396714,0.02924542,0.00000000,0.84957089,0.40022913,1.59224379,0.00000000
-4.66133067,2.51892251,0.02473769,0.18964160,0.03004811,0.00000000,0.90052359,0.40753467,1.63306565,0.00000000
-4.65532766,2.57874015,0.02504104,0.19475843,0.03080330,0.00000000,0.95183632,0.41416220,1.67234448,0.00000000
-4.64932466,2.63524802,0.02529524,0.19925808,0.03150521,0.00000000,1.00309474,0.42011857,1.70996498,0.00000000
-4.64332166,2.68820178,0.02550378,0.20309339,0.03214838,0.00000000,1.05386792,0.42541853,1.74580801,0.00000000
