energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Na_s_up,Te_p_up,Te_d_up
-2.93846923,0.09515191,0.07926190,0.02791144,0.00009473,0.01503715,0.01221735,0.04202939,0.00000000
-2.93246623,0.08436229,0.06840685,0.02463821,0.00012088,0.01283292,0.01132935,0.03721210,0.00000000
-2.92646323,0.07553438,0.05896064,0.02193461,0.00015339,0.01088147,0.01074888,0.03325009,0.00000000
-2.92046023,0.06868233,0.05088405,0.01980085,0.00019347,0.00917183,0.01049448,0.03014776,0.00000000
-2.91445723,0.06381518,0.04412640,0.01823569,0.00024252,0.00769061,0.01058612,0.02790655,0.00000000
-2.90845423,0.06094110,0.03862975,0.01723763,0.00030210,0.00642297,0.01104581,0.02652674,0.00000000
-2.90245123,0.06007062,0.03433265,0.01680594,0.00037394,0.00535338,0.01189800,0.02600882,0.00000000
-2.89644822,0.06121902,0.03117327,0.01694137,0.00045996,0.00446646,0.01316989,0.02635454,0.00000000
-2.89044522,0.06440753,0.02909195,0.01764656,0.00056227,0.00374764,0.01489144,0.02756729,0.00000000
-2.88444222,0.06966350,0.02803304,0.01892617,0.00068310,0.00318373,0.01709529,0.02965213,0.00000000
-2.87843922,0.07701930,0.02794606,0.02078669,0.00082487,0.00276343,0.01981636,0.03261521,0.00000000
-2.87243622,0.08651029,0.02878625,0.02323595,0.00099011,0.00247771,0.02309134,0.03646282,0.00000000
-2.86643322,0.09817179,0.03051453,0.02628234,0.00118143,0.00232008,0.02695792,0.04119991,0.00000000
-2.86043022,0.11203530,0.03309700,0.02993390,0.00140154,0.00228685,0.03145386,0.04682841,0.00000000
-2.85442721,0.12812413,0.03650397,0.03419715,0.00165316,0.00237720,0.03661595,0.05334528,0.00000000
-2.84842421,0.14644875,0.04070877,0.03907587,0.00193903,0.00259323,0.04247879,0.06074037,0.00000000
-2.84242121,0.16700209,0.04568628,0.04456985,0.00226180,0.00293993,0.04907354,0.06899449,0.00000000
-2.83641821,0.18975506,0.05141144,0.05067367,0.00262407,0.00342502,0.05642661,0.07807745,0.00000000
-2.83041521,0.21465262,0.05785772,0.05737559,0.00302825,0.00405874,0.06455835,0.08794649,0.00000000
-2.82441221,0.24161059,0.06499575,0.06465665,0.00347657,0.00485357,0.07348173,0.09854517,0.00000000
-2.81840920,0.27051356,0.07279205,0.07248997,0.00397103,0.00582379,0.08320121,0.10980270,0.00000000
-2.81240620,0.30121395,0.08120809,0.08084041,0.00451331,0.00698503,0.09371153,0.12163400,0.00000000
-2.80640320,0.33353257,0.09019962,0.08966451,0.00510475,0.00835367,0.10499680,0.13394041,0.00000000
-2.80040020,0.36726050,0.09971634,0.09891082,0.00574631,0.00994618,0.11702960,0.14661118,0.00000000
-2.79439720,0.40216261,0.10970197,0.10852059,0.00643853,0.01177840,0.12977035,0.15952565,0.00000000
-2.78839420,0.43798242,0.12009462,0.11842882,0.00718147,0.01386469,0.14316673,0.17255623,0.00000000
-2.78239120,0.47444829,0.13082755,0.12856564,0.00797471,0.01621714,0.15715339,0.18557188,0.00000000
-2.77638819,0.51128072,0.14183031,0.13885796,0.00881731,0.01884467,0.17165180,0.19844224,0.00000000
-2.77038519,0.54820055,0.15303012,0.14923137,0.00970781,0.02175224,0.18657028,0.21104197,0.00000000
-2.76438219,0.58493759,0.16435352,0.15961221,0.01064422,0.02494007,0.20180429,0.22325544,0.00000000
-2.75837919,0.62123957,0.17572821,0.16992968,0.01162405,0.02840297,0.21723694,0.23498126,0.00000000
-2.75237619,0.65688082,0.18708513,0.18011795,0.01264432,0.03212986,0.23273970,0.24613667,0.00000000
-2.74637319,0.69167052,0.19836055,0.19011827,0.01370160,0.03610344,0.24817350,0.25666149,0.00000000
-2.74037019,0.72545994,0.20949823,0.19988083,0.01479210,0.04030017,0.26339006,0.26652144,0.00000000
-2.73436718,0.75814853,0.22045157,0.20936640,0.01591169,0.04469042,0.27823361,0.27571058,0.00000000
-2.72836418,0.78968843,0.23118570,0.21854770,0.01705605,0.04923901,0.29254294,0.28425291,0.00000000
-2.72236118,0.82008724,0.24167937,0.22741032,0.01822072,0.05390602,0.30615388,0.29220271,0.00000000
-2.71635818,0.84940876,0.25192672,0.23595337,0.01940125,0.05864785,0.31890212,0.29964384,0.00000000
-2.71035518,0.87777161,0.26193862,0.24418948,0.02059325,0.06341861,0.33062638,0.30668777,0.00000000
-2.70435218,0.90534570,0.27174380,0.25214446,0.02179255,0.06817175,0.34117190,0.31347037,0.00000000
-2.69834917,0.93234649,0.28138942,0.25985638,0.02299526,0.07286175,0.35039417,0.32014760,0.00000000
-2.69234617,0.95902704,0.29094114,0.26737417,0.02419781,0.07744604,0.35816275,0.32689010,0.00000000
-2.68634317,0.98566821,0.30048259,0.27475572,0.02539704,0.08188681,0.36436505,0.33387692,0.00000000
-2.68034017,1.01256696,0.31011410,0.28206549,0.02659016,0.08615280,0.36891006,0.34128854,0.00000000
-2.67433717,1.04002327,0.31995078,0.28937170,0.02777471,0.09022089,0.37173166,0.34929929,0.00000000
-2.66833417,1.06832593,0.33011969,0.29674320,0.02894845,0.09407737,0.37279147,0.35806970,0.00000000
-2.66233117,1.09773771,0.34075632,0.30424600,0.03010927,0.09771888,0.37208105,0.36773877,0.00000000
-2.65632816,1.12848042,0.35200034,0.31193971,0.03125497,0.10115293,0.36962336,0.37841664,0.00000000
-2.65032516,1.16072045,0.36399060,0.31987387,0.03238304,0.10439796,0.36547323,0.39017787,0.00000000
-2.64432216,1.19455543,0.37685965,0.32808448,0.03349047,0.10748278,0.35971693,0.40305571,0.00000000
-2.63831916,1.23000265,0.39072789,0.33659073,0.03457347,0.11044569,0.35247069,0.41703759,0.00000000
-2.63231616,1.26698984,0.40569759,0.34539220,0.03562725,0.11333301,0.34387824,0.43206203,0.00000000
-2.62631316,1.30534899,0.42184693,0.35446669,0.03664583,0.11619718,0.33410742,0.44801731,0.00000000
-2.62031016,1.34481357,0.43922452,0.36376877,0.03762189,0.11909465,0.32334599,0.46474199,0.00000000
-2.61430715,1.38501968,0.45784446,0.37322921,0.03854669,0.12208340,0.31179678,0.48202725,0.00000000
-2.60830415,1.42551126,0.47768245,0.38275543,0.03941007,0.12522035,0.29967231,0.49962129,0.00000000
-2.60230115,1.46574936,0.49867292,0.39223294,0.04020056,0.12855878,0.28718926,0.51723547,0.00000000
-2.59629815,1.50512543,0.52070763,0.40152783,0.04090557,0.13214584,0.27456269,0.53455218,0.00000000
-2.59029515,1.54297802,0.54363572,0.41049021,0.04151172,0.13602018,0.26200060,0.55123411,0.00000000
-2.58429215,1.57861255,0.56726531,0.41895850,0.04200519,0.14020996,0.24969872,0.56693455,0.00000000
-2.57828914,1.61132315,0.59136678,0.42676449,0.04237222,0.14473115,0.23783581,0.58130847,0.00000000
-2.57228614,1.64041572,0.61567735,0.43373875,0.04259961,0.14958631,0.22656966,0.59402370,0.00000000
-2.56628314,1.66523126,0.63990717,0.43971639,0.04267531,0.15476382,0.21603381,0.60477197,0.00000000
-2.56028014,1.68516824,0.66374641,0.44454277,0.04258894,0.16023754,0.20633510,0.61327924,0.00000000
-2.55427714,1.69970319,0.68687326,0.44807886,0.04233233,0.16596708,0.19755207,0.61931480,0.00000000
-2.54827414,1.70840844,0.70896249,0.45020614,0.04190001,0.17189847,0.18973426,0.62269896,0.00000000
-2.54227114,1.71096629,0.72969432,0.45083068,0.04128958,0.17796526,0.18290225,0.62330886,0.00000000
-2.53626813,1.70717908,0.74876322,0.44988634,0.04050196,0.18409017,0.17704859,0.62108222,0.00000000
-2.53026513,1.69697486,0.76588657,0.44733685,0.03954162,0.19018696,0.17213932,0.61601904,0.00000000
-2.52426213,1.68040852,0.78081271,0.44317685,0.03841653,0.19616282,0.16811626,0.60818112,0.00000000
-2.51825913,1.65765874,0.79332849,0.43743179,0.03713809,0.20192087,0.16489971,0.59768963,0.00000000
-2.51225613,1.62902109,0.80326604,0.43015684,0.03572090,0.20736309,0.16239169,0.58472097,0.00000000
-2.50625313,1.59489798,0.81050874,0.42143492,0.03418240,0.21239327,0.16047953,0.56950108,0.00000000
-2.50025013,1.55578631,0.81499635,0.41137401,0.03254242,0.21692022,0.15903966,0.55229880,0.00000000
-2.49424712,1.51226350,0.81672936,0.40010392,0.03082273,0.22086095,0.15794165,0.53341849,0.00000000
-2.48824412,1.46497305,0.81577250,0.38777284,0.02904643,0.22414389,0.15705225,0.51319240,0.00000000
-2.48224112,1.41461025,0.81225745,0.37454372,0.02723744,0.22671200,0.15623942,0.49197324,0.00000000
-2.47623812,1.36190877,0.80638466,0.36059084,0.02541994,0.22852565,0.15537617,0.47012705,0.00000000
-2.47023512,1.30762876,0.79842428,0.34609656,0.02361791,0.22956524,0.15434425,0.44802696,0.00000000
-2.46423212,1.25254672,0.78871608,0.33124852,0.02185465,0.22983340,0.15303743,0.42604772,0.00000000
-2.45822911,1.19744727,0.77766808,0.31623722,0.02015245,0.22935663,0.15136433,0.40456123,0.00000000
-2.45222611,1.14311676,0.76575387,0.30125406,0.01853237,0.22818635,0.14925076,0.38393306,0.00000000
-2.44622311,1.09033831,0.75350819,0.28648982,0.01701397,0.22639919,0.14664152,0.36451972,0.00000000
-2.44022011,1.03988802,0.74152068,0.27213343,0.01561531,0.22409640,0.14350145,0.34666665,0.00000000
-2.43421711,0.99253159,0.73042741,0.25837100,0.01435290,0.22140248,0.13981588,0.33070659,0.00000000
-2.42821411,0.94902083,0.72090021,0.24538491,0.01324175,0.21846272,0.13559042,0.31695808,0.00000000
-2.42221111,0.91008938,0.71363338,0.23335288,0.01229548,0.21544000,0.13085007,0.30572378,0.00000000
-2.41620810,0.87644710,0.70932814,0.22244682,0.01152643,0.21251054,0.12563770,0.29728834,0.00000000
-2.41020510,0.84877266,0.70867455,0.21283143,0.01094581,0.20985892,0.12001204,0.29191556,0.00000000
-2.40420210,0.82770399,0.71233151,0.20466238,0.01056377,0.20767245,0.11404527,0.28984477,0.00000000
-2.39819910,0.81382653,0.72090502,0.19808414,0.01038948,0.20613496,0.10782017,0.29128619,0.00000000
-2.39219610,0.80765940,0.73492541,0.19322724,0.01043117,0.20542038,0.10142723,0.29641532,0.00000000
-2.38619310,0.80963970,0.75482427,0.19020534,0.01069609,0.20568617,0.09496153,0.30536655,0.00000000
-2.38019010,0.82010561,0.78091198,0.18911179,0.01119038,0.20706698,0.08851983,0.31822612,0.00000000
-2.37418709,0.83927897,0.81335677,0.19001624,0.01191891,0.20966879,0.08219770,0.33502470,0.00000000
-2.36818409,0.86724822,0.85216643,0.19296102,0.01288508,0.21356372,0.07608701,0.35573008,0.00000000
-2.36218109,0.90395263,0.89717365,0.19795794,0.01409053,0.21878585,0.07027375,0.38024041,0.00000000
-2.35617809,0.94916903,0.94802610,0.20498531,0.01553484,0.22532817,0.06483627,0.40837835,0.00000000
-2.35017509,1.00250189,1.00418200,0.21398565,0.01721524,0.23314096,0.05984396,0.43988685,0.00000000
-2.34417209,1.06337787,1.06491208,0.22486420,0.01912637,0.24213161,0.05535642,0.47442687,0.00000000
-2.33816908,1.13104555,1.12930819,0.23748838,0.02126000,0.25216597,0.05142303,0.51157758,0.00000000
-2.33216608,1.20458101,1.19629897,0.25168844,0.02360489,0.26307132,0.04808296,0.55083930,0.00000000
-2.32616308,1.28289967,1.26467233,0.26725929,0.02614677,0.27464075,0.04536555,0.59163950,0.00000000
-2.32016008,1.36477434,1.33310432,0.28396354,0.02886832,0.28663889,0.04329090,0.63334185,0.00000000
-2.31415708,1.44885938,1.40019360,0.30153589,0.03174940,0.29880876,0.04187074,0.67525831,0.00000000
-2.30815408,1.53372031,1.46450039,0.31968858,0.03476729,0.31087955,0.04110934,0.71666399,0.00000000
-2.30215108,1.61786795,1.52458848,0.33811785,0.03789713,0.32257484,0.04100452,0.75681434,0.00000000
-2.29614807,1.69979607,1.57906868,0.35651118,0.04111241,0.33362117,0.04154860,0.79496423,0.00000000
-2.29014507,1.77802087,1.62664197,0.37455503,0.04438557,0.34375640,0.04272917,0.83038801,0.00000000
-2.28414207,1.85112103,1.66614053,0.39194281,0.04768860,0.35273766,0.04452975,0.86240000,0.00000000
-2.27813907,1.91777639,1.69656485,0.40838276,0.05099368,0.36034849,0.04693023,0.89037431,0.00000000
-2.27213607,1.97680381,1.71711538,0.42360526,0.05427383,0.36640496,0.04990705,0.91376334,0.00000000
-2.26613307,2.02718853,1.72721716,0.43736954,0.05750336,0.37076047,0.05343315,0.93211400,0.00000000
-2.26013007,2.06810976,1.72653665,0.44946921,0.06065841,0.37330916,0.05747765,0.94508091,0.00000000
-2.25412706,2.09895937,1.71498973,0.45973661,0.06371717,0.37398780,0.06200546,0.95243604,0.00000000
-2.24812406,2.11935302,1.69274089,0.46804567,0.06666003,0.37277620,0.06697659,0.95407427,0.00000000
-2.24212106,2.12913332,1.66019368,0.47431321,0.06946964,0.36969613,0.07234552,0.95001471,0.00000000
-2.23611806,2.12836507,1.61797291,0.47849882,0.07213064,0.36480898,0.07806052,0.94039764,0.00000000
-2.23011506,2.11732322,1.56689979,0.48060315,0.07462944,0.35821237,0.08406304,0.92547738,0.00000000
-2.22411206,2.09647416,1.50796116,0.48066497,0.07695375,0.35003578,0.09028736,0.90561138,0.00000000
-2.21810905,2.06645168,1.44227433,0.47875716,0.07909213,0.34043569,0.09666044,0.88124620,0.00000000
-2.21210605,2.02802897,1.37104941,0.47498184,0.08103347,0.32959035,0.10310210,0.85290099,0.00000000
-2.20610305,1.98208813,1.29555064,0.46946504,0.08276652,0.31769446,0.10952566,0.82114944,0.00000000
-2.20010005,1.92958894,1.21705859,0.46235116,0.08427953,0.30495405,0.11583894,0.78660096,0.00000000
-2.19409705,1.87153827,1.13683467,0.45379757,0.08556000,0.29158174,0.12194578,0.74988199,0.00000000
-2.18809405,1.80896168,1.05608940,0.44396958,0.08659456,0.27779246,0.12774797,0.71161828,0.00000000
-2.18209105,1.74287834,0.97595536,0.43303607,0.08736915,0.26379991,0.13314751,0.67241894,0.00000000
-2.17608804,1.67428013,0.89746575,0.42116596,0.08786930,0.24981357,0.13804933,0.63286269,0.00000000
-2.17008504,1.60411557,0.82153882,0.40852549,0.08808069,0.23603653,0.14236415,0.59348692,0.00000000
-2.16408204,1.53327881,0.74896834,0.39527655,0.08798983,0.22266389,0.14601143,0.55477972,0.00000000
-2.15807904,1.46260354,0.68041990,0.38157589,0.08758494,0.20988176,0.14892245,0.51717495,0.00000000
-2.15207604,1.39286153,0.61643263,0.36757515,0.08685688,0.19786675,0.15104306,0.48105039,0.00000000
-2.14607304,1.32476509,0.55742546,0.35342154,0.08580012,0.18678586,0.15233628,0.44672860,0.00000000
-2.14007004,1.25897270,0.50370737,0.33925909,0.08441370,0.17679655,0.15278444,0.41448013,0.00000000
-2.13406703,1.19609685,0.45549045,0.32523014,0.08270206,0.16804702,0.15239073,0.38452869,0.00000000
-2.12806403,1.13671318,0.41290499,0.31147696,0.08067573,0.16067650,0.15118026,0.35705778,0.00000000
-2.12206103,1.08136991,0.37601555,0.29814328,0.07835181,0.15481549,0.14920028,0.33221806,0.00000000
-2.11605803,1.03059669,0.34483715,0.28537558,0.07575420,0.15058590,0.14651980,0.31013515,0.00000000
-2.11005503,0.98491221,0.31935086,0.27332398,0.07291356,0.14810096,0.14322844,0.29091715,0.00000000
-2.10405203,0.94482987,0.29951805,0.26214264,0.06986697,0.14746501,0.13943460,0.27466163,0.00000000
-2.09804902,0.91086121,0.28529278,0.25198966,0.06665736,0.14877302,0.13526306,0.26146152,0.00000000
-2.09204602,0.88351673,0.27663195,0.24302641,0.06333267,0.15210993,0.13085199,0.25140978,0.00000000
-2.08604302,0.86330410,0.27350294,0.23541628,0.05994480,0.15754968,0.12634960,0.24460251,0.00000000
-2.08004002,0.85072377,0.27588860,0.22932301,0.05654841,0.16515418,0.12191046,0.24114058,0.00000000
-2.07403702,0.84626215,0.28378944,0.22490849,0.05319961,0.17497199,0.11769169,0.24112946,0.00000000
-2.06803402,0.85038263,0.29722328,0.22233022,0.04995462,0.18703685,0.11384911,0.24467766,0.00000000
-2.06203102,0.86351464,0.31622227,0.22173842,0.04686838,0.20136607,0.11053345,0.25189353,0.00000000
-2.05602801,0.88604132,0.34082753,0.22327295,0.04399330,0.21795884,0.10788675,0.26288084,0.00000000
-2.05002501,0.91828581,0.37108176,0.22705988,0.04137802,0.23679433,0.10603910,0.27773319,0.00000000
-2.04402201,0.96049691,0.40701993,0.23320808,0.03906636,0.25782986,0.10510565,0.29652753,0.00000000
-2.03801901,1.01283413,0.44865851,0.24180553,0.03709640,0.28099895,0.10518407,0.31931706,0.00000000
-2.03201601,1.07535280,0.49598357,0.25291568,0.03549973,0.30620944,0.10635244,0.34612377,0.00000000
-2.02601301,1.14798944,0.54893814,0.26657367,0.03430086,0.33334171,0.10866753,0.37693085,0.00000000
-2.02001001,1.23054789,0.60740938,0.28278267,0.03351684,0.36224710,0.11216361,0.41167537,0.00000000
-2.01400700,1.32268674,0.67121590,0.30151030,0.03315696,0.39274660,0.11685165,0.45024145,0.00000000
-2.00800400,1.42390844,0.74009592,0.32268526,0.03322270,0.42462993,0.12271895,0.49245422,0.00000000
-2.00200100,1.53355074,0.81369680,0.34619436,0.03370773,0.45765519,0.12972919,0.53807493,0.00000000
-1.99599800,1.65078100,0.89156635,0.37188003,0.03459804,0.49154910,0.13782285,0.58679741,0.00000000
-1.98999500,1.77459403,0.97314675,0.39953851,0.03587229,0.52600807,0.14691805,0.63824617,0.00000000
-1.98399200,1.90381397,1.05777136,0.42891904,0.03750208,0.56070008,0.15691169,0.69197649,0.00000000
-1.97798899,2.03710083,1.14466510,0.45972404,0.03945250,0.59526764,0.16768105,0.74747639,0.00000000
-1.97198599,2.17296203,1.23294853,0.49161065,0.04168269,0.62933165,0.17908563,0.80417100,0.00000000
-1.96598299,2.30976938,1.32164625,0.52419373,0.04414653,0.66249644,0.19096947,0.86142907,0.00000000
-1.95997999,2.44578153,1.40969930,0.55705041,0.04679341,0.69435574,0.20316368,0.91857175,0.00000000
-1.95397699,2.57917178,1.49598189,0.58972629,0.04956916,0.72449971,0.21548939,0.97488360,0.00000000
-1.94797399,2.70806095,1.57932192,0.62174323,0.05241702,0.75252267,0.22776099,1.02962538,0.00000000
-1.94197099,2.83055468,1.65852500,0.65260866,0.05527880,0.77803157,0.23978959,1.08204869,0.00000000
-1.93596798,2.94478416,1.73240122,0.68182625,0.05809602,0.80065482,0.25138673,1.13141168,0.00000000
-1.92996498,3.04894929,1.79979392,0.70890751,0.06081118,0.82005122,0.26236824,1.17699571,0.00000000
-1.92396198,3.14136270,1.85960936,0.73338409,0.06336907,0.83591880,0.27255809,1.21812211,0.00000000
-1.91795898,3.22049333,1.91084632,0.75482039,0.06571806,0.84800301,0.28179229,1.25416876,0.00000000
-1.91195598,3.28500759,1.95262436,0.77282572,0.06781137,0.85610417,0.28992258,1.28458559,0.00000000
-1.90595298,3.33380684,1.98420960,0.78706592,0.06960828,0.86008374,0.29681987,1.30890870,0.00000000
-1.89994997,3.36605924,2.00503693,0.79727349,0.07107516,0.85986909,0.30237726,1.32677229,0.00000000
-1.89394697,3.38122484,2.01472766,0.80325618,0.07218640,0.85545665,0.30651265,1.33791806,0.00000000
-1.88794397,3.37907249,2.01310176,0.80490329,0.07292511,0.84691314,0.30917063,1.34220170,0.00000000
-1.88194097,3.35968792,2.00018409,0.80218956,0.07328354,0.83437486,0.31032379,1.33959612,0.00000000
-1.87593797,3.32347239,1.97620430,0.79517640,0.07326332,0.81804498,0.30997324,1.33019130,0.00000000
-1.86993497,3.27113184,1.94159045,0.78401028,0.07287528,0.79818891,0.30814834,1.31419090,0.00000000
-1.86393197,3.20365687,1.89695640,0.76891845,0.07213912,0.77512787,0.30490565,1.29190549,0.00000000
-1.85792896,3.12229433,1.84308364,0.75020202,0.07108269,0.74923085,0.30032716,1.26374307,0.00000000
-1.85192596,3.02851156,1.78089830,0.72822672,0.06974108,0.72090536,0.29451776,1.23019689,0.00000000
-1.84592296,2.92395466,1.71144428,0.70341183,0.06815540,0.69058715,0.28760210,1.19183136,0.00000000
-1.83991996,2.81040247,1.63585366,0.67621751,0.06637146,0.65872933,0.27972101,1.14926648,0.00000000
-1.83391696,2.68971798,1.55531551,0.64713127,0.06443824,0.62579132,0.27102741,1.10316136,0.00000000
-1.82791396,2.56379893,1.47104453,0.61665393,0.06240627,0.59222795,0.26168210,1.05419753,0.00000000
-1.82191096,2.43452949,1.38425043,0.58528582,0.06032607,0.55847907,0.25184938,1.00306258,0.00000000
-1.81590795,2.30373454,1.29610945,0.55351349,0.05824646,0.52496005,0.24169274,0.95043463,0.00000000
-1.80990495,2.17313816,1.20773860,0.52179761,0.05621314,0.49205338,0.23137078,0.89696812,0.00000000
-1.80390195,2.04432740,1.12017379,0.49056225,0.05426728,0.46010169,0.22103344,0.84328133,0.00000000
-1.79789895,1.91872236,1.03435192,0.46018611,0.05244439,0.42940220,0.21081866,0.78994577,0.00000000
-1.79189595,1.79755331,0.95109767,0.43099557,0.05077331,0.40020291,0.20084962,0.73747782,0.00000000
-1.78589295,1.68184495,0.87111477,0.40326005,0.04927559,0.37270037,0.19123262,0.68633257,0.00000000
-1.77988994,1.57240818,0.79498184,0.37718944,0.04796507,0.34703911,0.18205561,0.63689977,0.00000000
-1.77388694,1.46983891,0.72315237,0.35293368,0.04684775,0.32331261,0.17338744,0.58950211,0.00000000
-1.76788394,1.37452359,0.65595853,0.33058434,0.04592203,0.30156571,0.16527784,0.54439531,0.00000000
-1.76188094,1.28665083,0.59361821,0.31017797,0.04517910,0.28179828,0.15775807,0.50177012,0.00000000
-1.75587794,1.20622823,0.53624465,0.29170103,0.04460372,0.26396993,0.15084225,0.46175583,0.00000000
-1.74987494,1.13310356,0.48385809,0.27509612,0.04417517,0.24800558,0.14452924,0.42442511,0.00000000
-1.74387194,1.06698930,0.43639875,0.26026910,0.04386833,0.23380162,0.13880503,0.38979991,0.00000000
-1.73786893,1.00748948,0.39374052,0.24709693,0.04365504,0.22123248,0.13364550,0.35785815,0.00000000
-1.73186593,0.95412778,0.35570481,0.23543584,0.04350545,0.21015732,0.12901951,0.32854090,0.00000000
-1.72586293,0.90637592,0.32207408,0.22512948,0.04338939,0.20042662,0.12489202,0.30175986,0.00000000
-1.71985993,0.86368129,0.29260460,0.21601687,0.04327785,0.19188851,0.12122733,0.27740495,0.00000000
-1.71385693,0.82549310,0.26703811,0.20793976,0.04314425,0.18439464,0.11799211,0.25535162,0.00000000
-1.70785393,0.79128610,0.24511217,0.20074933,0.04296565,0.17780539,0.11515819,0.23546796,0.00000000
-1.70185093,0.76058136,0.22656901,0.19431188,0.04272380,0.17199432,0.11270497,0.21762111,0.00000000
-1.69584792,0.73296355,0.21116282,0.18851349,0.04240595,0.16685185,0.11062130,0.20168323,0.00000000
-1.68984492,0.70809437,0.19866544,0.18326356,0.04200544,0.16228795,0.10890683,0.18753650,0.00000000
-1.68384192,0.68572196,0.18887053,0.17849703,0.04152204,0.15823403,0.10757265,0.17507743,0.00000000
-1.67783892,0.66568627,0.18159635,0.17417554,0.04096200,0.15464384,0.10664131,0.16422012,0.00000000
-1.67183592,0.64792044,0.17668719,0.17028734,0.04033787,0.15149362,0.10614612,0.15489874,0.00000000
-1.66583292,0.63244859,0.17401374,0.16684620,0.03966802,0.14878144,0.10612983,0.14706891,0.00000000
-1.65982991,0.61938022,0.17347252,0.16388934,0.03897605,0.14652594,0.10664266,0.14070832,0.00000000
-1.65382691,0.60890185,0.17498454,0.16147463,0.03828985,0.14476451,0.10773992,0.13581633,0.00000000
-1.64782391,0.60126631,0.17849344,0.15967711,0.03764065,0.14355105,0.10947914,0.13241294,0.00000000
-1.64182091,0.59678033,0.18396314,0.15858509,0.03706192,0.14295345,0.11191697,0.13053683,0.00000000
-1.63581791,0.59579079,0.19137526,0.15829600,0.03658818,0.14305087,0.11510600,0.13024290,0.00000000
-1.62981491,0.59867035,0.20072635,0.15891207,0.03625382,0.14393087,0.11909153,0.13159920,0.00000000
-1.62381191,0.60580274,0.21202489,0.16053608,0.03609197,0.14568654,0.12390858,0.13468330,0.00000000
-1.61780890,0.61756803,0.22528828,0.16326721,0.03613339,0.14841354,0.12957913,0.13957833,0.00000000
-1.61180590,0.63432827,0.24053954,0.16719712,0.03640552,0.15220721,0.13610979,0.14636865,0.00000000
-1.60580290,0.65641354,0.25780397,0.17240632,0.03693154,0.15715951,0.14349005,0.15513523,0.00000000
-1.59979990,0.68410852,0.27710540,0.17896086,0.03772970,0.16335607,0.15169096,0.16595085,0.00000000
-1.59379690,0.71763970,0.29846226,0.18690930,0.03881266,0.17087301,0.16066455,0.17887517,0.00000000
-1.58779390,0.75716313,0.32188318,0.19628005,0.04018709,0.17977369,0.17034377,0.19394973,0.00000000
-1.58179090,0.80275284,0.34736233,0.20707903,0.04185330,0.19010536,0.18064309,0.21119300,0.00000000
-1.57578789,0.85438996,0.37487436,0.21928758,0.04380512,0.20189568,0.19145962,0.23059561,0.00000000
-1.56978489,0.91195270,0.40436914,0.23286076,0.04602977,0.21514916,0.20267472,0.25211587,0.00000000
-1.56378189,0.97520745,0.43576641,0.24772596,0.04850798,0.22984366,0.21415604,0.27567576,0.00000000
-1.55777889,1.04380130,0.46895064,0.26378193,0.05121416,0.24592715,0.22575986,0.30115751,0.00000000
-1.55177589,1.11725661,0.50376630,0.28089819,0.05411662,0.26331468,0.23733371,0.32840115,0.00000000
-1.54577289,1.19496788,0.54001397,0.29891513,0.05717802,0.28188612,0.24871915,0.35720302,0.00000000
-1.53976988,1.27620183,0.57744756,0.31764460,0.06035583,0.30148456,0.25975458,0.38731558,0.00000000
-1.53376688,1.36010104,0.61577312,0.33687141,0.06360293,0.32191584,0.27027818,0.41844870,0.00000000
-1.52776388,1.44569179,0.65464948,0.35635560,0.06686832,0.34294932,0.28013073,0.45027246,0.00000000
-1.52176088,1.53189652,0.69369107,0.37583569,0.07009795,0.36432012,0.28915842,0.48242174,0.00000000
-1.51575788,1.61755100,0.73247304,0.39503286,0.07323568,0.38573290,0.29721556,0.51450243,0.00000000
-1.50975488,1.70142637,0.77053875,0.41365623,0.07622430,0.40686723,0.30416719,0.54609926,0.00000000
-1.50375188,1.78225568,0.80740958,0.43140892,0.07900674,0.42738455,0.30989148,0.57678517,0.00000000
-1.49774887,1.85876417,0.84259676,0.44799496,0.08152729,0.44693652,0.31428210,0.60613173,0.00000000
-1.49174587,1.92970268,0.87561486,0.46312688,0.08373291,0.46517450,0.31725030,0.63372053,0.00000000
-1.48574287,1.99388273,0.90599638,0.47653352,0.08557454,0.48175992,0.31872681,0.65915483,0.00000000
-1.47973987,2.05021197,0.93330676,0.48796794,0.08700842,0.49637487,0.31866350,0.68207122,0.00000000
-1.47373687,2.09772836,0.95715912,0.49721509,0.08799734,0.50873284,0.31703470,0.70215051,0.00000000
-1.46773387,2.13563150,0.97722791,0.50409873,0.08851174,0.51858863,0.31383814,0.71912755,0.00000000
-1.46173087,2.16330951,0.99326070,0.50848742,0.08853067,0.52574727,0.30909550,0.73279933,0.00000000
-1.45572786,2.18035985,1.00508749,0.51029915,0.08804252,0.53007141,0.30285246,0.74303095,0.00000000
-1.44972486,2.18660314,1.01262691,0.50950436,0.08704551,0.53148657,0.29517818,0.74975918,0.00000000
-1.44372186,2.18208887,1.01588891,0.50612725,0.08554785,0.52998423,0.28616427,0.75299344,0.00000000
-1.43771886,2.16709280,1.01497376,0.50024505,0.08356761,0.52562237,0.27592313,0.75281397,0.00000000
-1.43171586,2.14210586,1.01006735,0.49198555,0.08113230,0.51852350,0.26458578,0.74936750,0.00000000
-1.42571286,2.10781520,1.00143308,0.48152265,0.07827809,0.50887010,0.25229907,0.74286049,0.00000000
