energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-5.88594297,1.78931885,-1.79172404,0.00621295,-0.00621642,0.30583717,-0.30648459,0.41020917,-0.41054560,0.66176936,-0.66335750,0.01647187,-0.01651822,0.40178624,-0.40198703,0.44761828,-0.44801077,0.13480371,-0.13490339
-5.87993997,1.85040564,-1.85265908,0.00640470,-0.00640719,0.32068082,-0.32131120,0.41587373,-0.41619759,0.69741826,-0.69894985,0.01777746,-0.01782548,0.40906458,-0.40921865,0.46282659,-0.46316943,0.13747411,-0.13756119
-5.87393697,1.90577983,-1.90785779,0.00656082,-0.00656226,0.33494931,-0.33555690,0.42092780,-0.42123750,0.73140262,-0.73286277,0.01911688,-0.01916626,0.41459449,-0.41469967,0.47603353,-0.47632054,0.13959390,-0.13966727
-5.86793397,1.95480796,-1.95669043,0.00667832,-0.00667868,0.34851179,-0.34909156,0.42537190,-0.42566613,0.76338550,-0.76476145,0.02048184,-0.02053225,0.41829522,-0.41835024,0.48699974,-0.48722545,0.14112735,-0.14118607
-5.86193097,1.99697269,-1.99864437,0.00675490,-0.00675415,0.36125536,-0.36180326,0.42921178,-0.42948963,0.79308274,-0.79436455,0.02186403,-0.02191513,0.42011745,-0.42012203,0.49551753,-0.49567741,0.14204696,-0.14209035
-5.85592796,2.03189914,-2.03335029,0.00678899,-0.00678713,0.37309106,-0.37360426,0.43246194,-0.43272307,0.82027685,-0.82145790,0.02325544,-0.02330690,0.42004684,-0.42000178,0.50141840,-0.50150899,0.14233488,-0.14236250
-5.84992496,2.05937811,-2.06060525,0.00677984,-0.00677688,0.38395940,-0.38443648,0.43514942,-0.43539421,0.84482913,-0.84590663,0.02464880,-0.02470030,0.41810665,-0.41801381,0.50457950,-0.50459856,0.14198402,-0.14199573
-5.84392196,2.07938471,-2.08039117,0.00672752,-0.00672349,0.39383499,-0.39427614,0.43731751,-0.43754712,0.86668952,-0.86766490,0.02603791,-0.02608917,0.41435932,-0.41422166,0.50492902,-0.50487562,0.14099893,-0.14099489
-5.83791896,2.09209121,-2.09288738,0.00663293,-0.00662790,0.40273010,-0.40313718,0.43902898,-0.43924551,0.88590352,-0.88678252,0.02741801,-0.02746878,0.40890684,-0.40872837,0.50245007,-0.50232467,0.13939635,-0.13937704
-5.83191596,2.09787289,-2.09847630,0.00649783,-0.00649187,0.41069660,-0.41107319,0.44036872,-0.44057520,0.90261534,-0.90340813,0.02878599,-0.02883610,0.40188990,-0.40167559,0.49718294,-0.49698742,0.13720533,-0.13717155
-5.82591296,2.09730632,-2.09774125,0.00632472,-0.00631792,0.41782632,-0.41817764,0.44144527,-0.44164571,0.91706719,-0.91778810,0.03014064,-0.03018995,0.39348557,-0.39324128,0.48922560,-0.48896320,0.13446700,-0.13441982
-5.81990995,2.09115922,-2.09145621,0.00611682,-0.00610929,0.42424942,-0.42458223,0.44239118,-0.44259048,0.92959409,-0.93026129,0.03148266,-0.03153110,0.38390384,-0.38363614,0.47873230,-0.47840762,0.13123384,-0.13117463
-5.81390695,2.08037230,-2.08056718,0.00587797,-0.00586983,0.43013087,-0.43045324,0.44336188,-0.44356577,0.94061438,-0.94124925,0.03281465,-0.03286220,0.37338284,-0.37309886,0.46591050,-0.46552935,0.12756856,-0.12749893
-5.80790395,2.06603295,-2.06616575,0.00561252,-0.00560388,0.43566498,-0.43598597,0.44453315,-0.44474800,0.95061579,-0.95124218,0.03414090,-0.03418762,0.36218304,-0.36189028,0.45101608,-0.45058539,0.12354269,-0.12346443
-5.80190095,2.04934198,-2.04945546,0.00532519,-0.00531620,0.44106807,-0.44139738,0.44609703,-0.44632964,0.96013766,-0.96078094,0.03546717,-0.03551315,0.35058064,-0.35028674,0.43434716,-0.43387477,0.11923466,-0.11914974
-5.79589795,2.03157417,-2.03171224,0.00502099,-0.00501177,0.44656964,-0.44691715,0.44825636,-0.44851368,0.96974967,-0.97043563,0.03680021,-0.03684558,0.33886024,-0.33857280,0.41623664,-0.41573113,0.11472783,-0.11463829
-5.78989495,2.01403442,-2.01424039,0.00470504,-0.00469571,0.45240218,-0.45277752,0.45121810,-0.45150697,0.98002796,-0.98078168,0.03814731,-0.03819222,0.32730736,-0.32703367,0.39704397,-0.39651443,0.11010821,-0.11001613
-5.78389195,1.99801116,-1.99832595,0.00438247,-0.00437316,0.45879031,-0.45920231,0.45518583,-0.45551264,0.99152955,-0.99237416,0.03951574,-0.03956033,0.31620079,-0.31594767,0.37714626,-0.37660211,0.10546212,-0.10536956
-5.77788894,1.98472908,-1.98518941,0.00405827,-0.00404911,0.46593944,-0.46639567,0.46035165,-0.46072198,1.00476620,-1.00572166,0.04091212,-0.04095652,0.30580529,-0.30557885,0.35692929,-0.35638002,0.10087396,-0.10078287
-5.77188594,1.97530315,-1.97593988,0.00373722,-0.00372831,0.47402478,-0.47453106,0.46688790,-0.46730624,1.02017882,-1.02126077,0.04234185,-0.04238615,0.29636478,-0.29617031,0.33677851,-0.33623350,0.09642395,-0.09633617
-5.76588294,1.97069616,-1.97153277,0.00342376,-0.00341519,0.48318104,-0.48374101,0.47493929,-0.47540870,1.03811369,-1.03933246,0.04380856,-0.04385279,0.28809640,-0.28793818,0.31707058,-0.31653886,0.09218617,-0.09210335
-5.75987994,1.97168167,-1.97273302,0.00312190,-0.00311376,0.49349350,-0.49410827,0.48461567,-0.48513757,1.05880179,-1.06016150,0.04531364,-0.04535776,0.28118547,-0.28106667,0.29816547,-0.29765558,0.08822684,-0.08815040
-5.75387694,1.97881409,-1.98008549,0.00283520,-0.00282756,0.50499090,-0.50565882,0.49598603,-0.49655996,1.08234212,-1.08384006,0.04685588,-0.04689979,0.27578168,-0.27570431,0.28039948,-0.27991929,0.08460293,-0.08453402
-5.74787394,1.99240739,-1.99389404,0.00256667,-0.00255960,0.51764068,-0.51835713,0.50907396,-0.50969747,1.10869021,-1.11031650,0.04843132,-0.04847482,0.27199641,-0.27196129,0.26407926,-0.26363583,0.08136110,-0.08130062
-5.74187094,2.01252338,-2.01421023,0.00231881,-0.00231233,0.53134671,-0.53210415,0.52385489,-0.52452353,1.13765244,-1.13938994,0.05003318,-0.05007598,0.26990143,-0.26990820,0.24947686,-0.24907636,0.07853709,-0.07848564
-5.73586793,2.03897023,-2.04083228,0.00209353,-0.00208768,0.54595002,-0.54673806,0.54025543,-0.54096274,1.16888665,-1.17071120,0.05165202,-0.05169378,0.26952875,-0.26957592,0.23682596,-0.23647357,0.07615548,-0.07611337
-5.72986493,2.07131124,-2.07331426,0.00189220,-0.00188700,0.56123230,-0.56203794,0.55815468,-0.55889238,1.20190928,-1.20379027,0.05327614,-0.05331643,0.27087170,-0.27095674,0.22631913,-0.22601900,0.07422979,-0.07419707
-5.72386193,2.10888351,-2.11098514,0.00171568,-0.00171113,0.57692233,-0.57773037,0.57738763,-0.57814582,1.23610888,-1.23801010,0.05489203,-0.05493039,0.27388699,-0.27400643,0.21810609,-0.21786132,0.07276297,-0.07273942
-5.71785893,2.15082556,-2.15297680,0.00156430,-0.00156040,0.59270504,-0.59349849,0.59775058,-0.59851803,1.27076555,-1.27264630,0.05648510,-0.05652104,0.27849771,-0.27864732,0.21229296,-0.21210558,0.07174816,-0.07173336
-5.71185593,2.19611268,-2.19825967,0.00143796,-0.00143469,0.60823269,-0.60899343,0.61900808,-0.61977264,1.30507549,-1.30689194,0.05804039,-0.05807344,0.28459703,-0.28477194,0.20894227,-0.20881327,0.07116968,-0.07116301
-5.70585293,2.24359824,-2.24568425,0.00133614,-0.00133347,0.62313801,-0.62384738,0.64090140,-0.64165039,1.33817971,-1.33988645,0.05954349,-0.05957319,0.29205244,-0.29224735,0.20807369,-0.20800308,0.07100425,-0.07100495
-5.69984992,2.29205913,-2.29402667,0.00125793,-0.00125584,0.63704827,-0.63768779,0.66315787,-0.66387854,1.36919556,-1.37074720,0.06098131,-0.06100726,0.30071034,-0.30091965,0.20966547,-0.20965227,0.07122226,-0.07122944
-5.69384692,2.34024309,-2.34203610,0.00120215,-0.00120059,0.64960006,-0.65015211,0.68550076,-0.68618076,1.39724969,-1.39860253,0.06234295,-0.06236486,0.31040082,-0.31061886,0.21365629,-0.21369864,0.07178913,-0.07180185
-5.68784392,2.38691592,-2.38848182,0.00116733,-0.00116626,0.66045368,-0.66090219,0.70765926,-0.70828708,1.42151087,-1.42262452,0.06362043,-0.06363809,0.32094249,-0.32116364,0.21994773,-0.22004294,0.07266669,-0.07268398
-5.68184092,2.43090638,-2.43219803,0.00115179,-0.00115118,0.66930671,-0.66963778,0.72937795,-0.72994335,1.44122125,-1.44206012,0.06480918,-0.06482252,0.33214720,-0.33236605,0.22840707,-0.22855171,0.07381447,-0.07383535
-5.67583792,2.47114689,-2.47212428,0.00115371,-0.00115351,0.67590602,-0.67610843,0.75042554,-0.75091991,1.45572451,-1.45625913,0.06590848,-0.06591756,0.34382457,-0.34403609,0.23887064,-0.23906060,0.07519090,-0.07521444
-5.66983492,2.50670836,-2.50733998,0.00117115,-0.00117130,0.68005756,-0.68012323,0.77060233,-0.77101899,1.46448970,-1.46469781,0.06692161,-0.06692663,0.35578632,-0.35598595,0.25114745,-0.25137809,0.07675444,-0.07677978
-5.66383192,2.53682791,-2.53709172,0.00120208,-0.00120254,0.68163367,-0.68155794,0.78974610,-0.79008051,1.46712970,-1.46699700,0.06785571,-0.06785700,0.36785018,-0.36803395,0.26502335,-0.26528953,0.07846451,-0.07849087
-5.65782891,2.56092843,-2.56081249,0.00124448,-0.00124521,0.68057734,-0.68035913,0.80773628,-0.80798617,1.46341356,-1.46293416,0.06872148,-0.06871948,0.37984356,-0.38000812,0.28026545,-0.28056170,0.08028231,-0.08030901
-5.65182591,2.57862963,-2.57813227,0.00129635,-0.00129730,0.67690351,-0.67654532,0.82449619,-0.82466158,1.45327223,-1.45244879,0.06953256,-0.06952784,0.39160675,-0.39174947,0.29662705,-0.29694763,0.08217145,-0.08219793
-5.64582291,2.58975051,-2.58888006,0.00135572,-0.00135685,0.67069714,-0.67020493,0.83999327,-0.84007642,1.43679768,-1.43564117,0.07030482,-0.07029801,0.40299579,-0.40311476,0.31385269,-0.31419175,0.08409846,-0.08412425
-5.63981991,2.59430358,-2.59307775,0.00142076,-0.00142203,0.66210852,-0.66149142,0.85423742,-0.85424266,1.41423559,-1.41276474,0.07105535,-0.07104712,0.41388488,-0.41397892,0.33168356,-0.33203523,0.08603312,-0.08605788
-5.63381691,2.59248163,-2.59092655,0.00148978,-0.00149116,0.65134580,-0.65061573,0.86727756,-0.86721105,1.38597220,-1.38421271,0.07180147,-0.07179250,0.42416835,-0.42423701,0.34986292,-0.35022144,0.08794872,-0.08797220
-5.62781391,2.58463810,-2.58278704,0.00156126,-0.00156271,0.63866543,-0.63783662,0.87919646,-0.87906593,1.35251622,-1.35049970,0.07255959,-0.07255054,0.43376218,-0.43380570,0.36814152,-0.36850134,0.08982210,-0.08984416
-5.62181091,2.57126235,-2.56915427,0.00163390,-0.00163540,0.62436092,-0.62344933,0.89010437,-0.88991872,1.31447679,-1.31223949,0.07334420,-0.07333568,0.44260499,-0.44262426,0.38628276,-0.38663867,0.09163374,-0.09165431
-5.61580790,2.55295130,-2.55062924,0.00170668,-0.00170821,0.60875053,-0.60777328,0.90013145,-0.89990037,1.27253871,-1.27012022,0.07416687,-0.07415938,0.45065843,-0.45065495,0.40406749,-0.40441468,0.09336757,-0.09338666
-5.60980490,2.53037897,-2.52788844,0.00177886,-0.00178042,0.59216459,-0.59113932,0.90941952,-0.90915311,1.22743627,-1.22487810,0.07503548,-0.07502943,0.45790709,-0.45788285,0.42129816,-0.42163236,0.09501089,-0.09502856
-5.60380190,2.50426544,-2.50165273,0.00185003,-0.00185161,0.57493292,-0.57387722,0.91811345,-0.91782180,1.17992693,-1.17727116,0.07595362,-0.07594927,0.46435764,-0.46431511,0.43780234,-0.43811985,0.09655414,-0.09657048
-5.59779890,2.47534664,-2.47265735,0.00192014,-0.00192174,0.55737317,-0.55630400,0.92635249,-0.92604529,1.13076605,-1.12805402,0.07692027,-0.07691774,0.47003751,-0.46997948,0.45343519,-0.45373293,0.09799059,-0.09800572
-5.59179590,2.44434627,-2.44162390,0.00198950,-0.00199115,0.53978029,-0.53871352,0.93426198,-0.93394819,1.08068374,-1.07795487,0.07792975,-0.07792903,0.47499278,-0.47492233,0.46808100,-0.46835657,0.09931607,-0.09933014
-5.58579290,2.41195091,-2.40923572,0.00205883,-0.00206055,0.52241783,-0.52136781,0.94194573,-0.94163325,1.03036473,-1.02765555,0.07897202,-0.07897296,0.47928562,-0.47920598,0.48165369,-0.48190533,0.10052866,-0.10054181
-5.57978989,2.37878924,-2.37611730,0.00212926,-0.00213107,0.50551121,-0.50449045,0.94947934,-0.94917480,0.98043193,-0.97777527,0.08003322,-0.08003555,0.48299116,-0.48290566,0.49409615,-0.49432278,0.10162833,-0.10164070
-5.57378689,2.34541578,-2.34281831,0.00220229,-0.00220424,0.48924312,-0.48826212,0.95690493,-0.95661349,0.93143404,-0.92885843,0.08109648,-0.08109984,0.48619400,-0.48610593,0.50537868,-0.50557981,0.10261661,-0.10262832
-5.56778389,2.31229971,-2.30980267,0.00227983,-0.00228198,0.47375130,-0.47281838,0.96422732,-0.96395257,0.88383743,-0.88136679,0.08214292,-0.08214689,0.48898441,-0.48889697,0.51549647,-0.51567220,0.10349627,-0.10350745
-5.56178089,2.27981864,-2.27744264,0.00236418,-0.00236658,0.45912836,-0.45824971,0.97141198,-0.97115590,0.83802232,-0.83567578,0.08315290,-0.08315703,0.49145450,-0.49137070,0.52446636,-0.52461728,0.10427101,-0.10428177
-5.55577789,2.24825737,-2.24601769,0.00245793,-0.00246065,0.44542382,-0.44460354,0.97838486,-0.97814786,0.79428284,-0.79207481,0.08410724,-0.08411107,0.49369441,-0.49361700,0.53232314,-0.53245026,0.10494522,-0.10495563
-5.54977489,2.21781109,-2.21571804,0.00256399,-0.00256711,0.43264776,-0.43188803,0.98503415,-0.98481519,0.75283068,-0.75077108,0.08498848,-0.08499162,0.49578879,-0.49572021,0.53911549,-0.53922017,0.10552372,-0.10553386
-5.54377189,2.18859259,-2.18665198,0.00268547,-0.00268906,0.42077607,-0.42007737,0.99121402,-0.99101077,0.71380175,-0.71189640,0.08578214,-0.08578425,0.49781366,-0.49775600,0.54490191,-0.54498575,0.10601156,-0.10602150
-5.53776888,2.16064284,-2.15885659,0.00282563,-0.00282978,0.40975682,-0.40911820,0.99675019,-0.99655927,0.67726521,-0.67551632,0.08647768,-0.08647854,0.49983390,-0.49978886,0.54974676,-0.54981155,0.10641395,-0.10642376
-5.53176588,2.13394411,-2.13231097,0.00298778,-0.00299256,0.39951731,-0.39893670,1.00144719,-1.00126441,0.64323421,-0.64164096,0.08706941,-0.08706893,0.50190138,-0.50187026,0.55371672,-0.55376432,0.10673611,-0.10674585
-5.52576288,2.10843478,-2.10695111,0.00317517,-0.00318066,0.38997156,-0.38944606,1.00509704,-1.00491775,0.61167766,-0.61023684,0.08755698,-0.08755518,0.50405380,-0.50403751,0.55687769,-0.55690999,0.10698324,-0.10699297
-5.51975988,2.08402518,-2.08268572,0.00339086,-0.00339713,0.38102780,-0.38055403,1.00748911,-1.00730849,0.58253250,-0.58123910,0.08794562,-0.08794270,0.50631440,-0.50631348,0.55929231,-0.55931118,0.10716049,-0.10717029
-5.51375688,2.06061345,-2.05941208,0.00363761,-0.00364472,0.37259565,-0.37217004,1.00842059,-1.00823400,0.55571578,-0.55456368,0.08824605,-0.08824234,0.50869227,-0.50870692,0.56101818,-0.56102538,0.10727296,-0.10728292
-5.50775388,2.03810083,-2.03703131,0.00391773,-0.00392573,0.36459278,-0.36421185,1.00770729,-1.00751060,0.53113622,-0.53011876,0.08847402,-0.08846997,0.51118342,-0.51121353,0.56210660,-0.56210380,0.10732570,-0.10733592
-5.50175088,2.01640569,-2.01546227,0.00423295,-0.00424186,0.35695071,-0.35661134,1.00519430,-1.00498420,0.50870487,-0.50781540,0.08864956,-0.08864573,0.51377234,-0.51381754,0.56260203,-0.56259071,0.10732368,-0.10733427
-5.49574787,1.99547578,-1.99465381,0.00458425,-0.00459409,0.34961975,-0.34931939,1.00076585,-1.00054014,0.48834448,-0.48757690,0.08879589,-0.08879293,0.51643395,-0.51649370,0.56254190,-0.56252338,0.10727179,-0.10728287
-5.48974487,1.97529838,-1.97459476,0.00497178,-0.00498252,0.34257293,-0.34230981,0.99435420,-0.99411205,0.46999771,-0.46934687,0.08893824,-0.08893683,0.51913584,-0.51920944,0.56195688,-0.56193231,0.10717472,-0.10718643
-5.48374187,1.95590806,-1.95532164,0.00539471,-0.00540630,0.33580882,-0.33558207,0.98594697,-0.98568911,0.45363388,-0.45309593,0.08910234,-0.08910319,0.52184055,-0.52192722,0.56087138,-0.56084170,0.10703692,-0.10704938
-5.47773887,1.93739206,-1.93692394,0.00585111,-0.00586348,0.32935342,-0.32916319,0.97559262,-0.97532151,0.43925428,-0.43882705,0.08931305,-0.08931682,0.52450784,-0.52460678,0.55930414,-0.55927011,0.10686238,-0.10687573
-5.47173587,1.91989338,-1.91954708,0.00633796,-0.00635100,0.32326099,-0.32310854,0.96340386,-0.96312380,0.42689638,-0.42657954,0.08959281,-0.08960011,0.52709677,-0.52720719,0.55726889,-0.55723104,0.10665454,-0.10666889
-5.46573287,1.90361163,-1.90339327,0.00685103,-0.00686460,0.31761408,-0.31750180,0.94955891,-0.94927605,0.41663663,-0.41643191,0.08996038,-0.08997172,0.52956756,-0.52968874,0.55477493,-0.55473363,0.10641602,-0.10643148
-5.45972986,1.88880221,-1.88872053,0.00738496,-0.00739889,0.31252274,-0.31245419,0.93430041,-0.93402277,0.40859227,-0.40850361,0.09042962,-0.09044541,0.53188313,-0.53201448,0.55182770,-0.55178313,0.10614853,-0.10616517
-5.45372686,1.87577381,-1.87584023,0.00793324,-0.00794734,0.30812311,-0.30810300,0.91793224,-0.91766964,0.40292218,-0.40295574,0.09100867,-0.09102916,0.53401041,-0.53415145,0.54842924,-0.54838139,0.10585259,-0.10587047
-5.44772386,1.86488493,-1.86511348,0.00848837,-0.00850241,0.30457544,-0.30460959,0.90081424,-0.90057814,0.39982663,-0.39999087,0.09169930,-0.09172461,0.53592128,-0.53607173,0.54457861,-0.54452734,0.10552752,-0.10554666
-5.44172086,1.85653944,-1.85694664,0.00904196,-0.00905570,0.30206160,-0.30215687,0.88335515,-0.88315853,0.39954625,-0.39985186,0.09249675,-0.09252682,0.53759335,-0.53775313,0.54027241,-0.54021744,0.10517132,-0.10519173
-5.43571786,1.85118151,-1.85178624,0.00958492,-0.00959811,0.30078224,-0.30094646,0.86600403,-0.86586114,0.40235998,-0.40281977,0.09338980,-0.09342446,0.53901057,-0.53917981,0.53550526,-0.53544623,0.10478073,-0.10480236
-5.42971486,1.84929001,-1.85011331,0.01010772,-0.01012009,0.30095346,-0.30119528,0.84924042,-0.84916650,0.40858188,-0.40921066,0.09436130,-0.09440022,0.54016360,-0.54034267,0.53027061,-0.53020707,0.10435133,-0.10437415
-5.42371186,1.85137239,-1.85243712,0.01060060,-0.01061189,0.30280316,-0.30313195,0.83356359,-0.83357458,0.41855691,-0.41937120,0.09538895,-0.09543171,0.54105020,-0.54123971,0.52456158,-0.52449308,0.10387780,-0.10390174
-5.41770885,1.85795769,-1.85928821,0.01105389,-0.01106386,0.30656690,-0.30699251,0.81948109,-0.81959331,0.43265517,-0.43367291,0.09644641,-0.09649248,0.54167546,-0.54187625,0.51837215,-0.51829830,0.10335422,-0.10337920
-5.41170585,1.86958861,-1.87121026,0.01145830,-0.01146671,0.31248327,-0.31301584,0.80749704,-0.80772674,0.45126466,-0.45250481,0.09750448,-0.09755329,0.54205192,-0.54226505,0.51169853,-0.51161901,0.10277443,-0.10280039
-5.40570285,1.88681210,-1.88875059,0.01180523,-0.01181185,0.32078869,-0.32143839,0.79810007,-0.79846307,0.47478234,-0.47626434,0.09853257,-0.09858351,0.54219954,-0.54242625,0.50454068,-0.50445531,0.10213253,-0.10215940
-5.39969985,1.91016802,-1.91244869,0.01208701,-0.01209168,0.33171160,-0.33248833,0.79175139,-0.79226261,0.50360324,-0.50534643,0.09950007,-0.09955253,0.54214548,-0.54238716,0.49690391,-0.49681272,0.10142327,-0.10145101
-5.39369685,1.94017563,-1.94282256,0.01229721,-0.01229979,0.34546597,-0.34637899,0.78887293,-0.78954590,0.53810766,-0.54013055,0.10037769,-0.10043107,0.54192351,-0.54218159,0.48880046,-0.48870368,0.10064254,-0.10067114
-5.38769385,1.97731731,-1.98035230,0.01243087,-0.01243126,0.36224412,-0.36330169,0.78983576,-0.79068214,0.57864648,-0.58096594,0.10113870,-0.10119242,0.54157309,-0.54184898,0.48025086,-0.48014898,0.09978773,-0.09981718
-5.38169085,2.02201967,-2.02546106,0.01248461,-0.01248276,0.38220894,-0.38341787,0.79494891,-0.79597795,0.62552464,-0.62815505,0.10175986,-0.10181340,0.54113789,-0.54143288,0.47128496,-0.47117874,0.09885801,-0.09888833
-5.37568784,2.07463188,-2.07849328,0.01245683,-0.01245275,0.40548555,-0.40685079,0.80444864,-0.80566667,0.67898325,-0.68193551,0.10222220,-0.10227509,0.54066394,-0.54097902,0.46194256,-0.46183298,0.09785450,-0.09788571
-5.36968484,2.13540169,-2.13969064,0.01234771,-0.01234144,0.43215266,-0.43367683,0.81848843,-0.81989839,0.73918065,-0.74246123,0.10251142,-0.10256321,0.54019712,-0.54053290,0.45227335,-0.45216163,0.09678025,-0.09681241
-5.36368184,2.20444983,-2.20916644,0.01215922,-0.01215088,0.46223387,-0.46391679,0.83712991,-0.83873083,0.80617309,-0.80978304,0.10261794,-0.10266824,0.53978028,-0.54013680,0.44233632,-0.44222381,0.09564018,-0.09567330
-5.35767884,2.28174372,-2.28687932,0.01189507,-0.01188479,0.49568915,-0.49752745,0.86033489,-0.86212148,0.87989584,-0.88382987,0.10253678,-0.10258519,0.53944997,-0.53982655,0.43219834,-0.43208651,0.09444070,-0.09447476
-5.35167584,2.36707181,-2.37260776,0.01156054,-0.01154850,0.53240714,-0.53439382,0.88795902,-0.88992132,0.96014559,-0.96439119,0.10226700,-0.10231314,0.53923296,-0.53962806,0.42193231,-0.42182260,0.09318931,-0.09322426
-5.34567284,2.46002010,-2.46592675,0.01116229,-0.01114871,0.57219838,-0.57432258,0.91974719,-0.92187034,1.04656507,-1.05110184,0.10181108,-0.10185453,0.53914276,-0.53955390,0.41161451,-0.41150828,0.09189408,-0.09192980
