energy_ev,total_up,Ge_p_up,Ge_d_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up
-5.63381691,0.21685817,0.03732782,0.00000000,0.07550960,0.02242347,0.00430760,0.02224373
-5.62781391,0.23132219,0.03900160,0.00000000,0.08035191,0.02462026,0.00475329,0.02428449
-5.62181091,0.24675787,0.04068662,0.00000000,0.08552374,0.02716147,0.00523606,0.02655854
-5.61580790,0.26315352,0.04237071,0.00000000,0.09101710,0.03005458,0.00575728,0.02907427
-5.60980490,0.28049985,0.04404377,0.00000000,0.09682376,0.03330543,0.00631786,0.03183852
-5.60380190,0.29878572,0.04569768,0.00000000,0.10293394,0.03691712,0.00691806,0.03485576
-5.59779890,0.31799300,0.04732590,0.00000000,0.10933469,0.04088879,0.00755733,0.03812721
-5.59179590,0.33809082,0.04892307,0.00000000,0.11600815,0.04521437,0.00823414,0.04164993
-5.58579290,0.35902935,0.05048441,0.00000000,0.12292966,0.04988139,0.00894582,0.04541591
-5.57978989,0.38073383,0.05200502,0.00000000,0.13006593,0.05486981,0.00968841,0.04941113
-5.57378689,0.40309898,0.05347928,0.00000000,0.13737345,0.06015111,0.01045656,0.05361489
-5.56778389,0.42598433,0.05490012,0.00000000,0.14479715,0.06568755,0.01124353,0.05799917
-5.56178089,0.44921088,0.05625855,0.00000000,0.15226968,0.07143178,0.01204112,0.06252829
-5.55577789,0.47255950,0.05754318,0.00000000,0.15971110,0.07732676,0.01283977,0.06715885
-5.54977489,0.49577122,0.05874001,0.00000000,0.16702940,0.08330615,0.01362873,0.07183998
-5.54377189,0.51854978,0.05983241,0.00000000,0.17412164,0.08929507,0.01439621,0.07651389
-5.53776888,0.54056632,0.06080129,0.00000000,0.18087592,0.09521129,0.01512966,0.08111684
-5.53176588,0.56146636,0.06162557,0.00000000,0.18717392,0.10096689,0.01581613,0.08558038
-5.52576288,0.58087866,0.06228279,0.00000000,0.19289417,0.10647019,0.01644261,0.08983294
-5.51975988,0.59842583,0.06274993,0.00000000,0.19791575,0.11162814,0.01699644,0.09380164
-5.51375688,0.61373608,0.06300441,0.00000000,0.20212227,0.11634875,0.01746572,0.09741434
-5.50775388,0.62645580,0.06302510,0.00000000,0.20540609,0.12054382,0.01783975,0.10060171
-5.50175088,0.63626209,0.06279340,0.00000000,0.20767235,0.12413158,0.01810941,0.10329947
-5.49574787,0.64287492,0.06229430,0.00000000,0.20884275,0.12703928,0.01826749,0.10545040
-5.48974487,0.64606809,0.06151726,0.00000000,0.20885892,0.12920558,0.01830899,0.10700630
-5.48374187,0.64567859,0.06045699,0.00000000,0.20768498,0.13058257,0.01823132,0.10792965
-5.47773887,0.64161370,0.05911402,0.00000000,0.20530944,0.13113745,0.01803444,0.10819493
-5.47173587,0.63385572,0.05749499,0.00000000,0.20174611,0.13085365,0.01772085,0.10778959
-5.46573287,0.62246379,0.05561273,0.00000000,0.19703408,0.12973147,0.01729558,0.10671455
-5.45972986,0.60757295,0.05348601,0.00000000,0.19123673,0.12778810,0.01676599,0.10498423
-5.45372686,0.58939045,0.05113908,0.00000000,0.18443987,0.12505710,0.01614153,0.10262614
-5.44772386,0.56818932,0.04860100,0.00000000,0.17674902,0.12158730,0.01543344,0.09968006
-5.44172086,0.54429986,0.04590470,0.00000000,0.16828610,0.11744126,0.01465438,0.09619676
-5.43571786,0.51809917,0.04308602,0.00000000,0.15918556,0.11269326,0.01381803,0.09223640
-5.42971486,0.48999942,0.04018254,0.00000000,0.14959024,0.10742700,0.01293863,0.08786672
-5.42371186,0.46043540,0.03723248,0.00000000,0.13964711,0.10173302,0.01203060,0.08316098
-5.41770885,0.42985179,0.03427361,0.00000000,0.12950309,0.09570610,0.01110812,0.07819586
-5.41170585,0.39869088,0.03134220,0.00000000,0.11930119,0.08944255,0.01018476,0.07304936
-5.40570285,0.36738112,0.02847210,0.00000000,0.10917701,0.08303770,0.00927317,0.06779880
-5.39969985,0.33632700,0.02569409,0.00000000,0.09925582,0.07658354,0.00838483,0.06251891
-5.39369685,0.30590053,0.02303524,0.00000000,0.08965034,0.07016661,0.00752984,0.05728029
-5.38769385,0.27643464,0.02051865,0.00000000,0.08045913,0.06386633,0.00671687,0.05214806
-5.38169085,0.24821861,0.01816324,0.00000000,0.07176578,0.05775364,0.00595302,0.04718087
-5.37568784,0.22149552,0.01598385,0.00000000,0.06363880,0.05189006,0.00524396,0.04243025
-5.36968484,0.19646174,0.01399149,0.00000000,0.05613212,0.04632719,0.00459393,0.03794032
-5.36368184,0.17326824,0.01219373,0.00000000,0.04928623,0.04110658,0.00400593,0.03374780
-5.35767884,0.15202354,0.01059523,0.00000000,0.04312982,0.03626003,0.00348193,0.02988238
-5.35167584,0.13279805,0.00919842,0.00000000,0.03768178,0.03181011,0.00302303,0.02636737
-5.34567284,0.11562949,0.00800418,0.00000000,0.03295352,0.02777106,0.00262979,0.02322050
-5.33966983,0.10052902,0.00701263,0.00000000,0.02895144,0.02414984,0.00230242,0.02045498
-5.33366683,0.08748788,0.00622388,0.00000000,0.02567944,0.02094731,0.00204109,0.01808066
-5.32766383,0.07648414,0.00563878,0.00000000,0.02314140,0.01815957,0.00184621,0.01610525
-5.32166083,0.06748925,0.00525962,0.00000000,0.02134347,0.01577925,0.00171861,0.01453551
-5.31565783,0.06047428,0.00509075,0.00000000,0.02029614,0.01379682,0.00165981,0.01337846
-5.30965483,0.05541541,0.00513909,0.00000000,0.02001592,0.01220179,0.00167223,0.01264243
-5.30365183,0.05229863,0.00541455,0.00000000,0.02052669,0.01098378,0.00175927,0.01233801
-5.29764882,0.05112346,0.00593029,0.00000000,0.02186046,0.01013347,0.00192552,0.01247874
-5.29164582,0.05190548,0.00670278,0.00000000,0.02405768,0.00964332,0.00217673,0.01308165
-5.28564282,0.05467768,0.00775178,0.00000000,0.02716693,0.00950811,0.00251990,0.01416744
-5.27963982,0.05949052,0.00910001,0.00000000,0.03124407,0.00972530,0.00296319,0.01576052
-5.27363682,0.06641063,0.01077270,0.00000000,0.03635063,0.01029506,0.00351580,0.01788860
-5.26763382,0.07551831,0.01279690,0.00000000,0.04255180,0.01122020,0.00418784,0.02058207
-5.26163082,0.08690370,0.01520057,0.00000000,0.04991359,0.01250583,0.00499008,0.02387307
-5.25562781,0.10066180,0.01801151,0.00000000,0.05849968,0.01415884,0.00593361,0.02779427
-5.24962481,0.11688651,0.02125607,0.00000000,0.06836765,0.01618722,0.00702951,0.03237739
-5.24362181,0.13566376,0.02495767,0.00000000,0.07956493,0.01859919,0.00828845,0.03765153
-5.23761881,0.15706409,0.02913528,0.00000000,0.09212451,0.02140230,0.00972017,0.04364131
-5.23161581,0.18113480,0.03380177,0.00000000,0.10606060,0.02460239,0.01133298,0.05036499
-5.22561281,0.20789210,0.03896225,0.00000000,0.12136441,0.02820251,0.01313328,0.05783243
-5.21960980,0.23731353,0.04461249,0.00000000,0.13800023,0.03220194,0.01512495,0.06604328
-5.21360680,0.26933103,0.05073749,0.00000000,0.15590208,0.03659516,0.01730888,0.07498517
-5.20760380,0.30382499,0.05731022,0.00000000,0.17497110,0.04137101,0.01968242,0.08463223
-5.20160080,0.34061974,0.06429073,0.00000000,0.19507387,0.04651195,0.02223901,0.09494386
-5.19559780,0.37948063,0.07162560,0.00000000,0.21604189,0.05199354,0.02496776,0.10586397
-5.18959480,0.42011316,0.07924787,0.00000000,0.23767230,0.05778414,0.02785326,0.11732061
-5.18359180,0.46216425,0.08707747,0.00000000,0.25973001,0.06384484,0.03087536,0.12922615
-5.17758879,0.50522579,0.09502226,0.00000000,0.28195116,0.07012970,0.03400927,0.14147797
-5.17158579,0.54884055,0.10297950,0.00000000,0.30404801,0.07658620,0.03722563,0.15395974
-5.16558279,0.59251033,0.11083807,0.00000000,0.32571508,0.08315603,0.04049089,0.16654320
-5.15957979,0.63570615,0.11848102,0.00000000,0.34663640,0.08977606,0.04376773,0.17909037
-5.15357679,0.67788017,0.12578872,0.00000000,0.36649358,0.09637961,0.04701572,0.19145631
-5.14757379,0.71847899,0.13264221,0.00000000,0.38497452,0.10289775,0.05019205,0.20349206
-5.14157079,0.75695786,0.13892691,0.00000000,0.40178229,0.10926089,0.05325247,0.21504789
-5.13556778,0.79279513,0.14453635,0.00000000,0.41664394,0.11540036,0.05615223,0.22597669
-5.12956478,0.82550658,0.14937581,0.00000000,0.42931874,0.12124995,0.05884716,0.23613726
-5.12356178,0.85465886,0.15336581,0.00000000,0.43960559,0.12674751,0.06129476,0.24539754
-5.11755878,0.87988168,0.15644516,0.00000000,0.44734926,0.13183640,0.06345526,0.25363759
-5.11155578,0.90087809,0.15857354,0.00000000,0.45244511,0.13646676,0.06529274,0.26075219
-5.10555278,0.91743255,0.15973340,0.00000000,0.45484218,0.14059659,0.06677602,0.26665310
-5.09954977,0.92941651,0.15993112,0.00000000,0.45454439,0.14419268,0.06787959,0.27127072
-5.09354677,0.93679117,0.15919742,0.00000000,0.45161000,0.14723119,0.06858428,0.27455531
-5.08754377,0.93960745,0.15758684,0.00000000,0.44614913,0.14969802,0.06887785,0.27647766
-5.08154077,0.93800330,0.15517652,0.00000000,0.43831969,0.15158888,0.06875537,0.27702919
-5.07553777,0.93219827,0.15206404,0.00000000,0.42832179,0.15290917,0.06821932,0.27622157
-5.06953477,0.92248582,0.14836463,0.00000000,0.41639091,0.15367355,0.06727962,0.27408588
-5.06353177,0.90922367,0.14420779,0.00000000,0.40279023,0.15390527,0.06595335,0.27067139
-5.05752876,0.89282249,0.13973329,0.00000000,0.38780234,0.15363543,0.06426434,0.26604396
-5.05152576,0.87373349,0.13508694,0.00000000,0.37172077,0.15290191,0.06224256,0.26028426
-5.04552276,0.85243535,0.13041612,0.00000000,0.35484161,0.15174828,0.05992337,0.25348574
-5.03951976,0.82942090,0.12586521,0.00000000,0.33745560,0.15022255,0.05734668,0.24575256
-5.03351676,0.80518401,0.12157118,0.00000000,0.31984090,0.14837587,0.05455599,0.23719744
-5.02751376,0.78020714,0.11765941,0.00000000,0.30225680,0.14626121,0.05159740,0.22793958
-5.02151076,0.75494987,0.11423992,0.00000000,0.28493848,0.14393198,0.04851867,0.21810267
-5.01550775,0.72983870,0.11140403,0.00000000,0.26809302,0.14144074,0.04536820,0.20781292
-5.00950475,0.70525840,0.10922171,0.00000000,0.25189658,0.13883794,0.04219422,0.19719742
-5.00350175,0.68154510,0.10773954,0.00000000,0.23649277,0.13617080,0.03904393,0.18638250
-4.99749875,0.65898126,0.10697944,0.00000000,0.22199229,0.13348225,0.03596292,0.17549243
-4.99149575,0.63779256,0.10693818,0.00000000,0.20847349,0.13081013,0.03299455,0.16464819
-4.98549275,0.61814673,0.10758769,0.00000000,0.19598393,0.12818653,0.03017962,0.15396652
-4.97948974,0.60015436,0.10887607,0.00000000,0.18454269,0.12563733,0.02755616,0.14355911
-4.97348674,0.58387146,0.11072948,0.00000000,0.17414333,0.12318204,0.02515926,0.13353189
-4.96748374,0.56930370,0.11305460,0.00000000,0.16475725,0.12083382,0.02302117,0.12398455
-4.96148074,0.55641207,0.11574178,0.00000000,0.15633738,0.11859982,0.02117138,0.11501010
-4.95547774,0.54511984,0.11866869,0.00000000,0.14882199,0.11648163,0.01963685,0.10669449
-4.94947474,0.53532022,0.12170433,0.00000000,0.14213851,0.11447604,0.01844222,0.09911629
-4.94347174,0.52688476,0.12471336,0.00000000,0.13620721,0.11257595,0.01761008,0.09234635
-4.93746873,0.51967178,0.12756049,0.00000000,0.13094470,0.11077129,0.01716119,0.08644744
-4.93146573,0.51353465,0.13011490,0.00000000,0.12626703,0.10905017,0.01711461,0.08147382
-4.92546273,0.50832950,0.13225438,0.00000000,0.12209245,0.10739987,0.01748776,0.07747074
-4.91945973,0.50392198,0.13386919,0.00000000,0.11834368,0.10580786,0.01829641,0.07447384
-4.91345673,0.50019277,0.13486542,0.00000000,0.11494977,0.10426265,0.01955442,0.07250846
-4.90745373,0.49704165,0.13516771,0.00000000,0.11184737,0.10275451,0.02127350,0.07158887
-4.90145073,0.49438978,0.13472128,0.00000000,0.10898152,0.10127592,0.02346271,0.07171746
-4.89544772,0.49218041,0.13349320,0.00000000,0.10630603,0.09982181,0.02612789,0.07288388
-4.88944472,0.49037773,0.13147285,0.00000000,0.10378333,0.09838954,0.02927099,0.07506429
-4.88344172,0.48896418,0.12867151,0.00000000,0.10138392,0.09697866,0.03288932,0.07822058
-4.87743872,0.48793635,0.12512130,0.00000000,0.09908559,0.09559041,0.03697480,0.08229990
-4.87143572,0.48729979,0.12087329,0.00000000,0.09687227,0.09422709,0.04151321,0.08723433
-4.86543272,0.48706314,0.11599509,0.00000000,0.09473278,0.09289129,0.04648349,0.09294090
-4.85942971,0.48723188,0.11056796,0.00000000,0.09265948,0.09158507,0.05185721,0.09932196
-4.85342671,0.48780232,0.10468355,0.00000000,0.09064694,0.09030919,0.05759816,0.10626599
-4.84742371,0.48875608,0.09844048,0.00000000,0.08869064,0.08906237,0.06366224,0.11364887
-4.84142071,0.49005553,0.09194093,0.00000000,0.08678593,0.08784076,0.06999749,0.12133563
-4.83541771,0.49164054,0.08528724,0.00000000,0.08492710,0.08663756,0.07654452,0.12918265
-4.82941471,0.49342679,0.07857884,0.00000000,0.08310678,0.08544292,0.08323720,0.13704030
-4.82341171,0.49530564,0.07190953,0.00000000,0.08131565,0.08424407,0.09000366,0.14475598
-4.81740870,0.49714591,0.06536516,0.00000000,0.07954231,0.08302569,0.09676763,0.15217739
-4.81140570,0.49879719,0.05902179,0.00000000,0.07777363,0.08177059,0.10345008,0.15915606
-4.80540270,0.50009466,0.05294447,0.00000000,0.07599514,0.08046054,0.10997103,0.16555089
-4.79939970,0.50086526,0.04718639,0.00000000,0.07419178,0.07907725,0.11625168,0.17123162
-4.79339670,0.50093464,0.04178869,0.00000000,0.07234871,0.07760345,0.12221655,0.17608216
-4.78739370,0.50013472,0.03678065,0.00000000,0.07045226,0.07602407,0.12779583,0.18000354
-4.78139070,0.49831146,0.03218025,0.00000000,0.06849084,0.07432727,0.13292757,0.18291641
-4.77538769,0.49533221,0.02799513,0.00000000,0.06645587,0.07250542,0.13755986,0.18476305
-4.76938469,0.49109262,0.02422375,0.00000000,0.06434258,0.07055596,0.14165277,0.18550876
-4.76338169,0.48552242,0.02085672,0.00000000,0.06215068,0.06848197,0.14518002,0.18514250
-4.75737869,0.47859002,0.01787826,0.00000000,0.05988485,0.06629257,0.14813029,0.18367703
-4.75137569,0.47030574,0.01526761,0.00000000,0.05755503,0.06400300,0.15050804,0.18114819
-4.74537269,0.46072330,0.01300051,0.00000000,0.05517651,0.06163448,0.15233385,0.17761371
-4.73936968,0.44993981,0.01105045,0.00000000,0.05276980,0.05921383,0.15364422,0.17315140
-4.73336668,0.43809414,0.00938994,0.00000000,0.05036031,0.05677277,0.15449072,0.16785689
-4.72736368,0.42536373,0.00799150,0.00000000,0.04797789,0.05434714,0.15493860,0.16184099
-4.72136068,0.41196010,0.00682858,0.00000000,0.04565620,0.05197588,0.15506477,0.15522678
-4.71535768,0.39812314,0.00587620,0.00000000,0.04343198,0.04969990,0.15495524,0.14814658
-4.70935468,0.38411450,0.00511152,0.00000000,0.04134422,0.04756094,0.15470213,0.14073885
-4.70335168,0.37021028,0.00451419,0.00000000,0.03943333,0.04560034,0.15440023,0.13314510
-4.69734867,0.35669326,0.00406652,0.00000000,0.03774019,0.04385784,0.15414333,0.12550695
-4.69134567,0.34384501,0.00375355,0.00000000,0.03630531,0.04237049,0.15402039,0.11796341
-4.68534267,0.33193794,0.00356302,0.00000000,0.03516790,0.04117156,0.15411177,0.11064824
-4.67933967,0.32122772,0.00348519,0.00000000,0.03436498,0.04028963,0.15448559,0.10368776
-4.67333667,0.31194621,0.00351257,0.00000000,0.03393053,0.03974775,0.15519445,0.09719874
-4.66733367,0.30429488,0.00363966,0.00000000,0.03389465,0.03956280,0.15627268,0.09128662
-4.66133067,0.29843926,0.00386252,0.00000000,0.03428270,0.03974494,0.15773417,0.08604402
-4.65532766,0.29450411,0.00417844,0.00000000,0.03511452,0.04029721,0.15957105,0.08154942
-4.64932466,0.29256976,0.00458545,0.00000000,0.03640369,0.04121537,0.16175317,0.07786602
-4.64332166,0.29266946,0.00508194,0.00000000,0.03815670,0.04248776,0.16422852,0.07504091
-4.63731866,0.29478794,0.00566620,0.00000000,0.04037239,0.04409543,0.16692460,0.07310432
-4.63131566,0.29886109,0.00633603,0.00000000,0.04304123,0.04601230,0.16975066,0.07206916
-4.62531266,0.30477688,0.00708836,0.00000000,0.04614491,0.04820559,0.17260085,0.07193065
-4.61930965,0.31237743,0.00791889,0.00000000,0.04965593,0.05063625,0.17535796,0.07266633
-4.61330665,0.32146220,0.00882186,0.00000000,0.05353745,0.05325967,0.17789788,0.07423618
-4.60730365,0.33179232,0.00978981,0.00000000,0.05774334,0.05602643,0.18009430,0.07658312
-4.60130065,0.34309595,0.01081347,0.00000000,0.06221844,0.05888317,0.18182367,0.07963384
-4.59529765,0.35507453,0.01188170,0.00000000,0.06689921,0.06177364,0.18297005,0.08329994
-4.58929465,0.36740987,0.01298157,0.00000000,0.07171458,0.06463984,0.18342975,0.08747958
-4.58329165,0.37977197,0.01409852,0.00000000,0.07658725,0.06742319,0.18311546,0.09205941
-4.57728864,0.39182729,0.01521662,0.00000000,0.08143522,0.07006581,0.18195973,0.09691697
-4.57128564,0.40324738,0.01631892,0.00000000,0.08617369,0.07251191,0.17991766,0.10192357
-4.56528264,0.41371772,0.01738789,0.00000000,0.09071720,0.07470905,0.17696865,0.10694736
-4.55927964,0.42294633,0.01840598,0.00000000,0.09498205,0.07660952,0.17311723,0.11185679
-4.55327664,0.43067224,0.01935615,0.00000000,0.09888881,0.07817160,0.16839285,0.11652423
-4.54727364,0.43667321,0.02022256,0.00000000,0.10236493,0.07936073,0.16284878,0.12082970
-4.54127064,0.44077282,0.02099115,0.00000000,0.10534733,0.08015057,0.15656006,0.12466448
-4.53526763,0.44284644,0.02165030,0.00000000,0.10778486,0.08052387,0.14962084,0.12793465
-4.52926463,0.44282599,0.02219143,0.00000000,0.10964053,0.08047318,0.14214095,0.13056424
-4.52326163,0.44070331,0.02260956,0.00000000,0.11089338,0.08000128,0.13424222,0.13249793
-4.51725863,0.43653198,0.02290375,0.00000000,0.11153999,0.07912140,0.12605442,0.13370322
-4.51125563,0.43042747,0.02307753,0.00000000,0.11159546,0.07785713,0.11771119,0.13417190
-4.50525263,0.42256571,0.02313910,0.00000000,0.11109386,0.07624214,0.10934605,0.13392075
-4.49924962,0.41317982,0.02310156,0.00000000,0.11008807,0.07431950,0.10108868,0.13299147
-4.49324662,0.40255547,0.02298289,0.00000000,0.10864905,0.07214087,0.09306152,0.13144980
-4.48724362,0.39102460,0.02280591,0.00000000,0.10686456,0.06976537,0.08537691,0.12938379
-4.48124062,0.37895794,0.02259807,0.00000000,0.10483729,0.06725830,0.07813466,0.12690137
-4.47523762,0.36675646,0.02239118,0.00000000,0.10268252,0.06468967,0.07142028,0.12412723
-4.46923462,0.35484196,0.02222103,0.00000000,0.10052543,0.06213259,0.06530366,0.12119917
-4.46323162,0.34364718,0.02212700,0.00000000,0.09849804,0.05966159,0.05983837,0.11826395
-4.45722861,0.33360561,0.02215150,0.00000000,0.09673596,0.05735093,0.05506143,0.11547291
-4.45122561,0.32514142,0.02233956,0.00000000,0.09537506,0.05527292,0.05099350,0.11297743
-4.44522261,0.31865962,0.02273818,0.00000000,0.09454813,0.05349626,0.04763948,0.11092438
-4.43921961,0.31453686,0.02339588,0.00000000,0.09438162,0.05208449,0.04498935,0.10945175
-4.43321661,0.31311310,0.02436209,0.00000000,0.09499269,0.05109468,0.04301938,0.10868455
-4.42721361,0.31468422,0.02568658,0.00000000,0.09648639,0.05057611,0.04169338,0.10873113
-4.42121061,0.31949586,0.02741892,0.00000000,0.09895336,0.05056934,0.04096423,0.10968010
-4.41520760,0.32773861,0.02960786,0.00000000,0.10246783,0.05110532,0.04077541,0.11159777
-4.40920460,0.33954455,0.03230069,0.00000000,0.10708618,0.05220490,0.04106263,0.11452637
-4.40320160,0.35498520,0.03554254,0.00000000,0.11284590,0.05387843,0.04175555,0.11848294
-4.39719860,0.37407091,0.03937565,0.00000000,0.11976508,0.05612571,0.04277947,0.12345911
-4.39119560,0.39675157,0.04383847,0.00000000,0.12784239,0.05893611,0.04405703,0.12942149
-4.38519260,0.42291861,0.04896473,0.00000000,0.13705747,0.06228897,0.04551000,0.13631298
-4.37918959,0.45240805,0.05478238,0.00000000,0.14737178,0.06615414,0.04706095,0.14405467
-4.37318659,0.48500458,0.06131237,0.00000000,0.15872975,0.07049277,0.04863491,0.15254845
-4.36718359,0.52044630,0.06856742,0.00000000,0.17106025,0.07525821,0.05016107,0.16168012
-4.36118059,0.55843012,0.07655061,0.00000000,0.18427825,0.08039709,0.05157426,0.17132299
-4.35517759,0.59861743,0.08525400,0.00000000,0.19828662,0.08585045,0.05281641,0.18134177
-4.34917459,0.64063996,0.09465725,0.00000000,0.21297794,0.09155491,0.05383785,0.19159658
-4.34317159,0.68410558,0.10472624,0.00000000,0.22823627,0.09744395,0.05459839,0.20194708
-4.33716858,0.72860396,0.11541195,0.00000000,0.24393890,0.10344905,0.05506828,0.21225636
-4.33116558,0.77371189,0.12664947,0.00000000,0.25995782,0.10950089,0.05522884,0.22239461
-4.32516258,0.81899829,0.13835741,0.00000000,0.27616107,0.11553040,0.05507291,0.23224235
-4.31915958,0.86402890,0.15043767,0.00000000,0.29241386,0.12146972,0.05460504,0.24169315
-4.31315658,0.90837065,0.16277575,0.00000000,0.30857953,0.12725315,0.05384131,0.25065576
-4.30715358,0.95159587,0.17524165,0.00000000,0.32452028,0.13281781,0.05280906,0.25905550
