energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.81390695,2.56310555,0.74147122,0.76911998,0.00490765,0.22705156,1.40978989,0.00000000,0.88139140,0.31382244
-5.80790395,2.60959356,0.74849551,0.77597481,0.00507139,0.23571149,1.43023072,0.00000000,0.90663659,0.32035144
-5.80190095,2.65031349,0.75239508,0.77899875,0.00521117,0.24607540,1.44507351,0.00000000,0.92946867,0.32780103
-5.79589795,2.68522986,0.75321228,0.77818615,0.00532493,0.25819089,1.45426420,0.00000000,0.94968927,0.33625727
-5.78989495,2.71438358,0.75103669,0.77359869,0.00541107,0.27206782,1.45783660,0.00000000,0.96713147,0.34578076
-5.78389195,2.73787195,0.74599805,0.76536067,0.00546848,0.28767464,1.45590276,0.00000000,0.98165994,0.35640078
-5.77788894,2.75582737,0.73825859,0.75365261,0.00549653,0.30493541,1.44864190,0.00000000,0.99317055,0.36811024
-5.77188594,2.76839586,0.72800510,0.73870370,0.00549512,0.32372760,1.43628850,0.00000000,1.00158937,0.38086131
-5.76588294,2.77571659,0.71544118,0.72078339,0.00546463,0.34388100,1.41912023,0.00000000,1.00687132,0.39456243
-5.75987994,2.77790374,0.70077984,0.70019246,0.00540589,0.36517779,1.39744622,0.00000000,1.00899831,0.40907658
-5.75387694,2.77503164,0.68423705,0.67725390,0.00532021,0.38735405,1.37159620,0.00000000,1.00797728,0.42422134
-5.74787394,2.76712417,0.66602610,0.65230406,0.00520923,0.41010270,1.34191096,0.00000000,1.00383795,0.43977062
-5.74187094,2.75414915,0.64635324,0.62568428,0.00507497,0.43307813,1.30873440,0.00000000,0.99663072,0.45545837
-5.73586793,2.73601790,0.62541447,0.59773324,0.00491967,0.45590234,1.27240738,0.00000000,0.98642453,0.47098406
-5.72986493,2.71259033,0.60339358,0.56878031,0.00474581,0.47817276,1.23326336,0.00000000,0.97330510,0.48601999
-5.72386193,2.68368508,0.58046132,0.53913994,0.00455600,0.49947137,1.19162588,0.00000000,0.95737333,0.50022012
-5.71785893,2.64909421,0.55677557,0.50910719,0.00435293,0.51937511,1.14780758,0.00000000,0.93874418,0.51323020
-5.71185593,2.60860161,0.53248239,0.47895443,0.00413931,0.53746715,1.10211055,0.00000000,0.91754586,0.52469870
-5.70585293,2.56200398,0.50771756,0.44892914,0.00391781,0.55334864,1.05482775,0.00000000,0.89391946,0.53428839
-5.69984992,2.50913317,0.48260859,0.41925267,0.00369102,0.56665058,1.00624493,0.00000000,0.86801887,0.54168764
-5.69384692,2.44987847,0.45727680,0.39011998,0.00346141,0.57704524,0.95664294,0.00000000,0.84001094,0.54662145
-5.68784392,2.38420752,0.43183934,0.36170001,0.00323128,0.58425673,0.90629980,0.00000000,0.81007572,0.54886126
-5.68184092,2.31218449,0.40641093,0.33413668,0.00300276,0.58807013,0.85549250,0.00000000,0.77840675,0.54823341
-5.67583792,2.23398446,0.38110517,0.30755036,0.00277778,0.58833889,0.80449800,0.00000000,0.74521114,0.54462571
-5.66983492,2.14990311,0.35603537,0.28203950,0.00255805,0.58499005,0.75359345,0.00000000,0.71070933,0.53799181
-5.66383192,2.06036101,0.33131480,0.25768256,0.00234507,0.57802701,0.70305553,0.00000000,0.67513442,0.52835324
-5.65782891,1.96590224,0.30705636,0.23453982,0.00214012,0.56752977,0.65315878,0.00000000,0.63873102,0.51579898
-5.65182591,1.86718751,0.28337177,0.21265530,0.00194427,0.55365253,0.60417315,0.00000000,0.60175344,0.50048264
-5.64582291,1.76498188,0.26037039,0.19205850,0.00175839,0.53661883,0.55636093,0.00000000,0.56446335,0.48261733
-5.63981991,1.66013794,0.23815764,0.17276601,0.00158317,0.51671440,0.50997309,0.00000000,0.52712687,0.46246858
-5.63381691,1.55357536,0.21683336,0.15478310,0.00141911,0.49427801,0.46524556,0.00000000,0.49001119,0.44034558
-5.62781391,1.44625770,0.19649013,0.13810505,0.00126657,0.46969091,0.42239541,0.00000000,0.45338086,0.41659126
-5.62181091,1.33916790,0.17721168,0.12271846,0.00112579,0.44336510,0.38161750,0.00000000,0.41749398,0.39157153
-5.61580790,1.23328363,0.15907166,0.10860254,0.00099687,0.41573121,0.34308155,0.00000000,0.38259837,0.36566437
-5.60980490,1.12955362,0.14213267,0.09573022,0.00087986,0.38722631,0.30693009,0.00000000,0.34892797,0.33924904
-5.60380190,1.02887623,0.12644583,0.08406942,0.00077473,0.35828229,0.27327718,0.00000000,0.31669975,0.31269601
-5.59779890,0.93208093,0.11205074,0.07358425,0.00068142,0.32931519,0.24220826,0.00000000,0.28611117,0.28635792
-5.59179590,0.83991377,0.09897606,0.06423623,0.00059988,0.30071599,0.21378089,0.00000000,0.25733842,0.26056186
-5.58579290,0.75302690,0.08724044,0.05598560,0.00053007,0.27284292,0.18802655,0.00000000,0.23053555,0.23560323
-5.57978989,0.67197266,0.07685397,0.04879262,0.00047202,0.24601579,0.16495327,0.00000000,0.20583445,0.21174135
-5.57378689,0.59720201,0.06781985,0.04261887,0.00042583,0.22051215,0.14454898,0.00000000,0.18334576,0.18919673
-5.56778389,0.52906712,0.06013639,0.03742854,0.00039172,0.19656546,0.12678541,0.00000000,0.16316066,0.16815007
-5.56178089,0.46782753,0.05379899,0.03318966,0.00037005,0.17436506,0.11162226,0.00000000,0.14535333,0.14874279
-5.55577789,0.41365926,0.04880219,0.02987512,0.00036132,0.15405783,0.09901152,0.00000000,0.12998395,0.13107890
-5.54977489,0.36666617,0.04514149,0.02746367,0.00036624,0.13575118,0.08890156,0.00000000,0.11710218,0.11522803
-5.54377189,0.32689258,0.04281482,0.02594053,0.00038568,0.11951720,0.08124081,0.00000000,0.10675062,0.10122926
-5.53776888,0.29433640,0.04182371,0.02529784,0.00042073,0.10539755,0.07598095,0.00000000,0.09896831,0.08909548
-5.53176588,0.26896187,0.04217384,0.02553471,0.00047265,0.09340878,0.07307923,0.00000000,0.09379378,0.07881807
-5.52576288,0.25071120,0.04387506,0.02665694,0.00054291,0.08354778,0.07249995,0.00000000,0.09126762,0.07037156
-5.51975988,0.23951440,0.04694071,0.02867631,0.00063311,0.07579708,0.07421496,0.00000000,0.09143424,0.06371803
-5.51375688,0.23529694,0.05138640,0.03160952,0.00074497,0.07012961,0.07820313,0.00000000,0.09434274,0.05881110
-5.50775388,0.23798465,0.05722802,0.03547670,0.00088029,0.06651296,0.08444884,0.00000000,0.10004676,0.05559929
-5.50175088,0.24750597,0.06447931,0.04029953,0.00104087,0.06491270,0.09293960,0.00000000,0.10860328,0.05402879
-5.49574787,0.26379129,0.07314889,0.04609906,0.00122843,0.06529492,0.10366282,0.00000000,0.12007029,0.05404533
-5.48974487,0.28676983,0.08323695,0.05289327,0.00144454,0.06762774,0.11660205,0.00000000,0.13450355,0.05559548
-5.48374187,0.31636415,0.09473172,0.06069441,0.00169051,0.07188198,0.13173276,0.00000000,0.15195251,0.05862709
-5.47773887,0.35248292,0.10760603,0.06950637,0.00196727,0.07803092,0.14901807,0.00000000,0.17245555,0.06308918
-5.47173587,0.39501250,0.12181389,0.07932199,0.00227531,0.08604941,0.16840444,0.00000000,0.19603484,0.06893131
-5.46573287,0.44380802,0.13728766,0.09012062,0.00261452,0.09591233,0.18981793,0.00000000,0.22269111,0.07610255
-5.45972986,0.49868455,0.15393564,0.10186598,0.00298412,0.10759268,0.21316100,0.00000000,0.25239865,0.08455024
-5.45372686,0.55940925,0.17164056,0.11450445,0.00338256,0.12105942,0.23831014,0.00000000,0.28510084,0.09421862
-5.44772386,0.62569503,0.19025896,0.12796399,0.00380747,0.13627540,0.26511471,0.00000000,0.32070648,0.10504761
-5.44172086,0.69719629,0.20962168,0.14215363,0.00425557,0.15319528,0.29339686,0.00000000,0.35908734,0.11697173
-5.43571786,0.77350728,0.22953548,0.15696379,0.00472272,0.17176401,0.32295274,0.00000000,0.40007701,0.12991942
-5.42971486,0.85416327,0.24978581,0.17226735,0.00520386,0.19191561,0.35355508,0.00000000,0.44347133,0.14381271
-5.42371186,0.93864478,0.27014072,0.18792151,0.00569312,0.21357267,0.38495680,0.00000000,0.48903035,0.15856740
-5.41770885,1.02638455,0.29035583,0.20377037,0.00618387,0.23664645,0.41689575,0.00000000,0.53648203,0.17409379
-5.41170585,1.11677735,0.31018005,0.21964821,0.00666887,0.26103771,0.44910023,0.00000000,0.58552732,0.19029777
-5.40570285,1.20919176,0.32936201,0.23538328,0.00714043,0.28663809,0.48129497,0.00000000,0.63584665,0.20708251
-5.39969985,1.30298366,0.34765678,0.25080196,0.00759058,0.31333223,0.51320732,0.00000000,0.68710739,0.22435031
-5.39369685,1.39751052,0.36483265,0.26573313,0.00801131,0.34100015,0.54457330,0.00000000,0.73897210,0.24200485
-5.38769385,1.49214571,0.38067764,0.28001251,0.00839477,0.36952012,0.57514304,0.00000000,0.79110697,0.25995339
-5.38169085,1.58629213,0.39500547,0.29348677,0.00873357,0.39877149,0.60468552,0.00000000,0.84319018,0.27810904
-5.37568784,1.67939421,0.40766055,0.30601721,0.00902094,0.42863756,0.63299219,0.00000000,0.89491977,0.29639273
-5.36968484,1.77094773,0.41852196,0.31748293,0.00925101,0.45900812,0.65987929,0.00000000,0.94602049,0.31473485
-5.36368184,1.86050696,0.42750609,0.32778314,0.00941899,0.48978156,0.68518896,0.00000000,0.99624945,0.33307648
-5.35767884,1.94768864,0.43456785,0.33683872,0.00952133,0.52086634,0.70878893,0.00000000,1.04540015,0.35136993
-5.35167584,2.03217269,0.43970048,0.34459293,0.00955586,0.55218177,0.73057108,0.00000000,1.09330493,0.36957871
-5.34567284,2.11369990,0.44293390,0.35101119,0.00952185,0.58365793,0.75044900,0.00000000,1.13983555,0.38767684
-5.33966983,2.19206666,0.44433185,0.35608009,0.00942004,0.61523476,0.76835485,0.00000000,1.18490206,0.40564740
-5.33366683,2.26711742,0.44398790,0.35980579,0.00925263,0.64686033,0.78423587,0.00000000,1.22845014,0.42348063
-5.32766383,2.33873540,0.44202064,0.36221173,0.00902317,0.67848845,0.79805094,0.00000000,1.27045706,0.44117134
-5.32166083,2.40683248,0.43856838,0.36333617,0.00873648,0.71007555,0.80976749,0.00000000,1.31092658,0.45871615
-5.31565783,2.47133891,0.43378356,0.36322943,0.00839842,0.74157737,0.81935917,0.00000000,1.34988321,0.47611032
-5.30965483,2.53219386,0.42782725,0.36195124,0.00801575,0.77294527,0.82680451,0.00000000,1.38736621,0.49334473
-5.30365183,2.58933748,0.42086402,0.35956826,0.00759587,0.80412281,0.83208676,0.00000000,1.42342368,0.51040293
-5.29764882,2.64270511,0.41305743,0.35615201,0.00714661,0.83504258,0.83519501,0.00000000,1.45810715,0.52725858
-5.29164582,2.69222434,0.40456627,0.35177725,0.00667595,0.86562369,0.83612656,0.00000000,1.49146707,0.54387347
-5.28564282,2.73781500,0.39554176,0.34652090,0.00619184,0.89577014,0.83489041,0.00000000,1.52354939,0.56019626
-5.27963982,2.77939241,0.38612572,0.34046159,0.00570195,0.92537026,0.83151167,0.00000000,1.55439349,0.57616207
-5.27363682,2.81687379,0.37644974,0.33367967,0.00521346,0.95429742,0.82603644,0.00000000,1.58403158,0.59169301
-5.26763382,2.85018738,0.36663527,0.32625777,0.00473297,0.98241208,0.81853704,0.00000000,1.61248958,0.60669976
-5.26163082,2.87928398,0.35679443,0.31828171,0.00426630,1.00956516,0.80911694,0.00000000,1.63978944,0.62108412
-5.25562781,2.90415025,0.34703154,0.30984167,0.00381844,1.03560284,0.79791511,0.00000000,1.66595274,0.63474246
-5.24962481,2.92482278,0.33744499,0.30103340,0.00339348,1.06037235,0.78510943,0.00000000,1.69100526,0.64757000
-5.24362181,2.94140232,0.32812941,0.29195950,0.00299462,1.08372875,0.77091881,0.00000000,1.71498233,0.65946575
-5.23761881,2.95406708,0.31917775,0.28273035,0.00262416,1.10554227,0.75560368,0.00000000,1.73793436,0.67033777
-5.23161581,2.96308407,0.31068325,0.27346483,0.00228355,1.12570579,0.73946488,0.00000000,1.75993230,0.68010858
-5.22561281,2.96881779,0.30274097,0.26429054,0.00197346,1.14414203,0.72284068,0.00000000,1.78107238,0.68872041
-5.21960980,2.97173511,0.29544881,0.25534353,0.00169388,1.16080996,0.70610211,0.00000000,1.80147977,0.69613986
-5.21360680,2.97240590,0.28890793,0.24676747,0.00144417,1.17570996,0.68964648,0.00000000,1.82131059,0.70236182
-5.20760380,2.97149850,0.28322239,0.23871227,0.00122323,1.18888721,0.67388961,0.00000000,1.84075185,0.70741218
-5.20160080,2.96977003,0.27849812,0.23133207,0.00102955,1.20043298,0.65925663,0.00000000,1.86001902,0.71134926
-5.19559780,2.96805103,0.27484109,0.22478285,0.00086132,1.21048353,0.64617192,0.00000000,1.87935104,0.71426354
-5.18959480,2.96722483,0.27235489,0.21921946,0.00071656,1.21921636,0.63504839,0.00000000,1.89900254,0.71627583
-5.18359180,2.96820196,0.27113765,0.21479246,0.00059314,1.22684393,0.62627642,0.00000000,1.91923349,0.71753360
-5.17758879,2.97189030,0.27127848,0.21164465,0.00048893,1.23360488,0.62021289,0.00000000,1.94029651,0.71820579
-5.17158579,2.97916202,0.27285367,0.20990747,0.00040180,1.23975313,0.61717050,0.00000000,1.96242231,0.71847606
-5.16558279,2.99081855,0.27592267,0.20969751,0.00032970,1.24554530,0.61740792,0.00000000,1.98580389,0.71853491
-5.15957979,3.00755509,0.28052409,0.21111309,0.00027071,1.25122711,0.62112078,0.00000000,2.01058028,0.71857097
-5.15357679,3.02992626,0.28667199,0.21423108,0.00022302,1.25701942,0.62843412,0.00000000,2.03682087,0.71876184
-5.14757379,3.05831472,0.29435259,0.21910419,0.00018501,1.26310478,0.63939626,0.00000000,2.06451122,0.71926511
-5.14157079,3.09290432,0.30352156,0.22575864,0.00015519,1.26961527,0.65397461,0.00000000,2.09354144,0.72020990
-5.13556778,3.13365960,0.31410221,0.23419246,0.00013226,1.27662237,0.67205336,0.00000000,2.12369809,0.72168946
-5.12956478,3.18031287,0.32598462,0.24437437,0.00011510,1.28412961,0.69343339,0.00000000,2.15466056,0.72375531
-5.12356178,3.23236009,0.33902586,0.25624335,0.00010271,1.29206858,0.71783453,0.00000000,2.18600246,0.72641320
-5.11755878,3.28906626,0.35305154,0.26970899,0.00009425,1.30029858,0.74490006,0.00000000,2.21719859,0.72962132
-5.11155578,3.34948063,0.36785853,0.28465247,0.00008903,1.30861020,0.77420364,0.00000000,2.24763757,0.73329069
-5.10555278,3.41246150,0.38321906,0.30092833,0.00008646,1.31673273,0.80525855,0.00000000,2.27663998,0.73728797
-5.09954977,3.47670998,0.39888597,0.31836686,0.00008607,1.32434508,0.83752900,0.00000000,2.30348151,0.74144052
-5.09354677,3.54081156,0.41459917,0.33677711,0.00008745,1.33108983,0.87044343,0.00000000,2.32742028,0.74554340
-5.08754377,3.60328386,0.43009302,0.35595056,0.00009032,1.33658970,0.90340932,0.00000000,2.34772734,0.74936816
-5.08154077,3.66262878,0.44510446,0.37566507,0.00009442,1.34046555,0.93582931,0.00000000,2.36371881,0.75267282
-5.07553777,3.71738663,0.45938161,0.39568933,0.00009959,1.34235513,0.96711793,0.00000000,2.37478846,0.75521262
-5.06953477,3.76619022,0.47269251,0.41578750,0.00010567,1.34193150,0.99671861,0.00000000,2.38043891,0.75675110
-5.06353177,3.80781628,0.48483369,0.43572395,0.00011259,1.33892034,1.02412024,0.00000000,2.38031003,0.75707076
-5.05752876,3.84123222,0.49563816,0.45526806,0.00012027,1.33311513,1.04887284,0.00000000,2.37420298,0.75598306
-5.05152576,3.86563588,0.50498253,0.47419880,0.00012867,1.32438944,1.07060151,0.00000000,2.36209866,0.75333704
-5.04552276,3.88048682,0.51279277,0.49230915,0.00013779,1.31270597,1.08901831,0.00000000,2.34416936,0.74902638
-5.03951976,3.88552754,0.51904850,0.50941012,0.00014762,1.29812150,1.10393142,0.00000000,2.32078291,0.74299447
-5.03351676,3.88079378,0.52378531,0.52533425,0.00015816,1.28078792,1.11525111,0.00000000,2.29249883,0.73523734
-5.02751376,3.86661350,0.52709510,0.53993866,0.00016943,1.26094905,1.12299234,0.00000000,2.26005641,0.72580436
-5.02151076,3.84359437,0.52912416,0.55310733,0.00018146,1.23893346,1.12727348,0.00000000,2.22435481,0.71479670
-5.01550775,3.81260041,0.53006906,0.56475275,0.00019426,1.21514373,1.12831145,0.00000000,2.18642599,0.70236366
-5.00950475,3.77471863,0.53017027,0.57481678,0.00020786,1.19004244,1.12641295,0.00000000,2.14740117,0.68869711
-5.00350175,3.73121705,0.52970382,0.58327073,0.00022230,1.16413568,1.12196234,0.00000000,2.10847218,0.67402421
-4.99749875,3.68349562,0.52897107,0.59011464,0.00023759,1.13795467,1.11540639,0.00000000,2.07084899,0.65859887
-4.99149575,3.63303224,0.52828711,0.59537585,0.00025377,1.11203625,1.10723644,0.00000000,2.03571515,0.64269221
-4.98549275,3.58132575,0.52796806,0.59910680,0.00027086,1.08690313,1.09796871,0.00000000,2.00418283,0.62658248
-4.97948974,3.52983832,0.52831784,0.60138226,0.00028890,1.06304456,1.08812343,0.00000000,1.97724923,0.61054486
-4.97348674,3.47993957,0.52961494,0.60229602,0.00030793,1.04089826,1.07820376,0.00000000,1.95575620,0.59484147
-4.96748374,3.43285465,0.53209978,0.60195725,0.00032800,1.02083434,1.06867532,0.00000000,1.94035481,0.57971213
-4.96148074,3.38961837,0.53596321,0.60048665,0.00034917,1.00314174,1.05994717,0.00000000,1.93147635,0.56536605
-4.95547774,3.35103757,0.54133669,0.59801257,0.00037152,0.98801793,1.05235528,0.00000000,1.92931112,0.55197495
-4.94947474,3.31766308,0.54828472,0.59466741,0.00039517,0.97556198,1.04614914,0.00000000,1.93379626,0.53966771
-4.94347174,3.28977286,0.55679988,0.59058432,0.00042023,0.96577165,1.04148208,0.00000000,1.94461304,0.52852691
-4.93746873,3.26736693,0.56680076,0.58589454,0.00044687,0.95854441,1.03840611,0.00000000,1.96119434,0.51858726
-4.93146573,3.25017469,0.57813308,0.58072545,0.00047529,0.95368240,1.03687119,0.00000000,1.98274193,0.50983609
-4.92546273,3.23767425,0.59057399,0.57519956,0.00050573,0.95090127,1.03672936,0.00000000,2.00825329,0.50221579
-4.91945973,3.22912320,0.60383939,0.56943438,0.00053849,0.94984248,1.03774339,0.00000000,2.03655691,0.49562812
-4.91345673,3.22359942,0.61759408,0.56354323,0.00057389,0.95008862,1.03959965,0.00000000,2.06635482,0.48994022
-4.90745373,3.22005030,0.63146435,0.55763697,0.00061231,0.95118102,1.04192463,0.00000000,2.09627053,0.48499199
-4.90145073,3.21734785,0.64505242,0.55182649,0.00065417,0.95263909,1.04430430,0.00000000,2.12490053,0.48060460
-4.89544772,3.21434747,0.65795206,0.54622566,0.00069994,0.95398036,1.04630540,0.00000000,2.15086696,0.47658962
-4.88944472,3.20994710,0.66976480,0.54095461,0.00075010,0.95474044,1.04749762,0.00000000,2.17286931,0.47275840
-4.88344172,3.20314420,0.68011583,0.53614290,0.00080515,0.95449199,1.04747543,0.00000000,2.18973265,0.46893126
-4.87743872,3.19308735,0.68866896,0.53193230,0.00086559,0.95286179,1.04587873,0.00000000,2.20045041,0.46494606
-4.87143572,3.17911995,0.69513977,0.52847872,0.00093190,0.94954518,1.04241096,0.00000000,2.20421966,0.46066563
-4.86543272,3.16081372,0.69930650,0.52595309,0.00100450,0.94431715,1.03685396,0.00000000,2.20046736,0.45598387
-4.85942971,3.13799001,0.70101806,0.52454067,0.00108376,0.93703960,1.02907876,0.00000000,2.18886653,0.45083005
-4.85342671,3.11072802,0.70019885,0.52443886,0.00116991,0.92766453,1.01905179,0.00000000,2.16934165,0.44517123
-4.84742371,3.07935920,0.69685010,0.52585302,0.00126308,0.91623295,1.00683619,0.00000000,2.14206337,0.43901269
-4.84142071,3.04444827,0.69104795,0.52899064,0.00136324,0.90286972,0.99258827,0.00000000,2.10743291,0.43239628
-4.83541771,3.00676181,0.68293816,0.53405369,0.00147014,0.88777459,0.97654934,0.00000000,2.06605733,0.42539693
-4.82941471,2.96722619,0.67272804,0.54122957,0.00158335,0.87121007,0.95903341,0.00000000,2.01871698,0.41811750
-4.82341171,2.92687699,0.66067595,0.55068095,0.00170220,0.85348672,0.94041154,0.00000000,1.96632715,0.41068219
-4.81740870,2.88680303,0.64707899,0.56253504,0.00182579,0.83494670,0.92109367,0.00000000,1.90989596,0.40322911
-4.81140570,2.84808771,0.63225975,0.57687279,0.00195298,0.81594661,0.90150909,0.00000000,1.85048062,0.39590211
-4.80540270,2.81175123,0.61655249,0.59371874,0.00208238,0.79684026,0.88208643,0.00000000,1.78914445,0.38884275
-4.79939970,2.77869671,0.60028991,0.61303219,0.00221241,0.77796259,0.86323453,0.00000000,1.72691664,0.38218243
-4.79339670,2.74966317,0.58379087,0.63470023,0.00234129,0.75961521,0.84532501,0.00000000,1.66475659,0.37603546
-4.78739370,2.72518798,0.56734971,0.65853331,0.00246708,0.74205460,0.82867756,0.00000000,1.60352438,0.37049322
-4.78139070,2.70558069,0.55122787,0.68426383,0.00258776,0.72548312,0.81354864,0.00000000,1.54395837,0.36561981
-4.77538769,2.69090974,0.53564776,0.71154810,0.00270126,0.71004353,0.80012416,0.00000000,1.48666070,0.36144942
-4.76938469,2.68100245,0.52078948,0.73997178,0.00280549,0.69581687,0.78851640,0.00000000,1.43209062,0.35798545
-4.76338169,2.67545842,0.50679003,0.76905889,0.00289848,0.68282386,0.77876524,0.00000000,1.38056564,0.35520147
-4.75737869,2.67367520,0.49374517,0.79828419,0.00297835,0.67102948,0.77084350,0.00000000,1.33226960,0.35304393
-4.75137569,2.67488501,0.48171349,0.82708846,0.00304346,0.66035031,0.76466596,0.00000000,1.28726669,0.35143632
-4.74537269,2.67820011,0.47072241,0.85489617,0.00309241,0.65066419,0.76010150,0.00000000,1.24552019,0.35028471
-4.73936968,2.68266449,0.46077546,0.88113480,0.00312409,0.64182147,0.75698748,0.00000000,1.20691439,0.34948417
-4.73336668,2.68730882,0.45186055,0.90525490,0.00313778,0.63365717,0.75514556,0.00000000,1.17127820,0.34892575
-4.72736368,2.69120582,0.44395841,0.92675010,0.00313308,0.62600335,0.75439794,0.00000000,1.13840895,0.34850367
-4.72136068,2.69352293,0.43705083,0.94517588,0.00311003,0.61870102,0.75458310,0.00000000,1.10809494,0.34812220
-4.71535768,2.69356951,0.43112808,0.96016649,0.00306902,0.61161081,0.75557011,0.00000000,1.08013557,0.34770201
-4.70935468,2.69083609,0.42619504,0.97144886,0.00301087,0.60462209,0.75727056,0.00000000,1.05435796,0.34718543
-4.70335168,2.68502361,0.42227578,0.97885295,0.00293672,0.59765981,0.75964759,0.00000000,1.03062937,0.34654059
-4.69734867,2.67606116,0.41941620,0.98231804,0.00284803,0.59068898,0.76272132,0.00000000,1.00886503,0.34576393
-4.69134567,2.66411130,0.41768464,0.98189436,0.00274656,0.58371650,0.76657040,0.00000000,0.98903110,0.34488123
-4.68534267,2.64956283,0.41717039,0.97774028,0.00263426,0.57679037,0.77132953,0.00000000,0.97114305,0.34394688
-4.67933967,2.63301129,0.41798026,0.97011489,0.00251326,0.56999635,0.77718300,0.00000000,0.95525971,0.34304152
-4.67333667,2.61522834,0.42023332,0.95936642,0.00238576,0.56345236,0.78435454,0.00000000,0.94147361,0.34226816
-4.66733367,2.59712160,0.42405411,0.94591709,0.00225399,0.55730095,0.79309402,0.00000000,0.92989852,0.34174699
-4.66133067,2.57968693,0.42956469,0.93024498,0.00212016,0.55170028,0.80366154,0.00000000,0.92065490,0.34160904
-4.65532766,2.56395569,0.43687604,0.91286400,0.00198635,0.54681406,0.81630983,0.00000000,0.91385429,0.34198915
-4.64932466,2.55093954,0.44607910,0.89430267,0.00185451,0.54280119,0.83126570,0.00000000,0.90958374,0.34301842
-4.64332166,2.54157560,0.45723611,0.87508290,0.00172639,0.53980538,0.84871170,0.00000000,0.90789099,0.34481672
