energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.85592796,1.84470488,1.34456722,0.31014218,0.00169989,0.02079419,0.02808355,1.23994403,0.39902890,0.14490507
-5.84992496,1.78790417,1.28990396,0.30009715,0.00161192,0.02006801,0.02790240,1.20185182,0.38111192,0.14063023
-5.84392196,1.73663877,1.24049206,0.29106640,0.00153288,0.01941540,0.02775397,1.16748933,0.36483610,0.13673882
-5.83791896,1.69061629,1.19619632,0.28303936,0.00146310,0.01883241,0.02762929,1.13665443,0.35018248,0.13319817
-5.83191596,1.64940289,1.15673680,0.27598398,0.00140256,0.01831444,0.02751841,1.10904534,0.33709167,0.12996441
-5.82591296,1.61246065,1.12171566,0.26985240,0.00135097,0.01785659,0.02741103,1.08428604,0.32547091,0.12698573
-5.81990995,1.57918717,1.09064700,0.26458679,0.00130778,0.01745404,0.02729712,1.06195327,0.31520186,0.12420569
-5.81390695,1.54895477,1.06298774,0.26012507,0.00127219,0.01710242,0.02716748,1.04160352,0.30614870,0.12156665
-5.80790395,1.52114746,1.03816825,0.25640612,0.00124326,0.01679808,0.02701424,1.02279863,0.29816615,0.11901289
-5.80190095,1.49519356,1.01562101,0.25337422,0.00121988,0.01653825,0.02683129,1.00512866,0.29110703,0.11649342
-5.79589795,1.47059257,0.99480623,0.25098230,0.00120091,0.01632118,0.02661454,0.98823100,0.28482885,0.11396429
-5.78989495,1.44693515,0.97523333,0.24919412,0.00118516,0.01614610,0.02636211,0.97180495,0.27919930,0.11139043
-5.78389195,1.42391554,0.95647771,0.24798503,0.00117148,0.01601317,0.02607431,0.95562133,0.27410048,0.10874670
-5.77788894,1.40133637,0.93819225,0.24734152,0.00115882,0.01592326,0.02575353,0.93952687,0.26943164,0.10601848
-5.77188594,1.37910618,0.92011365,0.24725957,0.00114624,0.01587772,0.02540402,0.92344377,0.26511057,0.10320155
-5.76588294,1.35723028,0.90206368,0.24774211,0.00113295,0.01587804,0.02503156,0.90736467,0.26107360,0.10030144
-5.75987994,1.33579632,0.88394598,0.24879566,0.00111838,0.01592553,0.02464299,0.89134384,0.25727453,0.09733231
-5.75387694,1.31495571,0.86573888,0.25042663,0.00110217,0.01602097,0.02424576,0.87548547,0.25368251,0.09431545
-5.74787394,1.29490263,0.84748531,0.25263750,0.00108418,0.01616423,0.02384745,0.85993006,0.25027932,0.09127757
-5.74187094,1.27585216,0.82928058,0.25542332,0.00106452,0.01635406,0.02345526,0.84483996,0.24705613,0.08824885
-5.73586793,1.25801913,0.81125899,0.25876858,0.00104351,0.01658777,0.02307556,0.83038500,0.24401020,0.08526111
-5.72986493,1.24159909,0.79358027,0.26264509,0.00102174,0.01686118,0.02271356,0.81672939,0.24114169,0.08234603
-5.72386193,1.22675265,0.77641665,0.26701069,0.00099996,0.01716850,0.02237295,0.80402037,0.23845076,0.07953351
-5.71785893,1.21359397,0.75994121,0.27180915,0.00097915,0.01750245,0.02205577,0.79237951,0.23593533,0.07685038
-5.71185593,1.20218403,0.74431807,0.27697128,0.00096044,0.01785438,0.02176231,0.78189685,0.23358940,0.07431940
-5.70585293,1.19252887,0.72969487,0.28241702,0.00094508,0.01821455,0.02149116,0.77262821,0.23140219,0.07195861
-5.69984992,1.18458245,0.71619750,0.28805859,0.00093445,0.01857251,0.02123933,0.76459535,0.22935799,0.06978103
-5.69384692,1.17825377,0.70392722,0.29380440,0.00092996,0.01891749,0.02100251,0.75778904,0.22743673,0.06779470
-5.68784392,1.17341743,0.69295986,0.29956342,0.00093307,0.01923890,0.02077537,0.75217425,0.22561514,0.06600300
-5.68184092,1.16992644,0.68334688,0.30524975,0.00094519,0.01952684,0.02055194,0.74769703,0.22386839,0.06440521
-5.67583792,1.16762641,0.67511773,0.31078703,0.00096770,0.01977258,0.02032595,0.74429237,0.22217201,0.06299728
-5.66983492,1.16636963,0.66828319,0.31611240,0.00100187,0.01996909,0.02009128,0.74189233,0.22050387,0.06177261
-5.66383192,1.16602822,0.66283908,0.32117969,0.00104880,0.02011142,0.01984232,0.74043357,0.21884616,0.06072299
-5.65782891,1.16650502,0.65876991,0.32596158,0.00110944,0.02019708,0.01957423,0.73986400,0.21718704,0.05983938
-5.65182591,1.16774169,0.65605214,0.33045065,0.00118448,0.02022633,0.01928328,0.74014769,0.21552193,0.05911267
-5.64582291,1.16972321,0.65465670,0.33465903,0.00127434,0.02020229,0.01896698,0.74126788,0.21385431,0.05853434
-5.63981991,1.17247868,0.65455056,0.33861688,0.00137916,0.02013101,0.01862419,0.74322784,0.21219590,0.05809686
-5.63381691,1.17607831,0.65569739,0.34236962,0.00149872,0.02002138,0.01825511,0.74604961,0.21056630,0.05779399
-5.62781391,1.18062688,0.65805715,0.34597413,0.00163244,0.01988495,0.01786126,0.74977069,0.20899208,0.05762089
-5.62181091,1.18625423,0.66158502,0.34949415,0.00177938,0.01973558,0.01744525,0.75443899,0.20750529,0.05757404
-5.61580790,1.19310342,0.66622957,0.35299517,0.00193821,0.01958905,0.01701065,0.76010653,0.20614165,0.05765103
-5.60980490,1.20131744,0.67193069,0.35653915,0.00210721,0.01946254,0.01656168,0.76682228,0.20493844,0.05785022
-5.60380190,1.21102530,0.67861740,0.36017937,0.00228431,0.01937405,0.01610297,0.77462468,0.20393223,0.05817030
-5.59779890,1.22232847,0.68620585,0.36395575,0.00246710,0.01934175,0.01563926,0.78353435,0.20315660,0.05860987
-5.59179590,1.23528848,0.69459779,0.36789096,0.00265289,0.01938337,0.01517515,0.79354759,0.20264006,0.05916693
-5.58579290,1.24991629,0.70367956,0.37198742,0.00283874,0.01951545,0.01471481,0.80463082,0.20240406,0.05983837
-5.57978989,1.26616419,0.71332192,0.37622556,0.00302154,0.01975272,0.01426185,0.81671649,0.20246155,0.06061961
-5.57378689,1.28392041,0.72338057,0.38056325,0.00319811,0.02010745,0.01381911,0.82970069,0.20281571,0.06150420
-5.56778389,1.30300674,0.73369748,0.38493645,0.00336523,0.02058887,0.01338860,0.84344228,0.20345937,0.06248351
-5.56178089,1.32317928,0.74410291,0.38926117,0.00351978,0.02120270,0.01297144,0.85776391,0.20437467,0.06354654
-5.55577789,1.34413197,0.75441806,0.39343632,0.00365881,0.02195066,0.01256791,0.87245459,0.20553339,0.06467983
-5.54977489,1.36550290,0.76445820,0.39734755,0.00377962,0.02283024,0.01217748,0.88727378,0.20689753,0.06586743
-5.54377189,1.38688291,0.77403616,0.40087173,0.00387985,0.02383451,0.01179898,0.90195673,0.20842044,0.06709095
-5.53776888,1.40782618,0.78296609,0.40388178,0.00395757,0.02495201,0.01143064,0.91622093,0.21004819,0.06832982
-5.53176588,1.42786232,0.79106740,0.40625176,0.00401131,0.02616694,0.01107036,0.92977340,0.21172128,0.06956149
-5.52576288,1.44650968,0.79816880,0.40786180,0.00404012,0.02745935,0.01071579,0.94231858,0.21337659,0.07076187
-5.51975988,1.46328934,0.80411242,0.40860286,0.00404359,0.02880556,0.01036455,0.95356670,0.21494949,0.07190572
-5.51375688,1.47773946,0.80875795,0.40838092,0.00402190,0.03017871,0.01001435,0.96324222,0.21637610,0.07296728
-5.50775388,1.48942976,0.81198688,0.40712072,0.00397574,0.03154939,0.00966312,0.97109251,0.21759561,0.07392084
-5.50175088,1.49797555,0.81370664,0.40476867,0.00390634,0.03288650,0.00930913,0.97689614,0.21855256,0.07474149
-5.49574787,1.50305116,0.81385477,0.40129512,0.00381541,0.03415807,0.00895108,0.98047098,0.21919915,0.07540580
-5.48974487,1.50440231,0.81240287,0.39669578,0.00370507,0.03533225,0.00858811,0.98168164,0.21949740,0.07589268
-5.48374187,1.50185710,0.80936031,0.39099243,0.00357782,0.03637823,0.00821988,0.98044606,0.21942104,0.07618410
-5.47773887,1.49533516,0.80477733,0.38423275,0.00343640,0.03726728,0.00784650,0.97674109,0.21895722,0.07626588
-5.47173587,1.48485454,0.79874750,0.37648956,0.00328377,0.03797360,0.00746855,0.97060658,0.21810779,0.07612836
-5.46573287,1.47053592,0.79140906,0.36785925,0.00312299,0.03847520,0.00708700,0.96214782,0.21689015,0.07576695
-5.45972986,1.45260374,0.78294495,0.35845961,0.00295714,0.03875463,0.00670319,0.95153600,0.21533753,0.07518260
-5.45372686,1.43138383,0.77358123,0.34842705,0.00278926,0.03879949,0.00631873,0.93900638,0.21349867,0.07438205
-5.44772386,1.40729737,0.76358354,0.33791330,0.00262223,0.03860290,0.00593544,0.92485400,0.21143683,0.07337780
-5.44172086,1.38085086,0.75325163,0.32708153,0.00245878,0.03816364,0.00555527,0.90942684,0.20922812,0.07218801
-5.43571786,1.35262236,0.74291166,0.31610214,0.00230136,0.03748618,0.00518026,0.89311632,0.20695907,0.07083596
-5.42971486,1.32324396,0.73290646,0.30514814,0.00215215,0.03658044,0.00481241,0.87634545,0.20472355,0.06934942
-5.42371186,1.29338114,0.72358386,0.29439037,0.00201298,0.03546143,0.00445368,0.85955473,0.20261919,0.06775971
-5.41770885,1.26370941,0.71528356,0.28399246,0.00188535,0.03414865,0.00410592,0.84318628,0.20074319,0.06610058
-5.41170585,1.23488933,0.70832282,0.27410597,0.00177039,0.03266541,0.00377082,0.82766692,0.19918792,0.06440694
-5.40570285,1.20754070,0.70298177,0.26486561,0.00166884,0.03103796,0.00344987,0.81339062,0.19803638,0.06271353
-5.39969985,1.18221716,0.69948893,0.25638479,0.00158109,0.02929465,0.00314437,0.80070139,0.19735773,0.06105346
-5.39369685,1.15938248,0.69800773,0.24875183,0.00150720,0.02746496,0.00285536,0.78987724,0.19720316,0.05945690
-5.38769385,1.13938954,0.69862489,0.24202672,0.00144686,0.02557861,0.00258364,0.78111622,0.19760232,0.05794978
-5.38169085,1.12246338,0.70134123,0.23623885,0.00139946,0.02366468,0.00232976,0.77452518,0.19856048,0.05655272
-5.37568784,1.10868914,0.70606577,0.23138576,0.00136413,0.02175082,0.00209402,0.77011206,0.20005670,0.05528016
-5.36968484,1.09800576,0.71261352,0.22743293,0.00133973,0.01986258,0.00187648,0.76778220,0.20204303,0.05413981
-5.36368184,1.09020590,0.72070725,0.22431482,0.00132495,0.01802284,0.00167699,0.76733908,0.20444497,0.05313231
-5.35767884,1.08494232,0.72998363,0.22193707,0.00131828,0.01625142,0.00149515,0.76848951,0.20716311,0.05225138
-5.35167584,1.08174054,0.74000330,0.22017982,0.00131812,0.01456479,0.00133041,0.77085335,0.21007600,0.05148414
-5.34567284,1.08001740,0.75026488,0.21890209,0.00132280,0.01297595,0.00118203,0.77397726,0.21304411,0.05081180
-5.33966983,1.07910462,0.76022217,0.21794700,0.00133061,0.01149446,0.00104915,0.77735200,0.21591475,0.05021069
-5.33366683,1.07827637,0.76930393,0.21714768,0.00133986,0.01012656,0.00093079,0.78043249,0.21852767,0.04965340
-5.32766383,1.07677958,0.77693530,0.21633358,0.00134895,0.00887542,0.00082588,0.78265978,0.22072125,0.04911013
-5.32166083,1.07386550,0.78255993,0.21533690,0.00135637,0.00774140,0.00073333,0.78348381,0.22233876,0.04855020
-5.31565783,1.06882119,0.78566172,0.21399896,0.00136075,0.00672249,0.00065198,0.78238595,0.22323463,0.04794346
-5.30965483,1.06099921,0.78578520,0.21217608,0.00136092,0.00581468,0.00058071,0.77890032,0.22328022,0.04726178
-5.30365183,1.04984450,0.78255366,0.20974484,0.00135588,0.00501240,0.00051842,0.77263284,0.22236906,0.04648033
-5.29764882,1.03491695,0.77568403,0.20660648,0.00134489,0.00430890,0.00046406,0.76327723,0.22042106,0.04557877
-5.29164582,1.01590906,0.76499816,0.20269022,0.00132742,0.00369672,0.00041663,0.75062729,0.21738571,0.04454216
-5.28564282,0.99265780,0.75042974,0.19795548,0.00130320,0.00316799,0.00037524,0.73458503,0.21324412,0.04336170
-5.27963982,0.96515065,0.73202700,0.19239287,0.00127216,0.00271484,0.00033909,0.71516443,0.20800970,0.04203514
-5.27363682,0.93352554,0.70995092,0.18602397,0.00123450,0.00232959,0.00030747,0.69249092,0.20172769,0.04056700
-5.26763382,0.89806545,0.68446952,0.17890012,0.00119059,0.00200511,0.00027979,0.66679678,0.19447346,0.03896851
-5.26163082,0.85918789,0.65594842,0.17110014,0.00114100,0.00173494,0.00025558,0.63841295,0.18634983,0.03725734
-5.25562781,0.81743046,0.62483857,0.16272729,0.00108644,0.00151348,0.00023449,0.60775795,0.17748347,0.03545715
-5.24962481,0.77343332,0.59166170,0.15390574,0.00102776,0.00133611,0.00021626,0.57532460,0.16802073,0.03359706
-5.24362181,0.72791982,0.55699448,0.14477653,0.00096587,0.00119930,0.00020077,0.54166538,0.15812307,0.03171095
-5.23761881,0.68167632,0.52145219,0.13549361,0.00090177,0.00110068,0.00018799,0.50737730,0.14796225,0.02983683
-5.23161581,0.63553236,0.48567259,0.12621983,0.00083643,0.00103908,0.00017801,0.47308702,0.13771571,0.02801611
-5.22561281,0.59034215,0.45030097,0.11712334,0.00077086,0.00101459,0.00017101,0.43943697,0.12756214,0.02629302
-5.21960980,0.54696804,0.41597664,0.10837438,0.00070599,0.00102860,0.00016730,0.40707303,0.11767754,0.02471406
-5.21360680,0.50626673,0.38332160,0.10014274,0.00064272,0.00108381,0.00016726,0.37663416,0.10823185,0.02332755
-5.20760380,0.46907828,0.35293139,0.09259579,0.00058184,0.00118426,0.00017139,0.34874424,0.09938621,0.02218329
-5.20160080,0.43621819,0.32536841,0.08589720,0.00052406,0.00133536,0.00018026,0.32400609,0.09129093,0.02133230
-5.19559780,0.40847231,0.30115739,0.08020634,0.00046998,0.00154386,0.00019456,0.30299764,0.08408408,0.02082666
-5.18959480,0.38659401,0.28078296,0.07567813,0.00042011,0.00181789,0.00021505,0.28626985,0.07789072,0.02071932
-5.18359180,0.37130336,0.26468877,0.07246346,0.00037481,0.00216689,0.00024260,0.27434601,0.07282256,0.02106404
-5.17758879,0.36328721,0.25327775,0.07070976,0.00033437,0.00260161,0.00027815,0.26772192,0.06897803,0.02191514
-5.17158579,0.36319971,0.24691301,0.07056175,0.00029897,0.00313393,0.00032269,0.26686625,0.06644263,0.02332725
-5.16558279,0.37166234,0.24591874,0.07216213,0.00026870,0.00377684,0.00037731,0.27222064,0.06528922,0.02535492
-5.15957979,0.38926261,0.25058076,0.07565201,0.00024357,0.00454418,0.00044310,0.28419899,0.06557845,0.02805202
-5.15357679,0.41655104,0.26114610,0.08117098,0.00022351,0.00545045,0.00052122,0.30318530,0.06735894,0.03147095
-5.14757379,0.45403565,0.27782142,0.08885661,0.00020839,0.00651049,0.00061278,0.32952995,0.07066722,0.03566163
-5.14157079,0.50217392,0.30077008,0.09884337,0.00019806,0.00773919,0.00071892,0.36354407,0.07552741,0.04067028
-5.13556778,0.56136207,0.33010768,0.11126084,0.00019228,0.00915101,0.00084068,0.40549200,0.08195067,0.04653795
-5.12956478,0.63192180,0.36589631,0.12623129,0.00019082,0.01075959,0.00097904,0.45558203,0.08993424,0.05329888
-5.12356178,0.71408501,0.40813780,0.14386656,0.00019340,0.01257722,0.00113483,0.51395565,0.09946043,0.06097882
-5.11755878,0.80797719,0.45676621,0.16426441,0.00019972,0.01461432,0.00130875,0.58067588,0.11049540,0.06959312
-5.11155578,0.91360018,0.51164021,0.18750444,0.00020949,0.01687891,0.00150129,0.65571528,0.12298800,0.07914502
-5.10555278,1.03081544,0.57253591,0.21364376,0.00022238,0.01937608,0.00171271,0.73894429,0.13686879,0.08962392
-5.09954977,1.15932884,0.63914083,0.24271256,0.00023807,0.02210747,0.00194305,0.83012081,0.15204930,0.10100397
-5.09354677,1.29867808,0.71104949,0.27470988,0.00025623,0.02507084,0.00219206,0.92888166,0.16842180,0.11324287
-5.08754377,1.44822377,0.78776141,0.30959972,0.00027654,0.02825968,0.00245922,1.03473683,0.18585952,0.12628112
-5.08154077,1.60714511,0.86868194,0.34730776,0.00029867,0.03166295,0.00274370,1.14706700,0.20421763,0.14004178
-5.07553777,1.77444089,0.95312614,0.38771876,0.00032233,0.03526493,0.00304442,1.26512501,0.22333485,0.15443069
-5.06953477,1.94893619,1.04032622,0.43067502,0.00034720,0.03904517,0.00336002,1.38804145,0.24303578,0.16933732
-5.06353177,2.12929505,1.12944224,0.47597577,0.00037303,0.04297860,0.00368890,1.51483454,0.26313388,0.18463619
-5.05752876,2.31403886,1.21957599,0.52337768,0.00039956,0.04703586,0.00402925,1.64442415,0.28343505,0.20018884
-5.05152576,2.50157000,1.30978776,0.57259650,0.00042657,0.05118364,0.00437908,1.77564961,0.30374161,0.21584631
-5.04552276,2.69019992,1.39911517,0.62330975,0.00045389,0.05538526,0.00473628,1.90729055,0.32385659,0.23145207
-5.03951976,2.87818053,1.48659357,0.67516028,0.00048135,0.05960132,0.00509866,2.03809025,0.34358804,0.24684524
-5.03351676,3.06373764,1.57127697,0.72776075,0.00050886,0.06379048,0.00546397,2.16678018,0.36275319,0.26186403
-5.02751376,3.24510503,1.65225866,0.78069865,0.00053635,0.06791023,0.00582998,2.29210503,0.38118224,0.27634923
-5.02151076,3.42055762,1.72869058,0.83354177,0.00056380,0.07191778,0.00619447,2.41284688,0.39872158,0.29014755
-5.01550775,3.58844247,1.79980060,0.88584387,0.00059122,0.07577090,0.00655530,2.52784770,0.41523618,0.30311489
-5.00950475,3.74720616,1.86490689,0.93715043,0.00061864,0.07942873,0.00691042,2.63602906,0.43061122,0.31511906
-5.00350175,3.89541775,1.92342884,0.98700423,0.00064612,0.08285254,0.00725786,2.73640858,0.44475265,0.32604216
-4.99749875,4.03178659,1.97489416,1.03495068,0.00067373,0.08600639,0.00759573,2.82811232,0.45758682,0.33578242
-4.99149575,4.15517451,2.01894199,1.08054285,0.00070154,0.08885769,0.00792225,2.91038311,0.46905926,0.34425541
-4.98549275,4.26460273,2.05532209,1.12334616,0.00072961,0.09137765,0.00823573,2.98258481,0.47913252,0.35139468
-4.97948974,4.35925361,2.08389051,1.16294273,0.00075795,0.09354159,0.00853450,3.04420264,0.48778356,0.35715185
-4.97348674,4.43846820,2.10460224,1.19893546,0.00078655,0.09532914,0.00881699,3.09484041,0.49500066,0.36149619
-4.96748374,4.50174060,2.11750148,1.23095206,0.00081535,0.09672433,0.00908167,3.13421512,0.50078016,0.36441376
-4.96148074,4.54871007,2.12271054,1.25864895,0.00084421,0.09771560,0.00932705,3.16214997,0.50512339,0.36590623
-4.95547774,4.57915247,2.12041792,1.28171525,0.00087295,0.09829572,0.00955171,3.17856651,0.50803392,0.36598952
-4.94947474,4.59297185,2.11086675,1.29987701,0.00090128,0.09846165,0.00975436,3.18347705,0.50951540,0.36469235
-4.94347174,4.59019347,2.09434407,1.31290158,0.00092888,0.09821441,0.00993381,3.17697779,0.50957016,0.36205477
-4.93746873,4.57095886,2.07117174,1.32060218,0.00095533,0.09755890,0.01008910,3.15924354,0.50819876,0.35812681
-4.93146573,4.53552339,2.04169932,1.32284260,0.00098018,0.09650372,0.01021952,3.13052415,0.50540032,0.35296736
-4.92546273,4.48425645,2.00629912,1.31954192,0.00100292,0.09506102,0.01032472,3.09114298,0.50117390,0.34664315
-4.91945973,4.41764385,1.96536352,1.31067891,0.00102302,0.09324635,0.01040475,3.04149705,0.49552053,0.33922804
-4.91345673,4.33629195,1.91930412,1.29629600,0.00103994,0.09107852,0.01046017,2.98205855,0.48844600,0.33080250
-4.90745373,4.24093231,1.86855253,1.27650236,0.00105314,0.08857946,0.01049210,2.91337716,0.47996387,0.32145317
-4.90145073,4.13242605,1.81356207,1.25147598,0.00106214,0.08577406,0.01050225,2.83608223,0.47009881,0.31127256
-4.89544772,4.01176632,1.75480979,1.22146416,0.00106649,0.08269002,0.01049297,2.75088411,0.45888962,0.30035877
-4.88944472,3.88007799,1.69279805,1.18678246,0.00106583,0.07935758,0.01046722,2.65857377,0.44639197,0.28881509
-4.88344172,3.73861320,1.62805513,1.14781164,0.00105990,0.07580932,0.01042852,2.56001987,0.43268041,0.27674945
-4.87743872,3.58874207,1.56113412,1.10499265,0.00104852,0.07207977,0.01038087,2.45616269,0.41784952,0.26427366
-4.87143572,3.43193800,1.49260987,1.05881959,0.00103166,0.06820501,0.01032865,2.34800464,0.40201409,0.25150238
-4.86543272,3.26975751,1.42307362,1.00983072,0.00100939,0.06422224,0.01027644,2.23659709,0.38530819,0.23855178
-4.85942971,3.10381475,1.35312532,0.95859788,0.00098191,0.06016918,0.01022884,2.12302373,0.36788314,0.22553799
-4.85342671,2.93575162,1.28336385,0.90571440,0.00094953,0.05608354,0.01019028,2.00838099,0.34990456,0.21257519
-4.84742371,2.76720437,1.21437551,0.85178224,0.00091267,0.05200237,0.01016478,1.89375612,0.33154842,0.19977366
-4.84142071,2.59976825,1.14672135,0.79739852,0.00087186,0.04796143,0.01015576,1.78020390,0.31299655,0.18723761
-4.83541771,2.43496172,1.08092396,0.74314226,0.00082768,0.04399460,0.01016582,1.66872317,0.29443168,0.17506311
-4.82941471,2.27419204,1.01745456,0.68956166,0.00078080,0.04013329,0.01019655,1.56023415,0.27603234,0.16333612
-4.82341171,2.11872382,0.95672122,0.63716255,0.00073188,0.03640592,0.01024843,1.45555784,0.25796785,0.15213070
-4.81740870,1.96965226,0.89905874,0.58639838,0.00068165,0.03283755,0.01032069,1.35539853,0.24039378,0.14150760
-4.81140570,1.82788230,0.84472111,0.53766232,0.00063080,0.02944947,0.01041126,1.26033044,0.22344794,0.13151328
-4.80540270,1.69411479,0.79387696,0.49128144,0.00058000,0.02625910,0.01051683,1.17078896,0.20724728,0.12217935
-4.79939970,1.56884035,0.74660821,0.44751345,0.00052989,0.02327985,0.01063291,1.08706722,0.19188567,0.11352262
-4.79339670,1.45234104,0.70291230,0.40654584,0.00048104,0.02052121,0.01075394,1.00931792,0.17743277,0.10554559
-4.78739370,1.34469973,0.66270783,0.36849741,0.00043396,0.01798888,0.01087354,0.93756043,0.16393394,0.09823752
-4.78139070,1.24581657,0.62584325,0.33342202,0.00038907,0.01568507,0.01098468,0.87169270,0.15141115,0.09157595
-4.77538769,1.15543157,0.59210836,0.30131422,0.00034674,0.01360892,0.01108001,0.81150723,0.13986483,0.08552861
-4.76938469,1.07315209,0.56124789,0.27211650,0.00030724,0.01175684,0.01115213,0.75671047,0.12927648,0.08005562
-4.76338169,0.99848370,0.53297657,0.24572760,0.00027077,0.01012313,0.01119390,0.70694438,0.11961188,0.07511191
-4.75737869,0.93086303,0.50699478,0.22201163,0.00023744,0.00870045,0.01119874,0.66180928,0.11082475,0.07064975
-4.75137569,0.86969081,0.48300424,0.20080740,0.00020733,0.00748036,0.01116090,0.62088678,0.10286054,0.06662118
-4.74537269,0.81436376,0.46072274,0.18193766,0.00018043,0.00645388,0.01107572,0.58376180,0.09566026,0.06298034
-4.73936968,0.76430387,0.43989747,0.16521780,0.00015671,0.00561201,0.01093979,0.55004263,0.08916413,0.05968564
-4.73336668,0.71898394,0.42031616,0.15046379,0.00013610,0.00494612,0.01075110,0.51937838,0.08331488,0.05670144
-4.72736368,0.67794839,0.40181581,0.13749890,0.00011851,0.00444838,0.01050916,0.49147301,0.07806050,0.05399955
-4.72136068,0.64082879,0.38428850,0.12615937,0.00010382,0.00411210,0.01021492,0.46609559,0.07335654,0.05156011
-4.71535768,0.60735378,0.36768423,0.11629853,0.00009193,0.00393190,0.00987082,0.44308656,0.06916762,0.04937217
-4.70935468,0.57735310,0.35201086,0.10778963,0.00008273,0.00390392,0.00948062,0.42235988,0.06546837,0.04743374
-4.70335168,0.55075618,0.33733112,0.10052726,0.00007614,0.00402583,0.00904926,0.40390124,0.06224369,0.04575141
-4.69734867,0.52758553,0.32375705,0.09442750,0.00007209,0.00429679,0.00858268,0.38776262,0.05948835,0.04433956
-4.69134567,0.50794553,0.31144218,0.08942691,0.00007053,0.00471738,0.00808754,0.37405360,0.05720605,0.04321922
-4.68534267,0.49200739,0.30057192,0.08548046,0.00007143,0.00528933,0.00757104,0.36292997,0.05540805,0.04241663
-4.67933967,0.47999111,0.29135253,0.08255875,0.00007480,0.00601528,0.00704060,0.35458019,0.05411130,0.04196151
-4.67333667,0.47214527,0.28399922,0.08064452,0.00008065,0.00689843,0.00650368,0.34921037,0.05333648,0.04188524
-4.66733367,0.46872556,0.27872394,0.07972877,0.00008903,0.00794218,0.00596750,0.34702834,0.05310566,0.04221884
-4.66133067,0.46997299,0.27572316,0.07980665,0.00009998,0.00914966,0.00543884,0.34822758,0.05344011,0.04299098
-4.65532766,0.47609255,0.27516627,0.08087330,0.00011357,0.01052336,0.00492390,0.35297141,0.05435804,0.04422606
-4.64932466,0.48723319,0.27718490,0.08291987,0.00012984,0.01206468,0.00442815,0.36137827,0.05587251,0.04594227
-4.64332166,0.50346973,0.28186353,0.08592974,0.00014884,0.01377359,0.00395621,0.37350835,0.05798965,0.04815000
