energy_ev,total_up,Ge_p_up,Ge_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.68784392,0.14455979,0.00298605,0.00000000,0.00021361,0.07093663,0.03930716,0.03061410
-5.68184092,0.15616855,0.00282151,0.00000000,0.00016758,0.07758129,0.04260999,0.03337490
-5.67583792,0.16831238,0.00270907,0.00000000,0.00013055,0.08437437,0.04602805,0.03621055
-5.66983492,0.18079990,0.00263723,0.00000000,0.00010099,0.09123976,0.04951252,0.03908596
-5.66383192,0.19343550,0.00259578,0.00000000,0.00007757,0.09809583,0.05301297,0.04196413
-5.65782891,0.20602174,0.00257575,0.00000000,0.00005916,0.10485683,0.05647803,0.04480665
-5.65182591,0.21836207,0.00256938,0.00000000,0.00004481,0.11143445,0.05985628,0.04757440
-5.64582291,0.23026391,0.00257011,0.00000000,0.00003369,0.11773966,0.06309715,0.05022824
-5.63981991,0.24154196,0.00257250,0.00000000,0.00002516,0.12368461,0.06615185,0.05272986
-5.63381691,0.25202164,0.00257218,0.00000000,0.00001865,0.12918469,0.06897445,0.05504257
-5.62781391,0.26154258,0.00256575,0.00000000,0.00001373,0.13416051,0.07152284,0.05713213
-5.62181091,0.26996189,0.00255077,0.00000000,0.00001003,0.13853989,0.07375966,0.05896759
-5.61580790,0.27715733,0.00252563,0.00000000,0.00000728,0.14225970,0.07565321,0.06052202
-5.60980490,0.28302995,0.00248951,0.00000000,0.00000525,0.14526752,0.07717817,0.06177319
-5.60380190,0.28750630,0.00244227,0.00000000,0.00000375,0.14752298,0.07831623,0.06270411
-5.59779890,0.29054004,0.00238435,0.00000000,0.00000267,0.14899886,0.07905649,0.06330348
-5.59179590,0.29211284,0.00231672,0.00000000,0.00000188,0.14968184,0.07939570,0.06356595
-5.58579290,0.29223452,0.00224075,0.00000000,0.00000132,0.14957281,0.07933830,0.06349226
-5.57978989,0.29094245,0.00215810,0.00000000,0.00000092,0.14868682,0.07889622,0.06308916
-5.57378689,0.28830017,0.00207068,0.00000000,0.00000063,0.14705262,0.07808847,0.06236920
-5.56778389,0.28439520,0.00198048,0.00000000,0.00000043,0.14471184,0.07694057,0.06135035
-5.56178089,0.27933633,0.00188955,0.00000000,0.00000029,0.14171774,0.07548376,0.06005544
-5.55577789,0.27325011,0.00179987,0.00000000,0.00000020,0.13813372,0.07375411,0.05851154
-5.54977489,0.26627711,0.00171330,0.00000000,0.00000013,0.13403154,0.07179144,0.05674910
-5.54377189,0.25856767,0.00163150,0.00000000,0.00000009,0.12948931,0.06963826,0.05480118
-5.53776888,0.25027759,0.00155590,0.00000000,0.00000006,0.12458937,0.06733859,0.05270245
-5.53176588,0.24156385,0.00148763,0.00000000,0.00000004,0.11941620,0.06493689,0.05048833
-5.52576288,0.23258039,0.00142755,0.00000000,0.00000003,0.11405426,0.06247696,0.04819404
-5.51975988,0.22347440,0.00137618,0.00000000,0.00000002,0.10858601,0.06000100,0.04585378
-5.51375688,0.21438293,0.00133375,0.00000000,0.00000001,0.10309008,0.05754877,0.04349988
-5.50775388,0.20543027,0.00130021,0.00000000,0.00000001,0.09763980,0.05515701,0.04116223
-5.50175088,0.19672594,0.00127524,0.00000000,0.00000000,0.09230186,0.05285892,0.03886765
-5.49574787,0.18836349,0.00125833,0.00000000,0.00000000,0.08713549,0.05068396,0.03663958
-5.48974487,0.18042011,0.00124879,0.00000000,0.00000000,0.08219186,0.04865780,0.03449778
-5.48374187,0.17295693,0.00124586,0.00000000,0.00000000,0.07751397,0.04680247,0.03245828
-5.47773887,0.16602016,0.00124870,0.00000000,0.00000000,0.07313674,0.04513674,0.03053346
-5.47173587,0.15964268,0.00125653,0.00000000,0.00000000,0.06908753,0.04367654,0.02873223
-5.46573287,0.15384619,0.00126863,0.00000000,0.00000000,0.06538682,0.04243554,0.02706033
-5.45972986,0.14864367,0.00128446,0.00000000,0.00000000,0.06204917,0.04142582,0.02552077
-5.45372686,0.14404193,0.00130365,0.00000000,0.00000000,0.05908417,0.04065845,0.02411428
-5.44772386,0.14004416,0.00132609,0.00000000,0.00000000,0.05649760,0.04014408,0.02283976
-5.44172086,0.13665222,0.00135198,0.00000000,0.00000000,0.05429238,0.03989339,0.02169485
-5.43571786,0.13386861,0.00138178,0.00000000,0.00000001,0.05246955,0.03991748,0.02067629
-5.42971486,0.13169790,0.00141633,0.00000000,0.00000001,0.05102902,0.04022790,0.01978041
-5.42371186,0.13014760,0.00145676,0.00000000,0.00000002,0.04997013,0.04083671,0.01900340
-5.41770885,0.12922831,0.00150452,0.00000000,0.00000003,0.04929194,0.04175610,0.01834160
-5.41170585,0.12895333,0.00156135,0.00000000,0.00000005,0.04899330,0.04299794,0.01779158
-5.40570285,0.12933745,0.00162922,0.00000000,0.00000007,0.04907263,0.04457307,0.01735023
-5.39969985,0.13039540,0.00171031,0.00000000,0.00000011,0.04952746,0.04649043,0.01701470
-5.39369685,0.13213964,0.00180694,0.00000000,0.00000017,0.05035382,0.04875606,0.01678227
-5.38769385,0.13457800,0.00192150,0.00000000,0.00000026,0.05154537,0.05137204,0.01665014
-5.38169085,0.13771109,0.00205640,0.00000000,0.00000040,0.05309260,0.05433540,0.01661520
-5.37568784,0.14152975,0.00221398,0.00000000,0.00000061,0.05498184,0.05763712,0.01667375
-5.36968484,0.14601273,0.00239647,0.00000000,0.00000091,0.05719445,0.06126119,0.01682126
-5.36368184,0.15112471,0.00260595,0.00000000,0.00000137,0.05970602,0.06518394,0.01705206
-5.35767884,0.15681488,0.00284427,0.00000000,0.00000202,0.06248586,0.06937354,0.01735922
-5.35167584,0.16301619,0.00311305,0.00000000,0.00000298,0.06549665,0.07378985,0.01773434
-5.34567284,0.16964524,0.00341366,0.00000000,0.00000435,0.06869438,0.07838459,0.01816748
-5.33966983,0.17660313,0.00374725,0.00000000,0.00000632,0.07202867,0.08310186,0.01864723
-5.33366683,0.18377695,0.00411473,0.00000000,0.00000910,0.07544330,0.08787902,0.01916072
-5.32766383,0.19104220,0.00451686,0.00000000,0.00001301,0.07887718,0.09264793,0.01969389
-5.32166083,0.19826575,0.00495427,0.00000000,0.00001848,0.08226557,0.09733651,0.02023168
-5.31565783,0.20530955,0.00542753,0.00000000,0.00002605,0.08554153,0.10187053,0.02075845
-5.30965483,0.21203466,0.00593723,0.00000000,0.00003647,0.08863764,0.10617564,0.02125827
-5.30365183,0.21830564,0.00648401,0.00000000,0.00005068,0.09148784,0.11017951,0.02171545
-5.29764882,0.22399493,0.00706866,0.00000000,0.00006993,0.09402933,0.11381399,0.02211492
-5.29164582,0.22898719,0.00769212,0.00000000,0.00009580,0.09620453,0.11701719,0.02244272
-5.28564282,0.23318334,0.00835548,0.00000000,0.00013031,0.09796282,0.11973546,0.02268641
-5.27963982,0.23650407,0.00905998,0.00000000,0.00017598,0.09926227,0.12192511,0.02283549
-5.27363682,0.23889272,0.00980695,0.00000000,0.00023597,0.10007099,0.12355371,0.02288167
-5.26763382,0.24031744,0.01059770,0.00000000,0.00031416,0.10036829,0.12460116,0.02281920
-5.26163082,0.24077244,0.01143339,0.00000000,0.00041527,0.10014537,0.12506016,0.02264500
-5.25562781,0.24027836,0.01231488,0.00000000,0.00054504,0.09940575,0.12493634,0.02235873
-5.24962481,0.23888178,0.01324255,0.00000000,0.00071030,0.09816517,0.12424783,0.02196284
-5.24362181,0.23665381,0.01421609,0.00000000,0.00091910,0.09645120,0.12302444,0.02146240
-5.23761881,0.23368803,0.01523431,0.00000000,0.00118088,0.09430235,0.12130644,0.02086496
-5.23161581,0.23009764,0.01629500,0.00000000,0.00150654,0.09176697,0.11914297,0.02018025
-5.22561281,0.22601231,0.01739479,0.00000000,0.00190848,0.08890173,0.11659024,0.01941988
-5.21960980,0.22157458,0.01852908,0.00000000,0.00240069,0.08576996,0.11370955,0.01859693
-5.21360680,0.21693622,0.01969210,0.00000000,0.00299874,0.08243976,0.11056535,0.01772556
-5.20760380,0.21225459,0.02087696,0.00000000,0.00371966,0.07898207,0.10722321,0.01682061
-5.20160080,0.20768930,0.02207593,0.00000000,0.00458186,0.07546868,0.10374813,0.01589714
-5.19559780,0.20339910,0.02328071,0.00000000,0.00560489,0.07197036,0.10020292,0.01497005
-5.18959480,0.19953934,0.02448289,0.00000000,0.00680918,0.06855502,0.09664705,0.01405375
-5.18359180,0.19625989,0.02567450,0.00000000,0.00821565,0.06528611,0.09313576,0.01316178
-5.17758879,0.19370360,0.02684855,0.00000000,0.00984525,0.06222117,0.08971959,0.01230662
-5.17158579,0.19200527,0.02799974,0.00000000,0.01171847,0.05941064,0.08644426,0.01149943
-5.16558279,0.19129109,0.02912510,0.00000000,0.01385476,0.05689696,0.08335091,0.01074995
-5.15957979,0.19167837,0.03022461,0.00000000,0.01627188,0.05471381,0.08047666,0.01006641
-5.15357679,0.19327553,0.03130182,0.00000000,0.01898533,0.05288575,0.07785528,0.00945551
-5.14757379,0.19618213,0.03236426,0.00000000,0.02200768,0.05142794,0.07551808,0.00892246
-5.14157079,0.20048884,0.03342377,0.00000000,0.02534804,0.05034623,0.07349476,0.00847102
-5.13556778,0.20627719,0.03449654,0.00000000,0.02901158,0.04963734,0.07181418,0.00810369
-5.12956478,0.21361897,0.03560302,0.00000000,0.03299916,0.04928924,0.07050502,0.00782173
-5.12356178,0.22257521,0.03676751,0.00000000,0.03730711,0.04928178,0.06959607,0.00762540
-5.11755878,0.23319468,0.03801745,0.00000000,0.04192720,0.04958733,0.06911626,0.00751406
-5.11155578,0.24551193,0.03938252,0.00000000,0.04684677,0.05017161,0.06909436,0.00748636
-5.10555278,0.25954484,0.04089344,0.00000000,0.05204910,0.05099472,0.06955823,0.00754031
-5.09954977,0.27529182,0.04258057,0.00000000,0.05751386,0.05201210,0.07053373,0.00767351
-5.09354677,0.29272879,0.04447234,0.00000000,0.06321786,0.05317573,0.07204335,0.00788314
-5.08754377,0.31180610,0.04659357,0.00000000,0.06913580,0.05443539,0.07410455,0.00816615
-5.08154077,0.33244560,0.04896380,0.00000000,0.07524117,0.05573990,0.07672795,0.00851926
-5.07553777,0.35453803,0.05159561,0.00000000,0.08150707,0.05703853,0.07991553,0.00893900
-5.06953477,0.37794105,0.05449319,0.00000000,0.08790712,0.05828234,0.08365888,0.00942179
-5.06353177,0.40247804,0.05765099,0.00000000,0.09441606,0.05942563,0.08793766,0.00996389
-5.05752876,0.42793794,0.06105286,0.00000000,0.10101031,0.06042725,0.09271846,0.01056142
-5.05152576,0.45407629,0.06467142,0.00000000,0.10766815,0.06125195,0.09795413,0.01121034
-5.04552276,0.48061761,0.06846798,0.00000000,0.11436972,0.06187157,0.10358361,0.01190643
-5.03951976,0.50725916,0.07239292,0.00000000,0.12109659,0.06226621,0.10953249,0.01264526
-5.03351676,0.53367619,0.07638650,0.00000000,0.12783111,0.06242513,0.11571425,0.01342222
-5.02751376,0.55952851,0.08038028,0.00000000,0.13455538,0.06234759,0.12203212,0.01423249
-5.02151076,0.58446843,0.08429890,0.00000000,0.14125005,0.06204344,0.12838171,0.01507105
-5.01550775,0.60814971,0.08806226,0.00000000,0.14789299,0.06153352,0.13465413,0.01593278
-5.00950475,0.63023738,0.09158812,0.00000000,0.15445780,0.06084991,0.14073969,0.01681249
-5.00350175,0.65041812,0.09479474,0.00000000,0.16091253,0.06003586,0.14653190,0.01770507
-4.99749875,0.66841078,0.09760375,0.00000000,0.16721855,0.05914565,0.15193163,0.01860558
-4.99149575,0.68397669,0.09994294,0.00000000,0.17332970,0.05824417,0.15685128,0.01950946
-4.98549275,0.69692939,0.10174889,0.00000000,0.17919201,0.05740640,0.16121880,0.02041275
-4.97948974,0.70714325,0.10296931,0.00000000,0.18474382,0.05671663,0.16498121,0.02131226
-4.97348674,0.71456069,0.10356499,0.00000000,0.18991661,0.05626762,0.16810760,0.02220587
-4.96748374,0.71919765,0.10351130,0.00000000,0.19463646,0.05615955,0.17059140,0.02309272
-4.96148074,0.72114689,0.10279911,0.00000000,0.19882609,0.05649883,0.17245171,0.02397348
-4.95547774,0.72057898,0.10143508,0.00000000,0.20240747,0.05739673,0.17373364,0.02485053
-4.94947474,0.71774085,0.09944145,0.00000000,0.20530496,0.05896787,0.17450771,0.02572814
-4.94347174,0.71295169,0.09685514,0.00000000,0.20744872,0.06132852,0.17486810,0.02661252
-4.93746873,0.70659646,0.09372642,0.00000000,0.20877828,0.06459471,0.17492992,0.02751189
-4.93146573,0.69911690,0.09011701,0.00000000,0.20924614,0.06888007,0.17482558,0.02843637
-4.92546273,0.69100045,0.08609791,0.00000000,0.20882106,0.07429358,0.17470036,0.02939780
-4.91945973,0.68276738,0.08174696,0.00000000,0.20749101,0.08093707,0.17470737,0.03040949
-4.91345673,0.67495642,0.07714623,0.00000000,0.20526543,0.08890250,0.17500203,0.03148575
-4.90745373,0.66810947,0.07237946,0.00000000,0.20217678,0.09826922,0.17573646,0.03264145
-4.90145073,0.66275585,0.06752953,0.00000000,0.19828121,0.10910111,0.17705378,0.03389142
-4.89544772,0.65939668,0.06267625,0.00000000,0.19365822,0.12144373,0.17908281,0.03524976
-4.88944472,0.65848982,0.05789435,0.00000000,0.18840937,0.13532165,0.18193316,0.03672915
-4.88344172,0.66043604,0.05325193,0.00000000,0.18265601,0.15073592,0.18569111,0.03834011
-4.87743872,0.66556683,0.04880927,0.00000000,0.17653613,0.16766202,0.19041638,0.04009033
-4.87143572,0.67413437,0.04461814,0.00000000,0.17020038,0.18604814,0.19613992,0.04198400
-4.86543272,0.68630388,0.04072157,0.00000000,0.16380752,0.20581423,0.20286288,0.04402128
-4.85942971,0.70214884,0.03715402,0.00000000,0.15751935,0.22685158,0.21055679,0.04619782
-4.85342671,0.72164913,0.03394197,0.00000000,0.15149542,0.24902336,0.21916494,0.04850458
-4.84742371,0.74469222,0.03110491,0.00000000,0.14588773,0.27216591,0.22860497,0.05092768
-4.84142071,0.77107729,0.02865653,0.00000000,0.14083552,0.29609096,0.23877245,0.05344854
-4.83541771,0.80052237,0.02660618,0.00000000,0.13646051,0.32058872,0.24954548,0.05604419
-4.82941471,0.83267394,0.02496048,0.00000000,0.13286264,0.34543177,0.26078993,0.05868778
-4.82341171,0.86711893,0.02372490,0.00000000,0.13011656,0.37037968,0.27236524,0.06134929
-4.81740870,0.90339849,0.02290542,0.00000000,0.12826897,0.39518430,0.28413046,0.06399636
-4.81140570,0.94102321,0.02250996,0.00000000,0.12733689,0.41959538,0.29595020,0.06659532
-4.80540270,0.97948905,0.02254975,0.00000000,0.12730699,0.44336654,0.30770044,0.06911221
-4.79939970,1.01829361,0.02304037,0.00000000,0.12813590,0.46626127,0.31927364,0.07151394
-4.79339670,1.05695203,0.02400249,0.00000000,0.12975167,0.48805874,0.33058314,0.07376935
-4.78739370,1.09501199,0.02546229,0.00000000,0.13205606,0.50855934,0.34156662,0.07585033
-4.78139070,1.13206737,0.02745149,0.00000000,0.13492790,0.52758961,0.35218833,0.07773271
-4.77538769,1.16776990,0.03000688,0.00000000,0.13822709,0.54500651,0.36244018,0.07939713
-4.76938469,1.20183871,0.03316956,0.00000000,0.14179939,0.56070083,0.37234149,0.08082969
-4.76338169,1.23406712,0.03698360,0.00000000,0.14548160,0.57459965,0.38193747,0.08202236
-4.75737869,1.26432681,0.04149445,0.00000000,0.14910703,0.58666778,0.39129657,0.08297331
-4.75137569,1.29256895,0.04674683,0.00000000,0.15251111,0.59690817,0.40050671,0.08368684
-4.74537269,1.31882255,0.05278247,0.00000000,0.15553683,0.60536125,0.40967067,0.08417328
-4.73936968,1.34318991,0.05963746,0.00000000,0.15803992,0.61210329,0.41890075,0.08444855
-4.73336668,1.36583954,0.06733959,0.00000000,0.15989348,0.61724377,0.42831309,0.08453360
-4.72736368,1.38699678,0.07590557,0.00000000,0.16099192,0.62092193,0.43802173,0.08445368
-4.72136068,1.40693240,0.08533844,0.00000000,0.16125414,0.62330252,0.44813281,0.08423751
-4.71535768,1.42594979,0.09562509,0.00000000,0.16062571,0.62457095,0.45873908,0.08391627
-4.70935468,1.44437107,0.10673423,0.00000000,0.15908009,0.62492786,0.46991498,0.08352262
-4.70335168,1.46252267,0.11861482,0.00000000,0.15661881,0.62458342,0.48171242,0.08308968
-4.69734867,1.48072099,0.13119516,0.00000000,0.15327066,0.62375123,0.49415751,0.08264993
-4.69134567,1.49925848,0.14438259,0.00000000,0.14908989,0.62264230,0.50724825,0.08223428
-4.68534267,1.51839079,0.15806411,0.00000000,0.14415365,0.62145889,0.52095334,0.08187110
-4.67933967,1.53832537,0.17210776,0.00000000,0.13855861,0.62038874,0.53521202,0.08158537
-4.67333667,1.55921180,0.18636486,0.00000000,0.13241712,0.61959947,0.54993492,0.08139796
-4.66733367,1.58113439,0.20067303,0.00000000,0.12585296,0.61923357,0.56500600,0.08132502
-4.66133067,1.60410697,0.21485999,0.00000000,0.11899695,0.61940404,0.58028523,0.08137748
-4.65532766,1.62807030,0.22874787,0.00000000,0.11198248,0.62019077,0.59561202,0.08156081
-4.64932466,1.65289184,0.24215802,0.00000000,0.10494130,0.62163781,0.61080925,0.08187475
-4.64332166,1.67836808,0.25491599,0.00000000,0.09799963,0.62375174,0.62568765,0.08231341
-4.63731866,1.70422911,0.26685661,0.00000000,0.09127470,0.62650103,0.64005044,0.08286539
-4.63131566,1.73014529,0.27782881,0.00000000,0.08487189,0.62981665,0.65369796,0.08351409
-4.62531266,1.75573571,0.28770001,0.00000000,0.07888253,0.63359385,0.66643226,0.08423817
-4.61930965,1.78057816,0.29635998,0.00000000,0.07338229,0.63769499,0.67806143,0.08501219
-4.61330665,1.80422019,0.30372373,0.00000000,0.06843036,0.64195363,0.68840356,0.08580729
-4.60730365,1.82619093,0.30973367,0.00000000,0.06406920,0.64617944,0.69729030,0.08659202
-4.60130065,1.84601331,0.31436054,0.00000000,0.06032491,0.65016410,0.70456992,0.08733324
-4.59529765,1.86321630,0.31760342,0.00000000,0.05720814,0.65368772,0.71010978,0.08799706
-4.58929465,1.87734684,0.31948866,0.00000000,0.05471542,0.65652581,0.71379837,0.08854982
-4.58329165,1.88798124,0.32006777,0.00000000,0.05283086,0.65845635,0.71554678,0.08895905
-4.57728864,1.89473559,0.31941454,0.00000000,0.05152805,0.65926688,0.71528962,0.08919439
-4.57128564,1.89727526,0.31762143,0.00000000,0.05077210,0.65876128,0.71298562,0.08922846
-4.56528264,1.89532295,0.31479542,0.00000000,0.05052177,0.65676602,0.70861771,0.08903763
-4.55927964,1.88866545,0.31105360,0.00000000,0.05073145,0.65313557,0.70219279,0.08860266
-4.55327664,1.87715872,0.30651858,0.00000000,0.05135308,0.64775703,0.69374119,0.08790926
-4.54727364,1.86073140,0.30131411,0.00000000,0.05233788,0.64055354,0.68331585,0.08694840
-4.54127064,1.83938650,0.29556091,0.00000000,0.05363776,0.63148653,0.67099116,0.08571655
-4.53526763,1.81320146,0.28937295,0.00000000,0.05520653,0.62055678,0.65686171,0.08421575
-4.52926463,1.78232626,0.28285433,0.00000000,0.05700077,0.60780413,0.64104067,0.08245343
-4.52326163,1.74697999,0.27609682,0.00000000,0.05898042,0.59330607,0.62365802,0.08044217
-4.51725863,1.70744564,0.26917813,0.00000000,0.06110905,0.57717512,0.60485851,0.07819931
-4.51125563,1.66406341,0.26216086,0.00000000,0.06335389,0.55955529,0.58479949,0.07574634
-4.50525263,1.61722268,0.25509227,0.00000000,0.06568566,0.54061758,0.56364842,0.07310832
-4.49924962,1.56735287,0.24800464,0.00000000,0.06807812,0.52055496,0.54158029,0.07031312
-4.49324662,1.51491333,0.24091625,0.00000000,0.07050761,0.49957669,0.51877490,0.06739065
-4.48724362,1.46038284,0.23383296,0.00000000,0.07295239,0.47790256,0.49541399,0.06437206
-4.48124062,1.40424873,0.22675006,0.00000000,0.07539201,0.45575691,0.47167840,0.06128893
-4.47523762,1.34699623,0.21965453,0.00000000,0.07780668,0.43336290,0.44774525,0.05817250
-4.46923462,1.28909820,0.21252745,0.00000000,0.08017666,0.41093705,0.42378521,0.05505293
-4.46323162,1.23100572,0.20534646,0.00000000,0.08248182,0.38868423,0.39996003,0.05195866
-4.45722861,1.17313968,0.19808823,0.00000000,0.08470125,0.36679330,0.37642031,0.04891581
-4.45122561,1.11588378,0.19073073,0.00000000,0.08681303,0.34543351,0.35330356,0.04594775
-4.44522261,1.05957896,0.18325535,0.00000000,0.08879416,0.32475163,0.33073271,0.04307471
-4.43921961,1.00451953,0.17564864,0.00000000,0.09062067,0.30486994,0.30881505,0.04031356
-4.43321661,0.95095084,0.16790374,0.00000000,0.09226780,0.28588512,0.28764156,0.03767764
-4.42721361,0.89906872,0.16002140,0.00000000,0.09371037,0.26786797,0.26728674,0.03517679
-4.42121061,0.84902038,0.15201054,0.00000000,0.09492327,0.25086385,0.24780879,0.03281740
-4.41520760,0.80090669,0.14388842,0.00000000,0.09588197,0.23489396,0.22925026,0.03060260
-4.40920460,0.75478570,0.13568037,0.00000000,0.09656320,0.21995719,0.21163895,0.02853251
-4.40320160,0.71067708,0.12741912,0.00000000,0.09694551,0.20603245,0.19498910,0.02660459
-4.39719860,0.66856727,0.11914382,0.00000000,0.09701003,0.19308155,0.17930282,0.02481400
-4.39119560,0.62841514,0.11089875,0.00000000,0.09674102,0.18105219,0.16457157,0.02315398
-4.38519260,0.59015778,0.10273183,0.00000000,0.09612654,0.16988129,0.15077782,0.02161633
-4.37918959,0.55371635,0.09469303,0.00000000,0.09515893,0.15949819,0.13789656,0.02019181
-4.37318659,0.51900167,0.08683266,0.00000000,0.09383530,0.14982791,0.12589691,0.01887053
-4.36718359,0.48591945,0.07919976,0.00000000,0.09215785,0.14079420,0.11474351,0.01764240
-4.36118059,0.45437497,0.07184058,0.00000000,0.09013413,0.13232223,0.10439792,0.01649742
-4.35517759,0.42427715,0.06479718,0.00000000,0.08777715,0.12434112,0.09481975,0.01542603
-4.34917459,0.39554195,0.05810627,0.00000000,0.08510540,0.11678593,0.08596768,0.01441935
-4.34317159,0.36809497,0.05179837,0.00000000,0.08214265,0.10959932,0.07780037,0.01346941
-4.33716858,0.34187346,0.04589714,0.00000000,0.07891779,0.10273274,0.07027716,0.01256923
-4.33116558,0.31682754,0.04041910,0.00000000,0.07546439,0.09614719,0.06335859,0.01171301
-4.32516258,0.29292081,0.03537351,0.00000000,0.07182027,0.08981361,0.05700691,0.01089610
-4.31915958,0.27013040,0.03076268,0.00000000,0.06802696,0.08371284,0.05118634,0.01011500
-4.31315658,0.24844653,0.02658231,0.00000000,0.06412906,0.07783532,0.04586334,0.00936737
-4.30715358,0.22787173,0.02282216,0.00000000,0.06017367,0.07218048,0.04100671,0.00865189
