energy_ev,total_up,Au_p_up,Au_d_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up
-5.82591296,6.47510126,0.73265871,6.11526940,0.28563594,0.01286276,0.02290508,0.16509734
-5.81990995,6.49855996,0.75442068,6.12514702,0.29006699,0.01280896,0.02418909,0.17220027
-5.81390695,6.50499370,0.77388930,6.11893887,0.29343702,0.01270431,0.02544755,0.17901195
-5.80790395,6.49403725,0.79062945,6.09653168,0.29564019,0.01254840,0.02666705,0.18541799
-5.80190095,6.46591571,0.80428847,6.05836117,0.29660540,0.01234231,0.02783677,0.19131936
-5.79589795,6.42142169,0.81460326,6.00538527,0.29629721,0.01208859,0.02894876,0.19663405
-5.78989495,6.36187296,0.82140483,5.93903917,0.29471572,0.01179113,0.02999805,0.20129819
-5.78389195,6.28905219,0.82461977,5.86117380,0.29189526,0.01145506,0.03098268,0.20526666
-5.77788894,6.20513087,0.82426876,5.77398023,0.28790216,0.01108659,0.03190355,0.20851304
-5.77188594,6.11258052,0.82046195,5.67990282,0.28283142,0.01069281,0.03276417,0.21102897
-5.76588294,6.01407438,0.81339142,5.58154449,0.27680255,0.01028152,0.03357026,0.21282294
-5.75987994,5.91238358,0.80332086,5.48156786,0.26995466,0.00986092,0.03432926,0.21391846
-5.75387694,5.81027168,0.79057309,5.38259601,0.26244096,0.00943948,0.03504966,0.21435181
-5.74787394,5.71039181,0.77551572,5.28711693,0.25442294,0.00902564,0.03574036,0.21416933
-5.74187094,5.61519043,0.75854573,5.19739511,0.24606441,0.00862760,0.03640988,0.21342450
-5.73586793,5.52682142,0.74007348,5.11539399,0.23752566,0.00825317,0.03706572,0.21217490
-5.72986493,5.44707404,0.72050708,5.04271200,0.22895793,0.00790951,0.03771356,0.21047910
-5.72386193,5.37731728,0.70023757,4.98053479,0.22049850,0.00760301,0.03835674,0.20839387
-5.71785893,5.31846291,0.67962571,4.92960526,0.21226649,0.00733920,0.03899570,0.20597159
-5.71185593,5.27094829,0.65899089,4.89021228,0.20435958,0.00712258,0.03962769,0.20325814
-5.70585293,5.23473946,0.63860253,4.86219833,0.19685180,0.00695662,0.04024654,0.20029129
-5.69984992,5.20935373,0.61867441,4.84498525,0.18979234,0.00684369,0.04084270,0.19709982
-5.69384692,5.19390063,0.59936196,4.83761650,0.18320556,0.00678507,0.04140347,0.19370310
-5.68784392,5.18713861,0.58076252,4.83881376,0.17709201,0.00678098,0.04191339,0.19011148
-5.68184092,5.18754464,0.56291839,4.84704478,0.17143040,0.00683063,0.04235479,0.18632713
-5.67583792,5.19339296,0.54582248,4.86059905,0.16618054,0.00693225,0.04270854,0.18234554
-5.66983492,5.20283908,0.52942590,4.87766750,0.16128679,0.00708320,0.04295487,0.17815735
-5.66383192,5.21400457,0.51364717,4.89642223,0.15668212,0.00728008,0.04307427,0.17375047
-5.65782891,5.22505864,0.49838236,4.91509243,0.15229236,0.00751875,0.04304842,0.16911236
-5.65182591,5.23429238,0.48351558,4.93203280,0.14804056,0.00779453,0.04286104,0.16423237
-5.64582291,5.24018224,0.46892921,4.94578133,0.14385110,0.00810220,0.04249878,0.15910381
-5.63981991,5.24143996,0.45451338,4.95510399,0.13965356,0.00843617,0.04195185,0.15372584
-5.63381691,5.23704690,0.44017412,4.95902462,0.13538596,0.00879052,0.04121462,0.14810498
-5.62781391,5.22627180,0.42583996,4.95683901,0.13099746,0.00915913,0.04028596,0.14225606
-5.62181091,5.20867188,0.41146659,4.94811358,0.12645029,0.00953572,0.03916943,0.13620281
-5.61580790,5.18407822,0.39703958,4.93266938,0.12172089,0.00991395,0.03787324,0.12997779
-5.60980490,5.15256728,0.38257510,4.91055343,0.11680037,0.01028750,0.03641003,0.12362189
-5.60380190,5.11442115,0.36811881,4.88199979,0.11169413,0.01065011,0.03479644,0.11718338
-5.59779890,5.07007982,0.35374313,4.84738365,0.10642095,0.01099568,0.03305257,0.11071654
-5.59179590,5.02008893,0.33954323,4.80717163,0.10101149,0.01131831,0.03120129,0.10428009
-5.58579290,4.96504688,0.32563211,4.76187198,0.09550634,0.01161240,0.02926746,0.09793537
-5.57978989,4.90555478,0.31213517,4.71198792,0.08995395,0.01187269,0.02727709,0.09174455
-5.57378689,4.84217268,0.29918476,4.65797737,0.08440823,0.01209434,0.02525654,0.08576884
-5.56778389,4.77538469,0.28691488,4.60022132,0.07892634,0.01227302,0.02323171,0.08006690
-5.56178089,4.70557509,0.27545664,4.53900300,0.07356652,0.01240493,0.02122733,0.07469346
-5.55577789,4.63301670,0.26493448,4.47449868,0.06838618,0.01248695,0.01926629,0.06969831
-5.54977489,4.55787178,0.25546355,4.40678045,0.06344026,0.01251660,0.01736914,0.06512555
-5.54377189,4.48020504,0.24714809,4.33583045,0.05878001,0.01249221,0.01555373,0.06101327
-5.53776888,4.40000737,0.24008105,4.26156522,0.05445210,0.01241285,0.01383488,0.05739355
-5.53176588,4.31722852,0.23434462,4.18386819,0.05049812,0.01227847,0.01222433,0.05429278
-5.52576288,4.23181591,0.23001169,4.10262802,0.04695436,0.01208984,0.01073068,0.05173221
-5.51975988,4.14375701,0.22714785,4.01777987,0.04385197,0.01184859,0.00935957,0.04972876
-5.51375688,4.05312207,0.22581374,3.92934686,0.04121719,0.01155717,0.00811383,0.04829585
-5.50775388,3.96010426,0.22606743,3.83747884,0.03907188,0.01121884,0.00699376,0.04744439
-5.50175088,3.86505441,0.22796652,3.74248576,0.03743394,0.01083758,0.00599754,0.04718358
-5.49574787,3.76850803,0.23156969,3.64486353,0.03631779,0.01041801,0.00512150,0.04752173
-5.48974487,3.67120242,0.23693746,3.54531032,0.03573482,0.00996532,0.00436058,0.04846680
-5.48374187,3.57408275,0.24413199,3.44473233,0.03569352,0.00948512,0.00370866,0.05002679
-5.47773887,3.47829619,0.25321580,3.34423803,0.03619962,0.00898336,0.00315896,0.05220977
-5.47173587,3.38517410,0.26424941,3.24512109,0.03725593,0.00846615,0.00270431,0.05502373
-5.46573287,3.29620269,0.27728790,3.14883232,0.03886198,0.00793966,0.00233751,0.05847609
-5.45972986,3.21298330,0.29237654,3.05694180,0.04101360,0.00740995,0.00205153,0.06257300
-5.45372686,3.13718395,0.30954574,2.97109256,0.04370224,0.00688288,0.00183972,0.06731839
-5.44772386,3.07048403,0.32880557,2.89294786,0.04691435,0.00636396,0.00169599,0.07271286
-5.44172086,3.01451455,0.35014010,2.82413414,0.05063070,0.00585828,0.00161490,0.07875254
-5.43571786,2.97079656,0.37350213,2.76618202,0.05482581,0.00537036,0.00159173,0.08542784
-5.42971486,2.94068009,0.39880835,2.72046788,0.05946753,0.00490415,0.00162257,0.09272235
-5.42371186,2.92528664,0.42593568,2.68815827,0.06451689,0.00446295,0.00170427,0.10061182
-5.41770885,2.92545725,0.45471876,2.67015969,0.06992817,0.00404935,0.00183451,0.10906343
-5.41170585,2.94170883,0.48494920,2.66707567,0.07564936,0.00366529,0.00201173,0.11803528
-5.40570285,2.97420046,0.51637642,2.67917319,0.08162296,0.00331201,0.00223508,0.12747628
-5.39969985,3.02271122,0.54871064,2.70635970,0.08778707,0.00299014,0.00250444,0.13732644
-5.39369685,3.08663085,0.58162752,2.74817199,0.09407691,0.00269969,0.00282031,0.14751749
-5.38769385,3.16496350,0.61477482,2.80377745,0.10042645,0.00244013,0.00318376,0.15797394
-5.38169085,3.25634483,0.64778050,2.87198787,0.10677033,0.00221045,0.00359637,0.16861451
-5.37568784,3.35907185,0.68026211,2.95128524,0.11304583,0.00200927,0.00406013,0.17935380
-5.36968484,3.47114422,0.71183703,3.03985891,0.11919477,0.00183485,0.00457737,0.19010422
-5.36368184,3.59031568,0.74213308,3.13565238,0.12516531,0.00168523,0.00515061,0.20077800
-5.35767884,3.71415333,0.77079884,3.23641827,0.13091340,0.00155826,0.00578241,0.21128920
-5.35167584,3.84010239,0.79751341,3.33977905,0.13640398,0.00145170,0.00647528,0.22155564
-5.34567284,3.96555390,0.82199482,3.44329135,0.14161154,0.00136326,0.00723142,0.23150052
-5.33966983,4.08791260,0.84400680,3.54451118,0.14652031,0.00129069,0.00805257,0.24105374
-5.33366683,4.20466221,0.86336350,3.64105769,0.15112379,0.00123177,0.00893976,0.25015282
-5.32766383,4.31342585,0.87993193,3.73067302,0.15542377,0.00118441,0.00989309,0.25874324
-5.32166083,4.41201927,0.89363196,3.81127612,0.15942880,0.00114666,0.01091148,0.26677840
-5.31565783,4.49849530,0.90443400,3.88100877,0.16315231,0.00111672,0.01199244,0.27421899
-5.30965483,4.57117835,0.91235456,3.93827256,0.16661029,0.00109296,0.01313186,0.28103196
-5.30365183,4.62868832,0.91744986,3.98175586,0.16981897,0.00107393,0.01432385,0.28718919
-5.29764882,4.66995393,0.91980816,4.01045060,0.17279231,0.00105836,0.01556059,0.29266583
-5.29164582,4.69421605,0.91954122,4.02365906,0.17553976,0.00104515,0.01683225,0.29743867
-5.28564282,4.70102196,0.91677543,4.02099121,0.17806432,0.00103338,0.01812705,0.30148450
-5.27963982,4.69021199,0.91164338,4.00235383,0.18036103,0.00102226,0.01943135,0.30477874
-5.27363682,4.66190013,0.90427616,3.96793259,0.18241606,0.00101116,0.02072982,0.30729444
-5.26763382,4.61645031,0.89479715,3.91816868,0.18420651,0.00099956,0.02200577,0.30900173
-5.26163082,4.55445012,0.88331752,3.85373151,0.18570085,0.00098706,0.02324155,0.30986793
-5.25562781,4.47668348,0.86993360,3.77548900,0.18686013,0.00097335,0.02441899,0.30985815
-5.24962481,4.38410350,0.85472648,3.68447684,0.18763982,0.00095821,0.02552001,0.30893658
-5.24362181,4.27780657,0.83776343,3.58186781,0.18799217,0.00094149,0.02652717,0.30706834
-5.23761881,4.15900824,0.81910124,3.46894212,0.18786911,0.00092309,0.02742437,0.30422170
-5.23161581,4.02902111,0.79879087,3.34705929,0.18722523,0.00090298,0.02819739,0.30037067
-5.22561281,3.88923475,0.77688317,3.21763193,0.18602099,0.00088118,0.02883456,0.29549770
-5.21960980,3.74109716,0.75343503,3.08210162,0.18422566,0.00085773,0.02932723,0.28959632
-5.21360680,3.58609746,0.72851555,2.94191662,0.18182008,0.00083274,0.02967027,0.28267357
-5.20760380,3.42574909,0.70221159,2.79851144,0.17879880,0.00080632,0.02986230,0.27475195
-5.20160080,3.26157301,0.67463230,2.65328788,0.17517168,0.00077863,0.02990593,0.26587083
-5.19559780,3.09508050,0.64591233,2.50759744,0.17096474,0.00074985,0.02980772,0.25608721
-5.18959480,2.92775529,0.61621329,2.36272484,0.16622018,0.00072019,0.02957807,0.24547556
-5.18359180,2.76103483,0.58572356,2.21987274,0.16099562,0.00068987,0.02923090,0.23412708
-5.17758879,2.59629116,0.55465617,2.08014760,0.15536263,0.00065911,0.02878318,0.22214797
-5.17158579,2.43481159,0.52324516,1.94454697,0.14940448,0.00062816,0.02825436,0.20965716
-5.16558279,2.27777977,0.49174042,1.81394847,0.14321343,0.00059726,0.02766572,0.19678338
-5.15957979,2.12625816,0.46040146,1.68910078,0.13688751,0.00056665,0.02703954,0.18366183
-5.15357679,1.98117236,0.42949054,1.57061710,0.13052719,0.00053654,0.02639840,0.17043055
-5.14757379,1.84329837,0.39926538,1.45897128,0.12423186,0.00050715,0.02576435,0.15722674
-5.14157079,1.71325337,0.36997216,1.35449715,0.11809654,0.00047867,0.02515822,0.14418316
-5.13556778,1.59149064,0.34183889,1.25739091,0.11220884,0.00045125,0.02459891,0.13142478
-5.12956478,1.47829890,0.31506972,1.16771689,0.10664630,0.00042506,0.02410289,0.11906583
-5.12356178,1.37380638,0.28984038,1.08541640,0.10147439,0.00040018,0.02368376,0.10720744
-5.11755878,1.27798927,0.26629489,1.01031944,0.09674498,0.00037672,0.02335199,0.09593573
-5.11155578,1.19068442,0.24454365,0.94215887,0.09249561,0.00035472,0.02311480,0.08532066
-5.10555278,1.11160557,0.22466292,0.88058641,0.08874932,0.00033421,0.02297618,0.07541546
-5.09954977,1.04036232,0.20669557,0.82518995,0.08551511,0.00031521,0.02293706,0.06625670
-5.09354677,0.97648117,0.19065304,0.77551135,0.08278901,0.00029770,0.02299562,0.05786489
-5.08754377,0.91942734,0.17651805,0.73106409,0.08055549,0.00028166,0.02314764,0.05024552
-5.08154077,0.86862669,0.16424820,0.69135005,0.07878933,0.00026705,0.02338697,0.04339056
-5.07553777,0.82348665,0.15377973,0.65587482,0.07745759,0.00025382,0.02370601,0.03728018
-5.06953477,0.78341537,0.14503165,0.62416106,0.07652169,0.00024191,0.02409615,0.03188464
-5.06353177,0.74783840,0.13790960,0.59575940,0.07593949,0.00023127,0.02454828,0.02716626
-5.05752876,0.71621237,0.13230949,0.57025675,0.07566712,0.00022184,0.02505311,0.02308139
-5.05152576,0.68803539,0.12812070,0.54728181,0.07566063,0.00021356,0.02560149,0.01958225
-5.04552276,0.66285393,0.12522867,0.52650793,0.07587728,0.00020636,0.02618466,0.01661869
-5.03951976,0.64026646,0.12351694,0.50765338,0.07627652,0.00020021,0.02679428,0.01413966
-5.03351676,0.61992386,0.12286860,0.49047939,0.07682054,0.00019502,0.02742249,0.01209455
-5.02751376,0.60152720,0.12316715,0.47478640,0.07747453,0.00019076,0.02806182,0.01043427
-5.02151076,0.58482336,0.12429706,0.46040887,0.07820659,0.00018734,0.02870500,0.00911208
-5.01550775,0.56959903,0.12614396,0.44720927,0.07898744,0.00018471,0.02934480,0.00808430
-5.00950475,0.55567392,0.12859472,0.43507172,0.07978992,0.00018279,0.02997376,0.00731073
-5.00350175,0.54289369,0.13153760,0.42389581,0.08058846,0.00018151,0.03058403,0.00675498
-4.99749875,0.53112333,0.13486253,0.41359101,0.08135852,0.00018079,0.03116714,0.00638468
-4.99149575,0.52024149,0.13846175,0.40407216,0.08207618,0.00018052,0.03171391,0.00617158
-4.98549275,0.51013624,0.14223087,0.39525618,0.08271789,0.00018063,0.03221445,0.00609156
-4.97948974,0.50070254,0.14607038,0.38706041,0.08326039,0.00018101,0.03265822,0.00612466
-4.97348674,0.49184171,0.14988767,0.37940247,0.08368102,0.00018156,0.03303419,0.00625505
-4.96748374,0.48346279,0.15359950,0.37220171,0.08395823,0.00018220,0.03333122,0.00647100
-4.96148074,0.47548582,0.15713493,0.36538218,0.08407237,0.00018285,0.03353841,0.00676486
-4.95547774,0.46784670,0.16043842,0.35887672,0.08400676,0.00018342,0.03364557,0.00713305
-4.94947474,0.46050334,0.16347315,0.35263209,0.08374895,0.00018388,0.03364385,0.00757609
-4.94347174,0.45344263,0.16622423,0.34661457,0.08329212,0.00018420,0.03352624,0.00809854
-4.93746873,0.44668775,0.16870173,0.34081582,0.08263645,0.00018437,0.03328822,0.00870903
-4.93146573,0.44030529,0.17094323,0.33525842,0.08179057,0.00018445,0.03292826,0.00942019
-4.92546273,0.43441161,0.17301576,0.33000086,0.08077283,0.00018450,0.03244835,0.01024860
-4.91945973,0.42917807,0.17501708,0.32514147,0.07961237,0.00018465,0.03185438,0.01121467
-4.91345673,0.42483453,0.17707585,0.32082107,0.07834990,0.00018507,0.03115641,0.01234242
-4.90745373,0.42167090,0.17935100,0.31722406,0.07703820,0.00018599,0.03036881,0.01365919
-4.90145073,0.42003633,0.18202982,0.31457777,0.07574216,0.00018766,0.02951027,0.01519530
-4.89544772,0.42033598,0.18532512,0.31314996,0.07453842,0.00019042,0.02860364,0.01698356
-4.88944472,0.42302524,0.18947117,0.31324441,0.07351464,0.00019463,0.02767558,0.01905862
-4.88344172,0.42860131,0.19471867,0.31519478,0.07276815,0.00020070,0.02675616,0.02145631
-4.87743872,0.43759242,0.20132871,0.31935662,0.07240437,0.00020908,0.02587818,0.02421274
-4.87143572,0.45054465,0.20956594,0.32609794,0.07253462,0.00022026,0.02507654,0.02736336
-4.86543272,0.46800676,0.21969098,0.33578834,0.07327364,0.00023474,0.02438738,0.03094188
-4.85942971,0.49051322,0.23195234,0.34878710,0.07473671,0.00025302,0.02384715,0.03497907
-4.85342671,0.51856582,0.24657788,0.36543044,0.07703644,0.00027561,0.02349169,0.03950147
-4.84742371,0.55261428,0.26376619,0.38601824,0.08027937,0.00030300,0.02335522,0.04453013
-4.84142071,0.59303632,0.28367796,0.41080063,0.08456228,0.00033563,0.02346928,0.05007918
-4.83541771,0.64011769,0.30642755,0.43996471,0.08996842,0.00037389,0.02386174,0.05615450
-4.82941471,0.69403265,0.33207511,0.47362185,0.09656378,0.00041809,0.02455579,0.06275243
-4.82341171,0.75482575,0.36061940,0.51179597,0.10439336,0.00046845,0.02556897,0.06985852
-4.81740870,0.82239521,0.39199164,0.55441313,0.11347765,0.00052505,0.02691234,0.07744651
-4.81140570,0.89647899,0.42605053,0.60129299,0.12380950,0.00058787,0.02858970,0.08547740
-4.80540270,0.97664397,0.46257888,0.65214248,0.13535145,0.00065671,0.03059694,0.09389895
-4.79939970,1.06227918,0.50128203,0.70655218,0.14803363,0.00073122,0.03292159,0.10264532
-4.79339670,1.15259364,0.54178824,0.76399570,0.16175260,0.00081087,0.03554253,0.11163718
-4.78739370,1.24661948,0.58365142,0.82383261,0.17637090,0.00089494,0.03842997,0.12078227
-4.78139070,1.34322081,0.62635616,0.88531497,0.19171787,0.00098256,0.04154563,0.12997631
-4.77538769,1.44110875,0.66932535,0.94759779,0.20759143,0.00107266,0.04484320,0.13910447
-4.76938469,1.53886256,0.71193024,1.00975336,0.22376119,0.00116403,0.04826910,0.14804329
-4.76338169,1.63495690,0.75350287,1.07078933,0.23997266,0.00125533,0.05176353,0.15666303
-4.75737869,1.72779469,0.79335076,1.12967036,0.25595271,0.00134511,0.05526169,0.16483050
-4.75137569,1.81574484,0.83077339,1.18534259,0.27141597,0.00143184,0.05869540,0.17241213
-4.74537269,1.89718384,0.86508005,1.23676058,0.28607218,0.00151397,0.06199477,0.17927743
-4.73936968,1.97053985,0.89560862,1.28291552,0.29963419,0.00158996,0.06509012,0.18530251
-4.73336668,2.03433780,0.92174445,1.32286408,0.31182620,0.00165831,0.06791395,0.19037362
-4.72736368,2.08724373,0.94293875,1.35575651,0.32239224,0.00171765,0.07040290,0.19439064
-4.72136068,2.12810655,0.95872578,1.38086302,0.33110416,0.00176673,0.07249974,0.19727026
-4.71535768,2.15599549,0.96873795,1.39759728,0.33776915,0.00180450,0.07415506,0.19894875
-4.70935468,2.17023146,0.97271831,1.40553589,0.34223616,0.00183014,0.07532889,0.19938422
-4.70335168,2.17041093,0.97052980,1.40443310,0.34440115,0.00184306,0.07599194,0.19855826
-4.69734867,2.15642107,0.96216070,1.39422980,0.34421073,0.00184296,0.07612651,0.19647682
-4.69134567,2.12844538,0.94772617,1.37505654,0.34166427,0.00182981,0.07572701,0.19317026
-4.68534267,2.08695952,0.92746551,1.34723015,0.33681402,0.00180387,0.07480009,0.18869273
-4.67933967,2.03271729,0.90173545,1.31124427,0.32976360,0.00176567,0.07336428,0.18312062
-4.67333667,1.96672751,0.87099959,1.26775401,0.32066472,0.00171599,0.07144929,0.17655035
-4.66733367,1.89022262,0.83581446,1.21755545,0.30971223,0.00165583,0.06909493,0.16909557
-4.66133067,1.80462059,0.79681281,1.16156090,0.29713800,0.00158639,0.06634967,0.16088374
-4.65532766,1.71148165,0.75468489,1.10077104,0.28320361,0.00150903,0.06326900,0.15205240
-4.64932466,1.61246180,0.71015836,1.03624502,0.26819233,0.00142520,0.05991360,0.14274526
-4.64332166,1.50926509,0.66397794,0.96906993,0.25240078,0.00133642,0.05634739,0.13310814
-4.63731866,1.40359662,0.61688531,0.90033082,0.23613045,0.00124422,0.05263564,0.12328517
-4.63131566,1.29711806,0.56960023,0.83108245,0.21967962,0.00115011,0.04884306,0.11341512
-4.62531266,1.19140732,0.52280352,0.76232380,0.20333572,0.00105553,0.04503214,0.10362824
-4.61930965,1.08792380,0.47712235,0.69497614,0.18736871,0.00096181,0.04126160,0.09404353
-4.61330665,0.98797996,0.43311835,0.62986538,0.17202528,0.00087017,0.03758515,0.08476665
-4.60730365,0.89272013,0.39127877,0.56770895,0.15752434,0.00078165,0.03405052,0.07588844
-4.60130065,0.80310661,0.35201070,0.50910747,0.14405366,0.00069715,0.03069875,0.06748408
-4.59529765,0.71991299,0.31563842,0.45454105,0.13176778,0.00061740,0.02756388,0.05961293
-4.58929465,0.64372444,0.28240356,0.40436998,0.12078702,0.00054294,0.02467281,0.05231887
-4.58329165,0.57494407,0.25246796,0.35883938,0.11119768,0.00047416,0.02204551,0.04563126
-4.57728864,0.51380482,0.22591872,0.31808727,0.10305317,0.00041128,0.01969544,0.03956629
-4.57128564,0.46038572,0.20277509,0.28215537,0.09637603,0.00035441,0.01763020,0.03412873
-4.56528264,0.41463162,0.18299682,0.25100202,0.09116063,0.00030351,0.01585225,0.02931385
-4.55927964,0.37637535,0.16649348,0.22451657,0.08737653,0.00025846,0.01435990,0.02510964
-4.55327664,0.34536145,0.15313442,0.20253458,0.08497215,0.00021906,0.01314821,0.02149897
-4.54727364,0.32127047,0.14275893,0.18485325,0.08387895,0.00018504,0.01221004,0.01846182
-4.54127064,0.30374323,0.13518640,0.17124666,0.08401567,0.00015611,0.01153710,0.01597737
-4.53526763,0.29240425,0.13022606,0.16148026,0.08529273,0.00013196,0.01112088,0.01402597
-4.52926463,0.28688385,0.12768625,0.15532446,0.08761673,0.00011229,0.01095365,0.01259086
-4.52326163,0.28683843,0.12738293,0.15256676,0.09089479,0.00009680,0.01102926,0.01165970
-4.51725863,0.29196861,0.12914720,0.15302253,0.09503878,0.00008525,0.01134390,0.01122571
-4.51125563,0.30203463,0.13283191,0.15654390,0.09996924,0.00007742,0.01189672,0.01128863
-4.50525263,0.31686900,0.13831706,0.16302686,0.10561904,0.00007314,0.01269026,0.01185517
-4.49924962,0.33638572,0.14551389,0.17241630,0.11193647,0.00007231,0.01373077,0.01293928
-4.49324662,0.36058612,0.15436764,0.18470890,0.11888774,0.00007488,0.01502826,0.01456192
-4.48724362,0.38956064,0.16485877,0.19995367,0.12645876,0.00008087,0.01659640,0.01675050
-4.48124062,0.42348666,0.17700263,0.21825019,0.13465611,0.00009033,0.01845218,0.01953801
-4.47523762,0.46262177,0.19084743,0.23974433,0.14350692,0.00010340,0.02061533,0.02296164
-4.46923462,0.50729270,0.20647047,0.26462146,0.15305776,0.00012023,0.02310749,0.02706122
-4.46323162,0.55787962,0.22397276,0.29309720,0.16337242,0.00014105,0.02595116,0.03187715
-4.45722861,0.61479613,0.24347188,0.32540576,0.17452844,0.00016607,0.02916847,0.03744820
-4.45122561,0.67846504,0.26509338,0.36178611,0.18661263,0.00019555,0.03277964,0.04380897
-4.44522261,0.74929085,0.28896082,0.40246625,0.19971548,0.00022975,0.03680147,0.05098722
-4.43921961,0.82762923,0.31518488,0.44764603,0.21392478,0.00026890,0.04124554,0.05900111
-4.43321661,0.91375495,0.34385175,0.49747906,0.22931855,0.00031322,0.04611655,0.06785645
-4.42721361,1.00782919,0.37501142,0.55205437,0.24595763,0.00036288,0.05141053,0.07754410
-4.42121061,1.10986777,0.40866627,0.61137859,0.26387827,0.00041798,0.05711335,0.08803759
-4.41520760,1.21971183,0.44476062,0.67535946,0.28308502,0.00047855,0.06319936,0.09929119
-4.40920460,1.33700254,0.48317177,0.74379161,0.30354445,0.00054455,0.06963032,0.11123839
-4.40320160,1.46116143,0.52370310,0.81634537,0.32517991,0.00061581,0.07635478,0.12379113
-4.39719860,1.59137784,0.56607978,0.89255951,0.34786783,0.00069206,0.08330795,0.13683967
-4.39119560,1.72660472,0.60994745,0.97183861,0.37143581,0.00077291,0.09041200,0.15025331
-4.38519260,1.86556367,0.65487423,1.05345544,0.39566280,0.00085784,0.09757705,0.16388197
-4.37918959,2.00675990,0.70035623,1.13655893,0.42028136,0.00094622,0.10470265,0.17755863
-4.37318659,2.14850707,0.74582652,1.22018763,0.44498227,0.00103729,0.11167986,0.19110261
-4.36718359,2.28896173,0.79066738,1.30328844,0.46942124,0.00113021,0.11839385,0.20432357
-4.36118059,2.42616629,0.83422545,1.38474037,0.49322754,0.00122403,0.12472689,0.21702624
-4.35517759,2.55809920,0.87582930,1.46338224,0.51601432,0.00131773,0.13056172,0.22901547
-4.34917459,2.68273041,0.91480856,1.53804365,0.53739014,0.00141023,0.13578507,0.24010173
-4.34317159,2.79807991,0.95051410,1.60757770,0.55697123,0.00150045,0.14029126,0.25010654
-4.33716858,2.90227682,0.98233798,1.67089431,0.57439388,0.00158728,0.14398567,0.25886780
-4.33116558,2.99361635,1.00973264,1.72699262,0.58932653,0.00166966,0.14678796,0.26624464
-4.32516258,3.07061218,1.03222823,1.77499097,0.60148081,0.00174659,0.14863487,0.27212176
-4.31915958,3.13204178,1.04944724,1.81415314,0.61062113,0.00181713,0.14948245,0.27641281
-4.31315658,3.17698251,1.06111595,1.84390973,0.61657230,0.00188046,0.14930769,0.27906287
-4.30715358,3.20483696,1.06707203,1.86387349,0.61922490,0.00193587,0.14810931,0.28004983
