energy_ev,total_up,As_p_up,As_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.65182591,0.72904977,0.04324713,0.00000000,0.43199500,0.15369531,0.00924269,0.44579647
-5.64582291,0.78635383,0.04746430,0.00000000,0.46385330,0.16549167,0.00987976,0.48022825
-5.63981991,0.84725200,0.05202603,0.00000000,0.49623953,0.17832407,0.01058274,0.51680707
-5.63381691,0.91133776,0.05691695,0.00000000,0.52883154,0.19213457,0.01135072,0.55528153
-5.62781391,0.97814905,0.06211592,0.00000000,0.56128829,0.20685210,0.01218167,0.59536789
-5.62181091,1.04717407,0.06759584,0.00000000,0.59325685,0.22239282,0.01307239,0.63675392
-5.61580790,1.11785856,0.07332355,0.00000000,0.62438015,0.23866072,0.01401843,0.67910358
-5.60980490,1.18961438,0.07925989,0.00000000,0.65430508,0.25554863,0.01501399,0.72206261
-5.60380190,1.26182929,0.08535988,0.00000000,0.68269077,0.27293938,0.01605189,0.76526470
-5.59779890,1.33387765,0.09157305,0.00000000,0.70921679,0.29070739,0.01712359,0.80833827
-5.59179590,1.40513177,0.09784390,0.00000000,0.73359094,0.30872044,0.01821915,0.85091358
-5.58579290,1.47497362,0.10411255,0.00000000,0.75555652,0.32684175,0.01932734,0.89262992
-5.57978989,1.54280642,0.11031549,0.00000000,0.77489860,0.34493215,0.02043569,0.93314278
-5.57378689,1.60806589,0.11638655,0.00000000,0.79144931,0.36285248,0.02153072,0.97213053
-5.56778389,1.67023061,0.12225792,0.00000000,0.80509176,0.38046587,0.02259806,1.00930058
-5.56178089,1.72883122,0.12786133,0.00000000,0.81576261,0.39764014,0.02362278,1.04439460
-5.55577789,1.78345801,0.13312933,0.00000000,0.82345306,0.41424988,0.02458964,1.07719261
-5.54977489,1.83376665,0.13799660,0.00000000,0.82820826,0.43017844,0.02548346,1.10751587
-5.54377189,1.87948177,0.14240127,0.00000000,0.83012524,0.44531946,0.02628945,1.13522816
-5.53776888,1.92039830,0.14628629,0.00000000,0.82934923,0.45957811,0.02699364,1.16023570
-5.53176588,1.95638048,0.14960074,0.00000000,0.82606873,0.47287178,0.02758324,1.18248544
-5.52576288,1.98735855,0.15230095,0.00000000,0.82050934,0.48513036,0.02804701,1.20196186
-5.51975988,2.01332343,0.15435161,0.00000000,0.81292669,0.49629601,0.02837563,1.21868251
-5.51375688,2.03431949,0.15572667,0.00000000,0.80359863,0.50632247,0.02856198,1.23269243
-5.50775388,2.05043598,0.15641001,0.00000000,0.79281707,0.51517398,0.02860139,1.24405776
-5.50175088,2.06179752,0.15639589,0.00000000,0.78087978,0.52282395,0.02849184,1.25285885
-5.49574787,2.06855413,0.15568919,0.00000000,0.76808236,0.52925332,0.02823405,1.25918339
-5.48974487,2.07087144,0.15430535,0.00000000,0.75471075,0.53444904,0.02783148,1.26311978
-5.48374187,2.06892166,0.15227006,0.00000000,0.74103453,0.53840243,0.02729032,1.26475127
-5.47773887,2.06287575,0.14961871,0.00000000,0.72730124,0.54110790,0.02661930,1.26415117
-5.47173587,2.05289729,0.14639562,0.00000000,0.71373180,0.54256195,0.02582951,1.26137940
-5.46573287,2.03913842,0.14265302,0.00000000,0.70051730,0.54276258,0.02493412,1.25648072
-5.45972986,2.02173798,0.13844990,0.00000000,0.68781696,0.54170927,0.02394801,1.24948457
-5.45372686,2.00082195,0.13385071,0.00000000,0.67575751,0.53940341,0.02288745,1.24040669
-5.44772386,1.97650618,0.12892401,0.00000000,0.66443363,0.53584930,0.02176969,1.22925237
-5.44172086,1.94890096,0.12374100,0.00000000,0.65390944,0.53105562,0.02061255,1.21602110
-5.43571786,1.91811725,0.11837417,0.00000000,0.64422093,0.52503723,0.01943403,1.20071229
-5.42971486,1.88427392,0.11289586,0.00000000,0.63537881,0.51781724,0.01825196,1.18333170
-5.42371186,1.84750547,0.10737705,0.00000000,0.62737190,0.50942915,0.01708365,1.16389819
-5.41770885,1.80796961,0.10188616,0.00000000,0.62017054,0.49991883,0.01594558,1.14245016
-5.41170585,1.76585404,0.09648805,0.00000000,0.61372996,0.48934637,0.01485317,1.11905140
-5.40570285,1.72138188,0.09124318,0.00000000,0.60799339,0.47778732,0.01382060,1.09379579
-5.39969985,1.67481527,0.08620694,0.00000000,0.60289472,0.46533344,0.01286064,1.06681056
-5.39369685,1.62645677,0.08142916,0.00000000,0.59836069,0.45209278,0.01198459,1.03825784
-5.38769385,1.57664833,0.07695378,0.00000000,0.59431255,0.43818892,0.01120221,1.00833436
-5.38169085,1.52576787,0.07281872,0.00000000,0.59066722,0.42375949,0.01052177,0.97726923
-5.37568784,1.47422346,0.06905587,0.00000000,0.58733809,0.40895394,0.00995004,0.94531996
-5.36968484,1.42244551,0.06569119,0.00000000,0.58423545,0.39393065,0.00949237,0.91276686
-5.36368184,1.37087736,0.06274497,0.00000000,0.58126688,0.37885347,0.00915279,0.87990617
-5.35767884,1.31996468,0.06023211,0.00000000,0.57833759,0.36388797,0.00893405,0.84704237
-5.35167584,1.27014445,0.05816249,0.00000000,0.57535099,0.34919734,0.00883780,0.81447987
-5.34567284,1.22183392,0.05654135,0.00000000,0.57220961,0.33493844,0.00886455,0.78251484
-5.33966983,1.17542031,0.05536968,0.00000000,0.56881642,0.32125793,0.00901385,0.75142736
-5.33366683,1.13125160,0.05464458,0.00000000,0.56507669,0.30828875,0.00928428,0.72147437
-5.32766383,1.08962903,0.05435963,0.00000000,0.56090033,0.29614714,0.00967352,0.69288372
-5.32166083,1.05080138,0.05450517,0.00000000,0.55620471,0.28493021,0.01017832,0.66584968
-5.31565783,1.01496144,0.05506853,0.00000000,0.55091788,0.27471423,0.01079451,0.64052977
-5.30965483,0.98224458,0.05603424,0.00000000,0.54498197,0.26555361,0.01151697,0.61704329
-5.30365183,0.95272934,0.05738415,0.00000000,0.53835669,0.25748061,0.01233957,0.59547129
-5.29764882,0.92643999,0.05909755,0.00000000,0.53102267,0.25050574,0.01325513,0.57585791
-5.29164582,0.90335064,0.06115119,0.00000000,0.52298443,0.24461875,0.01425536,0.55821297
-5.28564282,0.88339069,0.06351936,0.00000000,0.51427287,0.23979018,0.01533078,0.54251548
-5.27963982,0.86645123,0.06617392,0.00000000,0.50494695,0.23597336,0.01647074,0.52871797
-5.27363682,0.85239209,0.06908442,0.00000000,0.49509461,0.23310678,0.01766339,0.51675120
-5.26763382,0.84104917,0.07221819,0.00000000,0.48483267,0.23111663,0.01889568,0.50652917
-5.26163082,0.83224180,0.07554057,0.00000000,0.47430580,0.22991967,0.02015352,0.49795420
-5.25562781,0.82577996,0.07901521,0.00000000,0.46368443,0.22942604,0.02142185,0.49092176
-5.24962481,0.82147102,0.08260449,0.00000000,0.45316178,0.22954226,0.02268484,0.48532509
-5.24362181,0.81912611,0.08627000,0.00000000,0.44295005,0.23017406,0.02392619,0.48105945
-5.23761881,0.81856577,0.08997315,0.00000000,0.43327583,0.23122929,0.02512938,0.47802584
-5.23161581,0.81962506,0.09367593,0.00000000,0.42437506,0.23262062,0.02627811,0.47613428
-5.22561281,0.82215791,0.09734166,0.00000000,0.41648754,0.23426819,0.02735664,0.47530656
-5.21960980,0.82604080,0.10093580,0.00000000,0.40985128,0.23610201,0.02835027,0.47547847
-5.21360680,0.83117568,0.10442683,0.00000000,0.40469677,0.23806411,0.02924581,0.47660143
-5.20760380,0.83749205,0.10778708,0.00000000,0.40124149,0.24011048,0.03003196,0.47864362
-5.20160080,0.84494826,0.11099341,0.00000000,0.39968469,0.24221259,0.03069979,0.48159057
-5.19559780,0.85353185,0.11402792,0.00000000,0.40020265,0.24435849,0.03124309,0.48544504
-5.18959480,0.86325898,0.11687841,0.00000000,0.40294451,0.24655345,0.03165863,0.49022647
-5.18359180,0.87417283,0.11953874,0.00000000,0.40802884,0.24882006,0.03194639,0.49596965
-5.17758879,0.88634106,0.12200897,0.00000000,0.41554109,0.25119768,0.03210965,0.50272288
-5.17158579,0.89985220,0.12429530,0.00000000,0.42553180,0.25374126,0.03215494,0.51054551
-5.16558279,0.91481122,0.12640988,0.00000000,0.43801594,0.25651959,0.03209191,0.51950485
-5.15957979,0.93133421,0.12837040,0.00000000,0.45297316,0.25961275,0.03193304,0.52967266
-5.15357679,0.94954243,0.13019951,0.00000000,0.47034913,0.26310907,0.03169323,0.54112117
-5.14757379,0.96955596,0.13192420,0.00000000,0.49005788,0.26710151,0.03138936,0.55391881
-5.14157079,0.99148698,0.13357504,0.00000000,0.51198514,0.27168355,0.03103960,0.56812585
-5.13556778,1.01543326,0.13518543,0.00000000,0.53599255,0.27694485,0.03066288,0.58378990
-5.12956478,1.04147172,0.13679075,0.00000000,0.56192261,0.28296663,0.03027808,0.60094172
-5.12356178,1.06965269,0.13842764,0.00000000,0.58960429,0.28981716,0.02990342,0.61959129
-5.11755878,1.09999474,0.14013318,0.00000000,0.61885883,0.29754735,0.02955576,0.63972440
-5.11155578,1.13248058,0.14194428,0.00000000,0.64950577,0.30618675,0.02924993,0.66129983
-5.10555278,1.16705385,0.14389690,0.00000000,0.68136869,0.31574011,0.02899825,0.68424741
-5.09954977,1.20361715,0.14602548,0.00000000,0.71428041,0.32618460,0.02881000,0.70846683
-5.09354677,1.24203117,0.14836225,0.00000000,0.74808740,0.33746802,0.02869115,0.73382737
-5.08754377,1.28211497,0.15093662,0.00000000,0.78265302,0.34950791,0.02864412,0.76016869
-5.08154077,1.32364729,0.15377444,0.00000000,0.81785941,0.36219175,0.02866772,0.78730236
-5.07553777,1.36636886,0.15689730,0.00000000,0.85360783,0.37537837,0.02875722,0.81501443
-5.06953477,1.40998552,0.16032172,0.00000000,0.88981731,0.38890035,0.02890459,0.84306869
-5.06353177,1.45417203,0.16405830,0.00000000,0.92642173,0.40256765,0.02909882,0.87121071
-5.05752876,1.49857652,0.16811083,0.00000000,0.96336520,0.41617205,0.02932636,0.89917233
-5.05152576,1.54282528,0.17247543,0.00000000,1.00059627,0.42949256,0.02957172,0.92667664
-5.04552276,1.58652790,0.17713973,0.00000000,1.03806090,0.44230139,0.02981804,0.95344321
-5.03951976,1.62928263,0.18208210,0.00000000,1.07569495,0.45437032,0.03004777,0.97919332
-5.03351676,1.67068189,0.18727115,0.00000000,1.11341637,0.46547731,0.03024338,1.00365520
-5.02751376,1.71031776,0.19266542,0.00000000,1.15111777,0.47541293,0.03038800,1.02656896
-5.02151076,1.74778753,0.19821334,0.00000000,1.18865975,0.48398651,0.03046608,1.04769120
-5.01550775,1.78269922,0.20385364,0.00000000,1.22586564,0.49103159,0.03046397,1.06679902
-5.00950475,1.81467690,0.20951610,0.00000000,1.26251790,0.49641066,0.03037042,1.08369347
-5.00350175,1.84336599,0.21512272,0.00000000,1.29835669,0.50001870,0.03017696,1.09820233
-4.99749875,1.86843833,0.22058936,0.00000000,1.33308075,0.50178575,0.02987819,1.11018214
-4.99149575,1.88959699,0.22582771,0.00000000,1.36635074,0.50167811,0.02947195,1.11951942
-4.98549275,1.90658089,0.23074759,0.00000000,1.39779506,0.49969837,0.02895930,1.12613134
-4.97948974,1.91916901,0.23525956,0.00000000,1.42701790,0.49588412,0.02834448,1.12996559
-4.97348674,1.92718422,0.23927764,0.00000000,1.45360928,0.49030567,0.02763466,1.13099974
-4.96748374,1.93049670,0.24272206,0.00000000,1.47715669,0.48306275,0.02683961,1.12924017
-4.96148074,1.92902680,0.24552197,0.00000000,1.49725778,0.47428041,0.02597131,1.12472054
-4.95547774,1.92274739,0.24761790,0.00000000,1.51353359,0.46410447,0.02504345,1.11750018
-4.94947474,1.91168548,0.24896399,0.00000000,1.52564172,0.45269659,0.02407089,1.10766225
-4.94347174,1.89592331,0.24952969,0.00000000,1.53328886,0.44022933,0.02306914,1.09531195
-4.93746873,1.87559863,0.24930109,0.00000000,1.53624219,0.42688130,0.02205380,1.08057485
-4.93146573,1.85090423,0.24828163,0.00000000,1.53433903,0.41283273,0.02104002,1.06359527
-4.92546273,1.82208677,0.24649229,0.00000000,1.52749461,0.39826152,0.02004204,1.04453495
-4.91945973,1.78944471,0.24397111,0.00000000,1.51570739,0.38333986,0.01907275,1.02357180
-4.91345673,1.75332552,0.24077228,0.00000000,1.49906205,0.36823161,0.01814339,1.00089884
-4.90745373,1.71412200,0.23696463,0.00000000,1.47772987,0.35309037,0.01726326,0.97672328
-4.90145073,1.67226789,0.23262972,0.00000000,1.45196668,0.33805813,0.01643960,0.95126554
-4.89544772,1.62823262,0.22785953,0.00000000,1.42210849,0.32326474,0.01567748,0.92475835
-4.88944472,1.58251536,0.22275394,0.00000000,1.38856509,0.30882768,0.01497986,0.89744554
-4.88344172,1.53563851,0.21741792,0.00000000,1.35181182,0.29485247,0.01434768,0.86958085
-4.87743872,1.48814045,0.21195873,0.00000000,1.31237987,0.28143327,0.01378003,0.84142632
-4.87143572,1.44056803,0.20648306,0.00000000,1.27084553,0.26865377,0.01327440,0.81325049
-4.86543272,1.39346860,0.20109422,0.00000000,1.22781860,0.25658816,0.01282692,0.78532627
-4.85942971,1.34738203,0.19588957,0.00000000,1.18393049,0.24530214,0.01243271,0.75792853
-4.85342671,1.30283271,0.19095806,0.00000000,1.13982208,0.23485394,0.01208616,0.73133157
-4.84742371,1.26032185,0.18637809,0.00000000,1.09613187,0.22529525,0.01178128,0.70580628
-4.84142071,1.22032028,0.18221571,0.00000000,1.05348451,0.21667205,0.01151193,0.68161742
-4.83541771,1.18326181,0.17852311,0.00000000,1.01247996,0.20902540,0.01127215,0.65902077
-4.82941471,1.14953766,0.17533753,0.00000000,0.97368346,0.20239206,0.01105639,0.63826057
-4.82341171,1.11949172,0.17268060,0.00000000,0.93761650,0.19680513,0.01085965,0.61956701
-4.81740870,1.09341714,0.17055811,0.00000000,0.90474875,0.19229457,0.01067768,0.60315413
-4.81140570,1.07155405,0.16896018,0.00000000,0.87549123,0.18888767,0.01050706,0.58921799
-4.80540270,1.05408858,0.16786186,0.00000000,0.85019060,0.18660950,0.01034524,0.57793510
-4.79939970,1.04115309,0.16722430,0.00000000,0.82912474,0.18548329,0.01019057,0.56946126
-4.79339670,1.03282748,0.16699609,0.00000000,0.81249952,0.18553069,0.01004225,0.56393054
-4.78739370,1.02914148,0.16711523,0.00000000,0.80044687,0.18677196,0.00990028,0.56145450
-4.78139070,1.03007766,0.16751122,0.00000000,0.79302399,0.18922601,0.00976539,0.56212149
-4.77538769,1.03557493,0.16810753,0.00000000,0.79021382,0.19291026,0.00963891,0.56599583
-4.76938469,1.04553232,0.16882426,0.00000000,0.79192668,0.19784018,0.00952262,0.57311701
-4.76338169,1.05981270,0.16958082,0.00000000,0.79800290,0.20402874,0.00941872,0.58349856
-4.75737869,1.07824631,0.17029878,0.00000000,0.80821655,0.21148539,0.00932961,0.59712679
-4.75137569,1.10063387,0.17090451,0.00000000,0.82228015,0.22021494,0.00925779,0.61395920
-4.74537269,1.12674910,0.17133173,0.00000000,0.83985024,0.23021605,0.00920578,0.63392271
-4.73936968,1.15634073,0.17152381,0.00000000,0.86053371,0.24147960,0.00917597,0.65691171
-4.73336668,1.18913383,0.17143576,0.00000000,0.88389492,0.25398683,0.00917056,0.68278615
-4.72736368,1.22483067,0.17103577,0.00000000,0.90946344,0.26770750,0.00919146,0.71136971
-4.72136068,1.26311129,0.17030638,0.00000000,0.93674224,0.28259804,0.00924023,0.74244835
-4.71535768,1.30363390,0.16924517,0.00000000,0.96521642,0.29859987,0.00931804,0.77576944
-4.70935468,1.34603535,0.16786491,0.00000000,0.99436213,0.31563798,0.00942562,0.81104162
-4.70335168,1.38993207,0.16619335,0.00000000,1.02365569,0.33361992,0.00956326,0.84793563
-4.69734867,1.43492148,0.16427238,0.00000000,1.05258277,0.35243522,0.00973078,0.88608632
-4.69134567,1.48058434,0.16215691,0.00000000,1.08064736,0.37195546,0.00992754,0.92509587
-4.68534267,1.52648796,0.15991330,0.00000000,1.10738043,0.39203483,0.01015246,0.96453836
-4.67933967,1.57219045,0.15761743,0.00000000,1.13234810,0.41251147,0.01040405,1.00396567
-4.67333667,1.61724599,0.15535253,0.00000000,1.15515907,0.43320932,0.01068043,1.04291448
-4.66733367,1.66121100,0.15320681,0.00000000,1.17547123,0.45394063,0.01097935,1.08091450
-4.66133067,1.70365103,0.15127088,0.00000000,1.19299712,0.47450891,0.01129829,1.11749732
-4.65532766,1.74414802,0.14963513,0.00000000,1.20750819,0.49471233,0.01163444,1.15220594
-4.64932466,1.78230775,0.14838708,0.00000000,1.21883774,0.51434739,0.01198480,1.18460434
-4.64332166,1.81776706,0.14760880,0.00000000,1.22688235,0.53321263,0.01234620,1.21428693
-4.63731866,1.85020038,0.14737434,0.00000000,1.23160183,0.55111249,0.01271533,1.24088737
-4.63131566,1.87932542,0.14774750,0.00000000,1.23301770,0.56786078,0.01308882,1.26408650
-4.62531266,1.90490760,0.14877969,0.00000000,1.23121021,0.58328411,0.01346323,1.28361897
-4.61930965,1.92676302,0.15050816,0.00000000,1.22631402,0.59722470,0.01383511,1.29927838
-4.61330665,1.94475989,0.15295457,0.00000000,1.21851277,0.60954285,0.01420100,1.31092068
-4.60730365,1.95881837,0.15612400,0.00000000,1.20803266,0.62011879,0.01455748,1.31846582
-4.60130065,1.96890890,0.16000435,0.00000000,1.19513537,0.62885406,0.01490115,1.32189753
-4.59529765,1.97504917,0.16456630,0.00000000,1.18011056,0.63567224,0.01522865,1.32126140
-4.58929465,1.97730002,0.16976371,0.00000000,1.16326819,0.64051929,0.01553669,1.31666131
-4.58329165,1.97576058,0.17553461,0.00000000,1.14493103,0.64336335,0.01582204,1.30825464
-4.57728864,1.97056294,0.18180257,0.00000000,1.12542753,0.64419421,0.01608155,1.29624625
-4.57128564,1.96186675,0.18847866,0.00000000,1.10508528,0.64302250,0.01631215,1.28088183
-4.56528264,1.94985403,0.19546370,0.00000000,1.08422529,0.63987867,0.01651094,1.26244076
-4.55927964,1.93472450,0.20265088,0.00000000,1.06315711,0.63481180,0.01667514,1.24122881
-4.55327664,1.91669150,0.20992863,0.00000000,1.04217491,0.62788841,0.01680219,1.21757106
-4.54727364,1.89597880,0.21718355,0.00000000,1.02155441,0.61919111,0.01688977,1.19180512
-4.54127064,1.87281814,0.22430341,0.00000000,1.00155067,0.60881741,0.01693588,1.16427493
-4.53526763,1.84744744,0.23117997,0.00000000,0.98239660,0.59687837,0.01693885,1.13532518
-4.52926463,1.82010959,0.23771168,0.00000000,0.96430192,0.58349731,0.01689746,1.10529644
-4.52326163,1.79105162,0.24380591,0.00000000,0.94745245,0.56880845,0.01681096,1.07452094
-4.51725863,1.76052386,0.24938092,0.00000000,0.93200961,0.55295547,0.01667913,1.04331892
-4.51125563,1.72877896,0.25436724,0.00000000,0.91810973,0.53608996,0.01650232,1.01199554
-4.50525263,1.69607056,0.25870860,0.00000000,0.90586328,0.51836976,0.01628147,0.98083809
-4.49924962,1.66265130,0.26236231,0.00000000,0.89535367,0.49995710,0.01601817,0.95011355
-4.49324662,1.62877018,0.26529917,0.00000000,0.88663582,0.48101661,0.01571459,0.92006629
-4.48724362,1.59466922,0.26750288,0.00000000,0.87973432,0.46171327,0.01537350,0.89091586
-4.48124062,1.56057950,0.26896912,0.00000000,0.87464144,0.44221014,0.01499825,0.86285493
-4.47523762,1.52671667,0.26970427,0.00000000,0.87131505,0.42266619,0.01459265,0.83604730
-4.46923462,1.49327637,0.26972396,0.00000000,0.86967672,0.40323413,0.01416094,0.81062613
-4.46323162,1.46042968,0.26905152,0.00000000,0.86961034,0.38405836,0.01370771,0.78669245
-4.45722861,1.42831912,0.26771647,0.00000000,0.87096134,0.36527317,0.01323776,0.76431416
-4.45122561,1.39705543,0.26575304,0.00000000,0.87353704,0.34700126,0.01275604,0.74352561
-4.44522261,1.36671565,0.26319891,0.00000000,0.87710824,0.32935263,0.01226752,0.72432802
-4.43921961,1.33734273,0.26009426,0.00000000,0.88141223,0.31242397,0.01177712,0.70669077
-4.43321661,1.30894680,0.25648099,0.00000000,0.88615753,0.29629848,0.01128957,0.69055382
-4.42721361,1.28150848,0.25240233,0.00000000,0.89103019,0.28104628,0.01080937,0.67583118
-4.42121061,1.25498399,0.24790273,0.00000000,0.89570179,0.26672529,0.01034072,0.66241560
-4.41520760,1.22931203,0.24302798,0.00000000,0.89983878,0.25338257,0.00988748,0.65018420
-4.40920460,1.20442231,0.23782560,0.00000000,0.90311308,0.24105606,0.00945312,0.63900517
-4.40320160,1.18024508,0.23234531,0.00000000,0.90521344,0.22977664,0.00904073,0.62874507
-4.39719860,1.15672154,0.22663964,0.00000000,0.90585713,0.21957034,0.00865303,0.61927661
-4.39119560,1.13381420,0.22076445,0.00000000,0.90480147,0.21046070,0.00829241,0.61048649
-4.38519260,1.11151696,0.21477940,0.00000000,0.90185469,0.20247093,0.00796094,0.60228308
-4.37918959,1.08986405,0.20874821,0.00000000,0.89688546,0.19562597,0.00766042,0.59460329
-4.37318659,1.06893730,0.20273870,0.00000000,0.88983073,0.18995421,0.00739246,0.58741853
-4.36718359,1.04887130,0.19682249,0.00000000,0.88070123,0.18548865,0.00715851,0.58073921
-4.36118059,1.02985595,0.19107442,0.00000000,0.86958456,0.18226771,0.00695989,0.57461763
-4.35517759,1.01213612,0.18557160,0.00000000,0.85664524,0.18033524,0.00679784,0.56914889
-4.34917459,0.99600821,0.18039215,0.00000000,0.84212203,0.17974005,0.00667353,0.56446977
-4.34317159,0.98181371,0.17561364,0.00000000,0.82632219,0.18053466,0.00658808,0.56075553
-4.33716858,0.96992989,0.17131132,0.00000000,0.80961307,0.18277355,0.00654251,0.55821465
-4.33116558,0.96075781,0.16755618,0.00000000,0.79241127,0.18651078,0.00653772,0.55708171
-4.32516258,0.95470836,0.16441299,0.00000000,0.77516975,0.19179714,0.00657448,0.55760860
-4.31915958,0.95218666,0.16193828,0.00000000,0.75836351,0.19867700,0.00665329,0.56005446
-4.31315658,0.95357561,0.16017853,0.00000000,0.74247430,0.20718489,0.00677437,0.56467481
-4.30715358,0.95921935,0.15916859,0.00000000,0.72797508,0.21734209,0.00693754,0.57171011
