energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-5.85592796,3.76175076,0.01353553,0.17605741,0.52141678,2.36240893,0.00000000,0.88157644,0.50942002
-5.84992496,3.75949590,0.01360101,0.17137980,0.52507402,2.36835048,0.00000000,0.88280459,0.50885485
-5.84392196,3.76306772,0.01365704,0.16757244,0.52979919,2.37676480,0.00000000,0.88509829,0.51028534
-5.83791896,3.77261266,0.01370637,0.16472436,0.53561852,2.38758909,0.00000000,0.88864586,0.51382818
-5.83191596,3.78818337,0.01375213,0.16292085,0.54253593,2.40070221,0.00000000,0.89362275,0.51958151
-5.82591296,3.80972733,0.01379783,0.16224092,0.55052983,2.41592134,0.00000000,0.90018285,0.52762024
-5.81990995,3.83707648,0.01384717,0.16275467,0.55955037,2.43299967,0.00000000,0.90844991,0.53799130
-5.81390695,3.86993917,0.01390395,0.16452062,0.56951756,2.45162588,0.00000000,0.91850955,0.55070927
-5.80790395,3.90789595,0.01397196,0.16758302,0.58032040,2.47142609,0.00000000,0.93040250,0.56575258
-5.80190095,3.95040027,0.01405485,0.17196937,0.59181728,2.49196905,0.00000000,0.94411943,0.58306063
-5.79589795,3.99678525,0.01415610,0.17768827,0.60383769,2.51277487,0.00000000,0.95959789,0.60253204
-5.78989495,4.04627709,0.01427894,0.18472772,0.61618543,2.53332775,0.00000000,0.97672164,0.62402425
-5.78389195,4.09801552,0.01442630,0.19305392,0.62864326,2.55309242,0.00000000,0.99532257,0.64735472
-5.77788894,4.15108098,0.01460088,0.20261082,0.64097887,2.57153414,0.00000000,1.01518527,0.67230377
-5.77188594,4.20452778,0.01480514,0.21332045,0.65295202,2.58814147,0.00000000,1.03605424,0.69861916
-5.76588294,4.25742230,0.01504142,0.22508397,0.66432261,2.60245104,0.00000000,1.05764334,0.72602223
-5.75987994,4.30888440,0.01531199,0.23778366,0.67485942,2.61407295,0.00000000,1.07964728,0.75421567
-5.75387694,4.35813019,0.01561919,0.25128571,0.68434897,2.62271571,0.00000000,1.10175459,0.78289246
-5.74787394,4.40451405,0.01596555,0.26544371,0.69260432,2.62820913,0.00000000,1.12366144,0.81174585
-5.74187094,4.44756753,0.01635390,0.28010285,0.69947330,2.63052389,0.00000000,1.14508570,0.84047980
-5.73586793,4.48703290,0.01678749,0.29510456,0.70484571,2.62978636,0.00000000,1.16578043,0.86881970
-5.72986493,4.52288921,0.01727005,0.31029148,0.70865927,2.62628761,0.00000000,1.18554625,0.89652256
-5.72386193,4.55536907,0.01780583,0.32551249,0.71090383,2.62048578,0.00000000,1.20424180,0.92338645
-5.71785893,4.58496461,0.01839964,0.34062766,0.71162375,2.61300100,0.00000000,1.22179163,0.94925851
-5.71185593,4.61242177,0.01905672,0.35551267,0.71091809,2.60460290,0.00000000,1.23819123,0.97404112
-5.70585293,4.63872231,0.01978269,0.37006271,0.70893867,2.59619072,0.00000000,1.25350856,0.99769586
-5.69984992,4.66505389,0.02058334,0.38419547,0.70588599,2.58876645,0.00000000,1.26788210,1.02024493
-5.69384692,4.69276880,0.02146441,0.39785313,0.70200294,2.58340202,0.00000000,1.28151520,1.04176971
-5.68784392,4.72333267,0.02243131,0.41100308,0.69756670,2.58120160,0.00000000,1.29466697,1.06240653
-5.68184092,4.75826505,0.02348879,0.42363755,0.69287902,2.58326043,0.00000000,1.30763999,1.08233962
-5.67583792,4.79907405,0.02464060,0.43577178,0.68825518,2.59062189,0.00000000,1.32076528,1.10179140
-5.66983492,4.84718775,0.02588915,0.44744113,0.68401206,2.60423444,0.00000000,1.33438525,1.12101053
-5.66383192,4.90388510,0.02723510,0.45869706,0.68045588,2.62491029,0.00000000,1.34883523,1.14025808
-5.65782891,4.97022951,0.02867708,0.46960216,0.67786995,2.65328753,0.00000000,1.36442466,1.15979252
-5.65182591,5.04700797,0.03021139,0.48022465,0.67650299,2.68979734,0.00000000,1.38141853,1.17985419
-5.64582291,5.13467853,0.03183177,0.49063242,0.67655851,2.73463778,0.00000000,1.40002027,1.20064989
-5.63981991,5.23332885,0.03352924,0.50088720,0.67818565,2.78775529,0.00000000,1.42035671,1.22233851
-5.63381691,5.34264785,0.03529207,0.51103887,0.68147198,2.84883498,0.00000000,1.44246606,1.24501837
-5.62781391,5.46191216,0.03710580,0.52112065,0.68643843,2.91730003,0.00000000,1.46628951,1.26871705
-5.62181091,5.58998850,0.03895340,0.53114502,0.69303674,2.99232063,0.00000000,1.49166690,1.29338419
-5.61580790,5.72535234,0.04081550,0.54110106,0.70114949,3.07283215,0.00000000,1.51833688,1.31888794
-5.60980490,5.86612247,0.04267078,0.55095308,0.71059275,3.15756200,0.00000000,1.54594159,1.34501522
-5.60380190,6.01011054,0.04449637,0.56064086,0.72112133,3.24506425,0.00000000,1.57403580,1.37147593
-5.59779890,6.15488388,0.04626836,0.57008137,0.73243640,3.33376075,0.00000000,1.60210011,1.39791119
-5.59179590,6.29783908,0.04796243,0.57917212,0.74419518,3.42198716,0.00000000,1.62955784,1.42390515
-5.58579290,6.43628363,0.04955438,0.58779578,0.75602238,3.50804217,0.00000000,1.65579469,1.44900004
-5.57978989,6.56752221,0.05102081,0.59582596,0.76752289,3.59023798,0.00000000,1.68018056,1.47271370
-5.57378689,6.68894410,0.05233969,0.60313391,0.77829521,3.66695003,0.00000000,1.70209243,1.49455899
-5.56778389,6.79810804,0.05349098,0.60959561,0.78794508,3.73666410,0.00000000,1.72093730,1.51406396
-5.56178089,6.89282099,0.05445712,0.61509902,0.79609883,3.79801886,0.00000000,1.73617431,1.53079201
-5.55577789,6.97120749,0.05522349,0.61955115,0.80241578,3.84984236,0.00000000,1.74733495,1.54436106
-5.54977489,7.03176670,0.05577878,0.62288430,0.80659936,3.89118101,0.00000000,1.75404057,1.55446073
-5.54377189,7.07341492,0.05611524,0.62506144,0.80840641,3.92132022,0.00000000,1.75601640,1.56086683
-5.53776888,7.09551186,0.05622886,0.62608025,0.80765439,3.93979582,0.00000000,1.75310163,1.56345253
-5.53176588,7.09787004,0.05611940,0.62597563,0.80422631,3.94639645,0.00000000,1.74525505,1.56219546
-5.52576288,7.08074709,0.05579032,0.62482058,0.79807314,3.94115686,0.00000000,1.73255617,1.55718080
-5.51975988,7.04482195,0.05524866,0.62272533,0.78921383,3.92434290,0.00000000,1.71520184,1.54859992
-5.51375688,6.99115639,0.05450473,0.61983481,0.77773286,3.89642925,0.00000000,1.69349868,1.53674495
-5.50775388,6.92114405,0.05357186,0.61632460,0.76377577,3.85807109,0.00000000,1.66785160,1.52199938
-5.50175088,6.83644973,0.05246590,0.61239543,0.74754266,3.81007132,0.00000000,1.63874917,1.50482529
-5.49574787,6.73894200,0.05120489,0.60826664,0.72928024,3.75334501,0.00000000,1.60674645,1.48574777
-5.48974487,6.63062227,0.04980848,0.60416880,0.70927268,3.68888273,0.00000000,1.57244597,1.46533727
-5.48374187,6.51355364,0.04829752,0.60033587,0.68783172,3.61771446,0.00000000,1.53647790,1.44419059
-5.47773887,6.38979250,0.04669352,0.59699718,0.66528644,3.54087562,0.00000000,1.49947991,1.42291137
-5.47173587,6.26132569,0.04501818,0.59436966,0.64197318,3.45937656,0.00000000,1.46207784,1.40209080
-5.46573287,6.13001543,0.04329294,0.59265043,0.61822580,3.37417648,0.00000000,1.42486755,1.38228926
-5.45972986,5.99755379,0.04153858,0.59201033,0.59436676,3.28616258,0.00000000,1.38839877,1.36401957
-5.45372686,5.86542787,0.03977482,0.59258823,0.57069918,3.19613493,0.00000000,1.35316142,1.34773227
-5.44772386,5.73489619,0.03802003,0.59448663,0.54750016,3.10479706,0.00000000,1.31957457,1.33380349
-5.44172086,5.60697628,0.03629093,0.59776844,0.52501539,3.01275207,0.00000000,1.28797854,1.32252554
-5.43571786,5.48244291,0.03460245,0.60245512,0.50345524,2.92050388,0.00000000,1.25863005,1.31410050
-5.42971486,5.36183596,0.03296752,0.60852614,0.48299222,2.82846283,0.00000000,1.23170044,1.30863688
-5.42371186,5.24547646,0.03139703,0.61591971,0.46375982,2.73695492,0.00000000,1.20727684,1.30614919
-5.41770885,5.13348939,0.02989975,0.62453484,0.44585267,2.64623349,0.00000000,1.18536605,1.30656044
-5.41170585,5.02583125,0.02848241,0.63423437,0.42932780,2.55649270,0.00000000,1.16590079,1.30970727
-5.40570285,4.92232089,0.02714974,0.64484915,0.41420693,2.46788156,0.00000000,1.14874797,1.31534745
-5.39969985,4.82267164,0.02590454,0.65618297,0.40047958,2.38051777,0.00000000,1.13371848,1.32316945
-5.39369685,4.72652332,0.02474788,0.66801813,0.38810678,2.29450055,0.00000000,1.12057822,1.33280372
-5.38769385,4.63347273,0.02367923,0.68012160,0.37702520,2.20992187,0.00000000,1.10905967,1.34383525
-5.38169085,4.54310143,0.02269666,0.69225133,0.36715159,2.12687558,0.00000000,1.09887374,1.35581699
-5.37568784,4.45500008,0.02179701,0.70416280,0.35838726,2.04546425,0.00000000,1.08972135,1.36828377
-5.36968484,4.36878862,0.02097612,0.71561539,0.35062241,1.96580341,0.00000000,1.08130445,1.38076621
-5.36368184,4.28413204,0.02022905,0.72637849,0.34374034,1.88802351,0.00000000,1.07333597,1.39280426
-5.35767884,4.20075170,0.01955021,0.73623718,0.33762124,1.81226953,0.00000000,1.06554862,1.40395995
-5.35167584,4.11843232,0.01893362,0.74499728,0.33214558,1.73869876,0.00000000,1.05770219,1.41382900
-5.34567284,4.03702501,0.01837301,0.75248973,0.32719697,1.66747695,0.00000000,1.04958921,1.42205098
-5.33966983,3.95644685,0.01786205,0.75857402,0.32266459,1.59877339,0.00000000,1.04103896,1.42831780
-5.33366683,3.87667759,0.01739441,0.76314088,0.31844498,1.53275536,0.00000000,1.03191986,1.43238034
-5.32766383,3.79775414,0.01696393,0.76611390,0.31444341,1.46958235,0.00000000,1.02214024,1.43405301
-5.32166083,3.71976364,0.01656468,0.76745024,0.31057481,1.40940057,0.00000000,1.01164771,1.43321645
-5.31565783,3.64283558,0.01619109,0.76714055,0.30676417,1.35233798,0.00000000,1.00042730,1.42981814
-5.30965483,3.56713377,0.01583796,0.76520788,0.30294683,1.29850030,0.00000000,0.98849865,1.42387123
-5.30365183,3.49284855,0.01550056,0.76170602,0.29906830,1.24796806,0.00000000,0.97591240,1.41545165
-5.29764882,3.42018973,0.01517464,0.75671709,0.29508411,1.20079490,0.00000000,0.96274617,1.40469376
-5.29164582,3.34938048,0.01485649,0.75034863,0.29095941,1.15700715,0.00000000,0.94910029,1.39178466
-5.28564282,3.28065225,0.01454292,0.74273033,0.28666868,1.11660454,0.00000000,0.93509345,1.37695760
-5.27963982,3.21424089,0.01423135,0.73401040,0.28219532,1.07956213,0.00000000,0.92085863,1.36048452
-5.27363682,3.15038357,0.01391973,0.72435175,0.27753148,1.04583298,0.00000000,0.90653913,1.34266802
-5.26763382,3.08931655,0.01360662,0.71392803,0.27267775,1.01535169,0.00000000,0.89228510,1.32383297
-5.26163082,3.03127322,0.01329113,0.70291965,0.26764313,0.98803818,0.00000000,0.87825034,1.30431789
-5.25562781,2.97648231,0.01297293,0.69150969,0.26244492,0.96380184,0.00000000,0.86458938,1.28446623
-5.24962481,2.92516571,0.01265224,0.67987991,0.25710872,0.94254554,0.00000000,0.85145492,1.26461771
-5.24362181,2.87753582,0.01232976,0.66820667,0.25166838,0.92416938,0.00000000,0.83899537,1.24509976
-5.23761881,2.83379197,0.01200665,0.65665706,0.24616594,0.90857414,0.00000000,0.82735250,1.22621923
-5.23161581,2.79411606,0.01168447,0.64538499,0.24065144,0.89566404,0.00000000,0.81665905,1.20825442
-5.22561281,2.75866722,0.01136511,0.63452751,0.23518261,0.88534904,0.00000000,0.80703633,1.19144765
-5.21960980,2.72757576,0.01105071,0.62420127,0.22982441,0.87754642,0.00000000,0.79859165,1.17599840
-5.21360680,2.70093670,0.01074357,0.61449940,0.22464828,0.87218184,0.00000000,0.79141571,1.16205736
-5.20760380,2.67880307,0.01044607,0.60548861,0.21973126,0.86918978,0.00000000,0.78557999,1.14972143
-5.20160080,2.66117978,0.01016056,0.59720704,0.21515479,0.86851360,0.00000000,0.78113412,1.13903008
-5.19559780,2.64801818,0.00988928,0.58966258,0.21100331,0.87010507,0.00000000,0.77810352,1.12996306
-5.18959480,2.63921200,0.00963425,0.58283207,0.20736269,0.87392376,0.00000000,0.77648732,1.12243987
-5.18359180,2.63459510,0.00939722,0.57666141,0.20431831,0.87993605,0.00000000,0.77625687,1.11632101
-5.17758879,2.63394123,0.00917954,0.57106659,0.20195320,0.88811397,0.00000000,0.77735483,1.11141112
-5.17158579,2.63696611,0.00898217,0.56593580,0.20034585,0.89843392,0.00000000,0.77969506,1.10746414
-5.16558279,2.64333186,0.00880558,0.56113257,0.19956816,0.91087510,0.00000000,0.78316347,1.10419025
-5.15957979,2.65265358,0.00864976,0.55649990,0.19968322,0.92541781,0.00000000,0.78761972,1.10126460
-5.15357679,2.66450798,0.00851419,0.55186530,0.20074334,0.94204143,0.00000000,0.79289997,1.09833749
-5.14757379,2.67844351,0.00839789,0.54704653,0.20278807,0.96072223,0.00000000,0.79882041,1.09504557
-5.14157079,2.69399151,0.00829941,0.54185794,0.20584252,0.98143078,0.00000000,0.80518165,1.09102387
-5.13556778,2.71067798,0.00821692,0.53611707,0.20991595,1.00412915,0.00000000,0.81177378,1.08591801
-5.12956478,2.72803507,0.00814824,0.52965126,0.21500071,1.02876784,0.00000000,0.81838171,1.07939609
-5.12356178,2.74561213,0.00809095,0.52230413,0.22107156,1.05528256,0.00000000,0.82479096,1.07115990
-5.11755878,2.76298547,0.00804244,0.51394143,0.22808550,1.08359102,0.00000000,0.83079326,1.06095492
-5.11155578,2.77976674,0.00800004,0.50445621,0.23598208,1.11358986,0.00000000,0.83619203,1.04857864
-5.10555278,2.79560947,0.00796106,0.49377304,0.24468417,1.14515190,0.00000000,0.84080744,1.03388703
-5.09954977,2.81021379,0.00792293,0.48185102,0.25409933,1.17812409,0.00000000,0.84448082,1.01679881
-5.09354677,2.82332931,0.00788326,0.46868558,0.26412157,1.21232609,0.00000000,0.84707839,0.99729747
-5.08754377,2.83475625,0.00783992,0.45430907,0.27463366,1.24755007,0.00000000,0.84849415,0.97543102
-5.08154077,2.84434517,0.00779110,0.43878988,0.28550972,1.28356150,0.00000000,0.84865185,0.95130966
-5.07553777,2.85199541,0.00773535,0.42223057,0.29661815,1.32010131,0.00000000,0.84750616,0.92510144
-5.06953477,2.85765285,0.00767166,0.40476473,0.30782469,1.35688933,0.00000000,0.84504290,0.89702633
-5.06353177,2.86130692,0.00759946,0.38655306,0.31899555,1.39362896,0.00000000,0.84127852,0.86734898
-5.05752876,2.86298751,0.00751862,0.36777867,0.33000047,1.43001290,0.00000000,0.83625884,0.83637061
-5.05152576,2.86276175,0.00742947,0.34864191,0.34071552,1.46572976,0.00000000,0.83005725,0.80442038
-5.04552276,2.86073083,0.00733281,0.32935502,0.35102560,1.50047120,0.00000000,0.82277231,0.77184666
-5.03951976,2.85702703,0.00722985,0.31013663,0.36082651,1.53393924,0.00000000,0.81452507,0.73900850
-5.03351676,2.85181080,0.00712220,0.29120658,0.37002643,1.56585338,0.00000000,0.80545599,0.70626775
-5.02751376,2.84526791,0.00701188,0.27278101,0.37854691,1.59595723,0.00000000,0.79572180,0.67398182
-5.02151076,2.83760661,0.00690124,0.25506805,0.38632322,1.62402410,0.00000000,0.78549218,0.64249751
-5.01550775,2.82905451,0.00679295,0.23826406,0.39330414,1.64986161,0.00000000,0.77494645,0.61214583
-5.00950475,2.81985545,0.00669000,0.22255063,0.39945129,1.67331479,0.00000000,0.76427039,0.58323789
-5.00350175,2.81026589,0.00659563,0.20809222,0.40473801,1.69426791,0.00000000,0.75365309,0.55606188
-4.99749875,2.80055132,0.00651339,0.19503459,0.40914804,1.71264480,0.00000000,0.74328407,0.53088094
-4.99149575,2.79098233,0.00644705,0.18350382,0.41267400,1.72840809,0.00000000,0.73335065,0.50793191
-4.98549275,2.78183095,0.00640068,0.17360592,0.41531593,1.74155732,0.00000000,0.72403555,0.48742472
-4.97948974,2.77336706,0.00637863,0.16542699,0.41708001,1.75212645,0.00000000,0.71551494,0.46954234
-4.97348674,2.76585539,0.00638553,0.15903369,0.41797759,1.76018098,0.00000000,0.70795679,0.45444109
-4.96748374,2.75955325,0.00642635,0.15447407,0.41802459,1.76581511,0.00000000,0.70151969,0.44225115
-4.96148074,2.75470919,0.00650636,0.15177858,0.41724142,1.76914918,0.00000000,0.69635208,0.43307733
-4.95547774,2.75156270,0.00663125,0.15096126,0.41565335,1.77032774,0.00000000,0.69259190,0.42699974
-4.94947474,2.75034518,0.00680703,0.15202092,0.41329138,1.76951820,0.00000000,0.69036666,0.42407465
-4.94347174,2.75128194,0.00704012,0.15494244,0.41019342,1.76691040,0.00000000,0.68979395,0.42433534
-4.93746873,2.75459522,0.00733729,0.15969814,0.40640580,1.76271673,0.00000000,0.69098220,0.42779302
-4.93146573,2.76050800,0.00770566,0.16624914,0.40198477,1.75717279,0.00000000,0.69403178,0.43443806
-4.92546273,2.76924820,0.00815263,0.17454690,0.39699801,1.75053816,0.00000000,0.69903627,0.44424138
-4.91945973,2.78105298,0.00868579,0.18453491,0.39152573,1.74309706,0.00000000,0.70608384,0.45715632
-4.91345673,2.79617261,0.00931285,0.19615059,0.38566139,1.73515834,0.00000000,0.71525875,0.47312108
-4.90745373,2.81487363,0.01004144,0.20932751,0.37951164,1.72705447,0.00000000,0.72664264,0.49206169
-4.90145073,2.83744084,0.01087903,0.22399790,0.37319562,1.71913919,0.00000000,0.74031586,0.51389574
-4.89544772,2.86417780,0.01183265,0.24009560,0.36684322,1.71178346,0.00000000,0.75635843,0.53853683
-4.88944472,2.89540563,0.01290874,0.25755921,0.36059258,1.70536960,0.00000000,0.77485090,0.56589958
-4.88344172,2.93146000,0.01411287,0.27633568,0.35458662,1.70028357,0.00000000,0.79587471,0.59590531
-4.87743872,2.97268628,0.01544950,0.29638393,0.34896883,1.69690555,0.00000000,0.81951232,0.62848801
-4.87143572,3.01943283,0.01692173,0.31767858,0.34387852,1.69559893,0.00000000,0.84584678,0.66360037
-4.86543272,3.07204276,0.01853107,0.34021350,0.33944558,1.69669837,0.00000000,0.87496087,0.70121962
-4.85942971,3.13084410,0.02027713,0.36400484,0.33578512,1.70049723,0.00000000,0.90693578,0.74135258
-4.85342671,3.19613896,0.02215751,0.38909348,0.33299228,1.70723498,0.00000000,0.94184907,0.78403972
-4.84742371,3.26819158,0.02416749,0.41554637,0.33113742,1.71708542,0.00000000,0.97977213,0.82935755
-4.84142071,3.34721573,0.02629999,0.44345665,0.33026202,1.73014605,0.00000000,1.02076686,0.87741891
-4.83541771,3.43336172,0.02854540,0.47294217,0.33037546,1.74642937,0.00000000,1.06488162,0.92837087
-4.82941471,3.52670293,0.03089155,0.50414221,0.33145305,1.76585658,0.00000000,1.11214651,0.98238973
-4.82341171,3.62722243,0.03332376,0.53721233,0.33343525,1.78825398,0.00000000,1.16256775,1.03967297
-4.81740870,3.73479947,0.03582488,0.57231715,0.33622835,1.81335243,0.00000000,1.21612137,1.10042804
-4.81140570,3.84919631,0.03837542,0.60962121,0.33970652,1.84078983,0.00000000,1.27274632,1.16485809
-4.80540270,3.97004546,0.04095379,0.64927800,0.34371521,1.87011675,0.00000000,1.33233690,1.23314494
-4.79939970,4.09683768,0.04353656,0.69141762,0.34807582,1.90080482,0.00000000,1.39473505,1.30542970
-4.79339670,4.22891109,0.04609875,0.73613322,0.35259136,1.93225771,0.00000000,1.45972251,1.38179179
-4.78739370,4.36544192,0.04861424,0.78346710,0.35705296,1.96382419,0.00000000,1.52701340,1.46222731
-4.78139070,4.50543752,0.05105615,0.83339679,0.36124691,1.99481287,0.00000000,1.59624757,1.54662761
-4.77538769,4.64773228,0.05339732,0.88582216,0.36496186,2.02450797,0.00000000,1.66698514,1.63475941
-4.76938469,4.79098740,0.05561077,0.94055407,0.36799607,2.05218579,0.00000000,1.73870298,1.72624763
-4.76338169,4.93369518,0.05767016,0.99730542,0.37016411,2.07713111,0.00000000,1.81079333,1.82056211
-4.75737869,5.07418877,0.05955032,1.05568543,0.37130301,2.09865338,0.00000000,1.88256536,1.91700943
-4.75137569,5.21065811,0.06122772,1.11519761,0.37127738,2.11610196,0.00000000,1.95324994,2.01473082
-4.74537269,5.34117258,0.06268089,1.17524206,0.36998352,2.12888037,0.00000000,2.02200797,2.11270699
-4.73936968,5.46371071,0.06389094,1.23512232,0.36735215,2.13645915,0.00000000,2.08794251,2.20977031
-4.73336668,5.57619704,0.06484186,1.29405701,0.36334991,2.13838719,0.00000000,2.15011474,2.30462453
-4.72736368,5.67654572,0.06552095,1.35119602,0.35797945,2.13430142,0.00000000,2.20756355,2.39587193
-4.72136068,5.76271005,0.06591911,1.40564101,0.35127826,2.12393480,0.00000000,2.25932837,2.48204721
-4.71535768,5.83273692,0.06603103,1.45646951,0.34331630,2.10712257,0.00000000,2.30447474,2.56165702
-4.70935468,5.88482446,0.06585543,1.50276186,0.33419270,2.08380680,0.00000000,2.34212174,2.63322409
-4.70335168,5.91738095,0.06539511,1.54363002,0.32403156,2.05403922,0.00000000,2.37147035,2.69533396
-4.69734867,5.92908273,0.06465706,1.57824687,0.31297726,2.01798230,0.00000000,2.39183163,2.74668260
-4.69134567,5.91892878,0.06365235,1.60587511,0.30118941,1.97590866,0.00000000,2.40265353,2.78612278
-4.68534267,5.88628929,0.06239604,1.62589406,0.28883773,1.92819880,0.00000000,2.40354513,2.81270723
-4.67933967,5.83094590,0.06090700,1.63782344,0.27609707,1.87533701,0.00000000,2.39429703,2.82572636
-4.67333667,5.75312131,0.05920767,1.64134283,0.26314276,1.81790565,0.00000000,2.37489693,2.82473892
-4.66733367,5.65349646,0.05732369,1.63630592,0.25014644,1.75657757,0.00000000,2.34553941,2.80959391
-4.66133067,5.53321367,0.05528353,1.62274872,0.23727245,1.69210687,0.00000000,2.30662921,2.78044259
-4.65532766,5.39386520,0.05311804,1.60089145,0.22467501,1.62531789,0.00000000,2.25877760,2.73773999
-4.64932466,5.23746661,0.05085997,1.57113378,0.21249591,1.55709259,0.00000000,2.20279173,2.68223555
-4.64332166,5.06641584,0.04854340,1.53404370,0.20086297,1.48835635,0.00000000,2.13965721,2.61495323
-4.63731866,4.88343872,0.04620321,1.49034037,0.18988903,1.42006250,0.00000000,2.07051433,2.53716193
-4.63131566,4.69152295,0.04387445,1.44087187,0.17967149,1.35317563,0.00000000,1.99662876,2.45033748
-4.62531266,4.49384272,0.04159180,1.38658861,0.17029219,1.28865410,0.00000000,1.91935795,2.35611772
-4.61930965,4.29367676,0.03938892,1.32851385,0.16181761,1.22743198,0.00000000,1.84011426,2.25625276
-4.61330665,4.09432282,0.03729794,1.26771228,0.15429923,1.17040097,0.00000000,1.76032645,2.15255252
-4.60730365,3.89901176,0.03534887,1.20525833,0.14777398,1.11839251,0.00000000,1.68140087,2.04683369
-4.60130065,3.71082452,0.03356913,1.14220537,0.14226474,1.07216069,0.00000000,1.60468396,1.94086844
-4.59529765,3.53261492,0.03198308,1.07955695,0.13778071,1.03236640,0.00000000,1.53142728,1.83633671
-4.58929465,3.36694102,0.03061162,1.01824141,0.13431784,0.99956313,0.00000000,1.46275661,1.73478411
-4.58329165,3.21600756,0.02947193,0.95909048,0.13185917,0.97418498,0.00000000,1.39964587,1.63758663
-4.57728864,3.08162098,0.02857717,0.90282267,0.13037514,0.95653715,0.00000000,1.34289693,1.54592341
-4.57128564,2.96515857,0.02793633,0.85003185,0.12982405,0.94678942,0.00000000,1.29312575,1.46075813
-4.56528264,2.86755226,0.02755421,0.80118102,0.13015247,0.94497276,0.00000000,1.25075513,1.38282925
-4.55927964,2.78928707,0.02743138,0.75660128,0.13129602,0.95097944,0.00000000,1.21601398,1.31264882
-4.55327664,2.73041359,0.02756433,0.71649559,0.13318023,0.96456651,0.00000000,1.18894304,1.25050941
-4.54727364,2.69057352,0.02794565,0.68094673,0.13572179,0.98536286,0.00000000,1.16940612,1.19649807
-4.54127064,2.66903653,0.02856429,0.64992881,0.13883003,1.01287950,0.00000000,1.15710656,1.15051625
-4.53526763,2.66474645,0.02940592,0.62332149,0.14240880,1.04652288,0.00000000,1.15160761,1.11230429
-4.52926463,2.67637453,0.03045334,0.60092603,0.14635856,1.08561087,0.00000000,1.15235590,1.08146893
-4.52326163,2.70237736,0.03168694,0.58248225,0.15057872,1.12939071,0.00000000,1.15870684,1.05751251
-4.51725863,2.74105673,0.03308514,0.56768557,0.15497009,1.17705852,0.00000000,1.16995091,1.03986227
-4.51125563,2.79061915,0.03462499,0.55620342,0.15943742,1.22777949,0.00000000,1.18533957,1.02789846
-4.50525263,2.84923243,0.03628259,0.54769021,0.16389176,1.28070805,0.00000000,1.20411003,1.02098024
-4.49924962,2.91507744,0.03803362,0.54180041,0.16825270,1.33500730,0.00000000,1.22550782,1.01846822
-4.49324662,2.98639319,0.03985383,0.53819933,0.17245019,1.38986700,0.00000000,1.24880653,1.01974316
