energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-5.53176588,6.02741889,0.07456862,1.00262544,0.83490450,0.00000000,3.66895915,2.27637836,2.38612357,0.00000000
-5.52576288,6.14775787,0.07593604,1.04829471,0.83214769,0.00000000,3.77220678,2.34501188,2.37874871,0.00000000
-5.51975988,6.25795332,0.07691209,1.09196086,0.82848499,0.00000000,3.86467492,2.41118777,2.36782574,0.00000000
-5.51375688,6.35698748,0.07746888,1.13294781,0.82399980,0.00000000,3.94501228,2.47434188,2.35388748,0.00000000
-5.50775388,6.44389438,0.07758713,1.17058677,0.81874316,0.00000000,4.01200633,2.53391771,2.33746727,0.00000000
-5.50175088,6.51781057,0.07725689,1.20423837,0.81273331,0.00000000,4.06463034,2.58939237,2.31909280,0.00000000
-5.49574787,6.57802777,0.07647806,1.23331504,0.80595706,0.00000000,4.10208711,2.64030361,2.29928181,0.00000000
-5.48974487,6.62404415,0.07526046,1.25730268,0.79837320,0.00000000,4.12384723,2.68627638,2.27853909,0.00000000
-5.48374187,6.65561098,0.07362366,1.27578052,0.78991747,0.00000000,4.12967961,2.72704731,2.25735473,0.00000000
-5.47773887,6.67277126,0.07159643,1.28843820,0.78050914,0.00000000,4.11967224,2.76248536,2.23620269,0.00000000
-5.47173587,6.67588730,0.06921580,1.29508927,0.77005852,0.00000000,4.09424191,2.79260718,2.21553948,0.00000000
-5.46573287,6.66565462,0.06652596,1.29568030,0.75847521,0.00000000,4.05413156,2.81758583,2.19580198,0.00000000
-5.45972986,6.64310033,0.06357682,1.29029514,0.74567644,0.00000000,4.00039504,2.83775187,2.17740414,0.00000000
-5.45372686,6.60956481,0.06042243,1.27915405,0.73159519,0.00000000,3.93436946,2.85358628,2.16073192,0.00000000
-5.44772386,6.56666678,0.05711933,1.26260764,0.71618750,0.00000000,3.85763594,2.86570516,2.14613628,0.00000000
-5.44172086,6.51625256,0.05372483,1.24112592,0.69943860,0.00000000,3.77197036,2.87483663,2.13392415,0.00000000
-5.43571786,6.46033172,0.05029535,1.21528288,0.68136754,0.00000000,3.67928607,2.88179095,2.12434765,0.00000000
-5.42971486,6.40100196,0.04688486,1.18573732,0.66203008,0.00000000,3.58157129,2.88742530,2.11759196,0.00000000
-5.42371186,6.34036710,0.04354351,1.15321090,0.64151971,0.00000000,3.48082384,2.89260516,2.11376264,0.00000000
-5.41770885,6.28045270,0.04031647,1.11846423,0.61996679,0.00000000,3.37898642,2.89816442,2.11287335,0.00000000
-5.41170585,6.22312378,0.03724302,1.08227235,0.59753590,0.00000000,3.27788533,2.90486659,2.11483500,0.00000000
-5.40570285,6.17000980,0.03435592,1.04540042,0.57442172,0.00000000,3.17917563,2.91336951,2.11944758,0.00000000
-5.39969985,6.12244102,0.03168107,1.00858099,0.55084349,0.00000000,3.08429510,2.92419572,2.12639581,0.00000000
-5.39369685,6.08140033,0.02923740,0.97249340,0.52703876,0.00000000,2.99442909,2.93771049,2.13524949,0.00000000
-5.38769385,6.04749359,0.02703710,0.93774651,0.50325650,0.00000000,2.91048769,2.95410880,2.14546946,0.00000000
-5.38169085,6.02094011,0.02508596,0.90486500,0.47975011,0.00000000,2.83309588,2.97341239,2.15641960,0.00000000
-5.37568784,6.00158419,0.02338400,0.87427981,0.45677074,0.00000000,2.76259669,2.99547697,2.16738486,0.00000000
-5.36968484,5.98892685,0.02192616,0.84632282,0.43456110,0.00000000,2.69906672,3.02000915,2.17759503,0.00000000
-5.36368184,5.98217576,0.02070316,0.82122558,0.41335010,0.00000000,2.64234250,3.04659224,2.18625341,0.00000000
-5.35767884,5.98031023,0.01970231,0.79912194,0.39334849,0.00000000,2.59205601,3.07471894,2.19256925,0.00000000
-5.35167584,5.98215710,0.01890841,0.78005400,0.37474550,0.00000000,2.54767672,3.10382908,2.19579235,0.00000000
-5.34567284,5.98647261,0.01830457,0.76398076,0.35770655,0.00000000,2.50855777,3.13334970,2.19524804,0.00000000
-5.33966983,5.99202516,0.01787298,0.75078881,0.34237193,0.00000000,2.47398338,3.16273489,2.19037074,0.00000000
-5.33366683,5.99767356,0.01759556,0.74030433,0.32885623,0.00000000,2.44321490,3.19150278,2.18073386,0.00000000
-5.32766383,6.00243604,0.01745452,0.73230553,0.31724848,0.00000000,2.41553298,3.21926716,2.16607465,0.00000000
-5.32166083,6.00554572,0.01743278,0.72653502,0.30761271,0.00000000,2.39027378,3.24576168,2.14631204,0.00000000
-5.31565783,6.00648928,0.01751431,0.72271135,0.29998877,0.00000000,2.36685767,3.27085500,2.12155653,0.00000000
-5.30965483,6.00502683,0.01768423,0.72053936,0.29439317,0.00000000,2.34480920,3.29455609,2.09211132,0.00000000
-5.30365183,6.00119217,0.01792898,0.71971900,0.29082000,0.00000000,2.32376806,3.31700919,2.05846436,0.00000000
-5.29764882,5.99527390,0.01823625,0.71995238,0.28924160,0.00000000,2.30349103,3.33847903,2.02127174,0.00000000
-5.29164582,5.98777944,0.01859488,0.72094915,0.28960913,0.00000000,2.28384565,3.35932739,1.98133315,0.00000000
-5.28564282,5.97938465,0.01899480,0.72243019,0.29185309,0.00000000,2.26479683,3.37998261,1.93956062,0.00000000
-5.27963982,5.97087321,0.01942679,0.72412995,0.29588368,0.00000000,2.24638780,3.40090433,1.89694233,0.00000000
-5.27363682,5.96306998,0.01988238,0.72579772,0.30159132,0.00000000,2.22871746,3.42254581,1.85450324,0.00000000
-5.26763382,5.95677334,0.02035368,0.72719816,0.30884734,0.00000000,2.21191576,3.44531669,1.81326473,0.00000000
-5.26163082,5.95269125,0.02083328,0.72811153,0.31750507,0.00000000,2.19611930,3.46954848,1.77420530,0.00000000
-5.25562781,5.95138532,0.02131422,0.72833396,0.32740137,0.00000000,2.18144871,3.49546548,1.73822431,0.00000000
-5.24962481,5.95322686,0.02178992,0.72767799,0.33835874,0.00000000,2.16798960,3.52316296,1.70611058,0.00000000
-5.24362181,5.95836764,0.02225430,0.72597377,0.35018812,0.00000000,2.15577794,3.55259424,1.67851730,0.00000000
-5.23761881,5.96672725,0.02270180,0.72307086,0.36269236,0.00000000,2.14479106,3.58356758,1.65594428,0.00000000
-5.23161581,5.97799779,0.02312758,0.71884084,0.37567016,0.00000000,2.13494428,3.61575314,1.63872828,0.00000000
-5.22561281,5.99166523,0.02352764,0.71318049,0.38892074,0.00000000,2.12609346,3.64869971,1.62704142,0.00000000
-5.21960980,6.00704595,0.02389897,0.70601548,0.40224861,0.00000000,2.11804265,3.68186001,1.62089759,0.00000000
-5.21360680,6.02333568,0.02423974,0.69730422,0.41546868,0.00000000,2.11055640,3.71462324,1.62016593,0.00000000
-5.20760380,6.03966759,0.02454942,0.68704163,0.42841111,0.00000000,2.10337531,3.74635258,1.62459056,0.00000000
-5.20160080,6.05517537,0.02482882,0.67526241,0.44092589,0.00000000,2.09623382,3.77642535,1.63381489,0.00000000
-5.19559780,6.06905700,0.02508015,0.66204348,0.45288676,0.00000000,2.08887865,3.80427331,1.64740920,0.00000000
-5.18959480,6.08063508,0.02530692,0.64750526,0.46419433,0.00000000,2.08108665,3.82942044,1.66489968,0.00000000
-5.18359180,6.08940942,0.02551384,0.63181150,0.47477805,0.00000000,2.07268070,3.85151572,1.68579714,0.00000000
-5.17758879,6.09509850,0.02570654,0.61516745,0.48459705,0.00000000,2.06354257,3.87035893,1.70962398,0.00000000
-5.17158579,6.09766688,0.02589131,0.59781629,0.49363969,0.00000000,2.05362187,3.88591746,1.73593770,0.00000000
-5.16558279,6.09733672,0.02607473,0.58003371,0.50192179,0.00000000,2.04294040,3.89833313,1.76434999,0.00000000
-5.15957979,6.09458231,0.02626323,0.56212094,0.50948368,0.00000000,2.03159183,3.90791831,1.79454017,0.00000000
-5.15357679,6.09010784,0.02646266,0.54439622,0.51638611,0.00000000,2.01973640,3.91514128,1.82626269,0.00000000
-5.14757379,6.08480952,0.02667788,0.52718512,0.52270539,0.00000000,2.00759140,3.92060159,1.85934824,0.00000000
-5.14157079,6.07972404,0.02691227,0.51081019,0.52852791,0.00000000,1.99541771,3.92499652,1.89369877,0.00000000
-5.13556778,6.07596645,0.02716745,0.49558015,0.53394447,0.00000000,1.98350344,3.92908050,1.92927687,0.00000000
-5.12956478,6.07466090,0.02744290,0.48177937,0.53904470,0.00000000,1.97214569,3.93361954,1.96609033,0.00000000
-5.12356178,6.07686829,0.02773586,0.46965793,0.54391191,0.00000000,1.96163153,3.93934338,2.00417306,0.00000000
-5.11755878,6.08351519,0.02804118,0.45942281,0.54861884,0.00000000,1.95221941,3.94689775,2.04356365,0.00000000
-5.11155578,6.09532798,0.02835144,0.45123075,0.55322441,0.00000000,1.94412215,3.95679967,2.08428309,0.00000000
-5.10555278,6.11277646,0.02865711,0.44518288,0.55777184,0.00000000,1.93749261,3.96939829,2.12631306,0.00000000
-5.09954977,6.13603018,0.02894684,0.44132172,0.56228822,0.00000000,1.93241284,3.98484349,2.16957651,0.00000000
-5.09354677,6.16493032,0.02920793,0.43963043,0.56678554,0.00000000,1.92888737,4.00306442,2.21392167,0.00000000
-5.08754377,6.19897911,0.02942686,0.44003456,0.57126317,0.00000000,1.92684123,4.02375917,2.25911081,0.00000000
-5.08154077,6.23734773,0.02958985,0.44240619,0.57571166,0.00000000,1.92612263,4.04639659,2.30481472,0.00000000
-5.07553777,6.27890266,0.02968352,0.44657016,0.58011742,0.00000000,1.92651029,4.07023061,2.35061330,0.00000000
-5.06953477,6.32224946,0.02969553,0.45231233,0.58446817,0.00000000,1.92772495,4.09432635,2.39600279,0.00000000
-5.06353177,6.36579204,0.02961521,0.45938924,0.58875853,0.00000000,1.92944446,4.11759741,2.44040910,0.00000000
-5.05752876,6.40780441,0.02943412,0.46753886,0.59299552,0.00000000,1.93132154,4.13885246,2.48320711,0.00000000
-5.05152576,6.44651151,0.02914650,0.47649183,0.59720331,0.00000000,1.93300320,4.15684903,2.52374472,0.00000000
-5.04552276,6.48017493,0.02874963,0.48598270,0.60142693,0.00000000,1.93415066,4.17035216,2.56137052,0.00000000
-5.03951976,6.50717915,0.02824408,0.49576056,0.60573458,0.00000000,1.93445878,4.17819491,2.59546374,0.00000000
-5.03351676,6.52611388,0.02763375,0.50559861,0.61021820,0.00000000,1.93367363,4.17933788,2.62546464,0.00000000
-5.02751376,6.53584822,0.02692585,0.51530214,0.61499219,0.00000000,1.93160747,4.17292481,2.65090383,0.00000000
-5.02151076,6.53559274,0.02613064,0.52471464,0.62019019,0.00000000,1.92815013,4.15833138,2.67142860,0.00000000
-5.01550775,6.52494626,0.02526111,0.53372168,0.62596008,0.00000000,1.92327614,4.13520490,2.68682503,0.00000000
-5.00950475,6.50392488,0.02433253,0.54225249,0.63245741,0.00000000,1.91704742,4.10349259,2.69703411,0.00000000
-5.00350175,6.47297170,0.02336194,0.55027920,0.63983753,0.00000000,1.90961108,4.06345713,2.70216127,0.00000000
-4.99749875,6.43294657,0.02236748,0.55781377,0.64824706,0.00000000,1.90119286,4.01567847,2.70247825,0.00000000
-4.99149575,6.38509654,0.02136786,0.56490302,0.65781500,0.00000000,1.89208622,3.96104155,2.69841724,0.00000000
-4.98549275,6.33100817,0.02038167,0.57162186,0.66864418,0.00000000,1.88263806,3.90071048,2.69055733,0.00000000
-4.97948974,6.27254416,0.01942681,0.57806539,0.68080360,0.00000000,1.87323161,3.83609008,2.67960382,0.00000000
-4.97348674,6.21176732,0.01851997,0.58434007,0.69432210,0.00000000,1.86426758,3.76877651,2.66636131,0.00000000
-4.96748374,6.15085551,0.01767614,0.59055475,0.70918392,0.00000000,1.85614461,3.70049900,2.65170176,0.00000000
-4.96148074,6.09201149,0.01690828,0.59681183,0.72532640,0.00000000,1.84923994,3.63305545,2.63652919,0.00000000
-4.95547774,6.03737207,0.01622703,0.60319920,0.74264006,0.00000000,1.84389139,3.56824447,2.62174242,0.00000000
-4.94947474,5.98892049,0.01564056,0.60978330,0.76097107,0.00000000,1.84038158,3.50779700,2.60819787,0.00000000
-4.94347174,5.94840616,0.01515456,0.61660363,0.78012621,0.00000000,1.83892503,3.45331049,2.59667407,0.00000000
-4.93746873,5.91727515,0.01477228,0.62366912,0.79987974,0.00000000,1.83965886,3.40618844,2.58783955,0.00000000
-4.93146573,5.89661456,0.01449467,0.63095630,0.81998221,0.00000000,1.84263740,3.36758799,2.58222566,0.00000000
-4.92546273,5.88711294,0.01432067,0.63840952,0.84017041,0.00000000,1.84783089,3.33837780,2.58020549,0.00000000
-4.91945973,5.88903837,0.01424751,0.64594308,0.86017816,0.00000000,1.85512827,3.31910799,2.58197991,0.00000000
-4.91345673,5.90223506,0.01427105,0.65344515,0.87974712,0.00000000,1.86434389,3.30999352,2.58757146,0.00000000
-4.90745373,5.92613835,0.01438626,0.66078319,0.89863731,0.00000000,1.87522759,3.31091166,2.59682607,0.00000000
-4.90145073,5.95980723,0.01458759,0.66781069,0.91663651,0.00000000,1.88747784,3.32141363,2.60942288,0.00000000
-4.89544772,6.00197313,0.01486945,0.67437477,0.93356824,0.00000000,1.90075706,3.34075000,2.62489142,0.00000000
-4.88944472,6.05110245,0.01522661,0.68032430,0.94929784,0.00000000,1.91470854,3.36790878,2.64263560,0.00000000
-4.88344172,6.10547037,0.01565464,0.68551810,0.96373643,0.00000000,1.92897411,3.40166446,2.66196323,0.00000000
-4.87743872,6.16324261,0.01615028,0.68983282,0.97684250,0.00000000,1.94321172,3.44063610,2.68212003,0.00000000
-4.87143572,6.22256163,0.01671171,0.69317014,0.98862125,0.00000000,1.95711220,3.48335187,2.70232630,0.00000000
-4.86543272,6.28163367,0.01733884,0.69546281,0.99912165,0.00000000,1.97041440,3.52831731,2.72181495,0.00000000
-4.85942971,6.33881279,0.01803349,0.69667934,1.00843153,0.00000000,1.98291795,3.57408440,2.73986888,0.00000000
-4.85342671,6.39267831,0.01879944,0.69682694,1.01667099,0.00000000,1.99449313,3.61931845,2.75585636,0.00000000
-4.84742371,6.44210219,0.01964243,0.69595268,1.02398450,0.00000000,2.00508731,3.66285981,2.76926244,0.00000000
-4.84142071,6.48630340,0.02057008,0.69414253,1.03053217,0.00000000,2.01472751,3.70377777,2.77971525,0.00000000
-4.83541771,6.52488669,0.02159161,0.69151842,1.03648066,0.00000000,2.02351891,3.74141414,2.78700579,0.00000000
-4.82941471,6.55786397,0.02271758,0.68823336,1.04199415,0.00000000,2.03163933,3.77541465,2.79110020,0.00000000
-4.82341171,6.58565694,0.02395943,0.68446470,1.04722587,0.00000000,2.03932958,3.80574650,2.79214406,0.00000000
-4.81740870,6.60908081,0.02532896,0.68040584,1.05231048,0.00000000,2.04688025,3.83270133,2.79045818,0.00000000
-4.81140570,6.62930937,0.02683773,0.67625671,1.05735771,0.00000000,2.05461511,3.85688325,2.78652613,0.00000000
-4.80540270,6.64782267,0.02849641,0.67221356,1.06244750,0.00000000,2.06287214,3.87918221,2.78097391,0.00000000
-4.79939970,6.66633929,0.03031404,0.66845832,1.06762665,0.00000000,2.07198262,3.90073382,2.77454249,0.00000000
-4.79339670,6.68673590,0.03229736,0.66514826,1.07290726,0.00000000,2.08224947,3.92286700,2.76805451,0.00000000
-4.78739370,6.71095727,0.03445002,0.66240642,1.07826671,0.00000000,2.09392586,3.94704162,2.76237641,0.00000000
-4.78139070,6.74092052,0.03677198,0.66031336,1.08364924,0.00000000,2.10719495,3.97477850,2.75837761,0.00000000
-4.77538769,6.77841737,0.03925887,0.65890064,1.08896879,0.00000000,2.12215202,4.00758458,2.75688858,0.00000000
-4.76938469,6.82501860,0.04190152,0.65814662,1.09411305,0.00000000,2.13878998,4.04687623,2.75865955,0.00000000
-4.76338169,6.88198462,0.04468560,0.65797467,1.09894831,0.00000000,2.15698898,4.09390367,2.76432164,0.00000000
-4.75737869,6.95018584,0.04759141,0.65825424,1.10332483,0.00000000,2.17651095,4.14967968,2.77435210,0.00000000
-4.75137569,7.03003637,0.05059388,0.65880452,1.10708258,0.00000000,2.19699964,4.21491528,2.78904523,0.00000000
-4.74537269,7.12144376,0.05366273,0.65940097,1.11005694,0.00000000,2.21798621,4.28996513,2.80849020,0.00000000
-4.73936968,7.22377718,0.05676286,0.65978415,1.11208423,0.00000000,2.23890057,4.37478495,2.83255682,0.00000000
-4.73336668,7.33585563,0.05985491,0.65967064,1.11300696,0.00000000,2.25908809,4.46890280,2.86088990,0.00000000
-4.72736368,7.45595697,0.06289601,0.65876554,1.11267849,0.00000000,2.27783123,4.57140569,2.89291261,0.00000000
-4.72136068,7.58184813,0.06584072,0.65677586,1.11096737,0.00000000,2.29437528,4.68094252,2.92783887,0.00000000
-4.71535768,7.71083578,0.06864210,0.65342433,1.10776110,0.00000000,2.30795733,4.79574354,2.96469432,0.00000000
-4.70935468,7.83983620,0.07125290,0.64846276,1.10296952,0.00000000,2.31783726,4.91365638,3.00234537,0.00000000
-4.70335168,7.96546250,0.07362678,0.64168451,1.09652794,0.00000000,2.32332979,5.03219767,3.03953534,0.00000000
-4.69734867,8.08412648,0.07571965,0.63293530,1.08840004,0.00000000,2.32383608,5.14861900,3.07492646,0.00000000
-4.69134567,8.19215205,0.07749088,0.62212199,1.07858075,0.00000000,2.31887392,5.25998532,3.10714630,0.00000000
-4.68534267,8.28589668,0.07890458,0.60921889,1.06709919,0.00000000,2.30810520,5.36326331,3.13483716,0.00000000
-4.67933967,8.36187668,0.07993069,0.59427138,1.05402166,0.00000000,2.29135963,5.45541674,3.15670648,0.00000000
-4.67333667,8.41689223,0.08054596,0.57739666,1.03945473,0.00000000,2.26865392,5.53350581,3.17157667,0.00000000
-4.66733367,8.44814754,0.08073475,0.55878178,1.02354835,0.00000000,2.24020554,5.59478651,3.17843242,0.00000000
-4.66133067,8.45336180,0.08048970,0.53867903,1.00649882,0.00000000,2.20644054,5.63680665,3.17646368,0.00000000
-4.65532766,8.43086654,0.07981203,0.51739895,0.98855135,0.00000000,2.16799509,5.65749456,3.16510280,0.00000000
-4.64932466,8.37968526,0.07871177,0.49530141,0.97000204,0.00000000,2.12571055,5.65523700,3.14405401,0.00000000
-4.64332166,8.29959202,0.07720763,0.47278516,0.95119880,0.00000000,2.08062197,5.62894293,3.11331422,0.00000000
