energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.74787394,4.84307134,0.14867123,0.03767964,1.51207580,0.40508215,0.05027275,1.64124849,0.77622281,1.40794270
-5.74187094,4.84583435,0.15360309,0.03730803,1.55843433,0.38631328,0.04631573,1.64967453,0.79024913,1.40733438
-5.73586793,4.85284273,0.15843304,0.03702549,1.60165904,0.36971901,0.04268918,1.65870602,0.80405422,1.40802306
-5.72986493,4.86103930,0.16301837,0.03680943,1.64073340,0.35518398,0.03939323,1.66737739,0.81704487,1.40898089
-5.72386193,4.86737130,0.16722022,0.03663789,1.67468180,0.34256089,0.03642360,1.67472158,0.82864136,1.40920031
-5.71785893,4.86890303,0.17090778,0.03649066,1.70260173,0.33167935,0.03377267,1.67980701,0.83829760,1.40772728
-5.71185593,4.86292497,0.17396215,0.03635035,1.72369408,0.32235521,0.03143067,1.68177345,0.84552021,1.40369299
-5.70585293,4.84705470,0.17627984,0.03620349,1.73729025,0.31440006,0.02938688,1.67986525,0.84988572,1.39634283
-5.69984992,4.81932587,0.17777561,0.03604138,1.74287491,0.30763050,0.02763077,1.67346068,0.85105532,1.38506118
-5.69384692,4.77826143,0.17838477,0.03586096,1.74010357,0.30187692,0.02615318,1.66209614,0.84878649,1.36939118
-5.68784392,4.72292881,0.17806472,0.03566545,1.72881418,0.29699141,0.02494730,1.64548463,0.84294124,1.34904863
-5.68184092,4.65297517,0.17679565,0.03546478,1.70903250,0.29285468,0.02400961,1.62352756,0.83349062,1.32392964
-5.67583792,4.56864192,0.17458064,0.03527581,1.68097124,0.28938163,0.02334055,1.59632003,0.82051550,1.29411182
-5.66983492,4.47075859,0.17144486,0.03512242,1.64502307,0.28652546,0.02294509,1.56414930,0.80420358,1.25984913
-5.66383192,4.36071675,0.16743422,0.03503523,1.60174815,0.28428032,0.02283310,1.52748685,0.78484293,1.22156081
-5.65782891,4.24042579,0.16261332,0.03505112,1.55185673,0.28268215,0.02301941,1.48697449,0.76281244,1.17981506
-5.65182591,4.11225244,0.15706298,0.03521261,1.49618784,0.28180797,0.02352372,1.44340530,0.73856948,1.13530818
-5.64582291,3.97894663,0.15087734,0.03556684,1.43568482,0.28177339,0.02437028,1.39769994,0.71263536,1.08884014
-5.63981991,3.84355654,0.14416071,0.03616445,1.37136896,0.28272859,0.02558730,1.35087956,0.68557918,1.04128767
-5.63381691,3.70933573,0.13702428,0.03705820,1.30431194,0.28485264,0.02720614,1.30403593,0.65800062,0.99357577
-5.62781391,3.57964524,0.12958283,0.03830146,1.23560824,0.28834655,0.02926028,1.25829991,0.63051215,0.94664867
-5.62181091,3.45785365,0.12195153,0.03994648,1.16634827,0.29342498,0.03178413,1.21480905,0.60372143,0.90144129
-5.61580790,3.34723770,0.11424293,0.04204258,1.09759291,0.30030704,0.03481159,1.17467528,0.57821410,0.85885179
-5.60980490,3.25088598,0.10656426,0.04463431,1.03035012,0.30920629,0.03837451,1.13895334,0.55453777,0.81971619
-5.60380190,3.17160815,0.09901504,0.04775953,0.96555411,0.32032039,0.04250100,1.10861088,0.53318730,0.78478540
-5.59779890,3.11185158,0.09168514,0.05144758,0.90404730,0.33382064,0.04721372,1.08450074,0.51459192,0.75470535
-5.59179590,3.07362744,0.08465320,0.05571752,0.84656540,0.34984176,0.05252811,1.06733612,0.49910440,0.73000039
-5.58579290,3.05844796,0.07798557,0.06057664,0.79372565,0.36847248,0.05845066,1.05766920,0.48699246,0.71106028
-5.57978989,3.06727618,0.07173561,0.06601909,0.74601837,0.38974707,0.06497741,1.05587375,0.47843278,0.69813097
-5.57378689,3.10048984,0.06594345,0.07202497,0.70380167,0.41363843,0.07209243,1.06213212,0.47350744,0.69130910
-5.56778389,3.15786014,0.06063609,0.07855974,0.66729939,0.44005295,0.07976679,1.07642709,0.47220319,0.69054044
-5.56178089,3.23854662,0.05582796,0.08557414,0.63660202,0.46882750,0.08795764,1.09853892,0.47441327,0.69562204
-5.55577789,3.34110843,0.05152161,0.09300453,0.61167071,0.49972878,0.09660785,1.12804773,0.47994206,0.70620810
-5.54977489,3.46353251,0.04770882,0.10077386,0.59234394,0.53245520,0.10564595,1.16434152,0.48851211,0.72181947
-5.54377189,3.60327823,0.04437184,0.10879315,0.57834693,0.56664133,0.11498666,1.20662964,0.49977371,0.74185635
-5.53776888,3.75733811,0.04148478,0.11696344,0.56930343,0.60186491,0.12453179,1.25396166,0.51331657,0.76561428
-5.53176588,3.92231329,0.03901517,0.12517830,0.56474981,0.63765626,0.13417175,1.30525125,0.52868335,0.79230273
-5.52576288,4.09450206,0.03692549,0.13332667,0.56415091,0.67350981,0.14378745,1.35930462,0.54538472,0.82106614
-5.51975988,4.26999934,0.03517484,0.14129608,0.56691765,0.70889743,0.15325267,1.41485275,0.56291538,0.85100670
-5.51375688,4.44480412,0.03372048,0.14897601,0.57242574,0.74328315,0.16243675,1.47058650,0.58077069,0.88120856
-5.50775388,4.61493183,0.03251940,0.15626133,0.58003513,0.77613863,0.17120765,1.52519369,0.59846317,0.91076247
-5.50175088,4.77652792,0.03152975,0.16305563,0.58910975,0.80695895,0.17943509,1.57739688,0.61553848,0.93879050
-5.49574787,4.92597900,0.03071216,0.16927431,0.59903687,0.83527818,0.18699382,1.62599056,0.63159018,0.96446981
-5.48974487,5.06001750,0.03003097,0.17484728,0.60924559,0.86068391,0.19376686,1.66987666,0.64627265,0.98705486
-5.48374187,5.17581622,0.02945524,0.17972113,0.61922385,0.88283058,0.19964856,1.70809689,0.65931191,1.00589731
-5.47773887,5.27106931,0.02895962,0.18386066,0.62853336,0.90145075,0.20454734,1.73986086,0.67051357,1.02046286
-5.47173587,5.34405653,0.02852500,0.18724971,0.63682190,0.91636415,0.20838817,1.76456894,0.67976788,1.03034451
-5.46573287,5.39368849,0.02813899,0.18989119,0.64383264,0.92748411,0.21111448,1.78182892,0.68705143,1.03527168
-5.45972986,5.41953118,0.02779615,0.19180638,0.64940992,0.93482112,0.21268957,1.79146587,0.69242571,1.03511504
-5.45372686,5.42180887,0.02749810,0.19303353,0.65350146,0.93848342,0.21309746,1.79352494,0.69603224,1.02988657
-5.44772386,5.40138541,0.02725328,0.19362567,0.65615667,0.93867462,0.21234312,1.78826679,0.69808489,1.01973528
-5.44172086,5.35972484,0.02707665,0.19364807,0.65752134,0.93568847,0.21045208,1.77615608,0.69885947,1.00493843
-5.43571786,5.29883301,0.02698908,0.19317513,0.65782864,0.92990081,0.20746950,1.75784333,0.69868121,0.98588886
-5.42971486,5.22118256,0.02701662,0.19228713,0.65738698,0.92175912,0.20345865,1.73414095,0.69791066,0.96307889
-5.42371186,5.12962442,0.02718957,0.19106687,0.65656515,0.91176988,0.19849899,1.70599437,0.69692872,0.93708141
-5.41770885,5.02728932,0.02754139,0.18959650,0.65577526,0.90048418,0.19268379,1.67444939,0.69612137,0.90852903
-5.41170585,4.91748316,0.02810751,0.18795455,0.65545432,0.88848192,0.18611750,1.64061694,0.69586497,0.87809206
-5.40570285,4.80358016,0.02892402,0.18621344,0.65604505,0.87635514,0.17891291,1.60563666,0.69651255,0.84645621
-5.39969985,4.68891775,0.03002626,0.18443759,0.65797688,0.86469088,0.17118816,1.57064050,0.69838185,0.81430084
-5.39369685,4.57669690,0.03144744,0.18268215,0.66164771,0.85405411,0.16306381,1.53671771,0.70174544,0.78227849
-5.38769385,4.46989132,0.03321719,0.18099240,0.66740739,0.84497117,0.15465995,1.50488238,0.70682336,0.75099659
-5.38169085,4.37116831,0.03536024,0.17940389,0.67554333,0.83791435,0.14609350,1.47604456,0.71377848,0.72100167
-5.37568784,4.28282367,0.03789517,0.17794323,0.68626898,0.83328784,0.13747575,1.45098591,0.72271453,0.69276677
-5.36968484,4.20673235,0.04083326,0.17662945,0.69971545,0.83141584,0.12891021,1.43034050,0.73367685,0.66668223
-5.36368184,4.14431583,0.04417760,0.17547580,0.71592669,0.83253290,0.12049077,1.41458139,0.74665560,0.64305003
-5.35767884,4.09652661,0.04792245,0.17449186,0.73485808,0.83677719,0.11230032,1.40401298,0.76159099,0.62208172
-5.35167584,4.06384940,0.05205282,0.17368580,0.75637870,0.84418663,0.10440972,1.39876952,0.77838027,0.60389977
-5.34567284,4.04631813,0.05654447,0.17306659,0.78027674,0.85469847,0.09687714,1.39881919,0.79688580,0.58854200
-5.33966983,4.04354721,0.06136413,0.17264600,0.80626798,0.86815202,0.08974794,1.40397375,0.81694374,0.57596887
-5.33366683,4.05477504,0.06647018,0.17244023,0.83400663,0.88429482,0.08305473,1.41390278,0.83837289,0.56607293
-5.32766383,4.07891735,0.07181364,0.17247100,0.86309815,0.90279183,0.07681796,1.42815215,0.86098295,0.55869002
-5.32166083,4.11462778,0.07733945,0.17276610,0.89311323,0.92323756,0.07104672,1.44616546,0.88458201,0.55361160
-5.31565783,4.16036273,0.08298810,0.17335920,0.92360242,0.94517050,0.06573979,1.46730784,0.90898266,0.55059756
-5.30965483,4.21444776,0.08869744,0.17428898,0.95411065,0.96808945,0.06088699,1.49089079,0.93400658,0.54938902
-5.30365183,4.27514265,0.09440468,0.17559764,0.98419102,0.99147103,0.05647058,1.51619728,0.95948743,0.54972043
-5.29764882,4.34070261,0.10004843,0.17732877,1.01341731,1.01478771,0.05246680,1.54250601,0.98527194,0.55133066
-5.29164582,4.40943338,0.10557078,0.17952472,1.04139476,1.03752549,0.04884745,1.56911386,1.01121937,0.55397248
-5.28564282,4.47973829,0.11091919,0.18222372,1.06776872,1.05920066,0.04558145,1.59535601,1.03719950,0.55742029
-5.27963982,4.55015604,0.11604823,0.18545673,1.09223102,1.07937478,0.04263630,1.62062276,1.06308937,0.56147583
-5.27363682,4.61938830,0.12092102,0.18924436,1.11452387,1.09766737,0.03997942,1.64437293,1.08876924,0.56597170
-5.26763382,4.68631679,0.12551028,0.19359403,1.13444146,1.11376573,0.03757941,1.66614330,1.11411813,0.57077291
-5.26163082,4.75001021,0.12979896,0.19849743,1.15182942,1.12743164,0.03540703,1.68555432,1.13900938,0.57577632
-5.25562781,4.80972171,0.13378044,0.20392863,1.16658232,1.13850468,0.03343599,1.70231187,1.16330659,0.58090840
-5.24962481,4.86487806,0.13745823,0.20984279,1.17863970,1.14690216,0.03164361,1.71620575,1.18686044,0.58612147
-5.24362181,4.91506222,0.14084526,0.21617574,1.18798101,1.15261589,0.03001110,1.72710504,1.20950662,0.59138882
-5.23761881,4.95999079,0.14396268,0.22284434,1.19461987,1.15570608,0.02852380,1.73495107,1.23106513,0.59669908
-5.23161581,4.99948858,0.14683841,0.22974769,1.19859812,1.15629279,0.02717105,1.73974847,1.25134108,0.60205022
-5.22561281,5.03346187,0.14950536,0.23676925,1.19998006,1.15454552,0.02594603,1.74155520,1.27012700,0.60744355
-5.21960980,5.06187240,0.15199945,0.24377959,1.19884715,1.15067158,0.02484533,1.74047184,1.28720663,0.61287815
-5.21360680,5.08471334,0.15435765,0.25063985,1.19529352,1.14490390,0.02386848,1.73663110,1.30235992,0.61834589
-5.20760380,5.10198887,0.15661594,0.25720569,1.18942239,1.13748878,0.02301731,1.73018780,1.31536904,0.62382752
-5.20160080,5.11369786,0.15880746,0.26333151,1.18134344,1.12867443,0.02229533,1.72130985,1.32602502,0.62928969
-5.19559780,5.11982261,0.16096085,0.26887486,1.17117113,1.11870057,0.02170704,1.71017044,1.33413458,0.63468330
-5.18959480,5.12032247,0.16309890,0.27370079,1.15902395,1.10778959,0.02125725,1.69694178,1.33952690,0.63994304
-5.18359180,5.11513247,0.16523748,0.27768596,1.14502424,1.09613969,0.02095046,1.68179022,1.34205983,0.64498808
-5.17758879,5.10416633,0.16738496,0.28072244,1.12929861,1.08391995,0.02079025,1.66487298,1.34162514,0.64972388
-5.17158579,5.08732345,0.16954192,0.28272089,1.11197858,1.07126767,0.02077884,1.64633622,1.33815280,0.65404489
-5.16558279,5.06449884,0.17170129,0.28361318,1.09320124,1.05828773,0.02091666,1.62631439,1.33161376,0.65783808
-5.15957979,5.03559555,0.17384889,0.28335427,1.07310987,1.04505407,0.02120207,1.60493069,1.32202141,0.66098685
-5.15357679,5.00053857,0.17596430,0.28192335,1.05185427,1.03161289,0.02163122,1.58229844,1.30943163,0.66337547
-5.14757379,4.95928955,0.17802204,0.27932424,1.02959068,1.01798753,0.02219799,1.55852325,1.29394154,0.66489347
-5.14157079,4.91186197,0.17999295,0.27558500,1.00648142,1.00418471,0.02289412,1.53370582,1.27568713,0.66544013
-5.13556778,4.85833603,0.18184584,0.27075691,0.98269409,0.99020178,0.02370935,1.50794531,1.25484012,0.66492865
-5.12956478,4.79887317,0.18354924,0.26491286,0.95840056,0.97603479,0.02463179,1.48134313,1.23160421,0.66329004
-5.12356178,4.73372985,0.18507321,0.25814520,0.93377567,0.96168706,0.02564832,1.45400720,1.20621118,0.66047657
-5.11755878,4.66327056,0.18639122,0.25056322,0.90899592,0.94717795,0.02674509,1.42605645,1.17891705,0.65646466
-5.11155578,4.58797967,0.18748193,0.24229031,0.88423822,0.93255158,0.02790806,1.39762570,1.14999853,0.65125721
-5.10555278,4.50847218,0.18833088,0.23346107,0.85967863,0.91788508,0.02912362,1.36887053,1.11975011,0.64488535
-5.09954977,4.42550274,0.18893207,0.22421820,0.83549143,0.90329633,0.03037919,1.33997228,1.08848165,0.63740950
-5.09354677,4.33997268,0.18928924,0.21470957,0.81184828,0.88895050,0.03166384,1.31114266,1.05651671,0.62891971
-5.08754377,4.25293437,0.18941691,0.20508529,0.78891759,0.87506548,0.03296885,1.28262798,1.02419136,0.61953538
-5.08154077,4.16559207,0.18934106,0.19549504,0.76686391,0.86191541,0.03428819,1.25471240,0.99185342,0.60940415
-5.07553777,4.07929857,0.18909940,0.18608555,0.74584734,0.84983240,0.03561897,1.22772000,0.95986179,0.59870004
-5.06953477,3.99554640,0.18874119,0.17699837,0.72602271,0.83920577,0.03696170,1.20201528,0.92858556,0.58762078
-5.06353177,3.91595305,0.18832654,0.16836784,0.70753841,0.83047871,0.03832044,1.17800156,0.89840263,0.57638426
-5.05752876,3.84223903,0.18792521,0.16031932,0.69053478,0.82414197,0.03970283,1.15611711,0.86969741,0.56522419
-5.05152576,3.77619851,0.18761484,0.15296757,0.67514180,0.82072460,0.04111990,1.13682856,0.84285739,0.55438487
-5.04552276,3.71966198,0.18747864,0.14641541,0.66147626,0.82078148,0.04258574,1.12062169,0.81826824,0.54411524
-5.03951976,3.67445126,0.18760264,0.14075246,0.64963807,0.82487787,0.04411702,1.10798926,0.79630744,0.53466213
-5.03351676,3.64232743,0.18807244,0.13605394,0.63970614,0.83357111,0.04573235,1.09941637,0.77733625,0.52626307
-5.02751376,3.62493277,0.18896966,0.13237975,0.63173373,0.84738994,0.04745148,1.09536337,0.76169027,0.51913868
-5.02151076,3.62372837,0.19036819,0.12977342,0.62574354,0.86681206,0.04929450,1.09624717,0.74966870,0.51348490
-5.01550775,3.63992979,0.19233034,0.12826126,0.62172294,0.89224051,0.05128088,1.10242128,0.74152280,0.50946537
-5.00950475,3.67444311,0.19490314,0.12785162,0.61961953,0.92398000,0.05342857,1.11415579,0.73744392,0.50720431
-5.00350175,3.72780474,0.19811488,0.12853417,0.61933747,0.96221411,0.05575317,1.13161806,0.73755174,0.50678011
-4.99749875,3.80012776,0.20197212,0.13027943,0.62073495,1.00698443,0.05826708,1.15485514,0.74188340,0.50822004
-4.99149575,3.89105849,0.20645737,0.13303850,0.62362305,1.05817296,0.06097898,1.18377918,0.75038414,0.51149643
-4.98549275,3.99974598,0.21152753,0.13674305,0.62776638,1.11548879,0.06389336,1.21815667,0.76290007,0.51652447
-4.97948974,4.12482737,0.21711329,0.14130567,0.63288553,1.17846009,0.06701037,1.25760254,0.77917389,0.52316204
-4.97348674,4.26443136,0.22311951,0.14662061,0.63866166,1.24643238,0.07032597,1.30157978,0.79884381,0.53121152
-4.96748374,4.41620111,0.22942670,0.15256501,0.64474296,1.31857362,0.07383227,1.34940523,0.82144624,0.54042384
-4.96148074,4.57733726,0.23589357,0.15900062,0.65075298,1.39388661,0.07751832,1.40026161,0.84642243,0.55050453
-4.95547774,4.74466081,0.24236054,0.16577601,0.65630059,1.47122865,0.08137100,1.45321583,0.87312902,0.56112188
-4.94947474,4.91469427,0.24865424,0.17272939,0.66099114,1.54933814,0.08537631,1.50724314,0.90085250,0.57191669
-4.94347174,5.08375880,0.25459266,0.17969182,0.66443836,1.62686747,0.08952070,1.56125634,0.92882696,0.58251353
-4.93746873,5.24808391,0.25999089,0.18649090,0.66627660,1.70242107,0.09379256,1.61413906,0.95625483,0.59253292
-4.93146573,5.40392541,0.26466720,0.19295480,0.66617272,1.77459729,0.09818371,1.66478163,0.98232969,0.60160398
-4.92546273,5.54768687,0.26844916,0.19891646,0.66383721,1.84203239,0.10269077,1.71211817,1.00626030,0.60937709
-4.91945973,5.67603914,0.27117953,0.20421792,0.65903387,1.90344472,0.10731633,1.75516309,1.02729491,0.61553590
-4.91345673,5.78603259,0.27272172,0.20871453,0.65158784,1.95767730,0.11206973,1.79304532,1.04474486,0.61980823
-4.90745373,5.87519666,0.27296459,0.21227889,0.64139132,2.00373657,0.11696756,1.82503851,1.05800628,0.62197537
-4.90145073,5.94162202,0.27182626,0.21480440,0.62840690,2.04082564,0.12203347,1.85058573,1.06657909,0.62187929
-4.89544772,5.98402116,0.26925696,0.21620825,0.61266839,2.06837037,0.12729758,1.86931740,1.07008241,0.61942750
-4.88944472,6.00176428,0.26524059,0.21643360,0.59427898,2.08603685,0.13279521,1.88106134,1.06826561,0.61459526
-4.88344172,5.99488873,0.25979519,0.21545105,0.57340699,2.09373953,0.13856501,1.88584453,1.06101467,0.60742513
-4.87743872,5.96408126,0.25297202,0.21325913,0.55027940,2.09163944,0.14464663,1.88388621,1.04835339,0.59802383
-4.87143572,5.91063400,0.24485360,0.20988392,0.52517347,2.08013261,0.15107786,1.87558287,1.03043967,0.58655655
-4.86543272,5.83637641,0.23555063,0.20537770,0.49840691,2.05982928,0.15789147,1.86148568,1.00755692,0.57323916
-4.85942971,5.74358653,0.22519804,0.19981684,0.47032699,2.03152494,0.16511189,1.84227157,0.98010116,0.55832847
-4.85342671,5.63488608,0.21395031,0.19329884,0.44129922,1.99616461,0.17275181,1.81870950,0.94856450,0.54211124
-4.84742371,5.51312485,0.20197637,0.18593885,0.41169592,1.95480231,0.18080907,1.79162358,0.91351575,0.52489235
-4.84142071,5.38126000,0.18945418,0.17786566,0.38188535,1.90855769,0.18926388,1.76185506,0.87557929,0.50698278
-4.83541771,5.24223649,0.17656534,0.16921751,0.35222160,1.85857188,0.19807661,1.73022505,0.83541298,0.48868789
-4.82941471,5.09887425,0.16348991,0.16013779,0.32303579,1.80596499,0.20718635,1.69749988,0.79368643,0.47029659
-4.82341171,4.95376771,0.15040160,0.15077086,0.29462873,1.75179703,0.21651034,1.66436092,0.75106029,0.45207184
-4.81740870,4.80920191,0.13746353,0.14125820,0.26726525,1.69703406,0.22594437,1.63138015,0.70816770,0.43424290
-4.81140570,4.66708897,0.12482472,0.13173499,0.24117036,1.64252123,0.23536424,1.59900264,0.66559842,0.41699959
-4.80540270,4.52892709,0.11261733,0.12232723,0.21652708,1.58896338,0.24462818,1.56753674,0.62388631,0.40048872
-4.79939970,4.39578319,0.10095470,0.11314961,0.19347610,1.53691412,0.25358029,1.53715196,0.58350036,0.38481277
-4.79339670,4.26829879,0.08993026,0.10430397,0.17211690,1.48677328,0.26205472,1.50788468,0.54483960,0.37003075
-4.78739370,4.14671781,0.07961720,0.09587854,0.15251030,1.43879244,0.26988069,1.47965080,0.50823154,0.35616103
-4.78139070,4.03093349,0.07006888,0.08794781,0.13468213,1.39308783,0.27688776,1.45226462,0.47393411,0.34318595
-4.77538769,3.92055107,0.06131982,0.08057303,0.11862768,1.34965945,0.28291155,1.42546248,0.44214054,0.33105775
-4.76938469,3.81496196,0.05338728,0.07380319,0.10431692,1.30841504,0.28779927,1.39892987,0.41298670,0.31970561
-4.76338169,3.71342498,0.04627314,0.06767640,0.09169986,1.26919737,0.29141513,1.37233027,0.38656011,0.30904315
-4.75737869,3.61514984,0.03996616,0.06222152,0.08071215,1.23181321,0.29364517,1.34533428,0.36291013,0.29897625
-4.75137569,3.51937850,0.03444424,0.05745990,0.07128045,1.19606244,0.29440134,1.31764731,0.34205840,0.28941050
-4.74537269,3.42546017,0.02967684,0.05340715,0.06332754,1.16176566,0.29362481,1.28903464,0.32400909,0.28025813
-4.73936968,3.33291639,0.02562728,0.05007467,0.05677692,1.12878910,0.29128814,1.25934248,0.30875806,0.27144405
-4.73336668,3.24149342,0.02225481,0.04747107,0.05155681,1.09706568,0.28739634,1.22851421,0.29630070,0.26291075
-4.72736368,3.15119991,0.01951663,0.04560316,0.04760355,1.06661137,0.28198690,1.19660118,0.28663785,0.25462185
-4.72136068,3.06232874,0.01736944,0.04447658,0.04486420,1.03753635,0.27512857,1.16376777,0.27977954,0.24656433
-4.71535768,2.97546269,0.01577087,0.04409604,0.04329853,1.01005079,0.26691918,1.13029061,0.27574647,0.23874932
-4.70935468,2.89146471,0.01468053,0.04446510,0.04288019,0.98446511,0.25748252,1.09655236,0.27456919,0.23121155
-4.70335168,2.81145377,0.01406073,0.04558552,0.04359737,0.96118528,0.24696445,1.06303052,0.27628505,0.22400762
-4.69734867,2.73676845,0.01387698,0.04745633,0.04545269,0.94070342,0.23552844,1.03028202,0.28093321,0.21721311
-4.69134567,2.66892044,0.01409825,0.05007257,0.04846270,0.92358456,0.22335071,0.99892441,0.28854813,0.21091894
-4.68534267,2.60954059,0.01469694,0.05342380,0.05265679,0.91045018,0.21061518,0.96961477,0.29915172,0.20522702
-4.67933967,2.56032033,0.01564873,0.05749262,0.05807585,0.90195956,0.19750847,0.94302717,0.31274501,0.20024557
-4.67333667,2.52295123,0.01693232,0.06225306,0.06477047,0.89878965,0.18421505,0.91982992,0.32929960,0.19608424
-4.66733367,2.49906525,0.01852897,0.06766931,0.07279902,0.90161429,0.17091282,0.90066335,0.34874948,0.19284936
-4.66133067,2.49017810,0.02042212,0.07369446,0.08222542,0.91108365,0.15776912,0.88611904,0.37098398,0.19063935
-4.65532766,2.49763766,0.02259687,0.08026983,0.09311690,0.92780434,0.14493735,0.87672135,0.39584201,0.18954070
-4.64932466,2.52257913,0.02503947,0.08732456,0.10554157,0.95232090,0.13255431,0.87291152,0.42310832,0.18962444
-4.64332166,2.56588780,0.02773692,0.09477579,0.11956596,0.98509886,0.12073817,0.87503505,0.45251194,0.19094328
