energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-6.00000000,1.77447222,-1.24149916,0.90856738,-0.63742695,0.41359403,-0.23669189,0.38873918,-0.30391231,0.19107203,-0.09250697,0.00410280,-0.00149098,0.22023770,-0.19748116,0.03096953,-0.01109660,0.82391129,-0.56275964
-5.99399700,1.89381452,-1.19691517,0.97737002,-0.59914992,0.43214014,-0.23807928,0.41889986,-0.28245483,0.20700818,-0.08916641,0.00425981,-0.00148776,0.22679441,-0.20201762,0.03393201,-0.01147050,0.88991993,-0.52914271
-5.98799400,2.01955880,-1.15865439,1.05094674,-0.56493402,0.45307431,-0.23974246,0.44924189,-0.26257141,0.22325111,-0.08678397,0.00444627,-0.00151195,0.23577464,-0.20676808,0.03695901,-0.01205480,0.95694853,-0.49926546
-5.98199100,2.14991871,-1.12761689,1.12861066,-0.53537455,0.47600266,-0.24174742,0.47933423,-0.24461580,0.23958421,-0.08545664,0.00465951,-0.00156389,0.24704013,-0.21173777,0.04001526,-0.01285041,1.02407898,-0.47370665
-5.97598799,2.28303284,-1.10461923,1.20965069,-0.51102708,0.50050658,-0.24416576,0.50874425,-0.22890474,0.25577983,-0.08527135,0.00489632,-0.00164371,0.26043440,-0.21694577,0.04306346,-0.01385622,1.09036952,-0.45297793
-5.96998499,2.41701038,-1.09038937,1.29334958,-0.49240569,0.52615499,-0.24707653,0.53704754,-0.21571456,0.27160408,-0.08630350,0.00515312,-0.00175120,0.27578872,-0.22242770,0.04606491,-0.01506879,1.15487513,-0.43751764
-5.96398199,2.54997865,-1.08556245,1.37900260,-0.47998130,0.55251679,-0.25056770,0.56383813,-0.20527886,0.28682206,-0.08861544,0.00542603,-0.00188587,0.29292825,-0.22823756,0.04898049,-0.01648197,1.21666926,-0.42768602
-5.95797899,2.68013112,-1.09067699,1.46593630,-0.47417956,0.57917322,-0.25473687,0.58873851,-0.19778701,0.30120332,-0.09225516,0.00571093,-0.00204689,0.31167803,-0.23444866,0.05177150,-0.01808660,1.27486582,-0.42376176
-5.95197599,2.80577400,-1.10617056,1.55352664,-0.47537785,0.60572957,-0.25969114,0.61140901,-0.19338336,0.31452748,-0.09725484,0.00600362,-0.00223307,0.33186885,-0.24115312,0.05440065,-0.01987019,1.32864071,-0.42593961
-5.94597299,2.92536992,-1.13237465,1.64121573,-0.48390101,0.63182620,-0.26554576,0.63155627,-0.19216694,0.32658965,-0.10362962,0.00629986,-0.00244283,0.35334273,-0.24846021,0.05683299,-0.02181679,1.37725178,-0.43432884
-5.93996998,3.03757698,-1.16950803,1.72852680,-0.50001546,0.65714822,-0.27242165,0.64894022,-0.19419153,0.33720557,-0.11137636,0.00659546,-0.00267417,0.37595816,-0.25649305,0.05903676,-0.02390689,1.42005666,-0.44895236
-5.93396698,3.14128170,-1.21766872,1.81507655,-0.52392171,0.68143391,-0.28044162,0.66337937,-0.19946589,0.34621613,-0.12047251,0.00688637,-0.00292472,0.39959476,-0.26538398,0.06098421,-0.02611743,1.45652743,-0.46974639
-5.92796398,3.23562484,-1.27682438,1.90058453,-0.55574518,0.70448125,-0.28972547,0.67475412,-0.20795407,0.35349125,-0.13087521,0.00716872,-0.00319166,0.42415726,-0.27526860,0.06265220,-0.02842206,1.48626168,-0.49656058
-5.92196098,3.32001883,-1.34680172,1.98487914,-0.59552582,0.72615267,-0.30038396,0.68300790,-0.21957589,0.35893286,-0.14252044,0.00743888,-0.00347179,0.44957888,-0.28627860,0.06402274,-0.03079137,1.50898957,-0.52915862
-5.91595798,3.39415649,-1.42727529,2.06789987,-0.64320671,0.74637764,-0.31251208,0.68814627,-0.23420733,0.36247695,-0.15532259,0.00769352,-0.00376152,0.47582368,-0.29853384,0.06508324,-0.03319342,1.52457651,-0.56721944
-5.90995498,3.45801067,-1.51775682,2.14969570,-0.69862264,0.76515319,-0.32618180,0.69023380,-0.25168126,0.36409460,-0.16917429,0.00792958,-0.00405694,0.50288794,-0.31213391,0.06582668,-0.03559430,1.53302157,-0.61033910
-5.90395198,3.51182473,-1.61758585,2.23041951,-0.76148921,0.78254209,-0.34143479,0.68938913,-0.27178831,0.36379196,-0.18394662,0.00814436,-0.00435387,0.53080036,-0.32714962,0.06625150,-0.03795889,1.53445173,-0.65803368
-5.89794897,3.55609453,-1.72592306,2.31031869,-0.83139364,0.79866898,-0.35827543,0.68577832,-0.29427824,0.36160923,-0.19948983,0.00833547,-0.00464790,0.55962091,-0.34361498,0.06636141,-0.04025167,1.52911245,-0.70974333
-5.89194597,3.59154242,-1.84174731,2.38972188,-0.90778798,0.81371424,-0.37666476,0.67960694,-0.31886186,0.35761874,-0.21563460,0.00850085,-0.00493450,0.58943835,-0.36152005,0.06616498,-0.04243757,1.51735492,-0.76483776
-5.88594297,3.61908432,-1.96385767,2.46902237,-0.98998600,0.82790599,-0.39651558,0.67111120,-0.34521376,0.35192216,-0.23219381,0.00863877,-0.00520910,0.62036609,-0.38080526,0.06567509,-0.04448297,1.49962081,-0.82262333
-5.87993997,3.63979097,-2.09088129,2.54865831,-1.07716433,0.84151026,-0.41768927,0.66054864,-0.37297588,0.34464699,-0.24896499,0.00874780,-0.00546719,0.65253666,-0.40135754,0.06490835,-0.04635658,1.47642517,-0.88235199
-5.87393697,3.65484479,-2.22128789,2.62909027,-1.16836886,0.85481961,-0.43999470,0.64818873,-0.40176213,0.33594252,-0.26573330,0.00882684,-0.00570442,0.68609452,-0.42300873,0.06388437,-0.04803031,1.44833823,-0.94323202
-5.86793397,3.66549365,-2.35341130,2.71077662,-1.26252654,0.86814052,-0.46318935,0.63430384,-0.43116405,0.32597540,-0.28227514,0.00887505,-0.00591671,0.72118744,-0.44553646,0.06262510,-0.04948014,1.41596699,-1.00444064
-5.86193097,3.67300320,-2.48547794,2.79414736,-1.35846306,0.88177990,-0.48698288,0.61916085,-0.46075747,0.31492494,-0.29836219,0.00889187,-0.00610034,0.75795658,-0.46866784,0.06115406,-0.05068673,1.37993711,-1.06513819
-5.85592796,3.67860902,-2.61564200,2.87957703,-1.45492614,0.89603110,-0.51104320,0.60301391,-0.49011017,0.30297833,-0.31376594,0.00887701,-0.00625206,0.79652545,-0.49208573,0.05949574,-0.05163603,1.34087592,-1.12448374
-5.84992496,3.68347030,-2.74202640,2.96735749,-1.55061390,0.91115982,-0.53500483,0.58609833,-0.51879017,0.29032600,-0.32826245,0.00883044,-0.00636917,0.83698815,-0.51543774,0.05767491,-0.05231959,1.29939702,-1.18165162
-5.84392196,3.68862623,-2.86276825,3.05767126,-1.64420768,0.92739043,-0.55847937,0.56862597,-0.54637468,0.27715714,-0.34163735,0.00875239,-0.00644960,0.87939716,-0.53834757,0.05571614,-0.05273478,1.25608681,-1.23584837
-5.83791896,3.69495653,-2.97606732,3.15056656,-1.73440801,0.94489318,-0.58106774,0.55078203,-0.57245915,0.26365551,-0.35369069,0.00864332,-0.00649195,0.92375129,-0.56042828,0.05364332,-0.05288472,1.21149335,-1.28632952
-5.83191596,3.70314723,-3.08023567,3.24593463,-1.81997244,0.96377266,-0.60237355,0.53272339,-0.59666629,0.24999579,-0.36424174,0.00850396,-0.00649556,0.96998430,-0.58129705,0.05147934,-0.05277810,1.16611758,-1.33241563
-5.82591296,3.71366288,-3.17374625,3.34349066,-1.89975373,0.98405824,-0.62201727,0.51457830,-0.61865446,0.23634032,-0.37313330,0.00833532,-0.00646050,1.01795467,-0.60059075,0.04924581,-0.05242875,1.12040704,-1.37350681
-5.81990995,3.72672595,-3.25527853,3.44275906,-1.97273659,1.00569668,-0.63965030,0.49644732,-0.63812541,0.22283647,-0.38023556,0.00813862,-0.00638759,1.06743725,-0.61798167,0.04696291,-0.05185502,1.07475191,-1.40909520
-5.81390695,3.74230440,-3.32375912,3.54306416,-2.03807152,1.02854746,-0.65496859,0.47840533,-0.65483063,0.20961456,-0.38544921,0.00791538,-0.00627838,1.11811735,-0.63319267,0.04464927,-0.05107910,1.02948336,-1.43877490
-5.80790395,3.76010772,-3.37839536,3.64352721,-2.09510395,1.05238123,-0.66772489,0.46050442,-0.66857639,0.19678639,-0.38870770,0.00766737,-0.00613507,1.16958778,-0.64601100,0.04232199,-0.05012618,0.98487386,-1.46224880
-5.80190095,3.77959204,-3.41870057,3.74307043,-2.14339757,1.07688143,-0.67773929,0.44277729,-0.67922701,0.18444442,-0.38997868,0.00739660,-0.00596054,1.22134933,-0.65630022,0.03999660,-0.04902347,0.94113919,-1.47933219
-5.79589795,3.79997423,-3.44450951,3.84042874,-2.18275051,1.10164950,-0.68490733,0.42524112,-0.68670640,0.17266147,-0.38926434,0.00710536,-0.00575817,1.27281507,-0.66400948,0.03768717,-0.04779938,0.89844194,-1.48995295
-5.78989495,3.82025498,-3.45598360,3.93416942,-2.21320372,1.12621342,-0.68920551,0.40790147,-0.69099770,0.16149101,-0.38660088,0.00679611,-0.00553185,1.32331869,-0.66917980,0.03540636,-0.04648245,0.85689622,-1.49414834
-5.78389195,3.83925028,-3.45360550,4.02271984,-2.23504114,1.15003974,-0.69069372,0.39075622,-0.69214114,0.15096790,-0.38205692,0.00647155,-0.00528579,1.37212682,-0.67194695,0.03316549,-0.04510061,0.81657306,-1.49205873
-5.77788894,3.85563054,-3.43816331,4.10440289,-2.24878164,1.17254854,-0.68951462,0.37379916,-0.69023029,0.14110968,-0.37573111,0.00613455,-0.00502449,1.41845528,-0.67254073,0.03097465,-0.04368025,0.77750658,-1.48391859
-5.77188594,3.86796636,-3.41072538,4.17747954,-2.25516314,1.19313113,-0.68588994,0.35702323,-0.68540689,0.13191810,-0.36774898,0.00578806,-0.00475258,1.46148884,-0.67128071,0.02884275,-0.04224564,0.73970033,-1.47004522
-5.76588294,3.87477944,-3.37260655,4.24019721,-2.25511957,1.21116977,-0.68011385,0.34042332,-0.67785453,0.12338111,-0.35825905,0.00543517,-0.00447473,1.50040395,-0.66856841,0.02677758,-0.04081829,0.70313383,-1.45082591
-5.75987994,3.87459701,-3.32532763,4.29084284,-2.24975176,1.22605882,-0.67254378,0.32399845,-0.66779151,0.11547494,-0.34742867,0.00507896,-0.00419553,1.53439359,-0.66487645,0.02478588,-0.03941664,0.66776893,-1.42670410
-5.75387694,3.86600788,-3.27056978,4.32779858,-2.24029363,1.23722635,-0.66358899,0.30775342,-0.65546335,0.10816641,-0.33543939,0.00472251,-0.00391941,1.56269342,-0.66073488,0.02287336,-0.03805572,0.63355597,-1.39816528
-5.74787394,3.84771799,-3.21012558,4.34959815,-2.22807482,1.24415561,-0.65369745,0.29169991,-0.64113500,0.10141533,-0.32248237,0.00436881,-0.00365051,1.58460817,-0.65671541,0.02104473,-0.03674715,0.60043944,-1.36572313
-5.74187094,3.81860334,-3.14584895,4.35498162,-2.21448152,1.24640516,-0.64334168,0.27585701,-0.62508345,0.09517684,-0.30875376,0.00402074,-0.00339260,1.59953705,-0.65341408,0.01930371,-0.03549911,0.56836326,-1.32990657
-5.73586793,3.77775815,-3.07960548,4.34294614,-2.20091689,1.24362700,-0.63300393,0.26025135,-0.60759059,0.08940371,-0.29445038,0.00368098,-0.00314904,1.60699717,-0.65143307,0.01765308,-0.03431659,0.53727524,-1.29124810
-5.72986493,3.72453618,-3.01322509,4.31279039,-2.18876239,1.23558177,-0.62316146,0.24491674,-0.58893695,0.08404846,-0.27976567,0.00335199,-0.00292268,1.60664372,-0.65136241,0.01609470,-0.03320164,0.50713102,-1.25027367
-5.72386193,3.65858349,-2.94845840,4.26415054,-2.17934133,1.22215037,-0.61427239,0.22989356,-0.56939608,0.07906536,-0.26488613,0.00303599,-0.00271584,1.59828609,-0.65376223,0.01462950,-0.03215375,0.47789721,-1.20749438
-5.71785893,3.57986095,-2.88693782,4.19702586,-2.17388569,1.20334131,-0.60676272,0.21522787,-0.54922998,0.07441205,-0.24998830,0.00273489,-0.00253027,1.58189893,-0.65914609,0.01325760,-0.03117025,0.44955370,-1.16339996
-5.71185593,3.48865566,-2.83014446,4.11179237,-2.17350705,1.17929363,-0.60101475,0.20097034,-0.52868535,0.07005099,-0.23523624,0.00245030,-0.00236714,1.55762761,-0.66796620,0.01197830,-0.03024683,0.42209529,-1.11845388
-5.70585293,3.38558046,-2.77938119,4.00920386,-2.17917213,1.15027492,-0.59735752,0.18717509,-0.50799075,0.06595058,-0.22077961,0.00218352,-0.00222705,1.52578769,-0.68060068,0.01079016,-0.02937789,0.39553244,-1.07309009
-5.69984992,3.27156151,-2.73575212,3.89037947,-2.19168338,1.11667468,-0.59605920,0.17389847,-0.48735463,0.06208587,-0.20675226,0.00193552,-0.00211001,1.48685834,-0.69734345,0.00969109,-0.02855708,0.36989139,-1.02771091
-5.69384692,3.14781439,-2.70014851,3.75677840,-2.21166472,1.07899324,-0.59732186,0.16119782,-0.46696398,0.05843908,-0.19327131,0.00170699,-0.00201549,1.44146980,-0.71839691,0.00867842,-0.02777760,0.34521342,-0.98268590
-5.68784392,3.01580957,-2.67324073,3.61016243,-2.23955228,1.03782653,-0.60127848,0.14913025,-0.44698358,0.05499971,-0.18043675,0.00149834,-0.00194247,1.39038546,-0.74386737,0.00774900,-0.02703260,0.32155362,-0.93835141
-5.68184092,2.87722886,-2.65547591,3.45254760,-2.27559002,0.99384757,-0.60799216,0.13775153,-0.42755575,0.05176444,-0.16833129,0.00130975,-0.00188948,1.33447920,-0.77376347,0.00689928,-0.02631542,0.29897900,-0.89501039
-5.67583792,2.73391438,-2.64708053,3.28614715,-2.31982967,0.94778528,-0.61745752,0.12711494,-0.40880036,0.04873669,-0.15702062,0.00114118,-0.00185465,1.27470902,-0.80799719,0.00612541,-0.02561983,0.27756611,-0.85293242
-5.66983492,2.58781252,-2.64806751,3.11330796,-2.37213471,0.90040152,-0.62960382,0.11727026,-0.39081517,0.04592609,-0.14655386,0.00099246,-0.00183579,1.21208794,-0.84638742,0.00542334,-0.02494012,0.25739840,-0.81235355
-5.66383192,2.44091493,-2.65824678,2.93644315,-2.43218764,0.85246744,-0.64429989,0.10826279,-0.37367631,0.04334768,-0.13696423,0.00086330,-0.00183045,1.14765351,-0.88866559,0.00478886,-0.02427126,0.23856320,-0.77347609
-5.65782891,2.29519914,-2.67723889,2.75796373,-2.49950011,0.80473992,-0.66136016,0.10013248,-0.35743888,0.04102103,-0.12826978,0.00075339,-0.00183602,1.08243712,-0.93448317,0.00421775,-0.02360886,0.22114865,-0.73646812
-5.65182591,2.15257118,-2.70449084,2.58021192,-2.57342531,0.75793912,-0.68055177,0.09291311,-0.34213773,0.03896928,-0.12047437,0.00066240,-0.00184980,1.01743439,-0.98342044,0.00370578,-0.02294921,0.20524055,-0.70146294
-5.64582291,2.01481232,-2.73929355,2.40539908,-2.65317210,0.71272806,-0.70160220,0.08663147,-0.32778833,0.03721813,-0.11356857,0.00059007,-0.00186905,0.95357777,-1.03499629,0.00324880,-0.02228923,0.19091939,-0.66855842
-5.63981991,1.88353206,-2.78080044,2.23555034,-2.73782036,0.66969480,-0.72420724,0.08130677,-0.31438779,0.03579492,-0.10753071,0.00053627,-0.00189115,0.89171236,-1.08867845,0.00284279,-0.02162642,0.17825747,-0.63781650
-5.63381691,1.76012891,-2.82804665,2.07245821,-2.82633729,0.62933799,-0.74803882,0.07695000,-0.30191604,0.03472760,-0.10232803,0.00050099,-0.00191358,0.83257590,-1.14389390,0.00248390,-0.02095879,0.16731645,-0.60926300
-5.62781391,1.64576025,-2.87996864,1.91764650,-2.91759421,0.59205614,-0.77275261,0.07356346,-0.29033733,0.03404393,-0.09791784,0.00048443,-0.00193405,0.77678341,-1.20003913,0.00216845,-0.02028482,0.15814521,-0.58288792
-5.62181091,1.54132196,-2.93542376,1.77234564,-3.01038382,0.55814085,-0.79799499,0.07114038,-0.27960176,0.03377067,-0.09424879,0.00048702,-0.00195058,0.72481696,-1.25648995,0.00189300,-0.01960342,0.15077822,-0.55864633
-5.61580790,1.44743835,-2.99320979,1.63747981,-3.10343766,0.52777417,-0.82340939,0.06966475,-0.26964729,0.03393293,-0.09126227,0.00050939,-0.00196148,0.67702068,-1.31261065,0.00165436,-0.01891385,0.14523439,-0.53646007
-5.60980490,1.36446206,-3.05208429,1.51366572,-3.19544389,0.50102990,-0.84864172,0.06911123,-0.26040183,0.03455355,-0.08889388,0.00055243,-0.00196550,0.63360103,-1.36776257,0.00144956,-0.01821575,0.14151652,-0.51622038
-5.60380190,1.29248354,-3.11078365,1.40122244,-3.28506528,0.47787860,-0.87334509,0.06944532,-0.25178560,0.03565268,-0.08707504,0.00061727,-0.00196175,0.59463184,-1.42131183,0.00127592,-0.01750910,0.13961123,-0.49779131
-5.59779890,1.23134907,-3.16804209,1.30019107,-3.37095762,0.45819607,-0.89718357,0.07062372,-0.24371374,0.03724743,-0.08573467,0.00070521,-0.00194984,0.56006378,-1.47263656,0.00113102,-0.01679423,0.13948952,-0.48101411
-5.59179590,1.18068623,-3.22261042,1.21036279,-3.45178855,0.44177449,-0.91983533,0.07259493,-0.23609899,0.03935151,-0.08480104,0.00081775,-0.00192981,0.52973749,-1.52113350,0.00101273,-0.01607183,0.14110779,-0.46571235
-5.58579290,1.13993524,-3.27327478,1.13131363,-3.52625700,0.42833596,-0.94099512,0.07530009,-0.22885445,0.04197508,-0.08420357,0.00095649,-0.00190214,0.50339976,-1.56622425,0.00091922,-0.01534297,0.14440937,-0.45169775
-5.57978989,1.10838461,-3.31887526,1.06244371,-3.59311309,0.41754763,-0.96037631,0.07867407,-0.22189636,0.04512454,-0.08387475,0.00112306,-0.00186779,0.48072163,-1.60736131,0.00084895,-0.01460908,0.14932641,-0.43877649
-5.57378689,1.08520936,-3.35832448,1.00301917,-3.65117870,0.40903765,-0.97771269,0.08264671,-0.21514677,0.04880239,-0.08375206,0.00131906,-0.00182809,0.46131791,-1.64403409,0.00080070,-0.01387199,0.15578211,-0.42675574
-5.56778389,1.06951010,-3.39062597,0.95221472,-3.69936822,0.40241153,-0.99276014,0.08714439,-0.20853602,0.05300706,-0.08377971,0.00154593,-0.00178481,0.44476683,-1.67577496,0.00077356,-0.01313387,0.16369313,-0.41545027
-5.56178089,1.06035139,-3.41489217,0.90915488,-3.73670955,0.39726805,-1.00529834,0.09209163,-0.20200503,0.05773276,-0.08391032,0.00180490,-0.00174002,0.43062941,-1.70216542,0.00076696,-0.01239727,0.17297211,-0.40468884
-5.55577789,1.05679778,-3.43036178,0.87295223,-3.76236469,0.39321421,-1.01513274,0.09741286,-0.19550716,0.06296934,-0.08410641,0.00209679,-0.00169609,0.41846745,-1.72284254,0.00078066,-0.01166504,0.18353021,-0.39432011
-5.54977489,1.05794633,-3.43641620,0.84274146,-3.77564948,0.38987868,-1.02209669,0.10303427,-0.18900975,0.06870200,-0.08434157,0.00242198,-0.00165562,0.40785980,-1.73750533,0.00081472,-0.01094031,0.19527939,-0.38421787
-5.54377189,1.06295445,-3.43259436,0.81770791,-3.77605190,0.38692343,-1.02605394,0.10888554,-0.18249521,0.07491114,-0.08460134,0.00278023,-0.00162138,0.39841619,-1.74592126,0.00086954,-0.01022641,0.20813457,-0.37428539
-5.53776888,1.07106233,-3.41860577,0.79711004,-3.76324816,0.38405303,-1.02690136,0.11490154,-0.17596158,0.08157206,-0.08488368,0.00317060,-0.00159622,0.38978846,-1.74793234,0.00094583,-0.00952684,0.22201530,-0.36445866
-5.53176588,1.08160938,-3.39434088,0.78029538,-3.73711593,0.38102160,-1.02457184,0.12102390,-0.16942265,0.08865474,-0.08519897,0.00359138,-0.00158303,0.38167873,-1.74346084,0.00104455,-0.00884518,0.23684705,-0.35470852
-5.52576288,1.09404454,-3.35987846,0.76671008,-3.69774381,0.37763717,-1.01903723,0.12720223,-0.16290756,0.09612359,-0.08556967,0.00403995,-0.00158463,0.37384472,-1.73251411,0.00116690,-0.00818502,0.25256184,-0.34504145
-5.51975988,1.10793044,-3.31548938,0.75590206,-3.64543667,0.37376362,-1.01031114,0.13339515,-0.15645989,0.10393730,-0.08602938,0.00451280,-0.00160372,0.36610210,-1.71518824,0.00131428,-0.00754990,0.26909843,-0.33549913
-5.51375688,1.12294177,-3.26163624,0.74751870,-3.58071598,0.36932010,-0.99845140,0.13957092,-0.15013636,0.11204873,-0.08662149,0.00500549,-0.00164278,0.35832406,-1.69167028,0.00148821,-0.00694324,0.28640176,-0.32615673
-5.50775388,1.13885850,-3.19896865,0.74129953,-3.50431501,0.36427841,-0.98356186,0.14570774,-0.14400506,0.12040494,-0.08739741,0.00551265,-0.00170401,0.35043858,-1.66223869,0.00169023,-0.00636833,0.30442190,-0.31711996
-5.50175088,1.15555465,-3.12831381,0.73706512,-3.41716847,0.35865834,-0.96579345,0.15179363,-0.13814335,0.12894739,-0.08841440,0.00602805,-0.00178923,0.34242351,-1.62726165,0.00192188,-0.00582821,0.32311241,-0.30852116
-5.49574787,1.17298360,-3.05066247,0.73470303,-3.32039680,0.35252164,-0.94534420,0.15782599,-0.13263554,0.13761223,-0.08973308,0.00654471,-0.00189983,0.33430016,-1.58719329,0.00218451,-0.00532573,0.34242831,-0.30051440
-5.48974487,1.19116091,-2.96715017,0.73415213,-3.21528512,0.34596469,-0.92245798,0.16381077,-0.12757026,0.14633095,-0.09141472,0.00705503,-0.00203669,0.32612568,-1.54256751,0.00247925,-0.00486347,0.36232365,-0.29326993
-5.48374187,1.21014591,-2.87903439,0.73538622,-3.10325749,0.33911058,-0.89742196,0.16976148,-0.12303780,0.15503111,-0.09351843,0.00755095,-0.00220012,0.31798478,-1.49398953,0.00280687,-0.00444375,0.38274908,-0.28696814
-5.47773887,1.23002304,-2.78766775,0.73839803,-2.98584699,0.33210082,-0.87056260,0.17569790,-0.11912736,0.16363738,-0.09609830,0.00802418,-0.00238982,0.30998129,-1.44212518,0.00316768,-0.00406866,0.40364930,-0.28179323
-5.47173587,1.25088408,-2.69446817,0.74318458,-2.86466255,0.32508717,-0.84224024,0.18164473,-0.11592436,0.17207279,-0.09920069,0.00846641,-0.00260479,0.30222994,-1.38768820,0.00356141,-0.00374005,0.42496086,-0.27792691
-5.46573287,1.27281219,-2.60088664,0.74973448,-2.74135344,0.31822398,-0.81284226,0.18763021,-0.11350788,0.18026018,-0.10286171,0.00886958,-0.00284338,0.29484868,-1.33142581,0.00398715,-0.00345956,0.44661040,-0.27554221
-5.45972986,1.29586880,-2.50837360,0.75801802,-2.61757250,0.31166131,-0.78277505,0.19368488,-0.11194827,0.18812390,-0.10710508,0.00922613,-0.00310322,0.28795204,-1.27410294,0.00444327,-0.00322861,0.46851348,-0.27479774
-5.45372686,1.32008369,-2.41834479,0.76798026,-2.49493927,0.30553908,-0.75245495,0.19984047,-0.11130499,0.19559154,-0.11194034,0.00952922,-0.00338123,0.28164549,-1.21648553,0.00492735,-0.00304847,0.49057433,-0.27583252
-5.44772386,1.34544910,-2.33214771,0.77953736,-2.37500415,0.29998252,-0.72229835,0.20612908,-0.11162483,0.20259591,-0.11736172,0.00977304,-0.00367371,0.27602120,-1.15932353,0.00543625,-0.00292025,0.51268657,-0.27876144
-5.44172086,1.37191793,-2.25102958,0.79257626,-2.25921456,0.29509898,-0.69271140,0.21258270,-0.11294042,0.20907698,-0.12334743,0.00995296,-0.00397633,0.27115507,-1.10333393,0.00596602,-0.00284491,0.53473500,-0.28367156
-5.43571786,1.39940605,-2.17610780,0.80695744,-2.14888424,0.29097607,-0.66407965,0.21923309,-0.11526909,0.21498381,-0.12985965,0.01006570,-0.00428424,0.26710523,-1.04918456,0.00651209,-0.00282326,0.55659860,-0.29061931
-5.42971486,1.42779873,-2.10834387,0.82252050,-2.04516648,0.28768124,-0.63675789,0.22611202,-0.11861218,0.22027644,-0.13684509,0.01010952,-0.00459216,0.26391170,-0.99747906,0.00706928,-0.00285596,0.57815459,-0.29962841
-5.42371186,1.45696046,-2.04852135,0.83909207,-1.94903200,0.28526260,-0.61106077,0.23325194,-0.12295473,0.22492763,-0.14423613,0.01008424,-0.00489452,0.26159725,-0.94874364,0.00763203,-0.00294348,0.59928360,-0.31068884
-5.41770885,1.48674788,-1.99722869,0.85649548,-1.86125207,0.28375078,-0.58725433,0.24068687,-0.12826558,0.22892441,-0.15195257,0.00999128,-0.00518559,0.26016921,-0.90341590,0.00819455,-0.00308606,0.61987566,-0.32375640
-5.41170585,1.51702473,-1.95484727,0.87456146,-1.78238729,0.28316173,-0.56554907,0.24845358,-0.13449777,0.23226927,-0.15990365,0.00983363,-0.00545961,0.25962198,-0.86183632,0.00875108,-0.00328367,0.63983679,-0.33875319
-5.40570285,1.54767805,-1.92154501,0.89313922,-1.71278207,0.28350013,-0.54609456,0.25659286,-0.14158945,0.23498119,-0.16799067,0.00961576,-0.00571102,0.25994001,-0.82424250,0.00929616,-0.00353595,0.65909596,-0.35556856
-5.39969985,1.57863453,-1.89727575,0.91210719,-1.65256505,0.28476306,-0.52897606,0.26515070,-0.14946502,0.23709610,-0.17610964,0.00934345,-0.00593455,0.26110110,-0.79076647,0.00982488,-0.00384212,0.67761191,-0.37406075
-5.39369685,1.60987590,-1.88178422,0.93138252,-1.60165514,0.28694389,-0.51421314,0.27417942,-0.15803663,0.23866708,-0.18415417,0.00902362,-0.00612545,0.26307949,-0.76143514,0.01033325,-0.00420090,0.69537946,-0.39405891
-5.38769385,1.64145217,-1.87461667,0.95092883,-1.55977299,0.29003579,-0.50176046,0.28373830,-0.16720593,0.23976398,-0.19201833,0.00866412,-0.00627961,0.26584891,-0.73617380,0.01081841,-0.00461044,0.71243491,-0.41536557
-5.38169085,1.67349191,-1.87513653,0.97076156,-1.52645732,0.29403491,-0.49151074,0.29389388,-0.17686613,0.24047263,-0.19959942,0.00827340,-0.00639370,0.26938498,-0.71481266,0.01127898,-0.00506822,0.72886003,-0.43775942
-5.37568784,1.70620828,-1.88254491,0.99095024,-1.50108570,0.29894275,-0.48329972,0.30471948,-0.18690423,0.24089346,-0.20680050,0.00786034,-0.00646529,0.27366712,-0.69709612,0.01171529,-0.00557102,0.74478423,-0.46099845
-5.36968484,1.73990037,-1.89590517,1.01161764,-1.48289895,0.30476770,-0.47691299,0.31629410,-0.19720342,0.24113969,-0.21353262,0.00743387,-0.00649293,0.27867959,-0.68269434,0.01212956,-0.00611484,0.76038457,-0.48482336
-5.36368184,1.77494902,-1.91417096,1.03293524,-1.47102850,0.31152558,-0.47209442,0.32870047,-0.20764566,0.24133499,-0.21971677,0.00700276,-0.00647620,0.28441178,-0.67121698,0.01252608,-0.00669485,0.77588336,-0.50896133
-5.35767884,1.81180704,-1.93621698,1.05511524,-1.46452588,0.31923906,-0.46855592,0.34202220,-0.21811430,0.24161058,-0.22528530,0.00657537,-0.00641576,0.29085758,-0.66222823,0.01291129,-0.00730543,0.79154306,-0.53313019
-5.35167584,1.85098367,-1.96087148,1.07839922,-1.46239345,0.32793600,-0.46598807,0.35634023,-0.22849678,0.24210204,-0.23018307,0.00615937,-0.00631327,0.29801400,-0.65526293,0.01329375,-0.00794018,0.80765873,-0.55704289
-5.34567284,1.89302373,-1.98694993,1.10304366,-1.46361544,0.33764679,-0.46407129,0.37172849,-0.23868736,0.24294561,-0.23436818,0.00576156,-0.00617138,0.30587896,-0.64984299,0.01368405,-0.00859199,0.82454775,-0.58041253
-5.33966983,1.93848201,-2.01328860,1.12930316,-1.46718852,0.34840077,-0.46248707,0.38824900,-0.24858971,0.24427430,-0.23781228,0.00538776,-0.00599363,0.31444853,-0.64549358,0.01409469,-0.00925313,0.84253747,-0.60295775
