energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up,Y_p_up,Y_d_up
-5.85592796,1.31059640,0.07430702,0.00483370,0.03343155,0.82206851,0.54967002,0.13945108,0.41515401,0.03311672
-5.84992496,1.26666434,0.07667002,0.00430788,0.03448543,0.79463245,0.53860804,0.12910646,0.41677146,0.03150176
-5.84392196,1.22942281,0.07889970,0.00384550,0.03548122,0.77139377,0.52939118,0.12000995,0.41892952,0.03010937
-5.83791896,1.19752127,0.08091864,0.00344165,0.03638386,0.75150111,0.52151150,0.11203876,0.42117941,0.02890536
-5.83191596,1.16958860,0.08265338,0.00309110,0.03716009,0.73409099,0.51445011,0.10505840,0.42308465,0.02785476
-5.82591296,1.14428441,0.08403685,0.00278844,0.03777954,0.71831993,0.50769849,0.09892891,0.42423586,0.02692309
-5.81990995,1.12034572,0.08501058,0.00252837,0.03821576,0.70339370,0.50077822,0.09351060,0.42426411,0.02607759
-5.81390695,1.09662759,0.08552658,0.00230581,0.03844701,0.68859271,0.49325829,0.08866915,0.42285232,0.02528825
-5.80790395,1.07213641,0.08554889,0.00211610,0.03845699,0.67329288,0.48476955,0.08427986,0.41974451,0.02452865
-5.80190095,1.04605529,0.08505457,0.00195512,0.03823529,0.65698146,0.47501567,0.08023111,0.41475234,0.02377671
-5.79589795,1.01776091,0.08403435,0.00181942,0.03777767,0.63926755,0.46378059,0.07642684,0.40775904,0.02301511
-5.78989495,0.98683207,0.08249260,0.00170632,0.03708607,0.61988734,0.45093232,0.07278817,0.39872044,0.02223164
-5.78389195,0.95305003,0.08044694,0.00161394,0.03616840,0.59870436,0.43642312,0.06925425,0.38766340,0.02141926
-5.77788894,0.91639160,0.07792732,0.00154130,0.03503815,0.57570496,0.42028653,0.06578222,0.37468168,0.02057605
-5.77188594,0.87701564,0.07497462,0.00148832,0.03371379,0.55098989,0.40263136,0.06234660,0.35992970,0.01970496
-5.76588294,0.83524431,0.07163905,0.00145586,0.03221798,0.52476239,0.38363343,0.05893811,0.34361436,0.01881347
-5.75987994,0.79154020,0.06797816,0.00144570,0.03057673,0.49731388,0.36352531,0.05556207,0.32598562,0.01791316
-5.75387694,0.74648069,0.06405473,0.00146055,0.02881846,0.46900778,0.34258496,0.05223651,0.30732614,0.01701912
-5.74787394,0.70073085,0.05993459,0.00150405,0.02697298,0.44026249,0.32112360,0.04899004,0.28794048,0.01614943
-5.74187094,0.65501612,0.05568449,0.00158070,0.02507057,0.41153423,0.29947346,0.04585973,0.26814450,0.01532452
-5.73586793,0.61009569,0.05137003,0.00169581,0.02314102,0.38330030,0.27797601,0.04288897,0.24825507,0.01456661
-5.72986493,0.56673771,0.04705385,0.00185546,0.02121284,0.35604356,0.25697097,0.04012541,0.22858080,0.01389904
-5.72386193,0.52569678,0.04279400,0.00206640,0.01931253,0.33023824,0.23678638,0.03761906,0.20941383,0.01334578
-5.71785893,0.48769427,0.03864268,0.00233595,0.01746398,0.30633766,0.21773017,0.03542061,0.19102295,0.01293078
-5.71185593,0.45340176,0.03464524,0.00267183,0.01568807,0.28476378,0.20008315,0.03357988,0.17364823,0.01267752
-5.70585293,0.42342743,0.03083958,0.00308200,0.01400236,0.26589881,0.18409349,0.03214457,0.15749711,0.01260843
-5.69984992,0.39830559,0.02725585,0.00357447,0.01242096,0.25007852,0.16997273,0.03115912,0.14274190,0.01274441
-5.69384692,0.37848868,0.02391639,0.00415705,0.01095452,0.23758737,0.15789313,0.03066383,0.12951868,0.01310432
-5.68784392,0.36434174,0.02083608,0.00483708,0.00961037,0.22865507,0.14798609,0.03069409,0.11792730,0.01370450
-5.68184092,0.35613879,0.01802276,0.00562112,0.00839269,0.22345432,0.14034172,0.03127976,0.10803238,0.01455825
-5.67583792,0.35406076,0.01547798,0.00651465,0.00730288,0.22209964,0.13500905,0.03244467,0.09986513,0.01567533
-5.66983492,0.35819470,0.01319771,0.00752173,0.00633985,0.22464690,0.13199690,0.03420624,0.09342568,0.01706148
-5.66383192,0.36853405,0.01117330,0.00864463,0.00550046,0.23109357,0.13127519,0.03657520,0.08868583,0.01871794
-5.65782891,0.38497974,0.00939235,0.00988360,0.00477990,0.24137950,0.13277655,0.03955534,0.08559201,0.02064102
-5.65182591,0.40734220,0.00783959,0.01123648,0.00417211,0.25538824,0.13639825,0.04314350,0.08406836,0.02282169
-5.64582291,0.43534431,0.00649779,0.01269854,0.00367015,0.27294895,0.14200426,0.04732955,0.08401980,0.02524532
-5.63981991,0.46862541,0.00534848,0.01426228,0.00326658,0.29383898,0.14942769,0.05209660,0.08533501,0.02789150
-5.63381691,0.50674664,0.00437268,0.01591732,0.00295375,0.31778724,0.15847336,0.05742134,0.08788935,0.03073399
-5.62781391,0.54919767,0.00355151,0.01765046,0.00272408,0.34447852,0.16892090,0.06327454,0.09154771,0.03374090
-5.62181091,0.59540520,0.00286659,0.01944575,0.00257028,0.37355872,0.18052818,0.06962172,0.09616723,0.03687495
-5.61580790,0.64474318,0.00230053,0.02128476,0.00248553,0.40464130,0.19303525,0.07642401,0.10160001,0.04009410
-5.60980490,0.69654474,0.00183712,0.02314688,0.00246359,0.43731471,0.20616885,0.08363917,0.10769577,0.04335222
-5.60380190,0.75011582,0.00146155,0.02500983,0.00249888,0.47115084,0.21964741,0.09122261,0.11430444,0.04660012
-5.59779890,0.80475013,0.00116051,0.02685014,0.00258652,0.50571427,0.23318659,0.09912865,0.12127878,0.04978661
-5.59179590,0.85974501,0.00092225,0.02864385,0.00272233,0.54057209,0.24650516,0.10731160,0.12847692,0.05285986
-5.58579290,0.91441767,0.00073654,0.03036711,0.00290275,0.57530386,0.25933119,0.11572684,0.13576480,0.05576878
-5.57978989,0.96812121,0.00059462,0.03199694,0.00312484,0.60951149,0.27140826,0.12433179,0.14301851,0.05846450
-5.57378689,1.02025965,0.00048915,0.03351189,0.00338614,0.64282838,0.28250161,0.13308660,0.15012636,0.06090183
-5.56778389,1.07030130,0.00041407,0.03489268,0.00368457,0.67492758,0.29240376,0.14195455,0.15699071,0.06304065
-5.56178089,1.11778988,0.00036454,0.03612283,0.00401832,0.70552848,0.30093968,0.15090224,0.16352950,0.06484727
-5.55577789,1.16235278,0.00033681,0.03718908,0.00438571,0.73440176,0.30797097,0.15989929,0.16967725,0.06629546
-5.54977489,1.20370617,0.00032814,0.03808178,0.00478505,0.76137240,0.31339904,0.16891789,0.17538577,0.06736739
-5.54377189,1.24165686,0.00033671,0.03879509,0.00521454,0.78632062,0.31716713,0.17793200,0.18062431,0.06805422
-5.53776888,1.27610084,0.00036157,0.03932708,0.00567215,0.80918089,0.31926099,0.18691631,0.18537931,0.06835645
-5.53176588,1.30701897,0.00040256,0.03967963,0.00615554,0.82993916,0.31970829,0.19584530,0.18965375,0.06828395
-5.52576288,1.33447024,0.00046033,0.03985822,0.00666199,0.84862874,0.31857674,0.20469211,0.19346618,0.06785568
-5.51975988,1.35858344,0.00053629,0.03987164,0.00718835,0.86532521,0.31597105,0.21342787,0.19684952,0.06709918
-5.51375688,1.37954795,0.00063262,0.03973152,0.00773109,0.88014092,0.31202897,0.22202118,0.19984970,0.06604983
-5.50775388,1.39760465,0.00075230,0.03945186,0.00828635,0.89321974,0.30691652,0.23043816,0.20252441,0.06474987
-5.50175088,1.41303784,0.00089914,0.03904853,0.00884999,0.90473248,0.30082270,0.23864316,0.20494179,0.06324734
-5.49574787,1.42616891,0.00107782,0.03853872,0.00941778,0.91487359,0.29395399,0.24660003,0.20717956,0.06159497
-5.48974487,1.43735245,0.00129393,0.03794044,0.00998554,0.92385940,0.28652883,0.25427422,0.20932425,0.05984894
-5.48374187,1.44697509,0.00155400,0.03727210,0.01054938,0.93192826,0.27877238,0.26163555,0.21147089,0.05806782
-5.47773887,1.45545744,0.00186555,0.03655210,0.01110590,0.93934255,0.27091165,0.26866159,0.21372303,0.05631146
-5.47173587,1.46325860,0.00223708,0.03579858,0.01165247,0.94639236,0.26317135,0.27534151,0.21619309,0.05464009
-5.46573287,1.47088310,0.00267813,0.03502919,0.01218745,0.95340069,0.25577029,0.28168028,0.21900298,0.05311347
-5.45972986,1.47888937,0.00319917,0.03426097,0.01271046,0.96072943,0.24891865,0.28770293,0.22228488,0.05179023
-5.45372686,1.48789891,0.00381164,0.03351035,0.01322253,0.96878577,0.24281590,0.29345853,0.22618206,0.05072729
-5.44772386,1.49860491,0.00452779,0.03279311,0.01372633,0.97802806,0.23764946,0.29902377,0.23084963,0.04997949
-5.44172086,1.51177948,0.00536060,0.03212449,0.01422621,0.98897059,0.23359388,0.30450580,0.23645504,0.04959920
-5.43571786,1.52827814,0.00632362,0.03151923,0.01472828,1.00218647,0.23081065,0.31004396,0.24317821,0.04963611
-5.42971486,1.54904076,0.00743074,0.03099168,0.01524037,1.01830800,0.22944826,0.31581040,0.25121126,0.05013698
-5.42371186,1.57508814,0.00869599,0.03055579,0.01577185,1.03802414,0.22964268,0.32200925,0.26075759,0.05114546
-5.41770885,1.60751382,0.01013326,0.03022519,0.01633350,1.06207468,0.23151797,0.32887432,0.27203051,0.05270192
-5.41170585,1.64747088,0.01175600,0.03001311,0.01693717,1.09124109,0.23518706,0.33666540,0.28525124,0.05484324
-5.40570285,1.69615405,0.01357690,0.02993232,0.01759545,1.12633420,0.24075275,0.34566302,0.30064641,0.05760261
-5.39969985,1.75477743,0.01560755,0.02999500,0.01832124,1.16817905,0.24830870,0.35616198,0.31844513,0.06100937
-5.39369685,1.82454890,0.01785815,0.03021255,0.01912725,1.21759746,0.25794071,0.36846388,0.33887576,0.06508880
-5.38769385,1.90664202,0.02033712,0.03059544,0.02002557,1.27538906,0.26972811,0.38286871,0.36216255,0.06986202
-5.38169085,2.00216673,0.02305081,0.03115297,0.02102709,1.34231153,0.28374542,0.39966604,0.38852214,0.07534597
-5.37568784,2.11214023,0.02600322,0.03189310,0.02214106,1.41906099,0.30006423,0.41912607,0.41816021,0.08155343
-5.36968484,2.23745903,0.02919573,0.03282235,0.02337458,1.50625324,0.31875531,0.44149073,0.45126831,0.08849323
-5.36368184,2.37887363,0.03262689,0.03394560,0.02473220,1.60440678,0.33989098,0.46696546,0.48802089,0.09617063
-5.35767884,2.53696658,0.03629221,0.03526617,0.02621558,1.71392812,0.36354746,0.49571164,0.52857263,0.10458780
-5.35167584,2.71213467,0.04018406,0.03678573,0.02782319,1.83509986,0.38980726,0.52784020,0.57305599,0.11374446
-5.34567284,2.90457574,0.04429159,0.03850452,0.02955014,1.96807183,0.41876127,0.56340640,0.62157886,0.12363868
-5.33966983,3.11428005,0.04860064,0.04042143,0.03138813,2.11285532,0.45051034,0.60240611,0.67422234,0.13426774
-5.33366683,3.34102618,0.05309378,0.04253424,0.03332542,2.26932021,0.48516604,0.64477346,0.73103833,0.14562900
-5.32766383,3.58438073,0.05775031,0.04483988,0.03534699,2.43719469,0.52285039,0.69038005,0.79204687,0.15772070
-5.32166083,3.84370130,0.06254633,0.04733466,0.03743475,2.61606704,0.56369408,0.73903556,0.85723310,0.17054264
-5.31565783,4.11814169,0.06745482,0.05001448,0.03956787,2.80538887,0.60783318,0.79048966,0.92654359,0.18409664
-5.30965483,4.40665850,0.07244573,0.05287503,0.04172315,3.00447916,0.65540386,0.84443518,0.99988211,0.19838660
-5.30365183,4.70801808,0.07748616,0.05591186,0.04387548,3.21252849,0.70653520,0.90051220,1.07710470,0.21341819
-5.29764882,5.02080311,0.08254044,0.05912035,0.04599840,3.42860288,0.76134006,0.95831299,1.15801417,0.22919803
-5.29164582,5.34341803,0.08757035,0.06249555,0.04806459,3.65164680,0.81990403,1.01738759,1.24235415,0.24573237
-5.28564282,5.67409311,0.09253534,0.06603196,0.05004651,3.88048515,0.88227286,1.07724979,1.32980294,0.26302515
-5.27963982,6.01088707,0.09739277,0.06972306,0.05191695,4.11382414,0.94843872,1.13738344,1.41996748,0.28107557
-5.27363682,6.35168840,0.10209825,0.07356077,0.05364960,4.35025128,1.01832586,1.19724889,1.51237788,0.29987517
-5.26763382,6.69421628,0.10660602,0.07753485,0.05521964,4.58823499,1.09177637,1.25628939,1.60648293,0.31940451
-5.26163082,7.03602180,0.11086945,0.08163221,0.05660421,4.82612437,1.16853678,1.31393764,1.70164718,0.33962965
-5.25562781,7.37449092,0.11484156,0.08583612,0.05778291,5.06215013,1.24824640,1.36962213,1.79714999,0.36049850
-5.24962481,7.70685030,0.11847574,0.09012559,0.05873820,5.29442754,1.33042820,1.42277355,1.89218715,0.38193735
-5.24362181,8.03017785,0.12172645,0.09447472,0.05945570,5.52096245,1.41448308,1.47283113,1.98587544,0.40384779
-5.23761881,8.34141902,0.12455011,0.09885225,0.05992452,5.73966154,1.49968832,1.51924903,2.07726044,0.42610412
-5.23161581,8.63741051,0.12690601,0.10322125,0.06013736,5.94834749,1.58520065,1.56150283,2.16532786,0.44855174
-5.22561281,8.91491216,0.12875724,0.10753915,0.06009069,6.14478002,1.67006458,1.59909608,2.24901843,0.47100640
-5.21960980,9.17064777,0.13007173,0.11175791,0.05978468,6.32668327,1.75322605,1.63156711,2.32724610,0.49325484
-5.21360680,9.40135493,0.13082319,0.11582462,0.05922320,6.49177953,1.83355130,1.65849586,2.39891945,0.51505664
-5.20760380,9.60384359,0.13099200,0.11968231,0.05841361,6.63782926,1.90985075,1.67951087,2.46296573,0.53614753
-5.20160080,9.77506224,0.13056606,0.12327115,0.05736661,6.76267678,1.98090724,1.69429633,2.51835678,0.55624414
-5.19559780,9.91217029,0.12954146,0.12652985,0.05609588,6.86430056,2.04550765,1.70259894,2.56413621,0.57505006
-5.18959480,10.01261448,0.12792292,0.12939732,0.05461780,6.94086670,2.10247705,1.70423458,2.59944677,0.59226315
-5.18359180,10.07420678,0.12572412,0.13181453,0.05295104,6.99078402,2.15071389,1.69909445,2.62355702,0.60758376
-5.17758879,10.09520093,0.12296769,0.13372639,0.05111615,7.01275856,2.18922498,1.68715054,2.63588617,0.62072379
-5.17158579,10.07436448,0.11968505,0.13508375,0.04913514,7.00584552,2.21715876,1.66846018,2.63602621,0.63141599
-5.16558279,10.01104311,0.11591588,0.13584520,0.04703101,6.96949634,2.23383555,1.64316930,2.62376026,0.63942334
-5.15957979,9.90521434,0.11170746,0.13597887,0.04482734,6.90359873,2.23877327,1.61151435,2.59907644,0.64454812
-5.15357679,9.75752771,0.10711375,0.13546383,0.04254785,6.80850776,2.23170777,1.57382257,2.56217658,0.64664009
-5.14757379,9.56932920,0.10219422,0.13429129,0.04021603,6.68506625,2.21260654,1.53051047,2.51347927,0.64560364
-5.14157079,9.34266820,0.09701265,0.13246538,0.03785479,6.53461303,2.18167546,1.48208037,2.45361707,0.64140347
-5.13556778,9.08028580,0.09163577,0.13000353,0.03548609,6.35897843,2.13935803,1.42911504,2.38342788,0.63406856
-5.12956478,8.78558421,0.08613184,0.12693641,0.03313074,6.16046634,2.08632721,1.37227047,2.30394072,0.62369420
-5.12356178,8.46257765,0.08056931,0.12330746,0.03080813,5.94182317,2.02347016,1.31226671,2.21635626,0.61044204
-5.11755878,8.11582587,0.07501546,0.11917193,0.02853609,5.70619425,1.95186645,1.24987716,2.12202292,0.59453803
-5.11155578,7.75035203,0.06953521,0.11459561,0.02633075,5.45706878,1.87276071,1.18591639,2.02240916,0.57626839
-5.10555278,7.37154736,0.06419002,0.10965321,0.02420648,5.19821490,1.78753072,1.12122675,1.91907299,0.55597361
-5.09954977,6.98506535,0.05903702,0.10442640,0.02217585,4.93360665,1.69765213,1.05666420,1.81362959,0.53404092
-5.09354677,6.59670846,0.05412823,0.09900175,0.02024965,4.66734488,1.60466131,0.99308351,1.70771803,0.51089520
-5.08754377,6.21231064,0.04951009,0.09346848,0.01843691,4.40357440,1.51011743,0.93132329,1.60296809,0.48698884
-5.08154077,5.83761884,0.04522306,0.08791625,0.01674494,4.14639938,1.41556510,0.87219112,1.50096797,0.46279084
-5.07553777,5.47817644,0.04130145,0.08243285,0.01517946,3.89979939,1.32249886,0.81644911,1.40323373,0.43877542
-5.06953477,5.13921157,0.03777344,0.07710215,0.01374465,3.66754799,1.23233031,0.76480016,1.31118111,0.41541055
-5.06353177,4.82553280,0.03466111,0.07200212,0.01244326,3.45313573,1.14635891,0.71787514,1.22610016,0.39314676
-5.05752876,4.54143428,0.03198069,0.06720312,0.01127669,3.25969919,1.06574693,0.67622134,1.14913317,0.37240644
-5.05152576,4.29061228,0.02974282,0.06276639,0.01024512,3.08995757,0.99149908,0.64029227,1.08125606,0.35357391
-5.04552276,4.07609446,0.02795282,0.05874291,0.00934755,2.94615783,0.92444703,0.61043903,1.02326345,0.33698659
-5.03951976,3.90018309,0.02661107,0.05517251,0.00858192,2.83002960,0.86523880,0.58690342,0.97575741,0.32292736
-5.03351676,3.76441310,0.02571332,0.05208327,0.00794512,2.74275045,0.81433309,0.56981298,0.93913992,0.31161822
-5.02751376,3.66952566,0.02525099,0.04949133,0.00743314,2.68492235,0.77199822,0.55917799,0.91360904,0.30321555
-5.02151076,3.61545762,0.02521153,0.04740087,0.00704104,2.65655977,0.73831539,0.55489063,0.89915866,0.29780685
-5.01550775,3.60134739,0.02557866,0.04580447,0.00676303,2.65708983,0.71318599,0.55672643,0.89558188,0.29540910
-5.00950475,3.62555718,0.02633270,0.04468374,0.00659255,2.68536482,0.69634246,0.56434805,0.90247792,0.29596883
-5.00350175,3.68571171,0.02745085,0.04401009,0.00652226,2.73968721,0.68736241,0.57731143,0.91926251,0.29936375
-4.99749875,3.77875320,0.02890754,0.04374584,0.00654414,2.81784713,0.68568537,0.59507449,0.94518178,0.30540608
-4.99149575,3.90101204,0.03067475,0.04384544,0.00664954,2.91717204,0.69063204,0.61700815,0.97932950,0.31384743
-4.98549275,4.04829227,0.03272242,0.04425688,0.00682928,3.03458800,0.70142527,0.64240968,1.02066756,0.32438514
-4.97948974,4.21597078,0.03501892,0.04492321,0.00707373,3.16669175,0.71721258,0.67051826,1.06804951,0.33667011
-4.97348674,4.39910819,0.03753158,0.04578414,0.00737292,3.30983223,0.73708959,0.70053230,1.12024680,0.35031574
-4.96748374,4.59256933,0.04022724,0.04677774,0.00771671,3.46019983,0.76012399,0.73162841,1.17597732,0.36490802
-4.96148074,4.79115048,0.04307289,0.04784209,0.00809495,3.61392142,0.78537939,0.76298130,1.23393557,0.38001642
-4.95547774,4.98971002,0.04603632,0.04891693,0.00849760,3.76715847,0.81193863,0.79378430,1.29282388,0.39520532
-4.94947474,5.18329885,0.04908681,0.04994529,0.00891498,3.91620556,0.83892592,0.82326975,1.35138374,0.41004571
-4.94347174,5.36728651,0.05219572,0.05087492,0.00933793,4.05758626,0.86552725,0.85072863,1.40842626,0.42412683
-4.93746873,5.53747897,0.05533710,0.05165966,0.00975801,4.18814299,0.89100865,0.87552881,1.46286086,0.43706729
-4.93146573,5.69022404,0.05848814,0.05226058,0.01016769,4.30511812,0.91473151,0.89713124,1.51372107,0.44852555
-4.92546273,5.82250048,0.06162958,0.05264691,0.01056054,4.40622301,0.93616496,0.91510339,1.56018650,0.45820919
-4.91945973,5.93198784,0.06474584,0.05279678,0.01093134,4.48969270,0.95489458,0.92912957,1.60160015,0.46588272
-4.91345673,6.01711425,0.06782508,0.05269759,0.01127626,4.55432414,0.97062752,0.93901762,1.63748020,0.47137377
-4.90745373,6.07708050,0.07085901,0.05234625,0.01159289,4.59949665,0.98319396,0.94470170,1.66752606,0.47457732
-4.90145073,6.11185993,0.07384250,0.05174906,0.01188029,4.62517400,0.99254479,0.94624118,1.69161808,0.47545788
-4.89544772,6.12217429,0.07677304,0.05092132,0.01213902,4.63188826,0.99874618,0.94381563,1.70981143,0.47404957
-4.88944472,6.10944714,0.07965004,0.04988675,0.01237106,4.62070658,1.00197111,0.93771610,1.72232402,0.47045419
-4.88344172,6.07573717,0.08247395,0.04867668,0.01257970,4.59318255,1.00248858,0.92833329,1.72951953,0.46483727
-4.87743872,6.02365484,0.08524537,0.04732896,0.01276943,4.55129463,1.00065116,0.91614282,1.73188615,0.45742236
-4.87143572,5.95626603,0.08796411,0.04588684,0.01294575,4.49737454,0.99688149,0.90168860,1.73001217,0.44848387
-4.86543272,5.87698731,0.09062829,0.04439763,0.01311494,4.43402891,0.99165848,0.88556470,1.72455972,0.43833863
-4.85942971,5.78947703,0.09323355,0.04291137,0.01328387,4.36405746,0.98550385,0.86839664,1.71623788,0.42733666
-4.85342671,5.69752679,0.09577234,0.04147938,0.01345968,4.29037117,0.97896962,0.85082266,1.70577629,0.41585133
-4.84742371,5.60495718,0.09823351,0.04015285,0.01364961,4.21591321,0.97262689,0.83347586,1.69390061,0.40426947
-4.84142071,5.51552113,0.10060208,0.03898151,0.01386066,4.14358543,0.96705627,0.81696751,1.68131063,0.39298142
-4.83541771,5.43281758,0.10285921,0.03801230,0.01409944,4.07618234,0.96283992,0.80187228,1.66866182,0.38237172
-4.82941471,5.36021718,0.10498254,0.03728820,0.01437185,4.01633394,0.96055529,0.78871554,1.65655085,0.37281023
-4.82341171,5.30080107,0.10694672,0.03684714,0.01468295,3.96645814,0.96077005,0.77796314,1.64550519,0.36464425
-4.81740870,5.25731264,0.10872411,0.03672107,0.01503680,3.92872295,0.96403799,0.77001359,1.63597673,0.35819135
-4.81140570,5.23212187,0.11028575,0.03693521,0.01543624,3.90501790,0.97089527,0.76519285,1.62833916,0.35373341
-4.80540270,5.22720082,0.11160244,0.03750743,0.01588289,3.89693386,0.98185640,0.76375145,1.62288844,0.35151153
-4.79939970,5.24410903,0.11264584,0.03844783,0.01637702,3.90575016,0.99740951,0.76586393,1.61984575,0.35172194
-4.79339670,5.28398666,0.11338965,0.03975848,0.01691752,3.93242763,1.01801024,0.77163021,1.61936211,0.35451293
-4.78739370,5.34755418,0.11381064,0.04143340,0.01750192,3.97760640,1.04407404,0.78107886,1.62152393,0.35998266
-4.78139070,5.43511664,0.11388968,0.04345866,0.01812641,4.04160722,1.07596641,0.79417187,1.62635869,0.36817774
-4.77538769,5.54657163,0.11361253,0.04581272,0.01878590,4.12443560,1.11399129,0.81081066,1.63384010,0.37909280
-4.76938469,5.68142017,0.11297043,0.04846686,0.01947410,4.22578806,1.15837770,0.83084327,1.64389245,0.39267069
-4.76338169,5.83878003,0.11196051,0.05138594,0.02018361,4.34506045,1.20926495,0.85407230,1.65639360,0.40880353
-4.75737869,6.01740184,0.11058590,0.05452913,0.02090608,4.48135835,1.26668727,0.88026360,1.67117680,0.42733451
-4.75137569,6.21568826,0.10885566,0.05785089,0.02163234,4.63351000,1.33055845,0.90915535,1.68803129,0.44806056
-4.74537269,6.43171699,0.10678445,0.06130206,0.02235254,4.80008229,1.40065758,0.94046746,1.70670201,0.47073570
-4.73936968,6.66326839,0.10439204,0.06483101,0.02305636,4.97940053,1.47661681,0.97391102,1.72688886,0.49507530
-4.73336668,6.90785832,0.10170261,0.06838481,0.02373319,5.16957241,1.55791229,1.00919761,1.74824605,0.52076112
-4.72736368,7.16277677,0.09874399,0.07191055,0.02437230,5.36851679,1.64385908,1.04604817,1.77038200,0.54744706
-4.72136068,7.42513243,0.09554684,0.07535649,0.02496308,5.57399734,1.73361106,1.08420121,1.79286046,0.57476574
-4.71535768,7.69190293,0.09214373,0.07867322,0.02549523,5.78366088,1.82616634,1.12342007,1.81520318,0.60233549
-4.70935468,7.95998992,0.08856830,0.08181478,0.02595897,5.99508000,1.92037867,1.16349888,1.83689464,0.62976802
-4.70335168,8.22627801,0.08485445,0.08473955,0.02634524,6.20579896,2.01497505,1.20426694,1.85738888,0.65667612
-4.69734867,8.48769572,0.08103565,0.08741107,0.02664591,6.41338172,2.10857919,1.24559136,1.87611872,0.68268166
-4.69134567,8.74127672,0.07714430,0.08979862,0.02685395,6.61546051,2.19974056,1.28737756,1.89250700,0.70742329
-4.68534267,8.98421895,0.07321122,0.09187761,0.02696363,6.80978340,2.28696812,1.32956771,1.90597978,0.73056382
-4.67933967,9.21393969,0.06926531,0.09362982,0.02697063,6.99425896,2.36876786,1.37213687,1.91598099,0.75179692
-4.67333667,9.42812420,0.06533331,0.09504336,0.02687219,7.16699644,2.44368271,1.41508701,1.92198787,0.77085303
-4.66733367,9.62476605,0.06143962,0.09611253,0.02666721,7.32633974,2.51033354,1.45843908,1.92352679,0.78750421
-4.66133067,9.80219767,0.05760629,0.09683740,0.02635632,7.47089401,2.56745977,1.50222330,1.92018858,0.80156778
-4.65532766,9.95910984,0.05385310,0.09722337,0.02594191,7.59954374,2.61395785,1.54646824,1.91164270,0.81290869
-4.64932466,10.09455961,0.05019761,0.09728053,0.02542812,7.71146195,2.64891631,1.59118899,1.89764972,0.82144055
-4.64332166,10.20796653,0.04665541,0.09702300,0.02482085,7.80611008,2.67164582,1.63637513,1.87807139,0.82712522
