energy_ev,total_up,P_s_up,P_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.48974487,0.86672265,0.00512939,0.45178201,0.16106185,0.00000000,0.37264320,0.40380116
-5.48374187,0.91719419,0.00535476,0.46534569,0.18315134,0.00000000,0.38651268,0.41761819
-5.47773887,0.97216243,0.00560088,0.47841208,0.20880006,0.00000000,0.40112211,0.43115398
-5.47173587,1.03218172,0.00587286,0.49106711,0.23828950,0.00000000,0.41666698,0.44448516
-5.46573287,1.09777608,0.00617566,0.50340731,0.27186910,0.00000000,0.43334886,0.45769418
-5.45972986,1.16940849,0.00651389,0.51553349,0.30974162,0.00000000,0.45136574,0.47086345
-5.45372686,1.24744836,0.00689152,0.52754429,0.35204771,0.00000000,0.47090151,0.48406917
-5.44772386,1.33213868,0.00731161,0.53952949,0.39885026,0.00000000,0.49211485,0.49737520
-5.44172086,1.42356404,0.00777606,0.55156364,0.45011930,0.00000000,0.51512824,0.51082720
-5.43571786,1.52162143,0.00828541,0.56370011,0.50571822,0.00000000,0.54001723,0.52444728
-5.42971486,1.62599514,0.00883858,0.57596597,0.56539211,0.00000000,0.56680070,0.53822949
-5.42371186,1.73613742,0.00943281,0.58835769,0.62875913,0.00000000,0.59543254,0.55213623
-5.41770885,1.85125645,0.01006354,0.60083815,0.69530560,0.00000000,0.62579501,0.56609596
-5.41170585,1.97031259,0.01072437,0.61333476,0.76438555,0.00000000,0.65769454,0.58000211
-5.40570285,2.09202411,0.01140719,0.62573910,0.83522531,0.00000000,0.69085987,0.59371350
-5.39969985,2.21488282,0.01210225,0.63790788,0.90693334,0.00000000,0.72494321,0.60705617
-5.39369685,2.33717979,0.01279842,0.64966542,0.97851558,0.00000000,0.75952428,0.61982668
-5.38769385,2.45704095,0.01348343,0.66080747,1.04889594,0.00000000,0.79411739,0.63179682
-5.38169085,2.57247161,0.01414425,0.67110634,1.11694170,0.00000000,0.82818148,0.64271956
-5.37568784,2.68140887,0.01476747,0.68031721,1.18149287,0.00000000,0.86113290,0.65233615
-5.36968484,2.78177997,0.01533971,0.68818543,1.24139476,0.00000000,0.89236055,0.66038404
-5.36368184,2.87156467,0.01584806,0.69445455,1.29553236,0.00000000,0.92124302,0.66660551
-5.35767884,2.94885922,0.01628055,0.69887497,1.34286520,0.00000000,0.94716700,0.67075652
-5.35167584,3.01193921,0.01662653,0.70121266,1.38246135,0.00000000,0.96954647,0.67261565
-5.34567284,3.05931895,0.01687706,0.70125792,1.41352885,0.00000000,0.98784187,0.67199260
-5.33966983,3.08980441,0.01702522,0.69883364,1.43544341,0.00000000,1.00157837,0.66873603
-5.33366683,3.10253772,0.01706640,0.69380289,1.44777082,0.00000000,1.01036280,0.66274043
-5.32766383,3.09703098,0.01699840,0.68607541,1.45028324,0.00000000,1.01389817,0.65395151
-5.32166083,3.07318791,0.01682157,0.67561276,1.44296846,0.00000000,1.01199538,0.64237015
-5.31565783,3.03131228,0.01653873,0.66243199,1.42603173,0.00000000,1.00458156,0.62805451
-5.30965483,2.97210269,0.01615515,0.64660739,1.39989004,0.00000000,0.99170455,0.61112021
-5.30365183,2.89663391,0.01567827,0.62827053,1.36515911,0.00000000,0.97353349,0.59173867
-5.29764882,2.80632565,0.01511752,0.60760830,1.32263375,0.00000000,0.95035523,0.57013339
-5.29164582,2.70289999,0.01448392,0.58485912,1.27326237,0.00000000,0.92256698,0.54657463
-5.28564282,2.58832950,0.01378975,0.56030738,1.21811696,0.00000000,0.89066526,0.52137242
-5.27963982,2.46477817,0.01304815,0.53427636,1.15835972,0.00000000,0.85523177,0.49486830
-5.27363682,2.33453768,0.01227270,0.50711989,1.09520787,0.00000000,0.81691675,0.46742613
-5.26763382,2.19996164,0.01147699,0.47921302,1.02989804,0.00000000,0.77642046,0.43942224
-5.26163082,2.06340033,0.01067426,0.45094216,0.96365177,0.00000000,0.73447368,0.41123550
-5.25562781,1.92713845,0.00987705,0.42269499,0.89764316,0.00000000,0.69181788,0.38323741
-5.24962481,1.79333806,0.00909684,0.39485058,0.83297008,0.00000000,0.64918593,0.35578287
-5.24362181,1.66398851,0.00834390,0.36777008,0.77062955,0.00000000,0.60728405,0.32920180
-5.23761881,1.54086490,0.00762700,0.34178827,0.71149810,0.00000000,0.56677566,0.30379192
-5.23161581,1.42549599,0.00695332,0.31720647,0.65631745,0.00000000,0.52826765,0.27981297
-5.22561281,1.31914217,0.00632841,0.29428671,0.60568550,0.00000000,0.49229949,0.25748244
-5.21960980,1.22278355,0.00575615,0.27324770,0.56005278,0.00000000,0.45933543,0.23697300
-5.21360680,1.13711793,0.00523881,0.25426245,0.51972370,0.00000000,0.42975999,0.21841163
-5.20760380,1.06256793,0.00477716,0.23745767,0.48486241,0.00000000,0.40387660,0.20188034
-5.20160080,0.99929638,0.00437056,0.22291495,0.45550243,0.00000000,0.38190935,0.18741848
-5.19559780,0.94722879,0.00401719,0.21067350,0.43155948,0.00000000,0.36400749,0.17502641
-5.18959480,0.90608153,0.00371420,0.20073447,0.41284660,0.00000000,0.35025236,0.16467035
-5.18359180,0.87539428,0.00345792,0.19306640,0.39909088,0.00000000,0.34066627,0.15628828
-5.17758879,0.85456529,0.00324406,0.18761179,0.38995106,0.00000000,0.33522277,0.14979648
-5.17158579,0.84288800,0.00306792,0.18429434,0.38503512,0.00000000,0.33385778,0.14509656
-5.16558279,0.83958748,0.00292459,0.18302655,0.38391746,0.00000000,0.33648099,0.14208266
-5.15957979,0.84385563,0.00280912,0.18371746,0.38615485,0.00000000,0.34298699,0.14064860
-5.15357679,0.85488372,0.00271669,0.18628015,0.39130093,0.00000000,0.35326548,0.14069461
-5.14757379,0.87189139,0.00264274,0.19063855,0.39891865,0.00000000,0.36721027,0.14213352
-5.14157079,0.89415126,0.00258311,0.19673353,0.40859070,0.00000000,0.38472643,0.14489604
-5.13556778,0.92100852,0.00253408,0.20452768,0.41992745,0.00000000,0.40573541,0.14893505
-5.12956478,0.95189504,0.00249250,0.21400880,0.43257268,0.00000000,0.43017790,0.15422861
-5.12356178,0.98633790,0.00245578,0.22519175,0.44620698,0.00000000,0.45801425,0.16078159
-5.11755878,1.02396225,0.00242195,0.23811857,0.46054904,0.00000000,0.48922253,0.16862583
-5.11155578,1.06448885,0.00238963,0.25285676,0.47535516,0.00000000,0.52379431,0.17781870
-5.10555278,1.10772663,0.00235801,0.26949579,0.49041717,0.00000000,0.56172845,0.18844017
-5.09954977,1.15356100,0.00232686,0.28814185,0.50555921,0.00000000,0.60302329,0.20058829
-5.09354677,1.20193863,0.00229643,0.30891093,0.52063378,0.00000000,0.64766751,0.21437328
-5.08754377,1.25284957,0.00226744,0.33192059,0.53551740,0.00000000,0.69563037,0.22991037
-5.08154077,1.30630780,0.00224102,0.35728051,0.55010636,0.00000000,0.74685174,0.24731163
-5.07553777,1.36233109,0.00221861,0.38508240,0.56431272,0.00000000,0.80123255,0.26667697
-5.06953477,1.42092114,0.00220197,0.41538946,0.57806112,0.00000000,0.85862604,0.28808483
-5.06353177,1.48204509,0.00219308,0.44822594,0.59128628,0.00000000,0.91883049,0.31158273
-5.05752876,1.54561902,0.00219410,0.48356728,0.60393148,0.00000000,0.98158364,0.33717827
-5.05152576,1.61149415,0.00220732,0.52133126,0.61594805,0.00000000,1.04655928,0.36483080
-5.04552276,1.67944636,0.00223512,0.56137063,0.62729550,0.00000000,1.11336593,0.39444441
-5.03951976,1.74916920,0.00227990,0.60346760,0.63794250,0.00000000,1.18154802,0.42586244
-5.03351676,1.82027061,0.00234409,0.64733066,0.64786812,0.00000000,1.25058920,0.45886398
-5.02751376,1.89227324,0.00243004,0.69259395,0.65706315,0.00000000,1.31991786,0.49316268
-5.02151076,1.96461830,0.00254001,0.73881929,0.66553123,0.00000000,1.38891449,0.52840796
-5.01550775,2.03667249,0.00267612,0.78550118,0.67328938,0.00000000,1.45692057,0.56418892
-5.00950475,2.10773759,0.00284024,0.83207455,0.68036775,0.00000000,1.52324874,0.60004085
-5.00350175,2.17706232,0.00303398,0.87792516,0.68680831,0.00000000,1.58719377,0.63545422
-4.99749875,2.24385590,0.00325857,0.92240246,0.69266239,0.00000000,1.64804407,0.66988608
-4.99149575,2.30730271,0.00351479,0.96483445,0.69798719,0.00000000,1.70509336,0.70277330
-4.98549275,2.36657779,0.00380288,1.00454408,0.70284117,0.00000000,1.75765230,0.73354740
-4.97948974,2.42086248,0.00412246,1.04086666,0.70727870,0.00000000,1.80505973,0.76165035
-4.97348674,2.46936007,0.00447243,1.07316763,0.71134418,0.00000000,1.84669358,0.78655070
-4.96748374,2.51131099,0.00485093,1.10086001,0.71506614,0.00000000,1.88198110,0.80775945
-4.96148074,2.54600737,0.00525523,1.12342099,0.71845161,0.00000000,1.91040855,0.82484504
-4.95547774,2.57280673,0.00568174,1.14040688,0.72148131,0.00000000,1.93153014,0.83744669
-4.94947474,2.59114467,0.00612595,1.15146595,0.72410605,0.00000000,1.94497625,0.84528573
-4.94347174,2.60054639,0.00658253,1.15634864,0.72624467,0.00000000,1.95046091,0.84817424
-4.93746873,2.60063693,0.00704530,1.15491473,0.72778388,0.00000000,1.94778833,0.84602084
-4.93146573,2.59114993,0.00750738,1.14713728,0.72858003,0.00000000,1.93685843,0.83883319
-4.92546273,2.57193480,0.00796131,1.13310313,0.72846301,0.00000000,1.91767123,0.82671729
-4.91945973,2.54296211,0.00839920,1.11301003,0.72724198,0.00000000,1.89032980,0.80987360
-4.91345673,2.50432708,0.00881296,1.08716056,0.72471291,0.00000000,1.85504166,0.78859010
-4.90745373,2.45625083,0.00919448,1.05595305,0.72066739,0.00000000,1.81211828,0.76323281
-4.90145073,2.39907946,0.00953592,1.01987000,0.71490232,0.00000000,1.76197261,0.73423401
-4.89544772,2.33328060,0.00982992,0.97946436,0.70723011,0.00000000,1.70511438,0.70207890
-4.88944472,2.25943748,0.01006985,0.93534435,0.69748855,0.00000000,1.64214307,0.66729107
-4.88344172,2.17824054,0.01025004,0.88815725,0.68555010,0.00000000,1.57373864,0.63041762
-4.87743872,2.09047654,0.01036598,0.83857293,0.67132994,0.00000000,1.50065004,0.59201425
-4.87143572,1.99701542,0.01041448,0.78726761,0.65479234,0.00000000,1.42368178,0.55263120
-4.86543272,1.89879523,0.01039380,0.73490827,0.63595517,0.00000000,1.34367879,0.51280015
-4.85942971,1.79680536,0.01030373,0.68213852,0.61489211,0.00000000,1.26151019,0.47302286
-4.85342671,1.69206874,0.01014558,0.62956594,0.59173268,0.00000000,1.17805226,0.43376155
-4.84742371,1.58562334,0.00992217,0.57775149,0.56666006,0.00000000,1.09417140,0.39543139
-4.84142071,1.47850371,0.00963776,0.52720103,0.53990684,0.00000000,1.01070755,0.35839518
-4.83541771,1.37172313,0.00929786,0.47835919,0.51174903,0.00000000,0.92845871,0.32296017
-4.82941471,1.26625696,0.00890915,0.43160549,0.48249866,0.00000000,0.84816715,0.28937690
-4.82341171,1.16302774,0.00847917,0.38725272,0.45249549,0.00000000,0.77050781,0.25784004
-4.81740870,1.06289264,0.00801619,0.34554744,0.42209814,0.00000000,0.69607913,0.22849080
-4.81140570,0.96663356,0.00752894,0.30667234,0.39167524,0.00000000,0.62539683,0.20142086
-4.80540270,0.87495021,0.00702636,0.27075022,0.36159698,0.00000000,0.55889049,0.17667732
-4.79939970,0.78845635,0.00651743,0.23784937,0.33222744,0.00000000,0.49690321,0.15426853
-4.79339670,0.70767920,0.00601093,0.20798996,0.30391804,0.00000000,0.43969397,0.13417038
-4.78739370,0.63306185,0.00551528,0.18115111,0.27700234,0.00000000,0.38744251,0.11633294
-4.78139070,0.56496842,0.00503841,0.15727841,0.25179219,0.00000000,0.34025645,0.10068698
-4.77538769,0.50369155,0.00458766,0.13629158,0.22857549,0.00000000,0.29818006,0.08715029
-4.76938469,0.44946184,0.00416968,0.11809189,0.20761528,0.00000000,0.26120416,0.07563360
-4.76338169,0.40245833,0.00379044,0.10256923,0.18915004,0.00000000,0.22927682,0.06604588
-4.75737869,0.36281972,0.00345519,0.08960857,0.17339501,0.00000000,0.20231397,0.05829893
-4.75137569,0.33065535,0.00316847,0.07909559,0.16054422,0.00000000,0.18020973,0.05231121
-4.74537269,0.30605536,0.00293421,0.07092136,0.15077283,0.00000000,0.16284565,0.04801073
-4.73936968,0.28909938,0.00275567,0.06498602,0.14423942,0.00000000,0.15009879,0.04533708
-4.73336668,0.27986306,0.00263559,0.06120130,0.14108804,0.00000000,0.14184789,0.04424249
-4.72736368,0.27842197,0.00257616,0.05949188,0.14144942,0.00000000,0.13797778,0.04469206
-4.72136068,0.28485247,0.00257909,0.05979560,0.14544135,0.00000000,0.13838155,0.04666292
-4.71535768,0.29922928,0.00264560,0.06206250,0.15316774,0.00000000,0.14296057,0.05014269
-4.70935468,0.32161963,0.00277642,0.06625286,0.16471648,0.00000000,0.15162245,0.05512707
-4.70335168,0.35207423,0.00297177,0.07233414,0.18015591,0.00000000,0.16427695,0.06161673
-4.69734867,0.39061502,0.00323129,0.08027725,0.19952995,0.00000000,0.18083021,0.06961358
-4.69134567,0.43722053,0.00355399,0.09005193,0.22285215,0.00000000,0.20117759,0.07911660
-4.68534267,0.49180919,0.00393816,0.10162184,0.25009882,0.00000000,0.22519548,0.09011732
-4.67933967,0.55422150,0.00438128,0.11493925,0.28120164,0.00000000,0.25273266,0.10259520
-4.67333667,0.62420209,0.00487990,0.12993977,0.31604009,0.00000000,0.28360163,0.11651298
-4.66733367,0.70138241,0.00542963,0.14653734,0.35443428,0.00000000,0.31757051,0.13181235
-4.66133067,0.78526550,0.00602498,0.16461966,0.39613857,0.00000000,0.35435595,0.14841009
-4.65532766,0.87521360,0.00665941,0.18404449,0.44083655,0.00000000,0.39361775,0.16619485
-4.64932466,0.97043980,0.00732524,0.20463694,0.48813789,0.00000000,0.43495546,0.18502486
-4.64332166,1.07000462,0.00801375,0.22618796,0.53757735,0.00000000,0.47790743,0.20472669
-4.63731866,1.17281825,0.00871523,0.24845440,0.58861652,0.00000000,0.52195261,0.22509524
-4.63131566,1.27764890,0.00941912,0.27116049,0.64064834,0.00000000,0.56651529,0.24589509
-4.62531266,1.38313770,0.01011418,0.29400103,0.69300460,0.00000000,0.61097271,0.26686316
-4.61930965,1.48781982,0.01078871,0.31664616,0.74496646,0.00000000,0.65466552,0.28771279
-4.61330665,1.59015173,0.01143084,0.33874765,0.79577761,0.00000000,0.69691078,0.30813918
-4.60730365,1.68854366,0.01202877,0.35994648,0.84466005,0.00000000,0.73701713,0.32782584
-4.60130065,1.78139645,0.01257115,0.37988161,0.89083172,0.00000000,0.77430156,0.34645219
-4.59529765,1.86714133,0.01304735,0.39819940,0.93352557,0.00000000,0.80810714,0.36370171
-4.58929465,1.94428140,0.01344780,0.41456351,0.97200937,0.00000000,0.83782105,0.37927055
-4.58329165,2.01143289,0.01376429,0.42866470,1.00560540,0.00000000,0.86289206,0.39287619
-4.57728864,2.06736479,0.01399020,0.44023026,1.03370935,0.00000000,0.88284679,0.40426576
-4.57128564,2.11103496,0.01412074,0.44903252,1.05580764,0.00000000,0.89730398,0.41322371
-4.56528264,2.14162130,0.01415311,0.45489613,1.07149230,0.00000000,0.90598611,0.41957850
-4.55927964,2.15854657,0.01408656,0.45770368,1.08047298,0.00000000,0.90872793,0.42320797
-4.55327664,2.16149573,0.01392245,0.45739956,1.08258541,0.00000000,0.90548136,0.42404313
-4.54727364,2.15042513,0.01366417,0.45399166,1.07779607,0.00000000,0.89631670,0.42207033
-4.54127064,2.12556299,0.01331701,0.44755103,1.06620270,0.00000000,0.88141995,0.41733153
-4.53526763,2.08740137,0.01288801,0.43820933,1.04803090,0.00000000,0.86108652,0.40992283
-4.52926463,2.03667978,0.01238570,0.42615441,1.02362669,0.00000000,0.83571146,0.39999118
-4.52326163,1.97436138,0.01181983,0.41162401,0.99344552,0.00000000,0.80577681,0.38772956
-4.51725863,1.90160268,0.01120101,0.39489800,0.95803823,0.00000000,0.77183652,0.37337075
-4.51125563,1.81971813,0.01054045,0.37628951,0.91803447,0.00000000,0.73449967,0.35718003
-4.50525263,1.73014111,0.00984956,0.35613530,0.87412425,0.00000000,0.69441274,0.33944714
-4.49924962,1.63438287,0.00913968,0.33478583,0.82703847,0.00000000,0.65224154,0.32047770
-4.49324662,1.53399114,0.00842174,0.31259542,0.77752914,0.00000000,0.60865365,0.30058470
-4.48724362,1.43050989,0.00770602,0.28991287,0.72634994,0.00000000,0.56430201,0.28008012
-4.48124062,1.32544175,0.00700190,0.26707297,0.67423793,0.00000000,0.51981011,0.25926716
-4.47523762,1.22021431,0.00631771,0.24438909,0.62189692,0.00000000,0.47575947,0.23843327
-4.46923462,1.11615122,0.00566060,0.22214713,0.56998303,0.00000000,0.43267956,0.21784423
-4.46323162,1.01444898,0.00503647,0.20060091,0.51909277,0.00000000,0.39104049,0.19773940
-4.45722861,0.91615971,0.00444990,0.17996920,0.46975392,0.00000000,0.35124858,0.17832816
-4.45122561,0.82218011,0.00390426,0.16043424,0.42241931,0.00000000,0.31364468,0.15978779
-4.44522261,0.73324643,0.00340166,0.14214175,0.37746336,0.00000000,0.27850519,0.14226243
-4.43921961,0.64993528,0.00294316,0.12520227,0.33518148,0.00000000,0.24604552,0.12586337
-4.43321661,0.57266939,0.00252877,0.10969373,0.29579185,0.00000000,0.21642562,0.11067024
-4.42721361,0.50172797,0.00215767,0.09566490,0.25943938,0.00000000,0.18975732,0.09673325
-4.42121061,0.43726050,0.00182833,0.08313969,0.22620154,0.00000000,0.16611290,0.08407600
-4.41520760,0.37930331,0.00153862,0.07212183,0.19609550,0.00000000,0.14553464,0.07269893
-4.40920460,0.32779794,0.00128599,0.06259987,0.16908632,0.00000000,0.12804475,0.06258302
-4.40320160,0.28261031,0.00106762,0.05455228,0.14509565,0.00000000,0.11365539,0.05369375
-4.39719860,0.24355007,0.00088050,0.04795220,0.12401065,0.00000000,0.10237817,0.04598495
-4.39119560,0.21038911,0.00072153,0.04277204,0.10569276,0.00000000,0.09423298,0.03940257
-4.38519260,0.18287877,0.00058769,0.03898741,0.08998596,0.00000000,0.08925554,0.03388814
-4.37918959,0.16076517,0.00047601,0.03658043,0.07672434,0.00000000,0.08750348,0.02938185
-4.37318659,0.14380207,0.00038370,0.03554227,0.06573871,0.00000000,0.08906069,0.02582522
-4.36718359,0.13176115,0.00030816,0.03587484,0.05686225,0.00000000,0.09403950,0.02316319
-4.36118059,0.12443935,0.00024702,0.03759151,0.04993489,0.00000000,0.10258074,0.02134576
-4.35517759,0.12166321,0.00019814,0.04071698,0.04480668,0.00000000,0.11485127,0.02032907
-4.34917459,0.12329031,0.00015964,0.04528611,0.04133981,0.00000000,0.13103919,0.02007593
-4.34317159,0.12920773,0.00012985,0.05134186,0.03940970,0.00000000,0.15134652,0.02055594
-4.33716858,0.13932792,0.00010734,0.05893244,0.03890496,0.00000000,0.17597949,0.02174511
-4.33116558,0.15358221,0.00009090,0.06810758,0.03972647,0.00000000,0.20513678,0.02362513
-4.32516258,0.17191224,0.00007948,0.07891430,0.04178568,0.00000000,0.23899589,0.02618235
-4.31915958,0.19425997,0.00007222,0.09139214,0.04500231,0.00000000,0.27769808,0.02940653
-4.31315658,0.22055656,0.00006840,0.10556815,0.04930164,0.00000000,0.32133257,0.03328947
-4.30715358,0.25071098,0.00006741,0.12145192,0.05461144,0.00000000,0.36992053,0.03782360
