energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-5.89794897,0.44232120,0.10867820,0.00000000,0.00091455,0.11560178,0.00542340,0.17784998,0.23264454,0.08656019
-5.89194597,0.42083252,0.10931415,0.00000000,0.00101192,0.11078957,0.00493774,0.16634932,0.22091387,0.08056450
-5.88594297,0.40320847,0.11091003,0.00000000,0.00114068,0.10671231,0.00451289,0.15682771,0.21080849,0.07522058
-5.87993997,0.38956148,0.11344763,0.00000000,0.00130413,0.10337455,0.00414787,0.14939131,0.20239261,0.07055577
-5.87393697,0.37992334,0.11688939,0.00000000,0.00150556,0.10075817,0.00384064,0.14411651,0.19568565,0.06658114
-5.86793397,0.37425164,0.12118032,0.00000000,0.00174816,0.09882422,0.00358824,0.14105201,0.19066517,0.06329281
-5.86193097,0.37243767,0.12625053,0.00000000,0.00203493,0.09751530,0.00338697,0.14022107,0.18727086,0.06067357
-5.85592796,0.37431550,0.13201797,0.00000000,0.00236857,0.09675858,0.00323258,0.14162387,0.18540944,0.05869487
-5.84992496,0.37967170,0.13839156,0.00000000,0.00275134,0.09646905,0.00312042,0.14523980,0.18496011,0.05731894
-5.84392196,0.38825532,0.14527440,0.00000000,0.00318492,0.09655307,0.00304561,0.15102961,0.18578037,0.05650098
-5.83791896,0.39978777,0.15256703,0.00000000,0.00367028,0.09691203,0.00300316,0.15893726,0.18771198,0.05619144
-5.83191596,0.41397231,0.16017068,0.00000000,0.00420751,0.09744591,0.00298812,0.16889174,0.19058669,0.05633811
-5.82591296,0.43050295,0.16799033,0.00000000,0.00479571,0.09805664,0.00299564,0.18080848,0.19423184,0.05688814
-5.81990995,0.44907250,0.17593758,0.00000000,0.00543287,0.09865117,0.00302112,0.19459083,0.19847531,0.05778987
-5.81390695,0.46937981,0.18393315,0.00000000,0.00611576,0.09914420,0.00306020,0.21013136,0.20315007,0.05899437
-5.80790395,0.49113602,0.19190905,0.00000000,0.00683991,0.09946040,0.00310886,0.22731329,0.20809800,0.06045678
-5.80190095,0.51406986,0.19981032,0.00000000,0.00759954,0.09953607,0.00316345,0.24601198,0.21317305,0.06213739
-5.79589795,0.53793202,0.20759627,0.00000000,0.00838766,0.09932042,0.00322067,0.26609666,0.21824374,0.06400235
-5.78989495,0.56249869,0.21524129,0.00000000,0.00919611,0.09877617,0.00327764,0.28743234,0.22319499,0.06602424
-5.78389195,0.58757421,0.22273511,0.00000000,0.01001569,0.09787978,0.00333183,0.30988194,0.22792939,0.06818227
-5.77788894,0.61299285,0.23008254,0.00000000,0.01083637,0.09662115,0.00338114,0.33330861,0.23236789,0.07046230
-5.77188594,0.63861996,0.23730278,0.00000000,0.01164752,0.09500303,0.00342379,0.35757802,0.23645012,0.07285660
-5.76588294,0.66435214,0.24442816,0.00000000,0.01243814,0.09304009,0.00345840,0.38256065,0.24013428,0.07536339
-5.75987994,0.69011672,0.25150244,0.00000000,0.01319723,0.09075777,0.00348392,0.40813378,0.24339676,0.07798625
-5.75387694,0.71587040,0.25857869,0.00000000,0.01391403,0.08819115,0.00349964,0.43418301,0.24623165,0.08073332
-5.74787394,0.74159702,0.26571674,0.00000000,0.01457837,0.08538362,0.00350514,0.46060319,0.24864997,0.08361639
-5.74187094,0.76730452,0.27298030,0.00000000,0.01518100,0.08238587,0.00350034,0.48729852,0.25067903,0.08664991
-5.73586793,0.79302108,0.28043386,0.00000000,0.01571379,0.07925484,0.00348544,0.51418172,0.25236166,0.08984990
-5.72986493,0.81879060,0.28813937,0.00000000,0.01617005,0.07605303,0.00346093,0.54117223,0.25375560,0.09323294
-5.72386193,0.84466766,0.29615290,0.00000000,0.01654464,0.07284810,0.00342755,0.56819351,0.25493294,0.09681507
-5.71785893,0.87071217,0.30452137,0.00000000,0.01683416,0.06971276,0.00338634,0.59516941,0.25597990,0.10061093
-5.71185593,0.89698411,0.31327960,0.00000000,0.01703692,0.06672506,0.00333856,0.62202006,0.25699667,0.10463296
-5.70585293,0.92353867,0.32244770,0.00000000,0.01715302,0.06396902,0.00328575,0.64865731,0.25809770,0.10889085
-5.69984992,0.95042240,0.33202916,0.00000000,0.01718417,0.06153561,0.00322965,0.67498042,0.25941231,0.11339132
-5.69384692,0.97767054,0.34200969,0.00000000,0.01713364,0.05952406,0.00317226,0.70087207,0.26108570,0.11813817
-5.68784392,1.00530634,0.35235703,0.00000000,0.01700600,0.05804343,0.00311579,0.72619553,0.26328039,0.12313278
-5.68184092,1.03334253,0.36302196,0.00000000,0.01680693,0.05721429,0.00306268,0.75079310,0.26617813,0.12837502
-5.67583792,1.06178525,0.37394038,0.00000000,0.01654296,0.05717059,0.00301557,0.77448640,0.26998220,0.13386456
-5.66983492,1.09064076,0.38503678,0.00000000,0.01622117,0.05806142,0.00297734,0.79707880,0.27492004,0.13960262
-5.66383192,1.11992463,0.39622879,0.00000000,0.01584900,0.06005269,0.00295110,0.81836000,0.28124608,0.14559407
-5.65782891,1.14967341,0.40743298,0.00000000,0.01543394,0.06332849,0.00294019,0.83811303,0.28924463,0.15184976
-5.65182591,1.17995806,0.41857141,0.00000000,0.01498336,0.06809193,0.00294821,0.85612325,0.29923249,0.15838913
-5.64582291,1.21089862,0.42957896,0.00000000,0.01450435,0.07456549,0.00297904,0.87218919,0.31156111,0.16524268
-5.63981991,1.24267911,0.44041084,0.00000000,0.01400356,0.08299055,0.00303685,0.88613472,0.32661780,0.17245440
-5.63381691,1.27556155,0.45104997,0.00000000,0.01348714,0.09362593,0.00312612,0.89782181,0.34482577,0.18008383
-5.62781391,1.30989804,0.46151383,0.00000000,0.01296071,0.10674547,0.00325164,0.90716326,0.36664251,0.18820756
-5.62181091,1.34613956,0.47186019,0.00000000,0.01242937,0.12263438,0.00341857,0.91413451,0.39255616,0.19692002
-5.61580790,1.38484046,0.48219139,0.00000000,0.01189772,0.14158433,0.00363239,0.91878377,0.42307956,0.20633344
-5.60980490,1.42665752,0.49265667,0.00000000,0.01136994,0.16388730,0.00389890,0.92123965,0.45874174,0.21657669
-5.60380190,1.47234297,0.50345232,0.00000000,0.01084989,0.18982817,0.00422422,0.92171571,0.50007665,0.22779313
-5.59779890,1.52273082,0.51481924,0.00000000,0.01034115,0.21967612,0.00461472,0.92051136,0.54760922,0.24013720
-5.59179590,1.57871656,0.52703813,0.00000000,0.00984713,0.25367518,0.00507695,0.91800880,0.60183879,0.25377000
-5.58579290,1.64123050,0.54042195,0.00000000,0.00937114,0.29203395,0.00561759,0.91466593,0.66322036,0.26885379
-5.57978989,1.71120548,0.55530617,0.00000000,0.00891641,0.33491499,0.00624331,0.91100540,0.73214409,0.28554573
-5.57378689,1.78954010,0.57203695,0.00000000,0.00848614,0.38242421,0.00696063,0.90760013,0.80891383,0.30399091
-5.56778389,1.87705905,0.59095779,0.00000000,0.00808347,0.43460071,0.00777581,0.90505590,0.89372537,0.32431516
-5.56178089,1.97447229,0.61239519,0.00000000,0.00771147,0.49140764,0.00869463,0.90399183,0.98664572,0.34661784
-5.55577789,2.08233512,0.63664403,0.00000000,0.00737304,0.55272438,0.00972222,0.90501957,1.08759404,0.37096498
-5.54977489,2.20101128,0.66395332,0.00000000,0.00707088,0.61834085,0.01086287,0.90872226,1.19632584,0.39738320
-5.54377189,2.33064106,0.69451306,0.00000000,0.00680738,0.68795413,0.01211981,0.91563428,1.31242109,0.42585469
-5.53776888,2.47111646,0.72844292,0.00000000,0.00658450,0.76116787,0.01349498,0.92622267,1.43527756,0.45631363
-5.53176588,2.62206484,0.76578332,0.00000000,0.00640370,0.83749494,0.01498886,0.94087118,1.56411003,0.48864421
-5.52576288,2.78284251,0.80648946,0.00000000,0.00626582,0.91636313,0.01660023,0.95986764,1.69795611,0.52268057
-5.51975988,2.95253878,0.85042852,0.00000000,0.00617102,0.99712436,0.01832601,0.98339518,1.83568900,0.55820865
-5.51375688,3.12999085,0.89738042,0.00000000,0.00611871,1.07906685,0.02016109,1.01152761,1.97603712,0.59496993
-5.50775388,3.31380900,0.94704203,0.00000000,0.00610750,1.16143021,0.02209820,1.04422911,2.11761043,0.63266710
-5.50175088,3.50241134,0.99903461,0.00000000,0.00613522,1.24342296,0.02412782,1.08135798,2.25893270,0.67097133
-5.49574787,3.69406643,1.05291431,0.00000000,0.00619888,1.32424168,0.02623811,1.12267423,2.39847868,0.70953084
-5.48974487,3.88694213,1.10818501,0.00000000,0.00629477,1.40309131,0.02841493,1.16785035,2.53471495,0.74798049
-5.48374187,4.07915816,1.16431302,0.00000000,0.00641850,1.47920564,0.03064187,1.21648461,2.66614267,0.78595194
-5.47773887,4.26884009,1.22074290,0.00000000,0.00656510,1.55186713,0.03290036,1.26811612,2.79134078,0.82308386
-5.47173587,4.45417217,1.27691353,0.00000000,0.00672914,1.62042528,0.03516987,1.32224083,2.90900738,0.85903177
-5.46573287,4.63344650,1.33227377,0.00000000,0.00690486,1.68431265,0.03742810,1.37832747,3.01799783,0.89347707
-5.45972986,4.80510630,1.38629689,0.00000000,0.00708629,1.74305792,0.03965132,1.43583288,3.11735748,0.92613482
-5.45372686,4.96778145,1.43849324,0.00000000,0.00726744,1.79629530,0.04181475,1.49421582,3.20634774,0.95675998
-5.44772386,5.12031477,1.48842049,0.00000000,0.00744238,1.84377001,0.04389295,1.55294885,3.28446397,0.98515176
-5.44172086,5.26177811,1.53569118,0.00000000,0.00760548,1.88533953,0.04586036,1.61152772,3.35144462,1.01115610
-5.43571786,5.39147811,1.57997732,0.00000000,0.00775145,1.92097076,0.04769177,1.66947827,3.40727087,1.03466604
-5.42971486,5.50895165,1.62101214,0.00000000,0.00787551,1.95073315,0.04936299,1.72636058,3.45215698,1.05562021
-5.42371186,5.61395206,1.65858891,0.00000000,0.00797350,1.97478847,0.05085134,1.78177063,3.48653180,1.07399957
-5.41770885,5.70642727,1.69255744,0.00000000,0.00804191,1.99337757,0.05213633,1.83533975,3.51101235,1.08982258
-5.41170585,5.78649170,1.72281844,0.00000000,0.00807802,2.00680511,0.05320021,1.88673224,3.52637090,1.10313934
-5.40570285,5.85439395,1.74931644,0.00000000,0.00807987,2.01542293,0.05402854,1.93564170,3.53349710,1.11402489
-5.39969985,5.91048237,1.77203187,0.00000000,0.00804634,2.01961301,0.05461068,1.98178665,3.53335721,1.12257219
-5.39369685,5.95517079,1.79097280,0.00000000,0.00797707,2.01977097,0.05494021,2.02490599,3.52695236,1.12888531
-5.38769385,5.98890635,1.80616700,0.00000000,0.00787254,2.01629067,0.05501528,2.06475481,3.51527790,1.13307290
-5.38169085,6.01214133,1.81765490,0.00000000,0.00773390,2.00955092,0.05483880,2.10110113,3.49928577,1.13524270
-5.37568784,6.02531020,1.82548375,0.00000000,0.00756303,1.99990455,0.05441853,2.13372379,3.47985157,1.13549706
-5.36968484,6.02881311,1.82970328,0.00000000,0.00736237,1.98767042,0.05376706,2.16241188,3.45774775,1.13392964
-5.36368184,6.02300601,1.83036319,0.00000000,0.00713490,1.97312839,0.05290160,2.18696572,3.43362386,1.13062370
-5.35767884,6.00819764,1.82751221,0.00000000,0.00688401,1.95651732,0.05184361,2.20719929,3.40799448,1.12565148
-5.35167584,5.98465268,1.82119888,0.00000000,0.00661341,1.93803589,0.05061839,2.22294415,3.38123490,1.11907505
-5.34567284,5.95260029,1.81147358,0.00000000,0.00632703,1.91784579,0.04925444,2.23405421,3.35358428,1.11094801
-5.33966983,5.91224676,1.79839169,0.00000000,0.00602892,1.89607691,0.04778276,2.24041131,3.32515548,1.10131817
-5.33366683,5.86379073,1.78201732,0.00000000,0.00572316,1.87283393,0.04623605,2.24193081,3.29595065,1.09023064
-5.32766383,5.80743961,1.76242734,0.00000000,0.00541375,1.84820356,0.04464785,2.23856693,3.26588106,1.07773112
-5.32166083,5.74342544,1.73971517,0.00000000,0.00510454,1.82226212,0.04305165,2.23031725,3.23478998,1.06386910
-5.31565783,5.67201889,1.71399399,0.00000000,0.00479917,1.79508253,0.04147995,2.21722597,3.20247675,1.04870072
-5.30965483,5.59354022,1.68539919,0.00000000,0.00450098,1.76674049,0.03996344,2.19938560,3.16872089,1.03229088
-5.30365183,5.50836624,1.65408960,0.00000000,0.00421298,1.73731945,0.03853011,2.17693673,3.13330455,1.01471470
-5.29764882,5.41693280,1.62024754,0.00000000,0.00393778,1.70691392,0.03720454,2.15006602,3.09603248,0.99605798
-5.29164582,5.31973261,1.58407765,0.00000000,0.00367762,1.67563122,0.03600725,2.11900216,3.05674825,0.97641678
-5.28564282,5.21730870,1.54580444,0.00000000,0.00343427,1.64359163,0.03495418,2.08401014,3.01534643,0.95589612
-5.27963982,5.11024389,1.50566882,0.00000000,0.00320911,1.61092688,0.03405633,2.04538415,2.97178015,0.93460796
-5.27363682,4.99914732,1.46392383,0.00000000,0.00300307,1.57777751,0.03331956,2.00343935,2.92606423,0.91266853
-5.26763382,4.88463880,1.42082973,0.00000000,0.00281667,1.54428911,0.03274449,1.95850317,2.87827393,0.89019533
-5.26163082,4.76733237,1.37664883,0.00000000,0.00265005,1.51060794,0.03232666,1.91090652,2.82853994,0.86730394
-5.25562781,4.64781995,1.33164034,0.00000000,0.00250295,1.47687623,0.03205676,1.86097549,2.77704026,0.84410494
-5.24962481,4.52665641,1.28605544,0.00000000,0.00237480,1.44322746,0.03192107,1.80902395,2.72398957,0.82070111
-5.24362181,4.40434678,1.24013291,0.00000000,0.00226474,1.40978202,0.03190196,1.75534753,2.66962724,0.79718500
-5.23761881,4.28133649,1.19409543,0.00000000,0.00217164,1.37664345,0.03197858,1.70021928,2.61420443,0.77363729
-5.23161581,4.15800504,1.14814667,0.00000000,0.00209415,1.34389542,0.03212757,1.64388705,2.55797154,0.75012564
-5.22561281,4.03466339,1.10246938,0.00000000,0.00203077,1.31159970,0.03232389,1.58657293,2.50116634,0.72670441
-5.21960980,3.91155511,1.05722424,0.00000000,0.00197985,1.27979509,0.03254161,1.52847438,2.44400373,0.70341501
-5.21360680,3.78886096,1.01254980,0.00000000,0.00193970,1.24849740,0.03275479,1.46976707,2.38666747,0.68028695
-5.20760380,3.66670650,0.96856302,0.00000000,0.00190858,1.21770033,0.03293827,1.41060906,2.32930428,0.65733943
-5.20160080,3.54517225,0.92536070,0.00000000,0.00188475,1.18737741,0.03306843,1.35114597,2.27202075,0.63458333
-5.19559780,3.42430563,0.88302137,0.00000000,0.00186653,1.15748464,0.03312389,1.29151664,2.21488283,0.61202356
-5.18959480,3.30413406,0.84160770,0.00000000,0.00185235,1.12796392,0.03308611,1.23185911,2.15791824,0.58966145
-5.18359180,3.18467848,0.80116916,0.00000000,0.00184075,1.09874707,0.03293984,1.17231610,2.10112151,0.56749728
-5.17758879,3.06596676,0.76174498,0.00000000,0.00183041,1.06976035,0.03267350,1.11304001,2.04446134,0.54553259
-5.17158579,2.94804627,0.72336704,0.00000000,0.00182024,1.04092927,0.03227940,1.05419688,1.98789022,0.52377234
-5.16558279,2.83099538,0.68606283,0.00000000,0.00180931,1.01218381,0.03175382,0.99596918,1.93135560,0.50222680
-5.15957979,2.71493342,0.64985820,0.00000000,0.00179693,0.98346360,0.03109696,0.93855726,1.87481233,0.48091302
-5.15357679,2.60002880,0.61477996,0.00000000,0.00178265,0.95472317,0.03031281,0.88217942,1.81823575,0.45985610
-5.14757379,2.48650535,0.58085816,0.00000000,0.00176623,0.92593711,0.02940884,0.82707069,1.76163496,0.43908994
-5.14157079,2.37464654,0.54812803,0.00000000,0.00174768,0.89710484,0.02839565,0.77348032,1.70506544,0.41865778
-5.13556778,2.26479786,0.51663157,0.00000000,0.00172721,0.86825501,0.02728655,0.72166833,1.64864073,0.39861233
-5.12956478,2.15736704,0.48641860,0.00000000,0.00170527,0.83944926,0.02609703,0.67190116,1.59254229,0.37901572
-5.12356178,2.05282254,0.45754748,0.00000000,0.00168244,0.81078523,0.02484425,0.62444685,1.53702728,0.35993910
-5.11755878,1.95169009,0.43008516,0.00000000,0.00165949,0.78239855,0.02354651,0.57956991,1.48243356,0.34146208
-5.11155578,1.85454744,0.40410686,0.00000000,0.00163729,0.75446381,0.02222268,0.53752611,1.42918171,0.32367200
-5.10555278,1.76201752,0.37969511,0.00000000,0.00161678,0.72719429,0.02089173,0.49855759,1.37777372,0.30666295
-5.09954977,1.67475998,0.35693837,0.00000000,0.00159894,0.70084034,0.01957220,0.46288826,1.32878833,0.29053475
-5.09354677,1.59346129,0.33592909,0.00000000,0.00158476,0.67568643,0.01828180,0.43071983,1.28287285,0.27539168
-5.08754377,1.51882363,0.31676137,0.00000000,0.00157515,0.65204681,0.01703705,0.40222856,1.24073189,0.26134116
-5.08154077,1.45155263,0.29952829,0.00000000,0.00157092,0.63025990,0.01585292,0.37756273,1.20311308,0.24849227
-5.07553777,1.39234433,0.28431898,0.00000000,0.00157275,0.61068146,0.01474261,0.35684098,1.17079026,0.23695414
-5.06953477,1.34187155,0.27121543,0.00000000,0.00158113,0.59367672,0.01371734,0.34015143,1.14454481,0.22683426
-5.06353177,1.30077000,0.26028938,0.00000000,0.00159635,0.57961173,0.01278627,0.32755164,1.12514547,0.21823671
-5.05752876,1.26962449,0.25159923,0.00000000,0.00161843,0.56884414,0.01195636,0.31906921,1.11332759,0.21126030
-5.05152576,1.24895555,0.24518717,0.00000000,0.00164717,0.56171370,0.01123242,0.31470318,1.10977227,0.20599667
-5.04552276,1.23920680,0.24107665,0.00000000,0.00168209,0.55853270,0.01061709,0.31442581,1.11508618,0.20252842
-5.03951976,1.24073337,0.23927022,0.00000000,0.00172245,0.55957678,0.01011095,0.31818495,1.12978265,0.20092719
-5.03351676,1.25379171,0.23974799,0.00000000,0.00176726,0.56507628,0.00971261,0.32590657,1.15426451,0.20125187
-5.02751376,1.27853088,0.24246662,0.00000000,0.00181532,0.57520836,0.00941886,0.33749755,1.18880922,0.20354684
-5.02151076,1.31498559,0.24735887,0.00000000,0.00186523,0.59009017,0.00922481,0.35284839,1.23355661,0.20784030
-5.01550775,1.36307101,0.25433392,0.00000000,0.00191544,0.60977323,0.00912411,0.37183584,1.28849947,0.21414282
-5.00950475,1.42257932,0.26327813,0.00000000,0.00196432,0.63423903,0.00910913,0.39432512,1.35347709,0.22244594
-5.00350175,1.49317794,0.27405647,0.00000000,0.00201017,0.66339616,0.00917115,0.42017173,1.42817189,0.23272102
-4.99749875,1.57440945,0.28651434,0.00000000,0.00205131,0.69707870,0.00930061,0.44922265,1.51210890,0.24491818
-4.99149575,1.66569272,0.30047988,0.00000000,0.00208616,0.73504616,0.00948732,0.48131674,1.60465819,0.25896558
-4.98549275,1.76632549,0.31576641,0.00000000,0.00211322,0.77698469,0.00972069,0.51628443,1.70503984,0.27476873
-4.97948974,1.87548779,0.33217514,0.00000000,0.00213120,0.82250965,0.00998992,0.55394639,1.81233142,0.29221016
-4.97348674,1.99224639,0.34949791,0.00000000,0.00213901,0.87116939,0.01028425,0.59411148,1.92547765,0.31114930
-4.96748374,2.11556000,0.36751983,0.00000000,0.00213582,0.92245013,0.01059313,0.63657383,2.04330211,0.33142255
-4.96148074,2.24428511,0.38602182,0.00000000,0.00212111,0.97578194,0.01090644,0.68110918,2.16452064,0.35284374
-4.95547774,2.37718279,0.40478294,0.00000000,0.00209461,1.03054555,0.01121460,0.72747079,2.28775649,0.37520491
-4.94947474,2.51292615,0.42358244,0.00000000,0.00205639,1.08608011,0.01150879,0.77538509,2.41155685,0.39827738
-4.94347174,2.65010898,0.44220157,0.00000000,0.00200680,1.14169163,0.01178103,0.82454726,2.53441079,0.42181332
-4.93746873,2.78725565,0.46042510,0.00000000,0.00194646,1.19666215,0.01202430,0.87461733,2.65476846,0.44554773
-4.93146573,2.92283250,0.47804267,0.00000000,0.00187625,1.25025952,0.01223258,0.92521691,2.77106148,0.46920089
-4.92546273,3.05526117,0.49484986,0.00000000,0.00179724,1.30174765,0.01240095,0.97592705,2.88172442,0.49248135
-4.91945973,3.18293390,0.51064932,0.00000000,0.00171070,1.35039728,0.01252556,1.02628761,2.98521720,0.51508946
-4.91345673,3.30423124,0.52525168,0.00000000,0.00161799,1.39549704,0.01260363,1.07579838,3.08004842,0.53672130
-4.90745373,3.41754213,0.53847672,0.00000000,0.00152058,1.43636478,0.01263342,1.12392220,3.16479912,0.55707328
-4.90145073,3.52128629,0.55015448,0.00000000,0.00141995,1.47235899,0.01261419,1.17009031,3.23814696,0.57584696
-4.89544772,3.61393901,0.56012669,0.00000000,0.00131755,1.50289006,0.01254607,1.21370998,3.29889023,0.59275442
-4.88944472,3.69405762,0.56824835,0.00000000,0.00121481,1.52743131,0.01243005,1.25417434,3.34597123,0.60752371
-4.88344172,3.76030944,0.57438958,0.00000000,0.00111304,1.54552949,0.01226779,1.29087416,3.37849859,0.61990447
-4.87743872,3.81150031,0.57843762,0.00000000,0.00101344,1.55681438,0.01206157,1.32321148,3.39576767,0.62967354
-4.87143572,3.84660295,0.58029912,0.00000000,0.00091705,1.56100741,0.01181418,1.35061448,3.39727859,0.63664024
-4.86543272,3.86478406,0.57990235,0.00000000,0.00082477,1.55792879,0.01152877,1.37255310,3.38275093,0.64065129
-4.85942971,3.86542923,0.57719955,0.00000000,0.00073731,1.54750296,0.01120879,1.38855490,3.35213460,0.64159517
-4.85342671,3.84816430,0.57216904,0.00000000,0.00065523,1.52976211,0.01085789,1.39822046,3.30561612,0.63940559
-4.84742371,3.81287245,0.56481714,0.00000000,0.00057891,1.50484742,0.01047983,1.40123755,3.24361979,0.63406409
-4.84142071,3.75970571,0.55517964,0.00000000,0.00050859,1.47300796,0.01007838,1.39739363,3.16680344,0.62560150
-4.83541771,3.68909027,0.54332277,0.00000000,0.00044434,1.43459703,0.00965735,1.38658590,3.07604840,0.61409819
-4.82941471,3.60172495,0.52934351,0.00000000,0.00038614,1.39006599,0.00922045,1.36882843,2.97244385,0.59968312
-4.82341171,3.49857242,0.51336922,0.00000000,0.00033382,1.33995560,0.00877129,1.34425611,2.85726570,0.58253154
-4.81740870,3.38084334,0.49555650,0.00000000,0.00028716,1.28488510,0.00831338,1.31312495,2.73195052,0.56286147
-4.81140570,3.24997346,0.47608922,0.00000000,0.00024586,1.22553926,0.00785008,1.27580892,2.59806520,0.54092902
-4.80540270,3.10759460,0.45517583,0.00000000,0.00020955,1.16265374,0.00738459,1.23279315,2.45727329,0.51702273
-4.79939970,2.95550009,0.43304603,0.00000000,0.00017784,1.09699930,0.00691996,1.18466394,2.31129914,0.49145701
-4.79339670,2.79560622,0.40994676,0.00000000,0.00015033,1.02936529,0.00645906,1.13209586,2.16189098,0.46456504
-4.78739370,2.62991077,0.38613787,0.00000000,0.00012662,0.96054299,0.00600460,1.07583655,2.01078426,0.43669122
-4.78139070,2.46045027,0.36188739,0.00000000,0.00010628,0.89130940,0.00555908,1.01668982,1.85966650,0.40818364
-4.77538769,2.28925761,0.33746684,0.00000000,0.00008894,0.82241190,0.00512482,0.95549771,1.71014489,0.37938654
-4.76938469,2.11832138,0.31314651,0.00000000,0.00007422,0.75455449,0.00470395,0.89312230,1.56371764,0.35063334
-4.76338169,1.94954844,0.28919108,0.00000000,0.00006178,0.68838580,0.00429837,0.83042795,1.42174999,0.32224019
-4.75737869,1.78473097,0.26585563,0.00000000,0.00005132,0.62448938,0.00390974,0.76826456,1.28545556,0.29450039
-4.75137569,1.62551888,0.24338223,0.00000000,0.00004254,0.56337647,0.00353952,0.70745256,1.15588341,0.26767981
-4.74537269,1.47339831,0.22199712,0.00000000,0.00003521,0.50548126,0.00318889,0.64876979,1.03391089,0.24201332
-4.73936968,1.32967656,0.20190867,0.00000000,0.00002909,0.45115879,0.00285877,0.59294093,0.92024219,0.21770241
-4.73336668,1.19547339,0.18330599,0.00000000,0.00002401,0.40068531,0.00254984,0.54062926,0.81541221,0.19491388
-4.72736368,1.07171847,0.16635824,0.00000000,0.00001979,0.35426084,0.00226250,0.49243095,0.71979505,0.17377958
-4.72136068,0.95915430,0.15121451,0.00000000,0.00001629,0.31201369,0.00199691,0.44887165,0.63361631,0.15439720
-4.71535768,0.85834376,0.13800419,0.00000000,0.00001339,0.27400654,0.00175297,0.41040511,0.55696840,0.13683176
-4.70935468,0.76968128,0.12683761,0.00000000,0.00001099,0.24024365,0.00153035,0.37741333,0.48982772,0.12111784
-4.70335168,0.69340647,0.11780696,0.00000000,0.00000901,0.21067880,0.00132850,0.35020792,0.43207268,0.10726235
-4.69734867,0.62961908,0.11098703,0.00000000,0.00000737,0.18522347,0.00114670,0.32903208,0.38350175,0.09524745
-4.69134567,0.57829402,0.10643594,0.00000000,0.00000602,0.16375490,0.00098404,0.31406273,0.34385038,0.08503381
-4.68534267,0.53929562,0.10419540,0.00000000,0.00000490,0.14612362,0.00083949,0.30541236,0.31280626,0.07656368
-4.67933967,0.51239011,0.10429063,0.00000000,0.00000399,0.13216023,0.00071190,0.30313018,0.29002214,0.06976395
-4.67333667,0.49725575,0.10672969,0.00000000,0.00000323,0.12168108,0.00060005,0.30720242,0.27512588,0.06454878
-4.66733367,0.49349024,0.11150234,0.00000000,0.00000261,0.11449281,0.00050269,0.31755158,0.26772752,0.06082209
-4.66133067,0.50061525,0.11857830,0.00000000,0.00000210,0.11039566,0.00041852,0.33403467,0.26742327,0.05847956
-4.65532766,0.51807836,0.12790513,0.00000000,0.00000169,0.10918551,0.00034628,0.35644064,0.27379673,0.05741024
-4.64932466,0.54525263,0.13940582,0.00000000,0.00000135,0.11065483,0.00028469,0.38448730,0.28641752,0.05749795
-4.64332166,0.58143470,0.15297622,0.00000000,0.00000107,0.11459270,0.00023258,0.41781812,0.30483807,0.05862222
