energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-5.89194597,3.69164743,0.89001599,2.31475860,0.00244923,0.28206042,0.82783842,0.53471327,0.02890338,0.40749607
-5.88594297,3.59558547,0.86211282,2.24449702,0.00239118,0.27651264,0.81143844,0.52680354,0.02869161,0.39665844
-5.87993997,3.49335022,0.83350225,2.16961883,0.00233236,0.27095926,0.79538322,0.51814103,0.02837541,0.38498880
-5.87393697,3.38635692,0.80454443,2.09114728,0.00227204,0.26548373,0.77992968,0.50886704,0.02796058,0.37262572
-5.86793397,3.27614168,0.77560778,2.01019609,0.00220977,0.26017064,0.76533392,0.49913551,0.02745496,0.35972540
-5.86193097,3.16430377,0.74705620,1.92793074,0.00214533,0.25510222,0.75184236,0.48910541,0.02686802,0.34645547
-5.85592796,3.05244801,0.71923720,1.84552910,0.00207870,0.25035511,0.73968346,0.47893352,0.02621032,0.33298869
-5.84992496,2.94212958,0.69247126,1.76414293,0.00201009,0.24599759,0.72906023,0.46876780,0.02549306,0.31949675
-5.84392196,2.83480401,0.66704299,1.68486224,0.00193986,0.24208720,0.72014387,0.45874185,0.02472769,0.30614457
-5.83791896,2.73178396,0.64319403,1.60868370,0.00186848,0.23866900,0.71306856,0.44897060,0.02392547,0.29308530
-5.83191596,2.63420445,0.62111804,1.53648426,0.00179655,0.23577429,0.70792752,0.43954731,0.02309719,0.28045610
-5.82591296,2.54299723,0.60095758,1.46900078,0.00172473,0.23341998,0.70477024,0.43054200,0.02225294,0.26837494
-5.81990995,2.45887460,0.58280285,1.40681599,0.00165370,0.23160841,0.70360075,0.42200129,0.02140191,0.25693841
-5.81390695,2.38232265,0.56669202,1.35035099,0.00158420,0.23032765,0.70437700,0.41394934,0.02055239,0.24622052
-5.80790395,2.31360311,0.55261300,1.29986382,0.00151695,0.22955213,0.70701095,0.40638997,0.01971164,0.23627246
-5.80190095,2.25276292,0.54050631,1.25545388,0.00145269,0.22924363,0.71136953,0.39930952,0.01888601,0.22712324
-5.79589795,2.19965032,0.53026887,1.21707120,0.00139212,0.22935243,0.71727619,0.39268028,0.01808101,0.21878099
-5.78989495,2.15393611,0.52175836,1.18453000,0.00133592,0.22981867,0.72451309,0.38646428,0.01730138,0.21123494
-5.78389195,2.11513883,0.51479818,1.15752541,0.00128477,0.23057378,0.73282402,0.38061719,0.01655127,0.20445770
-5.77788894,2.08265235,0.50918264,1.13565260,0.00123930,0.23154211,0.74191796,0.37509204,0.01583436,0.19840790
-5.77188594,2.05577488,0.50468244,1.11842727,0.00120011,0.23264251,0.75147348,0.36984273,0.01515393,0.19303297
-5.76588294,2.03373832,0.50105038,1.10530682,0.00116778,0.23379009,0.76114403,0.36482719,0.01451305,0.18827190
-5.75987994,2.01573699,0.49802722,1.09571131,0.00114283,0.23489804,0.77056424,0.36001000,0.01391461,0.18405792
-5.75387694,2.00095520,0.49534771,1.08904375,0.00112577,0.23587957,0.77935722,0.35536463,0.01336137,0.18032114
-5.74787394,1.98859304,0.49274684,1.08470907,0.00111704,0.23664995,0.78714289,0.35087510,0.01285604,0.17699084
-5.74187094,1.97788996,0.48996619,1.08213141,0.00111704,0.23712863,0.79354720,0.34653724,0.01240124,0.17399765
-5.73586793,1.96814589,0.48676035,1.08076937,0.00112611,0.23724154,0.79821211,0.34235954,0.01199947,0.17127541
-5.72986493,1.95873963,0.48290337,1.08012911,0.00114454,0.23692324,0.80080606,0.33836352,0.01165315,0.16876284
-5.72386193,1.94914418,0.47819497,1.07977494,0.00117251,0.23611925,0.80103444,0.33458385,0.01136448,0.16640490
-5.71785893,1.93893901,0.47246648,1.07933751,0.00121015,0.23478811,0.79864987,0.33106802,0.01113544,0.16415393
-5.71185593,1.92781892,0.46558616,1.07851942,0.00125751,0.23290334,0.79346154,0.32787578,0.01096772,0.16197054
-5.70585293,1.91559938,0.45746378,1.07709833,0.00131455,0.23045505,0.78534343,0.32507811,0.01086265,0.15982429
-5.69984992,1.90221828,0.44805411,1.07492766,0.00138112,0.22745115,0.77424068,0.32275592,0.01082116,0.15769409
-5.69384692,1.88773395,0.43735930,1.07193489,0.00145702,0.22391807,0.76017393,0.32099830,0.01084376,0.15556841
-5.68784392,1.87231950,0.42542976,1.06811780,0.00154195,0.21990092,0.74324114,0.31990034,0.01093043,0.15344523
-5.68184092,1.85625355,0.41236359,1.06353872,0.00163552,0.21546303,0.72361683,0.31956054,0.01108068,0.15133180
-5.67583792,1.83990761,0.39830447,1.05831715,0.00173729,0.21068478,0.70154862,0.32007781,0.01129349,0.14924413
-5.66983492,1.82373046,0.38343793,1.05262096,0.00184674,0.20566185,0.67735110,0.32154798,0.01156729,0.14720632
-5.66383192,1.80822994,0.36798628,1.04665669,0.00196329,0.20050283,0.65139730,0.32406009,0.01189998,0.14524961
-5.65782891,1.79395281,0.35220219,1.04065911,0.00208633,0.19532631,0.62410812,0.32769235,0.01228894,0.14341131
-5.65182591,1.78146328,0.33636126,1.03488057,0.00221518,0.19025748,0.59594003,0.33250797,0.01273100,0.14173349
-5.64582291,1.77132109,0.32075378,1.02958043,0.00234913,0.18542451,0.56737172,0.33855107,0.01322250,0.14026156
-5.63981991,1.76405979,0.30567609,1.02501502,0.00248741,0.18095462,0.53889014,0.34584279,0.01375926,0.13904275
-5.63381691,1.76016609,0.29142172,1.02142834,0.00262922,0.17697019,0.51097666,0.35437770,0.01433661,0.13812439
-5.62781391,1.76006104,0.27827280,1.01904386,0.00277370,0.17358500,0.48409365,0.36412091,0.01494942,0.13755230
-5.62181091,1.76408379,0.26649183,1.01805770,0.00291994,0.17090067,0.45867238,0.37500587,0.01559213,0.13736902
-5.61580790,1.77247840,0.25631437,1.01863323,0.00306695,0.16900353,0.43510224,0.38693315,0.01625872,0.13761220
-5.60980490,1.78538436,0.24794253,1.02089734,0.00321367,0.16796198,0.41372203,0.39977031,0.01694283,0.13831299
-5.60380190,1.80283098,0.24153978,1.02493832,0.00335894,0.16782445,0.39481326,0.41335291,0.01763771,0.13949463
-5.59779890,1.82473603,0.23722692,1.03080544,0.00350152,0.16861806,0.37859579,0.42748681,0.01833633,0.14117120
-5.59179590,1.85090848,0.23507946,1.03851003,0.00364008,0.17034793,0.36522571,0.44195167,0.01903144,0.14334662
-5.58579290,1.88105526,0.23512640,1.04802804,0.00377318,0.17299730,0.35479549,0.45650570,0.01971562,0.14601397
-5.57978989,1.91479179,0.23735025,1.05930377,0.00389931,0.17652827,0.34733609,0.47089139,0.02038135,0.14915509
-5.57378689,1.95165570,0.24168841,1.07225465,0.00401689,0.18088331,0.34282100,0.48484226,0.02102119,0.15274062
-5.56778389,1.99112323,0.24803568,1.08677666,0.00412430,0.18598729,0.34117164,0.49809020,0.02162780,0.15673037
-5.56178089,2.03262751,0.25624782,1.10275026,0.00421993,0.19175003,0.34226403,0.51037326,0.02219413,0.16107411
-5.55577789,2.07557803,0.26614593,1.12004624,0.00430219,0.19806935,0.34593617,0.52144362,0.02271352,0.16571274
-5.54977489,2.11938024,0.27752163,1.13853149,0.00436961,0.20483424,0.35199593,0.53107527,0.02317986,0.17057985
-5.54377189,2.16345468,0.29014270,1.15807402,0.00442083,0.21192828,0.36022882,0.53907132,0.02358771,0.17560349
-5.53776888,2.20725442,0.30375911,1.17854729,0.00445472,0.21923301,0.37040561,0.54527034,0.02393242,0.18070831
-5.53176588,2.25028040,0.31810924,1.19983329,0.00447037,0.22663115,0.38228925,0.54955175,0.02421030,0.18581777
-5.52576288,2.29209367,0.33292603,1.22182440,0.00446721,0.23400953,0.39564092,0.55183978,0.02441864,0.19085643
-5.51975988,2.33232421,0.34794308,1.24442392,0.00444500,0.24126162,0.41022498,0.55210597,0.02455584,0.19575224
-5.51375688,2.37067597,0.36290032,1.26754512,0.00440389,0.24828955,0.42581272,0.55037004,0.02462146,0.20043863
-5.50775388,2.40692796,0.37754930,1.29110912,0.00434445,0.25500560,0.44218481,0.54669907,0.02461617,0.20485646
-5.50175088,2.44093163,0.39165792,1.31504164,0.00426766,0.26133300,0.45913248,0.54120507,0.02454177,0.20895558
-5.49574787,2.47260474,0.40501452,1.33926904,0.00417493,0.26720622,0.47645746,0.53404101,0.02440114,0.21269605
-5.48974487,2.50192260,0.41743125,1.36371395,0.00406804,0.27257062,0.49397100,0.52539560,0.02419807,0.21604890
-5.48374187,2.52890706,0.42874671,1.38829094,0.00394917,0.27738164,0.51149202,0.51548686,0.02393720,0.21899653
-5.47773887,2.55361459,0.43882793,1.41290283,0.00382078,0.28160358,0.52884474,0.50455506,0.02362381,0.22153259
-5.47173587,2.57612406,0.44757155,1.43743786,0.00368562,0.28520816,0.54585619,0.49285515,0.02326369,0.22366151
-5.46573287,2.59652551,0.45490444,1.46176834,0.00354660,0.28817294,0.56235383,0.48064908,0.02286290,0.22539770
-5.45972986,2.61491057,0.46078370,1.48575102,0.00340677,0.29047979,0.57816366,0.46819840,0.02242761,0.22676444
-5.45372686,2.63136555,0.46519613,1.50922939,0.00326922,0.29211357,0.59310913,0.45575746,0.02196393,0.22779262
-5.44772386,2.64596762,0.46815734,1.53203795,0.00313699,0.29306110,0.60701110,0.44356739,0.02147775,0.22851938
-5.44172086,2.65878436,0.46971044,1.55400841,0.00301300,0.29331063,0.61968901,0.43185115,0.02097459,0.22898673
-5.43571786,2.66987688,0.46992459,1.57497752,0.00290002,0.29285173,0.63096342,0.42080986,0.02045954,0.22924024
-5.42971486,2.67930600,0.46889318,1.59479605,0.00280053,0.29167583,0.64065983,0.41062028,0.01993719,0.22932785
-5.42371186,2.68714114,0.46673200,1.61333843,0.00271675,0.28977713,0.64861370,0.40143373,0.01941162,0.22929887
-5.41770885,2.69347095,0.46357712,1.63051247,0.00265053,0.28715413,0.65467647,0.39337602,0.01888642,0.22920313
-5.41170585,2.69841478,0.45958275,1.64626821,0.00260334,0.28381137,0.65872223,0.38654858,0.01836477,0.22909030
-5.40570285,2.70213386,0.45491885,1.66060546,0.00257623,0.27976153,0.66065472,0.38103037,0.01784952,0.22900946
-5.39969985,2.70484113,0.44976858,1.67357928,0.00256984,0.27502749,0.66041411,0.37688037,0.01734328,0.22900864
-5.39369685,2.70680850,0.44432554,1.68530284,0.00258438,0.26964436,0.65798323,0.37414050,0.01684861,0.22913457
-5.38769385,2.70837090,0.43879074,1.69594727,0.00261960,0.26366117,0.65339276,0.37283859,0.01636804,0.22943234
-5.38169085,2.70992623,0.43336935,1.70573845,0.00267488,0.25714218,0.64672488,0.37299116,0.01590427,0.22994510
-5.37568784,2.71193096,0.42826707,1.71495054,0.00274918,0.25016753,0.63811524,0.37460589,0.01546022,0.23071367
-5.36968484,2.71489123,0.42368638,1.72389670,0.00284111,0.24283334,0.62775275,0.37768350,0.01503907,0.23177596
-5.36368184,2.71934989,0.41982245,1.73291730,0.00294898,0.23525093,0.61587734,0.38221901,0.01464431,0.23316642
-5.35767884,2.72586977,0.41685901,1.74236626,0.00307084,0.22754537,0.60277541,0.38820228,0.01427970,0.23491529
-5.35167584,2.73501434,0.41496407,1.75259629,0.00320452,0.21985325,0.58877331,0.39561777,0.01394921,0.23704773
-5.34567284,2.74732656,0.41428579,1.76394388,0.00334776,0.21231982,0.57422892,0.40444376,0.01365695,0.23958308
-5.33966983,2.76330732,0.41494852,1.77671474,0.00349824,0.20509548,0.55952174,0.41465095,0.01340699,0.24253397
-5.33366683,2.78339446,0.41704918,1.79117069,0.00365370,0.19833203,0.54504193,0.42620066,0.01320322,0.24590565
-5.32766383,2.80794374,0.42065417,1.80751857,0.00381201,0.19217840,0.53117870,0.43904290,0.01304917,0.24969540
-5.32166083,2.83721278,0.42579687,1.82590179,0.00397129,0.18677657,0.51830859,0.45311435,0.01294780,0.25389228
-5.31565783,2.87134878,0.43247598,1.84639490,0.00412999,0.18225730,0.50678419,0.46833659,0.01290133,0.25847708
-5.30965483,2.91038067,0.44065468,1.86900144,0.00428697,0.17873636,0.49692373,0.48461465,0.01291108,0.26342267
-5.30365183,2.95421610,0.45026071,1.89365499,0.00444160,0.17631091,0.48900192,0.50183618,0.01297727,0.26869468
-5.29764882,3.00264322,0.46118756,1.92022320,0.00459384,0.17505659,0.48324252,0.51987122,0.01309896,0.27425256
-5.29164582,3.05533722,0.47329652,1.94851460,0.00474425,0.17502515,0.47981276,0.53857281,0.01327395,0.28005097
-5.28564282,3.11187091,0.48641974,1.97828742,0.00489401,0.17624275,0.47881989,0.55777841,0.01349877,0.28604148
-5.27963982,3.17172892,0.50036421,2.00926009,0.00504497,0.17870901,0.48030984,0.57731212,0.01376870,0.29217445
-5.27363682,3.23432450,0.51491643,2.04112247,0.00519956,0.18239684,0.48426799,0.59698773,0.01407788,0.29840110
-5.26763382,3.29901816,0.52984777,2.07354748,0.00536073,0.18725293,0.49062189,0.61661242,0.01441942,0.30467550
-5.26163082,3.36513700,0.54492026,2.10620213,0.00553186,0.19319895,0.49924578,0.63599100,0.01478561,0.31095659
-5.25562781,3.43199398,0.55989264,2.13875771,0.00571663,0.20013341,0.50996655,0.65493066,0.01516815,0.31720993
-5.24962481,3.49890612,0.57452648,2.17089853,0.00591882,0.20793403,0.52257084,0.67324572,0.01555838,0.32340910
-5.24362181,3.56521091,0.58859215,2.20232879,0.00614216,0.21646059,0.53681295,0.69076257,0.01594761,0.32953673
-5.23761881,3.63028036,0.60187446,2.23277766,0.00639010,0.22555825,0.55242315,0.70732421,0.01632736,0.33558501
-5.23161581,3.69353222,0.61417778,2.26200222,0.00666560,0.23506106,0.56911608,0.72279450,0.01668971,0.34155566
-5.22561281,3.75443805,0.62533040,2.28978842,0.00697091,0.24479577,0.58659878,0.73706160,0.01702749,0.34745922
-5.21960980,3.81252820,0.63518814,2.31595033,0.00730740,0.25458571,0.60457830,0.75004074,0.01733460,0.35331383
-5.21360680,3.86739365,0.64363700,2.34032780,0.00767529,0.26425474,0.62276831,0.76167596,0.01760615,0.35914346
-5.20760380,3.91868505,0.65059476,2.36278300,0.00807362,0.27363113,0.64089483,0.77194082,0.01783864,0.36497556
-5.20160080,3.96610937,0.65601164,2.38319611,0.00850002,0.28255135,0.65870079,0.78083801,0.01803001,0.37083842
-5.19559780,4.00942460,0.65986993,2.40146074,0.00895076,0.29086358,0.67594942,0.78839790,0.01817971,0.37675820
-5.18959480,4.04843308,0.66218266,2.41747934,0.00942068,0.29843102,0.69242647,0.79467606,0.01828865,0.38275597
-5.18359180,4.08297425,0.66299145,2.43115909,0.00990326,0.30513474,0.70794140,0.79974990,0.01835909,0.38884469
-5.17758879,4.11291723,0.66236363,2.44240862,0.01039078,0.31087622,0.72232753,0.80371459,0.01839449,0.39502653
-5.17158579,4.13815408,0.66038878,2.45113580,0.01087448,0.31557921,0.73544149,0.80667847,0.01839931,0.40129067
-5.16558279,4.15859409,0.65717485,2.45724688,0.01134478,0.31919121,0.74716197,0.80875815,0.01837880,0.40761155
-5.15957979,4.17415976,0.65284405,2.46064711,0.01179163,0.32168421,0.75738816,0.81007366,0.01833868,0.41394803
-5.15357679,4.18478471,0.64752861,2.46124282,0.01220474,0.32305482,0.76603799,0.81074370,0.01828493,0.42024328
-5.14757379,4.19041379,0.64136661,2.45894498,0.01257402,0.32332368,0.77304626,0.81088154,0.01822347,0.42642562
-5.14157079,4.19100542,0.63449804,2.45367414,0.01288986,0.32253428,0.77836307,0.81059137,0.01815992,0.43241032
-5.13556778,4.18653608,0.62706110,2.44536635,0.01314352,0.32075105,0.78195243,0.80996563,0.01809939,0.43810222
-5.12956478,4.17700677,0.61918895,2.43398006,0.01332744,0.31805686,0.78379124,0.80908323,0.01804624,0.44339924
-5.12356178,4.16245096,0.61100690,2.41950334,0.01343553,0.31454999,0.78386877,0.80800873,0.01800396,0.44819650
-5.11755878,4.14294370,0.60263013,2.40196133,0.01346338,0.31034072,0.78218638,0.80679249,0.01797503,0.45239098
-5.11155578,4.11861111,0.59416191,2.38142332,0.01340847,0.30554755,0.77875778,0.80547181,0.01796091,0.45588641
-5.10555278,4.08963989,0.58569240,2.35800925,0.01327023,0.30029326,0.77360942,0.80407269,0.01796201,0.45859824
-5.09954977,4.05628609,0.57729793,2.33189509,0.01305014,0.29470100,0.76678117,0.80261237,0.01797772,0.46045837
-5.09354677,4.01888259,0.56904091,2.30331701,0.01275159,0.28889052,0.75832700,0.80110218,0.01800651,0.46141951
-5.08754377,3.97784482,0.56097009,2.27257395,0.01237987,0.28297464,0.74831569,0.79955065,0.01804605,0.46145875
-5.08154077,3.93367430,0.55312144,2.24002849,0.01194192,0.27705627,0.73683128,0.79796663,0.01809335,0.46058040
-5.07553777,3.88695966,0.54551932,2.20610594,0.01144614,0.27122590,0.72397334,0.79636219,0.01814495,0.45881776
-5.06953477,3.83837513,0.53817822,2.17129167,0.01090213,0.26555980,0.70985685,0.79475521,0.01819709,0.45623378
-5.06353177,3.78867626,0.53110464,2.13612667,0.01032033,0.26011892,0.69461171,0.79317138,0.01824592,0.45292061
-5.05752876,3.73869307,0.52429942,2.10120163,0.00971178,0.25494853,0.67838178,0.79164568,0.01828767,0.44899804
-5.05152576,3.68932086,0.51776015,2.06714958,0.00908779,0.25007854,0.66132358,0.79022317,0.01831886,0.44461081
-5.04552276,3.64150875,0.51148382,2.03463733,0.00845960,0.24552458,0.64360455,0.78895901,0.01833647,0.43992508
-5.03951976,3.59624640,0.50546933,2.00435605,0.00783815,0.24128945,0.62540089,0.78791795,0.01833808,0.43512409
-5.03351676,3.55454919,0.49972004,1.97701096,0.00723379,0.23736524,0.60689529,0.78717299,0.01832206,0.43040317
-5.02751376,3.51744194,0.49424599,1.95331058,0.00665612,0.23373551,0.58827425,0.78680362,0.01828760,0.42596447
-5.02151076,3.48594178,0.48906578,1.93395542,0.00611382,0.23037780,0.56972538,0.78689334,0.01823490,0.42201145
-5.01550775,3.46103994,0.48420797,1.91962641,0.00561448,0.22726597,0.55143458,0.78752695,0.01816516,0.41874336
-5.00950475,3.44368296,0.47971182,1.91097295,0.00516460,0.22437246,0.53358318,0.78878728,0.01808062,0.41635001
-5.00350175,3.43475320,0.47562738,1.90860067,0.00476952,0.22167024,0.51634515,0.79075174,0.01798457,0.41500674
-4.99749875,3.43504883,0.47201470,1.91305896,0.00443341,0.21913433,0.49988437,0.79348862,0.01788131,0.41486996
-4.99149575,3.44526332,0.46894225,1.92482801,0.00415931,0.21674289,0.48435198,0.79705331,0.01777605,0.41607316
-4.98549275,3.46596464,0.46648455,1.94430570,0.00394922,0.21447778,0.46988389,0.80148445,0.01767480,0.41872354
-4.97948974,3.49757426,0.46471894,1.97179404,0.00380409,0.21232466,0.45659840,0.80680018,0.01758424,0.42289914
-4.97348674,3.54034638,0.46372173,2.00748566,0.00372399,0.21027258,0.44459400,0.81299460,0.01751151,0.42864668
-4.96748374,3.59434770,0.46356379,2.05145017,0.00370811,0.20831327,0.43394733,0.82003455,0.01746397,0.43597985
-4.96148074,3.65943846,0.46430584,2.10362110,0.00375489,0.20644004,0.42471141,0.82785685,0.01744899,0.44487816
-4.95547774,3.73525540,0.46599359,2.16378363,0.00386205,0.20464656,0.41691408,0.83636619,0.01747364,0.45528637
-4.94947474,3.82119760,0.46865302,2.23156373,0.00402671,0.20292558,0.41055676,0.84543388,0.01754443,0.46711433
-4.94347174,3.91641617,0.47228608,2.30641949,0.00424538,0.20126773,0.40561365,0.85489747,0.01766701,0.48023736
-4.93746873,4.01980889,0.47686710,2.38763518,0.00451405,0.19966042,0.40203135,0.86456158,0.01784586,0.49449719
-4.93146573,4.13002086,0.48234000,2.47431909,0.00482823,0.19808711,0.39972902,0.87419991,0.01808409,0.50970344
-4.92546273,4.24545227,0.48861681,2.56540560,0.00518297,0.19652688,0.39859925,0.88355867,0.01838314,0.52563578
-4.91945973,4.36427394,0.49557735,2.65966251,0.00557288,0.19495440,0.39850951,0.89236122,0.01874264,0.54204677
-4.91345673,4.48445146,0.50307045,2.75570392,0.00599223,0.19334035,0.39930445,0.90031424,0.01916030,0.55866554
-4.90745373,4.60377820,0.51091664,2.85200919,0.00643494,0.19165223,0.40080893,0.90711498,0.01963179,0.57520224
-4.90145073,4.71991692,0.51891228,2.94694811,0.00689465,0.18985554,0.40283189,0.91245970,0.02015084,0.59135342
-4.89544772,4.83044977,0.52683513,3.03881204,0.00736481,0.18791534,0.40517089,0.91605289,0.02070928,0.60680823
-4.88944472,4.93293547,0.53445111,3.12585061,0.00783875,0.18579794,0.40761733,0.91761708,0.02129728,0.62125543
-4.88344172,5.02497228,0.54152208,3.20631315,0.00830979,0.18347286,0.40996223,0.91690285,0.02190357,0.63439111
-4.87743872,5.10426492,0.54781429,3.27849367,0.00877135,0.18091476,0.41200235,0.91369869,0.02251582,0.64592687
-4.87143572,5.16869320,0.55310721,3.34077796,0.00921708,0.17810530,0.41354644,0.90784032,0.02312104,0.65559830
-4.86543272,5.21637970,0.55720234,3.39169121,0.00964100,0.17503488,0.41442154,0.89921904,0.02370601,0.66317347
-4.85942971,5.24575394,0.55993163,3.42994406,0.01003765,0.17170405,0.41447886,0.88778879,0.02425778,0.66846103
-4.85342671,5.25561020,0.56116504,3.45447546,0.01040222,0.16812464,0.41359916,0.87357167,0.02476415,0.67131765
-4.84742371,5.24515632,0.56081707,3.46449012,0.01073069,0.16432043,0.41169732,0.85666148,0.02521417,0.67165434
-4.84142071,5.21405123,0.55885167,3.45948897,0.01101994,0.16032738,0.40872595,0.83722530,0.02559854,0.66944140
-4.83541771,5.16242911,0.55528549,3.43929101,0.01126784,0.15619336,0.40467770,0.81550292,0.02591002,0.66471166
-4.82941471,5.09090872,0.55018916,3.40404529,0.01147332,0.15197735,0.39958636,0.79180410,0.02614368,0.65756168
-4.82341171,5.00058714,0.54368654,3.35423237,0.01163639,0.14774826,0.39352645,0.76650379,0.02629717,0.64815086
-4.81740870,4.89301768,0.53595188,3.29065471,0.01175813,0.14358317,0.38661142,0.74003541,0.02637076,0.63669828
-4.81140570,4.77017257,0.52720498,3.21441649,0.01184062,0.13956527,0.37899045,0.71288250,0.02636731,0.62347733
-4.80540270,4.63439162,0.51770458,3.12689321,0.01188684,0.13578148,0.37084397,0.68556894,0.02629218,0.60880830
-4.79939970,4.48831878,0.50774012,3.02969252,0.01190055,0.13231975,0.36237810,0.65864811,0.02615293,0.59304909
-4.79339670,4.33482904,0.49762233,2.92460772,0.01188610,0.12926632,0.35381813,0.63269133,0.02595900,0.57658441
-4.78739370,4.17694846,0.48767292,2.81356582,0.01184820,0.12670283,0.34540140,0.60827589,0.02572125,0.55981390
-4.78139070,4.01777048,0.47821381,2.69857246,0.01179173,0.12470359,0.33736988,0.58597311,0.02545152,0.54313962
-4.77538769,3.86037171,0.46955645,2.58165574,0.01172149,0.12333292,0.32996257,0.56633658,0.02516206,0.52695337
-4.76938469,3.70773040,0.46199153,2.46481129,0.01164198,0.12264278,0.32340828,0.54989098,0.02486500,0.51162449
-4.76338169,3.56265044,0.45577954,2.34995074,0.01155715,0.12267077,0.31791879,0.53712169,0.02457186,0.49748846
-4.75737869,3.42769347,0.45114255,2.23885521,0.01147028,0.12343851,0.31368283,0.52846521,0.02429306,0.48483686
-4.75137569,3.30512123,0.44825756,2.13313564,0.01138377,0.12495049,0.31086095,0.52430081,0.02403753,0.47390912
-4.74537269,3.19684955,0.44725149,2.03420082,0.01129905,0.12719355,0.30958149,0.52494309,0.02381237,0.46488615
-4.73936968,3.10441502,0.44819819,1.94323391,0.01121656,0.13013673,0.30993769,0.53063590,0.02362270,0.45788630
-4.73336668,3.02895444,0.45111724,1.86117776,0.01113573,0.13373185,0.31198594,0.54154725,0.02347150,0.45296359
-4.72736368,2.97119700,0.45597475,1.78872869,0.01105505,0.13791456,0.31574523,0.55776544,0.02335967,0.45010820
-4.72136068,2.93146810,0.46268588,1.72633828,0.01097218,0.14260582,0.32119762,0.57929630,0.02328610,0.44924917
-4.71535768,2.90970379,0.47111897,1.67422227,0.01088414,0.14771394,0.32828960,0.60606150,0.02324794,0.45025901
-4.70935468,2.90547421,0.48110098,1.63237538,0.01078747,0.15313692,0.33693435,0.63789788,0.02324087,0.45296006
-4.70335168,2.91801422,0.49242395,1.60059092,0.01067850,0.15876506,0.34701444,0.67455798,0.02325946,0.45713210
-4.69734867,2.94625950,0.50485218,1.57848369,0.01055357,0.16448383,0.35838516,0.71571153,0.02329758,0.46252099
-4.69134567,2.98888632,0.51812980,1.56551502,0.01040930,0.17017672,0.37087793,0.76094822,0.02334877,0.46884789
-4.68534267,3.04435334,0.53198834,1.56101863,0.01024281,0.17572815,0.38430403,0.80978160,0.02340673,0.47581857
-4.67933967,3.11094395,0.54615415,1.56422628,0.01005192,0.18102626,0.39845821,0.86165434,0.02346559,0.48313274
-4.67333667,3.18680815,0.56035523,1.57429244,0.00983537,0.18596551,0.41312235,0.91594481,0.02352031,0.49049275
-4.66733367,3.27000296,0.57432743,1.59031715,0.00959291,0.19044891,0.42806895,0.97197522,0.02356691,0.49761165
-4.66133067,3.35853078,0.58781981,1.61136684,0.00932542,0.19439009,0.44306450,1.02902108,0.02360264,0.50422030
-4.65532766,3.45037540,0.60059893,1.63649279,0.00903496,0.19771481,0.45787281,1.08632223,0.02362610,0.51007342
-4.64932466,3.54353561,0.61245235,1.66474724,0.00872469,0.20036224,0.47225816,1.14309530,0.02363727,0.51495450
-4.64332166,3.63605615,0.62319101,1.69519726,0.00839887,0.20228568,0.48598850,1.19854729,0.02363741,0.51867952
