energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.73586793,0.57319633,0.01186953,0.05824736,0.28645335,0.10108294,0.01545854,0.20722392,0.25923601,0.01479071
-5.72986493,0.57092560,0.01223202,0.05653392,0.28162131,0.10297321,0.01766259,0.20513934,0.25133631,0.01483630
-5.72386193,0.57388418,0.01266451,0.05524848,0.27847240,0.10588695,0.02034441,0.20461895,0.24521543,0.01504205
-5.71785893,0.58171425,0.01315784,0.05435487,0.27678193,0.10977092,0.02352318,0.20550536,0.24067080,0.01539617
-5.71185593,0.59400637,0.01370177,0.05380962,0.27629726,0.11456078,0.02721635,0.20762704,0.23747537,0.01588640
-5.70585293,0.61031172,0.01428518,0.05356403,0.27674822,0.12018211,0.03143821,0.21080427,0.23538707,0.01650010
-5.69984992,0.63015358,0.01489635,0.05356613,0.27785737,0.12655156,0.03619830,0.21485476,0.23415816,0.01722448
-5.69384692,0.65303787,0.01552320,0.05376266,0.27934988,0.13357777,0.04149986,0.21959882,0.23354409,0.01804671
-5.68784392,0.67846214,0.01615349,0.05410079,0.28096252,0.14116230,0.04733827,0.22486380,0.23331140,0.01895397
-5.68184092,0.70592299,0.01677509,0.05452967,0.28245152,0.14920039,0.05369953,0.23048776,0.23324462,0.01993348
-5.67583792,0.73492175,0.01737611,0.05500172,0.28359911,0.15758171,0.06055898,0.23632204,0.23315177,0.02097255
-5.66983492,0.76496844,0.01794517,0.05547364,0.28421845,0.16619106,0.06788018,0.24223300,0.23286838,0.02205848
-5.66383192,0.79558426,0.01847146,0.05590712,0.28415703,0.17490913,0.07561417,0.24810263,0.23226016,0.02317851
-5.65782891,0.82630271,0.01894494,0.05626929,0.28329833,0.18361323,0.08369903,0.25382833,0.23122392,0.02431977
-5.65182591,0.85666985,0.01935647,0.05653286,0.28156209,0.19217831,0.09205994,0.25932181,0.22968737,0.02546915
-5.64582291,0.88624405,0.01969787,0.05667611,0.27890298,0.20047800,0.10060966,0.26450737,0.22760739,0.02661327
-5.63981991,0.91459554,0.01996204,0.05668261,0.27530818,0.20838599,0.10924950,0.26931974,0.22496747,0.02773838
-5.63381691,0.94130638,0.02014305,0.05654081,0.27079390,0.21577755,0.11787081,0.27370166,0.22177417,0.02883036
-5.62781391,0.96597111,0.02023620,0.05624351,0.26540119,0.22253141,0.12635691,0.27760147,0.21805317,0.02987478
-5.62181091,0.98819834,0.02023811,0.05578733,0.25919132,0.22853171,0.13458550,0.28097086,0.21384491,0.03085695
-5.61580790,1.00761363,0.02014673,0.05517209,0.25224092,0.23367031,0.14243140,0.28376307,0.20920036,0.03176207
-5.60980490,1.02386369,0.01996143,0.05440021,0.24463728,0.23784908,0.14976957,0.28593156,0.20417695,0.03257545
-5.60380190,1.03662182,0.01968301,0.05347625,0.23647388,0.24098227,0.15647837,0.28742950,0.19883505,0.03328277
-5.59779890,1.04559462,0.01931370,0.05240637,0.22784644,0.24299892,0.16244283,0.28820982,0.19323505,0.03387039
-5.59179590,1.05052951,0.01885717,0.05119806,0.21884958,0.24384495,0.16755788,0.28822613,0.18743522,0.03432572
-5.58579290,1.05122285,0.01831849,0.04985981,0.20957423,0.24348514,0.17173149,0.28743433,0.18149050,0.03463757
-5.57978989,1.04752827,0.01770406,0.04840093,0.20010573,0.24190465,0.17488735,0.28579478,0.17545210,0.03479654
-5.57378689,1.03936456,0.01702152,0.04683150,0.19052268,0.23911017,0.17696730,0.28327499,0.16936799,0.03479542
-5.56778389,1.02672288,0.01627966,0.04516228,0.18089656,0.23513051,0.17793317,0.27985266,0.16328411,0.03462947
-5.56178089,1.00967270,0.01548823,0.04340480,0.17129177,0.23001663,0.17776803,0.27551873,0.15724636,0.03429676
-5.55577789,0.98836614,0.01465783,0.04157137,0.16176642,0.22384117,0.17647689,0.27028047,0.15130302,0.03379834
-5.54977489,0.96304037,0.01379968,0.03967513,0.15237321,0.21669730,0.17408662,0.26416429,0.14550754,0.03313841
-5.54377189,0.93401790,0.01292543,0.03773021,0.14316082,0.20869714,0.17064534,0.25721806,0.13992156,0.03232434
-5.53776888,0.90170456,0.01204698,0.03575165,0.13417522,0.19996969,0.16622109,0.24951291,0.13461791,0.03136663
-5.53176588,0.86658542,0.01117628,0.03375553,0.12546115,0.19065835,0.16090003,0.24114437,0.12968345,0.03027877
-5.52576288,0.82921843,0.01032513,0.03175889,0.11706344,0.18091815,0.15478404,0.23223269,0.12522159,0.02907697
-5.51975988,0.79022632,0.00950501,0.02977969,0.10902817,0.17091288,0.14798804,0.22292245,0.12135435,0.02777990
-5.51375688,0.75028683,0.00872696,0.02783669,0.10140376,0.16081199,0.14063703,0.21338136,0.11822377,0.02640825
-5.50775388,0.71012172,0.00800141,0.02594940,0.09424166,0.15078767,0.13286290,0.20379834,0.11599263,0.02498433
-5.50175088,0.67048489,0.00733811,0.02413782,0.08759690,0.14101190,0.12480128,0.19438097,0.11484429,0.02353156
-5.49574787,0.63214988,0.00674608,0.02242238,0.08152840,0.13165378,0.11658849,0.18535229,0.11498170,0.02207403
-5.48974487,0.59589723,0.00623351,0.02082366,0.07609896,0.12287696,0.10835857,0.17694719,0.11662524,0.02063594
-5.48374187,0.56250176,0.00580776,0.01936227,0.07137510,0.11483746,0.10024070,0.16940835,0.12000970,0.01924120
-5.47773887,0.53272016,0.00547534,0.01805863,0.06742664,0.10768161,0.09235689,0.16298193,0.12538002,0.01791292
-5.47173587,0.50727890,0.00524189,0.01693281,0.06432608,0.10154429,0.08482007,0.15791297,0.13298598,0.01667305
-5.46573287,0.48686253,0.00511218,0.01600431,0.06214777,0.09654738,0.07773254,0.15444064,0.14307586,0.01554197
-5.45972986,0.47210243,0.00509003,0.01529191,0.06096692,0.09279834,0.07118491,0.15279341,0.15588892,0.01453823
-5.45372686,0.46356596,0.00517835,0.01481344,0.06085828,0.09038892,0.06525535,0.15318412,0.17164717,0.01367825
-5.44772386,0.46174591,0.00537903,0.01458562,0.06189476,0.08939393,0.06000917,0.15580495,0.19054614,0.01297612
-5.44172086,0.46705026,0.00569288,0.01462376,0.06414566,0.08987007,0.05549878,0.16082247,0.21274532,0.01244343
-5.43571786,0.47979222,0.00611951,0.01494157,0.06767479,0.09185474,0.05176377,0.16837274,0.23835817,0.01208912
-5.42971486,0.50018063,0.00665727,0.01555078,0.07253826,0.09536486,0.04883122,0.17855639,0.26744225,0.01191941
-5.42371186,0.52831080,0.00730306,0.01646085,0.07878210,0.10039576,0.04671611,0.19143407,0.29998986,0.01193767
-5.41770885,0.56415605,0.00805226,0.01767855,0.08643968,0.10692008,0.04542180,0.20702208,0.33591951,0.01214443
-5.41170585,0.60756023,0.00889857,0.01920755,0.09552905,0.11488681,0.04494045,0.22528853,0.37506880,0.01253728
-5.40570285,0.65823168,0.00983397,0.02104796,0.10605011,0.12422061,0.04525351,0.24615006,0.41718913,0.01311090
-5.39969985,0.71573897,0.01084859,0.02319585,0.11798195,0.13482133,0.04633210,0.26946945,0.46194276,0.01385704
-5.39369685,0.77950905,0.01193075,0.02564280,0.13128026,0.14656404,0.04813737,0.29505415,0.50890250,0.01476457
-5.38769385,0.84882830,0.01306694,0.02837547,0.14587512,0.15929950,0.05062086,0.32265611,0.55755446,0.01581951
-5.38169085,0.92284689,0.01424197,0.03137522,0.16166915,0.17285527,0.05372485,0.35197300,0.60730410,0.01700519
-5.37568784,1.00058700,0.01543912,0.03461786,0.17853636,0.18703754,0.05738275,0.38265090,0.65748555,0.01830235
-5.36968484,1.08095503,0.01664038,0.03807347,0.19632169,0.20163360,0.06151957,0.41428882,0.70737423,0.01968938
-5.36368184,1.16275810,0.01782676,0.04170643,0.21484143,0.21641519,0.06605254,0.44644483,0.75620249,0.02114259
-5.35767884,1.24472472,0.01897867,0.04547562,0.23388475,0.23114245,0.07089194,0.47864392,0.80317789,0.02263654
-5.35167584,1.32552940,0.02007637,0.04933480,0.25321615,0.24556865,0.07594207,0.51038754,0.84750357,0.02414448
-5.34567284,1.40382070,0.02110041,0.05323323,0.27257917,0.25944544,0.08110257,0.54116449,0.88839999,0.02563881
-5.33966983,1.47825206,0.02203217,0.05711653,0.29170113,0.27252850,0.08626986,0.57046304,0.92512723,0.02709160
-5.33366683,1.54751464,0.02285434,0.06092773,0.31029891,0.28458356,0.09133896,0.59778381,0.95700702,0.02847524
-5.32766383,1.61037085,0.02355144,0.06460854,0.32808563,0.29539232,0.09620546,0.62265310,0.98344353,0.02976299
-5.32166083,1.66568772,0.02411027,0.06810074,0.34477805,0.30475832,0.10076765,0.64463617,1.00394212,0.03092967
-5.31565783,1.71246867,0.02452034,0.07134774,0.36010446,0.31251238,0.10492879,0.66334997,1.01812513,0.03195231
-5.30965483,1.74988242,0.02477417,0.07429623,0.37381270,0.31851740,0.10859943,0.67847478,1.02574413,0.03281069
-5.30365183,1.77728806,0.02486762,0.07689771,0.38567814,0.32267238,0.11169960,0.68976441,1.02668801,0.03348797
-5.29764882,1.79425488,0.02480000,0.07911012,0.39551111,0.32491545,0.11416094,0.69705438,1.02098654,0.03397111
-5.29164582,1.80057636,0.02457419,0.08089921,0.40316365,0.32522569,0.11592850,0.70026779,1.00880936,0.03425130
-5.28564282,1.79627743,0.02419658,0.08223978,0.40853501,0.32362377,0.11696224,0.69941854,0.99046033,0.03432421
-5.27963982,1.78161469,0.02367699,0.08311661,0.41157591,0.32017134,0.11723815,0.69461182,0.96636759,0.03419010
-5.27363682,1.75706943,0.02302842,0.08352512,0.41229104,0.31496902,0.11674881,0.68604160,0.93706968,0.03385388
-5.26763382,1.72333360,0.02226682,0.08347158,0.41073987,0.30815332,0.11550351,0.67398545,0.90319859,0.03332493
-5.26163082,1.68128927,0.02141073,0.08297307,0.40703557,0.29989233,0.11352782,0.65879655,0.86546009,0.03261684
-5.25562781,1.63198225,0.02048092,0.08205691,0.40134200,0.29038050,0.11086258,0.64089343,0.82461256,0.03174701
-5.24962481,1.57659085,0.01949998,0.08075979,0.39386896,0.27983270,0.10756252,0.62074767,0.78144491,0.03073613
-5.24362181,1.51639101,0.01849191,0.07912650,0.38486579,0.26847766,0.10369432,0.59887001,0.73675459,0.02960758
-5.23761881,1.45271908,0.01748171,0.07720841,0.37461362,0.25655122,0.09933441,0.57579553,0.69132642,0.02838672
-5.23161581,1.38693359,0.01649502,0.07506165,0.36341653,0.24428940,0.09456646,0.55206823,0.64591306,0.02710024
-5.22561281,1.32037743,0.01555776,0.07274516,0.35159198,0.23192182,0.08947877,0.52822578,0.60121759,0.02577534
-5.21960980,1.25434191,0.01469576,0.07031862,0.33946098,0.21966546,0.08416154,0.50478484,0.55787879,0.02443907
-5.21360680,1.19003363,0.01393454,0.06784043,0.32733831,0.20771911,0.07870429,0.48222754,0.51645950,0.02311760
-5.20760380,1.12854560,0.01329895,0.06536577,0.31552318,0.19625867,0.07319337,0.46098949,0.47743800,0.02183558
-5.20160080,1.07083314,0.01281303,0.06294483,0.30429083,0.18543335,0.06770978,0.44144977,0.44120276,0.02061563
-5.19559780,1.01769548,0.01249968,0.06062128,0.29388517,0.17536310,0.06232729,0.42392302,0.40805028,0.01947781
-5.18959480,0.96976319,0.01238052,0.05843110,0.28451288,0.16613700,0.05711098,0.40865406,0.37818577,0.01843931
-5.18359180,0.92749183,0.01247557,0.05640175,0.27633912,0.15781293,0.05211611,0.39581477,0.35172661,0.01751415
-5.17758879,0.89116141,0.01280307,0.05455170,0.26948487,0.15041833,0.04738752,0.38550354,0.32870792,0.01671306
-5.17158579,0.86088165,0.01337915,0.05289038,0.26402602,0.14395192,0.04295941,0.37774689,0.30909010,0.01604340
-5.16558279,0.83660217,0.01421756,0.05141855,0.25999416,0.13838645,0.03885546,0.37250325,0.29276763,0.01550921
-5.15957979,0.81812718,0.01532931,0.05012897,0.25737883,0.13367216,0.03508940,0.36966856,0.27957901,0.01511134
-5.15357679,0.80513370,0.01672234,0.04900746,0.25613120,0.12974090,0.03166581,0.36908332,0.26931707,0.01484762
-5.14757379,0.79719244,0.01840117,0.04803412,0.25616887,0.12651061,0.02858115,0.37054090,0.26173962,0.01471317
-5.14157079,0.79379050,0.02036653,0.04718483,0.25738159,0.12389010,0.02582501,0.37379658,0.25657973,0.01470061
-5.13556778,0.79435486,0.02261504,0.04643282,0.25963752,0.12178380,0.02338144,0.37857709,0.25355572,0.01480046
-5.12956478,0.79827595,0.02513897,0.04575034,0.26278996,0.12009640,0.02123026,0.38459030,0.25238026,0.01500146
-5.12356178,0.80493034,0.02792602,0.04511023,0.26668402,0.11873717,0.01934847,0.39153473,0.25276875,0.01529094
-5.11755878,0.81370217,0.03095924,0.04448745,0.27116329,0.11762369,0.01771147,0.39910868,0.25444657,0.01565516
-5.11155578,0.82400242,0.03421709,0.04386042,0.27607601,0.11668514,0.01629425,0.40701873,0.25715529,0.01607972
-5.10555278,0.83528590,0.03767358,0.04321218,0.28128076,0.11586473,0.01507238,0.41498749,0.26065782,0.01654986
-5.09954977,0.84706554,0.04129861,0.04253132,0.28665147,0.11512148,0.01402290,0.42276042,0.26474239,0.01705086
-5.09354677,0.85892374,0.04505844,0.04181257,0.29208162,0.11443108,0.01312495,0.43011179,0.26922553,0.01756832
-5.08754377,0.87052085,0.04891632,0.04105722,0.29748753,0.11378608,0.01236029,0.43684949,0.27395402,0.01808853
-5.08154077,0.88160061,0.05283322,0.04027314,0.30281074,0.11319517,0.01171362,0.44281894,0.27880597,0.01859872
-5.07553777,0.89199277,0.05676870,0.03947461,0.30801946,0.11268190,0.01117270,0.44790586,0.28369093,0.01908736
-5.06953477,0.90161287,0.06068179,0.03868186,0.31310899,0.11228263,0.01072837,0.45203808,0.28854939,0.01954440
-5.06353177,0.91045939,0.06453197,0.03792039,0.31810118,0.11204408,0.01037441,0.45518616,0.29335139,0.01996147
-5.05752876,0.91860841,0.06828007,0.03722006,0.32304300,0.11202036,0.01010726,0.45736311,0.29809467,0.02033203
-5.05152576,0.92620594,0.07188913,0.03661407,0.32800404,0.11226982,0.00992569,0.45862281,0.30280202,0.02065152
-5.04552276,0.93345816,0.07532518,0.03613777,0.33307327,0.11285163,0.00983037,0.45905757,0.30751829,0.02091739
-5.03951976,0.94061974,0.07855784,0.03582737,0.33835485,0.11382242,0.00982335,0.45879439,0.31230675,0.02112908
-5.03351676,0.94798042,0.08156078,0.03571863,0.34396325,0.11523298,0.00990761,0.45799028,0.31724511,0.02128798
-5.02751376,0.95585038,0.08431197,0.03584552,0.35001770,0.11712514,0.01008645,0.45682646,0.32242108,0.02139725
-5.02151076,0.96454439,0.08679376,0.03623887,0.35663612,0.11952900,0.01036299,0.45550167,0.32792773,0.02146159
-5.01550775,0.97436546,0.08899277,0.03692510,0.36392871,0.12246055,0.01073965,0.45422457,0.33385850,0.02148699
-5.00950475,0.98558830,0.09089955,0.03792504,0.37199142,0.12591979,0.01121764,0.45320561,0.34030223,0.02148038
-5.00350175,0.99844312,0.09250822,0.03925286,0.38089948,0.12988937,0.01179652,0.45264841,0.34733811,0.02144923
-4.99749875,1.01310043,0.09381589,0.04091517,0.39070129,0.13433386,0.01247383,0.45274097,0.35503082,0.02140112
-4.99149575,1.02965736,0.09482207,0.04291025,0.40141292,0.13919965,0.01324478,0.45364721,0.36342604,0.02134337
-4.98549275,1.04812627,0.09552810,0.04522760,0.41301352,0.14441545,0.01410205,0.45549887,0.37254637,0.02128257
-4.97948974,1.06842604,0.09593654,0.04784761,0.42544190,0.14989350,0.01503564,0.45838843,0.38238792,0.02122421
-4.97348674,1.09037675,0.09605072,0.05074161,0.43859448,0.15553133,0.01603290,0.46236325,0.39291769,0.02117239
-4.96748374,1.11369812,0.09587431,0.05387210,0.45232484,0.16121414,0.01707862,0.46742120,0.40407187,0.02112949
-4.96148074,1.13801190,0.09541113,0.05719334,0.46644501,0.16681763,0.01815523,0.47350821,0.41575524,0.02109606
-4.95547774,1.16284857,0.09466498,0.06065216,0.48072852,0.17221131,0.01924318,0.48051774,0.42784153,0.02107071
-4.94947474,1.18765802,0.09363975,0.06418910,0.49491520,0.17726208,0.02032132,0.48829246,0.44017506,0.02105015
-4.94347174,1.21182410,0.09233957,0.06773977,0.50871765,0.18183804,0.02136746,0.49662794,0.45257342,0.02102930
-4.93746873,1.23468248,0.09076915,0.07123639,0.52182909,0.18581237,0.02235897,0.50527845,0.46483123,0.02100155
-4.93146573,1.25554135,0.08893412,0.07460956,0.53393244,0.18906715,0.02327341,0.51396449,0.47672479,0.02095902
-4.92546273,1.27370376,0.08684149,0.07779008,0.54471013,0.19149697,0.02408922,0.52238189,0.48801763,0.02089301
-4.91945973,1.28849117,0.08450011,0.08071084,0.55385438,0.19301218,0.02478639,0.53021204,0.49846659,0.02079438
-4.91345673,1.29926673,0.08192110,0.08330868,0.56107736,0.19354173,0.02534711,0.53713273,0.50782836,0.02065403
-4.90745373,1.30545762,0.07911814,0.08552615,0.56612099,0.19303539,0.02575635,0.54282934,0.51586613,0.02046333
-4.90145073,1.30657528,0.07610775,0.08731311,0.56876571,0.19146529,0.02600234,0.54700572,0.52235631,0.02021460
-4.89544772,1.30223268,0.07290944,0.08862813,0.56883808,0.18882678,0.02607698,0.54939432,0.52709483,0.01990147
-4.88944472,1.29215795,0.06954561,0.08943957,0.56621664,0.18513848,0.02597611,0.54976526,0.52990304,0.01951920
-4.88344172,1.27620381,0.06604144,0.08972637,0.56083608,0.18044159,0.02569959,0.54793383,0.53063288,0.01906494
-4.87743872,1.25435230,0.06242454,0.08947850,0.55268925,0.17479844,0.02525130,0.54376629,0.52917118,0.01853789
-4.87143572,1.22671496,0.05872450,0.08869703,0.54182719,0.16829040,0.02463897,0.53718365,0.52544298,0.01793933
-4.86543272,1.19352835,0.05497233,0.08739387,0.52835717,0.16101519,0.02387387,0.52816345,0.51941373,0.01727261
-4.85942971,1.15514533,0.05119981,0.08559116,0.51243878,0.15308376,0.02297040,0.51673950,0.51109036,0.01654302
-4.85342671,1.11202257,0.04743878,0.08332039,0.49427842,0.14461677,0.02194554,0.50299965,0.50052118,0.01575754
-4.84742371,1.06470506,0.04372043,0.08062121,0.47412242,0.13574101,0.02081831,0.48708188,0.48779462,0.01492465
-4.84142071,1.01380822,0.04007460,0.07754011,0.45224913,0.12658568,0.01960908,0.46916879,0.47303690,0.01405393
-4.83541771,0.95999854,0.03652912,0.07412893,0.42896029,0.11727882,0.01833895,0.44948101,0.45640872,0.01315574
-4.82941471,0.90397370,0.03310920,0.07044324,0.40457218,0.10794401,0.01702906,0.42826961,0.43810103,0.01224086
-4.82341171,0.84644273,0.02983701,0.06654080,0.37940680,0.09869738,0.01570006,0.40580803,0.41833019,0.01132012
-4.81740870,0.78810726,0.02673127,0.06247997,0.35378346,0.08964511,0.01437151,0.38238384,0.39733242,0.01040408
-4.81140570,0.72964419,0.02380699,0.05831830,0.32801099,0.08088144,0.01306141,0.35829056,0.37535808,0.00950267
-4.80540270,0.67169066,0.02107540,0.05411117,0.30238096,0.07248717,0.01178588,0.33381992,0.35266559,0.00862504
-4.79939970,0.61483135,0.01854393,0.04991067,0.27716191,0.06452886,0.01055883,0.30925473,0.32951549,0.00777923
-4.79339670,0.55958861,0.01621633,0.04576465,0.25259481,0.05705842,0.00939181,0.28486266,0.30616462,0.00697214
-4.78739370,0.50641536,0.01409292,0.04171595,0.22888977,0.05011330,0.00829395,0.26089088,0.28286071,0.00620936
-4.78139070,0.45569081,0.01217086,0.03780192,0.20622394,0.04371714,0.00727195,0.23756192,0.25983745,0.00549515
-4.77538769,0.40771887,0.01044455,0.03405408,0.18474067,0.03788074,0.00633018,0.21507048,0.23731023,0.00483252
-4.76938469,0.36272889,0.00890602,0.03049798,0.16454964,0.03260339,0.00547087,0.19358150,0.21547263,0.00422320
-4.76338169,0.32087862,0.00754542,0.02715333,0.14572805,0.02787436,0.00469432,0.17322920,0.19449367,0.00366779
-4.75737869,0.28225885,0.00635139,0.02403416,0.12832253,0.02367457,0.00399912,0.15411706,0.17451602,0.00316590
-4.75137569,0.24689949,0.00531156,0.02114919,0.11235168,0.01997827,0.00338246,0.13631883,0.15565495,0.00271624
-4.74537269,0.21477667,0.00441293,0.01850230,0.09780917,0.01675477,0.00284042,0.11988010,0.13799816,0.00231681
-4.73936968,0.18582044,0.00364226,0.01609305,0.08466702,0.01397001,0.00236819,0.10482064,0.12160645,0.00196508
-4.73336668,0.15992284,0.00298634,0.01391728,0.07287912,0.01158808,0.00196042,0.09113707,0.10651495,0.00165807
-4.72736368,0.13694598,0.00243233,0.01196768,0.06238475,0.00957253,0.00161138,0.07880603,0.09273508,0.00139259
-4.72136068,0.11672982,0.00196797,0.01023445,0.05311202,0.00788754,0.00131524,0.06778735,0.08025686,0.00116528
-4.71535768,0.09909959,0.00158172,0.00870585,0.04498110,0.00649889,0.00106621,0.05802741,0.06905171,0.00097280
-4.70935468,0.08387251,0.00126292,0.00736882,0.03790720,0.00537470,0.00085870,0.04946246,0.05907534,0.00081188
-4.70335168,0.07086379,0.00100184,0.00620944,0.03180328,0.00448603,0.00068745,0.04202167,0.05027087,0.00067945
-4.69734867,0.05989190,0.00078976,0.00521343,0.02658230,0.00380729,0.00054762,0.03563011,0.04257184,0.00057264
-4.69134567,0.05078284,0.00061893,0.00436654,0.02215926,0.00331647,0.00043486,0.03021127,0.03590519,0.00048886
-4.68534267,0.04337368,0.00048258,0.00365495,0.01845274,0.00299522,0.00034535,0.02568940,0.03019396,0.00042585
-4.67933967,0.03751517,0.00037488,0.00306548,0.01538618,0.00282891,0.00027585,0.02199133,0.02535980,0.00038164
-4.67333667,0.03307360,0.00029089,0.00258587,0.01288872,0.00280642,0.00022369,0.01904797,0.02132511,0.00035460
-4.66733367,0.02993183,0.00022647,0.00220494,0.01089588,0.00291999,0.00018684,0.01679540,0.01801486,0.00034339
-4.66133067,0.02798975,0.00017828,0.00191272,0.00934977,0.00316495,0.00016387,0.01517557,0.01535802,0.00034698
-4.65532766,0.02716401,0.00014366,0.00170051,0.00819927,0.00353939,0.00015403,0.01413663,0.01328869,0.00036456
-4.64932466,0.02738736,0.00012058,0.00156095,0.00739982,0.00404380,0.00015723,0.01363290,0.01174683,0.00039557
-4.64332166,0.02860751,0.00010763,0.00148802,0.00691318,0.00468073,0.00017412,0.01362461,0.01067872,0.00043962
