energy_ev,total_up,C_s_up,C_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-5.39969985,3.07076859,0.04007087,0.44808886,0.79856537,0.63413051,1.31087506,0.00000000,1.36922041,0.86835182
-5.39369685,2.96640277,0.03988839,0.42528408,0.76194144,0.61327553,1.25714605,0.00000000,1.31444375,0.84868165
-5.38769385,2.85914842,0.03954251,0.40234415,0.72516658,0.59122160,1.20315428,0.00000000,1.26102552,0.82733464
-5.38169085,2.75015565,0.03905088,0.37953060,0.68854701,0.56820505,1.14947304,0.00000000,1.20922296,0.80457012
-5.37568784,2.64057207,0.03843448,0.35708493,0.65237322,0.54446913,1.09666530,0.00000000,1.15925892,0.78066274
-5.36968484,2.53152891,0.03771690,0.33522450,0.61691704,0.52026029,1.04527624,0.00000000,1.11132477,0.75590021
-5.36368184,2.42412687,0.03692339,0.31413945,0.58242888,0.49582433,0.99582561,0.00000000,1.06558284,0.73058091
-5.35767884,2.31942197,0.03607991,0.29399049,0.54913507,0.47140248,0.94879997,0.00000000,1.02216843,0.70501125
-5.35167584,2.21841172,0.03521215,0.27490762,0.51723561,0.44722760,0.90464520,0.00000000,0.98119132,0.67950284
-5.34567284,2.12202188,0.03434453,0.25698987,0.48690219,0.42352050,0.86375932,0.00000000,0.94273668,0.65436951
-5.33966983,2.03109412,0.03349928,0.24030577,0.45827671,0.40048659,0.82648616,0.00000000,0.90686549,0.62992396
-5.33366683,1.94637502,0.03269559,0.22489461,0.43147029,0.37831284,0.79310990,0.00000000,0.87361464,0.60647444
-5.32766383,1.86850670,0.03194898,0.21076842,0.40656286,0.35716529,0.76385081,0.00000000,0.84299669,0.58432109
-5.32166083,1.79801944,0.03127075,0.19791438,0.38360338,0.33718705,0.73886247,0.00000000,0.81499962,0.56375238
-5.31565783,1.73532651,0.03066765,0.18629771,0.36261072,0.31849692,0.71823043,0.00000000,0.78958665,0.54504148
-5.30965483,1.68072155,0.03014180,0.17586483,0.34357514,0.30118864,0.70197264,0.00000000,0.76669633,0.52844272
-5.30365183,1.63437846,0.02969079,0.16654666,0.32646049,0.28533078,0.69004146,0.00000000,0.74624307,0.51418822
-5.29764882,1.59635389,0.02930791,0.15826206,0.31120682,0.27096725,0.68232728,0.00000000,0.72811821,0.50248480
-5.29164582,1.56659221,0.02898270,0.15092111,0.29773357,0.25811838,0.67866368,0.00000000,0.71219173,0.49351113
-5.28564282,1.54493273,0.02870155,0.14442841,0.28594311,0.24678251,0.67883382,0.00000000,0.69831457,0.48741525
-5.27963982,1.53111873,0.02844843,0.13868604,0.27572442,0.23693796,0.68257782,0.00000000,0.68632159,0.48431241
-5.27363682,1.52480801,0.02820578,0.13359636,0.26695697,0.22854532,0.68960085,0.00000000,0.67603500,0.48428324
-5.26763382,1.52558421,0.02795531,0.12906441,0.25951448,0.22154985,0.69958158,0.00000000,0.66726818,0.48737229
-5.26163082,1.53296857,0.02767893,0.12500004,0.25326844,0.21588400,0.71218042,0.00000000,0.65982962,0.49358674
-5.25562781,1.54643132,0.02735956,0.12131955,0.24809135,0.21146982,0.72704759,0.00000000,0.65352690,0.50289553
-5.24962481,1.56540246,0.02698187,0.11794700,0.24385948,0.20822114,0.74383017,0.00000000,0.64817029,0.51522854
-5.24362181,1.58928121,0.02653291,0.11481508,0.24045506,0.20604563,0.76217838,0.00000000,0.64357605,0.53047619
-5.23761881,1.61744413,0.02600262,0.11186557,0.23776790,0.20484634,0.78175042,0.00000000,0.63956896,0.54848913
-5.23161581,1.64925153,0.02538418,0.10904946,0.23569639,0.20452313,0.80221611,0.00000000,0.63598421,0.56907837
-5.22561281,1.68405236,0.02467416,0.10632668,0.23414789,0.20497356,0.82325909,0.00000000,0.63266851,0.59201585
-5.21960980,1.72118771,0.02387260,0.10366557,0.23303861,0.20609360,0.84457778,0.00000000,0.62948033,0.61703548
-5.21360680,1.75999321,0.02298280,0.10104210,0.23229305,0.20777809,0.86588526,0.00000000,0.62628961,0.64383492
-5.20760380,1.79980103,0.02201114,0.09843891,0.23184302,0.20992101,0.88690823,0.00000000,0.62297676,0.67207826
-5.20160080,1.83994167,0.02096664,0.09584427,0.23162658,0.21241569,0.90738552,0.00000000,0.61943146,0.70139962
-5.19559780,1.87974640,0.01986052,0.09325100,0.23158679,0.21515514,0.92706630,0.00000000,0.61555122,0.73140792
-5.18959480,1.91855074,0.01870568,0.09065539,0.23167063,0.21803242,0.94570856,0.00000000,0.61124012,0.76169271
-5.18359180,1.95569932,0.01751610,0.08805628,0.23182795,0.22094127,0.96307790,0.00000000,0.60640776,0.79183129
-5.17758879,1.99055254,0.01630635,0.08545426,0.23201083,0.22377701,0.97894715,0.00000000,0.60096881,0.82139674
-5.17158579,2.02249501,0.01509097,0.08285106,0.23217316,0.22643769,0.99309680,0.00000000,0.59484315,0.84996691
-5.16558279,2.05094563,0.01388407,0.08024912,0.23227061,0.22882556,1.00531651,0.00000000,0.58795657,0.87713393
-5.15957979,2.07536905,0.01269882,0.07765146,0.23226096,0.23084875,1.01540747,0.00000000,0.58024232,0.90251401
-5.15357679,2.09528786,0.01154716,0.07506166,0.23210469,0.23242311,1.02318577,0.00000000,0.57164310,0.92575701
-5.14757379,2.11029504,0.01043951,0.07248417,0.23176585,0.23347419,1.02848634,0.00000000,0.56211353,0.94655546
-5.14157079,2.12006565,0.00938459,0.06992463,0.23121308,0.23393905,1.03116738,0.00000000,0.55162288,0.96465237
-5.13556778,2.12436714,0.00838931,0.06739045,0.23042067,0.23376807,1.03111491,0.00000000,0.54015776,0.97984760
-5.12956478,2.12306757,0.00745882,0.06489143,0.22936963,0.23292634,1.02824710,0.00000000,0.52772459,0.99200237
-5.12356178,2.11614082,0.00659647,0.06244041,0.22804853,0.23139476,1.02251815,0.00000000,0.51435169,1.00104151
-5.11755878,2.10366874,0.00580400,0.06005396,0.22645427,0.22917067,1.01392140,0.00000000,0.50009052,1.00695349
-5.11155578,2.08583960,0.00508165,0.05775301,0.22459250,0.22626797,1.00249148,0.00000000,0.48501633,1.00978808
-5.10555278,2.06294308,0.00442837,0.05556342,0.22247784,0.22271665,0.98830546,0.00000000,0.46922781,1.00965177
-5.09954977,2.03536196,0.00384202,0.05351651,0.22013375,0.21856195,0.97148283,0.00000000,0.45284580,1.00670131
-5.09354677,2.00356105,0.00331960,0.05164943,0.21759226,0.21386293,0.95218444,0.00000000,0.43601129,1.00113567
-5.08754377,1.96807391,0.00285745,0.05000545,0.21489345,0.20869071,0.93061054,0.00000000,0.41888258,0.99318691
-5.08154077,1.92948838,0.00245145,0.04863413,0.21208484,0.20312648,0.90699805,0.00000000,0.40163198,0.98311057
-5.07553777,1.88843164,0.00209722,0.04759138,0.20922077,0.19725930,0.88161725,0.00000000,0.38444216,0.97117613
-5.06953477,1.84555583,0.00179026,0.04693937,0.20636181,0.19118385,0.85476825,0.00000000,0.36750239,0.95765808
-5.06353177,1.80152492,0.00152614,0.04674629,0.20357428,0.18499834,0.82677726,0.00000000,0.35100499,0.94282812
-5.05752876,1.75700364,0.00130056,0.04708606,0.20092992,0.17880256,0.79799300,0.00000000,0.33514212,0.92694891
-5.05152576,1.71264882,0.00110948,0.04803778,0.19850576,0.17269613,0.76878332,0.00000000,0.32010304,0.91026968
-5.04552276,1.66910348,0.00094916,0.04968506,0.19638413,0.16677721,0.73953205,0.00000000,0.30607216,0.89302374
-5.03951976,1.62699357,0.00081624,0.05211512,0.19465287,0.16114137,0.71063613,0.00000000,0.29322770,0.87542804
-5.03351676,1.58692720,0.00070776,0.05541776,0.19340547,0.15588093,0.68250293,0.00000000,0.28174109,0.85768450
-5.02751376,1.54949570,0.00062116,0.05968396,0.19274134,0.15108452,0.65554756,0.00000000,0.27177710,0.83998288
-5.02151076,1.51527600,0.00055432,0.06500436,0.19276580,0.14683679,0.63019007,0.00000000,0.26349435,0.82250476
-5.01550775,1.48483343,0.00050553,0.07146737,0.19358981,0.14321838,0.60685226,0.00000000,0.25704630,0.80542821
-5.00950475,1.45872412,0.00047351,0.07915710,0.19532937,0.14030578,0.58595397,0.00000000,0.25258231,0.78893255
-5.00350175,1.43749616,0.00045735,0.08815100,0.19810434,0.13817125,0.56790848,0.00000000,0.25024865,0.77320274
-4.99749875,1.42168879,0.00045654,0.09851736,0.20203658,0.13688244,0.55311714,0.00000000,0.25018912,0.75843290
-4.99149575,1.41182903,0.00047096,0.11031263,0.20724761,0.13650193,0.54196289,0.00000000,0.25254531,0.74482861
-4.98549275,1.40842534,0.00050079,0.12357868,0.21385534,0.13708637,0.53480283,0.00000000,0.25745602,0.73260751
-4.97948974,1.41195825,0.00054657,0.13834006,0.22197033,0.13868535,0.53195980,0.00000000,0.26505591,0.72199830
-4.97348674,1.42286806,0.00060912,0.15460150,0.23169138,0.14134001,0.53371335,0.00000000,0.27547329,0.71323778
-4.96748374,1.44154003,0.00068953,0.17234549,0.24310071,0.14508131,0.54029013,0.00000000,0.28882691,0.70656627
-4.96148074,1.46828772,0.00078912,0.19153038,0.25625889,0.14992823,0.55185420,0.00000000,0.30522192,0.70222149
-4.95547774,1.50333529,0.00090942,0.21208887,0.27119973,0.15588578,0.56849780,0.00000000,0.32474507,0.70043125
-4.94947474,1.54679983,0.00105209,0.23392712,0.28792547,0.16294312,0.59023276,0.00000000,0.34745928,0.70140538
-4.94347174,1.59867490,0.00121890,0.25692448,0.30640241,0.17107184,0.61698343,0.00000000,0.37339782,0.70532737
-4.93746873,1.65881617,0.00141161,0.28093398,0.32655747,0.18022453,0.64858126,0.00000000,0.40255834,0.71234622
-4.93146573,1.72693046,0.00163199,0.30578358,0.34827573,0.19033386,0.68476184,0.00000000,0.43489704,0.72256891
-4.92546273,1.80256902,0.00188164,0.33127812,0.37139938,0.20131214,0.72516457,0.00000000,0.47032332,0.73605410
-4.91945973,1.88512582,0.00216197,0.35720205,0.39572818,0.21305159,0.76933532,0.00000000,0.50869507,0.75280720
-4.91345673,1.97384131,0.00247407,0.38332270,0.42102156,0.22542537,0.81673239,0.00000000,0.54981505,0.77277737
-4.90745373,2.06781202,0.00281862,0.40939425,0.44700251,0.23828933,0.86673566,0.00000000,0.59342855,0.79585643
-4.90145073,2.16600578,0.00319578,0.43516195,0.47336311,0.25148446,0.91865890,0.00000000,0.63922255,0.82187978
-4.89544772,2.26728237,0.00360512,0.46036678,0.49977169,0.26484015,0.97176503,0.00000000,0.68682664,0.85062947
-4.88944472,2.37041890,0.00404548,0.48475020,0.52588141,0.27817792,1.02528385,0.00000000,0.73581572,0.88183899
-4.88344172,2.47413901,0.00451495,0.50805892,0.55133990,0.29131577,1.07843176,0.00000000,0.78571476,0.91519988
-4.87743872,2.57714502,0.00501076,0.53004957,0.57579975,0.30407272,1.13043272,0.00000000,0.83600537,0.95036955
-4.87143572,2.67815159,0.00552924,0.55049313,0.59892927,0.31627362,1.18053975,0.00000000,0.88613440,0.98698021
-4.86543272,2.77591977,0.00606585,0.56917912,0.62042331,0.32775383,1.22805623,0.00000000,0.93552423,1.02464833
-4.85942971,2.86929023,0.00661517,0.58591934,0.64001341,0.33836379,1.27235590,0.00000000,0.98358469,1.06298446
-4.85342671,2.95721412,0.00717095,0.60055125,0.65747711,0.34797310,1.31290114,0.00000000,1.02972629,1.10160276
-4.84742371,3.03878088,0.00772620,0.61294097,0.67264575,0.35647407,1.34925839,0.00000000,1.07337442,1.14013021
-4.84142071,3.11324154,0.00827335,0.62298575,0.68541057,0.36378463,1.38111037,0.00000000,1.11398416,1.17821489
-4.83541771,3.18002714,0.00880436,0.63061619,0.69572676,0.36985035,1.40826431,0.00000000,1.15105520,1.21553334
-4.82941471,3.23876131,0.00931096,0.63579796,0.70361517,0.37464565,1.43065611,0.00000000,1.18414649,1.25179664
-4.82341171,3.28926699,0.00978483,0.63853322,0.70916172,0.37817408,1.44834994,0.00000000,1.21288993,1.28675508
-4.81740870,3.33156687,0.01021788,0.63886160,0.71251432,0.38046766,1.46153354,0.00000000,1.23700287,1.32020143
-4.81140570,3.36587779,0.01060247,0.63686089,0.71387756,0.38158540,1.47050922,0.00000000,1.25629851,1.35197269
-4.80540270,3.39259931,0.01093165,0.63264722,0.71350526,0.38161098,1.47568100,0.00000000,1.27069423,1.38195036
-4.79939970,3.41229694,0.01119941,0.62637478,0.71169113,0.38064972,1.47753830,0.00000000,1.28021690,1.41005923
-4.79339670,3.42568067,0.01140088,0.61823504,0.70875809,0.37882497,1.47663705,0.00000000,1.28500533,1.43626490
-4.78739370,3.43357944,0.01153253,0.60845522,0.70504642,0.37627404,1.47357860,0.00000000,1.28530922,1.46057001
-4.78139070,3.43691252,0.01159229,0.59729615,0.70090145,0.37314382,1.46898762,0.00000000,1.28148476,1.48300938
-4.77538769,3.43665860,0.01157963,0.58504919,0.69666107,0.36958622,1.46348958,0.00000000,1.27398668,1.50364428
-4.76938469,3.43382365,0.01149563,0.57203233,0.69264374,0.36575365,1.45768873,0.00000000,1.26335704,1.52255586
-4.76338169,3.42940840,0.01134289,0.55858531,0.68913731,0.36179461,1.45214744,0.00000000,1.25021086,1.53983823
-4.75737869,3.42437648,0.01112554,0.54506383,0.68638923,0.35784949,1.44736752,0.00000000,1.23521914,1.55559107
-4.75137569,3.41962412,0.01084904,0.53183275,0.68459833,0.35404685,1.44377425,0.00000000,1.21908964,1.56991231
-4.74537269,3.41595228,0.01052001,0.51925855,0.68390862,0.35050009,1.44170357,0.00000000,1.20254610,1.58289095
-4.73936968,3.41404188,0.01014604,0.50770102,0.68440531,0.34730475,1.44139279,0.00000000,1.18630654,1.59460039
-4.73336668,3.41443303,0.00973539,0.49750444,0.68611299,0.34453637,1.44297511,0.00000000,1.17106141,1.60509237
-4.72736368,3.41750856,0.00929678,0.48898849,0.68899621,0.34224906,1.44647787,0.00000000,1.15745226,1.61439195
-4.72136068,3.42348244,0.00883906,0.48243911,0.69296216,0.34047467,1.45182461,0.00000000,1.14605178,1.62249352
-4.71535768,3.43239335,0.00837095,0.47809973,0.69786549,0.33922266,1.45884058,0.00000000,1.13734582,1.62935826
-4.70935468,3.44410352,0.00790080,0.47616305,0.70351481,0.33848061,1.46726137,0.00000000,1.13171808,1.63491298
-4.70335168,3.45830284,0.00743636,0.47676387,0.70968071,0.33821529,1.47674431,0.00000000,1.12943798,1.63905055
-4.69734867,3.47451815,0.00698453,0.47997318,0.71610490,0.33837426,1.48688197,0.00000000,1.13065232,1.64163194
-4.69134567,3.49212742,0.00655127,0.48579393,0.72251003,0.33888799,1.49721735,0.00000000,1.13538077,1.64248984
-4.68534267,3.51037844,0.00614144,0.49415865,0.72860989,0.33967235,1.50726002,0.00000000,1.14351571,1.64143385
-4.67933967,3.52841158,0.00575875,0.50492924,0.73411950,0.34063140,1.51650277,0.00000000,1.15482625,1.63825694
-4.67333667,3.54528596,0.00540574,0.51789901,0.73876491,0.34166045,1.52443818,0.00000000,1.16896640,1.63274321
-4.66733367,3.56000846,0.00508378,0.53279705,0.74229216,0.34264930,1.53057455,0.00000000,1.18548725,1.62467655
-4.66133067,3.57156468,0.00479317,0.54929494,0.74447537,0.34348554,1.53445092,0.00000000,1.20385262,1.61384996
-4.65532766,3.57895120,0.00453321,0.56701561,0.74512364,0.34405788,1.53565065,0.00000000,1.22345782,1.60007524
-4.64932466,3.58120808,0.00430234,0.58554415,0.74408659,0.34425944,1.53381337,0.00000000,1.24365075,1.58319258
-4.64332166,3.57745087,0.00409829,0.60444020,0.74125854,0.34399083,1.52864506,0.00000000,1.26375467,1.56307985
