energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Ta_p_up,Ta_d_up
-5.68184092,0.96837106,0.00055909,0.59244697,0.00131734,0.04850356,1.03243868,0.15075977
-5.67583792,0.88464813,0.00064879,0.53940265,0.00114844,0.04608642,0.95230510,0.13522573
-5.66983492,0.81010634,0.00075785,0.49168660,0.00100880,0.04437684,0.88206044,0.12096912
-5.66383192,0.74495515,0.00088812,0.44942800,0.00089678,0.04338773,0.82199082,0.10800901
-5.65782891,0.68927078,0.00104133,0.41267389,0.00081066,0.04312567,0.77223180,0.09634511
-5.65182591,0.64300149,0.00121911,0.38139286,0.00074872,0.04359077,0.73277085,0.08595943
-5.64582291,0.60597410,0.00142283,0.35547960,0.00070920,0.04477643,0.70345130,0.07681805
-5.63981991,0.57790149,0.00165356,0.33476007,0.00069044,0.04666913,0.68397781,0.06887315
-5.63381691,0.55839106,0.00191194,0.31899740,0.00069078,0.04924818,0.67392324,0.06206500
-5.62781391,0.54695398,0.00219815,0.30789819,0.00070866,0.05248562,0.67273707,0.05632413
-5.62181091,0.54301539,0.00251177,0.30111938,0.00074256,0.05634613,0.67975533,0.05157336
-5.61580790,0.54592532,0.00285173,0.29827539,0.00079101,0.06078718,0.69421203,0.04772988
-5.60980490,0.55497042,0.00321623,0.29894569,0.00085263,0.06575926,0.71525233,0.04470721
-5.60380190,0.56938648,0.00360271,0.30268264,0.00092602,0.07120637,0.74194709,0.04241706
-5.59779890,0.58837160,0.00400779,0.30901945,0.00100986,0.07706679,0.77330914,0.04077108
-5.59179590,0.61110009,0.00442734,0.31747846,0.00110281,0.08327400,0.80831075,0.03968238
-5.58579290,0.63673670,0.00485643,0.32757934,0.00120357,0.08975784,0.84590242,0.03906703
-5.57978989,0.66445121,0.00528947,0.33884730,0.00131082,0.09644595,0.88503234,0.03884519
-5.57378689,0.69343293,0.00572025,0.35082111,0.00142329,0.10326526,0.92466640,0.03894220
-5.56778389,0.72290488,0.00614213,0.36306080,0.00153968,0.11014361,0.96380800,0.03928941
-5.56178089,0.75213720,0.00654815,0.37515477,0.00165874,0.11701140,1.00151733,0.03982481
-5.55577789,0.78045936,0.00693121,0.38672628,0.00177922,0.12380314,1.03692925,0.04049345
-5.54977489,0.80727086,0.00728434,0.39743898,0.00189993,0.13045884,1.06926934,0.04124763
-5.54377189,0.83204983,0.00760080,0.40700146,0.00201973,0.13692517,1.09786744,0.04204696
-5.53776888,0.85435932,0.00787440,0.41517047,0.00213750,0.14315626,1.12216815,0.04285813
-5.53176588,0.87385095,0.00809963,0.42175293,0.00225224,0.14911417,1.14173788,0.04365459
-5.52576288,0.89026569,0.00827186,0.42660645,0.00236297,0.15476886,1.15626814,0.04441592
-5.51975988,0.90343191,0.00838751,0.42963852,0.00246880,0.16009778,1.16557495,0.04512724
-5.51375688,0.91326050,0.00844419,0.43080426,0.00256891,0.16508498,1.16959447,0.04577836
-5.50775388,0.91973767,0.00844072,0.43010300,0.00266255,0.16971991,1.16837505,0.04636289
-5.50175088,0.92291544,0.00837725,0.42757377,0.00274899,0.17399585,1.16206614,0.04687737
-5.49574787,0.92290064,0.00825520,0.42328988,0.00282761,0.17790817,1.15090460,0.04732026
-5.48974487,0.91984281,0.00807722,0.41735297,0.00289777,0.18145257,1.13519928,0.04769112
-5.48374187,0.91392167,0.00784711,0.40988677,0.00295890,0.18462324,1.11531434,0.04798978
-5.47773887,0.90533498,0.00756966,0.40103071,0.00301045,0.18741139,1.09165247,0.04821565
-5.47173587,0.89428722,0.00725052,0.39093395,0.00305189,0.18980396,1.06463859,0.04836715
-5.46573287,0.88097978,0.00689595,0.37974980,0.00308271,0.19178282,1.03470475,0.04844140
-5.45972986,0.86560312,0.00651271,0.36763085,0.00310244,0.19332452,1.00227700,0.04843400
-5.45372686,0.84833115,0.00610773,0.35472508,0.00311066,0.19440057,0.96776456,0.04833907
-5.44772386,0.82931808,0.00568801,0.34117276,0.00310699,0.19497829,0.93155159,0.04814943
-5.44172086,0.80869773,0.00526037,0.32710444,0.00309113,0.19502227,0.89399176,0.04785698
-5.43571786,0.78658509,0.00483128,0.31263983,0.00306291,0.19449629,0.85540544,0.04745326
-5.42971486,0.76307985,0.00440670,0.29788758,0.00302223,0.19336563,0.81607945,0.04693000
-5.42371186,0.73827156,0.00399201,0.28294570,0.00296916,0.19159962,0.77626877,0.04627992
-5.41770885,0.71224581,0.00359184,0.26790260,0.00290393,0.18917439,0.73620002,0.04549738
-5.41170585,0.68509097,0.00321008,0.25283847,0.00282693,0.18607540,0.69607595,0.04457917
-5.40570285,0.65690485,0.00284984,0.23782680,0.00273874,0.18229999,0.65608060,0.04352512
-5.39969985,0.62780089,0.00251342,0.22293599,0.00264015,0.17785935,0.61638449,0.04233871
-5.39369685,0.59791339,0.00220240,0.20823067,0.00253208,0.17278023,0.57714945,0.04102757
-5.38769385,0.56740131,0.00191764,0.19377291,0.00241567,0.16710596,0.53853272,0.03960375
-5.38169085,0.53645066,0.00165939,0.17962300,0.00229217,0.16089688,0.50068999,0.03808392
-5.37568784,0.50527520,0.00142733,0.16583980,0.00216299,0.15423019,0.46377742,0.03648946
-5.36968484,0.47411544,0.00122070,0.15248081,0.00202960,0.14719915,0.42795232,0.03484628
-5.36368184,0.44323622,0.00103839,0.13960181,0.00189355,0.13991170,0.39337285,0.03318465
-5.35767884,0.41292291,0.00087897,0.12725621,0.00175638,0.13248860,0.36019664,0.03153881
-5.35167584,0.38347665,0.00074087,0.11549421,0.00161963,0.12506124,0.32857875,0.02994658
-5.34567284,0.35520882,0.00062238,0.10436186,0.00148479,0.11776910,0.29866905,0.02844884
-5.33966983,0.32843509,0.00052173,0.09390001,0.00135324,0.11075701,0.27060935,0.02708901
-5.33366683,0.30346936,0.00043720,0.08414344,0.00122625,0.10417245,0.24453050,0.02591245
-5.32766383,0.28061788,0.00036709,0.07511997,0.00110495,0.09816274,0.22054977,0.02496588
-5.32166083,0.26017364,0.00030981,0.06684990,0.00099028,0.09287235,0.19876843,0.02429677
-5.31565783,0.24241125,0.00026389,0.05934558,0.00088303,0.08844039,0.17926999,0.02395272
-5.30965483,0.22758234,0.00022798,0.05261126,0.00078382,0.08499815,0.16211876,0.02398082
-5.30365183,0.21591150,0.00020087,0.04664314,0.00069305,0.08266691,0.14735911,0.02442698
-5.29764882,0.20759276,0.00018149,0.04142966,0.00061100,0.08155585,0.13501508,0.02533523
-5.29164582,0.20278643,0.00016889,0.03695198,0.00053775,0.08176006,0.12509046,0.02674691
-5.28564282,0.20161633,0.00016226,0.03318455,0.00047326,0.08335881,0.11756914,0.02869992
-5.27963982,0.20416730,0.00016087,0.03009584,0.00041735,0.08641381,0.11241570,0.03122778
-5.27363682,0.21048294,0.00016410,0.02764909,0.00036975,0.09096763,0.10957602,0.03435872
-5.26763382,0.22056356,0.00017141,0.02580310,0.00033011,0.09704233,0.10897805,0.03811469
-5.26163082,0.23436443,0.00018229,0.02451303,0.00029801,0.10463819,0.11053241,0.04251040
-5.25562781,0.25179434,0.00019631,0.02373112,0.00027301,0.11373274,0.11413313,0.04755230
-5.24962481,0.27271480,0.00021303,0.02340743,0.00025464,0.12428011,0.11965827,0.05323769
-5.24362181,0.29693987,0.00023208,0.02349056,0.00024246,0.13621080,0.12697062,0.05955400
-5.23761881,0.32423693,0.00025307,0.02392828,0.00023604,0.14943203,0.13591858,0.06647812
-5.23161581,0.35432870,0.00027562,0.02466817,0.00023502,0.16382867,0.14633725,0.07397613
-5.22561281,0.38689663,0.00029938,0.02565833,0.00023909,0.17926492,0.15804985,0.08200323
-5.21960980,0.42158581,0.00032400,0.02684797,0.00024802,0.19558683,0.17086966,0.09050411
-5.21360680,0.45801170,0.00034914,0.02818817,0.00026169,0.21262564,0.18460244,0.09941368
-5.20760380,0.49576843,0.00037450,0.02963252,0.00028009,0.23020189,0.19904949,0.10865830
-5.20160080,0.53443890,0.00039982,0.03113794,0.00030333,0.24813045,0.21401131,0.11815739
-5.19559780,0.57360623,0.00042490,0.03266540,0.00033166,0.26622607,0.22929194,0.12782554
-5.18959480,0.61286650,0.00044959,0.03418069,0.00036546,0.28430955,0.24470379,0.13757495
-5.18359180,0.65184215,0.00047387,0.03565516,0.00040527,0.30221417,0.26007287,0.14731828
-5.17758879,0.69019569,0.00049779,0.03706642,0.00045177,0.31979222,0.27524443,0.15697165
-5.17158579,0.72764313,0.00052156,0.03839894,0.00050577,0.33692124,0.29008850,0.16645785
-5.16558279,0.76396642,0.00054553,0.03964452,0.00056823,0.35350977,0.30450547,0.17570952
-5.15957979,0.79902436,0.00057021,0.04080265,0.00064022,0.36950227,0.31843113,0.18467217
-5.15357679,0.83276135,0.00059627,0.04188061,0.00072290,0.38488298,0.33184119,0.19330702
-5.14757379,0.86521337,0.00062459,0.04289346,0.00081751,0.39967832,0.34475490,0.20159329
-5.14157079,0.89651095,0.00065622,0.04386374,0.00092533,0.41395792,0.35723754,0.20953006
-5.13556778,0.92687857,0.00069238,0.04482103,0.00104763,0.42783382,0.36940180,0.21713743
-5.12956478,0.95663057,0.00073448,0.04580120,0.00118565,0.44145806,0.38140757,0.22445696
-5.12356178,0.98616340,0.00078407,0.04684556,0.00134054,0.45501859,0.39346049,0.23155137
-5.11755878,1.01594455,0.00084282,0.04799980,0.00151331,0.46873359,0.40580876,0.23850330
-5.11155578,1.04649847,0.00091251,0.04931279,0.00170479,0.48284444,0.41873868,0.24541348
-5.10555278,1.07838986,0.00099497,0.05083531,0.00191561,0.49760759,0.43256862,0.25239800
-5.09954977,1.11220517,0.00109201,0.05261869,0.00214610,0.51328568,0.44764183,0.25958503
-5.09354677,1.14853276,0.00120541,0.05471347,0.00239630,0.53013819,0.46431797,0.26711094
-5.08754377,1.18794262,0.00133682,0.05716805,0.00266593,0.54841199,0.48296383,0.27511601
-5.08154077,1.23096626,0.00148773,0.06002736,0.00295434,0.56833223,0.50394315,0.28373991
-5.07553777,1.27807750,0.00165935,0.06333163,0.00326052,0.59009380,0.52760599,0.29311701
-5.06953477,1.32967471,0.00185260,0.06711523,0.00358313,0.61385365,0.55427767,0.30337166
-5.06353177,1.38606503,0.00206802,0.07140557,0.00392046,0.63972426,0.58424759,0.31461372
-5.05752876,1.44745084,0.00230570,0.07622215,0.00427046,0.66776829,0.61775815,0.32693422
-5.05152576,1.51391881,0.00256526,0.08157557,0.00463081,0.69799461,0.65499397,0.34040153
-5.04552276,1.58543154,0.00284580,0.08746678,0.00499890,0.73035569,0.69607148,0.35505777
-5.03951976,1.66182191,0.00314587,0.09388629,0.00537192,0.76474621,0.74102945,0.37091599
-5.03351676,1.74278998,0.00346351,0.10081351,0.00574686,0.80100302,0.78982030,0.38795765
-5.02751376,1.82790234,0.00379622,0.10821621,0.00612059,0.83890618,0.84230283,0.40613092
-5.02151076,1.91659398,0.00414103,0.11605009,0.00648989,0.87818100,0.89823640,0.42534952
-5.01550775,2.00817236,0.00449457,0.12425851,0.00685150,0.91850108,0.95727705,0.44549229
-5.00950475,2.10182379,0.00485316,0.13277242,0.00720217,0.95949219,1.01897581,0.46640347
-5.00350175,2.19662223,0.00521290,0.14151056,0.00753868,1.00073696,1.08277962,0.48789381
-4.99749875,2.29154049,0.00556984,0.15037999,0.00785791,1.04178043,1.14803499,0.50974244
-4.99149575,2.38546394,0.00592008,0.15927692,0.00815685,1.08213652,1.21399499,0.53169970
-4.98549275,2.47720717,0.00625997,0.16808805,0.00843266,1.12129530,1.27982943,0.55349082
-4.97948974,2.56553336,0.00658625,0.17669226,0.00868271,1.15873140,1.34463854,0.57482056
-4.97348674,2.64917683,0.00689620,0.18496285,0.00890463,1.19391334,1.40747004,0.59537884
-4.96748374,2.72686840,0.00718782,0.19277016,0.00909636,1.22631396,1.46733945,0.61484723
-4.96148074,2.79736361,0.00745992,0.19998464,0.00925621,1.25542184,1.52325316,0.63290625
-4.95547774,2.85947323,0.00771228,0.20648024,0.00938294,1.28075354,1.57423389,0.64924347
-4.94947474,2.91209559,0.00794570,0.21213812,0.00947578,1.30186652,1.61934766,0.66356202
-4.94347174,2.95424968,0.00816209,0.21685035,0.00953460,1.31837240,1.65773151,0.67558950
-4.93746873,2.98510824,0.00836442,0.22052372,0.00955987,1.32995013,1.68862093,0.68508680
-4.93146573,3.00402932,0.00855676,0.22308326,0.00955283,1.33635859,1.71137595,0.69185670
-4.92546273,3.01058524,0.00874421,0.22447549,0.00951549,1.33744815,1.72550475,0.69575181
-4.91945973,3.00458730,0.00893279,0.22467111,0.00945072,1.33317053,1.73068379,0.69668141
-4.91345673,2.98610514,0.00912931,0.22366702,0.00936228,1.32358649,1.72677348,0.69461712
-4.90745373,2.95547934,0.00934123,0.22148763,0.00925479,1.30887078,1.71382847,0.68959677
-4.90145073,2.91332635,0.00957650,0.21818518,0.00913378,1.28931391,1.69210208,0.68172642
-4.89544772,2.86053493,0.00984333,0.21383926,0.00900560,1.26532051,1.66204442,0.67118027
-4.88944472,2.79825373,0.01015002,0.20855530,0.00887737,1.23740390,1.62429403,0.65819835
-4.88344172,2.72787005,0.01050474,0.20246225,0.00875684,1.20617710,1.57966340,0.64308196
-4.87743872,2.65097996,0.01091536,0.19570937,0.00865226,1.17234011,1.52911850,0.62618689
-4.87143572,2.56935068,0.01138921,0.18846234,0.00857221,1.13666397,1.47375340,0.60791474
-4.86543272,2.48487621,0.01193294,0.18089880,0.00852536,1.09997194,1.41476049,0.58870237
-4.85942971,2.39952766,0.01255233,0.17320352,0.00852026,1.06311842,1.35339774,0.56901003
-4.85342671,2.31529989,0.01325210,0.16556334,0.00856507,1.02696614,1.29095391,0.54930840
-4.84742371,2.23415623,0.01403583,0.15816202,0.00866731,0.99236264,1.22871317,0.53006511
-4.84142071,2.15797323,0.01490574,0.15117536,0.00883354,0.96011650,1.16792029,0.51173116
-4.83541771,2.08848735,0.01586261,0.14476650,0.00906915,0.93097453,1.10974765,0.49472770
-4.82941471,2.02724542,0.01690564,0.13908181,0.00937805,0.90560026,1.05526518,0.47943377
-4.82341171,1.97556067,0.01803233,0.13424726,0.00976247,0.88455497,1.00541416,0.46617531
-4.81740870,1.93447574,0.01923840,0.13036561,0.01022276,0.86828152,0.96098583,0.45521590
-4.81140570,1.90473429,0.02051764,0.12751426,0.01075719,0.85709188,0.92260527,0.44674966
-4.80540270,1.88676194,0.02186189,0.12574398,0.01136193,0.85115867,0.89072109,0.44089648
-4.79939970,1.88065757,0.02326097,0.12507854,0.01203092,0.85051114,0.86560111,0.43769979
-4.79339670,1.88619524,0.02470269,0.12551507,0.01275596,0.85503581,0.84733404,0.43712703
-4.78739370,1.90283699,0.02617285,0.12702536,0.01352678,0.86448186,0.83583708,0.43907279
-4.78139070,1.92975601,0.02765536,0.12955788,0.01433122,0.87847108,0.83086891,0.44336453
-4.77538769,1.96586977,0.02913242,0.13304055,0.01515551,0.89651232,0.83204769,0.44977065
-4.76938469,2.00988200,0.03058473,0.13738409,0.01598453,0.91801981,0.83887334,0.45801072
-4.76338169,2.06033212,0.03199181,0.14248590,0.01680224,0.94233493,0.85075318,0.46776734
-4.75737869,2.11565044,0.03333242,0.14823439,0.01759211,0.96875067,0.86703005,0.47869932
-4.75137569,2.17421724,0.03458501,0.15451345,0.01833761,0.99653784,0.88701186,0.49045558
-4.74537269,2.23442338,0.03572828,0.16120710,0.01902268,1.02497213,0.91000137,0.50268915
-4.73936968,2.29473014,0.03674177,0.16820397,0.01963229,1.05336087,0.93532504,0.51507084
-4.73336668,2.35372580,0.03760646,0.17540155,0.02015287,1.08106859,0.96235986,0.52730177
-4.72736368,2.41017663,0.03830543,0.18271004,0.02057285,1.10753996,0.99055694,0.53912444
-4.72136068,2.46306997,0.03882441,0.19005547,0.02088300,1.13231939,1.01946087,0.55033162
-4.71535768,2.51164736,0.03915238,0.19738218,0.02107679,1.15506622,1.04872400,0.56077281
-4.70935468,2.55542631,0.03928201,0.20465432,0.02115065,1.17556473,1.07811490,0.57035787
-4.70335168,2.59420939,0.03921001,0.21185638,0.02110408,1.19372855,1.10752054,0.57905770
-4.69734867,2.62808017,0.03893737,0.21899271,0.02093969,1.20959910,1.13694210,0.58690183
-4.69134567,2.65738610,0.03846941,0.22608597,0.02066315,1.22333804,1.16648437,0.59397326
-4.68534267,2.68270902,0.03781574,0.23317458,0.02028296,1.23521414,1.19633938,0.60040052
-4.67933967,2.70482462,0.03698998,0.24030936,0.01981017,1.24558504,1.22676475,0.60634757
-4.67333667,2.72465279,0.03600939,0.24754930,0.01925798,1.25487488,1.25805803,0.61200204
-4.66733367,2.74320132,0.03489433,0.25495690,0.01864130,1.26354868,1.29052805,0.61756227
-4.66133067,2.76150564,0.03366763,0.26259315,0.01797620,1.27208501,1.32446496,0.62322401
-4.65532766,2.78056764,0.03235383,0.27051242,0.01727936,1.28094805,1.36011030,0.62916735
-4.64932466,2.80129679,0.03097846,0.27875765,0.01656753,1.29056063,1.39762893,0.63554468
-4.64332166,2.82445626,0.02956719,0.28735587,0.01585693,1.30127954,1.43708422,0.64247013
-4.63731866,2.85061707,0.02814505,0.29631455,0.01516275,1.31337440,1.47841792,0.65001128
-4.63131566,2.88012238,0.02673575,0.30561878,0.01449869,1.32701110,1.52143611,0.65818334
-4.62531266,2.91306382,0.02536100,0.31522960,0.01387656,1.34224083,1.56580193,0.66694625
-4.61930965,2.94927096,0.02403997,0.32508346,0.01330599,1.35899495,1.61103587,0.67620476
-4.61330665,2.98831451,0.02278892,0.33509300,0.01279420,1.37708631,1.65652369,0.68581155
-4.60730365,3.02952299,0.02162087,0.34514900,0.01234588,1.39621668,1.70153191,0.69557304
-4.60130065,3.07201201,0.02054554,0.35512365,0.01196324,1.41599003,1.74523031,0.70525790
-4.59529765,3.11472479,0.01956930,0.36487471,0.01164604,1.43593103,1.78672036,0.71460744
-4.58929465,3.15648181,0.01869537,0.37425067,0.01139181,1.45550783,1.82506859,0.72334771
-4.58329165,3.19603734,0.01792408,0.38309657,0.01119607,1.47415805,1.85934318,0.73120246
-4.57728864,3.23214009,0.01725318,0.39126023,0.01105272,1.49131679,1.88865227,0.73790650
-4.57128564,3.26359528,0.01667838,0.39859866,0.01095435,1.50644533,1.91218219,0.74321880
-4.56528264,3.28932529,0.01619379,0.40498440,0.01089268,1.51905930,1.92923384,0.74693470
-4.55927964,3.30842628,0.01579245,0.41031145,0.01085897,1.52875506,1.93925561,0.74889678
-4.55327664,3.32021842,0.01546694,0.41450068,0.01084445,1.53523317,1.94187140,0.74900390
-4.54727364,3.32428753,0.01520983,0.41750436,0.01084075,1.53831793,1.93690235,0.74721808
-4.54127064,3.32051672,0.01501424,0.41930971,0.01084021,1.53797234,1.92438152,0.74356900
-4.53526763,3.30910654,0.01487427,0.41994130,0.01083628,1.53430771,1.90456076,0.73815591
-4.52926463,3.29058324,0.01478536,0.41946219,0.01082378,1.52758769,1.87790959,0.73114702
-4.52326163,3.26579461,0.01474460,0.41797374,0.01079914,1.51822651,1.84510605,0.72277643
-4.51725863,3.23589376,0.01475097,0.41561403,0.01076055,1.50678147,1.80702010,0.71333862
-4.51125563,3.20231140,0.01480542,0.41255505,0.01070812,1.49393995,1.76469004,0.70318094
-4.50525263,3.16671758,0.01491089,0.40899848,0.01064389,1.48050134,1.71929312,0.69269422
-4.49924962,3.13097421,0.01507225,0.40517046,0.01057185,1.46735450,1.67211133,0.68230192
-4.49324662,3.09707987,0.01529611,0.40131518,0.01049788,1.45545132,1.62449372,0.67244814
-4.48724362,3.06710863,0.01559054,0.39768773,0.01042967,1.44577735,1.57781659,0.66358482
-4.48124062,3.04314481,0.01596470,0.39454623,0.01037654,1.43932031,1.53344294,0.65615864
-4.47523762,3.02721565,0.01642842,0.39214355,0.01034931,1.43703735,1.49268258,0.65059787
-4.46923462,3.02122391,0.01699169,0.39071890,0.01036003,1.43982219,1.45675412,0.64729953
-4.46323162,3.02688256,0.01766411,0.39048946,0.01042177,1.44847310,1.42675008,0.64661732
-4.45722861,3.04565338,0.01845431,0.39164246,0.01054837,1.46366265,1.40360603,0.64885052
-4.45122561,3.07869172,0.01936934,0.39432789,0.01075405,1.48591042,1.38807484,0.65423429
-4.44522261,3.12679890,0.02041415,0.39865218,0.01105317,1.51555942,1.38070650,0.66293146
-4.43921961,3.19038424,0.02159099,0.40467308,0.01145983,1.55275715,1.38183408,0.67502625
-4.43321661,3.26943784,0.02289897,0.41239595,0.01198750,1.59744220,1.39156619,0.69051993
-4.42721361,3.36351546,0.02433366,0.42177179,0.01264858,1.64933674,1.40978588,0.70932869
-4.42121061,3.47173610,0.02588683,0.43269685,0.01345404,1.70794566,1.43615601,0.73128373
-4.41520760,3.59279282,0.02754624,0.44501423,0.01441292,1.77256229,1.47013073,0.75613358
-4.40920460,3.72497659,0.02929569,0.45851725,0.01553190,1.84228097,1.51097246,0.78354866
-4.40320160,3.86621276,0.03111512,0.47295459,0.01681485,1.91601610,1.55777403,0.81312790
-4.39719860,4.01410909,0.03298091,0.48803704,0.01826244,1.99252718,1.60948484,0.84440730
-4.39119560,4.16601393,0.03486634,0.50344566,0.01987171,2.07044921,1.66494036,0.87687011
-4.38519260,4.31908272,0.03674215,0.51884098,0.02163576,2.14832731,1.72289395,0.90995833
-4.37918959,4.47035060,0.03857729,0.53387310,0.02354349,2.22465463,1.78204981,0.94308529
-4.37318659,4.61680864,0.04033967,0.54819196,0.02557943,2.29791207,1.84109620,0.97564876
-4.36718359,4.75548119,0.04199712,0.56145779,0.02772374,2.36660847,1.89873783,1.00704436
-4.36118059,4.88350169,0.04351823,0.57335100,0.02995223,2.42931996,1.95372632,1.03667877
-4.35517759,4.99818439,0.04487334,0.58358132,0.03223669,2.48472687,2.00488825,1.06398250
-4.34917459,5.09708974,0.04603537,0.59189579,0.03454521,2.53164723,2.05114961,1.08842173
-4.34317159,5.17808129,0.04698065,0.59808530,0.03684280,2.56906546,2.09155661,1.10950909
-4.33716858,5.23937272,0.04768961,0.60198951,0.03909208,2.59615561,2.12529209,1.12681313
-4.33116558,5.27956364,0.04814736,0.60350004,0.04125410,2.61229844,2.15168756,1.13996622
-4.32516258,5.29766364,0.04834408,0.60256173,0.04328939,2.61709189,2.17023089,1.14867086
-4.31915958,5.29310437,0.04827526,0.59917225,0.04515892,2.61035511,2.18056969,1.15270442
-4.31315658,5.26573994,0.04794173,0.59337999,0.04682529,2.59212601,2.18251083,1.15192205
-4.30715358,5.21583643,0.04734957,0.58528051,0.04825379,2.56265298,2.17601638,1.14625814
