energy_ev,total_up,Hf_p_up,Hf_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.72386193,2.92083489,1.46960967,0.66139018,0.19288513,0.00000000,0.03555119,0.33501637,0.06563671,1.63646727
-5.71785893,3.06102929,1.52569551,0.69613322,0.20502990,0.00000000,0.03599659,0.34867717,0.06765058,1.72523091
-5.71185593,3.21181912,1.58708447,0.73392025,0.21776751,0.00000000,0.03646877,0.36343754,0.06984999,1.82010223
-5.70585293,3.37094235,1.65250433,0.77427953,0.23091304,0.00000000,0.03695571,0.37903494,0.07220717,1.91974863
-5.69984992,3.53581278,1.72052282,0.81665735,0.24425993,0.00000000,0.03744397,0.39517818,0.07468951,2.02264269
-5.69384692,3.70358435,1.78958545,0.86043017,0.25758494,0.00000000,0.03791930,0.41155437,0.07726051,2.12709927
-5.68784392,3.87122562,1.85805823,0.90491923,0.27065389,0.00000000,0.03836708,0.42783682,0.07988094,2.23131896
-5.68184092,4.03560203,1.92427431,0.94940724,0.28322802,0.00000000,0.03877294,0.44369364,0.08250991,2.33343643
-5.67583792,4.19356300,1.98658252,0.99315659,0.29507087,0.00000000,0.03912324,0.45879671,0.08510605,2.43157202
-5.66983492,4.34203088,2.04339657,1.03542843,0.30595511,0.00000000,0.03940549,0.47283073,0.08762850,2.52388476
-5.66383192,4.47808832,2.09324270,1.07550204,0.31566941,0.00000000,0.03960882,0.48550200,0.09003799,2.60862480
-5.65782891,4.59906113,2.13480450,1.11269379,0.32402484,0.00000000,0.03972417,0.49654666,0.09229758,2.68418351
-5.65182591,4.70259330,2.16696293,1.14637496,0.33086062,0.00000000,0.03974460,0.50573803,0.09437343,2.74913911
-5.64582291,4.78671182,2.18883035,1.17598799,0.33604905,0.00000000,0.03966537,0.51289285,0.09623533,2.80229642
-5.63981991,4.84987882,2.19977726,1.20106050,0.33949925,0.00000000,0.03948400,0.51787621,0.09785703,2.84271918
-5.63381691,4.89102952,2.19945082,1.22121669,0.34115982,0.00000000,0.03920021,0.52060499,0.09921655,2.86975389
-5.62781391,4.90959490,2.18778478,1.23618586,0.34102004,0.00000000,0.03881581,0.52104972,0.10029615,2.88304440
-5.62181091,4.90550881,2.16500041,1.24580781,0.33910986,0.00000000,0.03833454,0.51923500,0.10108238,2.88253713
-5.61580790,4.87919973,2.13159885,1.25003516,0.33549848,0.00000000,0.03776186,0.51523824,0.10156592,2.86847688
-5.60980490,4.83156829,2.08834526,1.24893248,0.33029175,0.00000000,0.03710468,0.50918716,0.10174137,2.84139376
-5.60380190,4.76395195,2.03624576,1.24267277,0.32362851,0.00000000,0.03637117,0.50125587,0.10160705,2.80208223
-5.59779890,4.67807883,1.97651819,1.23153111,0.31567600,0.00000000,0.03557042,0.49166007,0.10116472,2.75157328
-5.59179590,4.57601295,1.91055805,1.21587636,0.30662459,0.00000000,0.03471227,0.48065134,0.10041942,2.69110113
-5.58579290,4.46009324,1.83990109,1.19616078,0.29668208,0.00000000,0.03380702,0.46851081,0.09937921,2.62206601
-5.57978989,4.33286891,1.76618387,1.17290851,0.28606776,0.00000000,0.03286527,0.45554256,0.09805504,2.54599445
-5.57378689,4.19703340,1.69110397,1.14670287,0.27500643,0.00000000,0.03189774,0.44206685,0.09646056,2.46449859
-5.56778389,4.05535915,1.61638081,1.11817328,0.26372274,0.00000000,0.03091508,0.42841336,0.09461206,2.37923591
-5.56178089,3.91063507,1.54371864,1.08798180,0.25243578,0.00000000,0.02992775,0.41491478,0.09252834,2.29187054
-5.55577789,3.76560813,1.47477224,1.05680994,0.24135429,0.00000000,0.02894594,0.40190065,0.09023058,2.20403715
-5.54977489,3.62293036,1.41111637,1.02534573,0.23067245,0.00000000,0.02797944,0.38969178,0.08774220,2.11730825
-5.54377189,3.48511201,1.35421919,0.99427136,0.22056644,0.00000000,0.02703757,0.37859511,0.08508869,2.03316533
-5.53776888,3.35448138,1.30542018,0.96425168,0.21119165,0.00000000,0.02612909,0.36889927,0.08229734,1.95297436
-5.53176588,3.23315150,1.26591233,0.93592340,0.20268076,0.00000000,0.02526216,0.36087059,0.07939692,1.87796571
-5.52576288,3.12299380,1.23672878,0.90988541,0.19514241,0.00000000,0.02444424,0.35474985,0.07641730,1.80921845
-5.51975988,3.02561841,1.21873352,0.88669001,0.18866073,0.00000000,0.02368203,0.35074956,0.07338896,1.74764920
-5.51375688,2.94236106,1.21261594,0.86683536,0.18329542,0.00000000,0.02298146,0.34905186,0.07034247,1.69400503
-5.50775388,2.87427615,1.21888895,0.85075899,0.17908244,0.00000000,0.02234758,0.34980689,0.06730793,1.64886046
-5.50175088,2.82213569,1.23789022,0.83883264,0.17603531,0.00000000,0.02178459,0.35313190,0.06431438,1.61261822
-5.49574787,2.78643379,1.26978644,0.83135824,0.17414680,0.00000000,0.02129578,0.35911072,0.06138920,1.58551349
-5.48974487,2.76739628,1.31458009,0.82856528,0.17339112,0.00000000,0.02088358,0.36779390,0.05855757,1.56762135
-5.48374187,2.76499515,1.37211875,0.83060943,0.17372639,0.00000000,0.02054957,0.37919932,0.05584203,1.55886721
-5.47773887,2.77896725,1.44210647,0.83757250,0.17509742,0.00000000,0.02029457,0.39331332,0.05326200,1.55903978
-5.47173587,2.80883679,1.52411719,0.84946363,0.17743871,0.00000000,0.02011869,0.41009233,0.05083357,1.56780624
-5.46573287,2.85394101,1.61760985,0.86622172,0.18067756,0.00000000,0.02002145,0.42946488,0.04856927,1.58472925
-5.45972986,2.91345815,1.72194497,0.88771889,0.18473717,0.00000000,0.02000190,0.45133405,0.04647805,1.60928516
-5.45372686,2.98643694,1.83640227,0.91376490,0.18953972,0.00000000,0.02005877,0.47558018,0.04456532,1.64088303
-5.44772386,3.07182668,1.96019898,0.94411236,0.19500926,0.00000000,0.02019051,0.50206374,0.04283316,1.67888366
-5.44172086,3.16850662,2.09250817,0.97846246,0.20107431,0.00000000,0.02039550,0.53062834,0.04128055,1.72261820
-5.43571786,3.27531383,2.23247659,1.01647110,0.20767003,0.00000000,0.02067204,0.56110366,0.03990373,1.77140548
-5.42971486,3.39106825,2.37924119,1.05775508,0.21473994,0.00000000,0.02101848,0.59330821,0.03869658,1.82456754
-5.42371186,3.51459410,2.53194369,1.10189835,0.22223702,0.00000000,0.02143315,0.62705177,0.03765101,1.88144284
-5.41770885,3.64473675,2.68974238,1.14845790,0.23012413,0.00000000,0.02191438,0.66213746,0.03675739,1.94139648
-5.41170585,3.78037440,2.85182050,1.19696934,0.23837374,0.00000000,0.02246041,0.69836324,0.03600490,2.00382733
-5.40570285,3.92042441,3.01739068,1.24695205,0.24696696,0.00000000,0.02306921,0.73552292,0.03538186,2.06817165
-5.39969985,4.06384404,3.18569508,1.29791373,0.25589182,0.00000000,0.02373840,0.77340650,0.03487607,2.13390339
-5.39369685,4.20962616,3.35600106,1.34935457,0.26514094,0.00000000,0.02446497,0.81180000,0.03447497,2.20053133
-5.38769385,4.35679045,3.52759265,1.40077098,0.27470873,0.00000000,0.02524512,0.85048479,0.03416585,2.26759338
-5.38169085,4.50437119,3.69975833,1.45165898,0.28458812,0.00000000,0.02607402,0.88923652,0.03393594,2.33464874
-5.37568784,4.65140289,3.87177585,1.50151753,0.29476718,0.00000000,0.02694564,0.92782385,0.03377253,2.40126853
-5.36968484,4.79690528,4.04289539,1.54985185,0.30522566,0.00000000,0.02785255,0.96600719,0.03366294,2.46702598
-5.36368184,4.93986925,4.21232241,1.59617700,0.31593182,0.00000000,0.02878583,1.00353766,0.03359462,2.53148680
-5.35767884,5.07924550,4.37920178,1.64002186,0.32683964,0.00000000,0.02973499,1.04015650,0.03355513,2.59420094
-5.35167584,5.21393732,4.54260496,1.68093360,0.33788678,0.00000000,0.03068799,1.07559523,0.03353218,2.65469646
-5.34567284,5.34279905,4.70152192,1.71848290,0.34899326,0.00000000,0.03163139,1.10957672,0.03351370,2.71247638
-5.33966983,5.46464113,4.85485923,1.75226983,0.36006123,0.00000000,0.03255047,1.14181746,0.03348792,2.76701907
-5.33366683,5.57824259,5.00144577,1.78193032,0.37097582,0.00000000,0.03342952,1.17203100,0.03344347,2.81778265
-5.32766383,5.68237107,5.14004673,1.80714335,0.38160707,0.00000000,0.03425221,1.19993276,0.03336956,2.86421341
-5.32166083,5.77581021,5.26938639,1.82763836,0.39181305,0.00000000,0.03500200,1.22524612,0.03325615,2.90575825
-5.31565783,5.85739342,5.38817933,1.84320291,0.40144398,0.00000000,0.03566256,1.24770964,0.03309413,2.94188067
-5.30965483,5.92604284,5.49516924,1.85369006,0.41034722,0.00000000,0.03621834,1.26708520,0.03287558,2.97207963
-5.30365183,5.98081160,5.58917383,1.85902514,0.41837293,0.00000000,0.03665501,1.28316670,0.03259392,2.99591034
-5.29764882,6.02092717,5.66913378,1.85921155,0.42538009,0.00000000,0.03696002,1.29578901,0.03224416,3.01300582
-5.29164582,6.04583341,5.73416309,1.85433512,0.43124264,0.00000000,0.03712302,1.30483649,0.03182303,3.02309817
-5.28564282,6.05522869,5.78359796,1.84456654,0.43585539,0.00000000,0.03713632,1.31025075,0.03132914,3.02603791
-5.27963982,6.04909747,5.81704122,1.83016163,0.43913928,0.00000000,0.03699517,1.31203704,0.03076303,3.02181039
-5.27363682,6.02773304,5.83439899,1.81145903,0.44104584,0.00000000,0.03669807,1.31026870,0.03012723,3.01054794
-5.26763382,5.99174934,5.83590699,1.78887520,0.44156043,0.00000000,0.03624688,1.30508928,0.02942616,2.99253675
-5.26163082,5.94208035,5.82214400,1.76289655,0.44070412,0.00000000,0.03564688,1.29671199,0.02866610,2.96821767
-5.25562781,5.87996608,5.79403060,1.73406886,0.43853407,0.00000000,0.03490666,1.28541619,0.02785493,2.93818066
-5.24962481,5.80692505,5.75281237,1.70298411,0.43514222,0.00000000,0.03403798,1.27154084,0.02700201,2.90315246
-5.24362181,5.72471366,5.70002725,1.67026509,0.43065244,0.00000000,0.03305545,1.25547507,0.02611781,2.86397804
-5.23761881,5.63527386,5.63745800,1.63654829,0.42521622,0.00000000,0.03197613,1.23764603,0.02521367,2.82159626
-5.23161581,5.54067111,5.56707136,1.60246568,0.41900702,0.00000000,0.03081912,1.21850455,0.02430139,2.77701071
-5.22561281,5.44302516,5.49094661,1.56862600,0.41221359,0.00000000,0.02960493,1.19850912,0.02339298,2.73125707
-5.21960980,5.34443691,5.41119676,1.53559642,0.40503265,0.00000000,0.02835502,1.17810897,0.02250019,2.68536836
-5.21360680,5.24691470,5.32988628,1.50388534,0.39766116,0.00000000,0.02709110,1.15772700,0.02163430,2.64033978
-5.20760380,5.15230358,5.24894946,1.47392700,0.39028870,0.00000000,0.02583462,1.13774348,0.02080574,2.59709477
-5.20160080,5.06222119,5.17011367,1.44606873,0.38309031,0.00000000,0.02460611,1.11848131,0.02002386,2.55645397
-5.19559780,4.97800330,5.09483168,1.42056139,0.37622007,0.00000000,0.02342470,1.10019361,0.01929674,2.51910866
-5.18959480,4.90066194,5.02422652,1.39755343,0.36980589,0.00000000,0.02230761,1.08305440,0.01863105,2.48559985
-5.18359180,4.83085810,4.95905191,1.37708905,0.36394562,0.00000000,0.02126976,1.06715287,0.01803198,2.45630417
-5.17758879,4.76889055,4.89967044,1.35911032,0.35870474,0.00000000,0.02032342,1.05249151,0.01750321,2.43142726
-5.17158579,4.71470112,4.84605068,1.34346347,0.35411565,0.00000000,0.01947800,1.03898837,0.01704700,2.41100476
-5.16558279,4.66789637,4.79778320,1.32990891,0.35017861,0.00000000,0.01873992,1.02648327,0.01666431,2.39491103
-5.15957979,4.62778415,4.75411478,1.31813465,0.34686417,0.00000000,0.01811257,1.01474773,0.01635499,2.38287499
-5.15357679,4.59342346,4.71399884,1.30777248,0.34411694,0.00000000,0.01759641,1.00349799,0.01611795,2.37450220
-5.14757379,4.56368459,4.67615921,1.29841618,0.34186046,0.00000000,0.01718911,0.99241068,0.01595148,2.36930204
-5.14157079,4.53731669,4.63916399,1.28964100,0.34000278,0.00000000,0.01688585,0.98114009,0.01585345,2.36671860
-5.13556778,4.51301909,4.60150543,1.28102349,0.33844259,0.00000000,0.01667960,0.96933635,0.01582162,2.36616358
-5.12956478,4.48951289,4.56168163,1.27216082,0.33707533,0.00000000,0.01656156,0.95666348,0.01585387,2.36704961
-5.12356178,4.46560908,4.51827604,1.26268877,0.33579915,0.00000000,0.01652156,0.94281654,0.01594839,2.36882227
-5.11755878,4.44026997,4.47003057,1.25229764,0.33452028,0.00000000,0.01654858,0.92753696,0.01610393,2.37098922
-5.11155578,4.41266114,4.41590916,1.24074535,0.33315763,0.00000000,0.01663113,0.91062542,0.01631980,2.37314503
-5.10555278,4.38219135,4.35514867,1.22786726,0.33164636,0.00000000,0.01675781,0.89195176,0.01659605,2.37499060
-5.09954977,4.34853913,4.28729521,1.21358249,0.32994043,0.00000000,0.01691766,0.87146155,0.01693336,2.37634616
-5.09354677,4.31166491,4.21222471,1.19789628,0.32801391,0.00000000,0.01710057,0.84917908,0.01733299,2.37715755
-5.08754377,4.27180879,4.13014739,1.18089870,0.32586117,0.00000000,0.01729761,0.82520695,0.01779664,2.37749550
-5.08154077,4.22947465,4.04159667,1.16275978,0.32349603,0.00000000,0.01750126,0.79972240,0.01832626,2.37754816
-5.07553777,4.18540195,3.94740393,1.14372135,0.32095005,0.00000000,0.01770558,0.77297072,0.01892375,2.37760750
-5.06953477,4.14052734,3.84866116,1.12408627,0.31826997,0.00000000,0.01790629,0.74525629,0.01959074,2.37805058
-5.06353177,4.09593845,3.74667397,1.10420550,0.31551481,0.00000000,0.01810077,0.71693185,0.02032824,2.37931672
-5.05752876,4.05282284,3.64290787,1.08446392,0.31275257,0.00000000,0.01828803,0.68838661,0.02113637,2.38188217
-5.05152576,4.01241507,3.53893092,1.06526544,0.31005692,0.00000000,0.01846849,0.66003390,0.02201411,2.38623366
-5.04552276,3.97594486,3.43635563,1.04701842,0.30750402,0.00000000,0.01864386,0.63229885,0.02295904,2.39284260
-5.03951976,3.94458912,3.33678316,1.03012191,0.30516974,0.00000000,0.01881687,0.60560686,0.02396719,2.40214130
-5.03351676,3.91943046,3.24175211,1.01495355,0.30312728,0.00000000,0.01899105,0.58037312,0.02503292,2.41450278
-5.02751376,3.90142417,3.15269402,1.00185962,0.30144540,0.00000000,0.01917044,0.55699363,0.02614892,2.43022528
-5.02151076,3.89137497,3.07089716,0.99114763,0.30018730,0.00000000,0.01935941,0.53583794,0.02730631,2.44952246
-5.01550775,3.88992457,2.99747951,0.98308178,0.29941010,0.00000000,0.01956240,0.51724364,0.02849475,2.47251980
-5.00950475,3.89755001,2.93337117,0.97788132,0.29916494,0.00000000,0.01978382,0.50151260,0.02970271,2.49925736
-5.00350175,3.91457217,2.87930627,0.97572162,0.29949756,0.00000000,0.02002788,0.48890889,0.03091784,2.52969879
-4.99749875,3.94117331,2.83582336,0.97673786,0.30044932,0.00000000,0.02029858,0.47965798,0.03212730,2.56374570
-4.99149575,3.97742178,2.80327338,0.98103065,0.30205840,0.00000000,0.02059972,0.47394708,0.03331822,2.60125655
-4.98549275,4.02330165,2.78183370,0.98867310,0.30436118,0.00000000,0.02093489,0.47192623,0.03447817,2.64206863
-4.97948974,4.07874451,2.77152643,0.99971863,0.30739345,0.00000000,0.02130761,0.47370972,0.03559556,2.68602141
-4.97348674,4.14366094,2.77223949,1.01420875,0.31119144,0.00000000,0.02172141,0.47937764,0.03666014,2.73297955
-4.96748374,4.21796865,2.78374836,1.03217996,0.31579246,0.00000000,0.02217996,0.48897708,0.03766331,2.78285379
-4.96148074,4.30161478,2.80573719,1.05366924,0.32123499,0.00000000,0.02268715,0.50252290,0.03859844,2.83561776
-4.95547774,4.39459029,2.83781756,1.07871724,0.32755817,0.00000000,0.02324715,0.51999778,0.03946106,2.89131935
-4.94947474,4.49693460,2.87954396,1.10736892,0.33480066,0.00000000,0.02386450,0.54135156,0.04024900,2.95008514
-4.94347174,4.60872955,2.93042503,1.13967121,0.34299875,0.00000000,0.02454399,0.56649980,0.04096231,3.01211729
-4.93746873,4.73008245,2.98993026,1.17566758,0.35218395,0.00000000,0.02529064,0.59532170,0.04160318,3.07768227
-4.93146573,4.86109858,3.05749199,1.21538982,0.36237990,0.00000000,0.02610953,0.62765757,0.04217566,3.14709169
-4.92546273,5.00184463,3.13250317,1.25884719,0.37359894,0.00000000,0.02700555,0.66330603,0.04268534,3.22067598
-4.91945973,5.15230491,3.21431136,1.30601366,0.38583841,0.00000000,0.02798315,0.70202132,0.04313892,3.29875203
-4.91345673,5.31233317,3.30221019,1.35681405,0.39907694,0.00000000,0.02904605,0.74351107,0.04354374,3.38158651
-4.90745373,5.48160295,3.39542912,1.41110980,0.41327086,0.00000000,0.03019688,0.78743478,0.04390726,3.46935711
-4.90145073,5.65956001,3.49312315,1.46868558,0.42835110,0.00000000,0.03143689,0.83340341,0.04423657,3.56211373
-4.89544772,5.84538019,3.59436343,1.52923756,0.44422070,0.00000000,0.03276561,0.88098041,0.04453786,3.65974234
-4.88944472,6.03793607,3.69813045,1.59236453,0.46075325,0.00000000,0.03418065,0.92968428,0.04481608,3.76193376
-4.88344172,6.23577534,3.80331071,1.65756249,0.47779230,0.00000000,0.03567744,0.97899307,0.04507448,3.86815968
-4.87743872,6.43711329,3.90869787,1.72422356,0.49515207,0.00000000,0.03724924,1.02835053,0.04531447,3.97765774
-4.87143572,6.63984092,4.01299924,1.79163963,0.51261932,0.00000000,0.03888700,1.07717422,0.04553537,4.08942711
-4.86543272,6.84154963,4.11484773,1.85901090,0.52995659,0.00000000,0.04057957,1.12486521,0.04573448,4.20223550
-4.85942971,7.03957220,4.21281952,1.92545934,0.54690667,0.00000000,0.04231381,1.17081920,0.04590712,4.31463779
-4.85342671,7.23103901,4.30545701,1.99004655,0.56319814,0.00000000,0.04407490,1.21443875,0.04604684,4.42500588
-4.84742371,7.41294764,4.39129658,2.05179562,0.57855194,0.00000000,0.04584668,1.25514612,0.04614575,4.53156888
-4.84142071,7.58224299,4.46890004,2.10971592,0.59268859,0.00000000,0.04761210,1.29239645,0.04619488,4.63246180
-4.83541771,7.73590478,4.53688881,2.16282995,0.60533587,0.00000000,0.04935360,1.32569056,0.04618465,4.72578106
-4.82941471,7.87103847,4.59397952,2.21020109,0.61623667,0.00000000,0.05105363,1.35458705,0.04610533,4.80964402
-4.82341171,7.98496592,4.63901940,2.25096096,0.62515659,0.00000000,0.05269507,1.37871327,0.04594755,4.88225026
-4.81740870,8.07531162,4.67102038,2.28433536,0.63189113,0.00000000,0.05426167,1.39777455,0.04570279,4.94194163
-4.81140570,8.14008102,4.68919012,2.30966762,0.63627205,0.00000000,0.05573836,1.41156161,0.04536381,4.98725874
-4.80540270,8.17772758,4.69295909,2.32643841,0.63817272,0.00000000,0.05711162,1.41995572,0.04492508,5.01699128
-4.79939970,8.18720595,4.68200227,2.33428132,0.63751224,0.00000000,0.05836962,1.42293155,0.04438307,5.03022027
-4.79339670,8.16800926,4.65625480,2.33299356,0.63425814,0.00000000,0.05950245,1.42055762,0.04373655,5.02635052
-4.78739370,8.12018946,4.61592090,2.32254168,0.62842767,0.00000000,0.06050211,1.41299448,0.04298676,5.00513230
-4.78139070,8.04436009,4.56147556,2.30306201,0.62008756,0.00000000,0.06136255,1.40049064,0.04213747,4.96667139
-4.77538769,7.94168212,4.49365909,2.27485618,0.60935230,0.00000000,0.06207962,1.38337662,0.04119503,4.91142768
-4.76938469,7.81383369,4.41346453,2.23838203,0.59638119,0.00000000,0.06265090,1.36205726,0.04016829,4.84020251
-4.76338169,7.66296553,4.32211835,2.19424042,0.58137405,0.00000000,0.06307565,1.33700268,0.03906847,4.75411569
-4.75737869,7.49164413,4.22105495,2.14315858,0.56456603,0.00000000,0.06335458,1.30873831,0.03790901,4.65457333
-4.75137569,7.30278505,4.11188594,2.08597091,0.54622157,0.00000000,0.06348975,1.27783410,0.03670535,4.54322811
-4.74537269,7.09957909,3.99636482,2.02359773,0.52662786,0.00000000,0.06348443,1.24489340,0.03547465,4.42193348
-4.73936968,6.88541394,3.87634836,1.95702299,0.50608794,0.00000000,0.06334294,1.21054181,0.03423556,4.29269378
-4.73336668,6.66379390,3.75375556,1.88727158,0.48491373,0.00000000,0.06307062,1.17541605,0.03300794,4.15761198
-4.72736368,6.43826017,3.63052557,1.81538688,0.46341920,0.00000000,0.06267369,1.14015319,0.03181258,4.01883689
-4.72136068,6.21231395,3.50857552,1.74240921,0.44191384,0.00000000,0.06215926,1.10538031,0.03067092,3.87851149
-4.71535768,5.98934413,3.38975957,1.66935565,0.42069661,0.00000000,0.06153531,1.07170469,0.02960478,3.73872399
-4.70935468,5.77256140,3.27583027,1.59720159,0.40005051,0.00000000,0.06081064,1.03970461,0.02863612,3.60146281
-4.70335168,5.56493982,3.16840320,1.52686435,0.38023781,0.00000000,0.05999487,1.00992072,0.02778673,3.46857666
-4.69734867,5.36916698,3.06892592,1.45918910,0.36149610,0.00000000,0.05909845,0.98284803,0.02707800,3.34174066
-4.69134567,5.18760330,2.97865203,1.39493711,0.34403503,0.00000000,0.05813260,0.95892866,0.02653062,3.22242895
-4.68534267,5.02225076,2.89862097,1.33477653,0.32803388,0.00000000,0.05710926,0.93854517,0.02616429,3.11189430
-4.67933967,4.87473128,2.82964410,1.27927557,0.31363993,0.00000000,0.05604101,0.92201468,0.02599741,3.01115475
-4.67333667,4.74627456,2.77229739,1.22889807,0.30096742,0.00000000,0.05494097,0.90958390,0.02604674,2.92098731
-4.66733367,4.63771491,2.72692064,1.18400137,0.29009734,0.00000000,0.05382258,0.90142500,0.02632704,2.84192815
-4.66133067,4.54949672,2.69362337,1.14483627,0.28107768,0.00000000,0.05269951,0.89763265,0.02685068,2.77427905
-4.65532766,4.48168785,2.67229682,1.11154909,0.27392426,0.00000000,0.05158537,0.89822229,0.02762723,2.71811925
-4.64932466,4.43400009,2.66263160,1.08418534,0.26862213,0.00000000,0.05049350,0.90312982,0.02866304,2.67332194
-4.64332166,4.40581587,2.66414023,1.06269512,0.26512724,0.00000000,0.04943670,0.91221280,0.02996082,2.63957450
