energy_ev,total_up,Ag_p_up,Ag_d_up,In_p_up,In_d_up,S_s_up,S_p_up
-5.81990995,7.43506940,0.43377579,7.20588698,0.15419499,0.01679198,0.01286015,0.06345797
-5.81390695,7.55905124,0.46191543,7.31881838,0.15905309,0.01681710,0.01437148,0.06877769
-5.80790395,7.69483599,0.49422328,7.44146956,0.16461958,0.01686799,0.01603401,0.07484578
-5.80190095,7.84091326,0.53087942,7.57224650,0.17091345,0.01694371,0.01785515,0.08168536
-5.79589795,7.99571453,0.57204307,7.70950311,0.17795536,0.01704327,0.01984132,0.08931523
-5.78989495,8.15765626,0.61784568,7.85158684,0.18576700,0.01716578,0.02199766,0.09774923
-5.78389195,8.32517642,0.66838256,7.99687847,0.19437001,0.01731040,0.02432756,0.10699551
-5.77788894,8.49676325,0.72370337,8.14382494,0.20378419,0.01747639,0.02683227,0.11705573
-5.77188594,8.67097584,0.78380168,8.29096443,0.21402520,0.01766311,0.02951044,0.12792427
-5.76588294,8.84645597,0.84860401,8.43694334,0.22510174,0.01786994,0.03235767,0.13958734
-5.75987994,9.02193193,0.91795886,8.58052515,0.23701244,0.01809631,0.03536609,0.15202228
-5.75387694,9.19621489,0.99162644,8.72059197,0.24974241,0.01834158,0.03852400,0.16519680
-5.74787394,9.36818926,1.06926961,8.85613945,0.26325995,0.01860499,0.04181559,0.17906847
-5.74187094,9.53679843,1.15044694,8.98626655,0.27751329,0.01888561,0.04522075,0.19358431
-5.73586793,9.70102799,1.23460844,9.11016152,0.29242793,0.01918221,0.04871501,0.20868072
-5.72986493,9.85988820,1.32109471,9.22708586,0.30790448,0.01949325,0.05226966,0.22428360
-5.72386193,10.01239787,1.40914004,9.33635807,0.32381756,0.01981680,0.05585207,0.24030883
-5.71785893,10.15757137,1.49787994,9.43733869,0.34001557,0.02015049,0.05942608,0.25666308
-5.71185593,10.29441067,1.58636320,9.52941835,0.35632184,0.02049147,0.06295275,0.27324495
-5.70585293,10.42190349,1.67356864,9.61201011,0.37253689,0.02083643,0.06639114,0.28994642
-5.69984992,10.53902862,1.75842624,9.68454689,0.38844213,0.02118158,0.06969937,0.30665461
-5.69384692,10.64476859,1.83984209,9.74648479,0.40380467,0.02152272,0.07283574,0.32325376
-5.68784392,10.73812971,1.91672650,9.79731211,0.41838328,0.02185526,0.07576003,0.33962735
-5.68184092,10.81816848,1.98802426,9.83656400,0.43193522,0.02217432,0.07843473,0.35566037
-5.67583792,10.88402328,2.05274572,9.86384156,0.44422362,0.02247484,0.08082643,0.37124148
-5.66983492,10.93494921,2.10999761,9.87883441,0.45502525,0.02275168,0.08290698,0.38626515
-5.66383192,10.97035427,2.15901198,9.88134479,0.46413807,0.02299972,0.08465463,0.40063354
-5.65782891,10.98983403,2.19917193,9.87131145,0.47138848,0.02321406,0.08605494,0.41425810
-5.65182591,10.99320233,2.23003288,9.84883120,0.47663763,0.02339010,0.08710144,0.42706079
-5.64582291,10.98051556,2.25133818,9.81417588,0.47978665,0.02352368,0.08779598,0.43897493
-5.63981991,10.95208795,2.26302809,9.76780295,0.48078047,0.02361125,0.08814881,0.44994549
-5.63381691,10.90849612,2.26524172,9.71035787,0.47960992,0.02364993,0.08817823,0.45992904
-5.62781391,10.85057138,2.25831141,9.64266704,0.47631217,0.02363762,0.08790995,0.46889317
-5.62181091,10.77937912,2.24274996,9.56572046,0.47096925,0.02357308,0.08737610,0.47681557
-5.61580790,10.69618534,2.21923090,9.48064415,0.46370489,0.02345593,0.08661393,0.48368276
-5.60980490,10.60241113,2.18856291,9.38866276,0.45467978,0.02328669,0.08566428,0.48948863
-5.60380190,10.49957689,2.15165938,9.29105356,0.44408536,0.02306675,0.08456992,0.49423280
-5.59779890,10.38923857,2.10950459,9.18909401,0.43213670,0.02279829,0.08337368,0.49791900
-5.59179590,10.27291917,2.06311809,9.08400513,0.41906453,0.02248419,0.08211670,0.50055355
-5.58579290,10.15203895,2.01351893,8.97689371,0.40510709,0.02212794,0.08083671,0.50214405
-5.57978989,10.02784831,1.96169150,8.86869680,0.39050194,0.02173352,0.07956643,0.50269835
-5.57378689,9.90136712,1.90855443,8.76013155,0.37547833,0.02130516,0.07833235,0.50222399
-5.56778389,9.77333441,1.85493408,8.65165385,0.36025031,0.02084729,0.07715366,0.50072793
-5.56178089,9.64417170,1.80154365,8.54342869,0.34501101,0.02036430,0.07604170,0.49821697
-5.55577789,9.51396253,1.74896886,8.43531451,0.32992815,0.01986045,0.07499969,0.49469846
-5.54977489,9.38245030,1.69766056,8.32686341,0.31514107,0.01933969,0.07402294,0.49018161
-5.54377189,9.24905507,1.64793442,8.21733792,0.30075925,0.01880557,0.07309939,0.48467913
-5.53776888,9.11290916,1.59997748,8.10574428,0.28686236,0.01826115,0.07221060,0.47820930
-5.53176588,8.97291034,1.55386082,7.99088116,0.27350160,0.01770897,0.07133290,0.47079815
-5.52576288,8.82779002,1.50955745,7.87140177,0.26070234,0.01715100,0.07043893,0.46248186
-5.51975988,8.67619328,1.46696427,7.74588642,0.24846768,0.01658870,0.06949924,0.45330904
-5.51375688,8.51676644,1.42592663,7.61292195,0.23678273,0.01602303,0.06848398,0.44334288
-5.50775388,8.34824768,1.38626404,7.47118395,0.22561933,0.01545455,0.06736458,0.43266290
-5.50175088,8.16955541,1.34779552,7.31951719,0.21494087,0.01488353,0.06611531,0.42136624
-5.49574787,7.97986982,1.31036302,7.15701006,0.20470695,0.01431004,0.06471467,0.40956824
-5.48974487,7.77870250,1.27385172,6.98305864,0.19487767,0.01373409,0.06314653,0.39740228
-5.48374187,7.56595046,1.23820601,6.79741690,0.18541726,0.01315572,0.06140092,0.38501875
-5.47773887,7.34193101,1.20344026,6.60023004,0.17629699,0.01257515,0.05947462,0.37258304
-5.47173587,7.10739540,1.16964391,6.39204898,0.16749716,0.01199287,0.05737123,0.36027257
-5.46573287,6.86352030,1.13698049,6.17382500,0.15900817,0.01140966,0.05510106,0.34827291
-5.45972986,6.61187720,1.10568096,5.94688487,0.15083072,0.01082670,0.05268064,0.33677301
-5.45372686,6.35438127,1.07603148,5.71288740,0.14297513,0.01024554,0.05013193,0.32595977
-5.44772386,6.09322234,1.04835667,5.47376400,0.13545988,0.00966809,0.04748136,0.31601195
-5.44172086,5.83078153,1.02299911,5.23164620,0.12830969,0.00909662,0.04475869,0.30709386
-5.43571786,5.56953788,1.00029650,4.98878396,0.12155298,0.00853363,0.04199579,0.29934898
-5.42971486,5.31197004,0.98055763,4.74745907,0.11521929,0.00798183,0.03922532,0.29289377
-5.42371186,5.06045787,0.96403876,4.50989814,0.10933644,0.00744397,0.03647955,0.28781207
-5.41770885,4.81718922,0.95092165,4.27818946,0.10392798,0.00692282,0.03378918,0.28415031
-5.41170585,4.58407645,0.94129461,4.05420790,0.09901079,0.00642097,0.03118235,0.28191385
-5.40570285,4.36268675,0.93513771,3.83955133,0.09459313,0.00594081,0.02868379,0.28106466
-5.39969985,4.15418965,0.93231311,3.63549144,0.09067323,0.00548440,0.02631418,0.28152057
-5.39369685,3.95932373,0.93256104,3.44294082,0.08723841,0.00505340,0.02408977,0.28315621
-5.38769385,3.77838396,0.93550197,3.26243748,0.08426481,0.00464903,0.02202211,0.28580567
-5.38169085,3.61122969,0.94064484,3.09414678,0.08171781,0.00427201,0.02011812,0.28926686
-5.37568784,3.45731213,0.94740113,2.93788003,0.07955293,0.00392261,0.01838023,0.29330749
-5.36968484,3.31571965,0.95510416,2.79312809,0.07771728,0.00360059,0.01680677,0.29767245
-5.36368184,3.18523781,0.96303276,2.65910763,0.07615142,0.00330530,0.01539241,0.30209228
-5.35767884,3.06442094,0.97043825,2.53481729,0.07479161,0.00303567,0.01412879,0.30629250
-5.35167584,2.95167118,0.97657330,2.41910035,0.07357211,0.00279031,0.01300514,0.31000333
-5.34567284,2.84532116,0.98072165,2.31071081,0.07242769,0.00256759,0.01200894,0.31296946
-5.33966983,2.74371603,0.98222695,2.20837937,0.07129604,0.00236569,0.01112662,0.31495939
-5.33366683,2.64529129,0.98051971,2.11087634,0.07012000,0.00218268,0.01034415,0.31577408
-5.32766383,2.54864290,0.97514095,2.01706870,0.06884961,0.00201663,0.00964768,0.31525435
-5.32166083,2.45258700,0.96576164,1.92596906,0.06744369,0.00186562,0.00902398,0.31328699
-5.31565783,2.35620705,0.95219720,1.83677489,0.06587119,0.00172787,0.00846093,0.30980902
-5.30965483,2.25888711,0.93441636,1.74889691,0.06411197,0.00160175,0.00794778,0.30481037
-5.30365183,2.16033072,0.91254438,1.66197618,0.06215716,0.00148580,0.00747544,0.29833445
-5.29764882,2.06056546,0.88686043,1.57589004,0.06000917,0.00137881,0.00703658,0.29047704
-5.29164582,1.95993395,0.85778965,1.49074754,0.05768112,0.00127978,0.00662571,0.28138335
-5.28564282,1.85907280,0.82589026,1.40687538,0.05519611,0.00118797,0.00623915,0.27124357
-5.27963982,1.75888119,0.79183650,1.32479584,0.05258599,0.00110282,0.00587493,0.26028702
-5.27363682,1.66048107,0.75639827,1.24519823,0.04989001,0.00102404,0.00553269,0.24877529
-5.26763382,1.56517127,0.72041828,1.16890559,0.04715327,0.00095147,0.00521343,0.23699461
-5.26163082,1.47437766,0.68478773,1.09683830,0.04442510,0.00088514,0.00491936,0.22524773
-5.25562781,1.38960138,0.65042140,1.02997622,0.04175736,0.00082520,0.00465364,0.21384562
-5.24962481,1.31236698,0.61823288,0.96932074,0.03920287,0.00077187,0.00442012,0.20309930
-5.24362181,1.24417206,0.58911079,0.91585795,0.03681382,0.00072544,0.00422316,0.19331185
-5.23761881,1.18643963,0.56389640,0.87052384,0.03464042,0.00068623,0.00406733,0.18477103
-5.23161581,1.14047406,0.54336318,0.83417218,0.03272965,0.00065453,0.00395720,0.17774234
-5.22561281,1.10742137,0.52819864,0.80754578,0.03112425,0.00063060,0.00389717,0.17246294
-5.21960980,1.08823416,0.51898849,0.79125106,0.02986180,0.00061464,0.00389122,0.16913617
-5.21360680,1.08364150,0.51620346,0.78573644,0.02897413,0.00060678,0.00394275,0.16792692
-5.20760380,1.09412381,0.52018866,0.79127438,0.02848683,0.00060702,0.00405444,0.16895779
-5.20160080,1.11989298,0.53115566,0.80794731,0.02841899,0.00061528,0.00422807,0.17230599
-5.19559780,1.16087775,0.54917715,0.83563732,0.02878307,0.00063131,0.00446443,0.17800110
-5.18959480,1.21671461,0.57418444,0.87401996,0.02958497,0.00065479,0.00476319,0.18602368
-5.18359180,1.28674447,0.60596777,0.92256213,0.03082428,0.00068523,0.00512288,0.19630465
-5.17758879,1.37001556,0.64417940,0.98052442,0.03249456,0.00072202,0.00554076,0.20872576
-5.17158579,1.46529281,0.68833987,1.04696817,0.03458391,0.00076445,0.00601288,0.22312086
-5.16558279,1.57107434,0.73784723,1.12076747,0.03707553,0.00081167,0.00653404,0.23927838
-5.15957979,1.68561509,0.79198943,1.20062635,0.03994847,0.00086277,0.00709790,0.25694486
-5.15357679,1.80695811,0.84995982,1.28510131,0.04317844,0.00091672,0.00769700,0.27582954
-5.14757379,1.93297300,0.91087554,1.37262908,0.04673874,0.00097247,0.00832293,0.29561022
-5.14157079,2.06140154,0.97379856,1.46155940,0.05060118,0.00102891,0.00896652,0.31594011
-5.13556778,2.18990932,1.03775891,1.55019209,0.05473709,0.00108493,0.00961800,0.33645570
-5.12956478,2.31614247,1.10177945,1.63681793,0.05911824,0.00113944,0.01026729,0.35678539
-5.12356178,2.43778780,1.16490140,1.71976182,0.06371777,0.00119138,0.01090422,0.37655876
-5.11755878,2.55263437,1.22620980,1.79742724,0.06851095,0.00123977,0.01151889,0.39541606
-5.11155578,2.65863433,1.28485773,1.86834009,0.07347581,0.00128371,0.01210190,0.41301773
-5.10555278,2.75396057,1.34008845,1.93119045,0.07859356,0.00132244,0.01264474,0.42905344
-5.09954977,2.83705870,1.39125424,1.98487035,0.08384877,0.00135531,0.01314003,0.44325037
-5.09354677,2.90669092,1.43783116,2.02850585,0.08922928,0.00138185,0.01358182,0.45538033
-5.08754377,2.96196977,1.47942890,2.06148190,0.09472580,0.00140173,0.01396588,0.46526544
-5.08154077,3.00237984,1.51579512,2.08345871,0.10033129,0.00141481,0.01428987,0.47278200
-5.07553777,3.02778636,1.54681418,2.09437859,0.10604002,0.00142111,0.01455356,0.47786244
-5.06953477,3.03842983,1.57250010,2.09446292,0.11184647,0.00142082,0.01475893,0.48049527
-5.06353177,3.03490706,1.59298425,2.08419903,0.11774400,0.00141427,0.01491028,0.48072294
-5.05752876,3.01813903,1.60849835,2.06431760,0.12372355,0.00140195,0.01501421,0.47863781
-5.05152576,2.98932734,1.61935383,2.03576153,0.12977230,0.00138445,0.01507963,0.47437641
-5.04552276,2.94990101,1.62591857,1.99964749,0.13587242,0.00136248,0.01511766,0.46811231
-5.03951976,2.90145630,1.62859248,1.95722212,0.14200007,0.00133679,0.01514151,0.46004790
-5.03351676,2.84569244,1.62778325,1.90981471,0.14812467,0.00130821,0.01516631,0.45040560
-5.02751376,2.78434614,1.62388360,1.85878860,0.15420859,0.00127755,0.01520888,0.43941892
-5.02151076,2.71912811,1.61725135,1.80549344,0.16020715,0.00124566,0.01528747,0.42732373
-5.01550775,2.65166428,1.60819328,1.75122040,0.16606918,0.00121333,0.01542149,0.41435023
-5.00950475,2.58344435,1.59695368,1.69716210,0.17173798,0.00118132,0.01563113,0.40071595
-5.00350175,2.51577950,1.58370799,1.64437897,0.17715268,0.00115030,0.01593699,0.38662001
-4.99749875,2.44977097,1.56856166,1.59377300,0.18224998,0.00112089,0.01635965,0.37223890
-4.99149575,2.38629001,1.55155417,1.54606974,0.18696613,0.00109362,0.01691920,0.35772376
-4.98549275,2.32596952,1.53266754,1.50180866,0.19123909,0.00106891,0.01763469,0.34319935
-4.97948974,2.26920687,1.51183859,1.46134183,0.19501072,0.00104711,0.01852359,0.32876430
-4.97348674,2.21617673,1.48897414,1.42484016,0.19822887,0.00102844,0.01960117,0.31449284
-4.96748374,2.16685246,1.46396768,1.39230637,0.20084928,0.00101307,0.02087985,0.30043750
-4.96148074,2.12103420,1.43671666,1.36359331,0.20283716,0.00100104,0.02236860,0.28663257
-4.95547774,2.07838155,1.40713906,1.33842649,0.20416834,0.00099234,0.02407224,0.27309812
-4.94947474,2.03844867,1.37518821,1.31642907,0.20482998,0.00098686,0.02599089,0.25984422
-4.94347174,2.00071987,1.34086505,1.29714801,0.20482078,0.00098441,0.02811937,0.24687497
-4.93746873,1.96464366,1.30422705,1.28008007,0.20415065,0.00098477,0.03044681,0.23419235
-4.93146573,1.92966390,1.26539350,1.26469633,0.20284000,0.00098762,0.03295632,0.22179949
-4.92546273,1.89524663,1.22454686,1.25046445,0.20091858,0.00099260,0.03562482,0.20970322
-4.91945973,1.86090204,1.18193049,1.23686790,0.19842399,0.00099930,0.03842315,0.19791599
-4.91345673,1.82620097,1.13784289,1.22342182,0.19540008,0.00100728,0.04131631,0.18645699
-4.90745373,1.79078615,1.09262909,1.20968524,0.19189521,0.00101604,0.04426401,0.17535250
-4.90145073,1.75437843,1.04666992,1.19527001,0.18796054,0.00102508,0.04722140,0.16463566
-4.89544772,1.71677868,1.00036986,1.17984643,0.18364855,0.00103387,0.05014014,0.15434562
-4.88944472,1.67786615,0.95414436,1.16314628,0.17901171,0.00104188,0.05296961,0.14452641
-4.88344172,1.63759427,0.90840735,1.14496363,0.17410157,0.00104858,0.05565831,0.13522543
-4.87743872,1.59598477,0.86355981,1.12515403,0.16896815,0.00105347,0.05815545,0.12649192
-4.87143572,1.55312108,0.81997985,1.10363257,0.16365971,0.00105609,0.06041262,0.11837546
-4.86543272,1.50914162,0.77801491,1.08037141,0.15822298,0.00105601,0.06238538,0.11092459
-4.85942971,1.46423372,0.73797620,1.05539693,0.15270358,0.00105290,0.06403494,0.10418570
-4.85342671,1.41862838,0.70013578,1.02878691,0.14714683,0.00104648,0.06532959,0.09820225
-4.84742371,1.37259610,0.66472586,1.00066774,0.14159859,0.00103656,0.06624598,0.09301421
-4.84142071,1.32644359,0.63194044,0.97121176,0.13610628,0.00102308,0.06677011,0.08865794
-4.83541771,1.28051122,0.60193860,0.94063443,0.13071975,0.00100605,0.06689801,0.08516625
-4.82941471,1.23517076,0.57484932,0.90919134,0.12549209,0.00098562,0.06663607,0.08256868
-4.82341171,1.19082288,0.55077694,0.87717470,0.12048009,0.00096202,0.06600090,0.08089183
-4.81740870,1.14789390,0.52980693,0.84490896,0.11574441,0.00093562,0.06501895,0.08015977
-4.81140570,1.10683138,0.51201122,0.81274563,0.11134935,0.00090683,0.06372556,0.08039426
-4.80540270,1.06809794,0.49745272,0.78105673,0.10736218,0.00087619,0.06216382,0.08161472
-4.79939970,1.03216322,0.48618840,0.75022717,0.10385195,0.00084428,0.06038307,0.08383800
-4.79339670,0.99949362,0.47827068,0.72064573,0.10088799,0.00081172,0.05843710,0.08707761
-4.78739370,0.97054006,0.47374694,0.69269505,0.09853788,0.00077915,0.05638234,0.09134265
-4.78139070,0.94572385,0.47265690,0.66674057,0.09686522,0.00074722,0.05427578,0.09663627
-4.77538769,0.92542115,0.47502815,0.64311906,0.09592713,0.00071655,0.05217304,0.10295370
-4.76938469,0.90994658,0.48086992,0.62212693,0.09577155,0.00068770,0.05012645,0.11028006
-4.76338169,0.89953672,0.49016538,0.60400883,0.09643467,0.00066118,0.04818330,0.11858789
-4.75737869,0.89433433,0.50286320,0.58894720,0.09793842,0.00063741,0.04638431,0.12783464
-4.75137569,0.89437418,0.51886861,0.57705318,0.10028820,0.00061669,0.04476241,0.13796034
-4.74537269,0.89957129,0.53803486,0.56835933,0.10347101,0.00059924,0.04334183,0.14888545
-4.73936968,0.90971257,0.56015558,0.56281484,0.10745412,0.00058513,0.04213751,0.16050935
-4.73336668,0.92445240,0.58495870,0.56028325,0.11218424,0.00057433,0.04115498,0.17270935
-4.72736368,0.94331284,0.61210265,0.56054327,0.11758738,0.00056669,0.04039051,0.18534062
-4.72136068,0.96568878,0.64117506,0.56329263,0.12356951,0.00056194,0.03983159,0.19823708
-4.71535768,0.99085819,0.67169471,0.56815493,0.13001781,0.00055974,0.03945787,0.21121321
-4.70935468,1.01799733,0.70311653,0.57468949,0.13680277,0.00055963,0.03924220,0.22406704
-4.70335168,1.04620066,0.73484007,0.58240379,0.14378089,0.00056111,0.03915198,0.23658404
-4.69734867,1.07450464,0.76622104,0.59076803,0.15079807,0.00056362,0.03915065,0.24854199
-4.69134567,1.10191479,0.79658573,0.59923141,0.15769340,0.00056659,0.03919929,0.25971657
-4.68534267,1.12743484,0.82524776,0.60723933,0.16430347,0.00056944,0.03925820,0.26988751
-4.67933967,1.15009692,0.85152661,0.61425101,0.17046680,0.00057160,0.03928847,0.27884502
-4.67333667,1.16899141,0.87476698,0.61975657,0.17602839,0.00057256,0.03925345,0.28639625
-4.66733367,1.18329531,0.89435843,0.62329315,0.18084415,0.00057184,0.03912006,0.29237148
-4.66133067,1.19229786,0.90975416,0.62445918,0.18478509,0.00056904,0.03885990,0.29662965
-4.65532766,1.19542236,0.92048826,0.62292629,0.18774102,0.00056386,0.03845009,0.29906321
-4.64932466,1.19224318,0.92619054,0.61844853,0.18962370,0.00055607,0.03787392,0.29960175
-4.64332166,1.18249738,0.92659836,0.61086835,0.19036927,0.00054554,0.03712116,0.29821446
-4.63731866,1.16609043,0.92156485,0.60011926,0.18993988,0.00053224,0.03618811,0.29491118
-4.63131566,1.14309595,0.91106315,0.58622529,0.18832445,0.00051623,0.03507744,0.28974210
-4.62531266,1.11374955,0.89518658,0.56929706,0.18553856,0.00049764,0.03379773,0.28279596
-4.61930965,1.07843719,0.87414472,0.54952506,0.18162349,0.00047670,0.03236284,0.27419704
-4.61330665,1.03767879,0.84825562,0.52717038,0.17664444,0.00045369,0.03079113,0.26410094
-4.60730365,0.99210789,0.81793458,0.50255339,0.17068803,0.00042895,0.02910456,0.25268942
-4.60130065,0.94244842,0.78368006,0.47604103,0.16385922,0.00040285,0.02732768,0.24016458
-4.59529765,0.88948964,0.74605738,0.44803328,0.15627782,0.00037578,0.02548668,0.22674257
-4.58929465,0.83406055,0.70568098,0.41894946,0.14807463,0.00034815,0.02360839,0.21264713
-4.58329165,0.77700462,0.66319604,0.38921489,0.13938756,0.00032036,0.02171939,0.19810338
-4.57728864,0.71915621,0.61926029,0.35924858,0.13035770,0.00029279,0.01984521,0.18333180
-4.57128564,0.66131929,0.57452666,0.32945228,0.12112569,0.00026579,0.01800965,0.16854303
-4.56528264,0.60424936,0.52962754,0.30020132,0.11182834,0.00023970,0.01623428,0.15393327
-4.55927964,0.54863905,0.48516118,0.27183754,0.10259577,0.00021480,0.01453804,0.13968068
-4.55327664,0.49510778,0.44168067,0.24466432,0.09354907,0.00019135,0.01293705,0.12594283
-4.54727364,0.44419552,0.39968563,0.21894395,0.08479858,0.00016954,0.01144456,0.11285504
-4.54127064,0.39636072,0.35961710,0.19489704,0.07644281,0.00014954,0.01007102,0.10052987
-4.53526763,0.35198202,0.32185520,0.17270401,0.06856801,0.00013150,0.00882432,0.08905740
-4.52926463,0.31136340,0.28671974,0.15250834,0.06124827,0.00011552,0.00771008,0.07850653
-4.52326163,0.27474234,0.25447338,0.13442123,0.05454633,0.00010168,0.00673209,0.06892682
-4.51725863,0.24230018,0.22532698,0.11852747,0.04851467,0.00009005,0.00589271,0.06035099
-4.51125563,0.21417422,0.19944677,0.10489205,0.04319713,0.00008068,0.00519339,0.05279783
-4.50525263,0.19047069,0.17696274,0.09356717,0.03863076,0.00007365,0.00463515,0.04627529
-4.49924962,0.17127802,0.15797786,0.08459924,0.03484773,0.00006901,0.00421902,0.04078367
-4.49324662,0.15667952,0.14257747,0.07803558,0.03187739,0.00006685,0.00394651,0.03631876
-4.48724362,0.14676510,0.13083836,0.07393044,0.02974818,0.00006728,0.00381991,0.03287471
-4.48124062,0.14164112,0.12283703,0.07234993,0.02848928,0.00007042,0.00384262,0.03044654
-4.47523762,0.14143803,0.11865668,0.07337579,0.02813196,0.00007643,0.00401933,0.02903230
-4.46923462,0.14631520,0.11839244,0.07710753,0.02871057,0.00008548,0.00435606,0.02863452
-4.46323162,0.15646275,0.12215461,0.08366289,0.03026286,0.00009778,0.00486017,0.02926116
-4.45722861,0.17209982,0.13006950,0.09317644,0.03282986,0.00011357,0.00554016,0.03092588
-4.45122561,0.19346944,0.14227785,0.10579626,0.03645506,0.00013307,0.00640540,0.03364756
-4.44522261,0.22082969,0.15893058,0.12167859,0.04118294,0.00015655,0.00746575,0.03744928
-4.43921961,0.25444142,0.18018207,0.14098069,0.04705695,0.00018424,0.00873098,0.04235647
-4.43321661,0.29455283,0.20618099,0.16385189,0.05411681,0.00021637,0.01021020,0.04839462
-4.42721361,0.34138121,0.23705895,0.19042323,0.06239531,0.00025312,0.01191113,0.05558639
-4.42121061,0.39509249,0.27291753,0.22079581,0.07191482,0.00029463,0.01383931,0.06394832
-4.41520760,0.45577946,0.31381391,0.25502855,0.08268338,0.00034099,0.01599732,0.07348728
-4.40920460,0.52343946,0.35974597,0.29312561,0.09469088,0.00039217,0.01838397,0.08419678
-4.40320160,0.59795260,0.41063746,0.33502427,0.10790519,0.00044807,0.02099354,0.09605336
-4.39719860,0.67906172,0.46632397,0.38058366,0.12226875,0.00050846,0.02381507,0.10901318
-4.39119560,0.76635519,0.52654064,0.42957528,0.13769569,0.00057300,0.02683185,0.12300909
-4.38519260,0.85925378,0.59091221,0.48167572,0.15406964,0.00064121,0.03002098,0.13794826
-4.37918959,0.95700262,0.65894644,0.53646230,0.17124262,0.00071246,0.03335319,0.15371068
-4.37318659,1.05866931,0.73003136,0.59341220,0.18903503,0.00078600,0.03679293,0.17014856
-4.36718359,1.16314882,0.80343688,0.65190535,0.20723691,0.00086094,0.04029862,0.18708686
-4.36118059,1.26917567,0.87832140,0.71123151,0.22561061,0.00093628,0.04382325,0.20432495
-4.35517759,1.37534360,0.95374314,0.77060143,0.24389475,0.00101093,0.04731525,0.22163944
-4.34917459,1.48013236,1.02867654,0.82916214,0.26180954,0.00108371,0.05071955,0.23878819
-4.34317159,1.58194113,1.10203310,0.88601586,0.27906330,0.00115340,0.05397900,0.25551543
-4.33716858,1.67912759,1.17268615,0.94024209,0.29535989,0.00121876,0.05703579,0.27155770
-4.33116558,1.77005120,1.23949884,0.99092203,0.31040693,0.00127860,0.05983319,0.28665058
-4.32516258,1.85311916,1.30135422,1.03716455,0.32392437,0.00133174,0.06231724,0.30053591
-4.31915958,1.92683324,1.35718629,1.07813250,0.33565305,0.00137715,0.06443846,0.31296911
-4.31315658,1.98983543,1.40601078,1.11306842,0.34536307,0.00141389,0.06615347,0.32372647
-4.30715358,2.04095057,1.44695431,1.14131845,0.35286127,0.00144121,0.06742647,0.33261197
