energy_ev,total_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-3.01650825,1.68655146,0.01081536,0.04745232,0.04487280,1.04867352,0.03036069,0.10113521,0.18733746,0.32591277
-3.01050525,1.67187820,0.01055956,0.04670042,0.04491741,1.03482495,0.03029639,0.09946372,0.19186840,0.32505241
-3.00450225,1.65267449,0.01027840,0.04589947,0.04511386,1.01863750,0.03007320,0.09795618,0.19668747,0.32268446
-2.99849925,1.62947732,0.00997452,0.04506341,0.04547285,1.00039833,0.02970270,0.09665610,0.20189045,0.31893302
-2.99249625,1.60304452,0.00965168,0.04421120,0.04601113,0.98054115,0.02920010,0.09561541,0.20759779,0.31396135
-2.98649325,1.57433281,0.00931464,0.04336603,0.04675112,0.95963436,0.02858377,0.09489236,0.21395134,0.30796717
-2.98049025,1.54446866,0.00896896,0.04255434,0.04772018,0.93836461,0.02787457,0.09454915,0.22110990,0.30117657
-2.97448724,1.51471318,0.00862078,0.04180471,0.04894969,0.91751636,0.02709512,0.09464913,0.22924371,0.29383707
-2.96848424,1.48642268,0.00827662,0.04114662,0.05047381,0.89794856,0.02626900,0.09525394,0.23852815,0.28620994
-2.96248124,1.46100643,0.00794307,0.04060926,0.05232819,0.88056914,0.02541992,0.09642059,0.24913686,0.27856224
-2.95647824,1.43988340,0.00762660,0.04022026,0.05454849,0.86630856,0.02457092,0.09819870,0.26123469,0.27115875
-2.95047524,1.42443967,0.00733328,0.04000461,0.05716896,0.85609320,0.02374362,0.10062794,0.27497059,0.26425428
-2.94447224,1.41598803,0.00706862,0.03998366,0.06022096,0.85081955,0.02295745,0.10373588,0.29047101,0.25808650
-2.93846923,1.41573117,0.00683732,0.04017429,0.06373161,0.85133014,0.02222916,0.10753632,0.30783392,0.25286965
-2.93246623,1.42472965,0.00664319,0.04058832,0.06772264,0.85839165,0.02157228,0.11202817,0.32712376,0.24878931
-2.92646323,1.44387538,0.00648902,0.04123216,0.07220935,0.87267594,0.02099683,0.11719492,0.34836758,0.24599828
-2.92046023,1.47387131,0.00637652,0.04210665,0.07719986,0.89474420,0.02050915,0.12300483,0.37155247,0.24461380
-2.91445723,1.51521744,0.00630631,0.04320719,0.08269454,0.92503460,0.02011188,0.12941165,0.39662430,0.24471600
-2.90845423,1.56820313,0.00627794,0.04452409,0.08868577,0.96385329,0.01980408,0.13635598,0.42348789,0.24634760
-2.90245123,1.63290539,0.00628995,0.04604307,0.09515785,1.01136884,0.01958153,0.14376715,0.45200847,0.24951471
-2.89644822,1.70919261,0.00633996,0.04774598,0.10208723,1.06760986,0.01943705,0.15156558,0.48201419,0.25418866
-2.89044522,1.79673299,0.00642480,0.04961165,0.10944280,1.13246548,0.01936106,0.15966533,0.51329970,0.26030865
-2.88444222,1.89500684,0.00654060,0.05161671,0.11718648,1.20568853,0.01934208,0.16797701,0.54563037,0.26778496
-2.87843922,2.00332188,0.00668296,0.05373662,0.12527378,1.28690085,0.01936734,0.17641062,0.57874702,0.27650266
-2.87243622,2.12083073,0.00684710,0.05594649,0.13365457,1.37560049,0.01942339,0.18487842,0.61237084,0.28632556
-2.86643322,2.24654963,0.00702797,0.05822201,0.14227378,1.47117047,0.01949672,0.19329746,0.64620832,0.29710017
-2.86043022,2.37937790,0.00722042,0.06054018,0.15107216,1.57288872,0.01957430,0.20159199,0.67995599,0.30865967
-2.85442721,2.51811732,0.00741931,0.06287997,0.15998704,1.67993893,0.01964415,0.20969524,0.71330485,0.32082767
-2.84842421,2.66149118,0.00761960,0.06522280,0.16895302,1.79142211,0.01969570,0.21755094,0.74594430,0.33342173
-2.84242121,2.80816258,0.00781650,0.06755293,0.17790268,1.90636859,0.01972024,0.22511415,0.77756578,0.34625663
-2.83641821,2.95675185,0.00800551,0.06985756,0.18676721,2.02375043,0.01971112,0.23235166,0.80786589,0.35914727
-2.83041521,3.10585313,0.00818249,0.07212699,0.19547710,2.14249395,0.01966398,0.23924183,0.83654930,0.37191140
-2.82441221,3.25404995,0.00834377,0.07435440,0.20396276,2.26149235,0.01957675,0.24577394,0.86333146,0.38437210
-2.81840920,3.39993011,0.00848616,0.07653570,0.21215521,2.37961845,0.01944975,0.25194718,0.88794118,0.39635996
-2.81240620,3.54209985,0.00860698,0.07866915,0.21998679,2.49573722,0.01928549,0.25776923,0.91012342,0.40771527
-2.80640320,3.67919750,0.00870416,0.08075498,0.22739190,2.60871820,0.01908858,0.26325459,0.92964212,0.41828997
-2.80040020,3.80990667,0.00877621,0.08279493,0.23430783,2.71744780,0.01886547,0.26842277,0.94628340,0.42794954
-2.79439720,3.93296902,0.00882232,0.08479172,0.24067559,2.82084117,0.01862421,0.27329641,0.95985891,0.43657473
-2.78839420,4.04719671,0.00884232,0.08674858,0.24644083,2.91785392,0.01837410,0.27789936,0.97020946,0.44406324
-2.78239120,4.15148437,0.00883678,0.08866871,0.25155470,3.00749330,0.01812542,0.28225488,0.97720876,0.45033108
-2.77638819,4.24482058,0.00880699,0.09055478,0.25597482,3.08882916,0.01788903,0.28638396,0.98076702,0.45531381
-2.77038519,4.32629885,0.00875500,0.09240852,0.25966605,3.16100435,0.01767603,0.29030390,0.98083449,0.45896739
-2.76438219,4.39512773,0.00868360,0.09423026,0.26260136,3.22324485,0.01749744,0.29402705,0.97740429,0.46126863
-2.75837919,4.45064020,0.00859638,0.09601857,0.26476244,3.27486935,0.01736384,0.29755986,0.97051479,0.46221527
-2.75237619,4.49230198,0.00849766,0.09776998,0.26614027,3.31529847,0.01728502,0.30090225,0.96025091,0.46182552
-2.74637319,4.51971886,0.00839245,0.09947870,0.26673553,3.34406352,0.01726973,0.30404720,0.94674440,0.46013711
-2.74037019,4.53264270,0.00828645,0.10113651,0.26655871,3.36081473,0.01732534,0.30698069,0.93017286,0.45720585
-2.73436718,4.53097624,0.00818588,0.10273266,0.26563024,3.36532878,0.01745763,0.30968196,0.91075751,0.45310370
-2.72836418,4.51477640,0.00809745,0.10425391,0.26398022,3.35751559,0.01767054,0.31212397,0.88875963,0.44791651
-2.72236118,4.48425615,0.00802818,0.10568469,0.26164808,3.33742405,0.01796603,0.31427425,0.86447566,0.44174138
-2.71635818,4.43978464,0.00798525,0.10700738,0.25868209,3.30524643,0.01834392,0.31609595,0.83823137,0.43468390
-2.71035518,4.38188557,0.00797580,0.10820265,0.25513860,3.26132106,0.01880183,0.31754911,0.81037492,0.42685530
-2.70435218,4.31123365,0.00800673,0.10925008,0.25108127,3.20613314,0.01933512,0.31859224,0.78126928,0.41836961
-2.69834917,4.22864882,0.00808446,0.11012873,0.24658012,3.14031294,0.01993699,0.31918397,0.75128429,0.40934110
-2.69234617,4.13508833,0.00821470,0.11081793,0.24171048,3.06463140,0.02059850,0.31928495,0.72078841,0.39988192
-2.68634317,4.03163622,0.00840220,0.11129820,0.23655194,2.97999264,0.02130881,0.31885970,0.69014074,0.39010015
-2.68034017,3.91949045,0.00865052,0.11155210,0.23118719,2.88742318,0.02205532,0.31787865,0.65968333,0.38009828
-2.67433717,3.79994737,0.00896179,0.11156524,0.22570082,2.78805791,0.02282404,0.31631994,0.62973426,0.36997212
-2.66833417,3.67438377,0.00933653,0.11132725,0.22017819,2.68312273,0.02359983,0.31417129,0.60058145,0.35981023
-2.66233117,3.54423663,0.00977346,0.11083264,0.21470417,2.57391427,0.02436682,0.31143144,0.57247762,0.34969369
-2.65632816,3.41098090,0.01026942,0.11008164,0.20936199,2.46177688,0.02510881,0.30811151,0.54563640,0.33969634
-2.65032516,3.27610565,0.01081926,0.10908078,0.20423206,2.34807764,0.02580966,0.30423584,0.52022972,0.32988523
-2.64432216,3.14108921,0.01141588,0.10784337,0.19939082,2.23417992,0.02645374,0.29984240,0.49638655,0.32032138
-2.63831916,3.00737389,0.01205028,0.10638963,0.19490964,2.12141643,0.02702630,0.29498279,0.47419293,0.31106058
-2.63231616,2.87634091,0.01271171,0.10474663,0.19085377,2.01106243,0.02751390,0.28972160,0.45369337,0.30215431
-2.62631316,2.74928634,0.01338789,0.10294788,0.18728133,1.90431020,0.02790470,0.28413527,0.43489344,0.29365056
-2.62031016,2.62739877,0.01406527,0.10103260,0.18424244,1.80224535,0.02818878,0.27831041,0.41776351,0.28559456
-2.61430715,2.51173933,0.01472943,0.09904474,0.18177838,1.70582600,0.02835835,0.27234160,0.40224352,0.27802942
-2.60830415,2.40322477,0.01536544,0.09703175,0.17992093,1.61586531,0.02840792,0.26632879,0.38824851,0.27099649
-2.60230115,2.30261406,0.01595833,0.09504302,0.17869183,1.53301806,0.02833440,0.26037434,0.37567488,0.26453565
-2.59629815,2.21049905,0.01649356,0.09312831,0.17810240,1.45777144,0.02813708,0.25457982,0.36440710,0.25868535
-2.59029515,2.12729928,0.01695749,0.09133595,0.17815332,1.39044053,0.02781762,0.24904281,0.35432463,0.25348256
-2.58429215,2.05326134,0.01733783,0.08971115,0.17883470,1.33116825,0.02737989,0.24385370,0.34530891,0.24896262
-2.57828914,1.98846260,0.01762410,0.08829426,0.18012630,1.27992994,0.02682981,0.23909271,0.33725018,0.24515908
-2.57228614,1.93281924,0.01780802,0.08711931,0.18199804,1.23654211,0.02617513,0.23482733,0.33005387,0.24210351
-2.56628314,1.88609845,0.01788376,0.08621266,0.18441072,1.20067511,0.02542516,0.23111025,0.32364646,0.23982547
-2.56028014,1.84793425,0.01784823,0.08559209,0.18731706,1.17186922,0.02459046,0.22797784,0.31798061,0.23835251
-2.55427714,1.81784662,0.01770122,0.08526608,0.19066291,1.14955367,0.02368256,0.22544949,0.31303934,0.23771039
-2.54827414,1.79526322,0.01744539,0.08523364,0.19438881,1.13306786,0.02271362,0.22352753,0.30883927,0.23792343
-2.54227114,1.77954317,0.01708625,0.08548441,0.19843162,1.12168427,0.02169613,0.22219805,0.30543270,0.23901501
-2.53626813,1.77000209,0.01663202,0.08599929,0.20272641,1.11463231,0.02064264,0.22143239,0.30290854,0.24100820
-2.53026513,1.76593750,0.01609332,0.08675129,0.20720842,1.11112244,0.01956545,0.22118928,0.30139203,0.24392648
-2.52426213,1.76665395,0.01548291,0.08770683,0.21181503,1.11036983,0.01847639,0.22141757,0.30104324,0.24779437
-2.51825913,1.77148673,0.01481529,0.08882722,0.21648773,1.11161692,0.01738661,0.22205931,0.30205432,0.25263809
-2.51225613,1.77982356,0.01410624,0.09007032,0.22117393,1.11415421,0.01630642,0.22305308,0.30464550,0.25848592
-2.50625313,1.79112313,0.01337237,0.09139235,0.22582854,1.11733867,0.01524512,0.22433743,0.30906001,0.26536833
-2.50025013,1.80492998,0.01263066,0.09274959,0.23041528,1.12060915,0.01421096,0.22585405,0.31555781,0.27331772
-2.49424712,1.82088490,0.01189798,0.09410009,0.23490753,1.12349845,0.01321103,0.22755078,0.32440822,0.28236768
-2.48824412,1.83873037,0.01119060,0.09540518,0.23928880,1.12564156,0.01225127,0.22938400,0.33588164,0.29255179
-2.48224112,1.85831076,0.01052384,0.09663070,0.24355263,1.12677988,0.01133647,0.23132059,0.35024040,0.30390183
-2.47623812,1.87956716,0.00991163,0.09774799,0.24770206,1.12676137,0.01047028,0.23333902,0.36772888,0.31644547
-2.47023512,1.90252702,0.00936624,0.09873456,0.25174846,1.12553657,0.00965531,0.23542982,0.38856307,0.33020355
-2.46423212,1.92728894,0.00889795,0.09957440,0.25571001,1.12315091,0.00889316,0.23759530,0.41291985,0.34518687
-2.45822911,1.95400335,0.00851492,0.10025799,0.25960968,1.11973347,0.00818454,0.23984848,0.44092626,0.36139275
-2.45222611,1.98284994,0.00822295,0.10078197,0.26347291,1.11548292,0.00752932,0.24221148,0.47264900,0.37880152
-2.44622311,2.01401284,0.00802546,0.10114863,0.26732515,1.11065122,0.00692670,0.24471332,0.50808464,0.39737301
-2.44022011,2.04765499,0.00792345,0.10136507,0.27118920,1.10552577,0.00637525,0.24738741,0.54715090,0.41704333
-2.43421711,2.08389272,0.00791548,0.10144234,0.27508278,1.10041102,0.00587306,0.25026875,0.58967936,0.43772212
-2.42821411,2.12277219,0.00799781,0.10139440,0.27901618,1.09561020,0.00541779,0.25339106,0.63541024,0.45929042
-2.42221111,2.16424863,0.00816449,0.10123707,0.28299036,1.09140799,0.00500683,0.25678401,0.68398939,0.48159947
-2.41620810,2.20816987,0.00840751,0.10098708,0.28699548,1.08805510,0.00463733,0.26047065,0.73496819,0.50447037
-2.41020510,2.25426478,0.00871710,0.10066109,0.29100997,1.08575504,0.00430634,0.26446517,0.78780636,0.52769491
-2.40420210,2.30213757,0.00908189,0.10027492,0.29500030,1.08465389,0.00401085,0.26877110,0.84187821,0.55103756
-2.39819910,2.35126823,0.00948927,0.09984289,0.29892138,1.08483332,0.00374788,0.27337997,0.89648212,0.57423861
-2.39219610,2.40101936,0.00992571,0.09937733,0.30271765,1.08630696,0.00351456,0.27827054,0.95085344,0.59701845
-2.38619310,2.45064901,0.01037706,0.09888828,0.30632478,1.08902029,0.00330819,0.28340854,1.00418048,0.61908288
-2.38019010,2.49932930,0.01082900,0.09838334,0.30967196,1.09285382,0.00312630,0.28874703,1.05562323,0.64012938
-2.37418709,2.54616988,0.01126733,0.09786774,0.31268466,1.09762932,0.00296669,0.29422714,1.10433433,0.65985400
-2.36818409,2.59024539,0.01167841,0.09734447,0.31528773,1.10311865,0.00282752,0.29977943,1.14948156,0.67795883
-2.36218109,2.63062578,0.01204952,0.09681470,0.31740877,1.10905483,0.00270732,0.30532563,1.19027110,0.69415973
-2.35617809,2.66640824,0.01236916,0.09627815,0.31898149,1.11514471,0.00260507,0.31078069,1.22597068,0.70819398
-2.35017509,2.69674950,0.01262741,0.09573373,0.31994909,1.12108271,0.00252019,0.31605531,1.25593165,0.71982778
-2.34417209,2.72089725,0.01281619,0.09518015,0.32026744,1.12656511,0.00245261,0.32105857,1.27960915,0.72886309
-2.33816908,2.73821941,0.01292944,0.09461667,0.31990782,1.13130416,0.00240276,0.32570089,1.29657945,0.73514388
-2.33216608,2.74823023,0.01296329,0.09404386,0.31885938,1.13504177,0.00237163,0.32989706,1.30655373,0.73856126
-2.32616308,2.75061226,0.01291614,0.09346440,0.31713093,1.13756204,0.00236072,0.33356927,1.30938774,0.73905751
-2.32016008,2.74523338,0.01278866,0.09288391,0.31475218,1.13870231,0.00237208,0.33665026,1.30508681,0.73662887
-2.31415708,2.73215825,0.01258375,0.09231173,0.31177434,1.13836234,0.00240828,0.33908612,1.29380613,0.73132687
-2.30815408,2.71165392,0.01230638,0.09176165,0.30826995,1.13651142,0.00247237,0.34083902,1.27584615,0.72325824
-2.30215108,2.68418924,0.01196339,0.09125254,0.30433214,1.13319287,0.00256786,0.34188948,1.25164354,0.71258342
-2.29614807,2.65042816,0.01156332,0.09080892,0.30007307,1.12852607,0.00269869,0.34223816,1.22175786,0.69951362
-2.29014507,2.61121710,0.01111602,0.09046128,0.29562189,1.12270569,0.00286911,0.34190709,1.18685483,0.68430665
-2.28414207,2.56756669,0.01063242,0.09024624,0.29112194,1.11599809,0.00308368,0.34094016,1.14768685,0.66726148
-2.27813907,2.52062849,0.01012416,0.09020653,0.28672757,1.10873506,0.00334713,0.33940277,1.10507156,0.64871195
-2.27213607,2.47166736,0.00960327,0.09039058,0.28260046,1.10130477,0.00366430,0.33738077,1.05986949,0.62901954
-2.26613307,2.42203026,0.00908187,0.09085198,0.27890560,1.09414040,0.00404000,0.33497832,1.01296169,0.60856565
-2.26013007,2.37311236,0.00857182,0.09164852,0.27580711,1.08770657,0.00447895,0.33231510,0.96522812,0.58774353
-2.25412706,2.32632168,0.00808452,0.09284100,0.27346387,1.08248398,0.00498558,0.32952264,0.91752768,0.56695013
-2.24812406,2.28304303,0.00763063,0.09449182,0.27202523,1.07895287,0.00556398,0.32674000,0.87068047,0.54657807
-2.24212106,2.24460255,0.00721992,0.09666321,0.27162686,1.07757568,0.00621771,0.32410903,0.82545277,0.52700800
-2.23611806,2.21223384,0.00686106,0.09941540,0.27238682,1.07877968,0.00694968,0.32176927,0.78254498,0.50860154
-2.23011506,2.18704668,0.00656159,0.10280458,0.27440211,1.08294017,0.00776203,0.31985289,0.74258272,0.49169496
-2.22411206,2.16999933,0.00632777,0.10688084,0.27774563,1.09036485,0.00865599,0.31847980,0.70611098,0.47659372
-2.21810905,2.16187511,0.00616460,0.11168608,0.28246378,1.10128018,0.00963175,0.31775326,0.67359098,0.46356800
-2.21210605,2.16326392,0.00607574,0.11725207,0.28857474,1.11582008,0.01068836,0.31775616,0.64539964,0.45284916
-2.20610305,2.17454925,0.00606356,0.12359870,0.29606740,1.13401774,0.01182361,0.31854823,0.62183083,0.44462728
-2.20010005,2.19590068,0.00612911,0.13073237,0.30490110,1.15580068,0.01303401,0.32016438,0.60309820,0.43904961
-2.19409705,2.22727221,0.00627215,0.13864483,0.31500606,1.18098946,0.01431468,0.32261410,0.58933886,0.43621983
-2.18809405,2.26840593,0.00649117,0.14731230,0.32628457,1.20930008,0.01565939,0.32588216,0.58061742,0.43619809
-2.18209105,2.31884086,0.00678340,0.15669507,0.33861272,1.24035001,0.01706052,0.32993045,0.57693001,0.43900174
-2.17608804,2.37792636,0.00714485,0.16673748,0.35184289,1.27366760,0.01850913,0.33470079,0.57820782,0.44460635
-2.17008504,2.44483946,0.00757029,0.17736836,0.36580657,1.30870448,0.01999508,0.34011872,0.58432002,0.45294725
-2.16408204,2.51860531,0.00805331,0.18850196,0.38031765,1.34485049,0.02150709,0.34609785,0.59507586,0.46392122
-2.15807904,2.59812000,0.00858638,0.20003924,0.39517599,1.38145049,0.02303298,0.35254455,0.61022613,0.47738830
-2.15207604,2.68217496,0.00916087,0.21186955,0.41017120,1.41782238,0.02455980,0.35936278,0.62946401,0.49317370
-2.14607304,2.76948220,0.00976713,0.22387270,0.42508643,1.45327560,0.02607415,0.36645856,0.65242569,0.51106984
-2.14007004,2.85869961,0.01039463,0.23592119,0.43970228,1.48712950,0.02756236,0.37374398,0.67869111,0.53083836
-2.13406703,2.94845590,0.01103212,0.24788279,0.45380056,1.51873081,0.02901086,0.38114045,0.70778529,0.55221240
-2.12806403,3.03737465,0.01166774,0.25962315,0.46716799,1.54746971,0.03040646,0.38858085,0.73918060,0.57489903
-2.12206103,3.12409714,0.01228929,0.27100851,0.47959974,1.57279393,0.03173668,0.39601077,0.77230053,0.59858210
-2.11605803,3.20730371,0.01288446,0.28190845,0.49090274,1.59422060,0.03299005,0.40338839,0.80652515,0.62292543
-2.11005503,3.28573366,0.01344110,0.29219853,0.50089886,1.61134555,0.03415649,0.41068346,0.84119863,0.64757667
-2.10405203,3.35820345,0.01394754,0.30176278,0.50942778,1.62384992,0.03522754,0.41787506,0.87563889,0.67217172
-2.09804902,3.42362341,0.01439284,0.31049601,0.51634975,1.63150414,0.03619666,0.42494872,0.90914927,0.69633985
-2.09204602,3.48101285,0.01476712,0.31830589,0.52154794,1.63416930,0.03705949,0.43189288,0.94103217,0.71970948
-2.08604302,3.52951357,0.01506187,0.32511474,0.52493062,1.63179620,0.03781398,0.43869506,0.97060407,0.74191458
-2.08004002,3.56840188,0.01527015,0.33086090,0.52643295,1.62442224,0.03846057,0.44533809,0.99721169,0.76260159
-2.07403702,3.59709895,0.01538685,0.33549984,0.52601844,1.61216659,0.03900224,0.45179668,1.02024840,0.78143670
-2.06803402,3.61517938,0.01540883,0.33900483,0.52367991,1.59522383,0.03944454,0.45803457,1.03917043,0.79811318
-2.06203102,3.62237782,0.01533502,0.34136722,0.51944006,1.57385650,0.03979545,0.46400266,1.05351194,0.81235869
-2.05602801,3.61859345,0.01516647,0.34259627,0.51335138,1.54838679,0.04006533,0.46963811,1.06289836,0.82394204
-2.05002501,3.60389192,0.01490629,0.34271867,0.50549556,1.51918782,0.04026667,0.47486468,1.06705727,0.83267938
-2.04402201,3.57850460,0.01455958,0.34177760,0.49598218,1.48667448,0.04041378,0.47959427,1.06582626,0.83843930
-2.03801901,3.54282484,0.01413321,0.33983142,0.48494678,1.45129431,0.04052251,0.48372958,1.05915738,0.84114665
-2.03201601,3.49740095,0.01363563,0.33695209,0.47254825,1.41351839,0.04060978,0.48716785,1.04711784,0.84078490
-2.02601301,3.44292582,0.01307657,0.33322323,0.45896563,1.37383246,0.04069320,0.48980528,1.02988701,0.83739685
-2.02001001,3.38022316,0.01246674,0.32873798,0.44439423,1.33272821,0.04079056,0.49154205,1.00774961,0.83108349
-2.01400700,3.31023031,0.01181748,0.32359666,0.42904138,1.29069494,0.04091931,0.49228743,0.98108563,0.82200107
-2.00800400,3.23397804,0.01114042,0.31790430,0.41312171,1.24821152,0.04109609,0.49196480,0.95035721,0.81035648
-2.00200100,3.15256746,0.01044715,0.31176810,0.39685224,1.20573868,0.04133623,0.49051612,0.91609326,0.79640086
-1.99599800,3.06714475,0.00974890,0.30529497,0.38044733,1.16371174,0.04165324,0.48790556,0.87887224,0.78042193
-1.98999500,2.97887426,0.00905623,0.29858904,0.36411371,1.12253370,0.04205844,0.48412215,0.83930417,0.76273499
-1.98399200,2.88891078,0.00837882,0.29174945,0.34804576,1.08256894,0.04256054,0.47918104,0.79801236,0.74367321
-1.97798899,2.79837175,0.00772523,0.28486825,0.33242113,1.04413737,0.04316534,0.47312352,0.75561566,0.72357739
-1.97198599,2.70831041,0.00710279,0.27802870,0.31739692,1.00750946,0.04387553,0.46601555,0.71271206,0.70278563
-1.96598299,2.61969086,0.00651748,0.27130378,0.30310649,0.97290196,0.04469051,0.45794511,0.66986397,0.68162335
-1.95997999,2.53336569,0.00597390,0.26475519,0.28965705,0.94047475,0.04560639,0.44901824,0.62758589,0.66039394
-1.95397699,2.45005736,0.00547524,0.25843264,0.27712806,0.91032873,0.04661598,0.43935438,0.58633458,0.63937053
-1.94797399,2.37034368,0.00502340,0.25237370,0.26557047,0.88250505,0.04770896,0.42908092,0.54650215,0.61878909
-1.94197099,2.29464828,0.00461897,0.24660389,0.25500685,0.85698572,0.04887210,0.41832758,0.50841190,0.59884312
-1.93596798,2.22323621,0.00426147,0.24113728,0.24543240,0.83369568,0.05008955,0.40722082,0.47231702,0.57968020
-1.92996498,2.15621498,0.00394936,0.23597737,0.23681669,0.81250636,0.05134322,0.39587866,0.43840181,0.56140031
-1.92396198,2.09354093,0.00368029,0.23111833,0.22910612,0.79324077,0.05261322,0.38440616,0.40678521,0.54405619
-1.91795898,2.03503067,0.00345122,0.22654641,0.22222702,0.77567992,0.05387833,0.37289185,0.37752623,0.52765541
-1.91195598,1.98037706,0.00325856,0.22224152,0.21608919,0.75957048,0.05511649,0.36140535,0.35063084,0.51216420
-1.90595298,1.92916914,0.00309837,0.21817894,0.21058979,0.74463349,0.05630533,0.34999609,0.32605992,0.49751270
-1.89994997,1.88091495,0.00296648,0.21433096,0.20561744,0.73057375,0.05742272,0.33869334,0.30373779,0.48360144
-1.89394697,1.83506648,0.00285864,0.21066852,0.20105635,0.71708972,0.05844723,0.32750743,0.28356082,0.47030864
-1.88794397,1.79104551,0.00277064,0.20716264,0.19679039,0.70388340,0.05935867,0.31643200,0.26540586,0.45749798
-1.88194097,1.74826930,0.00269843,0.20378567,0.19270694,0.69067004,0.06013848,0.30544706,0.24913801,0.44502657
-1.87593797,1.70617515,0.00263821,0.20051233,0.18870032,0.67718709,0.06077019,0.29452276,0.23461751,0.43275264
-1.86993497,1.66424267,0.00258653,0.19732039,0.18467488,0.66320224,0.06123971,0.28362346,0.22170558,0.42054264
-1.86393197,1.62201306,0.00254032,0.19419115,0.18054750,0.64852018,0.06153564,0.27271187,0.21026898,0.40827754
-1.85792896,1.57910467,0.00249701,0.19110955,0.17624950,0.63298786,0.06164947,0.26175312,0.20018334,0.39585795
-1.85192596,1.53522433,0.00245452,0.18806410,0.17172791,0.61649799,0.06157568,0.25071829,0.19133514,0.38320800
-1.84592296,1.49017426,0.00241135,0.18504653,0.16694617,0.59899088,0.06131184,0.23958745,0.18362259,0.37027783
-1.83991996,1.44385443,0.00236660,0.18205123,0.16188411,0.58045445,0.06085854,0.22835197,0.17695540,0.35704467
-1.83391696,1.39626078,0.00231998,0.17907469,0.15653744,0.56092253,0.06021933,0.21701593,0.17125369,0.34351254
-1.82791396,1.34747942,0.00227188,0.17611472,0.15091661,0.54047164,0.05940050,0.20559676,0.16644625,0.32971073
-1.82191096,1.29767769,0.00222337,0.17316978,0.14504536,0.51921650,0.05841091,0.19412507,0.16246836,0.31569125
-1.81590795,1.24709263,0.00217623,0.17023838,0.13895877,0.49730443,0.05726163,0.18264364,0.15925945,0.30152532
-1.80990495,1.19601776,0.00213298,0.16731851,0.13270119,0.47490913,0.05596567,0.17120595,0.15676082,0.28729947
-1.80390195,1.14478896,0.00209695,0.16440727,0.12632396,0.45222404,0.05453758,0.15987407,0.15491361,0.27311113
-1.79789895,1.09377046,0.00207224,0.16150075,0.11988312,0.42945572,0.05299311,0.14871634,0.15365725,0.25906436
-1.79189595,1.04334156,0.00206382,0.15859398,0.11343723,0.40681752,0.05134880,0.13780483,0.15292853,0.24526576
-1.78589295,0.99388494,0.00207754,0.15568120,0.10704528,0.38452386,0.04962163,0.12721288,0.15266137,0.23182078
-1.77988994,0.94577692,0.00212017,0.15275620,0.10076498,0.36278540,0.04782870,0.11701276,0.15278737,0.21883075
-1.77388694,0.89938029,0.00219942,0.14981295,0.09465122,0.34180508,0.04598689,0.10727360,0.15323706,0.20639074
-1.76788394,0.85503971,0.00232398,0.14684616,0.08875503,0.32177546,0.04411262,0.09805973,0.15394198,0.19458814
-1.76188094,0.81307983,0.00250348,0.14385204,0.08312276,0.30287711,0.04222162,0.08942944,0.15483723,0.18350227
-1.75587794,0.77380579,0.00274853,0.14082897,0.07779580,0.28527807,0.04032879,0.08143421,0.15586456,0.17320477
-1.74987494,0.73750597,0.00307063,0.13777815,0.07281050,0.26913437,0.03844805,0.07411841,0.15697566,0.16376068
-1.74387194,0.70445634,0.00348211,0.13470409,0.06819849,0.25459131,0.03659228,0.06751938,0.15813560,0.15523025
-1.73786893,0.67492584,0.00399599,0.13161496,0.06398723,0.24178535,0.03477327,0.06166802,0.15932602,0.14767101
-1.73186593,0.64918224,0.00462582,0.12852274,0.06020070,0.23084633,0.03300172,0.05658950,0.16054802,0.14114020
-1.72586293,0.62749769,0.00538541,0.12544313,0.05686021,0.22189969,0.03128725,0.05230434,0.16182434,0.13569703
-1.71985993,0.61015330,0.00628859,0.12239522,0.05398528,0.21506862,0.02963837,0.04882952,0.16320093,0.13140486
-1.71385693,0.59744224,0.00734877,0.11940096,0.05159435,0.21047556,0.02806257,0.04617961,0.16474738,0.12833276
-1.70785393,0.58967076,0.00857859,0.11648443,0.04970545,0.20824316,0.02656627,0.04436792,0.16655645,0.12655660
-1.70185093,0.58715673,0.00998941,0.11367095,0.04833663,0.20849432,0.02515485,0.04340737,0.16874239,0.12615923
-1.69584792,0.59022554,0.01159077,0.11098612,0.04750618,0.21135120,0.02383267,0.04331122,0.17143811,0.12722978
-1.68984492,0.59920320,0.01338984,0.10845475,0.04723247,0.21693325,0.02260298,0.04409352,0.17479131,0.12986205
-1.68384192,0.61440680,0.01539084,0.10609988,0.04753367,0.22535413,0.02146799,0.04576913,0.17895948,0.13415191
-1.67783892,0.63613246,0.01759446,0.10394186,0.04842698,0.23671773,0.02042875,0.04835356,0.18410414,0.14019379
-1.67183592,0.66464135,0.01999734,0.10199755,0.04992776,0.25111323,0.01948518,0.05186235,0.19038427,0.14807633
-1.66583292,0.70014416,0.02259157,0.10027969,0.05204832,0.26860963,0.01863605,0.05631012,0.19794935,0.15787749
-1.65982991,0.74278485,0.02536433,0.09879653,0.05479657,0.28924980,0.01787894,0.06170941,0.20693215,0.16965915
-1.65382691,0.79262429,0.02829758,0.09755163,0.05817458,0.31304448,0.01721029,0.06806920,0.21744161,0.18346159
