energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.70585293,6.22339183,-6.22339175,0.10148563,-0.10148563,0.89467324,-0.89467319,0.04721073,-0.04721073,0.00000000,-0.00000000,1.99418462,-1.99418463,1.55125814,-1.55125811,2.64374284,-2.64374280,0.00000000,-0.00000000
-5.69984992,6.28907021,-6.28907010,0.10536550,-0.10536549,0.90651924,-0.90651919,0.04654624,-0.04654624,0.00000000,-0.00000000,2.02124371,-2.02124371,1.57288331,-1.57288328,2.66961548,-2.66961543,0.00000000,-0.00000000
-5.69384692,6.36444589,-6.36444577,0.10953123,-0.10953122,0.92068243,-0.92068238,0.04586755,-0.04586755,0.00000000,-0.00000000,2.04980526,-2.04980525,1.59739484,-1.59739479,2.69779568,-2.69779563,0.00000000,-0.00000000
-5.68784392,6.44715768,-6.44715754,0.11388680,-0.11388680,0.93691089,-0.93691084,0.04517202,-0.04517203,0.00000000,-0.00000000,2.07914889,-2.07914888,1.62408267,-1.62408263,2.72715952,-2.72715947,0.00000000,-0.00000000
-5.68184092,6.53472560,-6.53472545,0.11833273,-0.11833272,0.95490931,-0.95490926,0.04445805,-0.04445805,0.00000000,-0.00000000,2.10854358,-2.10854356,1.65219053,-1.65219048,2.75658203,-2.75658198,0.00000000,-0.00000000
-5.67583792,6.62458925,-6.62458908,0.12276861,-0.12276861,0.97434057,-0.97434051,0.04372501,-0.04372501,0.00000000,-0.00000000,2.13725761,-2.13725759,1.68092912,-1.68092907,2.78495861,-2.78495855,0.00000000,-0.00000000
-5.66983492,6.71414325,-6.71414308,0.12709567,-0.12709567,0.99482779,-0.99482773,0.04297317,-0.04297317,0.00000000,-0.00000000,2.16456765,-2.16456762,1.70948929,-1.70948924,2.81122368,-2.81122363,0.00000000,-0.00000000
-5.66383192,6.80077086,-6.80077068,0.13121900,-0.13121900,1.01595735,-1.01595728,0.04220352,-0.04220353,0.00000000,-0.00000000,2.18976708,-2.18976705,1.73705500,-1.73705495,2.83436657,-2.83436652,0.00000000,-0.00000000
-5.65782891,6.88187651,-6.88187633,0.13504968,-0.13504967,1.03728298,-1.03728292,0.04141755,-0.04141755,0.00000000,-0.00000000,2.21217424,-2.21217421,1.76281621,-1.76281616,2.85344483,-2.85344478,0.00000000,-0.00000000
-5.65182591,6.95491834,-6.95491817,0.13850653,-0.13850653,1.05833126,-1.05833120,0.04061700,-0.04061700,0.00000000,-0.00000000,2.23114081,-2.23114078,1.78598171,-1.78598166,2.86759547,-2.86759543,0.00000000,-0.00000000
-5.64582291,7.01744150,-7.01744134,0.14151763,-0.14151763,1.07860862,-1.07860856,0.03980369,-0.03980369,0.00000000,-0.00000000,2.24606059,-2.24606056,1.80579193,-1.80579189,2.87604439,-2.87604435,0.00000000,-0.00000000
-5.63981991,7.06711273,-7.06711258,0.14402140,-0.14402139,1.09760980,-1.09760975,0.03897927,-0.03897927,0.00000000,-0.00000000,2.25637885,-2.25637882,1.82153170,-1.82153166,2.87811423,-2.87811420,0.00000000,-0.00000000
-5.63381691,7.10175620,-7.10175608,0.14596738,-0.14596737,1.11482791,-1.11482786,0.03814507,-0.03814507,0.00000000,-0.00000000,2.26160209,-2.26160207,1.83254276,-1.83254273,2.87323112,-2.87323111,0.00000000,-0.00000000
-5.62781391,7.11939053,-7.11939043,0.14731667,-0.14731667,1.12976547,-1.12976542,0.03730202,-0.03730202,0.00000000,-0.00000000,2.26130798,-2.26130796,1.83823598,-1.83823595,2.86093025,-2.86093024,0.00000000,-0.00000000
-5.62181091,7.11826603,-7.11826595,0.14804206,-0.14804206,1.14194651,-1.14194647,0.03645056,-0.03645056,0.00000000,-0.00000000,2.25515506,-2.25515505,1.83810294,-1.83810292,2.84086044,-2.84086044,0.00000000,-0.00000000
-5.61580790,7.09690118,-7.09690114,0.14812777,-0.14812777,1.15092898,-1.15092895,0.03559064,-0.03559064,0.00000000,-0.00000000,2.24289163,-2.24289162,1.83172663,-1.83172662,2.81278777,-2.81278778,0.00000000,-0.00000000
-5.60980490,7.05411697,-7.05411696,0.14756911,-0.14756911,1.15631708,-1.15631705,0.03472180,-0.03472180,0.00000000,-0.00000000,2.22436326,-2.22436326,1.81879091,-1.81879091,2.77659794,-2.77659797,0.00000000,-0.00000000
-5.60380190,6.98906742,-6.98906745,0.14637178,-0.14637179,1.15777292,-1.15777290,0.03384325,-0.03384325,0.00000000,-0.00000000,2.19951830,-2.19951831,1.79908831,-1.79908832,2.73229741,-2.73229745,0.00000000,-0.00000000
-5.59779890,6.90126472,-6.90126479,0.14455111,-0.14455112,1.15502699,-1.15502697,0.03295399,-0.03295399,0.00000000,-0.00000000,2.16841077,-2.16841079,1.77252592,-1.77252594,2.68001295,-2.68001301,0.00000000,-0.00000000
-5.59179590,6.79059742,-6.79059753,0.14213114,-0.14213115,1.14788681,-1.14788681,0.03205295,-0.03205295,0.00000000,-0.00000000,2.13120029,-2.13120032,1.73912895,-1.73912898,2.61998957,-2.61998964,0.00000000,-0.00000000
-5.58579290,6.65734029,-6.65734044,0.13914366,-0.13914366,1.13624343,-1.13624343,0.03113917,-0.03113917,0.00000000,-0.00000000,2.08814873,-2.08814877,1.69904172,-1.69904176,2.55258647,-2.55258656,0.00000000,-0.00000000
-5.57978989,6.50215484,-6.50215503,0.13562719,-0.13562720,1.12007525,-1.12007527,0.03021190,-0.03021190,0.00000000,-0.00000000,2.03961343,-2.03961347,1.65252582,-1.65252588,2.47827113,-2.47827123,0.00000000,-0.00000000
-5.57378689,6.32607991,-6.32608015,0.13162601,-0.13162602,1.09944914,-1.09944917,0.02927074,-0.02927074,0.00000000,-0.00000000,1.98603733,-1.98603739,1.59995548,-1.59995555,2.39761134,-2.39761145,0.00000000,-0.00000000
-5.56778389,6.13051215,-6.13051242,0.12718916,-0.12718917,1.07451860,-1.07451863,0.02831573,-0.02831573,0.00000000,-0.00000000,1.92793623,-1.92793630,1.54180997,-1.54181005,2.31126531,-2.31126544,0.00000000,-0.00000000
-5.56178089,5.91717671,-5.91717702,0.12236949,-0.12236950,1.04551905,-1.04551909,0.02734744,-0.02734744,0.00000000,-0.00000000,1.86588371,-1.86588379,1.47866329,-1.47866338,2.21997004,-2.21997018,0.00000000,-0.00000000
-5.55577789,5.68808916,-5.68808950,0.11722278,-0.11722279,1.01276061,-1.01276066,0.02636692,-0.02636692,0.00000000,-0.00000000,1.80049460,-1.80049468,1.41117137,-1.41117147,2.12452814,-2.12452829,0.00000000,-0.00000000
-5.54977489,5.44550963,-5.44551000,0.11180686,-0.11180687,0.97661844,-0.97661849,0.02537579,-0.02537580,0.00000000,-0.00000000,1.73240763,-1.73240772,1.34005714,-1.34005724,2.02579352,-2.02579368,0.00000000,-0.00000000
-5.54377189,5.19189108,-5.19189148,0.10618084,-0.10618085,0.93752131,-0.93752137,0.02437613,-0.02437614,0.00000000,-0.00000000,1.66226826,-1.66226835,1.26609385,-1.26609397,1.92465626,-1.92465643,0.00000000,-0.00000000
-5.53776888,4.92982352,-4.92982394,0.10040432,-0.10040433,0.89593885,-0.89593891,0.02337045,-0.02337045,0.00000000,-0.00000000,1.59071238,-1.59071248,1.19008737,-1.19008748,1.82202714,-1.82202731,0.00000000,-0.00000000
-5.53176588,4.66197612,-4.66197656,0.09453669,-0.09453670,0.85236801,-0.85236808,0.02236160,-0.02236160,0.00000000,-0.00000000,1.51835179,-1.51835189,1.11285779,-1.11285791,1.71882229,-1.71882246,0.00000000,-0.00000000
-5.52576288,4.39103952,-4.39103997,0.08863640,-0.08863641,0.80731937,-0.80731945,0.02135268,-0.02135269,0.00000000,-0.00000000,1.44576196,-1.44576206,1.03522123,-1.03522136,1.61594827,-1.61594845,0.00000000,-0.00000000
-5.51975988,4.11967016,-4.11967061,0.08276035,-0.08276036,0.76130385,-0.76130393,0.02034700,-0.02034700,0.00000000,-0.00000000,1.37347255,-1.37347265,0.95797225,-0.95797237,1.51428819,-1.51428837,0.00000000,-0.00000000
-5.51375688,3.85043848,-3.85043894,0.07696324,-0.07696325,0.71482028,-0.71482036,0.01934792,-0.01934792,0.00000000,-0.00000000,1.30196094,-1.30196105,0.88186745,-0.88186757,1.41468890,-1.41468908,0.00000000,-0.00000000
-5.50775388,3.58578260,-3.58578305,0.07129697,-0.07129698,0.66834434,-0.66834442,0.01835883,-0.01835883,0.00000000,-0.00000000,1.23164880,-1.23164891,0.80761096,-0.80761108,1.31794977,-1.31794994,0.00000000,-0.00000000
-5.50175088,3.32796837,-3.32796881,0.06581010,-0.06581011,0.62231912,-0.62231920,0.01738308,-0.01738308,0.00000000,-0.00000000,1.16290147,-1.16290158,0.73584196,-0.73584208,1.22481300,-1.22481317,0.00000000,-0.00000000
-5.49574787,3.07905691,-3.07905734,0.06054731,-0.06054732,0.57714760,-0.57714767,0.01642394,-0.01642394,0.00000000,-0.00000000,1.09602996,-1.09603006,0.66712470,-0.66712482,1.13595574,-1.13595590,0.00000000,-0.00000000
-5.48974487,2.84087963,-2.84088005,0.05554898,-0.05554899,0.53318705,-0.53318712,0.01548457,-0.01548458,0.00000000,-0.00000000,1.03129487,-1.03129497,0.60194127,-0.60194138,1.05198376,-1.05198391,0.00000000,-0.00000000
-5.48374187,2.61502098,-2.61502137,0.05085073,-0.05085074,0.49074550,-0.49074557,0.01456802,-0.01456802,0.00000000,-0.00000000,0.96891185,-0.96891195,0.54068694,-0.54068705,0.97342678,-0.97342693,0.00000000,-0.00000000
-5.47773887,2.40280836,-2.40280873,0.04648314,-0.04648315,0.45008004,-0.45008011,0.01367722,-0.01367722,0.00000000,-0.00000000,0.90905786,-0.90905795,0.48366834,-0.48366843,0.90073526,-0.90073540,0.00000000,-0.00000000
-5.47173587,2.20530871,-2.20530906,0.04247139,-0.04247140,0.41139687,-0.41139693,0.01281499,-0.01281500,0.00000000,-0.00000000,0.85187764,-0.85187773,0.43110401,-0.43110410,0.83427833,-0.83427846,0.00000000,-0.00000000
-5.46573287,2.02333079,-2.02333111,0.03883514,-0.03883515,0.37485279,-0.37485285,0.01198409,-0.01198409,0.00000000,-0.00000000,0.79748985,-0.79748993,0.38312738,-0.38312747,0.77434289,-0.77434300,0.00000000,-0.00000000
-5.45972986,1.85743221,-1.85743251,0.03558837,-0.03558837,0.34055792,-0.34055797,0.01118716,-0.01118716,0.00000000,-0.00000000,0.74599242,-0.74599249,0.33979157,-0.33979165,0.72113347,-0.72113357,0.00000000,-0.00000000
-5.45372686,1.70793040,-1.70793067,0.03273930,-0.03273930,0.30857935,-0.30857940,0.01042683,-0.01042684,0.00000000,-0.00000000,0.69746666,-0.69746672,0.30107582,-0.30107589,0.67477285,-0.67477294,0.00000000,-0.00000000
-5.44772386,1.57491624,-1.57491649,0.03029049,-0.03029050,0.27894535,-0.27894539,0.00970566,-0.00970566,0.00000000,-0.00000000,0.65198009,-0.65198016,0.26689318,-0.26689325,0.63530323,-0.63530331,0.00000000,-0.00000000
-5.44172086,1.45826990,-1.45827012,0.02823892,-0.02823893,0.25164995,-0.25164999,0.00902614,-0.00902614,0.00000000,-0.00000000,0.60958785,-0.60958790,0.23709894,-0.23709899,0.60268789,-0.60268796,0.00000000,-0.00000000
-5.43571786,1.35767783,-1.35767802,0.02657615,-0.02657616,0.22665767,-0.22665771,0.00839075,-0.00839075,0.00000000,-0.00000000,0.57033263,-0.57033268,0.21149951,-0.21149956,0.57681343,-0.57681349,0.00000000,-0.00000000
-5.42971486,1.27265075,-1.27265091,0.02528864,-0.02528864,0.20390809,-0.20390812,0.00780186,-0.00780186,0.00000000,-0.00000000,0.53424366,-0.53424371,0.18986146,-0.18986150,0.55749253,-0.55749258,0.00000000,-0.00000000
-5.42371186,1.20254202,-1.20254217,0.02435803,-0.02435803,0.18332023,-0.18332026,0.00726180,-0.00726180,0.00000000,-0.00000000,0.50133470,-0.50133474,0.17192036,-0.17192040,0.54446742,-0.54446747,0.00000000,-0.00000000
-5.41770885,1.14656648,-1.14656661,0.02376161,-0.02376161,0.16479665,-0.16479668,0.00677276,-0.00677276,0.00000000,-0.00000000,0.47160157,-0.47160161,0.15738921,-0.15738924,0.53741420,-0.53741423,0.00000000,-0.00000000
-5.41170585,1.10381952,-1.10381962,0.02347275,-0.02347276,0.14822707,-0.14822709,0.00633683,-0.00633684,0.00000000,-0.00000000,0.44501964,-0.44501967,0.14596635,-0.14596638,0.53594806,-0.53594809,0.00000000,-0.00000000
-5.40570285,1.07329659,-1.07329667,0.02346150,-0.02346151,0.13349167,-0.13349169,0.00595596,-0.00595596,0.00000000,-0.00000000,0.42154152,-0.42154154,0.13734268,-0.13734270,0.53962970,-0.53962972,0.00000000,-0.00000000
-5.39969985,1.05391325,-1.05391332,0.02369515,-0.02369516,0.12046401,-0.12046403,0.00563191,-0.00563191,0.00000000,-0.00000000,0.40109540,-0.40109542,0.13120812,-0.13120814,0.54797282,-0.54797284,0.00000000,-0.00000000
-5.39369685,1.04452573,-1.04452578,0.02413892,-0.02413892,0.10901361,-0.10901363,0.00536628,-0.00536628,0.00000000,-0.00000000,0.38358425,-0.38358426,0.12725741,-0.12725742,0.56045293,-0.56045294,0.00000000,-0.00000000
-5.38769385,1.04395204,-1.04395208,0.02475667,-0.02475667,0.09900819,-0.09900821,0.00516047,-0.00516047,0.00000000,-0.00000000,0.36888610,-0.36888611,0.12519506,-0.12519507,0.57651721,-0.57651721,0.00000000,-0.00000000
-5.38169085,1.05099368,-1.05099371,0.02551165,-0.02551165,0.09031578,-0.09031579,0.00501567,-0.00501567,0.00000000,-0.00000000,0.35685543,-0.35685544,0.12473971,-0.12473972,0.59559541,-0.59559541,0.00000000,-0.00000000
-5.37568784,1.06445753,-1.06445755,0.02636726,-0.02636727,0.08280658,-0.08280659,0.00493284,-0.00493284,0.00000000,-0.00000000,0.34732573,-0.34732574,0.12562777,-0.12562778,0.61711148,-0.61711148,0.00000000,-0.00000000
-5.36968484,1.08317759,-1.08317760,0.02728787,-0.02728787,0.07635470,-0.07635471,0.00491275,-0.00491275,0.00000000,-0.00000000,0.34011300,-0.34011300,0.12761652,-0.12761652,0.64049556,-0.64049555,0.00000000,-0.00000000
-5.36368184,1.10603629,-1.10603629,0.02823952,-0.02823952,0.07083985,-0.07083985,0.00495589,-0.00495589,0.00000000,-0.00000000,0.33502008,-0.33502008,0.13048659,-0.13048659,0.66519592,-0.66519590,0.00000000,-0.00000000
-5.35767884,1.13198443,-1.13198443,0.02919068,-0.02919068,0.06614887,-0.06614887,0.00506249,-0.00506249,0.00000000,-0.00000000,0.33184161,-0.33184161,0.13404407,-0.13404407,0.69069037,-0.69069036,0.00000000,-0.00000000
-5.35167584,1.16005951,-1.16005951,0.03011294,-0.03011294,0.06217727,-0.06217727,0.00523250,-0.00523250,0.00000000,-0.00000000,0.33036907,-0.33036907,0.13812205,-0.13812205,0.71649670,-0.71649668,0.00000000,-0.00000000
-5.34567284,1.18940146,-1.18940145,0.03098157,-0.03098158,0.05883062,-0.05883062,0.00546555,-0.00546555,0.00000000,-0.00000000,0.33039595,-0.33039594,0.14258177,-0.14258176,0.74218152,-0.74218150,0.00000000,-0.00000000
