energy_ev,total_up,Ag_p_up,Ag_d_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Se_s_up,Se_p_up
-5.76588294,8.80220250,0.38705325,4.97986084,0.51374563,3.22221521,0.00523514,0.08803976,0.01138048,0.37145505
-5.75987994,8.84471098,0.38626744,5.02856257,0.50542684,3.22095326,0.00549292,0.08595611,0.01180597,0.37083051
-5.75387694,8.86511660,0.38406560,5.06681311,0.49533652,3.21009066,0.00575719,0.08352383,0.01221845,0.36906278
-5.74787394,8.86379769,0.38047046,5.09461894,0.48360602,3.18992533,0.00602245,0.08078157,0.01261548,0.36614334
-5.74187094,8.84171428,0.37554523,5.11226303,0.47041180,3.16100355,0.00628339,0.07777619,0.01299559,0.36210113
-5.73586793,8.80032843,0.36938906,5.12026841,0.45596711,3.12408427,0.00653502,0.07456096,0.01335827,0.35699882
-5.72986493,8.74151175,0.36213147,5.11935515,0.44051309,3.08009833,0.00677274,0.07119365,0.01370389,0.35092837
-5.72386193,8.66744461,0.35392628,5.11039306,0.42430974,3.03010431,0.00699245,0.06773473,0.01403363,0.34400577
-5.71785893,8.58051127,0.34494491,5.09435213,0.40762713,2.97524289,0.00719061,0.06424548,0.01434928,0.33636543
-5.71185593,8.48319562,0.33536971,5.07225319,0.39073691,2.91669153,0.00736427,0.06078633,0.01465309,0.32815435
-5.70585293,8.37798143,0.32538722,5.04512062,0.37390469,2.85562124,0.00751111,0.05741530,0.01494754,0.31952623
-5.69984992,8.26726075,0.31518182,5.01393917,0.35738320,2.79315694,0.00762945,0.05418667,0.01523519,0.31063581
-5.69384692,8.15325367,0.30492993,4.97961624,0.34140650,2.73034263,0.00771817,0.05114986,0.01551838,0.30163367
-5.68784392,8.03794165,0.29479487,4.94295098,0.32618521,2.66811244,0.00777676,0.04834850,0.01579910,0.29266146
-5.68184092,7.92301596,0.28492258,4.90461081,0.31190292,2.60726821,0.00780518,0.04581976,0.01607878,0.28384794
-5.67583792,7.80984213,0.27543832,4.86511583,0.29871356,2.54846390,0.00780386,0.04359385,0.01635815,0.27530574
-5.66983492,7.69944031,0.26644433,4.82483106,0.28673973,2.49219692,0.00777359,0.04169372,0.01663711,0.26712892
-5.66383192,7.59248084,0.25801848,4.78396614,0.27607199,2.43880610,0.00771546,0.04013492,0.01691470,0.25939144
-5.65782891,7.48929389,0.25021392,4.74258170,0.26676880,2.38847573,0.00763080,0.03892557,0.01718902,0.25214646
-5.65182591,7.38989113,0.24305955,4.70060161,0.25885714,2.34124499,0.00752111,0.03806652,0.01745732,0.24542636
-5.64582291,7.29399758,0.23656127,4.65782978,0.25233364,2.29702185,0.00738801,0.03755155,0.01771601,0.23924353
-5.63981991,7.20109120,0.23070397,4.61397063,0.24716616,2.25560057,0.00723322,0.03736762,0.01796081,0.23359176
-5.63381691,7.11044803,0.22545385,4.56865173,0.24329564,2.21668164,0.00705848,0.03749532,0.01818684,0.22844804
-5.62781391,7.02119059,0.22076126,4.52144775,0.24063838,2.17989332,0.00686561,0.03790927,0.01838883,0.22377485
-5.62181091,6.93233763,0.21656366,4.47190460,0.23908842,2.14481392,0.00665644,0.03857865,0.01856125,0.21952262
-5.61580790,6.84285363,0.21278872,4.41956305,0.23852031,2.11099391,0.00643287,0.03946784,0.01869855,0.21563235
-5.60980490,6.75169655,0.20935739,4.36398119,0.23879208,2.07797737,0.00619684,0.04053706,0.01879531,0.21203833
-5.60380190,6.65786316,0.20618684,4.30475534,0.23974846,2.04532225,0.00595037,0.04174316,0.01884642,0.20867069
-5.59779890,6.56043096,0.20319324,4.24153914,0.24122441,2.01261900,0.00569560,0.04304051,0.01884727,0.20545797
-5.59179590,6.45859668,0.20029434,4.17406082,0.24304886,1.97950751,0.00543476,0.04438191,0.01879390,0.20232943
-5.58579290,6.35171090,0.19741172,4.10213854,0.24504877,1.94569206,0.00517023,0.04571964,0.01868310,0.19921720
-5.57978989,6.23930882,0.19447284,4.02569393,0.24705336,1.91095426,0.00490449,0.04700652,0.01851255,0.19605823
-5.57378689,6.12113701,0.19141275,3.94476370,0.24889838,1.87516404,0.00464022,0.04819701,0.01828086,0.19279591
-5.56778389,5.99717592,0.18817560,3.85950939,0.25043058,1.83828836,0.00438020,0.04924835,0.01798769,0.18938154
-5.56178089,5.86765780,0.18471576,3.77022497,0.25151186,1.80039779,0.00412734,0.05012160,0.01763368,0.18577553
-5.55577789,5.73307942,0.18099877,3.67734191,0.25202338,1.76167068,0.00388467,0.05078267,0.01722057,0.18194831
-5.54977489,5.59420878,0.17700197,3.58143151,0.25186907,1.72239473,0.00365530,0.05120318,0.01675106,0.17788102
-5.54377189,5.45208504,0.17271483,3.48320358,0.25097865,1.68296569,0.00344239,0.05136122,0.01622887,0.17356593
-5.53776888,5.30801045,0.16813899,3.38350121,0.24930992,1.64388292,0.00324912,0.05124185,0.01565861,0.16900656
-5.53176588,5.16353353,0.16328807,3.28329073,0.24685007,1.60574152,0.00307865,0.05083744,0.01504572,0.16421752
-5.52576288,5.02042252,0.15818704,3.18364666,0.24361611,1.56922086,0.00293405,0.05014778,0.01439635,0.15922407
-5.51975988,4.88062874,0.15287139,3.08573096,0.23965419,1.53506922,0.00281831,0.04917989,0.01371726,0.15406133
-5.51375688,4.74623964,0.14738592,2.99076683,0.23503780,1.50408481,0.00273422,0.04794763,0.01301565,0.14877317
-5.50775388,4.61942206,0.14178327,2.90000702,0.22986497,1.47709302,0.00268436,0.04647111,0.01229906,0.14341087
-5.50175088,4.50235676,0.13612215,2.81469739,0.22425449,1.45492067,0.00267103,0.04477581,0.01157514,0.13803141
-5.49574787,4.39716585,0.13046538,2.73603663,0.21834129,1.43836761,0.00269618,0.04289164,0.01085156,0.13269560
-5.48974487,4.30583558,0.12487775,2.66513343,0.21227117,1.42817667,0.00276136,0.04085183,0.01013581,0.12746596
-5.48374187,4.23013730,0.11942375,2.60296284,0.20619504,1.42500302,0.00286765,0.03869176,0.00943502,0.12240451
-5.47773887,4.17155001,0.11416538,2.55032373,0.20026311,1.42938418,0.00301561,0.03644773,0.00875585,0.11757055
-5.47173587,4.13118817,0.10915991,2.50779935,0.19461892,1.44171209,0.00320519,0.03415587,0.00810433,0.11301846
-5.46573287,4.10973852,0.10445792,2.47572321,0.18939393,1.46220870,0.00343573,0.03185101,0.00748575,0.10879568
-5.45972986,4.10740959,0.10010150,2.45415232,0.18470243,1.49090637,0.00370583,0.02956570,0.00690456,0.10494088
-5.45372686,4.12389709,0.09612287,2.44284945,0.18063743,1.52763464,0.00401341,0.02732947,0.00636433,0.10148255
-5.44772386,4.15836802,0.09254329,2.44127616,0.17726738,1.57201420,0.00435561,0.02516814,0.00586766,0.09843790
-5.44172086,4.20946536,0.08937250,2.44859725,0.17463396,1.62345910,0.00472885,0.02310341,0.00541624,0.09581226
-5.43571786,4.27533435,0.08660857,2.46369738,0.17275114,1.68118760,0.00512878,0.02115259,0.00501086,0.09359905
-5.42971486,4.35367035,0.08423827,2.48520962,0.17160532,1.74424179,0.00555039,0.01932857,0.00465147,0.09178009
-5.42371186,4.44178714,0.08223784,2.51155507,0.17115667,1.81151556,0.00598802,0.01763991,0.00433730,0.09032664
-5.41770885,4.53670345,0.08057427,2.54099238,0.17134155,1.88179022,0.00643545,0.01609117,0.00406695,0.08920068
-5.41170585,4.63524457,0.07920683,2.57167521,0.17207584,1.95377650,0.00688606,0.01468323,0.00383863,0.08835679
-5.40570285,4.73415499,0.07808900,2.60171526,0.17325906,2.02616129,0.00733288,0.01341387,0.00365030,0.08774420
-5.39969985,4.83021735,0.07717057,2.62924841,0.17477906,2.09765738,0.00776879,0.01227832,0.00349987,0.08730922
-5.39369685,4.92037276,0.07639986,2.65250099,0.17651705,2.16705375,0.00818667,0.01126983,0.00338551,0.08699770
-5.38769385,5.00183712,0.07572600,2.66985357,0.17835273,2.23326449,0.00857956,0.01038039,0.00330582,0.08675756
-5.38169085,5.07220845,0.07510118,2.67989943,0.18016939,2.29537380,0.00894082,0.00960128,0.00326015,0.08654121
-5.37568784,5.12956058,0.07448270,2.68149552,0.18185857,2.35267512,0.00926431,0.00892366,0.00324890,0.08630784
-5.36968484,5.17251910,0.07383495,2.67380377,0.18332436,2.40470227,0.00954454,0.00833916,0.00327374,0.08602537
-5.36368184,5.20031650,0.07313105,2.65632135,0.18448691,2.45125117,0.00977683,0.00784034,0.00333797,0.08567210
-5.35767884,5.21282423,0.07235424,2.62889905,0.18528524,2.49239084,0.00995740,0.00742108,0.00344678,0.08523793
-5.35167584,5.21056061,0.07149894,2.59174726,0.18567914,2.52846301,0.01008347,0.00707701,0.00360752,0.08472513
-5.34567284,5.19467473,0.07057150,2.54542994,0.18565021,2.56007022,0.01015334,0.00680574,0.00383002,0.08414867
-5.33966983,5.16690719,0.06959057,2.49084729,0.18520197,2.58805271,0.01016645,0.00660711,0.00412675,0.08353613
-5.33366683,5.12953003,0.06858720,2.42920828,0.18435910,2.61345496,0.01012334,0.00648337,0.00451313,0.08292704
-5.32766383,5.08526849,0.06760451,2.36199453,0.18316594,2.63748338,0.01002566,0.00643922,0.00500761,0.08237198
-5.32166083,5.03720829,0.06669718,2.29091747,0.18168429,2.66145671,0.00987610,0.00648194,0.00563178,0.08193121
-5.31565783,4.98869223,0.06593048,2.21787032,0.17999060,2.68675143,0.00967834,0.00662130,0.00641042,0.08167302
-5.30965483,4.94321046,0.06537913,2.14487701,0.17817282,2.71474436,0.00943690,0.00686954,0.00737137,0.08167185
-5.30365183,4.90428833,0.06512581,2.07403963,0.17632693,2.74675481,0.00915705,0.00724118,0.00854531,0.08200619
-5.29764882,4.87537595,0.06525939,2.00748588,0.17455331,2.78398887,0.00884468,0.00775289,0.00996544,0.08275636
-5.29164582,4.85974290,0.06587293,1.94731799,0.17295317,2.82748793,0.00850612,0.00842314,0.01166694,0.08400220
-5.28564282,4.86038127,0.06706134,1.89556384,0.17162508,2.87808363,0.00814799,0.00927191,0.01368632,0.08582070
-5.27963982,4.87991938,0.06891889,1.85413132,0.17066167,2.93636077,0.00777703,0.01032020,0.01606050,0.08828368
-5.27363682,4.92054823,0.07153636,1.82476608,0.17014675,3.00262985,0.00739997,0.01158959,0.01882581,0.09145549
-5.26763382,4.98396172,0.07499813,1.80901326,0.17015278,3.07690981,0.00702334,0.01310157,0.02201679,0.09539077
-5.26163082,5.07131149,0.07937898,1.80818306,0.17073872,3.15892174,0.00665333,0.01487692,0.02566477,0.10013239
-5.25562781,5.18317644,0.08474096,1.82332041,0.17194844,3.24809338,0.00629565,0.01693497,0.02979644,0.10570946
-5.24962481,5.31954665,0.09113008,1.85517870,0.17380956,3.34357396,0.00595545,0.01929277,0.03443230,0.11213562
-5.24362181,5.47982130,0.09857326,1.90419767,0.17633275,3.44425875,0.00563713,0.02196433,0.03958505,0.11940758
-5.23761881,5.66281952,0.10707543,1.97048578,0.17951153,3.54882190,0.00534436,0.02495980,0.04525812,0.12750385
-5.23161581,5.86680351,0.11661700,2.05380724,0.18332250,3.65575630,0.00507994,0.02828467,0.05144425,0.13638396
-5.22561281,6.08951287,0.12715183,2.15357432,0.18772596,3.76341871,0.00484578,0.03193910,0.05812435,0.14598802
-5.21960980,6.32820918,0.13860587,2.26884547,0.19266697,3.87007863,0.00464291,0.03591732,0.06526658,0.15623672
-5.21360680,6.57972993,0.15087658,2.39832983,0.19807666,3.97396882,0.00447147,0.04020718,0.07282584,0.16703195
-5.20760380,6.84055098,0.16383327,2.54039894,0.20387396,4.07333620,0.00433073,0.04478994,0.08074374,0.17825785
-5.20160080,7.10685660,0.17731834,2.69310608,0.20996754,4.16649115,0.00421919,0.04964021,0.08894896,0.18978256
-5.19559780,7.37461627,0.19114973,2.85421383,0.21625798,4.25185410,0.00413461,0.05472620,0.09735821,0.20146052
-5.18959480,7.63966729,0.20512428,3.02122992,0.22264022,4.32799809,0.00407412,0.06001015,0.10587776,0.21313530
-5.18359180,7.89780198,0.21902214,3.19145141,0.22900609,4.39368634,0.00403438,0.06544912,0.11440538,0.22464306
-5.17758879,8.14485839,0.23261214,3.36201660,0.23524701,4.44790421,0.00401163,0.07099597,0.12283289,0.23581640
-5.17158579,8.37681275,0.24565785,3.52996400,0.24125675,4.48988499,0.00400189,0.07660055,0.13104898,0.24648854
-5.16558279,8.58987212,0.25792422,3.69229685,0.24693422,4.51912938,0.00400106,0.08221114,0.13894244,0.25649783
-5.15957979,8.78056507,0.26918452,3.84605188,0.25218622,4.53541845,0.00400508,0.08777602,0.14640552,0.26569225
-5.15357679,8.94582835,0.27922739,3.98836999,0.25693010,4.53882047,0.00401005,0.09324507,0.15333735,0.27393381
-5.14757379,9.08308699,0.28786352,4.11656687,0.26109625,4.52969156,0.00401236,0.09857146,0.15964720,0.28110277
-5.14157079,9.19032570,0.29493187,4.22820113,0.26463039,4.50867084,0.00400881,0.10371333,0.16525757,0.28710133
-5.13556778,9.26614899,0.30030508,4.32113734,0.26749557,4.47667026,0.00399666,0.10863523,0.17010687,0.29185682
-5.12956478,9.30982803,0.30389375,4.39360198,0.26967382,4.43485980,0.00397377,0.11330956,0.17415151,0.29532409
-5.12356178,9.32133232,0.30564952,4.44422981,0.27116738,4.38464840,0.00393857,0.11771767,0.17736747,0.29748709
-5.11755878,9.30134464,0.30556677,4.47209915,0.27199947,4.32766126,0.00389018,0.12185078,0.17975114,0.29835955
-5.11155578,9.25125841,0.30368271,4.47675451,0.27221466,4.26571393,0.00382832,0.12571054,0.18131944,0.29798472
-5.10555278,9.17315705,0.30007617,4.45821584,0.27187859,4.20078361,0.00375337,0.12930932,0.18210929,0.29643414
-5.09954977,9.06977533,0.29486485,4.41697388,0.27107723,4.13497823,0.00366631,0.13267013,0.18217627,0.29380556
-5.09354677,8.94444375,0.28820133,4.35397209,0.26991565,4.07050356,0.00356867,0.13582630,0.18159281,0.29022006
-5.08754377,8.80101710,0.28026798,4.27057567,0.26851613,4.00962880,0.00346247,0.13882074,0.18044578,0.28581845
-5.08154077,8.64378908,0.27127098,4.16852909,0.26701590,3.95465089,0.00335016,0.14170500,0.17883363,0.28075721
-5.07553777,8.47739531,0.26143378,4.04990381,0.26556434,3.90785788,0.00323457,0.14453799,0.17686337,0.27520396
-5.06953477,8.30670725,0.25099020,3.91703809,0.26431974,3.87149163,0.00311881,0.14738448,0.17464728,0.26933277
-5.06353177,8.13672001,0.24017753,3.77247132,0.26344576,3.84771013,0.00300620,0.15031342,0.17229965,0.26331936
-5.05752876,7.97243680,0.22922975,3.61887497,0.26310752,3.83854978,0.00290026,0.15339601,0.16993352,0.25733652
-5.05152576,7.81875328,0.21837134,3.45898277,0.26346749,3.84588805,0.00280461,0.15670368,0.16765773,0.25154960
-5.04552276,7.68034453,0.20781163,3.29552223,0.26468126,3.87140694,0.00272293,0.16030586,0.16557406,0.24611250
-5.03951976,7.56155767,0.19774003,3.13114962,0.26689322,3.91655781,0.00265897,0.16426778,0.16377481,0.24116409
-5.03351676,7.46631252,0.18832212,2.96839020,0.27023238,3.98252838,0.00261647,0.16864814,0.16234069,0.23682509
-5.02751376,7.39801301,0.17969676,2.80958522,0.27480827,4.07021251,0.00259916,0.17349677,0.16133903,0.23319568
-5.02151076,7.35947112,0.17197419,2.65684695,0.28070727,4.18018372,0.00261077,0.17885248,0.16082243,0.23035362
-5.01550775,7.35284552,0.16523506,2.51202234,0.28798921,4.31267345,0.00265496,0.18474086,0.16082778,0.22835307
-5.00950475,7.37959604,0.15953038,2.37666606,0.29668468,4.46755490,0.00273537,0.19117240,0.16137559,0.22722407
-5.00350175,7.44045534,0.15488236,2.25202278,0.30679284,4.64433343,0.00285552,0.19814086,0.16246976,0.22697259
-4.99749875,7.53541838,0.15128585,2.13901878,0.31828017,4.84214442,0.00301884,0.20562199,0.16409762,0.22758128
-4.99149575,7.66374992,0.14871048,2.03826231,0.33107989,5.05975903,0.00322859,0.21357270,0.16623032,0.22901070
-4.98549275,7.82400990,0.14710324,1.95005213,0.34509248,5.29559857,0.00348782,0.22193076,0.16882362,0.23120114
-4.97948974,8.01409612,0.14639145,1.87439354,0.36018704,5.54775739,0.00379933,0.23061510,0.17181890,0.23407490
-4.97348674,8.23130285,0.14648596,1.81102070,0.37620361,5.81403417,0.00416554,0.23952669,0.17514455,0.23753901
-4.96748374,8.47239397,0.14728452,1.75942458,0.39295651,6.09197106,0.00458847,0.24855018,0.17871771,0.24148821
-4.96148074,8.73368833,0.14867516,1.71888519,0.41023839,6.37889974,0.00506961,0.25755609,0.18244619,0.24580833
-4.95547774,9.01115495,0.15053959,1.68850708,0.42782512,6.67199308,0.00560985,0.26640368,0.18623079,0.25037971
-4.94947474,9.30051521,0.15275642,1.66725718,0.44548121,6.96832090,0.00620939,0.27494436,0.18996777,0.25508082
-4.94347174,9.59734878,0.15520428,1.65400360,0.46296564,7.26490795,0.00686767,0.28302554,0.19355147,0.25979174
-4.93746873,9.89720023,0.15776465,1.64755477,0.48003794,7.55879229,0.00758327,0.29049481,0.19687714,0.26439763
-4.93146573,10.19568301,0.16032441,1.64669759,0.49646425,7.84708193,0.00835395,0.29720428,0.19984370,0.26879193
-4.92546273,10.48857761,0.16277809,1.65023401,0.51202311,8.12700796,0.00917654,0.30301493,0.20235652,0.27287921
-4.91945973,10.77192114,0.16502981,1.65701512,0.52651091,8.39597225,0.01004700,0.30780078,0.20432993,0.27657763
-4.91345673,11.04208577,0.16699477,1.66597210,0.53974668,8.65158835,0.01096042,0.31145277,0.20568964,0.27982101
-4.90745373,11.29584404,0.16860045,1.67614338,0.55157614,8.89171436,0.01191113,0.31388203,0.20637471,0.28256017
-4.90145073,11.53041955,0.16978738,1.68669774,0.56187477,9.11447697,0.01289272,0.31502267,0.20633913,0.28476390
-4.89544772,11.74352231,0.17050957,1.69695277,0.57054999,9.31828639,0.01389822,0.31483370,0.20555297,0.28641918
-4.88944472,11.93336849,0.17073459,1.70638860,0.57754226,9.50184229,0.01492020,0.31330022,0.20400297,0.28753092
-4.88344172,12.09868497,0.17044330,1.71465674,0.58282513,9.66413129,0.01595091,0.31043373,0.20169264,0.28812107
-4.87743872,12.23869989,0.16962933,1.72158398,0.58640437,9.80441688,0.01698248,0.30627165,0.19864184,0.28822728
-4.87143572,12.35312058,0.16829827,1.72717153,0.58831614,9.92222326,0.01800702,0.30087598,0.19488583,0.28790110
-4.86543272,12.44210103,0.16646665,1.73158947,0.58862446,10.01731448,0.01901682,0.29433134,0.19047395,0.28720579
-4.85942971,12.50620104,0.16416080,1.73516683,0.58741797,10.08967069,0.02000448,0.28674231,0.18546793,0.28621394
-4.85342671,12.54633962,0.16141554,1.73837770,0.58480634,10.13946334,0.02096301,0.27823041,0.17993986,0.28500489
-4.84742371,12.56374515,0.15827284,1.74182363,0.58091627,10.16703105,0.02188598,0.26893065,0.17397010,0.28366211
-4.84142071,12.55990464,0.15478044,1.74621289,0.57588752,10.17285777,0.02276756,0.25898793,0.16764503,0.28227060
-4.83541771,12.53651450,0.15099047,1.75233711,0.56986892,10.15755467,0.02360261,0.24855346,0.16105485,0.28091448
-4.82941471,12.49543438,0.14695818,1.76104571,0.56301456,10.12184675,0.02438672,0.23778118,0.15429144,0.27967477
-4.82341171,12.43864589,0.14274070,1.77321887,0.55548044,10.06656474,0.02511621,0.22682444,0.14744652,0.27862747
-4.81740870,12.36821681,0.13839590,1.78973949,0.54742137,9.99264260,0.02578817,0.21583299,0.14060989,0.27784200
-4.81140570,12.28627143,0.13398143,1.81146487,0.53898853,9.90112021,0.02640044,0.20495034,0.13386806,0.27738002
-4.80540270,12.19496687,0.12955383,1.83919869,0.53032744,9.79315039,0.02695164,0.19431149,0.12730315,0.27729465
-4.79939970,12.09647470,0.12516782,1.87366389,0.52157645,9.67000922,0.02744112,0.18404118,0.12099204,0.27763004
-4.79339670,11.99296679,0.12087566,1.91547720,0.51286578,9.53310777,0.02786901,0.17425250,0.11500584,0.27842145
-4.78739370,11.88660419,0.11672672,1.96512580,0.50431688,9.38400361,0.02823623,0.16504590,0.10940961,0.27969551
-4.78139070,11.77952721,0.11276708,2.02294678,0.49604222,9.22441000,0.02854446,0.15650862,0.10426220,0.28147088
-4.77538769,11.67384521,0.10903925,2.08910996,0.48814525,9.05620066,0.02879623,0.14871435,0.09961628,0.28375915
-4.76938469,11.57162449,0.10558198,2.16360452,0.48072064,8.88140841,0.02899489,0.14172319,0.09551847,0.28656584
-4.76338169,11.47487287,0.10243012,2.24622984,0.47385443,8.70221608,0.02914470,0.13558173,0.09200938,0.28989164
-4.75737869,11.38552018,0.09961456,2.33659106,0.46762435,8.52093851,0.02925079,0.13032333,0.08912372,0.29373356
-4.75137569,11.30539404,0.09716215,2.43409931,0.46209999,8.33999530,0.02931920,0.12596841,0.08689027,0.29808619
-4.74537269,11.23619107,0.09509574,2.53797710,0.45734291,8.16187426,0.02935690,0.12252479,0.08533176,0.30294283
-4.73936968,11.17944430,0.09343419,2.64726854,0.45340664,7.98908632,0.02937172,0.11998806,0.08446461,0.30829656
-4.73336668,11.13648792,0.09219245,2.76085454,0.45033669,7.82411360,0.02937233,0.11834194,0.08429857,0.31414115
-4.72736368,11.10842133,0.09138164,2.87747255,0.44817045,7.66935234,0.02936818,0.11755865,0.08483625,0.32047185
-4.72136068,11.09607438,0.09100930,2.99574060,0.44693716,7.52705348,0.02936936,0.11759927,0.08607257,0.32728603
-4.71535768,11.09997657,0.09107955,3.11418507,0.44665806,7.39926369,0.02938654,0.11841421,0.08799419,0.33458360
-4.70935468,11.12033235,0.09159345,3.23127144,0.44734665,7.28776976,0.02943079,0.11994373,0.09057905,0.34236735
-4.70335168,11.15700501,0.09254943,3.34543750,0.44900930,7.19404950,0.02951344,0.12211859,0.09379595,0.35064310
-4.69734867,11.20951115,0.09394378,3.45512796,0.45164621,7.11923172,0.02964597,0.12486088,0.09760433,0.35941978
-4.69134567,11.27702702,0.09577125,3.55882964,0.45525269,7.06406754,0.02983979,0.12808503,0.10195430,0.36870931
-4.68534267,11.35840765,0.09802582,3.65510623,0.45982095,7.02891482,0.03010615,0.13169908,0.10678695,0.37852644
-4.67933967,11.45221870,0.10070147,3.74263155,0.46534218,7.01373647,0.03045601,0.13560613,0.11203501,0.38888852
-4.67333667,11.55678012,0.10379305,3.82022044,0.47180902,7.01811284,0.03089990,0.13970603,0.11762378,0.39981506
-4.66733367,11.67022011,0.10729720,3.88685614,0.47921814,7.04126745,0.03144786,0.14389728,0.12347251,0.41132736
-4.66133067,11.79053681,0.11121328,3.94171342,0.48757308,7.08210462,0.03210939,0.14807910,0.12949600,0.42344791
-4.65532766,11.91566489,0.11554419,3.98417653,0.49688680,7.13925671,0.03289338,0.15215354,0.13560649,0.43619979
-4.64932466,12.04354356,0.12029722,4.01385147,0.50718414,7.21113852,0.03380814,0.15602767,0.14171578,0.44960596
-4.64332166,12.17218245,0.12548461,4.03057204,0.51850365,7.29600553,0.03486140,0.15961567,0.14773742,0.46368839
