energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-2.93246623,11.63540935,0.15667039,0.44997510,0.03159015,2.28590002,8.00633047,0.14289750,3.01331111
-2.92646323,11.89480825,0.15116991,0.45804704,0.03047705,2.31985864,8.28722884,0.13799074,3.00083299
-2.92046023,12.12646939,0.14534389,0.46452968,0.02927333,2.34702282,8.55235945,0.13250694,2.97875101
-2.91445723,12.33096510,0.13931385,0.46949366,0.02800843,2.36762948,8.80087603,0.12655383,2.94812313
-2.90845423,12.50917673,0.13319604,0.47304458,0.02671206,2.38199634,9.03212220,0.12024348,2.91008753
-2.90245123,12.66222657,0.12709839,0.47531872,0.02541340,2.39050559,9.24561095,0.11368928,2.86582622
-2.89644822,12.79140506,0.12111804,0.47647754,0.02414039,2.39358614,9.44099958,0.10700292,2.81652937
-2.89044522,12.89809666,0.11533939,0.47670112,0.02291902,2.39169521,9.61806184,0.10029175,2.76336164
-2.88444222,12.98370778,0.10983284,0.47618084,0.02177282,2.38530025,9.77665896,0.09365634,2.70743168
-2.87843922,13.04959973,0.10465417,0.47511171,0.02072240,2.37486167,9.91671143,0.08718842,2.64976568
-2.87243622,13.09702966,0.09984447,0.47368452,0.01978519,2.36081746,10.03817307,0.08096924,2.59128571
-2.86643322,13.12710177,0.09543067,0.47207836,0.01897523,2.34357003,10.14100909,0.07506842,2.53279327
-2.86043022,13.14073044,0.09142654,0.47045374,0.01830313,2.32347589,10.22517908,0.06954313,2.47495830
-2.85442721,13.13861657,0.08783399,0.46894660,0.01777610,2.30083858,10.29062606,0.06443782,2.41831355
-2.84842421,13.12123751,0.08464473,0.46766352,0.01739812,2.27590475,10.33727188,0.05978425,2.36325410
-2.84242121,13.08885029,0.08184204,0.46667834,0.01717018,2.24886370,10.36501916,0.05560196,2.31004164
-2.83641821,13.04150741,0.07940260,0.46603018,0.01709049,2.21984992,10.37375927,0.05189897,2.25881277
-2.83041521,12.97908365,0.07729832,0.46572310,0.01715488,2.18894839,10.36338598,0.04867278,2.20959082
-2.82441221,12.90131214,0.07549800,0.46572723,0.01735705,2.15620232,10.33381332,0.04591153,2.16230025
-2.81840920,12.80782735,0.07396885,0.46598126,0.01768897,2.12162242,10.28499682,0.04359531,2.11678298
-2.81240620,12.69821274,0.07267777,0.46639627,0.01814116,2.08519758,10.21695649,0.04169750,2.07281582
-2.80640320,12.57205052,0.07159238,0.46686051,0.01870302,2.04690591,10.12980013,0.04018620,2.03012833
-2.80040020,12.42897124,0.07068178,0.46724506,0.01936309,2.00672583,10.02374568,0.03902555,1.98842045
-2.79439720,12.26870107,0.06991703,0.46740993,0.02010930,1.96464670,9.89914123,0.03817707,1.94737949
-2.78839420,12.09110494,0.06927142,0.46721048,0.02092923,1.92067838,9.75648172,0.03760086,1.90669589
-2.78239120,11.89622431,0.06872058,0.46650392,0.02181026,1.87485962,9.59642164,0.03725672,1.86607770
-2.77638819,11.68430843,0.06824231,0.46515546,0.02273980,1.82726506,9.41978308,0.03710515,1.82526339
-2.77038519,11.45583876,0.06781647,0.46304418,0.02370548,1.77801066,9.22755932,0.03710820,1.78403301
-2.76438219,11.21154648,0.06742464,0.46006828,0.02469534,1.72725769,9.02091391,0.03723024,1.74221780
-2.75837919,10.95242330,0.06704992,0.45614962,0.02569806,1.67521543,8.80117580,0.03743857,1.69970799
-2.75237619,10.67972633,0.06667667,0.45123755,0.02670318,1.62214262,8.56983119,0.03770395,1.65645924
-2.74637319,10.39497747,0.06629037,0.44531183,0.02770137,1.56834796,8.32851284,0.03800102,1.61249749
-2.74037019,10.09995835,0.06587751,0.43838474,0.02868471,1.51418977,8.07898767,0.03830857,1.56792243
-2.73436718,9.79670134,0.06542566,0.43050235,0.02964701,1.46007499,7.82314324,0.03860980,1.52290957
-2.72836418,9.48747723,0.06492362,0.42174482,0.03058410,1.40645752,7.56297390,0.03889243,1.47771084
-2.72236118,9.17477971,0.06436161,0.41222599,0.03149413,1.35383593,7.30056676,0.03914877,1.43265368
-2.71635818,8.86130677,0.06373164,0.40209204,0.03237786,1.30275047,7.03808750,0.03937562,1.38813841
-2.71035518,8.54993848,0.06302786,0.39151932,0.03323888,1.25377907,6.77776606,0.03957419,1.34463379
-2.70435218,8.24371065,0.06224690,0.38071140,0.03408376,1.20753228,6.52188128,0.03974986,1.30267052
-2.69834917,7.94578332,0.06138824,0.36989533,0.03492209,1.16464666,6.27274415,0.03991182,1.26283245
-2.69234617,7.65940340,0.06045448,0.35931700,0.03576645,1.12577646,6.03267850,0.04007270,1.22574553
-2.68634317,7.38786026,0.05945151,0.34923591,0.03663215,1.09158333,5.80399821,0.04024796,1.19206417
-2.68034017,7.13443378,0.05838856,0.33991901,0.03753694,1.06272379,5.58898021,0.04045536,1.16245528
-2.67433717,6.90233427,0.05727808,0.33163411,0.03850043,1.03983453,5.38983237,0.04071414,1.13757998
-2.66833417,6.69463460,0.05613544,0.32464257,0.03954346,1.02351552,5.20865595,0.04104427,1.11807334
-2.66233117,6.51419511,0.05497855,0.31919169,0.04068727,1.01431124,5.04740280,0.04146556,1.10452264
-2.65632816,6.36358280,0.05382721,0.31550688,0.04195260,1.01269054,4.90782760,0.04199674,1.09744467
-2.65032516,6.24498696,0.05270239,0.31378376,0.04335864,1.01902565,4.79143644,0.04265449,1.09726297
-2.64432216,6.16013424,0.05162544,0.31418064,0.04492196,1.03357138,4.69943335,0.04345259,1.10428584
-2.63831916,6.11020648,0.05061717,0.31681143,0.04665547,1.05644524,4.63266699,0.04440098,1.11868608
-2.63231616,6.09576565,0.04969701,0.32173955,0.04856739,1.08760986,4.59158011,0.04550502,1.14048364
-2.62631316,6.11668993,0.04888207,0.32897288,0.05066036,1.12685857,4.57616489,0.04676484,1.16953204
-2.62031016,6.17212568,0.04818644,0.33846032,0.05293068,1.17380544,4.58592713,0.04817484,1.20550966
-2.61430715,6.26045918,0.04762050,0.35008997,0.05536776,1.22788082,4.61986254,0.04972342,1.24791672
-2.60830415,6.37931212,0.04719043,0.36368942,0.05795392,1.28833304,4.67644804,0.05139291,1.29607856
-2.60230115,6.52556367,0.04689794,0.37902805,0.06066432,1.35423713,4.75365026,0.05315977,1.34915564
-2.59629815,6.69540097,0.04674016,0.39582156,0.06346733,1.42451065,4.84895337,0.05499501,1.40616043
-2.59029515,6.88439875,0.04670979,0.41373871,0.06632516,1.49793673,4.95940685,0.05686487,1.46598080
-2.58429215,7.08762722,0.04679548,0.43240998,0.06919482,1.57319378,5.08169342,0.05873176,1.52740958
-2.57828914,7.29978594,0.04698234,0.45143814,0.07202934,1.64889108,5.21221594,0.06055536,1.58917914
-2.57228614,7.51535982,0.04725273,0.47041014,0.07477922,1.72360897,5.34720110,0.06229391,1.64999994
-2.56628314,7.72879202,0.04758712,0.48891008,0.07739413,1.79594215,5.48281679,0.06390563,1.70860144
-2.56028014,7.93466743,0.04796507,0.50653262,0.07982462,1.86454427,5.61529894,0.06535021,1.76377377
-2.55427714,8.12789914,0.04836628,0.52289628,0.08202400,1.92817169,5.74108290,0.06659024,1.81440818
-2.54827414,8.30391009,0.04877162,0.53765616,0.08395005,1.98572457,5.85693392,0.06759263,1.85953464
-2.54227114,8.45880165,0.04916417,0.55051529,0.08556670,2.03628302,5.96007089,0.06832994,1.89835461
-2.53626813,8.58950122,0.04953008,0.56123427,0.08684552,2.07913664,6.04827761,0.06878139,1.93026739
-2.53026513,8.69388152,0.04985936,0.56963862,0.08776685,2.11380582,6.11999607,0.06893383,1.95488895
-2.52426213,8.77084543,0.05014645,0.57562354,0.08832072,2.14005369,6.17439687,0.06878222,1.97206191
-2.51825913,8.82037153,0.05039065,0.57915580,0.08850728,2.15788797,6.21142274,0.06832996,1.98185636
-2.51225613,8.84351737,0.05059622,0.58027270,0.08833701,2.16755255,6.23180227,0.06758881,1.98456139
-2.50625313,8.84237923,0.05077232,0.57907816,0.08783028,2.16950926,6.23703221,0.06657855,1.98066758
-2.50025013,8.82000935,0.05093270,0.57573613,0.08701678,2.16441066,6.22932807,0.06532621,1.97084135
-2.49424712,8.78029347,0.05109513,0.57046163,0.08593435,2.15306529,6.21154437,0.06386520,1.95589250
-2.48824412,8.72779340,0.05128062,0.56351003,0.08462767,2.13639713,6.18706690,0.06223400,1.93673633
-2.48224112,8.66756107,0.05151252,0.55516487,0.08314654,2.11540150,6.15968121,0.06047480,1.91435236
-2.47623812,8.60493177,0.05181541,0.54572513,0.08154408,2.09109944,6.13342216,0.05863197,1.88974154
-2.47023512,8.54530537,0.05221392,0.53549234,0.07987472,2.06449310,6.11241072,0.05675041,1.86388410
-2.46423212,8.49392466,0.05273152,0.52475834,0.07819224,2.03652427,6.10068439,0.05487401,1.83769985
-2.45822911,8.45566032,0.05338924,0.51379411,0.07654778,2.00803790,6.10202852,0.05304406,1.81201287
-2.45222611,8.43481140,0.05420456,0.50284032,0.07498802,1.97975251,6.11981528,0.05129792,1.78752205
-2.44622311,8.43492973,0.05519029,0.49209989,0.07355352,1.95223839,6.15685714,0.04966771,1.76477859
-2.44022011,8.45867536,0.05635365,0.48173289,0.07227739,1.92590463,6.21528106,0.04817940,1.74417142
-2.43421711,8.50770868,0.05769554,0.47185383,0.07118418,1.90099496,6.29642854,0.04685208,1.72592063
-2.42821411,8.58262354,0.05921002,0.46253151,0.07028917,1.87759228,6.40078588,0.04569750,1.71007912
-2.42221111,8.68292337,0.06088407,0.45379109,0.06959803,1.85563113,6.52794756,0.04471995,1.69654183
-2.41620810,8.80704089,0.06269755,0.44561830,0.06910683,1.83491690,6.67661424,0.04391645,1.68506176
-2.41020510,8.95239986,0.06462349,0.43796537,0.06880244,1.81515047,6.84462552,0.04327716,1.67527171
-2.40420210,9.11551555,0.06662865,0.43075830,0.06866325,1.79595656,7.02902596,0.04278610,1.66671037
-2.39819910,9.29212930,0.06867427,0.42390492,0.06866025,1.77691414,7.22616162,0.04242201,1.65885126
-2.39219610,9.47737068,0.07071709,0.41730339,0.06875828,1.75758706,7.43180287,0.04215952,1.65113313
-2.38619310,9.66594021,0.07271061,0.41085053,0.06891759,1.73755339,7.64128828,0.04197025,1.64299005
-2.38019010,9.85230442,0.07460637,0.40444966,0.06909546,1.71643181,7.84968341,0.04182414,1.63388004
-2.37418709,10.03089491,0.07635546,0.39801738,0.06924791,1.69390414,8.05194769,0.04169069,1.62331084
-2.36818409,10.19630292,0.07790998,0.39148920,0.06933146,1.66973272,8.24310234,0.04154019,1.61086175
-2.36218109,10.34346147,0.07922460,0.38482351,0.06930473,1.64377235,8.41839237,0.04134488,1.59620081
-2.35617809,10.46780753,0.08025791,0.37800398,0.06912999,1.61597625,8.57343584,0.04107992,1.57909664
-2.35017509,10.56541812,0.08097378,0.37104017,0.06877446,1.58639625,8.70435451,0.04072423,1.55942477
-2.34417209,10.63311545,0.08134247,0.36396646,0.06821144,1.55517738,8.80788086,0.04026109,1.53716844
-2.33816908,10.66853753,0.08134157,0.35683940,0.06742109,1.52254758,8.88143765,0.03967858,1.51241394
-2.33216608,10.67017293,0.08095664,0.34973363,0.06639095,1.48880308,8.92318783,0.03896977,1.48534120
-2.32616308,10.63735955,0.08018165,0.34273674,0.06511616,1.45429065,8.93205365,0.03813265,1.45621018
-2.32016008,10.57024951,0.07901902,0.33594327,0.06359935,1.41938760,8.90770602,0.03716991,1.42534385
-2.31415708,10.46974353,0.07747953,0.32944832,0.06185025,1.38448062,8.85052589,0.03608857,1.39310890
-2.30815408,10.33739970,0.07558178,0.32334095,0.05988505,1.34994467,8.76154146,0.03489935,1.35989504
-2.30215108,10.17532282,0.07335152,0.31769796,0.05772556,1.31612298,8.64234555,0.03361600,1.32609409
-2.29614807,9.98604086,0.07082072,0.31257822,0.05539814,1.28330897,8.49499851,0.03225460,1.29207990
-2.29014507,9.77237588,0.06802645,0.30801798,0.05293260,1.25173124,8.32192269,0.03083269,1.25819004
-2.28414207,9.53731639,0.06500967,0.30402729,0.05036101,1.22154208,8.12579415,0.02936855,1.22471024
-2.27813907,9.28389779,0.06181388,0.30058787,0.04771648,1.19281009,7.90943760,0.02788040,1.19186225
-2.27213607,9.01509692,0.05848388,0.29765250,0.04503205,1.16551733,7.67572955,0.02638574,1.15979566
-2.26613307,8.73374507,0.05506440,0.29514586,0.04233967,1.13956088,7.42751411,0.02490082,1.12858405
-2.26013007,8.44246321,0.05159896,0.29296700,0.03966931,1.11475888,7.16753478,0.02344008,1.09822556
-2.25412706,8.14362094,0.04812876,0.29099314,0.03704826,1.09086058,6.89838417,0.02201590,1.06864779
-2.24812406,7.83931971,0.04469180,0.28908470,0.03450061,1.06755992,6.62247275,0.02063839,1.03971656
-2.24212106,7.53139899,0.04132217,0.28709125,0.03204696,1.04451186,6.34201602,0.01931526,1.01124815
-2.23611806,7.22146297,0.03804947,0.28485812,0.02970428,1.02135068,6.05903890,0.01805194,0.98302410
-2.23011506,6.91092403,0.03489855,0.28223330,0.02748599,0.99770932,5.77539466,0.01685165,0.95480788
-2.22411206,6.60105869,0.03188937,0.27907434,0.02540220,0.97323871,5.49279543,0.01571570,0.92636236
-2.21810905,6.29307091,0.02903705,0.27525479,0.02346007,0.94762615,5.21285052,0.01464375,0.89746720
-2.21210605,5.98815763,0.02635212,0.27066997,0.02166423,0.92061194,4.93710876,0.01363414,0.86793515
-2.20610305,5.68757151,0.02384081,0.26524174,0.02001737,0.89200322,4.66710087,0.01268425,0.83762644
-2.20010005,5.39267631,0.02150557,0.25892209,0.01852071,0.86168468,4.40437839,0.01179082,0.80646049
-2.19409705,5.10499085,0.01934554,0.25169531,0.01717457,0.82962547,4.15054582,0.01095031,0.77442447
-2.18809405,4.82621861,0.01735710,0.24357875,0.01597887,0.79588207,3.90728350,0.01015915,0.74157817
-2.18209105,4.55826061,0.01553447,0.23462217,0.01493351,0.76059717,3.67635917,0.00941398,0.70805509
-2.17608804,4.30321057,0.01387019,0.22490568,0.01403873,0.72399470,3.45962701,0.00871183,0.67405978
-2.17008504,4.06333218,0.01235567,0.21453647,0.01329528,0.68637121,3.25901374,0.00805024,0.63986168
-2.16408204,3.84101907,0.01098160,0.20364449,0.01270459,0.64808440,3.07649186,0.00742733,0.60578566
-2.15807904,3.63873928,0.00973833,0.19237737,0.01226868,0.60953912,2.91404096,0.00684179,0.57220009
-2.15207604,3.45896633,0.00861622,0.18089475,0.01199008,0.57117179,2.77359839,0.00629287,0.53950279
-2.14607304,3.30409981,0.00760581,0.16936240,0.01187157,0.53343393,2.65700124,0.00578027,0.50810566
-2.14007004,3.17637870,0.00669807,0.15794632,0.01191585,0.49677551,2.56592182,0.00530408,0.47841879
-2.13406703,3.07779095,0.00588445,0.14680710,0.01212515,0.46162890,2.50179922,0.00486462,0.45083459
-2.12806403,3.00998296,0.00515697,0.13609475,0.01250078,0.42839408,2.46576969,0.00446235,0.42571269
-2.12206103,2.97417281,0.00450824,0.12594421,0.01304268,0.39742554,2.45859883,0.00409773,0.40336628
-2.11605803,2.97107078,0.00393145,0.11647168,0.01374892,0.36902148,2.48061856,0.00377109,0.38405018
-2.11005503,3.00081080,0.00342033,0.10777178,0.01461532,0.34341539,2.53167179,0.00348254,0.36795123
-2.10405203,3.06289609,0.00296910,0.09991565,0.01563504,0.32077038,2.61106795,0.00323192,0.35518128
-2.09804902,3.15616204,0.00257245,0.09295012,0.01679834,0.30117623,2.71755183,0.00301869,0.34577280
-2.09204602,3.27875886,0.00222545,0.08689759,0.01809237,0.28464908,2.84928852,0.00284196,0.33967749
-2.08604302,3.42815599,0.00192352,0.08175690,0.01950118,0.27113372,3.00386623,0.00270044,0.33676759
-2.08004002,3.60116976,0.00166240,0.07750494,0.02100578,0.26050810,3.17831872,0.00259249,0.33683998
-2.07403702,3.79401486,0.00143811,0.07409880,0.02258442,0.25258998,3.36916821,0.00251619,0.33962281
-2.06803402,4.00237937,0.00124695,0.07147858,0.02421303,0.24714519,3.57248876,0.00246937,0.34478451
-2.06203102,4.22152209,0.00108544,0.06957055,0.02586576,0.24389734,3.78398947,0.00244970,0.35194468
-2.05602801,4.44639011,0.00095039,0.06829050,0.02751567,0.24253843,3.99911569,0.00245484,0.36068669
-2.05002501,4.67175309,0.00083882,0.06754738,0.02913559,0.24274012,4.21316565,0.00248251,0.37057144
-2.04402201,4.89235025,0.00074803,0.06724689,0.03069897,0.24416526,4.42141868,0.00253061,0.38115183
-2.03801901,5.10304480,0.00067558,0.06729492,0.03218085,0.24647919,4.61927080,0.00259735,0.39198751
-2.03201601,5.29897999,0.00061931,0.06760095,0.03355881,0.24936065,4.80237226,0.00268137,0.40265924
-2.02601301,5.47573047,0.00057731,0.06808098,0.03481384,0.25251179,4.96676157,0.00278181,0.41278255
-2.02001001,5.62944261,0.00054798,0.06866024,0.03593122,0.25566707,5.10899009,0.00289841,0.42202000
-2.01400700,5.75695713,0.00052998,0.06927533,0.03690115,0.25860075,5.22623153,0.00303158,0.43009167
-2.00800400,5.85590858,0.00052226,0.06987591,0.03771929,0.26113273,5.31637088,0.00318242,0.43678338
-2.00200100,5.92479642,0.00052400,0.07042581,0.03838707,0.26313252,5.37806849,0.00335273,0.44195240
-1.99599800,5.96302388,0.00053467,0.07090355,0.03891172,0.26452135,5.41079554,0.00354497,0.44553030
-1.98999500,5.97090236,0.00055391,0.07130228,0.03930612,0.26527212,5.41483880,0.00376223,0.44752278
-1.98399200,5.94962037,0.00058158,0.07162908,0.03958833,0.26540746,5.39127390,0.00400805,0.44800659
-1.97798899,5.90117806,0.00061769,0.07190376,0.03978092,0.26499580,5.34190787,0.00428638,0.44712350
-1.97198599,5.82829002,0.00066235,0.07215709,0.03991003,0.26414571,5.26919335,0.00460131,0.44507160
-1.96598299,5.73426043,0.00071574,0.07242865,0.04000425,0.26299862,5.17611821,0.00495692,0.44209440
-1.95997999,5.62283640,0.00077808,0.07276420,0.04009341,0.26172044,5.06607559,0.00535702,0.43846808
-1.95397699,5.49804627,0.00084953,0.07321297,0.04020716,0.26049219,4.94272064,0.00580491,0.43448745
-1.94797399,5.36403036,0.00093021,0.07382467,0.04037360,0.25950024,4.80982035,0.00630311,0.43045139
-1.94197099,5.22487213,0.00102007,0.07464661,0.04061793,0.25892642,4.67110386,0.00685313,0.42664833
-1.93596798,5.08443756,0.00111895,0.07572083,0.04096117,0.25893866,4.53011990,0.00745520,0.42334246
-1.92996498,4.94623014,0.00122644,0.07708163,0.04141903,0.25968238,4.39010804,0.00810811,0.42076135
-1.92396198,4.81326799,0.00134193,0.07875336,0.04200102,0.26127321,4.25388930,0.00880898,0.41908559
-1.91795898,4.68798817,0.00146452,0.08074882,0.04270981,0.26379125,4.12378078,0.00955319,0.41844086
-1.91195598,4.57218223,0.00159309,0.08306822,0.04354085,0.26727738,4.00153751,0.01033430,0.41889292
-1.90595298,4.46696499,0.00172623,0.08569873,0.04448235,0.27173159,3.88832333,0.01114412,0.42044568
-1.89994997,4.37277707,0.00186231,0.08861489,0.04551556,0.27711366,3.78471112,0.01197276,0.42304251
-1.89394697,4.28941989,0.00199946,0.09177966,0.04661536,0.28334607,3.69071108,0.01280884,0.42657070
-1.88794397,4.21612038,0.00213567,0.09514614,0.04775116,0.29031919,3.60582466,0.01363971,0.43086890
-1.88194097,4.15162118,0.00226879,0.09866004,0.04888805,0.29789841,3.52912024,0.01445184,0.43573712
-1.87593797,4.09429101,0.00239665,0.10226261,0.04998816,0.30593303,3.45932600,0.01523118,0.44094894
-1.86993497,4.04224914,0.00251707,0.10589408,0.05101214,0.31426647,3.39493467,0.01596360,0.44626516
-1.86393197,3.99349743,0.00262800,0.10949732,0.05192079,0.32274733,3.33431440,0.01663535,0.45144847
-1.85792896,3.94605301,0.00272759,0.11302172,0.05267664,0.33124087,3.27582011,0.01723359,0.45627821
-1.85192596,3.89807549,0.00281423,0.11642690,0.05324548,0.33964020,3.21789987,0.01774684,0.46056470
-1.84592296,3.84798233,0.00288669,0.11968625,0.05359782,0.34787673,3.15919129,0.01816542,0.46416227
-1.83991996,3.79454754,0.00294417,0.12279000,0.05371008,0.35592933,3.09860376,0.01848186,0.46698050
-1.83391696,3.73697927,0.00298634,0.12574771,0.05356560,0.36383154,3.03538314,0.01869122,0.46899304
-1.82791396,3.67497353,0.00301341,0.12858995,0.05315537,0.37167664,2.96915664,0.01879135,0.47024349
-1.82191096,3.60874200,0.00302617,0.13136919,0.05247844,0.37961991,2.89995657,0.01878300,0.47084817
-1.81590795,3.53901355,0.00302599,0.13415956,0.05154205,0.38787807,2.82822274,0.01866985,0.47099546
-1.80990495,3.46701026,0.00301484,0.13705577,0.05036138,0.39672565,2.75478436,0.01845850,0.47094174
-1.80390195,3.39439944,0.00299521,0.14017084,0.04895911,0.40648834,2.68082300,0.01815821,0.47100401
-1.79789895,3.32322485,0.00297015,0.14363292,0.04736467,0.41753336,2.60781921,0.01778068,0.47154946
-1.79189595,3.25582033,0.00294313,0.14758124,0.04561328,0.43025723,2.53748564,0.01733966,0.47298241
-1.78589295,3.19471031,0.00291801,0.15216116,0.04374484,0.44507127,2.47169029,0.01685055,0.47572904
-1.77988994,3.14250162,0.00289895,0.15751874,0.04180275,0.46238529,2.41237352,0.01632991,0.48022060
-1.77388694,3.10177144,0.00289026,0.16379484,0.03983262,0.48259020,2.36146247,0.01579493,0.48687573
-1.76788394,3.07495601,0.00289632,0.17111905,0.03788110,0.50604002,2.32078682,0.01526298,0.49608255
-1.76188094,3.06424472,0.00292143,0.17960365,0.03599471,0.53303413,2.29199897,0.01475110,0.50818132
-1.75587794,3.07148363,0.00296970,0.18933792,0.03421883,0.56380049,2.27650197,0.01427555,0.52344834
-1.74987494,3.09809193,0.00304492,0.20038295,0.03259683,0.59848045,2.27538761,0.01385143,0.54208171
-1.74387194,3.14499453,0.00315040,0.21276725,0.03116948,0.63711586,2.28938689,0.01349237,0.56418964
-1.73786893,3.21257286,0.00328891,0.22648328,0.02997447,0.67963920,2.31883421,0.01321032,0.58978166
-1.73186593,3.30063544,0.00346247,0.24148522,0.02904624,0.72586696,2.36364639,0.01301539,0.61876334
-1.72586293,3.40840914,0.00367236,0.25768790,0.02841600,0.77549700,2.42331676,0.01291585,0.65093456
-1.71985993,3.53455095,0.00391896,0.27496722,0.02811196,0.82810985,2.49692419,0.01291818,0.68599159
-1.71385693,3.67717968,0.00420172,0.29316183,0.02815974,0.88317419,2.58315640,0.01302720,0.72353301
-1.70785393,3.83392626,0.00451909,0.31207634,0.02858292,0.94005647,2.68034633,0.01324635,0.76306917
-1.70185093,4.00200059,0.00486855,0.33148570,0.02940374,0.99803432,2.78652014,0.01357796,0.80403503
-1.69584792,4.17827253,0.00524660,0.35114090,0.03064381,1.05631354,2.89945490,0.01402367,0.84580594
-1.68984492,4.35936408,0.00564881,0.37077559,0.03232487,1.11404804,3.01674396,0.01458478,0.88771578
-1.68384192,4.54174957,0.00606988,0.39011354,0.03446950,1.17036212,3.13586754,0.01526275,0.92907694
-1.67783892,4.72186047,0.00650377,0.40887671,0.03710177,1.22437437,3.25426630,0.01605965,0.96920131
-1.67183592,4.89619113,0.00694382,0.42679351,0.04024774,1.27522232,3.36941537,0.01697855,1.00742168
-1.66583292,5.06140208,0.00738294,0.44360716,0.04393585,1.32208705,3.47889645,0.01802406,1.04311275
-1.65982991,5.21441735,0.00781374,0.45908364,0.04819708,1.36421678,3.58046559,0.01920263,1.07571095
-1.65382691,5.35251274,0.00822879,0.47301917,0.05306492,1.40094871,3.67211471,0.02052291,1.10473250
-1.64782391,5.47339212,0.00862081,0.48524670,0.05857509,1.43172824,3.75212478,0.02199607,1.12978884
-1.64182091,5.57524927,0.00898285,0.49564142,0.06476506,1.45612488,3.81910907,0.02363590,1.15059922
-1.63581791,5.65681340,0.00930858,0.50412480,0.07167327,1.47384428,3.87204535,0.02545895,1.16699965
-1.62981491,5.71737697,0.00959241,0.51066727,0.07933823,1.48473600,3.91029588,0.02748446,1.17894814
-1.62381191,5.75680482,0.00982972,0.51528921,0.08779727,1.48879658,3.93361495,0.02973419,1.18652593
-1.61780890,5.77552470,0.01001699,0.51806031,0.09708520,1.48616804,3.94214362,0.03223214,1.18993465
-1.61180590,5.77449937,0.01015193,0.51909726,0.10723275,1.47713161,3.93639220,0.03500404,1.18948959
-1.60580290,5.75518157,0.01023354,0.51855983,0.11826486,1.46209724,3.91721105,0.03807676,1.18560918
-1.59979990,5.71945323,0.01026216,0.51664545,0.13019890,1.44158894,3.88575092,0.04147749,1.17880106
-1.59379690,5.66955129,0.01023944,0.51358249,0.14304279,1.41622691,3.84341419,0.04523283,1.16964528
-1.58779390,5.60798255,0.01016834,0.50962240,0.15679311,1.38670671,3.79179892,0.04936767,1.15877502
-1.58179090,5.53743065,0.01005295,0.50503108,0.17143316,1.35377660,3.73263753,0.05390397,1.14685555
-1.57578789,5.46065825,0.00989841,0.50007964,0.18693122,1.31821366,3.66773252,0.05885942,1.13456208
-1.56978489,5.38040805,0.00971072,0.49503498,0.20323881,1.28079963,3.59889134,0.06424606,1.12255721
-1.56378189,5.29930585,0.00949655,0.49015048,0.22028919,1.24229738,3.52786285,0.07006886,1.11146874
-1.55777889,5.21976926,0.00926301,0.48565713,0.23799621,1.20342872,3.45627758,0.07632429,1.10186851
-1.55177589,5.14392522,0.00901741,0.48175547,0.25625332,1.16485446,3.38559392,0.08299909,1.09425304
-1.54577289,5.07353922,0.00876705,0.47860854,0.27493324,1.12715724,3.31705218,0.09006910,1.08902651
-1.53976988,5.00995891,0.00851896,0.47633630,0.29388797,1.09082779,3.25163817,0.09749839,1.08648695
-1.53376688,4.95407410,0.00827972,0.47501151,0.31294949,1.05625504,3.19005744,0.10523871,1.08681572
-1.52776388,4.90629453,0.00805520,0.47465748,0.33193112,1.02372016,3.13272122,0.11322925,1.09007119
-1.52176088,4.86654650,0.00785047,0.47524759,0.35062956,0.99339494,3.07974436,0.12139693,1.09618647
-1.51575788,4.83428828,0.00766960,0.47670683,0.36882781,0.96534413,3.03095520,0.12965711,1.10497170
-1.50975488,4.80854377,0.00751559,0.47891513,0.38629872,0.93953181,2.98591692,0.13791482,1.11612067
-1.50375188,4.78795325,0.00739030,0.48171252,0.40280938,0.91583119,2.94395929,0.14606651,1.12922174
-1.49774887,4.77083905,0.00729443,0.48490589,0.41812615,0.89403749,2.90421943,0.15400227,1.14377281
-1.49174587,4.75528366,0.00722758,0.48827713,0.43202023,0.87388337,2.86568983,0.16160854,1.15919970
-1.48574287,4.73921706,0.00718825,0.49159225,0.44427365,0.85505597,2.82727137,0.16877111,1.17487748
-1.47973987,4.72050976,0.00717400,0.49461129,0.45468542,0.83721514,2.78782925,0.17537841,1.19015398
-1.47373687,4.69706769,0.00718157,0.49709846,0.46307772,0.82001185,2.74624928,0.18132497,1.20437448
-1.46773387,4.66692504,0.00720705,0.49883224,0.46930172,0.80310618,2.70149213,0.18651485,1.21690684
-1.46173087,4.62833114,0.00724610,0.49961490,0.47324292,0.78618415,2.65264327,0.19086487,1.22716585
-1.45572786,4.57982775,0.00729410,0.49928110,0.47482568,0.76897261,2.59895657,0.19430762,1.23463596
-1.44972486,4.52031371,0.00734641,0.49770530,0.47401661,0.75125185,2.53988966,0.19679397,1.23889140
-1.44372186,4.44909403,0.00739860,0.49480743,0.47082683,0.73286532,2.47512982,0.19829497,1.23961272
-1.43771886,4.36591181,0.00744662,0.49055683,0.46531275,0.71372625,2.40460946,0.19880311,1.23659920
-1.43171586,4.27096156,0.00748700,0.48497414,0.45757531,0.69382090,2.32851078,0.19833278,1.22977636
-1.42571286,4.16488388,0.00751702,0.47813112,0.44775777,0.67320856,2.24725971,0.19691992,1.21919844
-1.41970985,4.04874191,0.00753482,0.47014844,0.43604192,0.65201833,2.16150975,0.19462087,1.20504560
