energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-3.11255628,2.09528955,0.00881197,0.06141644,0.07632143,0.64435520,1.61856301,0.34207285,0.00000000
-3.10655328,2.03865386,0.00866925,0.05740702,0.07596852,0.61847926,1.57785227,0.32780759,0.00000000
-3.10055028,1.99472709,0.00858278,0.05373344,0.07621982,0.59669153,1.54729178,0.31545243,0.00000000
-3.09454727,1.96422612,0.00855700,0.05043665,0.07711217,0.57932891,1.52742705,0.30516145,0.00000000
-3.08854427,1.94752169,0.00859540,0.04754679,0.07866728,0.56660841,1.51853685,0.29702908,0.00000000
-3.08254127,1.94465265,0.00870072,0.04508334,0.08089162,0.55862988,1.52064336,0.29109285,0.00000000
-3.07653827,1.95535052,0.00887508,0.04305564,0.08377668,0.55538229,1.53353012,0.28733785,0.00000000
-3.07053527,1.97907246,0.00912028,0.04146365,0.08729965,0.55675302,1.55676661,0.28570256,0.00000000
-3.06453227,2.01504051,0.00943799,0.04029892,0.09142448,0.56253968,1.58973774,0.28608583,0.00000000
-3.05852926,2.06228497,0.00983002,0.03954568,0.09610310,0.57246357,1.63167670,0.28835435,0.00000000
-3.05252626,2.11968945,0.01029848,0.03918202,0.10127698,0.58618433,1.68169924,0.29235050,0.00000000
-3.04652326,2.18603563,0.01084596,0.03918111,0.10687874,0.60331493,1.73883792,0.29789987,0.00000000
-3.04052026,2.26004533,0.01147563,0.03951234,0.11283391,0.62343638,1.80207453,0.30481845,0.00000000
-3.03451726,2.34041848,0.01219124,0.04014245,0.11906264,0.64611162,1.87036941,0.31291888,0.00000000
-3.02851426,2.42586524,0.01299706,0.04103647,0.12548149,0.67089800,1.94268649,0.32201582,0.00000000
-3.02251126,2.51513134,0.01389777,0.04215860,0.13200498,0.69735798,2.01801324,0.33192994,0.00000000
-3.01650825,2.60701606,0.01489815,0.04347288,0.13854714,0.72506775,2.09537501,0.34249086,0.00000000
-3.01050525,2.70038267,0.01600282,0.04494373,0.14502286,0.75362350,2.17384356,0.35353861,0.00000000
-3.00450225,2.79416162,0.01721579,0.04653632,0.15134908,0.78264548,2.25254021,0.36492406,0.00000000
-2.99849925,2.88734740,0.01854005,0.04821679,0.15744576,0.81177970,2.33063388,0.37650820,0.00000000
-2.99249625,2.97899003,0.01997702,0.04995235,0.16323679,0.84069773,2.40733519,0.38816060,0.00000000
-2.98649325,3.06818296,0.02152613,0.05171133,0.16865065,0.86909471,2.48188762,0.39975725,0.00000000
-2.98049025,3.15404879,0.02318426,0.05346308,0.17362100,0.89668617,2.55355709,0.41117817,0.00000000
-2.97448724,3.23572492,0.02494535,0.05517791,0.17808723,0.92320414,2.62162135,0.42230489,0.00000000
-2.96848424,3.31235088,0.02680004,0.05682700,0.18199485,0.94839297,2.68536081,0.43301833,0.00000000
-2.96248124,3.38305904,0.02873547,0.05838239,0.18529602,0.97200559,2.74405184,0.44319716,0.00000000
-2.95647824,3.44697013,0.03073514,0.05981695,0.18794995,0.99380059,2.79696396,0.45271695,0.00000000
-2.95047524,3.50319488,0.03277900,0.06110458,0.18992346,1.01354070,2.84336169,0.46145032,0.00000000
-2.94447224,3.55084212,0.03484369,0.06222033,0.19119149,1.03099288,2.88251155,0.46926804,0.00000000
-2.93846923,3.58903383,0.03690293,0.06314080,0.19173769,1.04593032,2.91369433,0.47604130,0.00000000
-2.93246623,3.61692640,0.03892816,0.06384452,0.19155505,1.05813644,2.93622238,0.48164484,0.00000000
-2.92646323,3.63373749,0.04088921,0.06431250,0.19064645,1.06741070,2.94946110,0.48596105,0.00000000
-2.92046023,3.63877689,0.04275523,0.06452873,0.18902522,1.07357602,2.95285360,0.48888462,0.00000000
-2.91445723,3.63147967,0.04449564,0.06448089,0.18671548,1.07648739,2.94594704,0.49032755,0.00000000
-2.90845423,3.61143952,0.04608110,0.06416084,0.18375243,1.07604110,2.92841904,0.49022425,0.00000000
-2.90245123,3.57844014,0.04748461,0.06356527,0.18018224,1.07218414,2.90010245,0.48853626,0.00000000
-2.89644822,3.53248239,0.04868243,0.06269613,0.17606183,1.06492282,2.86100663,0.48525643,0.00000000
-2.89044522,3.47380531,0.04965498,0.06156099,0.17145813,1.05433026,2.81133378,0.48041216,0.00000000
-2.88444222,3.40289918,0.05038759,0.06017328,0.16644715,1.04055202,2.75148886,0.47406745,0.00000000
-2.87843922,3.32050952,0.05087107,0.05855234,0.16111253,1.02380931,2.68208213,0.46632364,0.00000000
-2.87243622,3.22763110,0.05110205,0.05672324,0.15554389,1.00439961,2.60392380,0.45731869,0.00000000
-2.86643322,3.12549202,0.05108313,0.05471653,0.14983475,0.98269430,2.51801055,0.44722507,0.00000000
-2.86043022,3.01552818,0.05082275,0.05256766,0.14408027,0.95913340,2.42550442,0.43624616,0.00000000
-2.85442721,2.89934914,0.05033487,0.05031639,0.13837478,0.93421758,2.32770477,0.42461157,0.00000000
-2.84842421,2.77869705,0.04963842,0.04800597,0.13280928,0.90849770,2.22601467,0.41257143,0.00000000
-2.84242121,2.65540032,0.04875656,0.04568223,0.12746888,0.88256240,2.12190311,0.40038995,0.00000000
-2.83641821,2.53132447,0.04771578,0.04339264,0.12243047,0.85702430,2.01686488,0.38833868,0.00000000
-2.83041521,2.40832216,0.04654496,0.04118527,0.11776050,0.83250547,1.91237989,0.37668972,0.00000000
-2.82441221,2.28818491,0.04527430,0.03910788,0.11351321,0.80962275,1.80987391,0.36570914,0.00000000
-2.81840920,2.17259842,0.04393427,0.03720694,0.10972914,0.78897363,1.71068221,0.35565105,0.00000000
-2.81240620,2.06310344,0.04255465,0.03552676,0.10643419,0.77112321,1.61601774,0.34675238,0.00000000
-2.80640320,1.96106340,0.04116359,0.03410877,0.10363910,0.75659268,1.52694498,0.33922863,0.00000000
-2.80040020,1.86763991,0.03978682,0.03299083,0.10133951,0.74584966,1.44436016,0.33327064,0.00000000
-2.79439720,1.78377648,0.03844697,0.03220674,0.09951649,0.73930043,1.36897844,0.32904242,0.00000000
-2.78839420,1.71019045,0.03716313,0.03178580,0.09813757,0.73728435,1.30132785,0.32667985,0.00000000
-2.78239120,1.64737264,0.03595050,0.03175253,0.09715813,0.74007003,1.24174992,0.32629031,0.00000000
-2.77638819,1.59559394,0.03482023,0.03212646,0.09652325,0.74785315,1.19040604,0.32795288,0.00000000
-2.77038519,1.55491745,0.03377942,0.03292200,0.09616976,0.76075571,1.14728898,0.33171895,0.00000000
-2.76438219,1.52521509,0.03283129,0.03414836,0.09602854,0.77882612,1.11223825,0.33761310,0.00000000
-2.75837919,1.50618712,0.03197539,0.03580947,0.09602687,0.80203984,1.08495827,0.34563383,0.00000000
-2.75237619,1.49738305,0.03120800,0.03790396,0.09609086,0.83030030,1.06503817,0.35575425,0.00000000
-2.74637319,1.49822291,0.03052252,0.04042507,0.09614775,0.86343963,1.05197211,0.36792222,0.00000000
-2.74037019,1.50801748,0.02990997,0.04336061,0.09612812,0.90121920,1.04517919,0.38206024,0.00000000
-2.73436718,1.52598685,0.02935944,0.04669276,0.09596784,0.94332972,1.04402206,0.39806479,0.00000000
-2.72836418,1.55127666,0.02885866,0.05039801,0.09560977,0.98939113,1.04782370,0.41580535,0.00000000
-2.72236118,1.58297178,0.02839443,0.05444697,0.09500519,1.03895226,1.05588208,0.43512311,0.00000000
-2.71635818,1.62010752,0.02795311,0.05880424,0.09411481,1.09149080,1.06748232,0.45582975,0.00000000
-2.71035518,1.66167864,0.02752108,0.06342830,0.09290947,1.14641381,1.08190660,0.47770626,0.00000000
-2.70435218,1.70664663,0.02708512,0.06827149,0.09137054,1.20305925,1.09844194,0.50050231,0.00000000
-2.69834917,1.75394607,0.02663279,0.07328012,0.08948989,1.26069915,1.11638621,0.52393632,0.00000000
-2.69234617,1.80249071,0.02615275,0.07839465,0.08726960,1.31854462,1.13505277,0.54769649,0.00000000
-2.68634317,1.85118004,0.02563505,0.08355017,0.08472138,1.37575345,1.15377433,0.57144305,0.00000000
-2.68034017,1.89890715,0.02507131,0.08867705,0.08186572,1.43144026,1.17190637,0.59481187,0.00000000
-2.67433717,1.94456832,0.02445498,0.09370178,0.07873086,1.48468955,1.18883073,0.61741952,0.00000000
-2.66833417,1.98707487,0.02378141,0.09854814,0.07535164,1.53457157,1.20395954,0.63886980,0.00000000
-2.66233117,2.02536731,0.02304793,0.10313857,0.07176823,1.58016077,1.21673994,0.65876162,0.00000000
-2.65632816,2.05843191,0.02225392,0.10739576,0.06802481,1.62055645,1.22665967,0.67669806,0.00000000
-2.65032516,2.08531924,0.02140074,0.11124446,0.06416829,1.65490496,1.23325340,0.69229633,0.00000000
-2.64432216,2.10516419,0.02049162,0.11461335,0.06024713,1.68242280,1.23610998,0.70519829,0.00000000
-2.63831916,2.11720679,0.01953158,0.11743705,0.05631015,1.70241957,1.23488005,0.71508108,0.00000000
-2.63231616,2.12081291,0.01852721,0.11965807,0.05240559,1.71431995,1.22928391,0.72166748,0.00000000
-2.62631316,2.11549377,0.01748640,0.12122865,0.04858033,1.71768357,1.21911905,0.72473542,0.00000000
-2.62031016,2.10092342,0.01641815,0.12211248,0.04487920,1.71222198,1.20426704,0.72412632,0.00000000
-2.61430715,2.07695293,0.01533220,0.12228607,0.04134459,1.69781165,1.18469920,0.71975173,0.00000000
-2.60830415,2.04362070,0.01423876,0.12173984,0.03801619,1.67450243,1.16048057,0.71159803,0.00000000
-2.60230115,2.00115777,0.01314820,0.12047877,0.03493091,1.64252084,1.13177192,0.69972882,0.00000000
-2.59629815,1.94998801,0.01207072,0.11852264,0.03212297,1.60226792,1.09882935,0.68428491,0.00000000
-2.59029515,1.89072245,0.01101611,0.11590575,0.02962409,1.55431161,1.06200131,0.66548191,0.00000000
-2.58429215,1.82414814,0.00999345,0.11267624,0.02746380,1.49937386,1.02172304,0.64360528,0.00000000
-2.57828914,1.75121140,0.00901094,0.10889490,0.02566969,1.43831285,0.97850830,0.61900333,0.00000000
-2.57228614,1.67299631,0.00807569,0.10463365,0.02426779,1.37210111,0.93293880,0.59207813,0.00000000
-2.56628314,1.59069885,0.00719367,0.09997355,0.02328282,1.30180032,0.88565137,0.56327496,0.00000000
-2.56028014,1.50559786,0.00636957,0.09500269,0.02273834,1.22853383,0.83732355,0.53307049,0.00000000
-2.55427714,1.41902379,0.00560682,0.08981383,0.02265679,1.15345796,0.78865779,0.50196042,0.00000000
-2.54827414,1.33232624,0.00490762,0.08450194,0.02305940,1.07773310,0.74036505,0.47044674,0.00000000
-2.54227114,1.24684177,0.00427301,0.07916177,0.02396587,1.00249577,0.69314823,0.43902541,0.00000000
-2.53626813,1.16386270,0.00370293,0.07388552,0.02539386,0.92883253,0.64768593,0.40817465,0.00000000
-2.53026513,1.08460823,0.00319644,0.06876064,0.02735834,0.85775655,0.60461728,0.37834436,0.00000000
-2.52426213,1.01019861,0.00275176,0.06386795,0.02987073,0.79018746,0.56452801,0.34994684,0.00000000
-2.51825913,0.94163306,0.00236650,0.05927991,0.03293792,0.72693505,0.52793844,0.32334928,0.00000000
-2.51225613,0.87977203,0.00203777,0.05505938,0.03656119,0.66868694,0.49529349,0.29886792,0.00000000
-2.50625313,0.82532407,0.00176237,0.05125857,0.04073511,0.61600037,0.46695501,0.27676404,0.00000000
-2.50025013,0.77883745,0.00153690,0.04791843,0.04544646,0.56929794,0.44319656,0.25724186,0.00000000
-2.49424712,0.74069644,0.00135789,0.04506832,0.05067320,0.52886721,0.42420062,0.24044811,0.00000000
-2.48824412,0.71112212,0.00122192,0.04272602,0.05638371,0.49486355,0.41005823,0.22647322,0.00000000
-2.48224112,0.69017731,0.00112567,0.04089803,0.06253622,0.46731597,0.40077092,0.21535392,0.00000000
-2.47623812,0.67777524,0.00106603,0.03958006,0.06907851,0.44613548,0.39625475,0.20707704,0.00000000
-2.47023512,0.67369130,0.00104010,0.03875779,0.07594807,0.43112527,0.39634624,0.20158429,0.00000000
-2.46423212,0.67757762,0.00104526,0.03840778,0.08307260,0.42199245,0.40080994,0.19877773,0.00000000
-2.45822911,0.68897949,0.00107910,0.03849853,0.09037091,0.41836079,0.40934741,0.19852570,0.00000000
-2.45222611,0.70735341,0.00113950,0.03899156,0.09775437,0.41978406,0.42160717,0.20066909,0.00000000
-2.44622311,0.73208596,0.00122457,0.03984273,0.10512858,0.42575971,0.43719551,0.20502757,0.00000000
-2.44022011,0.76251295,0.00133258,0.04100338,0.11239556,0.43574254,0.45568771,0.21140575,0.00000000
-2.43421711,0.79793846,0.00146201,0.04242172,0.11945608,0.44915819,0.47663946,0.21959900,0.00000000
-2.42821411,0.83765314,0.00161144,0.04404404,0.12621230,0.46541622,0.49959808,0.22939889,0.00000000
-2.42221111,0.88095130,0.00177955,0.04581602,0.13257041,0.48392274,0.52411332,0.24059804,0.00000000
-2.41620810,0.92714648,0.00196505,0.04768392,0.13844330,0.50409234,0.54974746,0.25299438,0.00000000
-2.41020510,0.97558509,0.00216668,0.04959581,0.14375298,0.52535937,0.57608441,0.26639471,0.00000000
-2.40420210,1.02565771,0.00238316,0.05150264,0.14843288,0.54718836,0.60273757,0.28061751,0.00000000
-2.39819910,1.07680805,0.00261315,0.05335931,0.15242966,0.56908348,0.62935632,0.29549506,0.00000000
-2.39219610,1.12853917,0.00285527,0.05512553,0.15570462,0.59059701,0.65563090,0.31087477,0.00000000
-2.38619310,1.18041705,0.00310804,0.05676667,0.15823453,0.61133658,0.68129562,0.32661982,0.00000000
-2.38019010,1.23207147,0.00336991,0.05825437,0.16001198,0.63097124,0.70613030,0.34260917,0.00000000
-2.37418709,1.28319432,0.00363923,0.05956706,0.16104504,0.64923595,0.72996008,0.35873693,0.00000000
-2.36818409,1.33353554,0.00391428,0.06069027,0.16135646,0.66593468,0.75265352,0.37491125,0.00000000
-2.36218109,1.38289700,0.00419326,0.06161673,0.16098230,0.68094179,0.77411916,0.39105279,0.00000000
-2.35617809,1.43112464,0.00447428,0.06234633,0.15997013,0.69420170,0.79430090,0.40709290,0.00000000
-2.35017509,1.47809935,0.00475545,0.06288583,0.15837687,0.70572683,0.81317217,0.42297153,0.00000000
-2.34417209,1.52372693,0.00503479,0.06324842,0.15626643,0.71559376,0.83072945,0.43863512,0.00000000
-2.33816908,1.56792773,0.00531036,0.06345302,0.15370716,0.72393754,0.84698524,0.45403444,0.00000000
-2.33216608,1.61062636,0.00558016,0.06352350,0.15076936,0.73094454,0.86196098,0.46912250,0.00000000
-2.32616308,1.65174192,0.00584227,0.06348766,0.14752284,0.73684358,0.87568007,0.48385263,0.00000000
-2.32016008,1.69117908,0.00609474,0.06337617,0.14403471,0.74189582,0.88816140,0.49817679,0.00000000
-2.31415708,1.72882058,0.00633571,0.06322134,0.14036747,0.74638359,0.89941373,0.51204401,0.00000000
-2.30815408,1.76452106,0.00656335,0.06305585,0.13657742,0.75059831,0.90943092,0.52539923,0.00000000
-2.30215108,1.79810283,0.00677590,0.06291152,0.13271354,0.75482797,0.91818844,0.53818227,0.00000000
-2.29614807,1.82935337,0.00697167,0.06281802,0.12881670,0.75934457,0.92564115,0.55032718,0.00000000
-2.29014507,1.85802491,0.00714904,0.06280170,0.12491933,0.76439174,0.93172249,0.56176178,0.00000000
-2.28414207,1.88383590,0.00730647,0.06288447,0.12104551,0.77017311,0.93634498,0.57240751,0.00000000
-2.27813907,1.90647447,0.00744252,0.06308290,0.11721139,0.77684187,0.93940216,0.58217950,0.00000000
-2.27213607,1.92560377,0.00755581,0.06340741,0.11342588,0.78449180,0.94077176,0.59098695,0.00000000
-2.26613307,1.94086898,0.00764510,0.06386173,0.10969165,0.79315031,0.94032002,0.59873384,0.00000000
-2.26013007,1.95190599,0.00770922,0.06444261,0.10600626,0.80277378,0.93790690,0.60531995,0.00000000
-2.25412706,1.95835138,0.00774716,0.06513971,0.10236344,0.81324551,0.93339217,0.61064220,0.00000000
-2.24812406,1.95985357,0.00775805,0.06593583,0.09875433,0.82437648,0.92664193,0.61459648,0.00000000
-2.24212106,1.95608482,0.00774119,0.06680736,0.09516885,0.83590913,0.91753542,0.61707981,0.00000000
-2.23611806,1.94675377,0.00769609,0.06772504,0.09159689,0.84752397,0.90597191,0.61799300,0.00000000
-2.23011506,1.93161807,0.00762246,0.06865490,0.08802941,0.85884917,0.89187726,0.61724365,0.00000000
-2.22411206,1.91049683,0.00752032,0.06955946,0.08445948,0.86947268,0.87521007,0.61474952,0.00000000
-2.21810905,1.88328229,0.00738994,0.07039910,0.08088306,0.87895651,0.85596698,0.61044224,0.00000000
-2.21210605,1.84995033,0.00723193,0.07113351,0.07729968,0.88685285,0.83418706,0.60427104,0.00000000
-2.20610305,1.81056930,0.00704722,0.07172328,0.07371289,0.89272119,0.80995496,0.59620662,0.00000000
-2.20010005,1.76530680,0.00683711,0.07213147,0.07013053,0.89614593,0.78340271,0.58624478,0.00000000
-2.19409705,1.71443383,0.00660325,0.07232511,0.06656486,0.89675361,0.75471013,0.57440967,0.00000000
-2.18809405,1.65832622,0.00634765,0.07227660,0.06303250,0.89422908,0.72410359,0.56075653,0.00000000
-2.18209105,1.59746278,0.00607264,0.07196498,0.05955417,0.88832990,0.69185333,0.54537363,0.00000000
-2.17608804,1.53242037,0.00578087,0.07137686,0.05615436,0.87889813,0.65826924,0.52838328,0.00000000
-2.17008504,1.46386559,0.00547524,0.07050720,0.05286081,0.86586914,0.62369533,0.50994174,0.00000000
-2.16408204,1.39254347,0.00515888,0.06935970,0.04970392,0.84927689,0.58850290,0.49023803,0.00000000
-2.15807904,1.31926328,0.00483508,0.06794685,0.04671607,0.82925535,0.55308288,0.46949142,0.00000000
-2.15207604,1.24488194,0.00450721,0.06628966,0.04393077,0.80603608,0.51783729,0.44794778,0.00000000
-2.14607304,1.17028552,0.00417869,0.06441709,0.04138190,0.77994193,0.48317038,0.42587480,0.00000000
-2.14007004,1.09636942,0.00385288,0.06236508,0.03910272,0.75137715,0.44947956,0.40355614,0.00000000
-2.13406703,1.02401803,0.00353308,0.06017536,0.03712504,0.72081440,0.41714649,0.38128489,0.00000000
-2.12806403,0.95408424,0.00322241,0.05789402,0.03547816,0.68877912,0.38652864,0.35935630,0.00000000
-2.12206103,0.88736990,0.00292383,0.05556991,0.03418802,0.65583200,0.35795150,0.33806025,0.00000000
-2.11605803,0.82460750,0.00264008,0.05325288,0.03327622,0.62255028,0.33170167,0.31767369,0.00000000
-2.11005503,0.76644388,0.00237366,0.05099210,0.03275913,0.58950876,0.30802110,0.29845319,0.00000000
-2.10405203,0.71342628,0.00212687,0.04883424,0.03264710,0.55726113,0.28710247,0.28062811,0.00000000
-2.09804902,0.66599130,0.00190178,0.04682192,0.03294368,0.52632261,0.26908591,0.26439439,0.00000000
-2.09204602,0.62445687,0.00170032,0.04499219,0.03364502,0.49715435,0.25405700,0.24990940,0.00000000
-2.08604302,0.58901749,0.00152425,0.04337531,0.03473942,0.47015028,0.24204617,0.23728784,0.00000000
-2.08004002,0.55974275,0.00137532,0.04199373,0.03620698,0.44562692,0.23302933,0.22659899,0.00000000
-2.07403702,0.53657907,0.00125522,0.04086145,0.03801952,0.42381627,0.22692971,0.21786524,0.00000000
-2.06803402,0.51935453,0.00116577,0.03998357,0.04014071,0.40486213,0.22362095,0.21106208,0.00000000
-2.06203102,0.50778657,0.00110888,0.03935632,0.04252639,0.38881972,0.22293101,0.20611947,0.00000000
-2.05602801,0.50149224,0.00108668,0.03896729,0.04512526,0.37565859,0.22464719,0.20292451,0.00000000
-2.05002501,0.50000064,0.00110157,0.03879602,0.04787968,0.36526850,0.22852174,0.20132533,0.00000000
-2.04402201,0.50276722,0.00115623,0.03881493,0.05072684,0.35746786,0.23427821,0.20113610,0.00000000
-2.03801901,0.50918935,0.00125365,0.03899034,0.05360013,0.35201441,0.24161812,0.20214295,0.00000000
-2.03201601,0.51862292,0.00139713,0.03928387,0.05643065,0.34861750,0.25022804,0.20411053,0.00000000
-2.02601301,0.53039931,0.00159023,0.03965385,0.05914898,0.34695135,0.25978676,0.20678916,0.00000000
-2.02001001,0.54384232,0.00183673,0.04005684,0.06168699,0.34666892,0.26997236,0.20992216,0.00000000
-2.01400700,0.55828459,0.00214049,0.04044927,0.06397966,0.34741554,0.28046907,0.21325319,0.00000000
-2.00800400,0.57308306,0.00250535,0.04078887,0.06596696,0.34884195,0.29097379,0.21653340,0.00000000
-2.00200100,0.58763303,0.00293494,0.04103619,0.06759555,0.35061607,0.30120190,0.21952811,0.00000000
-1.99599800,0.60138042,0.00343251,0.04115583,0.06882030,0.35243325,0.31089249,0.22202279,0.00000000
-1.98999500,0.61383196,0.00400067,0.04111758,0.06960565,0.35402455,0.31981262,0.22382826,0.00000000
-1.98399200,0.62456308,0.00464120,0.04089724,0.06992654,0.35516280,0.32776067,0.22478484,0.00000000
-1.97798899,0.63322328,0.00535476,0.04047725,0.06976910,0.35566637,0.33456861,0.22476546,0.00000000
-1.97198599,0.63953899,0.00614068,0.03984701,0.06913092,0.35540064,0.34010324,0.22367752,0.00000000
-1.96598299,0.64331388,0.00699672,0.03900296,0.06802089,0.35427721,0.34426639,0.22146369,0.00000000
-1.95997999,0.64442690,0.00791888,0.03794838,0.06645873,0.35225111,0.34699397,0.21810142,0.00000000
-1.95397699,0.64282809,0.00890123,0.03669290,0.06447413,0.34931628,0.34825434,0.21360152,0.00000000
-1.94797399,0.63853261,0.00993583,0.03525191,0.06210552,0.34549973,0.34804567,0.20800561,0.00000000
-1.94197099,0.63161331,0.01101270,0.03364568,0.05939865,0.34085472,0.34639278,0.20138293,0.00000000
-1.93596798,0.62219223,0.01211983,0.03189840,0.05640497,0.33545349,0.34334357,0.19382630,0.00000000
-1.92996498,0.61043153,0.01324336,0.03003717,0.05317983,0.32937992,0.33896508,0.18544779,0.00000000
-1.92396198,0.59652419,0.01436776,0.02809088,0.04978069,0.32272261,0.33333958,0.17637399,0.00000000
-1.91795898,0.58068495,0.01547614,0.02608922,0.04626537,0.31556861,0.32656069,0.16674127,0.00000000
-1.91195598,0.56314184,0.01655063,0.02406159,0.04269034,0.30799832,0.31872982,0.15669112,0.00000000
-1.90595298,0.54412854,0.01757285,0.02203626,0.03910927,0.30008152,0.30995292,0.14636572,0.00000000
-1.89994997,0.52387785,0.01852438,0.02003956,0.03557172,0.29187483,0.30033777,0.13590395,0.00000000
-1.89394697,0.50261638,0.01938730,0.01809525,0.03212210,0.28342060,0.28999177,0.12543786,0.00000000
-1.88794397,0.48056044,0.02014479,0.01622404,0.02879890,0.27474705,0.27902019,0.11508977,0.00000000
-1.88194097,0.45791330,0.02078161,0.01444324,0.02563422,0.26586965,0.26752507,0.10496992,0.00000000
-1.87593797,0.43486345,0.02128464,0.01276665,0.02265354,0.25679347,0.25560447,0.09517482,0.00000000
-1.86993497,0.41158395,0.02164332,0.01120450,0.01987575,0.24751617,0.24335214,0.08578618,0.00000000
-1.86393197,0.38823256,0.02185001,0.00976357,0.01731338,0.23803151,0.23085750,0.07687048,0.00000000
-1.85792896,0.36495245,0.02190028,0.00844742,0.01497307,0.22833284,0.21820578,0.06847895,0.00000000
-1.85192596,0.34187336,0.02179304,0.00725670,0.01285614,0.21841659,0.20547830,0.06064818,0.00000000
-1.84592296,0.31911286,0.02153059,0.00618950,0.01095925,0.20828522,0.19275273,0.05340094,0.00000000
-1.83991996,0.29677770,0.02111855,0.00524173,0.00927515,0.19794964,0.18010331,0.04674739,0.00000000
-1.83391696,0.27496496,0.02056564,0.00440762,0.00779349,0.18743089,0.16760089,0.04068650,0.00000000
-1.82791396,0.25376305,0.01988339,0.00368006,0.00650149,0.17676101,0.15531297,0.03520756,0.00000000
-1.82191096,0.23325235,0.01908572,0.00305103,0.00538473,0.16598304,0.14330338,0.03029181,0.00000000
-1.81590795,0.21350559,0.01818849,0.00251196,0.00442777,0.15515033,0.13163198,0.02591404,0.00000000
-1.80990495,0.19458791,0.01720896,0.00205406,0.00361473,0.14432509,0.12035416,0.02204418,0.00000000
-1.80390195,0.17655674,0.01616526,0.00166860,0.00292979,0.13357651,0.10952023,0.01864873,0.00000000
-1.79789895,0.15946151,0.01507581,0.00134716,0.00235759,0.12297841,0.09917490,0.01569219,0.00000000
-1.79189595,0.14334323,0.01395881,0.00108178,0.00188352,0.11260677,0.08935665,0.01313828,0.00000000
-1.78589295,0.12823424,0.01283176,0.00086514,0.00149396,0.10253726,0.08009724,0.01095107,0.00000000
-1.77988994,0.11415791,0.01171100,0.00069065,0.00117647,0.09284286,0.07142139,0.00909590,0.00000000
-1.77388694,0.10112866,0.01061138,0.00055251,0.00091980,0.08359189,0.06334650,0.00754031,0.00000000
-1.76788394,0.08915221,0.00954596,0.00044581,0.00071396,0.07484638,0.05588271,0.00625468,0.00000000
-1.76188094,0.07822603,0.00852584,0.00036649,0.00055021,0.06666105,0.04903308,0.00521294,0.00000000
-1.75587794,0.06834028,0.00756005,0.00031140,0.00042096,0.05908271,0.04279395,0.00439306,0.00000000
-1.74987494,0.05947893,0.00665553,0.00027830,0.00031977,0.05215039,0.03715559,0.00377756,0.00000000
-1.74387194,0.05162119,0.00581714,0.00026583,0.00024116,0.04589587,0.03210297,0.00335395,0.00000000
-1.73786893,0.04474327,0.00504786,0.00027359,0.00018056,0.04034486,0.02761665,0.00311509,0.00000000
-1.73186593,0.03882025,0.00434885,0.00030208,0.00013422,0.03551847,0.02367385,0.00305963,0.00000000
-1.72586293,0.03382810,0.00371974,0.00035274,0.00009906,0.03143507,0.02024949,0.00319229,0.00000000
-1.71985993,0.02974578,0.00315878,0.00042797,0.00007258,0.02811243,0.01731737,0.00352424,0.00000000
-1.71385693,0.02655723,0.00266316,0.00053117,0.00005280,0.02556982,0.01485118,0.00407340,0.00000000
-1.70785393,0.02425334,0.00222917,0.00066672,0.00003814,0.02383022,0.01282558,0.00486461,0.00000000
-1.70185093,0.02283355,0.00185251,0.00084001,0.00002735,0.02292230,0.01121711,0.00592988,0.00000000
-1.69584792,0.02230729,0.00152844,0.00105745,0.00001947,0.02288217,0.01000497,0.00730837,0.00000000
-1.68984492,0.02269492,0.00125200,0.00132644,0.00001376,0.02375471,0.00917165,0.00904630,0.00000000
-1.68384192,0.02402825,0.00101820,0.00165533,0.00000966,0.02559443,0.00870334,0.01119667,0.00000000
-1.67783892,0.02635045,0.00082211,0.00205335,0.00000674,0.02846567,0.00859023,0.01381863,0.00000000
-1.67183592,0.02971537,0.00065902,0.00253045,0.00000467,0.03244217,0.00882642,0.01697673,0.00000000
-1.66583292,0.03418619,0.00052449,0.00309717,0.00000322,0.03760584,0.00940983,0.02073962,0.00000000
-1.65982991,0.03983333,0.00041443,0.00376439,0.00000223,0.04404470,0.01034167,0.02517853,0.00000000
-1.65382691,0.04673167,0.00032511,0.00454303,0.00000155,0.05185009,0.01162586,0.03036532,0.00000000
-1.64782391,0.05495703,0.00025322,0.00544372,0.00000111,0.06111294,0.01326815,0.03637004,0.00000000
-1.64182091,0.06458206,0.00019582,0.00647639,0.00000085,0.07191942,0.01527511,0.04325827,0.00000000
-1.63581791,0.07567149,0.00015036,0.00764979,0.00000072,0.08434581,0.01765295,0.05108793,0.00000000
-1.62981491,0.08827702,0.00011464,0.00897103,0.00000073,0.09845292,0.02040622,0.05990599,0.00000000
-1.62381191,0.10243185,0.00008682,0.01044500,0.00000086,0.11428019,0.02353646,0.06974487,0.00000000
-1.61780890,0.11814527,0.00006532,0.01207391,0.00000115,0.13183963,0.02704082,0.08061897,0.00000000
-1.61180590,0.13539729,0.00004887,0.01385670,0.00000162,0.15110999,0.03091077,0.09252112,0.00000000
-1.60580290,0.15413391,0.00003642,0.01578863,0.00000236,0.17203143,0.03513084,0.10541953,0.00000000
-1.59979990,0.17426294,0.00002711,0.01786085,0.00000346,0.19450084,0.03967766,0.11925510,0.00000000
