energy_ev,total_up,Au_p_up,Au_d_up,In_p_up,In_d_up,Se_s_up,Se_p_up
-5.74787394,17.32113840,1.46614008,14.99533072,1.16088420,0.04469307,0.15891370,0.80165674
-5.74187094,17.43062554,1.46495385,15.11381261,1.14913173,0.04425350,0.16406609,0.80813621
-5.73586793,17.51423949,1.46189306,15.20953101,1.13564208,0.04368190,0.16905098,0.81465538
-5.72986493,17.57387687,1.45737085,15.28379696,1.12069334,0.04299120,0.17384030,0.82135018
-5.72386193,17.61172702,1.45181937,15.33819164,1.10459457,0.04219623,0.17840882,0.82833766
-5.71785893,17.63015843,1.44567435,15.37447415,1.08767358,0.04131326,0.18273412,0.83571013
-5.71185593,17.63160188,1.43935972,15.39448579,1.07026388,0.04035944,0.18679649,0.84353045
-5.70585293,17.61843628,1.43327259,15.40005543,1.05269156,0.03935236,0.19057880,0.85182855
-5.69984992,17.59288272,1.42776937,15.39291118,1.03526264,0.03830943,0.19406640,0.86059953
-5.69384692,17.55691197,1.42315336,15.37460283,1.01825142,0.03724749,0.19724697,0.86980323
-5.68784392,17.51216987,1.41966441,15.34643892,1.00189041,0.03618232,0.20011042,0.87936549
-5.68184092,17.45992417,1.41747088,15.30944167,0.98636218,0.03512830,0.20264873,0.88918090
-5.67583792,17.40103507,1.41666434,15.26432191,0.97179352,0.03409809,0.20485591,0.89911700
-5.66983492,17.33595049,1.41725697,15.21147482,0.95825225,0.03310244,0.20672789,0.90901971
-5.66383192,17.26472580,1.41918205,15.15099644,0.94574650,0.03215009,0.20826246,0.91871970
-5.65782891,17.18706639,1.42229716,15.08271951,0.93422682,0.03124769,0.20945932,0.92803942
-5.65182591,17.10239011,1.42639022,15.00626614,0.92359064,0.03039990,0.21032005,0.93680046
-5.64582291,17.00990592,1.43118798,14.92111396,0.91368904,0.02960951,0.21084818,0.94483090
-5.63981991,16.90870381,1.43636670,14.82667162,0.90433538,0.02887758,0.21104935,0.95197224
-5.63381691,16.79785102,1.44156456,14.72235909,0.89531543,0.02820374,0.21093139,0.95808572
-5.62781391,16.67648898,1.44639537,14.60768799,0.88639847,0.02758641,0.21050460,0.96305762
-5.62181091,16.54392579,1.45046310,14.48233731,0.87734877,0.02702310,0.20978187,0.96680339
-5.61580790,16.39971924,1.45337660,14.34622016,0.86793715,0.02651069,0.20877902,0.96927046
-5.60980490,16.24374620,1.45476416,14.19953813,0.85795187,0.02604572,0.20751503,0.97043963
-5.60380190,16.07625506,1.45428726,14.04282012,0.84720855,0.02562462,0.20601225,0.97032504
-5.59779890,15.89789892,1.45165320,13.87694405,0.83555865,0.02524393,0.20429668,0.96897281
-5.59179590,15.70974840,1.44662606,13.70314046,0.82289625,0.02490051,0.20239811,0.96645847
-5.58579290,15.51328405,1.43903587,13.52297818,0.80916292,0.02459162,0.20035023,0.96288338
-5.57978989,15.31036933,1.42878556,13.33833330,0.79435039,0.02431507,0.19819062,0.95837045
-5.57378689,15.10320628,1.41585570,13.15134331,0.77850125,0.02406924,0.19596067,0.95305927
-5.56778389,14.89427648,1.40030676,12.96434909,0.76170747,0.02385309,0.19370527,0.94710108
-5.56178089,14.68627048,1.38227908,12.77982782,0.74410710,0.02366613,0.19147246,0.94065380
-5.55577789,14.48200942,1.36199049,12.60032009,0.72587921,0.02350836,0.18931283,0.93387725
-5.54977489,14.28436222,1.33973170,12.42835460,0.70723741,0.02338023,0.18727881,0.92692890
-5.54377189,14.09616199,1.31585971,12.26637351,0.68842221,0.02328246,0.18542380,0.91996022
-5.53776888,13.92012460,1.29078941,12.11666144,0.66969268,0.02321599,0.18380111,0.91311364
-5.53176588,13.75877226,1.26498354,11.98128034,0.65131751,0.02318184,0.18246290,0.90652035
-5.52576288,13.61436422,1.23894146,11.86201226,0.63356613,0.02318099,0.18145887,0.90029863
-5.51975988,13.48883633,1.21318682,11.76031135,0.61669990,0.02321425,0.18083506,0.89455292
-5.51375688,13.38375045,1.18825458,11.67726590,0.60096388,0.02328214,0.18063254,0.88937327
-5.50775388,13.30025463,1.16467757,11.61357105,0.58657931,0.02338481,0.18088620,0.88483526
-5.50175088,13.23905420,1.14297304,11.56951192,0.57373711,0.02352192,0.18162362,0.88100005
-5.49574787,13.20039394,1.12362946,11.54495736,0.56259247,0.02369258,0.18286406,0.87791462
-5.48974487,13.18405116,1.10709384,11.53936356,0.55326072,0.02389526,0.18461766,0.87561189
-5.48374187,13.18933950,1.09376005,11.55178732,0.54581451,0.02412774,0.18688489,0.87411090
-5.47773887,13.21512306,1.08395830,11.58090827,0.54028233,0.02438710,0.18965622,0.87341670
-5.47173587,13.25984068,1.07794624,11.62505956,0.53664845,0.02466973,0.19291213,0.87352025
-5.46573287,13.32153988,1.07590177,11.68226635,0.53485397,0.02497130,0.19662334,0.87439814
-5.45972986,13.39792010,1.07791805,11.75029155,0.53479928,0.02528682,0.20075145,0.87601236
-5.45372686,13.48638467,1.08400063,11.82668801,0.53634739,0.02561073,0.20524978,0.87831012
-5.44772386,13.58410074,1.09406709,11.90885638,0.53932830,0.02593696,0.21006453,0.88122390
-5.44172086,13.68806621,1.10794909,11.99410756,0.54354416,0.02625908,0.21513610,0.88467176
-5.43571786,13.79518245,1.12539683,12.07972852,0.54877492,0.02657040,0.22040066,0.88855819
-5.42971486,13.90233109,1.14608596,12.16305003,0.55478449,0.02686418,0.22579184,0.89277536
-5.42371186,14.00645313,1.16962652,12.24151457,0.56132708,0.02713374,0.23124241,0.89720504
-5.41770885,14.10462802,1.19557391,12.31274258,0.56815356,0.02737268,0.23668608,0.90172103
-5.41170585,14.19415044,1.22344120,12.37459491,0.57501772,0.02757507,0.24205916,0.90619222
-5.40570285,14.27260212,1.25271276,12.42522953,0.58168221,0.02773559,0.24730216,0.91048609
-5.39969985,14.33791623,1.28285831,12.46315031,0.58792401,0.02784972,0.25236120,0.91447263
-5.39369685,14.38843191,1.31334726,12.48724616,0.59353932,0.02791388,0.25718929,0.91802847
-5.38769385,14.42293682,1.34366256,12.49681879,0.59834776,0.02792553,0.26174731,0.92104103
-5.38169085,14.44069588,1.37331369,12.49159806,0.60219580,0.02788326,0.26600479,0.92341262
-5.37568784,14.44146517,1.40184833,12.47174402,0.60495931,0.02778686,0.26994046,0.92506408
-5.36968484,14.42549022,1.42886223,12.43783566,0.60654530,0.02763730,0.27354251,0.92593799
-5.36368184,14.39348896,1.45400713,12.39084669,0.60689274,0.02743669,0.27680863,0.92600114
-5.35767884,14.34661990,1.47699638,12.33210934,0.60597257,0.02718824,0.27974589,0.92524617
-5.35167584,14.28643722,1.49760828,12.26326775,0.60378689,0.02689613,0.28237033,0.92369229
-5.34567284,14.21483454,1.51568704,12.18622291,0.60036742,0.02656540,0.28470650,0.92138505
-5.33966983,14.13398009,1.53114172,12.10307155,0.59577332,0.02620176,0.28678672,0.91839506
-5.33366683,14.04624596,1.54394305,12.01604142,0.59008847,0.02581143,0.28865038,0.91481594
-5.32766383,13.95413449,1.55411879,11.92742578,0.58341829,0.02540095,0.29034301,0.91076128
-5.32166083,13.86020476,1.56174775,11.83951942,0.57588628,0.02497700,0.29191535,0.90636099
-5.31565783,13.76700200,1.56695296,11.75455883,0.56763029,0.02454622,0.29342230,0.90175713
-5.30965483,13.67699237,1.56989439,11.67466817,0.55879876,0.02411504,0.29492186,0.89709931
-5.30365183,13.59250509,1.57076162,11.60181285,0.54954688,0.02368955,0.29647387,0.89254002
-5.29764882,13.51568331,1.56976665,11.53776149,0.54003293,0.02327537,0.29813888,0.88822985
-5.29164582,13.44844457,1.56713733,11.48405691,0.53041470,0.02287755,0.29997674,0.88431297
-5.28564282,13.39245107,1.56311136,11.44199588,0.52084622,0.02250051,0.30204523,0.88092286
-5.27963982,13.34908927,1.55793115,11.41261715,0.51147471,0.02214800,0.30439859,0.87817850
-5.27363682,13.31945816,1.55183939,11.39669692,0.50243786,0.02182310,0.30708598,0.87618106
-5.26763382,13.30436486,1.54507543,11.39475036,0.49386145,0.02152819,0.31014987,0.87501114
-5.26163082,13.30432645,1.53787234,11.40703806,0.48585733,0.02126498,0.31362446,0.87472668
-5.25562781,13.31957639,1.53045439,11.43357602,0.47852173,0.02103459,0.31753408,0.87536139
-5.24962481,13.35007462,1.52303503,11.47414808,0.47193396,0.02083751,0.32189173,0.87692389
-5.24362181,13.39552012,1.51581507,11.52831998,0.46615542,0.02067374,0.32669776,0.87939741
-5.23761881,13.45536547,1.50898106,11.59545440,0.46122902,0.02054276,0.33193871,0.88274008
-5.23161581,13.52883317,1.50270376,11.67472709,0.45717892,0.02044361,0.33758661,0.88688581
-5.22561281,13.61493393,1.49713670,11.76514395,0.45401069,0.02037495,0.34359850,0.89174575
-5.21960980,13.71248728,1.49241495,11.86555988,0.45171175,0.02033509,0.34991657,0.89721030
-5.21360680,13.82014534,1.48865402,11.97469985,0.45025223,0.02032202,0.35646866,0.90315165
-5.20760380,13.93642048,1.48594908,12.09118303,0.44958617,0.02033351,0.36316950,0.90942686
-5.20160080,14.05971740,1.48437468,12.21355058,0.44965310,0.02036707,0.36992234,0.91588143
-5.19559780,14.18837011,1.48398485,12.34029748,0.45037981,0.02042009,0.37662127,0.92235331
-5.18959480,14.32068365,1.48481388,12.46990828,0.45168259,0.02048985,0.38315400,0.92867725
-5.18359180,14.45498000,1.48687762,12.60089648,0.45346953,0.02057359,0.38940500,0.93468949
-5.17758879,14.58964684,1.49017538,12.73184621,0.45564304,0.02066859,0.39525904,0.94023246
-5.17158579,14.72318741,1.49469225,12.86145482,0.45810252,0.02077223,0.40060482,0.94515952
-5.16558279,14.85426892,1.50040167,12.98857413,0.46074691,0.02088206,0.40533865,0.94933943
-5.15957979,14.98176693,1.50726814,13.11224803,0.46347722,0.02099589,0.40936789,0.95266047
-5.15357679,15.10480229,1.51524972,13.23174357,0.46619879,0.02111183,0.41261405,0.95503377
-5.14757379,15.22276797,1.52430003,13.34657309,0.46882338,0.02122835,0.41501544,0.95639598
-5.14157079,15.33534270,1.53436966,13.45650473,0.47127073,0.02134432,0.41652905,0.95671079
-5.13556778,15.44248932,1.54540655,13.56155959,0.47346982,0.02145902,0.41713169,0.95596933
-5.12956478,15.54443628,1.55735535,13.66199398,0.47535952,0.02157213,0.41682032,0.95418943
-5.12356178,15.64164170,1.57015563,13.75826647,0.47688890,0.02168368,0.41561142,0.95141345
-5.11755878,15.73474059,1.58373888,13.85099021,0.47801686,0.02179400,0.41353953,0.94770506
-5.11155578,15.82447692,1.59802450,13.94087182,0.47871144,0.02190366,0.41065505,0.94314479
-5.10555278,15.91162316,1.61291498,14.02863957,0.47894871,0.02201329,0.40702132,0.93782474
-5.09954977,15.99689138,1.62829057,14.11496401,0.47871132,0.02212352,0.40271116,0.93184264
-5.09354677,16.08084031,1.64400378,14.20037518,0.47798689,0.02223484,0.39780324,0.92529548
-5.08754377,16.16378366,1.65987429,14.28518099,0.47676630,0.02234741,0.39237812,0.91827320
-5.08154077,16.24570517,1.67568465,14.36939145,0.47504211,0.02246098,0.38651464,0.91085265
-5.07553777,16.32618571,1.69117724,14.45265364,0.47280705,0.02257477,0.38028640,0.90309230
-5.06953477,16.40434757,1.70605302,14.53420154,0.47005289,0.02268734,0.37375891,0.89502787
-5.06353177,16.47881993,1.71997238,14.61282470,0.46676969,0.02279657,0.36698729,0.88666936
-5.05752876,16.54772913,1.73255838,14.68685840,0.46294548,0.02289960,0.36001481,0.87799952
-5.05152576,16.60871528,1.74340261,14.75419711,0.45856651,0.02299287,0.35287221,0.86897400
-5.04552276,16.65897627,1.75207355,14.81233188,0.45361802,0.02307215,0.34557789,0.85952319
-5.03951976,16.69533798,1.75812740,14.85841074,0.44808550,0.02313266,0.33813893,0.84955574
-5.03351676,16.71434858,1.76112111,14.88932038,0.44195640,0.02316916,0.33055279,0.83896358
-5.02751376,16.71239315,1.76062706,14.90178574,0.43522225,0.02317619,0.32280961,0.82762828
-5.02151076,16.68582393,1.75624890,14.89248357,0.42788101,0.02314820,0.31489496,0.81542837
-5.01550775,16.63110036,1.74763787,14.85816490,0.41993952,0.02307978,0.30679280,0.80224735
-5.00950475,16.54493261,1.73450881,14.79578102,0.41141593,0.02296588,0.29848850,0.78798187
-5.00350175,16.42442203,1.71665507,14.70260730,0.40234192,0.02280204,0.28997169,0.77254983
-4.99749875,16.26719190,1.69396163,14.57635914,0.39276458,0.02258456,0.28123881,0.75589772
-4.99149575,16.07150235,1.66641553,14.41529485,0.38274772,0.02231071,0.27229514,0.73800709
-4.98549275,15.83634413,1.63411311,14.21830074,0.37237261,0.02197884,0.26315617,0.71889957
-4.97948974,15.56150671,1.59726346,13.98495468,0.36173790,0.02158853,0.25384839,0.69864029
-4.97348674,15.24761762,1.55618777,13.71556519,0.35095878,0.02114063,0.24440926,0.67733937
-4.96748374,14.89615119,1.51131439,13.41118464,0.34016523,0.02063727,0.23488643,0.65515152
-4.96148074,14.50940631,1.46316964,13.07359595,0.32949946,0.02008186,0.22533638,0.63227360
-4.95547774,14.09045424,1.41236462,12.70527371,0.31911252,0.01947896,0.21582238,0.60894026
-4.94947474,13.64305898,1.35957840,12.30932158,0.30916029,0.01883422,0.20641204,0.58541787
-4.94347174,13.17157365,1.30553828,11.88938892,0.29979883,0.01815416,0.19717456,0.56199692
-4.93746873,12.68081773,1.25099788,11.44957043,0.29117938,0.01744606,0.18817777,0.53898329
-4.93146573,12.17594023,1.19671381,10.99429320,0.28344318,0.01671767,0.17948524,0.51668874
-4.92546273,11.66227489,1.14342212,10.52819604,0.27671630,0.01597703,0.17115360,0.49542099
-4.91945973,11.14519331,1.09181520,10.05600589,0.27110477,0.01523226,0.16323012,0.47547392
-4.91345673,10.62996182,1.04252042,9.58241645,0.26669014,0.01449132,0.15575081,0.45711820
-4.90745373,10.12160774,0.99608110,9.11197332,0.26352582,0.01376178,0.14873906,0.44059281
-4.90145073,9.62479981,0.95294082,8.64896992,0.26163422,0.01305070,0.14220489,0.42609775
-4.89544772,9.14374682,0.91343157,8.19735751,0.26100504,0.01236442,0.13614486,0.41378824
-4.88944472,8.68211754,0.87776623,7.76067180,0.26159463,0.01170847,0.13054261,0.40377069
-4.88344172,8.24298377,0.84603569,7.34197808,0.26332663,0.01108746,0.12537001,0.39610037
-4.87743872,7.82878749,0.81821060,6.94383541,0.26609387,0.01050504,0.12058879,0.39078110
-4.87143572,7.44133167,0.79414764,6.56827994,0.26976138,0.00996387,0.11615261,0.38776664
-4.86543272,7.08179352,0.77359995,6.21682636,0.27417059,0.00946567,0.11200946,0.38696390
-4.85942971,6.75075770,0.75623122,5.89048573,0.27914436,0.00901123,0.10810415,0.38823756
-4.85342671,6.44826675,0.74163268,5.58979750,0.28449282,0.00860051,0.10438093,0.39141598
-4.84742371,6.17388485,0.72934236,5.31487279,0.29001963,0.00823272,0.10078593,0.39629814
-4.84142071,5.92677098,0.71886558,5.06544600,0.29552854,0.00790645,0.09726949,0.40266108
-4.83541771,5.70575749,0.70969587,4.84093141,0.30082978,0.00761977,0.09378812,0.41026768
-4.82941471,5.50942977,0.70133544,4.64048172,0.30574623,0.00737037,0.09030608,0.41887438
-4.82341171,5.33620340,0.69331424,4.46304569,0.31011888,0.00715565,0.08679658,0.42823849
-4.81740870,5.18439544,0.68520701,4.30742205,0.31381157,0.00697287,0.08324245,0.43812483
-4.81140570,5.05228707,0.67664755,4.17230793,0.31671457,0.00681924,0.07963643,0.44831148
-4.80540270,4.93817569,0.66733980,4.05634010,0.31874715,0.00669198,0.07598094,0.45859445
-4.79939970,4.84041517,0.65706533,3.95812815,0.31985880,0.00658842,0.07228749,0.46879114
-4.79339670,4.75744407,0.64568724,3.87627940,0.32002924,0.00650604,0.06857577,0.47874253
-4.78739370,4.68780198,0.63315031,3.80941581,0.31926725,0.00644247,0.06487243,0.48831423
-4.78139070,4.63013522,0.61947773,3.75618369,0.31760842,0.00639557,0.06120971,0.49739635
-4.77538769,4.58319355,0.60476478,3.71525763,0.31511195,0.00636335,0.05762388,0.50590233
-4.76938469,4.54582000,0.58916975,3.68533996,0.31185672,0.00634403,0.05415371,0.51376708
-4.76338169,4.51693609,0.57290299,3.66515782,0.30793700,0.00633596,0.05083898,0.52094435
-4.75737869,4.49552508,0.55621439,3.65345930,0.30345775,0.00633765,0.04771897,0.52740389
-4.75137569,4.48061548,0.53938023,3.64901055,0.29853006,0.00634767,0.04483118,0.53312833
-4.74537269,4.47126703,0.52268991,3.65059526,0.29326674,0.00636470,0.04221021,0.53811020
-4.73936968,4.46656088,0.50643326,3.65701758,0.28777841,0.00638744,0.03988672,0.54234916
-4.73336668,4.46559527,0.49088888,3.66710937,0.28217009,0.00641465,0.03788677,0.54584974
-4.72736368,4.46748755,0.47631413,3.67974191,0.27653852,0.00644511,0.03623115,0.54861948
-4.72136068,4.47138255,0.46293696,3.69384215,0.27097021,0.00647763,0.03493503,0.55066784
-4.71535768,4.47646716,0.45094985,3.70841284,0.26554018,0.00651109,0.03400773,0.55200563
-4.70935468,4.48199020,0.44050604,3.72255569,0.26031150,0.00654440,0.03345262,0.55264514
-4.70335168,4.48728631,0.43171791,3.73549638,0.25533537,0.00657662,0.03326715,0.55260085
-4.69734867,4.49180243,0.42465745,3.74661006,0.25065169,0.00660690,0.03344300,0.55189054
-4.69134567,4.49512500,0.41935858,3.75544581,0.24629012,0.00663462,0.03396631,0.55053692
-4.68534267,4.49700620,0.41582098,3.76174866,0.24227126,0.00665933,0.03481791,0.54856931
-4.67933967,4.49738727,0.41401516,3.76547754,0.23860807,0.00668086,0.03597373,0.54602553
-4.67333667,4.49641732,0.41388832,3.76681811,0.23530717,0.00669935,0.03740518,0.54295368
-4.66733367,4.49446623,0.41537056,3.76618921,0.23237018,0.00671523,0.03907957,0.53941369
-4.66133067,4.49213011,0.41838116,3.76424209,0.22979477,0.00672927,0.04096066,0.53547852
-4.65532766,4.49022879,0.42283456,3.76185196,0.22757564,0.00674259,0.04300920,0.53123490
-4.64932466,4.48979437,0.42864563,3.76010142,0.22570516,0.00675664,0.04518356,0.52678347
-4.64332166,4.49205085,0.43573408,3.76025577,0.22417386,0.00677315,0.04744043,0.52223822
-4.63731866,4.49838472,0.44402787,3.76373063,0.22297077,0.00679415,0.04973557,0.51772538
-4.63131566,4.51030710,0.45346538,3.77205217,0.22208355,0.00682186,0.05202464,0.51338139
-4.62531266,4.52940810,0.46399639,3.78681102,0.22149858,0.00685864,0.05426403,0.50935031
-4.61930965,4.55730465,0.47558190,3.80961081,0.22120098,0.00690690,0.05641183,0.50578055
-4.61330665,4.59558309,0.48819291,3.84201278,0.22117466,0.00696903,0.05842868,0.50282096
-4.60730365,4.64573845,0.50180821,3.88547809,0.22140236,0.00704727,0.06027875,0.50061657
-4.60130065,4.70911238,0.51641148,3.94130967,0.22186585,0.00714362,0.06193054,0.49930398
-4.59529765,4.78683212,0.53198791,4.01059566,0.22254608,0.00725973,0.06335778,0.49900660
-4.58929465,4.87975291,0.54852054,4.09415680,0.22342352,0.00739679,0.06454007,0.49983004
-4.58329165,4.98840661,0.56598663,4.19249986,0.22447854,0.00755547,0.06546352,0.50185773
-4.57728864,5.11295903,0.58435421,4.30577974,0.22569178,0.00773579,0.06612118,0.50514713
-4.57128564,5.25317860,0.60357922,4.43377216,0.22704467,0.00793711,0.06651329,0.50972662
-4.56528264,5.40841850,0.62360323,4.57585907,0.22851986,0.00815808,0.06664744,0.51559333
-4.55927964,5.57761430,0.64435200,4.73102845,0.23010169,0.00839660,0.06653840,0.52271219
-4.55327664,5.75929816,0.66573497,4.89788936,0.23177662,0.00864990,0.06620791,0.53101608
-4.54727364,5.95163038,0.68764575,5.07470287,0.23353363,0.00891453,0.06568419,0.54040741
-4.54127064,6.15244778,0.70996359,5.25942845,0.23536452,0.00918648,0.06500135,0.55076104
-4.53526763,6.35932800,0.73255573,5.44978475,0.23726421,0.00946129,0.06419863,0.56192841
-4.52926463,6.56966738,0.75528061,5.64332260,0.23923093,0.00973416,0.06331957,0.57374291
-4.52326163,6.78076951,0.77799173,5.83750765,0.24126637,0.01000012,0.06241100,0.58602617
-4.51725863,6.98994058,0.80054190,6.02980888,0.24337572,0.01025420,0.06152209,0.59859507
-4.51125563,7.19458703,0.82278779,6.21778901,0.24556762,0.01049160,0.06070327,0.61126909
-4.50525263,7.39231063,0.84459441,6.39919220,0.24785408,0.01070787,0.06000518,0.62387773
-4.49924962,7.58099591,0.86583931,6.57202452,0.25025023,0.01089906,0.05947761,0.63626756
-4.49324662,7.75888505,0.88641626,6.73462268,0.25277390,0.01106187,0.05916843,0.64830849
-4.48724362,7.92463585,0.90623811,6.88570707,0.25544507,0.01119379,0.05912256,0.65989903
-4.48124062,8.07735906,0.92523874,7.02441583,0.25828521,0.01129313,0.05938101,0.67097008
-4.47523762,8.21663266,0.94337383,7.15031772,0.26131626,0.01135913,0.05997987,0.68148712
-4.46923462,8.34249156,0.96062042,7.26340261,0.26455951,0.01139196,0.06094937,0.69145056
-4.46323162,8.45539314,0.97697524,7.36404992,0.26803423,0.01139264,0.06231302,0.70089423
-4.45722861,8.55615981,0.99245170,7.45297643,0.27175612,0.01136302,0.06408673,0.70988204
-4.45122561,8.64590198,1.00707586,7.53116629,0.27573555,0.01130566,0.06627806,0.71850287
-4.44522261,8.72592536,1.02088139,7.59978725,0.27997576,0.01122371,0.06888547,0.72686409
-4.43921961,8.79762800,1.03390382,7.66009784,0.28447098,0.01112071,0.07189782,0.73508382
-4.43321661,8.86239299,1.04617438,7.71335096,0.28920464,0.01100047,0.07529385,0.74328254
-4.42721361,8.92148307,1.05771373,7.76069971,0.29414776,0.01086684,0.07904197,0.75157430
-4.42121061,8.97594345,1.06852604,7.80311083,0.29925759,0.01072361,0.08310020,0.76005815
-4.41520760,9.02651848,1.07859362,7.84129107,0.30447674,0.01057425,0.08741643,0.76881015
-4.40920460,9.07358719,1.08787268,7.87563076,0.30973273,0.01042187,0.09192891,0.77787647
-4.40320160,9.11712141,1.09629030,7.90616777,0.31493823,0.01026902,0.09656707,0.78726794
-4.39719860,9.15666892,1.10374309,7.93257389,0.31999201,0.01011767,0.10125278,0.79695635
-4.39119560,9.19136253,1.11009752,7.95416428,0.32478052,0.00996911,0.10590177,0.80687277
-4.38519260,9.21995433,1.11519216,7.96992906,0.32918033,0.00982397,0.11042550,0.81690797
-4.37918959,9.24087317,1.11884177,7.97858502,0.33306120,0.00968222,0.11473331,0.82691501
-4.37318659,9.25230175,1.12084309,7.97864421,0.33628977,0.00954324,0.11873468,0.83671384
-4.36718359,9.25226903,1.12098217,7.96849510,0.33873379,0.00940587,0.12234180,0.84609780
-4.36118059,9.23875256,1.11904285,7.94649175,0.34026662,0.00926852,0.12547209,0.85484169
-4.35517759,9.20978520,1.11481616,7.91104583,0.34077194,0.00912930,0.12805075,0.86271109
-4.34917459,9.16356053,1.10810996,7.86071638,0.34014839,0.00898614,0.13001316,0.86947243
-4.34317159,9.09853160,1.09875862,7.79429287,0.33831391,0.00883692,0.13130704,0.87490356
-4.33716858,9.01349822,1.08663201,7.71086728,0.33520961,0.00867956,0.13189427,0.87880409
-4.33116558,8.90767884,1.07164359,7.60989206,0.33080300,0.00851219,0.13175229,0.88100533
-4.32516258,8.78076409,1.05375698,7.49122160,0.32509030,0.00833321,0.13087504,0.88137924
-4.31915958,8.63295010,1.03299084,7.35513591,0.31809785,0.00814142,0.12927326,0.87984595
-4.31315658,8.46495101,1.00942179,7.20234624,0.30988247,0.00793603,0.12697436,0.87637981
-4.30715358,8.27799070,0.98318520,7.03398317,0.30053068,0.00771672,0.12402161,0.87101340
