energy_ev,total_up,Al_p_up,Al_d_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-5.82591296,1.28036838,0.13949608,0.00000000,0.87639931,0.49417477,0.34546162,0.00000000
-5.81990995,1.21120537,0.14272173,0.00000000,0.81218499,0.47770759,0.31253352,0.00000000
-5.81390695,1.14650908,0.14535534,0.00000000,0.75197232,0.46211392,0.28229965,0.00000000
-5.80790395,1.08583199,0.14730731,0.00000000,0.69558036,0.44716576,0.25472111,0.00000000
-5.80190095,1.02871505,0.14850563,0.00000000,0.64279947,0.43264997,0.22972546,0.00000000
-5.79589795,0.97472119,0.14889890,0.00000000,0.59340918,0.41838177,0.20721767,0.00000000
-5.78989495,0.92346468,0.14845879,0.00000000,0.54719371,0.40421651,0.18709065,0.00000000
-5.78389195,0.87463549,0.14718157,0.00000000,0.50395457,0.39005902,0.16923476,0.00000000
-5.77788894,0.82801802,0.14508886,0.00000000,0.46352008,0.37587052,0.15354628,0.00000000
-5.77188594,0.78350380,0.14222753,0.00000000,0.42575171,0.36167286,0.13993452,0.00000000
-5.76588294,0.74109823,0.13866874,0.00000000,0.39054753,0.34755009,0.12832739,0.00000000
-5.75987994,0.70092162,0.13450613,0.00000000,0.35784288,0.33364737,0.11867559,0.00000000
-5.75387694,0.66320488,0.12985346,0.00000000,0.32760874,0.32016761,0.11095506,0.00000000
-5.74787394,0.62828063,0.12484151,0.00000000,0.29984826,0.30736587,0.10516819,0.00000000
-5.74187094,0.59657024,0.11961463,0.00000000,0.27459185,0.29554195,0.10134339,0.00000000
-5.73586793,0.56856773,0.11432694,0.00000000,0.25189130,0.28503143,0.09953347,0.00000000
-5.72986493,0.54482116,0.10913838,0.00000000,0.23181337,0.27619552,0.09981270,0.00000000
-5.72386193,0.52591218,0.10421071,0.00000000,0.21443313,0.26941003,0.10227273,0.00000000
-5.71785893,0.51243451,0.09970360,0.00000000,0.19982744,0.26505370,0.10701747,0.00000000
-5.71185593,0.50497182,0.09577093,0.00000000,0.18806859,0.26349628,0.11415707,0.00000000
-5.70585293,0.50407559,0.09255736,0.00000000,0.17921854,0.26508652,0.12380103,0.00000000
-5.69984992,0.51024333,0.09019527,0.00000000,0.17332352,0.27014033,0.13605077,0.00000000
-5.69384692,0.52389775,0.08880206,0.00000000,0.17040933,0.27892945,0.15099166,0.00000000
-5.68784392,0.54536717,0.08847792,0.00000000,0.17047721,0.29167071,0.16868483,0.00000000
-5.68184092,0.57486761,0.08930406,0.00000000,0.17350031,0.30851624,0.18915909,0.00000000
-5.67583792,0.61248719,0.09134133,0.00000000,0.17942090,0.32954490,0.21240306,0.00000000
-5.66983492,0.65817313,0.09462939,0.00000000,0.18814821,0.35475520,0.23835806,0.00000000
-5.66383192,0.71172201,0.09918622,0.00000000,0.19955702,0.38405994,0.26691202,0.00000000
-5.65782891,0.77277373,0.10500816,0.00000000,0.21348714,0.41728304,0.29789478,0.00000000
-5.65182591,0.84080971,0.11207036,0.00000000,0.22974368,0.45415864,0.33107512,0.00000000
-5.64582291,0.91515583,0.12032756,0.00000000,0.24809834,0.49433290,0.36615993,0.00000000
-5.63981991,0.99499024,0.12971534,0.00000000,0.26829171,0.53736855,0.40279569,0.00000000
-5.63381691,1.07935649,0.14015175,0.00000000,0.29003664,0.58275241,0.44057243,0.00000000
-5.62781391,1.16718175,0.15153913,0.00000000,0.31302267,0.62990573,0.47903033,0.00000000
-5.62181091,1.25729986,0.16376638,0.00000000,0.33692143,0.67819732,0.51766876,0.00000000
-5.61580790,1.34847890,0.17671131,0.00000000,0.36139302,0.72695917,0.55595778,0.00000000
-5.60980490,1.43945226,0.19024325,0.00000000,0.38609307,0.77550406,0.59335147,0.00000000
-5.60380190,1.52895230,0.20422573,0.00000000,0.41068029,0.82314461,0.62930292,0.00000000
-5.59779890,1.61574546,0.21851909,0.00000000,0.43482437,0.86921317,0.66328008,0.00000000
-5.59179590,1.69866723,0.23298318,0.00000000,0.45821371,0.91308163,0.69478204,0.00000000
-5.58579290,1.77665568,0.24747982,0.00000000,0.48056285,0.95418042,0.72335473,0.00000000
-5.57978989,1.84878210,0.26187510,0.00000000,0.50161920,0.99201585,0.74860566,0.00000000
-5.57378689,1.91427720,0.27604145,0.00000000,0.52116875,1.02618496,0.77021666,0.00000000
-5.56778389,1.97255199,0.28985950,0.00000000,0.53904056,1.05638732,0.78795437,0.00000000
-5.56178089,2.02321204,0.30321957,0.00000000,0.55510985,1.08243304,0.80167766,0.00000000
-5.55577789,2.06606496,0.31602304,0.00000000,0.56929955,1.10424686,0.81134182,0.00000000
-5.54977489,2.10112046,0.32818340,0.00000000,0.58158024,1.12186804,0.81699927,0.00000000
-5.54377189,2.12858347,0.33962722,0.00000000,0.59196867,1.13544609,0.81879684,0.00000000
-5.53776888,2.14884068,0.35029495,0.00000000,0.60052484,1.14523277,0.81696972,0.00000000
-5.53176588,2.16244148,0.36014177,0.00000000,0.60734794,1.15157068,0.81183252,0.00000000
-5.52576288,2.17007434,0.36913828,0.00000000,0.61257143,1.15487929,0.80376788,0.00000000
-5.51975988,2.17254010,0.37727142,0.00000000,0.61635747,1.15563889,0.79321321,0.00000000
-5.51375688,2.17072355,0.38454523,0.00000000,0.61889104,1.15437369,0.78064636,0.00000000
-5.50775388,2.16556475,0.39098180,0.00000000,0.62037414,1.15163453,0.76657068,0.00000000
-5.50175088,2.15803143,0.39662201,0.00000000,0.62102018,1.14798231,0.75150044,0.00000000
-5.49574787,2.14909367,0.40152627,0.00000000,0.62104887,1.14397268,0.73594694,0.00000000
-5.48974487,2.13970174,0.40577489,0.00000000,0.62068175,1.14014264,0.72040602,0.00000000
-5.48374187,2.13076771,0.40946821,0.00000000,0.62013850,1.13699946,0.70534726,0.00000000
-5.47773887,2.12315106,0.41272600,0.00000000,0.61963393,1.13501206,0.69120522,0.00000000
-5.47173587,2.11764844,0.41568641,0.00000000,0.61937568,1.13460499,0.67837273,0.00000000
-5.46573287,2.11498695,0.41850392,0.00000000,0.61956262,1.13615484,0.66719628,0.00000000
-5.45972986,2.11582069,0.42134659,0.00000000,0.62038358,1.13998867,0.65797342,0.00000000
-5.45372686,2.12072961,0.42439230,0.00000000,0.62201654,1.14638418,0.65095180,0.00000000
-5.44772386,2.13021998,0.42782410,0.00000000,0.62462787,1.15557115,0.64632970,0.00000000
-5.44172086,2.14472553,0.43182478,0.00000000,0.62837157,1.16773343,0.64425765,0.00000000
-5.43571786,2.16460861,0.43657078,0.00000000,0.63338840,1.18301125,0.64484073,0.00000000
-5.42971486,2.19016062,0.44222564,0.00000000,0.63980481,1.20150325,0.64814140,0.00000000
-5.42371186,2.22160131,0.44893329,0.00000000,0.64773154,1.22326792,0.65418232,0.00000000
-5.41770885,2.25907684,0.45681153,0.00000000,0.65726203,1.24832433,0.66294922,0.00000000
-5.41170585,2.30265648,0.46594599,0.00000000,0.66847070,1.27665194,0.67439339,0.00000000
-5.40570285,2.35232826,0.47638496,0.00000000,0.68141109,1.30818969,0.68843392,0.00000000
-5.39969985,2.40799425,0.48813552,0.00000000,0.69611417,1.34283456,0.70495946,0.00000000
-5.39369685,2.46946575,0.50116110,0.00000000,0.71258697,1.38043983,0.72382977,0.00000000
-5.38769385,2.53645964,0.51538099,0.00000000,0.73081161,1.42081358,0.74487689,0.00000000
-5.38169085,2.60859617,0.53067177,0.00000000,0.75074511,1.46371777,0.76790627,0.00000000
-5.37568784,2.68539948,0.54687081,0.00000000,0.77231992,1.50886844,0.79269786,0.00000000
-5.36968484,2.76630110,0.56378190,0.00000000,0.79544543,1.55593735,0.81900739,0.00000000
-5.36368184,2.85064722,0.58118280,0.00000000,0.82001050,1.60455556,0.84656784,0.00000000
-5.35767884,2.93770983,0.59883449,0.00000000,0.84588695,1.65431898,0.87509148,0.00000000
-5.35167584,3.02670187,0.61649177,0.00000000,0.87293388,1.70479611,0.90427224,0.00000000
-5.34567284,3.11679606,0.63391472,0.00000000,0.90100278,1.75553787,0.93378879,0.00000000
-5.33966983,3.20714688,0.65088057,0.00000000,0.92994314,1.80608921,0.96330814,0.00000000
-5.33366683,3.29691488,0.66719531,0.00000000,0.95960818,1.85600224,0.99248993,0.00000000
-5.32766383,3.38529235,0.68270452,0.00000000,0.98986055,1.90485016,1.02099127,0.00000000
-5.32166083,3.47152907,0.69730269,0.00000000,1.02057741,1.95224147,1.04847214,0.00000000
-5.31565783,3.55495689,0.71094062,0.00000000,1.05165480,1.99783372,1.07460129,0.00000000
-5.30965483,3.63501196,0.72363033,0.00000000,1.08301075,2.04134591,1.09906247,0.00000000
-5.30365183,3.71125308,0.73544702,0.00000000,1.11458696,2.08256904,1.12156102,0.00000000
-5.29764882,3.78337540,0.74652809,0.00000000,1.14634886,2.12137382,1.14183047,0.00000000
-5.29164582,3.85121839,0.75706872,0.00000000,1.17828393,2.15771532,1.15963916,0.00000000
-5.28564282,3.91476755,0.76731447,0.00000000,1.21039826,2.19163383,1.17479668,0.00000000
-5.27963982,3.97414966,0.77755087,0.00000000,1.24271151,2.22325204,1.18715983,0.00000000
-5.27363682,4.02962146,0.78809045,0.00000000,1.27525049,2.25276814,1.19663797,0.00000000
-5.26763382,4.08155240,0.79925780,0.00000000,1.30804165,2.28044544,1.20319755,0.00000000
-5.26163082,4.13040205,0.81137335,0.00000000,1.34110303,2.30659863,1.20686541,0.00000000
-5.25562781,4.17669334,0.82473640,0.00000000,1.37443595,2.33157734,1.20773091,0.00000000
-5.24962481,4.22098275,0.83960859,0.00000000,1.40801713,2.35574787,1.20594632,0.00000000
-5.24362181,4.26382905,0.85619827,0.00000000,1.44179170,2.37947379,1.20172555,0.00000000
-5.23761881,4.30576200,0.87464678,0.00000000,1.47566752,2.40309649,1.19534089,0.00000000
-5.23161581,4.34725253,0.89501731,0.00000000,1.50951131,2.42691648,1.18711773,0.00000000
-5.22561281,4.38868587,0.91728693,0.00000000,1.54314686,2.45117655,1.17742723,0.00000000
-5.21960980,4.43033880,0.94134220,0.00000000,1.57635553,2.47604744,1.16667699,0.00000000
-5.21360680,4.47236218,0.96697876,0.00000000,1.60887912,2.50161680,1.15529983,0.00000000
-5.20760380,4.51476941,0.99390485,0.00000000,1.64042505,2.52788198,1.14374103,0.00000000
-5.20160080,4.55743132,1.02174873,0.00000000,1.67067366,2.55474693,1.13244434,0.00000000
-5.19559780,4.60007766,1.05006969,0.00000000,1.69928728,2.58202347,1.12183720,0.00000000
-5.18959480,4.64230498,1.07837213,0.00000000,1.72592070,2.60943671,1.11231580,0.00000000
-5.18359180,4.68359057,1.10612212,0.00000000,1.75023251,2.63663446,1.10423047,0.00000000
-5.17758879,4.72331171,1.13276573,0.00000000,1.77189680,2.66320024,1.09787219,0.00000000
-5.17158579,4.76076935,1.15774825,0.00000000,1.79061462,2.68866923,1.09346076,0.00000000
-5.16558279,4.79521533,1.18053354,0.00000000,1.80612482,2.71254661,1.09113528,0.00000000
-5.15957979,4.82588191,1.20062262,0.00000000,1.81821360,2.73432734,1.09094757,0.00000000
-5.15357679,4.85201264,1.21757086,0.00000000,1.82672253,2.75351691,1.09285883,0.00000000
-5.14757379,4.87289324,1.23100295,0.00000000,1.83155465,2.76965191,1.09674005,0.00000000
-5.14157079,4.88788155,1.24062525,0.00000000,1.83267844,2.78231993,1.10237611,0.00000000
-5.13556778,4.89643542,1.24623499,0.00000000,1.83012963,2.79117788,1.10947361,0.00000000
-5.12956478,4.89813761,1.24772613,0.00000000,1.82401077,2.79596807,1.11767233,0.00000000
-5.12356178,4.89271671,1.24509183,0.00000000,1.81448857,2.79653157,1.12655959,0.00000000
-5.11755878,4.88006348,1.23842342,0.00000000,1.80178935,2.79281805,1.13568720,0.00000000
-5.11155578,4.86024169,1.22790616,0.00000000,1.78619264,2.78489205,1.14459004,0.00000000
-5.10555278,4.83349312,1.21381203,0.00000000,1.76802319,2.77293489,1.15280550,0.00000000
-5.09954977,4.80023616,1.19648996,0.00000000,1.74764172,2.75724246,1.15989284,0.00000000
-5.09354677,4.76105795,1.17635392,0.00000000,1.72543467,2.73821848,1.16545148,0.00000000
-5.08754377,4.71669982,1.15386933,0.00000000,1.70180322,2.71636350,1.16913730,0.00000000
-5.08154077,4.66803655,1.12953842,0.00000000,1.67715188,2.69225976,1.17067629,0.00000000
-5.07553777,4.61604969,1.10388500,0.00000000,1.65187708,2.66655247,1.16987470,0.00000000
-5.06953477,4.56179587,1.07743922,0.00000000,1.62635585,2.63992798,1.16662539,0.00000000
-5.06353177,4.50637126,1.05072280,0.00000000,1.60093524,2.61308966,1.16091006,0.00000000
-5.05752876,4.45087338,1.02423527,0.00000000,1.57592252,2.58673251,1.15279738,0.00000000
-5.05152576,4.39636207,0.99844166,0.00000000,1.55157680,2.56151750,1.14243718,0.00000000
-5.04552276,4.34382130,0.97376200,0.00000000,1.52810218,2.53804688,1.13005131,0.00000000
-5.03951976,4.29412381,0.95056299,0.00000000,1.50564305,2.51684165,1.11592157,0.00000000
-5.03351676,4.24800043,0.92915215,0.00000000,1.48428160,2.49832233,1.10037567,0.00000000
-5.02751376,4.20601582,0.90977442,0.00000000,1.46403791,2.48279423,1.08377199,0.00000000
-5.02151076,4.16855222,0.89261161,0.00000000,1.44487287,2.47043802,1.06648395,0.00000000
-5.01550775,4.13580220,0.87778422,0.00000000,1.42669371,2.46130629,1.04888507,0.00000000
-5.00950475,4.10777115,0.86535591,0.00000000,1.40936242,2.45532640,1.03133517,0.00000000
-5.00350175,4.08428950,0.85533999,0.00000000,1.39270650,2.45230968,1.01416871,0.00000000
-4.99749875,4.06503429,0.84770781,0.00000000,1.37653184,2.45196655,0.99768537,0.00000000
-4.99149575,4.04955880,0.84239837,0.00000000,1.36063714,2.45392673,0.98214348,0.00000000
-4.98549275,4.03732871,0.83932882,0.00000000,1.34482927,2.45776359,0.96775619,0.00000000
-4.97948974,4.02776261,0.83840500,0.00000000,1.32893871,2.46302113,0.95469035,0.00000000
-4.97348674,4.02027452,0.83953171,0.00000000,1.31283437,2.46924212,0.94306779,0.00000000
-4.96748374,4.01431566,0.84262184,0.00000000,1.29643700,2.47599569,0.93296868,0.00000000
-4.96148074,4.00941301,0.84760407,0.00000000,1.27973033,2.48290271,0.92443638,0.00000000
-4.95547774,4.00520230,0.85442852,0.00000000,1.26276945,2.48965747,0.91748330,0.00000000
-4.94947474,4.00145326,0.86307023,0.00000000,1.24568588,2.49604443,0.91209720,0.00000000
-4.94347174,3.99808577,0.87353009,0.00000000,1.22868896,2.50194897,0.90824734,0.00000000
-4.93746873,3.99517604,0.88583346,0.00000000,1.21206373,2.50736166,0.90589021,0.00000000
-4.93146573,3.99295245,0.90002645,0.00000000,1.19616507,2.51237596,0.90497426,0.00000000
-4.92546273,3.99178181,0.91617029,0.00000000,1.18140886,2.51717957,0.90544364,0.00000000
-4.91945973,3.99214701,0.93433426,0.00000000,1.16826041,2.52204024,0.90724063,0.00000000
-4.91345673,3.99461783,0.95458763,0.00000000,1.15722097,2.52728713,0.91030695,0.00000000
-4.90745373,3.99981714,0.97699137,0.00000000,1.14881306,2.53328905,0.91458383,0.00000000
-4.90145073,4.00838474,1.00159017,0.00000000,1.14356540,2.54043119,0.92001129,0.00000000
-4.89544772,4.02094144,1.02840546,0.00000000,1.14199821,2.54909189,0.92652668,0.00000000
-4.88944472,4.03805560,1.05742982,0.00000000,1.14460958,2.55962095,0.93406279,0.00000000
-4.88344172,4.06021432,1.08862338,0.00000000,1.15186322,2.57232097,0.94254584,0.00000000
-4.87743872,4.08780076,1.12191220,0.00000000,1.16417818,2.58743264,0.95189358,0.00000000
-4.87143572,4.12107864,1.15718894,0.00000000,1.18192045,2.60512483,0.96201365,0.00000000
-4.86543272,4.16018449,1.19431556,0.00000000,1.20539642,2.62548977,0.97280244,0.00000000
-4.85942971,4.20512718,1.23312770,0.00000000,1.23484794,2.64854326,0.98414448,0.00000000
-4.85342671,4.25579423,1.27344045,0.00000000,1.27044854,2.67422943,0.99591237,0.00000000
-4.84742371,4.31196337,1.31505478,0.00000000,1.31230033,2.70242931,1.00796734,0.00000000
-4.84142071,4.37331782,1.35776406,0.00000000,1.36043109,2.73297202,1.02016017,0.00000000
-4.83541771,4.43946335,1.40135995,0.00000000,1.41479097,2.76564754,1.03233269,0.00000000
-4.82941471,4.50994530,1.44563720,0.00000000,1.47524864,2.80021955,1.04431940,0.00000000
-4.82341171,4.58426365,1.49039652,0.00000000,1.54158646,2.83643719,1.05594938,0.00000000
-4.81740870,4.66188483,1.53544560,0.00000000,1.61349490,2.87404471,1.06704834,0.00000000
-4.81140570,4.74224911,1.58059765,0.00000000,1.69056637,2.91278798,1.07744058,0.00000000
-4.80540270,4.82477300,1.62566782,0.00000000,1.77228900,2.95241752,1.08695114,0.00000000
-4.79939970,4.90884689,1.67046756,0.00000000,1.85804093,2.99268768,1.09540774,0.00000000
-4.79339670,4.99382825,1.71479755,0.00000000,1.94708626,3.03335228,1.10264290,0.00000000
-4.78739370,5.07903170,1.75843958,0.00000000,2.03857329,3.07415721,1.10849603,0.00000000
-4.78139070,5.16371735,1.80114844,0.00000000,2.13153616,3.11483083,1.11281558,0.00000000
-4.77538769,5.24707925,1.84264444,0.00000000,2.22490080,3.15507319,1.11546138,0.00000000
-4.76938469,5.32823580,1.88260749,0.00000000,2.31749580,3.19454552,1.11630707,0.00000000
-4.76338169,5.40622404,1.92067361,0.00000000,2.40806862,3.23286095,1.11524273,0.00000000
-4.75737869,5.47999940,1.95643429,0.00000000,2.49530735,3.26957799,1.11217770,0.00000000
-4.75137569,5.54844231,1.98943949,0.00000000,2.57786773,3.30419765,1.10704336,0.00000000
-4.74537269,5.61037224,2.01920429,0.00000000,2.65440471,3.33616506,1.09979606,0.00000000
-4.73936968,5.66456974,2.04521923,0.00000000,2.72360769,3.36487618,1.09041986,0.00000000
-4.73336668,5.70980564,2.06696416,0.00000000,2.78423796,3.38968953,1.07892902,0.00000000
-4.72736368,5.74487683,2.08392490,0.00000000,2.83516682,3.40994296,1.06537010,0.00000000
-4.72136068,5.76864674,2.09561207,0.00000000,2.87541257,3.42497448,1.04982341,0.00000000
-4.71535768,5.78008861,2.10158105,0.00000000,2.90417460,3.43414646,1.03240372,0.00000000
-4.70935468,5.77832923,2.10145208,0.00000000,2.92086272,3.43687173,1.01326002,0.00000000
-4.70335168,5.76269039,2.09492925,0.00000000,2.92512020,3.43264022,0.99257422,0.00000000
-4.69734867,5.73272583,2.08181734,0.00000000,2.91683916,3.42104441,0.97055870,0.00000000
-4.69134567,5.68825096,2.06203559,0.00000000,2.89616741,3.40180221,0.94745265,0.00000000
-4.68534267,5.62936360,2.03562729,0.00000000,2.86350610,3.37477566,0.92351723,0.00000000
-4.67933967,5.55645394,2.00276480,0.00000000,2.81949827,3.33998422,0.89902964,0.00000000
-4.67333667,5.47020304,1.96374953,0.00000000,2.76500865,3.29761179,0.87427623,0.00000000
-4.66733367,5.37156927,1.91900664,0.00000000,2.70109550,3.24800679,0.84954487,0.00000000
-4.66133067,5.26176337,1.86907490,0.00000000,2.62897594,3.19167524,0.82511682,0.00000000
-4.65532766,5.14221302,1.81459192,0.00000000,2.54998620,3.12926698,0.80125851,0.00000000
-4.64932466,5.01451865,1.75627560,0.00000000,2.46553864,3.06155585,0.77821341,0.00000000
-4.64332166,4.88040283,1.69490261,0.00000000,2.37707751,2.98941477,0.75619457,0.00000000
-4.63731866,4.74165548,1.63128498,0.00000000,2.28603531,2.91378718,0.73537796,0.00000000
-4.63131566,4.60007812,1.56624594,0.00000000,2.19379173,2.83565626,0.71589719,0.00000000
-4.62531266,4.45742947,1.50059602,0.00000000,2.10163657,2.75601368,0.69783972,0.00000000
-4.61930965,4.31537556,1.43511069,0.00000000,2.01073833,2.67582965,0.68124486,0.00000000
-4.61330665,4.17544640,1.37051030,0.00000000,1.92211921,2.59602556,0.66610377,0.00000000
-4.60730365,4.03900122,1.30744337,0.00000000,1.83663739,2.51745090,0.65236141,0.00000000
-4.60130065,3.90720383,1.24647356,0.00000000,1.75497682,2.44086518,0.63992052,0.00000000
-4.59529765,3.78100869,1.18807103,0.00000000,1.67764442,2.36692589,0.62864735,0.00000000
-4.58929465,3.66115791,1.13260805,0.00000000,1.60497428,2.29618252,0.61837904,0.00000000
-4.58329165,3.54818860,1.08035902,0.00000000,1.53713812,2.22907679,0.60893221,0.00000000
-4.57728864,3.44244961,1.03150448,0.00000000,1.47416105,2.16594843,0.60011241,0.00000000
-4.57128564,3.34412577,0.98613862,0.00000000,1.41594155,2.10704578,0.59172392,0.00000000
-4.56528264,3.25326791,0.94427973,0.00000000,1.36227424,2.05254017,0.58357951,0.00000000
-4.55927964,3.16982613,0.90588272,0.00000000,1.31287445,2.00254253,0.57550955,0.00000000
-4.55327664,3.09368414,0.87085306,0.00000000,1.26740299,1.95712113,0.56737012,0.00000000
-4.54727364,3.02469217,0.83906100,0.00000000,1.22549036,1.91631876,0.55904961,0.00000000
-4.54127064,2.96269637,0.81035567,0.00000000,1.18675900,1.88016810,0.55047362,0.00000000
-4.53526763,2.90756279,0.78457787,0.00000000,1.15084299,1.84870415,0.54160774,0.00000000
-4.52926463,2.85919458,0.76157126,0.00000000,1.11740448,1.82197267,0.53245830,0.00000000
-4.52326163,2.81754144,0.74119130,0.00000000,1.08614643,1.80003409,0.52307086,0.00000000
-4.51725863,2.78260085,0.72331150,0.00000000,1.05682134,1.78296256,0.51352670,0.00000000
-4.51125563,2.75441134,0.70782709,0.00000000,1.02923623,1.77084027,0.50393745,0.00000000
-4.50525263,2.73303852,0.69465576,0.00000000,1.00325371,1.76374734,0.49443822,0.00000000
-4.49924962,2.71855485,0.68373588,0.00000000,0.97878980,1.76174814,0.48517950,0.00000000
-4.49324662,2.71101497,0.67502244,0.00000000,0.95580875,1.76487500,0.47631842,0.00000000
-4.48724362,2.71042830,0.66848105,0.00000000,0.93431562,1.77311044,0.46800969,0.00000000
-4.48124062,2.71673094,0.66408068,0.00000000,0.91434714,1.78636944,0.46039683,0.00000000
-4.47523762,2.72975915,0.66178567,0.00000000,0.89596161,1.80448288,0.45360397,0.00000000
-4.46923462,2.74922619,0.66154754,0.00000000,0.87922846,1.82718369,0.44772882,0.00000000
-4.46323162,2.77470455,0.66329738,0.00000000,0.86421815,1.85409678,0.44283701,0.00000000
-4.45722861,2.80561489,0.66693926,0.00000000,0.85099290,1.88473375,0.43895805,0.00000000
-4.45122561,2.84122300,0.67234521,0.00000000,0.83959878,1.91849314,0.43608321,0.00000000
-4.44522261,2.88064529,0.67935216,0.00000000,0.83005952,1.95466660,0.43416524,0.00000000
-4.43921961,2.92286303,0.68776105,0.00000000,0.82237229,1.99245109,0.43311995,0.00000000
-4.43321661,2.96674492,0.69733833,0.00000000,0.81650544,2.03096672,0.43282964,0.00000000
-4.42721361,3.01107726,0.70781983,0.00000000,0.81239844,2.06927980,0.43314792,0.00000000
-4.42121061,3.05460038,0.71891677,0.00000000,0.80996366,2.10643002,0.43390589,0.00000000
-4.41520760,3.09604969,0.73032376,0.00000000,0.80908987,2.14146076,0.43491925,0.00000000
-4.40920460,3.13419945,0.74172837,0.00000000,0.80964718,2.17345107,0.43599595,0.00000000
-4.40320160,3.16790731,0.75282181,0.00000000,0.81149296,2.20154799,0.43694404,0.00000000
-4.39719860,3.19615734,0.76331015,0.00000000,0.81447840,2.22499769,0.43757930,0.00000000
-4.39119560,3.21809963,0.77292573,0.00000000,0.81845515,2.24317396,0.43773244,0.00000000
-4.38519260,3.23308458,0.78143790,0.00000000,0.82328182,2.25560288,0.43725529,0.00000000
-4.37918959,3.24069028,0.78866290,0.00000000,0.82882973,2.26198242,0.43602607,0.00000000
-4.37318659,3.24074170,0.79447219,0.00000000,0.83498767,2.26219625,0.43395320,0.00000000
-4.36718359,3.23332094,0.79879898,0.00000000,0.84166543,2.25632107,0.43097778,0.00000000
-4.36118059,3.21876810,0.80164256,0.00000000,0.84879583,2.24462719,0.42707465,0.00000000
-4.35517759,3.19767277,0.80307037,0.00000000,0.85633523,2.22757248,0.42225187,0.00000000
-4.34917459,3.17085676,0.80321761,0.00000000,0.86426247,2.20578999,0.41654898,0.00000000
-4.34317159,3.13934882,0.80228454,0.00000000,0.87257646,2.18006974,0.41003406,0.00000000
-4.33716858,3.10435260,0.80053150,0.00000000,0.88129244,2.15133573,0.40279970,0.00000000
-4.33116558,3.06720938,0.79827194,0.00000000,0.89043740,2.12061892,0.39495832,0.00000000
-4.32516258,3.02935703,0.79586373,0.00000000,0.90004479,2.08902756,0.38663697,0.00000000
-4.31915958,2.99228713,0.79369911,0.00000000,0.91014900,2.05771584,0.37797184,0.00000000
-4.31315658,2.95750166,0.79219368,0.00000000,0.92078002,2.02785217,0.36910292,0.00000000
-4.30715358,2.92647113,0.79177472,0.00000000,0.93195856,2.00058812,0.36016878,0.00000000
