energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.89794897,3.40262073,0.85640612,1.68927054,0.00072197,0.58411140,0.05869959,0.27638781,0.89766109,0.49499324
-5.89194597,3.44341777,0.87624826,1.71442902,0.00077065,0.58887502,0.05978423,0.27827474,0.92174227,0.49168516
-5.88594297,3.48064439,0.89376720,1.73611721,0.00082629,0.59402194,0.06063753,0.28037394,0.94545113,0.48890629
-5.87993997,3.51394968,0.90869958,1.75407374,0.00088818,0.59957218,0.06124843,0.28261494,0.96854765,0.48675320
-5.87393697,3.54311980,0.92083379,1.76814862,0.00095551,0.60554776,0.06161054,0.28492884,0.99081639,0.48531763
-5.86793397,3.56808788,0.93001676,1.77831171,0.00102742,0.61197194,0.06172244,0.28725075,1.01207364,0.48468384
-5.86193097,3.58893683,0.93615917,1.78465661,0.00110299,0.61886732,0.06158779,0.28952195,1.03217242,0.48492532
-5.85592796,3.60589494,0.93923844,1.78739991,0.00118126,0.62625318,0.06121531,0.29169171,1.05100554,0.48610115
-5.84992496,3.61932463,0.93929967,1.78687577,0.00126128,0.63414204,0.06061865,0.29371879,1.06850622,0.48825208
-5.84392196,3.62970498,0.93645429,1.78352613,0.00134207,0.64253574,0.05981603,0.29557252,1.08464659,0.49139674
-5.83791896,3.63760920,0.93087648,1.77788693,0.00142270,0.65142139,0.05882990,0.29723354,1.09943415,0.49552810
-5.83191596,3.64367824,0.92279760,1.77057081,0.00150229,0.66076741,0.05768628,0.29869411,1.11290651,0.50061057
-5.82591296,3.64859206,0.91249864,1.76224731,0.00158006,0.67052017,0.05641419,0.29995813,1.12512497,0.50657799
-5.81990995,3.65304013,0.90030121,1.75362103,0.00165533,0.68060153,0.05504482,0.30104071,1.13616725,0.51333278
-5.81390695,3.65769275,0.88655732,1.74540886,0.00172757,0.69090752,0.05361077,0.30196751,1.14612015,0.52074643
-5.80790395,3.66317460,0.87163836,1.73831714,0.00179642,0.70130855,0.05214517,0.30277372,1.15507251,0.52866144
-5.80190095,3.67004183,0.85592372,1.73301951,0.00186172,0.71165124,0.05068084,0.30350284,1.16310902,0.53689481
-5.79589795,3.67876384,0.83978954,1.73013632,0.00192351,0.72176197,0.04924938,0.30420517,1.17030536,0.54524301
-5.78989495,3.68971025,0.82359792,1.73021641,0.00198205,0.73145204,0.04788044,0.30493612,1.17672487,0.55348835
-5.78389195,3.70314375,0.80768698,1.73372162,0.00203782,0.74052442,0.04660087,0.30575447,1.18241701,0.56140645
-5.77788894,3.71921868,0.79236217,1.74101482,0.00209151,0.74878168,0.04543413,0.30672039,1.18741759,0.56877467
-5.77188594,3.73798524,0.77788897,1.75235148,0.00214401,0.75603485,0.04439967,0.30789354,1.19175066,0.57538094
-5.76588294,3.75939886,0.76448732,1.76787522,0.00219639,0.76211269,0.04351251,0.30933113,1.19543192,0.58103286
-5.75987994,3.78333382,0.75232774,1.78761728,0.00224982,0.76687101,0.04278294,0.31108611,1.19847327,0.58556645
-5.75387694,3.80960034,0.74152937,1.81149980,0.00230557,0.77020138,0.04221630,0.31320547,1.20088805,0.58885411
-5.74787394,3.83796417,0.73215976,1.83934282,0.00236495,0.77203893,0.04181302,0.31572877,1.20269672,0.59081168
-5.74187094,3.86816737,0.72423643,1.87087450,0.00242924,0.77236865,0.04156870,0.31868694,1.20393233,0.59140384
-5.73586793,3.89994948,0.71773008,1.90574431,0.00249963,0.77122988,0.04147438,0.32210149,1.20464557,0.59064789
-5.72986493,3.93306782,0.71256914,1.94353846,0.00257718,0.76871872,0.04151699,0.32598393,1.20490889,0.58861557
-5.72386193,3.96731607,0.70864569,1.98379719,0.00266273,0.76498812,0.04167981,0.33033576,1.20481950,0.58543265
-5.71785893,4.00254028,0.70582216,2.02603297,0.00275690,0.76024559,0.04194315,0.33514877,1.20450101,0.58127661
-5.71185593,4.03865154,0.70393891,2.06974912,0.00285999,0.75474857,0.04228506,0.34040576,1.20410356,0.57637200
-5.70585293,4.07563465,0.70282202,2.11445792,0.00297198,0.74879768,0.04268208,0.34608156,1.20380242,0.57098404
-5.69984992,4.11355248,0.70229120,2.15969752,0.00309251,0.74272787,0.04311007,0.35214437,1.20379505,0.56541039
-5.69384692,4.15254547,0.70216751,2.20504695,0.00322084,0.73689800,0.04354503,0.35855728,1.20429680,0.55997150
-5.68784392,4.19282634,0.70228042,2.25013842,0.00335592,0.73167920,0.04396383,0.36527986,1.20553525,0.55499989
-5.68184092,4.23466978,0.70247407,2.29466642,0.00349634,0.72744226,0.04434504,0.37226967,1.20774350,0.55082863
-5.67583792,4.27839740,0.70261241,2.33839312,0.00364041,0.72454476,0.04466947,0.37948373,1.21115252,0.54777960
-5.66983492,4.32435831,0.70258311,2.38114986,0.00378618,0.72331815,0.04492078,0.38687958,1.21598288,0.54615180
-5.66383192,4.37290582,0.70229992,2.42283437,0.00393152,0.72405545,0.04508586,0.39441610,1.22243602,0.54621017
-5.65782891,4.42437121,0.70170361,2.46340421,0.00407415,0.72699984,0.04515511,0.40205383,1.23068549,0.54817536
-5.65182591,4.47903538,0.70076140,2.50286636,0.00421175,0.73233465,0.04512257,0.40975484,1.24086825,0.55221477
-5.64582291,4.53709977,0.69946503,2.54126386,0.00434197,0.74017507,0.04498588,0.41748215,1.25307657,0.55843525
-5.63981991,4.59865785,0.69782755,2.57865996,0.00446256,0.75056183,0.04474609,0.42519868,1.26735066,0.56687764
-5.63381691,4.66366878,0.69587923,2.61512097,0.00457139,0.76345722,0.04440738,0.43286593,1.28367253,0.57751352
-5.62781391,4.73193464,0.69366280,2.65069867,0.00466653,0.77874354,0.04397661,0.44044238,1.30196126,0.59024416
-5.62181091,4.80308308,0.69122840,2.68541349,0.00474630,0.79622408,0.04346283,0.44788184,1.32207020,0.60490195
-5.61580790,4.87655641,0.68862860,2.71923961,0.00480929,0.81562673,0.04287669,0.45513188,1.34378608,0.62125408
-5.60980490,4.95160864,0.68591391,2.75209286,0.00485443,0.83661007,0.04222983,0.46213258,1.36683060,0.63900860
-5.60380190,5.02731120,0.68312896,2.78382253,0.00488099,0.85877183,0.04153429,0.46881560,1.39086432,0.65782253
-5.59779890,5.10256770,0.68030981,2.81420756,0.00488857,0.88165955,0.04080190,0.47510394,1.41549310,0.67731186
-5.59179590,5.17613784,0.67748233,2.84295767,0.00487713,0.90478301,0.04004376,0.48091230,1.44027686,0.69706311
-5.58579290,5.24666975,0.67466203,2.86971941,0.00484697,0.92762805,0.03926982,0.48614826,1.46474062,0.71664594
-5.57978989,5.31273984,0.67185495,2.89408695,0.00479873,0.94967140,0.03848846,0.49071410,1.48838733,0.73562647
-5.57378689,5.37289839,0.66905988,2.91561719,0.00473332,0.97039593,0.03770632,0.49450947,1.51071208,0.75358078
-5.56778389,5.42571908,0.66627133,2.93384811,0.00465193,0.98930579,0.03692807,0.49743455,1.53121725,0.77010803
-5.56178089,5.46985000,0.66348322,2.94831960,0.00455599,1.00594087,0.03615646,0.49939374,1.54942782,0.78484273
-5.55577789,5.50406369,0.66069280,2.95859536,0.00444711,1.01989009,0.03539237,0.50029955,1.56490632,0.79746565
-5.54977489,5.52730381,0.65790442,2.96428460,0.00432706,1.03080298,0.03463495,0.50007661,1.57726661,0.80771298
-5.54377189,5.53872583,0.65513291,2.96506237,0.00419772,1.03839914,0.03388190,0.49866543,1.58618604,0.81538334
-5.53776888,5.53772993,0.65240605,2.96068713,0.00406103,1.04247529,0.03312975,0.49602578,1.59141527,0.82034237
-5.53176588,5.52398409,0.64976605,2.95101472,0.00391895,1.04290953,0.03237423,0.49213942,1.59278550,0.82252486
-5.52576288,5.49743660,0.64726971,2.93600785,0.00377344,1.03966295,0.03161059,0.48701206,1.59021265,0.82193420
-5.51975988,5.45831720,0.64498734,2.91574062,0.00362637,1.03277834,0.03083397,0.48067439,1.58369848,0.81863945
-5.51375688,5.40712708,0.64300033,2.89039806,0.00347955,1.02237633,0.03003978,0.47318217,1.57332856,0.81277000
-5.50775388,5.34461840,0.64139761,2.86027068,0.00333463,1.00864910,0.02922394,0.46461526,1.55926745,0.80450842
-5.50175088,5.27176485,0.64027126,2.82574459,0.00319312,0.99185203,0.02838316,0.45507580,1.54175123,0.79408156
-5.49574787,5.18972476,0.63971148,2.78728794,0.00305634,0.97229380,0.02751516,0.44468554,1.52107797,0.78175066
-5.48974487,5.09979914,0.63980147,2.74543467,0.00292539,0.95032522,0.02661881,0.43358251,1.49759653,0.76780080
-5.48374187,5.00338690,0.64061239,2.70076642,0.00280119,0.92632751,0.02569418,0.42191723,1.47169450,0.75253015
-5.47773887,4.90193963,0.64219903,2.65389403,0.00268441,0.90070044,0.02474260,0.40984867,1.44378559,0.73623976
-5.47173587,4.79691821,0.64459630,2.60543940,0.00257550,0.87385068,0.02376663,0.39754014,1.41429727,0.71922397
-5.46573287,4.68975331,0.64781702,2.55601886,0.00247470,0.84618111,0.02276994,0.38515538,1.38365904,0.70176220
-5.45972986,4.58181140,0.65185096,2.50622871,0.00238205,0.81808102,0.02175726,0.37285493,1.35229183,0.68411204
-5.45372686,4.47436730,0.65666551,2.45663352,0.00229740,0.78991792,0.02073422,0.36079304,1.32059879,0.66650419
-5.44772386,4.36858422,0.66220758,2.40775754,0.00222045,0.76203077,0.01970716,0.34911506,1.28895771,0.64913906
-5.44172086,4.26550111,0.66840698,2.36007919,0.00215075,0.73472502,0.01868302,0.33795550,1.25771526,0.63218514
-5.43571786,4.16602726,0.67518070,2.31402841,0.00208777,0.70826929,0.01766914,0.32743672,1.22718291,0.61577915
-5.42971486,4.07094315,0.68243808,2.26998662,0.00203088,0.68289372,0.01667311,0.31766811,1.19763449,0.60002753
-5.42371186,3.98090665,0.69008626,2.22828861,0.00197943,0.65878987,0.01570266,0.30874590,1.16930535,0.58500925
-5.41770885,3.89646309,0.69803572,2.18922573,0.00193273,0.63611183,0.01476551,0.30075326,1.14239264,0.57077959
-5.41170585,3.81805795,0.70620548,2.15304978,0.00189011,0.61497861,0.01386930,0.29376069,1.11705682,0.55737447
-5.40570285,3.74605059,0.71452754,2.11997699,0.00185095,0.59547721,0.01302148,0.28782671,1.09342377,0.54481518
-5.39969985,3.68072786,0.72295039,2.09019140,0.00181463,0.57766644,0.01222930,0.28299840,1.07158758,0.53311303
-5.39369685,3.62231642,0.73144130,2.06384743,0.00178063,0.56158101,0.01149976,0.27931209,1.05161362,0.52227376
-5.38769385,3.57099301,0.73998733,2.04107129,0.00174847,0.54723569,0.01083957,0.27679386,1.03354167,0.51230140
-5.38169085,3.52689216,0.74859493,2.02196115,0.00171774,0.53462952,0.01025519,0.27545982,1.01738912,0.50320145
-5.37568784,3.49011093,0.75728824,2.00658627,0.00168810,0.52374954,0.00975276,0.27531639,1.00315391,0.49498322
-5.36968484,3.46071110,0.76610619,1.99498525,0.00165926,0.51457419,0.00933815,0.27636020,0.99081733,0.48766116
-5.36368184,3.43871868,0.77509871,1.98716377,0.00163100,0.50707613,0.00901690,0.27857803,0.98034640,0.48125543
-5.35767884,3.42412167,0.78432201,1.98309226,0.00160313,0.50122441,0.00879423,0.28194655,0.97169599,0.47579140
-5.35167584,3.41686626,0.79383358,1.98270396,0.00157550,0.49698593,0.00867498,0.28643206,0.96481053,0.47129842
-5.34567284,3.41685247,0.80368687,1.98589370,0.00154797,0.49432621,0.00866355,0.29199023,0.95962530,0.46780789
-5.33966983,3.42392965,0.81392612,1.99251784,0.00152045,0.49320951,0.00876381,0.29856600,0.95606745,0.46535071
-5.33366683,3.43789245,0.82458161,2.00239543,0.00149284,0.49359828,0.00897905,0.30609349,0.95405651,0.46395441
-5.32766383,3.45847787,0.83566540,2.01531096,0.00146504,0.49545204,0.00931182,0.31449623,0.95350470,0.46363997
-5.32166083,3.48536347,0.84716797,2.03101833,0.00143698,0.49872584,0.00976380,0.32368749,0.95431675,0.46441866
-5.31565783,3.51816714,0.85905573,2.04924617,0.00140855,0.50336835,0.01033573,0.33357096,0.95638957,0.46628900
-5.30965483,3.55644842,0.87126966,2.06970411,0.00137969,0.50931976,0.01102719,0.34404153,0.95961162,0.46923397
-5.30365183,3.59971135,0.88372502,2.09208960,0.00135030,0.51650957,0.01183656,0.35498645,0.96386218,0.47321865
-5.29764882,3.64740867,0.89631214,2.11609510,0.00132031,0.52485455,0.01276083,0.36628657,0.96901048,0.47818851
-5.29164582,3.69894745,0.90889846,2.14141506,0.00128964,0.53425686,0.01379557,0.37781788,0.97491502,0.48406827
-5.28564282,3.75369562,0.92133143,2.16775241,0.00125825,0.54460262,0.01493486,0.38945316,0.98142297,0.49076157
-5.27963982,3.81098973,0.93344256,2.19482445,0.00122608,0.55576100,0.01617122,0.40106379,0.98836995,0.49815141
-5.27363682,3.87014345,0.94505210,2.22236768,0.00119309,0.56758393,0.01749574,0.41252164,0.99558023,0.50610143
-5.26763382,3.93045702,0.95597456,2.25014177,0.00115928,0.57990660,0.01889807,0.42370113,1.00286760,0.51445800
-5.26163082,3.99122757,0.96602469,2.27793260,0.00112465,0.59254877,0.02036660,0.43448118,1.01003683,0.52305306
-5.25562781,4.05176032,0.97502370,2.30555446,0.00108924,0.60531690,0.02188863,0.44474739,1.01688596,0.53170766
-5.24962481,4.11138070,0.98280568,2.33285180,0.00105308,0.61800712,0.02345064,0.45439398,1.02320938,0.54023612
-5.24362181,4.16944742,0.98922389,2.35970049,0.00101628,0.63040903,0.02503858,0.46332591,1.02880171,0.54845058
-5.23761881,4.22536627,0.99415660,2.38600918,0.00097891,0.64231009,0.02663822,0.47146072,1.03346230,0.55616596
-5.23161581,4.27860462,0.99751250,2.41172062,0.00094113,0.65350068,0.02823552,0.47873037,1.03700046,0.56320494
-5.22561281,4.32870612,0.99923519,2.43681335,0.00090308,0.66377944,0.02981704,0.48508283,1.03924091,0.56940296
-5.21960980,4.37530526,0.99930672,2.46130358,0.00086496,0.67295885,0.03137035,0.49048343,1.04002953,0.57461297
-5.21360680,4.41814108,0.99774995,2.48524722,0.00082695,0.68087067,0.03288448,0.49491591,1.03923894,0.57870975
-5.20760380,4.45706921,0.99462961,2.50874189,0.00078931,0.68737120,0.03435020,0.49838310,1.03677362,0.58159362
-5.20160080,4.49207157,0.99005187,2.53192836,0.00075228,0.69234584,0.03576048,0.50090715,1.03257441,0.58319340
-5.19559780,4.52326249,0.98416248,2.55499115,0.00071613,0.69571302,0.03711066,0.50252922,1.02662194,0.58346852
-5.18959480,4.55089071,0.97714350,2.57815766,0.00068116,0.69742707,0.03839869,0.50330867,1.01893879,0.58241005
-5.18359180,4.57533605,0.96920851,2.60169527,0.00064765,0.69747986,0.03962520,0.50332164,1.00959013,0.58004077
-5.17758879,4.59710044,0.96059664,2.62590596,0.00061592,0.69590127,0.04079350,0.50265896,0.99868281,0.57641411
-5.17158579,4.61679258,0.95156539,2.65111803,0.00058625,0.69275820,0.04190941,0.50142358,0.98636261,0.57161212
-5.16558279,4.63510632,0.94238266,2.67767467,0.00055893,0.68815221,0.04298101,0.49972734,0.97280988,0.56574231
-5.15957979,4.65279291,0.93331803,2.70591935,0.00053424,0.68221586,0.04401827,0.49768730,0.95823357,0.55893380
-5.15357679,4.67062765,0.92463383,2.73617819,0.00051240,0.67510775,0.04503249,0.49542167,0.94286385,0.55133253
-5.14757379,4.68937220,0.91657612,2.76873987,0.00049364,0.66700661,0.04603577,0.49304549,0.92694366,0.54309611
-5.14157079,4.70973367,0.90936602,2.80383369,0.00047811,0.65810455,0.04704025,0.49066624,0.91071953,0.53438815
-5.13556778,4.73232244,0.90319171,2.84160680,0.00046593,0.64859973,0.04805746,0.48837954,0.89443201,0.52537256
-5.12956478,4.75761061,0.89820141,2.88210172,0.00045716,0.63868886,0.04909748,0.48626509,0.87830626,0.51620782
-5.12356178,4.78589312,0.89449763,2.92523555,0.00045180,0.62855978,0.05016827,0.48438313,0.86254323,0.50704168
-5.11755878,4.81725395,0.89213294,2.97078205,0.00044979,0.61838446,0.05127491,0.48277160,0.84731173,0.49800631
-5.11155578,4.85153919,0.89110754,3.01835805,0.00045099,0.60831267,0.05241907,0.48144407,0.83274200,0.48921409
-5.10555278,4.88833908,0.89136862,3.06741537,0.00045522,0.59846677,0.05359848,0.48038871,0.81892085,0.48075439
-5.09954977,4.92698044,0.89281179,3.11723922,0.00046224,0.58893758,0.05480664,0.47956829,0.80588888,0.47269123
-5.09354677,4.96653042,0.89528438,3.16695382,0.00047174,0.57978179,0.05603266,0.47892133,0.79363968,0.46506203
-5.08754377,5.00581236,0.89859069,3.21553566,0.00048337,0.57102073,0.05726133,0.47836435,0.78212117,0.45787747
-5.08154077,5.04343337,0.90249890,3.26183426,0.00049674,0.56264086,0.05847339,0.47779517,0.77123899,0.45112243
-5.07553777,5.07782313,0.90674953,3.30460014,0.00051145,0.55459559,0.05964602,0.47709712,0.76086179,0.44475789
-5.06953477,5.10728253,0.91106498,3.34251905,0.00052706,0.54680864,0.06075346,0.47614401,0.75082805,0.43872384
-5.06353177,5.13004034,0.91515993,3.37425128,0.00054314,0.53917861,0.06176788,0.47480562,0.74095429,0.43294285
-5.05752876,5.14431547,0.91875206,3.39847458,0.00055927,0.53158454,0.06266036,0.47295348,0.73104403,0.42732438
-5.05152576,5.14838235,0.92157270,3.41392872,0.00057504,0.52389228,0.06340194,0.47046657,0.72089728,0.42176937
-5.04552276,5.14063641,0.92337691,3.41946009,0.00059009,0.51596134,0.06396475,0.46723685,0.71031996,0.41617507
-5.03951976,5.11965688,0.92395255,3.41406404,0.00060407,0.50765189,0.06432312,0.46317414,0.69913301,0.41043990
-5.03351676,5.08426393,0.92312792,3.39692329,0.00061672,0.49883168,0.06445465,0.45821025,0.68718050,0.40446801
-5.02751376,5.03356775,0.92077764,3.36744060,0.00062781,0.48938247,0.06434118,0.45230211,0.67433670,0.39817347
-5.02151076,4.96700729,0.91682641,3.32526422,0.00063716,0.47920583,0.06396962,0.44543375,0.66051164,0.39148389
-5.01550775,4.88437707,0.91125052,3.27030504,0.00064467,0.46822804,0.06333256,0.43761708,0.64565501,0.38434335
-5.00950475,4.78584087,0.90407711,3.20274468,0.00065028,0.45640383,0.06242868,0.42889136,0.62975826,0.37671444
-5.00350175,4.67193193,0.89538100,3.12303419,0.00065398,0.44371898,0.06126299,0.41932155,0.61285493,0.36857954
-4.99749875,4.54353983,0.88527953,3.03188360,0.00065583,0.43019154,0.05984676,0.40899549,0.59501920,0.35994122
-4.99149575,4.40188488,0.87392548,2.93024278,0.00065589,0.41587182,0.05819721,0.39802024,0.57636281,0.35082172
-4.98549275,4.24848132,0.86149859,2.81927463,0.00065429,0.40084110,0.05633710,0.38651769,0.55703061,0.34126181
-4.97948974,4.08509134,0.84819600,2.70032183,0.00065115,0.38520916,0.05429400,0.37461969,0.53719492,0.33131887
-4.97348674,3.91367206,0.83422236,2.57486866,0.00064660,0.36911080,0.05209947,0.36246304,0.51704909,0.32106448
-4.96748374,3.73631799,0.81977991,2.44449973,0.00064079,0.35270159,0.04978815,0.35018462,0.49680057,0.31058168
-4.96148074,3.55520149,0.80505927,2.31085704,0.00063384,0.33615293,0.04739676,0.33791675,0.47666379,0.29996193
-4.95547774,3.37251391,0.79023145,2.17559753,0.00062588,0.31964681,0.04496306,0.32578325,0.45685333,0.28930211
-4.94947474,3.19040968,0.77544145,2.04035232,0.00061700,0.30337039,0.04252485,0.31389622,0.43757750,0.27870152
-4.94347174,3.01095547,0.76080386,1.90668946,0.00060728,0.28751066,0.04011907,0.30235375,0.41903284,0.26825918
-4.93746873,2.83608632,0.74640076,1.77608114,0.00059677,0.27224947,0.03778092,0.29123858,0.40139946,0.25807147
-4.93146573,2.66756971,0.73228195,1.64987632,0.00058552,0.25775902,0.03554315,0.28061782,0.38483776,0.24823014
-4.92546273,2.50697878,0.71846756,1.52927952,0.00057355,0.24419800,0.03343548,0.27054358,0.36948622,0.23882086
-4.91945973,2.35567460,0.70495273,1.41533587,0.00056088,0.23170852,0.03148418,0.26105449,0.35546060,0.22992224
-4.91345673,2.21479769,0.69171428,1.30892256,0.00054752,0.22041384,0.02971172,0.25217787,0.34285425,0.22160531
-4.90745373,2.08526798,0.67871864,1.21074632,0.00053351,0.21041696,0.02813668,0.24393252,0.33173954,0.21393344
-4.90145073,1.96779221,0.66593078,1.12134636,0.00051886,0.20180001,0.02677370,0.23633172,0.32217019,0.20696262
-4.89544772,1.86287770,0.65332342,1.04110214,0.00050365,0.19462445,0.02563356,0.22938633,0.31418413,0.20074201
-4.88944472,1.77085089,0.64088594,0.97024505,0.00048797,0.18893182,0.02472336,0.22310779,0.30780690,0.19531466
-4.88344172,1.69187910,0.62863236,0.90887311,0.00047195,0.18474511,0.02404673,0.21751069,0.30305495,0.19071829
-4.87743872,1.62599405,0.61660790,0.85696767,0.00045575,0.18207048,0.02360417,0.21261486,0.29993887,0.18698602
-4.87143572,1.57311556,0.60489357,0.81441119,0.00043958,0.18089914,0.02339325,0.20844675,0.29846608,0.18414702
-4.86543272,1.53307416,0.59360846,0.78100533,0.00042371,0.18120941,0.02340901,0.20504005,0.29864285,0.18222691
-4.85942971,1.50563149,0.58290951,0.75648835,0.00040843,0.18296866,0.02364420,0.20243541,0.30047543,0.18124793
-4.85342671,1.49049761,0.57298861,0.74055147,0.00039410,0.18613506,0.02408957,0.20067943,0.30397022,0.18122879
-4.84742371,1.48734469,0.56406719,0.73285338,0.00038110,0.19065906,0.02473411,0.19982275,0.30913289,0.18218429
-4.84142071,1.49581665,0.55638831,0.73303271,0.00036984,0.19648457,0.02556525,0.19991752,0.31596653,0.18412454
-4.83541771,1.51553479,0.55020689,0.74071811,0.00036079,0.20354969,0.02656910,0.20101430,0.32446882,0.18705408
-4.82941471,1.54609964,0.54577823,0.75553584,0.00035439,0.21178711,0.02773057,0.20315849,0.33462855,0.19097066
-4.82341171,1.58708925,0.54334559,0.77711493,0.00035115,0.22112412,0.02903354,0.20638665,0.34642156,0.19586394
-4.81740870,1.63805467,0.54312736,0.80508984,0.00035154,0.23148233,0.03046101,0.21072272,0.35980640,0.20171420
-4.81140570,1.69851312,0.54530441,0.83910093,0.00035606,0.24277713,0.03199523,0.21617451,0.37472002,0.20849095
-4.80540270,1.76793974,0.55000842,0.87879291,0.00036520,0.25491704,0.03361785,0.22273043,0.39107382,0.21615176
-4.79939970,1.84575861,0.55731165,0.92381158,0.00037943,0.26780298,0.03531004,0.23035696,0.40875018,0.22464123
-4.79339670,1.93133385,0.56721873,0.97379921,0.00039921,0.28132753,0.03705272,0.23899668,0.42760000,0.23389019
-4.78739370,2.02396154,0.57966098,1.02838884,0.00042497,0.29537450,0.03882663,0.24856719,0.44744124,0.24381536
-4.78139070,2.12286316,0.59449356,1.08719812,0.00045713,0.30981851,0.04061262,0.25896096,0.46805877,0.25431921
-4.77538769,2.22718108,0.61149562,1.14982276,0.00049607,0.32452511,0.04239173,0.27004612,0.48920560,0.26529044
-4.76938469,2.33597665,0.63037356,1.21583033,0.00054218,0.33935106,0.04414547,0.28166828,0.51060557,0.27660472
-4.76338169,2.44823125,0.65076739,1.28475465,0.00059577,0.35414522,0.04585593,0.29365317,0.53195746,0.28812605
-4.75737869,2.56285044,0.67225980,1.35609112,0.00065718,0.36874968,0.04750598,0.30581027,0.55294039,0.29970845
-4.75137569,2.67867152,0.69438776,1.42929353,0.00072670,0.38300150,0.04907943,0.31793712,0.57322044,0.31119811
-4.74537269,2.79447414,0.71665610,1.50377238,0.00080459,0.39673469,0.05056111,0.32982421,0.59245815,0.32243591
-4.73936968,2.90899414,0.73855254,1.57889526,0.00089113,0.40978265,0.05193704,0.34126035,0.61031676,0.33326023
-4.73336668,3.02093994,0.75956352,1.65398918,0.00098656,0.42198083,0.05319444,0.35203819,0.62647073,0.34351000
-4.72736368,3.12901137,0.77919018,1.72834513,0.00109112,0.43316962,0.05432183,0.36195982,0.64061432,0.35302784
-4.72136068,3.23192009,0.79696381,1.80122471,0.00120506,0.44319735,0.05530898,0.37084213,0.65246990,0.36166335
-4.71535768,3.32841124,0.81246010,1.87186883,0.00132862,0.45192322,0.05614697,0.37852179,0.66179551,0.36927619
-4.70935468,3.41728534,0.82531165,1.93950820,0.00146203,0.45922020,0.05682814,0.38485964,0.66839154,0.37573907
-4.70335168,3.49742003,0.83521821,2.00337532,0.00160557,0.46497768,0.05734606,0.38974430,0.67210614,0.38094049
-4.69734867,3.56779070,0.84195414,2.06271769,0.00175949,0.46910378,0.05769547,0.39309487,0.67283923,0.38478703
-4.69134567,3.62748941,0.84537310,2.11681170,0.00192407,0.47152726,0.05787232,0.39486275,0.67054487,0.38720528
-4.68534267,3.67574160,0.84540956,2.16497681,0.00209960,0.47219907,0.05787368,0.39503229,0.66523202,0.38814325
-4.67933967,3.71192001,0.84207733,2.20658960,0.00228636,0.47109320,0.05769777,0.39362047,0.65696354,0.38757121
-4.67333667,3.73555543,0.83546531,2.24109719,0.00248465,0.46820716,0.05734397,0.39067558,0.64585368,0.38548202
-4.66733367,3.74634420,0.82573060,2.26802954,0.00269474,0.46356181,0.05681288,0.38627491,0.63206401,0.38189088
-4.66133067,3.74415220,0.81308961,2.28701048,0.00291688,0.45720077,0.05610634,0.38052174,0.61579812,0.37683460
-4.65532766,3.72901559,0.79780753,2.29776692,0.00315126,0.44918925,0.05522753,0.37354150,0.59729529,0.37037033
-4.64932466,3.70113827,0.78018678,2.30013614,0.00339802,0.43961255,0.05418103,0.36547762,0.57682340,0.36257400
-4.64332166,3.66088660,0.76055502,2.29407103,0.00365716,0.42857421,0.05297293,0.35648691,0.55467146,0.35353831
