energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-5.78989495,1.04566597,0.00013522,0.02477821,0.22823636,0.48896423,0.01444371,0.45559828,0.12285241,0.06227230
-5.78389195,1.11819221,0.00015716,0.02652332,0.24058054,0.52547546,0.01551104,0.48561410,0.12956796,0.06629305
-5.77788894,1.19015599,0.00018298,0.02819225,0.25327370,0.56167057,0.01655134,0.51555014,0.13636738,0.07028575
-5.77188594,1.26064178,0.00021344,0.02975649,0.26614228,0.59711495,0.01754694,0.54502562,0.14314333,0.07419777
-5.76588294,1.32879182,0.00024940,0.03118835,0.27903000,0.63139662,0.01848027,0.57368852,0.14979706,0.07798085
-5.75987994,1.39383998,0.00029181,0.03246183,0.29180439,0.66414228,0.01933439,0.60122979,0.15624241,0.08159314
-5.75387694,1.45514301,0.00034176,0.03355351,0.30436238,0.69503255,0.02009349,0.62739629,0.16240935,0.08500111
-5.74787394,1.51220779,0.00040045,0.03444336,0.31663441,0.72381553,0.02074346,0.65200171,0.16824691,0.08818113
-5.74187094,1.56471288,0.00046913,0.03511547,0.32858697,0.75031795,0.02127234,0.67493473,0.17372528,0.09112072
-5.73586793,1.61252311,0.00054914,0.03555863,0.34022324,0.77445325,0.02167076,0.69616405,0.17883709,0.09381936
-5.72986493,1.65569616,0.00064187,0.03576680,0.35158186,0.79622587,0.02193225,0.71573981,0.18359756,0.09628877
-5.72386193,1.69448045,0.00074866,0.03573937,0.36273366,0.81573152,0.02205350,0.73379115,0.18804376,0.09855273
-5.71785893,1.72930404,0.00087083,0.03548121,0.37377669,0.83315321,0.02203448,0.75051998,0.19223272,0.10064624
-5.71185593,1.76075497,0.00100960,0.03500257,0.38482944,0.84875287,0.02187843,0.76619108,0.19623866,0.10261428
-5.70585293,1.78955344,0.00116599,0.03431880,0.39602282,0.86285914,0.02159173,0.78111893,0.20014928,0.10450999
-5.69984992,1.81651741,0.00134080,0.03344976,0.40749118,0.87585163,0.02118371,0.79565187,0.20406148,0.10639247
-5.69384692,1.84252276,0.00153453,0.03241926,0.41936278,0.88814231,0.02066626,0.81015426,0.20807650,0.10832423
-5.68784392,1.86846031,0.00174730,0.03125425,0.43175030,0.90015512,0.02005342,0.82498762,0.21229484,0.11036851
-5.68184092,1.89519147,0.00197881,0.02998396,0.44474184,0.91230462,0.01936091,0.84049157,0.21681116,0.11258639
-5.67583792,1.92350497,0.00222824,0.02863898,0.45839299,0.92497484,0.01860553,0.85696562,0.22170949,0.11503401
-5.66983492,1.95407671,0.00249426,0.02725033,0.47272028,0.93849937,0.01780465,0.87465268,0.22705878,0.11775998
-5.66383192,1.98743480,0.00277494,0.02584858,0.48769657,0.95314375,0.01697560,0.89372519,0.23290934,0.12080299
-5.65782891,2.02393153,0.00306779,0.02446298,0.50324853,0.96909111,0.01613518,0.91427444,0.23928997,0.12418990
-5.65182591,2.06372363,0.00336973,0.02312076,0.51925644,0.98643167,0.01529915,0.93630385,0.24620618,0.12793428
-5.64582291,2.10676173,0.00367714,0.02184649,0.53555634,1.00515674,0.01448181,0.95972620,0.25363951,0.13203545
-5.63981991,2.15278946,0.00398592,0.02066159,0.55194439,1.02515746,0.01369569,0.98436517,0.26154784,0.13647820
-5.63381691,2.20135207,0.00429155,0.01958402,0.56818335,1.04622825,0.01295128,1.00996092,0.26986683,0.14123300
-5.62781391,2.25181392,0.00458918,0.01862809,0.58401069,1.06807488,0.01225689,1.03617939,0.27851224,0.14625686
-5.62181091,2.30338390,0.00487381,0.01780444,0.59914805,1.09032643,0.01161862,1.06262474,0.28738306,0.15149468
-5.61580790,2.35514719,0.00514036,0.01712013,0.61331143,1.11255076,0.01104032,1.08885434,0.29636527,0.15688106
-5.60980490,2.40610176,0.00538386,0.01657889,0.62622178,1.13427238,0.01052380,1.11439535,0.30533596,0.16234254
-5.60380190,2.45519757,0.00559957,0.01618145,0.63761521,1.15499191,0.01006893,1.13876217,0.31416765,0.16780007
-5.59779890,2.50137669,0.00578318,0.01592597,0.64725259,1.17420614,0.00967391,1.16147385,0.32273257,0.17317166
-5.59179590,2.54361216,0.00593089,0.01580850,0.65492786,1.19142759,0.00933554,1.18207061,0.33090669,0.17837514
-5.58579290,2.58094413,0.00603959,0.01582353,0.66047485,1.20620272,0.00904949,1.20012878,0.33857329,0.18333082
-5.57978989,2.61251147,0.00610697,0.01596446,0.66377228,1.21812805,0.00881063,1.21527353,0.34562604,0.18796402
-5.57378689,2.63757794,0.00613154,0.01622419,0.66474677,1.22686337,0.00861330,1.22718902,0.35197136,0.19220744
-5.56778389,2.65555197,0.00611277,0.01659553,0.66337387,1.23214177,0.00845158,1.23562558,0.35753009,0.19600306
-5.56178089,2.66599962,0.00605101,0.01707170,0.65967708,1.23377617,0.00831956,1.24040393,0.36223846,0.19930385
-5.55577789,2.66865078,0.00594759,0.01764670,0.65372518,1.23166224,0.00821154,1.24141650,0.36604833,0.20207494
-5.54977489,2.66339891,0.00580466,0.01831560,0.64562792,1.22577803,0.00812218,1.23862598,0.36892689,0.20429444
-5.54377189,2.65029489,0.00562520,0.01907478,0.63553062,1.21618045,0.00804668,1.23206166,0.37085584,0.20595371
-5.53776888,2.62953607,0.00541285,0.01992206,0.62360776,1.20299927,0.00798081,1.22181375,0.37183019,0.20705735
-5.53176588,2.60145129,0.00517185,0.02085678,0.61005616,1.18642895,0.00792100,1.20802639,0.37185683,0.20762265
-5.52576288,2.56648326,0.00490684,0.02187969,0.59508801,1.16671920,0.00786437,1.19088978,0.37095297,0.20767874
-5.51975988,2.52516934,0.00462274,0.02299289,0.57892405,1.14416465,0.00780865,1.17063195,0.36914461,0.20726540
-5.51375688,2.47812172,0.00432460,0.02419953,0.56178728,1.11909436,0.00775221,1.14751055,0.36646507,0.20643155
-5.50775388,2.42600809,0.00401744,0.02550356,0.54389728,1.09186168,0.00769394,1.12180526,0.36295377,0.20523363
-5.50175088,2.36953351,0.00370612,0.02690931,0.52546553,1.06283481,0.00763324,1.09381077,0.35865514,0.20373370
-5.49574787,2.30942404,0.00339523,0.02842107,0.50669159,1.03238859,0.00756986,1.06383087,0.35361778,0.20199754
-5.48974487,2.24641249,0.00308895,0.03004260,0.48776027,1.00089741,0.00750386,1.03217350,0.34789392,0.20009264
-5.48374187,2.18122653,0.00279099,0.03177662,0.46883984,0.96872965,0.00743551,0.99914683,0.34153892,0.19808627
-5.47773887,2.11457912,0.00250457,0.03362433,0.45008110,0.93624342,0.00736519,0.96505634,0.33461105,0.19604362
-5.47173587,2.04716114,0.00223232,0.03558486,0.43161717,0.90378366,0.00729333,0.93020270,0.32717125,0.19402601
-5.46573287,1.97963591,0.00197630,0.03765492,0.41356404,0.87168026,0.00722032,0.89488032,0.31928297,0.19208941
-5.45972986,1.91263540,0.00173801,0.03982835,0.39602156,0.84024718,0.00714646,0.85937633,0.31101193,0.19028309
-5.45372686,1.84675782,0.00151841,0.04209592,0.37907480,0.80978222,0.00707190,0.82396986,0.30242585,0.18864858
-5.44772386,1.78256614,0.00131798,0.04444513,0.36279571,0.78056731,0.00699663,0.78893144,0.29359407,0.18721899
-5.44172086,1.72058745,0.00113674,0.04686026,0.34724486,0.75286900,0.00692045,0.75452237,0.28458702,0.18601858
-5.43571786,1.66131290,0.00097434,0.04932249,0.33247320,0.72693917,0.00684295,0.72099402,0.27547568,0.18506276
-5.42971486,1.60519797,0.00083009,0.05181021,0.31852385,0.70301563,0.00676356,0.68858691,0.26633086,0.18435841
-5.42371186,1.55266307,0.00070309,0.05429944,0.30543378,0.68132267,0.00668155,0.65752975,0.25722248,0.18390453
-5.41770885,1.50409437,0.00059222,0.05676450,0.29323526,0.66207140,0.00659605,0.62803822,0.24821889,0.18369327
-5.41170585,1.45984480,0.00049624,0.05917868,0.28195731,0.64545997,0.00650615,0.60031380,0.23938610,0.18371113
-5.40570285,1.42023512,0.00041384,0.06151503,0.27162688,0.63167347,0.00641094,0.57454249,0.23078715,0.18394044
-5.39969985,1.38555510,0.00034370,0.06374726,0.26226979,0.62088372,0.00630956,0.55089355,0.22248158,0.18436092
-5.39369685,1.35606461,0.00028449,0.06585055,0.25391155,0.61324882,0.00620128,0.52951842,0.21452493,0.18495133
-5.38769385,1.33199459,0.00023495,0.06780245,0.24657784,0.60891246,0.00608558,0.51054963,0.20696837,0.18569107
-5.38169085,1.31354777,0.00019387,0.06958354,0.24029478,0.60800308,0.00596219,0.49409997,0.19985839,0.18656157
-5.37568784,1.30089880,0.00016016,0.07117812,0.23508887,0.61063277,0.00583116,0.48026166,0.19323661,0.18754754
-5.36968484,1.29419399,0.00013281,0.07257463,0.23098666,0.61689595,0.00569291,0.46910580,0.18713952,0.18863789
-5.36368184,1.29355017,0.00011092,0.07376595,0.22801405,0.62686792,0.00554819,0.46068177,0.18159832,0.18982624
-5.35767884,1.29905290,0.00009370,0.07474945,0.22619530,0.64060304,0.00539819,0.45501680,0.17663865,0.19111109
-5.35167584,1.31075380,0.00008047,0.07552688,0.22555174,0.65813297,0.00524442,0.45211559,0.17228033,0.19249552
-5.34567284,1.32866721,0.00007066,0.07610400,0.22610022,0.67946461,0.00508875,0.45196002,0.16853701,0.19398656
-5.33966983,1.35276631,0.00006376,0.07649011,0.22785136,0.70457821,0.00493331,0.45450888,0.16541582,0.19559413
-5.33366683,1.38297893,0.00005936,0.07669736,0.23080764,0.73342541,0.00478043,0.45969786,0.16291689,0.19732969
-5.32766383,1.41918336,0.00005714,0.07674002,0.23496155,0.76592770,0.00463257,0.46743956,0.16103301,0.19920481
-5.32166083,1.46120457,0.00005681,0.07663366,0.24029373,0.80197511,0.00449217,0.47762394,0.15974919,0.20122944
-5.31565783,1.50881122,0.00005814,0.07639436,0.24677136,0.84142553,0.00436161,0.49011897,0.15904246,0.20341042
-5.30965483,1.56171390,0.00006095,0.07603794,0.25434686,0.88410462,0.00424304,0.50477178,0.15888171,0.20574995
-5.30365183,1.61956483,0.00006508,0.07557930,0.26295703,0.92980654,0.00413833,0.52141025,0.15922784,0.20824442
-5.29764882,1.68195948,0.00007039,0.07503192,0.27252262,0.97829545,0.00404894,0.53984516,0.16003405,0.21088355
-5.29164582,1.74844013,0.00007678,0.07440750,0.28294861,1.02930792,0.00397585,0.55987289,0.16124655,0.21364988
-5.28564282,1.81850155,0.00008412,0.07371576,0.29412498,1.08255611,0.00391953,0.58127857,0.16280543,0.21651885
-5.27963982,1.89159860,0.00009230,0.07296454,0.30592820,1.13773173,0.00387984,0.60383979,0.16464596,0.21945926
-5.27363682,1.96715565,0.00010122,0.07215993,0.31822326,1.19451056,0.00385611,0.62733055,0.16670006,0.22243422
-5.26763382,2.04457734,0.00011076,0.07130668,0.33086627,1.25255735,0.00384706,0.65152552,0.16889810,0.22540250
-5.26163082,2.12326041,0.00012080,0.07040869,0.34370740,1.31153100,0.00385091,0.67620427,0.17117076,0.22832032
-5.25562781,2.20260578,0.00013121,0.06946961,0.35659430,1.37108959,0.00386541,0.70115538,0.17345112,0.23114324
-5.24962481,2.28203059,0.00014187,0.06849345,0.36937551,1.43089516,0.00388794,0.72618015,0.17567663,0.23382829
-5.24362181,2.36097932,0.00015262,0.06748527,0.38190398,1.49061798,0.00391562,0.75109583,0.17779110,0.23633607
-5.23761881,2.43893364,0.00016334,0.06645172,0.39404037,1.54994002,0.00394538,0.77573803,0.17974645,0.23863273
-5.23161581,2.51542032,0.00017389,0.06540156,0.40565616,1.60855766,0.00397416,0.79996232,0.18150422,0.24069174
-5.22561281,2.59001686,0.00018414,0.06434605,0.41663612,1.66618332,0.00399896,0.82364481,0.18303676,0.24249523
-5.21960980,2.66235451,0.00019396,0.06329914,0.42688040,1.72254607,0.00401703,0.84668167,0.18432796,0.24403502
-5.21360680,2.73211866,0.00020323,0.06227757,0.43630585,1.77739133,0.00402590,0.86898767,0.18537360,0.24531306
-5.20760380,2.79904639,0.00021187,0.06130070,0.44484663,1.83047953,0.00402357,0.89049368,0.18618118,0.24634134
-5.20160080,2.86292165,0.00021979,0.06039022,0.45245420,1.88158418,0.00400849,0.91114339,0.18676925,0.24714134
-5.19559780,2.92356814,0.00022693,0.05956971,0.45909653,1.93048919,0.00397969,0.93088927,0.18716634,0.24774292
-5.18959480,2.98084048,0.00023323,0.05886403,0.46475671,1.97698604,0.00393677,0.94968814,0.18740940,0.24818276
-5.18359180,3.03461423,0.00023869,0.05829859,0.46943108,2.02087075,0.00387991,0.96749653,0.18754198,0.24850249
-5.17758879,3.08477536,0.00024329,0.05789859,0.47312692,2.06194117,0.00380987,0.98426612,0.18761201,0.24874650
-5.17158579,3.13120982,0.00024705,0.05768821,0.47585996,2.09999459,0.00372790,0.99993955,0.18766947,0.24895965
-5.16558279,3.17379395,0.00024999,0.05768977,0.47765180,2.13482616,0.00363573,1.01444687,0.18776398,0.24918495
-5.15957979,3.21238632,0.00025215,0.05792297,0.47852739,2.16622814,0.00353546,1.02770290,0.18794235,0.24946135
-5.15357679,3.24682156,0.00025358,0.05840415,0.47851281,2.19399012,0.00342945,1.03960568,0.18824632,0.24982173
-5.14757379,3.27690658,0.00025432,0.05914573,0.47763337,2.21790046,0.00332026,1.05003617,0.18871047,0.25029122
-5.14157079,3.30241957,0.00025442,0.06015571,0.47591224,2.23774876,0.00321052,1.05885930,0.18936047,0.25088597
-5.13556778,3.32311189,0.00025394,0.06143728,0.47336955,2.25332944,0.00310280,1.06592639,0.19021171,0.25161236
-5.12956478,3.33871277,0.00025291,0.06298868,0.47002212,2.26444638,0.00299959,1.07107883,0.19126839,0.25246666
-5.12356178,3.34893680,0.00025136,0.06480309,0.46588370,2.27091820,0.00290314,1.07415298,0.19252299,0.25343526
-5.11755878,3.35349369,0.00024931,0.06686877,0.46096573,2.27258431,0.00281542,1.07498595,0.19395635,0.25449537
-5.11155578,3.35210000,0.00024677,0.06916923,0.45527854,2.26931121,0.00273807,1.07342215,0.19553814,0.25561615
-5.10555278,3.34449225,0.00024376,0.07168359,0.44883278,2.26099889,0.00267235,1.06932019,0.19722775,0.25676017
-5.09954977,3.33044060,0.00024025,0.07438702,0.44164109,2.24758702,0.00261913,1.06255988,0.19897565,0.25788522
-5.09354677,3.30976272,0.00023623,0.07725123,0.43371982,2.22906073,0.00257891,1.05304890,0.20072497,0.25894626
-5.08754377,3.28233694,0.00023170,0.08024508,0.42509057,2.20545554,0.00255179,1.04072890,0.20241340,0.25989742
-5.08154077,3.24811421,0.00022663,0.08333520,0.41578164,2.17686154,0.00253754,1.02558059,0.20397521,0.26069409
-5.07553777,3.20712822,0.00022101,0.08648658,0.40582905,2.14342638,0.00253567,1.00762780,0.20534338,0.26129477
-5.06953477,3.15950344,0.00021483,0.08966332,0.39527731,2.10535707,0.00254543,0.98694001,0.20645170,0.26166280
-5.06353177,3.10546049,0.00020809,0.09282920,0.38417966,2.06292068,0.00256590,0.96363341,0.20723687,0.26176781
-5.05752876,3.04531902,0.00020081,0.09594840,0.37259796,2.01644366,0.00259611,0.93787048,0.20764038,0.26158687
-5.05152576,2.97949773,0.00019302,0.09898613,0.36060219,1.96631011,0.00263501,0.90985789,0.20761030,0.26110525
-5.04552276,2.90851194,0.00018477,0.10190924,0.34826959,1.91295899,0.00268162,0.87984302,0.20710285,0.26031688
-5.03951976,2.83296874,0.00017611,0.10468689,0.33568356,1.85688036,0.00273508,0.84810917,0.20608377,0.25922449
-5.03351676,2.75356000,0.00016713,0.10729116,0.32293242,1.79861092,0.00279464,0.81496974,0.20452940,0.25783938
-5.02751376,2.67105382,0.00015793,0.10969767,0.31010812,1.73872884,0.00285979,0.78076144,0.20242769,0.25618102
-5.02151076,2.58628457,0.00014863,0.11188622,0.29730495,1.67784821,0.00293022,0.74583708,0.19977880,0.25427635
-5.01550775,2.50014211,0.00013935,0.11384145,0.28461847,1.61661312,0.00300590,0.71055798,0.19659577,0.25215911
-5.00950475,2.41356042,0.00013025,0.11555348,0.27214466,1.55569140,0.00308703,0.67528644,0.19290480,0.24986893
-5.00350175,2.32750621,0.00012149,0.11701862,0.25997931,1.49576838,0.00317407,0.64037835,0.18874554,0.24745059
-4.99749875,2.24296756,0.00011325,0.11824008,0.24821786,1.43754039,0.00326771,0.60617629,0.18417118,0.24495328
-4.99149575,2.16094303,0.00010573,0.11922864,0.23695557,1.38170823,0.00336888,0.57300328,0.17924848,0.24243002
-4.98549275,2.08243135,0.00009915,0.12000346,0.22628800,1.32897066,0.00347868,0.54115723,0.17405764,0.23993728
-4.97948974,2.00842183,0.00009372,0.12059272,0.21631195,1.28001782,0.00359836,0.51090622,0.16869212,0.23753481
-4.97348674,1.93988561,0.00008970,0.12103440,0.20712666,1.23552467,0.00372933,0.48248473,0.16325831,0.23528570
-4.96748374,1.87776780,0.00008737,0.12137688,0.19883519,1.19614460,0.00387308,0.45609072,0.15787505,0.23325665
-4.96148074,1.82298053,0.00008701,0.12167953,0.19154610,1.16250311,0.00403121,0.43188361,0.15267309,0.23151852
-4.95547774,1.77639689,0.00008894,0.12201318,0.18537502,1.13519191,0.00420540,0.40998317,0.14779429,0.23014688
-4.94947474,1.73884581,0.00009353,0.12246036,0.18044633,1.11476328,0.00439741,0.39046911,0.14339062,0.22922288
-4.94347174,1.71110779,0.00010115,0.12311541,0.17689461,1.10172516,0.00460910,0.37338158,0.13962296,0.22883387
-4.93746873,1.69391133,0.00011221,0.12408420,0.17486573,1.09653682,0.00484245,0.35872227,0.13665957,0.22907418
-4.93146573,1.68793010,0.00012716,0.12548357,0.17451767,1.09960538,0.00509956,0.34645620,0.13467427,0.23004554
-4.92546273,1.69378051,0.00014646,0.12744032,0.17602063,1.11128331,0.00538274,0.33651413,0.13384419,0.23185724
-4.91945973,1.71201956,0.00017061,0.13008975,0.17955650,1.13186673,0.00569450,0.32879546,0.13434720,0.23462591
-4.91345673,1.74314263,0.00020011,0.13357358,0.18531761,1.16159471,0.00603758,0.32317169,0.13635880,0.23847471
-4.90745373,1.78758081,0.00023546,0.13803744,0.19350441,1.20064918,0.00641496,0.31949019,0.14004867,0.24353188
-4.90145073,1.84569753,0.00027715,0.14362759,0.20432231,1.24915549,0.00682989,0.31757844,0.14557670,0.24992863
-4.89544772,1.91778392,0.00032567,0.15048720,0.21797742,1.30718309,0.00728584,0.31724841,0.15308859,0.25779621
-4.88944472,2.00405261,0.00038140,0.15875198,0.23467130,1.37474608,0.00778642,0.31830113,0.16271114,0.26726226
-4.88344172,2.10462956,0.00044472,0.16854538,0.25459474,1.45180331,0.00833537,0.32053125,0.17454721,0.27844636
-4.87743872,2.21954386,0.00051586,0.17997336,0.27792071,1.53825746,0.00893639,0.32373159,0.18867059,0.29145494
-4.87143572,2.34871522,0.00059497,0.19311903,0.30479661,1.63395296,0.00959301,0.32769732,0.20512084,0.30637567
-4.86543272,2.49193944,0.00068205,0.20803717,0.33533618,1.73867238,0.01030843,0.33222993,0.22389835,0.32327147
-4.85942971,2.64887223,0.00077693,0.22474904,0.36961119,1.85213115,0.01108532,0.33714061,0.24495995,0.34217441
-4.85342671,2.81901197,0.00087927,0.24323755,0.40764355,1.97397083,0.01192562,0.34225313,0.26821513,0.36307978
-4.84742371,3.00168233,0.00098855,0.26344327,0.44939793,2.10375099,0.01283031,0.34740608,0.29352335,0.38594059
-4.84142071,3.19601591,0.00110402,0.28526130,0.49477557,2.24094022,0.01379924,0.35245440,0.32069260,0.41066292
-4.83541771,3.40094032,0.00122475,0.30853950,0.54360965,2.38490695,0.01483090,0.35727025,0.34947947,0.43710235
-4.82941471,3.61516803,0.00134961,0.33307814,0.59566256,2.53491091,0.01592235,0.36174331,0.37959103,0.46506186
-4.82341171,3.83719159,0.00147727,0.35863125,0.65062550,2.69009603,0.01706901,0.36578040,0.41068857,0.49429143
-4.81740870,4.06528574,0.00160625,0.38490975,0.70812077,2.84948607,0.01826471,0.36930477,0.44239336,0.52448963
-4.81140570,4.29751755,0.00173496,0.41158636,0.76770678,3.01198371,0.01950164,0.37225500,0.47429440,0.55530721
-4.80540270,4.53176559,0.00186168,0.43830241,0.82888595,3.17637430,0.02077047,0.37458374,0.50595805,0.58635294
-4.79939970,4.76574877,0.00198469,0.46467617,0.89111547,3.34133484,0.02206047,0.37625635,0.53693937,0.61720144
-4.79339670,4.99706480,0.00210225,0.49031277,0.95382049,3.50544882,0.02335979,0.37724972,0.56679477,0.64740301
-4.78739370,5.22323779,0.00221268,0.51481509,1.01640963,3.66722715,0.02465571,0.37755118,0.59509564,0.67649500
-4.78139070,5.44177396,0.00231443,0.53779550,1.07829204,3.82513491,0.02593497,0.37715775,0.62144234,0.70401462
-4.77538769,5.65022371,0.00240612,0.55888782,1.13889543,3.97762355,0.02718422,0.37607561,0.64547811,0.72951238
-4.76938469,5.84624781,0.00248659,0.57775912,1.19768440,4.12316745,0.02839037,0.37431993,0.66690224,0.75256594
-4.76338169,6.02768516,0.00255494,0.59412079,1.25417805,4.26030353,0.02954106,0.37191493,0.68548182,0.77279361
-4.75737869,6.19261905,0.00261058,0.60773847,1.30796615,4.38767244,0.03062501,0.36889414,0.70106159,0.78986693
-4.75137569,6.33943884,0.00265323,0.61844027,1.35872301,4.50405926,0.03163247,0.36530066,0.71357127,0.80352196
-4.74537269,6.46689395,0.00268297,0.62612303,1.40621819,4.60843182,0.03255551,0.36118747,0.72302998,0.81356840
-4.73936968,6.57413721,0.00270020,0.63075619,1.45032349,4.69997460,0.03338827,0.35661752,0.72954740,0.81989650
-4.73336668,6.66075513,0.00270566,0.63238321,1.49101570,4.77811632,0.03412719,0.35166353,0.73332149,0.82248121
-4.72736368,6.72678309,0.00270036,0.63112025,1.52837474,4.84254940,0.03477107,0.34640741,0.73463273,0.82138335
-4.72136068,6.77270410,0.00268561,0.62715241,1.56257720,4.89324023,0.03532111,0.34093921,0.73383499,0.81674792
-4.71535768,6.79943076,0.00266287,0.62072739,1.59388542,4.93042905,0.03578077,0.33535565,0.73134332,0.80879939
-4.70935468,6.80827074,0.00263379,0.61214708,1.62263247,4.95461934,0.03615566,0.32975807,0.72761912,0.79783439
-4.70335168,6.80087697,0.00260010,0.60175727,1.64920370,4.96655670,0.03645322,0.32425007,0.72315318,0.78421196
-4.69734867,6.77918454,0.00256352,0.58993598,1.67401567,4.96719822,0.03668242,0.31893466,0.71844732,0.76834190
-4.69134567,6.74533715,0.00252574,0.57708089,1.69749353,4.95767338,0.03685335,0.31391141,0.71399528,0.75067169
-4.68534267,6.70160616,0.00248832,0.56359636,1.72004784,4.93923847,0.03697687,0.30927332,0.71026381,0.73167246
-4.67933967,6.65030620,0.00245265,0.54988059,1.74205203,4.91322667,0.03706411,0.30510396,0.70767451,0.71182478
-4.67333667,6.59371095,0.00241988,0.53631339,1.76382171,4.88099595,0.03712609,0.30147474,0.70658738,0.69160461
-4.66733367,6.53397300,0.00239090,0.52324507,1.78559684,4.84387769,0.03717334,0.29844271,0.70728672,0.67147007
-4.66133067,6.47305139,0.00236632,0.51098675,1.80752760,4.80312813,0.03721553,0.29604880,0.70996990,0.65184947
-4.65532766,6.41264983,0.00234641,0.49980250,1.82966481,4.75988511,0.03726120,0.29431675,0.71473960,0.63313091
-4.64932466,6.35416825,0.00233116,0.48990345,1.85195532,4.71513200,0.03731756,0.29325275,0.72159976,0.61565390
-4.64332166,6.29866932,0.00232023,0.48144413,1.87424254,4.66967035,0.03739032,0.29284575,0.73045550,0.59970289
