energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Mn_p_up,Mn_d_up,Se_s_up,Se_p_up
-5.74787394,0.57403283,0.00813804,0.02074600,0.10772147,0.12198702,0.25523990,0.10086915,0.01020217,0.24219372
-5.74187094,0.56977167,0.00847884,0.02033061,0.10719278,0.12190311,0.25380626,0.09868447,0.01038413,0.23936175
-5.73586793,0.56666761,0.00877290,0.02005094,0.10713268,0.12182143,0.25250058,0.09708183,0.01055150,0.23727450
-5.72986493,0.56426704,0.00901458,0.01988604,0.10744921,0.12166963,0.25117070,0.09595874,0.01069363,0.23572487
-5.72386193,0.56218954,0.00919931,0.01981814,0.10806672,0.12138741,0.24968492,0.09523333,0.01080159,0.23453831
-5.71785893,0.56014149,0.00932380,0.01983309,0.10892837,0.12092893,0.24793794,0.09484706,0.01086840,0.23357923
-5.71185593,0.55792632,0.00938617,0.01992074,0.10999768,0.12026474,0.24585549,0.09476672,0.01088919,0.23275573
-5.70585293,0.55545103,0.00938601,0.02007497,0.11125908,0.11938295,0.24339764,0.09498565,0.01086127,0.23202262
-5.69984992,0.55272858,0.00932448,0.02029367,0.11271746,0.11828987,0.24056047,0.09552412,0.01078411,0.23138257
-5.69384692,0.54987624,0.00920424,0.02057843,0.11439667,0.11700973,0.23737615,0.09642883,0.01065931,0.23088529
-5.68784392,0.54710967,0.00902942,0.02093407,0.11633710,0.11558375,0.23391137,0.09777155,0.01049050,0.23062492
-5.68184092,0.54473310,0.00880547,0.02136803,0.11859240,0.11406845,0.23026417,0.09964685,0.01028308,0.23073550
-5.67583792,0.54312584,0.00853902,0.02188959,0.12122548,0.11253330,0.22655945,0.10216896,0.01004404,0.23138492
-5.66983492,0.54272562,0.00823766,0.02250903,0.12430395,0.11105773,0.22294315,0.10546782,0.00978164,0.23276732
-5.66383192,0.54400930,0.00790970,0.02323668,0.12789519,0.10972777,0.21957560,0.10968437,0.00950510,0.23509439
-5.65782891,0.54747180,0.00756391,0.02408198,0.13206127,0.10863235,0.21662413,0.11496519,0.00922420,0.23858571
-5.65182591,0.55360380,0.00720926,0.02505255,0.13685401,0.10785937,0.21425548,0.12145663,0.00894897,0.24345870
-5.64582291,0.56286930,0.00685466,0.02615330,0.14231029,0.10749189,0.21262810,0.12929859,0.00868931,0.24991825
-5.63981991,0.57568368,0.00650869,0.02738567,0.14844795,0.10760441,0.21188500,0.13861805,0.00845461,0.25814670
-5.63381691,0.59239332,0.00617936,0.02874700,0.15526247,0.10825953,0.21214716,0.14952271,0.00825345,0.26829437
-5.62781391,0.61325750,0.00587394,0.03023009,0.16272456,0.10950503,0.21350799,0.16209485,0.00809332,0.28047115
-5.62181091,0.63843332,0.00559875,0.03182295,0.17077885,0.11137167,0.21602907,0.17638571,0.00798038,0.29473942
-5.61580790,0.66796454,0.00535907,0.03350878,0.17934392,0.11387160,0.21973731,0.19241064,0.00791923,0.31110867
-5.60980490,0.70177462,0.00515904,0.03526621,0.18831336,0.11699757,0.22462369,0.21014525,0.00791287,0.32953210
-5.60380190,0.73966469,0.00500167,0.03706973,0.19755837,0.12072310,0.23064367,0.22952286,0.00796255,0.34990546
-5.59779890,0.78131645,0.00488880,0.03889037,0.20693134,0.12500331,0.23771930,0.25043343,0.00806785,0.37206823
-5.59179590,0.82630042,0.00482123,0.04069660,0.21627067,0.12977671,0.24574294,0.27272414,0.00822672,0.39580724
-5.58579290,0.87408905,0.00479881,0.04245537,0.22540651,0.13496772,0.25458244,0.29620176,0.00843560,0.42086270
-5.57978989,0.92407473,0.00482060,0.04413330,0.23416713,0.14048984,0.26408766,0.32063682,0.00868967,0.44693655
-5.57378689,0.97559201,0.00488507,0.04569796,0.24238584,0.14624942,0.27409801,0.34576959,0.00898303,0.47370289
-5.56778389,1.02794319,0.00499029,0.04711918,0.24990808,0.15214980,0.28445077,0.37131775,0.00930908,0.50082009
-5.56178089,1.08042665,0.00513423,0.04837034,0.25659838,0.15809575,0.29498980,0.39698540,0.00966077,0.52794431
-5.55577789,1.13236648,0.00531495,0.04942960,0.26234689,0.16399784,0.30557434,0.42247327,0.01003100,0.55474373
-5.54977489,1.18314240,0.00553087,0.05028098,0.26707529,0.16977682,0.31608740,0.44748958,0.01041297,0.58091305
-5.54377189,1.23221852,0.00578103,0.05091535,0.27074164,0.17536756,0.32644352,0.47176114,0.01080052,0.60618748
-5.53776888,1.27916961,0.00606527,0.05133105,0.27334412,0.18072240,0.33659531,0.49504409,0.01118851,0.63035566
-5.53176588,1.32370346,0.00638446,0.05153446,0.27492337,0.18581395,0.34653866,0.51713382,0.01157309,0.65327076
-5.52576288,1.36567824,0.00674055,0.05154017,0.27556332,0.19063680,0.35631605,0.53787342,0.01195194,0.67485919
-5.51975988,1.40511353,0.00713674,0.05137092,0.27539046,0.19520839,0.36601794,0.55716025,0.01232451,0.69512635
-5.51375688,1.44219439,0.00757742,0.05105726,0.27457153,0.19956869,0.37578194,0.57495012,0.01269207,0.71415898
-5.50775388,1.47726780,0.00806814,0.05063691,0.27330966,0.20377878,0.38578965,0.59125884,0.01305781,0.73212383
-5.50175088,1.51083129,0.00861544,0.05015392,0.27183908,0.20791833,0.39626127,0.60616090,0.01342668,0.74926250
-5.49574787,1.54351389,0.00922664,0.04965755,0.27041856,0.21208196,0.40744798,0.61978532,0.01380531,0.76588257
-5.48974487,1.57605000,0.00990952,0.04920096,0.26932371,0.21637477,0.41962229,0.63230880,0.01420171,0.78234520
-5.48374187,1.60924718,0.01067196,0.04883974,0.26883855,0.22090695,0.43306678,0.64394645,0.01462492,0.79904969
-5.47773887,1.64394905,0.01152148,0.04863034,0.26924633,0.22578801,0.44806141,0.65494074,0.01508461,0.81641564
-5.47173587,1.68099497,0.01246474,0.04862841,0.27082017,0.23112062,0.46487006,0.66554897,0.01559053,0.83486338
-5.46573287,1.72117838,0.01350704,0.04888706,0.27381366,0.23699442,0.48372672,0.67603036,0.01615201,0.85479378
-5.45972986,1.76520566,0.01465180,0.04945520,0.27845167,0.24348021,0.50482188,0.68663317,0.01677740,0.87656809
-5.45372686,1.81365767,0.01589999,0.05037593,0.28492178,0.25062465,0.52828985,0.69758281,0.01747345,0.90048905
-5.44772386,1.86695578,0.01724975,0.05168497,0.29336657,0.25844580,0.55419737,0.70907166,0.01824482,0.92678406
-5.44172086,1.92533417,0.01869591,0.05340928,0.30387696,0.26692988,0.58253426,0.72125102,0.01909357,0.95559133
-5.43571786,1.98881997,0.02022978,0.05556589,0.31648692,0.27602919,0.61320643,0.73422600,0.02001877,0.98694970
-5.42971486,2.05722210,0.02183889,0.05816088,0.33116966,0.28566159,0.64603182,0.74805325,0.02101616,1.02079267
-5.42371186,2.13012981,0.02350703,0.06118869,0.34783561,0.29571147,0.68073941,0.76274197,0.02207801,1.05694694
-5.41770885,2.20692070,0.02521431,0.06463167,0.36633211,0.30603222,0.71697157,0.77825787,0.02319308,1.09513561
-5.41170585,2.28677818,0.02693751,0.06845994,0.38644509,0.31645019,0.75428971,0.79452974,0.02434671,1.13498588
-5.40570285,2.36871741,0.02865048,0.07263169,0.40790263,0.32676996,0.79218321,0.81145830,0.02552112,1.17604082
-5.39969985,2.45161856,0.03032477,0.07709364,0.43038034,0.33678060,0.83008137,0.82892639,0.02669577,1.21777464
-5.39369685,2.53426555,0.03193035,0.08178206,0.45350861,0.34626291,0.86736790,0.84680983,0.02784798,1.25961079
-5.38769385,2.61538861,0.03343651,0.08662398,0.47688138,0.35499692,0.90339759,0.86498822,0.02895353,1.30094184
-5.38169085,2.69370839,0.03481270,0.09153879,0.50006636,0.36276979,0.93751445,0.88335454,0.02998744,1.34115025
-5.37568784,2.76797944,0.03602961,0.09644011,0.52261624,0.36938325,0.96907073,0.90182306,0.03092482,1.37962901
-5.36968484,2.83703119,0.03706007,0.10123796,0.54408073,0.37466072,0.99744603,0.92033472,0.03174164,1.41580112
-5.36368184,2.89980415,0.03787999,0.10584098,0.56401888,0.37845336,1.02206576,0.93885962,0.03241564,1.44913704
-5.35767884,2.95538010,0.03846923,0.11015894,0.58201141,0.38064512,1.04241834,0.95739619,0.03292705,1.47916938
-5.35167584,3.00300474,0.03881227,0.11410512,0.59767239,0.38115639,1.05807030,0.97596714,0.03325934,1.50550413
-5.34567284,3.04210205,0.03889884,0.11759873,0.61066018,0.37994617,1.06867884,0.99461234,0.03339976,1.52782815
-5.33966983,3.07228017,0.03872421,0.12056717,0.62068684,0.37701271,1.07400133,1.01337903,0.03333984,1.54591265
-5.33366683,3.09332874,0.03828941,0.12294803,0.62752597,0.37239258,1.07390140,1.03231007,0.03307563,1.55961276
-5.32766383,3.10520841,0.03760121,0.12469082,0.63101848,0.36615832,1.06835143,1.05143090,0.03260788,1.56886347
-5.32166083,3.10803365,0.03667180,0.12575826,0.63107617,0.35841486,1.05743139,1.07073639,0.03194193,1.57367237
-5.31565783,3.10205002,0.03551843,0.12612725,0.62768295,0.34929479,1.04132430,1.09017819,0.03108753,1.57410975
-5.30965483,3.08760776,0.03416278,0.12578920,0.62089369,0.33895290,1.02030831,1.10965392,0.03005846,1.57029702
-5.30365183,3.06513333,0.03263016,0.12475008,0.61083087,0.32756015,0.99474607,1.12899887,0.02887202,1.56239393
-5.29764882,3.03510080,0.03094876,0.12302981,0.59767897,0.31529751,0.96507179,1.14798089,0.02754841,1.55058582
-5.29164582,2.99800476,0.02914863,0.12066133,0.58167722,0.30234978,0.93177663,1.16629938,0.02611007,1.53507134
-5.28564282,2.95433640,0.02726083,0.11768923,0.56311073,0.28889986,0.89539303,1.18358824,0.02458092,1.51605161
-5.27963982,2.90456394,0.02531646,0.11416806,0.54230068,0.27512358,0.85647877,1.19942329,0.02298560,1.49372139
-5.27363682,2.84911849,0.02334582,0.11016039,0.51959378,0.26118526,0.81560132,1.21333369,0.02134878,1.46826262
-5.26763382,2.78838574,0.02137765,0.10573472,0.49535163,0.24723430,0.77332309,1.22481700,0.01969444,1.43984066
-5.26163082,2.72270379,0.01943847,0.10096334,0.46994037,0.23340265,0.73018828,1.23335729,0.01804528,1.40860339
-5.25562781,2.65236668,0.01755202,0.09592018,0.44372098,0.21980342,0.68671150,1.23844524,0.01642222,1.37468287
-5.24962481,2.57763319,0.01573897,0.09067884,0.41704056,0.20653041,0.64336878,1.23959950,0.01484393,1.33819948
-5.24362181,2.49873980,0.01401660,0.08531070,0.39022502,0.19365856,0.60059087,1.23638789,0.01332661,1.29926798
-5.23761881,2.41591668,0.01239878,0.07988341,0.36357312,0.18124520,0.55875916,1.22844765,0.01188371,1.25800490
-5.23161581,2.32940544,0.01089598,0.07445952,0.33735221,0.16933198,0.51820396,1.21550349,0.01052595,1.21453682
-5.22561281,2.23947709,0.00951547,0.06909555,0.31179548,0.15794723,0.47920508,1.19738263,0.00926128,1.16900859
-5.21960980,2.14644907,0.00826156,0.06384129,0.28710084,0.14710861,0.44199439,1.17402595,0.00809501,1.12159109
-5.21360680,2.05069991,0.00713595,0.05873939,0.26343111,0.13682599,0.40676007,1.14549483,0.00703003,1.07248783
-5.20760380,1.95268058,0.00613814,0.05382534,0.24091547,0.12710415,0.37365209,1.11197326,0.00606700,1.02193988
-5.20160080,1.85292184,0.00526584,0.04912759,0.21965191,0.11794546,0.34278861,1.07376520,0.00520472,0.97022879
-5.19559780,1.75203694,0.00451542,0.04466789,0.19971035,0.10935215,0.31426268,1.03128741,0.00444036,0.91767724
-5.18959480,1.65071957,0.00388230,0.04046185,0.18113633,0.10132831,0.28814914,0.98505810,0.00376986,0.86464742
-5.18359180,1.54973725,0.00336142,0.03651954,0.16395481,0.09388139,0.26451097,0.93568203,0.00318817,0.81153711
-5.17758879,1.44992036,0.00294749,0.03284619,0.14817407,0.08702322,0.24340509,0.88383284,0.00268964,0.75877368
-5.17158579,1.35214755,0.00263540,0.02944288,0.13378937,0.08077060,0.22488714,0.83023353,0.00226820,0.70680644
-5.16558279,1.25732829,0.00242037,0.02630730,0.12078625,0.07514541,0.20901507,0.77563586,0.00191767,0.65609751
-5.15957979,1.16638324,0.00229819,0.02343434,0.10914338,0.07017425,0.19585141,0.72079971,0.00163191,0.60711196
-5.15357679,1.08022353,0.00226528,0.02081674,0.09883485,0.06588770,0.18546409,0.66647317,0.00140503,0.56030738
-5.14757379,0.99972970,0.00231873,0.01844562,0.08983184,0.06231926,0.17792580,0.61337419,0.00123145,0.51612353
-5.14157079,0.92573109,0.00245630,0.01631091,0.08210382,0.05950395,0.17331190,0.56217426,0.00110604,0.47497243
-5.13556778,0.85898636,0.00267631,0.01440172,0.07561901,0.05747670,0.17169701,0.51348470,0.00102412,0.43722920
-5.12956478,0.80016572,0.00297746,0.01270665,0.07034448,0.05627059,0.17315028,0.46784579,0.00098150,0.40322396
-5.12356178,0.74983516,0.00335873,0.01121402,0.06624576,0.05591489,0.17772975,0.42571880,0.00097442,0.37323492
-5.11755878,0.70844313,0.00381905,0.00991201,0.06328608,0.05643316,0.18547572,0.38748098,0.00099957,0.34748289
-5.11155578,0.67630958,0.00435712,0.00878883,0.06142542,0.05784125,0.19640376,0.35342323,0.00105399,0.32612710
-5.10555278,0.65361765,0.00497113,0.00783275,0.06061935,0.06014541,0.21049737,0.32375022,0.00113502,0.30926236
-5.09954977,0.64040789,0.00565849,0.00703220,0.06081783,0.06334055,0.22770077,0.29858259,0.00124025,0.29691757
-5.09354677,0.63657502,0.00641559,0.00637579,0.06196411,0.06740868,0.24791224,0.27796076,0.00136741,0.28905538
-5.08754377,0.64186720,0.00723759,0.00585233,0.06399378,0.07231760,0.27097830,0.26185009,0.00151433,0.28557295
-5.08154077,0.65588782,0.00811828,0.00545090,0.06683398,0.07801999,0.29668914,0.25014681,0.00167891,0.28630373
-5.07553777,0.67809981,0.00904992,0.00516083,0.07040303,0.08445282,0.32477572,0.24268453,0.00185905,0.29102019
-5.06953477,0.70783259,0.01002323,0.00497178,0.07461042,0.09153736,0.35490880,0.23924096,0.00205265,0.29943739
-5.06353177,0.74429158,0.01102744,0.00487378,0.07935726,0.09917958,0.38670022,0.23954467,0.00225762,0.31121744
-5.05752876,0.78657049,0.01205040,0.00485729,0.08453717,0.10727124,0.41970663,0.24328176,0.00247192,0.32597482
-5.05152576,0.83366635,0.01307877,0.00491329,0.09003768,0.11569148,0.45343566,0.25010231,0.00269358,0.34328248
-5.04552276,0.88449728,0.01409835,0.00503336,0.09574218,0.12430905,0.48735469,0.25962671,0.00292083,0.36267891
-5.03951976,0.93792279,0.01509445,0.00520980,0.10153216,0.13298507,0.52090186,0.27145186,0.00315215,0.38367591
-5.03351676,0.99276661,0.01605230,0.00543577,0.10728998,0.14157631,0.55349925,0.28515732,0.00338645,0.40576726
-5.02751376,1.04784150,0.01695758,0.00570537,0.11290186,0.14993892,0.58456766,0.30031154,0.00362316,0.42843811
-5.02151076,1.10197554,0.01779690,0.00601380,0.11826104,0.15793237,0.61354260,0.31647824,0.00386237,0.45117492
-5.01550775,1.15403949,0.01855840,0.00635750,0.12327106,0.16542368,0.63989080,0.33322297,0.00410504,0.47347585
-5.00950475,1.20297420,0.01923219,0.00673424,0.12784885,0.17229156,0.66312661,0.35011993,0.00435309,0.49486145
-5.00350175,1.24781741,0.01981093,0.00714325,0.13192772,0.17843049,0.68282761,0.36675909,0.00460952,0.51488516
-4.99749875,1.28772890,0.02029015,0.00758527,0.13545982,0.18375440,0.69864864,0.38275337,0.00487857,0.53314352
-4.99149575,1.32201316,0.02066867,0.00806259,0.13841817,0.18819989,0.71033377,0.39774595,0.00516576,0.54928571
-4.98549275,1.35013864,0.02094875,0.00857904,0.14079805,0.19172881,0.71772543,0.41141743,0.00547794,0.56302199
-4.97948974,1.37175268,0.02113626,0.00913994,0.14261758,0.19433006,0.72077039,0.42349271,0.00582326,0.57413081
-4.97348674,1.38669156,0.02124060,0.00975195,0.14391755,0.19602048,0.71952225,0.43374719,0.00621114,0.58246429
-4.96748374,1.39498507,0.02127460,0.01042286,0.14476033,0.19684486,0.71414026,0.44201231,0.00665212,0.58795171
-4.96148074,1.39685521,0.02125412,0.01116138,0.14522805,0.19687489,0.70488446,0.44817982,0.00715770,0.59060093
-4.95547774,1.39270907,0.02119772,0.01197671,0.14541984,0.19620721,0.69210744,0.45220489,0.00774009,0.59049756
-4.94947474,1.38312581,0.02112605,0.01287824,0.14544846,0.19496052,0.67624290,0.45410756,0.00841191,0.58780186
-4.94347174,1.36883837,0.02106125,0.01387500,0.14543627,0.19327192,0.65779164,0.45397252,0.00918582,0.58274343
-4.93746873,1.35071016,0.02102621,0.01497520,0.14551075,0.19129249,0.63730548,0.45194707,0.01007413,0.57561381
-4.93146573,1.32970785,0.02104382,0.01618569,0.14579975,0.18918245,0.61536981,0.44823723,0.01108837,0.56675725
-4.92546273,1.30687086,0.02113622,0.01751143,0.14642663,0.18710587,0.59258551,0.44310193,0.01223880,0.55655987
-4.91945973,1.28327888,0.02132402,0.01895494,0.14750554,0.18522530,0.56955088,0.43684560,0.01353394,0.54543774
-4.91345673,1.26001832,0.02162558,0.02051588,0.14913687,0.18369638,0.54684430,0.42980908,0.01498011,0.53382404
-4.90745373,1.23814893,0.02205636,0.02219058,0.15140333,0.18266278,0.52500829,0.42235933,0.01658100,0.52215597
-4.90145073,1.21867167,0.02262840,0.02397180,0.15436659,0.18225142,0.50453539,0.41487803,0.01833722,0.51086170
-4.89544772,1.20249889,0.02334984,0.02584849,0.15806464,0.18256840,0.48585637,0.40774961,0.02024603,0.50034785
-4.88944472,1.19042773,0.02422464,0.02780576,0.16251016,0.18369557,0.46933100,0.40134900,0.02230099,0.49098790
-4.88344172,1.18311751,0.02525244,0.02982498,0.16768971,0.18568794,0.45524157,0.39602949,0.02449188,0.48311185
-4.87743872,1.18107179,0.02642848,0.03188405,0.17356397,0.18857198,0.44378928,0.39211114,0.02680458,0.47699751
-4.87143572,1.18462555,0.02774381,0.03395784,0.18006888,0.19234488,0.43509326,0.38987019,0.02922111,0.47286358
-4.86543272,1.19393768,0.02918552,0.03601872,0.18711774,0.19697474,0.42919226,0.38952972,0.03171985,0.47086471
-4.85942971,1.20898896,0.03073717,0.03803728,0.19460404,0.20240169,0.42604856,0.39125198,0.03427583,0.47108860
-4.85342671,1.22958541,0.03237931,0.03998317,0.20240502,0.20853983,0.42555394,0.39513267,0.03686108,0.47355528
-4.84742371,1.25536662,0.03409014,0.04182595,0.21038569,0.21528000,0.42753731,0.40119730,0.03944525,0.47821831
-4.84142071,1.28581897,0.03584616,0.04353604,0.21840328,0.22249319,0.43177352,0.40939986,0.04199614,0.48496798
-4.83541771,1.32029285,0.03762295,0.04508564,0.22631178,0.23003448,0.43799316,0.41962386,0.04448049,0.49363619
-4.82941471,1.35802349,0.03939592,0.04644964,0.23396650,0.23774735,0.44589284,0.43168572,0.04686467,0.50400297
-4.82341171,1.39815474,0.04114110,0.04760640,0.24122842,0.24546834,0.45514566,0.44534031,0.04911553,0.51580422
-4.81740870,1.43976486,0.04283581,0.04853844,0.24796821,0.25303166,0.46541157,0.46028875,0.05120124,0.52874057
-4.81140570,1.48189370,0.04445937,0.04923306,0.25406976,0.26027386,0.47634739,0.47618790,0.05309202,0.54248694
-4.80540270,1.52357057,0.04599360,0.04968265,0.25943308,0.26703826,0.48761621,0.49266153,0.05476100,0.55670278
-4.79939970,1.56384185,0.04742335,0.04988496,0.26397663,0.27317905,0.49889611,0.50931257,0.05618486,0.57104239
-4.79339670,1.60179778,0.04873678,0.04984312,0.26763889,0.27856497,0.50988797,0.52573622,0.05734450,0.58516536
-4.78739370,1.63659773,0.04992556,0.04956552,0.27037923,0.28308245,0.52032234,0.54153337,0.05822553,0.59874678
-4.78139070,1.66749325,0.05098493,0.04906553,0.27217819,0.28663815,0.52996536,0.55632388,0.05881868,0.61148698
-4.77538769,1.69384852,0.05191361,0.04836103,0.27303708,0.28916089,0.53862353,0.56975939,0.05912009,0.62312055
-4.76938469,1.71515752,0.05271359,0.04747395,0.27297711,0.29060283,0.54614760,0.58153494,0.05913139,0.63342463
-4.76338169,1.73105770,0.05338977,0.04642961,0.27203803,0.29094004,0.55243523,0.59139935,0.05885974,0.64222604
-4.75737869,1.74133972,0.05394955,0.04525608,0.27027657,0.29017235,0.55743273,0.59916363,0.05831764,0.64940721
-4.75137569,1.74595308,0.05440235,0.04398352,0.26776445,0.28832271,0.56113566,0.60470738,0.05752264,0.65491071
-4.74537269,1.74500750,0.05475902,0.04264349,0.26458648,0.28543579,0.56358842,0.60798281,0.05649692,0.65874228
-4.73936968,1.73876997,0.05503136,0.04126835,0.26083842,0.28157629,0.56488271,0.60901624,0.05526674,0.66097207
-4.73336668,1.72765753,0.05523152,0.03989062,0.25662492,0.27682671,0.56515500,0.60790704,0.05386179,0.66173414
-4.72736368,1.71222595,0.05537155,0.03854249,0.25205750,0.27128488,0.56458290,0.60482404,0.05231448,0.66122406
-4.72136068,1.69315445,0.05546300,0.03725530,0.24725255,0.26506113,0.56338042,0.59999945,0.05065911,0.65969450
-4.71535768,1.67122686,0.05551654,0.03605913,0.24232943,0.25827551,0.56179228,0.59372064,0.04893107,0.65744895
-4.70935468,1.64730964,0.05554179,0.03498240,0.23740855,0.25105471,0.56008718,0.58631984,0.04716591,0.65483346
-4.70335168,1.62232721,0.05554718,0.03405151,0.23260954,0.24352918,0.55855023,0.57816241,0.04539855,0.65222665
-4.69734867,1.59723523,0.05553989,0.03329053,0.22804934,0.23583020,0.55747450,0.56963380,0.04366235,0.65002810
-4.69134567,1.57299247,0.05552596,0.03272083,0.22384029,0.22808709,0.55715204,0.56112578,0.04198840,0.64864542
-4.68534267,1.55053203,0.05551038,0.03236081,0.22008806,0.22042467,0.55786435,0.55302256,0.04040469,0.64848038
-4.67933967,1.53073270,0.05549726,0.03222556,0.21688967,0.21296076,0.55987275,0.54568698,0.03893555,0.64991434
-4.67333667,1.51439126,0.05549003,0.03232653,0.21433125,0.20580409,0.56340867,0.53944754,0.03760107,0.65329375
-4.66733367,1.50219661,0.05549158,0.03267121,0.21248590,0.19905229,0.56866447,0.53458660,0.03641669,0.65891586
-4.66133067,1.49470650,0.05550442,0.03326287,0.21141153,0.19279022,0.57578478,0.53133015,0.03539293,0.66701558
-4.65532766,1.49232777,0.05553071,0.03410022,0.21114874,0.18708856,0.58485900,0.52983967,0.03453530,0.67775369
-4.64932466,1.49530070,0.05557226,0.03517724,0.21171894,0.18200268,0.59591499,0.53020614,0.03384427,0.69120713
-4.64332166,1.50368825,0.05563045,0.03648306,0.21312270,0.17757177,0.60891457,0.53244664,0.03331552,0.70736189
