energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-2.96248124,10.43220793,0.01166757,4.08400323,0.37561801,0.46842495,0.03841940,1.47880751,4.61375107,3.55530970
-2.95647824,10.11243662,0.01205769,3.94226659,0.37216432,0.46271954,0.03935671,1.46716717,4.38340150,3.43852051
-2.95047524,9.78371951,0.01241097,3.79971209,0.36777057,0.45555390,0.04014649,1.45038048,4.15946053,3.31910401
-2.94447224,9.45240220,0.01272454,3.65921140,0.36250155,0.44712649,0.04077346,1.42873191,3.94583683,3.19929600
-2.93846923,9.12482120,0.01299665,3.52356839,0.35645297,0.43766587,0.04122513,1.40261830,3.74618907,3.08129139
-2.93246623,8.80719485,0.01322677,3.39547669,0.34974646,0.42742466,0.04149236,1.37253229,3.56388008,2.96720982
-2.92646323,8.50551889,0.01341562,3.27748022,0.34252405,0.41667286,0.04156982,1.33904404,3.40193792,2.85906428
-2.92046023,8.22546698,0.01356515,3.17193639,0.33494226,0.40569093,0.04145633,1.30278180,3.26302279,2.75873240
-2.91445723,7.97229626,0.01367851,3.08098159,0.32716608,0.39476261,0.04115506,1.26441214,3.14939873,2.66793047
-2.90845423,7.75075816,0.01375987,3.00649884,0.31936302,0.38416786,0.04067358,1.22462040,3.06290891,2.58818965
-2.90245123,7.56501441,0.01381424,2.95008715,0.31169735,0.37417578,0.04002366,1.18409185,3.00495381,2.52083436
-2.89644822,7.41855896,0.01384728,2.91303280,0.30432472,0.36503799,0.03922105,1.14349405,2.97647185,2.46696254
-2.89044522,7.31414621,0.01386495,2.89628261,0.29738724,0.35698235,0.03828492,1.10346076,2.97792224,2.42742778
-2.88444222,7.25372694,0.01387327,2.90041965,0.29100915,0.35020731,0.03723730,1.06457773,3.00927066,2.40282337
-2.87843922,7.23839335,0.01387797,2.92564227,0.28529315,0.34487688,0.03610232,1.02737041,3.06997840,2.39346863
-2.87243622,7.26833532,0.01388421,2.97174717,0.28031748,0.34111654,0.03490539,0.99229393,3.15899617,2.39939788
-2.86643322,7.34281006,0.01389623,3.03811793,0.27613373,0.33900994,0.03367236,0.95972527,3.27476406,2.42035276
-2.86043022,7.46012779,0.01391717,3.12372015,0.27276551,0.33859673,0.03242859,0.92995767,3.41521915,2.45577859
-2.85442721,7.61765588,0.01394881,3.22710445,0.27020791,0.33987141,0.03119815,0.90319745,3.57781247,2.50482557
-2.84842421,7.81184386,0.01399147,3.34641877,0.26842790,0.34278347,0.03000304,0.87956297,3.75953673,2.56635573
-2.84242121,8.03827111,0.01404393,3.47943077,0.26736545,0.34723860,0.02886248,0.85908584,3.95696592,2.63895625
-2.83641821,8.29171869,0.01410344,3.62356120,0.26693558,0.35310120,0.02779238,0.84171425,4.16630753,2.72095978
-2.83041521,8.56626535,0.01416583,3.77592835,0.26703118,0.36019810,0.02680493,0.82731831,4.38346757,2.81047208
-2.82441221,8.85540747,0.01422569,3.93340353,0.26752648,0.36832333,0.02590840,0.81569718,4.60412763,2.90540706
-2.81840920,9.15220063,0.01427657,4.09267665,0.26828123,0.37724393,0.02510698,0.80658788,4.82383297,3.00352871
-2.81240620,9.44942017,0.01431130,4.25033046,0.26914532,0.38670656,0.02440093,0.79967545,5.03808941,3.10249941
-2.80640320,9.73973609,0.01432233,4.40292161,0.26996376,0.39644478,0.02378680,0.79460418,5.24246651,3.19993333
-2.80040020,10.01589723,0.01430209,4.54706592,0.27058191,0.40618669,0.02325779,0.79098961,5.43270363,3.29345340
-2.79439720,10.27091850,0.01424333,4.67952502,0.27085062,0.41566269,0.02280420,0.78843077,5.60481535,3.38075018
-2.78839420,10.49826436,0.01413949,4.79729119,0.27063127,0.42461305,0.02241404,0.78652253,5.75519210,3.45964051
-2.78239120,10.69202169,0.01398501,4.89766712,0.26980030,0.43279510,0.02207359,0.78486737,5.88069230,3.52812369
-2.77638819,10.84705524,0.01377559,4.97833734,0.26825335,0.43998965,0.02176807,0.78308633,5.97872191,3.58443318
-2.77038519,10.95913946,0.01350842,5.03742854,0.26590850,0.44600644,0.02148228,0.78082887,6.04729833,3.62708162
-2.76438219,11.02506143,0.01318231,5.07355603,0.26270875,0.45068851,0.02120119,0.77778118,6.08509567,3.65489748
-2.75837919,11.04269084,0.01279775,5.08585475,0.25862354,0.45391526,0.02091054,0.77367278,6.09146959,3.66705174
-2.75237619,11.01101451,0.01235689,5.07399329,0.25364924,0.45560414,0.02059728,0.76828145,6.06646062,3.66307374
-2.74637319,10.93013456,0.01186348,5.03817082,0.24780875,0.45571100,0.02025003,0.76143614,6.01077590,3.64285555
-2.74037019,10.80123105,0.01132268,4.97909706,0.24115006,0.45422919,0.01985938,0.75301824,5.92575037,3.60664495
-2.73436718,10.62649153,0.01074091,4.89795667,0.23374406,0.45118740,0.01941811,0.74296107,5.81328927,3.55502754
-2.72836418,10.40901155,0.01012553,4.79635978,0.22568166,0.44664661,0.01892131,0.73124806,5.67579466,3.48889901
-2.72236118,10.15267112,0.00948464,4.67628116,0.21707035,0.44069623,0.01836644,0.71790959,5.51607946,3.40942897
-2.71635818,9.86199330,0.00882672,4.53999105,0.20803042,0.43344964,0.01775321,0.70301907,5.33727276,3.31801828
-2.71035518,9.54199137,0.00816038,4.38998050,0.19869116,0.42503953,0.01708353,0.68668832,5.14272059,3.21625158
-2.70435218,9.19801135,0.00749406,4.22888470,0.18918689,0.41561312,0.01636120,0.66906275,4.93588621,3.10584730
-2.69834917,8.83557616,0.00683579,4.05940723,0.17965344,0.40532752,0.01559177,0.65031634,4.72025375,2.98860716
-2.69234617,8.46023734,0.00619297,3.88424805,0.17022480,0.39434546,0.01478215,0.63064692,4.49923874,2.86636696
-2.68634317,8.07743916,0.00557219,3.70603760,0.16103038,0.38283142,0.01394034,0.61027166,4.27610836,2.74095037
-2.68034017,7.69239893,0.00497911,3.52727898,0.15219268,0.37094833,0.01307509,0.58942298,4.05391342,2.61412711
-2.67433717,7.31000631,0.00441835,3.35029929,0.14382564,0.35885480,0.01219558,0.56834491,3.83543374,2.48757649
-2.66833417,6.93474279,0.00389350,3.17721110,0.13603350,0.34670302,0.01131109,0.54728988,3.62313728,2.36285691
-2.66233117,6.57062189,0.00340707,3.00988399,0.12891020,0.33463702,0.01043072,0.52651579,3.41915304,2.24138171
-2.65632816,6.22114906,0.00296057,2.84992592,0.12253918,0.32279155,0.00956317,0.50628353,3.22525693,2.12440126
-2.65032516,5.88929999,0.00255457,2.69867369,0.11699369,0.31129121,0.00871645,0.48685450,3.04286947,2.01299101
-2.64432216,5.57751488,0.00218880,2.55719135,0.11233718,0.30024996,0.00789780,0.46848840,2.87306341,1.90804500
-2.63831916,5.28770642,0.00186227,2.42627549,0.10862404,0.28977074,0.00711345,0.45144096,2.71657971,1.81027419
-2.63231616,5.02127859,0.00157337,2.30646591,0.10590028,0.27994529,0.00636866,0.43596170,2.57384975,1.72020886
-2.62631316,4.77915388,0.00132003,2.19806059,0.10420429,0.27085398,0.00566755,0.42229166,2.44502198,1.63820450
-2.62031016,4.56180650,0.00109983,2.10113366,0.10356748,0.26256573,0.00501319,0.41066109,2.32999132,1.56445033
-2.61430715,4.36929960,0.00091010,2.01555546,0.10401482,0.25513791,0.00440761,0.40128716,2.22842988,1.49898003
-2.60830415,4.20132499,0.00074809,1.94101388,0.10556525,0.24861628,0.00385183,0.39437180,2.13981790,1.44168407
-2.60230115,4.05724417,0.00061097,1.87703638,0.10823191,0.24303499,0.00334597,0.39009960,2.06347404,1.39232339
-2.59629815,3.93612995,0.00049599,1.82301239,0.11202229,0.23841661,0.00288935,0.38863596,1.99858464,1.35054404
-2.59029515,3.83680818,0.00040051,1.77821572,0.11693821,0.23477225,0.00248062,0.39012556,1.94423160,1.31589262
-2.58429215,3.75789949,0.00032206,1.74182710,0.12297578,0.23210181,0.00211787,0.39469104,1.89941893,1.28783236
-2.57828914,3.69786075,0.00025834,1.71295652,0.13012532,0.23039438,0.00179873,0.40243209,1.86309803,1.26575975
-2.57228614,3.65502634,0.00020733,1.69066565,0.13837123,0.22962861,0.00152055,0.41342479,1.83419175,1.24902151
-2.56628314,3.62764902,0.00016719,1.67399000,0.14769194,0.22977339,0.00128046,0.42772129,1.81161754,1.23693178
-2.56028014,3.61393996,0.00013635,1.66196075,0.15805986,0.23078842,0.00107549,0.44534955,1.79430950,1.22878924
-2.55427714,3.61210759,0.00011348,1.65362610,0.16944143,0.23262489,0.00090269,0.46631335,1.78123947,1.22389400
-2.54827414,3.62039450,0.00009746,1.64807163,0.18179714,0.23522619,0.00075916,0.49059218,1.77143675,1.22156374
-2.54227114,3.63711159,0.00008739,1.64443931,0.19508164,0.23852851,0.00064214,0.51814111,1.76400627,1.22114883
-2.53626813,3.66066852,0.00008254,1.64194456,0.20924379,0.24246137,0.00054908,0.54889049,1.75814459,1.22204598
-2.53026513,3.68959946,0.00008238,1.63989094,0.22422673,0.24694809,0.00047761,0.58274546,1.75315332,1.22371001
-2.52426213,3.72258336,0.00008653,1.63768174,0.23996787,0.25190617,0.00042564,0.61958524,1.74844936,1.22566328
-2.51825913,3.75845790,0.00009472,1.63482821,0.25639882,0.25724751,0.00039128,0.65926222,1.74357136,1.22750260
-2.51225613,3.79622659,0.00010680,1.63095379,0.27344520,0.26287868,0.00037290,0.70160105,1.73818205,1.22890321
-2.50625313,3.83505903,0.00012271,1.62579445,0.29102639,0.26870115,0.00036911,0.74639763,1.73206621,1.22961983
-2.50025013,3.87428424,0.00014247,1.61919474,0.30905523,0.27461163,0.00037868,0.79341843,1.72512409,1.22948477
-2.49424712,3.91337774,0.00016611,1.61110002,0.32743767,0.28050257,0.00040058,0.84240010,1.71736048,1.22840317
-2.48824412,3.95194330,0.00019373,1.60154508,0.34607248,0.28626285,0.00043389,0.89304974,1.70886991,1.22634581
-2.48224112,3.98969037,0.00022541,1.59063971,0.36485098,0.29177890,0.00047782,0.94504588,1.69981846,1.22333971
-2.47623812,4.02640885,0.00026124,1.57855199,0.38365707,0.29693602,0.00053159,0.99804046,1.69042321,1.21945719
-2.47023512,4.06194262,0.00030128,1.56549015,0.40236734,0.30162024,0.00059446,1.05166182,1.68093018,1.21480388
-2.46423212,4.09616351,0.00034554,1.55168394,0.42085166,0.30572047,0.00066567,1.10551888,1.67159196,1.20950637
-2.45822911,4.12894731,0.00039400,1.53736639,0.43897403,0.30913107,0.00074440,1.15920631,1.66264624,1.20370002
-2.45222611,4.16015316,0.00044657,1.52275693,0.45659392,0.31175462,0.00082975,1.21231080,1.65429620,1.19751769
-2.44622311,4.18960746,0.00050308,1.50804671,0.47356797,0.31350497,0.00092072,1.26441817,1.64669404,1.19107970
-2.44022011,4.21709313,0.00056328,1.49338676,0.48975220,0.31431028,0.00101619,1.31512101,1.63992816,1.18448564
-2.43421711,4.24234457,0.00062687,1.47887940,0.50500452,0.31411597,0.00111491,1.36402662,1.63401493,1.17780816
-2.42821411,4.26504840,0.00069342,1.46457342,0.51918760,0.31288741,0.00121553,1.41076493,1.62889519,1.17108900
-2.42221111,4.28484947,0.00076247,1.45046277,0.53217189,0.31061224,0.00131657,1.45499593,1.62443552,1.16433733
-2.41620810,4.30136164,0.00083343,1.43648891,0.54383875,0.30730208,0.00141647,1.49641629,1.62043418,1.15753013
-2.41020510,4.31418199,0.00090569,1.42254619,0.55408348,0.30299359,0.00151363,1.53476488,1.61663107,1.15061454
-2.40420210,4.32290760,0.00097856,1.40848998,0.56281816,0.29774878,0.00160640,1.56982683,1.61272096,1.14351183
-2.39819910,4.32715329,0.00105131,1.39414669,0.56997411,0.29165448,0.00169316,1.60143600,1.60836921,1.13612259
-2.39219610,4.32656920,0.00112315,1.37932508,0.57550381,0.28482100,0.00177233,1.62947571,1.60322865,1.12833267
-2.38619310,4.32085689,0.00119332,1.36382802,0.57938232,0.27737999,0.00184246,1.65387775,1.59695682,1.12001957
-2.38019010,4.30978301,0.00126101,1.34746399,0.58160787,0.26948166,0.00190222,1.67461973,1.58923234,1.11105878
-2.37418709,4.29318965,0.00132546,1.33005770,0.58220180,0.26129131,0.00195048,1.69172102,1.57976952,1.10132977
-2.36818409,4.27100100,0.00138590,1.31145916,0.58120776,0.25298548,0.00198633,1.70523755,1.56833034,1.09072125
-2.36218109,4.24322599,0.00144163,1.29155087,0.57869015,0.24474782,0.00200909,1.71525582,1.55473337,1.07913572
-2.35617809,4.20995717,0.00149199,1.27025289,0.57473197,0.23676477,0.00201837,1.72188639,1.53885914,1.06649287
-2.35017509,4.17136610,0.00153639,1.24752552,0.56943209,0.22922137,0.00201407,1.72525755,1.52065196,1.05273213
-2.34417209,4.12769591,0.00157429,1.22336993,0.56290225,0.22229717,0.00199636,1.72550912,1.50011826,1.03781410
-2.33816908,4.07925176,0.00160527,1.19782658,0.55526365,0.21616260,0.00196568,1.72278712,1.47732193,1.02172126
-2.33216608,4.02639005,0.00162898,1.17097201,0.54664359,0.21097566,0.00192275,1.71723933,1.45237711,1.00445781
-2.32616308,3.96950719,0.00164514,1.14291422,0.53717212,0.20687918,0.00186851,1.70901200,1.42543909,0.98604908
-2.32016008,3.90902873,0.00165359,1.11378715,0.52697896,0.20399868,0.00180411,1.69824774,1.39669421,0.96654041
-2.31415708,3.84539937,0.00165426,1.08374458,0.51619069,0.20244074,0.00173086,1.68508472,1.36634927,0.94599595
-2.30815408,3.77907452,0.00164717,1.05295394,0.50492841,0.20229196,0.00165019,1.66965687,1.33462144,0.92449720
-2.30215108,3.71051351,0.00163244,1.02159038,0.49330595,0.20361852,0.00156363,1.65209504,1.30172901,0.90214161
-2.29614807,3.64017455,0.00161028,0.98983137,0.48142847,0.20646610,0.00147272,1.63252885,1.26788367,0.87904123
-2.29014507,3.56851138,0.00158098,0.95785197,0.46939170,0.21086032,0.00137902,1.61108885,1.23328450,0.85532138
-2.28414207,3.49597122,0.00154493,0.92582108,0.45728161,0.21680739,0.00128403,1.58790881,1.19811398,0.83111926
-2.27813907,3.42299374,0.00150258,0.89389847,0.44517443,0.22429516,0.00118917,1.56312774,1.16253585,0.80658259
-2.27213607,3.35001036,0.00145446,0.86223273,0.43313712,0.23329417,0.00109578,1.53689150,1.12669481,0.78186810
-2.26613307,3.27744356,0.00140117,0.83096002,0.42122798,0.24375886,0.00100503,1.50935362,1.09071767,0.75713972
-2.26013007,3.20570561,0.00134336,0.80020341,0.40949739,0.25562881,0.00091798,1.48067537,1.05471570,0.73256655
-2.25412706,3.13519625,0.00128172,0.77007270,0.39798864,0.26882980,0.00083553,1.45102485,1.01878768,0.70832040
-2.24812406,3.06629911,0.00121699,0.74066460,0.38673868,0.28327486,0.00075839,1.42057521,0.98302330,0.68457292
-2.24212106,2.99937661,0.00114990,0.71206303,0.37577871,0.29886503,0.00068715,1.38950204,0.94750642,0.66149239
-2.23611806,2.93476329,0.00108122,0.68433945,0.36513470,0.31548998,0.00062222,1.35798002,0.91231794,0.63924001
-2.23011506,2.87275781,0.00101170,0.65755313,0.35482759,0.33302832,0.00056385,1.32617903,0.87753795,0.61796600
-2.22411206,2.81361370,0.00094208,0.63175126,0.34487340,0.35134773,0.00051219,1.29426001,0.84324697,0.59780549
-2.21810905,2.75752952,0.00087306,0.60696895,0.33528302,0.37030480,0.00046722,1.26237069,0.80952628,0.57887432
-2.21210605,2.70463870,0.00080529,0.58322897,0.32606201,0.38974484,0.00042883,1.23064146,0.77645722,0.56126505
-2.20610305,2.65499984,0.00073938,0.56054152,0.31721013,0.40950144,0.00039681,1.19918168,0.74411976,0.54504329
-2.20010005,2.60858809,0.00067586,0.53890387,0.30872097,0.42939614,0.00037086,1.16807652,0.71259026,0.53024451
-2.19409705,2.56528825,0.00061519,0.51830009,0.30058153,0.44923829,0.00035061,1.13738462,0.68193892,0.51687160
-2.18809405,2.52489034,0.00055777,0.49870092,0.29277192,0.46882510,0.00033561,1.10713663,0.65222691,0.50489334
-2.18209105,2.48708802,0.00050387,0.48006388,0.28526524,0.48794226,0.00032538,1.07733472,0.62350371,0.49424391
-2.17608804,2.45148069,0.00045373,0.46233369,0.27802770,0.50636508,0.00031941,1.04795328,0.59580464,0.48482348
-2.17008504,2.41757926,0.00040748,0.44544313,0.27101898,0.52386046,0.00031713,1.01894059,0.56914909,0.47650015
-2.16408204,2.38481610,0.00036516,0.42931427,0.26419290,0.54018971,0.00031798,0.99022160,0.54353936,0.46911301
-2.15807904,2.35255889,0.00032674,0.41386015,0.25749848,0.55511233,0.00032139,0.96170176,0.51896041,0.46247649
-2.15207604,2.32012845,0.00029216,0.39898698,0.25088117,0.56839074,0.00032679,0.93327158,0.49538055,0.45638572
-2.14607304,2.28681980,0.00026124,0.38459660,0.24428449,0.57979602,0.00033362,0.90481213,0.47275295,0.45062292
-2.14007004,2.25192618,0.00023380,0.37058932,0.23765181,0.58911436,0.00034137,0.87620089,0.45101810,0.44496449
-2.13406703,2.21476485,0.00020960,0.35686697,0.23092830,0.59615420,0.00034953,0.84731804,0.43010693,0.43918855
-2.12806403,2.17470398,0.00018838,0.34333603,0.22406302,0.60075378,0.00035767,0.81805281,0.40994451,0.43308278
-2.12206103,2.13118933,0.00016986,0.32991069,0.21701087,0.60278868,0.00036540,0.78830960,0.39045414,0.42645206
-2.11605803,2.08376964,0.00015374,0.31651576,0.20973452,0.60217915,0.00037242,0.75801370,0.37156150,0.41912573
-2.11005503,2.03211951,0.00013973,0.30308927,0.20220609,0.59889674,0.00037847,0.72711630,0.35319882,0.41096418
-2.10405203,1.97605869,0.00012757,0.28958455,0.19440853,0.59296988,0.00038341,0.69559854,0.33530869,0.40186428
-2.09804902,1.91556681,0.00011697,0.27597185,0.18633659,0.58448809,0.00038719,0.66347442,0.31784739,0.39176373
-2.09204602,1.85079263,0.00010771,0.26223927,0.17799744,0.57360447,0.00038983,0.63079240,0.30078749,0.38064386
-2.08604302,1.78205737,0.00009955,0.24839301,0.16941067,0.56053626,0.00039149,0.59763565,0.28411977,0.36853090
-2.08004002,1.70985174,0.00009230,0.23445692,0.16060794,0.54556325,0.00039239,0.56412085,0.26785409,0.35549559
-2.07403702,1.63482668,0.00008581,0.22047141,0.15163207,0.52902400,0.00039290,0.53039557,0.25201944,0.34165121
-2.06803402,1.55777809,0.00007993,0.20649168,0.14253575,0.51130998,0.00039344,0.49663448,0.23666302,0.32715008
-2.06203102,1.47962612,0.00007455,0.19258548,0.13337981,0.49285758,0.00039455,0.46303442,0.22184848,0.31217870
-2.05602801,1.40138975,0.00006960,0.17883036,0.12423127,0.47413837,0.00039685,0.42980858,0.20765331,0.29695167
-2.05002501,1.32415779,0.00006500,0.16531074,0.11516111,0.45564790,0.00040104,0.39718017,0.19416566,0.28170478
-2.04402201,1.24905738,0.00006073,0.15211475,0.10624205,0.43789331,0.00040786,0.36537577,0.18148058,0.26668747
-2.03801901,1.17722119,0.00005676,0.13933113,0.09754618,0.42138023,0.00041815,0.33461865,0.16969601,0.25215497
-2.03201601,1.10975461,0.00005307,0.12704619,0.08914287,0.40659949,0.00043274,0.30512249,0.15890847,0.23836042
-2.02601301,1.04770420,0.00004968,0.11534113,0.08109671,0.39401398,0.00045252,0.27708559,0.14920892,0.22554733
-2.02001001,0.99202838,0.00004658,0.10428960,0.07346585,0.38404615,0.00047837,0.25068585,0.14067871,0.21394255
-2.01400700,0.94357146,0.00004379,0.09395585,0.06630056,0.37706668,0.00051118,0.22607677,0.13338580,0.20375002
-2.00800400,0.90304179,0.00004132,0.08439319,0.05964220,0.37338453,0.00055179,0.20338438,0.12738157,0.19514555
-2.00200100,0.87099465,0.00003919,0.07564313,0.05352255,0.37323882,0.00060104,0.18270537,0.12269808,0.18827260
-1.99599800,0.84782018,0.00003739,0.06773486,0.04796353,0.37679288,0.00065970,0.16410619,0.11934600,0.18323933
-1.98999500,0.83373682,0.00003593,0.06068527,0.04297722,0.38413050,0.00072846,0.14762317,0.11731329,0.18011685
-1.98399200,0.82878996,0.00003482,0.05449940,0.03856623,0.39525469,0.00080793,0.13326350,0.11656455,0.17893869
-1.97798899,0.83285589,0.00003404,0.04917111,0.03472432,0.41008884,0.00089864,0.12100694,0.11704116,0.17970138
-1.97198599,0.84565052,0.00003358,0.04468413,0.03143721,0.42848045,0.00100099,0.11080805,0.11866212,0.18236617
-1.96598299,0.86674253,0.00003341,0.04101321,0.02868356,0.45020713,0.00111523,0.10259880,0.12132562,0.18686161
-1.95997999,0.89557021,0.00003351,0.03812535,0.02643604,0.47498475,0.00124151,0.09629139,0.12491116,0.19308701
-1.95397699,0.93146142,0.00003386,0.03598107,0.02466240,0.50247748,0.00137978,0.09178112,0.12928241,0.20091642
-1.94797399,0.97365573,0.00003440,0.03453563,0.02332657,0.53230933,0.00152984,0.08894917,0.13429033,0.21020311
-1.94197099,1.02132802,0.00003511,0.03374015,0.02238969,0.56407675,0.00169133,0.08766527,0.13977682,0.22078431
-1.93596798,1.07361266,0.00003595,0.03354256,0.02181106,0.59736182,0.00186366,0.08779005,0.14557857,0.23248595
-1.92996498,1.12962732,0.00003686,0.03388848,0.02154899,0.63174562,0.00204607,0.08917718,0.15153107,0.24512735
-1.92396198,1.18849577,0.00003783,0.03472183,0.02156153,0.66682101,0.00223760,0.09167534,0.15747257,0.25852562
-1.91795898,1.24936870,0.00003879,0.03598544,0.02180711,0.70220460,0.00243709,0.09512980,0.16324798,0.27249958
-1.91195598,1.31144204,0.00003973,0.03762142,0.02224504,0.73754717,0.00264318,0.09938401,0.16871254,0.28687324
-1.90595298,1.37397228,0.00004060,0.03957149,0.02283593,0.77254230,0.00285434,0.10428093,0.17373506,0.30147861
-1.89994997,1.43628823,0.00004138,0.04177729,0.02354203,0.80693276,0.00306883,0.10966441,0.17820075,0.31615781
-1.89394697,1.49779922,0.00004205,0.04418060,0.02432747,0.84051449,0.00328481,0.11538055,0.18201353,0.33076460
-1.88794397,1.55799945,0.00004259,0.04672364,0.02515851,0.87313808,0.00350029,0.12127913,0.18509772,0.34516511
-1.88194097,1.61646887,0.00004298,0.04934938,0.02600370,0.90470769,0.00371317,0.12721513,0.18739906,0.35923814
-1.87593797,1.67287071,0.00004322,0.05200198,0.02683404,0.93517762,0.00392132,0.13305041,0.18888516,0.37287480
-1.86993497,1.72694614,0.00004331,0.05462725,0.02762314,0.96454676,0.00412258,0.13865544,0.18954524,0.38597790
-1.86393197,1.77850665,0.00004324,0.05717325,0.02834740,0.99285138,0.00431483,0.14391118,0.18938934,0.39846092
-1.85792896,1.82742475,0.00004303,0.05959095,0.02898611,1.02015649,0.00449604,0.14871099,0.18844698,0.41024697
-1.85192596,1.87362362,0.00004269,0.06183498,0.02952168,1.04654654,0.00466427,0.15296246,0.18676536,0.42126771
-1.84592296,1.91706645,0.00004222,0.06386439,0.02993980,1.07211571,0.00481782,0.15658926,0.18440717,0.43146231
-1.83991996,1.95774598,0.00004164,0.06564347,0.03022955,1.09695845,0.00495516,0.15953273,0.18144818,0.44077670
-1.83391696,1.99567489,0.00004097,0.06714246,0.03038363,1.12116071,0.00507506,0.16175327,0.17797459,0.44916304
-1.82791396,2.03087729,0.00004023,0.06833825,0.03039845,1.14479209,0.00517657,0.16323147,0.17408035,0.45657947
-1.82191096,2.06338173,0.00003943,0.06921495,0.03027425,1.16789945,0.00525909,0.16396874,0.16986443,0.46299021
-1.81590795,2.09321588,0.00003859,0.06976423,0.03001516,1.19050192,0.00532235,0.16398772,0.16542817,0.46836588
-1.80990495,2.12040272,0.00003773,0.06998558,0.02962920,1.21258763,0.00536642,0.16333212,0.16087276,0.47268404
-1.80390195,2.14495846,0.00003685,0.06988624,0.02912832,1.23411195,0.00539172,0.16206624,0.15629686,0.47592987
-1.79789895,2.16689163,0.00003599,0.06948101,0.02852821,1.25499730,0.00539899,0.16027404,0.15179446,0.47809690
-1.79189595,2.18620339,0.00003514,0.06879169,0.02784823,1.27513430,0.00538923,0.15805790,0.14745295,0.47918767
-1.78589295,2.20288858,0.00003431,0.06784643,0.02711116,1.29438402,0.00536373,0.15553701,0.14335140,0.47921427
-1.77988994,2.21693733,0.00003353,0.06667879,0.02634296,1.31258118,0.00532393,0.15284561,0.13955912,0.47819861
-1.77388694,2.22833681,0.00003279,0.06532665,0.02557246,1.32953794,0.00527143,0.15013094,0.13613443,0.47617251
-1.76788394,2.23707304,0.00003209,0.06383099,0.02483097,1.34504816,0.00520790,0.14755115,0.13312372,0.47317740
-1.76188094,2.24313250,0.00003145,0.06223460,0.02415191,1.35889184,0.00513504,0.14527301,0.13056073,0.46926371
-1.75587794,2.24650341,0.00003085,0.06058076,0.02357033,1.37083968,0.00505446,0.14346964,0.12846612,0.46448999
-1.74987494,2.24717675,0.00003031,0.05891191,0.02312243,1.38065759,0.00496769,0.14231813,0.12684726,0.45892175
-1.74387194,2.24514688,0.00002981,0.05726844,0.02284503,1.38811105,0.00487612,0.14199710,0.12569836,0.45263002
-1.73786893,2.24041195,0.00002936,0.05568758,0.02277497,1.39296952,0.00478092,0.14268408,0.12500085,0.44568986
-1.73186593,2.23297414,0.00002895,0.05420245,0.02294851,1.39501064,0.00468304,0.14455279,0.12472404,0.43817871
-1.72586293,2.22283982,0.00002856,0.05284128,0.02340061,1.39402445,0.00458317,0.14777019,0.12482607,0.43017480
-1.71985993,2.21001980,0.00002820,0.05162689,0.02416425,1.38981768,0.00448179,0.15249320,0.12525520,0.42175555
-1.71385693,2.19452960,0.00002785,0.05057630,0.02526953,1.38221804,0.00437910,0.15886511,0.12595123,0.41299616
-1.70785393,2.17639002,0.00002750,0.04970062,0.02674291,1.37107864,0.00427509,0.16701170,0.12684731,0.40396835
-1.70185093,2.15562777,0.00002715,0.04900510,0.02860624,1.35628242,0.00416956,0.17703693,0.12787179,0.39473929
-1.69584792,2.13227633,0.00002678,0.04848939,0.03087583,1.33774662,0.00406215,0.18901842,0.12895031,0.38537080
-1.68984492,2.10637682,0.00002639,0.04814786,0.03356149,1.31542712,0.00395238,0.20300265,0.13000792,0.37591870
-1.68384192,2.07797898,0.00002596,0.04797016,0.03666558,1.28932249,0.00383972,0.21900022,0.13097121,0.36643247
-1.67783892,2.04714195,0.00002549,0.04794178,0.04018212,1.25947763,0.00372363,0.23698119,0.13177033,0.35695511
-1.67183592,2.01393491,0.00002496,0.04804466,0.04409598,1.22598669,0.00360359,0.25687086,0.13234094,0.34752316
-1.66583292,1.97843750,0.00002438,0.04825786,0.04838228,1.18899508,0.00347919,0.27854621,0.13262593,0.33816699
-1.65982991,1.94073988,0.00002374,0.04855820,0.05300590,1.14870040,0.00335012,0.30183333,0.13257678,0.32891117
-1.65382691,1.90094259,0.00002304,0.04892091,0.05792137,1.10535207,0.00321624,0.32650615,0.13215477,0.31977512
-1.64782391,1.85915612,0.00002228,0.04932020,0.06307295,1.05924951,0.00307758,0.35228664,0.13133168,0.31077385
-1.64182091,1.81550041,0.00002147,0.04972985,0.06839518,1.01073884,0.00293438,0.37884695,0.13009025,0.30191894
-1.63581791,1.77010438,0.00002060,0.05012370,0.07381372,0.96020806,0.00278706,0.40581334,0.12842425,0.29321963
-1.62981491,1.72310565,0.00001971,0.05047613,0.07924663,0.90808089,0.00263625,0.43277234,0.12633817,0.28468422
-1.62381191,1.67465070,0.00001878,0.05076250,0.08460607,0.85480930,0.00248275,0.45927874,0.12384677,0.27632152
-1.61780890,1.62489564,0.00001786,0.05095960,0.08980027,0.80086515,0.00232753,0.48486567,0.12097419,0.26814262
-1.61180590,1.57400758,0.00001694,0.05104598,0.09473592,0.74673111,0.00217166,0.50905617,0.11775305,0.26016277
-1.60580290,1.52216702,0.00001607,0.05100240,0.09932072,0.69289133,0.00201634,0.53137610,0.11422335,0.25240341
-1.59979990,1.46957089,0.00001528,0.05081211,0.10346610,0.63982216,0.00186282,0.55136791,0.11043133,0.24489434
