energy_ev,total_up,In_p_up,In_d_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-5.81390695,2.23059291,0.25258762,0.00158917,1.28560493,0.00000000,0.95560293,0.47475988
-5.80790395,2.27532167,0.25321101,0.00160585,1.31454593,0.00000000,0.96825039,0.49686406
-5.80190095,2.32734537,0.25450110,0.00162728,1.34910243,0.00000000,0.98348533,0.52025961
-5.79589795,2.38622890,0.25637203,0.00165336,1.38915599,0.00000000,1.00125160,0.54473952
-5.78989495,2.45148311,0.25871815,0.00168401,1.43454948,0.00000000,1.02149843,0.57009118
-5.78389195,2.52261232,0.26142024,0.00171920,1.48511310,0.00000000,1.04419935,0.59610717
-5.77788894,2.59916028,0.26435214,0.00175896,1.54068964,0.00000000,1.06936906,0.62259588
-5.77188594,2.68075130,0.26738724,0.00180344,1.60115667,0.00000000,1.09707685,0.64939135
-5.76588294,2.76712325,0.27040470,0.00185289,1.66644396,0.00000000,1.12745532,0.67636152
-5.75987994,2.85814974,0.27329479,0.00190771,1.73654431,0.00000000,1.16070324,0.70341430
-5.75387694,2.95384936,0.27596344,0.00196843,1.81151650,0.00000000,1.19708208,0.73050097
-5.74787394,3.05438048,0.27833545,0.00203568,1.89147957,0.00000000,1.23690569,0.75761644
-5.74187094,3.16002136,0.28035649,0.00211019,1.97659810,0.00000000,1.28052338,0.78479615
-5.73586793,3.27113580,0.28199367,0.00219272,2.06705884,0.00000000,1.32829694,0.81210973
-5.72986493,3.38812601,0.28323485,0.00228407,2.16303951,0.00000000,1.38057247,0.83965149
-5.72386193,3.51137488,0.28408657,0.00238495,2.26467149,0.00000000,1.43764844,0.86752819
-5.71785893,3.64118092,0.28457107,0.00249598,2.37199817,0.00000000,1.49974172,0.89584480
-5.71185593,3.77768962,0.28472239,0.00261759,2.48493162,0.00000000,1.56695332,0.92468892
-5.70585293,3.92082555,0.28458190,0.00274997,2.60321023,0.00000000,1.63923599,0.95411477
-5.69984992,4.07022961,0.28419365,0.00289301,2.72636034,0.00000000,1.71636575,0.98412786
-5.69384692,4.22520584,0.28359967,0.00304626,2.85366455,0.00000000,1.79791932,1.01467124
-5.68784392,4.38468187,0.28283569,0.00320886,2.98413948,0.00000000,1.88325909,1.04561426
-5.68184092,4.54718639,0.28192745,0.00337956,3.11652525,0.00000000,1.97152730,1.07674484
-5.67583792,4.71084636,0.28088787,0.00355668,3.24928830,0.00000000,2.06165017,1.10776583
-5.66983492,4.87340556,0.27971518,0.00373813,3.38063858,0.00000000,2.15235278,1.13829592
-5.66383192,5.03226476,0.27839227,0.00392144,3.50856147,0.00000000,2.24218434,1.16787543
-5.65782891,5.18454305,0.27688706,0.00410383,3.63086369,0.00000000,2.32955364,1.19597688
-5.65182591,5.32715801,0.27515408,0.00428225,3.74523186,0.00000000,2.41277323,1.22202001
-5.64582291,5.45692187,0.27313695,0.00445346,3.84930156,0.00000000,2.49011080,1.24539070
-5.63981991,5.57064939,0.27077180,0.00461417,3.94073397,0.00000000,2.55984570,1.26546299
-5.63381691,5.66527276,0.26799125,0.00476112,4.01729680,0.00000000,2.62032817,1.28162306
-5.62781391,5.73795809,0.26472872,0.00489117,4.07694577,0.00000000,2.67003867,1.29329423
-5.62181091,5.78621795,0.26092296,0.00500146,4.11790281,0.00000000,2.70764461,1.29996159
-5.61580790,5.80801464,0.25652235,0.00508947,4.13872728,0.00000000,2.73205200,1.30119514
-5.60980490,5.80184912,0.25148879,0.00515317,4.13837675,0.00000000,2.74244946,1.29667024
-5.60380190,5.76683137,0.24580106,0.00519104,4.11625446,0.00000000,2.73834274,1.28618445
-5.59779890,5.70272877,0.23945726,0.00520219,4.07224114,0.00000000,2.71957804,1.26966978
-5.59179590,5.60999041,0.23247644,0.00518638,4.00670977,0.00000000,2.68635323,1.24720003
-5.58579290,5.48974614,0.22489914,0.00514406,3.92052266,0.00000000,2.63921630,1.21899261
-5.57978989,5.34378074,0.21678699,0.00507632,3.81501103,0.00000000,2.57905143,1.18540508
-5.57378689,5.17448472,0.20822128,0.00498495,3.69193844,0.00000000,2.50705328,1.14692644
-5.56778389,4.98478413,0.19930068,0.00487228,3.55344967,0.00000000,2.42469072,1.10416382
-5.56178089,4.77805305,0.19013820,0.00474119,3.40200780,0.00000000,2.33366189,1.05782514
-5.55577789,4.55801295,0.18085756,0.00459501,3.24032239,0.00000000,2.23584245,1.00869870
-5.54977489,4.32862343,0.17158914,0.00443739,3.07127210,0.00000000,2.13322962,0.95763072
-5.54377189,4.09396942,0.16246578,0.00427218,2.89782519,0.00000000,2.02788406,0.90550173
-5.53776888,3.85814942,0.15361851,0.00410336,2.72296112,0.00000000,1.92187233,0.85320298
-5.53176588,3.62516927,0.14517254,0.00393489,2.54959647,0.00000000,1.81721200,0.80161380
-5.52576288,3.39884542,0.13724354,0.00377058,2.38051772,0.00000000,1.71582142,0.75158072
-5.51975988,3.18272075,0.12993443,0.00361402,2.21832300,0.00000000,1.61947594,0.70389914
-5.51375688,2.97999537,0.12333279,0.00346850,2.06537442,0.00000000,1.52977166,0.65929792
-5.50775388,2.79347366,0.11750894,0.00333688,1.92376169,0.00000000,1.44809764,0.61842743
-5.50175088,2.62552824,0.11251472,0.00322157,1.79527734,0.00000000,1.37561689,0.58185089
-5.49574787,2.47808030,0.10838299,0.00312451,1.68140299,0.00000000,1.31325599,0.55003923
-5.48974487,2.35259511,0.10512782,0.00304710,1.58330586,0.00000000,1.26170289,0.52336888
-5.48374187,2.25009095,0.10274526,0.00299025,1.50184394,0.00000000,1.22141190,0.50212239
-5.47773887,2.17115904,0.10121472,0.00295436,1.43757819,0.00000000,1.19261485,0.48649113
-5.47173587,2.11599168,0.10050063,0.00293936,1.39078987,0.00000000,1.17533689,0.47657963
-5.46573287,2.08441608,0.10055457,0.00294478,1.36150093,0.00000000,1.16941568,0.47241098
-5.45972986,2.07593086,0.10131746,0.00296974,1.34949583,0.00000000,1.17452227,0.47393256
-5.45372686,2.08974286,0.10272187,0.00301305,1.35434286,0.00000000,1.19018256,0.48102182
-5.44772386,2.12480224,0.10469423,0.00307327,1.37541390,0.00000000,1.21579786,0.49349151
-5.44172086,2.17983418,0.10715699,0.00314873,1.41190157,0.00000000,1.25066394,0.51109428
-5.43571786,2.25336633,0.11003044,0.00323760,1.46283336,0.00000000,1.29398759,0.53352633
-5.42971486,2.34375161,0.11323438,0.00333794,1.52708274,0.00000000,1.34490060,0.56043031
-5.42371186,2.44918677,0.11668937,0.00344773,1.60337770,0.00000000,1.40247112,0.59139760
-5.41770885,2.56772751,0.12031776,0.00356490,1.69030759,0.00000000,1.46571270,0.62597020
-5.41170585,2.69730174,0.12404445,0.00368738,1.78632938,0.00000000,1.53359163,0.66364276
-5.40570285,2.83572232,0.12779732,0.00381309,1.88977484,0.00000000,1.60503346,0.70386520
-5.39969985,2.98070162,0.13150758,0.00393996,1.99885986,0.00000000,1.67892958,0.74604628
-5.39369685,3.12986935,0.13510995,0.00406598,2.11169754,0.00000000,1.75414490,0.78955887
-5.38769385,3.28079557,0.13854283,0.00418916,2.22631610,0.00000000,1.82952750,0.83374691
-5.38169085,3.43102002,0.14174851,0.00430759,2.34068254,0.00000000,1.90392101,0.87793474
-5.37568784,3.57808849,0.14467340,0.00441947,2.45273239,0.00000000,1.97618030,0.92143860
-5.36968484,3.71959628,0.14726851,0.00452306,2.56040571,0.00000000,2.04519051,0.96358027
-5.36368184,3.85323806,0.14949002,0.00461680,2.66168845,0.00000000,2.10988940,1.00370272
-5.35767884,3.97686273,0.15129995,0.00469928,2.75465830,0.00000000,2.16929226,1.04118703
-5.35167584,4.08853107,0.15266710,0.00476933,2.83753308,0.00000000,2.22251865,1.07547013
-5.34567284,4.18657354,0.15356799,0.00482598,2.90871995,0.00000000,2.26881950,1.10606240
-5.33966983,4.26964512,0.15398780,0.00486859,2.96686275,0.00000000,2.30760323,1.13256427
-5.33366683,4.33677382,0.15392131,0.00489681,3.01088520,0.00000000,2.33845908,1.15468083
-5.32766383,4.38739963,0.15337368,0.00491064,3.04002734,0.00000000,2.36117614,1.17223360
-5.32166083,4.42140072,0.15236093,0.00491046,3.05387306,0.00000000,2.37575633,1.18516843
-5.31565783,4.43910465,0.15091020,0.00489699,3.05236669,0.00000000,2.38242019,1.19355908
-5.30965483,4.44128255,0.14905954,0.00487134,3.03581732,0.00000000,2.38160424,1.19760580
-5.30365183,4.42912546,0.14685732,0.00483493,3.00488996,0.00000000,2.37394958,1.19762882
-5.29764882,4.40420295,0.14436113,0.00478949,2.96058359,0.00000000,2.36028151,1.19405667
-5.29164582,4.36840505,0.14163631,0.00473701,2.90419656,0.00000000,2.34158062,1.18740985
-5.28564282,4.32386970,0.13875401,0.00467962,2.83728075,0.00000000,2.31894653,1.17828028
-5.27963982,4.27289857,0.13578893,0.00461958,2.76158632,0.00000000,2.29355545,1.16730753
-5.27363682,4.21786514,0.13281683,0.00455916,2.67899953,0.00000000,2.26661363,1.15515280
-5.26763382,4.16111916,0.12991183,0.00450053,2.59147644,0.00000000,2.23930878,1.14247191
-5.26163082,4.10489207,0.12714378,0.00444573,2.50097543,0.00000000,2.21276165,1.12988853
-5.25562781,4.05120776,0.12457565,0.00439652,2.40939150,0.00000000,2.18798033,1.11796894
-5.24962481,4.00180302,0.12226118,0.00435435,2.31849541,0.00000000,2.16581923,1.10719944
-5.24362181,3.95806133,0.12024287,0.00432031,2.22987997,0.00000000,2.14694486,1.09796760
-5.23761881,3.92096296,0.11855041,0.00429502,2.14491579,0.00000000,2.13181000,1.09054797
-5.23161581,3.89105367,0.11719960,0.00427867,2.06471797,0.00000000,2.12063742,1.08509305
-5.22561281,3.86843292,0.11619182,0.00427100,1.99012482,0.00000000,2.11341382,1.08162982
-5.21960980,3.85276213,0.11551413,0.00427126,1.92168891,0.00000000,2.10989420,1.08006173
-5.21360680,3.84329181,0.11513991,0.00427833,1.85968023,0.00000000,2.10961628,1.08017621
-5.20760380,3.83890622,0.11503004,0.00429069,1.80410077,0.00000000,2.11192415,1.08165694
-5.20160080,3.83818286,0.11513461,0.00430654,1.75470913,0.00000000,2.11599985,1.08410049
-5.19559780,3.83946387,0.11539498,0.00432383,1.71105361,0.00000000,2.12090145,1.08703621
-5.18959480,3.84093578,0.11574624,0.00434041,1.67251178,0.00000000,2.12560563,1.08994865
-5.18359180,3.84071394,0.11611984,0.00435406,1.63833448,0.00000000,2.12905293,1.09230124
-5.17758879,3.83692778,0.11644633,0.00436261,1.60769218,0.00000000,2.13019353,1.09356032
-5.17158579,3.82780331,0.11665819,0.00436403,1.57972133,0.00000000,2.12803180,1.09321842
-5.16558279,3.81173955,0.11669243,0.00435651,1.55356913,0.00000000,2.12166755,1.09081583
-5.15957979,3.78737577,0.11649312,0.00433853,1.52843456,0.00000000,2.11033259,1.08595964
-5.15357679,3.75364727,0.11601356,0.00430892,1.50360445,0.00000000,2.09342111,1.07833946
-5.14757379,3.70982775,0.11521810,0.00426692,1.47848327,0.00000000,2.07051285,1.06773943
-5.14157079,3.65555704,0.11408360,0.00421217,1.45261581,0.00000000,2.04138847,1.05404593
-5.13556778,3.59085357,0.11260036,0.00414478,1.42570219,0.00000000,2.00603656,1.03725096
-5.12956478,3.51611159,0.11077261,0.00406528,1.39760503,0.00000000,1.96465244,1.01745119
-5.12356178,3.43208378,0.10861848,0.00397462,1.36834879,0.00000000,1.91762893,0.99484267
-5.11755878,3.33985018,0.10616952,0.00387410,1.33811188,0.00000000,1.86553972,0.96971175
-5.11155578,3.24077532,0.10346968,0.00376540,1.30721193,0.00000000,1.80911624,0.94242255
-5.10555278,3.13645518,0.10057399,0.00365042,1.27608532,0.00000000,1.74921903,0.91340154
-5.09954977,3.02865663,0.09754671,0.00353127,1.24526190,0.00000000,1.68680505,0.88312011
-5.09354677,2.91925151,0.09445935,0.00341018,1.21533617,0.00000000,1.62289202,0.85207567
-5.08754377,2.81014822,0.09138826,0.00328942,1.18693615,0.00000000,1.55852166,0.82077229
-5.08154077,2.70322337,0.08841221,0.00317122,1.16069142,0.00000000,1.49472296,0.78970149
-5.07553777,2.60025606,0.08560986,0.00305767,1.13720146,0.00000000,1.43247712,0.75932420
-5.06953477,2.50286729,0.08305718,0.00295072,1.11700578,0.00000000,1.37268545,0.73005443
-5.06353177,2.41246666,0.08082504,0.00285201,1.10055690,0.00000000,1.31614143,0.70224535
-5.05752876,2.33020814,0.07897701,0.00276291,1.08819741,0.00000000,1.26350800,0.67617837
-5.05152576,2.25695654,0.07756731,0.00268444,1.08014175,0.00000000,1.21530072,0.65205554
-5.04552276,2.19326563,0.07663922,0.00261725,1.07646369,0.00000000,1.17187753,0.62999557
-5.03951976,2.13936844,0.07622384,0.00256161,1.07708967,0.00000000,1.13343512,0.61003342
-5.03351676,2.09517991,0.07633924,0.00251742,1.08179845,0.00000000,1.10001205,0.59212355
-5.02751376,2.06031150,0.07699024,0.00248420,1.09022690,0.00000000,1.07149816,0.57614645
-5.02151076,2.03409671,0.07816847,0.00246116,1.10188157,0.00000000,1.04764980,0.56191805
-5.01550775,2.01562651,0.07985317,0.00244722,1.11615570,0.00000000,1.02810992,0.54920157
-5.00950475,2.00379278,0.08201226,0.00244108,1.13235069,0.00000000,1.01243211,0.53772111
-5.00350175,1.99733793,0.08460393,0.00244123,1.14970129,0.00000000,1.00010738,0.52717637
-4.99749875,1.99490862,0.08757865,0.00244610,1.16740330,0.00000000,0.99059233,0.51725772
-4.99149575,1.99511118,0.09088135,0.00245404,1.18464270,0.00000000,0.98333761,0.50766095
-4.98549275,1.99656656,0.09445391,0.00246346,1.20062495,0.00000000,0.97781519,0.49810104
-4.97948974,1.99796260,0.09823764,0.00247282,1.21460322,0.00000000,0.97354332,0.48832433
-4.97348674,1.99810154,0.10217582,0.00248076,1.22590449,0.00000000,0.97010810,0.47811871
-4.96748374,1.99594108,0.10621598,0.00248609,1.23395236,0.00000000,0.96718082,0.46732124
-4.96148074,1.99062744,0.11031198,0.00248788,1.23828576,0.00000000,0.96453031,0.45582329
-4.95547774,1.98151942,0.11442563,0.00248544,1.23857279,0.00000000,0.96202989,0.44357275
-4.94947474,1.96820275,0.11852788,0.00247835,1.23461927,0.00000000,0.95965882,0.43057374
-4.94347174,1.95049455,0.12259938,0.00246650,1.22637166,0.00000000,0.95749827,0.41688365
-4.93746873,1.92843807,0.12663045,0.00245003,1.21391447,0.00000000,0.95572225,0.40260806
-4.93146573,1.90228849,0.13062043,0.00242932,1.19746232,0.00000000,0.95458405,0.38789378
-4.92546273,1.87249065,0.13457642,0.00240500,1.17734717,0.00000000,0.95439908,0.37292056
-4.91945973,1.83965020,0.13851145,0.00237786,1.15400148,0.00000000,0.95552509,0.35789189
-4.91345673,1.80449983,0.14244223,0.00234883,1.12793807,0.00000000,0.95834088,0.34302542
-4.90745373,1.76786228,0.14638654,0.00231893,1.09972778,0.00000000,0.96322476,0.32854352
-4.90145073,1.73061221,0.15036051,0.00228922,1.06997599,0.00000000,0.97053391,0.31466443
-4.89544772,1.69363864,0.15437586,0.00226074,1.03929908,0.00000000,0.98058580,0.30159434
-4.88944472,1.65780989,0.15843737,0.00223451,1.00830199,0.00000000,0.99364272,0.28952074
-4.88344172,1.62394256,0.16254064,0.00221141,0.97755776,0.00000000,1.00990013,0.27860736
-4.87743872,1.59277570,0.16667047,0.00219225,0.94759006,0.00000000,1.02947958,0.26899058
-4.87143572,1.56495135,0.17079982,0.00217766,0.91885910,0.00000000,1.05242634,0.26077769
-4.86543272,1.54100164,0.17488956,0.00216814,0.89175170,0.00000000,1.07871185,0.25404653
-4.85942971,1.52134288,0.17888898,0.00216401,0.86657546,0.00000000,1.10824047,0.24884668
-4.85342671,1.50627589,0.18273712,0.00216546,0.84355703,0.00000000,1.14086018,0.24520185
-4.84742371,1.49599223,0.18636486,0.00217253,0.82284433,0.00000000,1.17637599,0.24311300
-4.84142071,1.49058488,0.18969758,0.00218515,0.80451211,0.00000000,1.21456512,0.24256226
-4.83541771,1.49006224,0.19265839,0.00220315,0.78857011,0.00000000,1.25519268,0.24351683
-4.82941471,1.49436380,0.19517164,0.00222629,0.77497327,0.00000000,1.29802634,0.24593293
-4.82341171,1.50337606,0.19716651,0.00225430,0.76363290,0.00000000,1.34284890,0.24975918
-4.81740870,1.51694701,0.19858053,0.00228687,0.75442800,0.00000000,1.38946740,0.25493935
-4.81140570,1.53489807,0.19936278,0.00232370,0.74721600,0.00000000,1.43771801,0.26141417
-4.80540270,1.55703239,0.19947660,0.00236450,0.74184216,0.00000000,1.48746604,0.26912212
-4.79939970,1.58313886,0.19890164,0.00240898,0.73814703,0.00000000,1.53860073,0.27799913
-4.79339670,1.61299168,0.19763513,0.00245687,0.73597172,0.00000000,1.59102530,0.28797738
-4.78739370,1.64634569,0.19569237,0.00250791,0.73516081,0.00000000,1.64464258,0.29898320
-4.78139070,1.68292826,0.19310634,0.00256179,0.73556290,0.00000000,1.69933756,0.31093441
-4.77538769,1.72242868,0.18992658,0.00261821,0.73702926,0.00000000,1.75495804,0.32373736
-4.76938469,1.76448648,0.18621731,0.00267678,0.73941076,0.00000000,1.81129515,0.33728401
-4.76338169,1.80868030,0.18205504,0.00273705,0.74255405,0.00000000,1.86806548,0.35144946
-4.75737869,1.85451895,0.17752580,0.00279847,0.74629723,0.00000000,1.92489674,0.36609024
-4.75137569,1.90143605,0.17272204,0.00286038,0.75046607,0.00000000,1.98131841,0.38104360
-4.74537269,1.94878984,0.16773965,0.00292200,0.75487119,0.00000000,2.03675900,0.39612822
-4.73936968,1.99586894,0.16267495,0.00298246,0.75930689,0.00000000,2.09055081,0.41114635
-4.73336668,2.04190468,0.15762206,0.00304076,0.76355190,0.00000000,2.14194276,0.42588744
-4.72736368,2.08609003,0.15267061,0.00309587,0.76737253,0.00000000,2.19012114,0.44013326
-4.72136068,2.12760463,0.14790393,0.00314668,0.77052790,0.00000000,2.23423779,0.45366424
-4.71535768,2.16564470,0.14339769,0.00319211,0.77277746,0.00000000,2.27344443,0.46626686
-4.70935468,2.19945662,0.13921904,0.00323109,0.77389009,0.00000000,2.30693132,0.47774149
-4.70335168,2.22837188,0.13542625,0.00326268,0.77365449,0.00000000,2.33396843,0.48791043
-4.69734867,2.25184155,0.13206855,0.00328608,0.77189012,0.00000000,2.35394632,0.49662555
-4.69134567,2.26946791,0.12918639,0.00330067,0.76845793,0.00000000,2.36641464,0.50377501
-4.68534267,2.28103090,0.12681172,0.00330607,0.76327014,0.00000000,2.37111543,0.50928863
-4.67933967,2.28650773,0.12496841,0.00330215,0.75629840,0.00000000,2.36800926,0.51314153
-4.67333667,2.28608374,0.12367251,0.00328908,0.74757973,0.00000000,2.35729219,0.51535566
-4.66733367,2.28015359,0.12293250,0.00326730,0.73721960,0.00000000,2.33940222,0.51599911
-4.66133067,2.26931226,0.12274925,0.00323752,0.72539206,0.00000000,2.31501451,0.51518312
-4.65532766,2.25433586,0.12311590,0.00320070,0.71233659,0.00000000,2.28502523,0.51305694
-4.64932466,2.23615307,0.12401751,0.00315802,0.69835191,0.00000000,2.25052446,0.50980078
-4.64332166,2.21580853,0.12543062,0.00311081,0.68378692,0.00000000,2.21275950,0.50561713
-4.63731866,2.19441987,0.12732280,0.00306052,0.66902922,0.00000000,2.17309007,0.50072109
-4.63131566,2.17313075,0.12965224,0.00300861,0.65449180,0.00000000,2.13293765,0.49533019
-4.62531266,2.15306215,0.13236750,0.00295655,0.64059857,0.00000000,2.09373129,0.48965416
-4.61930965,2.13526455,0.13540756,0.00290568,0.62776946,0.00000000,2.05685256,0.48388554
-4.61330665,2.12067338,0.13870223,0.00285722,0.61640570,0.00000000,2.02358212,0.47819129
-4.60730365,2.11006993,0.14217299,0.00281216,0.60687619,0.00000000,1.99505036,0.47270617
-4.60130065,2.10404967,0.14573426,0.00277126,0.59950532,0.00000000,1.97219435,0.46752813
-4.59529765,2.10299931,0.14929522,0.00273500,0.59456290,0.00000000,1.95572278,0.46271587
-4.58929465,2.10708359,0.15276200,0.00270356,0.59225654,0.00000000,1.94609037,0.45828875
-4.58329165,2.11624214,0.15604029,0.00267683,0.59272659,0.00000000,1.94348252,0.45422900
-4.57728864,2.13019621,0.15903817,0.00265443,0.59604394,0.00000000,1.94781066,0.45048594
-4.57128564,2.14846471,0.16166914,0.00263571,0.60221036,0.00000000,1.95871803,0.44698196
-4.56528264,2.17038827,0.16385504,0.00261983,0.61116137,0.00000000,1.97559560,0.44361984
-4.55927964,2.19516006,0.16552893,0.00260574,0.62277132,0.00000000,1.99760682,0.44029090
-4.55327664,2.22186140,0.16663748,0.00259229,0.63686015,0.00000000,2.02372020,0.43688343
-4.54727364,2.24950055,0.16714303,0.00257827,0.65320164,0.00000000,2.05274803,0.43329098
-4.54127064,2.27705251,0.16702495,0.00256246,0.67153237,0.00000000,2.08338962,0.42941990
-4.53526763,2.30349816,0.16628040,0.00254367,0.69156120,0.00000000,2.11427715,0.42519569
-4.52926463,2.32786083,0.16492429,0.00252081,0.71297858,0.00000000,2.14402253,0.42056796
-4.52326163,2.34923903,0.16298852,0.00249294,0.73546538,0.00000000,2.17126332,0.41551355
-4.51725863,2.36683390,0.16052049,0.00245930,0.75870084,0.00000000,2.19470621,0.41003779
-4.51125563,2.37997060,0.15758097,0.00241931,0.78236934,0.00000000,2.21316653,0.40417392
-4.50525263,2.38811320,0.15424144,0.00237262,0.80616580,0.00000000,2.22560258,0.39798063
-4.49924962,2.39087257,0.15058094,0.00231912,0.82979961,0.00000000,2.23114384,0.39153806
-4.49324662,2.38800785,0.14668280,0.00225891,0.85299703,0.00000000,2.22911216,0.38494252
-4.48724362,2.37942156,0.14263111,0.00219231,0.87550221,0.00000000,2.21903575,0.37830024
-4.48124062,2.36514942,0.13850741,0.00211985,0.89707706,0.00000000,2.20065558,0.37172065
-4.47523762,2.34534570,0.13438754,0.00204224,0.91750013,0.00000000,2.17392456,0.36530956
-4.46923462,2.32026527,0.13033886,0.00196031,0.93656492,0.00000000,2.13899979,0.35916267
-4.46323162,2.29024364,0.12641802,0.00187505,0.95407798,0.00000000,2.09622874,0.35335990
-4.45722861,2.25567638,0.12266927,0.00178750,0.96985730,0.00000000,2.04612999,0.34796075
-4.45122561,2.21699893,0.11912348,0.00169878,0.98373122,0.00000000,1.98937000,0.34300108
-4.44522261,2.17466830,0.11579780,0.00161002,0.99553839,0.00000000,1.92673670,0.33849143
-4.43921961,2.12914737,0.11269601,0.00152234,1.00512902,0.00000000,1.85911152,0.33441707
-4.43321661,2.08089281,0.10980949,0.00143683,1.01236757,0.00000000,1.78744080,0.33073967
-4.42721361,2.03034698,0.10711878,0.00135452,1.01713709,0.00000000,1.71270804,0.32740060
-4.42121061,1.97793416,0.10459561,0.00127638,1.01934505,0.00000000,1.63590783,0.32432559
-4.41520760,1.92406104,0.10220521,0.00120326,1.01893049,0.00000000,1.55802252,0.32143059
-4.40920460,1.86912108,0.09990900,0.00113593,1.01587229,0.00000000,1.48000222,0.31862837
-4.40320160,1.81350224,0.09766717,0.00107506,1.01019796,0.00000000,1.40274863,0.31583568
-4.39719860,1.75759718,0.09544145,0.00102118,1.00199242,0.00000000,1.32710295,0.31298032
-4.39119560,1.70181494,0.09319749,0.00097475,0.99140633,0.00000000,1.25383776,0.31000804
-4.38519260,1.64659308,0.09090715,0.00093610,0.97866307,0.00000000,1.18365276,0.30688863
-4.37918959,1.59240899,0.08855029,0.00090546,0.96406388,0.00000000,1.11717391,0.30362097
-4.37318659,1.53978952,0.08611615,0.00088298,0.94799050,0.00000000,1.05495545,0.30023678
-4.36718359,1.48931768,0.08360424,0.00086872,0.93090485,0.00000000,0.99748410,0.29680284
-4.36118059,1.44163573,0.08102466,0.00086266,0.91334531,0.00000000,0.94518486,0.29342146
-4.35517759,1.39744409,0.07839792,0.00086473,0.89591938,0.00000000,0.89842768,0.29022927
-4.34917459,1.35749556,0.07575425,0.00087479,0.87929268,0.00000000,0.85753434,0.28739429
-4.34317159,1.32258493,0.07313240,0.00089268,0.86417441,0.00000000,0.82278502,0.28511133
-4.33716858,1.29353400,0.07057809,0.00091818,0.85129955,0.00000000,0.79442409,0.28359608
-4.33116558,1.27117258,0.06814213,0.00095105,0.84140833,0.00000000,0.77266478,0.28307784
-4.32516258,1.25631612,0.06587828,0.00099107,0.83522360,0.00000000,0.75769241,0.28379152
-4.31915958,1.24974078,0.06384101,0.00103796,0.83342689,0.00000000,0.74966631,0.28596889
-4.31315658,1.25215700,0.06208322,0.00109148,0.83663398,0.00000000,0.74872006,0.28982974
-4.30715358,1.26418273,0.06065402,0.00115138,0.84537105,0.00000000,0.75496050,0.29557306
