energy_ev,total_up,Ge_p_up,Ge_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-6.00000000,2.05229490,0.38967412,0.00000000,0.48421860,0.00000000,1.14204952,0.28933648
-5.99399700,2.05392623,0.39209345,0.00000000,0.49046806,0.00000000,1.16414965,0.28613144
-5.98799400,2.04883383,0.39278252,0.00000000,0.49521685,0.00000000,1.18153975,0.28218828
-5.98199100,2.03658024,0.39169223,0.00000000,0.49824142,0.00000000,1.19368651,0.27746932
-5.97598799,2.01693128,0.38881436,0.00000000,0.49937296,0.00000000,1.20019662,0.27196191
-5.96998499,1.98986933,0.38418283,0.00000000,0.49850489,0.00000000,1.20083244,0.26567942
-5.96398199,1.95559771,0.37787330,0.00000000,0.49559748,0.00000000,1.19552146,0.25866107
-5.95797899,1.91453605,0.37000143,0.00000000,0.49067945,0.00000000,1.18435897,0.25097083
-5.95197599,1.86730646,0.36071944,0.00000000,0.48384647,0.00000000,1.16760372,0.24269526
-5.94597299,1.81471122,0.35021141,0.00000000,0.47525656,0.00000000,1.14566688,0.23394035
-5.93996998,1.75770285,0.33868728,0.00000000,0.46512269,0.00000000,1.11909467,0.22482766
-5.93396698,1.69734784,0.32637587,0.00000000,0.45370304,0.00000000,1.08854560,0.21548979
-5.92796398,1.63478583,0.31351720,0.00000000,0.44128928,0.00000000,1.05476339,0.20606537
-5.92196098,1.57118591,0.30035438,0.00000000,0.42819356,0.00000000,1.01854684,0.19669391
-5.91595798,1.50770221,0.28712550,0.00000000,0.41473482,0.00000000,0.98071825,0.18751060
-5.90995498,1.44543070,0.27405580,0.00000000,0.40122517,0.00000000,0.94209163,0.17864138
-5.90395198,1.38536919,0.26135050,0.00000000,0.38795691,0.00000000,0.90344251,0.17019846
-5.89794897,1.32838237,0.24918857,0.00000000,0.37519083,0.00000000,0.86548036,0.16227644
-5.89194597,1.27517332,0.23771767,0.00000000,0.36314636,0.00000000,0.82882518,0.15494935
-5.88594297,1.22626268,0.22705051,0.00000000,0.35199396,0.00000000,0.79398885,0.14826849
-5.87993997,1.18197636,0.21726279,0.00000000,0.34185007,0.00000000,0.76136226,0.14226133
-5.87393697,1.14244212,0.20839264,0.00000000,0.33277477,0.00000000,0.73120835,0.13693145
-5.86793397,1.10759488,0.20044167,0.00000000,0.32477219,0.00000000,0.70366129,0.13225949
-5.86193097,1.07719043,0.19337752,0.00000000,0.31779355,0.00000000,0.67873146,0.12820500
-5.85592796,1.05082660,0.18713767,0.00000000,0.31174259,0.00000000,0.65631580,0.12470920
-5.84992496,1.02797069,0.18163440,0.00000000,0.30648310,0.00000000,0.63621271,0.12169838
-5.84392196,1.00799181,0.17676057,0.00000000,0.30184798,0.00000000,0.61814068,0.11908782
-5.83791896,0.99019636,0.17239596,0.00000000,0.29764947,0.00000000,0.60175945,0.11678612
-5.83191596,0.97386509,0.16841384,0.00000000,0.29369003,0.00000000,0.58669264,0.11469955
-5.82591296,0.95828992,0.16468755,0.00000000,0.28977313,0.00000000,0.57255072,0.11273643
-5.81990995,0.94280883,0.16109664,0.00000000,0.28571373,0.00000000,0.55895322,0.11081124
-5.81390695,0.92683746,0.15753254,0.00000000,0.28134776,0.00000000,0.54554907,0.10884826
-5.80790395,0.90989597,0.15390328,0.00000000,0.27654023,0.00000000,0.53203445,0.10678470
-5.80190095,0.89163025,0.15013731,0.00000000,0.27119177,0.00000000,0.51816723,0.10457311
-5.79589795,0.87182670,0.14618616,0.00000000,0.26524319,0.00000000,0.50377762,0.10218309
-5.78989495,0.85042021,0.14202599,0.00000000,0.25867807,0.00000000,0.48877484,0.09960211
-5.78389195,0.82749519,0.13765784,0.00000000,0.25152328,0.00000000,0.47314956,0.09683558
-5.77788894,0.80327994,0.13310690,0.00000000,0.24384750,0.00000000,0.45697231,0.09390618
-5.77188594,0.77813475,0.12842061,0.00000000,0.23575787,0.00000000,0.44038826,0.09085235
-5.76588294,0.75253453,0.12366585,0.00000000,0.22739502,0.00000000,0.42360854,0.08772629
-5.75987994,0.72704678,0.11892546,0.00000000,0.21892675,0.00000000,0.40689892,0.08459132
-5.75387694,0.70230603,0.11429411,0.00000000,0.21054066,0.00000000,0.39056632,0.08151893
-5.74787394,0.67898580,0.10987376,0.00000000,0.20243601,0.00000000,0.37494384,0.07858548
-5.74187094,0.65776923,0.10576898,0.00000000,0.19481532,0.00000000,0.36037501,0.07586881
-5.73586793,0.63931961,0.10208229,0.00000000,0.18787588,0.00000000,0.34719797,0.07344483
-5.72986493,0.62425183,0.09890960,0.00000000,0.18180160,0.00000000,0.33573015,0.07138426
-5.72386193,0.61310572,0.09633607,0.00000000,0.17675542,0.00000000,0.32625399,0.06974954
-5.71785893,0.60632238,0.09443243,0.00000000,0.17287264,0.00000000,0.31900437,0.06859215
-5.71185593,0.60422406,0.09325190,0.00000000,0.17025527,0.00000000,0.31415798,0.06795035
-5.70585293,0.60699842,0.09282787,0.00000000,0.16896768,0.00000000,0.31182504,0.06784732
-5.69984992,0.61468758,0.09317226,0.00000000,0.16903354,0.00000000,0.31204367,0.06828999
-5.69384692,0.62718237,0.09427485,0.00000000,0.17043435,0.00000000,0.31477698,0.06926836
-5.68784392,0.64422192,0.09610330,0.00000000,0.17310934,0.00000000,0.31991297,0.07075545
-5.68184092,0.66539867,0.09860413,0.00000000,0.17695692,0.00000000,0.32726723,0.07270781
-5.67583792,0.69016872,0.10170443,0.00000000,0.18183752,0.00000000,0.33658839,0.07506673
-5.66983492,0.71786706,0.10531436,0.00000000,0.18757776,0.00000000,0.34756598,0.07775981
-5.66383192,0.74772736,0.10933032,0.00000000,0.19397586,0.00000000,0.35984062,0.08070320
-5.65782891,0.77890573,0.11363865,0.00000000,0.20080794,0.00000000,0.37301603,0.08380414
