energy_ev,total_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-5.44772386,1.38766676,0.24143552,0.34400774,0.58953311,0.40225430,0.01048936,0.00002040
-5.44172086,1.38052253,0.24624526,0.35367457,0.54864215,0.41222236,0.01096624,0.00002060
-5.43571786,1.38013932,0.25262266,0.36559984,0.50766151,0.42567143,0.01150593,0.00002106
-5.42971486,1.38583529,0.26033484,0.37944858,0.46701618,0.44212401,0.01210122,0.00002175
-5.42371186,1.39687847,0.26914188,0.39487132,0.42710771,0.46107930,0.01274466,0.00002263
-5.41770885,1.41249678,0.27880040,0.41150945,0.38830504,0.48202106,0.01342879,0.00002368
-5.41170585,1.43189006,0.28906711,0.42900107,0.35093693,0.50442597,0.01414646,0.00002486
-5.40570285,1.45424458,0.29970266,0.44698726,0.31528637,0.52777247,0.01489116,0.00002614
-5.39969985,1.47875029,0.31047576,0.46511907,0.28158691,0.55155020,0.01565740,0.00002750
-5.39369685,1.50462072,0.32116752,0.48306487,0.25002097,0.57526982,0.01644109,0.00002891
-5.38769385,1.53111499,0.33157608,0.50051814,0.22072007,0.59847318,0.01723992,0.00003035
-5.38169085,1.55756144,0.34152134,0.51720547,0.19376678,0.62074352,0.01805379,0.00003179
-5.37568784,1.58338160,0.35084959,0.53289429,0.16919814,0.64171519,0.01888512,0.00003322
-5.36968484,1.60811360,0.35943798,0.54740024,0.14701017,0.66108277,0.01973914,0.00003465
-5.36368184,1.63143338,0.36719839,0.56059350,0.12716332,0.67860875,0.02062410,0.00003606
-5.35767884,1.65317242,0.37408065,0.57240392,0.10958838,0.69412965,0.02155131,0.00003746
-5.35167584,1.67333073,0.38007461,0.58282434,0.09419263,0.70755990,0.02253514,0.00003887
-5.34567284,1.69208359,0.38521113,0.59191193,0.08086593,0.71889325,0.02359272,0.00004031
-5.33966983,1.70978131,0.38956148,0.59978713,0.06948644,0.72820137,0.02474359,0.00004181
-5.33366683,1.72694124,0.39323532,0.60663016,0.05992592,0.73562955,0.02600912,0.00004339
-5.32766383,1.74423163,0.39637697,0.61267492,0.05205425,0.74138955,0.02741171,0.00004511
-5.32166083,1.76244762,0.39916017,0.61820045,0.04574330,0.74574958,0.02897388,0.00004700
-5.31565783,1.78247973,0.40178132,0.62352021,0.04086991,0.74902202,0.03071724,0.00004913
-5.30965483,1.80527601,0.40445150,0.62896937,0.03731803,0.75154916,0.03266125,0.00005154
-5.30365183,1.83179910,0.40738755,0.63489080,0.03498010,0.75368754,0.03482205,0.00005428
-5.29764882,1.86297997,0.41080249,0.64162018,0.03375765,0.75579175,0.03721113,0.00005740
-5.29164582,1.89967034,0.41489578,0.64947097,0.03356126,0.75819834,0.03983423,0.00006095
-5.28564282,1.94259598,0.41984379,0.65871988,0.03430994,0.76121055,0.04269017,0.00006496
-5.27963982,1.99231299,0.42579100,0.66959353,0.03593006,0.76508478,0.04577000,0.00006947
-5.27363682,2.04916941,0.43284232,0.68225702,0.03835396,0.77001932,0.04905631,0.00007449
-5.26763382,2.11327408,0.44105688,0.69680484,0.04151840,0.77614597,0.05252285,0.00008002
-5.26163082,2.18447441,0.45044369,0.71325483,0.04536287,0.78352496,0.05613452,0.00008605
-5.25562781,2.26234464,0.46095939,0.73154527,0.04982795,0.79214343,0.05984767,0.00009254
-5.24962481,2.34618524,0.47250823,0.75153548,0.05485387,0.80191747,0.06361084,0.00009945
-5.24362181,2.43503399,0.48494429,0.77300982,0.06037923,0.81269766,0.06736584,0.00010671
-5.23761881,2.52768859,0.49807591,0.79568505,0.06634008,0.82427778,0.07104920,0.00011424
-5.23161581,2.62273996,0.51167212,0.81922064,0.07266933,0.83640609,0.07459390,0.00012193
-5.22561281,2.71861505,0.52547079,0.84323154,0.07929662,0.84879877,0.07793140,0.00012968
-5.21960980,2.81362745,0.53918813,0.86730289,0.08614853,0.86115458,0.08099381,0.00013734
-5.21360680,2.90603354,0.55252911,0.89100598,0.09314925,0.87317010,0.08371608,0.00014480
-5.20760380,2.99409189,0.56519828,0.91391459,0.10022163,0.88455462,0.08603830,0.00015192
-5.20160080,3.07612319,0.57691054,0.93562106,0.10728857,0.89504407,0.08790776,0.00015854
-5.19559780,3.15056804,0.58740135,0.95575124,0.11427461,0.90441309,0.08928086,0.00016455
-5.18959480,3.21604006,0.59643588,0.97397776,0.12110777,0.91248479,0.09012465,0.00016982
-5.18359180,3.27137197,0.60381683,0.99003086,0.12772145,0.91913775,0.09041810,0.00017422
-5.17758879,3.31565260,0.60939040,1.00370641,0.13405626,0.92430980,0.09015276,0.00017768
-5.17158579,3.34825320,0.61305042,1.01487087,0.14006184,0.92799872,0.08933315,0.00018010
-5.16558279,3.36884220,0.61474027,1.02346281,0.14569828,0.93025966,0.08797646,0.00018143
-5.15957979,3.37738780,0.61445281,1.02949130,0.15093744,0.93119973,0.08611193,0.00018165
-5.15357679,3.37414851,0.61222829,1.03303115,0.15576364,0.93096995,0.08377971,0.00018075
-5.14757379,3.35965258,0.60815036,1.03421537,0.16017415,0.92975519,0.08102936,0.00017874
-5.14157079,3.33466727,0.60234063,1.03322539,0.16417896,0.92776261,0.07791804,0.00017568
-5.13556778,3.30015999,0.59495196,1.03027958,0.16780024,0.92520929,0.07450849,0.00017162
-5.12956478,3.25725312,0.58616093,1.02562069,0.17107123,0.92230969,0.07086686,0.00016665
-5.12356178,3.20717502,0.57615987,1.01950284,0.17403470,0.91926365,0.06706057,0.00016087
-5.11755878,3.15120951,0.56514886,1.01217891,0.17674109,0.91624544,0.06315616,0.00015439
-5.11155578,3.09064628,0.55332804,1.00388871,0.17924630,0.91339453,0.05921735,0.00014735
-5.10555278,3.02673459,0.54089063,0.99484875,0.18160930,0.91080838,0.05530331,0.00013986
-5.09954977,2.96064196,0.52801689,0.98524381,0.18388974,0.90853758,0.05146726,0.00013206
-5.09354677,2.89341980,0.51486924,0.97522089,0.18614544,0.90658365,0.04775531,0.00012408
-5.08754377,2.82597693,0.50158873,0.96488557,0.18843012,0.90489934,0.04420577,0.00011603
-5.08154077,2.75906186,0.48829279,0.95430094,0.19079137,0.90339149,0.04084872,0.00010802
-5.07553777,2.69325394,0.47507441,0.94348900,0.19326879,0.90192622,0.03770598,0.00010016
-5.06953477,2.62896326,0.46200258,0.93243428,0.19589270,0.90033607,0.03479138,0.00009253
-5.06353177,2.56643852,0.44912385,0.92108944,0.19868306,0.89842878,0.03211131,0.00008521
-5.05752876,2.50578189,0.43646481,0.90938244,0.20164900,0.89599711,0.02966548,0.00007825
-5.05152576,2.44696950,0.42403535,0.89722473,0.20478864,0.89282940,0.02744792,0.00007170
-5.04552276,2.38987612,0.41183236,0.88452008,0.20808936,0.88872012,0.02544798,0.00006559
-5.03951976,2.33430232,0.39984378,0.87117348,0.21152847,0.88348016,0.02365152,0.00005993
-5.03351676,2.28000263,0.38805254,0.85709969,0.21507412,0.87694615,0.02204205,0.00005474
-5.02751376,2.22671329,0.37644050,0.84223097,0.21868653,0.86898868,0.02060180,0.00005000
-5.02151076,2.17417812,0.36499193,0.82652373,0.22231934,0.85951895,0.01931284,0.00004571
-5.01550775,2.12217171,0.35369659,0.80996383,0.22592117,0.84849373,0.01815802,0.00004185
-5.00950475,2.07051907,0.34255230,0.79257038,0.22943724,0.83591846,0.01712182,0.00003840
-5.00350175,2.01911147,0.33156690,0.77439805,0.23281104,0.82184861,0.01619113,0.00003533
-4.99749875,1.96791815,0.32075969,0.75553792,0.23598605,0.80638929,0.01535587,0.00003262
-4.99149575,1.91699433,0.31016231,0.73611707,0.23890753,0.78969339,0.01460959,0.00003023
-4.98549275,1.86648569,0.29981921,0.71629709,0.24152424,0.77195838,0.01394987,0.00002815
-4.97948974,1.81663009,0.28978779,0.69627177,0.24379022,0.75342224,0.01337883,0.00002636
-4.97348674,1.76775697,0.28013823,0.67626433,0.24566670,0.73435861,0.01290342,0.00002482
-4.96748374,1.72028529,0.27095321,0.65652432,0.24712383,0.71507167,0.01253582,0.00002353
-4.96148074,1.67472043,0.26232752,0.63732459,0.24814263,0.69589085,0.01229379,0.00002248
-4.95547774,1.63165068,0.25436771,0.61895830,0.24871676,0.67716566,0.01220107,0.00002166
-4.94947474,1.59174353,0.24719164,0.60173635,0.24885428,0.65926072,0.01228768,0.00002107
-4.94347174,1.55574186,0.24092819,0.58598490,0.24857929,0.64255114,0.01259038,0.00002072
-4.93746873,1.52445989,0.23571681,0.57204329,0.24793328,0.62741807,0.01315303,0.00002062
-4.93146573,1.49877862,0.23170703,0.56026184,0.24697618,0.61424451,0.01402692,0.00002078
-4.92546273,1.47964018,0.22905780,0.55099973,0.24578693,0.60341110,0.01527107,0.00002125
-4.91945973,1.46804035,0.22793648,0.54462230,0.24446350,0.59529171,0.01695235,0.00002204
-4.91345673,1.46501882,0.22851738,0.54149780,0.24312220,0.59024870,0.01914546,0.00002319
-4.90745373,1.47164612,0.23097984,0.54199325,0.24189626,0.58862759,0.02193266,0.00002477
-4.90145073,1.48900686,0.23550556,0.54646911,0.24093349,0.59075100,0.02540318,0.00002680
-4.89544772,1.51817876,0.24227519,0.55527267,0.24039311,0.59691186,0.02965224,0.00002936
-4.88944472,1.56020712,0.25146416,0.56873009,0.24044172,0.60736571,0.03477964,0.00003251
-4.88344172,1.61607491,0.26323770,0.58713714,0.24124843,0.62232239,0.04088785,0.00003629
-4.87743872,1.68666880,0.27774506,0.61074867,0.24297929,0.64193720,0.04807957,0.00004079
-4.87143572,1.77274175,0.29511312,0.63976720,0.24579123,0.66630179,0.05645474,0.00004605
-4.86543272,1.87487337,0.31543948,0.67433101,0.24982558,0.69543529,0.06610703,0.00005214
-4.85942971,1.99342920,0.33878528,0.71450205,0.25520160,0.72927606,0.07711986,0.00005911
-4.85342671,2.12852072,0.36516797,0.76025440,0.26201005,0.76767449,0.08956201,0.00006701
-4.84742371,2.27996771,0.39455436,0.81146380,0.27030735,0.81038747,0.10348293,0.00007585
-4.84142071,2.44726512,0.42685428,0.86789887,0.28011047,0.85707501,0.11890804,0.00008566
-4.83541771,2.62955621,0.46191524,0.92921469,0.29139274,0.90729933,0.13583400,0.00009643
-4.82941471,2.82561409,0.49951832,0.99494922,0.30408113,0.96052691,0.15422436,0.00010814
-4.82341171,3.03383315,0.53937576,1.06452320,0.31805486,1.01613368,0.17400570,0.00012074
-4.81740870,3.25223201,0.58113044,1.13724364,0.33314578,1.07341348,0.19506469,0.00013415
-4.81140570,3.47846903,0.62435764,1.21231147,0.34914042,1.13158968,0.21724606,0.00014828
-4.80540270,3.70987085,0.66856907,1.28883309,0.36578387,1.18982999,0.24035195,0.00016300
-4.79939970,3.94347428,0.71321937,1.36583589,0.38278534,1.24726380,0.26414268,0.00017816
-4.79339670,4.17608088,0.75771512,1.44228748,0.39982536,1.30300183,0.28833916,0.00019359
-4.78739370,4.40432310,0.80142614,1.51711793,0.41656438,1.35615744,0.31262696,0.00020909
-4.78139070,4.62474055,0.84369885,1.58924464,0.43265241,1.40586872,0.33666204,0.00022445
-4.77538769,4.83386391,0.88387146,1.65759893,0.44773955,1.45132083,0.36007812,0.00023943
-4.76938469,5.02830392,0.92129041,1.72115333,0.46148695,1.49176763,0.38249537,0.00025381
-4.76338169,5.20484236,0.95532765,1.77894890,0.47357769,1.52655182,0.40353036,0.00026735
-4.75737869,5.36052175,0.98539798,1.83012120,0.48372740,1.55512286,0.42280666,0.00027982
-4.75137569,5.49273016,1.01097597,1.87392423,0.49169397,1.57705196,0.43996597,0.00029100
-4.74537269,5.59927807,1.03161168,1.90975116,0.49728610,1.59204358,0.45467915,0.00030067
-4.73936968,5.67846377,1.04694455,1.93715118,0.50037034,1.59994287,0.46665666,0.00030868
-4.73336668,5.72912491,1.05671480,1.95584172,0.50087623,1.60073903,0.47565815,0.00031486
-4.72736368,5.75067362,1.06077196,1.96571553,0.49879943,1.59456414,0.48150049,0.00031910
-4.72136068,5.74311390,1.05907996,1.96684241,0.49420263,1.58168778,0.48406407,0.00032132
-4.71535768,5.70704026,1.05171854,1.95946541,0.48721423,1.56250751,0.48329695,0.00032150
-4.70935468,5.64361770,1.03888101,1.94399178,0.47802471,1.53753566,0.47921677,0.00031962
-4.70335168,5.55454362,1.02086822,1.92097903,0.46688106,1.50738295,0.47191016,0.00031574
-4.69734867,5.44199347,0.99807909,1.89111666,0.45407913,1.47273959,0.46152983,0.00030995
-4.69134567,5.30855211,0.97099802,1.85520435,0.43995452,1.43435451,0.44828940,0.00030236
-4.68534267,5.15713385,0.94017976,1.81412757,0.42487206,1.39301373,0.43245625,0.00029313
-4.67933967,4.99089451,0.90623235,1.76883148,0.40921450,1.34951836,0.41434267,0.00028244
-4.67333667,4.81313877,0.86979876,1.72029424,0.39337059,1.30466326,0.39429577,0.00027051
-4.66733367,4.62722687,0.83153816,1.66950075,0.37772321,1.25921707,0.37268661,0.00025754
-4.66133067,4.43648377,0.79210742,1.61741771,0.36263775,1.21390409,0.34989897,0.00024376
-4.65532766,4.24411448,0.75214364,1.56497095,0.34845134,1.16938882,0.32631827,0.00022942
-4.64932466,4.05312820,0.71224835,1.51302570,0.33546307,1.12626341,0.30232115,0.00021474
-4.64332166,3.86627383,0.67297384,1.46237033,0.32392579,1.08503836,0.27826587,0.00019993
-4.63731866,3.68598850,0.63481223,1.41370406,0.31403948,1.04613666,0.25448417,0.00018522
-4.63131566,3.51436042,0.59818734,1.36762865,0.30594658,1.00989139,0.23127457,0.00017078
-4.62531266,3.35310620,0.56344955,1.32464422,0.29972928,0.97654650,0.20889731,0.00015678
-4.61930965,3.20356271,0.53087377,1.28514888,0.29540898,0.94626072,0.18757112,0.00014338
-4.61330665,3.06669243,0.50066008,1.24944192,0.29294770,0.91911410,0.16747162,0.00013068
-4.60730365,2.94310102,0.47293703,1.21773001,0.29225157,0.89511678,0.14873136,0.00011879
-4.60130065,2.83306523,0.44776704,1.19013585,0.29317606,0.87421937,0.13144125,0.00010778
-4.59529765,2.73656914,0.42515354,1.16670860,0.29553291,0.85632452,0.11565335,0.00009769
-4.58929465,2.65334630,0.40504929,1.14743534,0.29909838,0.84129896,0.10138449,0.00008856
-4.58329165,2.58292556,0.38736548,1.13225300,0.30362254,0.82898553,0.08862074,0.00008038
-4.57728864,2.52467809,0.37198096,1.12105997,0.30883932,0.81921454,0.07732237,0.00007314
-4.57128564,2.47786357,0.35875137,1.11372684,0.31447684,0.81181416,0.06742905,0.00006682
-4.56528264,2.44167363,0.34751751,1.11010590,0.32026780,0.80661921,0.05886505,0.00006138
-4.55927964,2.41527088,0.33811292,1.11003883,0.32595939,0.80347824,0.05154441,0.00005677
-4.55327664,2.39782240,0.33037023,1.11336255,0.33132244,0.80225854,0.04537574,0.00005292
-4.54727364,2.38852687,0.32412625,1.11991298,0.33615954,0.80284904,0.04026669,0.00004978
-4.54127064,2.38663491,0.31922568,1.12952683,0.34031165,0.80516116,0.03612795,0.00004728
-4.53526763,2.39146262,0.31552363,1.14204162,0.34366317,0.80912764,0.03287681,0.00004536
-4.52926463,2.40239873,0.31288686,1.15729415,0.34614513,0.81469960,0.03044009,0.00004394
-4.52326163,2.41890591,0.31119404,1.17511775,0.34773649,0.82184211,0.02875675,0.00004296
-4.51725863,2.44051710,0.31033523,1.19533885,0.34846348,0.83052872,0.02777990,0.00004235
-4.51125563,2.46682805,0.31021075,1.21777331,0.34839692,0.84073522,0.02747843,0.00004207
-4.50525263,2.49748699,0.31072978,1.24222275,0.34764793,0.85243304,0.02783816,0.00004205
-4.49924962,2.53218259,0.31180886,1.26847163,0.34636185,0.86558286,0.02886271,0.00004223
-4.49324662,2.57063139,0.31337045,1.29628507,0.34471089,0.88012861,0.03057383,0.00004259
-4.48724362,2.61256541,0.31534184,1.32540795,0.34288582,0.89599229,0.03301149,0.00004308
-4.48124062,2.65772089,0.31765439,1.35556518,0.34108678,0.91306987,0.03623350,0.00004365
-4.47523762,2.70582849,0.32024326,1.38646344,0.33951401,0.93122841,0.04031467,0.00004429
-4.46923462,2.75660556,0.32304755,1.41779402,0.33835849,0.95030452,0.04534560,0.00004497
-4.46323162,2.80975031,0.32601087,1.44923692,0.33779313,0.97010433,0.05143087,0.00004567
-4.45722861,2.86493806,0.32908221,1.48046566,0.33796470,0.99040461,0.05868675,0.00004637
-4.45122561,2.92181928,0.33221695,1.51115270,0.33898700,1.01095537,0.06723825,0.00004706
-4.44522261,2.98001911,0.33537797,1.54097511,0.34093534,1.03148341,0.07721565,0.00004775
-4.43921961,3.03913808,0.33853657,1.56962008,0.34384267,1.05169690,0.08875028,0.00004841
-4.43321661,3.09875359,0.34167313,1.59679013,0.34769740,1.07129064,0.10196984,0.00004905
-4.42721361,3.15842197,0.34477738,1.62220766,0.35244317,1.08995190,0.11699314,0.00004967
-4.42121061,3.21768078,0.34784816,1.64561874,0.35798024,1.10736662,0.13392437,0.00005027
-4.41520760,3.27605139,0.35089269,1.66679612,0.36416872,1.12322573,0.15284714,0.00005085
-4.40920460,3.33304154,0.35392520,1.68554129,0.37083335,1.13723153,0.17381843,0.00005142
-4.40320160,3.38814842,0.35696515,1.70168591,0.37776961,1.14910392,0.19686266,0.00005197
-4.39719860,3.44086196,0.36003500,1.71509250,0.38475090,1.15858638,0.22196612,0.00005251
-4.39119560,3.49066894,0.36315775,1.72565475,0.39153657,1.16545161,0.24907217,0.00005304
-4.38519260,3.53705800,0.36635431,1.73329756,0.39788037,1.16950669,0.27807733,0.00005356
-4.37918959,3.57952573,0.36964102,1.73797696,0.40353897,1.17059764,0.30882874,0.00005407
-4.37318659,3.61758415,0.37302733,1.73968015,0.40828035,1.16861343,0.34112301,0.00005456
-4.36718359,3.65076948,0.37651397,1.73842568,0.41189151,1.16348909,0.37470693,0.00005505
-4.36118059,3.67865219,0.38009167,1.73426383,0.41418547,1.15520806,0.40928004,0.00005551
-4.35517759,3.70084811,0.38374052,1.72727719,0.41500707,1.14380353,0.44449914,0.00005596
-4.34917459,3.71703030,0.38743008,1.71758135,0.41423750,1.12935871,0.47998476,0.00005639
-4.34317159,3.72694106,0.39112028,1.70532546,0.41179749,1.11200602,0.51532938,0.00005681
-4.33716858,3.73040372,0.39476294,1.69069272,0.40764885,1.09192508,0.55010734,0.00005721
-4.33116558,3.72733336,0.39830403,1.67390028,0.40179471,1.06933951,0.58388582,0.00005759
-4.32516258,3.71774597,0.40168631,1.65519864,0.39427813,1.04451263,0.61623674,0.00005797
-4.31915958,3.70176539,0.40485238,1.63487026,0.38517962,1.01774211,0.64674893,0.00005835
-4.31315658,3.67962740,0.40774783,1.61322724,0.37461336,0.98935364,0.67504005,0.00005873
-4.30715358,3.65168074,0.41032437,1.59060806,0.36272262,0.95969398,0.70076774,0.00005914
