energy_ev,total_up,Pb_p_up,Pb_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-4.30115058,13.60145495,0.81816859,0.01203334,2.21845742,11.29878680,0.20832702,1.15799046
-4.29514757,13.85883561,0.83480663,0.01216300,2.24524426,11.50976793,0.21436675,1.20060531
-4.28914457,14.08145609,0.84929547,0.01226583,2.26618998,11.69169674,0.21943256,1.24131654
-4.28314157,14.26824466,0.86140776,0.01234216,2.28108175,11.84387591,0.22347009,1.27983527
-4.27713857,14.41879519,0.87096938,0.01239263,2.28985707,11.96614837,0.22644595,1.31592112
-4.27113557,14.53336077,0.87786221,0.01241816,2.29260614,12.05888713,0.22834880,1.34938467
-4.26513257,14.61282968,0.88202528,0.01241989,2.28956981,12.12297142,0.22918973,1.38008782
-4.25912956,14.65868482,0.88345438,0.01239916,2.28113337,12.15975005,0.22900204,1.40794191
-4.25312656,14.67294799,0.88219998,0.01235747,2.26781610,12.17099336,0.22784031,1.43290400
-4.24712356,14.65811116,0.87836362,0.01229642,2.25025719,12.15883557,0.22577888,1.45497156
-4.24112056,14.61705759,0.87209298,0.01221772,2.22919846,12.12570969,0.22290971,1.47417593
-4.23511756,14.55297545,0.86357572,0.01212311,2.20546442,12.07427742,0.21933982,1.49057509
-4.22911456,14.46926752,0.85303251,0.01201435,2.17994053,12.00735653,0.21518828,1.50424624
-4.22311156,14.36945998,0.84070932,0.01189318,2.15355027,11.92784830,0.21058294,1.51527850
-4.21710855,14.25711362,0.82686959,0.01176131,2.12723177,11.83866735,0.20565701,1.52376641
-4.21110555,14.13574020,0.81178633,0.01162039,2.10191478,11.74267619,0.20054551,1.52980434
-4.20510255,14.00872661,0.79573457,0.01147200,2.07849858,11.64262611,0.19538193,1.53348242
-4.19909955,13.87926868,0.77898444,0.01131763,2.05783123,11.54110600,0.19029492,1.53488384
-4.19309655,13.75031623,0.76179500,0.01115866,2.04069092,11.44050009,0.18540535,1.53408387
-4.18709355,13.62452997,0.74440913,0.01099636,2.02776945,11.34295499,0.18082373,1.53115045
-4.18109055,13.50425071,0.72704950,0.01083193,2.01965823,11.25035631,0.17664797,1.52614626
-4.17508754,13.39148039,0.70991561,0.01066640,2.01683703,11.16431429,0.17296174,1.51913200
-4.16908454,13.28787430,0.69318216,0.01050072,2.01966533,11.08615801,0.16983326,1.51017064
-4.16308154,13.19474314,0.67699829,0.01033572,2.02837654,11.01693703,0.16731461,1.49933228
-4.15707854,13.11306365,0.66148798,0.01017211,2.04307487,10.95742945,0.16544154,1.48669914
-4.15107554,13.04349619,0.64675122,0.01001049,2.06373504,10.90815516,0.16423382,1.47237038
-4.14507254,12.98640747,0.63286586,0.00985133,2.09020447,10.86939303,0.16369592,1.45646638
-4.13906953,12.94189710,0.61989001,0.00969503,2.12220823,10.84120081,0.16381819,1.43913202
-4.13306653,12.90982617,0.60786467,0.00954183,2.15935648,10.82343686,0.16457827,1.42053877
-4.12706353,12.88984689,0.59681658,0.00939190,2.20115435,10.81578257,0.16594280,1.40088540
-4.12106053,12.88143186,0.58676094,0.00924529,2.24701425,10.81776486,0.16786928,1.38039706
-4.11505753,12.88390231,0.57770402,0.00910198,2.29627031,10.82877808,0.17030805,1.35932281
-4.10905453,12.89645460,0.56964531,0.00896185,2.34819490,10.84810489,0.17320427,1.33793161
-4.10305153,12.91818436,0.56257937,0.00882471,2.40201674,10.87493574,0.17649985,1.31650687
-4.09704852,12.94810813,0.55649704,0.00869032,2.45694041,10.90838680,0.18013529,1.29533982
-4.09104552,12.98518213,0.55138617,0.00855840,2.51216656,10.94751607,0.18405129,1.27472201
-4.08504252,13.02831828,0.54723174,0.00842865,2.56691247,10.99133767,0.18819016,1.25493709
-4.07903952,13.07639736,0.54401544,0.00830078,2.62043215,11.03883430,0.19249697,1.23625255
-4.07303652,13.12827953,0.54171480,0.00817450,2.67203532,11.08896788,0.19692036,1.21891142
-4.06703352,13.18281251,0.54030183,0.00804960,2.72110467,11.14068847,0.20141307,1.20312465
-4.06103052,13.23883781,0.53974142,0.00792589,2.76711058,11.19294184,0.20593216,1.18906424
-4.05502751,13.29519539,0.53998963,0.00780328,2.80962293,11.24467583,0.21043896,1.17685771
-4.04902451,13.35072777,0.54099188,0.00768179,2.84831923,11.29484614,0.21489873,1.16658388
-4.04302151,13.40428395,0.54268137,0.00756151,2.88298915,11.34242202,0.21928018,1.15827046
-4.03701851,13.45472447,0.54497785,0.00744267,2.91353492,11.38639251,0.22355483,1.15189345
-4.03101551,13.50092818,0.54778682,0.00732559,2.93996805,11.42577405,0.22769630,1.14737837
-4.02501251,13.54180198,0.55099950,0.00721069,2.96240238,11.45962006,0.23167970,1.14460346
-4.01900950,13.57629409,0.55449342,0.00709851,2.98104413,11.48703317,0.23548100,1.14340470
-4.01300650,13.60341160,0.55813401,0.00698966,2.99617941,11.50718061,0.23907670,1.14358240
-4.00700350,13.62224259,0.56177698,0.00688483,3.00816013,11.51931293,0.24244367,1.14490929
-4.00100050,13.63198269,0.56527163,0.00678476,3.01738894,11.52278602,0.24555934,1.14713965
-3.99499750,13.63196552,0.56846499,0.00669021,3.02430421,11.51708584,0.24840210,1.15001931
-3.98899450,13.62169593,0.57120657,0.00660196,3.02936564,11.50185516,0.25095215,1.15329592
-3.98299150,13.60088455,0.57335375,0.00652081,3.03304139,11.47692085,0.25319248,1.15672921
-3.97698849,13.56948154,0.57477730,0.00644749,3.03579702,11.44232013,0.25511027,1.16010081
-3.97098549,13.52770713,0.57536702,0.00638273,3.03808686,11.39832392,0.25669821,1.16322306
-3.96498249,13.47607665,0.57503701,0.00632715,3.04034780,11.34545510,0.25795609,1.16594663
-3.95897949,13.41541713,0.57373049,0.00628133,3.04299547,11.28449965,0.25889215,1.16816643
-3.95297649,13.34687338,0.57142360,0.00624574,3.04642270,11.21650885,0.25952434,1.16982560
-3.94697349,13.27190144,0.56812819,0.00622075,3.05099982,11.14279081,0.25988123,1.17091743
-3.94097049,13.19224802,0.56389324,0.00620661,3.05707636,11.06489052,0.26000255,1.17148499
-3.93496748,13.10991547,0.55880477,0.00620342,3.06498352,10.98455784,0.25993912,1.17161863
-3.92896448,13.02711240,0.55298426,0.00621116,3.07503699,10.90370394,0.25975237,1.17145132
-3.92296148,12.94619139,0.54658548,0.00622966,3.08753939,10.82434725,0.25951312,1.17115217
-3.91695848,12.86957583,0.53978981,0.00625859,3.10278208,10.74855098,0.25929993,1.17091840
-3.91095548,12.79967903,0.53280041,0.00629744,3.12104574,10.67835463,0.25919686,1.17096609
-3.90495248,12.73881927,0.52583526,0.00634556,3.14259974,10.61570294,0.25929078,1.17152037
-3.89894947,12.68913508,0.51911944,0.00640213,3.16770001,10.56237557,0.25966849,1.17280528
-3.89294647,12.65250499,0.51287716,0.00646617,3.19658554,10.51992133,0.26041361,1.17503404
-3.88694347,12.63047633,0.50732363,0.00653655,3.22947379,10.48960062,0.26160353,1.17840004
-3.88094047,12.62420684,0.50265740,0.00661200,3.26655511,10.47233906,0.26330657,1.18306908
-3.87493747,12.63442245,0.49905336,0.00669116,3.30798679,10.46869528,0.26557947,1.18917325
-3.86893447,12.66139380,0.49665677,0.00677255,3.35388700,10.47884458,0.26846543,1.19680655
-3.86293147,12.70493269,0.49557857,0.00685465,3.40432914,10.50257952,0.27199278,1.20602261
-3.85692846,12.76440896,0.49589212,0.00693590,3.45933715,10.53932754,0.27617436,1.21683443
-3.85092546,12.83878670,0.49763155,0.00701474,3.51888203,10.58818457,0.28100767,1.22921607
-3.84492246,12.92667785,0.50079166,0.00708967,3.58288002,10.64796287,0.28647577,1.24310622
-3.83891946,13.02641030,0.50532932,0.00715924,3.65119274,10.71725030,0.29254887,1.25841321
-3.83291646,13.13610658,0.51116628,0.00722214,3.72362939,10.79447797,0.29918661,1.27502122
-3.82691346,13.25376900,0.51819324,0.00727721,3.79995120,10.87799226,0.30634070,1.29279733
-3.82091046,13.37736654,0.52627481,0.00732343,3.87987796,10.96612760,0.31395793,1.31159880
-3.81490745,13.50491914,0.53525518,0.00736001,3.96309674,11.05727598,0.32198336,1.33128040
-3.80890445,13.63457497,0.54496425,0.00738636,4.04927236,11.14994973,0.33036335,1.35170117
-3.80290145,13.76467698,0.55522385,0.00740211,4.13805943,11.24283444,0.33904844,1.37273034
-3.79689845,13.89381572,0.56585383,0.00740710,4.22911558,11.33482956,0.34799572,1.39425219
-3.79089545,14.02086610,0.57667784,0.00740139,4.32211525,11.42507500,0.35717072,1.41616943
-3.78489245,14.14500696,0.58752844,0.00738525,4.41676365,11.51296273,0.36654855,1.43840516
-3.77888944,14.26572290,0.59825158,0.00735912,4.51281008,11.59813333,0.37611434,1.46090321
-3.77288644,14.38278898,0.60871017,0.00732357,4.61005997,11.68045830,0.38586287,1.48362690
-3.76688344,14.49623970,0.61878681,0.00727932,4.70838491,11.76000924,0.39579745,1.50655640
-3.76088044,14.60632420,0.62838553,0.00722716,4.80772977,11.83701616,0.40592814,1.52968470
-3.75487744,14.71345043,0.63743265,0.00716795,4.90811627,11.91181737,0.41626937,1.55301249
-3.74887444,14.81812129,0.64587677,0.00710257,5.00964225,11.98480357,0.42683707,1.57654226
-3.74287144,14.92086609,0.65368797,0.00703188,5.11247593,12.05635953,0.43764561,1.60027172
-3.73686843,15.02217084,0.66085627,0.00695673,5.21684498,12.12680609,0.44870459,1.62418703
-3.73086543,15.12241073,0.66738955,0.00687789,5.32301997,12.19634578,0.46001572,1.64825615
-3.72486243,15.22178820,0.67331095,0.00679608,5.43129239,12.26501481,0.47157002,1.67242246
-3.71885943,15.32027956,0.67865600,0.00671191,5.54194770,12.33264396,0.48334542,1.69659923
-3.71285643,15.41759301,0.68346941,0.00662591,5.65523416,12.39883066,0.49530493,1.72066504
-3.70685343,15.51314022,0.68780194,0.00653854,5.77132859,12.46292375,0.50739555,1.74446050
-3.70085043,15.60602330,0.69170719,0.00645014,5.89030068,12.52402245,0.51954788,1.76778665
-3.69484742,15.69503826,0.69523866,0.00636100,6.01207758,12.58098978,0.53167656,1.79040495
-3.68884442,15.77869573,0.69844703,0.00627137,6.13641093,12.63248071,0.54368147,1.81203931
-3.68284142,15.85525847,0.70137793,0.00618142,6.26284851,12.67698417,0.55544968,1.83238009
-3.67683842,15.92279510,0.70407015,0.00609137,6.39071266,12.71287778,0.56685799,1.85108999
-3.67083542,15.97924826,0.70655438,0.00600141,6.51908755,12.73849333,0.57777611,1.86781198
-3.66483242,16.02251500,0.70885266,0.00591180,6.64681702,12.75219043,0.58807010,1.88217880
-3.65882941,16.05053626,0.71097831,0.00582286,6.77251418,12.75243545,0.59760622,1.89382398
-3.65282641,16.06139184,0.71293654,0.00573501,6.89458346,12.73788220,0.60625471,1.90239383
-3.64682341,16.05339679,0.71472550,0.00564879,7.01125504,12.70745074,0.61389369,1.90756011
-3.64082041,16.02519464,0.71633785,0.00556488,7.12063079,12.66040028,0.62041265,1.90903266
-3.63481741,15.97584278,0.71776247,0.00548407,7.22074019,12.59639258,0.62571578,1.90657162
-3.62881441,15.90488550,0.71898648,0.00540734,7.30960387,12.51554198,0.62972472,1.89999850
-3.62281141,15.81241024,0.71999710,0.00533578,7.38530179,12.41844903,0.63238077,1.88920556
-3.61680840,15.69908343,0.72078341,0.00527060,7.44604273,12.30621511,0.63364653,1.87416303
-3.61080540,15.56616269,0.72133765,0.00521312,7.49023137,12.18043603,0.63350673,1.85492359
-3.60480240,15.41548370,0.72165614,0.00516471,7.51652944,12.04317395,0.63196850,1.83162391
-3.59879940,15.24942070,0.72173947,0.00512676,7.52390725,11.89690760,0.62906077,1.80448291
-3.59279640,15.07082132,0.72159218,0.00510061,7.51168288,11.74446199,0.62483312,1.77379671
-3.58679340,14.88291757,0.72122167,0.00508752,7.47954668,11.58891998,0.61935388,1.73993056
-3.58079040,14.68921620,0.72063657,0.00508858,7.42756958,11.43351906,0.61270775,1.70330770
-3.57478739,14.49337314,0.71984458,0.00510464,7.35619483,11.28153750,0.60499289,1.66439596
-3.56878439,14.29905738,0.71885006,0.00513628,7.26621384,11.13617488,0.59631765,1.62369245
-3.56278139,14.10981079,0.71765139,0.00518374,7.15872751,11.00043248,0.58679708,1.58170709
-3.55677839,13.92891066,0.71623852,0.00524687,7.03509556,10.87699910,0.57654929,1.53894590
-3.55077539,13.75924189,0.71459077,0.00532509,6.89687705,10.76814801,0.56569188,1.49589458
-3.54477239,13.60318534,0.71267528,0.00541736,6.74576562,10.67565000,0.55433854,1.45300348
-3.53876938,13.46252821,0.71044607,0.00552222,6.58352336,10.60070706,0.54259595,1.41067443
-3.53276638,13.33840120,0.70784406,0.00563776,6.41191702,10.54391010,0.53056111,1.36925017
-3.52676338,13.23124569,0.70479802,0.00576166,6.23266006,10.50522287,0.51831925,1.32900682
-3.52076038,13.14081272,0.70122641,0.00589126,6.04736357,10.48399302,0.50594226,1.29014968
-3.51475738,13.06619366,0.69704018,0.00602363,5.85749796,10.47898961,0.49348790,1.25281240
-3.50875438,13.00588070,0.69214627,0.00615561,5.66436707,10.48846520,0.48099961,1.21705957
-3.50275138,12.95785373,0.68645161,0.00628396,5.46909485,10.51023919,0.46850698,1.18289226
-3.49674837,12.91968864,0.67986746,0.00640543,5.27262438,10.54179793,0.45602685,1.15025622
-3.49074537,12.88868099,0.67231375,0.00651687,5.07572770,10.58040653,0.44356488,1.11905208
-3.48474237,12.86197834,0.66372316,0.00661532,4.87902476,10.62322648,0.43111756,1.08914693
-3.47873937,12.83671396,0.65404470,0.00669814,4.68300905,10.66743319,0.41867447,1.06038651
-3.47273637,12.81013516,0.64324646,0.00676305,4.48807714,10.71032765,0.40622069,1.03260734
-3.46673337,12.77971972,0.63131761,0.00680824,4.29455974,10.74943698,0.39373920,1.00564815
-3.46073037,12.74327484,0.61826923,0.00683241,4.10275150,10.78259935,0.38121311,0.97935989
-3.45472736,12.69901447,0.60413416,0.00683477,3.91293758,10.80802982,0.36862776,0.95361404
-3.44872436,12.64561199,0.58896591,0.00681513,3.72541531,10.82436472,0.35597235,0.92830875
-3.44272136,12.58222690,0.57283659,0.00677378,3.54050963,10.83068365,0.34324125,0.90337262
-3.43671836,12.50850554,0.55583418,0.00671159,3.35858209,10.82650908,0.33043493,0.87876621
-3.43071536,12.42455736,0.53805926,0.00662985,3.18003303,10.81178486,0.31756034,0.85448125
-3.42471236,12.33090930,0.51962146,0.00653028,3.00529789,10.78683594,0.30463100,0.83053788
-3.41870935,12.22844193,0.50063589,0.00641493,2.83483816,10.75231225,0.29166666,0.80698017
-3.41270635,12.11831153,0.48121967,0.00628608,2.66912852,10.70912031,0.27869272,0.78387035
-3.40670335,12.00186282,0.46148880,0.00614620,2.50864137,10.65834653,0.26573935,0.76128226
-3.40070035,11.88053698,0.44155561,0.00599782,2.35383013,10.60117606,0.25284054,0.73929435
-3.39469735,11.75577954,0.42152663,0.00584347,2.20511278,10.53881123,0.24003304,0.71798274
-3.38869435,11.62895254,0.40150124,0.00568558,2.06285677,10.47239314,0.22735527,0.69741473
-3.38269135,11.50125439,0.38157076,0.00552642,1.92736612,10.40292961,0.21484630,0.67764315
-3.37668834,11.37365094,0.36181827,0.00536805,1.79887172,10.33123243,0.20254493,0.65870168
-3.37068534,11.24681999,0.34231873,0.00521225,1.67752492,10.25786605,0.19048887,0.64060161
-3.36468234,11.12111130,0.32313959,0.00506050,1.56339480,10.18310961,0.17871405,0.62332985
-3.35867934,10.99652311,0.30434158,0.00491396,1.45646909,10.10693343,0.16725406,0.60684852
-3.35267634,10.87269608,0.28597970,0.00477347,1.35665830,10.02899083,0.15613980,0.59109599
-3.34667334,10.74892443,0.26810414,0.00463954,1.26380298,9.94862536,0.14539914,0.57598923
-3.34067034,10.62418389,0.25076130,0.00451236,1.17768339,9.86489345,0.13505675,0.56142757
-3.33466733,10.49717561,0.23399454,0.00439187,1.09803125,9.77660150,0.12513407,0.54729737
-3.32866433,10.36638430,0.21784495,0.00427777,1.02454290,9.68235644,0.11564928,0.53347773
-3.32266133,10.23014895,0.20235185,0.00416957,0.95689352,9.58062813,0.10661741,0.51984679
-3.31665833,10.08674353,0.18755322,0.00406665,0.89475179,9.46982143,0.09805044,0.50628840
-3.31065533,9.93446510,0.17348601,0.00396830,0.83779460,9.34835556,0.08995757,0.49269899
-3.30465233,9.77172604,0.16018639,0.00387380,0.78572139,9.21474781,0.08234546,0.47899432
-3.29864932,9.59714707,0.14768992,0.00378248,0.73826783,9.06769852,0.07521853,0.46511577
-3.29264632,9.40964734,0.13603181,0.00369374,0.69521842,8.90617380,0.06857938,0.45103613
-3.28664332,9.20852803,0.12524716,0.00360714,0.65641774,8.72948260,0.06242918,0.43676453
-3.28064032,8.99354563,0.11537128,0.00352241,0.62178011,8.53734452,0.05676820,0.42235031
-3.27463732,8.76497160,0.10644003,0.00343952,0.59129739,8.32994531,0.05159629,0.40788579
-3.26863432,8.52363537,0.09849027,0.00335865,0.56504469,8.10797685,0.04691349,0.39350779
-3.26263132,8.27094806,0.09156024,0.00328027,0.54318378,7.87265949,0.04272058,0.37939773
-3.25662831,8.00890533,0.08569001,0.00320508,0.52596400,7.62574479,0.03901974,0.36578053
-3.25062531,7.74006808,0.08092178,0.00313403,0.51372053,7.36949786,0.03581506,0.35292203
-3.24462231,7.46752114,0.07730008,0.00306827,0.50686996,7.10665910,0.03311316,0.34112527
-3.23861931,7.19481055,0.07487179,0.00300914,0.50590290,6.84038614,0.03092370,0.33072549
-3.23261631,6.92586123,0.07368593,0.00295809,0.51137385,6.57417772,0.02925980,0.32208419
-3.22661331,6.66487743,0.07379308,0.00291667,0.52388810,6.31178183,0.02813836,0.31558212
-3.22061031,6.41622932,0.07524459,0.00288641,0.54408590,6.05709139,0.02758032,0.31161165
-3.21460730,6.18432945,0.07809131,0.00286877,0.57262404,5.81403120,0.02761068,0.31056834
-3.20860430,5.97350324,0.08238199,0.00286509,0.61015493,5.58644018,0.02825838,0.31284213
-3.20260130,5.78785807,0.08816136,0.00287649,0.65730371,5.37795328,0.02955600,0.31880814
-3.19659830,5.63115521,0.09546777,0.00290384,0.71464346,5.19188736,0.03153922,0.32881722
-3.19059530,5.50668905,0.10433062,0.00294764,0.78266942,5.03113508,0.03424602,0.34318640
-3.18459230,5.41717744,0.11476744,0.00300805,0.86177233,4.89807060,0.03771566,0.36218942
-3.17858929,5.36466678,0.12678097,0.00308477,0.95221191,4.79447027,0.04198739,0.38604735
-3.17258629,5.35045465,0.14035604,0.00317709,1.05409108,4.72145100,0.04709890,0.41491950
-3.16658329,5.37503239,0.15545663,0.00328383,1.16733177,4.67942816,0.05308451,0.44889487
-3.16058029,5.43804918,0.17202306,0.00340337,1.29165317,4.66809421,0.05997316,0.48798416
-3.15457729,5.53829861,0.18996958,0.00353367,1.42655350,4.68641854,0.06778620,0.53211266
-3.14857429,5.67372794,0.20918239,0.00367230,1.57129598,4.73266819,0.07653506,0.58111425
-3.14257129,5.84146983,0.22951840,0.00381650,1.72490019,4.80444865,0.08621882,0.63472678
-3.13656828,6.03789542,0.25080461,0.00396326,1.88613936,4.89876305,0.09682189,0.69258901
-3.13056528,6.25868752,0.27283851,0.00410937,2.05354452,5.01208787,0.10831170,0.75423962
-3.12456228,6.49893182,0.29538938,0.00425152,2.22541598,5.14046271,0.12063668,0.81911836
-3.11855928,6.75322403,0.31820064,0.00438639,2.39984236,5.27959133,0.13372463,0.88656969
-3.11255628,7.01579003,0.34099328,0.00451072,2.57472749,5.42495104,0.14748145,0.95584919
-3.10655328,7.28061649,0.36347031,0.00462143,2.74782471,5.57190729,0.16179060,1.02613268
-3.10055028,7.54158844,0.38532216,0.00471567,2.91677831,5.71583044,0.17651312,1.09652839
-3.09454727,7.79263071,0.40623300,0.00479094,3.07917108,5.85221131,0.19148854,1.16609185
-3.08854427,8.02784973,0.42588764,0.00484511,3.23257696,5.97677282,0.20653660,1.23384346
-3.08254127,8.24167213,0.44397901,0.00487650,3.37461740,6.08557447,0.22145982,1.29878852
-3.07653827,8.42897670,0.46021585,0.00488391,3.50301964,6.17510737,0.23604701,1.35993899
-3.07053527,8.58521623,0.47433039,0.00486664,3.61567523,6.24237714,0.25007755,1.41633676
-3.06453227,8.70652603,0.48608569,0.00482454,3.71069671,6.28497281,0.26332638,1.46707748
-3.05852926,8.78981611,0.49528247,0.00475793,3.78647055,6.30112004,0.27556962,1.51133429
-3.05252626,8.83284431,0.50176504,0.00466766,3.84170431,6.28971734,0.28659054,1.54838064
-3.04652326,8.83426846,0.50542617,0.00455503,3.87546640,6.25035463,0.29618575,1.57761121
-3.04052026,8.79367554,0.50621068,0.00442175,3.88721665,6.18331381,0.30417126,1.59856030
-3.03451726,8.71158728,0.50411755,0.00426990,3.87682671,6.08955155,0.31038833,1.61091665
-3.02851426,8.58944162,0.49920057,0.00410188,3.84458921,5.97066502,0.31470868,1.61453427
-3.02251126,8.42955058,0.49156734,0.00392031,3.79121535,5.82884179,0.31703889,1.60943850
-3.01650825,8.23503574,0.48137681,0.00372798,3.71782087,5.66679553,0.31732379,1.59582715
-3.01050525,8.00974316,0.46883535,0.00352782,3.62590098,5.48768958,0.31554872,1.57406635
-3.00450225,7.75814050,0.45419158,0.00332275,3.51729499,5.29505069,0.31174036,1.54468133
-2.99849925,7.48519935,0.43773005,0.00311569,3.39414205,5.09267569,0.30596632,1.50834230
-2.99249625,7.19626645,0.41976413,0.00290946,3.25882952,4.88453374,0.29833328,1.46584592
-2.98649325,6.89692795,0.40062833,0.00270676,3.11393588,4.67466719,0.28898391,1.41809308
-2.98049025,6.59287076,0.38067027,0.00251010,2.96217005,4.46709374,0.27809256,1.36606369
-2.97448724,6.28974521,0.36024261,0.00232175,2.80630927,4.26571269,0.26586001,1.31078955
-2.96848424,5.99303327,0.33969524,0.00214377,2.64913733,4.07421790,0.25250751,1.25332628
-2.96248124,5.70792602,0.31936785,0.00197790,2.49338511,3.89601950,0.23827026,1.19472529
-2.95647824,5.43921378,0.29958315,0.00182562,2.34167491,3.73417649,0.22339072,1.13600687
-2.95047524,5.19119186,0.28064089,0.00168813,2.19646992,3.59134154,0.20811192,1.07813532
-2.94447224,4.96758401,0.26281267,0.00156629,2.06002981,3.46971920,0.19267114,1.02199689
-2.93846923,4.77148528,0.24633780,0.00146073,1.93437301,3.37103811,0.17729411,0.96838128
-2.93246623,4.60532496,0.23142007,0.00137175,1.82124619,3.29653737,0.16218989,0.91796715
-2.92646323,4.47084972,0.21822543,0.00129942,1.72210084,3.24696678,0.14754668,0.87131190
-2.92046023,4.36912641,0.20688065,0.00124354,1.63807677,3.22260035,0.13352855,0.82884589
-2.91445723,4.30056311,0.19747274,0.00120372,1.56999230,3.22326181,0.12027327,0.79087097
-2.90845423,4.26494678,0.19004919,0.00117935,1.51834056,3.24836086,0.10789100,0.75756315
-2.90245123,4.26149506,0.18461887,0.00116965,1.48329144,3.29693826,0.09646410,0.72897881
-2.89644822,4.28891969,0.18115352,0.00117369,1.46469867,3.36771793,0.08604768,0.70506421
-2.89044522,4.34549864,0.17958985,0.00119042,1.46211169,3.45916390,0.07667102,0.68566747
-2.88444222,4.42915394,0.17983202,0.00121872,1.47479189,3.56953986,0.06833953,0.67055250
-2.87843922,4.53753230,0.18175463,0.00125737,1.50173302,3.69696918,0.06103725,0.65941420
-2.87243622,4.66808557,0.18520608,0.00130512,1.54168565,3.83949332,0.05472971,0.65189425
-2.86643322,4.81814863,0.19001237,0.00136072,1.59318555,3.99512653,0.04936695,0.64759701
-2.86043022,4.98501207,0.19598116,0.00142292,1.65458599,4.16190536,0.04488668,0.64610486
-2.85442721,5.16598816,0.20290628,0.00149048,1.72409378,4.33793127,0.04121738,0.64699271
-2.84842421,5.35846820,0.21057247,0.00156224,1.79980884,4.52140560,0.03828138,0.64984123
-2.84242121,5.55997053,0.21876049,0.00163709,1.87976703,4.71065585,0.03599766,0.65424853
-2.83641821,5.76817841,0.22725228,0.00171400,1.96198559,4.90415330,0.03428448,0.65984027
-2.83041521,5.98096772,0.23583645,0.00179203,2.04451038,5.10052184,0.03306177,0.66627799
-2.82441221,6.19642479,0.24431366,0.00187036,2.12546404,5.29853869,0.03225323,0.67326565
-2.81840920,6.41285480,0.25250190,0.00194826,2.20309362,5.49712767,0.03178808,0.68055452
-2.81240620,6.62878196,0.26024161,0.00202512,2.27581643,5.69534631,0.03160260,0.68794650
-2.80640320,6.84294239,0.26740027,0.00210041,2.34226249,5.89236809,0.03164135,0.69529585
-2.80040020,7.05427122,0.27387649,0.00217375,2.40131194,6.08746138,0.03185804,0.70250964
-2.79439720,7.26188522,0.27960330,0.00224481,2.45212596,6.27996665,0.03221621,0.70954699
-2.78839420,7.46506249,0.28455053,0.00231338,2.49416972,6.46927355,0.03268955,0.71641718
-2.78239120,7.66322064,0.28872614,0.00237930,2.52722625,6.65479950,0.03326196,0.72317682
-2.77638819,7.85589472,0.29217644,0.00244249,2.55140031,6.83597090,0.03392737,0.72992621
-2.77038519,8.04271608,0.29498501,0.00250289,2.56711191,7.01220843,0.03468924,0.73680489
-2.76438219,8.22339313,0.29727043,0.00256049,2.57507942,7.18291700,0.03555982,0.74398660
-2.75837919,8.39769477,0.29918282,0.00261531,2.57629258,7.34748103,0.03655919,0.75167359
-2.75237619,8.56543686,0.30089922,0.00266736,2.57197658,7.50526522,0.03771398,0.76009045
-2.74637319,8.72647207,0.30261798,0.00271665,2.56354808,7.65562065,0.03905599,0.76947749
-2.74037019,8.88068283,0.30455234,0.00276319,2.55256528,7.79789566,0.04062057,0.78008371
-2.73436718,9.02797737,0.30692342,0.00280696,2.54067347,7.93145070,0.04244486,0.79215949
-2.72836418,9.16828803,0.30995283,0.00284795,2.52954851,8.05567613,0.04456597,0.80594903
-2.72236118,9.30157124,0.31385526,0.00288612,2.52084016,8.17001148,0.04701911,0.82168271
-2.71635818,9.42780842,0.31883112,0.00292144,2.51611748,8.27396500,0.04983574,0.83956936
-2.71035518,9.54700670,0.32505980,0.00295387,2.51681818,8.36713181,0.05304179,0.85978873
-2.70435218,9.65919880,0.33269351,0.00298339,2.52420386,8.44920948,0.05665613,0.88248412
-2.69834917,9.76444121,0.34185215,0.00300998,2.53932232,8.52000955,0.06068912,0.90775555
-2.69234617,9.86280997,0.35261920,0.00303368,2.56297845,8.57946425,0.06514155,0.93565347
-2.68634317,9.95439399,0.36503896,0.00305454,2.59571398,8.62762756,0.07000388,0.96617325
-2.68034017,10.03928543,0.37911513,0.00307269,2.63779684,8.66467046,0.07525585,0.99925073
-2.67433717,10.11756782,0.39481069,0.00308828,2.68921979,8.69087040,0.08086654,1.03475895
-2.66833417,10.18930224,0.41204924,0.00310152,2.74970801,8.70659573,0.08679480,1.07250622
-2.66233117,10.25451253,0.43071753,0.00311267,2.81873479,8.71228592,0.09299010,1.11223582
-2.65632816,10.31317081,0.45066919,0.00312203,2.89554439,8.70842899,0.09939382,1.15362737
-2.65032516,10.36518445,0.47172931,0.00312994,2.97918057,8.69553781,0.10594082,1.19630000
-2.64432216,10.41038621,0.49369979,0.00313675,3.06851962,8.67412707,0.11256134,1.23981742
-2.63831916,10.44852873,0.51636517,0.00314279,3.16230606,8.64469270,0.11918303,1.28369478
-2.63231616,10.47928481,0.53949860,0.00314841,3.25918973,8.60769561,0.12573318,1.32740729
-2.62631316,10.50225442,0.56286774,0.00315389,3.35776263,8.56355114,0.13214083,1.37040056
-2.62031016,10.51697903,0.58624042,0.00315948,3.45659426,8.51262555,0.13833892,1.41210217
-2.61430715,10.52296353,0.60938962,0.00316534,3.55426418,8.45524011,0.14426608,1.45193439
-2.60830415,10.51970522,0.63209783,0.00317154,3.64939108,8.39168297,0.14986827,1.48932761
-2.60230115,10.50672900,0.65416049,0.00317807,3.74065744,8.32222845,0.15509998,1.52373402
