energy_ev,total_up,As_p_up,As_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.57378689,6.58330870,0.30775604,0.00000000,0.11172048,4.21586889,4.03658461,1.52136704
-5.56778389,6.62946797,0.30895125,0.00000000,0.11156552,4.24870126,4.08262678,1.53466261
-5.56178089,6.66790974,0.30978127,0.00000000,0.11124930,4.27676531,4.12067870,1.54763058
-5.55577789,6.69843810,0.31025291,0.00000000,0.11077477,4.29991875,4.15044028,1.56023838
-5.54977489,6.72094733,0.31037635,0.00000000,0.11014626,4.31807492,4.17172701,1.57244836
-5.54377189,6.73542922,0.31016519,0.00000000,0.10936937,4.33120763,4.18447735,1.58421953
-5.53776888,6.74197795,0.30963658,0.00000000,0.10845084,4.33935455,4.18875644,1.59550983
-5.53176588,6.74079209,0.30881127,0.00000000,0.10739838,4.34261868,4.18475582,1.60627866
-5.52576288,6.73217339,0.30771362,0.00000000,0.10622059,4.34116795,4.17278921,1.61648954
-5.51975988,6.71652253,0.30637163,0.00000000,0.10492680,4.33523276,4.15328459,1.62611272
-5.51375688,6.69433157,0.30481673,0.00000000,0.10352690,4.32510170,4.12677309,1.63512765
-5.50775388,6.66617374,0.30308364,0.00000000,0.10203126,4.31111528,4.09387499,1.64352490
-5.50175088,6.63269052,0.30120992,0.00000000,0.10045052,4.29365828,4.05528382,1.65130763
-5.49574787,6.59457666,0.29923555,0.00000000,0.09879550,4.27315054,4.01174891,1.65849216
-5.48974487,6.55256346,0.29720219,0.00000000,0.09707701,4.25003676,3.96405738,1.66510775
-5.48374187,6.50740087,0.29515244,0.00000000,0.09530575,4.22477546,3.91301598,1.67119540
-5.47773887,6.45983875,0.29312893,0.00000000,0.09349211,4.19782734,3.85943332,1.67680556
-5.47173587,6.41060788,0.29117329,0.00000000,0.09164603,4.16964335,3.80410315,1.68199493
-5.46573287,6.36040112,0.28932508,0.00000000,0.08977690,4.14065275,3.74778873,1.68682231
-5.45972986,6.30985512,0.28762075,0.00000000,0.08789336,4.11125141,3.69120871,1.69134373
-5.45372686,6.25953319,0.28609257,0.00000000,0.08600322,4.08179062,3.63502461,1.69560704
-5.44772386,6.20990967,0.28476777,0.00000000,0.08411333,4.05256670,3.57982994,1.69964624
-5.44172086,6.16135637,0.28366773,0.00000000,0.08222954,4.02381180,3.52614110,1.70347591
-5.43571786,6.11413151,0.28280746,0.00000000,0.08035663,3.99568615,3.47438992,1.70708601
-5.42971486,6.06837180,0.28219531,0.00000000,0.07849828,3.96827216,3.42491817,1.71043754
-5.42371186,6.02408793,0.28183295,0.00000000,0.07665717,3.94157069,3.37797369,1.71345924
-5.41770885,5.98116411,0.28171568,0.00000000,0.07483498,3.91549990,3.33370862,1.71604578
-5.41170585,5.93936188,0.28183298,0.00000000,0.07303257,3.88989684,3.29217957,1.71805768
-5.40570285,5.89832841,0.28216941,0.00000000,0.07125009,3.86452214,3.25334987,1.71932306
-5.39969985,5.85760947,0.28270565,0.00000000,0.06948719,3.83906780,3.21709405,1.71964139
-5.39369685,5.81666681,0.28341977,0.00000000,0.06774323,3.81316815,3.18320453,1.71878922
-5.38769385,5.77489982,0.28428862,0.00000000,0.06601750,3.78641379,3.15140055,1.71652777
-5.38169085,5.73167078,0.28528930,0.00000000,0.06430944,3.75836819,3.12133912,1.71261211
-5.37568784,5.68633304,0.28640052,0.00000000,0.06261891,3.72858658,3.09262804,1.70680172
-5.36968484,5.63826128,0.28760401,0.00000000,0.06094633,3.69663639,3.06484039,1.69887189
-5.36368184,5.58688268,0.28888571,0.00000000,0.05929288,3.66211862,3.03753044,1.68862557
-5.35767884,5.53170793,0.29023689,0.00000000,0.05766066,3.62468933,3.01025022,1.67590514
-5.35167584,5.47236073,0.29165503,0.00000000,0.05605272,3.58408018,2.98256647,1.66060348
-5.34567284,5.40860476,0.29314455,0.00000000,0.05447315,3.54011744,2.95407720,1.64267390
-5.33966983,5.34036675,0.29471736,0.00000000,0.05292703,3.49273829,2.92442745,1.62213841
-5.33366683,5.26775476,0.29639329,0.00000000,0.05142037,3.44200382,2.89332355,1.59909376
-5.32766383,5.19107082,0.29820033,0.00000000,0.04996000,3.38810802,2.86054548,1.57371505
-5.32166083,5.11081712,0.30017483,0.00000000,0.04855343,3.33138214,2.82595681,1.54625656
-5.31565783,5.02769554,0.30236159,0.00000000,0.04720863,3.27229430,2.78951183,1.51704964
-5.30965483,4.94260017,0.30481386,0.00000000,0.04593388,3.21144393,2.75125972,1.48649760
-5.30365183,4.85660295,0.30759329,0.00000000,0.04473745,3.14955129,2.71134551,1.45506782
-5.29764882,4.77093274,0.31076967,0.00000000,0.04362750,3.08744226,2.67000775,1.42328110
-5.29164582,4.68694828,0.31442063,0.00000000,0.04261172,3.02602879,2.62757306,1.39169871
-5.28564282,4.60610579,0.31863098,0.00000000,0.04169724,2.96628563,2.58444757,1.36090753
-5.27963982,4.52992195,0.32349179,0.00000000,0.04089035,2.90922403,2.54110555,1.33150365
-5.27363682,4.45993338,0.32909908,0.00000000,0.04019634,2.85586323,2.49807548,1.30407523
-5.26763382,4.39765345,0.33555195,0.00000000,0.03961938,2.80720061,2.45592393,1.27918489
-5.26163082,4.34452781,0.34295029,0.00000000,0.03916234,2.76418150,2.41523773,1.25735253
-5.25562781,4.30188965,0.35139173,0.00000000,0.03882669,2.72766938,2.37660472,1.23903895
-5.24962481,4.27091588,0.36096814,0.00000000,0.03861246,2.69841765,2.34059386,1.22463097
-5.24362181,4.25258557,0.37176148,0.00000000,0.03851808,2.67704359,2.30773501,1.21442849
-5.23761881,4.24764186,0.38383923,0.00000000,0.03854040,2.66400558,2.27849909,1.20863397
-5.23161581,4.25655840,0.39724945,0.00000000,0.03867462,2.65958413,2.25327925,1.20734471
-5.22561281,4.27951174,0.41201571,0.00000000,0.03891429,2.66386742,2.23237368,1.21054820
-5.21960980,4.31636060,0.42813219,0.00000000,0.03925126,2.67674207,2.21597071,1.21812071
-5.21360680,4.36663310,0.44555904,0.00000000,0.03967577,2.69788938,2.20413680,1.22982930
-5.20760380,4.42952292,0.46421850,0.00000000,0.04017643,2.72678744,2.19680812,1.24533710
-5.20160080,4.50389492,0.48399194,0.00000000,0.04074035,2.76271930,2.19378608,1.26421181
-5.19559780,4.58830081,0.50471818,0.00000000,0.04135317,2.80478715,2.19473738,1.28593728
-5.18959480,4.68100494,0.52619324,0.00000000,0.04199930,2.85193236,2.19919877,1.30992766
-5.18359180,4.78002009,0.54817183,0.00000000,0.04266202,2.90296093,2.20658666,1.33554389
-5.17758879,4.88315266,0.57037060,0.00000000,0.04332378,2.95657382,2.21621151,1.36211185
-5.17158579,4.98805625,0.59247319,0.00000000,0.04396645,3.01140141,2.22729669,1.38894182
-5.16558279,5.09229232,0.61413705,0.00000000,0.04457166,3.06604096,2.23900133,1.41534840
-5.15957979,5.19339611,0.63500190,0.00000000,0.04512113,3.11909606,2.25044646,1.44067039
-5.15357679,5.28894564,0.65469937,0.00000000,0.04559714,3.16921669,2.26074356,1.46428982
-5.14757379,5.37663155,0.67286379,0.00000000,0.04598289,3.21513844,2.26902437,1.48564958
-5.14157079,5.45432499,0.68914345,0.00000000,0.04626295,3.25571957,2.27447096,1.50426889
-5.13556778,5.52014117,0.70321199,0.00000000,0.04642370,3.28997432,2.27634469,1.51975611
-5.12956478,5.57249578,0.71477943,0.00000000,0.04645372,3.31710125,2.27401295,1.53181836
-5.12356178,5.61015208,0.72360233,0.00000000,0.04634414,3.33650538,2.26697243,1.54026761
-5.11755878,5.63225650,0.72949265,0.00000000,0.04608896,3.34781317,2.25486796,1.54502300
-5.11155578,5.63836133,0.73232488,0.00000000,0.04568525,3.35087970,2.23750605,1.54610921
-5.10555278,5.62843336,0.73204115,0.00000000,0.04513335,3.34578772,2.21486247,1.54365121
-5.09954977,5.60284812,0.72865404,0.00000000,0.04443685,3.33283855,2.18708355,1.53786535
-5.09354677,5.56237000,0.72224700,0.00000000,0.04360255,3.31253539,2.15448115,1.52904741
-5.08754377,5.50811907,0.71297230,0.00000000,0.04264033,3.28555961,2.11752138,1.51755816
-5.08154077,5.44152626,0.70104670,0.00000000,0.04156285,3.25274129,2.07680775,1.50380694
-5.07553777,5.36427876,0.68674487,0.00000000,0.04038521,3.21502517,2.03305930,1.48823428
-5.06953477,5.27825820,0.67039097,0.00000000,0.03912451,3.17343386,1.98708477,1.47129412
-5.06353177,5.18547426,0.65234866,0.00000000,0.03779935,3.12902956,1.93975385,1.45343660
-5.05752876,5.08799653,0.63301007,0.00000000,0.03642930,3.08287639,1.89196677,1.43509213
-5.05152576,4.98788760,0.61278390,0.00000000,0.03503435,3.03600456,1.84462342,1.41665737
-5.04552276,4.88713970,0.59208347,0.00000000,0.03363429,2.98937809,1.79859333,1.39848376
-5.03951976,4.78761763,0.57131489,0.00000000,0.03224822,2.94386707,1.75468758,1.38086886
-5.03351676,4.69100960,0.55086585,0.00000000,0.03089403,2.90022557,1.71363378,1.36405091
-5.02751376,4.59878762,0.53109551,0.00000000,0.02958796,2.85907561,1.67605494,1.34820648
-5.02151076,4.51217836,0.51232568,0.00000000,0.02834421,2.82089755,1.64245304,1.33345115
-5.01550775,4.43214489,0.49483365,0.00000000,0.02717472,2.78602688,1.61319763,1.31984298
-5.00950475,4.35937924,0.47884683,0.00000000,0.02608892,2.75465685,1.58851984,1.30738828
-5.00350175,4.29430525,0.46453929,0.00000000,0.02509367,2.72684658,1.56851191,1.29604918
-4.99749875,4.23709075,0.45203034,0.00000000,0.02419329,2.70253357,1.55313182,1.28575245
-4.99149575,4.18766787,0.44138490,0.00000000,0.02338961,2.68154987,1.54221286,1.27639893
-4.98549275,4.14576002,0.43261587,0.00000000,0.02268220,2.66364077,1.53547753,1.26787311
-4.97948974,4.11091394,0.42568797,0.00000000,0.02206862,2.64848505,1.53255499,1.26005212
-4.97348674,4.08253510,0.42052307,0.00000000,0.02154470,2.63571572,1.53300126,1.25281400
-4.96748374,4.05992503,0.41700661,0.00000000,0.02110495,2.62494049,1.53632132,1.24604460
-4.96148074,4.04231874,0.41499489,0.00000000,0.02074289,2.61576105,1.54199204,1.23964319
-4.95547774,4.02892112,0.41432269,0.00000000,0.02045149,2.60779069,1.54948505,1.23352649
-4.94947474,4.01894082,0.41481115,0.00000000,0.02022351,2.60066965,1.55828858,1.22763119
-4.94347174,4.01162079,0.41627532,0.00000000,0.02005189,2.59407797,1.56792746,1.22191509
-4.93746873,4.00626445,0.41853129,0.00000000,0.01993008,2.58774560,1.57798047,1.21635710
-4.93146573,4.00225708,0.42140237,0.00000000,0.01985226,2.58145973,1.58809442,1.21095612
-4.92546273,3.99908183,0.42472438,0.00000000,0.01981360,2.57506942,1.59799461,1.20572943
-4.91945973,3.99633042,0.42834964,0.00000000,0.01981039,2.56848764,1.60749123,1.20071045
-4.91345673,3.99370838,0.43214969,0.00000000,0.01984009,2.56169089,1.61648184,1.19594645
-4.90745373,3.99103520,0.43601671,0.00000000,0.01990135,2.55471677,1.62494989,1.19149624
-4.90145073,3.98823982,0.43986368,0.00000000,0.01999393,2.54765969,1.63295957,1.18742811
-4.89544772,3.98535203,0.44362331,0.00000000,0.02011855,2.54066515,1.64064759,1.18381805
-4.88944472,3.98249048,0.44724608,0.00000000,0.02027669,2.53392282,1.64821240,1.18074837
-4.88344172,3.97984827,0.45069750,0.00000000,0.02047036,2.52765882,1.65590154,1.17830672
-4.87743872,3.97767688,0.45395485,0.00000000,0.02070183,2.52212762,1.66399789,1.17658545
-4.87143572,3.97626945,0.45700380,0.00000000,0.02097330,2.51760366,1.67280568,1.17568120
-4.86543272,3.97594428,0.45983502,0.00000000,0.02128663,2.51437322,1.68263694,1.17569472
-4.85942971,3.97702939,0.46244117,0.00000000,0.02164303,2.51272667,1.69379902,1.17673060
-4.85342671,3.97984887,0.46481445,0.00000000,0.02204280,2.51295129,1.70658391,1.17889707
-4.84742371,3.98471158,0.46694490,0.00000000,0.02248512,2.51532499,1.72125970,1.18230540
-4.84142071,3.99190263,0.46881961,0.00000000,0.02296783,2.52011082,1.73806448,1.18706918
-4.83541771,4.00167777,0.47042274,0.00000000,0.02348735,2.52755256,1.75720281,1.19330306
-4.82941471,4.01426085,0.47173656,0.00000000,0.02403866,2.53787121,1.77884479,1.20112115
-4.82341171,4.02984401,0.47274324,0.00000000,0.02461526,2.55126250,1.80312737,1.21063494
-4.81740870,4.04859025,0.47342738,0.00000000,0.02520929,2.56789515,1.83015774,1.22195078
-4.81140570,4.07063803,0.47377888,0.00000000,0.02581174,2.58790995,1.86001819,1.23516706
-4.80540270,4.09610700,0.47379619,0.00000000,0.02641260,2.61141935,1.89277205,1.25037102
-4.79939970,4.12510445,0.47348944,0.00000000,0.02700121,2.63850747,1.92846999,1.26763542
-4.79339670,4.15773155,0.47288335,0.00000000,0.02756654,2.66923037,1.96715612,1.28701512
-4.78739370,4.19408877,0.47201951,0.00000000,0.02809758,2.70361632,2.00887342,1.30854368
-4.78139070,4.23427997,0.47095803,0.00000000,0.02858369,2.74166608,2.05366779,1.33223019
-4.77538769,4.27841438,0.46977814,0.00000000,0.02901499,2.78335291,2.10159045,1.35805638
-4.76938469,4.32660646,0.46857781,0.00000000,0.02938273,2.82862239,2.15269826,1.38597411
-4.76338169,4.37897313,0.46747227,0.00000000,0.02967961,2.87739181,2.20705178,1.41590338
-4.75737869,4.43562857,0.46659137,0.00000000,0.02990007,2.92954938,2.26471108,1.44773099
-4.75137569,4.49667666,0.46607604,0.00000000,0.03004055,2.98495313,2.32572927,1.48130980
-4.74537269,4.56220151,0.46607377,0.00000000,0.03009969,3.04342965,2.39014410,1.51645878
-4.73936968,4.63225648,0.46673350,0.00000000,0.03007837,3.10477298,2.45796801,1.55296384
-4.73336668,4.70685252,0.46820005,0.00000000,0.02997982,3.16874361,2.52917705,1.59057949
-4.72736368,4.78594661,0.47060840,0.00000000,0.02980954,3.23506814,2.60369949,1.62903142
-4.72136068,4.86943099,0.47407811,0.00000000,0.02957519,3.30343960,2.68140468,1.66801997
-4.71535768,4.95712441,0.47870812,0.00000000,0.02928637,3.37351895,2.76209304,1.70722462
-4.70935468,5.04876593,0.48457230,0.00000000,0.02895443,3.44493803,2.84548795,1.74630941
-4.70335168,5.14401232,0.49171583,0.00000000,0.02859205,3.51730403,2.93123030,1.78492939
-4.69734867,5.24243956,0.50015274,0.00000000,0.02821297,3.59020601,3.01887641,1.82273801
-4.69134567,5.34354900,0.50986466,0.00000000,0.02783153,3.66322328,3.10789979,1.85939542
-4.68534267,5.44677814,0.52080081,0.00000000,0.02746225,3.73593581,3.19769725,1.89457754
-4.67933967,5.55151624,0.53287939,0.00000000,0.02711943,3.80793649,3.28759932,1.92798571
-4.67333667,5.65712403,0.54599005,0.00000000,0.02681669,3.87884483,3.37688500,1.95935663
-4.66733367,5.76295690,0.55999752,0.00000000,0.02656659,3.94832171,3.46480045,1.98847234
-4.66133067,5.86839037,0.57474609,0.00000000,0.02638027,4.01608443,3.55058082,2.01516977
-4.65532766,5.97284660,0.59006472,0.00000000,0.02626709,4.08192126,3.63347444,2.03934934
-4.64932466,6.07582014,0.60577249,0.00000000,0.02623444,4.14570454,3.71276808,2.06098223
-4.64332166,6.17690147,0.62168421,0.00000000,0.02628746,4.20740133,3.78781214,2.08011567
-4.63731866,6.27579624,0.63761567,0.00000000,0.02642900,4.26708059,3.85804406,2.09687589
-4.63131566,6.37233894,0.65338857,0.00000000,0.02665951,4.32491596,3.92300892,2.11146807
-4.62531266,6.46649929,0.66883462,0.00000000,0.02697709,4.38118337,3.98237555,2.12417316
-4.61930965,6.55838046,0.68379885,0.00000000,0.02737756,4.43625283,4.03594724,2.13534116
-4.61330665,6.64820843,0.69814189,0.00000000,0.02785468,4.49057431,4.08366610,2.14538090
-4.60730365,6.73631247,0.71174120,0.00000000,0.02840027,4.54465764,4.12561054,2.15474642
-4.60130065,6.82309719,0.72449136,0.00000000,0.02900459,4.59904690,4.16198586,2.16392023
-4.59529765,6.90900728,0.73630338,0.00000000,0.02965655,4.65429030,4.19310812,2.17339397
-4.58929465,6.99448661,0.74710335,0.00000000,0.03034412,4.71090653,4.21938221,2.18364725
-4.58329165,7.07993380,0.75683050,0.00000000,0.03105462,4.76934928,4.24127508,2.19512541
-4.57728864,7.16565681,0.76543502,0.00000000,0.03177514,4.82997166,4.25928572,2.20821730
-4.57128564,7.25182923,0.77287580,0.00000000,0.03249282,4.89299239,4.27391357,2.22323404
-4.56528264,7.33845105,0.77911846,0.00000000,0.03319527,4.95846580,4.28562722,2.24038987
-4.55927964,7.42531670,0.78413373,0.00000000,0.03387081,5.02625739,4.29483518,2.25978616
-4.55327664,7.51199250,0.78789657,0.00000000,0.03450880,5.09602686,4.30186060,2.28139943
-4.54727364,7.59780569,0.79038592,0.00000000,0.03509985,5.16721968,4.30692146,2.30507415
-4.54127064,7.68184612,0.79158535,0.00000000,0.03563605,5.23906849,4.31011739,2.33052097
-4.53526763,7.76298147,0.79148447,0.00000000,0.03611112,5.31060458,4.31142402,2.35732056
-4.52926463,7.83988555,0.79008104,0.00000000,0.03652050,5.38067958,4.31069520,2.38493317
-4.52326163,7.91107915,0.78738363,0.00000000,0.03686148,5.44799675,4.30767306,2.41271373
-4.51725863,7.97498154,0.78341469,0.00000000,0.03713312,5.51115074,4.30200522,2.43993182
-4.51125563,8.02997051,0.77821367,0.00000000,0.03733635,5.56867438,4.29326830,2.46579596
-4.50525263,8.07444806,0.77184000,0.00000000,0.03747379,5.61909048,4.28099629,2.48948105
-4.49924962,8.10690872,0.76437566,0.00000000,0.03754975,5.66096636,4.26471211,2.51015792
-4.49324662,8.12600700,0.75592710,0.00000000,0.03757003,5.69296869,4.24396064,2.52702376
-4.48724362,8.13062065,0.74662617,0.00000000,0.03754179,5.71391623,4.21834129,2.53933196
-4.48124062,8.11990651,0.73663005,0.00000000,0.03747335,5.72282785,4.18753820,2.54642024
-4.47523762,8.09334617,0.72611996,0.00000000,0.03737396,5.71896373,4.15134643,2.54773572
-4.46923462,8.05077890,0.71529863,0.00000000,0.03725357,5.70185775,4.10969279,2.54285594
-4.46323162,7.99242024,0.70438648,0.00000000,0.03712261,5.67133964,4.06264991,2.53150479
-4.45722861,7.91886518,0.69361676,0.00000000,0.03699168,5.62754572,4.01044310,2.51356285
-4.45122561,7.83107561,0.68322953,0.00000000,0.03687129,5.57091780,3.95344936,2.48907166
-4.44522261,7.73035261,0.67346500,0.00000000,0.03677164,5.50219044,3.89218893,2.45823177
-4.43921961,7.61829471,0.66455618,0.00000000,0.03670229,5.42236697,3.82730950,2.42139486
-4.43321661,7.49674410,0.65672129,0.00000000,0.03667193,5.33268561,3.75956425,2.37905026
-4.42721361,7.36772329,0.65015625,0.00000000,0.03668819,5.23457719,3.68978467,2.33180661
-4.42121061,7.23336494,0.64502733,0.00000000,0.03675736,5.12961644,3.61884966,2.28036958
-4.41520760,7.09583829,0.64146461,0.00000000,0.03688426,5.01946919,3.54765252,2.22551664
-4.40920460,6.95727526,0.63955618,0.00000000,0.03707211,4.90583762,3.47706733,2.16807014
-4.40320160,6.81969958,0.63934356,0.00000000,0.03732240,4.79040623,3.40791656,2.10886980
-4.39719860,6.68496196,0.64081843,0.00000000,0.03763487,4.67479056,3.34094131,2.04874582
-4.39119560,6.55468394,0.64392095,0.00000000,0.03800752,4.56049085,3.27677564,1.98849375
-4.38519260,6.43021270,0.64853966,0.00000000,0.03843664,4.44885240,3.21592607,1.92885199
-4.37918959,6.31258829,0.65451310,0.00000000,0.03891694,4.34103395,3.15875720,1.87048282
-4.37318659,6.20252448,0.66163312,0.00000000,0.03944167,4.23798491,3.10548384,1.81395747
-4.36718359,6.10040336,0.66964987,0.00000000,0.04000284,4.14043211,3.05616999,1.75974557
-4.36118059,6.00628354,0.67827830,0.00000000,0.04059138,4.04887577,3.01073449,1.70820925
-4.35517759,5.91992097,0.68720598,0.00000000,0.04119746,3.96359451,2.96896283,1.65960163
-4.34917459,5.84080084,0.69610213,0.00000000,0.04181068,3.88465834,2.93052445,1.61406959
-4.34317159,5.76817891,0.70462747,0.00000000,0.04242035,3.81194862,2.89499459,1.57166023
-4.33716858,5.70112984,0.71244459,0.00000000,0.04301577,3.74518355,2.86187946,1.53233051
-4.33116558,5.63860024,0.71922855,0.00000000,0.04358643,3.68394766,2.83064356,1.49595943
-4.32516258,5.57946403,0.72467737,0.00000000,0.04412229,3.62772382,2.80073781,1.46236200
-4.31915958,5.52257750,0.72852188,0.00000000,0.04461395,3.57592606,2.77162722,1.43130417
-4.31315658,5.46683203,0.73053471,0.00000000,0.04505284,3.52793198,2.74281680,1.40251822
-4.30715358,5.41120226,0.73053813,0.00000000,0.04543140,3.48311322,2.71387485,1.37571783
