energy_ev,total_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-5.72986493,1.53633616,0.08689923,0.00072396,0.01489786,1.03261267,0.17203374,0.56552788
-5.72386193,1.55550153,0.08750068,0.00073289,0.01549556,1.04640687,0.17483169,0.57529092
-5.71785893,1.56733659,0.08776695,0.00073770,0.01605256,1.05531494,0.17705002,0.58244541
-5.71185593,1.57177942,0.08770830,0.00073834,0.01656256,1.05927993,0.17868206,0.58692077
-5.70585293,1.56887546,0.08733741,0.00073481,0.01701927,1.05831433,0.17973395,0.58868320
-5.69984992,1.55877307,0.08666866,0.00072718,0.01741655,1.05249745,0.18022445,0.58773537
-5.69384692,1.54171749,0.08571743,0.00071560,0.01774851,1.04197179,0.18018456,0.58411554
-5.68784392,1.51804361,0.08449957,0.00070026,0.01800968,1.02693876,0.17965724,0.57789629
-5.68184092,1.48816795,0.08303107,0.00068143,0.01819513,1.00765383,0.17869711,0.56918297
-5.67583792,1.45258014,0.08132779,0.00065944,0.01830064,0.98442141,0.17737017,0.55811176
-5.66983492,1.41183422,0.07940547,0.00063465,0.01832294,0.95758958,0.17575355,0.54484768
-5.66383192,1.36653996,0.07727987,0.00060745,0.01825978,0.92754489,0.17393516,0.52958237
-5.65782891,1.31735422,0.07496702,0.00057829,0.01811019,0.89470715,0.17201332,0.51253175
-5.65182591,1.26497271,0.07248362,0.00054761,0.01787453,0.85952434,0.17009622,0.49393362
-5.64582291,1.21012185,0.06984741,0.00051588,0.01755467,0.82246771,0.16830111,0.47404512
-5.63981991,1.15355098,0.06707767,0.00048356,0.01715401,0.78402693,0.16675331,0.45314008
-5.63381691,1.09602469,0.06419559,0.00045110,0.01667753,0.74470530,0.16558488,0.43150632
-5.62781391,1.03831546,0.06122462,0.00041895,0.01613176,0.70501510,0.16493291,0.40944275
-5.62181091,0.98119624,0.05819068,0.00038755,0.01552471,0.66547284,0.16493752,0.38725646
-5.61580790,0.92543332,0.05512227,0.00035729,0.01486574,0.62659460,0.16573948,0.36525960
-5.60980490,0.87177917,0.05205044,0.00032856,0.01416543,0.58889130,0.16747754,0.34376631
-5.60380190,0.82096540,0.04900854,0.00030169,0.01343531,0.55286402,0.17028555,0.32308947
-5.59779890,0.77369582,0.04603191,0.00027702,0.01268772,0.51899928,0.17428938,0.30353748
-5.59179590,0.73063968,0.04315738,0.00025482,0.01193548,0.48776440,0.17960390,0.28541096
-5.58579290,0.69242502,0.04042268,0.00023535,0.01119162,0.45960283,0.18632982,0.26899951
-5.57978989,0.65963222,0.03786574,0.00021882,0.01046917,0.43492964,0.19455091,0.25457846
-5.57378689,0.63278779,0.03552391,0.00020545,0.00978083,0.41412700,0.20433132,0.24240558
-5.56778389,0.61235832,0.03343318,0.00019537,0.00913873,0.39753978,0.21571338,0.23271786
-5.56178089,0.59874470,0.03162738,0.00018874,0.00855421,0.38547124,0.22871576,0.22572828
-5.55577789,0.59227652,0.03013728,0.00018565,0.00803758,0.37817872,0.24333218,0.22162255
-5.54977489,0.59320667,0.02898991,0.00018618,0.00759793,0.37586953,0.25953062,0.22055592
-5.54377189,0.60170620,0.02820772,0.00019038,0.00724298,0.37869679,0.27725313,0.22264990
-5.53776888,0.61785949,0.02780798,0.00019826,0.00697893,0.38675556,0.29641612,0.22798915
-5.53176588,0.64165973,0.02780209,0.00020982,0.00681038,0.40007906,0.31691117,0.23661836
-5.52576288,0.67300500,0.02819514,0.00022500,0.00674020,0.41863527,0.33860637,0.24853939
-5.51975988,0.71169501,0.02898544,0.00024372,0.00676952,0.44232403,0.36134804,0.26370868
-5.51375688,0.75742878,0.03016422,0.00026585,0.00689766,0.47097472,0.38496277,0.28203513
-5.50775388,0.80980363,0.03171551,0.00029123,0.00712214,0.50434487,0.40925992,0.30337854
-5.50175088,0.86831566,0.03361606,0.00031966,0.00743874,0.54211983,0.43403424,0.32754887
-5.49574787,0.93236209,0.03583555,0.00035088,0.00784146,0.58391380,0.45906878,0.35430645
-5.48974487,1.00124570,0.03833684,0.00038461,0.00832269,0.62927237,0.48413799,0.38336327
-5.48374187,1.07418174,0.04107657,0.00042052,0.00887325,0.67767674,0.50901093,0.41438555
-5.47773887,1.15030720,0.04400576,0.00045823,0.00948258,0.72854985,0.53345458,0.44699770
-5.47173587,1.22869271,0.04707083,0.00049735,0.01013887,0.78126422,0.55723725,0.48078753
-5.46573287,1.30835681,0.05021459,0.00053743,0.01082933,0.83515168,0.58013194,0.51531292
-5.45972986,1.38828243,0.05337754,0.00057804,0.01154038,0.88951464,0.60191969,0.55010962
-5.45372686,1.46743514,0.05649930,0.00061871,0.01225796,0.94363869,0.62239285,0.58470019
-5.44772386,1.54478273,0.05952004,0.00065896,0.01296780,0.99680627,0.64135809,0.61860364
-5.44172086,1.61931536,0.06238215,0.00069831,0.01365577,1.04831078,0.65863925,0.65134562
-5.43571786,1.69006578,0.06503173,0.00073632,0.01430818,1.09747080,0.67407978,0.68246867
-5.42971486,1.75612869,0.06742017,0.00077255,0.01491213,1.14364386,0.68754482,0.71154230
-5.42371186,1.81667873,0.06950555,0.00080657,0.01545579,1.18623927,0.69892276,0.73817234
-5.41770885,1.87098623,0.07125394,0.00083801,0.01592872,1.22472948,0.70812634,0.76200942
-5.41170585,1.91843037,0.07264037,0.00086654,0.01632208,1.25865967,0.71509314,0.78275606
-5.40570285,1.95850925,0.07364964,0.00089185,0.01662890,1.28765525,0.71978560,0.80017226
-5.39969985,1.99084651,0.07427678,0.00091369,0.01684418,1.31142704,0.72219049,0.81407938
-5.39369685,2.01519462,0.07452716,0.00093187,0.01696499,1.32977403,0.72231795,0.82436220
-5.38769385,2.03143471,0.07441630,0.00094624,0.01699052,1.34258388,0.72020017,0.83096918
-5.38169085,2.03957332,0.07396932,0.00095668,0.01692204,1.34983117,0.71588978,0.83391097
-5.37568784,2.03973626,0.07322003,0.00096315,0.01676277,1.35157372,0.70945815,0.83325742
-5.36968484,2.03216015,0.07220981,0.00096563,0.01651778,1.34794715,0.70099350,0.82913311
-5.36368184,2.01718203,0.07098616,0.00096417,0.01619372,1.33915825,0.69059922,0.82171185
-5.35767884,1.99522755,0.06960110,0.00095885,0.01579861,1.32547713,0.67839217,0.81121026
-5.35167584,1.96679826,0.06810940,0.00094977,0.01534155,1.30722886,0.66450119,0.79788086
-5.34567284,1.93245831,0.06656678,0.00093710,0.01483245,1.28478460,0.64906579,0.78200469
-5.33966983,1.89282108,0.06502800,0.00092104,0.01428166,1.25855261,0.63223499,0.76388400
-5.33366683,1.84853582,0.06354517,0.00090180,0.01369977,1.22896936,0.61416632,0.74383497
-5.32766383,1.80027474,0.06216599,0.00087964,0.01309723,1.19649072,0.59502483,0.72218072
-5.32166083,1.74872057,0.06093231,0.00085486,0.01248417,1.16158363,0.57498222,0.69924482
-5.31565783,1.69455478,0.05987883,0.00082776,0.01187014,1.12471804,0.55421582,0.67534526
-5.30965483,1.63844656,0.05903211,0.00079867,0.01126393,1.08635947,0.53290752,0.65078905
-5.30365183,1.58104268,0.05840985,0.00076796,0.01067347,1.04696199,0.51124255,0.62586763
-5.29764882,1.52295845,0.05802054,0.00073599,0.01010567,1.00696202,0.48940810,0.60085282
-5.29164582,1.46476977,0.05786338,0.00070314,0.00956645,0.96677271,0.46759184,0.57599376
-5.28564282,1.40700666,0.05792861,0.00066981,0.00906066,0.92677937,0.44598030,0.55151458
-5.27963982,1.35014823,0.05819809,0.00063638,0.00859220,0.88733575,0.42475734,0.52761296
-5.27363682,1.29461957,0.05864626,0.00060325,0.00816401,0.84876152,0.40410253,0.50445956
-5.26763382,1.24079038,0.05924134,0.00057081,0.00777823,0.81134091,0.38418984,0.48219845
-5.26163082,1.18897570,0.05994670,0.00053941,0.00743632,0.77532271,0.36518638,0.46094826
-5.25562781,1.13943860,0.06072253,0.00050944,0.00713916,0.74092151,0.34725162,0.44080427
-5.24962481,1.09239479,0.06152746,0.00048123,0.00688724,0.70832015,0.33053672,0.42184118
-5.24362181,1.04801887,0.06232038,0.00045510,0.00668079,0.67767333,0.31518426,0.40411650
-5.23761881,1.00645197,0.06306206,0.00043137,0.00651992,0.64911209,0.30132826,0.38767437
-5.23161581,0.96781017,0.06371681,0.00041032,0.00640471,0.62274889,0.28909423,0.37254962
-5.22561281,0.93219341,0.06425387,0.00039222,0.00633535,0.59868296,0.27859939,0.35877178
-5.21960980,0.89969399,0.06464857,0.00037730,0.00631216,0.57700554,0.26995272,0.34636893
-5.21360680,0.87040425,0.06488324,0.00036578,0.00633564,0.55780462,0.26325482,0.33537097
-5.20760380,0.84442283,0.06494770,0.00035786,0.00640646,0.54116871,0.25859734,0.32581226
-5.20160080,0.82185893,0.06483945,0.00035372,0.00652538,0.52718955,0.25606197,0.31773331
-5.19559780,0.80283415,0.06456350,0.00035350,0.00669319,0.51596319,0.25571880,0.31118148
-5.18959480,0.78748190,0.06413175,0.00035732,0.00691058,0.50758954,0.25762412,0.30621057
-5.18359180,0.77594406,0.06356215,0.00036526,0.00717799,0.50217021,0.26181762,0.30287926
-5.17758879,0.76836517,0.06287753,0.00037737,0.00749545,0.49980482,0.26831917,0.30124865
-5.17158579,0.76488451,0.06210420,0.00039368,0.00786236,0.50058586,0.27712529,0.30137883
-5.16558279,0.76562647,0.06127042,0.00041414,0.00827739,0.50459253,0.28820544,0.30332480
-5.15957979,0.77068990,0.06040486,0.00043868,0.00873823,0.51188390,0.30149865,0.30713210
-5.15357679,0.78013713,0.05953499,0.00046717,0.00924153,0.52249191,0.31691049,0.31283226
-5.14757379,0.79398344,0.05868568,0.00049942,0.00978277,0.53641456,0.33431080,0.32043849
-5.14157079,0.81218776,0.05787789,0.00053519,0.01035621,0.55360994,0.35353246,0.32994193
-5.13556778,0.83464510,0.05712771,0.00057418,0.01095490,0.57399147,0.37437147,0.34130866
-5.12956478,0.86118155,0.05644560,0.00061604,0.01157077,0.59742461,0.39658828,0.35447769
-5.12356178,0.89155201,0.05583602,0.00066035,0.01219476,0.62372554,0.41991084,0.36936014
-5.11755878,0.92544094,0.05529739,0.00070665,0.01281701,0.65266161,0.44403904,0.38583957
-5.11155578,0.96246616,0.05482237,0.00075447,0.01342710,0.68395398,0.46865058,0.40377357
-5.10555278,1.00218556,0.05439842,0.00080325,0.01401439,0.71728191,0.49340817,0.42299635
-5.09954977,1.04410621,0.05400871,0.00085247,0.01456833,0.75228881,0.51796769,0.44332229
-5.09354677,1.08769555,0.05363311,0.00090155,0.01507882,0.78858954,0.54198693,0.46455017
-5.08754377,1.13239390,0.05324941,0.00094994,0.01553653,0.82577858,0.56513473,0.48646774
-5.08154077,1.17762762,0.05283456,0.00099710,0.01593332,0.86343868,0.58709992,0.50885644
-5.07553777,1.22282236,0.05236594,0.00104250,0.01626247,0.90114952,0.60759976,0.53149590
-5.06953477,1.26741548,0.05182250,0.00108567,0.01651896,0.93849587,0.62638737,0.55416800
-5.06353177,1.31086741,0.05118580,0.00112616,0.01669969,0.97507510,0.64325808,0.57666019
-5.05752876,1.35267112,0.05044089,0.00116359,0.01680354,1.01050349,0.65805408,0.59876811
-5.05152576,1.39235973,0.04957690,0.00119761,0.01683148,1.04442136,0.67066746,0.62029715
-5.04552276,1.42951184,0.04858743,0.00122796,0.01678644,1.07649683,0.68104143,0.64106326
-5.03951976,1.46375478,0.04747074,0.00125441,0.01667327,1.10642824,0.68916973,0.66089284
-5.03351676,1.49476578,0.04622958,0.00127681,0.01649847,1.13394537,0.69509424,0.67962206
-5.02751376,1.52227148,0.04487097,0.00129506,0.01626996,1.15880967,0.69890113,0.69709564
-5.02151076,1.54604601,0.04340561,0.00130911,0.01599673,1.18081365,0.70071559,0.71316557
-5.01550775,1.56590816,0.04184737,0.00131897,0.01568852,1.19977979,0.70069548,0.72768975
-5.00950475,1.58171802,0.04021247,0.00132467,0.01535545,1.21555929,0.69902424,0.74053112
-5.00350175,1.59337354,0.03851876,0.00132629,0.01500760,1.22803076,0.69590332,0.75155720
-4.99749875,1.60080741,0.03678499,0.00132394,0.01465469,1.23709926,0.69154443,0.76064048
-4.99149575,1.60398439,0.03503002,0.00131775,0.01430577,1.24269567,0.68616193,0.76765958
-4.98549275,1.60289953,0.03327228,0.00130789,0.01396888,1.24477665,0.67996568,0.77250135
-4.97948974,1.59757709,0.03152915,0.00129451,0.01365084,1.24332503,0.67315437,0.77506376
-4.97348674,1.58807041,0.02981664,0.00127781,0.01335710,1.23835079,0.66590979,0.77525954
-4.96748374,1.57446244,0.02814907,0.00125798,0.01309160,1.22989223,0.65839198,0.77302036
-4.96148074,1.55686689,0.02653902,0.00123523,0.01285674,1.21801755,0.65073542,0.76830127
-4.95547774,1.53542966,0.02499731,0.00120977,0.01265336,1.20282628,0.64304643,0.76108516
-4.94947474,1.51033048,0.02353315,0.00118182,0.01248086,1.18445070,0.63540168,0.75138697
-4.94347174,1.48178432,0.02215442,0.00115161,0.01233727,1.16305675,0.62784791,0.73925730
-4.93746873,1.45004252,0.02086803,0.00111938,0.01221946,1.13884464,0.62040283,0.72478523
-4.93146573,1.41539337,0.01968029,0.00108537,0.01212329,1.11204862,0.61305717,0.70810004
-4.92546273,1.37816197,0.01859741,0.00104984,0.01204385,1.08293622,0.60577774,0.68937178
-4.91945973,1.33870939,0.01762598,0.00101305,0.01197571,1.05180656,0.59851153,0.66881054
-4.91345673,1.29743090,0.01677345,0.00097526,0.01191312,1.01898806,0.59119053,0.64666432
-4.90745373,1.25475346,0.01604857,0.00093674,0.01185032,0.98483527,0.58373731,0.62321566
-4.90145073,1.21113232,0.01546181,0.00089777,0.01178172,0.94972511,0.57607095,0.59877708
-4.89544772,1.16704685,0.01502576,0.00085863,0.01170211,0.91405245,0.56811322,0.57368544
-4.88944472,1.12299561,0.01475531,0.00081961,0.01160693,0.87822514,0.55979471,0.54829541
-4.88344172,1.07949067,0.01466787,0.00078099,0.01149236,0.84265861,0.55106058,0.52297237
-4.87743872,1.03705130,0.01478343,0.00074305,0.01135551,0.80777004,0.54187570,0.49808477
-4.87143572,0.99619685,0.01512442,0.00070606,0.01119451,0.77397213,0.53222883,0.47399636
-4.86543272,0.95743904,0.01571548,0.00067031,0.01100858,0.74166668,0.52213566,0.45105839
-4.85942971,0.92127357,0.01658309,0.00063605,0.01079804,0.71123781,0.51164047,0.42960193
-4.85342671,0.88817107,0.01775492,0.00060353,0.01056432,0.68304503,0.50081614,0.40993074
-4.84742371,0.85856746,0.01925913,0.00057298,0.01030989,0.65741615,0.48976268,0.39231440
-4.84142071,0.83285396,0.02112337,0.00054462,0.01003815,0.63464019,0.47860398,0.37698234
-4.83541771,0.81136667,0.02337374,0.00051863,0.00975332,0.61496036,0.46748315,0.36411844
-4.82941471,0.79437622,0.02603347,0.00049516,0.00946025,0.59856728,0.45655641,0.35385660
-4.82341171,0.78207770,0.02912158,0.00047436,0.00916422,0.58559272,0.44598602,0.34627724
-4.81740870,0.77458126,0.03265148,0.00045628,0.00887077,0.57610400,0.43593236,0.34140482
-4.81140570,0.77190384,0.03662940,0.00044099,0.00858542,0.57009946,0.42654586,0.33920652
-4.80540270,0.77396258,0.04105310,0.00042847,0.00831346,0.56750520,0.41795891,0.33959213
-4.79939970,0.78057035,0.04591047,0.00041867,0.00805976,0.56817347,0.41027849,0.34241521
-4.79339670,0.79143399,0.05117846,0.00041148,0.00782853,0.57188290,0.40357982,0.34747557
-4.78739370,0.80615558,0.05682225,0.00040675,0.00762314,0.57834099,0.39790141,0.35452317
-4.78139070,0.82423727,0.06279475,0.00040428,0.00744602,0.58718886,0.39324196,0.36326339
-4.77538769,0.84508975,0.06903656,0.00040380,0.00729853,0.59800847,0.38955934,0.37336368
-4.76938469,0.86804461,0.07547637,0.00040503,0.00718092,0.61033230,0.38677165,0.38446147
-4.76338169,0.89237028,0.08203187,0.00040764,0.00709231,0.62365544,0.38476067,0.39617332
-4.75737869,0.91729165,0.08861126,0.00041127,0.00703078,0.63744968,0.38337736,0.40810501
-4.75137569,0.94201250,0.09511522,0.00041554,0.00699343,0.65117949,0.38244940,0.41986245
-4.74537269,0.96574045,0.10143936,0.00042008,0.00697655,0.66431931,0.38179042,0.43106312
-4.73936968,0.98771344,0.10747719,0.00042452,0.00697579,0.67637165,0.38121051,0.44134758
-4.73336668,1.00722702,0.11312331,0.00042850,0.00698639,0.68688533,0.38052761,0.45039097
-4.72736368,1.02366120,0.11827691,0.00043169,0.00700346,0.69547337,0.37957940,0.45791385
-4.72136068,1.03650614,0.12284528,0.00043382,0.00702215,0.70182969,0.37823490,0.46369219
-4.71535768,1.04538544,0.12674736,0.00043466,0.00703801,0.70574405,0.37640566,0.46756609
-4.70935468,1.05007621,0.12991699,0.00043404,0.00704717,0.70711468,0.37405578,0.46944686
-4.70335168,1.05052497,0.13230583,0.00043187,0.00704660,0.70595802,0.37121052,0.46932231
-4.69734867,1.04685880,0.13388582,0.00042813,0.00703435,0.70241516,0.36796304,0.46725980
-4.69134567,1.03939107,0.13465100,0.00042289,0.00700964,0.69675465,0.36447911,0.46340715
-4.68534267,1.02862157,0.13461856,0.00041627,0.00697307,0.68937150,0.36099947,0.45799114
-4.67933967,1.01523072,0.13382923,0.00040850,0.00692667,0.68078233,0.35783980,0.45131361
-4.67333667,1.00006809,0.13234676,0.00039987,0.00687390,0.67161666,0.35538824,0.44374536
-4.66733367,0.98413537,0.13025662,0.00039073,0.00681968,0.66260452,0.35410048,0.43571780
-4.66133067,0.96856419,0.12766398,0.00038149,0.00677032,0.65456068,0.35449250,0.42771266
-4.65532766,0.95458946,0.12469092,0.00037260,0.00673336,0.64836573,0.35713111,0.42024999
-4.64932466,0.94351870,0.12147302,0.00036456,0.00671747,0.64494458,0.36262244,0.41387473
-4.64332166,0.93669836,0.11815559,0.00035786,0.00673222,0.64524277,0.37159862,0.40914216
-4.63731866,0.93547765,0.11488933,0.00035303,0.00678790,0.65020101,0.38470291,0.40660259
-4.63131566,0.94117102,0.11182600,0.00035056,0.00689525,0.66072872,0.40257349,0.40678573
-4.62531266,0.95502005,0.10911384,0.00035092,0.00706521,0.67767699,0.42582621,0.41018492
-4.61930965,0.97815554,0.10689314,0.00035454,0.00730867,0.70181166,0.45503673,0.41724186
-4.61330665,1.01156098,0.10529207,0.00036181,0.00763620,0.73378705,0.49072221,0.42833196
-4.60730365,1.05603798,0.10442272,0.00037302,0.00805777,0.77412119,0.53332319,0.44375091
-4.60130065,1.11217490,0.10437768,0.00038842,0.00858254,0.82317305,0.58318580,0.46370265
-4.59529765,1.18031922,0.10522712,0.00040812,0.00921855,0.88112256,0.64054498,0.48828923
-4.58929465,1.26055484,0.10701652,0.00043217,0.00997258,0.94795411,0.70550912,0.51750290
-4.58329165,1.35268490,0.10976501,0.00046050,0.01084986,1.02344411,0.77804657,0.55122057
-4.57728864,1.45622092,0.11346452,0.00049293,0.01185395,1.10715332,0.85797459,0.58920116
-4.57128564,1.57037905,0.11807957,0.00052916,0.01298653,1.19842449,0.94495123,0.63108591
-4.56528264,1.69408372,0.12354790,0.00056880,0.01424726,1.29638567,1.03847058,0.67640185
-4.55927964,1.82597921,0.12978178,0.00061134,0.01563367,1.39995954,1.13786179,0.72456846
-4.55327664,1.96444922,0.13667007,0.00065618,0.01714106,1.50787890,1.24229218,0.77490769
-4.54727364,2.10764432,0.14408088,0.00070263,0.01876239,1.61870817,1.35077465,0.82665691
-4.54127064,2.25351692,0.15186488,0.00074993,0.02048826,1.73087063,1.46217956,0.87898493
-4.53526763,2.39986299,0.15985915,0.00079728,0.02230689,1.84268089,1.57525079,0.93101034
-4.52926463,2.54436979,0.16789128,0.00084382,0.02420413,1.95238175,1.68862606,0.98182212
-4.52326163,2.68466816,0.17578399,0.00088869,0.02616349,2.05818445,1.80086093,1.03050159
-4.51725863,2.81838797,0.18335969,0.00093104,0.02816627,2.15831129,1.91045613,1.07614528
-4.51125563,2.94321516,0.19044521,0.00097003,0.03019170,2.25103902,2.01588739,1.11788793
-4.50525263,3.05694846,0.19687634,0.00100490,0.03221713,2.33474187,2.11563719,1.15492479
-4.49924962,3.15755399,0.20250209,0.00103494,0.03421829,2.40793256,2.20822751,1.18653257
-4.49324662,3.24321601,0.20718860,0.00105953,0.03616967,2.46930003,2.29225265,1.21208835
-4.48724362,3.31238198,0.21082244,0.00107818,0.03804485,2.51774251,2.36641121,1.23108558
-4.48124062,3.36380060,0.21331335,0.00109050,0.03981699,2.55239484,2.42953629,1.24314687
-4.47523762,3.39655143,0.21459618,0.00109623,0.04145936,2.57264908,2.48062311,1.24803298
-4.46923462,3.41006533,0.21463210,0.00109527,0.04294589,2.57816787,2.51885307,1.24564781
-4.46323162,3.40413500,0.21340901,0.00108762,0.04425179,2.56889004,2.54361372,1.23603921
-4.45722861,3.37891566,0.21094110,0.00107346,0.04535416,2.54502858,2.55451391,1.21939572
-4.45122561,3.33491581,0.20726768,0.00105305,0.04623265,2.50706107,2.55139375,1.19603944
-4.44522261,3.27297888,0.20245133,0.00102681,0.04687004,2.45571325,2.53432901,1.16641528
-4.43921961,3.19425649,0.19657543,0.00099525,0.04725283,2.39193637,2.50362994,1.13107736
-4.43321661,3.10017458,0.18974117,0.00095895,0.04737169,2.31687940,2.45983444,1.09067271
-4.42721361,2.99239367,0.18206424,0.00091858,0.04722188,2.23185709,2.40369576,1.04592337
-4.42121061,2.87276482,0.17367128,0.00087487,0.04680351,2.13831530,2.33616523,0.99760722
-4.41520760,2.74328287,0.16469619,0.00082855,0.04612168,2.03779455,2.25837037,0.94653847
-4.40920460,2.60603841,0.15527660,0.00078040,0.04518650,1.93189326,2.17158914,0.89354828
-4.40320160,2.46317006,0.14555037,0.00073116,0.04401286,1.82223166,2.07722095,0.83946619
-4.39719860,2.31681845,0.13565245,0.00068157,0.04262019,1.71041745,1.97675543,0.78510292
-4.39119560,2.16908301,0.12571211,0.00063232,0.04103196,1.59801407,1.87173978,0.73123482
-4.38519260,2.02198266,0.11585056,0.00058406,0.03927513,1.48651232,1.76374565,0.67859043
-4.37918959,1.87742119,0.10617909,0.00053736,0.03737942,1.37730582,1.65433650,0.62783921
-4.37318659,1.73715793,0.09679775,0.00049274,0.03537662,1.27167067,1.54503645,0.57958267
-4.36718359,1.60278398,0.08779446,0.00045064,0.03329971,1.17074955,1.43730128,0.53434788
-4.36118059,1.47570435,0.07924473,0.00041141,0.03118211,1.07554026,1.33249260,0.49258318
-4.35517759,1.35712577,0.07121183,0.00037533,0.02905682,0.98688847,1.23185566,0.45465616
-4.34917459,1.24805015,0.06374731,0.00034261,0.02695574,0.90548476,1.13650132,0.42085349
-4.34317159,1.14927334,0.05689205,0.00031336,0.02490896,0.83186525,1.04739266,0.39138261
-4.33716858,1.06138859,0.05067749,0.00028765,0.02294423,0.76641571,0.96533627,0.36637482
-4.33116558,0.98479448,0.04512719,0.00026546,0.02108646,0.70937862,0.89097826,0.34588972
-4.32516258,0.91970639,0.04025852,0.00024672,0.01935745,0.66086264,0.82480494,0.32992065
-4.31915958,0.86617116,0.03608450,0.00023131,0.01777570,0.62085414,0.76714761,0.31840093
-4.31315658,0.82408405,0.03261560,0.00021906,0.01635628,0.58923016,0.71819124,0.31121065
-4.30715358,0.79320748,0.02986153,0.00020977,0.01511094,0.56577240,0.67798633,0.30818389
